LQGmu1_higher,ReturnMean,Regret,Regret/t,ReturnLastEpisode,LQGsigma_higher,Iteration,LQGmu1_actor
-0.67346936,0.8770145009714119,5232.3732391504045,2.0648671030585652,17.366834913133133,0.14999999,2534,-0.4733981
-0.71428573,0.8770618837983468,5232.343292521535,2.0640407465568185,17.389946628869826,0.14999999,2535,-0.69362915
-0.877551,0.8771089102680079,5232.327454092164,2.0632206049259323,17.375838429370994,0.14999999,2536,-0.6099411
-0.63265306,0.8771562994826676,5232.293925625481,2.062394137022263,17.393528466682895,0.14999999,2537,-0.591331
-0.26530612,0.8772011215135582,5232.372374759363,2.0616124408035317,17.281550866118327,0.14999999,2538,-0.3567204
-0.3877551,0.8772383274522616,5232.786502281432,2.060963569232545,16.945872477931267,0.14999999,2539,-0.24197394
-0.9183673,0.8772852982232321,5232.766773426524,2.0601443989868207,17.37972885490783,0.14999999,2540,-0.68173784
-0.79591835,0.8773314106438397,5232.783444061794,2.0593401983714266,17.34332936472982,0.14999999,2541,-0.53038013
-0.3469388,0.8773614267638257,5233.512095221207,2.05881671723887,16.631348840587016,0.14999999,2542,-0.16621739
-0.59183675,0.8774081763931152,5233.497569619424,2.05800140370406,17.37452560178345,0.14999999,2543,-0.6489465
-0.30612245,0.8774368455012416,5234.283598382007,2.057501414458336,16.57397123741777,0.14999999,2544,-0.16575564
-1.0,0.8774796053481805,5234.443212542047,2.05675568272772,17.200385839959637,0.14999999,2545,-1.0467167
-0.42857143,0.8775268909304524,5234.400382452195,2.0559310221728966,17.402830089852273,0.14999999,2546,-0.58661234
-0.75510204,0.8775737497853016,5234.374858136805,2.055113803744329,17.385524315389276,0.14999999,2547,-0.68654484
-0.5102041,0.877617408211977,5234.489917195357,2.054352400783107,17.244940941448363,0.14999999,2548,-0.4108432
0.8367347,0.8773555428923923,5248.185377157538,2.0589193319566643,3.664540037819025,0.14999999,2549,0.7729871
-0.9591837,0.8774013268991626,5248.208190140406,2.0581208588785906,17.337187017131864,0.14999999,2550,-0.8032146
-0.8367347,0.877447280481869,5248.221861838682,2.0573194283961906,17.346328301723947,0.14999999,2551,-0.8019931
-0.5510204,0.8774941097346007,5248.194957335258,2.0565027262285493,17.386904503424468,0.14999999,2552,-0.61097836
-0.67346936,0.8775406212875934,5248.180564792346,2.055691564744358,17.374392542911924,0.14999999,2553,-0.71902704
-0.71428573,0.8775881816965686,5248.1178320350145,2.0548621112118304,17.422732757331307,0.14999999,2554,-0.6465329
-0.46938777,0.8776310703251579,5248.261611167191,2.054114133529233,17.216220867823175,0.14999999,2555,-0.3238298
-0.63265306,0.8776774549733397,5248.248053537195,2.0533051852649433,17.373557629996363,0.14999999,2556,-0.50712514
0.06122449,0.8775290078777911,5256.921220377124,2.055894102611312,8.68683316007118,0.14999999,2557,0.21422142
-0.877551,0.8775714806788283,5257.082338266813,2.0551533769612247,17.198882110310944,0.14999999,2558,-1.1502956
-0.2244898,0.8776164249615676,5257.131675047177,2.0543695486702527,17.310663219635913,0.14999999,2559,-0.41850102
-0.020408163,0.8776389501707481,5258.180375096691,2.053976709022145,16.31129995048613,0.14999999,2560,-0.1304565
-0.9183673,0.8776846267022503,5258.194262510944,2.0531801103127467,17.34611258574699,0.14999999,2561,-0.8035951
-0.26530612,0.8777289045157285,5258.269053239451,2.0524079052456874,17.285209271493553,0.14999999,2562,-0.3297086
-0.79591835,0.8777710405912107,5258.438032504813,2.0516730520892756,17.191020734637714,0.14999999,2563,-1.0726414
-0.59183675,0.8778160500191636,5258.477056775061,2.0508880876657805,17.320975729752202,0.14999999,2564,-0.8495991
-0.3877551,0.8778611383766339,5258.510980314993,2.050101746711498,17.326076460068574,0.14999999,2565,-0.37783566
-1.0,0.8779057840717399,5258.563140774187,2.049323125788849,17.307839540805826,0.14999999,2566,-0.86550605
-0.3469388,0.8779508594032321,5258.594509823574,2.048537012007625,17.328630950612435,0.14999999,2567,-0.4049411
0.14285715,0.8778118203345826,5266.870039441001,2.0509618533648757,9.084470382573544,0.14999999,2568,0.047082372
-0.42857143,0.8778580035530008,5266.851837933611,2.05015641803566,17.37820150739,0.14999999,2569,-0.51252925
-0.75510204,0.8779047730345934,5266.805748771086,2.049340758276687,17.406089162524975,0.14999999,2570,-0.64403105
-0.30612245,0.8779483622168982,5266.900627311776,2.0485805629372913,17.265121459309942,0.14999999,2571,-0.38116524
-0.14285715,0.8778964947404188,5271.275758802083,2.049485131727093,12.984868509692976,0.14999999,2572,-0.036330253
-0.5102041,0.8779435459689074,5271.213908511684,2.048664558302248,17.421850290398634,0.14999999,2573,-0.50444573
-0.9591837,0.8779856022054173,5271.374645061568,2.047931097537517,17.199263450115833,0.14999999,2574,-1.2493488
-0.5510204,0.8780311668657893,5271.376358391122,2.04713644986063,17.358286670446287,0.14999999,2575,-0.67471194
-0.10204082,0.8780757081398071,5271.422458507578,2.0463596500417616,17.31389988354452,0.14999999,2576,-0.42957303
-0.8367347,0.878117742024665,5271.579694314518,2.04562657908984,17.20276419306019,0.14999999,2577,-1.0286019
-0.67346936,0.8781607525101857,5271.691555701243,2.0448764762223592,17.248138613275348,0.14999999,2578,-0.4317214
-0.71428573,0.878206684249239,5271.670525441935,2.044075426693267,17.381030259308066,0.14999999,2579,-0.5276694
-0.63265306,0.8782519231680561,5271.679066668671,2.043286459949097,17.35145877326369,0.14999999,2580,-0.665117
-0.46938777,0.8782989148439687,5271.607133737767,2.0424669251211807,17.43193293090378,0.14999999,2581,-0.63229257
-0.877551,0.8783433476191147,5271.648789243447,2.0416920175226365,17.318344494320137,0.14999999,2582,-0.84751767
0.2244898,0.8781744527416017,5281.298776633635,2.0446375441864633,7.710012609812744,0.14999999,2583,0.39138073
-0.9183673,0.8782165861241663,5281.444674977882,2.0439027379945363,17.214101655753066,0.14999999,2584,-0.9830147
-0.2244898,0.8780733087081538,5289.947867495519,2.0464014961297945,8.856807482363193,0.14999999,2585,0.1649905
-0.79591835,0.8781189237151057,5289.937039476514,2.0456059704085514,17.370828019004854,0.14999999,2586,-0.73217046
-0.26530612,0.8781588187078659,5290.182691887966,2.044910201734815,17.114347588547712,0.14999999,2587,-0.30473575
-0.59183675,0.8782045504642788,5290.163512068901,2.0441126399029756,17.379179819064987,0.14999999,2588,-0.5740188
-0.3877551,0.8782341666939827,5290.870387966614,2.0435961328569383,16.65312410228715,0.14999999,2589,-0.19953209
-1.0,0.8782785439556917,5290.909480938981,2.042822193412734,17.32090702763321,0.14999999,2590,-0.84374714
-0.18367347,0.8783126800407013,5291.409794493613,2.0422268600901634,16.85968644536739,0.14999999,2591,-0.22587472
-0.42857143,0.8783589192195833,5291.361803316715,2.041420448810461,17.407991176898417,0.14999999,2592,-0.5480646
-0.3469388,0.8784032467421914,5291.398648084344,2.040647376816176,17.323155232371228,0.14999999,2593,-0.46488515
-0.75510204,0.8784484647248078,5291.393662867104,2.039858775199346,17.364985217240662,0.14999999,2594,-0.7013331
-0.06122449,0.8784683169287457,5292.5350744191255,2.0395125527626687,16.218588447978153,0.14999999,2595,-0.14334571
-0.5102041,0.8785143519232577,5292.490387581946,2.0387097024583767,17.404686837178794,0.14999999,2596,-0.53782785
-0.30612245,0.8785508518403458,5292.875954719629,2.038073143904362,16.974432862318036,0.14999999,2597,-0.26832274
-0.020408163,0.8785830575999636,5293.454813236316,2.037511475456627,16.781141483312513,0.14999999,2598,-0.21189281
0.3877551,0.8784317130450254,5302.352252761849,2.0401509244947476,8.462560474467226,0.14999999,2599,0.26556274
-0.9591837,0.8784741903519837,5302.466312679635,2.039410120261398,17.245940082213664,0.14999999,2600,-0.9525599
-0.5510204,0.8785200626566788,5302.4248890028,2.0386101072675125,17.401423676834895,0.14999999,2601,-0.5064121
-0.8367347,0.8785659299621335,5302.382092159914,2.0378101814603817,17.40279684288626,0.14999999,2602,-0.58110774
-0.10204082,0.8784231902885662,5310.899758239329,2.040299561367395,8.842333920584991,0.14999999,2603,0.16973966
-0.71428573,0.8784691107943975,5310.854634969797,2.0394987077456976,17.405123269531472,0.14999999,2604,-0.5981593
-0.67346936,0.8785144774313234,5310.833072922039,2.0387075135977115,17.381562047758063,0.14999999,2605,-0.6758577
-0.63265306,0.8785589527624876,5310.850437120672,2.037931863822207,17.34263580136706,0.14999999,2606,-0.80106443
-0.46938777,0.8786047401256228,5310.806597069198,2.0371333322091285,17.40384005147372,0.14999999,2607,-0.42704326
-0.877551,0.878646582347388,5310.940598870901,2.036403603861542,17.22599819829668,0.14999999,2608,-0.97056043
-0.9183673,0.8786916999442372,5310.924108505236,2.035616752972494,17.376490365664736,0.14999999,2609,-0.7177458
0.42857143,0.8785361311513222,5320.0409678016285,2.0383298727209307,8.24314070360737,0.14999999,2610,0.30760902
-0.79591835,0.8785816623092014,5320.005998154144,2.037535809327516,17.394969647483673,0.14999999,2611,-0.70298517
-0.59183675,0.8786261575788751,5320.016628485355,2.0367598118244086,17.349369668789773,0.14999999,2612,-0.4597577
0.5102041,0.8783384044860196,5335.166503920829,2.0417782257638075,2.2101245645260765,0.14999999,2613,0.870203
-1.0,0.8783800885908549,5335.307980505906,2.0410512549754807,17.218523414922995,0.14999999,2614,-0.9795441
-0.26530612,0.8784142206095673,5335.792420568292,2.0404559925691363,16.87555993761375,0.14999999,2615,-0.22130612
-0.42857143,0.878456807665555,5335.88992560205,2.03971327431271,17.262494966241714,0.14999999,2616,-0.32777274
-0.3469388,0.8785020946642983,5335.862718515965,2.0389234690546294,17.387207086085365,0.14999999,2617,-0.5870697
-0.3877551,0.8785453727024153,5335.925656782919,2.03816870006987,17.29706173304564,0.14999999,2618,-0.3971701
-0.75510204,0.878588430283943,5335.997154945981,2.0374177758480263,17.28850183693872,0.14999999,2619,-0.89728796
-0.5102041,0.8786276028862816,5336.244666837688,2.0367346056632396,17.112488108292773,0.14999999,2620,-0.34231806
-0.18367347,0.8786343976505958,5337.970811135809,2.0366161049736013,15.633855701879584,0.14999999,2621,-0.081792206
-0.9591837,0.8786774398133471,5338.03920899598,2.0358654496552173,17.29160213982935,0.14999999,2622,-0.88169557
-0.5510204,0.8787224947974801,5338.014028789874,2.0350796907319384,17.3851802061053,0.14999999,2623,-0.5530933
-0.30612245,0.878767098732594,5338.00791822373,2.0343017981035554,17.366110566144254,0.14999999,2624,-0.45278096
-0.8367347,0.8788094047587769,5338.105450143181,2.033563981006926,17.26246808054887,0.14999999,2625,-0.93361175
-0.71428573,0.878853546330743,5338.117443130567,2.032794151991838,17.348007012614126,0.14999999,2626,-0.74826306
-0.67346936,0.8788976582937061,5338.129252992833,2.032024839357759,17.34819013773366,0.14999999,2627,-0.50099623
-0.63265306,0.8789420523799327,5338.126593866145,2.031250606493967,17.362659126687877,0.14999999,2628,-0.7739404
-0.46938777,0.8789870816854845,5338.093261620127,2.030465295405145,17.393332246017973,0.14999999,2629,-0.62078094
-0.020408163,0.8788413634388098,5346.8074148794085,2.0330066216271514,8.645846740718978,0.14999999,2630,0.22448277
0.10204082,0.8786708235279669,5356.665583915696,2.0359808376722524,7.501830963713271,0.14999999,2631,0.41957632
-0.877551,0.8787131823683118,5356.757205875145,2.0352420994966356,17.268378040550587,0.14999999,2632,-0.9275847
-0.9183673,0.8787537887246433,5356.9278235829515,2.034533924642215,17.189382292192924,0.14999999,2633,-1.3379152
-0.79591835,0.8787984376890452,5356.911319815818,2.033755246703044,17.37650376713349,0.14999999,2634,-0.7747628
-0.59183675,0.8788424585653316,5356.922122105307,2.0329875226206098,17.349197710511614,0.14999999,2635,-0.78114897
-0.06122449,0.8787046486709065,5365.290484044854,2.035390927179383,8.991638060453417,0.14999999,2636,0.11141315
-1.0,0.8787483055074641,5365.318128491669,2.0346295519498176,17.332355553184243,0.14999999,2637,-0.8331792
-0.42857143,0.8787928661525439,5365.302668922404,2.0338524142996226,17.37545956926477,0.14999999,2638,-0.4902163
-0.3469388,0.878833412415277,5365.4704136532755,2.033145287477558,17.192255269128424,0.14999999,2639,-0.32422242
-0.75510204,0.8788777715976921,5365.4611912076725,2.0323716633362396,17.36922244560253,0.14999999,2640,-0.71730757
-0.3877551,0.8789200365196861,5365.546881138287,2.031634563096663,17.274310069385674,0.14999999,2641,-0.36024603
-0.5102041,0.8789650219553211,5365.505745176057,2.0308500170991888,17.401135962230473,0.14999999,2642,-0.6097646
-0.26530612,0.8789858805788318,5366.575139469743,2.030486242705162,16.290605706314068,0.14999999,2643,-0.14793497
-0.5510204,0.8790302425641694,5366.560034236234,2.0297125696808753,17.375105233508574,0.14999999,2644,-0.49444658
-0.9591837,0.8790706827545256,5366.724289353008,2.0290072927610616,17.195744883225583,0.14999999,2645,-1.2389681
-0.71428573,0.8791150924916854,5366.703954256458,2.0282327869449954,17.380335096550294,0.14999999,2646,-0.53649217
-0.8367347,0.8791561913504251,5366.834912480183,2.027516022848577,17.229041776275018,0.14999999,2647,-0.97233087
-0.30612245,0.879199197890444,5366.876338317631,2.026765988790646,17.318574162552242,0.14999999,2648,-0.3955467
-0.67346936,0.8792396603661518,5367.033796194683,2.026060323214301,17.202542122947417,0.14999999,2649,-0.9936415
-0.63265306,0.8792837470406671,5367.0223467684955,2.025291451610753,17.371449426187922,0.14999999,2650,-0.59476644
-0.46938777,0.879326816282558,5367.056399009303,2.024540324032178,17.32594775919214,0.14999999,2651,-0.4387703
-0.14285715,0.8793318047858338,5368.850216666949,2.0244533245350484,15.566182342354807,0.14999999,2652,-0.08709311
0.020408163,0.8791961932471105,5377.149188060825,2.0268183897703826,9.061028606123692,0.14999999,2653,0.06922032
-0.877551,0.8792368359297329,5377.294828996978,2.0261095813854477,17.21435906384661,0.14999999,2654,-0.9830521
-0.79591835,0.8792807375663164,5377.288152319313,2.0253439368434325,17.366676677665133,0.14999999,2655,-0.73838705
0.3469388,0.8791380152307898,5385.924486180041,2.027833014375015,8.723666139271986,0.14999999,2656,0.20456125
-0.9183673,0.8791790126871831,5386.052575780263,2.027118018735515,17.231910399777142,0.14999999,2657,-0.9650503
-0.59183675,0.8792227975411623,5386.0500241246655,2.0263544108821163,17.36255165559818,0.14999999,2658,-0.7494231
0.877551,0.8789846727468834,5399.118930095647,2.030507307294339,4.2910940290190815,0.14999999,2659,0.72711223
-1.0,0.879025052038133,5399.276225930162,2.029803092454948,17.202704165485017,0.14999999,2660,-1.1336405
-0.42857143,0.8790694133699379,5399.247315434021,2.029029430828268,17.388910496140273,0.14999999,2661,-0.5305855
-0.75510204,0.8791129142159615,5399.256805907969,2.028270776073617,17.35050952605281,0.14999999,2662,-0.7398854
-0.3469388,0.8791553380928069,5399.314796450404,2.027530903661436,17.302009457564004,0.14999999,2663,-0.35991663
-0.3877551,0.8791999419836298,5399.270023449807,2.026753011805483,17.404773000597146,0.14999999,2664,-0.5607908
-0.5102041,0.879231670041573,5399.8221324757515,2.0261996744749537,16.80789097405583,0.14999999,2665,-0.21841365
0.26530612,0.8790934436658432,5408.275173018836,2.0286103424676805,8.906959456916242,0.14999999,2666,0.14735493
-0.18367347,0.8790999057682063,5410.003214954379,2.0284976434024666,15.631958064457237,0.14999999,2667,-0.10723228
-0.5510204,0.8791435630536752,5410.0003425974965,2.027736260343889,17.362872356882495,0.14999999,2668,-0.48936445
-0.9591837,0.8791868353919862,5410.013865748446,2.0269815907637487,17.346476849050926,0.14999999,2669,-0.8038425
-0.71428573,0.8792283622600177,5410.107157034692,2.026257362185278,17.2667087137536,0.14999999,2670,-0.9080826
-0.63265306,0.8792726727954377,5410.0693304014085,2.025484586447551,17.397826633283326,0.14999999,2671,-0.61434764
-0.8367347,0.879314891966925,5410.1274151066855,2.0247482840968134,17.301915294722875,0.14999999,2672,-0.8713284
-0.67346936,0.8793567467550862,5410.201013708499,2.0240183365912827,17.286401398186257,0.14999999,2673,-0.38110805
-0.46938777,0.8793960283143873,5410.393153810967,2.0233332661970707,17.16785989753151,0.14999999,2674,-0.34668207
-0.30612245,0.8794342165721769,5410.634928474763,2.0226672629812197,17.11822533620429,0.14999999,2675,-0.31675497
-0.877551,0.8794748914049504,5410.759324070117,2.0219578938976523,17.235604404645432,0.14999999,2676,-0.9625776
-0.79591835,0.8795182189871016,5410.758452335424,2.0212022608649325,17.360871734692523,0.14999999,2677,-0.77081776
-0.26530612,0.8795492572439102,5411.330033918061,2.0206609536661917,16.788418417362614,0.14999999,2678,-0.23596787
-0.59183675,0.8795931960273552,5411.297797576923,2.0198946612829127,17.392236341138737,0.14999999,2679,-0.5417049
-0.9183673,0.8796328750183159,5411.463127943897,2.0192026596805586,17.194669633025363,0.14999999,2680,-1.0752013
0.5510204,0.8793917367387682,5424.757146330607,2.0234081112758697,4.065981613290117,0.14999999,2681,0.74392015
0.63265306,0.8791677138064036,5437.259021002141,2.027315071216309,4.858125328466196,0.14999999,2682,0.6829443
-1.0,0.8792086864962089,5437.369161638877,2.026600507506104,17.249859363264164,0.14999999,2683,-0.93854076
-0.42857143,0.8792250430368447,5438.630129490023,2.0263152494374155,16.09903214885372,0.14999999,2684,-0.13145077
-0.75510204,0.8792677565816887,5438.656323203178,2.025570325215336,17.33380628684539,0.14999999,2685,-0.8139148
-0.3877551,0.8792994994788,5439.194934334967,2.025016729089712,16.82138886821041,0.14999999,2686,-0.18430525
-0.3469388,0.8793410739300598,5439.271719062726,2.024291670659742,17.283215272240433,0.14999999,2687,-0.41615582
-0.2244898,0.879365417235037,5440.154827755486,2.0238671234209398,16.47689130724091,0.14999999,2688,-0.17186613
-0.5510204,0.8794092108363794,5440.124943143379,2.023103363013529,17.38988461210725,0.14999999,2689,-0.7149095
-0.5102041,0.8794490386594548,5440.27957994576,2.022408765779093,17.20536319761929,0.14999999,2690,-0.2970762
0.79591835,0.8792103999654818,5453.501550803932,2.0265706246019817,4.138029141827315,0.14999999,2691,0.7385824
0.18367347,0.8790788965866493,5461.7020051795835,2.02886404352882,9.159545624348532,0.14999999,2692,0.0155195
-0.9591837,0.879120610684067,5461.771728260919,2.028136549669855,17.290276918663967,0.14999999,2693,-0.895423
-0.71428573,0.8791639312720153,5461.764518031608,2.0273810386160385,17.36721022931112,0.14999999,2694,-0.7698346
-0.63265306,0.8792070715335624,5461.764272265298,2.026628672454656,17.360245766309927,0.14999999,2695,-0.7495707
-0.8367347,0.8792491752346729,5461.811259014046,2.0258943839072874,17.313013251252205,0.14999999,2696,-0.85824835
-0.67346936,0.8792920376919511,5461.821088573402,2.025146862652355,17.350170440644114,0.14999999,2697,-0.55840254
-0.46938777,0.8793344708243312,5461.849624166201,2.0244068288236474,17.33146440720201,0.14999999,2698,-0.46539217
-0.14285715,0.879301034566004,5465.447894398793,2.024989957168875,13.761729767407246,0.14999999,2699,-0.036393166
-0.30612245,0.8793328294451808,5465.975727085283,2.024435454476031,16.832167313510443,0.14999999,2700,-0.20043764
-0.877551,0.879376225252471,5465.955983943195,2.023678631596888,17.379743142088078,0.14999999,2701,-0.744108
-0.79591835,0.8794193635417489,5465.946862145751,2.022926299831884,17.369121797443942,0.14999999,2702,-0.7347296
-0.59183675,0.8794627835522701,5465.922955255204,2.0221690548483924,17.38390689054657,0.14999999,2703,-0.6411708
0.30612245,0.8793042448747909,5475.421453213337,2.0249339693836306,7.861502041866444,0.14999999,2704,0.36951345
-0.9183673,0.8793436856609057,5475.585760209594,2.024246122073787,17.195693003743063,0.14999999,2705,-1.0014979
-0.26530612,0.8793783226064259,5475.975397431031,2.023642053743914,16.97036277856365,0.14999999,2706,-0.245015
-1.0,0.8794190032667607,5476.078502255914,2.022932583027674,17.256895175116487,0.14999999,2707,-0.9379866
-0.75510204,0.8794620149332764,5476.070100498339,2.022182459563641,17.368401757574837,0.14999999,2708,-0.693167
-0.18367347,0.8794943701169978,5476.563663597187,2.0216181851595376,16.866436901152262,0.14999999,2709,-0.20070116
-0.3469388,0.8795332025437393,5476.749968096724,2.0209409476371674,17.17369550046329,0.14999999,2710,-0.35456732
-0.5510204,0.8795763749647889,5476.729723884729,2.0201880206140643,17.380244211995556,0.14999999,2711,-0.56573415
-0.3877551,0.8796188093477199,5476.742881014225,2.0194479649757464,17.34684287050399,0.14999999,2712,-0.4427413
-0.5102041,0.879661993413977,5476.719086975782,2.018694834860222,17.383794038442115,0.14999999,2713,-0.62216896
-0.71428573,0.8797044029462223,5476.730447044889,2.017955212617866,17.34863993089336,0.14999999,2714,-0.7546643
-0.9591837,0.8797476666024135,5476.699885442306,2.017200694453888,17.390561602582448,0.14999999,2715,-0.7068223
-0.63265306,0.8797898742603442,5476.717834315257,2.0164645928995792,17.34205112704919,0.14999999,2716,-0.8180635
-0.42857143,0.8798319872048768,5476.738798930214,2.015730143146932,17.339035385043207,0.14999999,2717,-0.41150606
-0.67346936,0.8798740707681796,5476.75968737237,2.014996205802932,17.33911155784498,0.14999999,2718,-0.45761836
-0.8367347,0.8799165084746684,5476.7623146966025,2.0142560922017663,17.35737267576753,0.14999999,2719,-0.77980596
-0.46938777,0.8799595799596797,5476.7333973686245,2.0135049255031707,17.38891732797835,0.14999999,2720,-0.51530135
0.9591837,0.8797045700778143,5490.848202430541,2.017952297842904,3.245194938083256,0.14999999,2721,0.80222654
-0.2244898,0.8797443117680732,5490.979549925759,2.01725920276479,17.228652504782385,0.14999999,2722,-0.38201007
-0.79591835,0.879786669638984,5490.985271113885,2.0165204814961015,17.354278811874355,0.14999999,2723,-0.76785815
-0.877551,0.8798259991663525,5491.133381043678,2.015834574538795,17.211890070206188,0.14999999,2724,-0.9891637
-0.59183675,0.879867802362159,5491.162560540716,2.0151055268039326,17.330820502961576,0.14999999,2725,-0.57684654
-0.9183673,0.8799073760712163,5491.296274952796,2.0144153613179734,17.22628558792033,0.14999999,2726,-0.97295374
-0.30612245,0.8799482729230056,5491.365681847488,2.013702120222768,17.29059310530757,0.14999999,2727,-0.3776155
-0.75510204,0.8799907000477037,5491.36085750639,2.0129621911680315,17.36482434109861,0.14999999,2728,-0.7602429
-1.0,0.8800321950378811,5491.398917093853,2.0122385185393377,17.321940412536758,0.14999999,2729,-0.8109288
-0.26530612,0.8800688407672719,5491.666408461221,2.0115994170187625,17.092508632631755,0.14999999,2730,-0.25712565
-0.5510204,0.8801072556841217,5491.848357632967,2.0109294608689003,17.17805082825381,0.14999999,2731,-0.34010366
-0.3469388,0.8801483222763983,5491.902624952889,2.010213259499593,17.30573268007854,0.14999999,2732,-0.49407363
-0.5102041,0.88019105297528,5491.87614269163,2.0094680361110977,17.386482261258493,0.14999999,2733,-0.60912555
-0.71428573,0.8802337465056396,5491.849942214415,2.0087234609416296,17.386200477214462,0.14999999,2734,-0.7263461
-0.9591837,0.8802724839395932,5492.010952055663,2.0080478800934785,17.198990158751744,0.14999999,2735,-1.2200344
-0.63265306,0.8803157154497947,5491.956172112019,2.0072939225555624,17.414779943644273,0.14999999,2736,-0.63921744
-0.3877551,0.8803582910242377,5491.931194218524,2.006551404537276,17.384977893494582,0.14999999,2737,-0.661567
-0.42857143,0.8803996962931548,5491.960614220478,2.0058292966473625,17.330579998045206,0.14999999,2738,-0.46572357
-0.18367347,0.8803426693941794,5496.69051355169,2.0068238457654948,12.630100668788092,0.14999999,2739,-0.03503643
-0.67346936,0.8803839827207025,5496.723155301555,2.006103341350933,17.32735825013442,0.14999999,2740,-0.84283954
-0.8367347,0.8804266218737004,5496.690977506584,2.0053597145226503,17.392177794970845,0.14999999,2741,-0.5423161
-0.46938777,0.8804657781418138,5496.823865684909,2.0046768292067503,17.22711182167496,0.14999999,2742,-0.40698954
-0.79591835,0.8805061462485956,5496.897416251337,2.0039728094244755,17.286449433572095,0.14999999,2743,-0.89337146
-0.59183675,0.8805485469370613,5496.872288849987,2.0032333414176335,17.38512740135003,0.14999999,2744,-0.6643292
-0.877551,0.8805888424209395,5496.946464550798,2.002530588178797,17.285824299189503,0.14999999,2745,-0.88895655
-0.2244898,0.8806266587525517,5497.137961942141,2.0018710713554775,17.168502608656333,0.14999999,2746,-0.2923411
-0.9183673,0.8806685186616061,5497.134421885697,2.0011410345415714,17.363540056444677,0.14999999,2747,-0.7833627
-0.30612245,0.8807090529307977,5497.1929532051245,2.000434116886872,17.301468680572032,0.14999999,2748,-0.3489302
-0.10204082,0.8805789370061815,5505.431477844882,2.0027033386121795,9.12147536024252,0.14999999,2749,0.03792698
-0.75510204,0.8806173413297744,5505.592309823979,2.0020335672087195,17.199168020901993,0.14999999,2750,-1.0090925
-1.0,0.8806586133136609,5505.614219260591,2.0013137838097386,17.33809056338758,0.14999999,2751,-0.7707325
-0.5510204,0.8807004061246939,5505.609692094005,2.000584917185322,17.364527166586157,0.14999999,2752,-0.7181711
-0.3469388,0.8807420651384309,5505.610131112765,1.9998583839857482,17.35956098124045,0.14999999,2753,-0.5980407
-0.5102041,0.8807832019356995,5505.634198996776,1.9991409582413855,17.33593211598881,0.14999999,2754,-0.47782668
-0.71428573,0.880825029843052,5505.6236261248705,1.9984114795371581,17.370572871905807,0.14999999,2755,-0.7871515
0.06122449,0.8806853167214982,5514.3372984951675,2.0008480763770566,8.646327629702755,0.14999999,2756,0.2243651
-0.63265306,0.8807258573427642,5514.38886917658,2.000141047942176,17.308429318588168,0.14999999,2757,-0.8601733
-0.3877551,0.8807558795428844,5514.944956809398,1.9996174607720805,16.80391236718147,0.14999999,2758,-0.18663691
-0.26530612,0.8807938256593557,5515.118722501762,1.99895568050082,17.186234307635832,0.14999999,2759,-0.31174675
-0.42857143,0.8808356776939327,5515.10315560912,1.9982257810177972,17.37556689264179,0.14999999,2760,-0.526655
-0.9591837,0.8808753693558188,5515.190154837667,1.9975335584345046,17.27300077145334,0.14999999,2761,-0.90788823
-0.67346936,0.8809156700334854,5515.246433769397,1.9968307146160018,17.303721068269795,0.14999999,2762,-0.40411016
-0.8367347,0.8809573778980422,5515.23349929281,1.9961033294581287,17.37293447658733,0.14999999,2763,-0.68587583
-0.46938777,0.8809972642351799,5515.30691524507,1.9954077117384479,17.28658404773965,0.14999999,2764,-0.46880394
-0.14285715,0.8809643630430499,5518.888871083225,1.9959815085291954,13.778044161844822,0.14999999,2765,-0.062535435
-0.59183675,0.8810027128372184,5519.034895336862,1.9953126881188945,17.213975746362767,0.14999999,2766,-0.98574317
-0.79591835,0.881043771160069,5519.048877889515,1.9945966309683827,17.346017447347354,0.14999999,2767,-0.8137301
-0.877551,0.8810855993914334,5519.024261825856,1.9938671466133873,17.384616063658946,0.14999999,2768,-0.7256825
-0.9183673,0.8811235320222335,5519.18631064276,1.9932056015322355,17.197951183096556,0.14999999,2769,-1.130965
0.75510204,0.8808677771619788,5533.534726637358,1.997665966295075,3.011584005401904,0.14999999,2770,0.81806225
-0.30612245,0.880907312458111,5533.621800394297,1.9969764707305293,17.27292624306125,0.14999999,2771,-0.3684196
-0.2244898,0.8809243135225655,5534.796882845382,1.9966799721664439,16.184917548914896,0.14999999,2772,-0.14590794
-0.75510204,0.8809645025997546,5534.849974032917,1.995979074660266,17.306908812465203,0.14999999,2773,-0.8668996
-1.0,0.8810049656598864,5534.888408525201,1.995273398891565,17.321565507716116,0.14999999,2774,-0.848143
-0.5510204,0.8810355838247733,5535.401885216232,1.9947394180959392,16.846523308969715,0.14999999,2775,-0.21116057
-0.71428573,0.8810774401807252,5535.370214456826,1.9940094432481361,17.39167075940523,0.14999999,2776,-0.5888138
0.14285715,0.8809466424560563,5543.698872807784,1.9962905555663608,9.031341649041867,0.14999999,2777,0.08973343
-0.3469388,0.8809834403780724,5543.912365862181,1.9956487998064008,17.146506945602965,0.14999999,2778,-0.24521303
-0.5102041,0.8810244115500112,5543.922315675878,1.9949342625677862,17.350050186303395,0.14999999,2779,-0.8025265
-0.63265306,0.8810661040789911,5543.895862717407,1.9942071448623766,17.386452958471214,0.14999999,2780,-0.63016593
-0.42857143,0.8811065829397446,5543.926819209254,1.9935011935308358,17.329043508153163,0.14999999,2781,-0.36836183
