LQGmu1_higher,Regret/t,LQGsigma_higher,ReturnMean,Iteration,LQGmu1_actor,Regret,ReturnLastEpisode
-0.9591837,2.9156989855022153,0.14999999,0.8282282691799187,957,-1.0841851,2790.32392912562,17.200898640130386
-0.10204082,2.9144414065383506,0.14999999,0.8283003780654613,958,-0.09367266,2792.03486746374,15.649061661879946
0.67346936,2.923376684415432,0.14999999,0.8277880341504911,959,0.59543836,2803.5182403543995,5.876627109340205
-0.2244898,2.920913387599981,0.14999999,0.8279292782339457,960,-0.22638007,2804.076852095982,16.80138825841766
-1.0,2.9180249923815365,0.14999999,0.828094897225829,961,-0.98676866,2804.2220176786564,17.21483441732571
-0.3877551,2.915082101408894,0.14999999,0.8282636409742604,962,-0.34069866,2804.3089815553562,17.273036123300148
0.14285715,2.9205609914700847,0.14999999,0.8279494844340545,963,0.014875382,2812.5002347856916,9.168746769664669
0.06122449,2.918839516114666,0.14999999,0.8280481928833331,964,-0.10104193,2813.761293534538,16.098941251153967
-0.67346936,2.915807985864139,0.14999999,0.828222019159166,965,-0.61353844,2813.754706358894,17.366587175643748
0.75510204,2.929840304637841,0.14999999,0.8274174137248941,966,0.9499267,2830.2257342801545,0.8889720787395576
-0.63265306,2.926776020948369,0.14999999,0.8275931180648868,967,-0.54183936,2830.192412257073,17.39332202308148
-0.26530612,2.9237763351145802,0.14999999,0.8277651183993929,968,-0.43699306,2830.215492390914,17.336919866159462
-0.71428573,2.920857031812621,0.14999999,0.8279325096437714,969,-0.44149238,2830.3104638264294,17.265028564484318
-0.8367347,2.917877308962609,0.14999999,0.8281033653117768,970,-0.84166247,2830.340989693731,17.329474132698586
-0.59183675,2.914884579234615,0.14999999,0.8282749667870056,971,-0.5091942,2830.3529264368112,17.348063256919836
-0.5510204,2.91237589545445,0.14999999,0.8284188133340336,972,-0.21716753,2830.8293703817253,16.883556055085975
-0.5102041,2.9093792805502496,0.14999999,0.8285906375831276,973,-0.7596109,2830.826039975393,17.36333040633218
-0.75510204,2.9063752558182894,0.14999999,0.8287628867076666,974,-0.73464763,2830.8094991670137,17.37654080837958
-0.79591835,2.903425984274465,0.14999999,0.8289319963145373,975,-0.83488494,2830.840334667603,17.32916449941035
-0.18367347,2.900516175385926,0.14999999,0.8290988431544765,976,-0.38320622,2830.9037871766636,17.29654749093966
-0.46938777,2.897566376282612,0.14999999,0.8292679830113179,977,-0.7992468,2830.922349628112,17.341437548551472
-0.877551,2.894579827497677,0.14999999,0.8294392300746742,978,-0.7349801,2830.899071292728,17.383278335384006
-0.3469388,2.8931722955354053,0.14999999,0.8295199371826026,979,-0.13599089,2832.415677329162,15.843393963565894
-0.9183673,2.8902637313570407,0.14999999,0.8296867126515456,980,-0.85802525,2832.4584567299,17.317220599262125
-0.42857143,2.887417484206773,0.14999999,0.8298499148964005,981,-0.41007167,2832.5565520068444,17.261904723055512
-0.9591837,2.8846136106182323,0.14999999,0.8300106874645506,982,-0.9760463,2832.690565627104,17.225986379740316
-0.14285715,2.881782045919366,0.14999999,0.8301730478257241,983,-0.36420828,2832.791751138737,17.258814488367182
0.30612245,2.8884729096073967,0.14999999,0.8297893973848967,984,0.36459017,2842.257343053678,7.894408085058881
-1.0,2.8857028891466876,0.14999999,0.8299482288333319,985,-1.130916,2842.4173458094874,17.199997244190804
-0.2244898,2.8831209478499273,0.14999999,0.830096275926036,986,-0.26286787,2842.7572545800285,17.020091229459062
-0.3877551,2.8801802443215023,0.14999999,0.83026489424762,987,-0.5027062,2842.7379011453227,17.379353434705987
-0.67346936,2.8772547180355694,0.14999999,0.8304326423144738,988,-0.7621465,2842.727661419143,17.370239726180017
-0.63265306,2.8743377339512857,0.14999999,0.8305999005761874,989,-0.48012298,2842.7200188778215,17.367642541321363
-0.8367347,2.8715930709384314,0.14999999,0.8307572780425208,990,-1.0033048,2842.877140229047,17.202878648774398
-0.71428573,2.8686854713047314,0.14999999,0.8309239982050036,991,-0.6183039,2842.867302062989,17.369838166058088
0.63265306,2.8803769389915086,0.14999999,0.830253615883514,992,0.8259593,2857.3339234795767,2.893378583412089
-0.26530612,2.877844466556167,0.14999999,0.830398826458935,993,-0.2555271,2857.699555290274,16.994368189302815
-0.59183675,2.8750228749493534,0.14999999,0.8305606149685,994,-0.39600265,2857.7727376996572,17.286817590616977
-0.10204082,2.875021262190515,0.14999999,0.8305607074432041,995,-0.06367548,2860.6461558795622,14.486581820094939
-0.5102041,2.8722654680966584,0.14999999,0.8307187231595949,996,-0.36279273,2860.776406224272,17.22974965529058
-0.75510204,2.8693380990844655,0.14999999,0.8308865768873583,997,-0.63176596,2860.730084787212,17.40632143705972
-0.79591835,2.8664486735092596,0.14999999,0.8310522549593312,998,-0.7510142,2860.715776162241,17.374308624970872
-0.5510204,2.8635972558625205,0.14999999,0.8312157536776075,999,-0.8225779,2860.733658606658,17.342117555582828
-0.877551,2.860900651593855,0.14999999,0.8313703754820034,1000,-1.0736883,2860.900651593855,17.19300701280301
-0.46938777,2.858137833665861,0.14999999,0.8315287939411774,1001,-0.36522785,2860.9959714995266,17.26468009432825
-0.18367347,2.8620596446836815,0.14999999,0.8313039194562106,1002,-0.009136885,2867.7837639730487,10.57220752647784
0.06122449,2.867920964721104,0.14999999,0.8309678345916794,1003,0.2309485,2876.5247276152672,8.619036357781653
-0.06122449,2.8679848230628577,0.14999999,0.8309641729895146,1004,-0.057767678,2879.4567623551093,14.427965260157762
-0.9183673,2.865126660318001,0.14999999,0.8311280584680042,1005,-0.76604563,2879.452293619591,17.364468735518365
0.2244898,2.870612443441126,0.14999999,0.8308135066834215,1006,0.11879058,2887.8361181017726,8.976175517818417
0.79591835,2.8804806600776467,0.14999999,0.8302476685735292,1007,0.7071249,2900.64402469819,4.552093403582446
-0.42857143,2.878010542712922,0.14999999,0.8303893037435248,1008,-0.21835104,2901.034627054625,16.969397643565017
-0.9591837,2.87515179775552,0.14999999,0.8305532226057613,1009,-0.6466824,2901.0281639353198,17.366463119305205
-0.020408163,2.873023229209578,0.14999999,0.8306752735544964,1010,-0.19459353,2901.7534615016734,16.63470243364628
-0.30612245,2.8702630273965846,0.14999999,0.8308335420070764,1011,-0.43805474,2901.835920697947,17.27754080372646
-0.14285715,2.872428586165116,0.14999999,0.8307093700593395,1012,-0.023401983,2906.8977291990977,12.298191498849333
-0.3469388,2.8695533102141,0.14999999,0.8308742367996501,1013,-0.54216033,2906.8575032468834,17.400225952214434
-1.0,2.8668881582416796,0.14999999,0.8310270551466925,1014,-1.0792706,2907.024592457063,17.19291078982034
0.8367347,2.877184813571944,0.14999999,0.8304366505979388,1015,0.7456879,2920.3425857755233,4.042006681540054
-0.3877551,2.8743888329381106,0.14999999,0.830596970588411,1016,-0.43378177,2920.3790542651204,17.323531510402642
-0.67346936,2.871529712608235,0.14999999,0.8307609109742983,1017,-0.70085126,2920.345717722575,17.393336542545285
-0.2244898,2.876650595542863,0.14999999,0.8304672823656614,1018,0.00434874,2928.4303062626345,9.275411459940653
-0.63265306,2.8739544304078555,0.14999999,0.8306218789903751,1019,-0.962553,2928.5595645856047,17.230741677029926
-0.71428573,2.871157383302236,0.14999999,0.8307822601317523,1020,-0.7697725,2928.5805309682805,17.339033617324304
-0.8367347,2.868426110235233,0.14999999,0.8309388698259613,1021,-0.9080261,2928.6630585501725,17.277472418108115
-0.59183675,2.8655972662917013,0.14999999,0.8311010741805216,1022,-0.73201925,2928.640406150119,17.382652400053708
0.020408163,2.8636073688667913,0.14999999,0.8312151738035095,1023,-0.16492456,2929.4703383507276,16.530067799391386
-0.75510204,2.8608755750415913,0.14999999,0.8313718133577069,1024,-0.88221264,2929.5365888425895,17.293749508138283
-0.5102041,2.8581402371648723,0.14999999,0.8315286561258675,1025,-0.40820837,2929.593743093994,17.30284574859564
-0.79591835,2.8553915032816413,0.14999999,0.8316862670136674,1026,-0.83184355,2929.631682366964,17.322060727030042
-0.5510204,2.8526408807427166,0.14999999,0.8318439861959451,1027,-0.8289967,2929.66218452277,17.32949784419405
-0.26530612,2.8579347537256106,0.14999999,0.8315404384331644,1028,0.0657796,2937.956926829928,9.065257692842206
-0.46938777,2.855140443778864,0.14999999,0.8317006626273586,1029,-0.45147768,2937.939516648451,17.377410181476908
-0.877551,2.8523232105981595,0.14999999,0.8318622012271697,1030,-0.6507544,2937.8929069161045,17.406609732346464
0.5510204,2.8608494094889734,0.14999999,0.831373313676091,1031,0.6099681,2949.5357411831314,5.717165732973081
-0.9183673,2.858233507665864,0.14999999,0.8315233080466821,1032,-1.0207368,2949.6969799111716,17.198761271959807
-0.9591837,2.8554888775423786,0.14999999,0.8316806836271572,1033,-0.83294666,2949.720010501277,17.33696940989455
-0.42857143,2.852729460618999,0.14999999,0.8318389070745987,1034,-0.5027412,2949.722262280045,17.357748221232022
-0.30612245,2.850811218803694,0.14999999,0.8319488980043752,1035,-0.18468414,2950.5896114618236,16.492650818221446
-0.3469388,2.8484984536289533,0.14999999,0.8320815106864132,1036,-0.21895626,2951.0443979595957,16.905213502227678
-1.0,2.845903225269367,0.14999999,0.8322303196519857,1037,-0.99278986,2951.2016446043335,17.20275335526195
-0.3877551,2.8435671307768122,0.14999999,0.8323642700242652,1038,-0.23437563,2951.622681746331,16.938962858002554
0.26530612,2.8488415821309445,0.14999999,0.8320618358869869,1039,0.08665979,2959.9464038340516,9.036277912279564
-0.67346936,2.8460974945713624,0.14999999,0.8322191803571466,1040,-0.6756241,2959.9413943542168,17.365009479834633
-0.10204082,2.844109732367313,0.14999999,0.8323331575477458,1041,-0.16108668,2960.7182313943727,16.583162959844273
-0.63265306,2.8413787443879186,0.14999999,0.8324897508951882,1042,-0.52455777,2960.716651652211,17.361579742161418
-0.020408163,2.8460107317549714,0.14999999,0.8322241552892791,1043,0.0074127,2968.389193220435,9.687458431775882
-0.71428573,2.843335349074034,0.14999999,0.8323775602595163,1044,-0.8634262,2968.442104433291,17.307088787144075
-0.59183675,2.840578023097277,0.14999999,0.8325356638132294,1045,-0.67196894,2968.4040341366544,17.398070296636664
-0.8367347,2.837882839474795,0.14999999,0.8326902041585552,1046,-0.7922873,2968.4254500906354,17.338584046018823
-0.5102041,2.8352315084331843,0.14999999,0.8328422300210329,1047,-0.391573,2968.487389329544,17.29806076109142
0.3469388,2.8431815286935977,0.14999999,0.8323863802354587,1048,0.56549287,2979.6542420708906,6.193147258653125
-0.75510204,2.840439299598423,0.14999999,0.8325436181422923,1049,-0.6053566,2979.6208252787455,17.393416792145167
-0.79591835,2.837716689453668,0.14999999,0.8326997311093078,1050,-0.692469,2979.6025239263513,17.37830135239419
-0.5510204,2.8350104538222185,0.14999999,0.8328549051707443,1051,-0.70860106,2979.5959869671515,17.3665369592
-0.46938777,2.8327899419242626,0.14999999,0.8329822281006728,1052,-0.20552567,2980.095018904324,16.86096806282721
-0.877551,2.8302552316093688,0.14999999,0.8331275669948754,1053,-1.0033487,2980.2587588846654,17.19626001965857
-0.06122449,2.835564331983972,0.14999999,0.8328231461018363,1054,0.13692579,2988.6848059111067,8.93395297355865
0.18367347,2.840923050663296,0.14999999,0.8325158801225172,1055,0.16020119,2997.173818449777,8.870987461329587
-0.9183673,2.838277650699644,0.14999999,0.8326675659002497,1056,-0.85470885,2997.221199138824,17.31261931095313
0.020408163,2.840440660162169,0.14999999,0.8325435401283159,1057,-0.012361037,3002.3457777914127,12.235421347411267
-0.9591837,2.837907940515162,0.14999999,0.8326887648787177,1058,-1.1048894,3002.5066010650417,17.199176726371185
0.10204082,2.8440584405789475,0.14999999,0.8323360985906566,1059,0.34694594,3011.8578885731054,8.008712491936304
-0.42857143,2.8414573481938814,0.14999999,0.8324852437962224,1060,-0.40168646,3011.9447890855145,17.273099487590965
-1.0,2.8389240013501955,0.14999999,0.8326305045097364,1061,-0.99465126,3012.0983654325573,17.206423652957152
-0.3469388,2.8362028349143915,0.14999999,0.8327865346952756,1062,-0.6375605,3012.047410679084,17.410954753473373
-0.67346936,2.83354190299101,0.14999999,0.8329391110670292,1063,-0.80385053,3012.0550428794436,17.352367799640525
-0.3877551,2.830845571875392,0.14999999,0.8330937172089797,1064,-0.62710047,3012.0196884754173,17.39535440402612
-0.18367347,2.8358737197507464,0.14999999,0.8328054059775948,1065,0.019832611,3020.205511534545,9.174176940872135
-0.30612245,2.8333148529662004,0.14999999,0.8329521299904701,1066,-0.35719806,3020.3136332619697,17.25187827257558
-0.63265306,2.8306171463005243,0.14999999,0.8331068150057038,1067,-0.61070657,3020.2684951026595,17.405138159310194
-0.71428573,2.8279429648892416,0.14999999,0.8332601510958003,1068,-0.6470748,3020.24308650171,17.3854086009493
-0.59183675,2.8253280213830805,0.14999999,0.8334100905170252,1069,-0.42959183,3020.275654858513,17.327431643196928
-0.8367347,2.8226822762391985,0.14999999,0.8335617960872018,1070,-0.53106976,3020.2700355759425,17.3656192825703
-0.75510204,2.8201522280112523,0.14999999,0.8337068676599052,1071,-0.95034456,3020.3830362000513,17.246999375891352
-0.5102041,2.817584597949757,0.14999999,0.8338540941542572,1072,-0.35721225,3020.4506890021394,17.292347197911983
-0.79591835,2.814928082324522,0.14999999,0.8340064172979059,1073,-0.67135584,3020.417832334212,17.392856667927116
-0.5510204,2.8122706703778717,0.14999999,0.8341587918361313,1074,-0.64488393,3020.3786999858344,17.399132348377687
-0.14285715,2.8173096762344696,0.14999999,0.8338698580140785,1075,0.022503495,3028.607901952055,9.13079803377938
-0.877551,2.8147355842731105,0.14999999,0.8340174550302114,1076,-0.86514646,3028.6554886778667,17.3124132741881
-0.10204082,2.815637496630459,0.14999999,0.8339657398721065,1077,-0.034251235,3032.4415838710047,13.573904806862167
-0.46938777,2.8130506815655614,0.14999999,0.8341140664239929,1078,-0.39149207,3032.468634727675,17.332949143329436
0.14285715,2.8128322274686,0.14999999,0.8341265924616628,1079,-0.06653978,3035.0459734386195,14.782661289055776
-0.9183673,2.8103785044093317,0.14999999,0.834267287591208,1080,-1.0085022,3035.2087847620783,17.197188676541305
0.59183675,2.8191233712087125,0.14999999,0.8337658617426197,1081,0.66350585,3047.472364276618,5.096420485460349
-0.9591837,2.8166678506593277,0.14999999,0.8339066599392585,1082,-1.0337241,3047.6346144133927,17.197749863225333
0.9183673,2.830096596872939,0.14999999,0.8331366630233404,1083,1.0942311,3064.994614413393,
-0.42857143,2.827762651852412,0.14999999,0.8332704901460771,1084,-0.28583872,3065.2947146080146,17.059899805378407
-0.2244898,2.8257552540879796,0.14999999,0.8333855932289,1085,-0.19313093,3065.944450685458,16.71026392255665
-1.0,2.823306924703769,0.14999999,0.8335259790880865,1086,-1.2755551,3066.111320228293,17.193130457164937
-0.3469388,2.8207210384935077,0.14999999,0.8336742523799592,1087,-0.45808053,3066.123768842443,17.347551385850235
-0.67346936,2.8180952523809135,0.14999999,0.8338248135102684,1088,-0.5293086,3066.087634590434,17.396134252009013
-0.3877551,2.8155290758861824,0.14999999,0.8339719566579021,1089,-0.47723162,3066.111163640053,17.3364709503809
-0.63265306,2.812957603425578,0.14999999,0.8341194034733037,1090,-0.38117704,3066.12378773388,17.347375906173006
-0.26530612,2.810402386464683,0.14999999,0.8342659182073001,1091,-0.4817821,3066.149003632969,17.334784100910806
-0.30612245,2.8078313201560854,0.14999999,0.8344133417341691,1092,-0.7762431,3066.151801610445,17.357202022524213
-0.71428573,2.805238170420074,0.14999999,0.8345620315126103,1093,-0.7474459,3066.125320269141,17.386481341304325
-0.59183675,2.8026562273923816,0.14999999,0.8347100787045652,1094,-0.71598744,3066.1059127672656,17.379407501875363
-0.8367347,2.8000749865494132,0.14999999,0.8348580856336344,1095,-0.7534622,3066.0821102716077,17.38380249565783
-0.75510204,2.797624078105637,0.14999999,0.8349986193746767,1096,-0.94782835,3066.195989603778,17.24612066782975
0.42857143,2.8050640166625462,0.14999999,0.8345720173932025,1097,0.5449577,3077.155226278813,6.40076332496471
-0.5102041,2.802597857650237,0.14999999,0.8347134255934496,1098,-0.9374651,3077.25244769996,17.262778578853133
-0.79591835,2.8000690587810717,0.14999999,0.8348584255286081,1099,-0.829392,3077.2758956003977,17.33655209956265
-0.5510204,2.7974861234741915,0.14999999,0.8350065296173054,1100,-0.498217,3077.2347358216107,17.401159778786962
-0.877551,2.794951178612005,0.14999999,0.8351518819603208,1101,-0.7860127,3077.2412476518175,17.353488169793188
-0.46938777,2.7924262585776805,0.14999999,0.8352966594852246,1102,-0.4496432,3077.253736952604,17.34751069921351
0.3877551,2.799135451442271,0.14999999,0.8349119580595026,1103,0.46128452,3087.4464029408246,7.167334011779514
-0.9183673,2.796618409890433,0.14999999,0.8350562838365575,1104,-0.82472736,3087.466724519038,17.33967842178656
-0.9591837,2.7940706040692835,0.14999999,0.8352023736198804,1105,-0.669363,3087.4480174965584,17.378707022479837
0.06122449,2.7990468104563377,0.14999999,0.8349170406848428,1106,0.06824835,3095.7457723647094,9.062245131849078
-0.42857143,2.7965513453454616,0.14999999,0.8350601292806499,1107,-0.40359113,3095.782339297426,17.323433067283272
-1.0,2.794098633638924,0.14999999,0.8352007664197862,1108,-0.90878356,3095.8612860719277,17.28105322549813
-0.67346936,2.791602815448323,0.14999999,0.8353438752609905,1109,-0.8315284,3095.8875223321897,17.33376373973797
-0.3469388,2.7907465856575806,0.14999999,0.8353929710058726,1110,-0.10064037,3097.7287100799144,15.51881225227534
-0.3877551,2.7882692687941697,0.14999999,0.8355350189911598,1111,-0.45374122,3097.7671576303223,17.32155244959212
-0.63265306,2.7857597067502096,0.14999999,0.8356789158973502,1112,-0.7474918,3097.764793906233,17.362363724089406
-0.71428573,2.7832347702954774,0.14999999,0.8358236943637912,1113,-0.6260696,3097.7402993388664,17.38449456736661
-0.2244898,2.7810581536547394,0.14999999,0.8359485003638337,1114,-0.23459616,3098.0987831713796,17.001516167486983
-0.59183675,2.778610769123444,0.14999999,0.8360888320456741,1115,-0.8388356,3098.15100757264,17.307775598739514
-0.8367347,2.7761135730127395,0.14999999,0.8362320198960584,1116,-0.53123176,3098.142747482217,17.368260090423124
-0.26530612,2.774306382569344,0.14999999,0.8363356432012989,1117,-0.17546247,3098.9002293299573,16.602518152260043
-0.30612245,2.7719362965021372,0.14999999,0.836471542631758,1118,-0.3892414,3099.0247794893894,17.235449840568016
-0.5510204,2.7694347705825617,0.14999999,0.8366149787509998,1119,-0.46753544,3098.9975082818864,17.387271207503016
-0.79591835,2.7669904294041823,0.14999999,0.8367551359286592,1120,-0.8463503,3099.0292809326843,17.3282273492023
-0.75510204,2.7646611717358356,0.14999999,0.8368886942812019,1121,-1.0381498,3099.1851735158716,17.204107416812825
-0.5102041,2.7621732693459506,0.14999999,0.8370313492347505,1122,-0.63896835,3099.1584082061568,17.386765309714736
-0.877551,2.75973510845313,0.14999999,0.8371711520382379,1123,-0.80707395,3099.1825267928652,17.33588141329145
-0.46938777,2.7573737651920447,0.14999999,0.8373065501610065,1124,-0.3215009,3099.2881120758584,17.254414717007045
0.30612245,2.763262070234589,0.14999999,0.8369689179911358,1125,0.35172954,3108.6698290139125,7.978283061945755
0.14285715,2.768341820226557,0.14999999,0.8366776479227891,1126,0.1581477,3117.152889575103,8.876939438809474
-0.10204082,2.768174197321403,0.14999999,0.8366872593279012,1127,-0.05315498,3119.732320381221,14.780569193881975
0.2244898,2.773423327778361,0.14999999,0.8363862770769287,1128,0.21829125,3128.4215137339916,8.670806647229641
-0.9183673,2.771107215349395,0.14999999,0.8365190816886814,1129,-1.0996314,3128.580046129467,17.201467604524527
0.020408163,2.7763572323348953,0.14999999,0.8362180486046504,1130,0.22189257,3137.283672538432,8.656373591035175
-0.9591837,2.773952304203261,0.14999999,0.8363559458599047,1131,-0.847919,3137.3400560538885,17.303616484543223
0.71428573,2.781089787866486,0.14999999,0.8359466864755455,1132,0.53420466,3148.1936398648622,6.5064161890263374
-0.42857143,2.7787647848750896,0.14999999,0.836080000867254,1133,-0.3315276,3148.3405012634767,17.213138601385605
-1.0,2.7764624323121447,0.14999999,0.8362120164958632,1134,-1.1787505,3148.5083982419724,17.19210302150446
-0.67346936,2.7740046174145236,0.14999999,0.8363529462491671,1135,-0.611301,3148.495240765484,17.373157476488124
-0.3877551,2.771573020071845,0.14999999,0.8364923727023024,1136,-0.3921532,3148.5069508016163,17.34828996386789
-0.63265306,2.7691241269852727,0.14999999,0.836632790883872,1137,-0.71837735,3148.494132382255,17.372818419361302
-0.71428573,2.7666940901343993,0.14999999,0.836772127859266,1138,-0.75995326,3148.4978745729463,17.356257809308655
-0.59183675,2.7642306349609793,0.14999999,0.8369133810228796,1139,-0.6905211,3148.4586932205557,17.399181352390755
-0.020408163,2.7690380605637164,0.14999999,0.836637725885108,1140,0.025528042,3156.7033890426364,9.11530417791915
-0.8367347,2.766565946635985,0.14999999,0.8367794755369273,1141,-0.532771,3156.6517451116592,17.41164393097729
-0.18367347,2.76465243400803,0.14999999,0.8368891952977047,1142,-0.20621298,3157.2330796371702,16.778665474488943
-0.06122449,2.762329317416474,0.14999999,0.8370224015242848,1143,-0.31982607,3157.3424098070295,17.25066983014066
-0.5510204,2.7598876188384134,0.14999999,0.8371624071766965,1144,-0.5855489,3157.311435951145,17.390973855884468
-0.79591835,2.7575282552282445,0.14999999,0.8372976917873713,1145,-0.8686627,3157.36985223634,17.301583714804977
-0.5102041,2.7550931688477815,0.14999999,0.8374373183000126,1146,-0.561228,3157.3367714995575,17.39308073678293
-0.30612245,2.7527637659426807,0.14999999,0.8375708849803509,1147,-0.40667322,3157.4200395362545,17.276731963302826
0.5102041,2.75949003883658,0.14999999,0.8371852041951503,1148,0.49370143,3167.894564584394,6.88547495186036
-0.75510204,2.75711786565376,0.14999999,0.8373212232996697,1149,-0.82508844,3167.92842763617,17.326136948223958
-0.2244898,2.7552413281119055,0.14999999,0.8374288229293632,1150,-0.21321605,3168.527527328691,16.760900307478746
-0.877551,2.7529155237727,0.14999999,0.837562183269914,1151,-0.9094696,3168.605767862378,17.28175946631336
-0.3469388,2.7506499204135713,0.14999999,0.8376920917194054,1152,-0.354133,3168.748708316434,17.217059545943584
-0.26530612,2.748303179319849,0.14999999,0.8378266525619353,1153,-0.4211054,3168.793565755786,17.315142560648265
-0.46938777,2.746366382801133,0.14999999,0.837937707408192,1154,-0.21942958,3169.3068057525074,16.846760003278515
0.67346936,2.7566316234693575,0.14999999,0.8373491041588672,1155,0.83495927,3183.909525107108,2.7572806453995344
-0.9183673,2.754325620344829,0.14999999,0.8374813291086681,1156,-0.9186452,3184.0004171186224,17.269107988485434
0.46938777,2.7608887406016773,0.14999999,0.8371050034058671,1157,0.47940433,3194.3482728761405,7.012144242481778
-0.9591837,2.7585127335197095,0.14999999,0.8372412423440534,1158,-0.81172913,3194.3577454158235,17.350527460317018
-0.14285715,2.7563205367855765,0.14999999,0.8373669416980748,1159,-0.30590415,3194.575502134483,17.142243281340388
-0.42857143,2.7548437766078253,0.14999999,0.8374516183137716,1160,-0.15858337,3195.6187808650775,16.3167212694054
-0.67346936,2.752417500292329,0.14999999,0.8375907396621374,1161,-0.6069415,3195.556717839394,17.42206302568375
-1.0,2.7501876448463163,0.14999999,0.8377185983459683,1162,-1.0217952,3195.7180433114195,17.19867452797462
-0.3877551,2.7480095588888505,0.14999999,0.837843488595823,1163,-0.3099682,3195.935116987733,17.142926323686464
-0.63265306,2.745626950864456,0.14999999,0.8379801060284144,1164,-0.5523431,3195.9097708062272,17.385346181505906
-0.71428573,2.7432531094998445,0.14999999,0.8381162207855596,1165,-0.61470896,3195.889872567319,17.3798982389082
0.26530612,2.7481193586280313,0.14999999,0.8378371927392185,1166,0.13337131,3204.3071721602846,8.94270040703434
-0.59183675,2.7457494944020504,0.14999999,0.8379730794494239,1167,-0.51487017,3204.2896599671926,17.377512193091903
-0.8367347,2.743398502145392,0.14999999,0.8381078840512965,1168,-0.7658361,3204.289450505818,17.360209461374676
-0.5510204,2.741027403205505,0.14999999,0.8382438415593175,1169,-0.5301213,3204.261034347235,17.388416158582928
-0.5102041,2.738830124308238,0.14999999,0.8383698323217755,1170,-0.31181958,3204.4312454406386,17.189788906596654
-0.79591835,2.7364706517192694,0.14999999,0.8385051231812348,1171,-0.50910544,3204.4071331632645,17.384112277374324
-0.75510204,2.7341725144624,0.14999999,0.8386368971065139,1172,-0.8505185,3204.4501869499327,17.316946213331942
-0.30612245,2.73197890033576,0.14999999,0.8387626777330415,1173,-0.32149535,3204.6112500938466,17.19893685608597
-0.06122449,2.7359446714009072,0.14999999,0.8385352826031591,1174,-0.002036631,3211.999044224665,9.972205869181696
-0.877551,2.733643871644625,0.14999999,0.838667209194689,1175,-0.8607552,3212.0315491824344,17.327495042230446
-0.3469388,2.731421021473758,0.14999999,0.8387946661998992,1176,-0.3741462,3212.1511212531395,17.24042792929503
-0.10204082,2.7292686451367683,0.14999999,0.8389180822742679,1177,-0.3281113,3212.3491953259763,17.161925927163043
-0.18367347,2.7270050901717666,0.14999999,0.8390478732699674,1178,-0.43395162,3212.4119962223413,17.297199103634963
-0.26530612,2.7247500230855484,0.14999999,0.83917717757537,1179,-0.39152765,3212.4802772178614,17.29171900447965
-0.2244898,2.722630559761397,0.14999999,0.8392987064356998,1180,-0.28492844,3212.7040605184484,17.136216699413104
-0.46938777,2.7205509681823643,0.14999999,0.8394179490721122,1181,-0.2928706,3212.9706934233723,17.093367095076232
-0.9183673,2.7183644611439512,0.14999999,0.8395433221821131,1182,-0.97296125,3213.10679307215,17.223900351222092
0.18367347,2.7232920288939177,0.14999999,0.8392607781597526,1183,0.17918645,3221.6544701815046,8.812322890645564
-0.9591837,2.7210275707828244,0.14999999,0.8393906209413519,1184,-0.8599471,3221.6966438068644,17.317826374640045
-0.67346936,2.718704806215095,0.14999999,0.8395238069830796,1185,-0.6947777,3221.6651953648875,17.39144844197691
-0.63265306,2.7163912338147953,0.14999999,0.8396564659509868,1186,-0.4757452,3221.6400033043474,17.385192060540277
-1.0,2.7142378732036865,0.14999999,0.8397799384630915,1187,-1.0757351,3221.800355492776,17.199647811571637
-0.14285715,2.7121386367793163,0.14999999,0.8399003075241219,1188,-0.30223674,3222.020700493828,17.139654998947936
-0.3877551,2.7101642497850666,0.14999999,0.8400135177875536,1189,-0.2141158,3222.385292994444,16.99540749938352
-0.42857143,2.707941460396063,0.14999999,0.8401409713075654,1190,-0.3854117,3222.450337871315,17.294955123129412
-0.71428573,2.705614099535457,0.14999999,0.8402744208981965,1191,-0.5828369,3222.3863925467294,17.423945324585517
0.10204082,2.710587933746688,0.14999999,0.8399892239824149,1192,0.20404801,3231.0208170260516,8.725575520677948
-0.59183675,2.708304676551044,0.14999999,0.8401201446931742,1193,-0.6343765,3231.0074791253955,17.373337900656185
-0.8367347,2.7060510359687053,0.14999999,0.8402493672036294,1194,-0.8130955,3231.024936946634,17.34254217876121
0.9591837,2.718313754767058,0.14999999,0.8395462296578524,1195,1.0343295,3248.3849369466343,
-0.5510204,2.716108841031855,0.14999999,0.8396726581977149,1196,-0.4009628,3248.466173874099,17.278763072535362
-0.79591835,2.7138126415419443,0.14999999,0.8398043210125032,1197,-0.5892962,3248.4337319257074,17.3924419483914
-0.5102041,2.7115525630701356,0.14999999,0.8399339126679969,1198,-0.4616563,3248.4399705580227,17.353761367684907
-0.75510204,2.7092841363494813,0.14999999,0.8400639830074841,1199,-0.7743452,3248.431679483028,17.36829107499476
-0.877551,2.7070684089908674,0.14999999,0.8401910315945605,1200,-0.8686567,3248.4820907890407,17.30958869398693
-0.30612245,2.704852796072881,0.14999999,0.8403180736196743,1201,-0.43952623,3248.5282080835304,17.31388270551042
1.0,2.7163807900316095,0.14999999,0.8396570647917655,1202,0.9551428,3265.0897096179947,0.7984984655358731
-0.3469388,2.7160805913827257,0.14999999,0.8396742780170456,1203,-0.072705865,3267.444951433419,15.004758184575321
