ReturnMin,NumTrainableParams,IWMean,ReturnStepMax,MinEpLen,Regret,ReturnLastEpisode,MountainCar_mu1_higher,MountainCar_std0_higher,ActionIn1,TimeElapsed,ReturnMax,DenMISELogFirst,DenMISELogLast,TimestepsSoFar,ReturnMean,ReturnAbsMax,Regret/t,IWLastEpisode,AvgEpLen,Delta,Bound,DenMISEMeanLog,Iteration,GridSize,NumTrajectories,IWFirstEpisode,MountainCar_mu0_higher,MountainCar_std1_higher,IWMin,IWMax
-144.14285,,1.1720911,762.7667,500,74851.07,-62.230347,3.0769231,0.14999999,5.3284025,5634.311760663986,,-3.2665153,-3.303513,1159000,-31.326109,144.14285,32.29123,,500.0,1.1486519e-10,379.40506,-2.9921868,2318,196,2318,,2.1538463,0.14999999,,117.65588
-144.14285,,1.0894312,762.7667,500,74884.06,-32.034756,3.3846154,0.14999999,5.5388517,5637.395606040955,,-3.2669468,-2.8220866,1159500,-31.326414,144.14285,32.291534,6.0491004,500.0,1.1476615e-10,379.28217,-2.992047,2319,196,2319,,2.4615386,0.14999999,,120.557365
-144.14285,,1.0962867,762.7667,500,74926.81,-41.77944,3.6923077,0.14999999,4.5560513,5640.630734682083,,-3.2673779,-2.8104875,1160000,-31.33092,144.14285,32.29604,1.02567843e-19,500.0,1.1466722e-10,379.1958,-2.9919357,2320,196,2320,,0.9230769,0.14999999,,119.562096
-144.14285,,1.147296,762.7667,500,74930.016,-2.2405303,3.6923077,0.14999999,5.5062747,5643.991631269455,,-3.2678087,-2.9903095,1160500,-31.318384,144.14285,32.283504,4.228963e-05,500.0,1.1456844e-10,378.93256,-2.9918993,2321,196,2321,,1.5384616,0.14999999,,132.28633
-144.14285,,1.0853027,762.7667,500,74958.65,-27.668282,2.7692308,0.14999999,3.9065409,5647.089227676392,,-3.2682395,-2.7474587,1161000,-31.316813,144.14285,32.281933,7.609701e-07,500.0,1.14469774e-10,378.713,-2.9917378,2322,196,2322,,1.5384616,0.14999999,,101.79695
-144.14285,,0.7874151,762.7667,500,74974.65,-15.036808,1.2307693,0.14999999,2.4893322,5650.318618774414,,-3.26867,-2.806435,1161500,-31.309803,144.14285,32.27492,7.630681e-11,500.0,1.1437124e-10,378.69202,-2.9916267,2323,196,2323,2.0560189e-23,1.2307693,0.14999999,,107.288185
-144.14285,,1.0637233,762.7667,500,74984.28,-8.663692,0.61538464,0.14999999,3.382905,5653.680792331696,,-3.2691004,-2.7767768,1162000,-31.300062,144.14285,32.265182,3.399994e-38,500.0,1.1427284e-10,378.3501,-2.9916286,2324,196,2324,,3.0769231,0.14999999,,139.6293
-144.14285,,0.8672155,762.7667,500,75041.16,-55.90278,3.0769231,0.14999999,3.721879,5656.989062070847,,-3.2695308,-2.8496985,1162500,-31.310646,144.14285,32.275764,,500.0,1.14174566e-10,378.32205,-2.9915473,2325,196,2325,,0.61538464,0.14999999,,100.69554
-144.14285,,1.0077,762.7667,500,75043.25,-1.137182,2.1538463,0.14999999,3.0802808,5660.077418804169,,-3.2699606,-2.6639755,1163000,-31.29767,144.14285,32.26279,1.524482e-13,500.0,1.14076415e-10,378.1473,-2.9914682,2326,196,2326,,1.2307693,0.14999999,,96.030495
-144.14285,,0.9645313,762.7667,500,75050.26,-6.04196,2.1538463,0.14999999,4.4956217,5663.134526729584,,-3.2703905,-2.744508,1163500,-31.286816,144.14285,32.251934,4.3939186e-10,500.0,1.1397839e-10,378.12347,-2.9913628,2327,196,2327,,2.1538463,0.14999999,,120.6281
-144.14285,,0.88960546,762.7667,500,75089.05,-37.83035,1.8461539,0.14999999,3.0787168,5666.408697843552,,-3.2708201,-2.8593774,1164000,-31.289627,144.14285,32.254745,7.5754244e-05,500.0,1.1388048e-10,377.99573,-2.9913266,2328,196,2328,,1.5384616,0.14999999,,108.72449
-144.14285,,1.0660855,762.7667,500,75103.15,-13.12957,0.30769232,0.14999999,1.7731776,5669.5005671978,,-3.2712495,-2.732526,1164500,-31.28183,144.14285,32.24695,1.430341e-17,500.0,1.1378272e-10,377.87692,-2.9912665,2329,196,2329,1.5607568e-16,1.5384616,0.14999999,,122.91006
-144.14285,,0.95132107,762.7667,500,75114.414,-10.30536,2.7692308,0.14999999,6.954501,5672.843349933624,,-3.271679,-2.696714,1165000,-31.272827,144.14285,32.237946,,500.0,1.1368506e-10,377.76434,-2.9911175,2330,196,2330,,4.0,0.14999999,,224.15532
-144.14285,,0.9878467,762.7667,500,75242.45,-127.074486,1.8461539,0.14999999,2.5146585,5675.908450603485,,-3.272108,-3.7845945,1165500,-31.313925,144.14285,32.279045,,500.0,1.1358755e-10,377.4294,-2.9914896,2331,196,2331,1.24476325e-36,0.9230769,0.14999999,,108.66794
-144.14285,,0.86129266,762.7667,500,75246.87,-3.4517918,3.3846154,0.14999999,3.9112,5679.192605018616,,-3.272537,-2.6598938,1166000,-31.301977,144.14285,32.267097,1.2338759e-28,500.0,1.1349014e-10,376.96405,-2.991357,2332,196,2332,,0.9230769,0.14999999,,104.49477
-144.14285,,0.95075476,762.7667,500,75249.71,-1.8739145,2.1538463,0.14999999,3.4016318,5682.580149888992,,-3.2729657,-2.745627,1166500,-31.289364,144.14285,32.254482,4.963137e-10,500.0,1.1339288e-10,376.78732,-2.9913154,2333,196,2333,,0.9230769,0.14999999,,96.58773
-144.14285,,0.9634759,762.7667,500,75257.195,-6.515724,0.30769232,0.14999999,0.89294493,5686.066122770309,,-3.273394,-2.6213727,1167000,-31.27875,144.14285,32.24387,,500.0,1.1329573e-10,376.71738,-2.9911828,2334,196,2334,0.49226278,0.61538464,0.14999999,,107.39275
-144.14285,,1.0048021,762.7667,500,75258.88,-0.72116095,3.6923077,0.14999999,4.483151,5689.474364757538,,-3.2736115,-2.6593764,1167500,-31.265665,144.14285,32.230785,,500.0,1.1319871e-10,376.64456,-2.9910607,2335,196,2335,,1.2307693,0.14999999,,123.0366
-144.14285,,1.0932604,762.7667,500,75265.04,-5.185358,2.1538463,0.14999999,4.553168,5692.87539100647,,-3.2740397,-2.5832205,1168000,-31.254501,144.14285,32.21962,1.4080071e-36,500.0,1.1310181e-10,376.53003,-2.9908895,2336,196,2336,,2.4615386,0.14999999,,115.08119
-144.14285,,1.158039,762.7667,500,75304.19,-38.190884,0.30769232,0.14999999,1.3415219,5696.336303949356,,-3.2744677,-2.8022938,1168500,-31.257467,144.14285,32.222588,,500.0,1.1300504e-10,376.39108,-2.9907756,2337,196,2337,1.5421141e-09,1.2307693,0.14999999,,128.54657
-144.14285,,1.1268734,762.7667,500,75312.43,-7.2776833,1.8461539,0.14999999,2.9980526,5699.527765989304,,-3.2748957,-3.0359144,1169000,-31.24721,144.14285,32.21233,1.6321798e-25,500.0,1.1290839e-10,376.30072,-2.9907343,2338,196,2338,,1.2307693,0.14999999,,107.67328
-144.14285,,1.1086293,762.7667,500,75323.61,-10.220915,3.0769231,0.14999999,3.2237034,5702.842451572418,,-3.2753232,-2.6884344,1169500,-31.23822,144.14285,32.20334,1.6625425e-27,500.0,1.1281187e-10,376.07037,-2.9905572,2339,196,2339,,0.30769232,0.14999999,,121.990555
-144.14285,,1.0990852,762.7667,500,75324.695,-0.11749918,0.30769232,0.14999999,1.147048,5706.338015317917,,-3.2757506,-2.9766114,1170000,-31.22492,144.14285,32.19004,,500.0,1.12715476e-10,375.99005,-2.9905112,2340,196,2340,0.0002262825,0.9230769,0.14999999,,110.910446
-144.14285,,0.7512791,762.7667,500,75329.516,-3.858348,3.0769231,0.14999999,4.9668036,5709.860507011414,,-3.276178,-2.9731088,1170500,-31.21323,144.14285,32.17835,,500.0,1.126192e-10,375.99686,-2.990467,2341,196,2341,,1.8461539,0.14999999,,111.91686
-144.14285,,0.9046915,762.7667,500,75351.164,-20.679968,0.9230769,0.14999999,4.107037,5713.224635362625,,-3.276605,-2.7032409,1171000,-31.208733,144.14285,32.17385,,500.0,1.1252304e-10,375.9419,-2.990454,2342,196,2342,,3.3846154,0.14999999,,137.66586
-144.14285,,1.0783756,762.7667,500,75424.3,-72.1729,1.8461539,0.14999999,4.1197977,5716.652637004852,,-3.277032,-3.0986521,1171500,-31.226215,144.14285,32.191334,4.4462684e-23,500.0,1.1242702e-10,375.8023,-2.9905465,2343,196,2343,,2.1538463,0.14999999,,110.801025
-144.14285,,0.9921421,762.7667,500,75460.65,-35.38082,3.0769231,0.14999999,6.085846,5719.950013160706,,-3.2774584,-2.859703,1172000,-31.22799,144.14285,32.193108,3.936187e-15,500.0,1.123311e-10,375.64624,-2.990463,2344,196,2344,,2.7692308,0.14999999,,137.41847
-144.14285,,0.9898469,762.7667,500,75515.58,-53.965313,1.8461539,0.14999999,4.7830954,5723.281749725342,,-3.277885,-2.9813955,1172500,-31.237686,144.14285,32.202805,1.9276975e-15,500.0,1.12235325e-10,375.3571,-2.9904687,2345,196,2345,,2.7692308,0.14999999,,128.23685
-144.14285,,1.1082414,762.7667,500,75565.97,-49.424065,1.2307693,0.14999999,2.0454192,5726.635474443436,,-3.2783115,-2.957953,1173000,-31.245438,144.14285,32.210556,,500.0,1.1213966e-10,375.24408,-2.990465,2346,196,2346,3.042237e-18,0.9230769,0.14999999,,108.397896
-144.14285,,0.7955227,762.7667,500,75573.03,-6.1008472,0.9230769,0.14999999,1.8139834,5729.864657402039,,-3.2787375,-2.795158,1173500,-31.234724,144.14285,32.199844,1.4610078,500.0,1.1204412e-10,375.2208,-2.9903414,2347,196,2347,1.8773507e-08,0.61538464,0.14999999,,101.89553
-144.14285,,0.874637,762.7667,500,75576.04,-2.0443466,2.4615386,0.14999999,4.2914767,5733.065731287003,,-3.2791636,-2.6309931,1174000,-31.22229,144.14285,32.18741,5.663638e-29,500.0,1.1194871e-10,375.08362,-2.990279,2348,196,2348,,1.8461539,0.14999999,,104.17661
-144.14285,,1.0001855,762.7667,500,75602.46,-25.448326,3.6923077,0.14999999,3.655933,5736.4846971035,,-3.2795894,-2.748821,1174500,-31.219833,144.14285,32.18495,,500.0,1.1185341e-10,375.07495,-2.9902337,2349,196,2349,,,0.14999999,,171.82986
-144.14285,,0.9241089,762.7667,500,75603.45,-0.030416107,3.3846154,0.14999999,6.335122,5739.855465173721,,-3.280015,-3.5011737,1175000,-31.206562,144.14285,32.17168,,500.0,1.11758235e-10,374.9511,-2.9904597,2350,196,2350,,3.0769231,0.14999999,,134.26553
-144.14285,,1.1079717,762.7667,500,75666.5,-62.077324,2.7692308,0.14999999,3.7515106,5743.254214763641,,-3.2804403,-2.9253058,1175500,-31.219694,144.14285,32.184814,2.7108854e-32,500.0,1.1166318e-10,374.89545,-2.99047,2351,196,2351,,1.2307693,0.14999999,,120.81633
-144.14285,,0.9265155,762.7667,500,75670.94,-3.475837,4.0,0.14999999,4.414105,5746.66817688942,,-3.2808657,-2.7663856,1176000,-31.2079,144.14285,32.17302,8.704464e-14,500.0,1.1156825e-10,374.84732,-2.9903345,2352,196,2352,,0.30769232,0.14999999,,172.47353
-144.14285,,0.8347065,762.7667,500,75672.24,-0.33469012,3.0769231,0.14999999,4.1304755,5749.9484848976135,,-3.2812908,-3.3356595,1176500,-31.194778,144.14285,32.159897,2.7595396e-12,500.0,1.11473455e-10,374.71533,-2.9905202,2353,196,2353,,0.9230769,0.14999999,,112.16026
-144.14285,,1.0569004,762.7667,500,75679.47,-6.271307,2.1538463,0.14999999,3.982607,5753.213109254837,,-3.2817156,-2.7766273,1177000,-31.184187,144.14285,32.149307,2.3383568e-07,500.0,1.1137876e-10,374.6454,-2.9905038,2354,196,2354,,1.5384616,0.14999999,,107.08624
-144.14285,,1.0164742,762.7667,500,75701.1,-20.663929,0.9230769,0.14999999,0.74381536,5756.631705284119,,-3.2821403,-2.8465552,1177500,-31.17972,144.14285,32.14484,,500.0,1.1128419e-10,374.65125,-2.9904234,2355,196,2355,2.950831e-07,,0.14999999,,141.75276
-144.14285,,0.98517686,762.7667,500,75702.086,-0.017337743,0.30769232,0.14999999,0.68170327,5760.069353580475,,-3.2825649,-2.920798,1178000,-31.166496,144.14285,32.131615,2.3980622,500.0,1.1118974e-10,374.49936,-2.9903939,2356,196,2356,16.11921,0.30769232,0.14999999,,139.27873
-144.14285,,0.99902093,762.7667,500,75703.78,-0.72988087,3.0769231,0.14999999,2.8973885,5763.43257522583,,-3.2761707,-2.9360619,1178500,-31.153582,144.14285,32.118702,,500.0,1.1109541e-10,374.48627,-2.9903831,2357,196,2357,,,0.14999999,,151.42076
-144.14285,,0.95475465,762.7667,500,75704.78,-0.03880709,1.8461539,0.14999999,4.777666,5766.987908124924,,-3.2765949,-3.3426285,1179000,-31.140387,144.14285,32.105507,,500.0,1.1100121e-10,374.1014,-2.9905405,2358,196,2358,,3.0769231,0.14999999,,140.33484
-144.14285,,1.0318304,762.7667,500,75776.055,-70.30341,1.2307693,0.14999999,4.15215,5770.379848480225,,-3.277019,-2.89082,1179500,-31.156988,144.14285,32.12211,0.03130884,500.0,1.1090711e-10,373.96762,-2.9905233,2359,196,2359,,2.7692308,0.14999999,,146.04187
-144.14285,,0.7961374,762.7667,500,75824.5,-47.487614,2.1538463,0.14999999,2.5259104,5773.793700218201,,-3.2774427,-2.9390032,1180000,-31.163906,144.14285,32.129025,,500.0,1.1081314e-10,373.93106,-2.9904947,2360,196,2360,,0.30769232,0.14999999,,96.53386
-144.14285,,1.0422913,762.7667,500,75825.92,-0.4538997,1.2307693,0.14999999,3.2978497,5777.007213115692,,-3.2778664,-2.6605551,1180500,-31.1509,144.14285,32.11602,1.831337e-28,500.0,1.10719295e-10,373.89932,-2.9904437,2361,196,2361,,1.8461539,0.14999999,,90.58084
-144.14285,,1.1903793,762.7667,500,75851.92,-25.030985,1.2307693,0.14999999,5.169706,5780.291345834732,,-3.2782898,-2.7525752,1181000,-31.148308,144.14285,32.113426,,500.0,1.1062557e-10,373.87296,-2.99033,2362,196,2362,,4.0,0.14999999,,270.58658
-144.14285,,0.9395313,762.7667,500,75943.16,-90.26928,,0.14999999,1.294135,5783.510274648666,,-3.2787132,-3.4292989,1181500,-31.17333,144.14285,32.13845,,500.0,1.1053196e-10,373.79642,-2.9904513,2363,196,2363,1.4653964e-15,1.5384616,0.14999999,,160.81223
-144.14285,,0.9585688,762.7667,500,75958.89,-14.771986,4.0,0.14999999,6.435666,5787.005559921265,,-3.2791362,-4.29157,1182000,-31.16639,144.14285,32.131508,,500.0,1.10438464e-10,373.70947,-2.9910355,2364,196,2364,,2.4615386,0.14999999,,184.64188
-144.14285,,1.1820253,762.7667,500,75994.086,-34.22915,1.8461539,0.14999999,1.9334339,5790.475249052048,,-3.2795591,-3.1332443,1182500,-31.167686,144.14285,32.132805,,500.0,1.1034508e-10,373.59558,-2.9911213,2365,196,2365,8.872661e-32,0.30769232,0.14999999,,118.623116
-144.14285,,0.9997895,762.7667,500,75995.27,-0.2143784,0.9230769,0.14999999,2.0494027,5793.750921487808,,-3.2799819,-2.8628113,1183000,-31.154606,144.14285,32.119724,2.8296128e-08,500.0,1.1025183e-10,373.54404,-2.9909968,2366,196,2366,8.620178e-12,0.9230769,0.14999999,,105.26227
-144.14285,,1.0896633,762.7667,500,75999.97,-3.7434278,0.9230769,0.14999999,2.534923,5797.184389591217,,-3.2804046,-2.7352664,1183500,-31.14302,144.14285,32.10814,1.596197e-07,500.0,1.10158695e-10,373.3986,-2.9908931,2367,196,2367,9.027141e-33,1.8461539,0.14999999,,116.000435
-144.14285,,1.2254899,762.7667,500,76018.664,-17.72277,0.30769232,0.14999999,0.9121554,5800.787321329117,,-3.2808268,-2.7752202,1184000,-31.137356,144.14285,32.102474,1.2224858e-29,500.0,1.10065665e-10,373.2361,-2.9907696,2368,196,2368,7.768664,,0.14999999,,178.13774
-144.14285,,0.92030877,762.7667,500,76019.836,-0.20617512,,0.14999999,0.4904415,5804.001566171646,,-3.2779737,-2.864608,1184500,-31.1243,144.14285,32.08942,0.009285252,500.0,1.0997276e-10,373.002,-2.9906335,2369,196,2369,149.52962,0.30769232,0.14999999,,170.1635
-144.14285,,1.158968,762.7667,500,76021.21,-0.40836537,1.2307693,0.14999999,3.3335938,5807.215213060379,,-3.2171886,-2.9799876,1185000,-31.11134,144.14285,32.076458,,500.0,1.0987998e-10,372.82407,-2.9906695,2370,196,2370,,2.1538463,0.14999999,,120.33722
-144.14285,,0.9809508,762.7667,500,76055.47,-33.30013,2.7692308,0.14999999,3.1537905,5810.524915933609,,-3.2176104,-2.7998323,1185500,-31.11226,144.14285,32.07738,,500.0,1.0978731e-10,372.126,-2.9905283,2371,196,2371,,0.30769232,0.14999999,,123.0799
-144.14285,,0.9182586,762.7667,500,76056.92,-0.48348105,4.0,0.14999999,4.9081583,5813.9007432460785,,-3.2180321,-2.637356,1186000,-31.09935,144.14285,32.06447,3.2895462e-16,500.0,1.0969476e-10,372.0317,-2.9903922,2372,196,2372,,0.9230769,0.14999999,,154.58282
-144.14285,,0.94468635,762.7667,500,76060.58,-2.6956027,,0.14999999,0.7297064,5817.180389642715,,-3.2184534,-3.518877,1186500,-31.08738,144.14285,32.052498,,500.0,1.09602334e-10,372.02692,-2.9906566,2373,196,2373,0.0019913365,0.9230769,0.14999999,,134.50287
-144.14285,,0.85959584,762.7667,500,76063.42,-1.8708884,,0.14999999,3.4875054,5820.48863196373,,-3.218874,-2.9753063,1187000,-31.075075,144.14285,32.040195,,500.0,1.0951002e-10,371.78357,-2.99068,2374,196,2374,,3.0769231,0.14999999,,201.7172
-144.14285,,1.1082041,762.7667,500,76127.625,-63.240227,4.0,0.14999999,5.490256,5823.809747457504,,-3.219295,-3.0956721,1187500,-31.08862,144.14285,32.053738,,500.0,1.0941781e-10,371.73132,-2.9907904,2375,196,2375,,1.5384616,0.14999999,,165.8317
-144.14285,,1.1484262,762.7667,500,76146.97,-18.376759,1.5384616,0.14999999,2.2916677,5827.269598007202,,-3.219716,-3.0459242,1188000,-31.083267,144.14285,32.048386,,500.0,1.0932573e-10,371.6293,-2.9907777,2376,196,2376,1.0677651e-21,0.30769232,0.14999999,,122.065384
-144.14285,,0.8650216,762.7667,500,76148.35,-0.41777816,2.1538463,0.14999999,2.839959,5830.499763250351,,-3.220137,-2.656509,1188500,-31.070366,144.14285,32.035484,7.916119,500.0,1.0923377e-10,371.54013,-2.9905808,2377,196,2377,,0.61538464,0.14999999,,102.54541
-144.14285,,0.98845035,762.7667,500,76150.78,-1.469545,2.4615386,0.14999999,2.8909013,5833.959498882294,,-3.2205575,-2.6286962,1189000,-31.057917,144.14285,32.023037,2.7366176,500.0,1.0914191e-10,371.40805,-2.9904888,2378,196,2378,,0.30769232,0.14999999,,115.397705
-144.14285,,1.0023533,762.7667,500,76152.27,-0.5272011,1.5384616,0.14999999,3.6117978,5837.48088145256,,-3.220978,-2.6154904,1189500,-31.045082,144.14285,32.0102,6.1664266e-28,500.0,1.0905018e-10,371.34235,-2.9903414,2379,196,2379,,1.8461539,0.14999999,,115.30596
-144.14285,,0.80388635,762.7667,500,76185.55,-32.313824,0.61538464,0.14999999,2.3488255,5840.971302986145,,-3.221398,-2.7976007,1190000,-31.045614,144.14285,32.010735,3.5806296e-09,500.0,1.0895855e-10,371.31158,-2.9902647,2380,196,2380,2.3708322e-19,1.5384616,0.14999999,,110.372
-144.14285,,1.1142713,762.7667,500,76202.33,-15.811513,0.9230769,0.14999999,3.6014895,5844.539354085922,,-3.2218182,-2.7596402,1190500,-31.039217,144.14285,32.004337,7.174607e-20,500.0,1.08867054e-10,371.13428,-2.990253,2381,196,2381,,3.0769231,0.14999999,,155.10106
-144.14285,,1.041436,762.7667,500,76248.96,-45.672314,1.8461539,0.14999999,2.558392,5847.648430585861,,-3.222238,-2.934445,1191000,-31.04536,144.14285,32.01048,,500.0,1.0877566e-10,370.99985,-2.99019,2382,196,2382,2.5822577e-33,0.61538464,0.14999999,,102.26161
-144.14285,,1.1033007,762.7667,500,76251.75,-1.8153898,0.30769232,0.14999999,3.0298414,5850.806966781616,,-3.222658,-2.657913,1191500,-31.033096,144.14285,31.998217,,500.0,1.08684395e-10,370.81238,-2.9900372,2383,196,2383,,2.4615386,0.14999999,,150.70807
-144.14285,,1.207542,762.7667,500,76291.69,-38.97238,0.9230769,0.14999999,1.89639,5853.993150949478,,-3.2230775,-2.81964,1192000,-31.036428,144.14285,32.00155,5.8229856e-17,500.0,1.0859324e-10,370.80206,-2.9899287,2384,196,2384,5.556798e-17,1.2307693,0.14999999,,113.244415
-144.14285,,0.9920102,762.7667,500,76297.58,-4.9207816,2.7692308,0.14999999,5.499136,5857.426535129547,,-3.223497,-2.7595413,1192500,-31.025478,144.14285,31.990599,,500.0,1.08502186e-10,370.6572,-2.9897528,2385,196,2385,,2.4615386,0.14999999,,122.24794
-144.14285,,0.8843116,762.7667,500,76342.836,-44.3008,1.2307693,0.14999999,1.5348794,5860.867103815079,,-3.223916,-2.8496463,1193000,-31.03104,144.14285,31.99616,,500.0,1.0841126e-10,370.6549,-2.989702,2386,196,2386,2.0384578e-13,0.30769232,0.14999999,,114.1208
-144.14285,,0.79360515,762.7667,500,76344.555,-0.7568979,1.5384616,0.14999999,1.2023673,5864.489474773407,,-3.224335,-2.550071,1193500,-31.018354,144.14285,31.983475,0.0037827,500.0,1.08320436e-10,370.59,-2.9895709,2387,196,2387,5.178919e-22,,0.14999999,,149.02779
-144.14285,,1.076693,762.7667,500,76345.59,-0.07856514,2.4615386,0.14999999,2.2320948,5868.013217926025,,-3.2247539,-3.7325516,1194000,-31.005398,144.14285,31.970518,7.1235096e-10,500.0,1.0822974e-10,370.56778,-2.9899738,2388,196,2388,,,0.14999999,,152.61157
-144.14285,,0.7840278,762.7667,500,76346.61,-0.043819375,,0.14999999,3.8076625,5871.278640985489,,-3.2251725,-3.3843317,1194500,-30.99244,144.14285,31.95756,,500.0,1.0813916e-10,370.23444,-2.9901147,2389,196,2389,,3.6923077,0.14999999,,265.50662
-144.14285,,1.0553677,762.7667,500,76450.984,-103.40473,0.30769232,0.14999999,1.9579862,5874.683401346207,,-3.225591,-3.4747043,1195000,-31.022738,144.14285,31.987858,1.077096e-22,500.0,1.08048674e-10,369.82123,-2.9904165,2390,196,2390,5.0642813e-36,2.1538463,0.14999999,,133.26152
-144.14285,,1.2861701,762.7667,500,76472.63,-20.684723,3.6923077,0.14999999,3.8628044,5878.0636422634125,,-3.2260094,-3.1040635,1195500,-31.018415,144.14285,31.983536,,500.0,1.0795831e-10,369.49118,-2.9904468,2391,196,2391,,0.30769232,0.14999999,,135.4745
-144.14285,,0.8859319,762.7667,500,76473.86,-0.2605188,,0.14999999,2.9395773,5881.151224374771,,-3.2264276,-2.8552911,1196000,-31.005556,144.14285,31.970676,,500.0,1.0786807e-10,369.34695,-2.9902792,2392,196,2392,,2.7692308,0.14999999,,185.47037
-144.14285,,1.0964111,762.7667,500,76531.37,-56.54887,2.4615386,0.14999999,2.943468,5884.512374162674,,-3.2268455,-3.479349,1196500,-31.01623,144.14285,31.98135,,500.0,1.0777793e-10,369.33234,-2.9905393,2393,196,2393,,0.61538464,0.14999999,,100.288284
-144.14285,,0.8271009,762.7667,500,76533.52,-1.1851777,0.9230769,0.14999999,2.4831405,5887.948853254318,,-3.2272632,-2.5924127,1197000,-31.003769,144.14285,31.96889,1.3758797e-27,500.0,1.07687914e-10,369.27484,-2.9903378,2394,196,2394,5.6657923e-24,1.5384616,0.14999999,,105.67647
-144.14285,,1.1278435,762.7667,500,76546.87,-12.37769,1.2307693,0.14999999,1.1903075,5891.173609972,,-3.227681,-2.7526383,1197500,-30.995995,144.14285,31.961115,3.6761255e-18,500.0,1.0759801e-10,369.0783,-2.9903138,2395,196,2395,9.8785685e-14,,0.14999999,,152.6358
-144.14285,,1.1957366,762.7667,500,76547.85,-0.016774105,2.7692308,0.14999999,3.0021188,5894.638503789902,,-3.2280984,-3.1325634,1198000,-30.983065,144.14285,31.948185,2.798492e-20,500.0,1.0750821e-10,369.07208,-2.9903293,2396,196,2396,,,0.14999999,,148.09073
-144.14285,,0.9879904,762.7667,500,76548.91,-0.09447534,2.7692308,0.14999999,3.5393858,5898.048114299774,,-3.2285156,-2.987256,1198500,-30.970177,144.14285,31.935297,1.3658525,500.0,1.0741853e-10,368.76172,-2.9902573,2397,196,2397,,0.61538464,0.14999999,,102.33424
-144.14285,,1.4062912,762.7667,500,76551.3,-1.4214914,4.0,0.14999999,7.646969,5901.339131116867,,-3.2289329,-2.6034079,1199000,-30.957855,144.14285,31.922976,,500.0,1.0732895e-10,368.58804,-2.9901044,2398,196,2398,,3.6923077,0.14999999,,312.56247
-144.14285,,1.0081562,762.7667,500,76639.63,-87.37807,2.4615386,0.14999999,4.9934387,5904.695875167847,,-3.2293496,-3.7264779,1199500,-30.981373,144.14285,31.946493,,500.0,1.0723949e-10,368.54086,-2.990265,2399,196,2399,,2.1538463,0.14999999,,112.82078
-144.14285,,0.99526787,762.7667,500,76686.2,-45.59947,3.6923077,0.14999999,5.5434747,5908.2249319553375,,-3.2297664,-2.9335988,1200000,-30.987465,144.14285,31.952585,1.1959518e-10,500.0,1.0715014e-10,368.3898,-2.990243,2400,196,2400,,2.1538463,0.14999999,,140.58029
-144.14285,,1.1868435,762.7667,500,76714.46,-27.2985,3.6923077,0.14999999,6.146678,5911.620019197464,,-3.230183,-2.750897,1200500,-30.985928,144.14285,31.951048,0.89770955,500.0,1.070609e-10,368.40762,-2.9901497,2401,196,2401,,2.4615386,0.14999999,,147.01271
-144.14285,,0.94097877,762.7667,500,76766.53,-51.106647,2.7692308,0.14999999,3.4607677,5914.948707818985,,-3.2305994,-2.8159938,1201000,-30.9943,144.14285,31.959421,3.518508e-31,500.0,1.06971786e-10,368.33896,-2.9900079,2402,196,2402,,0.9230769,0.14999999,,101.32385
-144.14285,,0.977123,762.7667,500,76770.21,-2.71832,1.5384616,0.14999999,3.6601686,5918.3577246665955,,-3.2310157,-2.6664324,1201500,-30.982534,144.14285,31.947655,7.491494e-28,500.0,1.06882767e-10,368.16553,-2.989902,2403,196,2403,,2.1538463,0.14999999,,111.07287
-144.14285,,0.8700498,762.7667,500,76800.664,-29.481058,0.61538464,0.14999999,1.5173397,5921.629496335983,,-3.2314317,-2.8099048,1202000,-30.98191,144.14285,31.947031,1.0005953e-30,500.0,1.06793865e-10,367.95294,-2.9898412,2404,196,2404,0.00075368467,0.61538464,0.14999999,,109.78527
-144.14285,,1.171439,762.7667,500,76803.945,-2.315683,,0.14999999,2.0891275,5925.19575214386,,-3.2318473,-2.7646368,1202500,-30.969992,144.14285,31.935112,1.3004704e-22,500.0,1.06705075e-10,367.80026,-2.9898052,2405,196,2405,4.7490953e-35,2.1538463,0.14999999,,173.085
-144.14285,,1.174057,762.7667,500,76832.89,-27.978748,0.30769232,0.14999999,2.9964259,5928.53696513176,,-3.232263,-3.1129038,1203000,-30.96875,144.14285,31.93387,0.00073765224,500.0,1.06616396e-10,367.75348,-2.989796,2406,196,2406,,2.7692308,0.14999999,,162.99414
-144.14285,,0.8976542,762.7667,500,76898.914,-65.05963,0.61538464,0.14999999,3.1568208,5931.986832380295,,-3.2326784,-3.2173822,1203500,-30.982912,144.14285,31.948032,0.3774829,500.0,1.0652782e-10,367.63495,-2.9898267,2407,196,2407,,2.7692308,0.14999999,,128.09567
-144.14285,,1.0903862,762.7667,500,76942.54,-42.663563,3.6923077,0.14999999,4.1352024,5935.329705476761,,-3.233094,-2.8388062,1204000,-30.987762,144.14285,31.952883,,500.0,1.06439385e-10,367.31104,-2.9898112,2408,196,2408,,0.61538464,0.14999999,,93.509995
-144.14285,,0.933992,762.7667,500,76944.44,-0.9294159,1.5384616,0.14999999,2.0623379,5938.8006756305695,,-3.233509,-2.6763866,1204500,-30.975285,144.14285,31.940405,,500.0,1.06351025e-10,367.30704,-2.9896486,2409,196,2409,3.3365863e-23,0.61538464,0.14999999,,98.4197
