ReturnMin,ReturnMean,Delta,DenMISEMeanLog,LQGmu1_higher,Regret/t,IWMin,IWLastEpisode,ReturnStepMax,DenMISELogFirst,IWMean,ReturnAbsMax,LQGsigma_higher,IWFirstEpisode,Bound,TimeElapsed,LQGmu1_actor,ReturnMax,IWMax,GridSize,Regret,Iteration,ReturnLastEpisode,TimestepsSoFar,DenMISELogLast
,0.86301225,5.951658e-10,-0.76543546,-1.0,0.10210776,,3.4801123,0.999581,-0.72000587,0.9937807,0.9565914,0.41111228,0.43026248,1.4498839,6693.619864463806,-1.8494177,0.9565914,10.988703,10,326.33643,3196,0.9559684,63920,-1.2964828
,0.86303824,5.9479355e-10,-0.7664044,-1.0,0.102081776,,12.232061,0.999581,-0.7201841,0.98722917,0.9565914,0.6411804,0.6806718,1.4518535,6697.5779395103455,-1.6536618,0.9565914,12.324704,10,326.35547,3197,0.94609183,63940,-3.8560648
,0.8630669,5.9442157e-10,-0.76725566,-1.0,0.102053106,,10.404852,0.999581,-0.720284,0.99464023,0.9565914,1.0,0.6326706,1.452923,6701.617927312851,-1.9331642,0.9565914,23.336111,10,326.36597,3198,0.9544756,63960,-3.4748478
,0.8630941,5.9405003e-10,-0.76826847,-1.0,0.102025926,,11.799798,0.999581,-0.7203988,0.99202627,0.9565914,0.6411804,0.68081796,1.4541988,6705.601109981537,-1.1640052,0.9565914,12.238517,10,326.38086,3199,0.95023876,63980,-4.001649
,0.8631232,5.936788e-10,-0.76864076,-1.0,0.10199684,,2.7686498,0.999581,-0.72049856,0.9967998,0.9565914,1.0,0.63280636,1.4533901,6709.570421934128,-2.1093907,0.9565914,23.179838,10,326.3899,3200,0.9559551,64000,-1.9507471
,0.8631205,5.933079e-10,-0.76974773,-1.0,0.10199952,,16.025843,0.999581,-0.72061324,0.9999858,0.9565914,1.0,0.6328789,1.4542626,6713.5292229652405,-1.0289639,0.9565914,23.020332,10,326.5005,3201,0.85458696,64020,-4.308515
,0.8631495,5.929374e-10,-0.7696296,-1.0,0.101970494,,0.9185081,0.999581,-0.7207279,0.99293363,0.9565914,0.6411804,0.6810421,1.4516249,6717.586745262146,-0.46820813,0.9565914,12.111896,10,326.50952,3202,0.95592916,64040,-0.39050984
,0.86317855,5.925672e-10,-0.76969576,-1.0,0.10194147,,0.9168656,0.999581,-0.7208275,0.99733967,0.9565914,1.0,0.63301456,1.4501936,6721.609049081802,-0.97071,0.9565914,22.868584,10,326.5183,3203,0.9564431,64060,-0.97354543
,0.8632076,5.921974e-10,-0.7695707,-1.0,0.10191244,,7.5740833,0.999581,-0.7209421,0.98204035,0.9565914,0.069483444,5.759916e-23,1.4495468,6725.547887802124,-0.94706374,0.9565914,11.123325,10,326.5276,3204,0.9560144,64080,-0.36585185
,0.86323655,5.918279e-10,-0.7695887,-1.0,0.10188347,,9.645138,0.999581,-0.7212541,0.9826923,0.9565914,0.069483444,5.761696e-23,1.4490595,6729.583726644516,-0.975604,0.9565914,11.0883,10,326.53662,3205,0.9560897,64100,-0.8089368
,0.8632655,5.9145877e-10,-0.76943165,-1.0,0.1018545,,9.866451,0.999581,-0.7215661,0.9621067,0.9565914,0.044551425,,1.4485849,6733.544315338135,-1.0229112,0.9565914,11.545373,10,326.54565,3206,0.95603967,64120,-0.24689601
,0.86329436,5.9108995e-10,-0.7692761,-1.0,0.101825655,,4.538815,0.999581,-0.72187793,0.9986118,0.9565914,0.10836801,1.9759938e-09,1.4477158,6737.506487369537,-1.0164328,0.9565914,10.558968,10,326.55493,3207,0.95564467,64140,-0.23173143
,0.8633233,5.9072147e-10,-0.7690634,-1.0,0.101796746,,9.104198,0.999581,-0.7221897,0.96357566,0.9565914,0.044551425,,1.4480765,6741.45924448967,-1.0182481,0.9565914,11.486288,10,326.56396,3208,0.9561042,64160,-0.084587865
,0.8633522,5.903534e-10,-0.76887286,-0.11111111,0.10176784,,2.5251778e-15,0.999581,-0.7225014,1.0224802,0.9565914,0.10836801,2.2487605,1.4477015,6745.470379590988,-0.24030569,0.9565914,7.7955465,10,326.573,3209,0.95598197,64180,-0.12016979
,0.8633809,5.899856e-10,-0.76895267,-0.11111111,0.10173911,,5.0212603,0.999581,-0.7221124,1.0138233,0.9565914,0.1690133,2.9484613,1.4476509,6749.477076768875,0.07787108,0.9565914,6.4068832,10,326.58252,3210,0.95573235,64200,-1.0469991
,0.8634017,5.896182e-10,-0.7689315,0.11111111,0.10171831,,13.84605,0.999581,-0.7215058,0.96463954,0.9565914,0.044551425,3.3444733e-16,1.4487661,6753.488696813583,0.1170869,0.9565914,15.593097,10,326.61768,3211,0.93007565,64220,-0.71416366
,0.86342543,5.8925115e-10,-0.76876163,-0.5555556,0.101694584,,1.9096408e-08,0.999581,-0.7218172,1.0256348,0.9565914,0.10836801,0.2993473,1.4473648,6757.514363527298,-0.49967712,0.9565914,7.0765815,10,326.64307,3212,0.93965596,64240,-0.18650423
,0.86345434,5.888844e-10,-0.7687201,1.0,0.101665676,,0.2507164,0.999581,-0.7220353,1.0340564,0.9565914,1.0,0.36197114,1.4472297,6761.57671546936,2.3038857,0.9565914,84.31702,10,326.65186,3213,0.95626575,64260,-0.6600213
,0.8632125,5.88518e-10,-0.7703591,-1.0,0.10190749,,,0.999581,-0.72223383,0.963733,0.9565914,0.044551425,,1.4470351,6765.627920627594,-1.0265198,0.9565914,11.466358,10,327.53076,3214,0.086361304,64280,-6.066446
,0.86324143,5.8815197e-10,-0.7702294,-0.33333334,0.10187858,,,0.999581,-0.7225449,0.96642756,0.9565914,0.01831564,0.65369,1.4469339,6769.683000326157,-0.33420017,0.9565914,18.295378,10,327.53955,3215,0.95625895,64300,-0.31597942
,0.86327016,5.8778626e-10,-0.76994514,-0.33333334,0.101849854,,18.186222,0.999581,-0.7226526,0.96786785,0.9565914,0.01831564,0.65376043,1.4471155,6773.803222179413,-0.3392675,0.9565914,18.197514,10,327.54907,3216,0.95557684,64320,0.17927715
,0.86329913,5.8742083e-10,-0.76966614,-0.33333334,0.101820886,,17.576359,0.999581,-0.72276026,0.96912515,0.9565914,0.01831564,0.65383077,1.4471354,6777.8829436302185,-0.32305273,0.9565914,18.10075,10,327.55762,3217,0.9564442,64340,0.16202079
,0.863328,5.8705585e-10,-0.7693992,-1.0,0.10179204,,,0.999581,-0.7228678,0.9475244,0.9565914,0.0285655,,1.4468656,6781.955999612808,-1.0585173,0.9565914,12.847922,10,327.56665,3218,0.95629615,64360,0.12202836
,0.86335677,5.8669114e-10,-0.7694841,-1.0,0.10176325,,10.8277445,0.999581,-0.7231785,0.98308724,0.9565914,0.069483444,5.7728065e-23,1.4475231,6785.99924993515,-0.8187735,0.9565914,10.963664,10,327.57593,3219,0.9558589,64380,-0.9890144
,0.86338556,5.8632676e-10,-0.76936996,-0.7777778,0.10173446,,8.610043,0.999581,-0.7234891,1.0170214,0.9565914,0.044551425,1.4635504e-26,1.4480569,6790.034866571426,-0.7961615,0.9565914,8.644283,10,327.58496,3220,0.95612425,64400,-0.38413027
,0.86341435,5.859628e-10,-0.76906073,-0.7777778,0.10170567,,6.6593194,0.999581,-0.72379965,1.0169582,0.9565914,0.044551425,1.4640081e-26,1.4470999,6794.05825138092,-0.83610123,0.9565914,8.623816,10,327.594,3221,0.9561004,64420,0.2110198
,0.8634432,5.855991e-10,-0.7690369,-0.33333334,0.10167682,,,0.999581,-0.72411007,0.97004664,0.9565914,0.01831564,0.6547139,1.446872,6798.156599283218,-0.30765,0.9565914,18.027449,10,327.60278,3222,0.95611894,64440,-0.7089788
,0.86347175,5.852358e-10,-0.7688618,-1.0,0.10164827,,0.4127564,0.999581,-0.7242172,0.99008274,0.9565914,0.6411804,0.68342257,1.4468468,6802.186160802841,-1.2427198,0.9565914,12.098957,10,327.6123,3223,0.955641,64460,-0.17258628
,0.8635004,5.8487276e-10,-0.7693548,-1.0,0.1016196,,4.053668,0.999581,-0.7243154,0.9950178,0.9565914,1.0,0.6352263,1.4466443,6806.267469406128,-0.5701815,0.9565914,22.853596,10,327.62158,3224,0.95576245,64480,-2.3480172
,0.86352926,5.8451016e-10,-0.7690651,-0.5555556,0.10159075,,7.1526117,0.999581,-0.7244285,1.0242864,0.9565914,0.044551425,9.1977384e-08,1.4475468,6810.3139731884,-0.54745567,0.9565914,8.814172,10,327.63013,3225,0.95641434,64500,0.17080708
,0.86355793,5.8414784e-10,-0.7687377,-0.5555556,0.10156208,,15.170377,0.999581,-0.72473854,1.001878,0.9565914,0.01831564,,1.4474111,6814.324555397034,-0.54526323,0.9565914,16.01532,10,327.6394,3226,0.9560583,64520,0.2639287
,0.86358666,5.8378585e-10,-0.7684244,-0.5555556,0.10153335,,10.271337,0.999581,-0.7250485,1.0131975,0.9565914,0.0285655,1.8347228e-19,1.447058,6818.356278419495,-0.5568537,0.9565914,10.279213,10,327.6482,3227,0.95639634,64540,0.24234939
,0.8636152,5.834242e-10,-0.7680856,-0.5555556,0.1015048,,15.877062,0.999581,-0.7253583,1.0043263,0.9565914,0.01831564,,1.4479914,6822.389012813568,-0.55893654,0.9565914,15.895723,10,327.65747,3228,0.9559284,64560,0.31367433
,0.8636439,5.830629e-10,-0.7677504,-0.5555556,0.10147613,,15.678428,0.999581,-0.725668,1.005284,0.9565914,0.01831564,,1.4479403,6826.388218402863,-0.5756912,0.9565914,15.822732,10,327.6665,3229,0.9559998,64580,0.31173825
,0.86367255,5.827019e-10,-0.7674875,-0.5555556,0.10144746,,10.07811,0.999581,-0.72597766,1.0136465,0.9565914,0.0285655,1.8364313e-19,1.4465889,6830.383056879044,-0.5227399,0.9565914,10.17017,10,327.6753,3230,0.95621353,64600,0.07781391
,0.86370105,5.8234123e-10,-0.7673135,-0.5555556,0.10141897,,6.3862677,0.999581,-0.72628725,1.0292121,0.9565914,0.069483444,0.004581345,1.446538,6834.42457485199,-0.6082207,0.9565914,8.103898,10,327.68457,3231,0.9560039,64620,-0.21794643
,0.86372966,5.8198096e-10,-0.76725346,0.11111111,0.10139036,,,0.999581,-0.7265953,0.9640029,0.9565914,0.044551425,3.3615487e-16,1.4465151,6838.424498081207,0.10480529,0.9565914,15.610769,10,327.6936,3232,0.9561741,64640,-0.60182047
,0.8637562,5.81621e-10,-0.767085,0.33333334,0.10136384,,2.0843088e-05,0.999581,-0.72690463,0.9189971,0.9565914,0.044551425,,1.4462724,6842.492356061935,0.37232673,0.9565914,29.41338,10,327.70923,3233,0.94927967,64660,-0.18539955
,0.8636712,5.812614e-10,-0.7673501,-0.5555556,0.101448834,,5.0607614e-38,0.999581,-0.7272139,1.0297761,0.9565914,0.069483444,0.004585591,1.4462675,6846.522486209869,-0.6220714,0.9565914,8.091129,10,328.0857,3234,0.58877957,64680,-1.5402944
,0.8636997,5.8090205e-10,-0.76734555,-0.5555556,0.10142034,,6.658899,0.999581,-0.72752166,1.0258801,0.9565914,0.10836801,0.3010598,1.4465877,6850.589607954025,-0.56871074,0.9565914,7.063304,10,328.09497,3235,0.95601344,64700,-0.7810429
,0.86372834,5.805431e-10,-0.7670334,1.0,0.10139167,,,0.999581,-0.72773767,1.1473296,0.9565914,0.044551425,,1.4461527,6854.668412685394,0.9756299,0.9565914,62.312412,10,328.10352,3236,0.95634395,64720,0.21686356
,0.8635256,5.8018446e-10,-0.7673343,-0.5555556,0.10159439,,,0.999581,-0.72804666,1.025285,0.9565914,0.044551425,9.2310785e-08,1.4458663,6858.681225299835,-0.59075785,0.9565914,8.706741,10,328.86108,3237,0.20777823,64740,-1.880114
,0.8635542,5.7982613e-10,-0.76717144,0.11111111,0.10156584,,,0.999581,-0.7283555,0.94490474,0.9565914,0.0285655,,1.4458661,6862.703827619553,0.11454708,0.9565914,16.889221,10,328.87012,3238,0.95595306,64760,-0.26414827
,0.86358243,5.7946814e-10,-0.767004,0.11111111,0.101537585,,25.3096,0.999581,-0.7286643,0.94502413,0.9565914,0.01831564,,1.4457097,6866.753023386002,0.14680867,0.9565914,25.489496,10,328.88013,3239,0.9547691,64780,-0.16771856
,0.863609,5.7911054e-10,-0.7670437,0.11111111,0.101511,,15.01306,0.999581,-0.728973,0.9647153,0.9565914,0.044551425,3.3695474e-16,1.4462094,6870.783720970154,0.13032421,0.9565914,15.502457,10,328.8955,3240,0.9497761,64800,-0.83776176
,0.86360484,5.787532e-10,-0.7669425,-0.5555556,0.101515174,,0.00093701726,0.999581,-0.7292816,1.0151935,0.9565914,0.1690133,1.2965591,1.4456115,6874.805651664734,-0.79803455,0.9565914,5.5848355,10,329.0105,3241,0.85015255,64820,-0.40260518
,0.8636334,5.783963e-10,-0.76665163,-0.7777778,0.10148662,,6.869502,0.999581,-0.7291901,1.0180761,0.9565914,0.044551425,1.4719208e-26,1.4470915,6878.869230508804,-0.78151613,0.9565914,8.649037,10,329.01978,3242,0.9561695,64840,0.16171291
,0.8636619,5.7803956e-10,-0.76627564,-0.7777778,0.10145813,,5.7715597,0.999581,-0.7294985,1.0177338,0.9565914,0.044551425,1.4723756e-26,1.44588,6882.99197602272,-0.75008386,0.9565914,8.628686,10,329.0288,3243,0.95625657,64860,0.43570969
,0.8636902,5.7768323e-10,-0.7660428,0.11111111,0.10142982,,2.5929578e-33,0.999581,-0.72980684,0.98652786,0.9565914,0.069483444,1.5614213e-06,1.4454443,6887.137047529221,0.20648432,0.9565914,15.12286,10,329.03833,3244,0.95548767,64880,-0.028440965
,0.8636534,5.7732724e-10,-0.76634485,0.33333334,0.101466596,,6.1251936,0.999581,-0.73011506,0.9347924,0.9565914,0.069483444,1.4221753e-16,1.4459602,6891.178997755051,0.28575104,0.9565914,28.870123,10,329.25903,3245,0.74435216,64900,-1.7310913
,0.86357516,5.769716e-10,-0.7666283,0.11111111,0.10154486,,5.071594,0.999581,-0.73042315,1.0044429,0.9565914,0.10836801,0.011317844,1.4458687,6895.240663528442,-0.008691505,0.9565914,14.092339,10,329.6145,3246,0.6097033,64920,-1.6189102
,0.863601,5.7661625e-10,-0.7667543,0.11111111,0.10151899,,5.9707146,0.999581,-0.7307277,1.0017042,0.9565914,0.1690133,0.33659905,1.4456013,6899.280867099762,-0.054463245,0.9565914,11.84754,10,329.63208,3247,0.9474255,64940,-1.1792512
,0.863629,5.762613e-10,-0.7667441,-0.11111111,0.101491034,,8.580713,0.999581,-0.73093194,1.0266452,0.9565914,0.069483444,0.62019295,1.446599,6903.397149562836,-0.12929845,0.9565914,8.670766,10,329.64282,3248,0.9541952,64960,-0.73412263
,0.8636574,5.759066e-10,-0.7664707,-0.11111111,0.1014626,,7.4866476,0.999581,-0.7310489,1.0185201,0.9565914,0.044551425,0.014010314,1.4456854,6907.507794857025,-0.1227993,0.9565914,9.202215,10,329.6521,3249,0.95603967,64980,0.09572468
,0.8636856,5.755522e-10,-0.7661629,-0.11111111,0.10143441,,14.307222,0.999581,-0.73135227,1.0014644,0.9565914,0.01831564,1.504312e-17,1.4457438,6911.559876680374,-0.13082585,0.9565914,16.00588,10,329.66187,3250,0.955368,65000,0.21667723
,0.86371326,5.751982e-10,-0.76590633,-1.0,0.10140675,,3.986651e-06,0.999581,-0.73165995,0.99734426,0.9565914,0.1690133,0.00056332,1.4453053,6915.654331684113,-1.0014548,0.9565914,10.42415,10,329.67334,3251,0.9536441,65020,0.06803865
,0.8637417,5.748445e-10,-0.7656428,-0.11111111,0.10137832,,7.370251e-15,0.999581,-0.73196733,1.0215721,0.9565914,0.10836801,2.270148,1.4450411,6919.654431819916,-0.14147277,0.9565914,7.800412,10,329.68237,3252,0.9560732,65040,0.093873546
,0.86376977,5.744911e-10,-0.7654579,-0.11111111,0.10135025,,8.546154,0.999581,-0.7315769,1.0196229,0.9565914,0.044551425,0.014017711,1.4453821,6923.678812742233,-0.09851559,0.9565914,9.164687,10,329.69238,3253,0.9549723,65060,-0.18552777
,0.86379814,5.7413807e-10,-0.765154,-0.11111111,0.101321876,,14.000205,0.999581,-0.73188,1.0041677,0.9565914,0.01831564,1.5051041e-17,1.4465945,6927.7337992191315,-0.14364856,0.9565914,15.90183,10,329.70142,3254,0.95604897,65080,0.20552914
,0.8638264,5.737854e-10,-0.76499003,-0.11111111,0.10129362,,8.667403,0.999581,-0.7321873,1.0199246,0.9565914,0.044551425,0.014026269,1.4448072,6931.794337749481,-0.09508028,0.9565914,9.136986,10,329.7107,3255,0.955987,65100,-0.23409115
,0.8638543,5.7343297e-10,-0.76470363,-0.7777778,0.10126573,,,0.999581,-0.7324901,1.0175247,0.9565914,0.044551425,1.4767857e-26,1.4447486,6935.846196174622,-0.8112631,0.9565914,8.634636,10,329.7212,3256,0.95461667,65120,0.14860103
,0.86388266,5.7308086e-10,-0.76452243,-0.11111111,0.10123736,,,0.999581,-0.7327972,1.0037303,0.9565914,0.01831564,1.5064827e-17,1.4446872,6939.884017467499,-0.10841678,0.9565914,15.807484,10,329.73022,3257,0.9562037,65140,-0.19116275
,0.86391056,5.727292e-10,-0.7641892,-0.11111111,0.10120946,,10.099979,0.999581,-0.73310417,1.0047957,0.9565914,0.0285655,7.358068e-07,1.4446771,6943.912038564682,-0.077653974,0.9565914,10.251004,10,329.74048,3258,0.9549366,65160,0.31963542
,0.863937,5.7237776e-10,-0.76403445,-0.33333334,0.101183,,7.294722e-17,0.999581,-0.7334111,0.98036695,0.9565914,0.0285655,5.1117716,1.4444872,6947.932617902756,-0.3393285,0.9565914,11.671406,10,329.75537,3259,0.94991887,65180,-0.26351964
,0.8639653,5.7202665e-10,-0.76375663,-0.33333334,0.101154745,,17.532505,0.999581,-0.7321506,0.9700285,0.9565914,0.01831564,0.65999943,1.4448147,6951.902432441711,-0.36500984,0.9565914,18.061422,10,329.7644,3260,0.9561236,65200,0.16343419
,0.8639934,5.716759e-10,-0.76362944,-0.7777778,0.10112661,,2.818583e-18,0.999581,-0.73225486,1.017924,0.9565914,0.044551425,1.4764364e-26,1.4442837,6955.9338891506195,-0.74002105,0.9565914,8.625023,10,329.77393,3261,0.9555521,65220,-0.31743136
,0.8640216,5.7132543e-10,-0.7634805,-0.7777778,0.10109842,,6.6513443,0.999581,-0.73256147,1.0103093,0.9565914,0.069483444,8.6234714e-11,1.4445055,6960.002475738525,-0.8539237,0.9565914,8.272951,10,329.78296,3262,0.95630115,65240,-0.29472822
,0.8640498,5.7097527e-10,-0.76352626,-0.7777778,0.101070225,,7.9258976,0.999581,-0.73286796,1.0109507,0.9565914,0.069483444,8.62612e-11,1.4442067,6964.012802600861,-0.7038057,0.9565914,8.254554,10,329.792,3263,0.9560418,65260,-0.92288965
,0.86407816,5.706255e-10,-0.7635559,-0.11111111,0.10104185,,0.2885626,0.999581,-0.7331744,1.0034037,0.9565914,0.26359713,2.5654898,1.4442589,6968.073610782623,0.05065038,0.9565914,4.730128,10,329.80078,3264,0.956358,65280,-0.87060773
,0.864095,5.70276e-10,-0.7636655,-0.5555556,0.101025045,,,0.999581,-0.73269504,1.0243132,0.9565914,0.044551425,9.274086e-08,1.4439113,6972.088446140289,-0.50667894,0.9565914,8.747335,10,329.84692,3265,0.9191346,65300,-1.1247091
,0.8641231,5.6992694e-10,-0.76359177,-0.5555556,0.10099691,,3.9087863,0.999581,-0.7330013,1.0143497,0.9565914,0.1690133,1.3013909,1.4439545,6976.111001253128,-0.7653638,0.9565914,5.6114388,10,329.85596,3266,0.95608544,65320,-0.5462025
,0.8641513,5.695781e-10,-0.76325125,-0.7777778,0.10096872,,4.0420685,0.999581,-0.732909,1.0121052,0.9565914,0.069483444,8.6264655e-11,1.4442163,6980.178001880646,-0.7247008,0.9565914,8.240529,10,329.86475,3267,0.95614856,65340,0.33501184
,0.8641795,5.6922955e-10,-0.76319945,-0.7777778,0.100940526,,7.856229,0.999581,-0.7332151,1.0127248,0.9565914,0.069483444,8.6291155e-11,1.4439085,6984.144558668137,-0.75681585,0.9565914,8.222313,10,329.87354,3268,0.95616335,65360,-0.6053346
,0.8642076,5.6888133e-10,-0.7629155,-1.0,0.10091239,,2.6046891e-06,0.999581,-0.73352104,0.96270317,0.9565914,0.044551425,,1.4436029,6988.23698091507,-1.0070449,0.9565914,11.528946,10,329.88257,3269,0.9561883,65380,0.15273581
,0.86423564,5.6853344e-10,-0.76267666,-0.11111111,0.10088438,,1.7645921e-06,0.999581,-0.7338269,1.01159,0.9565914,0.1690133,2.983204,1.4435507,6992.274219036102,-0.3888076,0.9565914,6.4189367,10,329.89185,3270,0.9557743,65400,0.056308333
,0.8642638,5.681859e-10,-0.7626737,-0.33333334,0.100856245,,4.5494637,0.999581,-0.73322076,0.9809312,0.9565914,0.0285655,5.110799,1.443688,6996.333796739578,-0.32224765,0.9565914,11.606475,10,329.90063,3271,0.95617396,65420,-0.76407784
,0.86429167,5.6783866e-10,-0.76241225,-0.33333334,0.10082835,,1.3500631,0.999581,-0.7319652,1.0054146,0.9565914,0.26359713,3.0831256,1.44352,7000.3870232105255,0.2861369,0.9565914,4.1111135,10,329.9104,3272,0.9556404,65440,0.11335912
,0.864252,5.674917e-10,-0.76267153,0.33333334,0.10086805,,16.8519,0.999581,-0.7313289,0.9569555,0.9565914,0.10836801,8.439189e-07,1.4445946,7004.417584896088,0.32402694,0.9565914,25.882221,10,330.1411,3273,0.73451656,65460,-1.6160184
,0.8641741,5.671451e-10,-0.7626855,0.33333334,0.10094589,,5.0582304,0.999581,-0.73163444,0.9620338,0.9565914,0.1690133,0.0067685293,1.4435422,7008.422261238098,0.6701846,0.9565914,20.491291,10,330.49683,3274,0.6091727,65480,-0.7636935
,0.8640331,5.6679883e-10,-0.7632607,-1.0,0.101086915,,,0.999581,-0.73193777,0.9471699,0.9565914,0.0285655,,1.4433608,7012.493384599686,-0.99267244,0.9565914,12.947039,10,331.05957,3275,0.40252346,65500,-2.6070917
,0.86406124,5.6645283e-10,-0.7630258,-1.0,0.10105878,,18.922632,0.999581,-0.73224306,0.9431449,0.9565914,0.01831564,,1.4436524,7016.55477976799,-1.0089266,0.9565914,19.809238,10,331.0686,3276,0.95601386,65520,0.06067443
,0.8640893,5.6610716e-10,-0.76279783,-1.0,0.10103071,,18.530895,0.999581,-0.73254824,0.9442894,0.9565914,0.01831564,,1.4434202,7020.544959783554,-1.0062475,0.9565914,19.696188,10,331.07764,3277,0.9558445,65540,0.04285377
,0.8641173,5.6576177e-10,-0.7625593,-1.0,0.10100269,,19.028196,0.999581,-0.73285335,0.9455988,0.9565914,0.01831564,,1.4433568,7024.59861946106,-1.0081339,0.9565914,19.584484,10,331.08667,3278,0.9560735,65560,0.07696383
,0.8641454,5.6541677e-10,-0.7623247,-1.0,0.10097462,,12.591881,0.999581,-0.73315835,0.9486928,0.9565914,0.0285655,,1.4435446,7028.69556927681,-1.01745,0.9565914,12.729643,10,331.0957,3279,0.9560504,65580,0.06302507
,0.8641734,5.6507204e-10,-0.7621359,-1.0,0.100946605,,15.143018,0.999581,-0.7334633,0.9478515,0.9565914,0.01831564,,1.4431571,7032.767637014389,-0.9917667,0.9565914,19.406149,10,331.10498,3280,0.9558882,65600,-0.0903313
,0.86420125,5.647277e-10,-0.7618969,-1.0,0.10091877,,12.412552,0.999581,-0.7337681,0.9495884,0.9565914,0.0285655,,1.4431213,7036.8952803611755,-1.0104876,0.9565914,12.6298485,10,331.1145,3281,0.9557998,65620,0.07637202
,0.8642293,5.643836e-10,-0.76166695,-1.0,0.100890696,,17.681591,0.999581,-0.73407286,0.95083106,0.9565914,0.01831564,,1.4436829,7040.907019376755,-0.9726673,0.9565914,19.231245,10,331.1233,3282,0.95613474,65640,0.044601507
,0.8642572,5.640398e-10,-0.7615395,-1.0,0.1008628,,0.83238775,0.999581,-0.7343775,0.98781526,0.9565914,0.6411804,0.69040173,1.4429977,7044.92307639122,-0.24162018,0.9565914,12.232794,10,331.13257,3283,0.9560035,65660,-0.2919458
,0.8642852,5.6369637e-10,-0.76163286,-0.33333334,0.10083485,,5.8526983,0.999581,-0.7344718,0.9995871,0.9565914,0.1690133,4.681649,1.4426996,7049.007900476456,-0.42914987,0.9565914,5.8526983,10,331.1416,3284,0.9559159,65680,-1.0552919
,0.8643131,5.633532e-10,-0.76172477,-0.33333334,0.10080689,,4.1014442,0.999581,-0.73335165,1.006194,0.9565914,0.26359713,3.0874033,1.4430506,7053.019654035568,-0.65258557,0.9565914,4.1138444,10,331.15063,3285,0.95628756,65700,-1.063009
,0.8643412,5.6301036e-10,-0.7617953,-0.5555556,0.10077882,,3.843364,0.999581,-0.7327166,1.0073471,0.9565914,0.26359713,1.8239181,1.443183,7057.101314067841,-0.63334125,0.9565914,4.0304866,10,331.15918,3286,0.95642036,65720,-0.9997019
,0.8643691,5.6266786e-10,-0.7618321,-0.5555556,0.10075092,,6.9248524,0.999581,-0.732466,1.0267328,0.9565914,0.10836801,0.302552,1.4439516,7061.2356033325195,-0.35062426,0.9565914,7.0802417,10,331.16846,3287,0.95598733,65740,-0.8894455
,0.86439675,5.6232563e-10,-0.7615906,-0.33333334,0.10072327,,11.564495,0.999581,-0.7326781,0.9823952,0.9565914,0.0285655,5.1080265,1.4433371,7065.301734685898,-0.36046752,0.9565914,11.60243,10,331.17822,3288,0.9555012,65760,0.0054786424
,0.8644245,5.6198374e-10,-0.76142824,-0.7777778,0.10069549,,0.0027323477,0.999581,-0.7314299,1.001354,0.9565914,0.10836801,0.00020102944,1.4426515,7069.406820774078,-0.7818908,0.9565914,7.323001,10,331.1875,3289,0.9558791,65780,-0.20869224
,0.86445236,5.6164223e-10,-0.7610658,0.5555556,0.100667655,,3.8749426e-14,0.999581,-0.73173386,0.9398412,0.9565914,0.1690133,2.4139976e-05,1.4425421,7073.460860013962,0.55761164,0.9565914,25.918919,10,331.19653,3290,0.9558949,65800,0.43064877
,0.8643461,5.6130095e-10,-0.76115334,-0.33333334,0.10077393,,,0.999581,-0.7320377,0.9826612,0.9565914,0.0285655,5.1047564,1.4425392,7077.497797250748,-0.38275155,0.9565914,11.572179,10,331.64697,3291,0.5148076,65820,-0.9871088
,0.86437404,5.6095995e-10,-0.7611314,-0.5555556,0.100745976,,2.7356002,0.999581,-0.7307916,1.0158813,0.9565914,0.1690133,1.2985184,1.4426603,7081.559088230133,-0.6125901,0.9565914,5.602066,10,331.65576,3292,0.9562264,65840,-0.67019165
,0.8644018,5.606193e-10,-0.7610974,-0.5555556,0.1007182,,2.8750472,0.999581,-0.73070097,1.0074615,0.9565914,0.26359713,1.8202455,1.4424049,7085.618098020554,-0.37176752,0.9565914,4.019326,10,331.66504,3293,0.95578367,65860,-0.66508234
,0.8644297,5.60279e-10,-0.7610047,-0.33333334,0.100690305,,1.5357285,0.999581,-0.730452,1.0015342,0.9565914,0.41111228,1.9977251,1.4420955,7089.636126995087,-0.42065325,0.9565914,2.752936,10,331.67383,3294,0.9562234,65880,-0.46342444
,0.8644574,5.5993893e-10,-0.7610866,-0.33333334,0.10066259,,7.4694285,0.999581,-0.73014927,0.9931288,0.9565914,0.10836801,6.7709227,1.442646,7093.670522212982,-0.46622363,0.9565914,7.620962,10,331.68335,3295,0.9559353,65900,-1.032169
,0.8644854,5.5959926e-10,-0.7611567,-0.5555556,0.100634634,,7.0155454,0.999581,-0.7283999,1.0284263,0.9565914,0.10836801,0.3013243,1.4433974,7097.737397193909,-0.52009165,0.9565914,7.050512,10,331.6919,3296,0.9562003,65920,-0.9846118
,0.86451316,5.592598e-10,-0.76100224,-0.5555556,0.10060686,,3.0524197,0.999581,-0.7286118,1.0179285,0.9565914,0.1690133,1.295691,1.4426552,7101.873512506485,-0.46373242,0.9565914,5.569027,10,331.70093,3297,0.95617235,65940,-0.27910942
,0.8645409,5.5892074e-10,-0.7610678,-0.5555556,0.10057914,,6.487745,0.999581,-0.7285222,1.0322632,0.9565914,0.069483444,0.0045915954,1.4428544,7105.960990428925,-0.70562947,0.9565914,8.046263,10,331.70996,3298,0.9559389,65960,-0.99538296
