Bound,IWLastEpisode,GridSize,ReturnStepMax,TimestepsSoFar,ReturnMean,ReturnMin,IWMax,IWMin,DenMISEMeanLog,LQGsigma_higher,Iteration,ReturnAbsMax,Regret,IWMean,DenMISELogLast,TimeElapsed,DenMISELogFirst,ReturnLastEpisode,ReturnMax,Regret/t,Delta,IWFirstEpisode,LQGmu1_actor,LQGmu1_higher
1.5931197,8.622496,10,0.96602696,29260,0.7656724,,8.952249,,-0.69549274,0.0285655,1463,0.921418,291.79187,1.0413272,0.44526127,1556.0734622478485,-3.943947,0.9109546,0.921418,0.19944763,2.840291e-09,,-0.3526048,-0.33333334
1.5908664,,10,0.96602696,29280,0.7657751,,40.166862,,-0.6948326,0.044551425,1464,0.921418,291.84094,0.927605,0.23205034,1558.0288186073303,-3.9446304,0.9159739,0.921418,0.19934493,2.836412e-09,,0.7886042,0.7777778
1.5907893,,10,0.96602696,29300,0.76537955,,8.909965,,-0.69522625,0.0285655,1465,0.921418,292.61987,1.0415511,-1.1896303,1560.0863909721375,-3.9453132,0.1863606,0.921418,0.19974047,2.832541e-09,,-0.35307094,-0.33333334
1.5907162,2.8145791e-06,10,0.96602696,29320,0.7654798,,11.386005,,-0.69457203,0.044551425,1466,0.921418,292.6726,1.0185769,0.2248617,1562.1010949611664,-3.9459956,0.9122687,0.921418,0.19964021,2.8286782e-09,,-0.075752825,-0.11111111
1.5899053,0.0022465189,10,0.96602696,29340,0.7655273,,24.955547,,-0.6944326,0.044551425,1467,0.921418,292.8025,1.0452341,-0.5057093,1564.1562161445618,-3.9466777,0.83531505,0.921418,0.19959271,2.8248235e-09,,0.06835842,0.11111111
1.5904366,3.7840345,10,0.96602696,29360,0.76533365,,12.165099,,-0.69488585,0.10836801,1468,0.921418,293.28638,0.9507569,-1.39886,1566.2113964557648,-3.947359,0.4813046,0.921418,0.19978637,2.8209761e-09,,-0.012719601,-0.11111111
1.5917289,9.910803,10,0.96602696,29380,0.7652036,,10.5160475,,-0.69553953,0.1690133,1469,0.921418,293.67725,0.96343523,-1.604237,1568.2624390125275,-3.94804,0.57422763,0.921418,0.19991642,2.8171367e-09,3.918478e-23,-0.33865726,-0.11111111
1.5963376,12.933297,10,0.96602696,29400,0.76530063,,13.201417,,-0.6947663,0.01831564,1470,0.921418,293.7345,1.0735855,0.47901008,1570.3378267288208,-3.9487205,0.9078113,0.921418,0.19981939,2.8133051e-09,,-0.3513419,-0.33333334
1.5933807,10.233361,10,0.96602696,29420,0.7653993,,13.092819,,-0.69406146,0.01831564,1471,0.921418,293.78918,1.0728487,0.27203357,1572.4037580490112,-3.9494004,0.91039526,0.921418,0.19972074,2.8094815e-09,,-0.35411298,-0.33333334
1.5919963,8.714049,10,0.96602696,29440,0.765498,,8.784909,,-0.693402,0.0285655,1472,0.921418,293.84363,1.0459458,0.20709723,1574.4491066932678,-3.9500802,0.9105988,0.921418,0.19962204,2.8056657e-09,,-0.35407412,-0.33333334
1.5896549,8.668216,10,0.96602696,29460,0.765597,,8.738724,,-0.69275707,0.0285655,1473,0.921418,293.89746,1.0461396,0.21335961,1576.495154619217,-3.9507592,0.91152996,0.921418,0.19952303,2.8018574e-09,,-0.3610527,-0.33333334
1.5887666,7.2382565,10,0.96602696,29480,0.7656977,,8.810527,,-0.69224435,0.044551425,1474,0.921418,293.9485,1.0032936,0.019233443,1578.5531907081604,-3.951438,0.9140087,0.921418,0.1994223,2.798057e-09,,-0.32659677,-0.33333334
1.5887833,,10,0.96602696,29500,0.7657953,,10.809093,,-0.69143957,0.044551425,1475,0.921418,294.0039,0.9537725,0.49342003,1580.6360569000244,-3.952116,0.9097207,0.921418,0.19932473,2.7942642e-09,,-0.89353454,-1.0
1.5888119,1.9374708,10,0.96602696,29520,0.7658963,,12.280197,,-0.6917828,0.6411804,1476,0.921418,294.05408,0.9825292,-1.1496631,1582.6842076778412,-3.9527938,0.91483873,0.921418,0.1992237,2.7904796e-09,11.936739,-0.113526404,-1.0
1.5881102,6.7198097e-15,10,0.96602696,29540,0.76594925,,33.69643,,-0.6912502,0.10836801,1477,0.921418,294.1753,0.96006185,0.11340916,1584.8040890693665,-3.9454165,0.84401447,0.921418,0.19917077,2.786702e-09,,0.59215313,0.7777778
1.5892187,23.371151,10,0.96602696,29560,0.76564425,,30.408175,,-0.69185734,0.069483444,1478,0.921418,294.8252,1.0378977,-1.5424852,1586.8636119365692,-3.946093,0.31524715,0.921418,0.19947577,2.7829326e-09,,0.5580146,0.5555556
1.5874927,,10,0.96602696,29580,0.76535237,,19.405983,,-0.6919091,0.01831564,1479,0.921418,295.4563,1.0025008,-0.7995792,1588.934386730194,-3.9467695,0.33390415,0.921418,0.19976765,2.7791704e-09,,-0.12933356,-0.11111111
1.5874751,2.691727e-26,10,0.96602696,29600,0.76541346,,12.862646,,-0.6914901,0.01831564,1480,0.921418,295.5658,1.0740473,-0.069554366,1590.990064382553,-3.9474454,0.85561615,0.921418,0.19970655,2.775416e-09,,-0.29757997,-0.33333334
1.5872427,9.8169295e-09,10,0.96602696,29620,0.7655101,,12.409552,,-0.69113094,0.0285655,1481,0.921418,295.6223,1.038446,-0.2300817,1593.0936677455902,-3.9481208,0.9086364,0.921418,0.19960994,2.7716691e-09,,-0.14982153,-0.11111111
1.5875415,2.243578,10,0.96602696,29640,0.7655799,,6.897009,,-0.69100446,0.1690133,1482,0.921418,295.7185,0.96659654,-0.5386952,1595.1390924453735,-3.9487958,0.8689641,0.921418,0.19954014,2.76793e-09,1.9174718e-17,-0.39137444,-0.33333334
1.5878655,7.981307,10,0.96602696,29660,0.7656814,,8.77674,,-0.6910561,0.044551425,1483,0.921418,295.76746,1.006728,-0.7335588,1597.1944732666016,-3.9494705,0.9160817,0.921418,0.19943863,2.7641984e-09,,-0.38706154,-0.33333334
1.5866135,3.4083303e-16,10,0.96602696,29680,0.7657819,,8.559041,,-0.6910246,0.044551425,1484,0.921418,295.81787,1.0040017,-0.6491936,1599.2199122905731,-3.9501445,0.91474915,0.921418,0.19933814,2.7604745e-09,,-0.7971923,-0.7777778
1.5865207,2.4097113e-19,10,0.96602696,29700,0.7658846,,26.236145,,-0.690349,0.1690133,1485,0.921418,295.86462,0.9786297,0.31014925,1601.2699728012085,-3.950818,0.9182856,0.921418,0.19923544,2.756758e-09,,0.8246386,0.7777778
1.586206,,10,0.96602696,29720,0.765476,,9.099644,,-0.69125295,0.069483444,1486,0.921418,296.67102,0.97845054,-2.0082057,1603.2901179790497,-3.9514914,0.15873873,0.921418,0.19964403,2.7530487e-09,,-0.4565112,-0.33333334
1.5891895,7.4777355,10,0.96602696,29740,0.7655774,,7.8152018,,-0.691561,0.10836801,1487,0.921418,296.71985,0.98341715,-1.1263105,1605.3192493915558,-3.952164,0.9163907,0.921418,0.19954264,2.7493472e-09,3.5701403e-32,-0.40880352,-0.5555556
1.5891472,5.5923057,10,0.96602696,29760,0.76567864,,6.850075,,-0.6917549,0.1690133,1488,0.921418,296.7688,0.97222203,-0.9622487,1607.3638091087341,-3.9528363,0.9161691,0.921418,0.19944137,2.745653e-09,1.9252336e-17,-0.3381932,-0.33333334
1.586681,0.61447334,10,0.96602696,29780,0.76577616,,6.08696,,-0.690961,0.1690133,1489,0.921418,296.823,0.9806996,0.51884526,1609.4494290351868,-3.9535081,0.91093874,0.921418,0.19934386,2.7419662e-09,1.6721371e-12,-0.48476705,-0.5555556
1.586138,0.88230646,10,0.96602696,29800,0.76587695,,22.906704,,-0.69113237,1.0,1490,0.921418,296.8722,0.96583456,-0.9264552,1611.4902555942535,-3.9541795,0.91580504,0.921418,0.19924307,2.738287e-09,13.800046,-0.9665809,-1.0
1.5871209,7.189568,10,0.96602696,29820,0.76597506,,11.236335,,-0.69092125,0.069483444,1491,0.921418,296.92505,0.9563315,-0.34056625,1613.5434420108795,-3.9456313,0.9122425,0.921418,0.19914496,2.7346154e-09,3.4686324e-35,-0.93906707,-1.0
1.5852191,9.511108,10,0.96602696,29840,0.7660736,,11.15977,,-0.6910848,0.069483444,1492,0.921418,296.9773,0.9581171,-0.8892456,1615.6204690933228,-3.9463017,0.91296756,0.921418,0.19904643,2.7309508e-09,3.4709622e-35,-1.0973656,-1.0
1.5865413,11.138019,10,0.96602696,29860,0.7661678,,11.311227,,-0.69166315,0.10836801,1493,0.921418,297.03564,0.9604121,-1.5107065,1617.6713404655457,-3.9469717,0.90679437,0.921418,0.1989522,2.7272937e-09,1.2496163e-13,-0.9639727,-1.0
1.5848248,3.4419556,10,0.96602696,29880,0.76626533,,11.39124,,-0.6914955,0.1690133,1494,0.921418,297.08887,0.9662179,-0.39991966,1619.7047567367554,-3.9476414,0.9119161,0.921418,0.19885468,2.7236438e-09,7.0041446e-05,-0.9815798,-1.0
1.5847019,,10,0.96602696,29900,0.7663625,,43.519375,,-0.6910019,0.01831564,1495,0.921418,297.14246,1.1032948,0.081564344,1621.7339358329773,-3.9483104,0.9114684,0.921418,0.19875753,2.7200013e-09,,0.3257748,0.33333334
1.5847001,6.9281995e-08,10,0.96602696,29920,0.76613855,,8.452721,,-0.6909523,0.10836801,1496,0.921418,297.67627,0.97372437,-0.7077787,1623.8287749290466,-3.9489791,0.43143034,0.921418,0.19898146,2.716366e-09,,-0.2969563,-0.33333334
1.5842738,0.003907278,10,0.96602696,29940,0.76623285,,21.385378,,-0.69067067,0.10836801,1497,0.921418,297.73413,0.99697953,-0.24156298,1625.898294210434,-3.9496472,0.9072686,0.921418,0.19888717,2.7127383e-09,,0.20414993,0.11111111
1.5858014,14.959469,10,0.96602696,29960,0.76602983,,23.937008,,-0.69162434,0.10836801,1498,0.921418,298.23706,0.93451846,-2.112589,1627.9663391113281,-3.950315,0.4620551,0.921418,0.19909018,2.7091176e-09,,0.31473184,0.33333334
1.5842054,2.8226275,10,0.96602696,29980,0.7658089,,16.740414,,-0.69181263,0.1690133,1499,0.921418,298.76746,0.97839224,-0.90455395,1629.992256641388,-3.9509823,0.43479115,0.921418,0.19931114,2.7055045e-09,1.4266377e-29,0.060022943,0.11111111
1.583662,5.668335,10,0.96602696,30000,0.76561993,,7.825923,,-0.6923881,0.26359713,1500,0.921418,299.25012,0.96805894,-1.5312476,1632.0593721866608,-3.9516492,0.482547,0.921418,0.19950008,2.7018983e-09,6.701399e-09,0.05765564,-0.11111111
1.5825472,,10,0.96602696,30020,0.7654299,,8.3267975,,-0.6929874,0.0285655,1501,0.921418,299.73486,1.0298164,-1.5593318,1634.0829408168793,-3.9523158,0.48027873,0.921418,0.1996901,2.6982991e-09,,-0.8180582,-0.7777778
1.5828741,1.6677966,10,0.96602696,30040,0.76553047,,11.399036,,-0.6927309,0.26359713,1502,0.921418,299.78345,0.9739755,-0.33531502,1636.188591003418,-3.9529817,0.9165276,0.921418,0.19958955,2.6947073e-09,0.2140597,-0.70792186,-1.0
1.5836432,3.8301287,10,0.96602696,30060,0.76563215,,6.08043,,-0.6928805,0.1690133,1503,0.921418,299.83032,0.98216033,-0.8904143,1638.2515614032745,-3.9535048,0.918403,0.921418,0.19948786,2.6911227e-09,1.6721307e-12,-0.5637852,-0.5555556
1.5834408,14.069829,10,0.96602696,30080,0.7657331,,14.81503,,-0.6922088,0.01831564,1504,0.921418,299.87793,1.0208566,0.33608374,1640.3516466617584,-3.95417,0.91734993,0.921418,0.1993869,2.6875453e-09,,-0.51443255,-0.5555556
1.5818851,3.56021e-07,10,0.96602696,30100,0.76583457,,8.53834,,-0.6920229,0.044551425,1505,0.921418,299.92456,1.0039515,-0.429747,1642.3914387226105,-3.9548345,0.9185456,0.921418,0.19928545,2.683975e-09,,-0.6888946,-0.7777778
1.5828285,4.9371576,10,0.96602696,30120,0.7659363,,6.068018,,-0.69225866,0.1690133,1506,0.921418,299.97058,0.98458284,-1.049153,1644.4684212207794,-3.9554987,0.91898334,0.921418,0.1991837,2.680412e-09,1.675467e-12,-0.60548973,-0.5555556
1.5835286,8.201951,10,0.96602696,30140,0.76603925,,8.745223,,-0.6922179,0.069483444,1507,0.921418,300.01477,0.9908955,-0.61487144,1646.5180349349976,-3.9561627,0.9210554,0.921418,0.19908077,2.6768556e-09,,-0.35070282,-0.5555556
1.5850451,8.547052,10,0.96602696,30160,0.76613885,,8.670582,,-0.69156295,0.0285655,1508,0.921418,300.0636,1.0524962,0.30616322,1648.613118171692,-3.956826,0.91614723,0.921418,0.19898117,2.673307e-09,,-0.30639812,-0.33333334
1.5834063,7.1495795,10,0.96602696,30180,0.76623464,,8.702452,,-0.6910435,0.044551425,1509,0.921418,300.11804,1.0121669,0.042356316,1650.6936204433441,-3.9574888,0.91079235,0.921418,0.19888538,2.6697649e-09,,-0.3866289,-0.33333334
1.5826647,2.779346,10,0.96602696,30200,0.7663325,,4.93155,,-0.6909951,0.26359713,1510,0.921418,300.16907,0.9726986,-0.6282603,1652.7835948467255,-3.9581513,0.91392213,0.921418,0.19878751,2.6662297e-09,1.4720565e-06,-0.08419381,-0.33333334
1.5819321,12.0132,10,0.96602696,30220,0.76635885,,12.49821,,-0.69075024,0.0285655,1511,0.921418,300.32812,1.0384055,-0.29335478,1654.849549293518,-3.9588134,0.8061448,0.921418,0.19876117,2.6627018e-09,,-0.14148396,-0.11111111
1.5806546,10.028833,10,0.96602696,30240,0.7664254,,11.304632,,-0.69049877,0.044551425,1512,0.921418,300.42627,1.0193701,-0.34568202,1656.902468919754,-3.959475,0.8671039,0.921418,0.19869465,2.6591809e-09,,-0.13282493,-0.11111111
1.5803938,,10,0.96602696,30260,0.7664868,,49.202625,,-0.69012237,0.01831564,1513,0.921418,300.53198,1.2075683,-0.13734321,1658.9455687999725,-3.9601362,0.8593783,0.921418,0.1986332,2.6556668e-09,,0.54768795,0.5555556
1.5804138,,10,0.96602696,30280,0.7662047,,10.799189,,-0.6900886,0.0285655,1514,0.921418,301.1577,0.9658798,-0.8307192,1661.0262529850006,-3.9607968,0.33932957,0.921418,0.1989153,2.65216e-09,,-0.97054434,-1.0
1.5806862,8.990851,10,0.96602696,30300,0.76630086,,10.70382,,-0.68980426,0.044551425,1515,0.921418,301.21106,0.959307,-0.2226018,1663.0706958770752,-3.961457,0.9117661,0.921418,0.19881916,2.6486597e-09,,-0.9641244,-1.0
1.579896,,10,0.96602696,30320,0.7663971,,8.678388,,-0.68963736,0.044551425,1516,0.921418,301.26392,1.0119381,-0.3937905,1665.2490377426147,-3.962117,0.91232204,0.921418,0.1987229,2.6451668e-09,,-0.27619523,-0.33333334
1.5798744,1.8100176,10,0.96602696,30340,0.7664848,,4.300996,,-0.68966436,0.26359713,1517,0.921418,301.3296,0.9774885,-0.74053013,1667.2956261634827,-3.9627764,0.8994147,0.921418,0.19863522,2.6416804e-09,0.00015856548,-0.7195371,-0.5555556
1.5831432,8.350292,10,0.96602696,30360,0.7665847,,8.566644,,-0.6897031,0.069483444,1518,0.921418,301.3767,1.0005406,-0.7258541,1669.3925659656525,-3.9634352,0.918035,0.921418,0.19853532,2.6382012e-09,,-0.87826127,-0.7777778
1.5806739,6.199041,10,0.96602696,30380,0.76668257,,8.524182,,-0.6899887,0.069483444,1519,0.921418,301.4265,1.0009447,-1.1223412,1671.4654145240784,-3.9640937,0.9153847,0.921418,0.19843745,2.6347287e-09,,-0.62867075,-0.7777778
1.5796182,1.6507628,10,0.96602696,30400,0.7667837,,11.468652,,-0.69015294,0.41111228,1520,0.921418,301.4712,0.9836583,-0.9392,1673.522840499878,-3.964752,0.92028826,0.921418,0.1983363,2.6312632e-09,4.5063615,-0.23886096,-1.0
1.5809928,7.5893598,10,0.96602696,30420,0.7668725,,8.986625,,-0.6905019,0.069483444,1521,0.921418,301.53442,0.9863601,-1.2033278,1675.6508450508118,-3.9624493,0.9018678,0.921418,0.19824749,2.6278044e-09,,-0.28128016,-0.33333334
1.5794183,8.167497,10,0.96602696,30440,0.76696527,,8.939714,,-0.6904741,0.069483444,1522,0.921418,301.59155,0.9880222,-0.6330434,1677.7126958370209,-3.9631064,0.9080935,0.921418,0.19815475,2.6243525e-09,,-0.31214267,-0.33333334
1.5784891,1.2171468,10,0.96602696,30460,0.76705885,,4.9023857,,-0.68988866,0.26359713,1523,0.921418,301.64722,0.9752544,0.21465419,1679.7856392860413,-3.9637632,0.90950453,0.921418,0.19806117,2.6209077e-09,1.4803414e-06,0.19062153,-0.33333334
1.5775154,2.9664812,10,0.96602696,30480,0.76686037,,17.26752,,-0.69077116,1.0,1524,0.921418,302.1477,0.9855876,-2.009476,1681.9150366783142,-3.9644196,0.46459273,0.921418,0.19825965,2.6174694e-09,2.747732,2.548691,0.11111111
1.5764558,,10,0.96602696,30500,0.76635975,,10.677501,,-0.694448,0.044551425,1525,0.921418,303.10938,0.95910853,-6.283185,1683.9916288852692,-3.9632742,0.0033513189,0.921418,0.19876027,2.6140377e-09,,-0.9482607,-1.0
1.5778651,9.104105,10,0.96602696,30520,0.7664557,,10.999802,,-0.69450504,0.069483444,1526,0.921418,303.16174,0.96113276,-0.73823214,1686.0314683914185,-3.96393,0.9128571,0.921418,0.19866431,2.6106128e-09,3.5326762e-35,-0.99308074,-1.0
1.5754604,,10,0.96602696,30540,0.76655024,,12.440866,,-0.6938884,0.0285655,1527,0.921418,303.21606,1.0379682,0.28784692,1688.1396305561066,-3.9645848,0.91083074,0.921418,0.19856977,2.6071947e-09,,-0.1224791,-0.11111111
1.5751219,4.012213e-08,10,0.96602696,30560,0.7666117,,7.628486,,-0.6933779,0.10836801,1528,0.921418,303.32068,0.9880914,0.0516668,1690.1727192401886,-3.9652395,0.8604188,0.921418,0.19850832,2.6037832e-09,5.554664e-22,-0.8230183,-0.7777778
1.5742524,0.62201977,10,0.96602696,30580,0.76671016,,23.139431,,-0.6932337,1.0,1529,0.921418,303.36865,0.95986193,-0.4598164,1692.234573841095,-3.9658937,0.91706574,0.921418,0.19840986,2.6003784e-09,13.962654,-1.1584222,-1.0
1.5763848,9.419566,10,0.96602696,30600,0.76680183,,11.213523,,-0.6941202,0.10836801,1530,0.921418,303.42688,0.9602046,-2.008068,1694.2732610702515,-3.957457,0.90703833,0.921418,0.19831818,2.5969804e-09,1.2627871e-13,-1.1711131,-1.0
1.5799261,11.339317,10,0.96602696,30620,0.7668934,,11.339317,,-0.69505376,0.1690133,1531,0.921418,303.485,0.97053003,-2.0819378,1696.3964183330536,-3.9581106,0.907048,0.921418,0.19822663,2.593589e-09,7.0778595e-05,-0.87090594,-1.0
1.5790395,3.9418235,10,0.96602696,30640,0.7669907,,11.328837,,-0.6953234,0.26359713,1532,0.921418,303.53406,0.97759104,-1.0771712,1698.4500267505646,-3.9587634,0.9157962,0.921418,0.1981293,2.590204e-09,0.2153009,-1.1788548,-1.0
1.579076,9.963546,10,0.96602696,30660,0.76708186,,11.2530155,,-0.6962647,0.26359713,1533,0.921418,303.5924,0.9810921,-2.1147301,1700.5277652740479,-3.9592755,0.9067644,0.921418,0.19803816,2.586826e-09,0.21541119,-0.61189735,-1.0
1.5777814,8.347771,10,0.96602696,30680,0.7671794,,9.074886,,-0.69629943,0.044551425,1534,0.921418,303.64087,0.99431634,-0.7294862,1702.609901189804,-3.9597871,0.9167985,0.921418,0.19794059,2.5834546e-09,,-0.5320934,-0.5555556
1.5752552,7.5627227,10,0.96602696,30700,0.7672786,,9.027396,,-0.695831,0.044551425,1535,0.921418,303.68652,0.99462765,0.030271163,1704.7038533687592,-3.9604387,0.9194385,0.921418,0.1978414,2.5800895e-09,,-0.582635,-0.5555556
1.5750453,5.647757,10,0.96602696,30720,0.7673769,,8.688295,,-0.6954215,0.069483444,1536,0.921418,303.7334,0.98865813,-0.059472878,1706.7839374542236,-3.96109,0.9182336,0.921418,0.19774312,2.576731e-09,,-0.61721087,-0.5555556
1.5748348,1.3918164,10,0.96602696,30740,0.76747614,,11.304024,,-0.6954943,0.41111228,1537,0.921418,303.7787,0.9843624,-0.79413855,1708.8516244888306,-3.9617407,0.91999304,0.921418,0.19764388,2.573379e-09,4.492812,-0.85833037,-1.0
1.5739546,,10,0.96602696,30760,0.76757294,,28.726624,,-0.69569683,0.0285655,1538,0.921418,303.8274,1.0487409,-0.99044895,1710.872407913208,-3.9594724,0.916355,0.921418,0.19754708,2.570034e-09,,0.34518412,0.33333334
1.5734587,3.837722e-23,10,0.96602696,30780,0.76735055,,7.544931,,-0.6957207,0.10836801,1539,0.921418,304.3672,0.993867,-0.77268517,1712.979632616043,-3.9601223,0.42524245,0.921418,0.19776946,2.566695e-09,5.5263006e-22,-0.88172823,-0.7777778
1.5742815,5.6155367,10,0.96602696,30800,0.76744646,,11.12845,,-0.6959955,0.1690133,1540,0.921418,304.41724,0.9752546,-1.1115425,1714.9894168376923,-3.960772,0.9150208,0.921418,0.19767356,2.5633629e-09,7.0967166e-05,-0.9264644,-1.0
1.5734417,7.813184e-38,10,0.96602696,30820,0.76754135,,8.650376,,-0.6962024,0.044551425,1541,0.921418,304.46875,1.0140485,-0.98875445,1717.0546436309814,-3.961421,0.91364217,0.921418,0.19757867,2.560037e-09,,-0.30883858,-0.33333334
1.573437,0.00042120303,10,0.96602696,30840,0.7676337,,11.351452,,-0.6956679,0.044551425,1542,0.921418,304.52393,1.0156384,0.11582383,1719.1120746135712,-3.9620697,0.91004163,0.921418,0.19748634,2.5567177e-09,,-0.16232562,-0.11111111
1.5734062,1.1067688,10,0.96602696,30860,0.7677128,,4.28186,,-0.69572705,0.26359713,1543,0.921418,304.59937,0.98045135,-0.79975957,1721.1832869052887,-3.962718,0.8896554,0.921418,0.19740725,2.5534048e-09,0.00015855626,-0.8214865,-0.5555556
1.5734751,7.168823,10,0.96602696,30880,0.76780975,,8.401188,,-0.6955612,0.069483444,1544,0.921418,304.64697,1.0061185,-0.41986635,1723.2345106601715,-3.9633658,0.91737306,0.921418,0.19731027,2.5500984e-09,,-0.7443734,-0.7777778
1.5729218,3.9760063,10,0.96602696,30900,0.76790744,,7.467516,,-0.69518864,0.10836801,1545,0.921418,304.69348,0.99818766,-0.12450305,1725.350206375122,-3.9640133,0.9187452,0.921418,0.19721258,2.546798e-09,5.5478454e-22,-1.0028813,-0.7777778
1.5717785,1.1094075,10,0.96602696,30920,0.7679996,,11.130981,,-0.69453996,0.26359713,1546,0.921418,304.74817,0.9790531,0.31050903,1727.4082417488098,-3.9646604,0.91033745,0.921418,0.19712043,2.5435045e-09,0.2165743,-0.9083754,-1.0
1.5718453,1.0847982,10,0.96602696,30940,0.76809436,,3.991628,,-0.6948096,0.41111228,1547,0.921418,304.7987,0.97527266,-1.08969,1729.4899711608887,-3.9651668,0.9146875,0.921418,0.19702566,2.5402171e-09,0.033936754,-0.08647072,-0.33333334
1.5739834,9.668161,10,0.96602696,30960,0.7681172,,11.295515,,-0.6945252,0.044551425,1548,0.921418,304.96033,1.0211201,-0.22961287,1731.536230802536,-3.9657912,0.8034404,0.921418,0.19700283,2.5369364e-09,,-0.13571644,-0.11111111
1.5723307,11.806395,10,0.96602696,30980,0.7681824,,12.368084,,-0.69419616,0.0285655,1549,0.921418,305.0564,1.0441712,-0.20299906,1733.6053822040558,-3.9664369,0.8691549,0.921418,0.19693762,2.533662e-09,,-0.06809358,-0.11111111
1.572967,9.38134,10,0.96602696,31000,0.7682165,,11.973077,,-0.6941622,0.069483444,1550,0.921418,305.20044,0.96651894,-0.6826397,1735.735256433487,-3.9670823,0.821058,0.921418,0.19690353,2.5303937e-09,,-0.07088609,-0.11111111
1.5711468,3.750253e-07,10,0.96602696,31020,0.7682268,,27.823647,,-0.69413006,0.10836801,1551,0.921418,305.38135,0.99561536,-0.6086227,1737.8379414081573,-3.9677272,0.7841185,0.921418,0.19689322,2.5271316e-09,,0.41927034,0.5555556
1.5703855,15.327449,10,0.96602696,31040,0.76798856,,21.918129,,-0.69510365,0.1690133,1552,0.921418,305.948,0.9768851,-2.1959128,1739.9295988082886,-3.9683719,0.39833176,0.921418,0.19713145,2.5238762e-09,,0.8273668,0.5555556
1.5699596,9.0728495e-18,10,0.96602696,31060,0.7675948,,89.12398,,-0.69602364,0.01831564,1553,0.921418,306.7567,0.9921195,-2.0972593,1741.9728667736053,-3.9690158,0.15659718,0.921418,0.1975252,2.520627e-09,,0.9950822,1.0
1.569969,,10,0.96602696,31080,0.76710814,,10.969175,,-0.69648105,0.10836801,1554,0.921418,307.71045,0.9700072,-1.3779949,1744.0380120277405,-3.9696596,0.011364586,0.921418,0.19801188,2.5173839e-09,1.2782916e-13,-1.0786669,-1.0
1.5702796,7.433935,10,0.96602696,31100,0.7671983,,11.015921,,-0.6968608,0.1690133,1555,0.921418,307.7682,0.9775317,-1.2555372,1746.1697199344635,-3.9703028,0.9072866,0.921418,0.1979217,2.5141471e-09,7.164679e-05,-1.2334146,-1.0
1.572792,8.773682,10,0.96602696,31120,0.7672874,,11.271591,,-0.6979469,0.41111228,1556,0.921418,307.82764,0.98528934,-2.362984,1748.2757279872894,-3.9709458,0.9058289,0.921418,0.19783264,2.5109168e-09,4.53436,-1.6106074,-1.0
1.5769439,11.869715,10,0.96602696,31140,0.76737577,,12.434726,,-0.6996937,0.6411804,1557,0.921418,307.88782,0.9798265,-3.4019387,1750.3360900878906,-3.9686782,0.9048696,0.921418,0.19774425,2.5076923e-09,12.127861,-1.6462048,-1.0
1.5776281,12.004467,10,0.96602696,31160,0.7674643,,12.344125,,-0.70148385,0.6411804,1558,0.921418,307.94763,0.98467946,-3.46764,1752.4139630794525,-3.9615612,0.90523314,0.921418,0.19765574,2.5044744e-09,12.041853,-0.9035028,-1.0
1.5746045,1.1902808,10,0.96602696,31180,0.76755863,,23.231968,,-0.7017486,1.0,1559,0.921418,307.99817,0.964604,-1.0977836,1754.49870967865,-3.9545035,0.91455615,0.921418,0.19756138,2.5012623e-09,13.804518,-1.0869876,-1.0
1.5691913,10.298467,10,0.96602696,31200,0.76764786,,10.781101,,-0.7021884,0.10836801,1560,0.921418,308.05664,0.97854936,-1.3508794,1756.5917143821716,-3.946329,0.906833,0.921418,0.19747216,2.4980567e-09,1.2488133e-13,-1.124008,-1.0
1.570977,9.923249,10,0.96602696,31220,0.7677372,,10.790472,,-0.70284575,0.1690133,1561,0.921418,308.11462,0.9865297,-1.705212,1758.686101436615,-3.94697,0.907156,0.921418,0.19738281,2.4948572e-09,6.9994436e-05,-0.67236423,-1.0
1.569786,2.0955548,10,0.96602696,31240,0.7678345,,11.028014,,-0.7031014,0.41111228,1562,0.921418,308.16003,0.992332,-1.0874324,1760.8329944610596,-3.9476104,0.9195766,0.921418,0.19728553,2.4916638e-09,4.429774,-1.2792078,-1.0
1.5710536,7.0331836,10,0.96602696,31260,0.7679232,,12.140705,,-0.7042694,0.6411804,1563,0.921418,308.21863,0.9843997,-2.5199459,1762.8875155448914,-3.9454184,0.9064365,0.921418,0.19719684,2.4884765e-09,11.849024,-1.465332,-1.0
1.5715823,10.822075,10,0.96602696,31280,0.7680119,,10.896708,,-0.70578134,0.41111228,1564,0.921418,308.2771,1.0000743,-3.05222,1764.962379693985,-3.9385056,0.90677834,0.921418,0.19710809,2.4852953e-09,4.3896246,-0.6537411,-1.0
1.5698721,1.1034197,10,0.96602696,31300,0.76810867,,22.974209,,-0.7060193,1.0,1565,0.921418,308.32275,0.9645911,-1.0773003,1767.0720703601837,-3.936342,0.91944027,0.921418,0.19701135,2.4821203e-09,13.55607,-0.68895185,-1.0
1.5679659,7.362585e-36,10,0.96602696,31320,0.76820517,,11.193041,,-0.70624596,0.044551425,1566,0.921418,308.36865,1.0225027,-1.0241721,1769.198909521103,-3.9283562,0.91917527,0.921418,0.19691485,2.4789513e-09,,-0.080445096,-0.11111111
