IWLastEpisode,IWMin,ReturnMax,IWMean,IWFirstEpisode,TimestepsSoFar,LQGsigma_higher,DenMISELogFirst,DenMISELogLast,ReturnStepMax,IWMax,TimeElapsed,ReturnAbsMax,Bound,LQGmu1_actor,ReturnMin,Iteration,LQGmu1_higher,MISE,DenMISEMeanLog,ReturnLastEpisode,ReturnMean
3.8025753,,17.413605,1.0146188,9.0329305e-10,10100,0.11,-1.1008608,-0.48922473,19.202171,6.622591,281.757244348526,17.413605,17.605356,-0.6541661,,505,-0.75757575,17.605356,0.21298803,17.395386,16.77022
4.01112,,17.413605,1.0132705,9.0508145e-10,10120,0.11,-1.102839,-0.37022966,19.202171,6.5498114,282.63856196403503,17.413605,17.582308,-0.67681813,,506,-0.75757575,17.582308,0.2118571,17.386591,16.771439
3.8516424,,17.413605,1.0114765,3.1167073e-09,10140,0.11,-1.1048133,-0.8069056,19.202171,4.613382,283.4508674144745,17.413605,17.557991,-0.6029447,,507,-0.7373737,17.557991,0.20986676,17.411177,16.7727
4.7659397,,17.418608,1.0106355,1.0376518e-08,10160,0.11,-1.1067839,-0.7765492,19.207684,4.944017,284.2728295326233,17.418608,17.549118,-0.60679936,,508,-0.7171717,17.549118,0.20794107,17.418608,16.773972
4.4576826,,17.418608,1.0110624,1.0396924e-08,10180,0.11,-1.1087503,-0.22186911,19.207684,4.9060025,285.0583381652832,17.418608,17.556633,-0.7365869,,509,-0.7171717,17.556633,0.20711131,17.380394,16.775162
4.525779,,17.418608,1.0118104,3.1351544e-09,10200,0.11,-1.1107131,-0.423507,19.207684,4.5260987,285.78562664985657,17.418608,17.564085,-0.8073001,,510,-0.7373737,17.564085,0.20589022,17.32879,16.776249
2.82,,17.418608,1.0186068,0.07957017,10220,0.11,-1.112672,-0.077913076,19.207684,3.0295126,286.592875957489,17.418608,17.461397,-0.44283375,,511,-0.35353535,17.461397,0.20535168,17.353819,16.777378
1.2198544,,17.418608,1.0174046,0.07971349,10240,0.11,-1.1144713,0.8808577,19.207684,3.0175514,287.38824009895325,17.418608,17.440525,-0.28246015,,512,-0.35353535,17.440525,0.20670578,17.188543,16.778183
1.200837,,17.418608,1.0161848,0.07985673,10260,0.11,-1.1162668,0.88329524,19.207684,3.0057304,288.20744824409485,17.418608,17.418877,-0.28023502,,513,-0.35353535,17.418877,0.208057,16.985703,16.778587
0.00015710392,,17.418608,1.002534,3.1582676e-09,10280,0.11,-1.1180586,0.88911605,19.207684,4.521435,289.02594900131226,17.418608,17.40304,-0.26660907,,514,-0.7373737,17.40304,0.20941198,17.109127,16.77923
4.8334203,,17.429754,1.0025654,1.0514585e-08,10300,0.11,-1.1200023,-0.55595624,19.218977,4.8334203,289.8276662826538,17.429754,17.409378,-0.63652766,,515,-0.7171717,17.409378,0.20792462,17.429754,16.780493
4.460909,,17.429754,1.0030808,3.170556e-09,10320,0.11,-1.121942,-0.56126475,19.218977,4.46508,290.53417801856995,17.429754,17.412783,-0.8299632,,516,-0.7373737,17.412783,0.20643304,17.326689,16.781551
2.7056227,,17.429754,1.0192044,0.08046688,10340,0.11,-1.1238782,-0.82867754,19.218977,3.0038314,291.32208347320557,17.429754,17.47116,-0.51829183,,517,-0.35353535,17.47116,0.20443091,17.355434,16.782661
1.7105709,,17.429754,1.0189756,0.08060997,10360,0.11,-1.1256549,0.73825467,19.218977,2.992256,292.20550513267517,17.429754,17.467287,-0.33562562,,518,-0.35353535,17.467287,0.20549697,17.266788,16.783596
1.5823134,,17.429754,1.0185117,0.08075303,10380,0.11,-1.1274279,-0.9508557,19.218977,2.9808135,293.07548928260803,17.429754,17.459824,-0.56110066,,519,-0.35353535,17.459824,0.20330396,17.422194,16.784824
1.8903399,,17.429754,1.0186535,0.08089601,10400,0.11,-1.1291972,0.6515606,19.218977,2.9695017,293.9888689517975,17.429754,17.462263,-0.35421762,,520,-0.35353535,17.462263,0.20420009,17.244234,16.78571
2.4475844,,17.429754,1.0198729,0.08103898,10420,0.11,-1.130963,0.26640686,19.218977,2.958319,295.02905774116516,17.429754,17.483633,-0.40893605,,521,-0.35353535,17.483633,0.20435376,17.316956,16.78673
1.9514043,,17.429754,1.020139,0.081181906,10440,0.11,-1.132725,0.6175189,19.218977,2.9472618,295.7982933521271,17.429754,17.488289,-0.36094415,,522,-0.35353535,17.488289,0.20518184,17.263353,16.787643
0.40098447,,17.429754,1.0174475,0.08132478,10460,0.11,-1.1344833,0.4350394,19.218977,2.9363294,296.7544538974762,17.429754,17.441221,-0.14673948,,523,-0.35353535,17.441221,0.20565836,16.394989,16.786892
2.1854684,,17.429754,1.0181869,0.08146761,10480,0.11,-1.1362381,0.46591258,19.218977,2.9255185,297.5986850261688,17.429754,17.454178,-0.38487807,,524,-0.35353535,17.454178,0.20618688,17.292933,16.787859
1.8496633,,17.429754,1.0182889,0.08161038,10500,0.11,-1.1379892,0.67319226,19.218977,2.9148283,298.52754974365234,17.429754,17.455801,-0.3516914,,525,-0.35353535,17.455801,0.20710959,17.20766,16.788656
1.4118669,,17.429754,1.0175662,0.08175313,10520,0.11,-1.1397368,0.845858,19.218977,2.9042554,299.6178276538849,17.429754,17.443224,-0.30494434,,526,-0.35353535,17.443224,0.20835727,17.199205,16.789438
2.5779548,,17.429754,1.019071,0.08189583,10540,0.11,-1.1414807,0.11803647,19.218977,2.8937988,300.3797826766968,17.429754,17.469528,-0.4270469,,527,-0.35353535,17.469528,0.20821781,17.317333,16.79044
0.5921489,,17.429754,1.016808,0.08203848,10560,0.11,-1.1432209,0.68561995,19.218977,2.8834565,301.1368134021759,17.429754,17.430038,-0.18840973,,528,-0.35353535,17.430038,0.20915668,16.827612,16.79051
1.0348222,,17.429754,1.0154048,0.08218109,10580,0.11,-1.1449578,0.88196075,19.218977,2.8732266,301.9077191352844,17.429754,17.405272,-0.25863576,,529,-0.35353535,17.405272,0.21045895,16.948982,16.790812
2.7696152,,17.429754,1.0172935,0.08232364,10600,0.11,-1.146691,-0.15520321,19.218977,2.8631074,302.94109892845154,17.429754,17.438477,-0.45493022,,530,-0.35353535,17.438477,0.20979664,17.365362,16.791895
2.2717242,,17.429754,1.0182333,0.08246618,10620,0.11,-1.1484207,0.38869867,19.218977,2.8530965,303.87688517570496,17.429754,17.454851,-0.39728677,,531,-0.35353535,17.454851,0.21016476,17.28357,16.79282
4.6327176,,17.429754,1.0057636,1.0836359e-08,10640,0.11,-1.1501468,-0.7661377,19.218977,4.8750806,304.9171416759491,17.429754,17.464867,-0.6048499,,532,-0.7171717,17.464867,0.20836253,17.365458,16.793896
4.7876253,,17.429754,1.00691,1.0856738e-08,10660,0.11,-1.1520247,-0.3626544,19.218977,4.839893,305.97031116485596,17.429754,17.484915,-0.6718292,,533,-0.7171717,17.484915,0.2072964,17.384706,16.795004
5.4544487,,17.429754,1.0082544,3.4943387e-08,10680,0.11,-1.1538992,-0.60624135,19.218977,5.472851,306.9633402824402,17.429754,17.512362,-0.62772274,,534,-0.6969697,17.512362,0.20578031,17.374683,16.79609
5.423587,,17.429754,1.010587,3.500883e-08,10700,0.11,-1.1557701,-0.68460107,19.218977,5.4274745,307.94318652153015,17.429754,17.553036,-0.6143334,,535,-0.6969697,17.553036,0.20412591,17.390135,16.7972
3.5335388,,17.429754,1.0094022,3.5074265e-08,10720,0.11,-1.1576375,-0.31127703,19.218977,5.38301,308.8539876937866,17.429754,17.532225,-0.78731894,,536,-0.6969697,17.532225,0.20317851,17.34211,16.798218
3.9446867,,17.429754,1.0086993,1.0938216e-08,10740,0.11,-1.1595014,-0.36569694,19.218977,4.6929507,310.0950651168823,17.429754,17.515694,-0.7997324,,537,-0.7171717,17.515694,0.20213124,17.335707,16.799217
4.4077764,,17.429754,1.0093272,1.0958575e-08,10760,0.11,-1.1613619,-0.19503403,19.218977,4.6609564,311.15449047088623,17.429754,17.526829,-0.71721196,,538,-0.7171717,17.526829,0.20140384,17.396362,16.800327
5.0821557,,17.429754,1.0105222,3.5270624e-08,10780,0.11,-1.1632189,-0.42251074,19.218977,5.2691655,312.2192325592041,17.429754,17.551796,-0.65158576,,539,-0.6969697,17.551796,0.20025836,17.391161,16.801424
4.965967,,17.429754,1.0121958,3.5336008e-08,10800,0.11,-1.1650724,-0.37242186,19.218977,5.227835,312.98738145828247,17.429754,17.580921,-0.65945655,,540,-0.6969697,17.580921,0.19921207,17.380548,16.802496
5.18456,,17.429754,1.0142924,3.5401513e-08,10820,0.11,-1.1669227,-0.58927923,19.218977,5.1872973,313.71212434768677,17.429754,17.617512,-0.6220516,,541,-0.6969697,17.617512,0.1977719,17.393034,16.803589
5.043499,,17.429754,1.0161383,3.5466936e-08,10840,0.11,-1.1687694,-0.45113897,19.218977,5.1475296,314.73727345466614,17.429754,17.64945,-0.642773,,542,-0.6969697,17.64945,0.19659585,17.361425,16.804617
4.4553366,,17.429754,1.0169148,3.553234e-08,10860,0.11,-1.1706127,-0.20581387,19.218977,5.10851,315.92624044418335,17.429754,17.663076,-0.69589573,,543,-0.6969697,17.663076,0.19587933,17.391932,16.805698
5.035451,,17.429754,1.0187919,3.5597804e-08,10880,0.11,-1.1724526,-0.50251853,19.218977,5.0702176,316.86106634140015,17.429754,17.695776,-0.63201344,,544,-0.6969697,17.695776,0.19462146,17.384878,16.806765
2.4254563,,17.429754,1.015892,3.566325e-08,10900,0.11,-1.1742891,-1.1452074,19.218977,5.032633,318.0628967285156,17.429754,17.64505,-0.89048994,,545,-0.6969697,17.64505,0.19219247,17.299374,16.807667
3.3401866,,17.429754,1.0147526,3.572868e-08,10920,0.11,-1.1761223,-0.277812,19.218977,4.9957356,319.05701422691345,17.429754,17.625078,-0.79032356,,546,-0.6969697,17.625078,0.1913558,17.3477,16.808657
4.7934437,,17.429754,1.016332,3.579409e-08,10940,0.11,-1.1779522,-0.36296135,19.218977,4.9595075,320.04103326797485,17.429754,17.652626,-0.6518701,,547,-0.6969697,17.652626,0.19036445,17.387213,16.809715
4.4732637,,17.429754,1.0173433,3.5859557e-08,10960,0.11,-1.1797787,-0.21955107,19.218977,4.9239306,320.96477031707764,17.429754,17.670422,-0.6815939,,548,-0.6969697,17.670422,0.18964136,17.402946,16.810797
1.87456,,17.429754,1.0136472,3.5925e-08,10980,0.11,-1.1816018,-0.7236024,19.218977,4.888987,321.8663046360016,17.429754,17.606155,-0.5139881,,549,-0.6969697,17.606155,0.18800466,17.3635,16.811802
0.26183575,,17.429754,1.0071065,3.5990432e-08,11000,0.11,-1.1834216,-0.045621384,19.218977,4.854661,322.7085826396942,17.429754,17.492508,-0.44258672,,550,-0.6969697,17.492508,0.18759997,17.37185,16.81282
3.0975287,,17.429754,1.0058146,3.605584e-08,11020,0.11,-1.1852382,-0.3564851,19.218977,4.820935,323.6404709815979,17.429754,17.469873,-0.8085226,,551,-0.6969697,17.469873,0.18662076,17.342964,16.813784
4.430731,,17.429754,1.0069971,3.6121303e-08,11040,0.11,-1.1870514,-0.7603021,19.218977,4.787793,324.4005823135376,17.429754,17.490618,-0.58054894,,552,-0.6969697,17.490618,0.18491125,17.39961,16.814846
3.9390793,,17.429754,1.0073115,3.6186744e-08,11060,0.11,-1.1888614,-0.10565569,19.218977,4.755223,325.1739413738251,17.429754,17.496098,-0.72058517,,553,-0.6969697,17.496098,0.18439394,17.378218,16.815865
2.8745704,,17.429754,1.0235443,0.08602479,11080,0.11,-1.190668,-0.33129984,19.218977,2.8774526,326.23292207717896,17.429754,17.54766,-0.47033578,,554,-0.35353535,17.54766,0.18347181,17.382605,16.816887
3.0692258,,17.429754,1.022785,0.04758926,11100,0.11,-1.1923163,-0.004732644,19.218977,3.476751,327.30780148506165,17.429754,17.57982,-0.43818715,,555,-0.37373737,17.57982,0.18317379,17.350838,16.817848
1.2336395,,17.429754,1.0238953,0.08631455,11120,0.11,-1.1940306,0.84476495,19.218977,2.855163,328.2562029361725,17.429754,17.554136,-0.27834767,,556,-0.35353535,17.554136,0.18440299,17.226936,16.818584
0.73116904,,17.429754,1.0219282,0.08645635,11140,0.11,-1.1956723,0.72548306,19.218977,2.8456852,329.1615993976593,17.429754,17.51989,-0.20793891,,557,-0.35353535,17.51989,0.18541597,16.990736,16.818892
1.3401692,,17.429754,1.021073,0.08659814,11160,0.11,-1.1973108,0.83524764,19.218977,2.8363037,329.9305627346039,17.429754,17.5049,-0.29125303,,558,-0.35353535,17.5049,0.18661852,17.142181,16.819473
2.550784,,17.429754,1.0223976,0.08673985,11180,0.11,-1.1989461,0.15672776,19.218977,2.8270173,330.7459251880646,17.429754,17.528019,-0.42226693,,559,-0.35353535,17.528019,0.18660143,17.303625,16.82034
2.297083,,17.429754,1.0232643,0.08688155,11200,0.11,-1.2005783,0.3863331,19.218977,2.817824,331.9906415939331,17.429754,17.543243,-0.39480025,,560,-0.35353535,17.543243,0.1869968,17.311214,16.821217
2.7687821,,17.429754,1.0249715,0.0870232,11220,0.11,-1.2022073,-0.1733683,19.218977,2.8087227,333.0526649951935,17.429754,17.573254,-0.4571104,,561,-0.35353535,17.573254,0.18639463,17.358475,16.822174
0.9111407,,17.429754,1.0233641,0.0871648,11240,0.11,-1.2038331,0.80741346,19.218977,2.7997124,333.78498792648315,17.429754,17.545145,-0.23567808,,562,-0.35353535,17.545145,0.1875428,17.002592,16.822495
1.1747853,,17.429754,1.022243,0.08730635,11260,0.11,-1.2054558,0.84855545,19.218977,2.790791,334.5429871082306,17.429754,17.525452,-0.27141085,,563,-0.35353535,17.525452,0.18875709,17.067244,16.822927
1.3976681,,17.429754,1.0215325,0.08744787,11280,0.11,-1.2070754,0.8290217,19.218977,2.7819579,335.5350503921509,17.429754,17.512861,-0.29864338,,564,-0.35353535,17.512861,0.18993048,17.104807,16.82343
1.3227971,,17.429754,1.020702,0.08758934,11300,0.11,-1.2086918,0.8409351,19.218977,2.7732115,336.47163248062134,17.429754,17.498587,-0.2898392,,565,-0.35353535,17.498587,0.19111955,17.261732,16.824205
1.4979968,,17.429754,1.0201943,0.087730765,11320,0.11,-1.2103051,0.8079089,19.218977,2.7645507,337.4880359172821,17.429754,17.489758,-0.31056526,,566,-0.35353535,17.489758,0.19224465,17.211857,16.824892
1.772849,,17.429754,1.0201826,0.08787215,11340,0.11,-1.2119154,0.70983803,19.218977,2.7559738,338.3468611240387,17.429754,17.489647,-0.34157568,,567,-0.35353535,17.489647,0.19319189,17.270836,16.825678
2.7210336,,17.429754,1.0218471,0.08801347,11360,0.11,-1.2135226,-0.4547111,19.218977,2.74748,339.1238031387329,17.429754,17.51921,-0.48754007,,568,-0.35353535,17.51921,0.19208558,17.42106,16.826725
1.5278239,,17.429754,1.0214057,0.08815476,11380,0.11,-1.2151265,0.801438,19.218977,2.739068,340.20730352401733,17.429754,17.511522,-0.31447253,,569,-0.35353535,17.511522,0.19319369,17.21347,16.827404
2.327633,,17.429754,1.0223776,0.08829603,11400,0.11,-1.2167276,0.33752233,19.218977,2.7307363,340.9921362400055,17.429754,17.528364,-0.40417415,,570,-0.35353535,17.528364,0.19348323,17.261889,16.828167
2.1094906,,17.429754,1.0229658,0.08843723,11420,0.11,-1.2183256,0.51297265,19.218977,2.7224846,342.01288747787476,17.429754,17.538675,-0.37998903,,571,-0.35353535,17.538675,0.19408076,17.288095,16.828972
1.9259531,,17.429754,1.0232348,0.0885784,11440,0.11,-1.2199205,0.6311907,19.218977,2.714311,342.9300014972687,17.429754,17.543266,-0.35999587,,572,-0.35353535,17.543266,0.19488391,17.225595,16.829664
0.37202537,,17.429754,1.0207965,0.0887195,11460,0.11,-1.2215123,0.24542657,19.218977,2.7062144,343.7156617641449,17.429754,17.500654,-0.13179854,,573,-0.35353535,17.500654,0.1950115,16.35886,16.828844
1.8218552,,17.429754,1.0209041,0.08886057,11480,0.11,-1.2231011,0.6876253,19.218977,2.698194,344.5008041858673,17.429754,17.502487,-0.34898457,,574,-0.35353535,17.502487,0.19590478,17.234562,16.82955
1.2509156,,17.429754,1.0200243,0.08900161,11500,0.11,-1.2246871,0.8515329,19.218977,2.6902487,345.3302993774414,17.429754,17.48708,-0.281752,,575,-0.35353535,17.48708,0.19708022,17.128471,16.83007
1.1293955,,17.429754,1.0189462,0.08914258,11520,0.11,-1.2262698,0.85022855,19.218977,2.6823773,346.1881024837494,17.429754,17.468126,-0.26602826,,576,-0.35353535,17.468126,0.19824778,17.053862,16.830458
2.1835556,,17.429754,1.0197088,0.08928354,11540,0.11,-1.2278497,0.4481739,19.218977,2.6745791,347.02475452423096,17.429754,17.481098,-0.39138812,,577,-0.35353535,17.481098,0.19871268,17.193365,16.831087
0.9170171,,17.429754,1.0182799,0.089424446,11560,0.11,-1.2294266,0.8062389,19.218977,2.6668525,347.96374130249023,17.429754,17.456242,-0.23621875,,578,-0.35353535,17.456242,0.1997967,17.096943,16.831549
1.6452336,,17.429754,1.018124,0.08956529,11580,0.11,-1.2310005,0.7675247,19.218977,2.6591973,348.759245634079,17.429754,17.45346,-0.32997927,,579,-0.35353535,17.45346,0.20080775,17.205107,16.832193
1.9187915,,17.429754,1.0184472,0.0897061,11600,0.11,-1.2325714,0.6336964,19.218977,2.6516118,349.5634329319,17.429754,17.459194,-0.3619767,,580,-0.35353535,17.459194,0.20158425,17.287283,16.832977
2.6033463,,17.429754,1.0199522,0.08984688,11620,0.11,-1.2341394,-0.09712342,19.218977,2.6440957,350.3965651988983,17.429754,17.485394,-0.45538634,,581,-0.35353535,17.485394,0.20110075,17.29558,16.833775
1.7688831,,17.429754,1.0200158,0.0899876,11640,0.11,-1.2357045,0.7150952,19.218977,2.6366472,351.2401616573334,17.429754,17.486517,-0.34516844,,582,-0.35353535,17.486517,0.20201713,17.246283,16.834482
2.3255887,,17.429754,1.0210397,0.09012827,11660,0.11,-1.2372667,-0.6625753,19.218977,2.6292663,352.03930497169495,17.429754,17.50478,-0.5172055,,583,-0.35353535,17.50478,0.20056738,17.390928,16.835436
1.528117,,17.429754,1.0206953,0.090268925,11680,0.11,-1.2388258,0.8091068,19.218977,2.6219516,352.940141916275,17.429754,17.498556,-0.31698844,,584,-0.35353535,17.498556,0.20164435,17.128979,16.83594
0.44126853,,17.429754,1.0185015,0.090409525,11700,0.11,-1.2403822,0.3640075,19.218977,2.6147022,353.77844166755676,17.429754,17.459791,-0.14818975,,585,-0.35353535,17.459791,0.2019562,15.984474,16.834484
2.353592,,17.429754,1.0195887,0.090550065,11720,0.11,-1.2419355,-0.6344921,19.218977,2.607517,354.58222818374634,17.429754,17.47904,-0.51421714,,586,-0.35353535,17.47904,0.20055935,17.36405,16.835388
1.6647002,,17.429754,1.0194988,0.09069057,11740,0.11,-1.243486,0.76300794,19.218977,2.600396,355.42300939559937,17.429754,17.477598,-0.3340536,,587,-0.35353535,17.477598,0.20154986,17.275358,16.836138
1.498307,,17.429754,1.0191323,0.09083105,11760,0.11,-1.2450337,0.81938493,19.218977,2.5933373,356.26231837272644,17.429754,17.470959,-0.31399173,,588,-0.35353535,17.470959,0.20263273,17.111647,16.836605
2.0216033,,17.429754,1.0196624,0.09097146,11780,0.11,-1.2465785,0.56032556,19.218977,2.586341,357.0970537662506,17.429754,17.480196,-0.37769523,,589,-0.35353535,17.480196,0.20327145,17.266329,16.837337
2.220406,,17.429754,1.020531,0.09111184,11800,0.11,-1.2481204,0.38848817,19.218977,2.5794058,358.0791926383972,17.429754,17.495708,-0.40325686,,590,-0.35353535,17.495708,0.20361769,17.380259,16.838257
2.5580566,,17.429754,1.0219692,0.091252185,11820,0.11,-1.2496594,-0.36624363,19.218977,2.5725307,358.9075982570648,17.429754,17.521055,-0.48510677,,591,-0.35353535,17.521055,0.20268717,17.366322,16.83915
2.1902797,,17.429754,1.0227789,0.09139247,11840,0.11,-1.2511957,0.4132262,19.218977,2.5657153,359.8019609451294,17.429754,17.535225,-0.40048382,,592,-0.35353535,17.535225,0.20307891,17.295002,16.83992
1.7521864,,17.429754,1.0228487,0.09153273,11860,0.11,-1.2527292,0.72523195,19.218977,2.558959,360.645201921463,17.429754,17.536308,-0.34617272,,593,-0.35353535,17.536308,0.20399685,17.197838,16.840523
0.26168284,,17.429754,1.0204142,0.09167292,11880,0.11,-1.2542597,-0.12661447,19.218977,2.5522609,361.47889733314514,17.429754,17.493608,-0.09530121,,594,-0.35353535,17.493608,0.2034777,15.566449,16.838377
0.7546942,,17.429754,1.0188257,0.09181309,11900,0.11,-1.2557874,-0.7209377,19.218977,2.5456195,362.2995116710663,17.429754,17.46643,-0.58898246,,595,-0.35353535,17.46643,0.20195739,17.399183,16.839321
2.3640685,,17.429754,1.019952,0.091953196,11920,0.11,-1.2573124,-0.57138854,19.218977,2.539035,363.123327255249,17.429754,17.486473,-0.50904757,,596,-0.35353535,17.486473,0.20069045,17.39545,16.840254
1.5419434,,17.429754,1.0196971,0.09209326,11940,0.11,-1.2588345,0.8113743,19.218977,2.5325065,363.97600769996643,17.429754,17.481998,-0.32093433,,597,-0.35353535,17.481998,0.2017458,17.206757,16.840868
2.3327804,,17.429754,1.0207716,0.09223332,11960,0.11,-1.260354,0.2314303,19.218977,2.526033,364.8092579841614,17.429754,17.50088,-0.42479724,,598,-0.35353535,17.50088,0.20182744,17.330357,16.841686
1.7305497,,17.429754,1.020837,0.09237328,11980,0.11,-1.2618705,0.73695606,19.218977,2.519614,365.6517696380615,17.429754,17.502064,-0.34509867,,599,-0.35353535,17.502064,0.20275448,17.25771,16.84238
1.36611,,17.429754,1.0202994,0.09251324,12000,0.11,-1.2633843,0.8524636,19.218977,2.5132484,366.5219991207123,17.429754,17.492569,-0.29877666,,600,-0.35353535,17.492569,0.20387109,17.133934,16.842867
2.1844444,,17.429754,1.0211323,0.09265314,12020,0.11,-1.2648954,0.3974581,19.218977,2.5069366,367.3579592704773,17.429754,17.50716,-0.40501648,,601,-0.35353535,17.50716,0.20422606,17.302715,16.843632
2.3197346,,17.429754,1.0221885,0.09279301,12040,0.11,-1.2664039,0.22989476,19.218977,2.5006769,368.37437105178833,17.429754,17.525988,-0.42600006,,602,-0.35353535,17.525988,0.20430285,17.398848,16.844555
2.9088354,,17.429754,1.0210341,0.05132615,12060,0.11,-1.2679095,-0.090045124,19.218977,3.0424547,370.3123369216919,17.429754,17.550753,-0.46043923,,603,-0.37373737,17.550753,0.20385055,17.282047,16.84528
1.2601738,,17.429754,1.022681,0.09307902,12080,0.11,-1.2694814,0.86293817,19.218977,2.4862275,371.50059604644775,17.429754,17.53428,-0.28499052,,604,-0.35353535,17.53428,0.20497541,17.081825,16.84567
1.1615653,,17.429754,1.0218211,0.09321876,12100,0.11,-1.2709816,0.8603867,19.218977,2.4801347,372.53530263900757,17.429754,17.519064,-0.27148667,,605,-0.35353535,17.519064,0.2060953,17.03198,16.84598
3.0159395,,17.429754,1.0206527,0.05156122,12120,0.11,-1.2724789,-0.3382695,19.218977,3.0176053,374.20088720321655,17.429754,17.54409,-0.48620605,,606,-0.37373737,17.54409,0.2052321,17.388874,16.846874
1.8684902,,17.429754,1.0233152,0.09350455,12140,0.11,-1.2740426,0.65751475,19.218977,2.4660575,375.49512338638306,17.429754,17.545298,-0.36527076,,607,-0.35353535,17.545298,0.20601003,17.212105,16.847477
2.9812865,,17.429754,1.0227352,0.051719014,12160,0.11,-1.2755347,-0.4685069,19.218977,3.0004747,376.364874124527,17.429754,17.580439,-0.50054675,,608,-0.37373737,17.580439,0.20493805,17.376776,16.848347
1.5173243,,17.429754,1.0221913,0.05179967,12180,0.11,-1.2770929,0.7956615,19.218977,2.990651,377.1700527667999,17.429754,17.570742,-0.33092874,,609,-0.37373737,17.570742,0.20594427,17.153742,16.848848
1.6120622,,17.429754,1.0218138,0.051880315,12200,0.11,-1.2786486,0.7656474,19.218977,2.9809227,378.0096709728241,17.429754,17.563873,-0.3406734,,610,-0.37373737,17.563873,0.20689704,17.140446,16.849327
1.6365484,,17.429754,1.0239605,0.0940822,12220,0.11,-1.2802016,0.7827423,19.218977,2.436666,378.88067746162415,17.429754,17.556278,-0.33579522,,611,-0.35353535,17.556278,0.2078741,17.221775,16.849936
1.5543796,,17.429754,1.0237767,0.09422169,12240,0.11,-1.2816828,0.81385976,19.218977,2.4309595,379.6769366264343,17.429754,17.55305,-0.325105,,612,-0.35353535,17.55305,0.20890254,17.210373,16.850525
1.5205566,,17.429754,1.0235436,0.09436111,12260,0.11,-1.2831615,0.82491803,19.218977,2.4252982,380.56317019462585,17.429754,17.548853,-0.32077754,,613,-0.35353535,17.548853,0.20994535,17.16461,16.851036
1.4561054,,17.429754,1.0232116,0.0945005,12280,0.11,-1.2846377,0.8422799,19.218977,2.419681,381.45438981056213,17.429754,17.543077,-0.31229162,,614,-0.35353535,17.543077,0.21101268,17.21203,16.851625
0.72379696,,17.429754,1.0216956,0.09463984,12300,0.11,-1.2861111,0.67655075,19.218977,2.4141085,382.51493740081787,17.429754,17.516428,-0.2031102,,615,-0.35353535,17.516428,0.21180654,16.794765,16.851534
0.728424,,17.429754,1.0201998,0.09477914,12320,0.11,-1.2875819,0.679653,19.218977,2.408579,383.98001194000244,17.429754,17.490133,-0.20387428,,616,-0.35353535,17.490133,0.21260037,16.79732,16.851444
1.3422818,,17.429754,1.0197114,0.0949184,12340,0.11,-1.2890501,0.8626601,19.218977,2.403093,385.31104469299316,17.429754,17.4817,-0.29716527,,617,-0.35353535,17.4817,0.21368584,17.227196,16.852053
1.5649378,,17.429754,1.0195909,0.09505763,12360,0.11,-1.2905158,0.8128396,19.218977,2.3976493,386.72533535957336,17.429754,17.479515,-0.32766747,,618,-0.35353535,17.479515,0.2146864,17.19193,16.852604
1.3644704,,17.429754,1.0191514,0.09519679,12380,0.11,-1.2919787,0.8610693,19.218977,2.392248,388.06352829933167,17.429754,17.471703,-0.3004381,,619,-0.35353535,17.471703,0.21576145,17.123566,16.853043
1.5854234,,17.429754,1.0190756,0.095335916,12400,0.11,-1.2934391,0.8062307,19.218977,2.386888,389.0900719165802,17.429754,17.4704,-0.33085606,,620,-0.35353535,17.4704,0.21674389,17.235344,16.853657
2.1069381,,17.429754,1.0198443,0.095475,12420,0.11,-1.294897,0.42996728,19.218977,2.3815694,390.2046284675598,17.429754,17.483877,-0.4058596,,621,-0.35353535,17.483877,0.21711713,17.30183,16.85438
1.7127577,,17.429754,1.0199776,0.09561405,12440,0.11,-1.2963523,0.74932206,19.218977,2.376291,391.1042582988739,17.429754,17.486298,-0.34884375,,622,-0.35353535,17.486298,0.21800387,17.27759,16.85506
2.3636355,,17.429754,1.0211586,0.09575305,12460,0.11,-1.2978051,-0.08484122,19.218977,2.3710532,392.07355976104736,17.429754,17.506998,-0.46495366,,623,-0.35353535,17.506998,0.21754904,17.324608,16.855814
0.8094237,,17.429754,1.0198438,0.09589203,12480,0.11,-1.2992553,0.734959,19.218977,2.3658547,392.9957375526428,17.429754,17.48385,-0.21748975,,624,-0.35353535,17.48385,0.21841128,16.85654,16.855816
2.1426764,,17.429754,1.0206734,0.09603092,12500,0.11,-1.3007028,0.3737708,19.218977,2.3606958,393.9588224887848,17.429754,17.498493,-0.41428682,,625,-0.35353535,17.498493,0.21869083,17.334244,16.85658
1.182237,,17.429754,1.0199665,0.09616979,12520,0.11,-1.3021479,0.8675587,19.218977,2.3555758,394.98093485832214,17.429754,17.486036,-0.27523124,,626,-0.35353535,17.486036,0.21975957,17.087952,16.85695
2.2200747,,17.429754,1.020923,0.09630861,12540,0.11,-1.3035904,0.24909422,19.218977,2.3504941,395.92971682548523,17.429754,17.502705,-0.43001524,,627,-0.35353535,17.502705,0.21983741,17.284115,16.85763
1.5415316,,17.429754,1.0207957,0.0964474,12560,0.11,-1.3050305,0.82500196,19.218977,2.3454502,396.81135296821594,17.429754,17.500408,-0.32634154,,628,-0.35353535,17.500408,0.22083355,17.191029,16.858162
