LQGsigma_higher,DenMISELogLast,LQGmu1_actor,DenMISEMeanLog,MISE,IWLastEpisode,IWMin,ReturnLastEpisode,DenMISELogFirst,IWMax,ReturnAbsMax,ReturnMax,LQGmu1_higher,Iteration,IWMean,ReturnStepMax,Bound,TimestepsSoFar,ReturnMin,IWFirstEpisode,TimeElapsed,ReturnMean
0.11,0.2032279,-0.4978059,-0.39867476,17.86982,2.9587634,,17.368944,-1.5076215,2.9601932,17.444613,17.444613,-0.4949495,483,1.0308444,19.23309,36.550858,9660,,0.0009116889,21245.12738275528,16.246368
0.11,0.1994943,-0.47781223,-0.39737827,17.885988,2.9349968,,17.34255,-1.5096879,2.9482527,17.444613,17.444613,-0.4949495,484,1.0317783,19.23309,36.567024,9680,,0.00091357453,21326.137906312943,16.248634
0.11,0.18553281,-0.462041,-0.3961141,17.859957,2.992568,,17.31607,-1.51175,2.9981608,17.444613,17.444613,-0.47474748,485,1.0311011,19.23309,36.540993,9700,,0.0020293652,21409.438461065292,16.250835
0.11,-0.24764553,-0.32970595,-0.39574775,17.464165,3.4603882,,17.162905,-1.5138056,3.6305997,17.444613,17.444613,-0.41414142,486,1.0119284,19.23309,36.145203,9720,,0.018093556,21493.063799858093,16.252712
0.11,0.20861931,-0.516176,-0.39448574,17.85488,2.7422936,,17.35665,-1.5158238,2.9744911,17.444613,17.444613,-0.47474748,487,1.0308316,19.23309,36.535915,9740,,0.00203765,21575.576549768448,16.254978
0.11,0.21815534,-0.48339036,-0.39317024,17.870726,2.9069207,,17.330513,-1.5178709,2.9625044,17.444613,17.444613,-0.47474748,488,1.0317465,19.23309,36.55176,9760,,0.0020418253,21657.688331842422,16.257183
0.11,0.08389549,-0.41191742,-0.3921328,17.798092,3.0936513,,17.280754,-1.5199138,3.09695,17.444613,17.444613,-0.45454547,489,1.028558,19.23309,36.479126,9780,,0.0043850825,21741.532172203064,16.259275
0.11,0.08469252,-0.5760659,-0.39110446,17.916151,2.5389442,,17.401478,-1.5219476,2.8853085,17.444613,17.444613,-0.4949495,490,1.033548,19.23309,36.597187,9800,,0.0009248439,21826.291513204575,16.261606
0.11,0.18862534,-0.5393593,-0.38985845,17.928072,2.7682462,,17.43025,-1.5239846,2.874272,17.444613,17.444613,-0.4949495,491,1.0342084,19.23309,36.609108,9820,,0.0009267293,21909.6637840271,16.263987
0.11,0.18046129,-0.5449373,-0.38863268,17.927786,2.9189215,,17.398355,-1.5260173,2.9209473,17.444613,17.444613,-0.5151515,492,1.0335076,19.23309,36.60882,9840,,0.00040501234,21991.401018857956,16.266293
0.11,0.075226076,-0.4054987,-0.38762692,17.937904,2.4168675,,17.283642,-1.5280468,2.85286,17.444613,17.444613,-0.4949495,493,1.0347791,19.23309,36.618942,9860,,0.0009305015,22075.82683134079,16.268356
0.11,0.15475842,-0.4306438,-0.38646144,17.911077,2.8668118,,17.262007,-1.5300714,2.8980904,17.444613,17.444613,-0.47474748,494,1.034074,19.23309,36.592113,9880,,0.0020668888,22161.17133831978,16.270367
0.11,-0.1513659,-0.6328783,-0.3859206,17.927692,1.9223951,,17.386618,-1.5320895,2.8319309,17.444613,17.444613,-0.4949495,495,1.0342059,19.23309,36.608727,9900,,0.0009342708,22247.575144052505,16.272623
0.11,-0.44169638,-0.2803403,-0.38596696,17.836111,1.183281,,16.97832,-1.5341057,2.8769507,17.444613,17.444613,-0.47474748,496,1.02979,19.23309,36.517147,9920,,0.0020752447,22332.820025920868,16.274046
0.11,-0.47603,-0.6985641,-0.38609102,17.830605,0.1366507,,17.373598,-1.5361156,3.547096,17.444613,17.444613,-1.0,497,1.0348762,19.23309,36.511642,9940,,3.7025292e-17,22416.877536058426,16.276257
0.11,-0.13963196,-1.0715065,-0.38553047,17.8393,3.3759606,,17.197826,-1.5381256,3.529046,17.444613,17.444613,-1.0,498,1.0353904,19.23309,36.520336,9960,,3.7099798e-17,22502.30414891243,16.278109
0.11,-1.2485166,-1.176886,-0.38719314,17.851557,3.4692345,,17.200565,-1.5401317,3.51125,17.444613,17.444613,-1.0,499,1.0361104,19.23309,36.532593,9980,,3.7174317e-17,22588.14291191101,16.279957
0.11,-0.37879327,-0.8391979,-0.38710833,17.81577,0.06911637,,17.324663,-1.5421337,2.8893352,17.444613,17.444613,-0.5151515,500,1.0271059,19.23309,36.496803,10000,,0.00041159266,22673.631603956223,16.282047
0.11,0.1525826,-0.4272004,-0.38597986,17.79617,2.835832,,17.324886,-1.5441308,2.8747983,17.444613,17.444613,-0.47474748,501,1.0274882,19.23309,36.477203,10020,,0.0020961538,22752.665051937103,16.284128
0.11,-0.30882874,-0.31269464,-0.3857742,16.56592,4.8528376,,17.142494,-1.5461206,5.0551925,17.444613,17.444613,-0.33333334,502,0.9701926,19.23309,35.246956,10040,,0.2148703,22835.429894924164,16.285837
0.11,0.18707922,-0.43829757,-0.38469887,17.014597,2.5320392,,17.355227,-1.5476828,4.210672,17.444613,17.444613,-0.37373737,503,0.98996085,19.23309,35.695633,10060,,0.06789576,22921.819300174713,16.287964
0.11,0.15808253,-0.55938137,-0.3836454,17.860352,2.608318,,17.368069,-1.5495338,2.8058746,17.444613,17.444613,-0.4949495,504,1.030356,19.23309,36.54139,10080,,0.0009507118,23008.443481445312,16.290108
0.11,-0.033775248,-0.3713378,-0.38289517,17.613235,3.1837955,,17.275978,-1.5515141,3.2089078,17.444613,17.444613,-0.43434343,505,1.0191336,19.23309,36.294273,10100,,0.009378331,23092.794313669205,16.292059
0.11,-0.10634165,-0.3535858,-0.38231367,17.063108,3.9665537,,17.217495,-1.5534738,4.167061,17.444613,17.444613,-0.37373737,506,0.99275947,19.23309,35.744144,10120,,0.0682901,23180.518607854843,16.293888
0.11,-0.65770566,-0.21910627,-0.3828746,16.180624,5.5892334,,16.907543,-1.5553132,5.8117347,17.444613,17.444613,-0.2929293,507,0.95765847,19.23309,34.86166,10140,,0.60060346,23268.382677793503,16.2951
0.11,-0.8362192,-0.16235498,-0.3838552,15.697067,7.5550294,,16.592287,-1.5560998,7.5782847,17.444613,17.444613,-0.21212122,508,0.96937114,19.23309,34.378105,10160,,3.076007,23356.57981276512,16.295683
0.11,-0.5946819,-0.23153639,-0.3843373,15.863867,6.5731473,,17.004541,-1.5520295,7.0098906,17.444613,17.444613,-0.23232323,509,0.9656252,19.23309,34.544903,10180,,2.1425335,23442.568212032318,16.297077
0.11,-0.22613621,-0.32245156,-0.38410115,16.489828,4.5307302,,17.169117,-1.5497918,5.236156,17.444613,17.444613,-0.3131313,510,0.9701336,19.23309,35.170864,10200,,0.36500996,23528.569526433945,16.298786
0.11,-1.4858607,-0.018591344,-0.38632005,17.805803,8.314674e-17,,11.951059,-1.5510352,3.5705652,17.444613,17.444613,-1.0,511,1.0334325,19.23309,36.48684,10220,,3.7581965e-17,23615.78600525856,16.290277
0.11,0.026721856,-0.9289248,-0.3854521,17.796726,2.8658566,,17.266773,-1.5529902,3.5527277,17.444613,17.444613,-1.0,512,1.0328906,19.23309,36.47776,10240,,3.7655442e-17,23702.436839580536,16.292185
0.11,0.022775145,-0.92669964,-0.38459626,17.787224,2.8392467,,17.248766,-1.5549414,3.535137,17.444613,17.444613,-1.0,513,1.0323299,19.23309,36.46826,10260,,3.7729058e-17,23788.6515083313,16.29405
0.11,-0.025355747,-0.9130737,-0.38383847,16.593801,3.4584407e-06,,17.278965,-1.5568888,4.8227043,17.444613,17.444613,-0.33333334,514,0.9719552,19.23309,35.274837,10280,,0.21719657,23875.89873290062,16.295967
0.11,-0.57240367,-0.23248732,-0.38426298,15.794778,6.31925,,17.09298,-1.5584099,7.3790317,17.444613,17.444613,-0.21212122,515,0.9761374,19.23309,34.475815,10300,,3.0831213,23963.09104847908,16.297514
0.11,-0.2046488,-0.32491273,-0.38396844,16.691042,4.43734,,17.213732,-1.5543811,4.7560844,17.444613,17.444613,-0.33333334,516,0.97751224,19.23309,35.372078,10320,,0.21665259,24050.64706802368,16.29929
0.11,-0.9828743,-0.114251465,-0.38517419,15.648798,8.454947,,15.996678,-1.5558974,8.458932,17.444613,17.444613,-0.17171717,517,1.0033379,19.23309,34.329834,10340,,5.6824827,24137.777706623077,16.298704
0.11,-0.81301564,-0.15380743,-0.38600305,15.727125,8.069549,,16.602575,-1.5468984,8.338857,17.444613,17.444613,-0.17171717,518,1.0073357,19.23309,34.40816,10360,,5.6315756,24226.247420549393,16.299288
0.11,0.018463764,-0.37928247,-0.3852189,16.858627,3.4641922,,17.322094,-1.5380139,4.3334103,17.444613,17.444613,-0.35353535,519,0.9837508,19.23309,35.539665,10380,,0.12175141,24314.37703037262,16.30126
0.11,-0.07178287,-0.35421762,-0.38465083,16.89369,3.896583,,17.244234,-1.5397043,4.3058076,17.444613,17.444613,-0.35353535,520,0.9857581,19.23309,35.574726,10400,,0.12195739,24402.803515195847,16.303074
0.11,0.124729365,-0.40893605,-0.3837039,17.288017,3.1718454,,17.316956,-1.5413911,3.639762,17.444613,17.444613,-0.3939394,521,1.003599,19.23309,35.969055,10420,,0.036027275,24490.279228925705,16.305021
0.11,0.10621721,-0.4013482,-0.3827614,17.310102,3.253889,,17.314075,-1.5432395,3.621448,17.444613,17.444613,-0.3939394,522,1.0048532,19.23309,35.99114,10440,,0.03609393,24578.758414030075,16.306955
0.11,-0.68038946,-0.18714353,-0.3833241,15.7635765,7.1548,,16.710083,-1.5450841,7.6058364,17.444613,17.444613,-0.1919192,523,0.98975813,19.23309,34.44461,10460,,4.2057834,24669.280392885208,16.307724
0.11,-0.54796344,-0.2232619,-0.38366562,16.119543,6.055178,,16.895468,-1.5389849,6.0744314,17.444613,17.444613,-0.25252524,524,0.97001004,19.23309,34.80058,10480,,1.4299548,24758.782247304916,16.308847
0.11,-0.4448249,-0.25068128,-0.38384447,16.451504,5.2561846,,16.942974,-1.5381662,5.2561846,17.444613,17.444613,-0.2929293,525,0.9735899,19.23309,35.132538,10500,,0.5903927,24848.533711194992,16.310057
0.11,-0.45879954,-0.24433827,-0.38404137,16.253586,5.7222733,,17.055042,-1.5389452,5.970537,17.444613,17.444613,-0.25252524,526,0.9777114,19.23309,34.934624,10520,,1.429898,24937.593658208847,16.311472
0.11,-0.15166754,-0.32603675,-0.383648,16.863747,4.211437,,17.187498,-1.5381298,4.473923,17.444613,17.444613,-0.33333334,527,0.98757464,19.23309,35.544785,10540,,0.21316016,25028.106679201126,16.313133
0.11,-0.7083243,-0.16820772,-0.38428992,16.214043,6.2139263,,16.701786,-1.5396211,6.325243,17.444613,17.444613,-0.23232323,528,0.9861841,19.23309,34.89508,10560,,2.1161125,25116.56405186653,16.31387
0.11,-0.8196272,-0.13742362,-0.38514477,16.058554,7.280838,,16.105196,-1.5375135,7.2858224,17.444613,17.444613,-0.1919192,529,1.0064139,19.23309,34.73959,10580,,4.174063,25206.19944024086,16.313475
0.11,-0.25893262,-0.29331407,-0.384902,16.468908,4.6170497,,17.179018,-1.5315425,5.411895,17.444613,17.444613,-0.27272728,530,0.9815768,19.23309,35.149944,10600,,0.9279001,25297.87491440773,16.315107
0.11,-0.16946483,-0.3164787,-0.3845354,16.765715,4.294513,,17.159317,-1.5316783,4.686194,17.444613,17.444613,-0.3131313,531,0.98631823,19.23309,35.44675,10620,,0.35845786,25389.117157697678,16.316696
0.11,0.10789418,-0.56444585,-0.3836392,17.774372,0.0012828031,,17.355246,-1.532885,3.6409771,17.444613,17.444613,-1.0,532,1.0315661,19.23309,36.455406,10640,,3.6905993e-17,25479.23385477066,16.31865
0.11,0.072221674,-0.9546575,-0.3827286,17.771177,3.0992448,,17.23986,-1.5347629,3.6230254,17.444613,17.444613,-1.0,533,1.0313746,19.23309,36.452213,10660,,3.6975327e-17,25568.53976559639,16.32038
0.11,-0.063550174,-0.91055095,-0.382076,15.197762,2.289284,,17.272717,-1.5366373,6.8849926,17.444613,17.444613,-0.7979798,534,0.87700695,19.23309,33.8788,10680,,1.0686676e-10,25659.7196726799,16.32216
0.11,-0.59407014,-0.7153435,-0.38270617,15.31659,6.568388,,17.375143,-1.5385082,6.822447,17.444613,17.444613,-0.7171717,535,0.88214225,19.23309,33.997627,10700,,1.5978884e-08,25750.772115707397,16.32413
0.11,-0.55626047,-0.807521,-0.38325384,15.361033,6.301799,,17.333187,-1.5403756,6.7487807,17.444613,17.444613,-0.7979798,536,0.88641495,19.23309,34.04207,10720,,1.07267015e-10,25841.90022468567,16.326012
0.11,-0.101008885,-0.9007425,-0.38294387,17.792154,2.6704192,,17.275972,-1.5422395,3.6254768,17.444613,17.444613,-1.0,537,1.032566,19.23309,36.47319,10740,,3.725282e-17,25932.834155082703,16.327782
0.11,0.0999926,-1.0000402,-0.38198942,17.795376,3.281641,,17.198196,-1.5441,3.6078708,17.444613,17.444613,-1.0,538,1.0327615,19.23309,36.47641,10760,,3.7322234e-17,26022.607290506363,16.3294
0.11,0.03332517,-0.934414,-0.38116184,15.532746,2.0072181,,17.25781,-1.5459571,6.404379,17.444613,17.444613,-0.8181818,539,0.8968896,19.23309,34.213783,10780,,2.8365902e-11,26113.497436523438,16.331121
0.11,-0.6128066,-0.7806687,-0.38178566,15.631047,6.3154106,,17.351292,-1.5478106,6.3409176,17.444613,17.444613,-0.8181818,540,0.9025482,19.23309,34.312084,10800,,2.8418485e-11,26211.326528310776,16.333012
0.11,-0.6225962,-0.7432637,-0.3824149,15.519943,5.972825,,17.372644,-1.5496607,6.5493736,17.444613,17.444613,-0.7979798,541,0.8955757,19.23309,34.20098,10820,,1.08267624e-10,26307.89166879654,16.334934
0.11,-0.61391187,-0.74378306,-0.38303858,15.611259,6.507695,,17.348429,-1.5515075,6.5453615,17.444613,17.444613,-0.7171717,542,0.8991435,19.23309,34.292297,10840,,1.6187974e-08,26405.897401094437,16.336802
0.11,-0.55292225,-0.7160978,-0.38354117,15.706869,6.3041677,,17.38629,-1.5533508,6.4791937,17.444613,17.444613,-0.7171717,543,0.90463734,19.23309,34.387905,10860,,1.6217827e-08,26504.569578409195,16.338736
0.11,-0.28428948,-0.6522155,-0.383538,15.910917,4.4364734,,17.383934,-1.5551907,6.172492,17.444613,17.444613,-0.6969697,544,0.91611373,19.23309,34.591953,10880,,5.2196846e-08,26603.429262399673,16.340654
0.11,-0.12972198,-0.89048994,-0.38323,15.796789,3.3267841,,17.299374,-1.5570272,6.083754,17.444613,17.444613,-0.8181818,545,0.9120796,19.23309,34.477825,10900,,2.8681663e-11,26701.884177923203,16.342415
0.11,-0.0387309,-0.9115357,-0.3827638,15.998453,3.022075,,17.27178,-1.5588604,5.708179,17.444613,17.444613,-0.83838385,546,0.9243099,19.23309,34.67949,10920,,7.3056014e-12,26801.26541495323,16.344118
0.11,-0.5242446,-0.79328424,-0.3831645,15.867044,5.971306,,17.34704,-1.5606902,5.9768133,17.444613,17.444613,-0.8181818,547,0.91613895,19.23309,34.54808,10940,,2.8786891e-11,26900.008116722107,16.345951
0.11,-0.48829585,-0.802806,-0.38351306,15.950616,5.8524656,,17.353777,-1.5625167,5.9230213,17.444613,17.444613,-0.8181818,548,0.92094743,19.23309,34.631653,10960,,2.883954e-11,26999.370666265488,16.34779
0.11,-0.19638523,-0.6352002,-0.38331994,16.135206,4.109588,,17.38196,-1.5643399,5.697297,17.444613,17.444613,-0.67676765,549,0.92884344,19.23309,34.816242,10980,,1.6361456e-07,27097.362456798553,16.349674
0.11,0.13881786,-0.42238468,-0.3825035,17.042507,2.5951424,,17.35697,-1.5661597,4.1769524,17.444613,17.444613,-0.35353535,550,0.9944893,19.23309,35.72354,11000,,0.12522689,27196.650099277496,16.351505
0.11,0.20690389,-0.46508822,-0.38144684,17.177544,2.0888186,,17.341301,-1.5677485,3.8646533,17.444613,17.444613,-0.37373737,551,0.99951106,19.23309,35.85858,11020,,0.06927191,27298.32922434807,16.353302
0.11,-0.39395365,-0.25731662,-0.38147315,17.037561,3.6682923,,17.072199,-1.5694361,4.132081,17.444613,17.444613,-0.35353535,552,0.9942107,19.23309,35.718597,11040,,0.12563784,27395.765439748764,16.354603
0.11,0.02729413,-0.37715083,-0.38074747,17.213612,3.5273988,,17.2871,-1.5710185,3.8235278,17.444613,17.444613,-0.37373737,553,1.0016153,19.23309,35.894646,11060,,0.069498785,27495.978097200394,16.35629
0.11,-0.79162645,-0.14710346,-0.38148895,16.039595,7.3666935,,16.471272,-1.5726995,7.381856,17.444613,17.444613,-0.1919192,554,1.0045781,19.23309,34.72063,11080,,4.3235464,27597.992697954178,16.356499
0.11,-0.31270602,-0.27657098,-0.38136363,16.785057,4.691764,,17.106539,-1.566729,4.696587,17.444613,17.444613,-0.3131313,555,0.9873931,19.23309,35.466095,11100,,0.37124485,27697.95391201973,16.357847
0.11,-0.50928295,-0.2177416,-0.38161975,16.367306,5.9824686,,17.070053,-1.5678604,6.190282,17.444613,17.444613,-0.23232323,556,0.99459946,19.23309,35.04834,11120,,2.1767216,27792.38290476799,16.359129
0.11,-1.0650566,-0.086726785,-0.38286164,16.155874,6.6601586,,15.808875,-1.5657501,7.21962,17.444613,17.444613,-0.1919192,557,1.0111881,19.23309,34.83691,11140,,4.293605,27887.704117298126,16.358143
0.11,-0.83553636,-0.12963685,-0.38365954,16.075262,7.7733493,,16.273798,-1.5598649,7.8568435,17.444613,17.444613,-0.17171717,558,1.0246171,19.23309,34.756298,11160,,5.705073,27984.55553841591,16.35799
0.11,-0.40906644,-0.24044874,-0.3836686,16.33447,5.2816777,,16.919209,-1.5514832,6.4854183,17.444613,17.444613,-0.21212122,559,1.0056423,19.23309,35.015507,11180,,3.0618389,28080.660432577133,16.358994
0.11,-0.36004266,-0.2533861,-0.38362208,16.457203,5.104113,,17.029015,-1.547808,5.9553285,17.444613,17.444613,-0.23232323,560,0.9996793,19.23309,35.138237,11200,,2.133508,28174.845475673676,16.360191
0.11,-0.090012714,-0.33589828,-0.38310423,16.865873,3.8842514,,17.224182,-1.5457896,4.539668,17.444613,17.444613,-0.3131313,561,0.99203867,19.23309,35.54691,11220,,0.36355203,28270.349134206772,16.361732
0.11,-0.53814024,-0.19527403,-0.3833975,16.595812,5.425089,,16.826668,-1.5469227,5.472786,17.444613,17.444613,-0.25252524,562,0.99713045,19.23309,35.276848,11240,,1.4413506,28365.210378170013,16.362558
0.11,-0.6228333,-0.17040074,-0.38383228,16.45324,6.2917805,,16.561949,-1.546139,6.302452,17.444613,17.444613,-0.21212122,563,1.0121205,19.23309,35.134277,11260,,3.0455196,28461.53112387657,16.362913
0.11,-0.66666234,-0.15722924,-0.38431776,16.504704,6.2369375,,16.443727,-1.5425189,6.243751,17.444613,17.444613,-0.21212122,564,1.0151839,19.23309,35.185738,11280,,3.0345144,28558.029233694077,16.363056
0.11,-0.69498,-0.14842507,-0.38484627,16.444176,6.7203846,,16.700394,-1.5389245,6.7527266,17.444613,17.444613,-0.1919192,565,1.0265912,19.23309,35.125214,11300,,4.179957,28653.289291620255,16.363653
0.11,-0.6826465,-0.14894912,-0.38533163,16.497591,6.650449,,16.540783,-1.5333219,6.6847825,17.444613,17.444613,-0.1919192,566,1.0295402,19.23309,35.178627,11320,,4.156604,28750.02423286438,16.363964
0.11,-0.5490311,-0.17995952,-0.3855745,16.541914,6.242975,,16.778893,-1.52777,6.6184254,17.444613,17.444613,-0.1919192,567,1.0317856,19.23309,35.22295,11340,,4.133591,28845.671048879623,16.364697
0.11,-0.1027277,-0.32592392,-0.3850267,16.583557,2.3534834,,17.285158,-1.5222683,6.0084486,17.444613,17.444613,-0.21212122,568,1.0188549,19.23309,35.264595,11360,,2.9736817,28943.467102766037,16.366318
0.11,-0.55672455,-0.17305839,-0.3853006,16.63206,5.9417696,,16.74976,-1.5188055,5.9560223,17.444613,17.444613,-0.21212122,569,1.0215545,19.23309,35.313095,11380,,2.9634023,29038.923042058945,16.366991
0.11,-0.27069739,-0.26276,-0.38506696,16.72106,4.575669,,16.947512,-1.5153669,5.482172,17.444613,17.444613,-0.23232323,570,1.014191,19.23309,35.402096,11400,,2.0654051,29134.96515274048,16.368011
0.11,-0.27514672,-0.2587769,-0.3848542,16.812494,4.7677197,,17.056902,-1.5135028,5.0982304,17.444613,17.444613,-0.25252524,571,1.0092365,19.23309,35.49353,11420,,1.3939769,29231.454934835434,16.369217
0.11,-0.26802433,-0.25898576,-0.38463783,16.847034,4.733363,,16.99891,-1.5128143,5.061963,17.444613,17.444613,-0.25252524,572,1.01117,19.23309,35.52807,11440,,1.3930173,29326.451918125153,16.37032
0.11,-1.3396714,-0.030788422,-0.38628903,16.723866,2.5848024,,13.4305315,-1.5121286,5.3648424,17.444613,17.444613,-0.23232323,573,1.0148312,19.23309,35.4049,11460,,2.0587275,29422.465181589127,16.365189
0.11,-0.33976877,-0.22777244,-0.3861866,16.761456,5.089855,,16.925743,-1.5102859,5.3243546,17.444613,17.444613,-0.23232323,574,1.0169032,19.23309,35.44249,11480,,2.0549374,29517.18721628189,16.366165
0.11,-0.5624014,-0.16053988,-0.38646805,16.797388,5.1438923,,16.546497,-1.5084529,5.2846107,17.444613,17.444613,-0.23232323,575,1.0190794,19.23309,35.478424,11500,,2.0511742,29614.47998404503,16.366478
0.11,-0.624241,-0.14481613,-0.38685206,16.76114,5.614701,,16.327513,-1.5066296,5.6615057,17.444613,17.444613,-0.21212122,576,1.0295757,19.23309,35.442177,11520,,2.9275389,29711.15394806862,16.366411
0.11,-0.26009175,-0.24997397,-0.38658604,16.769855,4.4336376,,16.812553,-1.5032945,5.6161337,17.444613,17.444613,-0.21212122,577,1.0298793,19.23309,35.45089,11540,,2.9177914,29806.39849972725,16.367184
0.11,-0.8771244,-0.09480462,-0.38738793,16.680492,5.9046507,,15.990276,-1.4999819,6.1107545,17.444613,17.444613,-0.1919192,578,1.0396317,19.23309,35.361526,11560,,4.0203075,29907.639932394028,16.366531
0.11,-0.49897772,-0.16836311,-0.38751757,16.718882,5.8379793,,16.569056,-1.4947791,6.0572877,17.444613,17.444613,-0.1919192,579,1.0416825,19.23309,35.399918,11580,,3.999445,30006.23184299469,16.36688
0.11,-0.3781911,-0.20036057,-0.38743514,16.853195,5.263583,,16.845558,-1.489621,5.4780846,17.444613,17.444613,-0.21212122,580,1.0345973,19.23309,35.534233,11600,,2.8781667,30105.75753593445,16.367706
0.11,-0.09528268,-0.3139722,-0.38687748,16.882338,3.0287244,,17.081867,-1.4863936,5.046859,17.444613,17.444613,-0.23232323,581,1.023786,19.23309,35.563374,11620,,2.006422,30203.25768685341,16.368935
0.11,-0.29616615,-0.22395632,-0.38668483,16.916117,4.862777,,16.909079,-1.4846659,5.012008,17.444613,17.444613,-0.23232323,582,1.0256499,19.23309,35.597153,11640,,2.0029585,30301.06704378128,16.369864
0.11,0.08734737,-0.39599335,-0.3858318,16.917562,1.7737857,,17.30815,-1.482947,4.454513,17.444613,17.444613,-0.27272728,583,1.0073146,19.23309,35.5986,11660,,0.88388634,30400.00755429268,16.371473
0.11,-0.2525935,-0.23618037,-0.38559437,16.929234,4.6176715,,16.900513,-1.4831458,4.660038,17.444613,17.444613,-0.25252524,584,1.0161748,19.23309,35.610268,11680,,1.3522958,30497.62813925743,16.37238
0.11,-1.1718895,-0.04717964,-0.38691437,15.986606,9.015448e-07,,12.50398,-1.4825438,6.006163,17.444613,17.444613,-0.67676765,585,0.9202907,19.23309,34.66764,11700,,1.507643e-07,30595.044552326202,16.365767
0.11,-0.407817,-0.83744943,-0.3870894,16.11745,5.452735,,17.323154,-1.4842517,5.8692284,17.444613,17.444613,-0.83838385,586,0.93115944,19.23309,34.798485,11720,,6.7803697e-12,30692.843957424164,16.367401
0.11,-0.47269434,-0.8189021,-0.38735592,16.188229,5.72789,,17.346584,-1.4859568,5.820943,17.444613,17.444613,-0.83838385,587,0.9352316,19.23309,34.869263,11740,,6.791941e-12,30790.93375658989,16.369068
0.11,-0.5284396,-0.7988402,-0.38770938,16.259645,5.767048,,17.33899,-1.4876589,5.7736063,17.444613,17.444613,-0.83838385,588,0.9393453,19.23309,34.94068,11760,,6.8035196e-12,30889.945421218872,16.370718
0.11,-0.2787829,-0.8625437,-0.38763085,16.298275,4.6786027,,17.302158,-1.4893582,5.727189,17.444613,17.444613,-0.83838385,589,0.9415847,19.23309,34.97931,11780,,6.8150915e-12,30988.635811328888,16.3723
0.11,-0.16553615,-0.8881054,-0.3873568,16.550539,4.1282935,,17.301226,-1.4910544,5.324083,17.444613,17.444613,-0.85858583,590,0.9567448,19.23309,35.231575,11800,,1.6781055e-12,31090.979879140854,16.373875
0.11,0.04457475,-0.99015725,-0.38670242,17.790476,3.4547787,,17.206274,-1.492748,3.9347029,17.444613,17.444613,-1.0,591,1.0324214,19.23309,36.47151,11820,,3.545399e-17,31190.49273467064,16.37528
0.11,-0.10080568,-1.0469484,-0.38616803,17.799707,3.6621897,,17.195286,-1.4944386,3.9152937,17.444613,17.444613,-1.0,592,1.0329669,19.23309,36.480743,11840,,3.5513954e-17,31292.399137973785,16.376667
0.11,0.05091138,-0.99263734,-0.38537872,17.80282,3.4390144,,17.209059,-1.4961264,3.8961399,17.444613,17.444613,-1.0,593,1.0331516,19.23309,36.483856,11860,,3.557402e-17,31400.21074461937,16.37807
0.11,-0.57550824,-0.74176586,-0.38564628,16.286922,4.3846035,,17.383904,-1.4978112,5.6355567,17.444613,17.444613,-0.83838385,594,0.9409219,19.23309,34.967957,11880,,6.8729328e-12,31506.811841249466,16.379765
0.11,-0.24468106,-1.073831,-0.38551193,17.774803,3.6979146,,17.200417,-1.4994934,3.883543,17.444613,17.444613,-1.0,595,1.0315347,19.23309,36.45584,11900,,3.5693912e-17,31613.57046365738,16.381145
0.11,-1.0453933,-1.1555122,-0.38656947,17.789045,3.7976742,,17.193596,-1.5011727,3.8648448,17.444613,17.444613,-1.0,596,1.032372,19.23309,36.47008,11920,,3.5753873e-17,31719.345388889313,16.382507
0.11,0.06498964,-0.96739894,-0.38576207,17.787966,3.252514,,17.227625,-1.502849,3.8463864,17.444613,17.444613,-1.0,597,1.0323073,19.23309,36.469,11940,,3.5813936e-17,31825.464938402176,16.383923
0.11,-0.21435873,-1.0712619,-0.38542467,17.798363,3.643154,,17.199945,-1.5045227,3.8281658,17.444613,17.444613,-1.0,598,1.0329185,19.23309,36.4794,11960,,3.5873963e-17,31932.67115998268,16.385288
0.11,0.07239699,-0.9915633,-0.38460857,17.800987,3.363554,,17.203215,-1.5061935,3.810176,17.444613,17.444613,-1.0,599,1.0330766,19.23309,36.482025,11980,,3.593395e-17,32039.579226732254,16.386654
0.11,0.045902565,-0.9452413,-0.383839,17.795494,3.0603464,,17.250912,-1.5078616,3.7924132,17.444613,17.444613,-1.0,600,1.0327488,19.23309,36.476532,12000,,3.5993904e-17,32147.833617448807,16.388092
0.11,-0.08827393,-1.0514811,-0.38329583,17.80421,3.550518,,17.200794,-1.5095268,3.774874,17.444613,17.444613,-1.0,601,1.0332618,19.23309,36.485245,12020,,3.605382e-17,32255.652101516724,16.389446
0.11,-0.20477167,-1.0724647,-0.38294712,17.814054,3.5827086,,17.19533,-1.5111893,3.7575538,17.444613,17.444613,-1.0,602,1.0338423,19.23309,36.49509,12040,,3.6113832e-17,32366.32517027855,16.390783
0.11,-0.47172773,-1.1069039,-0.3830413,17.82531,3.624855,,17.192532,-1.5128491,3.7404494,17.444613,17.444613,-1.0,603,1.034506,19.23309,36.506348,12060,,3.6173813e-17,32475.760276794434,16.392113
0.11,-0.035983723,-0.91125315,-0.38241264,17.811228,2.7152,,17.270296,-1.5145061,3.7235544,17.444613,17.444613,-1.0,604,1.0336754,19.23309,36.492264,12080,,3.6233886e-17,32584.194192409515,16.393568
