LQGmu1_higher,Iteration,TimeElapsed,Regret,ReturnLastEpisode,ReturnMean,LQGmu1_actor,Regret/t,LQGsigma_higher
-0.7979798,55,1.4837164878845215,3.082753847278629,0.9436218062255479,0.9090699300494799,-0.5864495,0.056050069950520524,0.14999999
-0.75757575,56,1.5045409202575684,3.103533998231028,0.9443398490476006,0.9096997500315892,-0.54941297,0.05542024996841122,0.14999999
-0.75757575,57,1.541517734527588,3.123653724489036,0.9450002737419925,0.910319057465105,-0.6464172,0.05480094253489537,0.14999999
-0.75757575,58,1.582961082458496,3.144757578953104,0.944016145535932,0.9109000417421882,-0.64249426,0.05421995825781214,0.14999999
-0.85858583,59,1.6147027015686035,3.1697245176576696,0.9401530612954342,0.9113958556329211,-1.0433501,0.053724144367079146,0.14999999
-0.67676765,60,1.6335170269012451,3.1913602158827636,0.9434843017749059,0.9119306630686209,-0.6952727,0.053189336931379394,0.14999999
-1.0,61,1.651759386062622,3.2170747584597117,0.9394054574230518,0.9123810695334477,-1.0896333,0.052738930466552654,0.14999999
-0.7373737,62,1.669783353805542,3.2397120215765733,0.9424827368831385,0.9128665802971523,-0.78336954,0.052253419702847956,0.14999999
-0.43434343,63,1.6898176670074463,3.260746069770332,0.9440859518062417,0.9133621258766617,-0.56987536,0.0517578741233386,0.14999999
-0.7373737,64,1.7094838619232178,3.28354514730996,0.9423209224603719,0.9138146070732822,-0.86683494,0.051305392926718124,0.14999999
-0.61616164,65,1.729522943496704,3.3045845904068742,0.9440805569030857,0.9142802370706639,-0.44984376,0.05083976292933653,0.14999999
-0.7777778,66,1.7507028579711914,3.3261194012616317,0.9435851891452426,0.9147242514960363,-0.7951434,0.05039574850396412,0.14999999
-0.8181818,67,1.7750976085662842,3.3500014676912713,0.9412379335703602,0.9151199780941606,-0.9909287,0.05000002190583987,0.14999999
-0.45454547,68,1.7993109226226807,3.370578494896302,0.9445429727949693,0.915552669192702,-0.5191304,0.049567330807298554,0.14999999
-0.7373737,69,1.8180451393127441,3.39161424737835,0.9440842475179518,0.9159661703278504,-0.6471375,0.04915382967215,0.14999999
-0.7373737,70,1.8378684520721436,3.4142533528921453,0.9424808944862046,0.9163449521015412,-0.8871942,0.04877504789845922,0.14999999
-0.6363636,71,1.8600969314575195,3.437208161963959,0.9421651909281861,0.9167086174371277,-0.9151424,0.04841138256287266,0.14999999
-0.93939394,72,1.884876012802124,3.4632540735028994,0.9390740884610599,0.9170192489791267,-1.0919679,0.048100751020873606,0.14999999
-0.57575756,73,1.906196117401123,3.483933212689271,0.9444408608136281,0.9173948874974075,-0.4395142,0.04772511250259275,0.14999999
-0.41414142,74,1.9317011833190918,3.506329011191747,0.9427242014975241,0.9177371755244362,-0.5118135,0.04738282447556415,0.14999999
-0.5959596,75,1.9545278549194336,3.529210977036617,0.9422380341551304,0.918063853639512,-0.37220752,0.04705614636048822,0.14999999
-0.7979798,76,1.980248212814331,3.5506419351181577,0.9436890419184591,0.9184010271694982,-0.68377405,0.046718972830502074,0.14999999
-0.5555556,77,2.00708270072937,3.572558668568623,0.9432032665495348,0.9187231341744337,-0.83151877,0.046396865825566534,0.14999999
-0.3939394,78,2.034095525741577,3.593619256794608,0.944059411774015,0.9190479582462233,-0.5815683,0.04607204175377703,0.14999999
-0.7777778,79,2.064518928527832,3.6148388778806746,0.9439003789139337,0.9193625458496121,-0.6242827,0.04575745415038829,0.14999999
-0.75757575,80,2.094353675842285,3.6360979177613584,0.9438609601193161,0.9196687760279832,-0.60451484,0.04545122397201698,0.14999999
-0.93939394,81,2.1212663650512695,3.657835918602064,0.9433819991592942,0.9199615318691107,-0.7573325,0.04515846813088968,0.14999999
-0.45454547,82,2.1470260620117188,3.6790849850626373,0.943870933539427,0.9202531099382608,-0.5103266,0.04486689006173948,0.14999999
-0.45454547,83,2.1774582862854004,3.7092573064908887,0.9349476785717485,0.920430152933845,-0.17485005,0.04468984706615529,0.14999999
-0.57575756,84,2.210388660430908,3.73030271592192,0.9440745905689686,0.9207116343342632,-0.7281212,0.044408365665737144,0.14999999
-0.3939394,85,2.2390363216400146,3.752570871898704,0.9428518440232162,0.9209721073894273,-0.3563143,0.04414789261057299,0.14999999
-0.5151515,86,2.282122850418091,3.7743592351730886,0.9433316367256152,0.9212321019165923,-0.5526034,0.043887898083408004,0.14999999
-0.5959596,87,2.3179116249084473,3.7957942198514814,0.9436850153216072,0.9214901813810177,-0.44635957,0.04362981861898255,0.14999999
-0.5959596,88,2.3480570316314697,3.817657757693224,0.9432564621582575,0.9217375254807592,-0.6265963,0.04338247451924118,0.14999999
-0.67676765,89,2.3740227222442627,3.8418474083277827,0.9409303493654412,0.9219531751873287,-0.99686915,0.043166824812671714,0.14999999
-0.7373737,90,2.408980369567871,3.8626098235710566,0.9443575847567259,0.9222021130714331,-0.61944056,0.042917886928567295,0.14999999
-0.5959596,91,2.444047689437866,3.883582981911389,0.9441468416596676,0.9224432639350402,-0.5138205,0.04267673606496032,0.14999999
-0.3131313,92,2.4700136184692383,3.9070201163689853,0.941682865542404,0.922652390039468,-0.4146232,0.04246760996053245,0.14999999
-0.7171717,93,2.5012176036834717,3.92812581952459,0.9440142968443953,0.9228820879621017,-0.67129594,0.04223791203789882,0.14999999
-0.45454547,94,2.531181812286377,3.950082511888771,0.9431633076358189,0.923097845618205,-0.48304063,0.042022154381795435,0.14999999
-0.57575756,95,2.5650811195373535,3.970651131622386,0.9445513802663851,0.9233236722987122,-0.52855915,0.04179632770128827,0.14999999
-0.3131313,96,2.5942821502685547,3.9979929600345536,0.9377781715878323,0.9234742399996406,-0.22039959,0.04164576000035993,0.14999999
-0.7171717,97,2.620539903640747,4.019153309337798,0.9439596506967554,0.9236854298006417,-0.67026967,0.04143457019935874,0.14999999
-0.41414142,98,2.646275281906128,4.041247311349967,0.943025997987831,0.9238827825372458,-0.5502059,0.04123721746275477,0.14999999
-0.65656567,99,2.6745121479034424,4.062405454771263,0.9439618565787042,0.9240856014669575,-0.60120845,0.04103439853304306,0.14999999
-0.53535354,100,2.703030824661255,4.084183776723238,0.9433416780480248,0.9242781622327683,-0.5535243,0.04084183776723238,0.14999999
-0.7171717,101,2.727402925491333,4.105506802555029,0.9437969741682093,0.9244714177964855,-0.7070896,0.04064858220351514,0.14999999
-0.7171717,102,2.754748582839966,4.126636414884775,0.9439903876702533,0.9246627802462283,-0.670101,0.040457219753772304,0.14999999
-0.7171717,103,2.784029245376587,4.151145693123528,0.9406107217612474,0.9248176146298692,-1.0259751,0.04030238537013134,0.14999999
-0.7171717,104,2.8168094158172607,4.174274588680392,0.9419911044431363,0.9249827443396121,-0.9475931,0.040137255660388386,0.14999999
-0.3939394,105,2.845659017562866,4.205327442829822,0.9340671458505702,0.9250692624492404,-0.15316762,0.04005073755076021,0.14999999
-0.6363636,106,2.874190330505371,4.22668402564549,0.943763417184332,0.9252456223995714,-0.6721349,0.039874377600429146,0.14999999
-1.0,107,2.9089109897613525,4.253143371041625,0.9386606546038653,0.9253709965323218,-1.0949513,0.039749003467678734,0.14999999
-0.5959596,108,2.9390861988067627,4.274039319246015,0.94422405179561,0.9255455618588337,-0.63922185,0.039574438141166804,0.14999999
-0.53535354,109,2.9676122665405273,4.2950089238144695,0.9441503954315449,0.9257162484053725,-0.7722181,0.03940375159462816,0.14999999
-0.57575756,110,2.9954993724823,4.3159174072334565,0.9442115165810133,0.9258843872069691,-0.741284,0.03923561279303142,0.14999999
-0.35353535,111,3.0306599140167236,4.338261911723856,0.9427754955096008,0.9260365593538398,-0.47473815,0.039083440646160865,0.14999999
-0.41414142,112,3.058896541595459,4.368213045274381,0.935168866449475,0.9261180978100507,-0.20276667,0.039001902189949825,0.14999999
-0.65656567,113,3.086252212524414,4.389648089650733,0.9436849556236471,0.9262735567287552,-0.51833504,0.03884644327124543,0.14999999
-0.5555556,114,3.1180906295776367,4.410899783792222,0.9438683058585114,0.9264278966334022,-0.7596589,0.03869210336659844,0.14999999
-0.65656567,115,3.1526284217834473,4.432785824258502,0.9432339595337197,0.9265740363107963,-0.75933325,0.03854596368920437,0.14999999
-0.3131313,116,3.1795382499694824,4.454458192742991,0.9434476315155114,0.926719498338423,-0.4812973,0.03840050166157751,0.14999999
-0.85858583,117,3.2159762382507324,4.475318295107992,0.9442598976349994,0.9268694162811288,-0.70254487,0.038250583718871724,0.14999999
-0.45454547,118,3.250171422958374,4.495967237905229,0.9444710572027631,0.9270185827296172,-0.64539933,0.0381014172703833,0.14999999
-0.53535354,119,3.286388874053955,4.517145884634776,0.9439413532704529,0.9271607908854225,-0.5290214,0.03795920911457795,0.14999999
-0.7373737,120,3.318941831588745,4.539594610441482,0.942671274193294,0.927290044912988,-0.8673315,0.037829955087012354,0.14999999
-0.57575756,121,3.3517038822174072,4.561077448759164,0.9436371616823181,0.9274251450515776,-0.7183811,0.03769485494842285,0.14999999
-0.8787879,122,3.379734516143799,4.582721773365234,0.9434756753939302,0.9275567067756951,-0.7757579,0.0375632932243052,0.14999999
-0.83838385,123,3.420639753341675,4.6044700779207375,0.9433716954444965,0.927685283919344,-0.7890357,0.037434716080656405,0.14999999
-0.75757575,124,3.4499223232269287,4.628412120880283,0.9411779570404553,0.9277940957993529,-0.98612195,0.03732590420064744,0.14999999
-0.35353535,125,3.4858474731445312,4.649943445627708,0.9435886752525751,0.9279204524349787,-0.39834225,0.03719954756502166,0.14999999
-0.67676765,126,3.514854669570923,4.671719781805376,0.9433436638223314,0.9280428588745608,-0.66717535,0.03707714112543949,0.14999999
-0.67676765,127,3.5446484088897705,4.693284647573568,0.9435551342318085,0.9281650027750117,-0.5950591,0.036954997224988725,0.14999999
-0.67676765,128,3.5827443599700928,4.713794050516624,0.9446105970569441,0.9282934839803393,-0.60194564,0.036826516019661124,0.14999999
-0.7373737,129,3.6141018867492676,4.735147316196961,0.9437667343196635,0.9284134316573883,-0.59496576,0.0367065683426121,0.14999999
-0.5959596,130,3.651965856552124,4.755948775317537,0.9443185408794234,0.928535778651404,-0.50447714,0.036584221348596443,0.14999999
-0.6969697,131,3.684208869934082,4.777333966849646,0.9437348084678909,0.9286518017797741,-0.79033,0.03646819822022631,0.14999999
-0.8989899,132,3.713339328765869,4.799194856232488,0.9432591106171577,0.9287624632103604,-0.4845381,0.036357536789640064,0.14999999
-0.57575756,133,3.7465662956237793,4.819188436363493,0.9451264198689948,0.9288855004784705,-0.5513014,0.036234499521530024,0.14999999
-0.5151515,134,3.7808659076690674,4.842796842161371,0.9415115942021223,0.9289797250584978,-0.36245033,0.036140274941502765,0.14999999
-0.6969697,135,3.8129498958587646,4.865297599904867,0.942619242256504,0.9290807585192237,-0.83540344,0.03603924148077679,0.14999999
-0.61616164,136,3.846735954284668,4.886244709718687,0.9441728901861799,0.9291917300755984,-0.70892715,0.03592826992440211,0.14999999
-0.67676765,137,3.880505323410034,4.907571267714823,0.9437934420038643,0.9292983119144909,-0.74452305,0.03582168808550965,0.14999999
-0.67676765,138,3.910949468612671,4.929752586292472,0.9429386814223504,0.9293971551717942,-0.8748071,0.03572284482820632,0.14999999
-0.67676765,139,3.9385457038879395,4.9501373264302035,0.9447352598622681,0.9295075012487041,-0.6363095,0.03561249875129643,0.14999999
-0.67676765,140,3.9703686237335205,4.97049838759526,0.9447589388349436,0.9296164400886058,-0.6425251,0.035503559911394714,0.14999999
-0.5151515,141,4.003381013870239,4.991979073176821,0.9436393144184392,0.9297158930980373,-0.64316106,0.035404106901963266,0.14999999
-0.959596,142,4.037561416625977,5.015039383020898,0.9420596901559224,0.9298028212463323,-0.9239874,0.0353171787536683,0.14999999
-0.75757575,143,4.076534032821655,5.037017760298927,0.9431416227219722,0.9298960995783299,-0.808348,0.03522390042167081,0.14999999
-0.5555556,144,4.110395908355713,5.058547476772375,0.9435902835265509,0.9299911980779704,-0.806722,0.035128801922030384,0.14999999
-0.65656567,145,4.144989013671875,5.079328547549528,0.9443389292228473,0.9300901479479351,-0.6047248,0.035029852052065706,0.14999999
-0.65656567,146,4.178506135940552,5.100310670543141,0.9441378770063861,0.9301863652702533,-0.5573963,0.034933634729747545,0.14999999
-0.65656567,147,4.201544761657715,5.125437152697345,0.9399935178457962,0.9302530805938966,-0.32706812,0.03486691940610439,0.14999999
-0.67676765,148,4.23610258102417,5.146730740960439,0.943826411736907,0.9303447922908087,-0.6463838,0.03477520770919215,0.14999999
-0.93939394,149,4.27197527885437,5.168236970606455,0.9436137703539835,0.9304338458348568,-0.5518477,0.03468615416514399,0.14999999
-0.83838385,150,4.305103302001953,5.189673391929052,0.9436835786774035,0.9305221773871404,-0.6958029,0.034597822612860346,0.14999999
-0.61616164,151,4.340507745742798,5.210374638215376,0.9444187537136758,0.9306142076939387,-0.6946452,0.03450579230606209,0.14999999
-0.85858583,152,4.379695653915405,5.231229478457343,0.9442651597580336,0.9307040165890971,-0.7125511,0.03441598341090357,0.14999999
-0.53535354,153,4.411836862564087,5.2537787843183805,0.9425706941389622,0.9307815765730831,-0.4037536,0.03433842342691752,0.14999999
-0.7777778,154,4.447030305862427,5.274623386313353,0.9442753980050276,0.9308691987901737,-0.62738764,0.034250801209826966,0.14999999
-0.35353535,155,4.485310077667236,5.301941226341527,0.9378021599718261,0.9309139275719909,-0.17499958,0.034206072428009854,0.14999999
-0.6363636,156,4.520558834075928,5.324604148322721,0.9424570780188058,0.9309879221261371,-0.81246525,0.034132077873863596,0.14999999
-0.6363636,157,4.554262399673462,5.3452628798147455,0.9444612685079757,0.9310737396190151,-0.5138848,0.03404626038098564,0.14999999
-0.67676765,158,4.591126203536987,5.36675929630133,0.943623583513415,0.9311531690107517,-0.5304277,0.03396683098924892,0.14999999
-0.6363636,159,4.622635126113892,5.387539647361905,0.9443396489394257,0.9312361028467813,-0.59450907,0.03388389715321953,0.14999999
-0.65656567,160,4.657635688781738,5.409983261818083,0.9426763855438217,0.9313076046136377,-0.8891785,0.03381239538636302,0.14999999
-0.67676765,161,4.681013584136963,5.43318144604272,0.9419218157753633,0.9313735313910398,-0.39280295,0.033746468608960994,0.14999999
-0.67676765,162,4.72320556640625,5.455129906054529,0.9431715399881918,0.9314463586046025,-0.7551462,0.03367364139539832,0.14999999
-0.67676765,163,4.764204502105713,5.477314163242798,0.942935742811731,0.9315168456242781,-0.55905485,0.033603154375722685,0.14999999
-0.67676765,164,4.805578947067261,5.498391154958743,0.9440430082840545,0.9315932246648864,-0.75163555,0.03352677533511429,0.14999999
-0.75757575,165,4.84631872177124,5.521501502626398,0.9420096523323455,0.9316563545295377,-0.49166927,0.033463645470463016,0.14999999
-0.41414142,166,4.887901782989502,5.55344828570381,0.9331732169225877,0.9316654922547971,-0.19219194,0.03345450774520368,0.14999999
-0.13131313,167,4.92121958732605,6.015566770138376,0.5030015155654339,0.9290986420949806,0.21899651,0.036021357905020215,0.14999999
-0.7979798,168,4.950065612792969,6.0396350000061,0.9410517701322763,0.9291697916666312,-0.9638466,0.03595020833336964,0.14999999
-0.45454547,169,4.987492799758911,6.062334159513422,0.9424208404926778,0.9292482002395663,-0.3677338,0.03587179976043445,0.14999999
-0.41414142,170,5.020029306411743,6.092477679950248,0.9349764795631739,0.9292818960002934,-0.18723007,0.03583810399970734,0.14999999
-0.4949495,171,5.049381971359253,6.115027971817672,0.9425697081325756,0.929359602503991,-0.45172182,0.03576039749600978,0.14999999
-0.41414142,172,5.0806262493133545,6.136196594376734,0.9439513774409383,0.9294444384047871,-0.4675464,0.03567556159521357,0.14999999
-0.61616164,173,5.122904062271118,6.157800820554603,0.9435157738221309,0.9295257756037313,-0.80424887,0.03559422439626938,0.14999999
-0.5959596,174,5.163124084472656,6.180570595222335,0.942350225332268,0.9295994793378033,-0.3993801,0.035520520662197325,0.14999999
-0.8181818,175,5.19677209854126,6.203831222025471,0.9418593731968641,0.9296695358741408,-0.9538201,0.03545046412585984,0.14999999
-0.47474748,176,5.229435920715332,6.224116096554063,0.9448351254714078,0.9297557039968525,-0.58538127,0.03536429600314808,0.14999999
-0.47474748,177,5.265952825546265,6.245853922069482,0.9433821744845806,0.9298326897058228,-0.4919005,0.035287310294177865,0.14999999
-0.45454547,178,5.308142185211182,6.267469954006357,0.9435039680631254,0.9299094946404143,-0.40243408,0.035210505359586274,0.14999999
-0.43434343,179,5.335620403289795,6.287499449140126,0.9450905048662303,0.9299943047534077,-0.5835122,0.03512569524659288,0.14999999
-0.37373737,180,5.377875804901123,6.508550469478713,0.744068979661413,0.9289613862806745,0.013628066,0.03615861371932619,0.14999999
-0.6363636,181,5.423372507095337,6.531495641564057,0.9421748279146567,0.9290343887206413,-0.9246777,0.03608561127935943,0.14999999
-0.45454547,182,5.468023777008057,6.552525055087598,0.9440905864764593,0.929117115081937,-0.549589,0.03600288491806372,0.14999999
-0.45454547,183,5.5030677318573,6.573484252597577,0.9441608024900209,0.9291993210240576,-0.55626476,0.035920678975943046,0.14999999
-0.45454547,184,5.529918432235718,6.5995017899541475,0.9391024626434298,0.9292531424459021,-0.257367,0.03586685755409863,0.14999999
-0.6969697,185,5.568111419677734,6.621004335784326,0.9436174541698213,0.9293307873741393,-0.75906014,0.03578921262586122,0.14999999
-0.7979798,186,5.6094934940338135,6.6418608237993935,0.9442635119849324,0.9294110708397888,-0.56379163,0.035708929160211796,0.14999999
-0.5555556,187,5.644027948379517,6.662695223706839,0.9442856000925546,0.9294906137769693,-0.67303467,0.035629386223031224,0.14999999
-0.61616164,188,5.6804351806640625,6.682863066529103,0.9449521571777353,0.929572856029101,-0.64195734,0.03554714397089949,0.14999999
-0.7979798,189,5.717979431152344,6.705839854414826,0.9421432121142768,0.9296393658496575,-0.92395175,0.03548063415034299,0.14999999
-1.0,190,5.757728099822998,6.729797527886345,0.9411623265284813,0.929700013011125,-0.99551547,0.0354199869888755,0.14999999
-0.7373737,191,5.798715829849243,6.752521510567904,0.9423960173184402,0.9297664842378648,-0.8499344,0.03535351576213562,0.14999999
-0.5959596,192,5.83127760887146,6.774254540688083,0.9433869698798215,0.9298374242672499,-0.56182736,0.03528257573275043,0.14999999
-0.7777778,193,5.870225429534912,6.79588470552111,0.9434898351669726,0.9299081621475594,-0.7958676,0.03521183785244098,0.14999999
-0.45454547,194,5.917205333709717,6.81780832054989,0.9431963849712197,0.9299766581414959,-0.75951946,0.03514334185850459,0.14999999
-0.43434343,195,5.958007335662842,6.83845639322499,0.9444719273249,0.930050992855257,-0.4835912,0.03506900714474354,0.14999999
-0.4949495,196,6.001043081283569,6.86519573634984,0.9383806568751505,0.9300934911410729,-0.25269184,0.03502650885892775,0.14999999
-0.45454547,197,6.04890251159668,6.885192400955459,0.9451233353943808,0.9301697847667242,-0.527446,0.03495021523327644,0.14999999
-0.5151515,198,6.094514608383179,6.9090363733613165,0.9412760275941422,0.9302258769022161,-0.34644997,0.034894123097784426,0.14999999
-0.8181818,199,6.143510580062866,6.932047258010146,0.9421091153511699,0.9302855916682913,-0.90172946,0.034834408331709275,0.14999999
-0.5555556,200,6.1812262535095215,6.952701902111472,0.9444653558986743,0.9303564904894432,-0.47955486,0.03476350951055736,0.14999999
-0.8989899,201,6.219288110733032,6.974605504165819,0.9432163979456532,0.9304204701285289,-0.76654756,0.034699529871471735,0.14999999
-0.41414142,202,6.2522101402282715,6.997201060252291,0.9425244439135276,0.9304803907908309,-0.43691432,0.03463960920916975,0.14999999
-0.4949495,203,6.295736312866211,7.017744145403709,0.9445769148485819,0.9305498317960413,-0.6470396,0.03457016820395916,0.14999999
-0.47474748,204,6.330164432525635,7.039774430971331,0.9430897144323778,0.9306113018089646,-0.4381311,0.034508698191035934,0.14999999
-0.67676765,205,6.357156276702881,7.061248519764476,0.9436459112068548,0.9306748852694421,-0.8063767,0.03444511473055842,0.14999999
-0.43434343,206,6.38716197013855,7.082255382343727,0.9441131374207486,0.9307401195031862,-0.49804604,0.03437988049681421,0.14999999
-0.4949495,207,6.420417785644531,7.114257651782329,0.9331177305613986,0.9307516055469458,-0.19422153,0.03436839445305473,0.14999999
-0.9191919,208,6.4650421142578125,7.137917296474073,0.9414603553082563,0.9308030899207983,-0.9489828,0.034316910079202276,0.14999999
-0.45454547,209,6.52022647857666,7.162233259088917,0.9408040373851558,0.9308509413440728,-0.30052602,0.03426905865592783,0.14999999
-0.45454547,210,6.6054136753082275,7.1887681417433384,0.938585117345579,0.9308877707536037,-0.22577928,0.03423222924639685,0.14999999
-0.45454547,211,6.656173229217529,7.214877890648015,0.9390102510953228,0.9309262659211001,-0.30098802,0.03419373407890055,0.14999999
