Iteration,LQGmu1_higher,LQGmu1_actor,LQGsigma_higher,ReturnLastEpisode,ReturnMean,Regret,TimeElapsed,Regret/t
916,-0.35353535,-0.24234176,0.14999999,0.9120315031351632,0.9178641511901274,43.28635750984386,283.36497020721436,0.04725584880987321
917,-0.37373737,-0.33929548,0.14999999,0.9168984174006841,0.9178630980453188,43.33457909244318,284.56023383140564,0.04725690195468176
918,-0.35353535,-0.3880397,0.14999999,0.9222836045413022,0.9178679134118722,43.37741548790188,285.588419675827,0.047252086588128406
919,-0.2929293,-0.17780411,0.14999999,0.9034602729745534,0.917852235892354,43.43907521492732,286.5789096355438,0.0472677641076467
920,-0.75757575,-0.55044955,0.14999999,0.9257029740467877,0.9178607693033914,43.478492240880534,287.3995749950409,0.047259230696609277
921,-0.45454547,-0.34594956,0.14999999,0.9198218819355052,0.917862898633068,43.52379035894503,288.60176515579224,0.04725710136693271
922,-0.65656567,-0.80948955,0.14999999,0.9241138543320112,0.9178696784114834,43.564796504613014,289.52299284935,0.04725032158851737
923,-0.959596,-1.0642257,0.14999999,0.9161892695510331,0.917867857816835,43.61372723506198,290.6707811355591,0.04725214218316574
924,-0.4949495,-0.6001036,0.14999999,0.9269313845500728,0.9178776668284511,43.651915850511905,291.6384313106537,0.04724233317154968
925,-0.6969697,-0.57305443,0.14999999,0.9278507153756465,0.917888448502556,43.689185135136256,292.6979546546936,0.0472315514974446
926,-0.5555556,-0.6191593,0.14999999,0.9253129944114666,0.9178964663707082,43.72899214072479,293.6921052932739,0.04722353362929243
927,-0.4949495,-0.47306976,0.14999999,0.9234554779556746,0.9179024631469596,43.77065666276912,294.75091648101807,0.04721753685304112
928,-0.37373737,-0.2769747,0.14999999,0.9155101203687303,0.9178998851913795,43.82026654240039,295.59191489219666,0.04722011480862111
929,-0.47474748,-0.08353084,0.14999999,0.8608703639342168,0.9178384971168293,43.92451617846617,296.549911737442,0.04728150288317134
930,-0.6969697,-0.49424934,0.14999999,0.9232050794674113,0.9178442676354858,43.96643109899876,297.33320116996765,0.047275732364514794
931,-0.5151515,-0.5405452,0.14999999,0.9243478708831998,0.9178512532458486,44.007203228115564,298.5127024650574,0.047268746754152054
932,-0.7777778,-0.7010602,0.14999999,0.9248878873999451,0.9178588032824946,44.047435340715616,299.6824264526367,0.047261196717506025
933,-0.5959596,-0.37160748,0.14999999,0.9206324080754317,0.9178617760636232,44.09192293264019,300.85500931739807,0.04725822393637748
934,-0.93939394,-0.9397665,0.14999999,0.921011294322014,0.9178651481388463,44.13603163831817,301.96482491493225,0.047254851861154364
935,-0.21212122,-0.14512733,0.14999999,0.8851795840075822,0.917830190316246,44.21597205431059,302.9891583919525,0.047289809683754645
936,-0.61616164,-0.7126917,0.14999999,0.9259177603956387,0.9178388308825702,44.255174293914955,303.62072682380676,0.04728116911743051
937,-0.53535354,-0.27647457,0.14999999,0.9148475531924709,0.9178356384837547,44.30544674072248,304.7750949859619,0.04728436151624598
938,-0.5555556,-0.6835051,0.14999999,0.9256933878266065,0.9178440156152503,44.344873352895874,305.71262073516846,0.0472759843847504
939,-0.43434343,-0.3100011,0.14999999,0.9214004905425038,0.9178478031284849,44.38859286235337,306.8384847640991,0.047272196871515834
940,-0.65656567,-0.76856977,0.14999999,0.9240361524544278,0.9178543864788316,44.42967670989894,307.9796464443207,0.047265613521169085
941,-0.45454547,-0.47497705,0.14999999,0.9265742452853407,0.9178636530662987,44.4682224646136,309.1671848297119,0.04725634693370202
942,-0.61616164,-0.7338478,0.14999999,0.9252846373887823,0.9178715309689764,44.508057827224825,310.29348516464233,0.04724846903102423
943,-0.65656567,-0.7630819,0.14999999,0.9250641720654722,0.917879158372048,44.548113655159355,311.4354248046875,0.047240841627952654
944,-0.4949495,-0.47954687,0.14999999,0.9251760520507745,0.917886888132301,44.58805760310858,312.46607971191406,0.04723311186769977
945,-0.7373737,-0.60217,0.14999999,0.9253740615153779,0.9178948110670979,44.6278035415932,313.67140913009644,0.04722518893290286
946,-0.53535354,-0.6791049,0.14999999,0.9254697795534602,0.9179028184333626,44.66745376203974,314.6728069782257,0.047217181566638206
947,-0.6969697,-0.79971075,0.14999999,0.9240958368187525,0.9179093580515099,44.70847792522099,315.8690519332886,0.04721064194849101
948,-0.6969697,-0.98359966,0.14999999,0.9192097496430601,0.917910729772598,44.75438817557793,316.9628188610077,0.04720927022740288
949,-0.75757575,-0.77907616,0.14999999,0.9250972359090794,0.9179183024871781,44.79441093966885,318.07272458076477,0.04720169751282281
950,-0.7171717,-1.0052214,0.14999999,0.9182679587042482,0.917918670546354,44.8412629809646,319.27172684669495,0.04720132945364695
951,-0.83838385,-1.036961,0.14999999,0.917452710635761,0.9179181805779938,44.88893027032884,320.5088920593262,0.04720181942200719
952,-0.4949495,-0.6222569,0.14999999,0.926163887834856,0.9179268420351964,44.92788638249399,321.3999433517456,0.04719315796480461
953,-0.8989899,-0.8309111,0.14999999,0.9241929340461873,0.917933417157978,44.9688134484478,322.62829637527466,0.04718658284202287
954,-0.8181818,-0.8743729,0.14999999,0.9228941196126833,0.9179386170557293,45.01103932883511,323.761999130249,0.047181382944271606
955,-0.7373737,-0.838304,0.14999999,0.9232866545124543,0.9179442170949511,45.05287267432266,324.71200609207153,0.0471757829050499
956,-0.75757575,-0.714255,0.14999999,0.925745846182177,0.9179523777948331,45.09224682814048,325.9191699028015,0.04716762220516787
957,-0.8181818,-0.8775081,0.14999999,0.9225803280782349,0.9179572136885461,45.13478650006225,327.33169198036194,0.047162786311454805
958,-0.65656567,-0.71042305,0.14999999,0.9251848044488042,0.9179647581465422,45.17472169561344,328.6000978946686,0.04715524185345871
959,-0.57575756,-0.4109982,0.14999999,0.9208637566946086,0.9179677810855914,45.21897793891883,329.53703331947327,0.04715221891440963
960,-0.75757575,-0.62661237,0.14999999,0.9253100142694326,0.917975429245158,45.2587879246494,330.4686212539673,0.04714457075484312
961,-0.5555556,-0.36002642,0.14999999,0.920031343631046,0.9179775685941547,45.30387658101835,331.6745991706848,0.04714243140584636
962,-0.8181818,-0.5837145,0.14999999,0.9267290904227606,0.9179866658101927,45.34226749059559,332.74105191230774,0.04713333418980831
963,-0.97979796,-0.91027117,0.14999999,0.9211373188985627,0.9179899375164112,45.38625017169703,333.98679971694946,0.047130062483589856
964,-0.83838385,-0.91638166,0.14999999,0.9216199931490473,0.9179937031342874,45.429750178547984,335.18091106414795,0.04712629686571368
965,-0.9191919,-0.96417886,0.14999999,0.920117720882923,0.9179959041889492,45.47475245766506,336.4157862663269,0.047124095811051876
966,-0.75757575,-0.8647336,0.14999999,0.923429523877441,0.9180015290540512,45.51644293378762,338.0775029659271,0.04711847094594992
967,-0.8181818,-0.44120547,0.14999999,0.9229516746593011,0.9180066481291341,45.55861125912832,339.2265136241913,0.047113351870866925
968,-0.5151515,-0.52585644,0.14999999,0.9259431129216479,0.9180148469563992,45.597788146206675,340.26967120170593,0.04710515304360194
969,-0.61616164,-0.5220088,0.14999999,0.9255878450037132,0.9180226622278619,45.63732030120296,341.44137811660767,0.04709733777213928
970,-0.6363636,-0.758902,0.14999999,0.9247301964001993,0.9180295772115448,45.67771010480276,342.5879502296448,0.04709042278845646
971,-0.6969697,-0.5056964,0.14999999,0.9268242424034293,0.9180386345392397,45.716005862399335,343.4846000671387,0.047081365460761415
972,-0.5959596,-0.70141214,0.14999999,0.9252223454693532,0.9180460251883448,45.75590351692998,344.6294643878937,0.047073974811656365
973,-0.47474748,-0.2930099,0.14999999,0.9191152944224783,0.9180471241289759,45.80190822250751,345.9664783477783,0.04707287587102519
974,-0.3939394,-0.38312134,0.14999999,0.9213592485964742,0.9180505246674436,45.84566897391103,347.06077241897583,0.04706947533255753
975,-0.6969697,-0.73245484,0.14999999,0.9243843936030312,0.918057020943275,45.886404580308,348.1928255558014,0.047062979056726156
976,-0.97979796,-0.9764254,0.14999999,0.9195202343728326,0.9180585201373627,45.93200434593517,349.32494854927063,0.04706147986263849
977,-0.7373737,-0.6757584,0.14999999,0.9275415290954897,0.9180682263901345,45.96958281683968,350.8846220970154,0.047051773609866614
978,-0.7373737,-0.79350775,0.14999999,0.924590056313361,0.9180748949278884,46.01011276052632,352.1641230583191,0.0470451050721128
979,-0.75757575,-0.73905545,0.14999999,0.9256484439664673,0.918082630933035,46.04958431655985,353.29207468032837,0.04703736906696614
980,-0.6969697,-0.7961848,0.14999999,0.9239240655623532,0.918088591580616,46.0907802509975,354.37427520751953,0.047031408419385204
981,-0.8787879,-0.9709526,0.14999999,0.9196744465013831,0.9180902081503619,46.136225804496114,355.3950297832489,0.04702979184963926
982,-0.53535354,-0.48643434,0.14999999,0.9241103590321529,0.9180963386502415,46.177235445463964,356.68436098098755,0.04702366134975964
983,-0.6363636,-0.5997339,0.14999999,0.9259479919338518,0.9181043260900011,46.21640745353011,357.84804940223694,0.04701567391000011
984,-0.9191919,-0.7889892,0.14999999,0.9241791173801581,0.9181104996583854,46.25734833614995,358.842896938324,0.04700950034161581
985,-0.25252524,-0.25164843,0.14999999,0.9054856162882591,0.9180976825179081,46.31698271986169,360.0682427883148,0.04702231748209309
986,-0.97979796,-0.7956916,0.14999999,0.9241420325599797,0.9181038126903647,46.35796068730171,361.23577308654785,0.04701618730963662
987,-0.61616164,-0.6209558,0.14999999,0.9284015776248853,0.9181142460894878,46.39467910967683,362.21091175079346,0.0470057539105135
988,-0.37373737,-0.29596183,0.14999999,0.9180414937215328,0.9181141724534877,46.4417576159553,363.14218044281006,0.04700582754651346
989,-0.97979796,-1.2343687,0.14999999,0.9096235269729351,0.918105587372112,46.49725408898236,364.4076087474823,0.04701441262788914
990,-0.8989899,-0.79526323,0.14999999,0.9249989567707465,0.9181125503715046,46.537375132211615,365.6930708885193,0.04700744962849658
991,-0.75757575,-0.73193836,0.14999999,0.9254379641085981,0.9181199423127125,46.57705716810302,367.1304278373718,0.04700005768728861
992,-0.8181818,-0.91525716,0.14999999,0.9213930465056769,0.9181232418129072,46.62078412159734,368.18964099884033,0.04699675818709409
993,-0.53535354,-0.57936525,0.14999999,0.9261553616881086,0.9181313305539698,46.65974875990923,369.3277938365936,0.046988669446031445
994,-0.75757575,-0.7238056,0.14999999,0.9255670741802584,0.9181388111813603,46.69930168572897,370.299569606781,0.046981188818640815
995,-0.25252524,-0.15260321,0.14999999,0.8850365914525321,0.9181055426188188,46.779385094276435,371.4405937194824,0.047014457381182345
996,-0.5151515,-0.7419061,0.14999999,0.9247757508429577,0.9181122396150277,46.81972934343348,372.4634578227997,0.047007760384973375
997,-0.7373737,-0.71064395,0.14999999,0.9251826334207209,0.9181193312838399,46.85966671001276,373.8473651409149,0.047000668716161244
998,-0.6969697,-0.82223016,0.14999999,0.9242742382907693,0.9181254985253298,46.90051247172199,375.0009779930115,0.04699450147467133
999,-0.83838385,-0.89153844,0.14999999,0.9219993656672104,0.9181293762702166,46.943633106054776,376.44223070144653,0.04699062372978456
1000,-0.47474748,-0.31453764,0.14999999,0.9183939218722539,0.9181296408158187,46.99035918418252,377.4877426624298,0.046990359184182526
1001,-0.35353535,-0.45848686,0.14999999,0.9247391756857792,0.9181362437477567,47.03074000849674,378.69583654403687,0.0469837562522445
1002,-0.7373737,-0.57833666,0.14999999,0.924781749199696,0.9181428759887267,47.071078259297046,379.8704581260681,0.0469771240112745
1003,-0.47474748,-0.6428255,0.14999999,0.9259934344796478,0.9181507030659859,47.1102048248174,381.14452052116394,0.04696929693401536
1004,-0.57575756,-0.63545513,0.14999999,0.9266410569202621,0.9181591595937292,47.14868376789714,382.3175148963928,0.046960840406272054
1005,-0.47474748,-0.46965656,0.14999999,0.9247880267381453,0.9181657554814351,47.189015741159,383.6648283004761,0.04695424451856617
1006,-0.67676765,-0.61059034,0.14999999,0.9255452571272449,0.9181730909701487,47.22859048403175,384.7958083152771,0.046946909029852636
1007,-0.61616164,-0.5583546,0.14999999,0.9244946546002951,0.9181793685904368,47.26921582943145,386.2009255886078,0.046940631409564504
1008,-0.61616164,-0.6387281,0.14999999,0.9277928809626103,0.9181889058050916,47.306542948468845,387.2985644340515,0.04693109419490957
1009,-0.4949495,-0.54864776,0.14999999,0.9265794714694393,0.9181972215292388,47.345083476999406,388.3998816013336,0.046922778470762545
1010,-0.43434343,-0.4919427,0.14999999,0.9254618168038226,0.9182044141978274,47.38474166019558,389.6904284954071,0.046915585802173844
1011,-0.9191919,-0.9096207,0.14999999,0.9219184136699764,0.9182080877878098,47.4279432465256,391.00599575042725,0.046911912212191494
1012,-0.8787879,-1.0028498,0.14999999,0.9186872840063672,0.9182085613018598,47.47437596251923,392.1362273693085,0.04691143869814154
1013,-0.5959596,-0.76926684,0.14999999,0.9247437019352048,0.9182150125759302,47.514752260584025,393.5878472328186,0.0469049874240711
1014,-0.5959596,-0.77552754,0.14999999,0.9248540430346791,0.9182215599432465,47.555018217549346,394.9024655818939,0.04689844005675478
1015,-0.57575756,-0.54204845,0.14999999,0.9256308962310245,0.9182288597819537,47.594507321318325,396.1227812767029,0.04689114021804761
1016,-0.85858583,-0.7595156,0.14999999,0.924403216011124,0.9182349369042265,47.6352241053072,397.3739025592804,0.0468850630957748
1017,-0.75757575,-0.9478478,0.14999999,0.9208179502431472,0.9182374767403514,47.67952615506405,398.8140661716461,0.046882523259650005
1018,-0.65656567,-0.6537453,0.14999999,0.9257750239566715,0.9182448810107015,47.718871131107385,399.7728695869446,0.04687511898929998
1019,-0.57575756,-0.42248738,0.14999999,0.9236994851204761,0.9182502339097296,47.76029164598691,400.79674243927,0.04686976609027175
1020,-0.8787879,-0.9271072,0.14999999,0.9211900972142246,0.9182531161286556,47.80422154877269,401.91344237327576,0.04686688387134577
1021,-0.8787879,-0.9172007,0.14999999,0.921880752379061,0.9182566691514278,47.84746079639363,403.3643844127655,0.04686333084857358
1022,-0.43434343,-0.45584202,0.14999999,0.9247375270726982,0.9182630104996873,47.887843269320925,404.5837757587433,0.046856989500314014
1023,-0.7777778,-0.9095795,0.14999999,0.9218798742719765,0.9182665460458967,47.93108339504895,405.7925579547882,0.04685345395410455
1024,-0.8181818,-0.7710299,0.14999999,0.9246796375161583,0.9182728088305357,47.97152375753279,407.2181758880615,0.04684719116946562
1025,-0.7373737,-0.8063016,0.14999999,0.9242129135082502,0.9182786040546115,48.01243084402454,408.7018971443176,0.046841395945389795
1026,-0.4949495,-0.5531522,0.14999999,0.9271060590878509,0.9182872078119538,48.050444784936694,409.99490094184875,0.04683279218804746
1027,-0.41414142,-0.6038431,0.14999999,0.9266118321563283,0.9182953135805463,48.08895295278037,411.1505219936371,0.04682468641945508
1028,-0.6363636,-0.74812627,0.14999999,0.924826273342057,0.9183016666542443,48.12924667943831,412.31270146369934,0.046818333345757114
1029,-0.43434343,-0.3298553,0.14999999,0.9151618860268519,0.9182986153611176,48.17920479341146,413.7551233768463,0.04682138463888383
1030,-0.53535354,-0.37461096,0.14999999,0.9213116059303099,0.9183015405946799,48.22301318748115,415.07043647766113,0.046818459405321505
1031,-0.3939394,-0.48502913,0.14999999,0.9241640413749819,0.9183072268224008,48.26396914610617,416.20188665390015,0.046812773177600554
1032,-0.57575756,-0.6869665,0.14999999,0.9251418437437047,0.9183138495132162,48.30394730236247,417.5560381412506,0.04680615048678534
1033,-0.45454547,-0.52275133,0.14999999,0.924216433885408,0.9183195635348735,48.34485086847706,419.04909658432007,0.04680043646512784
1034,-0.7373737,-0.6280454,0.14999999,0.925119370319468,0.9183261397503326,48.384851498157595,420.4041819572449,0.046793860249668855
1035,-0.65656567,-0.8159816,0.14999999,0.9243620393343904,0.9183319715373703,48.4256094588232,421.8724482059479,0.046788028462631116
1036,-0.83838385,-0.9654577,0.14999999,0.9200550185311429,0.9183336347101442,48.47067444029206,423.2419445514679,0.0467863652898572
1037,-0.7373737,-0.7728589,0.14999999,0.9243407515149296,0.9183394274939483,48.51145368877713,424.6350431442261,0.046780572506053164
1038,-0.3939394,-0.4170077,0.14999999,0.9218471163908958,0.9183428067703423,48.55472657238624,425.7118248939514,0.04677719322965919
1039,-0.85858583,-0.77246857,0.14999999,0.925061013652787,0.9183492728019904,48.59478555873345,427.0649790763855,0.04677072719801102
1040,-0.53535354,-0.85758346,0.14999999,0.9228449234134696,0.918353595542963,48.637060635319976,428.3065598011017,0.04676640445703844
1041,-0.7171717,-0.743912,0.14999999,0.9250724289020654,0.9183600497536826,48.67710820641791,429.39769887924194,0.04675995024631884
1042,-1.0,-1.0202612,0.14999999,0.9179454568697983,0.9183596518718362,48.72428274954812,430.7392237186432,0.04676034812816518
1043,-0.7979798,-0.830995,0.14999999,0.9240590568649065,0.9183651163061537,48.76534369268321,432.44305396080017,0.046754883693847754
1044,-0.45454547,-0.27419454,0.14999999,0.9185601853028774,0.9183653031538517,48.811903507380336,433.67486548423767,0.046754696846149746
1045,-0.83838385,-1.0608296,0.14999999,0.9159484447955609,0.9183629903707338,48.861075062584774,435.2339856624603,0.04675700962926772
1046,-0.7373737,-1.02635,0.14999999,0.9175306524259295,0.918362194636561,48.90866441015884,436.6220614910126,0.046757805363440576
1047,-0.65656567,-0.72985697,0.14999999,0.9247798741715668,0.9183683242254196,48.94900453598728,438.18960094451904,0.046751675774581926
1048,-0.3131313,-0.46109402,0.14999999,0.925272241973528,0.9183749119331945,48.98885229401375,439.6236400604248,0.046745088066807015
1049,-0.8181818,-0.5484638,0.14999999,0.9246421889580569,0.9183808864584804,49.0293301050557,441.1716067790985,0.04673911354152116
1050,-0.5555556,-0.52442896,0.14999999,0.9239807187152069,0.9183862196320582,49.07046938634049,442.601615190506,0.046733780367943324
1051,-0.67676765,-0.5155423,0.14999999,0.9265795289113047,0.9183940153592508,49.109009857429186,443.90624618530273,0.04672598464075089
1052,-0.41414142,-0.2922563,0.14999999,0.9206052951540186,0.9183961173362419,49.153524562275166,445.20927238464355,0.04672388266375967
1053,-0.5151515,-0.60534006,0.14999999,0.9259077467147933,0.9184032508874087,49.19273681556037,446.42278957366943,0.046716749112592944
1054,-0.8181818,-0.94622827,0.14999999,0.920533331657824,0.9184052718369061,49.23732348390255,447.9630742073059,0.046714728163095395
1055,-0.8181818,-0.52341324,0.14999999,0.9244165017358424,0.9184109696851517,49.27802698216671,449.5346612930298,0.04670903031484996
1056,-0.61616164,-0.5562013,0.14999999,0.9251483708550249,0.9184173497998959,49.31799861131168,450.83445739746094,0.04670265020010576
1057,-0.33333334,-0.13355014,0.14999999,0.8778195768132462,0.9183789413107883,49.405299034498434,452.4725341796875,0.04674105868921328
1058,-0.37373737,-0.5263125,0.14999999,0.9259670604094931,0.9183861134460423,49.44445197408894,453.8679814338684,0.046733886553959304
1059,-0.75757575,-0.71722806,0.14999999,0.9254458210909481,0.9183927798366419,49.484126152997995,455.29758071899414,0.04672722016335977
1060,-0.45454547,-0.44773504,0.14999999,0.923423280498171,0.918397525591983,49.52582287249982,456.702378988266,0.0467224744080187
1061,-0.4949495,-0.31673446,0.14999999,0.9184961544744693,0.9183976185504019,49.572446718025354,458.1524076461792,0.04672238144959977
1062,-0.6363636,-0.762821,0.14999999,0.9250993811122918,0.9184039290612888,49.61246733691306,459.40967059135437,0.04671607093871286
1063,-0.65656567,-0.71359265,0.14999999,0.9258057441242953,0.9184108921986952,49.651781592788765,460.66269612312317,0.04670910780130646
1064,-0.7373737,-0.49554333,0.14999999,0.9239458352360198,0.9184160942128281,49.692955757552745,461.84107398986816,0.046703905787173636
1065,-0.97979796,-0.9045358,0.14999999,0.9217223122798571,0.918419198642938,49.73635344527289,463.38005542755127,0.04670080135706375
1066,-0.41414142,-0.3771951,0.14999999,0.925422344828204,0.9184257681984589,49.77605110044468,464.5923545360565,0.046694231801542856
1067,-0.4949495,-0.53059477,0.14999999,0.9246504812490981,0.9184316020438671,49.816520619195586,465.7338969707489,0.04668839795613457
1068,-0.83838385,-1.0120137,0.14999999,0.9182790820893658,0.918431459234921,49.86336153710622,466.98147082328796,0.046688540765080735
1069,-0.7777778,-0.73721445,0.14999999,0.9259771040779037,0.9184385178362707,49.90250443302832,468.41562819480896,0.046681482163730886
1070,-0.6363636,-0.64771646,0.14999999,0.9266631603240956,0.9184462044180352,49.94096127270422,470.03817892074585,0.04667379558196656
1071,-0.93939394,-1.0207634,0.14999999,0.9179942461261271,0.9184457824214973,49.98808702657809,471.5852117538452,0.04667421757850429
1072,-0.5555556,-0.57534486,0.14999999,0.9255873959172575,0.9184524443743851,50.02761963066084,472.8266270160675,0.046667555625616454
1073,-0.47474748,-0.52401733,0.14999999,0.9245272992840593,0.9184581059353447,50.06821233137678,474.35308623313904,0.04666189406465683
1074,-0.67676765,-0.6751712,0.14999999,0.9255491913829678,0.9184647084357616,50.107783139993806,475.19345903396606,0.046655291564240045
1075,-0.61616164,-0.69344276,0.14999999,0.9262246085696515,0.918471926947514,50.14667853142416,476.5924382209778,0.04664807305248759
1076,-0.57575756,-0.628871,0.14999999,0.9257234366605649,0.9184786662688086,50.186075094763595,477.91806864738464,0.04664133373119293
1077,-0.6363636,-0.54419905,0.14999999,0.9255049540163881,0.9184851902128639,50.225690140747204,479.7289881706238,0.04663480978713761
1078,-0.67676765,-0.7443085,0.14999999,0.9253906397995161,0.9184915960102541,50.26541950094769,480.8677978515625,0.04662840398974739
1079,-0.5959596,-0.55574673,0.14999999,0.9255779811578941,0.918498163559047,50.30496151978979,482.4713032245636,0.0466218364409544
1080,-0.7171717,-0.7411552,0.14999999,0.9250321488309327,0.9185042135454099,50.34504937095886,484.05421113967896,0.04661578645459154
1081,-0.61616164,-0.60262895,0.14999999,0.9261282509252495,0.9185112663089435,50.384041120033615,485.65389704704285,0.046608733691057926
1082,-0.9191919,-1.0917921,0.14999999,0.9147696088335198,0.9185078082151584,50.4343915112001,487.0414021015167,0.04661219178484297
1083,-0.7979798,-0.7295418,0.14999999,0.9243411784756813,0.9185131945219548,50.47517033272442,488.5844717025757,0.046606805478046555
1084,-0.93939394,-1.0099021,0.14999999,0.9183432788296733,0.9185130377731611,50.52194705389474,489.8212707042694,0.046606962226840166
1085,-0.65656567,-0.8833289,0.14999999,0.9222337514625912,0.918516467002368,50.56483330243215,491.3266067504883,0.04660353299763332
1086,-0.75757575,-0.7611922,0.14999999,0.926207550376225,0.9185235490312574,50.60374575205592,492.78539967536926,0.046596450968743944
1087,-0.6969697,-0.72066844,0.14999999,0.9251536817746846,0.9185296485094022,50.64371207028124,494.3606848716736,0.04659035149059912
1088,-0.57575756,-0.6073732,0.14999999,0.9243521735670126,0.9185350000949332,50.68447989671423,495.73670625686646,0.046584999905068224
1089,-0.25252524,-0.4906606,0.14999999,0.9256653479118764,0.918541547705417,50.723934548802355,497.19651794433594,0.04657845229458435
1090,-0.6363636,-0.789529,0.14999999,0.9244386430768788,0.9185469578846568,50.76461590572548,498.80138993263245,0.04657304211534447
1091,-0.7171717,-0.99053717,0.14999999,0.9192178647787722,0.9185475728313975,50.810518040946704,500.26893377304077,0.04657242716860376
1092,-0.57575756,-0.7594389,0.14999999,0.9248606326823956,0.9185533540217372,50.85077740826431,501.68159008026123,0.046566645978264015
1093,-0.4949495,-0.36855558,0.14999999,0.9213703511868963,0.918555931329299,50.89452705707741,502.98082756996155,0.04656406867070211
1094,-0.7171717,-0.73731214,0.14999999,0.9255715533084127,0.9185623441464645,50.934075503769,504.478152513504,0.046557655853536564
1095,-0.93939394,-0.93378687,0.14999999,0.9207480924387808,0.9185643402636264,50.97844741133022,505.9938018321991,0.046555659736374634
1096,-0.4949495,-0.6122626,0.14999999,0.9268920236101034,0.918571938514855,51.01667538772012,507.2866780757904,0.04654806148514609
1097,-0.47474748,-0.74264085,0.14999999,0.9249404134243594,0.9185777438702876,51.05685497429576,508.89386558532715,0.04654225612971355
1098,-0.7979798,-0.76391554,0.14999999,0.9254436080783194,0.9185839969342293,51.09653136621744,510.49450516700745,0.046536003065771804
1099,-0.7171717,-0.5423849,0.14999999,0.9278139719859433,0.9185923954556595,51.1338373942315,512.2991306781769,0.046527604544341676
1100,-0.43434343,-0.3873404,0.14999999,0.9237489827479516,0.9185970832622888,51.175208411483545,513.3731245994568,0.04652291673771231
1101,-0.7979798,-0.64375913,0.14999999,0.9272788649756002,0.9186049686226098,51.213049546507946,514.9446618556976,0.046515031377391415
1102,-0.53535354,-0.5163108,0.14999999,0.9263134317218106,0.9186119635981989,51.251856114786136,516.6627826690674,0.0465080364018023
1103,-0.9191919,-0.6754904,0.14999999,0.9274795893624646,0.9186200031501157,51.28949652542367,518.2175199985504,0.04649999684988547
1104,-0.5555556,-0.6420649,0.14999999,0.9252815138756941,0.9186260371272222,51.329335011547975,519.7357754707336,0.04649396287277896
1105,-0.97979796,-1.114723,0.14999999,0.913086726673808,0.9186210241765856,51.38136828487417,521.1812767982483,0.04649897582341554
1106,-0.5151515,-0.20494363,0.14999999,0.8982950298562233,0.9186026462432038,51.44819325501795,522.8919866085052,0.04651735375679742
1107,-0.67676765,-0.5696574,0.14999999,0.9261276015291622,0.9186094438541215,51.48718565348879,524.8140468597412,0.046510556145879664
1108,-0.7777778,-0.8039191,0.14999999,0.9242797796315693,0.9186145614856895,51.52802587385722,526.3626074790955,0.04650543851431157
1109,-0.75757575,-0.64695907,0.14999999,0.9263291458770705,0.9186215178286935,51.56681672798015,528.1367943286896,0.046498482171307615
1110,-0.53535354,-0.6188361,0.14999999,0.9259664100228255,0.9186281348486882,51.60597031795732,529.3081140518188,0.0464918651513129
1111,-0.45454547,-0.7313787,0.14999999,0.925584463254699,0.9186343961703859,51.64550585470262,530.7546374797821,0.04648560382961532
1112,-0.47474748,-0.3066577,0.14999999,0.9197815808212643,0.918635427811259,51.69084427388135,532.3107850551605,0.046484572188742225
1113,-0.45454547,-0.4508152,0.14999999,0.9225322014959416,0.9186389289556297,51.73343207238541,534.0793874263763,0.046481071044371436
1114,-0.5555556,-0.39464122,0.14999999,0.9228354614997637,0.9186426960404988,51.775716610885645,535.9523584842682,0.04647730395950238
1115,-0.57575756,-0.523437,0.14999999,0.9256491808500812,0.9186489798833773,51.815187430035564,537.6399345397949,0.046471020116623823
1116,-0.67676765,-0.9033207,0.14999999,0.9220467458347343,0.9186520244765236,51.85826068420083,538.9877107143402,0.046467975523477444
1117,-0.9191919,-1.1672332,0.14999999,0.9099238706530186,0.9186442105518832,51.91345681354781,540.6720678806305,0.046475789448118004
1118,-0.35353535,-0.2571029,0.14999999,0.9143288422828493,0.9186403506518215,51.96424797126496,542.105232000351,0.04647964934817975
1119,-0.67676765,-0.58206433,0.14999999,0.9268086747916672,0.918647650315932,52.002559296473294,543.6936800479889,0.046472349684069075
1120,-0.3939394,-0.45880038,0.14999999,0.9236879047789753,0.9186521505431311,52.04399139169432,545.2912273406982,0.04646784945686993
1121,-0.61616164,-0.37000465,0.14999999,0.9221457810590531,0.9186552670734754,52.08696561063527,547.1530449390411,0.04646473292652566
1122,-0.6363636,-0.7148391,0.14999999,0.9252278217238435,0.9186611249653207,52.12685778891142,549.0149581432343,0.046458875034680415
1123,-0.97979796,-0.9656881,0.14999999,0.9199463254515264,0.9186622694003039,52.172031463459895,550.9095504283905,0.04645773059969715
1124,-0.53535354,-0.40015674,0.14999999,0.9241752255888475,0.9186671741655963,52.21297623787105,552.4977123737335,0.04645282583440485
1125,-0.7373737,-0.8760155,0.14999999,0.9228281805109381,0.9186708728379033,52.255268057360105,554.130713224411,0.04644912716209787
1126,-0.8181818,-0.8334012,0.14999999,0.9234974056143445,0.9186751592790903,52.29689065174576,555.7096908092499,0.04644484072091098
1127,-0.47474748,-0.5846182,0.14999999,0.9266896146178208,0.9186822705970483,52.33532103712794,557.4535632133484,0.04643772940295292
1128,-0.53535354,-0.6985866,0.14999999,0.9259398791411306,0.9186887046471761,52.374501157986806,558.9024398326874,0.04643129535282518
