Iteration,TimeElapsed,LQGsigma_higher,LQGmu1_higher,LQGmu1_actor,ReturnMean,Regret/t,Regret,ReturnLastEpisode
738,65.38764810562134,0.14999999,-0.8787879,-0.93173486,0.9254448262523135,0.039675173747686476,29.28027822579262,0.9292973049089747
739,65.68019819259644,0.14999999,-0.75757575,-0.99883384,0.9254475592328517,0.03967244076714828,29.31793372692258,0.9274644988700431
740,65.8386344909668,0.14999999,-0.47474748,-0.3784967,0.9254550995088976,0.03966490049110234,29.35202636341573,0.9310273635068489
741,66.09104490280151,0.14999999,-0.8989899,-0.914232,0.9254603327351556,0.039659667264844364,29.387813443249673,0.9293329201660575
742,66.30987811088562,0.14999999,-0.7373737,-0.86633825,0.9254679169673375,0.03965208303266236,29.42184561023547,0.9310878330142026
743,66.5134813785553,0.14999999,-0.83838385,-1.0546306,0.925468544019041,0.039651455980958934,29.461031793852488,0.9259338163829793
744,66.71419858932495,0.14999999,-0.67676765,-0.7624633,0.9254772186168782,0.03964278138312187,29.494229349042673,0.9319224448098167
745,66.93459129333496,0.14999999,-0.7777778,-0.874199,0.9254842225335345,0.039635777466465565,29.528654212516848,0.930695136525826
746,67.14112591743469,0.14999999,-0.45454547,-0.51397693,0.9254928960376614,0.03962710396233864,29.561819555904627,0.9319546566122209
747,67.27851271629333,0.14999999,-0.93939394,-0.9074612,0.925499006163885,0.03962099383611506,29.59688239557795,0.930057160326679
748,67.45742750167847,0.14999999,-0.67676765,-0.68236136,0.9255091985995086,0.03961080140049141,29.628879447567574,0.9331229480103767
749,67.66321229934692,0.14999999,-0.5151515,-0.59188855,0.9255192246414453,0.03960077535855471,29.66098074355748,0.9330187040100926
750,67.92268753051758,0.14999999,-0.57575756,-0.5128789,0.9255285187259816,0.03959148127401837,29.693610955513776,0.9324897880437042
751,68.15804553031921,0.14999999,-0.6363636,-0.6265366,0.9255381817012919,0.03958181829870818,29.725945542329846,0.9327854131839288
752,68.39646244049072,0.14999999,-0.5151515,-0.46035334,0.9255463963201823,0.03957360367981779,29.75934996722298,0.9317155751068651
753,68.55631017684937,0.14999999,-0.7777778,-0.5484598,0.9255591244517652,0.03956087554823476,29.789339287820773,0.9351306794022073
754,68.78762793540955,0.14999999,-0.5151515,-0.44229805,0.9255677607963535,0.03955223920364658,29.822388359549524,0.9320709282712494
755,69.09007239341736,0.14999999,-0.7373737,-0.33164054,0.9255720111877029,0.03954798881229716,29.858731553284354,0.9287768062651716
756,69.24540638923645,0.14999999,-0.6969697,-0.680534,0.9255818457058281,0.03953815429417196,29.890844646394,0.9330069068903539
757,69.57207989692688,0.14999999,-0.53535354,-0.49078017,0.9255888710314587,0.039531128968541475,29.925064629185897,0.9309000172081039
758,69.81453824043274,0.14999999,-0.33333334,-0.43661517,0.9255960019995382,0.039523998000461996,29.959190484350195,0.9309941448357022
759,70.09283375740051,0.14999999,-0.53535354,-0.5767447,0.9256068202650972,0.03951317973490289,29.990503418791292,0.9338070655589034
760,70.30967378616333,0.14999999,-0.97979796,-0.86213124,0.9256138655949377,0.039506134405062426,30.024662147847444,0.9309612709438474
761,70.56193995475769,0.14999999,-0.33333334,-0.15126662,0.9255894852564842,0.039530514743515814,30.082721719815535,0.9070604280319081
762,70.77993535995483,0.14999999,-0.65656567,-0.80954397,0.9255973879239914,0.039522612076008684,30.116230401918617,0.9316113178969158
763,71.0938310623169,0.14999999,-0.45454547,-0.40425473,0.9256023013740141,0.03951769862598593,30.152004051627262,0.9293463502913551
764,71.37020230293274,0.14999999,-0.35353535,-0.20724687,0.9255914219885929,0.03952857801140711,30.199833600715035,0.917290450912228
765,71.6282069683075,0.14999999,-0.85858583,-0.9557029,0.9255955406293399,0.039524459370660146,30.236211418555012,0.928742182160023
766,71.88385701179504,0.14999999,-0.21212122,-0.029500037,0.9254808157935017,0.03963918420649829,30.363615102177693,0.8377163163773196
767,72.15588331222534,0.14999999,-0.5959596,-0.56786823,0.9254901213121886,0.039629878687811336,30.396116953551292,0.9326181486264015
768,72.38442015647888,0.14999999,-0.47474748,-0.38970512,0.9254968853460998,0.039623114653900234,30.430552054195378,0.930684899355915
769,72.60666179656982,0.14999999,-0.9191919,-0.9127215,0.925501976671611,0.039618023328388915,30.466259939531078,0.9294121146643003
770,72.900625705719,0.14999999,-0.5555556,-0.64507955,0.9255111851384673,0.03960881486153261,30.498787443380106,0.9325924961509727
771,73.14985179901123,0.14999999,-0.6969697,-0.7769336,0.9255194022461894,0.03960059775381049,30.532060868187887,0.9318465751922171
772,73.42266273498535,0.14999999,-0.6363636,-0.7089951,0.9255292041278292,0.0395907958721707,30.564094413315782,0.9330864548721056
773,73.71678423881531,0.14999999,-0.37373737,-0.2772367,0.925530926822612,0.03958907317738796,30.602353566120893,0.9268608471948881
774,73.96553587913513,0.14999999,-0.83838385,-0.5937317,0.9255393980765411,0.03958060192345893,30.63538588875721,0.9320876773636851
775,74.25301456451416,0.14999999,-0.65656567,-0.4612955,0.9255484687586661,0.03957153124133375,30.667936712033658,0.9325691767235517
776,74.49462127685547,0.14999999,-0.97979796,-0.8145616,0.9255550443367564,0.03956495566324359,30.70240559467703,0.9306511173566305
777,74.78094291687012,0.14999999,-0.75757575,-0.85585946,0.92556169802635,0.039558301973649936,30.736800633526,0.9307249611510299
778,74.99556255340576,0.14999999,-0.5555556,-0.4908396,0.9255721231389665,0.039547876861033344,30.768248197883942,0.9336724356420554
779,75.19327807426453,0.14999999,-0.85858583,-0.81770796,0.9255795953586664,0.03954040464133343,30.801975215598745,0.9313929822851978
780,75.43483924865723,0.14999999,-0.75757575,-0.68592596,0.9255898745086433,0.039530125491356656,30.83349788325819,0.9335973323405535
781,75.68841218948364,0.14999999,-0.9191919,-0.961493,0.9255938625796433,0.03952613742035653,30.869913325298448,0.9287045579597426
782,75.9421238899231,0.14999999,-0.4949495,-0.31275162,0.9255936651552922,0.03952633484470762,30.909593848561357,0.9254394767370896
783,76.2173171043396,0.14999999,-0.93939394,-0.9526707,0.9255975149322236,0.039522485067776295,30.946105808068836,0.9286080404925202
784,76.44325733184814,0.14999999,-0.3939394,-0.42156532,0.9256048077947342,0.03951519220526564,30.979910688928264,0.9313151191405714
785,76.79750633239746,0.14999999,-0.7373737,-0.7997513,0.9256121171051249,0.03950788289487503,31.013688072476896,0.9313426164513675
786,76.99030208587646,0.14999999,-0.5555556,-0.72050655,0.9256221334204277,0.03949786657957218,31.045323131543736,0.9334849409331586
787,77.25688099861145,0.14999999,-0.41414142,-0.49095747,0.9256317904852444,0.03948820951475556,31.077220888112624,0.9332222434311134
788,77.4653525352478,0.14999999,-0.4949495,-0.35624248,0.9256364409437197,0.03948355905628022,31.113044536348813,0.9292963517638113
789,77.7145721912384,0.14999999,-0.53535354,-0.42037222,0.9256447400237322,0.03947525997626762,31.145980121275155,0.9321844150736565
790,77.99037837982178,0.14999999,-0.35353535,-0.43000966,0.9256531555380445,0.03946684446195527,31.178807124944658,0.9322929963304963
791,78.3069224357605,0.14999999,-0.6363636,-0.8580532,0.9256599424942535,0.03946005750574623,31.21290548704527,0.9310216378993877
792,78.45982384681702,0.14999999,-0.5959596,-0.70141965,0.9256684230426903,0.03945157695730951,31.245648950189135,0.9323765368561339
793,78.79719734191895,0.14999999,-0.65656567,-0.7702971,0.9256766955327976,0.039443304467202144,31.278540442491302,0.932228507697832
794,79.05674457550049,0.14999999,-0.85858583,-0.7059306,0.9256859507802505,0.03943404921974925,31.310635080480907,0.9330253620103962
795,79.3084123134613,0.14999999,-0.3939394,-0.3951943,0.9256897160250508,0.03943028397494898,31.347075760084437,0.9286793203964719
796,79.57091546058655,0.14999999,-0.27272728,-0.18764046,0.9256700710503257,0.03944992894967402,31.402143443940524,0.9100523161439131
797,79.81199026107788,0.14999999,-0.9191919,-0.80876684,0.9256783912415718,0.03944160875842803,31.43496218046714,0.9323012634733868
798,80.04503750801086,0.14999999,-0.8989899,-0.7264972,0.925687119124675,0.03943288087532483,31.467438938509215,0.9326432419579235
799,80.30346918106079,0.14999999,-0.93939394,-1.0852686,0.9256860761643333,0.03943392383566655,31.507705144697574,0.924853793811641
800,80.6142807006836,0.14999999,-0.53535354,-0.90449274,0.9256918164511281,0.039428183548871835,31.54254683909747,0.9302783056001056
801,80.86190938949585,0.14999999,-0.6969697,-0.6145646,0.9257021272631638,0.03941787273683613,31.573716062205744,0.9339507768917261
802,81.07594299316406,0.14999999,-0.7777778,-0.9062021,0.9257074663145445,0.039412533685455345,31.608852015735188,0.9299840464705555
803,81.38354206085205,0.14999999,-0.53535354,-0.395532,0.925713792242202,0.03940620775779785,31.643184829511675,0.9307871862235128
804,81.62918472290039,0.14999999,-0.7777778,-0.78958136,0.9257221385800221,0.039397861419977726,31.675880581662092,0.9324242478495831
805,81.93326187133789,0.14999999,-1.0,-1.0811024,0.9257215091650891,0.03939849083491069,31.715785122103103,0.9252154595589887
806,82.19030928611755,0.14999999,-0.85858583,-0.94027966,0.9257262172528352,0.03939378274716461,31.751388894214674,0.9295162278884287
807,82.45266604423523,0.14999999,-0.75757575,-0.7460978,0.9257357627895482,0.03938423721045171,31.78307942883453,0.9334294653801433
808,82.70148825645447,0.14999999,-0.65656567,-1.0068963,0.9257379146568485,0.03938208534315138,31.820724957266314,0.9274744715682149
809,82.95391511917114,0.14999999,-0.959596,-0.7126027,0.9257473137013502,0.039372686298649644,31.852503215607562,0.9333417416587512
810,83.19080710411072,0.14999999,-0.8181818,-0.80805254,0.9257547230203065,0.03936527697969344,31.88587435355169,0.9317488620558723
811,83.44241690635681,0.14999999,-0.7979798,-0.8429649,0.9257608276490502,0.03935917235094971,31.920288776620218,0.9307055769314723
812,83.74980187416077,0.14999999,-0.83838385,-1.2143465,0.9257517747203404,0.03936822527965949,31.966998927083505,0.9184098495367113
813,83.94956040382385,0.14999999,-0.93939394,-0.88844424,0.9257570516080599,0.03936294839194007,32.00207704264728,0.9300418844362277
814,84.23070955276489,0.14999999,-0.83838385,-0.73250324,0.9257653830098829,0.03935461699011707,32.03465822995529,0.9325388126919917
815,84.54093885421753,0.14999999,-0.61616164,-0.7079642,0.9257743892385015,0.03934561076149831,32.066672770621125,0.9331054593341638
816,84.81793117523193,0.14999999,-0.7171717,-0.65215546,0.9257842109969201,0.039335789003079685,32.09800382651302,0.9337889441081052
817,85.06319427490234,0.14999999,-0.75757575,-0.875892,0.925790228594706,0.03932977140529375,32.13242323812499,0.9307005883880258
818,85.35516667366028,0.14999999,-0.2929293,-0.22897589,0.9257841720329489,0.03933582796705093,32.17670727704766,0.9208359610773302
819,85.66041541099548,0.14999999,-0.6363636,-0.7102886,0.9257927562744794,0.03932724372552049,32.20901261120128,0.9328146658463776
820,85.91515588760376,0.14999999,-0.41414142,-0.4380366,0.9258019990885825,0.03931800091141743,32.240760747362295,0.933371863838984
821,86.11078691482544,0.14999999,-0.47474748,-0.5474147,0.9258112806007684,0.03930871939923149,32.27245862676905,0.9334221205932407
822,86.40221405029297,0.14999999,-0.5555556,-0.43655443,0.92581428245034,0.0393057175496598,32.309299825820354,0.9282788009487002
823,86.61455917358398,0.14999999,-0.43434343,-0.58246243,0.9258239855972791,0.039296014402720736,32.340619853439165,0.9337999723811866
824,86.82793474197388,0.14999999,-0.85858583,-0.9910196,0.9258267203061531,0.03929327969384674,32.377662467729714,0.9280773857094491
825,87.09681153297424,0.14999999,-0.35353535,-0.13209772,0.9257918273043292,0.03932817269567069,32.44574247392832,0.897039993801395
826,87.37209606170654,0.14999999,-0.47474748,-0.372437,0.9258000150635922,0.0393199849364076,32.478307557472675,0.9325549164556443
827,87.71162986755371,0.14999999,-0.5555556,-0.6226769,0.9258091479050581,0.03931085209494171,32.510074682516795,0.9333528749558825
828,87.91482448577881,0.14999999,-0.75757575,-0.60358685,0.9258181308359458,0.039301869164053954,32.54194766783667,0.9332470146801242
829,88.1753511428833,0.14999999,-0.41414142,-0.39132595,0.9258226822744438,0.03929731772555597,32.5774763944859,0.929591273350772
830,88.43447256088257,0.14999999,-0.8989899,-0.92248845,0.9258276456291727,0.039292354370827,32.61265412778641,0.9299422666994879
831,88.68718338012695,0.14999999,-0.97979796,-1.0719545,0.9258271216457318,0.039292878354268014,32.65238191239672,0.9253922153896968
832,88.87446570396423,0.14999999,-0.5959596,-0.7099357,0.9258357135559703,0.03928428644402952,32.684526321432564,0.9329755909641583
833,89.10796666145325,0.14999999,-0.47474748,-0.14484394,0.9258067111650149,0.039313288834984986,32.74796959954249,0.9016767218900711
834,89.34618473052979,0.14999999,-0.61616164,-0.5812927,0.9258147962128461,0.039305203787153735,32.780539958486216,0.9325496410562766
835,90.10873866081238,0.14999999,-0.8787879,-0.93373895,0.9258191787732412,0.039300821226758646,32.81618572434347,0.929474234142747
836,90.74769496917725,0.14999999,-0.57575756,-0.4757183,0.9258290219856754,0.03929097801432445,32.84725761997524,0.9340481043682317
837,91.56576919555664,0.14999999,-0.61616164,-0.7477803,0.9258380157652845,0.03928198423471546,32.87902080445684,0.9333568155183971
838,91.87036561965942,0.14999999,-0.67676765,-0.67555153,0.9258468761970129,0.03927312380298698,32.91087774690309,0.9332630575537504
839,92.17663598060608,0.14999999,-0.93939394,-0.7466401,0.9258547846946746,0.03926521530532524,32.94351564116788,0.9324821057352108
840,92.51674008369446,0.14999999,-0.67676765,-0.7084833,0.9258623822245494,0.039257617775450435,32.97639893137836,0.9322367097895169
841,92.78560280799866,0.14999999,-0.8989899,-0.94211626,0.92586660694822,0.039253393051779814,33.012103556546826,0.9294153748315334
842,93.10993885993958,0.14999999,-0.83838385,-1.0020336,0.9258687154174551,0.03925128458254476,33.049581618502685,0.9276419380441385
843,93.41301679611206,0.14999999,-0.57575756,-0.7010295,0.9258767088989693,0.03924329110103059,33.08209439816879,0.9326072203338936
844,93.69582796096802,0.14999999,-0.85858583,-0.7938676,0.9258840986416764,0.03923590135832354,33.11510074642507,0.9321136517437231
845,93.96480941772461,0.14999999,-0.33333334,-0.19390985,0.9258749590968309,0.03924504090316906,33.162059563177856,0.9181611832472125
846,94.21585631370544,0.14999999,-0.97979796,-1.0499475,0.9258747357505943,0.03924526424940564,33.20149355499717,0.9256860081806813
847,94.49754333496094,0.14999999,-0.8787879,-0.94889116,0.9258785346069462,0.03924146539305379,33.237521187916556,0.9290923670806139
848,94.74707674980164,0.14999999,-0.5555556,-0.33849156,0.9258807041974232,0.039239295802576894,33.274922840585205,0.9277183473313508
849,95.0346007347107,0.14999999,-0.8989899,-0.9867052,0.9258834015224919,0.039236598477508156,33.311872107404426,0.9281707331807809
850,95.29837918281555,0.14999999,-0.65656567,-0.29253352,0.92588539552462,0.03923460447538002,33.349413804073016,0.9275783033314065
851,95.60578608512878,0.14999999,-0.65656567,-0.7091557,0.9258936875425422,0.039226312457457786,33.381591901296574,0.9329419027764446
852,95.86322784423828,0.14999999,-1.0,-1.0151173,0.9258953972109478,0.03922460278905223,33.4193615762725,0.9273503250240742
853,96.1616563796997,0.14999999,-0.43434343,-0.63038325,0.9259051742680924,0.03921482573190764,33.45024634931722,0.9342352269552789
854,96.49462795257568,0.14999999,-0.43434343,-0.3968368,0.925910409419945,0.03920959058005511,33.48499035536707,0.9303759939501499
855,96.82167744636536,0.14999999,-0.67676765,-0.52808607,0.9259183050389153,0.03920169496108481,33.517449191727515,0.9326611636395535
856,97.09706783294678,0.14999999,-0.33333334,-0.51106155,0.9259259730439241,0.03919402695607601,33.55008707440106,0.9324821173264553
857,97.38647699356079,0.14999999,-0.85858583,-0.9912083,0.9259283718398829,0.03919162816011721,33.58722533322045,0.9279817411806138
858,97.6024923324585,0.14999999,-0.75757575,-0.72412163,0.9259368379049993,0.039183162095000855,33.61915307751073,0.9331922557097208
859,97.88919878005981,0.14999999,-0.7777778,-0.84010106,0.9259432038308557,0.0391767961691444,33.65286790929504,0.9314051682156911
860,98.09676671028137,0.14999999,-0.41414142,-0.5178205,0.9259514688008093,0.039168531199190906,33.68493683130418,0.9330510779908627
861,98.3992247581482,0.14999999,-0.6363636,-0.8317887,0.9259579160237236,0.03916208397627644,33.71855430357402,0.9315025277301578
862,98.68539834022522,0.14999999,-0.9191919,-0.9525098,0.9259613232054912,0.03915867679450888,33.75477939686665,0.9288949067073677
863,98.97717714309692,0.14999999,-0.7171717,-0.7034363,0.9259692303273306,0.03915076967266949,33.78711422751377,0.9327851693528811
864,99.23699641227722,0.14999999,-0.41414142,-0.5007739,0.92597825683031,0.0391417431696901,33.81846609861225,0.9337681289015228
865,99.44538021087646,0.14999999,-0.7171717,-0.80067945,0.9259853892960673,0.03913461070393276,33.85143825890184,0.9321478397104078
866,99.75127220153809,0.14999999,-0.8989899,-0.8405393,0.9259917888615122,0.0391282111384878,33.88503084593044,0.9315274129714022
867,100.09829473495483,0.14999999,-0.67676765,-0.5895755,0.926000290203882,0.03911970979611811,33.916788393234405,0.9333624526960328
868,100.35335874557495,0.14999999,-0.4949495,-0.6324974,0.9260090925870798,0.03911090741292032,33.94826763441484,0.9336407588195641
869,100.9807562828064,0.14999999,-0.45454547,-0.32518667,0.9260111063549865,0.03910889364501356,33.985628577516785,0.9277590568980547
870,101.18579053878784,0.14999999,-0.7373737,-0.89633095,0.92601615991335,0.03910384008665013,34.020340875385614,0.930407702131172
871,101.53354549407959,0.14999999,-0.53535354,-0.6011566,0.9260249058490566,0.03909509415094354,34.05182700547182,0.9336338699137952
872,101.8281798362732,0.14999999,-0.41414142,-0.6723405,0.9260327948830139,0.03908720511698622,34.084042862011984,0.9329041434598345
873,102.12396430969238,0.14999999,-0.57575756,-0.8852596,0.926037808709259,0.03908219129074117,34.118752996817044,0.930409865194942
874,102.38526821136475,0.14999999,-0.5555556,-0.72745514,0.9260463480018621,0.03907365199813804,34.15037184637264,0.9335011504444032
875,102.66556215286255,0.14999999,-0.67676765,-0.6818742,0.926054912624336,0.03906508737566424,34.18195145370621,0.9335403926664323
876,102.9340467453003,0.14999999,-0.65656567,-0.61298627,0.9260629719864617,0.03905702801353859,34.2139565398598,0.9331149138464125
877,103.19153642654419,0.14999999,-0.75757575,-0.7072452,0.9260712191782621,0.03904878082173819,34.24578078066439,0.9332957591954143
878,103.54888772964478,0.14999999,-0.57575756,-0.70269936,0.9260787416802976,0.03904125831970274,34.27822480469901,0.9326759759653812
879,103.87048053741455,0.14999999,-0.85858583,-0.8818894,0.9260840594430033,0.039035940556997044,34.3125917496004,0.9307530550986065
880,104.1879653930664,0.14999999,-0.7171717,-0.5651789,0.9260915518735606,0.039028448126439755,34.34503435126698,0.9326773983334217
881,104.50394868850708,0.14999999,-0.7979798,-0.9752667,0.9260943827075566,0.03902561729244371,34.381568834642906,0.9285855166240758
882,104.82174754142761,0.14999999,-0.41414142,-0.37760282,0.9261006174886013,0.03901938251139907,34.41509537505398,0.9315934595889279
883,105.1778392791748,0.14999999,-0.93939394,-0.9997557,0.9261026912010519,0.03901730879894838,34.45228366947142,0.9279317055825563
884,105.3891990184784,0.14999999,-0.47474748,-0.6035612,0.9261119680043887,0.03900803199561164,34.48310028412069,0.9343033853507285
885,105.66475367546082,0.14999999,-0.7171717,-0.68201,0.9261201812799911,0.038999818720009224,34.51483956720816,0.9333807169125246
886,105.88405871391296,0.14999999,-0.23232323,-0.2659013,0.9261200684860238,0.038999931513976516,34.55393932138319,0.9260202458249743
887,106.14954280853271,0.14999999,-0.5151515,-0.8433845,0.9261260722660826,0.038993927733917716,34.587613899985016,0.9314454213981732
888,106.38707995414734,0.14999999,-0.5555556,-0.144555,0.9261055077053783,0.03901449229462207,34.6448691576244,0.9078647423606135
889,106.72868776321411,0.14999999,-0.5959596,-0.7986497,0.9261126191394369,0.03900738086056339,34.677561585040856,0.9324275725835445
890,107.04812622070312,0.14999999,-0.9191919,-1.082231,0.9261110888021108,0.03900891119788946,34.71793096612162,0.9247506189192353
891,107.39067268371582,0.14999999,-0.65656567,-0.45750904,0.9261175039931738,0.03900249600682641,34.75122394208233,0.9318270240392899
892,107.66154074668884,0.14999999,-0.8181818,-0.57346904,0.9261257711886477,0.03899422881135261,34.782852099726526,0.9334918423558067
893,107.94532608985901,0.14999999,-0.7979798,-0.7940229,0.9261325178463256,0.03898748215367473,34.81582156323153,0.9321505364949921
894,108.27025842666626,0.14999999,-0.61616164,-0.65937036,0.9261382472482632,0.038981752751736994,34.84968696005287,0.9312546031786599
895,108.66312575340271,0.14999999,-0.5151515,-0.786497,0.9261448902851854,0.03897510971481493,34.882723194759365,0.9320837652935066
896,108.9489963054657,0.14999999,-0.41414142,-0.4223824,0.9261518301309931,0.03896816986900718,34.915480202630434,0.9323629921289301
897,109.26777744293213,0.14999999,-0.6969697,-0.631737,0.9261606522082775,0.03895934779172278,34.94653496917534,0.9340652334550924
898,109.56751775741577,0.14999999,-0.45454547,-0.43507612,0.926166516171046,0.03895348382895434,34.980228478400996,0.9314264907743437
899,109.84013390541077,0.14999999,-1.0,-1.0322936,0.9261667825827178,0.038953217417282436,35.01894245813691,0.9264060202640819
900,110.19996547698975,0.14999999,-0.37373737,-0.4372558,0.9261731411758662,0.03894685882413394,35.05217294172055,0.9318895164163655
901,110.57700061798096,0.14999999,-0.75757575,-0.8006373,0.9261795356891382,0.038940464310861955,35.08535834408662,0.9319345976339257
902,110.94495272636414,0.14999999,-0.5151515,-0.34419405,0.926177916654371,0.03894208334562922,35.12575917775756,0.9247191663290633
903,111.32452750205994,0.14999999,-0.5555556,-0.3814806,0.9261790500431332,0.038940949956867046,35.163677811050945,0.9272013667066165
904,111.749351978302,0.14999999,-0.33333334,-0.58406353,0.9261875611590769,0.03893243884092339,35.19492471219475,0.933873098856194
905,112.10905909538269,0.14999999,-0.67676765,-0.676498,0.9261951766391603,0.03892482336083991,35.22696514156012,0.9330795706346249
906,112.48415851593018,0.14999999,-0.67676765,-0.6782343,0.9262034363705368,0.03891656362946343,35.258406648293864,0.9336784932662593
907,112.76769638061523,0.14999999,-0.959596,-0.98512924,0.926205556460999,0.0389144435390013,35.29540028987418,0.9281263584196859
908,113.12370014190674,0.14999999,-0.7171717,-0.76480407,0.9262120233642486,0.03890797663575175,35.32844278526259,0.9320775046115944
909,113.45804262161255,0.14999999,-0.67676765,-0.733988,0.9262183154969101,0.03890168450309012,35.36163121330892,0.9319315719536702
910,113.78373908996582,0.14999999,-0.7373737,-0.95117724,0.9262212575319132,0.03889874246808714,35.3978556459593,0.9288955673496202
911,114.08560514450073,0.14999999,-0.93939394,-0.9407756,0.9262243772506524,0.03889562274934789,35.43391232465593,0.9290633213033676
912,114.44506597518921,0.14999999,-0.7171717,-0.70402515,0.9262325951266842,0.03888740487331613,35.46531324446431,0.933719080191614
913,114.80745100975037,0.14999999,-0.5151515,-0.37865484,0.9262381988776978,0.038881801122302544,35.49908442466222,0.9313488198020895
914,115.16972851753235,0.14999999,-0.67676765,-0.6442939,0.9262458630766235,0.03887413692337692,35.53096114796651,0.933243276695716
915,115.58202624320984,0.14999999,-0.6363636,-0.87517065,0.9262503164730761,0.03886968352692435,35.565760427135785,0.9303207208307253
916,115.89600801467896,0.14999999,-0.6969697,-0.5072198,0.9262562724396608,0.03886372756033955,35.59917444527103,0.9317059818647562
917,116.23558616638184,0.14999999,-0.5151515,-0.5425282,0.926263029161726,0.03885697083827444,35.63184225869766,0.932452186573374
918,116.47654914855957,0.14999999,-0.83838385,-0.8760972,0.9262680884390411,0.03885191156095939,35.66605481296072,0.9309074457369371
919,116.76970982551575,0.14999999,-0.5959596,-0.7468585,0.9262750474240031,0.03884495257599725,35.69851141734147,0.9326633956192554
920,117.08947801589966,0.14999999,-0.45454547,-0.46072423,0.9262816802494764,0.03883831975052387,35.73125417048196,0.9323772468595095
921,117.494637966156,0.14999999,-0.67676765,-0.90289664,0.9262859708666276,0.038834029133372805,35.76614083183635,0.9302333386456066
922,117.82660269737244,0.14999999,-0.5959596,-0.46202523,0.926293881088846,0.038826118911154346,35.797681636084306,0.9335791957520487
923,118.16958856582642,0.14999999,-0.7979798,-0.69403523,0.926300878072437,0.03881912192756342,35.83004953914104,0.9327520969432699
924,118.50826334953308,0.14999999,-0.7777778,-0.80396986,0.9263068601554322,0.03881313984456822,35.86334121638103,0.9318283227600046
925,118.84859919548035,0.14999999,-0.65656567,-0.42932767,0.9263114000327622,0.0388085999672381,35.89795496969524,0.9305062466857922
926,119.20062017440796,0.14999999,-0.6969697,-0.5147657,0.9263191148236061,0.038800885176394316,35.929619673341136,0.9334552963541044
927,119.53746318817139,0.14999999,-0.8181818,-0.75504506,0.926326616468451,0.03879338353154927,35.961466533746176,0.933273139594961
928,119.8529884815216,0.14999999,-0.45454547,-0.3752729,0.9263311537809529,0.03878884621904735,35.996049291275945,0.9305372424702315
929,120.23289132118225,0.14999999,-0.61616164,-0.64426136,0.926338674791036,0.03878132520896429,36.027851119127824,0.9333181721481197
930,120.56835985183716,0.14999999,-0.25252524,-0.23884097,0.9263317959994248,0.03878820400057544,36.07302972053516,0.9199413985926642
931,121.01388740539551,0.14999999,-0.85858583,-0.8302085,0.9263371523993652,0.038782847600635086,36.106831116191266,0.9313186043438973
932,121.35725331306458,0.14999999,-0.4949495,-0.67513657,0.9263439288797999,0.03877607112020031,36.13929828402669,0.9326528321645823
933,121.7943172454834,0.14999999,-0.75757575,-0.969632,0.9263461585403131,0.03877384145968714,36.1759940818881,0.92842420213859
934,122.1878764629364,0.14999999,-0.5151515,-0.52161604,0.9263536714021277,0.038766328597872594,36.207750910413004,0.9333631714750924
935,122.63825249671936,0.14999999,-0.41414142,-0.6075881,0.9263615024719548,0.03875849752804544,36.23919518872248,0.9336757216905232
936,123.07782578468323,0.14999999,-0.5555556,-0.5022311,0.9263678143737778,0.03875218562622233,36.2720457461441,0.9322694425783813
937,123.51759386062622,0.14999999,-0.959596,-0.82988185,0.9263733696731923,0.03874663032680789,36.305592616218995,0.9315731299251043
938,123.82213687896729,0.14999999,-0.57575756,-0.46223447,0.9263798209843632,0.03874017901563695,36.33828791666746,0.9324246995515365
939,124.14273810386658,0.14999999,-0.67676765,-0.63775766,0.9263862676057676,0.038733732394232626,36.370974718184435,0.9324331984830265
940,124.4788863658905,0.14999999,-0.5959596,-0.830129,0.9263917009252175,0.038728299074782785,36.404601130295816,0.9314935878886169
941,124.88676381111145,0.14999999,-0.6969697,-0.5054369,0.9263997194885418,0.03872028051145852,36.43578396128247,0.9339371690133473
942,125.27678942680359,0.14999999,-0.37373737,-0.36666423,0.9264028426454843,0.03871715735451594,36.47156222795402,0.9293417333284528
943,125.66077089309692,0.14999999,-0.65656567,-0.6173731,0.9264103262609082,0.03870967373909208,36.503222335963834,0.9334598919901844
944,125.98392462730408,0.14999999,-0.1919192,-0.06963717,0.9263401404915425,0.038779859508457915,36.60818737598427,0.8601549599795631
945,126.41856384277344,0.14999999,-0.61616164,-0.2808298,0.9263428843615616,0.03877711563843865,36.64437427832453,0.9289330976597483
946,126.878493309021,0.14999999,-0.5151515,-0.4516804,0.9263497818703772,0.03877021812962308,36.67662635062343,0.9328679277010947
947,127.22788095474243,0.14999999,-0.37373737,-0.3542718,0.9263520077286649,0.03876799227133544,36.71328868095466,0.9284576696687665
948,127.57726073265076,0.14999999,-0.3939394,-0.23738359,0.92634925952808,0.03877074047192026,36.75466196738041,0.9237467135742548
949,127.85965657234192,0.14999999,-0.6969697,-0.7415691,0.9263552550887941,0.038764744911206135,36.78774292073462,0.9320390466457815
950,128.3696653842926,0.14999999,-0.5555556,-0.5927177,0.9263631484239669,0.03875685157603337,36.8190089972317,0.9338539235029231
951,128.67136883735657,0.14999999,-0.3131313,-0.55609953,0.92637140696645,0.03874859303355037,36.8499119749064,0.9342170223253012
952,129.0311529636383,0.14999999,-0.9191919,-1.2135723,0.926362841682855,0.038757158317145324,36.89681471792235,0.9182172569840545
