ReturnMax,IWLastEpisode,IWMax,Delta,ReturnAbsMax,DenMISELogFirst,Regret,Bound,Regret/t,IWMin,LQGsigma_higher,LQGmu1_higher,ReturnMean,Iteration,DenMISELogLast,DenMISEMeanLog,ReturnMin,TimeElapsed,LQGmu1_actor,ReturnStepMax,IWFirstEpisode,IWMean,ReturnLastEpisode,TimestepsSoFar
0.93791735,5.9775743,6.5599804,4.3001913e-10,0.93791735,-0.4330324,186.67548,1.4114946,0.15700209,,0.14999999,-0.05050505,0.8081179,1189,-0.8104407,-0.729891,,1808.2231588363647,-0.08542131,0.98176545,1.8337034,0.9898048,0.85591507,23780
0.93791735,4.6763702e-08,4.7260017,4.292967e-10,0.93791735,-0.43233207,186.76428,1.4111253,0.15694481,,0.14999999,-1.0,0.8081752,1190,-0.7315307,-0.7299022,,1810.7995431423187,-0.94268817,0.98176545,1.1224729e-05,1.0193192,0.8762669,23800
0.93791735,2.2571847,3.661675,4.2857615e-10,0.93791735,-0.43317205,186.79651,1.4113413,0.15684009,,0.14999999,-0.7979798,0.80827993,1191,-0.3012818,-0.729527,,1812.9348695278168,-0.5849943,0.98176545,0.004140043,0.9564407,0.93284434,23820
0.93791735,0.036607444,5.2948174,4.2785733e-10,0.93791735,-0.43400782,186.8247,1.4110613,0.15673208,,0.14999999,-0.13131313,0.80838794,1192,-0.28824052,-0.7291938,,1814.920755147934,-0.15216674,0.98176545,3.1446748,0.9932988,0.9370179,23840
0.93791735,4.5853515,4.589049,4.2714035e-10,0.93791735,-0.43221173,186.87775,1.4107243,0.15664524,,0.14999999,-0.1919192,0.8084748,1193,-0.5798021,-0.7290752,,1816.9102692604065,0.0719455,0.98176545,3.8855147,0.9946356,0.9120326,23860
0.93791735,0.00022351829,3.586388,4.2642517e-10,0.93791735,-0.42979798,187.32452,1.4102715,0.15688825,,0.14999999,-0.61616164,0.8082318,1194,-1.1378347,-0.7294227,,1818.914178609848,-0.9206079,0.98176545,0.1785774,0.9811341,0.5183134,23880
0.93791735,3.1008868,4.7269487,4.257118e-10,0.93791735,-0.4304856,187.35657,1.4108372,0.1567837,,0.14999999,-1.0,0.8083363,1195,-0.29357547,-0.7290744,,1820.9045233726501,-1.2556701,0.98176545,1.1204023e-05,1.0199666,0.9331122,23900
0.93791735,4.639007,4.712264,4.250002e-10,0.93791735,-0.43132204,187.40033,1.4107859,0.15668923,,0.14999999,-1.0,0.8084308,1196,-2.0089233,-0.73012865,,1822.9418590068817,-1.1303117,0.98176545,1.12133985e-05,1.0208383,0.9213472,23920
0.93791735,4.434851,4.697695,4.2429038e-10,0.93791735,-0.4321578,187.43811,1.4106057,0.15658993,,0.14999999,-1.0,0.8085301,1197,-0.88867146,-0.73024464,,1825.4423604011536,-0.89313716,0.98176545,1.122277e-05,1.0215406,0.92734987,23940
0.93791735,2.636375e-10,9.995538,4.2358234e-10,0.93791735,-0.43299288,187.46985,1.4097427,0.15648574,,0.14999999,0.13131313,0.8086343,1198,-0.28756192,-0.7298581,,1828.677741765976,0.16247134,0.98176545,0.18896148,1.0111116,0.933375,23960
0.93791735,9.181326e-13,4.6871495,4.2287604e-10,0.93791735,-0.43366954,187.9411,1.4091609,0.15674818,,0.14999999,-1.0,0.80837184,1199,-1.3351549,-0.7303557,,1831.4876198768616,-0.85885704,0.98176545,1.12397465e-05,1.0208399,0.49396068,23980
0.93791735,3.2920413,3.6550348,4.2217158e-10,0.93791735,-0.4345032,187.97198,1.4092407,0.15664333,,0.14999999,-0.7979798,0.8084767,1200,-0.2956828,-0.7299769,,1833.986366033554,-0.8122149,0.98176545,0.0041455566,0.9563975,0.9341981,24000
0.93791735,3.6116898,3.6469727,4.214688e-10,0.93791735,-0.43533275,188.00189,1.4090317,0.15653783,,0.14999999,-0.7979798,0.8085822,1201,-0.31049737,-0.72966444,,1837.8757724761963,-0.79051673,0.98176545,0.0041489974,0.95741177,0.9351543,24020
0.93791735,3.6390557,3.6390557,4.2076784e-10,0.93791735,-0.43616158,188.03174,1.4088507,0.15643245,,0.14999999,-0.7979798,0.80868757,1202,-0.3147804,-0.7293552,,1842.097752571106,-0.8613539,0.98176545,0.004152437,0.95844716,0.9352512,24040
0.93791735,1.29786625e-33,41.40855,4.200686e-10,0.93791735,-0.43698972,188.06287,1.4087175,0.1563282,,0.14999999,1.0,0.8087918,1203,-0.28919965,-0.72902435,,1846.303874015808,0.99412876,0.98176545,5.6967663e-15,1.0610702,0.9341047,24060
0.93791735,2.8236775e-30,3.6341083,4.1937115e-10,0.93791735,-0.43782064,188.99512,1.408388,0.15697265,,0.14999999,-0.7979798,0.8081474,1204,-2.3523765,-0.73033077,,1850.523980140686,-0.79495573,0.98176545,0.004159332,0.9591555,0.032854553,24080
0.93791735,3.625654,3.6261818,4.186754e-10,0.93791735,-0.4386474,189.02502,1.4082067,0.15686727,,0.14999999,-0.7979798,0.80825275,1205,-0.31005636,-0.73001635,,1854.7456896305084,-0.8483917,0.98176545,0.004162772,0.9601747,0.9350966,24100
0.93791735,3.484335,3.5969458,4.1798134e-10,0.93791735,-0.43947348,189.05524,1.4079286,0.15676224,,0.14999999,-0.8181818,0.8083578,1206,-0.29037648,-0.7296852,,1858.9956376552582,-0.8767049,0.98176545,0.0025034784,0.9630285,0.9349144,24120
0.93791735,4.2925126e-07,6.911217,4.1728906e-10,0.93791735,-0.44030026,189.08624,1.4077582,0.156658,,0.14999999,-0.030303031,0.808462,1207,-0.28050888,-0.72934425,,1863.2568464279175,-0.22751153,0.98176545,1.5428932,0.9933799,0.9341956,24140
0.93791735,4.2012897,4.281739,4.1659842e-10,0.93791735,-0.43985093,189.12714,1.4079063,0.15656221,,0.14999999,-0.23232323,0.8085578,1208,-0.4577246,-0.72912616,,1867.5154674053192,-0.070402235,0.98176545,4.1223707,0.9915584,0.92419165,24160
0.93791735,2.6199007e-08,4.706935,4.1590958e-10,0.93791735,-0.43727165,189.20703,1.4076128,0.15649879,,0.14999999,-1.0,0.8086212,1209,-0.7676518,-0.72916573,,1871.7810974121094,-0.6820817,0.98176545,1.1280316e-05,1.0207825,0.8852231,24180
0.93791735,2.6975193,3.615519,4.152224e-10,0.93791735,-0.43809843,189.23627,1.4078596,0.15639365,,0.14999999,-0.7979798,0.8087264,1210,-0.31264818,-0.7288052,,1876.0313608646393,-0.54221874,0.98176545,0.004160488,0.96231556,0.93583184,24200
0.93791735,3.1432385,3.58706,4.1453696e-10,0.93791735,-0.4389211,189.2677,1.4076322,0.15629041,,0.14999999,-0.61616164,0.8088296,1211,-0.28857338,-0.7284732,,1880.1604506969452,-0.57307184,0.98176545,0.18021403,0.98077214,0.93375784,24220
0.93791735,3.5113516,3.5657558,4.1385315e-10,0.93791735,-0.43959773,189.29639,1.4073721,0.15618515,,0.14999999,-0.5959596,0.80893487,1212,-0.28946057,-0.7281274,,1882.241117477417,-0.58742994,0.98176545,0.2503252,0.98415583,0.9364305,24240
0.93791735,3.5464017,3.5582292,4.1317108e-10,0.93791735,-0.44021595,189.32507,1.4071759,0.15608007,,0.14999999,-0.5959596,0.80903995,1213,-0.28936887,-0.72777927,,1884.3167893886566,-0.47889033,0.98176545,0.25048,0.98498464,0.93637127,24260
0.93791735,3.4987438,3.566305,4.1249065e-10,0.93791735,-0.44083354,189.35425,1.4072462,0.15597546,,0.14999999,-0.45454547,0.80914456,1214,-0.2873929,-0.72742933,,1886.395902633667,-0.77633756,0.98176545,1.497694,0.98679036,0.936004,24280
0.93791735,0.00034932347,5.30495,4.1181195e-10,0.93791735,-0.440424,189.38391,1.4063864,0.15587151,,0.14999999,-0.13131313,0.8092485,1215,-0.30800864,-0.72709566,,1888.4804091453552,-0.24677038,0.98176545,3.164916,0.9938991,0.9354246,24300
0.93791735,4.089997,4.1445737,4.1113493e-10,0.93791735,-0.4386452,189.42041,1.405837,0.15577334,,0.14999999,-0.25252524,0.8093467,1216,-0.43109864,-0.726858,,1890.574060678482,-0.1956435,0.98176545,4.1114736,0.9899996,0.92861044,24320
0.93791735,0.0019415754,14.337186,4.1045956e-10,0.93791735,-0.4360918,189.47101,1.4057205,0.15568697,,0.14999999,0.3939394,0.80943304,1217,-0.50218594,-0.72668236,,1892.6635587215424,0.26881158,0.98176545,0.0005316805,1.0109949,0.91449076,24340
0.93791735,1.2579042e-10,3.613129,4.0978582e-10,0.93791735,-0.43691272,189.97107,1.405715,0.15596962,,0.14999999,-0.7979798,0.8091504,1218,-1.5152762,-0.7273238,,1894.7562403678894,-0.39361218,0.98176545,0.004155557,0.96173996,0.46516645,24360
0.93791735,2.9034333,3.934588,4.0911374e-10,0.93791735,-0.43772998,190.0025,1.4073684,0.15586752,,0.14999999,-0.2929293,0.8092525,1219,-0.31298003,-0.72701573,,1896.8450121879578,-0.16758285,0.98176545,3.878962,0.9897632,0.93366086,24380
0.93791735,4.416588,4.417158,4.0844336e-10,0.93791735,-0.43537298,190.05267,1.4071796,0.15578091,,0.14999999,-0.21212122,0.8093391,1220,-0.5512674,-0.72688067,,1898.948818206787,-0.20781457,0.98176545,4.0359955,0.9961966,0.91491127,24400
0.93791735,4.2391543,4.2514243,4.077746e-10,0.93791735,-0.43288958,190.09741,1.4068475,0.15568995,,0.14999999,-0.23232323,0.80943006,1221,-0.47953063,-0.726682,,1900.980917930603,-0.020315453,0.98176545,4.0937734,0.9959432,0.92035604,24420
0.93791735,5.428153,5.5426426,4.071075e-10,0.93791735,-0.43036103,190.27771,1.4057847,0.15571004,,0.14999999,-0.11111111,0.80941,1222,-0.89661413,-0.72682506,,1903.1411180496216,-0.21399954,0.98176545,2.8141842,0.9983082,0.78491044,24440
0.93791735,4.205031,4.230708,4.0644196e-10,0.93791735,-0.42887875,190.31604,1.4054288,0.15561408,,0.14999999,-0.23232323,0.80950594,1223,-0.46556154,-0.7266138,,1905.7314133644104,-0.33927578,0.98176545,4.077387,0.99641293,0.9267425,24460
0.93791735,3.4848096,3.6305046,4.0577813e-10,0.93791735,-0.4263677,190.34729,1.4052801,0.15551251,,0.14999999,-0.3939394,0.8096075,1224,-0.3366345,-0.7262988,,1909.3036236763,-0.30636197,0.98176545,2.4194262,0.9851956,0.93389654,24480
0.93791735,3.789413,3.8886147,4.0511594e-10,0.93791735,-0.42520964,190.38556,1.4052398,0.15541685,,0.14999999,-0.2929293,0.8097032,1225,-0.35803938,-0.7260108,,1911.3923301696777,-0.39489543,0.98176545,3.8306985,0.9924075,0.9267801,24500
0.93791735,3.579483,3.5895586,4.044553e-10,0.93791735,-0.42290342,190.41626,1.4051298,0.15531504,,0.14999999,-0.41414142,0.809805,1226,-0.30526814,-0.7256744,,1913.4624240398407,-0.11144307,0.98176545,2.0823877,0.9866352,0.93451244,24520
0.93791735,4.098453,4.3599257,4.037963e-10,0.93791735,-0.4220217,190.48401,1.4043968,0.1552437,,0.14999999,-0.21212122,0.8098763,1227,-0.65767455,-0.7256304,,1915.5431187152863,-0.34625396,0.98176545,3.9824681,0.99934536,0.8973687,24540
0.93791735,3.6206434,3.6397185,4.0313894e-10,0.93791735,-0.4195959,190.51514,1.403908,0.15514266,,0.14999999,-0.37373737,0.80997735,1228,-0.32525554,-0.7253056,,1917.6256136894226,-0.4481097,0.98176545,2.7323751,0.9873545,0.93389475,24560
0.93791735,0.00039426054,11.172367,4.0248313e-10,0.93791735,-0.41818732,190.54578,1.4037597,0.15504134,,0.14999999,0.1919192,0.8100787,1229,-0.28636596,-0.7249593,,1919.7163865566254,0.05702047,0.98176545,0.06297495,1.0227581,0.9344477,24580
0.93791735,2.0456659e-05,21.588554,4.01829e-10,0.93791735,-0.4189494,190.9707,1.4037607,0.15526068,,0.14999999,0.8181818,0.80985934,1230,-1.0994292,-0.7252475,,1921.8009688854218,1.0291023,0.98176545,6.072221e-11,1.1428574,0.5403284,24600
0.93791735,1.8101882e-20,3.5445085,4.011764e-10,0.93791735,-0.41976207,191.90912,1.4037349,0.1558969,,0.14999999,-0.45454547,0.8092231,1231,-2.4793506,-0.7265621,,1923.8818004131317,-0.45437,0.98176545,1.4664655,0.9876758,0.02667028,24620
0.93791735,3.5362952,3.537203,4.0052545e-10,0.93791735,-0.41938353,191.93927,1.4035677,0.15579486,,0.14999999,-0.45454547,0.80932516,1232,-0.28489885,-0.72621423,,1925.9747412204742,-0.45441452,0.98176545,1.4659104,0.9885097,0.93495136,24640
0.93791735,3.5290132,3.5299392,3.9987602e-10,0.93791735,-0.41900575,191.96881,1.4034021,0.1556924,,0.14999999,-0.45454547,0.8094276,1233,-0.28283712,-0.72586435,,1928.078534603119,-0.40660885,0.98176545,1.4653568,0.9893368,0.9356804,24660
0.93791735,3.5581424,3.5581424,3.992282e-10,0.93791735,-0.4186287,192.0011,1.4032452,0.15559244,,0.14999999,-0.41414142,0.8095276,1234,-0.292318,-0.72552216,,1930.1789565086365,-0.5662688,0.98176545,2.073505,0.9896054,0.93283266,24680
0.93791735,3.5226269,3.525602,3.9858195e-10,0.93791735,-0.41775984,192.02954,1.4028881,0.1554895,,0.14999999,-0.5555556,0.8096305,1235,-0.28357613,-0.7251733,,1932.340653181076,-0.36481827,0.98176545,0.44692194,0.9884978,0.9365811,24700
0.93791735,3.6105242,3.6113253,3.9793724e-10,0.93791735,-0.4182074,192.06079,1.4027541,0.15538901,,0.14999999,-0.37373737,0.809731,1236,-0.30743924,-0.72484505,,1934.4318256378174,-0.3103781,0.98176545,2.7285838,0.99065065,0.9338159,24720
0.93791735,3.7007718,3.702465,3.972941e-10,0.93791735,-0.416811,192.0954,1.4025514,0.15529132,,0.14999999,-0.33333334,0.8098287,1237,-0.34206983,-0.72454363,,1936.5322933197021,-0.3449993,0.98176545,3.3360748,0.99289143,0.9306244,24740
0.93791735,3.6373043,3.6401734,3.9665254e-10,0.93791735,-0.41492578,192.12805,1.4023466,0.15519226,,0.14999999,-0.35353535,0.80992776,1238,-0.31468058,-0.724219,,1938.6303026676178,-0.5384059,0.98176545,3.0367103,0.992815,0.9324399,24760
0.93791735,3.358098,3.4875305,3.960125e-10,0.93791735,-0.41328332,192.15692,1.4018731,0.15509033,,0.14999999,-0.4949495,0.8100297,1239,-0.27515906,-0.7238629,,1940.7384686470032,-0.10337603,0.98176545,0.95724404,0.99195045,0.936217,24780
0.93791735,4.3177457,7.2894807,3.9537404e-10,0.93791735,-0.4133178,192.2185,1.4022533,0.15501493,,0.14999999,-0.01010101,0.8101051,1240,-0.6778904,-0.72383267,,1943.1266644001007,-0.5333139,0.98176545,1.2319423,0.9962459,0.90349644,24800
0.93791735,3.4697695,3.4877052,3.947371e-10,0.93791735,-0.4131309,192.24756,1.4016542,0.15491337,,0.14999999,-0.5151515,0.81020665,1241,-0.2732372,-0.72347385,,1946.671837568283,-0.6575395,0.98176545,0.75495726,0.9921344,0.93619096,24820
0.93791735,3.4807606,3.5700068,3.9410172e-10,0.93791735,-0.41332823,192.27576,1.4016645,0.15481138,,0.14999999,-0.61616164,0.81030864,1242,-0.30711663,-0.7231455,,1950.3349776268005,-0.4034405,0.98176545,0.17566034,0.98136944,0.9368689,24840
0.93791735,0.0012965883,4.8202643,3.9346784e-10,0.93791735,-0.41399163,192.30664,1.4012172,0.15471172,,0.14999999,-1.0,0.8104083,1243,-0.28231764,-0.72280633,,1956.4412984848022,-1.2361768,0.98176545,1.1020742e-05,1.0144625,0.93415487,24860
0.93791735,4.7085757,4.8055077,3.9283551e-10,0.93791735,-0.41479582,192.34991,1.401201,0.15462214,,0.14999999,-1.0,0.8104979,1244,-1.8107485,-0.7236701,,1961.0567133426666,-1.2120115,0.98176545,1.1029606e-05,1.0153401,0.92184085,24880
0.93791735,4.6666617,4.790865,3.922047e-10,0.93791735,-0.41559932,192.39105,1.4011676,0.15453094,,0.14999999,-1.0,0.8105891,1245,-1.5611262,-0.7243312,,1964.888262271881,-1.106373,0.98176545,1.1038466e-05,1.0161853,0.9240873,24900
0.93791735,4.4281325,4.776333,3.915754e-10,0.93791735,-0.41640222,192.42847,1.4009757,0.15443695,,0.14999999,-1.0,0.8106831,1246,-0.7612454,-0.7243488,,1968.521065235138,-1.159952,0.98176545,1.1047334e-05,1.0168401,0.92771715,24920
0.93791735,4.5549393,4.7619123,3.909476e-10,0.93791735,-0.41720444,192.46722,1.4008801,0.1543442,,0.14999999,-1.0,0.8107758,1247,-1.1065787,-0.72464263,,1970.6437997817993,-0.85018635,0.98176545,1.1056208e-05,1.0175996,0.92632467,24940
0.93791735,0.023150101,3.5984657,3.903214e-10,0.93791735,-0.41800603,192.49792,1.400678,0.1542452,,0.14999999,-0.37373737,0.8108748,1248,-0.30058816,-0.72428954,,1973.4132504463196,-0.46703088,0.98176545,2.7280345,0.99223936,0.93435246,24960
0.93791735,3.4805148,3.483277,3.896966e-10,0.93791735,-0.41662347,192.52649,1.4007573,0.15414447,,0.14999999,-0.47474748,0.81097555,1249,-0.27032202,-0.72393286,,1975.5911083221436,-0.08883011,0.98176545,1.1957208,0.9936404,0.93659616,24980
0.93791735,5.235439,5.261733,3.8907333e-10,0.93791735,-0.4164669,192.6101,1.4008224,0.15408808,,0.14999999,-0.13131313,0.81103194,1250,-0.71737605,-0.7239331,,1977.9004294872284,-0.118475504,0.98176545,3.0899951,0.9992053,0.88149357,25000
0.93791735,4.932875,4.9814644,3.8845158e-10,0.93791735,-0.41479763,192.67297,1.4005103,0.15401518,,0.14999999,-0.15151516,0.81110483,1251,-0.64199865,-0.723869,,1980.0814700126648,-0.24390978,0.98176545,3.3728318,1.0007253,0.90218514,25020
0.93791735,3.990754,4.1804156,3.8783127e-10,0.93791735,-0.4129042,192.71301,1.399975,0.15392411,,0.14999999,-0.23232323,0.8111959,1252,-0.40878195,-0.7236177,,1983.4771056175232,-0.43506873,0.98176545,4.01277,0.9996958,0.92522186,25040
0.93791735,3.4678388,3.4867826,3.8721248e-10,0.93791735,-0.41050264,192.74341,1.3995676,0.15382552,,0.14999999,-0.45454547,0.8112945,1253,-0.27378,-0.72325957,,1988.452715396881,-0.4492387,0.98176545,1.4529495,0.9932772,0.9347063,25060
0.93791735,3.4795284,3.4798818,3.8659514e-10,0.93791735,-0.4101415,192.77338,1.3994064,0.15372676,,0.14999999,-0.45454547,0.81139326,1254,-0.2693411,-0.7229034,,1992.2401270866394,-0.3242377,0.98176545,1.452425,0.9940569,0.93510854,25080
0.93791735,3.663741,3.6701024,3.859793e-10,0.93791735,-0.40978107,192.8053,1.3993232,0.15362972,,0.14999999,-0.33333334,0.8114903,1255,-0.32214174,-0.72258925,,1995.930517911911,-0.36574793,0.98176545,3.3127046,0.9953078,0.93311965,25100
0.93791735,3.5608342,3.562217,3.8536493e-10,0.93791735,-0.40794143,192.83728,1.3990818,0.1535328,,0.14999999,-0.37373737,0.8115872,1256,-0.29323182,-0.7222518,,1998.0999710559845,-0.74329495,0.98176545,2.7007155,0.9950789,0.933247,25120
0.93791735,0.85493004,4.7818384,3.8475204e-10,0.93791735,-0.40658936,192.86609,1.3995618,0.15343362,,0.14999999,-1.0,0.8116864,1257,-0.32947165,-0.7219437,,2000.2683300971985,-1.162187,0.98176545,1.0939463e-05,1.0168526,0.93630666,25140
0.93791735,4.566258,4.767506,3.8414058e-10,0.93791735,-0.40738457,192.90527,1.3994695,0.15334284,,0.14999999,-1.0,0.8117772,1258,-1.1250597,-0.72225153,,2003.794733285904,-1.0728282,0.98176545,1.0948167e-05,1.0176088,0.9258801,25160
0.93791735,4.287269,4.753283,3.835306e-10,0.93791735,-0.40817916,192.94122,1.3991891,0.15324962,,0.14999999,-1.0,0.8118704,1259,-0.59533393,-0.7221375,,2008.1892426013947,-1.2020853,0.98176545,1.0956868e-05,1.0181451,0.9291516,25180
0.93791735,4.606058,4.7391653,3.8292208e-10,0.93791735,-0.40897313,192.98114,1.399137,0.15315962,,0.14999999,-1.0,0.8119604,1260,-1.4567121,-0.72270703,,2012.6844489574432,-0.9563017,0.98176545,1.0965565e-05,1.0189383,0.9252948,25200
0.93791735,3.4806123,4.725155,3.82315e-10,0.93791735,-0.40976644,193.01367,1.3982848,0.15306395,,0.14999999,-1.0,0.81205606,1261,-0.311461,-0.72236663,,2017.204737663269,-0.84209585,0.98176545,1.097427e-05,1.0188403,0.93252444,25220
0.93791735,1.1612991,3.5883904,3.8170936e-10,0.93791735,-0.41055915,193.04395,1.3970561,0.15296668,,0.14999999,-0.61616164,0.81215334,1262,-0.30571923,-0.7220223,,2021.6730959415436,-0.6210303,0.98176545,0.17517462,0.97836727,0.9348001,25240
0.93791735,3.580028,3.5810513,3.8110518e-10,0.93791735,-0.4112124,193.073,1.3969151,0.15286863,,0.14999999,-0.61616164,0.8122514,1263,-0.29771584,-0.72170407,,2026.1422863006592,-0.67882514,0.98176545,0.1752891,0.9792207,0.9361514,25260
0.93791735,3.505624,3.600903,3.8050235e-10,0.93791735,-0.4118651,193.10254,1.3967047,0.15277094,,0.14999999,-0.6363636,0.8123491,1264,-0.31625336,-0.7214001,,2030.6060333251953,-0.75940245,0.98176545,0.12409069,0.9758886,0.9356451,25280
0.93791735,3.5639935,3.6626205,3.79901e-10,0.93791735,-0.41255775,193.13269,1.3972033,0.15267408,,0.14999999,-0.7979798,0.81244594,1265,-0.3257715,-0.72110695,,2035.0888483524323,-0.8391038,0.98176545,0.0040555713,0.95619094,0.93486416,25300
0.93791735,3.472343,3.6549337,3.7930112e-10,0.93791735,-0.41334474,193.16394,1.39691,0.15257818,,0.14999999,-0.7979798,0.81254184,1266,-0.30422994,-0.72081274,,2042.0213766098022,-0.72272617,0.98176545,0.0040587652,0.95703,0.9338898,25320
0.93791735,3.2322922,3.6472912,3.7870257e-10,0.93791735,-0.41413113,193.19275,1.396452,0.15248048,,0.14999999,-0.7979798,0.81263953,1267,-0.32085687,-0.72053134,,2045.9939975738525,-0.51966655,0.98176545,0.004061958,0.9576786,0.9363226,25340
0.93791735,2.8231802,3.5595272,3.781055e-10,0.93791735,-0.41491687,193.2207,1.3963364,0.15238225,,0.14999999,-0.61616164,0.81273776,1268,-0.26660034,-0.7202072,,2050.5230705738068,-0.55357575,0.98176545,0.17593965,0.98121524,0.93711954,25360
0.93791735,3.229233,3.4626563,3.7750983e-10,0.93791735,-0.41556647,193.25171,1.3964882,0.15228659,,0.14999999,-0.4949495,0.8128334,1269,-0.27044183,-0.71986806,,2055.6671347618103,-0.468618,0.98176545,0.95943207,0.9941027,0.934132,25380
0.93791735,3.4450326,3.4676194,3.7691555e-10,0.93791735,-0.4155984,193.281,1.3963544,0.15218979,,0.14999999,-0.45454547,0.8129302,1270,-0.26315266,-0.71951354,,2060.0388917922974,-0.30317968,0.98176545,1.4603723,0.9946904,0.9357362,25400
0.93791735,3.73703,3.836164,3.763227e-10,0.93791735,-0.41523626,193.31384,1.3965796,0.1520958,,0.14999999,-0.2929293,0.8130242,1271,-0.34244466,-0.7192216,,2064.1892454624176,-0.38171723,0.98176545,3.7926836,0.99615985,0.93243074,25420
0.93791735,3.5318224,3.5636587,3.7573122e-10,0.93791735,-0.41304317,193.34753,1.3962016,0.15200275,,0.14999999,-0.37373737,0.81311727,1272,-0.28504756,-0.71888375,,2068.0220930576324,-0.10446805,0.98176545,2.714529,0.99492526,0.93145037,25440
0.93791735,0.00058794365,16.971579,3.7514114e-10,0.93791735,-0.4116972,193.41321,1.3958015,0.15193498,,0.14999999,0.53535354,0.81318504,1273,-0.68008965,-0.71885777,,2070.233706474304,0.50834984,0.98176545,6.157951e-06,1.0024414,0.8993512,25460
0.93791735,0.00055676664,4.767929,3.7455244e-10,0.93791735,-0.41248247,194.00623,1.395589,0.15228122,,0.14999999,-0.17171717,0.8128388,1274,-1.8060361,-0.7197125,,2073.3590025901794,-0.35700372,0.98176545,3.6130462,0.99907285,0.3720997,25480
0.93791735,3.5567424,3.5575948,3.7396514e-10,0.93791735,-0.4104351,194.03894,1.3953514,0.15218735,,0.14999999,-0.37373737,0.81293267,1275,-0.29688612,-0.71938235,,2077.840845346451,-0.27301288,0.98176545,2.7074585,0.9950988,0.9324483,25500
0.93791735,3.8082533,3.812093,3.7337922e-10,0.93791735,-0.40909788,194.07922,1.3952637,0.15209967,,0.14999999,-0.2929293,0.81302035,1276,-0.3678039,-0.71911114,,2081.844430208206,-0.46467173,0.98176545,3.7694738,0.9978098,0.9248614,25520
0.93791735,3.436812,3.4483817,3.7279468e-10,0.93791735,-0.4069315,194.10803,1.3950337,0.15200317,,0.14999999,-0.45454547,0.81311685,1277,-0.2586415,-0.7187528,,2086.3373913764954,-0.6015061,0.98176545,1.4477701,0.9961169,0.9362633,25540
0.93791735,3.5250626,3.525735,3.7221148e-10,0.93791735,-0.40658116,194.1366,1.3948137,0.15190661,,0.14999999,-0.5959596,0.8132134,1278,-0.2824004,-0.71841484,,2090.7679481506348,-0.51831466,0.98176545,0.24219528,0.98555005,0.9364845,25560
0.93791735,3.4400723,3.4400723,3.716297e-10,0.93791735,-0.40717384,194.16614,1.3947068,0.15181088,,0.14999999,-0.5151515,0.81330913,1279,-0.25753325,-0.71806616,,2093.286680698395,-0.64896816,0.98176545,0.75047326,0.9957399,0.93573844,25580
0.93791735,3.4977787,3.5417519,3.7104922e-10,0.93791735,-0.4073688,194.19482,1.394489,0.15171468,,0.14999999,-0.61616164,0.81340533,1280,-0.29786375,-0.71774185,,2096.5200703144073,-0.3687386,0.98176545,0.17461663,0.9829298,0.93643343,25600
0.93791735,0.0032695325,11.482037,3.7047018e-10,0.93791735,-0.40801334,194.22864,1.3941469,0.15162265,,0.14999999,0.1919192,0.81349736,1281,-0.28398144,-0.7174168,,2098.753757953644,0.39386284,0.98176545,0.06233749,1.0136385,0.93132174,25620
0.93791735,14.49449,14.679422,3.6989242e-10,0.93791735,-0.40874502,194.76965,1.3942337,0.15192646,,0.14999999,0.3939394,0.81319356,1282,-1.6955872,-0.7181715,,2102.1452407836914,0.68697035,0.98176545,0.0005173376,1.0114803,0.4239499,25640
0.93791735,1.4077833e-11,3.4504194,3.6931602e-10,0.93791735,-0.40952435,195.46204,1.3937347,0.15234762,,0.14999999,-0.43434343,0.8127724,1283,-1.9763923,-0.7191459,,2106.633243560791,-0.4868063,0.98176545,1.7427185,0.9967706,0.2728607,25660
0.93791735,0.009827994,4.7929854,3.68741e-10,0.93791735,-0.40894607,195.49109,1.3935812,0.1522516,,0.14999999,-1.0,0.8128684,1284,-0.25191697,-0.718785,,2111.2352135181427,-1.1090546,0.98176545,1.0965272e-05,1.0146356,0.9359908,25680
0.93791735,0.0007572871,3.425068,3.681673e-10,0.93791735,-0.40972456,195.52832,1.3934788,0.15216213,,0.14999999,-0.47474748,0.8129579,1285,-0.77706194,-0.71881974,,2115.0903193950653,-0.4642013,0.98176545,1.1875,0.99758935,0.9278473,25700
0.93791735,0.005801653,4.7825975,3.6759495e-10,0.93791735,-0.40957877,195.55737,1.3933526,0.15206641,,0.14999999,-1.0,0.8130536,1286,-0.25176784,-0.7184589,,2120.876852750778,-0.97949785,0.98176545,1.0972208e-05,1.0151972,0.93598026,25720
0.93791735,0.00821088,3.4284248,3.6702397e-10,0.93791735,-0.41035607,195.59094,1.393293,0.15197426,,0.14999999,-0.45454547,0.81314576,1287,-0.34341395,-0.7181565,,2127.689164876938,-0.51630855,0.98176545,1.4527366,0.9982358,0.93180937,25740
0.93791735,3.3876462,3.415176,3.6645428e-10,0.93791735,-0.41000465,195.62024,1.3930953,0.15187907,,0.14999999,-0.4949495,0.81324095,1288,-0.25209185,-0.71779644,,2132.0533213615417,-0.29294616,0.98176545,0.9541107,0.9985274,0.9357946,25760
0.93791735,1.3088401e-09,19.673666,3.658859e-10,0.93791735,-0.41004023,195.6576,1.3931004,0.15179026,,0.14999999,0.6969697,0.81332976,1289,-0.34399247,-0.717508,,2136.4844541549683,0.28438446,0.98176545,1.30423805e-08,1.0960042,0.92768633,25780
