DenMISELogFirst,LQGmu1_actor,ReturnAbsMax,IWMean,ReturnLastEpisode,TimeElapsed,IWMax,Delta,IWMin,LQGsigma_higher,Iteration,ReturnMean,ReturnStepMax,Regret,LQGmu1_higher,ReturnMax,DenMISELogLast,IWFirstEpisode,DenMISEMeanLog,ReturnMin,Bound,IWLastEpisode,TimestepsSoFar,Regret/t
-0.7572871,-0.45454213,0.93505776,1.0523667,0.93461746,60.52809810638428,4.5079675,9.74086e-08,,0.14999999,79,0.6824671,0.9790224,22.329582,-0.7373737,0.93505776,-0.5356809,0.00083158986,-0.8348125,,2.8540082,3.6177104,1580,0.2826529
-0.7698553,0.7222724,0.93505776,1.2773976,0.93092406,61.32087564468384,8.737357,9.49886e-08,,0.14999999,80,0.6855728,0.9790224,22.363777,0.83838385,0.93505776,-0.5819901,1.3543835e-08,-0.8311709,,2.8396473,3.5028793e-16,1600,0.2795472
-0.7822779,-0.42450184,0.93505776,0.9360769,0.24770308,62.109955072402954,5.324587,9.265769e-08,,0.14999999,81,0.680167,0.9790224,23.081192,-0.25252524,0.93505776,-1.0553259,3.6345997,-0.8310625,,2.8408787,5.1579656e-09,1620,0.284953
-0.7506539,-0.57606745,0.93505776,1.0519214,0.9342999,62.91439986228943,4.702689,9.041153e-08,,0.14999999,82,0.68326616,0.9790224,23.112015,-0.4949495,0.93505776,-0.5906786,0.19909458,-0.8291022,,2.865385,4.2998238,1640,0.28185385
-0.7603503,-1.0573338,0.93505776,0.95761347,0.9338033,63.68645524978638,8.284411,8.8246054e-08,,0.14999999,83,0.6862847,0.9790224,23.143333,-1.0,0.93505776,-0.5089974,1.1497502e-07,-0.82480556,,2.8340876,0.081547245,1660,0.2788353
-0.77232647,-0.15414387,0.93505776,0.9371854,0.9268262,64.47888898849487,7.558045,8.6157456e-08,,0.14999999,84,0.6891483,0.9790224,23.181625,0.25252524,0.93505776,-0.94552755,0.3251349,-0.82701236,,2.8189092,1.8921575e-16,1680,0.2759717
-0.7802977,-0.71639764,0.93505776,1.0801615,0.90630925,65.28986501693726,4.5436344,8.4142165e-08,,0.14999999,85,0.69170314,0.9790224,23.240437,-0.5555556,0.93505776,-0.7358847,0.0664925,-0.82696444,,2.8087282,0.1546437,1700,0.27341688
-0.7912118,-0.16677712,0.93505776,0.8500526,0.93378365,66.10066509246826,6.2445884,8.219674e-08,,0.14999999,86,0.694518,0.9790224,23.27177,-0.05050505,0.93505776,-0.5041612,5.464176,-0.822462,,2.8060641,0.00023141921,1720,0.270602
-0.74117255,-0.89874375,0.93505776,0.98275286,0.9094937,66.91751146316528,7.895451,8.031802e-08,,0.14999999,87,0.69698906,0.9790224,23.327393,-1.0,0.93505776,-0.6990107,1.12791106e-07,-0.8229321,,2.7831511,1.0668307e-06,1740,0.26813096
-0.75260127,-0.4934298,0.93505776,0.97144586,0.9310272,67.73084855079651,5.171782,7.850298e-08,,0.14999999,88,0.6996485,0.9790224,23.361496,-0.25252524,0.93505776,-0.5589223,3.528322,-0.82037455,,2.7778006,0.00043382807,1760,0.26547152
-0.72458917,-0.67375356,0.93505776,1.0797862,0.93337125,68.54894161224365,4.5001435,7.674878e-08,,0.14999999,89,0.7022746,0.9790224,23.393242,-0.6969697,0.93505776,-0.53379154,0.0024070747,-0.8176412,,2.7829056,1.8064072,1780,0.2628454
-0.7357354,0.43302244,0.93505776,1.2054669,0.9341866,69.37976002693176,8.311038,7.505273e-08,,0.14999999,90,0.70485145,0.9790224,23.424171,0.5959596,0.93505776,-0.48720548,9.417074e-05,-0.81322587,,2.7677236,1.1949775e-15,1800,0.26026857
-0.7467842,-0.63126975,0.93505776,1.1041185,0.40347174,70.21187853813171,4.4400377,7.3412274e-08,,0.14999999,91,0.7015396,0.9790224,23.98582,-0.5555556,0.93505776,-1.0517219,0.06430102,-0.81394076,,2.7493877,2.817048e-09,1820,0.26358044
-0.75700694,-0.5508311,0.93505776,1.0615311,0.93423545,71.04147434234619,4.5119333,7.182504e-08,,0.14999999,92,0.7040689,0.9790224,24.0167,-0.8181818,0.93505776,-0.46784955,7.476444e-05,-0.8092068,,2.7467215,1.953598,1840,0.26105112
-0.767817,0.83725715,0.93505776,0.8332851,0.9341217,71.87060618400574,14.528929,7.028872e-08,,0.14999999,93,0.7065425,0.9790224,24.047714,1.0,0.93505776,-0.47863042,8.498165e-12,-0.8051252,,2.7440147,2.6382188e-23,1860,0.25857753
-0.7785123,-0.47367647,0.93505776,1.0305874,0.16411433,72.68833017349243,4.6599593,6.880116e-08,,0.14999999,94,0.70077205,0.9790224,24.84871,-0.43434343,0.93505776,-1.1707026,0.5363165,-0.81112653,,2.7246187,2.1276868e-15,1880,0.26434797
-0.7834051,-0.63151705,0.93505776,1.1476622,0.93319976,73.50487613677979,4.1878753,6.736033e-08,,0.14999999,95,0.70321864,0.9790224,24.88063,-0.5959596,0.93505776,-0.49622887,0.028749306,-0.8076096,,2.71128,3.133397,1900,0.26190138
