DenMISELogLast,LQGsigma_higher,Delta,IWFirstEpisode,LQGmu1_actor,IWMean,Regret/t,LQGmu1_higher,ReturnLastEpisode,Iteration,Bound,ReturnStepMax,DenMISEMeanLog,TimeElapsed,ReturnMean,ReturnMax,DenMISELogFirst,IWLastEpisode,IWMin,Regret,ReturnAbsMax,IWMax,ReturnMin,TimestepsSoFar
-0.22400217,0.14999999,2.3866337e-10,0.053110316,-0.41389915,1.0090891,0.11358565,-0.45454547,0.94681835,1596,1.3784287,0.9920586,-0.6789049,3066.5611357688904,0.85153437,0.94870025,-0.98039126,3.1516345,,181.28271,0.94870025,3.4259434,,31920
-0.22567506,0.14999999,2.3836458e-10,0.08025834,-0.33900025,1.0152423,0.11352646,-0.43434343,0.9459429,1597,1.3782725,0.9920586,-0.67861587,3071.0946583747864,0.85159355,0.94870025,-0.9809844,3.3021321,,181.30176,0.94870025,3.375782,,31940
-0.22143626,0.14999999,2.3806632e-10,0.24810508,-0.35842198,1.0286708,0.11346686,-0.37373737,0.94688284,1598,1.3780682,0.9920586,-0.6783204,3074.7323842048645,0.85165316,0.94870025,-0.9815601,3.2310362,,181.32007,0.94870025,3.3007421,,31960
-0.2153764,0.14999999,2.3776864e-10,0.24822178,-0.16985106,1.0291193,0.11340791,-0.37373737,0.9459172,1599,1.3779488,0.9920586,-0.67801327,3078.7846167087555,0.8517121,0.94870025,-0.98203045,3.281647,,181.33923,0.94870025,3.2959995,,31980
-0.44835156,0.14999999,2.3747151e-10,8.2022217e-10,-0.6109072,1.0290694,0.113354206,-1.0,0.93760324,1600,1.3777969,0.9920586,-0.6778519,3082.882682323456,0.8517658,0.94870025,-0.9825004,9.302126e-07,,181.3667,0.94870025,4.7122574,,32000
-0.35908157,0.14999999,2.3717497e-10,0.65209806,-0.4922421,1.0334787,0.11329436,-0.3131313,0.9475211,1601,1.377623,0.9920586,-0.6776351,3085.4421153068542,0.85182565,0.94870025,-0.9831252,0.53089434,,181.38428,0.94870025,3.3768342,,32020
-0.2702298,0.14999999,2.3687893e-10,0.013868671,-0.34555995,0.99203646,0.113235354,-0.5151515,0.9464036,1602,1.3779483,0.9920586,-0.67736006,3089.1330358982086,0.85188466,0.94870025,-0.9833424,3.4443944,,181.40308,0.94870025,3.577606,,32040
-0.21537024,0.14999999,2.365835e-10,0.24870066,-0.2852351,1.030014,0.11317754,-0.37373737,0.94464684,1603,1.3775853,0.9920586,-0.6770773,3091.650374174118,0.8519425,0.94870025,-0.98395777,3.2410848,,181.42358,0.94870025,3.2868738,,32060
-0.2524007,0.14999999,2.362886e-10,0.652947,-0.29175106,1.0344299,0.11311948,-0.3131313,0.9451205,1604,1.3774464,0.9920586,-0.67679405,3094.1865787506104,0.85200053,0.94870025,-0.98442626,3.364532,,181.4436,0.94870025,3.3674765,,32080
-0.24465439,0.14999999,2.3599422e-10,0.6530882,-0.42453814,1.0348643,0.11306369,-0.3131313,0.9414999,1605,1.3773141,0.9920586,-0.67650366,3097.5152027606964,0.8520563,0.94870025,-0.9846425,3.3624763,,181.46716,0.94870025,3.3625164,,32100
-0.2212937,0.14999999,2.3570046e-10,0.017248008,0.59973586,1.0019583,0.11300409,0.53535354,0.9477165,1606,1.3772328,0.9920586,-0.67619884,3102.5703778266907,0.8521159,0.94870025,-0.9848586,4.2518837e-09,,181.48462,0.94870025,18.815422,,32120
-1.998299,0.14999999,2.354072e-10,0.24907713,-0.29217505,1.0308694,0.11331552,-0.37373737,0.3517444,1607,1.3769639,0.9920586,-0.6770227,3106.74209356308,0.8518045,0.94870025,-0.9854703,1.4025191e-08,,182.09802,0.94870025,3.2759993,,32140
-0.24221958,0.14999999,2.3511448e-10,0.4827762,-0.45256487,1.0351667,0.11325908,-0.33333334,0.94242835,1608,1.3767796,0.9920586,-0.6767335,3109.3138687610626,0.85186094,0.94870025,-0.98593736,3.2633574,,182.1206,0.94870025,3.3055263,,32160
-0.23583923,0.14999999,2.3482233e-10,0.11966213,-0.5475276,1.0231789,0.11319971,-0.41414142,0.9472949,1609,1.3764646,0.9920586,-0.67643785,3112.4918370246887,0.8519203,0.94870025,-0.98625886,3.2583232,,182.1383,0.94870025,3.3044744,,32180
-0.31218347,0.14999999,2.345307e-10,0.013916791,-0.7016479,0.99253386,0.113140106,-0.5151515,0.94793135,1610,1.3764385,0.9920586,-0.6761976,3115.111254453659,0.8519799,0.94870025,-0.98680586,3.5504394,,182.15564,0.94870025,3.5639725,,32200
-0.38116428,0.14999999,2.3423966e-10,0.0003194703,-0.4414998,0.9591615,0.11308092,-0.65656567,0.9474382,1611,1.3766199,0.9920586,-0.6760193,3120.7433607578278,0.8520391,0.94870025,-0.9874181,3.7217026,,182.17334,0.94870025,3.8822727,,32220
-0.22603026,0.14999999,2.339491e-10,0.053518027,-0.37217695,1.0123159,0.11302185,-0.45454547,0.9471261,1612,1.3758268,0.9920586,-0.6757659,3127.2875282764435,0.85209817,0.94870025,-0.9880385,3.3215442,,182.19116,0.94870025,3.380589,,32240
-0.20281258,0.14999999,2.3365912e-10,0.24986422,-0.42943984,1.0317461,0.11296409,-0.37373737,0.94529724,1613,1.3756772,0.9920586,-0.6754652,3131.043206214905,0.8521559,0.94870025,-0.9886254,3.2574344,,182.21118,0.94870025,3.25762,,32260
-0.21669136,0.14999999,2.3336968e-10,0.1200014,-0.44433683,1.024305,0.11290592,-0.41414142,0.94608444,1614,1.3755876,0.9920586,-0.67516166,3135.600264310837,0.8522141,0.94870025,-0.98909026,3.2860029,,182.23022,0.94870025,3.287284,,32280
-0.22365664,0.14999999,2.3308075e-10,0.08095567,-0.43556336,1.0195571,0.11284673,-0.43434343,0.94782364,1615,1.3755198,0.9920586,-0.6748673,3138.400292158127,0.8522733,0.94870025,-0.98963535,3.3188515,,182.24744,0.94870025,3.3200827,,32300
-0.2171079,0.14999999,2.327924e-10,0.081001736,-0.45675382,1.0200603,0.11278844,-0.43434343,0.9463298,1616,1.3754361,0.9920586,-0.6745721,3142.551223039627,0.8523316,0.94870025,-0.9902042,3.3044047,,182.26611,0.94870025,3.3153229,,32320
-0.22886908,0.14999999,2.3250456e-10,0.08104779,-0.49519736,1.0205649,0.11272991,-0.43434343,0.9470233,1617,1.375357,0.9920586,-0.67428446,3146.4378485679626,0.8523901,0.94870025,-0.9907727,3.306499,,182.2843,0.94870025,3.3105826,,32340
-0.2573832,0.14999999,2.3221725e-10,0.03491429,-0.44463608,1.0087862,0.11267096,-0.47474748,0.9478113,1618,1.3752863,0.9920586,-0.67401433,3150.166192293167,0.85244906,0.94870025,-0.9913408,3.4084969,,182.30164,0.94870025,3.408636,,32360
-0.21816301,0.14999999,2.3193046e-10,0.05372708,-0.22977479,1.015696,0.11261207,-0.45454547,0.94774294,1619,1.3751979,0.9920586,-0.6737276,3152.809703350067,0.85250795,0.94870025,-0.9919371,3.3007917,,182.31897,0.94870025,3.3482833,,32380
-0.32096648,0.14999999,2.316442e-10,8.284831e-10,-1.1279947,1.0261819,0.11255705,-1.0,0.9416858,1620,1.3747464,0.9920586,-0.6735006,3157.2690510749817,0.85256296,0.94870025,-0.9925214,6.899104e-06,,182.3424,0.94870025,4.7571487,,32400
-0.8748425,0.14999999,2.3135849e-10,8.2899526e-10,-0.92724854,1.0267086,0.112501144,-1.0,0.943184,1621,1.3747077,0.9920586,-0.67360896,3160.5715103149414,0.8526189,0.94870025,-0.9931385,4.432507,,182.36438,0.94870025,4.7461486,,32420
-0.28120953,0.14999999,2.310733e-10,0.25114927,-0.62330866,1.0335013,0.11244339,-0.37373737,0.946418,1622,1.3743416,0.9920586,-0.6733511,3163.107045173645,0.85267663,0.94870025,-0.9937552,0.0038916036,,182.38318,0.94870025,3.2340703,,32440
-0.36018762,0.14999999,2.3078865e-10,0.9937973,0.48211777,0.968521,0.11238474,0.3131313,0.9478373,1623,1.3743074,0.9920586,-0.67313784,3166.9963426589966,0.8527353,0.94870025,-0.9942167,1.3125082e-08,,182.40039,0.94870025,14.871051,,32460
-1.8884879,0.14999999,2.3050452e-10,8.2989227e-10,-1.1629131,1.0265157,0.11265582,-1.0,0.41246614,1624,1.3740218,0.9920586,-0.67390704,3171.1201775074005,0.8524642,0.94870025,-0.9942205,1.1089461e-20,,182.953,0.94870025,4.7410502,,32480
-1.1172773,0.14999999,2.3022088e-10,8.3040375e-10,-0.79044425,1.0270914,0.11260021,-1.0,0.94289947,1625,1.3740325,0.9920586,-0.67416424,3173.867366552353,0.8525198,0.94870025,-0.9948361,4.507154,,182.97534,0.94870025,4.7301617,,32500
-0.3454158,0.14999999,2.299378e-10,0.00058310735,-0.7686537,0.9612914,0.112541914,-0.6363636,0.94718367,1626,1.3745073,0.9920586,-0.6739459,3178.3660156726837,0.8525781,0.94870025,-0.9954513,2.2167075,,182.99316,0.94870025,3.8538907,,32520
-0.35836282,0.14999999,2.2965523e-10,0.0001747747,-0.65863436,0.95727956,0.11248374,-0.67676765,0.9472445,1627,1.3739871,0.9920586,-0.673776,3182.0394473075867,0.8526363,0.94870025,-0.99606574,3.154787,,183.01099,0.94870025,3.8893435,,32540
-0.37395695,0.14999999,2.2937319e-10,0.00017488207,-0.79214084,0.9581179,0.112425685,-0.67676765,0.947207,1628,1.3739598,0.9920586,-0.6736185,3184.6230306625366,0.85269433,0.94870025,-0.9966801,3.8375397,,183.02893,0.94870025,3.8824532,,32560
-0.34132385,0.14999999,2.2909168e-10,6.2562667e-06,-0.5969766,0.9662037,0.11236763,-0.7777778,0.94726324,1629,1.3735874,0.9920586,-0.6734403,3187.1646842956543,0.8527524,0.94870025,-0.997294,3.7244563,,183.04688,0.94870025,3.789672,,32580
-0.33971223,0.14999999,2.2881065e-10,0.00058454135,-0.9168931,0.9630615,0.11231023,-0.6363636,0.94625115,1630,1.3735766,0.9920586,-0.6732567,3190.158540725708,0.8528098,0.94870025,-0.9979077,3.6089594,,183.06567,0.94870025,3.830285,,32600
-0.27810887,0.14999999,2.2853017e-10,0.0013463696,0.6732459,1.0218337,0.11225301,0.6363636,0.9461234,1631,1.3733804,0.9920586,-0.67303723,3194.540326833725,0.852867,0.94870025,-0.9985207,1.8262559e-23,,183.0846,0.94870025,20.916674,,32620
-2.0769787,0.14999999,2.2825018e-10,8.339783e-10,-0.8020391,1.026779,0.1125865,-1.0,0.30862135,1632,1.3732102,0.9920586,-0.6738868,3197.8586502075195,0.8525335,0.94870025,-0.99913275,2.0251828e-26,,183.74121,0.94870025,4.736646,,32640
-0.33265972,0.14999999,2.2797078e-10,6.2716194e-06,-0.7909581,0.96723807,0.11252862,-0.7777778,0.9471253,1633,1.3734165,0.9920586,-0.67366195,3202.082546710968,0.8525914,0.94870025,-0.9997453,3.6610901,,183.75928,0.94870025,3.7814894,,32660
-0.3383891,0.14999999,2.2769182e-10,6.2754602e-06,-0.82722604,0.9679653,0.11247039,-0.7777778,0.94762087,1634,1.3733362,0.9920586,-0.673477,3206.9073073863983,0.8526496,0.94870025,-1.0003575,3.7162313,,183.77661,0.94870025,3.775063,,32680
-0.31220347,0.14999999,2.2741338e-10,6.279298e-06,-0.68473506,0.9685241,0.11241281,-0.7777778,0.9468376,1635,1.3730985,0.9920586,-0.67327607,3209.5969231128693,0.8527072,0.94870025,-1.0009693,3.441986,,183.79492,0.94870025,3.7686663,,32700
-0.37120473,0.14999999,2.2713545e-10,6.283143e-06,-0.6911056,0.9689232,0.112354934,-0.7777778,0.94743794,1636,1.3727146,0.9920586,-0.67311084,3212.142413377762,0.8527651,0.94870025,-1.0015807,3.180408,,183.81274,0.94870025,3.7622995,,32720
-0.36999008,0.14999999,2.2685802e-10,0.000324225,-0.53060156,0.9625803,0.11229694,-0.65656567,0.94775164,1637,1.3731335,0.9920586,-0.672945,3214.6904861927032,0.8528231,0.94870025,-1.0021918,3.7496417,,183.83008,0.94870025,3.8356564,,32740
-0.28516218,0.14999999,2.2658114e-10,0.0052660024,-0.7566837,0.9829124,0.11223936,-0.5555556,0.9471382,1638,1.372736,0.9920586,-0.67273146,3219.025972366333,0.85288066,0.94870025,-1.0028023,3.4886184,,183.84802,0.94870025,3.6344485,,32760
-0.3514534,0.14999999,2.2630471e-10,6.294641e-06,-0.49088493,0.9700522,0.1121819,-0.7777778,0.9469477,1639,1.3725656,0.9920586,-0.6725462,3221.5635459423065,0.8529381,0.94870025,-1.0034094,3.7424738,,183.86609,0.94870025,3.7507012,,32780
-0.25187117,0.14999999,2.2602882e-10,0.02257878,-0.7205854,1.0022732,0.112124085,-0.4949495,0.94779766,1640,1.3725739,0.9920586,-0.67230815,3224.101865530014,0.85299593,0.94870025,-1.0040194,3.4201539,,183.88354,0.94870025,3.456586,,32800
-0.3624226,0.14999999,2.2575344e-10,6.3844557,0.18254566,0.964335,0.11206633,0.09090909,0.94762915,1641,1.3725374,0.9920586,-0.6721181,3226.6439571380615,0.8530537,0.94870025,-1.0046151,1.6858357e-06,,183.90088,0.94870025,9.872258,,32820
-1.4603376,0.14999999,2.2547855e-10,0.0003239493,-0.6659848,0.96394503,0.11225921,-0.65656567,0.5365335,1642,1.3725154,0.9920586,-0.67262083,3229.8303186893463,0.8528608,0.94870025,-1.0013413,1.8352652e-06,,184.32959,0.94870025,3.8199902,,32840
-0.36187324,0.14999999,2.2520416e-10,0.00032414676,-0.45949674,0.9647668,0.11220151,-0.65656567,0.9475475,1643,1.3725147,0.9920586,-0.67245406,3234.458568096161,0.8529185,0.94870025,-1.0019499,3.81173,,184.34705,0.94870025,3.8134449,,32860
-0.22841096,0.14999999,2.2493025e-10,0.03530814,-0.37243128,1.0086278,0.11214423,-0.47474748,0.94719714,1644,1.3717622,0.9920586,-0.67220557,3242.3337137699127,0.8529758,0.94870025,-1.0025582,3.3248477,,184.36511,0.94870025,3.395213,,32880
-0.20107955,0.14999999,2.2465688e-10,0.25351855,-0.5402245,1.0318007,0.112086594,-0.37373737,0.9477561,1645,1.3716445,0.9920586,-0.67191434,3250.2556777000427,0.8530334,0.94870025,-1.0031447,3.2518468,,184.38245,0.94870025,3.251905,,32900
-0.28679404,0.14999999,2.2438397e-10,0.01415246,-0.50748724,0.9968232,0.112029016,-0.5151515,0.94763523,1646,1.3715432,0.9920586,-0.6716612,3254.504930973053,0.853091,0.94870025,-1.0035985,3.493854,,184.39978,0.94870025,3.4975119,,32920
-0.25893867,0.14999999,2.2411159e-10,0.022582795,-0.3438361,1.0037278,0.11197144,-0.4949495,0.9480568,1647,1.371495,0.9920586,-0.6714128,3258.5757241249084,0.8531486,0.94870025,-1.0041971,3.4336603,,184.41687,0.94870025,3.4357965,,32940
-0.2058047,0.14999999,2.238397e-10,0.17754287,-0.44030026,1.029556,0.11191565,-0.3939394,0.94517016,1648,1.371153,0.9920586,-0.67112833,3261.2870004177094,0.85320437,0.94870025,-1.0047904,3.0900917,,184.43701,0.94870025,3.2434769,,32960
-0.2113596,0.14999999,2.235683e-10,0.12196115,0.0044767857,1.0262347,0.1118592,-0.41414142,0.9461294,1649,1.3710262,0.9920586,-0.6708318,3264.0017092227936,0.8532608,0.94870025,-1.0052893,3.2359896,,184.45581,0.94870025,3.2555494,,32980
-0.9738016,0.14999999,2.2329738e-10,7.067992,0.16858801,0.96780586,0.11183494,0.05050505,0.89329386,1650,1.373306,0.9920586,-0.67099977,3266.7991082668304,0.8532851,0.94870025,-1.0058216,6.718756,,184.52759,0.94870025,8.89115,,33000
-1.4289421,0.14999999,2.2302696e-10,6.757989,-0.14637563,0.97042924,0.112017274,0.07070707,0.55226487,1651,1.3712075,0.9920586,-0.67147917,3273.2562913894653,0.85310274,0.94870025,-1.002153,8.972996,,184.94055,0.94870025,9.332478,,33020
-0.51875275,0.14999999,2.2275702e-10,5.0778766,-0.18662873,0.9822206,0.111964524,-0.11111111,0.94024223,1652,1.3700563,0.9920586,-0.67140555,3277.965078830719,0.8531555,0.94870025,-0.99867356,4.346187,,184.96545,0.94870025,5.4471855,,33040
-0.41853333,0.14999999,2.2248761e-10,0.6606865,-0.22237745,1.0334648,0.11191517,-0.3131313,0.9347193,1653,1.3700881,0.9920586,-0.6712638,3281.6908478736877,0.85320485,0.94870025,-0.9962097,2.832316,,184.99573,0.94870025,3.3563724,,33060
-0.34328398,0.14999999,2.2221865e-10,1.8555036,-0.13710117,1.0198551,0.11186081,-0.23232323,0.9431654,1654,1.3700421,0.9920586,-0.67104566,3286.1210131645203,0.8532592,0.94870025,-0.99641484,3.7406795,,185.0177,0.94870025,3.8572867,,33080
-0.53884387,0.14999999,2.219502e-10,3.8955946,-0.21945322,0.9958846,0.11181021,-0.15151516,0.9371491,1655,1.3702065,0.9920586,-0.67095405,3289.7414605617523,0.8533098,0.94870025,-0.99589807,4.537646,,185.0459,0.94870025,4.794806,,33100
-0.34571964,0.14999999,2.2168221e-10,1.4696047,-0.3823142,1.0258012,0.11175817,-0.25252524,0.93936116,1656,1.3700056,0.9920586,-0.6707606,3292.5274946689606,0.85336185,0.94870025,-0.99415106,3.6678123,,185.07153,0.94870025,3.677946,,33120
-0.19395489,0.14999999,2.2141472e-10,0.65914094,-0.14388652,1.0343419,0.11170262,-0.3131313,0.945518,1657,1.3694547,0.9920586,-0.6704576,3295.7146303653717,0.8534174,0.94870025,-0.99386764,2.9030871,,185.09119,0.94870025,3.340113,,33140
-0.516368,0.14999999,2.2114773e-10,6.2361446e-06,-1.0087956,0.96799785,0.11165357,-0.7777778,0.93469477,1658,1.3692033,0.9920586,-0.6703442,3298.7548167705536,0.85346645,0.94870025,-0.9940733,0.0005903799,,185.12158,0.94870025,3.7641442,,33160
-0.3836782,0.14999999,2.2088117e-10,8.302707e-10,-0.95933306,1.0241777,0.111598074,-1.0,0.9455621,1659,1.3701513,0.9920586,-0.67019105,3302.5299170017242,0.85352194,0.94870025,-0.99467623,3.896741,,185.14124,0.94870025,4.800522,,33180
-0.30422986,0.14999999,2.2061514e-10,8.307713e-10,-0.88496244,1.0241112,0.1115424,-1.0,0.9458516,1660,1.3695705,0.9920586,-0.66995656,3305.2920536994934,0.8535776,0.94870025,-0.99527884,3.4752288,,185.1604,0.94870025,4.789556,,33200
-0.28371924,0.14999999,2.2034959e-10,2.787105,-0.15419231,1.0093291,0.111486375,-0.1919192,0.9465795,1661,1.3691489,0.9920586,-0.66971,3309.4332780838013,0.85363364,0.94870025,-0.995881,8.176743e-05,,185.17883,0.94870025,4.2572327,,33220
-0.48941007,0.14999999,2.2008448e-10,2.784111,-0.15042523,1.0100294,0.111438274,-0.1919192,0.93375504,1662,1.3691015,0.9920586,-0.6695962,3313.675990819931,0.85368174,0.94870025,-0.99480635,4.203688,,185.21033,0.94870025,4.2489057,,33240
-0.49717715,0.14999999,2.198199e-10,2.7811277,-0.22662158,1.0107319,0.11139017,-0.1919192,0.9335912,1663,1.3690596,0.9920586,-0.66948694,3317.168964624405,0.85372984,0.94870025,-0.99373406,4.208463,,185.24194,0.94870025,4.2406206,,33260
-0.32662308,0.14999999,2.1955576e-10,1.8485575,-0.1613504,1.0225981,0.11133474,-0.23232323,0.9459555,1664,1.3688854,0.9920586,-0.6692747,3319.9551441669464,0.8537853,0.94870025,-0.9926643,3.684306,,185.26099,0.94870025,3.8192909,,33280
-0.4658341,0.14999999,2.1929213e-10,2.2856617,-0.2620275,1.0178125,0.11128396,-0.21212122,0.93840677,1665,1.3688209,0.9920586,-0.66913915,3324.342971086502,0.85383606,0.94870025,-0.9921548,4.0017586,,185.28772,0.94870025,4.004871,,33300
-0.26762617,0.14999999,2.1902895e-10,0.14326596,0.3918442,0.9839635,0.11123109,0.43434343,0.9417998,1666,1.3688052,0.9920586,-0.6688879,3328.8849008083344,0.8538889,0.94870025,-0.9913834,7.260536e-05,,185.31091,0.94870025,17.264393,,33320
-1.8037382,0.14999999,2.1876624e-10,1.4662964,-0.08789557,1.0280032,0.11147356,-0.25252524,0.4497207,1667,1.3685765,0.9920586,-0.66958034,3331.8843977451324,0.85364646,0.94870025,-0.9918974,0.0015884186,,185.82642,0.94870025,3.6455677,,33340
-0.6678941,0.14999999,2.1850402e-10,8.2773444e-10,-1.3819637,1.0235316,0.11143839,-1.0,0.9122239,1668,1.3685837,0.9920586,-0.66956276,3334.5379734039307,0.8536816,0.94870025,-0.9916179,4.8516586e-08,,185.87927,0.94870025,4.7987914,,33360
-3.8289878,0.14999999,2.1824224e-10,8.282319e-10,-0.8131057,1.0242506,0.11138803,-1.0,0.9376971,1669,1.368726,0.9920586,-0.67144215,3339.578925848007,0.853732,0.94870025,-0.99221724,4.782813,,185.90662,0.94870025,4.787894,,33380
-0.32481155,0.14999999,2.1798094e-10,6.228311e-06,-0.89358515,0.96807206,0.11133206,-0.7777778,0.947458,1670,1.3683276,0.9920586,-0.6712207,3344.606290102005,0.85378796,0.94870025,-0.9928162,3.5796258,,185.92456,0.94870025,3.772501,,33400
-0.28277966,0.14999999,2.1772013e-10,2.78024,-0.42173648,1.0125899,0.11127651,-0.1919192,0.9464328,1671,1.3682377,0.9920586,-0.6710075,3350.0197541713715,0.8538435,0.94870025,-0.9934148,6.253282e-05,,185.94312,0.94870025,4.2225037,,33420
-0.20442773,0.14999999,2.1745979e-10,3.0282888e-06,-0.87494034,0.97199565,0.11122066,-0.7979798,0.94717884,1672,1.3678685,0.9920586,-0.6707212,3355.480497121811,0.85389936,0.94870025,-0.9923507,0.14041582,,185.96094,0.94870025,3.7273216,,33440
-0.2877111,0.14999999,2.1719988e-10,8.2883717e-10,-0.90523994,1.0242996,0.111165285,-1.0,0.9466563,1673,1.3681519,0.9920586,-0.6705092,3360.672953605652,0.85395473,0.94870025,-0.9929486,2.5051253,,185.97949,0.94870025,4.785394,,33460
-0.27976748,0.14999999,2.1694048e-10,3.0319125e-06,-0.95320654,0.9729256,0.11111015,-0.7979798,0.9461952,1674,1.3679221,0.9920586,-0.67026186,3367.074247598648,0.85400987,0.94870025,-0.9935461,2.7245083,,185.99841,0.94870025,3.7205193,,33480
-0.29600468,0.14999999,2.166815e-10,8.298274e-10,-0.69308263,1.024889,0.111055195,-1.0,0.9460654,1675,1.3681262,0.9920586,-0.670055,3369.654179573059,0.8540648,0.94870025,-0.9941433,3.4059632,,186.01746,0.94870025,4.777296,,33500
-0.36870217,0.14999999,2.1642302e-10,3.0355347e-06,-0.65988225,0.97341996,0.110999644,-0.7979798,0.94718564,1676,1.3675687,0.9920586,-0.6698607,3372.227491378784,0.8541204,0.94870025,-0.9947402,3.0112743,,186.0354,0.94870025,3.713758,,33520
-0.36387512,0.14999999,2.1616499e-10,4.2381744e-06,0.83075076,0.99633163,0.11094391,0.8181818,0.94762015,1677,1.3675334,0.9920586,-0.6696942,3374.809205055237,0.8541761,0.94870025,-0.99533665,3.1520258e-21,,186.05286,0.94870025,26.134233,,33540
-2.268633,0.14999999,2.1590742e-10,0.87858886,-0.6500057,1.033142,0.11133546,-0.2929293,0.19711766,1678,1.3669833,0.9920586,-0.67065245,3377.4112231731415,0.85378456,0.94870025,-0.99593276,1.6756499e-11,,186.82092,0.94870025,3.4137328,,33560
-0.36222064,0.14999999,2.156503e-10,0.00032222536,-0.49449098,0.9638641,0.111279964,-0.65656567,0.9469618,1679,1.3686438,0.9920586,-0.67044926,3380.841283082962,0.85384005,0.94870025,-0.99600506,3.8169277,,186.83911,0.94870025,3.8303971,,33580
-0.25406954,0.14999999,2.1539366e-10,0.0010380014,-0.51474905,0.9687453,0.11122453,-0.61616164,0.94696134,1680,1.3677698,0.9920586,-0.6702233,3387.8562524318695,0.8538955,0.94870025,-0.9966003,2.467681,,186.85718,0.94870025,3.770018,,33600
-0.26960692,0.14999999,2.1513746e-10,0.008659384,-0.5383724,0.98943347,0.11116886,-0.53535354,0.9474294,1681,1.3676615,0.9920586,-0.6700038,3393.916586637497,0.85395116,0.94870025,-0.99719477,3.4499304,,186.87476,0.94870025,3.5687912,,33620
-0.2875936,0.14999999,2.1488174e-10,0.014070415,-0.6870669,0.9962836,0.11111385,-0.5151515,0.94643784,1682,1.3676434,0.9920586,-0.669783,3400.043554544449,0.8540062,0.94870025,-0.9977843,3.5036056,,186.89355,0.94870025,3.5053072,,33640
-0.364155,0.14999999,2.1462644e-10,0.0005848118,-0.612918,0.9669933,0.11105847,-0.6363636,0.94729346,1683,1.3673997,0.9920586,-0.6696039,3402.6416444778442,0.85406154,0.94870025,-0.9983703,3.6154165,,186.91138,0.94870025,3.7874064,,33660
-0.33846945,0.14999999,2.1437163e-10,0.0010404579,-0.54760724,0.97090334,0.11100286,-0.61616164,0.9476492,1684,1.3673717,0.9920586,-0.66942716,3406.771017074585,0.85411716,0.94870025,-0.99896395,3.7300332,,186.92883,0.94870025,3.748776,,33680
-0.29113644,0.14999999,2.1411725e-10,0.008679864,-0.709266,0.9913664,0.11094773,-0.53535354,0.9469814,1685,1.367353,0.9920586,-0.6692201,3411.7254600524902,0.8541723,0.94870025,-0.99955696,3.546571,,186.9469,0.94870025,3.548933,,33700
-0.3602407,0.14999999,2.1386333e-10,6.274126e-06,-0.70837665,0.9715334,0.11089265,-0.7777778,0.9470342,1686,1.367399,0.9920586,-0.6690422,3415.367532014847,0.85422736,0.94870025,-1.0001451,3.4353337,,186.96509,0.94870025,3.740472,,33720
-0.35888064,0.14999999,2.1360987e-10,0.0003237541,-0.79271525,0.96740735,0.11083722,-0.65656567,0.94778705,1687,1.3676634,0.9920586,-0.6688756,3417.993590116501,0.8542828,0.94870025,-1.000738,3.5873342,,186.98242,0.94870025,3.7910433,,33740
-0.32784235,0.14999999,2.1335685e-10,6.281568e-06,-0.68022066,0.97299284,0.11078203,-0.7777778,0.94753194,1688,1.367698,0.9920586,-0.66869307,3420.9727687835693,0.854338,0.94870025,-1.0013305,3.6732082,,187.0,0.94870025,3.7303047,,33760
-0.35561755,0.14999999,2.1310433e-10,0.0003241378,-0.42537594,0.9683688,0.11072701,-0.65656567,0.94720733,1689,1.3674603,0.9920586,-0.66852397,3423.695459842682,0.854393,0.94870025,-1.0019227,3.7485323,,187.01794,0.94870025,3.7807312,,33780
-0.20609348,0.14999999,2.1285221e-10,0.014137128,-0.4580771,0.997377,0.11067212,-0.5151515,0.94721544,1690,1.3662567,0.9920586,-0.6682693,3426.332503795624,0.8544479,0.94870025,-1.0025144,2.7323759,,187.03589,0.94870025,3.481154,,33800
-0.22122039,0.14999999,2.126005e-10,0.03532719,-0.57326883,1.009463,0.11061728,-0.47474748,0.94709533,1691,1.3660814,0.9920586,-0.6680067,3431.284122467041,0.85450274,0.94870025,-1.0030975,3.2977035,,187.05383,0.94870025,3.3713336,,33820
-0.3038238,0.14999999,2.1234929e-10,0.0052705617,-0.5785098,0.9870558,0.110562086,-0.5555556,0.9479273,1692,1.3660153,0.9920586,-0.66778606,3437.8748869895935,0.85455793,0.94870025,-1.0036678,3.578819,,187.07104,0.94870025,3.5789843,,33840
-0.3060024,0.14999999,2.1209849e-10,0.0010459785,-0.7025805,0.97407746,0.11050677,-0.61616164,0.94823235,1693,1.3660562,0.9920586,-0.66758025,3441.787066936493,0.85461324,0.94870025,-1.0042557,3.4997106,,187.08801,0.94870025,3.7088544,,33860
-0.3521248,0.14999999,2.1184818e-10,6.3036878e-06,-0.57422364,0.97296494,0.110452056,-0.7777778,0.9472613,1694,1.3662912,0.9920586,-0.6674097,3444.829913377762,0.85466796,0.94870025,-1.0048455,3.335584,,187.10583,0.94870025,3.7179368,,33880
-0.30127436,0.14999999,2.1159828e-10,0.0052798865,-0.50749356,0.9889778,0.11039722,-0.5555556,0.9476506,1695,1.3665932,0.9920586,-0.6672099,3449.480494737625,0.8547228,0.94870025,-1.0054356,3.566952,,187.12329,0.94870025,3.5675988,,33900
