IWFirstEpisode,DenMISEMeanLog,Regret/t,ReturnMax,Bound,ReturnMean,LQGmu1_higher,TimeElapsed,Delta,Regret,ReturnMin,Iteration,LQGsigma_higher,IWLastEpisode,ReturnStepMax,TimestepsSoFar,ReturnLastEpisode,ReturnAbsMax,LQGmu1_actor,IWMax,IWMin,IWMean,DenMISELogLast,DenMISELogFirst
1.6918206e-10,-0.7769956,0.0946548,0.9568784,1.5740695,0.8704652,-1.0,1331.5719425678253,6.721875e-10,90.01672,,951,0.14999999,2.1791652e-06,0.9998587,19020,0.9564968,0.9568784,-0.9450123,7.390229,,0.99273276,-0.48441938,-0.5837517
1.154901,-0.7766934,0.09456456,0.9568784,1.5736763,0.87055546,-0.21212122,1333.34836769104,6.707761e-10,90.02545,,952,0.14999999,2.8155577e-05,0.9998587,19040,0.95639807,0.9568784,-0.23963341,4.408365,,1.0135472,-0.48026338,-0.5848026
0.9120124,-0.7764082,0.09447408,0.9568784,1.572922,0.87064594,-0.23232323,1335.0616390705109,6.6936906e-10,90.03381,,953,0.14999999,4.455671,0.9998587,19060,0.95673364,0.9568784,-0.16861361,4.473709,,1.0058442,-0.5171836,-0.58464015
1.4358542,-0.7760798,0.094383955,0.9568784,1.5719843,0.87073606,-0.1919192,1337.396523475647,6.6796657e-10,90.0423,,954,0.14999999,4.1948285,0.9998587,19080,0.95663047,0.9568784,-0.064224035,4.310171,,1.0227578,-0.46774092,-0.58473235
1.6927082e-10,-0.77574456,0.09429431,0.9568784,1.5717012,0.8708257,-1.0,1339.1670632362366,6.6656847e-10,90.05109,,955,0.14999999,1.5171732e-08,0.9998587,19100,0.95634586,0.9568784,-1.0293535,7.3640876,,0.9922735,-0.47747117,-0.5842761
1.6712025e-07,-0.77570283,0.094204664,0.9568784,1.5708207,0.87091535,-0.83838385,1340.907516002655,6.651747e-10,90.05963,,956,0.14999999,2.4450638,0.9998587,19120,0.95656127,0.9568784,-0.82168424,3.810753,,1.0604641,-0.7263211,-0.5853226
2.8670084,-0.7751961,0.09411502,0.9568784,1.5707228,0.871005,-0.11111111,1342.6670668125153,6.6378536e-10,90.068115,,957,0.14999999,5.0579754e-05,0.9998587,19140,0.95667034,0.9568784,-0.039760724,4.219305,,1.034884,-0.35017508,-0.58636814
4.6737905,-0.7748674,0.09402603,0.9568784,1.5705616,0.871094,0.01010101,1344.5939674377441,6.6240025e-10,90.076904,,958,0.14999999,4.124188,0.9998587,19160,0.95627934,0.9568784,0.173676,4.673877,,1.01672,-0.4939364,-0.58442116
2.4714239,-0.7748824,0.09396237,0.9568784,1.5717857,0.87115765,0.21212122,1346.4894456863403,6.610195e-10,90.109924,,959,0.14999999,5.754739,0.9998587,19180,0.93215084,0.9568784,0.25713003,6.659675,,0.975533,-0.8046875,-0.58059764
1.66078e-07,-0.77509934,0.094038665,0.9568784,1.5700437,0.87108135,-0.83838385,1348.587969303131,6.596432e-10,90.2771,,960,0.14999999,1.8102863e-11,0.9998587,19200,0.79792094,0.9568784,-0.91569436,3.8115041,,1.0610551,-0.9568815,-0.57906604
2.4702122,-0.77467406,0.09395003,0.9568784,1.569899,0.87117,0.21212122,1350.9618117809296,6.58271e-10,90.28601,,961,0.14999999,2.1587985e-12,0.9998587,19220,0.95619845,0.9568784,0.11329546,6.6275396,,0.9777969,-0.42631054,-0.5801072
1.6830949e-10,-0.7746105,0.09386766,0.9568784,1.5698481,0.87125236,-1.0,1352.8087866306305,6.5690325e-10,90.30066,,962,0.14999999,5.788782e-12,0.9998587,19240,0.9505028,0.9568784,-1.0620501,7.354387,,0.9935588,-0.689537,-0.5785801
4.6534986,-0.77471393,0.09377909,0.9568784,1.5696361,0.87134093,0.07070707,1354.9397993087769,6.555397e-10,90.309265,,963,0.14999999,2.6141303e-12,0.9998587,19260,0.95653224,0.9568784,-0.0415638,5.098885,,1.0049644,-0.8659272,-0.57961905
1.6784818e-10,-0.7744136,0.09369147,0.9568784,1.56928,0.87142855,-1.0,1356.7220346927643,6.541803e-10,90.31854,,964,0.14999999,5.91199e-09,0.9998587,19280,0.955799,0.9568784,-0.97909623,7.3137636,,0.99499375,-0.4888683,-0.57583624
3.9381952,-0.7741925,0.09360349,0.9568784,1.5683681,0.8715165,-0.05050505,1358.5352199077606,6.528251e-10,90.32739,,965,0.14999999,2.2063459e-08,0.9998587,19300,0.95631313,0.9568784,-0.14510733,4.340591,,1.0303,-0.5542934,-0.57687306
1.6521167e-07,-0.7738345,0.09351623,0.9568784,1.5682366,0.8716038,-0.83838385,1360.2951936721802,6.5147426e-10,90.33667,,966,0.14999999,9.658504e-05,0.9998587,19320,0.9557968,0.9568784,-1.0822806,3.8019068,,1.0614423,-0.45745286,-0.5738361
1.6768625e-10,-0.7739707,0.09342855,0.9568784,1.5703738,0.87169147,-1.0,1362.0179834365845,6.5012756e-10,90.3454,,967,0.14999999,6.0113964,0.9998587,19340,0.9563563,0.9568784,-0.9898046,7.277915,,0.99876225,-0.9659223,-0.5748707
1.678597e-10,-0.7737732,0.09334087,0.9568784,1.568759,0.87177914,-1.0,1363.7223253250122,6.4878497e-10,90.354004,,968,0.14999999,4.7378063,0.9998587,19360,0.95659024,0.9568784,-0.6696956,7.231019,,0.999089,-0.5797026,-0.5759043
2.0858543,-0.77345705,0.093253255,0.9568784,1.5679854,0.87186676,-0.15151516,1365.2990226745605,6.474466e-10,90.36243,,969,0.14999999,0.010845268,0.9998587,19380,0.9566569,0.9568784,-0.13119107,4.2257338,,1.0326763,-0.46470478,-0.57693684
6.90485e-06,-0.7730967,0.09316599,0.9568784,1.5676318,0.871954,0.8181818,1367.1353862285614,6.4611233e-10,90.37103,,970,0.14999999,8.395712e-09,0.9998587,19400,0.95661855,0.9568784,0.7304874,15.218834,,1.050863,-0.45536247,-0.57581806
2.45589,-0.7739231,0.09360975,0.9568784,1.5672472,0.87151027,-0.13131313,1369.0544729232788,6.447822e-10,90.89508,,971,0.14999999,9.140887e-07,0.9998587,19420,0.44100803,0.9568784,-0.15962024,4.1981907,,1.0361279,-1.6209317,-0.57684845
0.0029754827,-0.77356315,0.09352398,0.9568784,1.566948,0.87159604,-0.53535354,1370.963877439499,6.434561e-10,90.905334,,972,0.14999999,0.18266627,0.9998587,19440,0.9548699,0.9568784,-0.6190805,5.179319,,0.9118389,-0.45895833,-0.5753517
0.0003255961,-0.7734159,0.09343696,0.9568784,1.5660079,0.87168306,-0.61616164,1372.7580070495605,6.4213423e-10,90.91412,,973,0.14999999,4.5681653,0.9998587,19460,0.9562812,0.9568784,-0.80758846,4.702198,,0.9678903,-0.5411195,-0.5763769
1.6580215e-07,-0.7730151,0.093349755,0.9568784,1.5669364,0.87177026,-0.83838385,1374.3408842086792,6.408163e-10,90.92267,,974,0.14999999,3.695275,0.9998587,19480,0.95658463,0.9568784,-0.64993405,3.7942877,,1.0624629,-0.34994805,-0.57740384
2.459777,-0.77266216,0.09326285,0.9568784,1.5658137,0.87185717,-0.13131313,1376.0528635978699,6.395025e-10,90.931274,,975,0.14999999,0.011013247,0.9998587,19500,0.956515,0.9568784,-0.17758504,4.1967382,,1.0362424,-0.49022207,-0.57843
2.0858512,-0.7723122,0.093176484,0.9568784,1.5649915,0.87194353,-0.15151516,1377.9044246673584,6.381927e-10,90.94025,,976,0.14999999,4.175732,0.9998587,19520,0.95616156,0.9568784,-0.1936817,4.20096,,1.0344919,-0.46621132,-0.5769354
9.649684e-05,-0.77197105,0.09309012,0.9568784,1.564704,0.8720299,-0.65656567,1379.9826724529266,6.3688693e-10,90.949036,,977,0.14999999,0.03648408,0.9998587,19540,0.9563086,0.9568784,-0.8312386,4.4195914,,1.0011188,-0.4723078,-0.5758246
1.6570984e-07,-0.7715397,0.09300375,0.9568784,1.5656455,0.87211627,-0.83838385,1381.7397434711456,6.3558514e-10,90.9577,,978,0.14999999,3.7697947,0.9998587,19560,0.9565096,0.9568784,-0.85221785,3.7885811,,1.0628079,-0.34997353,-0.57684755
1.6587933e-07,-0.7710512,0.09291738,0.9568784,1.5648763,0.87220263,-0.83838385,1383.557535648346,6.342874e-10,90.966125,,979,0.14999999,3.7773237,0.9998587,19580,0.9566383,0.9568784,-0.6113684,3.7778203,,1.0634316,-0.35508713,-0.57786953
0.008164911,-0.7707579,0.092831194,0.9568784,1.5642565,0.8722888,0.57575756,1385.3009195327759,6.329936e-10,90.97461,,980,0.14999999,1.1512576e-13,0.9998587,19600,0.9566865,0.9568784,0.79034793,11.722174,,0.9790951,-0.54613614,-0.57889044
1.7447407,-0.7717176,0.09327304,0.9568784,1.5641034,0.871847,-0.17171717,1387.0868756771088,6.317037e-10,91.500854,,981,0.14999999,1.6793768e-08,0.9998587,19620,0.43886912,0.9568784,-0.12150357,4.2431393,,1.0307534,-1.6877686,-0.579902
6.202594e-09,-0.7713605,0.093186915,0.9568784,1.564056,0.8719331,1.0,1388.8909134864807,6.304178e-10,91.50958,,982,0.14999999,3.0321028e-12,0.9998587,19640,0.9563742,0.9568784,0.88308257,29.430384,,1.0163053,-0.45051032,-0.5791439
2.4640403,-0.77239525,0.093664944,0.9568784,1.5633504,0.8714551,-0.13131313,1390.629637002945,6.291359e-10,92.07263,,983,0.14999999,1.8786392e-09,0.9998587,19660,0.40201783,0.9568784,-0.38329345,4.1778917,,1.0383711,-1.7957394,-0.5801617
0.0003263453,-0.7722513,0.09357846,0.9568784,1.5633951,0.87154156,-0.61616164,1392.4151952266693,6.278578e-10,92.08118,,984,0.14999999,1.5542767,0.9998587,19680,0.9566064,0.9568784,-0.4056551,4.693987,,0.96999204,-0.66788656,-0.578675
0.04798432,-0.7721922,0.09349227,0.9568784,1.5653191,0.87162775,-0.41414142,1394.2226676940918,6.265837e-10,92.08984,,985,0.14999999,5.2569,0.9998587,19700,0.9564398,0.9568784,-0.31960747,5.297824,,0.9047662,-0.6829604,-0.5796904
0.4014068,-0.7721137,0.09340656,0.9568784,1.5647115,0.87171346,-0.2929293,1396.0413715839386,6.2531336e-10,92.09888,,986,0.14999999,4.763867,0.9998587,19720,0.9561045,0.9568784,-0.13071911,4.763905,,0.97375065,-0.5986944,-0.5806564
1.4308815,-0.7718134,0.09332132,0.9568784,1.5630925,0.8717987,-0.1919192,1397.8703002929688,6.2404687e-10,92.108154,,987,0.14999999,3.83142,0.9998587,19740,0.95587623,0.9568784,-0.316323,4.2690916,,1.0278187,-0.4482863,-0.58126307
0.4014753,-0.77160114,0.09323549,0.9568784,1.5621544,0.8718845,-0.2929293,1399.7093181610107,6.2278427e-10,92.11664,,988,0.14999999,4.733589,0.9998587,19760,0.956609,0.9568784,-0.21144372,4.734495,,0.9746573,-0.58866376,-0.58082706
1.4311237,-0.7713285,0.09314984,0.9568784,1.5617878,0.8719702,-0.1919192,1401.494291305542,6.215255e-10,92.125244,,989,0.14999999,4.2428746,0.9998587,19780,0.9565527,0.9568784,-0.16051023,4.243621,,1.0292207,-0.47553077,-0.5814324
1.7466524,-0.7709709,0.09306586,0.9568784,1.5609394,0.87205416,-0.17171717,1403.873610496521,6.2027056e-10,92.13519,,990,0.14999999,4.1400824,0.9998587,19800,0.9551287,0.9568784,-0.24999039,4.1770678,,1.0356783,-0.4453252,-0.580997
2.7024817e-05,-0.77066654,0.09298056,0.9568784,1.5604712,0.87213945,0.7777778,1405.6954038143158,6.1901934e-10,92.14374,,991,0.14999999,2.813669e-10,0.9998587,19820,0.9565641,0.9568784,0.8208481,14.434377,,1.0633157,-0.50395507,-0.5802439
1.1508081,-0.7715574,0.09340793,0.9568784,1.560185,0.8717121,-0.21212122,1407.9859416484833,6.177719e-10,92.660645,,992,0.14999999,7.4241097e-10,0.9998587,19840,0.44819987,0.9568784,-0.011948004,4.2922387,,1.0232341,-1.712384,-0.5812524
1.6641616e-07,-0.77127266,0.09332484,0.9568784,1.5596681,0.8717952,-0.83838385,1410.0020077228546,6.165283e-10,92.67157,,993,0.14999999,1.1352878e-06,0.9998587,19860,0.9542229,0.9568784,-0.6043751,3.8124256,,1.0592092,-0.5108922,-0.5811005
0.008126202,-0.7710028,0.093239486,0.9568784,1.5595007,0.87188053,-0.4949495,1411.8082945346832,6.152884e-10,92.68005,,994,0.14999999,3.5725386,0.9998587,19880,0.9566133,0.9568784,-0.12859502,5.263894,,0.8996402,-0.5611832,-0.58210707
3.2450376,-0.7707706,0.09315431,0.9568784,1.561796,0.8719657,-0.09090909,1413.6279933452606,6.1405225e-10,92.68854,,995,0.14999999,3.9956484,0.9998587,19900,0.9566793,0.9568784,-0.15286636,4.175957,,1.0425175,-0.43858507,-0.58310443
2.4657443,-0.77039427,0.093069196,0.9568784,1.560939,0.8720508,-0.13131313,1415.940582036972,6.1281985e-10,92.6969,,996,0.14999999,4.076419,0.9998587,19920,0.95670605,0.9568784,-0.007227525,4.1109905,,1.0452442,-0.43736055,-0.5808529
4.483954,-0.77009237,0.09298456,0.9568784,1.5603213,0.87213546,-0.01010101,1417.680305480957,6.115911e-10,92.70563,,997,0.14999999,4.4433966,0.9998587,19940,0.9564564,0.9568784,0.18961462,4.514388,,1.0249801,-0.5134211,-0.57938385
0.90775317,-0.7701455,0.09303844,0.9568784,1.5605425,0.8720816,0.3131313,1419.6512508392334,6.1036615e-10,92.852356,,998,0.14999999,4.4193954,0.9998587,19960,0.81830215,0.9568784,0.37176272,8.184687,,0.95612454,-0.846852,-0.575899
3.5989804,-0.77060646,0.093289435,0.9568784,1.557941,0.8718306,0.15151516,1421.4994142055511,6.0914473e-10,93.19617,,999,0.14999999,2.9592705,0.9998587,19980,0.6213236,0.9568784,0.28608412,5.9897203,,0.9822252,-1.184739,-0.57599133
0.53525656,-0.7708811,0.09340298,0.9568784,1.5585065,0.87171704,0.35353535,1423.297033548355,6.079271e-10,93.402954,,1000,0.14999999,6.7054815,0.9998587,20000,0.75837505,0.9568784,0.2841087,8.687165,,0.9586571,-1.0258477,-0.5733957
2.4548285,-0.77117,0.09345555,0.9568784,1.5569955,0.87166446,0.21212122,1425.0482404232025,6.0671307e-10,93.54901,,1001,0.14999999,6.55005,0.9998587,20020,0.81910145,0.9568784,0.20751816,6.6765924,,0.9768286,-1.0164511,-0.5738601
3.5993298e-07,-0.7712886,0.09341568,0.9568784,1.5560813,0.87170434,-0.8181818,1426.8167684078217,6.0550265e-10,93.60248,,1002,0.14999999,4.4367673e-10,0.9998587,20040,0.9115469,0.9568784,-0.54817045,3.8078845,,1.0595936,-0.86501664,-0.5724093
0.00058014423,-0.7710988,0.09333098,0.9568784,1.5575197,0.87178904,-0.5959596,1428.3764009475708,6.0429584e-10,93.61096,,1003,0.14999999,4.7920036,0.9998587,20060,0.9567278,0.9568784,-0.53837407,4.8374734,,0.9523796,-0.6395183,-0.57340676
0.004940629,-0.771023,0.0932467,0.9568784,1.5570326,0.8718733,-0.5151515,1430.2190110683441,6.030927e-10,93.61963,,1004,0.14999999,5.0154114,0.9998587,20080,0.95641434,0.9568784,-0.6058922,5.2106824,,0.907732,-0.64631814,-0.5744027
0.00017874251,-0.7709019,0.09316236,0.9568784,1.5573969,0.87195766,-0.6363636,1432.138141155243,6.018931e-10,93.628174,,1005,0.14999999,4.543465,0.9998587,20100,0.9565554,0.9568784,-0.40031546,4.543855,,0.9863069,-0.5561421,-0.57539326
0.0478261,-0.7708118,0.093078256,0.9568784,1.5567292,0.87204176,-0.41414142,1434.1730508804321,6.0069705e-10,93.63678,,1006,0.14999999,5.1521745,0.9998587,20120,0.95654404,0.9568784,-0.6078619,5.226486,,0.9076436,-0.6654853,-0.57638764
0.00017908956,-0.77068394,0.09299433,0.9568784,1.5564644,0.8721257,-0.6363636,1435.9980709552765,5.995046e-10,93.64526,,1007,0.14999999,4.5217943,0.9998587,20140,0.956656,0.9568784,-0.53232354,4.523087,,0.9875245,-0.5487796,-0.5773336
3.6073933,-0.7705675,0.09291041,0.9568784,1.5561053,0.8722096,0.15151516,1437.994286775589,5.9831573e-10,93.65375,,1008,0.14999999,0.00015470055,0.9998587,20160,0.9566541,0.9568784,0.10587327,5.9499135,,0.98670405,-0.63969845,-0.57832605
0.00058150245,-0.77049226,0.092827976,0.9568784,1.5556862,0.87229204,-0.5959596,1439.8166635036469,5.9713035e-10,93.66339,,1009,0.14999999,9.253092e-05,0.9998587,20180,0.95543396,0.9568784,-0.39379796,4.7653933,,0.9592296,-0.6798401,-0.5757452
0.071316056,-0.77042055,0.09274459,0.9568784,1.5569674,0.8723754,-0.3939394,1441.4259066581726,5.9594846e-10,93.67206,,1010,0.14999999,5.127076,0.9998587,20200,0.9564993,0.9568784,-0.40676826,5.150115,,0.91854656,-0.6563544,-0.57673526
0.07138163,-0.7703934,0.09266174,0.9568784,1.5563712,0.8724583,-0.3939394,1443.3737652301788,5.947702e-10,93.68103,,1011,0.14999999,5.1291804,0.9998587,20220,0.9561422,0.9568784,-0.12451455,5.1291804,,0.92062545,-0.6604217,-0.57765424
4.732297,-0.7701466,0.09257853,0.9568784,1.5567045,0.8725415,0.030303031,1445.3340954780579,5.9359534e-10,93.689514,,1012,0.14999999,2.424893,0.9998587,20240,0.956641,0.9568784,0.101247005,4.7916017,,1.0137123,-0.44023886,-0.5785723
4.631565,-0.7700365,0.09250647,0.9568784,1.5560986,0.87261355,0.07070707,1447.5075562000275,5.92424e-10,93.709045,,1013,0.14999999,5.0971713,0.9998587,20260,0.945555,0.9568784,0.024688639,5.1046953,,1.0054471,-0.6712306,-0.5748946
3.9163852,-0.7698148,0.09242606,0.9568784,1.555635,0.87269396,-0.05050505,1450.2452023029327,5.9125604e-10,93.72003,,1014,0.14999999,4.062823,0.9998587,20280,0.9541591,0.9568784,0.015000291,4.286421,,1.0354679,-0.549343,-0.5713196
4.684639,-0.7695483,0.09234685,0.9568784,1.5552409,0.8727732,0.030303031,1452.6559131145477,5.9009164e-10,93.732056,,1015,0.14999999,4.5113378,0.9998587,20300,0.9530392,0.9568784,-0.04430054,4.74316,,1.0174512,-0.533616,-0.56845045
3.186276,-0.76923555,0.09228271,0.9568784,1.5548272,0.8728373,-0.09090909,1454.8156251907349,5.889306e-10,93.75928,,1016,0.14999999,4.0470214,0.9998587,20320,0.9379719,0.9568784,0.032875307,4.1403565,,1.0431509,-0.46807432,-0.56483036
4.573287,-0.7689804,0.0922119,0.9568784,1.5543828,0.8729081,0.01010101,1456.8654947280884,5.87773e-10,93.77948,,1017,0.14999999,4.5647526,0.9998587,20340,0.9448837,0.9568784,0.047867667,4.5735583,,1.0247134,-0.5517088,-0.562683
4.641406,-0.76876163,0.0921374,0.9568784,1.5537605,0.8729826,0.030303031,1458.7074975967407,5.8661875e-10,93.7959,,1018,0.14999999,4.670372,0.9998587,20360,0.9487129,0.9568784,0.056085132,4.701008,,1.0208251,-0.56991315,-0.559179
4.6248794,-0.76855594,0.092059135,0.9568784,1.553129,0.8730609,0.030303031,1460.5266709327698,5.8546795e-10,93.80823,,1019,0.14999999,4.6747346,0.9998587,20380,0.9527595,0.9568784,0.12128449,4.6839957,,1.0220472,-0.5787624,-0.55561185
4.1357627,-0.76845485,0.09198874,0.9568784,1.5525553,0.8731313,0.11111111,1462.7533926963806,5.8432054e-10,93.82855,,1020,0.14999999,5.271086,0.9998587,20400,0.9448011,0.9568784,0.14018564,5.3971834,,1.0035933,-0.686355,-0.55206436
6.722122e-06,-0.76840293,0.09200978,0.9568784,1.5516149,0.87311023,0.8181818,1464.3683269023895,5.8317645e-10,93.941956,,1021,0.14999999,0.00019958413,0.9998587,20420,0.85167515,0.9568784,1.0530711,15.361751,,1.0670763,-0.71762943,-0.5489978
4.5175824,-0.7698134,0.09263718,0.9568784,1.5514636,0.87248284,0.07070707,1466.671042919159,5.8203586e-10,94.67523,,1022,0.14999999,1.2524471e-08,0.9998587,20440,0.23192492,0.9568784,0.046113998,4.985136,,1.0145606,-2.2715554,-0.54997677
1.6300301e-10,-0.76959,0.09255642,0.9568784,1.5511835,0.8725636,-1.0,1468.0242381095886,5.8089844e-10,94.68518,,1023,0.14999999,1.270617e-10,0.9998587,20460,0.95512664,0.9568784,-1.0473505,7.569063,,0.9840835,-0.554458,-0.54654413
4.504471,-0.7696587,0.09247452,0.9568784,1.5509591,0.8726455,0.01010101,1470.2660512924194,5.7976446e-10,94.69391,,1024,0.14999999,9.776241e-11,0.9998587,20480,0.9563883,0.9568784,0.23131622,4.504607,,1.0293359,-0.8223097,-0.5475212
2.024265,-0.76975715,0.09260374,0.9568784,1.5507059,0.8725163,0.23232323,1472.5603168010712,5.7863375e-10,94.918884,,1025,0.14999999,6.5334134,0.9998587,20500,0.7401615,0.9568784,0.5030379,6.8785295,,0.98017186,-0.8987705,-0.54410803
1.6244403e-10,-0.7703882,0.092870474,0.9568784,1.5505478,0.87224954,-1.0,1475.2139027118683,5.775064e-10,95.285095,,1026,0.14999999,1.6910754e-21,0.9998587,20520,0.5988703,0.9568784,-0.8686774,7.5355053,,0.98531777,-1.3956283,-0.5431102
0.030722478,-0.7700353,0.0927884,0.9568784,1.5505643,0.8723316,0.5151515,1478.095840215683,5.763823e-10,95.2937,,1027,0.14999999,1.2984357e-18,0.9998587,20540,0.956551,0.9568784,0.39674276,11.136625,,0.95594555,-0.39161596,-0.54408437
0.0001733964,-0.7705191,0.09293783,0.9568784,1.5505224,0.8721822,-0.6363636,1479.9026279449463,5.7526145e-10,95.5401,,1028,0.14999999,4.5105833e-10,0.9998587,20560,0.71867126,0.9568784,-0.69685644,4.5589943,,0.9848539,-1.220367,-0.54502773
4.963415e-05,-0.77020955,0.09285599,0.9568784,1.5495391,0.872264,-0.67676765,1481.6528277397156,5.7414384e-10,95.54883,,1029,0.14999999,4.075789,0.9998587,20580,0.95644504,0.9568784,-0.6060245,4.2944255,,1.0136093,-0.43585086,-0.5459998
9.375236e-05,-0.76998633,0.092773974,0.9568784,1.5490054,0.87234604,-0.65656567,1483.4696054458618,5.730296e-10,95.55719,,1030,0.14999999,4.3679,0.9998587,20600,0.9567429,0.9568784,-0.52520895,4.4026036,,1.0012177,-0.5528654,-0.54697114
0.012587254,-0.769867,0.092692375,0.9568784,1.5500729,0.87242764,-0.47474748,1485.2587916851044,5.7191846e-10,95.56586,,1031,0.14999999,4.8009715,0.9998587,20620,0.9564906,0.9568784,-0.4435587,5.2450533,,0.9050461,-0.6472226,-0.54794145
0.019831285,-0.76987076,0.092611074,0.9568784,1.5494044,0.87250894,-0.45454547,1487.1131105422974,5.708106e-10,95.574646,,1032,0.14999999,5.222997,0.9998587,20640,0.95634323,0.9568784,-0.52572703,5.2382717,,0.9059591,-0.67757237,-0.5488987
0.0009944312,-0.7698365,0.09252989,0.9568784,1.5489839,0.8725901,-0.57575756,1489.0123097896576,5.6970606e-10,95.583374,,1033,0.14999999,4.769496,0.9998587,20660,0.9563287,0.9568784,-0.5148814,4.8510065,,0.9492472,-0.6396826,-0.549848
0.012623474,-0.769766,0.09244865,0.9568784,1.5488652,0.87267137,-0.47474748,1491.4086508750916,5.6860466e-10,95.59192,,1034,0.14999999,4.891075,0.9998587,20680,0.9565552,0.9568784,-0.4767332,5.1870575,,0.910948,-0.6450247,-0.5508146
0.523805,-0.7697492,0.09236759,0.9568784,1.5488379,0.8727524,0.35353535,1493.3467764854431,5.6750643e-10,95.600464,,1035,0.14999999,1.147223e-06,0.9998587,20700,0.9566072,0.9568784,0.28563488,8.704697,,0.9608092,-0.6624539,-0.5517691
0.0048322817,-0.77001894,0.09249562,0.9568784,1.5483828,0.8726244,-0.5151515,1495.0544533729553,5.6641136e-10,95.82544,,1036,0.14999999,4.717837e-06,0.9998587,20720,0.74011475,0.9568784,-0.45589054,5.0811496,,0.92294306,-1.0078567,-0.5522288
0.04672936,-0.7699923,0.0924145,0.9568784,1.5484147,0.8727055,-0.41414142,1497.0377740859985,5.6531946e-10,95.83386,,1037,0.14999999,4.9712486,0.9998587,20740,0.95675826,0.9568784,-0.3980177,5.1430817,,0.9176155,-0.6642228,-0.5531889
0.10205974,-0.769954,0.092333615,0.9568784,1.5479178,0.8727864,-0.37373737,1499.3712091445923,5.6423083e-10,95.842285,,1038,0.14999999,5.0131555,0.9998587,20760,0.9566969,0.9568784,-0.46742514,5.026269,,0.9318207,-0.6469848,-0.5541077
0.0017226301,-0.7699105,0.09225291,0.9568784,1.5484788,0.8728671,-0.5555556,1501.253199338913,5.6314525e-10,95.85077,,1039,0.14999999,4.3105435,0.9998587,20780,0.95663834,0.9568784,-0.7593695,4.8831882,,0.9446703,-0.65548193,-0.55497235
6.0602865e-09,-0.7695901,0.092172444,0.9568784,1.5477941,0.8729476,1.0,1503.122804403305,5.6206284e-10,95.859314,,1040,0.14999999,5.2062333e-30,0.9998587,20800,0.956489,0.9568784,0.919094,30.153162,,1.0222611,-0.3803823,-0.5559327
2.4135303,-0.77063507,0.09270686,0.9568784,1.5470204,0.87241316,0.21212122,1505.0138683319092,5.609835e-10,96.50781,,1041,0.14999999,0.00025919874,0.9998587,20820,0.31672078,0.9568784,0.31149942,6.606644,,0.9862322,-1.870806,-0.55689377
0.00017522849,-0.7709269,0.092927516,0.9568784,1.5462925,0.8721925,-0.6363636,1506.8312106132507,5.599073e-10,96.830444,,1042,0.14999999,1.6368299e-08,0.9998587,20840,0.642435,0.9568784,-0.38626048,4.454516,,0.99167275,-1.0593327,-0.5555381
0.1470648,-0.7708067,0.09284645,0.9568784,1.5475643,0.87227356,-0.35353535,1508.6755287647247,5.5883415e-10,96.83887,,1043,0.14999999,4.9069295,0.9998587,20860,0.9567162,0.9568784,-0.4031407,4.940045,,0.9428512,-0.6362655,-0.5564972
0.10238754,-0.7707387,0.09276593,0.9568784,1.5470283,0.8723541,-0.37373737,1510.513048171997,5.577641e-10,96.84766,,1044,0.14999999,4.9558964,0.9998587,20880,0.9563858,0.9568784,-0.4082927,4.9889555,,0.93625486,-0.64160895,-0.5573145
0.07000454,-0.7706756,0.09268534,0.9568784,1.5464729,0.8724347,-0.3939394,1512.3469083309174,5.566971e-10,96.8562,,1045,0.14999999,5.021388,0.9998587,20900,0.95655376,0.9568784,-0.30210626,5.0235186,,0.9313187,-0.64010304,-0.55817384
0.20814306,-0.7705351,0.09260535,0.9568784,1.5455872,0.87251467,-0.33333334,1514.30699467659,5.5563315e-10,96.865234,,1046,0.14999999,4.528571,0.9998587,20920,0.95608455,0.9568784,-0.14747365,4.808067,,0.9566689,-0.5538945,-0.5590633
0.6930493,-0.7702632,0.09252572,0.9568784,1.5446405,0.8725943,0.33333334,1517.0316252708435,5.545722e-10,96.87445,,1047,0.14999999,0.02429665,0.9998587,20940,0.9558652,0.9568784,0.23801596,8.382625,,0.96801126,-0.44163314,-0.55981994
3.5422857,-0.7704303,0.09257132,0.9568784,1.5452993,0.8725487,0.15151516,1519.2780694961548,5.5351446e-10,97.01477,,1048,0.14999999,5.601986,0.9998587,20960,0.82482773,0.9568784,0.1899764,5.82452,,0.9999972,-0.9112151,-0.5601129
1.648301e-10,-0.7704708,0.09257901,0.9568784,1.5446916,0.872541,-1.0,1521.3833184242249,5.524596e-10,97.11536,,1049,0.14999999,1.2913015e-13,0.9998587,20980,0.8645348,0.9568784,-0.9619153,7.648109,,0.9805432,-0.8115144,-0.5576923
3.5370903,-0.7702806,0.092499554,0.9568784,1.5442126,0.87262046,0.15151516,1523.642510175705,5.514078e-10,97.12457,,1050,0.14999999,4.999512e-12,0.9998587,21000,0.9559125,0.9568784,0.13925596,5.803381,,1.0016432,-0.5496398,-0.5586451
4.384639,-0.7702255,0.09242654,0.9568784,1.5435665,0.8726935,0.09090909,1525.6287424564362,5.5035904e-10,97.14026,,1051,0.14999999,5.148853,0.9998587,21020,0.9494045,0.9568784,0.11332649,5.1564116,,1.012488,-0.71253514,-0.55623406
