DenMISELogLast,ReturnAbsMax,ReturnMean,TimestepsSoFar,Delta,IWMax,LQGmu1_higher,Regret,ReturnMin,LQGmu1_actor,ReturnMax,IWMean,Bound,DenMISELogFirst,ReturnLastEpisode,LQGsigma_higher,IWMin,DenMISEMeanLog,IWLastEpisode,ReturnStepMax,IWFirstEpisode,Regret/t,Iteration,TimeElapsed
-0.4286749,0.92786044,0.8369704,53840,8.38883e-11,3.390438,-0.4949495,344.97876,,-0.7861793,0.92786044,0.9815171,1.2306775,-0.7928967,0.9213087,0.14999999,,-0.5758738,2.2826574,0.9721781,0.43683386,0.12814963,2692,7332.48272895813
-0.03584743,0.92786044,0.8370031,53860,8.3825995e-11,2.8044763,-0.75757575,345.0188,,-0.5524181,0.92786044,1.0077848,1.2306217,-0.79310584,0.92508316,0.14999999,,-0.57568026,2.7070177,0.9721781,0.0017420402,0.1281169,2693,7337.285407543182
-0.18276753,0.92786044,0.83703566,53880,8.376378e-11,3.2079022,-0.5555556,345.05933,,-0.6220206,0.92786044,0.987972,1.2304859,-0.79347646,0.92483395,0.14999999,,-0.5755314,3.1922636,0.9721781,0.16033763,0.12808436,2694,7341.21519112587
-0.1318374,0.92786044,0.8370693,53900,8.3701636e-11,2.9419706,-0.67676765,345.09692,,-0.73707336,0.92786044,0.99927527,1.230511,-0.7937881,0.92745376,0.14999999,,-0.5753715,2.838891,0.9721781,0.01322551,0.12805074,2695,7345.629453897476
-0.059610926,0.92786044,0.837102,53920,8.363955e-11,2.8670382,-0.7171717,345.13672,,-0.7113455,0.92786044,1.0034832,1.2305249,-0.79415417,0.9252779,0.14999999,,-0.5751805,2.7982402,0.9721781,0.0049807844,0.12801802,2696,7349.2949550151825
-0.073852345,0.92786044,0.83713484,53940,8.357754e-11,2.8650548,-0.7171717,345.17603,,-0.633669,0.92786044,1.0037826,1.2305801,-0.7945232,0.92583406,0.14999999,,-0.57499343,2.8613095,0.9721781,0.0049826233,0.12798518,2697,7353.507351875305
-0.122219525,0.92786044,0.83716816,53960,8.35156e-11,2.9360163,-0.67676765,345.2141,,-0.5875015,0.92786044,1.0000578,1.2305788,-0.794892,0.9270496,0.14999999,,-0.57482415,2.883842,0.9721781,0.013240117,0.12795186,2698,7356.88184928894
-0.15370663,0.92786044,0.83720136,53980,8.345371e-11,3.1011407,-0.5959596,345.25244,,-0.88800764,0.92786044,0.9929379,1.2306627,-0.7952577,0.9266995,0.14999999,,-0.5746683,3.0965803,0.9721781,0.07517376,0.12791866,2699,7361.0755610466
-0.027083063,0.92786044,0.837233,54000,8.339191e-11,2.7947705,-0.75757575,345.29492,,-0.6774106,0.92786044,1.0084054,1.2301738,-0.7956003,0.92246526,0.14999999,,-0.5744682,1.8723782,0.9721781,0.0017463916,0.12788701,2700,7363.725816965103
-0.09210463,0.92786044,0.8372656,54020,8.333017e-11,2.8934593,-0.6969697,345.33472,,-0.94687325,0.92786044,1.0021715,1.2302055,-0.79596996,0.9253038,0.14999999,,-0.57428646,2.8915274,0.9721781,0.008206578,0.1278544,2701,7367.370751142502
-0.08179104,0.92786044,0.8372964,54040,8.326851e-11,4.694502,-1.0,345.3794,,-0.7517005,0.92786044,1.0179802,1.2305403,-0.79633707,0.92061704,0.14999999,,-0.5741035,2.7108207,0.9721781,7.015275e-07,0.12782359,2702,7370.857974529266
-0.048381973,0.92786044,0.8373289,54060,8.320691e-11,2.791548,-0.75757575,345.41943,,-0.6560625,0.92786044,1.008962,1.2302845,-0.7967071,0.92504954,0.14999999,,-0.5739024,2.789316,0.9721781,0.0017483255,0.1277911,2703,7375.189428329468
-0.10478394,0.92786044,0.83736163,54080,8.314537e-11,2.8905041,-0.6969697,345.45874,,-0.88815784,0.92786044,1.0026865,1.2302694,-0.79707634,0.9259231,0.14999999,,-0.5737259,2.8456137,0.9721781,0.008215662,0.12775838,2704,7377.891799211502
-0.025955638,0.92786044,0.837393,54100,8.308391e-11,18.118906,0.27272728,345.5017,,0.10680984,0.92786044,1.0186753,1.2301145,-0.7974431,0.9222141,0.14999999,,-0.5735223,2.6908825e-13,0.9721781,0.10529818,0.12772703,2705,7383.044192314148
-1.5553875,0.92786044,0.83726215,54120,8.302251e-11,2.736522,-0.7979798,345.9834,,-0.8513433,0.92786044,1.0141307,1.230026,-0.7977738,0.48314214,0.14999999,,-0.57387894,1.5833872e-07,0.9721781,0.0005698909,0.12785786,2706,7388.086290359497
-0.016918302,0.92786044,0.83729404,54140,8.296118e-11,2.7347674,-0.7979798,346.0249,,-1.0607841,0.92786044,1.0143203,1.2299986,-0.798143,0.9237515,0.14999999,,-0.5736681,2.539122,0.9721781,0.0005701013,0.12782598,2707,7393.082110643387
-0.41119048,0.92786044,0.83732325,54160,8.289993e-11,4.696577,-1.0,346.0735,,-1.0040283,0.92786044,1.0181998,1.2304732,-0.79851216,0.91638607,0.14999999,,-0.573603,3.6960602,0.9721781,7.030552e-07,0.12779677,2708,7398.194348335266
-0.20235442,0.92786044,0.8373532,54180,8.2838736e-11,4.690179,-1.0,346.12012,,-1.1694739,0.92786044,1.0182897,1.230351,-0.79888135,0.91848546,0.14999999,,-0.5734592,3.2549448,0.9721781,7.033147e-07,0.12776679,2709,7402.6200296878815
-1.1045177,0.92786044,0.8373802,54200,8.2777604e-11,4.6838,-1.0,346.17505,,-0.8334171,0.92786044,1.0187439,1.230552,-0.7992504,0.91047007,0.14999999,,-0.57364863,4.239502,0.9721781,7.035743e-07,0.12773985,2710,7406.148328542709
-0.01658096,0.92786044,0.837412,54220,8.271655e-11,11.767599,0.05050505,346.21655,,0.20385495,0.92786044,1.0182573,1.2299132,-0.7996194,0.92359954,0.14999999,,-0.5734363,7.7897624e-08,0.9721781,2.358409,0.12770802,2711,7410.076244354248
-1.77907,0.92786044,0.83727515,54240,8.265556e-11,4.679168,-1.0,346.71533,,-0.8447358,0.92786044,1.0181721,1.2298307,-0.79911864,0.46633846,0.14999999,,-0.5738747,1.6240599e-13,0.9721781,7.0348176e-07,0.12784487,2712,7413.684566020966
-0.015797742,0.92786044,0.837307,54260,8.259466e-11,2.7339506,-0.7979798,346.75684,,-0.84248036,0.92786044,1.014316,1.2296801,-0.7994873,0.9236904,0.14999999,,-0.57366246,2.5738392,0.9721781,0.00057086814,0.12781304,2713,7418.1827664375305
-0.015320883,0.92786044,0.8373388,54280,8.2533806e-11,2.732205,-0.7979798,346.7981,,-0.67294276,0.92786044,1.014522,1.2296684,-0.7998556,0.92359513,0.14999999,,-0.5734514,2.584406,0.9721781,0.0005710786,0.12778121,2714,7422.238344907761
-0.09347765,0.92786044,0.8373714,54300,8.2473015e-11,2.730463,-0.7979798,346.8374,,-0.6731274,0.92786044,1.014536,1.2294818,-0.80022377,0.9257151,0.14999999,,-0.5732695,2.0631442,0.9721781,0.00057128887,0.12774861,2715,7426.579929590225
-0.09296458,0.92786044,0.8374041,54320,8.24123e-11,2.8874168,-0.6969697,346.87646,,-0.8764884,0.92786044,1.002772,1.2294393,-0.8005918,0.9260797,0.14999999,,-0.5730872,2.8820844,0.9721781,0.008244596,0.12771595,2716,7431.301142454147
-0.018122738,0.92786044,0.8374355,54340,8.235164e-11,2.7274544,-0.7979798,346.91895,,-0.87988883,0.92786044,1.014754,1.2293568,-0.8009569,0.922786,0.14999999,,-0.57288206,2.3615904,0.9721781,0.00057170773,0.12768453,2717,7435.530084371567
-0.018779945,0.92786044,0.83746684,54360,8.2291056e-11,2.7068613,-0.8181818,346.96143,,-0.85766685,0.92786044,1.0175743,1.2292719,-0.80132467,0.92253506,0.14999999,,-0.5726729,2.4901543,0.9721781,0.00031759267,0.12765318,2718,7439.202930212021
-0.013128763,0.92786044,0.8374984,54380,8.2230535e-11,2.705163,-0.8181818,347.00317,,-0.6867509,0.92786044,1.017782,1.2292688,-0.8016924,0.92363375,0.14999999,,-0.57246053,2.602999,0.9721781,0.0003177093,0.12762159,2719,7443.5255789756775
-0.08223884,0.92786044,0.83753103,54400,8.217008e-11,2.7223601,-0.7979798,347.042,,-0.9120052,0.92786044,1.0151056,1.2290907,-0.80206,0.9262347,0.14999999,,-0.57227397,2.1934814,0.9721781,0.0005723389,0.12758899,2720,7447.374298810959
-0.036382843,0.92786044,0.83756196,54420,8.21097e-11,2.7017863,-0.8181818,347.08545,,-0.7712955,0.92786044,1.0178474,1.228944,-0.80242735,0.92160755,0.14999999,,-0.5720715,2.268108,0.9721781,0.000317943,0.12755805,2721,7451.047913312912
-0.03171677,0.92786044,0.8375939,54440,8.204938e-11,2.7000983,-0.8181818,347.12598,,-0.8215329,0.92786044,1.01806,1.2289469,-0.8027947,0.9245514,0.14999999,,-0.5718666,2.6144311,0.9721781,0.00031805976,0.1275261,2722,7456.750769853592
-0.013002076,0.92786044,0.8376256,54460,8.1989124e-11,2.6984134,-0.8181818,347.16724,,-0.62361383,0.92786044,1.0183014,1.2289766,-0.8031619,0.92381835,0.14999999,,-0.5716548,2.6937494,0.9721781,0.00031817655,0.1274944,2723,7460.923837661743
-0.1253569,0.92786044,0.8376581,54480,8.1928936e-11,3.005025,-0.6363636,347.20605,,-1.0613662,0.92786044,0.9964673,1.2286626,-0.80352896,0.92623115,0.14999999,,-0.5714843,3.0039437,0.9721781,0.032991763,0.12746191,2724,7465.739963054657
-0.41097578,0.92786044,0.8376869,54500,8.186882e-11,4.6924205,-1.0,347.25537,,-0.87506485,0.92786044,1.0177023,1.2288445,-0.8038839,0.9160243,0.14999999,,-0.5714268,3.6894324,0.9721781,7.0684155e-07,0.12743312,2725,7470.144748210907
-0.013651708,0.92786044,0.83771807,54520,8.180876e-11,2.696148,-0.8181818,347.29785,,-1.0514672,0.92786044,1.0182517,1.2286541,-0.8042508,0.92272484,0.14999999,,-0.5712158,2.5091128,0.9721781,0.00031852326,0.12740195,2726,7474.011646986008
-0.36636204,0.92786044,0.8377471,54540,8.1748774e-11,4.687657,-1.0,347.34595,,-1.0809617,0.92786044,1.0180507,1.2289194,-0.80461746,0.91691375,0.14999999,,-0.57113403,3.6171257,0.9721781,7.0736075e-07,0.12737292,2727,7478.650910377502
-0.5045452,0.92786044,0.83777565,54560,8.168885e-11,4.681329,-1.0,347.3955,,-1.1501545,0.92786044,1.0183487,1.2289872,-0.8049841,0.9154643,0.14999999,,-0.57110316,3.8078492,0.9721781,7.0761985e-07,0.12734437,2728,7481.860939741135
-0.9467928,0.92786044,0.8378026,54580,8.1628995e-11,4.675022,-1.0,347.44922,,-0.9679304,0.92786044,1.0187733,1.2291654,-0.8053506,0.9112543,0.14999999,,-0.5712342,4.1534696,0.9721781,7.0787905e-07,0.12731743,2729,7486.297006845474
-0.10935772,0.92786044,0.8378327,54600,8.15692e-11,4.668738,-1.0,347.4944,,-0.78894985,0.92786044,1.0187389,1.228935,-0.80571693,0.9200478,0.14999999,,-0.5710583,2.8999238,0.9721781,7.081383e-07,0.12728733,2730,7489.973056316376
-0.021796178,0.92786044,0.8378643,54620,8.150949e-11,34.225758,0.7979798,347.5354,,0.6695243,0.92786044,0.98881316,1.2282542,-0.8060832,0.9240542,0.14999999,,-0.5708504,1.3482254e-24,0.9721781,1.1166746e-08,0.12725574,2731,7493.974930524826
-2.3493626,0.92786044,0.8376581,54640,8.144982e-11,12.447498,0.07070707,348.22607,,0.17161201,0.92786044,1.0187191,1.2282243,-0.8064493,0.2747401,0.14999999,,-0.5715069,0.0096485615,0.9721781,1.9602602,0.12746191,2732,7498.737908601761
-1.716002,0.92786044,0.83752435,54660,8.139023e-11,4.6658893,-1.0,348.719,,-0.99163127,0.92786044,1.0180136,1.22808,-0.806098,0.47204167,0.14999999,,-0.57191944,8.3637285e-13,0.9721781,7.084085e-07,0.12759566,2733,7503.171961307526
-0.16163275,0.92786044,0.83755416,54680,8.13307e-11,4.6596413,-1.0,348.76514,,-1.1190217,0.92786044,1.0180624,1.227926,-0.80646384,0.91901124,0.14999999,,-0.5717629,3.121326,0.9721781,7.08668e-07,0.12756586,2734,7506.928767204285
-0.7225169,0.92786044,0.8375821,54700,8.127123e-11,4.6534157,-1.0,348.81616,,-0.9238807,0.92786044,1.0184331,1.2280607,-0.8068295,0.914041,0.14999999,,-0.57181144,3.9984024,0.9721781,7.089269e-07,0.1275379,2735,7510.718310594559
-0.0426054,0.92786044,0.83761257,54720,8.1211836e-11,2.6948845,-0.8181818,348.86035,,-0.68993115,0.92786044,1.017742,1.2277101,-0.80719507,0.92077816,0.14999999,,-0.57161146,2.165204,0.9721781,0.0003194624,0.12750745,2736,7514.8934674263
-0.079925634,0.92786044,0.8376449,54740,8.115251e-11,23.42968,0.5151515,348.8994,,0.64614886,0.92786044,1.0769929,1.2275628,-0.8075604,0.92605734,0.14999999,,-0.57142544,2.7805435e-14,0.9721781,0.00029362942,0.12747514,2737,7519.28445649147
-2.3137858,0.92786044,0.83744454,54760,8.1093236e-11,3.1110678,-0.5959596,349.57544,,-0.5786723,0.92786044,0.9910894,1.2275536,-0.8079256,0.28922847,0.14999999,,-0.57203484,3.465892e-14,0.9721781,0.076132126,0.12767547,2738,7523.956817865372
-0.16262658,0.92786044,0.837477,54780,8.1034034e-11,3.1086717,-0.5959596,349.614,,-0.46405816,0.92786044,0.9914234,1.2276218,-0.80826294,0.92666006,0.14999999,,-0.57188874,3.108583,0.9721781,0.07615779,0.12764299,2739,7528.244872570038
-0.26998937,0.92786044,0.8375089,54800,8.09749e-11,3.2772543,-0.53535354,349.65454,,-0.58883524,0.92786044,0.98459595,1.227588,-0.8086002,0.92459714,0.14999999,,-0.5717818,3.1118412,0.9721781,0.23155749,0.1276111,2740,7532.353565216064
-0.1529214,0.92786044,0.8375404,54820,8.091582e-11,3.1569912,-0.57575756,349.6958,,-0.9095934,0.92786044,0.98959005,1.2275764,-0.80888057,0.92393017,0.14999999,,-0.57163477,3.0873165,0.9721781,0.11240694,0.12757963,2741,7536.169887065887
-0.030646818,0.92786044,0.83757114,54840,8.085681e-11,4.657267,-1.0,349.739,,-1.2514392,0.92786044,1.0182633,1.2276889,-0.8092043,0.9216631,0.14999999,,-0.5714413,2.2869024,0.9721781,7.106123e-07,0.12754887,2742,7541.739428281784
-1.9174742,0.92786044,0.8375972,54860,8.0797875e-11,4.6510663,-1.0,349.79517,,-0.7772364,0.92786044,1.0187941,1.2279627,-0.80956894,0.9090166,0.14999999,,-0.5719255,4.4403324,0.9721781,7.108719e-07,0.12752283,2743,7546.373291969299
-0.02751713,0.92786044,0.83762896,54880,8.0738985e-11,2.714563,-0.7979798,349.83545,,-1.13744,0.92786044,1.0149499,1.2273695,-0.8099334,0.92485344,0.14999999,,-0.5717203,2.7078004,0.9721781,0.000576863,0.12749106,2744,7550.771081447601
-0.84735906,0.92786044,0.837656,54900,8.068017e-11,4.646502,-1.0,349.88867,,-1.1646124,0.92786044,1.0190079,1.2279234,-0.8102976,0.9119293,0.14999999,,-0.5718153,4.0786595,0.9721781,7.1139004e-07,0.127464,2745,7554.289748907089
-1.0551134,0.92786044,0.8376828,54920,8.062142e-11,4.64034,-1.0,349.94263,,-1.0144675,0.92786044,1.0194443,1.2281157,-0.81066185,0.9109961,0.14999999,,-0.57198447,4.18344,0.9721781,7.1164925e-07,0.12743723,2746,7558.025485038757
-0.22271363,0.92786044,0.83771205,54940,8.056273e-11,4.634197,-1.0,349.9895,,-0.9465681,0.92786044,1.0195618,1.2280266,-0.8110259,0.9183608,0.14999999,,-0.5718505,3.3076692,0.9721781,7.119079e-07,0.12740797,2747,7561.363971710205
-0.068851046,0.92786044,0.83774227,54960,8.050411e-11,4.628078,-1.0,350.03418,,-0.98924804,0.92786044,1.0194494,1.2277291,-0.81138986,0.920682,0.14999999,,-0.5716605,2.6740355,0.9721781,7.121673e-07,0.12737775,2748,7566.6360194683075
-0.15092808,0.92786044,0.83777195,54980,8.044556e-11,4.621978,-1.0,350.07983,,-1.0324792,0.92786044,1.0194879,1.2275691,-0.81175375,0.91914254,0.14999999,,-0.57150054,3.0849657,0.9721781,7.1242675e-07,0.12734807,2749,7571.254027843475
-0.28102374,0.92786044,0.83780104,55000,8.038705e-11,4.615897,-1.0,350.1272,,-1.2768999,0.92786044,1.019657,1.2275276,-0.81211746,0.9177405,0.14999999,,-0.5713878,3.4410033,0.9721781,7.126857e-07,0.12731898,2750,7576.1792685985565
-2.2190359,0.92786044,0.83782727,55020,8.0328626e-11,4.6098394,-1.0,350.18237,,-0.9413772,0.92786044,1.0201942,1.2278116,-0.812481,0.9098454,0.14999999,,-0.57197976,4.4520283,0.9721781,7.129447e-07,0.12729275,2751,7580.063311815262
-0.059175637,0.92786044,0.8378574,55040,8.0270256e-11,4.603801,-1.0,350.22656,,-0.7750623,0.92786044,1.0200627,1.2274987,-0.81284446,0.9209791,0.14999999,,-0.5717862,2.614277,0.9721781,7.132038e-07,0.12726259,2752,7584.196702480316
-0.028259324,0.92786044,0.83788913,55060,8.0211955e-11,16.716835,0.21212122,350.2666,,0.44416204,0.92786044,1.0153837,1.2267439,-0.81320775,0.9251426,0.14999999,,-0.5715818,1.0762181e-09,0.9721781,0.31029594,0.12723088,2753,7588.014620542526
-2.0862405,0.92786044,0.8377275,55080,8.015371e-11,4.5994515,-1.0,350.83887,,-1.2328076,0.92786044,1.0193061,1.2266159,-0.8134582,0.39297763,0.14999999,,-0.5721267,1.5948498e-19,0.9721781,7.1364195e-07,0.12739253,2754,7591.687333106995
-1.695811,0.92786044,0.8377536,55100,8.0095534e-11,4.5934505,-1.0,350.89453,,-1.0240473,0.92786044,1.0198071,1.2268676,-0.81382126,0.90950567,0.14999999,,-0.57252777,4.3473277,0.9721781,7.139006e-07,0.12736642,2755,7595.364521026611
-0.24744329,0.92786044,0.83778274,55120,8.003742e-11,4.587468,-1.0,350.94165,,-1.1393768,0.92786044,1.0199504,1.226805,-0.8141842,0.9179413,0.14999999,,-0.5724027,3.362801,0.9721781,7.1416e-07,0.12733728,2756,7598.840859651566
-0.84945273,0.92786044,0.83781,55140,7.997937e-11,4.5815067,-1.0,350.9939,,-0.97613895,0.92786044,1.0203396,1.2269609,-0.81454694,0.91287583,0.14999999,,-0.57249624,4.038801,0.9721781,7.144189e-07,0.12731004,2757,7601.1306438446045
-0.11566573,0.92786044,0.83783966,55160,7.992138e-11,4.5755644,-1.0,351.0393,,-0.90300995,0.92786044,1.020333,1.2267635,-0.8149096,0.9195891,0.14999999,,-0.57232314,2.9482005,0.9721781,7.1467855e-07,0.12728035,2758,7603.456976175308
-0.01914381,0.92786044,0.8378702,55180,7.9863456e-11,4.569642,-1.0,351.08228,,-1.0611696,0.92786044,1.0200565,1.2263199,-0.8152721,0.9223067,0.14999999,,-0.5721155,2.1996083,0.9721781,7.149376e-07,0.12724984,2759,7607.440448284149
-0.38977012,0.92786044,0.8378986,55200,7.980559e-11,4.563741,-1.0,351.1311,,-0.9240413,0.92786044,1.020294,1.2263432,-0.8156345,0.9162855,0.14999999,,-0.5720422,3.613953,0.9721781,7.1519673e-07,0.1272214,2760,7613.0865433216095
-0.03504467,0.92786044,0.83792883,55220,7.97478e-11,4.1550083,-0.35353535,351.1748,,-0.25815082,0.92786044,0.9609483,1.2262633,-0.81599677,0.921225,0.14999999,,-0.5718406,0.0019900464,0.9721781,2.4596698,0.12719119,2761,7617.543961048126
-0.5805345,0.92786044,0.83795536,55240,7.969006e-11,4.457872,-0.3131313,351.22876,,-0.3995053,0.92786044,0.95872205,1.2263336,-0.8154684,0.9110408,0.14999999,,-0.57185787,4.44394,0.9721781,3.3988247,0.12716466,2762,7623.20725440979
-0.3516029,0.92786044,0.83798605,55260,7.9632384e-11,3.8923128,-0.3939394,351.27124,,-0.2910679,0.92786044,0.9658954,1.2262115,-0.8146006,0.92282134,0.14999999,,-0.5717933,3.7776268,0.9721781,1.6522615,0.12713397,2763,7629.113167524338
-0.51706666,0.92786044,0.83801466,55280,7.957477e-11,4.2873383,-0.33333334,351.31934,,-0.35084742,0.92786044,0.9605326,1.226338,-0.8143646,0.91733783,0.14999999,,-0.5717859,4.2868457,0.9721781,2.9137177,0.12710536,2764,7634.159772157669
-0.4178635,0.92786044,0.83804476,55300,7.9517226e-11,4.1363907,-0.35353535,351.36304,,-0.42080474,0.92786044,0.96252704,1.2263683,-0.8136727,0.9213089,0.14999999,,-0.57174486,4.0385447,0.9721781,2.4539602,0.12707525,2765,7638.445543527603
-0.32198498,0.92786044,0.83807564,55320,7.9459744e-11,3.7711678,-0.41414142,351.4048,,-0.4826115,0.92786044,0.9693359,1.2263107,-0.81314725,0.9231643,0.14999999,,-0.57166815,3.6662884,0.9721781,1.3168471,0.12704438,2766,7642.317177534103
-0.2523524,0.92786044,0.83810717,55340,7.9402325e-11,3.4959,-0.47474748,351.44458,,-0.14815784,0.92786044,0.97698313,1.2262821,-0.81303275,0.9254421,0.14999999,,-0.5715637,3.4183555,0.9721781,0.6004597,0.12701285,2767,7647.0641667842865
-0.8254653,0.92786044,0.8381263,55360,7.934496e-11,4.5694137,-1.0,351.51855,,-0.7191858,0.92786044,1.020018,1.2259313,-0.81317705,0.8908507,0.14999999,,-0.571664,6.028617e-07,0.9721781,7.134412e-07,0.12699372,2768,7651.384439706802
-0.064766996,0.92786044,0.8381578,55380,7.928765e-11,5.8509865,-0.1919192,351.55835,,-0.10464572,0.92786044,0.9688161,1.2258987,-0.81353825,0.92564064,0.14999999,,-0.5714737,0.005886733,0.9721781,5.8006105,0.12696224,2769,7655.918902873993
-0.94127524,0.92786044,0.8381651,55400,7.9230414e-11,8.32904,-0.07070707,351.66528,,-0.22592622,0.92786044,1.0007855,1.2261335,-0.8118067,0.85825765,0.14999999,,-0.57161885,6.644972,0.9721781,5.1536245,0.12695491,2770,7659.560799121857
-0.63990664,0.92786044,0.8381904,55420,7.9173244e-11,5.022326,-0.25252524,351.72217,,-0.2128754,0.92786044,0.9616596,1.2263098,-0.8103089,0.90824133,0.14999999,,-0.5716435,4.9647636,0.9721781,4.7976513,0.12692964,2771,7663.556424856186
-0.66671276,0.92786044,0.8382128,55440,7.911613e-11,5.015049,-0.25252524,351.78687,,-0.039161623,0.92786044,0.9622489,1.2263999,-0.8089398,0.9002688,0.14999999,,-0.5716917,5.002603,0.9721781,4.791087,0.12690723,2772,7668.333692073822
-1.1290722,0.92786044,0.83817613,55460,7.905908e-11,6.5064144,-0.15151516,352.01538,,-0.6452507,0.92786044,0.98035026,1.2259789,-0.8075736,0.7366891,0.14999999,,-0.5719064,6.213569,0.9721781,5.963811,0.12694389,2773,7672.939364671707
-0.11752314,0.92786044,0.8382077,55480,7.900209e-11,2.941594,-0.67676765,352.0547,,-1.084367,0.92786044,0.99906725,1.2260485,-0.8057858,0.92578167,0.14999999,,-0.57175,2.9259844,0.9721781,0.013385141,0.1269123,2774,7677.458305120468
-0.50575346,0.92786044,0.8382355,55500,7.8945156e-11,4.5734158,-1.0,352.1045,,-1.393023,0.92786044,1.0203133,1.2260326,-0.8061414,0.91531354,0.14999999,,-0.57172674,3.7650516,0.9721781,7.084389e-07,0.12688452,2775,7681.688268661499
-3.9699836,0.92786044,0.8382613,55520,7.888829e-11,4.567538,-1.0,352.15967,,-1.182608,0.92786044,1.0208846,1.2263519,-0.8065017,0.9097638,0.14999999,,-0.5729437,4.551981,0.9721781,7.086943e-07,0.12685871,2776,7684.940361022949
-1.194181,0.92786044,0.83828694,55540,7.883149e-11,4.5616765,-1.0,352.21533,,-0.8513088,0.92786044,1.0213227,1.2265506,-0.8068618,0.9094395,0.14999999,,-0.5731599,4.1843324,0.9721781,7.0894987e-07,0.12683308,2777,7689.141485691071
-0.0075707003,0.92786044,0.8383174,55560,7.877475e-11,4.5558352,-1.0,352.2578,,-0.75242734,0.92786044,1.020845,1.225924,-0.8072219,0.92300093,0.14999999,,-0.5729488,1.639579,0.9721781,7.0920544e-07,0.12680262,2778,7692.739897966385
-0.04560835,0.92786044,0.8383487,55580,7.871806e-11,28.27534,0.65656567,352.2976,,0.67682564,0.92786044,1.0562087,1.2256526,-0.8075818,0.92536956,0.14999999,,-0.5727516,1.9270319e-19,0.9721781,2.8261395e-06,0.12677133,2779,7696.335930109024
-2.3606343,0.92786044,0.83814424,55600,7.8661445e-11,2.9022727,-0.6969697,352.99268,,-0.47463882,0.92786044,1.0010028,1.2256054,-0.80794156,0.27010912,0.14999999,,-0.57337594,1.7202275e-17,0.9721781,0.008305414,0.12697577,2780,7699.471114873886
-0.26219863,0.92786044,0.83817506,55620,7.860487e-11,3.2337604,-0.5555556,353.03394,,-0.40881187,0.92786044,0.98594534,1.2255274,-0.80829823,0.92372614,0.14999999,,-0.57326365,2.988823,0.9721781,0.16273181,0.12694496,2781,7703.492865562439
-0.3363059,0.92786044,0.83820504,55640,7.8548376e-11,3.875094,-0.3939394,353.0774,,-0.28513485,0.92786044,0.96726084,1.2256045,-0.80859923,0.92153037,0.14999999,,-0.5731835,3.7045877,0.9721781,1.6423753,0.12691498,2782,7708.039186477661
-0.52190435,0.92786044,0.8382331,55660,7.849194e-11,4.2629166,-0.33333334,353.12622,,-0.15714973,0.92786044,0.9622863,1.2256796,-0.80836844,0.9162087,0.14999999,,-0.57317704,4.256561,0.9721781,2.896299,0.1268869,2783,7711.931463956833
-0.7969993,0.92786044,0.83825755,55680,7.8435564e-11,5.5185957,-0.21212122,353.18506,,-0.16900006,0.92786044,0.9678676,1.2258627,-0.8076875,0.90632993,0.14999999,,-0.57327104,5.51807,0.9721781,5.5181828,0.12686247,2784,7716.809577465057
-0.7658163,0.92786044,0.8382774,55700,7.837925e-11,5.509656,-0.21212122,353.2566,,-0.022109017,0.92786044,0.96850383,1.2259581,-0.8060665,0.8935652,0.14999999,,-0.57335186,5.4886208,0.9721781,5.509245,0.12684262,2785,7720.376391172409
-1.1803387,0.92786044,0.8382308,55720,7.832299e-11,7.7938294,-0.09090909,353.51343,,0.09184122,0.92786044,0.9983434,1.2256826,-0.80444926,0.70826304,0.14999999,,-0.5735814,7.7938294,0.9721781,5.4581594,0.12688923,2786,7723.612976551056
-1.5230634,0.92786044,0.83810437,55740,7.8266796e-11,10.583264,0.01010101,353.99268,,-0.12977035,0.92786044,1.017792,1.2248985,-0.80285096,0.4858425,0.14999999,,-0.57392293,10.514633,0.9721781,3.2880094,0.12701565,2787,7726.958139181137
-0.86224186,0.92786044,0.83811784,55760,7.821066e-11,5.7817926,-0.1919192,354.08203,,-0.40966427,0.92786044,0.9725422,1.2250754,-0.8020306,0.87585956,0.14999999,,-0.5740203,5.7810802,0.9721781,5.7342415,0.12700218,2788,7731.819085359573
-0.3335043,0.92786044,0.8381478,55780,7.815458e-11,4.566384,-1.0,354.1255,,-0.80464864,0.92786044,1.0196707,1.2246972,-0.8003346,0.9217218,0.14999999,,-0.57394415,0.0016081412,0.9721781,7.0433765e-07,0.1269722,2789,7735.243125915527
-0.021180505,0.92786044,0.8381789,55800,7.809857e-11,2.8667274,-0.7171717,354.16577,,-0.64013714,0.92786044,1.0025817,1.2246976,-0.80069304,0.92467695,0.14999999,,-0.573739,2.2917435,0.9721781,0.00501346,0.12694114,2790,7738.783692359924
-0.122631334,0.92786044,0.8382103,55820,7.8042614e-11,3.2347693,-0.5555556,354.20508,,-0.78744215,0.92786044,0.98573995,1.2249374,-0.80104965,0.92602116,0.14999999,,-0.5735765,2.564681,0.9721781,0.16155651,0.12690973,2791,7742.316308736801
-0.0283378,0.92786044,0.83824134,55840,7.798672e-11,2.7907672,-0.75757575,354.24512,,-0.78857994,0.92786044,1.0080327,1.2249545,-0.80135,0.924893,0.14999999,,-0.57338655,2.6823602,0.9721781,0.0017564618,0.12687868,2792,7745.669230937958
