ReturnMean,Bound,DenMISELogFirst,IWMin,ReturnMax,Delta,LQGsigma_higher,LQGmu1_higher,IWMax,IWFirstEpisode,ReturnStepMax,TimeElapsed,ReturnLastEpisode,IWLastEpisode,TimestepsSoFar,Iteration,LQGmu1_actor,IWMean,ReturnMin,DenMISELogLast,Regret,Regret/t,DenMISEMeanLog,ReturnAbsMax
0.82265514,1.4708871,-0.6364418,,0.94460726,5.708106e-10,0.14999999,-0.2929293,3.6215131,2.7816944,0.98815805,1467.9418456554413,0.279526,7.1247497e-09,20640,1032,-0.6105424,1.0367945,,-1.8812736,147.02374,0.14246488,-0.7095389,0.94460726
0.8227734,1.4721429,-0.63471854,,0.94479364,5.6970606e-10,0.14999999,-0.61616164,3.9977577,0.026139103,0.98834103,1469.705664396286,0.94479364,3.9649637,20660,1033,-0.33921468,0.94533664,,-0.4000169,147.04407,0.14234662,-0.70920455,0.94479364
0.8228879,1.470104,-0.6356608,,0.94479364,5.6860466e-10,0.14999999,-0.33333334,3.4234629,1.9997338,0.98834103,1471.488159418106,0.9411221,3.3843503,20680,1034,-0.33652008,1.0446332,,-0.24174921,147.068,0.14223212,-0.70880586,0.94479364
0.82300144,1.469668,-0.63469535,,0.94479364,5.6750643e-10,0.14999999,-0.35353535,3.3640003,1.6490642,0.98834103,1473.7257325649261,0.94043684,3.362884,20700,1035,-0.21812728,1.0458931,,-0.2410513,147.09271,0.14211857,-0.70831174,0.94479364
0.8231077,1.4692193,-0.6340691,,0.94479364,5.6641136e-10,0.14999999,-0.25252524,3.9149399,3.5872917,0.98834103,1476.2083852291107,0.9331375,3.8913646,20720,1036,-0.45612383,1.0228524,,-0.4068722,147.1247,0.1420123,-0.70797724,0.94479364
0.8232218,1.4687757,-0.6315772,,0.94479364,5.6531946e-10,0.14999999,-0.5555556,3.814854,0.089015216,0.98834103,1478.4529330730438,0.9413725,2.7533875,20740,1037,-0.7458392,0.9669619,,-0.2543544,147.14844,0.14189821,-0.7075187,0.94479364
0.8233365,1.4699938,-0.6324552,,0.94479364,5.6423083e-10,0.14999999,-0.7979798,3.8695307,0.00024564395,0.98834103,1480.2352113723755,0.94227755,3.756666,20760,1038,-0.7652069,0.96060467,,-0.40576467,147.17126,0.14178354,-0.70726055,0.94479364
0.82345146,1.4696269,-0.6334179,,0.94479364,5.6314525e-10,0.14999999,-0.7979798,3.858873,0.00024588068,0.98834103,1482.0161492824554,0.9427799,3.837704,20780,1039,-0.71297413,0.9618277,,-0.39056087,147.19366,0.14166856,-0.70699435,0.94479364
0.8235665,1.4690517,-0.6343797,,0.94479364,5.6206284e-10,0.14999999,-0.65656567,4.0345745,0.010521168,0.98834103,1483.85480260849,0.9430783,3.75313,20800,1040,-0.971051,0.93893546,,-0.4151179,147.21564,0.14155352,-0.70675117,0.94479364
0.8236789,1.4688307,-0.6353306,,0.94479364,5.609835e-10,0.14999999,-1.0,4.730184,2.466457e-07,0.98834103,1485.7064645290375,0.940612,3.5783622,20820,1041,-0.99901235,1.0391971,,-0.31534702,147.24017,0.1414411,-0.7064345,0.94479364
0.82379115,1.468003,-0.6362908,,0.94479364,5.599073e-10,0.14999999,-0.8181818,3.7771823,0.0001341136,0.98834103,1487.5945000648499,0.9406155,1.8333585,20840,1042,-0.914167,0.9706279,,-0.35462776,147.26465,0.14132887,-0.7060605,0.94479364
0.8239041,1.4687136,-0.6372499,,0.94479364,5.5883415e-10,0.14999999,-1.0,4.717324,2.4711966e-07,0.98834103,1489.4546370506287,0.94159967,2.9975939,20860,1043,-1.244975,1.040356,,-0.28334644,147.28821,0.14121592,-0.70568395,0.94479364
0.8240095,1.4685944,-0.6382082,,0.94479364,5.577641e-10,0.14999999,-1.0,4.7005863,2.473566e-07,0.98834103,1491.4413826465607,0.9338981,4.6155496,20880,1044,-1.0031067,1.0413119,,-1.8848659,147.31946,0.14111054,-0.7067762,0.94479364
0.82412094,1.4679536,-0.6391656,,0.94479364,5.566971e-10,0.14999999,0.21212122,11.513597,0.37522528,0.98834103,1493.2595117092133,0.9404934,2.124383e-14,20900,1045,0.23112683,0.94974184,,-0.35642707,147.34406,0.14099908,-0.7064024,0.94479364
0.82381135,1.467798,-0.63976306,,0.94479364,5.5563315e-10,0.14999999,-1.0,4.688482,2.477414e-07,0.98834103,1495.1175527572632,0.50033605,2.7074378e-14,20920,1046,-1.0936131,1.0414869,,-1.4632608,147.8089,0.14130867,-0.7071769,0.94479364
0.8239209,1.4674006,-0.64071864,,0.94479364,5.545722e-10,0.14999999,-1.0,4.672022,2.4797828e-07,0.98834103,1496.9679663181305,0.93849087,4.2639737,20940,1047,-1.2112309,1.0421122,,-0.66676265,147.83545,0.14119911,-0.7070999,0.94479364
0.8240277,1.4672415,-0.64167327,,0.94479364,5.5351446e-10,0.14999999,-1.0,4.6557093,2.4821512e-07,0.98834103,1498.8612263202667,0.9358562,4.5308127,20960,1048,-1.0658178,1.0429965,,-1.5242418,147.86475,0.1410923,-0.7078407,0.94479364
0.8241374,1.4667407,-0.642627,,0.94479364,5.524596e-10,0.14999999,-1.0,4.63954,2.4845195e-07,0.98834103,1500.7071871757507,0.9390549,4.1251025,20980,1049,-1.1722648,1.0434961,,-0.5351758,147.89075,0.14098263,-0.70763624,0.94479364
0.8242448,1.4665204,-0.64357984,,0.94479364,5.514078e-10,0.14999999,-1.0,4.623514,2.4868876e-07,0.98834103,1502.7364344596863,0.936933,4.4362364,21000,1050,-1.147619,1.0442976,,-1.1710731,147.919,0.14087522,-0.7080373,0.94479364
0.82435197,1.4662488,-0.6445318,,0.94479364,5.5035904e-10,0.14999999,-1.0,4.6076283,2.489258e-07,0.98834103,1504.6215198040009,0.93687534,4.369514,21020,1051,-1.025846,1.045038,,-0.9807231,147.9472,0.14076805,-0.7082559,0.94479364
0.82446194,1.4661007,-0.64548284,,0.94479364,5.4931315e-10,0.14999999,0.5151515,14.859936,0.0004909636,0.98834103,1506.6961071491241,0.9400447,4.76324e-23,21040,1052,0.35539365,1.0476226,,-0.3938118,147.97229,0.14065808,-0.7079153,0.94479364
0.82410586,1.4655879,-0.64643246,,0.94479364,5.482703e-10,0.14999999,-1.0,4.596247,2.493994e-07,0.98834103,1508.6316995620728,0.44949514,2.3685116e-17,21060,1053,-1.2011796,1.0453213,,-1.5644042,148.48792,0.14101416,-0.70868796,0.94479364
0.8242122,1.4655677,-0.64738166,,0.94479364,5.472305e-10,0.14999999,-0.3131313,3.5346186,2.4071343,0.98834103,1510.2869684696198,0.93622416,2.6761955e-07,21080,1054,-0.3586837,1.0397094,,-1.4132266,148.51685,0.14090782,-0.7093146,0.94479364
0.8243224,1.4654086,-0.6460488,,0.94479364,5.4619353e-10,0.14999999,-1.0,4.5849633,2.4930355e-07,0.98834103,1512.4442479610443,0.94047743,0.000362563,21100,1055,-0.9417314,1.0461285,,-0.23920977,148.54144,0.14079762,-0.7088321,0.94479364
0.8244334,1.465076,-0.6469962,,0.94479364,5.451596e-10,0.14999999,-0.35353535,3.3955307,1.6694744,0.98834103,1514.8995926380157,0.94150186,0.0015961325,21120,1056,-0.4822175,1.043458,,-0.26997083,148.56506,0.14068663,-0.708374,0.94479364
0.8245472,1.4643772,-0.646363,,0.94479364,5.441285e-10,0.14999999,0.25252524,11.916103,0.19725502,0.98834103,1516.7046229839325,0.9447198,2.181853e-05,21140,1057,0.4519015,0.9866024,,-0.28566822,148.58545,0.14057285,-0.7079338,0.94479364
0.82416105,1.4641919,-0.6471221,,0.94479364,5.431004e-10,0.14999999,-0.41414142,3.3916323,0.8422153,0.98834103,1518.486423254013,0.41604614,7.8924137e-07,21160,1058,-0.4500768,1.032323,,-1.6369658,149.13458,0.14095896,-0.7088278,0.94479364
0.8242727,1.4641678,-0.6472711,,0.94479364,5.420752e-10,0.14999999,-1.0,4.5824323,2.4960855e-07,0.98834103,1520.2389483451843,0.94241136,0.004153693,21180,1059,-1.302813,1.0457331,,-0.25840643,149.15729,0.14084733,-0.70837265,0.94479364
0.82437414,1.4640461,-0.64821494,,0.94479364,5.410529e-10,0.14999999,-1.0,4.5669975,2.498443e-07,0.98834103,1522.199998140335,0.9317811,4.534603,21200,1060,-0.93434167,1.046633,,-2.5712397,149.19061,0.14074588,-0.7100881,0.94479364
0.82448447,1.4637737,-0.6491579,,0.94479364,5.400335e-10,0.14999999,-0.43434343,3.4313917,0.6478609,0.98834103,1524.036378622055,0.9414051,0.013423369,21220,1061,-0.5536427,1.0254629,,-0.2665775,149.2143,0.14063555,-0.70962715,0.94479364
0.8245966,1.4633906,-0.6494895,,0.94479364,5.39017e-10,0.14999999,-0.5151515,3.6916008,0.18773621,0.98834103,1525.415615081787,0.9435267,3.6708295,21240,1062,-0.4956159,0.985929,,-0.35515994,149.23596,0.14052343,-0.70927024,0.94479364
0.8247089,1.4630926,-0.6502539,,0.94479364,5.380033e-10,0.14999999,-0.4949495,3.607298,0.26315758,0.98834103,1527.196827173233,0.94402057,3.569984,21260,1063,-0.14499998,0.9977097,,-0.29438952,149.25708,0.14041114,-0.70889384,0.94479364
0.82480705,1.4633594,-0.6509467,,0.94479364,5.3699245e-10,0.14999999,-0.07070707,6.7228365,4.7190266,0.98834103,1528.972491979599,0.92920285,4.3168197,21280,1064,0.06332204,0.91859025,,-0.6069917,149.29297,0.14031297,-0.7088009,0.94479364
0.8245812,1.4625285,-0.6474607,,0.94479364,5.359846e-10,0.14999999,-1.0,4.568855,2.496559e-07,0.98834103,1530.9313678741455,0.5841753,1.0773985e-10,21300,1065,-1.0924803,1.0459111,,-1.1961609,149.67383,0.14053881,-0.7093363,0.94479364
0.82468814,1.462121,-0.64839923,,0.94479364,5.3497945e-10,0.14999999,-1.0,4.5536103,2.498903e-07,0.98834103,1532.930463552475,0.93857205,4.1675005,21320,1066,-1.2136723,1.0464637,,-0.63919276,149.70044,0.14043188,-0.7092285,0.94479364
0.82479227,1.4619384,-0.6493369,,0.94479364,5.3397714e-10,0.14999999,-1.0,4.5384946,2.5012469e-07,0.98834103,1535.0814814567566,0.93581176,4.424998,21340,1067,-0.8257228,1.0472623,,-1.5236627,149.72974,0.14032775,-0.7099494,0.94479364
0.8249028,1.4616168,-0.6502737,,0.94479364,5.3297766e-10,0.14999999,0.05050505,9.053164,2.474994,0.98834103,1536.867665529251,0.94280803,1.4387992e-07,21360,1068,-0.02316834,0.8960079,,-0.3292051,149.75201,0.14021724,-0.7095498,0.94479364
0.82494676,1.4622917,-0.64889485,,0.94479364,5.31981e-10,0.14999999,-0.11111111,5.934863,5.0497465,0.98834103,1538.4867494106293,0.87197286,5.870517,21380,1069,-0.15659949,0.9413879,,-0.96362627,149.84515,0.14017326,-0.70988655,0.94479364
0.8250408,1.4615697,-0.64511716,,0.94479364,5.3098714e-10,0.14999999,-0.17171717,4.934784,4.875393,0.98834103,1540.6619663238525,0.9256335,4.6807013,21400,1070,-0.38206396,0.97556424,,-0.5703452,149.88477,0.1400792,-0.70981205,0.94479364
0.8251497,1.4614842,-0.6415052,,0.94479364,5.29996e-10,0.14999999,-0.3939394,3.3659701,1.0713508,0.98834103,1542.799488544464,0.941635,3.3523843,21420,1071,-0.21111633,1.038326,,-0.23462428,149.9082,0.1399703,-0.7093922,0.94479364
0.8252543,1.4612938,-0.64143866,,0.94479364,5.290076e-10,0.14999999,1.0,40.50937,2.4267025e-12,0.98834103,1544.6554737091064,0.93720084,2.856495e-14,21440,1072,0.979688,1.0198703,,-0.43084162,149.93604,0.1398657,-0.7090974,0.94479364
0.82453644,1.4606767,-0.64237106,,0.94479364,5.2802207e-10,0.14999999,-0.27272728,3.7784064,3.2104583,0.98834103,1545.8854341506958,0.05496822,1.8842397e-14,21460,1073,-0.12566702,1.027781,,-2.2756903,150.84613,0.14058357,-0.7105495,0.94479364
0.8246316,1.4608324,-0.640315,,0.94479364,5.2703925e-10,0.14999999,-0.17171717,4.9133296,4.852037,0.98834103,1547.5566742420197,0.92669874,4.870508,21480,1074,-0.43595323,0.9778489,,-0.6521417,150.88464,0.14048845,-0.7104699,0.94479364
0.82474184,1.459651,-0.6367381,,0.94479364,5.2605914e-10,0.14999999,-1.0,4.5531564,2.4699312e-07,0.98834103,1549.3546760082245,0.94317806,0.0028997753,21500,1075,-1.000679,1.0456371,,-0.2486693,150.90656,0.14037818,-0.710062,0.94479364
0.8248493,1.4595422,-0.63766795,,0.94479364,5.250818e-10,0.14999999,-0.41414142,3.3844206,0.8342904,0.98834103,1551.3682372570038,0.94038683,0.001772461,21520,1076,-0.458114,1.0323262,,-0.33146337,150.93127,0.14027071,-0.70966876,0.94479364
0.82495856,1.4592998,-0.6378218,,0.94479364,5.2410715e-10,0.14999999,0.43434343,13.816404,0.0042719347,0.98834103,1553.5730504989624,0.94254345,7.1142026e-08,21540,1077,0.52754205,1.0657654,,-0.2627952,150.95386,0.14016145,-0.70922464,0.94479364
0.8245448,1.4592736,-0.6387459,,0.94479364,5.2313526e-10,0.14999999,-0.47474748,3.5469575,0.3578296,0.98834103,1555.508000612259,0.37891582,2.9910203e-09,21560,1078,-0.5755759,1.0071901,,-1.7182658,151.54016,0.14057523,-0.7101039,0.94479364
0.8246549,1.4592403,-0.63934124,,0.94479364,5.2216603e-10,0.14999999,-0.57575756,3.915767,0.060655233,0.98834103,1557.131313085556,0.943326,3.879946,21580,1079,-0.60875475,0.95585424,,-0.37764046,151.56189,0.14046514,-0.70978963,0.94479364
0.8247658,1.4589994,-0.6402114,,0.94479364,5.2119953e-10,0.14999999,-0.57575756,3.9052236,0.060708027,0.98834103,1559.1593489646912,0.9444519,3.8852613,21600,1080,-0.5585562,0.9571445,,-0.4032047,151.58252,0.14035422,-0.7095474,0.94479364
0.82487607,1.4587365,-0.6410807,,0.94479364,5.202356e-10,0.14999999,-0.53535354,3.7505994,0.13052167,0.98834103,1561.5582249164581,0.94400084,3.750577,21620,1081,-0.58061105,0.9779463,,-0.35569185,151.60376,0.14024395,-0.70926034,0.94479364
0.82498556,1.4585533,-0.64188457,,0.94479364,5.1927446e-10,0.14999999,-0.57575756,3.8853123,0.060809687,0.98834103,1563.5440785884857,0.94331133,3.8658383,21640,1082,-0.35568225,0.95962405,,-0.37452057,151.62549,0.14013445,-0.70897186,0.94479364
0.8250922,1.4580581,-0.6427522,,0.94479364,5.1831595e-10,0.14999999,-1.0,4.5676928,2.48483e-07,0.98834103,1565.4084072113037,0.9404695,0.00033090048,21660,1083,-1.1614258,1.0447544,,-0.23357959,151.65015,0.14002782,-0.7085709,0.94479364
0.82519495,1.4578167,-0.6436751,,0.94479364,5.173601e-10,0.14999999,-0.41414142,3.3618171,0.8393172,0.98834103,1567.3022911548615,0.9364855,3.1704203e-05,21680,1084,-0.32507443,1.0338112,,-1.0724038,151.67871,0.13992506,-0.7088665,0.94479364
0.8253023,1.457784,-0.6438232,,0.94479364,5.1640686e-10,0.14999999,-1.0,4.5569086,2.4874947e-07,0.98834103,1569.1587948799133,0.94164395,0.00013730815,21700,1085,-0.7921304,1.0454144,,-0.25130388,151.70227,0.13981771,-0.7084141,0.94479364
0.82541084,1.4576715,-0.64474446,,0.94479364,5.154563e-10,0.14999999,0.67676765,18.006618,2.6717803e-06,0.98834103,1571.016399860382,0.9432124,5.7838112e-21,21720,1086,0.7975077,1.0145085,,-0.37063006,151.72418,0.13970917,-0.70806247,0.94479364
0.8248392,1.4574362,-0.6456648,,0.94479364,5.1450827e-10,0.14999999,-0.35353535,3.375417,1.6672531,0.98834103,1572.9075727462769,0.20399211,3.2593622e-12,21740,1087,-0.36991662,1.0433006,,-2.0145545,152.48529,0.14028084,-0.7092558,0.94479364
0.8249471,1.4570558,-0.6450517,,0.94479364,5.1356297e-10,0.14999999,-0.37373737,3.3391585,1.3506488,0.98834103,1575.1139724254608,0.94228077,3.3390646,21760,1088,-0.5322614,1.0428632,,-0.22783372,152.50806,0.1401729,-0.7087743,0.94479364
0.8250561,1.4564035,-0.6447298,,0.94479364,5.126202e-10,0.14999999,-0.4949495,3.5767624,0.26170787,0.98834103,1576.973296403885,0.94365877,3.5622935,21780,1089,-0.18192682,1.000596,,-0.32316035,152.52966,0.14006394,-0.70838153,0.94479364
0.82515717,1.4562812,-0.6454073,,0.94479364,5.116801e-10,0.14999999,-0.1919192,4.655506,4.654154,0.98834103,1578.4349160194397,0.93518496,4.3818245,21800,1090,-0.031820476,0.9869526,,-0.5015025,152.55951,0.13996285,-0.70819193,0.94479364
0.82519037,1.4561641,-0.64206356,,0.94479364,5.1074245e-10,0.14999999,-0.01010101,7.8822346,3.6766348,0.98834103,1580.934288740158,0.86142945,6.723119,21820,1091,0.053784292,0.9037953,,-0.93785363,152.66321,0.13992965,-0.7084153,0.94479364
0.8250195,1.4550369,-0.6396155,,0.94479364,5.098075e-10,0.14999999,-1.0,4.5671263,2.477048e-07,0.98834103,1583.1673519611359,0.63853675,1.6439274e-10,21840,1092,-0.796615,1.0433104,,-1.1699778,152.98975,0.14010054,-0.7089275,0.94479364
0.82512754,1.4552264,-0.64053077,,0.94479364,5.08875e-10,0.14999999,-0.65656567,4.0764093,0.010586079,0.98834103,1585.6554787158966,0.94312876,2.4919417,21860,1093,-0.6231664,0.9332867,,-0.37074342,153.01184,0.13999248,-0.7085796,0.94479364
0.8252358,1.4548466,-0.64143556,,0.94479364,5.079452e-10,0.14999999,-0.65656567,4.064978,0.010595664,0.98834103,1587.554190158844,0.9435127,3.8938806,21880,1094,-0.51394075,0.93457925,,-0.40601394,153.03339,0.13988423,-0.70836467,0.94479364
0.8253435,1.4546139,-0.6423396,,0.94479364,5.070179e-10,0.14999999,-0.13131313,5.5630655,5.055457,0.98834103,1589.4304988384247,0.94315416,0.13894473,21900,1095,-0.3448141,0.95464957,,-0.30155948,153.0553,0.13977653,-0.7080535,0.94479364
0.8254477,1.4559461,-0.6386462,,0.94479364,5.060931e-10,0.14999999,-0.43434343,3.385665,0.64108646,0.98834103,1591.2925715446472,0.9396397,2.8178508,21920,1096,-0.45258644,1.028942,,-0.23591533,153.08081,0.13967234,-0.7076651,0.94479364
0.82555455,1.4556215,-0.6389734,,0.94479364,5.051708e-10,0.14999999,-0.45454547,3.4299228,0.48345438,0.98834103,1593.1271052360535,0.9426724,3.4023454,21940,1097,-0.6316201,1.0216515,,-0.24636878,153.10333,0.13956547,-0.70721895,0.94479364
0.82566124,1.4551413,-0.63944393,,0.94479364,5.042511e-10,0.14999999,-0.61616164,3.9783835,0.026262915,0.98834103,1595.037790298462,0.9426635,3.9783835,21960,1098,-0.58275473,0.9469263,,-0.40800434,153.12573,0.13945878,-0.70692736,0.94479364
0.8257687,1.4549117,-0.6403304,,0.94479364,5.033338e-10,0.14999999,-0.53535354,3.7020872,0.13042377,0.98834103,1596.9485881328583,0.9438114,3.6501894,21980,1099,-0.6317946,0.9832182,,-0.3665281,153.14703,0.13935131,-0.70666647,0.94479364
0.8258762,1.4551127,-0.6411212,,0.94479364,5.024191e-10,0.14999999,-0.6363636,4.0041676,0.01684498,0.98834103,1598.8989443778992,0.9439629,3.9792125,22000,1100,-0.43260062,0.9436723,,-0.40336645,153.16827,0.13924384,-0.7064067,0.94479364
0.8259805,1.454513,-0.64201456,,0.94479364,5.0150684e-10,0.14999999,-0.45454547,3.409113,0.48492685,0.98834103,1600.7754001617432,0.94072604,3.311768,22020,1101,-0.48676714,1.0228858,,-0.23000246,153.19263,0.13913953,-0.7060258,0.94479364
0.8260866,1.4542334,-0.64248204,,0.94479364,5.005971e-10,0.14999999,-0.47474748,3.4615288,0.359169,0.98834103,1602.6093497276306,0.94282484,3.456276,22040,1102,-0.48360908,1.0149838,,-0.26522076,153.21484,0.13903344,-0.7056057,0.94479364
0.82619214,1.4539461,-0.64306325,,0.94479364,4.996898e-10,0.14999999,-0.47474748,3.4538212,0.35937783,0.98834103,1604.4654874801636,0.94256324,3.4441838,22060,1103,-0.3032291,1.0157799,,-0.26025057,153.23743,0.13892788,-0.705189,0.94479364
0.8262938,1.4529201,-0.6436437,,0.94479364,4.9878496e-10,0.14999999,-0.3939394,3.2967877,1.0736444,0.98834103,1606.3176062107086,0.9385056,2.8925476,22080,1104,-0.55213505,1.0416968,,-0.26680863,153.26416,0.13882619,-0.70477825,0.94479364
0.8263995,1.4521878,-0.64357704,,0.94479364,4.978826e-10,0.14999999,-0.4949495,3.50949,0.26140636,0.98834103,1608.1767117977142,0.9430205,3.4222946,22100,1105,-0.82793075,1.006344,,-0.3248007,153.2862,0.13872051,-0.7043972,0.94479364
0.8265049,1.4520371,-0.644245,,0.94479364,4.969827e-10,0.14999999,-1.0,4.6063995,2.4885435e-07,0.98834103,1610.0075750350952,0.9428965,1.941067,22120,1106,-0.94260544,1.0407982,,-0.34300816,153.30835,0.13861513,-0.70406544,0.94479364
0.82660866,1.4515405,-0.6451488,,0.94479364,4.960852e-10,0.14999999,0.15151516,10.901665,0.87376344,0.98834103,1611.8724420070648,0.9414149,9.890041e-12,22140,1107,0.2832006,0.91475856,,-0.28454944,153.33203,0.13851136,-0.70365065,0.94479364
0.82629347,1.4515498,-0.6452627,,0.94479364,4.951901e-10,0.14999999,-0.6969697,4.0521684,0.0039829123,0.98834103,1613.738540172577,0.4774024,6.575255e-09,22160,1108,-0.62135655,0.9342916,,-1.531505,153.81989,0.13882655,-0.70447683,0.94479364
0.8263984,1.4513851,-0.64616126,,0.94479364,4.942975e-10,0.14999999,0.37373737,13.281536,0.018142983,0.98834103,1615.650021314621,0.94263583,1.0881817e-09,22180,1109,0.41291252,1.0556916,,-0.38777217,153.84235,0.13872164,-0.7042512,0.94479364
0.82604164,1.4511216,-0.6470462,,0.94479364,4.9340726e-10,0.14999999,-0.65656567,4.013875,0.010655278,0.98834103,1617.5194084644318,0.43049964,1.230977e-10,22200,1110,-0.97455275,0.93965644,,-1.6211901,154.37695,0.13907838,-0.7050309,0.94479364
0.82614475,1.4527321,-0.6479371,,0.94479364,4.9251947e-10,0.14999999,-1.0,4.608011,2.4977476e-07,0.98834103,1620.0198197364807,0.9405365,3.5735393,22220,1111,-1.2167797,1.0424138,,-0.30976534,154.40149,0.13897526,-0.7047301,0.94479364
0.8262438,1.4525775,-0.6488368,,0.94479364,4.91634e-10,0.14999999,-1.0,4.5931077,2.4999972e-07,0.98834103,1622.1309695243835,0.93629545,4.4851117,22240,1112,-0.8931349,1.0432028,,-1.5668808,154.43036,0.1388762,-0.70546824,0.94479364
0.8263479,1.4509883,-0.6497357,,0.94479364,4.90751e-10,0.14999999,-1.0,4.578327,2.5022442e-07,0.98834103,1625.1381435394287,0.9421033,2.7541587,22260,1113,-1.1676831,1.0424387,,-0.28871185,154.45337,0.13877213,-0.7050561,0.94479364
0.8264469,1.4507724,-0.65063375,,0.94479364,4.898703e-10,0.14999999,-1.0,4.5636683,2.504493e-07,0.98834103,1627.1700139045715,0.93663406,4.382234,22280,1114,-0.7953549,1.0431498,,-1.1242135,154.48181,0.13867313,-0.7053952,0.94479364
0.8265513,1.448893,-0.651531,,0.94479364,4.88992e-10,0.14999999,-0.75757575,3.9755983,0.00080159644,0.98834103,1629.2776472568512,0.94288594,3.7261345,22300,1115,-0.5888667,0.9406929,,-0.3689069,154.50403,0.1385687,-0.7050558,0.94479364
0.82665664,1.4499061,-0.6524267,,0.94479364,4.8811605e-10,0.14999999,-0.4949495,3.5169764,0.26373,0.98834103,1631.4093770980835,0.94406843,3.1370068,22320,1116,-0.30957836,1.0054411,,-0.36109743,154.52515,0.13846338,-0.7048013,0.94479364
0.82675934,1.4493196,-0.6530861,,0.94479364,4.8724247e-10,0.14999999,-0.35353535,3.358703,1.6796724,0.98834103,1633.5282363891602,0.9413638,3.3220336,22340,1117,-0.41279122,1.0419625,,-0.2653338,154.54889,0.13836068,-0.70440376,0.94479364
0.8268626,1.448951,-0.65247834,,0.94479364,4.863712e-10,0.14999999,-0.3939394,3.2995403,1.0831717,0.98834103,1635.7425544261932,0.9421934,3.2794964,22360,1118,-0.6585046,1.0403234,,-0.21740596,154.57178,0.13825744,-0.70393133,0.94479364
0.8269674,1.4491849,-0.652404,,0.94479364,4.855023e-10,0.14999999,-0.65656567,4.0030107,0.01071252,0.98834103,1637.838312625885,0.94419116,3.999277,22380,1119,-0.5626105,0.9406754,,-0.40801576,154.59283,0.1381526,-0.7036314,0.94479364
0.8270715,1.448672,-0.6532877,,0.94479364,4.846358e-10,0.14999999,-0.5555556,3.7173886,0.09096891,0.98834103,1640.09317278862,0.9435058,3.6982474,22400,1120,-0.5685206,0.9774015,,-0.3307836,154.61438,0.13804853,-0.70335203,0.94479364
0.8271762,1.4484667,-0.6540989,,0.94479364,4.837716e-10,0.14999999,-0.53535354,3.6346438,0.13223195,0.98834103,1642.296784877777,0.94442415,3.6256323,22420,1121,-0.2728143,0.9881139,,-0.33429283,154.63501,0.1379438,-0.70304364,0.94479364
0.82727283,1.4479561,-0.65487266,,0.94479364,4.8290955e-10,0.14999999,0.8181818,21.271568,1.08815525e-08,0.98834103,1644.3922667503357,0.9356387,1.1850745e-11,22440,1122,0.7632419,1.0394791,,-0.3136947,154.66449,0.13784719,-0.7027079,0.94479364
0.8267412,1.4471045,-0.6557635,,0.94479364,4.820499e-10,0.14999999,-0.37373737,3.307112,1.3651943,0.98834103,1646.8794026374817,0.23027624,6.528084e-12,22460,1123,-0.3640316,1.041818,,-1.9940654,155.39941,0.1383788,-0.7038285,0.94479364
0.8268437,1.4467643,-0.65543866,,0.94479364,4.8119253e-10,0.14999999,-0.35353535,3.3418534,1.6836284,0.98834103,1648.7924208641052,0.94190145,3.2991877,22480,1124,-0.41670132,1.0422847,,-0.21794298,155.4226,0.13827634,-0.7033597,0.94479364
0.82694703,1.4464772,-0.6548312,,0.94479364,4.803375e-10,0.14999999,-0.41414142,3.2852292,0.84873307,0.98834103,1650.6637725830078,0.9431395,3.2846766,22500,1125,-0.4192941,1.0372279,,-0.21123238,155.44458,0.13817298,-0.7028853,0.94479364
0.8270501,1.4463036,-0.6549655,,0.94479364,4.794847e-10,0.14999999,-1.0,4.5939093,2.515365e-07,0.98834103,1652.5935339927673,0.94296324,0.0018257853,22520,1126,-0.8613305,1.0391624,,-0.20983669,155.46667,0.13806993,-0.702415,0.94479364
0.82715225,1.446168,-0.6558533,,0.94479364,4.7863413e-10,0.14999999,-0.41414142,3.2815444,0.84960103,0.98834103,1654.5373950004578,0.9422156,0.04267367,22540,1127,-0.44158715,1.0378047,,-0.31160334,155.48975,0.13796777,-0.7020346,0.94479364
0.82725376,1.4460963,-0.6559866,,0.94479364,4.777859e-10,0.14999999,0.53535354,15.550287,0.00027554433,0.98834103,1656.649332523346,0.94164187,2.0327895e-09,22560,1128,0.56667674,1.0461656,,-0.21714656,155.51318,0.13786626,-0.7015718,0.94479364
0.82683724,1.4458855,-0.65687245,,0.94479364,4.769398e-10,0.14999999,-0.43434343,3.3051317,0.65287817,0.98834103,1658.577825307846,0.35699806,3.3461378e-09,22580,1129,-0.43984604,1.0329003,,-1.773951,156.12122,0.13828278,-0.7024847,0.94479364
0.82693887,1.4455795,-0.6571797,,0.94479364,4.760961e-10,0.14999999,-0.43434343,3.298403,0.6530788,0.98834103,1660.5198175907135,0.94170207,3.295836,22600,1130,-0.48388875,1.0335225,,-0.21515127,156.14465,0.13818115,-0.70202494,0.94479364
0.8270421,1.4452753,-0.6574865,,0.94479364,4.7525456e-10,0.14999999,-0.45454547,3.3357117,0.49248797,0.98834103,1662.4296255111694,0.94363904,3.3266535,22620,1131,-0.4817251,1.0271266,,-0.24291937,156.16614,0.13807791,-0.70159,0.94479364
0.82714516,1.4450237,-0.6579349,,0.94479364,4.744153e-10,0.14999999,-0.47474748,3.3865557,0.3647623,0.98834103,1664.3623106479645,0.9437041,3.374127,22640,1132,-0.39367396,1.019533,,-0.23903708,156.18756,0.13797486,-0.70115805,0.94479364
