LQGsigma_higher,IWMin,ReturnStepMax,ReturnLastEpisode,Regret,ReturnMax,LQGmu1_actor,IWMax,DenMISELogFirst,ReturnMin,IWMean,Regret/t,DenMISELogLast,ReturnMean,LQGmu1_higher,Iteration,DenMISEMeanLog,IWLastEpisode,TimestepsSoFar,TimeElapsed,ReturnAbsMax,Delta,Bound,IWFirstEpisode
0.14999999,,0.97645056,0.92423904,359.49463,0.9323618,-0.30352047,4.4330187,-1.2467713,,0.9739116,0.11615336,-0.37676796,0.84896666,-0.27272728,3095,-0.55058426,3.8461204,61900,9086.582775354385,0.9323618,6.346441e-11,1.217559,1.6492505
0.14999999,,0.97645056,0.9216022,359.5381,0.9323618,-0.45285845,4.182349,-1.2465616,,0.97881716,0.116129875,-0.34614292,0.84899014,-0.2929293,3096,-0.5505268,3.7502844,61920,9091.353650569916,0.9323618,6.342341e-11,1.2175418,1.2724082
0.14999999,,0.97645056,0.92829585,359.57495,0.9323618,-0.64379025,3.1161613,-1.2464738,,1.0134368,0.116104245,-0.088809475,0.8490158,-0.41414142,3097,-0.5503845,2.8113916,61940,9095.253804445267,0.9323618,6.338246e-11,1.2172868,0.18354598
0.14999999,,0.97645056,0.92983085,359.61035,0.9323618,-0.85914516,2.932468,-1.2467374,,1.0186764,0.1160782,-0.08513786,0.8490418,-0.45454547,3098,-0.55023026,1.3066437,61960,9100.135926961899,0.9323618,6.334155e-11,1.2167717,0.083283275
0.14999999,,0.97645056,0.92762333,359.64795,0.9323618,-0.632352,2.9941087,-1.2470331,,0.99783635,0.116052866,-0.12648891,0.84906715,-0.8181818,3099,-0.5500875,2.9077559,61980,9104.919074296951,0.9323618,6.330068e-11,1.2172546,2.5882869e-06
0.14999999,,0.97645056,0.9313988,359.68164,0.9323618,-1.0116535,2.986751,-1.2473558,,0.99593765,0.11602634,-0.080490395,0.8490937,-0.7979798,3100,-0.54993683,1.5668375,62000,9108.809983730316,0.9323618,6.325984e-11,1.2168736,5.3769795e-06
0.14999999,,0.97645056,0.9234372,359.7234,0.9323618,-0.85703564,2.990296,-1.2476783,,0.9973903,0.11600238,-0.34257868,0.84911764,-0.8181818,3101,-0.5498714,1.6306083,62020,9113.543780565262,0.9323618,6.321905e-11,1.216454,2.5899585e-06
0.14999999,,0.97645056,0.92765784,359.76074,0.9323618,-1.0528218,2.9883785,-1.2480007,,0.9976239,0.11597705,-0.124013506,0.84914297,-0.8181818,3102,-0.5497348,2.9114401,62040,9117.392576694489,0.9323618,6.3178296e-11,1.2164767,2.5907934e-06
0.14999999,,0.97645056,0.9223571,359.80347,0.9323618,-0.785695,5.1645207,-1.2483231,,0.99687445,0.115953445,-0.49091056,0.8491666,-1.0,3103,-0.5497167,4.084049,62060,9121.925394535065,0.9323618,6.313758e-11,1.2162887,1.5944535e-09
0.14999999,,0.97645056,0.92832136,359.84033,0.9323618,-0.6799253,2.986017,-1.2486453,,0.9977178,0.115927994,-0.11325123,0.849192,-0.8181818,3104,-0.54957736,2.909495,62080,9126.712818861008,0.9323618,6.30969e-11,1.2163281,2.5924642e-06
0.14999999,,0.97645056,0.9311475,359.8745,0.9323618,-0.7302225,2.8905206,-1.2489674,,0.99739254,0.11590159,-0.096596606,0.8492184,-0.6363636,3105,-0.5494322,2.8083825,62100,9131.806710004807,0.9323618,6.305627e-11,1.2163948,0.00096990954
0.14999999,,0.97645056,0.9299266,359.90942,0.9323618,-0.8575487,2.9783564,-1.249289,,0.99634624,0.11587554,-0.10731707,0.8492445,-0.7979798,3106,-0.5492907,2.6737323,62120,9136.395808696747,0.9323618,6.3015676e-11,1.2163907,5.3873837e-06
0.14999999,,0.97645056,0.9279112,359.94678,0.9323618,-0.76210856,2.9764614,-1.249611,,0.99654806,0.11585027,-0.122073196,0.84926975,-0.7979798,3107,-0.54915446,2.7770803,62140,9140.3558177948,0.9323618,6.297512e-11,1.2163825,5.389121e-06
0.14999999,,0.97645056,0.9282755,359.98364,0.9323618,-0.6458893,2.9745698,-1.2499328,,0.99678457,0.11582488,-0.10961767,0.84929514,-0.7979798,3108,-0.54901415,2.8840766,62160,9144.418101072311,0.9323618,6.2934595e-11,1.2164073,5.390858e-06
0.14999999,,0.97645056,0.9312299,360.01758,0.9323618,-0.7291497,2.906634,-1.2502545,,0.9956237,0.11579853,-0.083917275,0.8493215,-0.65656567,3109,-0.5488658,2.885118,62180,9148.62634897232,0.9323618,6.289412e-11,1.2165908,0.0005406603
0.14999999,,0.97645056,0.9295947,360.05298,0.9323618,-0.6978772,2.9048533,-1.2505759,,0.9958234,0.115772665,-0.10502614,0.84934735,-0.65656567,3110,-0.5487245,2.6277583,62200,9153.015162229538,0.9323618,6.285368e-11,1.2165818,0.0005408341
0.14999999,,0.97645056,0.92966926,360.08838,0.9323618,-0.5586122,2.9208803,-1.2508973,,0.9944913,0.115746856,-0.098434836,0.84937316,-0.67676765,3111,-0.54858106,2.9058146,62220,9158.500218153,0.9323618,6.2813275e-11,1.216653,0.00029577466
0.14999999,,0.97645056,0.9287361,360.125,0.9323618,-0.55310994,2.901308,-1.2512186,,0.9961749,0.115721345,-0.05645405,0.8493987,-0.65656567,3112,-0.54842484,2.2737172,62240,9162.697269201279,0.9323618,6.277292e-11,1.2165234,0.0005411818
0.14999999,,0.97645056,0.9302207,360.1599,0.9323618,-0.6865784,2.859509,-1.2515396,,1.0015963,0.11569542,-0.055396244,0.8494246,-0.61616164,3113,-0.5482676,2.5734127,62260,9166.936406135559,0.9323618,6.273259e-11,1.2164693,0.0017152794
0.14999999,,0.97645056,0.929151,360.1958,0.9323618,-0.6820215,2.8781748,-1.2518603,,0.9988831,0.11566979,-0.09381654,0.84945023,-0.6363636,3114,-0.54812133,2.762025,62280,9172.210654258728,0.9323618,6.269231e-11,1.2164989,0.0009727195
0.14999999,,0.97645056,0.9301884,360.2307,0.9323618,-0.83772117,2.8961773,-1.252181,,0.99681056,0.11564386,-0.091968074,0.84947616,-0.65656567,3115,-0.5479753,2.8741286,62300,9177.205343484879,0.9323618,6.2652064e-11,1.2165532,0.00054170284
0.14999999,,0.97645056,0.928085,360.26758,0.9323618,-0.7869912,2.9672484,-1.2525018,,0.99746394,0.11561859,-0.1150255,0.84950143,-0.7979798,3116,-0.54783744,2.88092,62320,9182.32770395279,0.9323618,6.261185e-11,1.2163388,5.404721e-06
0.14999999,,0.97645056,0.9295023,360.30322,0.9323618,-0.8723166,2.9653766,-1.2528228,,0.9977232,0.11559296,-0.10776108,0.84952706,-0.7979798,3117,-0.5476972,2.9542925,62340,9187.787760257721,0.9323618,6.257169e-11,1.2163875,5.4064585e-06
0.14999999,,0.97645056,0.92734885,360.34082,0.9323618,-0.7627577,2.963509,-1.2531434,,0.99788994,0.11556798,-0.12549023,0.84955204,-0.7979798,3118,-0.5475624,2.666782,62360,9192.389690876007,0.9323618,6.2531556e-11,1.2163492,5.408191e-06
0.14999999,,0.97645056,0.9291014,360.37695,0.9323618,-0.7647122,2.9616442,-1.2534641,,0.9981229,0.11554247,-0.10447602,0.84957755,-0.7979798,3119,-0.54742116,2.87223,62380,9196.664943933487,0.9323618,6.249147e-11,1.2163737,5.409924e-06
0.14999999,,0.97645056,0.92898774,360.41333,0.9323618,-0.6966633,2.9597836,-1.2537847,,0.99835813,0.11551708,-0.104050286,0.84960294,-0.7979798,3120,-0.5472797,2.879561,62400,9201.421013593674,0.9323618,6.245141e-11,1.216401,5.411658e-06
0.14999999,,0.97645056,0.9295644,360.44873,0.9323618,-0.7718557,2.9069068,-1.2541052,,0.99588424,0.11549139,-0.093190186,0.8496286,-0.67676765,3121,-0.5471349,2.8938136,62420,9207.496832847595,0.9323618,6.24114e-11,1.2165198,0.00029672508
0.14999999,,0.97645056,0.92953765,360.48462,0.9323618,-0.40484565,2.9515996,-1.2544254,,0.99750316,0.11546594,-0.10359396,0.8496541,-0.7777778,3122,-0.5469941,2.9476142,62440,9211.788890123367,0.9323618,6.237143e-11,1.2165349,1.1043741e-05
0.14999999,,0.97645056,0.92739725,360.52222,0.9323618,0.43439257,28.159946,-1.2547457,,1.0411301,0.115440965,-0.14783977,0.84967905,0.57575756,3123,-0.5468672,1.6173398e-09,62460,9218.463307142258,0.9323618,6.2331494e-11,1.216239,0.0068425857
0.14999999,,0.97645056,0.4001667,361.08716,0.9323618,0.26781482,20.698145,-1.2550637,,0.977059,0.11558491,-2.2099135,0.8495351,0.2929293,3124,-0.5473874,15.539528,62480,9223.509828805923,0.9323618,6.2291595e-11,1.2171082,1.494636
0.14999999,,0.97645056,0.4549625,361.59717,0.9323618,-0.6347762,2.8890715,-1.2549053,,0.9971101,0.11571109,-1.9688717,0.8494089,-0.65656567,3125,-0.54785025,1.0797371e-07,62500,9227.681293964386,0.9323618,6.225173e-11,1.2159781,0.00054318056
0.14999999,,0.97645056,0.93084633,361.63135,0.9323618,-0.5747943,2.8873265,-1.2552252,,0.9973763,0.115685046,-0.07412658,0.849435,-0.65656567,3126,-0.54769963,2.8341932,62520,9231.812705039978,0.9323618,6.221191e-11,1.216036,0.00054335437
0.14999999,,0.97645056,0.9302153,361.66626,0.9323618,-0.37570632,2.8674064,-1.2555448,,0.99971724,0.11565924,-0.056840558,0.8494608,-0.6363636,3127,-0.5475436,2.5877335,62540,9236.8565325737,0.9323618,6.217212e-11,1.2160152,0.0009763101
0.14999999,,0.97645056,0.92685664,361.7046,0.9323618,-0.3688547,2.9450195,-1.2558643,,1.0180496,0.11563444,-0.19663502,0.8494856,-0.45454547,3128,-0.54743147,2.8198729,62560,9242.716643333435,0.9323618,6.2132376e-11,1.2157631,0.084046856
0.14999999,,0.97645056,0.92563736,361.74414,0.9323618,-0.56307065,3.9825516,-1.256157,,0.98316693,0.11561012,-0.2087153,0.8495099,-0.3131313,3129,-0.5473176,3.0584083,62580,9246.956538200378,0.9323618,6.209267e-11,1.215841,0.9735253
0.14999999,,0.97645056,0.93102664,361.77832,0.9323618,-0.2982667,2.814994,-1.2561655,,1.0176522,0.115584135,-0.054243896,0.8495359,-0.5151515,3130,-0.5471655,2.668183,62600,9251.062102794647,0.9323618,6.2053e-11,1.2158457,0.022419121
0.14999999,,0.97645056,0.9251661,361.8181,0.9323618,-0.46098033,3.0234082,-1.2564777,,1.0160564,0.115559936,-0.36409894,0.8495601,-0.43434343,3131,-0.5471015,2.5365229,62620,9255.158911466599,0.9323618,6.2013374e-11,1.2156527,0.12600207
0.14999999,,0.97645056,0.92793274,361.85522,0.9323618,-0.34924135,2.938733,-1.2567569,,1.0184875,0.1155349,-0.082395785,0.8495851,-0.45454547,3132,-0.54694796,2.8853815,62640,9261.639300823212,0.9323618,6.197378e-11,1.2156554,0.08412191
0.14999999,,0.97645056,0.9243903,361.896,0.9323618,-0.48006898,3.9765737,-1.2570492,,0.9835987,0.11551106,-0.24551433,0.84960896,-0.3131313,3133,-0.54684603,3.3026314,62660,9267.449159860611,0.9323618,6.193422e-11,1.215701,0.9743942
0.14999999,,0.97645056,0.93052125,361.93066,0.9323618,-0.3943893,2.9357584,-1.2570574,,1.0188764,0.11548525,-0.0683626,0.84963477,-0.45454547,3134,-0.54669863,2.8068628,62680,9271.625870227814,0.9323618,6.1894705e-11,1.2157962,0.08414721
0.14999999,,0.97645056,0.9269985,361.96875,0.9323618,-0.462882,2.9339466,-1.2573496,,1.0190667,0.115460515,-0.16081594,0.8496595,-0.45454547,3135,-0.5465696,2.8822765,62700,9276.691931962967,0.9323618,6.185522e-11,1.2158127,0.08417179
0.14999999,,0.97645056,0.9293051,362.00464,0.9323618,-0.38482884,2.932139,-1.2576417,,1.0192535,0.11543512,-0.07884872,0.8496849,-0.45454547,3136,-0.5464144,2.8733704,62720,9282.82525753975,0.9323618,6.1815775e-11,1.2158293,0.084196396
0.14999999,,0.97645056,0.92851305,362.04102,0.9323618,-0.5102043,3.012586,-1.2579336,,1.017229,0.11540991,-0.17543778,0.8497101,-0.43434343,3137,-0.54629004,3.001575,62740,9290.092409610748,0.9323618,6.177637e-11,1.2158508,0.12618564
0.14999999,,0.97645056,0.9306472,362.07568,0.9323618,-0.6804681,2.9284897,-1.2582121,,1.0195345,0.11538422,-0.05362419,0.8497358,-0.45454547,3138,-0.5461277,2.6194472,62760,9295.574500083923,0.9323618,6.173701e-11,1.2157798,0.08424443
0.14999999,,0.97645056,0.9305877,362.11035,0.9323618,-0.35082316,2.8260775,-1.2585039,,1.0196991,0.11535853,-0.08756357,0.8497615,-0.4949495,3139,-0.54597545,1.3511006,62780,9300.640754461288,0.9323618,6.169768e-11,1.2152929,0.035551332
0.14999999,,0.97645056,0.92616445,362.14917,0.9323618,-0.29750496,2.9251196,-1.2588111,,1.0192499,0.11533415,-0.23841432,0.84978586,-0.45454547,3140,-0.5458713,2.657862,62800,9304.751712560654,0.9323618,6.165839e-11,1.215211,0.0842949
0.14999999,,0.97645056,0.92367667,362.19043,0.9323618,0.03242144,17.182556,-1.2591027,,1.0167171,0.11531055,-0.36162496,0.84980947,0.1919192,3141,-0.54580665,0.018625634,62820,9310.239408016205,0.9323618,6.161913e-11,1.215133,4.3403654
0.14999999,,0.97645056,0.539133,362.61646,0.9323618,-0.2883038,3.2396686,-1.2580401,,1.0089478,0.11540949,-1.3411025,0.8497105,-0.3939394,3142,-0.54605484,0.17900324,62840,9314.336349725723,0.9323618,6.1579915e-11,1.2151232,0.2682888
0.14999999,,0.97645056,0.920556,362.66138,0.9323618,-0.39785993,3.9657376,-1.258273,,0.9845174,0.11538696,-0.38484338,0.84973305,-0.3131313,3143,-0.54600084,3.8548303,62860,9318.713953256607,0.9323618,6.154074e-11,1.2153232,0.97558737
0.14999999,,0.97645056,0.9284035,362.698,0.9323618,-0.5080431,3.2349677,-1.2582808,,1.0093875,0.11536193,-0.15094286,0.8497581,-0.3939394,3144,-0.5458802,3.0918906,62880,9323.460194587708,0.9323618,6.1501595e-11,1.215213,0.26835334
0.14999999,,0.97645056,0.9298673,362.73315,0.9323618,-0.3848411,3.0010095,-1.2585133,,1.0174627,0.11533642,-0.052149795,0.8497836,-0.43434343,3145,-0.5457202,2.4833987,62900,9327.573698759079,0.9323618,6.146249e-11,1.2150589,0.12625882
0.14999999,,0.97645056,0.9263369,362.77197,0.9323618,-0.49157572,2.9991019,-1.2587912,,1.0176739,0.11531216,-0.1708907,0.84980786,-0.43434343,3146,-0.5455955,2.9880385,62920,9331.660544633865,0.9323618,6.142342e-11,1.2150922,0.1262939
0.14999999,,0.97645056,0.93068016,362.8064,0.9323618,-0.57601035,2.9159636,-1.2590688,,1.0199102,0.11528647,-0.056860723,0.84983355,-0.45454547,3147,-0.54543483,2.7307334,62940,9337.196591854095,0.9323618,6.138439e-11,1.215033,0.08431664
0.14999999,,0.97645056,0.9292621,362.84204,0.9323618,-0.51006407,2.8550928,-1.2593597,,1.0206598,0.11526114,-0.052450646,0.8498589,-0.47474748,3148,-0.5452719,2.2316957,62960,9341.234690189362,0.9323618,6.13454e-11,1.2148317,0.055280596
0.14999999,,0.97645056,0.93046486,362.8767,0.9323618,-0.8623017,2.8145938,-1.2596598,,1.0203584,0.11523557,-0.049645707,0.84988445,-0.4949495,3149,-0.5451079,2.780833,62980,9345.322146177292,0.9323618,6.1306446e-11,1.2148387,0.035592448
0.14999999,,0.97645056,0.92768615,362.9143,0.9323618,-0.96543306,2.9717515,-1.259966,,0.99723154,0.11521083,-0.12595722,0.8499092,-0.7979798,3150,-0.5449685,2.7516437,63000,9349.56221628189,0.9323618,6.1267526e-11,1.2147399,5.445215e-06
0.14999999,,0.97645056,0.92507994,362.9546,0.9323618,-0.6656872,2.9792376,-1.2602834,,0.9985688,0.11518711,-0.23570687,0.8499329,-0.8181818,3151,-0.54487133,2.0793295,63020,9354.23259305954,0.9323618,6.122865e-11,1.2145087,2.6228108e-06
0.14999999,,0.97645056,0.9306515,362.989,0.9323618,-0.8512535,2.8629932,-1.2606007,,0.9990532,0.11516148,-0.08284948,0.84995854,-0.6363636,3152,-0.54472536,2.834662,63040,9358.6554646492,0.9323618,6.11898e-11,1.2143886,0.0009812588
0.14999999,,0.97645056,0.9285068,363.0254,0.9323618,-0.78909314,2.9770088,-1.2609177,,0.99890107,0.115136504,-0.12059147,0.8499835,-0.8181818,3153,-0.54459107,2.9284334,63060,9366.071074485779,0.9323618,6.115099e-11,1.2145905,2.6244747e-06
0.14999999,,0.97645056,0.92874426,363.06177,0.9323618,-0.51120365,2.9751437,-1.2612348,,0.99912965,0.11511153,-0.10761273,0.8500085,-0.8181818,3154,-0.544453,2.90662,63080,9372.110737323761,0.9323618,6.111222e-11,1.2146163,2.6253058e-06
0.14999999,,0.97645056,0.93010306,363.09668,0.9323618,-0.35109687,2.81504,-1.2615517,,1.0199273,0.11508614,-0.04931007,0.8500339,-0.4949495,3155,-0.5442964,2.7776923,63100,9377.103638410568,0.9323618,6.107349e-11,1.2142341,0.035659853
0.14999999,,0.97645056,0.9246989,363.1372,0.9323618,-0.33920324,2.912581,-1.2618573,,1.0196239,0.115062535,-0.2339909,0.8500575,-0.45454547,3156,-0.5441918,2.649468,63120,9383.222539186478,0.9323618,6.103481e-11,1.2141511,0.08455207
0.14999999,,0.97645056,0.9261872,363.17627,0.9323618,-0.34428975,2.9927673,-1.2621473,,1.0175991,0.115038455,-0.2590704,0.85008156,-0.43434343,3157,-0.54409516,2.8182158,63140,9389.097270965576,0.9323618,6.099614e-11,1.2141173,0.12671849
0.14999999,,0.97645056,0.92819726,363.21338,0.9323618,-0.55169123,3.2245564,-1.2624239,,1.0096917,0.11501372,-0.24736622,0.8501063,-0.3939394,3158,-0.54399586,3.2244678,63160,9391.781690120697,0.9323618,6.0957524e-11,1.2141532,0.26946747
0.14999999,,0.97645056,0.9312239,363.24707,0.9323618,-0.47124872,2.9072819,-1.2626551,,1.0198174,0.11498797,-0.04565205,0.85013205,-0.45454547,3159,-0.54383504,2.2571785,63180,9395.516555786133,0.9323618,6.091893e-11,1.2138972,0.08461957
0.14999999,,0.97645056,0.9271014,363.28516,0.9323618,-0.38783443,2.905528,-1.2629449,,1.0199898,0.11496365,-0.0642319,0.85015637,-0.45454547,3160,-0.54367715,2.8185241,63200,9400.90132188797,0.9323618,6.0880384e-11,1.2139026,0.08464409
0.14999999,,0.97645056,0.9281406,363.32202,0.9323618,-0.5035121,2.9853873,-1.2632345,,1.0180466,0.114938974,-0.16139708,0.85018104,-0.43434343,3161,-0.54354995,2.9787683,63220,9404.090760469437,0.9323618,6.084187e-11,1.2139165,0.12685633
0.14999999,,0.97645056,0.92975473,363.35742,0.9323618,-0.45688102,2.9019904,-1.2635107,,1.0202806,0.11491382,-0.047940876,0.8502062,-0.45454547,3162,-0.5433876,2.6454453,63240,9407.692502498627,0.9323618,6.080339e-11,1.2138705,0.08469199
0.14999999,,0.97645056,0.92801166,363.3943,0.9323618,0.001210928,2.9002469,-1.2638001,,1.0204666,0.114889145,-0.07315945,0.8502309,-0.45454547,3163,-0.5432325,2.8611388,63260,9414.729799509048,0.9323618,6.076495e-11,1.2138906,0.08471651
0.14999999,,0.97645056,0.6900253,363.66943,0.9323618,0.029087994,11.996264,-1.2640895,,1.0411652,0.11493981,-1.2494862,0.8501802,0.05050505,3164,-0.54344934,8.790484,63280,9419.895795583725,0.9323618,6.072654e-11,1.2152736,9.006706
0.14999999,,0.97645056,0.51138866,364.1233,0.9323618,-0.16148502,10.599789,-1.2615628,,1.0348468,0.11504692,-1.3341731,0.8500731,0.01010101,3165,-0.5436865,10.017597,63300,9427.25738620758,0.9323618,6.068818e-11,1.2141104,9.387168
0.14999999,,0.97645056,0.90447116,364.18408,0.9323618,-0.10332045,2.9002833,-1.2589172,,1.0198987,0.11502969,-0.74509573,0.8500903,-0.45454547,3166,-0.5437395,0.83088344,63320,9432.309339523315,0.9323618,6.0649846e-11,1.2132068,0.084303856
0.14999999,,0.97645056,0.88435376,364.26465,0.9323618,-0.22903448,7.729469,-1.2592064,,0.9998327,0.115018845,-0.9215457,0.8501012,-0.09090909,3167,-0.54385257,6.661229,63340,9436.48746562004,0.9323618,6.061155e-11,1.2146491,7.6088505
0.14999999,,0.97645056,0.91240263,364.31738,0.9323618,-0.09058608,5.655403,-1.2571225,,0.9699988,0.114999175,-0.5441031,0.85012084,-0.1919192,3168,-0.5438529,4.444523,63360,9441.487351179123,0.9323618,6.0573296e-11,1.2139874,3.9199708
0.14999999,,0.97645056,0.8745273,364.40796,0.9323618,-0.20649812,6.7966056,-1.2562015,,0.9851361,0.114991486,-0.95718586,0.85012853,-0.13131313,3169,-0.5439928,6.675924,63380,9445.275601625443,0.9323618,6.053507e-11,1.2141638,6.1488543
0.14999999,,0.97645056,0.915718,364.45728,0.9323618,-0.47269255,4.9927306,-1.2545786,,0.9694701,0.11497074,-0.6076403,0.8501493,-0.23232323,3170,-0.5440178,4.8114624,63400,9448.135006666183,0.9323618,6.0496885e-11,1.2141513,2.6435215
0.14999999,,0.97645056,0.9283454,364.49414,0.9323618,-0.3421889,4.4244666,-1.2540604,,0.97421426,0.11494613,-0.061840225,0.8501739,-0.27272728,3171,-0.54387563,1.1635101,63420,9452.279638767242,0.9323618,6.0458735e-11,1.2132177,1.6613158
0.14999999,,0.97645056,0.925495,364.53345,0.9323618,-0.46953207,2.9791489,-1.2538519,,1.0180845,0.114922285,-0.24715632,0.85019773,-0.43434343,3172,-0.5437902,2.8196607,63440,9457.706595420837,0.9323618,6.042062e-11,1.2132444,0.12567164
0.14999999,,0.97645056,0.9296326,364.56934,0.9323618,-0.5722406,2.8972416,-1.2541275,,1.0202967,0.11489731,-0.06326391,0.8502227,-0.45454547,3173,-0.54363304,2.8192034,63460,9461.587773323059,0.9323618,6.0382546e-11,1.2132292,0.083901025
0.14999999,,0.97645056,0.9302674,364.60425,0.9323618,-1.059095,2.9896064,-1.2544162,,0.99761695,0.11487216,-0.048753593,0.85024786,-0.8181818,3174,-0.5434709,0.7281687,63480,9467.162520885468,0.9323618,6.03445e-11,1.2130909,2.6074679e-06
0.14999999,,0.97645056,0.9220878,364.64722,0.9323618,-1.0103769,5.2736416,-1.2547312,,0.9940136,0.11484951,-0.5340997,0.8502705,-1.0,3175,-0.5434689,4.198285,63500,9471.375269174576,0.9323618,6.030649e-11,1.2131543,1.6047015e-09
0.14999999,,0.97645056,0.92368186,364.68872,0.9323618,-1.1752957,5.266555,-1.2550461,,0.99415064,0.11482644,-0.35131544,0.8502936,-1.0,3176,-0.5434103,3.7701097,63520,9476.0669298172,0.9323618,6.026852e-11,1.2130809,1.6052097e-09
0.14999999,,0.97645056,0.91710174,364.73682,0.9323618,-1.1534971,5.2594905,-1.255361,,0.9946246,0.1148054,-1.2808977,0.8503146,-1.0,3177,-0.54364437,4.836647,63540,9480.258982181549,0.9323618,6.023059e-11,1.2133088,1.6057149e-09
0.14999999,,0.97645056,0.91801786,364.7837,0.9323618,-0.8777242,5.2524505,-1.2556757,,0.99506825,0.11478406,-1.1019573,0.85033596,-1.0,3178,-0.54382175,4.7424455,63560,9485.035561561584,0.9323618,6.0192684e-11,1.2135112,1.6062204e-09
0.14999999,,0.97645056,0.9267929,364.82202,0.9323618,-0.89099014,5.2454348,-1.2559903,,0.99470735,0.11476004,-0.1350061,0.85036,-1.0,3179,-0.54369485,2.1835122,63580,9489.376349925995,0.9323618,6.0154826e-11,1.2129812,1.6067259e-09
0.14999999,,0.97645056,0.92695165,364.8601,0.9323618,-0.53586185,2.9008834,-1.2563047,,1.0199996,0.1147359,-0.14293496,0.8503841,-0.45454547,3180,-0.54357064,0.044518054,63600,9494.29653429985,0.9323618,6.0116995e-11,1.2128241,0.0840839
0.14999999,,0.97645056,0.9298355,364.8955,0.9323618,-0.59722155,2.8043613,-1.2565928,,1.0202116,0.11471093,-0.044402003,0.8504091,-0.4949495,3181,-0.5434074,2.6788497,63620,9498.52803349495,0.9323618,6.0079205e-11,1.2127738,0.03548345
0.14999999,,0.97645056,0.9293731,364.9314,0.9323618,-0.33939707,2.8430033,-1.2568959,,1.0013779,0.11468613,-0.057538163,0.8504339,-0.61616164,3182,-0.5432485,2.794765,63640,9503.421785116196,0.9323618,6.004145e-11,1.2128367,0.0017244916
0.14999999,,0.97645056,0.92558056,364.97095,0.9323618,-0.41553593,2.8973246,-1.2572095,,1.0202229,0.11466253,-0.2533925,0.8504575,-0.45454547,3183,-0.54315704,2.552124,63660,9507.688257455826,0.9323618,6.0003724e-11,1.2126935,0.08416001
0.14999999,,0.97645056,0.9271514,365.00903,0.9323618,-0.6550124,2.895599,-1.2574972,,1.0204175,0.11463851,-0.116358176,0.8504815,-0.45454547,3184,-0.54301685,2.8884592,63680,9512.176853656769,0.9323618,5.9966046e-11,1.2127223,0.08418423
0.14999999,,0.97645056,0.9297458,365.0442,0.9323618,-0.7037595,2.840492,-1.2577848,,1.0012151,0.11461359,-0.07991079,0.8505064,-0.61616164,3185,-0.542865,2.785843,63700,9516.304239988327,0.9323618,5.9928396e-11,1.2124027,0.001726025
0.14999999,,0.97645056,0.93008286,365.07935,0.9323618,-0.9381218,2.9882393,-1.2580982,,0.99749696,0.11458862,-0.096387856,0.8505314,-0.8181818,3186,-0.54272443,2.1893957,63720,9520.421179294586,0.9323618,5.989078e-11,1.2125487,2.6170865e-06
0.14999999,,0.97645056,0.92587864,365.1184,0.9323618,-0.9428983,5.249794,-1.258412,,0.99464566,0.114564955,-0.19263326,0.85055506,-1.0,3187,-0.5426155,2.9615946,63740,9524.585901975632,0.9323618,5.98532e-11,1.212709,1.6106196e-09
0.14999999,,0.97645056,0.92570484,365.15796,0.9323618,-0.63268274,2.9859247,-1.2587258,,0.9977274,0.11454135,-0.19894609,0.85057867,-0.8181818,3188,-0.54250956,2.2967124,63760,9528.709071874619,0.9323618,5.981566e-11,1.2125354,2.6187295e-06
0.14999999,,0.97645056,0.9293017,365.1936,0.9323618,-0.69523185,2.839188,-1.2590394,,1.0015043,0.114516616,-0.07021439,0.8506034,-0.61616164,3189,-0.5423622,2.8358178,63780,9532.852853775024,0.9323618,5.977815e-11,1.2124478,0.0017281917
0.14999999,,0.97645056,0.9301879,365.22852,0.9323618,-0.62050813,2.8610685,-1.2593523,,0.9985885,0.1144917,-0.0928795,0.8506283,-0.6363636,3190,-0.54222083,2.7021575,63800,9537.046187639236,0.9323618,5.974068e-11,1.2124612,0.0009800346
0.14999999,,0.97645056,0.9303876,365.26343,0.9323618,-0.66705817,2.8594007,-1.2596655,,0.99884784,0.11446673,-0.06410072,0.8506533,-0.6363636,3191,-0.5420715,2.8198836,63820,9541.254270792007,0.9323618,5.970324e-11,1.212522,0.0009803416
0.14999999,,0.97645056,0.93023217,365.29834,0.9323618,-0.74450505,2.857736,-1.2599785,,0.9991093,0.11444181,-0.08214693,0.8506782,-0.6363636,3192,-0.5419278,2.8274963,63840,9545.512236595154,0.9323618,5.966584e-11,1.2125852,0.0009806483
0.14999999,,0.97645056,0.93011963,365.33325,0.9323618,-0.76874346,2.9725869,-1.2602915,,0.9967646,0.11441696,-0.103208445,0.85070306,-0.7979798,3193,-0.5417907,2.7672234,63860,9549.828510046005,0.9323618,5.962847e-11,1.2125659,5.446986e-06
0.14999999,,0.97645056,0.9292603,365.36914,0.9323618,-1.048346,2.8780184,-1.2606046,,0.9969605,0.11439234,-0.10642943,0.8507277,-0.65656567,3194,-0.54165554,2.2366285,63880,9554.481168746948,0.9323618,5.9591145e-11,1.2126284,0.0005462853
0.14999999,,0.97645056,0.9224255,365.41187,0.9323618,-1.1320326,5.254031,-1.2609174,,0.9947932,0.11436993,-0.48510227,0.8507501,-1.0,3195,-0.54163885,4.1014595,63900,9558.520981311798,0.9323618,5.955384e-11,1.2125914,1.6146613e-09
