ReturnStepMax,IWMax,Regret/t,ReturnAbsMax,ReturnMin,Bound,ReturnMean,ReturnLastEpisode,DenMISELogLast,Iteration,LQGsigma_higher,ReturnMax,TimeElapsed,DenMISEMeanLog,LQGmu1_higher,IWMin,IWMean,Delta,IWFirstEpisode,IWLastEpisode,DenMISELogFirst,TimestepsSoFar,Regret,LQGmu1_actor
0.9995205,3.9190514,0.08557248,0.9565261,,1.3571529,0.87954754,0.9561623,-0.3882191,2095,0.14999999,0.9565261,5108.433644771576,-0.7256701,-0.65656567,,0.9904818,1.3851074e-10,3.1205473e-05,3.918251,-0.70489573,41900,179.27429,-0.7976874
0.9995205,3.6960993,0.085536,0.9565261,,1.3573196,0.879584,0.9561831,-0.33313984,2096,0.14999999,0.9565261,5111.675142288208,-0.7254878,-0.8181818,,1.0049347,1.3837861e-10,8.79954e-08,3.6765966,-0.7053729,41920,179.28345,-0.6294219
0.9995205,3.9116333,0.085499406,0.9565261,,1.3571439,0.8796206,0.95632297,-0.39475778,2097,0.14999999,0.9565261,5114.898544311523,-0.72532785,-0.65656567,,0.99119896,1.3824666e-10,3.123525e-05,3.882838,-0.7058499,41940,179.29224,-0.5308584
0.9995205,3.9376047,0.08546299,0.9565261,,1.3567489,0.87965703,0.9560681,-0.42792976,2098,0.14999999,0.9565261,5118.136300563812,-0.7251905,-0.6363636,,0.98922324,1.381149e-10,5.9999908e-05,3.1859412,-0.70632666,41960,179.30127,-0.85638124
0.9995205,4.163637,0.08542645,0.9565261,,1.3563015,0.87969357,0.9562104,-0.32460502,2099,0.14999999,0.9565261,5122.3770616054535,-0.725005,-0.13131313,,1.0013267,1.3798333e-10,1.998057,3.104838e-05,-0.70680314,41980,179.31006,-0.26677418
0.9995205,4.1510983,0.08539009,0.9565261,,1.3563678,0.8797299,0.95612264,-0.44426057,2100,0.14999999,0.9565261,5127.677564382553,-0.7248709,-0.27272728,,0.97833425,1.3785195e-10,0.33920082,4.143971,-0.706328,42000,179.31921,-0.40341812
0.9995205,4.151254,0.08535361,0.9565261,,1.3564087,0.8797664,0.9562304,-0.4506297,2101,0.14999999,0.9565261,5130.792357683182,-0.72475094,-0.45454547,,0.9760289,1.3772077e-10,0.00940765,3.9381938,-0.70664257,42020,179.328,-0.55283767
0.9995205,3.9334545,0.085317254,0.9565261,,1.3564203,0.87980276,0.9562665,-0.41947794,2102,0.14999999,0.9565261,5133.968127965927,-0.72461736,-0.6363636,,0.9895469,1.3758976e-10,6.004719e-05,3.4646935,-0.7071139,42040,179.33679,-0.5324564
0.9995205,4.110309,0.085280955,0.9565261,,1.3567687,0.87983906,0.95605624,-0.42460832,2103,0.14999999,0.9565261,5137.401640415192,-0.72447973,-0.4949495,,0.97906893,1.3745893e-10,0.0034770782,3.9413695,-0.7075895,42060,179.34583,-0.39207572
0.9995205,4.149727,0.085244775,0.9565261,,1.3565698,0.87987524,0.9560115,-0.44868466,2104,0.14999999,0.9565261,5140.772093057632,-0.7243588,-0.43434343,,0.97676486,1.3732829e-10,0.01508763,4.0034833,-0.7080633,42080,179.35498,-0.611879
0.9995205,3.9523592,0.085208535,0.9565261,,1.3562632,0.8799115,0.9561196,-0.3962244,2105,0.14999999,0.9565261,5144.594969511032,-0.72421426,-0.61616164,,0.9884109,1.3719784e-10,0.00011337785,3.9511168,-0.70853126,42100,179.36401,-0.7464847
0.9995205,3.692985,0.085172296,0.9565261,,1.3565354,0.8799477,0.9562859,-0.34615597,2106,0.14999999,0.9565261,5148.720865488052,-0.7240404,-0.8181818,,1.0050262,1.3706758e-10,8.831555e-08,3.3538358,-0.7090062,42120,179.3728,-0.6027554
0.9995205,3.9167292,0.085136056,0.9565261,,1.3565923,0.87998396,0.95631933,-0.39787564,2107,0.14999999,0.9565261,5152.305414199829,-0.7238833,-0.6363636,,0.9912594,1.369375e-10,6.018949e-05,3.8611186,-0.7094809,42140,179.38171,-0.7680929
0.9995205,3.701044,0.085099936,0.9565261,,1.3561659,0.8800201,0.9561333,-0.33748525,2108,0.14999999,0.9565261,5155.473765134811,-0.7237044,-0.7979798,,1.0044559,1.3680762e-10,1.962317e-07,3.653981,-0.70995533,42160,179.39075,-0.87750894
0.9995205,3.6821856,0.085063994,0.9565261,,1.3559499,0.880056,0.9559322,-0.32827654,2109,0.14999999,0.9565261,5159.301162481308,-0.7235151,-0.8181818,,1.0055128,1.366779e-10,8.8441475e-08,3.4152212,-0.7104296,42180,179.3999,-0.48710847
0.9995205,4.095509,0.08502787,0.9565261,,1.3562479,0.88009214,0.9561446,-0.43296072,2110,0.14999999,0.9565261,5162.492084503174,-0.7233749,-0.4949495,,0.98017925,1.3654838e-10,0.0034886205,4.095038,-0.7109037,42200,179.40881,-0.25633925
0.9995205,25.77759,0.08499223,0.9565261,,1.3559446,0.8801278,0.9552367,-0.44302446,2111,0.14999999,0.9565261,5167.044201374054,-0.72325164,0.8181818,,0.97446877,1.3641906e-10,2.9895265e-05,2.9801123e-11,-0.71137583,42220,179.4187,0.94162285
0.9995205,4.1507897,0.085309446,0.9565261,,1.3559413,0.8798106,0.21031971,-2.430032,2112,0.14999999,0.9565261,5172.128515481949,-0.7240738,-0.27272728,,0.97888196,1.362899e-10,0.34107894,1.7716308e-13,-0.71184945,42240,180.17358,-0.43469745
0.9995205,4.125689,0.085273385,0.9565261,,1.3559675,0.87984663,0.95601094,-0.44202265,2113,0.14999999,0.9565261,5175.30763053894,-0.7239505,-0.45454547,,0.978464,1.3616092e-10,0.0094597135,4.101898,-0.7121613,42260,180.18262,-0.34467375
0.9995205,4.1578727,0.085237145,0.9565261,,1.3560445,0.8798829,0.95644474,-0.44701084,2114,0.14999999,0.9565261,5181.816051483154,-0.7238299,-0.33333334,,0.97674245,1.3603213e-10,0.12163388,4.1467896,-0.71263,42280,180.19128,-0.22415859
0.9995205,4.137062,0.085201204,0.9565261,,1.3558183,0.8799188,0.95593804,-0.43838352,2115,0.14999999,0.9565261,5186.8554475307465,-0.72370625,-0.27272728,,0.9800066,1.3590352e-10,0.34148705,3.9123747,-0.71304536,42300,180.20056,-0.45894414
0.9995205,4.113612,0.085165024,0.9565261,,1.3555808,0.879955,0.9563803,-0.4350454,2116,0.14999999,0.9565261,5190.675313234329,-0.7235793,-0.45454547,,0.9791,1.357751e-10,0.009471024,4.107427,-0.7133566,42320,180.20923,-0.52136135
0.9995205,4.0756187,0.08512938,0.9565261,,1.3554989,0.87999064,0.95538867,-0.41977522,2117,0.14999999,0.9565261,5193.756053924561,-0.72344595,-0.4949495,,0.98137945,1.3564687e-10,0.003498826,3.984671,-0.7138246,42340,180.21887,-0.29802322
0.9995205,4.137118,0.08509332,0.9565261,,1.3553469,0.8800267,0.95631385,-0.44114867,2118,0.14999999,0.9565261,5198.277891635895,-0.7233216,-0.3131313,,0.978114,1.355188e-10,0.17499885,4.113433,-0.71429527,42360,180.22766,-0.42599818
0.9995205,4.1106153,0.08505738,0.9565261,,1.3552802,0.88006264,0.95642114,-0.43627393,2119,0.14999999,0.9565261,5202.196106433868,-0.72319674,-0.43434343,,0.9794824,1.3539093e-10,0.015187862,4.107883,-0.71468467,42380,180.23657,-0.16394329
0.9995205,4.1111317,0.085021734,0.9565261,,1.3551257,0.8800983,0.95544916,-0.43951476,2120,0.14999999,0.9565261,5205.312225103378,-0.7230729,-0.21212122,,0.9873063,1.3526323e-10,0.8156983,3.9200952,-0.7151493,42400,180.2461,-0.13075486
0.9995205,4.13584,0.08498764,0.9565261,,1.3550645,0.8801324,0.95247936,-0.44703665,2121,0.14999999,0.9565261,5209.435017585754,-0.72294885,-0.15151516,,0.9979764,1.3513572e-10,1.6516224,4.1191244,-0.7152362,42420,180.25879,-0.10160462
0.9995205,4.2025633,0.084952235,0.9565261,,1.3550372,0.8801678,0.9552328,-0.45920384,2122,0.14999999,0.9565261,5214.710951328278,-0.7228259,-0.11111111,,1.0061629,1.3500838e-10,2.4133415,4.2012286,-0.71492916,42440,180.26855,-0.20439327
0.9995205,4.0976367,0.08491731,0.9565261,,1.3549271,0.8802027,0.9543415,-0.43173048,2123,0.14999999,0.9565261,5219.18079328537,-0.72268605,-0.1919192,,0.9917001,1.3488122e-10,1.049874,4.081457,-0.7142637,42460,180.2793,-0.1094584
0.9995205,4.1475472,0.08488238,0.9565261,,1.3548846,0.88023764,0.95449436,-0.45219797,2124,0.14999999,0.9565261,5224.281336069107,-0.7225629,-0.13131313,,1.0031773,1.3475425e-10,2.012972,4.1361504,-0.7142402,42480,180.29028,0.027629778
0.9995205,15.061632,0.08485061,0.9565261,,1.3548208,0.8802694,0.94771224,-0.606707,2125,0.14999999,0.9565261,5228.878124475479,-0.7225068,0.45454547,,1.0059515,1.3462745e-10,0.24061163,0.08498605,-0.7137636,42500,180.30762,0.38150406
0.9995205,4.4371147,0.08499879,0.9565261,,1.3545632,0.88012123,0.5651044,-1.520505,2126,0.14999999,0.9565261,5232.0715508461,-0.72288066,-0.05050505,,1.0174377,1.3450083e-10,3.719186,0.1923018,-0.71412086,42520,180.70752,0.17555624
0.9995205,9.946443,0.08509362,0.9565261,,1.3554511,0.8800264,0.6784972,-0.95938325,2127,0.14999999,0.9565261,5235.62754368782,-0.7229837,0.27272728,,1.0289689,1.3437439e-10,2.3775642,5.6279078,-0.71284324,42540,180.99414,0.3130987
0.9995205,9.389672,0.08520466,0.9565261,,1.3542551,0.87991536,0.6437223,-1.3429655,2128,0.14999999,0.9565261,5238.834126472473,-0.7232623,0.25252524,,1.0312624,1.3424811e-10,2.7992585,9.389672,-0.7121961,42560,181.31555,-0.014019996
0.9995205,4.561739,0.085175514,0.9565261,,1.3542058,0.8799445,0.9419557,-0.5391762,2129,0.14999999,0.9565261,5244.82342171669,-0.7231617,-0.030303031,,1.0207294,1.3412203e-10,4.132537,4.533371,-0.71135134,42580,181.33862,0.25715783
0.9995205,7.4723907,0.085253954,0.9565261,,1.3532076,0.87986606,0.71286255,-1.1847998,2130,0.14999999,0.9565261,5250.105813741684,-0.72336894,0.17171717,,1.0328132,1.3399615e-10,4.487755,7.39465,-0.7098817,42600,181.59082,0.38131303
0.9995205,3.71171,0.085389376,0.9565261,,1.3531816,0.87973064,0.59138244,-1.5117183,2131,0.14999999,0.9565261,5254.950088739395,-0.723724,-0.8181818,,1.0029478,1.3387041e-10,8.8248534e-08,1.5690002e-13,-0.7082464,42620,181.9646,-0.5712197
0.9995205,3.999114,0.08535355,0.9565261,,1.3535385,0.87976646,0.95599735,-0.40824828,2132,0.14999999,0.9565261,5258.93400144577,-0.7235747,-0.57575756,,0.9849817,1.3374486e-10,0.00038178347,3.9987113,-0.70871556,42640,181.97388,-0.51435304
0.9995205,4.0382395,0.08531773,0.9565261,,1.3535459,0.8798023,0.9562551,-0.4220983,2133,0.14999999,0.9565261,5262.256526708603,-0.72344065,-0.53535354,,0.9830215,1.3361948e-10,0.0011959664,4.016775,-0.70918435,42660,181.98279,-0.7847302
0.9995205,12.047852,0.08528209,0.9565261,,1.3528538,0.87983793,0.9557973,-0.33794272,2134,0.14999999,0.9565261,5266.47135925293,-0.7232682,0.35353535,,1.0265795,1.3349429e-10,1.0261343,1.1675981e-12,-0.7096525,42680,181.99207,0.11386137
0.9995205,5.118269,0.08526242,0.9565261,,1.3528187,0.8798576,0.9218715,-0.78931874,2135,0.14999999,0.9565261,5270.713618040085,-0.72328746,0.030303031,,1.0267519,1.3336926e-10,5.118269,5.014555,-0.7096402,42700,182.03528,-0.009779304
0.9995205,4.551029,0.08523685,0.9565261,,1.3527131,0.87988317,0.9344771,-0.5430447,2136,0.14999999,0.9565261,5274.912583112717,-0.72319084,-0.030303031,,1.0203087,1.3324442e-10,4.1175327,4.535184,-0.7077141,42720,182.06592,0.0146884695
0.9995205,4.699515,0.0852077,0.9565261,,1.3526642,0.8799123,0.94210553,-0.57867736,2137,0.14999999,0.9565261,5279.882416963577,-0.723114,-0.01010101,,1.02353,1.3311974e-10,4.4988136,4.6795545,-0.7062563,42740,182.08887,0.06282403
0.9995205,3.7144716,0.0851841,0.9565261,,1.3526678,0.8799359,0.93027914,-0.66722393,2138,0.14999999,0.9565261,5283.081716299057,-0.7230772,-0.8181818,,1.0029069,1.3299525e-10,8.792914e-08,1.6740546e-07,-0.70462114,42760,182.12354,-0.87435275
0.9995205,4.8790417,0.08514851,0.9565261,,1.3525965,0.8799715,0.9561489,-0.3360329,2139,0.14999999,0.9565261,5288.335750102997,-0.7228949,0.01010101,,1.0263907,1.3287092e-10,4.828447,1.0499961e-07,-0.70508873,42780,182.13257,0.093249336
0.9995205,3.711498,0.08516353,0.9565261,,1.3525252,0.8799565,0.848002,-0.73359716,2140,0.14999999,0.9565261,5291.889243841171,-0.7228879,-0.8181818,,1.0032425,1.3274679e-10,8.7813156e-08,5.324441e-08,-0.70330137,42800,182.25,-0.8518944
0.9995205,3.7068036,0.08512795,0.9565261,,1.3524396,0.87999207,0.9560495,-0.33122748,2141,0.14999999,0.9565261,5295.243677377701,-0.7227039,-0.8181818,,1.0036447,1.326228e-10,8.7854204e-08,3.611606,-0.70376855,42820,182.25903,-0.7391902
0.9995205,5.337771,0.085092366,0.9565261,,1.3524067,0.88002765,0.9563075,-0.34965366,2142,0.14999999,0.9565261,5299.029836893082,-0.7225281,0.05050505,,1.0305432,1.32499e-10,5.27518,3.6152148e-06,-0.7042355,42840,182.26782,0.101829566
0.9995205,5.6043525,0.0850786,0.9565261,,1.3523428,0.8800414,0.9093869,-0.75292104,2143,0.14999999,0.9565261,5304.797693967819,-0.72252834,0.07070707,,1.0324574,1.3237536e-10,5.357419,5.5266275,-0.70224255,42860,182.32349,0.15487036
0.9995205,3.705582,0.08510357,0.9565261,,1.3522258,0.88001645,0.8264282,-0.8874261,2144,0.14999999,0.9565261,5310.61758184433,-0.7225905,-0.8181818,,1.0038935,1.322519e-10,8.754241e-08,4.7029696e-09,-0.70021224,42880,182.46204,-0.6485816
0.9995205,3.920119,0.085068226,0.9565261,,1.3529574,0.8800518,0.95582116,-0.38204932,2145,0.14999999,0.9565261,5317.089209794998,-0.72243,-0.6363636,,0.99027556,1.3212864e-10,5.9662e-05,3.8841865,-0.7006785,42900,182.47131,-0.68730414
0.9995205,3.8863533,0.08503282,0.9565261,,1.352854,0.8800872,0.9560578,-0.36659423,2146,0.14999999,0.9565261,5321.477574586868,-0.72226894,-0.65656567,,0.992594,1.3200552e-10,3.1088617e-05,3.7575946,-0.7011446,42920,182.48035,-0.56600106
0.9995205,3.9096012,0.084997356,0.9565261,,1.3527187,0.88012266,0.9561124,-0.40803614,2147,0.14999999,0.9565261,5324.68983912468,-0.72212625,-0.6363636,,0.9910972,1.3188257e-10,5.971762e-05,3.5829906,-0.70161045,42940,182.4895,-0.61941344
0.9995205,3.9324887,0.08496195,0.9565261,,1.352736,0.88015807,0.9563339,-0.3885262,2148,0.14999999,0.9565261,5327.878329992294,-0.7219752,-0.61616164,,0.98989815,1.3175981e-10,0.000112648304,3.921494,-0.7020761,42960,182.49829,-0.55565786
0.9995205,3.95481,0.084926486,0.9565261,,1.3526638,0.88019353,0.95632154,-0.40889266,2149,0.14999999,0.9565261,5331.062831401825,-0.7218345,-0.5959596,,0.98870385,1.316372e-10,0.00020867483,3.8612082,-0.7025415,42980,182.50708,-0.4484995
0.9995205,4.050876,0.0848912,0.9565261,,1.3524753,0.8802288,0.9561061,-0.4357756,2150,0.14999999,0.9565261,5334.829218626022,-0.7217067,-0.5151515,,0.982906,1.3151479e-10,0.0020467716,3.725627,-0.7030066,43000,182.51611,-0.50297564
0.9995205,4.045139,0.08485597,0.9565261,,1.3524858,0.88026404,0.95606077,-0.42182246,2151,0.14999999,0.9565261,5338.352165937424,-0.7215755,-0.5151515,,0.9834854,1.3139254e-10,0.0020477213,4.041878,-0.70347065,43020,182.52515,-0.22778332
0.9995205,5.9215884,0.084820926,0.9565261,,1.3523016,0.8802991,0.95569265,-0.43595126,2152,0.14999999,0.9565261,5341.435652732849,-0.7214507,0.09090909,,1.0342922,1.3127045e-10,5.362862,0.43047586,-0.7039345,43040,182.53455,0.11429549
0.9995205,5.600569,0.08480543,0.9565261,,1.3522509,0.8803146,0.91359234,-0.7828836,2153,0.14999999,0.9565261,5344.522258758545,-0.7214638,0.07070707,,1.0339347,1.3114852e-10,5.355638,5.5780764,-0.70191014,43060,182.58606,0.010849662
0.9995205,4.8562264,0.08477259,0.9565261,,1.3521004,0.88034743,0.95106083,-0.5679162,2154,0.14999999,0.9565261,5347.612534999847,-0.72137696,0.01010101,,1.0287249,1.3102679e-10,4.8034105,4.693062,-0.6998901,43080,182.6001,-0.0025834516
0.9995205,4.666908,0.084751904,0.9565261,,1.3519408,0.8803681,0.9248961,-0.54610133,2155,0.14999999,0.9565261,5352.963076591492,-0.7212826,-0.01010101,,1.0264297,1.3090522e-10,4.4623885,4.5860863,-0.6981267,43100,182.6405,0.082571715
0.9995205,4.8394437,0.084742665,0.9565261,,1.3517795,0.88037735,0.9003437,-0.70216507,2156,0.14999999,0.9565261,5356.052955150604,-0.72126174,0.01010101,,1.0296907,1.3078381e-10,4.78726,4.7761526,-0.69652206,43120,182.7052,0.20257448
0.9995205,6.5794597,0.084843636,0.9565261,,1.3509653,0.8802764,0.6624857,-1.0177453,2157,0.14999999,0.9565261,5359.28888964653,-0.7213857,0.13131313,,1.0376402,1.3066258e-10,5.0256877,6.57371,-0.6947678,43140,183.00781,0.34112337
0.9995205,4.072348,0.08496559,0.9565261,,1.3508159,0.88015443,0.6171343,-1.4094293,2158,0.14999999,0.9565261,5362.385627985001,-0.7216876,-0.4949495,,0.9808948,1.3054151e-10,0.0034263884,1.9530428e-06,-0.69290406,43160,183.35571,-0.40619656
0.9995205,4.104268,0.0849303,0.9565261,,1.3506752,0.8801897,0.9563351,-0.44153374,2159,0.14999999,0.9565261,5365.514675617218,-0.7215668,-0.45454547,,0.9788087,1.304206e-10,0.00928357,3.9265776,-0.69336575,43180,183.3645,-0.4930657
0.9995205,4.0806427,0.08489519,0.9565261,,1.3506502,0.8802248,0.95605624,-0.42300624,2160,0.14999999,0.9565261,5369.934703826904,-0.7214386,-0.47474748,,0.9805645,1.3029988e-10,0.0056952694,4.029857,-0.6938245,43200,183.37354,-0.73777854
0.9995205,3.8658772,0.084860206,0.9565261,,1.3502319,0.8802598,0.95586926,-0.34843022,2161,0.14999999,0.9565261,5376.298099756241,-0.72127515,-0.65656567,,0.99256057,1.3017931e-10,3.0876086e-05,3.2545187,-0.69428474,43220,183.38281,-0.83380485
0.9995205,3.7087467,0.08482504,0.9565261,,1.3504395,0.880295,0.9562413,-0.33213168,2162,0.14999999,0.9565261,5382.238729715347,-0.7210987,-0.8181818,,1.0030698,1.300589e-10,8.706533e-08,3.6872807,-0.6947474,43240,183.39185,-0.66513854
0.9995205,3.8589034,0.08478987,0.9565261,,1.3500057,0.88033015,0.9563044,-0.36827743,2163,0.14999999,0.9565261,5385.525089263916,-0.7209345,-0.65656567,,0.9930022,1.2993868e-10,3.0904663e-05,3.8375177,-0.6952098,43260,183.40063,-0.30959687
0.9995205,9.325578,0.084754944,0.9565261,,1.3499753,0.8803651,0.95597345,-0.44422778,2164,0.14999999,0.9565261,5388.768692493439,-0.72080994,0.25252524,,1.0348555,1.2981861e-10,2.7533834,0.0037000936,-0.695672,43280,183.40979,0.15295726
0.9995205,5.2844305,0.084806204,0.9565261,,1.3497908,0.8803138,0.7693619,-0.87593836,2165,0.14999999,0.9565261,5391.918012619019,-0.72086614,0.05050505,,1.0338066,1.2969872e-10,5.225966,5.0574646,-0.6948624,43300,183.60547,0.28457317
0.9995205,8.282654,0.08491695,0.9565261,,1.3493536,0.88020307,0.6405264,-1.2513282,2166,0.14999999,0.9565261,5395.2283844947815,-0.72109574,0.21212122,,1.038868,1.2957899e-10,3.6092691,8.271854,-0.6929133,43320,183.93005,0.47253546
0.9995205,16.268291,0.085080326,0.9565261,,1.3499691,0.8800397,0.5261475,-1.7219592,2167,0.14999999,0.9565261,5398.777424573898,-0.7215401,0.4949495,,1.0025734,1.2945942e-10,0.11585819,14.716606,-0.69170994,43340,184.36902,0.54367405
0.9995205,4.1499825,0.085268974,0.9565261,,1.3492826,0.87985104,0.47112346,-1.8557152,2168,0.14999999,0.9565261,5401.902852535248,-0.72206324,-0.37373737,,0.9745677,1.2934002e-10,0.054701418,1.2824813e-07,-0.6921178,43360,184.86304,-0.10147855
0.9995205,3.7107058,0.0852344,0.9565261,,1.3486519,0.8798856,0.95474714,-0.4537374,2169,0.14999999,0.9565261,5405.0956158638,-0.7219514,-0.8181818,,1.001788,1.2922079e-10,8.6874564e-08,4.6186175e-05,-0.69255376,43380,184.87329,-0.9482813
0.9995205,5.9157114,0.085199416,0.9565261,,1.348807,0.8799206,0.95588523,-0.39786342,2170,0.14999999,0.9565261,5409.425615787506,-0.7218013,-1.0,,1.0017481,1.2910172e-10,2.9358415e-11,3.7307317,-0.6930147,43400,184.88281,-1.1905059
0.9995205,5.902347,0.08516431,0.9565261,,1.3490564,0.8799557,0.9560312,-1.5491407,2171,0.14999999,0.9565261,5413.752723693848,-0.72218186,-1.0,,1.0024918,1.2898281e-10,2.9371967e-11,5.589123,-0.6934754,43420,184.89185,-0.83719367
0.9995205,52.642353,0.0851292,0.9565261,,1.3485708,0.8799908,0.9562506,-0.3307162,2172,0.14999999,0.9565261,5418.023455381393,-0.72200096,1.0,,1.0301,1.2886407e-10,3.6188194e-08,9.854799e-33,-0.69393593,43440,184.90063,0.821193
0.9995205,22.287136,0.085394144,0.9565261,,1.3489525,0.8797259,0.30422828,-2.2655573,2173,0.14999999,0.9565261,5423.586985588074,-0.72270095,0.6969697,,0.99253154,1.2874549e-10,0.0011307821,18.18902,-0.6943962,43460,185.56152,0.48897046
0.9995205,14.345334,0.0855611,0.9565261,,1.3488417,0.8795589,0.5167384,-1.749747,2174,0.14999999,0.9565261,5428.0080399513245,-0.72317845,0.43434343,,1.0205365,1.2862707e-10,0.32748756,14.319395,-0.6948558,43480,186.00977,0.6000468
0.9995205,4.1361966,0.08575308,0.9565261,,1.348167,0.87936693,0.46189973,-1.945741,2175,0.14999999,0.9565261,5431.606670618057,-0.72373205,-0.23232323,,0.9803508,1.2850884e-10,0.6095102,3.830482e-06,-0.69516504,43500,186.51294,-0.3565578
0.9995205,4.1564994,0.08571786,0.9565261,,1.348336,0.87940216,0.9561759,-0.44636485,2176,0.14999999,0.9565261,5434.933038949966,-0.72361386,-0.35353535,,0.97396547,1.2839074e-10,0.08173582,4.1551285,-0.6953445,43520,186.52197,-0.45775083
0.9995205,4.1002274,0.08568251,0.9565261,,1.3482789,0.8794375,0.956281,-0.43173322,2177,0.14999999,0.9565261,5437.030456542969,-0.723492,-0.45454547,,0.9783647,1.2827281e-10,0.009305885,4.094671,-0.6957664,43540,186.53076,-0.704841
0.9995205,3.7133284,0.085647285,0.9565261,,1.3490312,0.87947273,0.95613086,-0.35856116,2178,0.14999999,0.9565261,5440.717832565308,-0.72333455,-0.8181818,,1.0028267,1.2815506e-10,8.719363e-08,2.8612912,-0.69622135,43560,186.53992,-1.0831777
0.9995205,5.907807,0.08561224,0.9565261,,1.3492123,0.8795078,0.9559314,-0.8044367,2179,0.14999999,0.9565261,5443.700617790222,-0.72337055,-1.0,,1.0031906,1.2803746e-10,2.9466235e-11,5.0981264,-0.69668037,43580,186.54907,-1.0426692
0.9995205,5.8945365,0.08557701,0.9565261,,1.3491056,0.879543,0.9562175,-0.62682134,2180,0.14999999,0.9565261,5447.517086982727,-0.72332513,-1.0,,1.0035577,1.2792002e-10,2.9479783e-11,4.7804933,-0.6971392,43600,186.55786,-1.0854713
0.9995205,5.881338,0.085541904,0.9565261,,1.3491397,0.8795781,0.9560893,-0.8122348,2181,0.14999999,0.9565261,5450.517723321915,-0.7233646,-1.0,,1.0040705,1.2780274e-10,2.9493283e-11,5.094061,-0.6975978,43620,186.5669,-0.8093167
0.9995205,3.7048647,0.085507095,0.9565261,,1.3477615,0.8796129,0.955659,-0.33229437,2182,0.14999999,0.9565261,5452.638875961304,-0.7231838,-0.8181818,,1.0022894,1.2768561e-10,8.735377e-08,3.7014678,-0.6980562,43640,186.57642,-0.6787392
0.9995205,3.869086,0.08547205,0.9565261,,1.348263,0.879648,0.9561651,-0.36609045,2183,0.14999999,0.9565261,5456.196487188339,-0.72301936,-0.65656567,,0.9921555,1.2756866e-10,3.1006955e-05,3.793716,-0.6985144,43660,186.58545,-0.8627467
0.9995205,3.6984234,0.08543694,0.9565261,,1.3477275,0.8796831,0.9563372,-0.33203718,2184,0.14999999,0.9565261,5460.118576526642,-0.7228442,-0.8181818,,1.0028733,1.2745187e-10,8.7433946e-08,3.546938,-0.6989724,43680,186.59412,-0.93045133
0.9995205,5.8758245,0.08540225,0.9565261,,1.3480921,0.87971777,0.9553891,-0.37067664,2185,0.14999999,0.9565261,5464.373460531235,-0.72268176,-1.0,,1.0036515,1.2733523e-10,2.9547392e-11,3.4603472,-0.69943017,43700,186.604,-0.99913657
0.9995205,5.862749,0.08536744,0.9565261,,1.3478014,0.8797526,0.95589507,-0.48748687,2186,0.14999999,0.9565261,5468.525859832764,-0.72257286,-1.0,,1.0038209,1.2721875e-10,2.956092e-11,4.3303647,-0.6998877,43720,186.61328,-0.95807385
0.9995205,3.6913369,0.08533251,0.9565261,,1.347386,0.8797875,0.95593965,-0.40392178,2187,0.14999999,0.9565261,5471.165684223175,-0.7224257,-0.8181818,,1.0031966,1.2710247e-10,8.755393e-08,2.578529,-0.70034504,43740,186.62231,-0.7366925
0.9995205,3.686802,0.08529794,0.9565261,,1.3471537,0.8798221,0.9554771,-0.34463426,2188,0.14999999,0.9565261,5473.348345041275,-0.7222518,-0.8181818,,1.0034263,1.269863e-10,8.759402e-08,3.2389488,-0.7008022,43760,186.63196,-0.54999644
0.9995205,3.9175136,0.085262954,0.9565261,,1.3471171,0.87985706,0.9564258,-0.408425,2189,0.14999999,0.9565261,5477.271121501923,-0.72210705,-0.61616164,,0.98848546,1.268703e-10,0.00011255639,3.6303215,-0.70125914,43780,186.64062,-0.24793619
0.9995205,4.154152,0.08522838,0.9565261,,1.3477259,0.87989163,0.9555999,-0.4455134,2190,0.14999999,0.9565261,5481.8269572258,-0.7219862,-0.25252524,,0.9783108,1.2675448e-10,0.45928127,4.1504917,-0.7017158,43800,186.65015,-0.14257266
0.9995205,4.330122,0.08519399,0.9565261,,1.3481566,0.879926,0.9553491,-0.44654194,2191,0.14999999,0.9565261,5485.654479980469,-0.72187036,-0.07070707,,1.0133777,1.266388e-10,3.238311,3.7059999,-0.70196265,43820,186.65991,-0.08921529
0.9995205,4.252732,0.08515978,0.9565261,,1.3480991,0.87996024,0.95474315,-0.4658678,2192,0.14999999,0.9565261,5489.714952468872,-0.7217479,-0.09090909,,1.0095377,1.2652328e-10,2.7999387,4.2375507,-0.70094204,43840,186.67017,-0.07081028
0.9995205,4.246433,0.08512735,0.9565261,,1.3480556,0.87999266,0.95110774,-0.47655052,2193,0.14999999,0.9565261,5493.316300392151,-0.72163194,-0.09090909,,1.0100219,1.2640791e-10,2.7976427,4.245056,-0.7001216,43860,186.68445,-0.06456843
0.9995205,4.31095,0.085092664,0.9565261,,1.3480227,0.88002735,0.9561776,-0.4798794,2194,0.14999999,0.9565261,5497.2250690460205,-0.7215175,-0.07070707,,1.0147938,1.262927e-10,3.2297084,4.2940207,-0.6993026,43880,186.69336,0.10085045
0.9995205,4.519264,0.0851171,0.9565261,,1.3473567,0.8800029,0.82649016,-0.74635154,2195,0.14999999,0.9565261,5501.408945798874,-0.72152233,-0.030303031,,1.0225599,1.2617767e-10,4.0789,3.8277733,-0.6982873,43900,186.83203,-0.058541775
