IWMax,Regret/t,DenMISELogFirst,TimeElapsed,ReturnMin,IWMean,IWMin,IWLastEpisode,Iteration,ReturnMean,TimestepsSoFar,LQGmu1_actor,LQGsigma_higher,DenMISEMeanLog,Bound,ReturnMax,Delta,ReturnAbsMax,IWFirstEpisode,ReturnStepMax,Regret,LQGmu1_higher,ReturnLastEpisode,DenMISELogLast
3.448191,0.15243495,-1.1340555,1368.6819922924042,,1.0197843,,3.4412532,993,0.8126851,19860,-0.70509946,0.14999999,-0.733512,1.4734855,0.9404208,6.165283e-10,0.9404208,0.02380418,0.98414975,151.36792,-0.41414142,0.93656385,-0.25949314
3.8645635,0.15230781,-1.1350381,1370.501796245575,,0.963613,,3.7268689,994,0.8128122,19880,-0.77597,0.14999999,-0.7331469,1.4727167,0.9404208,6.152884e-10,0.9404208,2.5646925e-05,0.98414975,151.39392,-0.65656567,0.9390718,-0.3897321
3.9169884,0.15218091,-1.1360435,1371.9436163902283,,0.9534598,,3.8894737,995,0.8129391,19900,-0.7534637,0.14999999,-0.7328403,1.4727716,0.9404208,6.1405225e-10,0.9404208,1.4264496e-07,0.98414975,151.42004,-0.7979798,0.9390248,-0.3908575
3.90555,0.15205562,-1.1370481,1373.8829073905945,,0.95465606,,3.7590063,996,0.8130644,19920,-1.0565193,0.14999999,-0.7325436,1.4722347,0.9404208,6.1281985e-10,0.9404208,1.4278828e-07,0.98414975,151.44739,-0.7979798,0.9377742,-0.39001048
5.3464365,0.15193462,-1.1380516,1376.22696518898,,1.0100775,,4.626483,997,0.8131854,19940,-1.0316266,0.14999999,-0.7324816,1.4722922,0.9404208,6.115911e-10,0.9404208,1.8356823e-11,0.98414975,151.47882,-1.0,0.93373203,-0.6246027
20.40178,0.15181333,-1.1390542,1378.0163807868958,,0.9728879,,4.3068526e-33,998,0.8133067,19960,0.7618593,0.14999999,-0.73227656,1.4715703,0.9404208,6.1036615e-10,0.9404208,8.452922e-05,0.98414975,151.5097,0.8181818,0.93416244,-0.5365365
5.3285875,0.15240192,-1.1400555,1379.4777553081512,,1.0106356,,2.0630835e-29,999,0.8127181,19980,-1.1727071,0.14999999,-0.73353153,1.4715818,0.9404208,6.0914473e-10,0.9404208,1.8393623e-11,0.98414975,152.24951,-1.0,0.22531576,-1.9521328
5.3056216,0.15228516,-1.1410561,1381.6433374881744,,1.0117984,,5.048174,1000,0.81283486,20000,-0.95584595,0.14999999,-0.73409253,1.4713964,0.9404208,6.079271e-10,0.9404208,1.8412051e-11,0.98414975,152.28516,-1.0,0.9294613,-1.3036838
5.282899,0.15216237,-1.1420555,1383.367728471756,,1.0116593,,3.7426045,1001,0.81295764,20020,-1.3480284,0.14999999,-0.7337333,1.4700341,0.9404208,6.0671307e-10,0.9404208,1.8430462e-11,0.98414975,152.31451,-1.0,0.9357726,-0.38492435
4.4306407,0.1520524,-1.143054,1385.3748006820679,,1.0215223,,3.4051531e-12,1002,0.8130676,20040,-0.09147238,0.14999999,-0.7363494,1.4700587,0.9404208,6.0550265e-10,0.9404208,1.6377128,0.98414975,152.3565,-0.17171717,0.9231153,-3.365159
5.2656636,0.15198725,-1.1424185,1387.9648048877716,,1.0130042,,5.4159173e-08,1003,0.81313276,20060,-1.0073867,0.14999999,-0.73622614,1.470028,0.9404208,6.0429584e-10,0.9404208,1.8437144e-11,0.98414975,152.44324,-1.0,0.8784734,-0.633202
7.540507,0.15186584,-1.143415,1389.9588499069214,,0.99313647,,1.7107121e-10,1004,0.8132542,20080,-0.17608942,0.14999999,-0.7359412,1.4697814,0.9404208,6.030927e-10,0.9404208,7.5149693,0.98414975,152.47327,0.030303031,0.9349995,-0.46176457
4.2288685,0.15175873,-1.1369534,1392.4478409290314,,1.0249944,,4.1647463,1005,0.8133613,20100,-0.13780485,0.14999999,-0.73566943,1.4710364,0.9404208,6.018931e-10,0.9404208,1.2650526,0.98414975,152.51752,-0.1919192,0.9209603,-0.45404246
4.2153387,0.1516546,-1.1366899,1394.690545797348,,1.0260272,,4.209041,1006,0.8134654,20120,-0.0977328,0.14999999,-0.7354354,1.4705381,0.9404208,6.0069705e-10,0.9404208,1.2647192,0.98414975,152.56458,-0.1919192,0.9180274,-0.5241281
4.592784,0.15155208,-1.136427,1397.2032823562622,,1.0253642,,4.592784,1007,0.81356794,20140,-0.16538489,0.14999999,-0.7352867,1.4700911,0.9404208,5.995046e-10,0.9404208,2.0557108,0.98414975,152.61292,-0.15151516,0.91671133,-0.61058366
4.1877985,0.15144879,-1.1353803,1399.3362650871277,,1.0277969,,4.163195,1008,0.81367123,20160,-0.32424605,0.14999999,-0.7349934,1.4694383,0.9404208,5.9831573e-10,0.9404208,1.263064,0.98414975,152.6604,-0.1919192,0.9176968,-0.46374744
5.2694993,0.1513282,-1.1351196,1401.7640001773834,,1.0133431,,0.00013817065,1009,0.8137918,20180,-1.0452797,0.14999999,-0.73451835,1.4692496,0.9404208,5.9713035e-10,0.9404208,1.8303088e-11,0.98414975,152.69012,-1.0,0.93536186,-0.28243136
5.2473164,0.15120953,-1.1361102,1403.9254920482635,,1.0139523,,4.492719,1010,0.8139105,20200,-1.2294028,0.14999999,-0.73434347,1.4686038,0.9404208,5.9594846e-10,0.9404208,1.8321216e-11,0.98414975,152.72168,-1.0,0.93360204,-0.56983787
5.2253637,0.15109712,-1.1370997,1405.627865076065,,1.0151495,,5.079074,1011,0.8140229,20220,-1.2160447,0.14999999,-0.73540133,1.4684858,0.9404208,5.947702e-10,0.9404208,1.8339361e-11,0.98414975,152.75916,-1.0,0.92764294,-1.8164062
5.203637,0.15098417,-1.1380885,1407.6638162136078,,1.016309,,5.0392547,1012,0.81413585,20240,-1.1983194,0.14999999,-0.7363176,1.4683446,0.9404208,5.9359534e-10,0.9404208,1.835749e-11,0.98414975,152.79602,-1.0,0.9282895,-1.6763057
5.1821337,0.15087068,-1.1390761,1408.8635671138763,,1.017422,,4.990041,1013,0.81424934,20260,-0.88463175,0.14999999,-0.73705995,1.4681729,0.9404208,5.92424e-10,0.9404208,1.8375634e-11,0.98414975,152.83197,-1.0,0.9291368,-1.5032759
3.636371,0.15074962,-1.1400628,1410.6513278484344,,1.0239103,,0.001578373,1014,0.8143704,20280,-0.3692246,0.14999999,-0.7366631,1.4681654,0.9404208,5.9125604e-10,0.9404208,0.274092,0.98414975,152.8601,-0.2929293,0.93702173,-0.35072094
3.4779217,0.15062904,-1.1407782,1412.7288324832916,,1.0179081,,3.4395232,1015,0.814491,20300,-0.3020258,0.14999999,-0.7361813,1.4678593,0.9404208,5.9009164e-10,0.9404208,0.037644867,0.98414975,152.88849,-0.3939394,0.93670946,-0.2707252
3.5646298,0.15051216,-1.1417259,1414.3079771995544,,1.024374,,3.5635033,1016,0.81460786,20320,-0.47662216,0.14999999,-0.73573065,1.4676113,0.9404208,5.889306e-10,0.9404208,0.19136992,0.98414975,152.92035,-0.3131313,0.93325555,-0.2953034
3.5296493,0.15038961,-1.1425213,1416.3854920864105,,1.0077426,,3.5250382,1017,0.8147304,20340,-0.5965787,0.14999999,-0.73526114,1.4670923,0.9404208,5.87773e-10,0.9404208,0.005554766,0.98414975,152.94623,-0.47474748,0.93917626,-0.2817879
3.7776127,0.15026653,-1.1434987,1418.0075769424438,,0.97709745,,3.7633517,1018,0.8148535,20360,-0.8834231,0.14999999,-0.734873,1.4668653,0.9404208,5.8661875e-10,0.9404208,0.0001824183,0.98414975,152.97131,-0.5959596,0.9400475,-0.347137
5.186297,0.1501466,-1.1444802,1420.0502665042877,,1.0186601,,2.8047802,1019,0.8149734,20380,-1.1480147,0.14999999,-0.73452365,1.4682844,0.9404208,5.8546795e-10,0.9404208,1.8475197e-11,0.98414975,152.99939,-1.0,0.9371084,-0.3551477
5.165097,0.15003318,-1.1454611,1421.9293296337128,,1.0196422,,4.865577,1020,0.81508684,20400,-1.0733732,0.14999999,-0.734856,1.4680147,0.9404208,5.8432054e-10,0.9404208,1.8493318e-11,0.98414975,153.03387,-1.0,0.93062043,-1.090856
5.1441116,0.14991724,-1.1464411,1423.6940503120422,,1.0203432,,4.5746956,1021,0.8152028,20420,-0.8963498,0.14999999,-0.73476684,1.467504,0.9404208,5.8317645e-10,0.9404208,1.8511458e-11,0.98414975,153.06549,-1.0,0.9334317,-0.6619948
14.945761,0.1497981,-1.14742,1425.9515373706818,,1.0104138,,7.8407287e-19,1022,0.8153219,20440,0.3230064,0.14999999,-0.73436975,1.4669061,0.9404208,5.8203586e-10,0.9404208,0.25683817,0.98414975,153.09363,0.4949495,0.9370337,-0.34789312
11.508788,0.15015215,-1.1481467,1427.7257814407349,,1.0253909,,11.020116,1023,0.8149679,20460,0.135218,0.14999999,-0.73514366,1.4671402,0.9404208,5.8089844e-10,0.9404208,4.963757,0.98414975,153.60559,0.25252524,0.45310685,-1.5319319
40.638863,0.15044957,-1.1442833,1429.9896323680878,,0.98130256,,5.512489e-07,1024,0.81467044,20480,1.0192391,0.14999999,-0.7356051,1.4657584,0.9404208,5.7976446e-10,0.9404208,1.2192835e-07,0.98414975,154.06036,1.0,0.5103588,-1.2295822
5.138377,0.15121448,-1.1452594,1431.8316357135773,,1.0194767,,1.2801858e-38,1025,0.81390554,20500,-0.86887676,0.14999999,-0.73723716,1.4656194,0.9404208,5.7863375e-10,0.9404208,1.8489616e-11,0.98414975,154.99487,-1.0,0.030648071,-2.377843
3.9097724,0.15109468,-1.1462345,1433.5534818172455,,0.9581817,,1.3933342,1026,0.81402534,20520,-0.57502455,0.14999999,-0.7368471,1.4636614,0.9404208,5.775064e-10,0.9404208,2.5935686e-05,0.98414975,155.02313,-0.65656567,0.9368358,-0.35520706
3.5362742,0.15097207,-1.1472087,1435.8823249340057,,1.0066669,,2.9748106,1027,0.81414795,20540,-0.52673554,0.14999999,-0.73649776,1.4641578,0.9404208,5.763823e-10,0.9404208,0.005580864,0.98414975,155.04834,-0.47474748,0.9399398,-0.3354543
3.5972931,0.15085125,-1.1481766,1437.6609501838684,,0.9992688,,3.5972931,1028,0.81426877,20560,-0.36236838,0.14999999,-0.73607236,1.4638464,0.9404208,5.7526145e-10,0.9404208,0.0019229079,0.98414975,155.07507,-0.5151515,0.93837035,-0.30498224
3.5321972,0.15073359,-1.1491469,1439.4654166698456,,1.021537,,3.4208674,1029,0.8143864,20580,-0.47062057,0.14999999,-0.7356212,1.463808,0.9404208,5.7414384e-10,0.9404208,0.13196954,0.98414975,155.10486,-0.33333334,0.9353587,-0.27044678
3.5153067,0.1506145,-1.1499901,1441.2088944911957,,1.0089211,,3.5025008,1030,0.8145055,20600,-0.44548246,0.14999999,-0.73515457,1.4634719,0.9404208,5.730296e-10,0.9404208,0.005596408,0.98414975,155.13293,-0.47474748,0.93701863,-0.27567425
3.4630313,0.15049261,-1.150955,1442.9937126636505,,1.0158014,,3.4599676,1031,0.8146274,20620,-0.30037135,0.14999999,-0.73469144,1.4631476,0.9404208,5.7191846e-10,0.9404208,0.0151349995,0.98414975,155.1579,-0.43434343,0.9401947,-0.26583505
3.5623426,0.15037787,-1.1519098,1444.7942807674408,,1.0234541,,3.5610168,1032,0.81474215,20640,-0.37160528,0.14999999,-0.73425126,1.462714,0.9404208,5.708106e-10,0.9404208,0.19332878,0.98414975,155.18994,-0.3131313,0.93305916,-0.29548272
5.15265,0.15026003,-1.152691,1446.519399881363,,1.0171661,,0.0005330785,1033,0.81486,20660,-1.0199789,0.14999999,-0.7337703,1.4624751,0.9404208,5.6970606e-10,0.9404208,1.8627523e-11,0.98414975,155.21863,-1.0,0.936418,-0.26008812
3.453179,0.1501444,-1.1536586,1448.290563583374,,1.0219864,,0.00040040357,1034,0.8149756,20680,-0.5014824,0.14999999,-0.7335092,1.462357,0.9404208,5.6860466e-10,0.9404208,0.058824107,0.98414975,155.24927,-0.37373737,0.9344981,-0.47940704
3.493779,0.15002578,-1.1545683,1450.0531601905823,,1.0107887,,3.4743593,1035,0.81509423,20700,-0.76089764,0.14999999,-0.7330534,1.4618826,0.9404208,5.6750643e-10,0.9404208,0.005622088,0.98414975,155.27667,-0.47474748,0.93772453,-0.28311214
5.141966,0.14990711,-1.1555287,1451.7928709983826,,1.0185083,,1.1129545,1036,0.8152129,20720,-1.012031,0.14999999,-0.7327215,1.462641,0.9404208,5.6641136e-10,0.9404208,1.8680467e-11,0.98414975,155.30377,-1.0,0.9380229,-0.39927983
5.1215086,0.1497919,-1.1564934,1453.5684530735016,,1.0188468,,4.195035,1037,0.8153281,20740,-0.98439014,0.14999999,-0.732441,1.4618279,0.9404208,5.6531946e-10,0.9404208,1.8698505e-11,0.98414975,155.33423,-1.0,0.93469733,-0.45893666
5.101255,0.14967638,-1.1574572,1455.3578388690948,,1.018967,,3.9587111,1038,0.81544363,20760,-0.7375395,0.14999999,-0.7321069,1.4608202,0.9404208,5.6423083e-10,0.9404208,1.8716523e-11,0.98414975,155.36407,-1.0,0.9352059,-0.4031519
3.932722,0.14955723,-1.1584202,1457.1491310596466,,0.9558265,,3.6607366,1039,0.8155628,20780,-0.65179443,0.14999999,-0.7317718,1.4628611,0.9404208,5.6314525e-10,0.9404208,1.3202309e-05,0.98414975,155.38995,-0.67676765,0.9392341,-0.40155464
3.9216633,0.14943856,-1.1593822,1458.926590681076,,0.95704675,,3.8183157,1040,0.81568146,20800,-0.62673604,0.14999999,-0.73147243,1.4624637,0.9404208,5.6206284e-10,0.9404208,1.3215006e-05,0.98414975,155.41608,-0.67676765,0.93902683,-0.37548712
3.8419135,0.14931947,-1.1603433,1460.718717098236,,0.96851474,,3.7994788,1041,0.81580055,20820,-0.46384123,0.14999999,-0.73115635,1.4620667,0.9404208,5.609835e-10,0.9404208,5.1367497e-05,0.98414975,155.44159,-0.6363636,0.93961245,-0.35874215
3.5198646,0.1492011,-1.1613034,1462.9955575466156,,1.0079328,,3.3958802,1042,0.8159189,20840,-0.7115965,0.14999999,-0.7307409,1.4611177,0.9404208,5.599073e-10,0.9404208,0.0033510453,0.98414975,155.46753,-0.4949495,0.93915737,-0.26588655
9.998124,0.14908338,-1.1622593,1465.1736288070679,,0.99855167,,2.5423176e-07,1043,0.81603664,20860,0.029899053,0.14999999,-0.7304087,1.4608951,0.9404208,5.5883415e-10,0.9404208,7.9966516,0.98414975,155.49396,0.15151516,0.93876714,-0.3915053
3.9014616,0.14930916,-1.1555799,1467.5257782936096,,0.9588219,,0.00010667453,1044,0.81581086,20880,-0.51715326,0.14999999,-0.7306454,1.4608881,0.9404208,5.577641e-10,0.9404208,1.3164854e-05,0.98414975,155.87878,-0.67676765,0.5802795,-0.9733764
3.5485442,0.14919001,-1.1565373,1468.8768322467804,,1.0040733,,3.540729,1045,0.81593,20900,-0.42778748,0.14999999,-0.73026025,1.4602292,0.9404208,5.566971e-10,0.9404208,0.0019390524,0.98414975,155.90356,-0.5151515,0.9402681,-0.28624025
6.8759956,0.14907497,-1.1574919,1470.3220756053925,,0.99571097,,0.071120426,1046,0.81604505,20920,0.19070037,0.14999999,-0.7298031,1.4597572,0.9404208,5.5563315e-10,0.9404208,6.497626,0.98414975,155.93243,-0.01010101,0.93624884,-0.25537148
3.4539661,0.14938301,-1.1522548,1472.4526801109314,,1.0155787,,0.0009828017,1047,0.815737,20940,-0.20892628,0.14999999,-0.73039985,1.4594374,0.9404208,5.545722e-10,0.9404208,0.009303768,0.98414975,156.40399,-0.45454547,0.4935932,-1.3487656
4.08783,0.14927822,-1.1532006,1474.2483315467834,,1.0223159,,3.9771867,1048,0.8158418,20960,-0.2031052,0.14999999,-0.7300731,1.4585465,0.9404208,5.5351446e-10,0.9404208,0.9813122,0.98414975,156.4436,-0.21212122,0.9255138,-0.40262008
3.8112326,0.14917243,-1.1532185,1476.11687541008,,1.0234174,,3.7916381,1049,0.8159476,20980,-0.11255832,0.14999999,-0.7297466,1.4581311,0.9404208,5.524596e-10,0.9404208,0.54133713,0.98414975,156.48187,-0.25252524,0.9268146,-0.40889087
4.88979,0.149077,-1.1536554,1477.8932974338531,,1.0196815,,4.741602,1050,0.816043,21000,-0.3409983,0.14999999,-0.72958815,1.458375,0.9404208,5.514078e-10,0.9404208,2.595189,0.98414975,156.53088,-0.13131313,0.9161514,-0.5860101
18.556458,0.1489628,-1.1521387,1479.7382187843323,,0.98962516,,1.3903986e-10,1051,0.8161572,21020,0.7403673,0.14999999,-0.72913074,1.4579453,0.9404208,5.5035904e-10,0.9404208,0.0029761042,0.98414975,156.55988,0.6969697,0.9361071,-0.2672803
3.4662654,0.1495102,-1.1530869,1481.0676276683807,,1.0224048,,5.3248288e-11,1052,0.8156098,21040,-0.43302736,0.14999999,-0.7303135,1.4575379,0.9404208,5.4931315e-10,0.9404208,0.089060396,0.98414975,157.28473,-0.35353535,0.24026328,-1.9573851
3.4281855,0.14939344,-1.1539524,1482.8999338150024,,1.0178638,,3.4262178,1053,0.8157266,21060,-0.40090615,0.14999999,-0.72984004,1.4571161,0.9404208,5.482703e-10,0.9404208,0.015180433,0.98414975,157.31128,-0.43434343,0.9385095,-0.25331408
3.414396,0.14927864,-1.1548872,1484.7178363800049,,1.0221004,,3.4088118,1054,0.8158414,21080,-0.3903013,0.14999999,-0.72936785,1.4568192,0.9404208,5.472305e-10,0.9404208,0.03817977,0.98414975,157.33972,-0.3939394,0.93675905,-0.24926081
3.4066067,0.1491648,-1.1557993,1486.809592962265,,1.022884,,3.4066067,1055,0.8159552,21100,-0.35154065,0.14999999,-0.72889113,1.4564701,0.9404208,5.4619353e-10,0.9404208,0.038214613,0.98414975,157.36884,-0.3939394,0.9360087,-0.24782938
3.437201,0.14905375,-1.1567105,1488.7501950263977,,1.025131,,3.432939,1056,0.81606627,21120,-0.28597146,0.14999999,-0.7284217,1.4561391,0.9404208,5.451596e-10,0.9404208,0.08938371,0.98414975,157.40076,-0.35353535,0.9331554,-0.25532377
3.5198154,0.14894384,-1.1575724,1490.5026931762695,,1.0261346,,3.5155733,1057,0.8161762,21140,-0.31638253,0.14999999,-0.7279889,1.4557257,0.9404208,5.441285e-10,0.9404208,0.19442663,0.98414975,157.4336,-0.3131313,0.93231386,-0.2954135
3.4593213,0.14883119,-1.158334,1493.0859687328339,,1.0268619,,3.4589176,1058,0.8162888,21160,-0.36178726,0.14999999,-0.72753125,1.4553826,0.9404208,5.431004e-10,0.9404208,0.13318753,0.98414975,157.46338,-0.33333334,0.93533957,-0.26915932
12.539892,0.14871836,-1.1591529,1494.8318824768066,,1.0286286,,0.00013648553,1059,0.81640166,21180,0.30579144,0.14999999,-0.72705126,1.4552383,0.9404208,5.420752e-10,0.9404208,3.0582895,0.98414975,157.49274,0.3131313,0.93569964,-0.2450851
3.9532945,0.14905757,-1.157213,1497.3755569458008,,0.9459931,,2.11761e-11,1060,0.81606245,21200,-0.7746734,0.14999999,-0.7277732,1.4551337,0.9404208,5.410529e-10,0.9404208,1.456969e-07,0.98414975,158.00104,-0.7979798,0.4568689,-1.5172472
3.4201658,0.14894223,-1.1581559,1499.85311961174,,1.0270103,,0.0769552,1061,0.8161778,21220,-0.26902837,0.14999999,-0.7275145,1.4548222,0.9404208,5.400335e-10,0.9404208,0.08951299,0.98414975,158.02771,-0.35353535,0.9384363,-0.39855954
3.9458263,0.14883554,-1.1590136,1501.5881559848785,,0.9470168,,0.007212631,1062,0.8162845,21240,-0.885517,0.14999999,-0.72709435,1.45456,0.9404208,5.39017e-10,0.9404208,1.4595948e-07,0.98414975,158.06342,-0.7979798,0.9294805,-0.30744398
5.198367,0.1487217,-1.1599549,1503.033536195755,,1.0140741,,2.854239,1063,0.8163983,21260,-1.0435566,0.14999999,-0.72680116,1.4552743,0.9404208,5.380033e-10,0.9404208,1.8763312e-11,0.98414975,158.09119,-1.0,0.93731546,-0.3618761
5.1779346,0.1486116,-1.1608951,1504.841065645218,,1.0146301,,4.449302,1064,0.8165084,21280,-1.2853713,0.14999999,-0.72662944,1.4546828,0.9404208,5.3699245e-10,0.9404208,1.8780963e-11,0.98414975,158.12274,-1.0,0.93353087,-0.5567253
5.1577015,0.14850968,-1.1618346,1506.6500856876373,,1.015783,,5.0777097,1065,0.81661034,21300,-1.0405796,0.14999999,-0.72824097,1.4546163,0.9404208,5.359846e-10,0.9404208,1.8798633e-11,0.98414975,158.16278,-1.0,0.9250822,-2.4563851
3.5847337,0.14839965,-1.1627731,1508.5158598423004,,1.0277699,,1.840333e-05,1066,0.81672037,21320,-0.36287847,0.14999999,-0.72805154,1.4543877,0.9404208,5.3497945e-10,0.9404208,0.28038794,0.98414975,158.19409,-0.2929293,0.93390405,-0.5406403
5.1424828,0.148287,-1.1634477,1510.5416991710663,,1.0162952,,0.000411286,1067,0.816833,21340,-0.9552668,0.14999999,-0.72757465,1.4540228,0.9404208,5.3397714e-10,0.9404208,1.882899e-11,0.98414975,158.22223,-1.0,0.936947,-0.24612883
3.4583194,0.14817548,-1.1643845,1512.3149642944336,,1.0283823,,0.00071426225,1068,0.81694454,21360,-0.38956168,0.14999999,-0.72722876,1.4538449,0.9404208,5.3297766e-10,0.9404208,0.1339958,0.98414975,158.2514,-0.33333334,0.9358884,-0.37314302
3.3905606,0.148063,-1.165195,1513.8775651454926,,1.027669,,3.3628378,1069,0.817057,21380,-0.1912365,0.14999999,-0.7267473,1.4534442,0.9404208,5.31981e-10,0.9404208,0.05950665,0.98414975,158.2793,-0.37373737,0.9371479,-0.24016838
5.132207,0.14796293,-1.1660743,1515.9803354740143,,1.0161103,,1.9664958e-06,1070,0.8171571,21400,-1.1428316,0.14999999,-0.7264336,1.4528141,0.9404208,5.3098714e-10,0.9404208,1.8878508e-11,0.98414975,158.32037,-1.0,0.9241622,-0.41808295
3.6570792,0.14785618,-1.1670084,1518.3726470470428,,1.0284207,,3.7386368e-07,1071,0.81726384,21420,-0.2301447,0.14999999,-0.72671866,1.4526095,0.9404208,5.29996e-10,0.9404208,0.39670384,0.98414975,158.354,-0.27272728,0.93141484,-1.0464793
5.117254,0.14775395,-1.1675713,1520.247683763504,,1.0170155,,7.217598e-06,1072,0.81736606,21440,-1.1270617,0.14999999,-0.7263447,1.4525905,0.9404208,5.290076e-10,0.9404208,1.8906796e-11,0.98414975,158.39221,-1.0,0.92693913,-0.35343692
3.7595475,0.14764708,-1.1685038,1522.0628519058228,,1.028527,,2.8300676e-07,1073,0.81747293,21460,-0.29733068,0.14999999,-0.7265292,1.4523203,0.9404208,5.2802207e-10,0.9404208,0.54967517,0.98414975,158.4253,-0.25252524,0.9319964,-0.9398933
5.1024446,0.14753819,-1.1689231,1523.8563809394836,,1.0178684,,6.0201946e-05,1074,0.81758183,21480,-0.9550118,0.14999999,-0.726084,1.4523277,0.9404208,5.2703925e-10,0.9404208,1.8932345e-11,0.98414975,158.45605,-1.0,0.934455,-0.27610794
3.558321,0.14742786,-1.1698538,1525.6380445957184,,1.0303252,,0.00022625164,1075,0.81769216,21500,-0.63362265,0.14999999,-0.72573656,1.4518515,0.9404208,5.2605914e-10,0.9404208,0.2823803,0.98414975,158.48499,-0.2929293,0.9361544,-0.36913988
5.0877748,0.14731485,-1.170521,1527.317539691925,,1.0178953,,0.19461718,1076,0.8178052,21520,-1.0082574,0.14999999,-0.7253767,1.4513173,0.9404208,5.250818e-10,0.9404208,1.896263e-11,0.98414975,158.51074,-1.0,0.9392797,-0.36803946
5.0685368,0.14720619,-1.1714499,1529.1681878566742,,1.0181913,,4.143136,1077,0.81791383,21540,-0.8829193,0.14999999,-0.7251007,1.4505391,0.9404208,5.2410715e-10,0.9404208,1.8980251e-11,0.98414975,158.54102,-1.0,0.93490946,-0.44478676
10.462175,0.14709544,-1.172378,1531.049055814743,,1.003801,,6.976191e-11,1078,0.8180246,21560,0.5815504,0.14999999,-0.7247396,1.4504607,0.9404208,5.2313526e-10,0.9404208,7.6359653,0.98414975,158.56891,0.17171717,0.93728876,-0.35273552
15.933606,0.14754081,-1.1662467,1533.467068195343,,1.0014374,,15.745789,1079,0.8175792,21580,0.47353113,0.14999999,-0.72575915,1.4518023,0.9404208,5.2216603e-10,0.9404208,0.12394935,0.98414975,159.19653,0.53535354,0.3374614,-1.8258171
3.973711,0.14793319,-1.1670582,1535.9130980968475,,0.94315636,,1.1287658e-14,1080,0.81718683,21600,-0.81297123,0.14999999,-0.72666574,1.4501445,0.9404208,5.2119953e-10,0.9404208,3.262359e-07,0.98414975,159.76782,-0.7777778,0.39376822,-1.7017324
3.9628096,0.14782119,-1.1679837,1537.7391250133514,,0.94433004,,3.797782,1081,0.8172988,21620,-0.93231833,0.14999999,-0.7264018,1.4497089,0.9404208,5.202356e-10,0.9404208,3.2653816e-07,0.98414975,159.79474,-0.7777778,0.9383145,-0.38375974
5.068121,0.14771128,-1.1689084,1539.57670211792,,1.0191014,,3.4150848,1082,0.81740874,21640,-0.8807033,0.14999999,-0.7261078,1.4502006,0.9404208,5.1927446e-10,0.9404208,1.8932092e-11,0.98414975,159.82361,-1.0,0.93623364,-0.35181668
3.9245012,0.14760071,-1.1698321,1541.398716211319,,0.94837743,,3.241623,1083,0.8175193,21660,-0.67648935,0.14999999,-0.725744,1.4492228,0.9404208,5.1831595e-10,0.9404208,1.475471e-07,0.98414975,159.85156,-0.7979798,0.93713254,-0.34996334
3.4397569,0.14748901,-1.170755,1543.2772719860077,,1.01421,,1.314214,1084,0.817631,21680,-0.45438972,0.14999999,-0.72548234,1.4488275,0.9404208,5.173601e-10,0.9404208,0.009477489,0.98414975,159.87805,-0.45454547,0.9385272,-0.38970387
3.4065113,0.14737672,-1.1716684,1545.118318080902,,1.0188493,,3.3950367,1085,0.8177433,21700,-0.5060138,0.14999999,-0.72503436,1.448533,0.9404208,5.1640686e-10,0.9404208,0.015451773,0.98414975,159.90381,-0.43434343,0.9394595,-0.25306323
3.763404,0.14726555,-1.1725754,1546.9405086040497,,0.9744444,,2.9319582,1086,0.81785446,21720,-0.6372828,0.14999999,-0.7246055,1.4487549,0.9404208,5.154563e-10,0.9404208,0.00018780027,0.98414975,159.93042,-0.5959596,0.9384716,-0.2772722
3.804235,0.14715397,-1.1734957,1548.8131487369537,,0.96912867,,3.8005288,1087,0.81796604,21740,-0.781529,0.14999999,-0.72430056,1.4484954,0.9404208,5.1450827e-10,0.9404208,9.9812954e-05,0.98414975,159.95636,-0.61616164,0.9391661,-0.36687216
3.9130614,0.14704323,-1.174415,1550.6978404521942,,0.9506836,,3.9060297,1088,0.8180768,21760,-0.8803072,0.14999999,-0.72402257,1.4493896,0.9404208,5.1356297e-10,0.9404208,1.4822479e-07,0.98414975,159.98297,-0.7979798,0.93851966,-0.39035383
3.9026222,0.14693385,-1.1753337,1552.5118913650513,,0.95132446,,3.2406769,1089,0.81818616,21780,-1.0584353,0.14999999,-0.7237234,1.4485137,0.9404208,5.126202e-10,0.9404208,1.4836111e-07,0.98414975,160.01099,-0.7979798,0.937205,-0.34821874
5.0815125,0.14682853,-1.1762516,1554.3231024742126,,1.020612,,4.4533873,1090,0.8182915,21800,-1.4830105,0.14999999,-0.7236473,1.4502006,0.9404208,5.116801e-10,0.9404208,1.9071628e-11,0.98414975,160.04309,-1.0,0.9329409,-0.5913655
5.0625725,0.14674169,-1.1771686,1556.1283614635468,,1.0217599,,5.058507,1091,0.8183783,21820,-1.2254889,0.14999999,-0.7283075,1.4501414,0.9404208,5.1074245e-10,0.9404208,1.9089097e-11,0.98414975,160.09515,-1.0,0.91306216,-5.8273168
5.043807,0.1466425,-1.1780847,1557.8567190170288,,1.0227675,,4.90513,1092,0.8184775,21840,-1.0458701,0.14999999,-0.72921705,1.4500227,0.9404208,5.098075e-10,0.9404208,1.9106617e-11,0.98414975,160.13354,-1.0,0.92666376,-1.7419945
