LQGsigma_higher,TimestepsSoFar,IWMean,DenMISEMeanLog,DenMISELogFirst,ReturnMin,Regret,ReturnStepMax,ReturnMean,LQGmu1_actor,ReturnLastEpisode,Regret/t,Delta,LQGmu1_higher,Bound,IWFirstEpisode,DenMISELogLast,ReturnMax,Iteration,ReturnAbsMax,IWMax,IWMin,TimeElapsed,IWLastEpisode
0.14999999,24620,0.95933115,-0.66621745,-0.26986942,,209.20673,0.966089,0.79517144,-1.2689748,0.40737236,0.16994858,4.011764e-10,-1.0,1.3752553,0.0005281817,-1.6248057,0.9215073,1231,0.9215073,6.455876,,1929.3097870349884,2.1102482e-18
0.14999999,24640,0.9613073,-0.6677113,-0.270681,,209.26514,0.966089,0.7952619,-0.8698858,0.9066602,0.1698581,4.0052545e-10,-1.0,1.3759397,0.0005286106,-2.4649408,0.9215073,1232,0.9215073,6.427413,,1934.178611755371,6.2676487
0.14999999,24660,1.0354447,-0.667415,-0.27149191,,209.3153,0.966089,0.7953591,0.05554962,0.9150709,0.16976094,3.9987602e-10,-0.23232323,1.3744419,2.2768083,-0.26248857,0.9215073,1233,0.9215073,4.0523853,,1939.8364112377167,0.00041287998
0.14999999,24680,1.0022045,-0.6677919,-0.27045777,,209.79962,0.966089,0.79510415,-0.73990566,0.48075706,0.17001587,3.992282e-10,-0.8181818,1.3742789,0.04089836,-1.1670972,0.9215073,1234,0.9215073,3.342832,,1942.5935673713684,3.6648254e-07
0.14999999,24700,1.0065643,-0.6674107,-0.27123466,,209.84583,0.966089,0.79520434,-0.65991294,0.91886,0.16991568,3.9858195e-10,-0.6969697,1.3740735,0.32859784,-0.19867785,0.9215073,1235,0.9215073,3.2443838,,1946.956465959549,3.1139522
0.14999999,24720,1.0049565,-0.6670295,-0.27177802,,209.89209,0.966089,0.79530436,-0.27604532,0.91888756,0.16981566,3.9793724e-10,-0.67676765,1.3738749,0.43661582,-0.2022623,0.9215073,1236,0.9215073,3.2470174,,1951.6994524002075,3.2353299
0.14999999,24740,1.0365016,-0.6667562,-0.27223358,,209.95642,0.966089,0.7953897,-0.35828567,0.9008514,0.1697303,3.972941e-10,-0.23232323,1.374073,2.2784975,-0.33337224,0.9215073,1237,0.9215073,4.052101,,1957.4605073928833,3.557554
0.14999999,24760,1.0087237,-0.6664118,-0.2712014,,210.00665,0.966089,0.7954862,-0.2589526,0.9148528,0.1696338,3.9665254e-10,-0.35353535,1.3740253,3.4648278,-0.27589256,0.9215073,1238,0.9215073,3.5195937,,1961.7539529800415,3.5028348
0.14999999,24780,1.0191694,-0.66614854,-0.269214,,210.07343,0.966089,0.79556924,-0.3919434,0.8982971,0.16955078,3.960125e-10,-0.3131313,1.3736075,3.2322252,-0.34837437,0.9215073,1239,0.9215073,3.6066911,,1966.055515050888,3.5300999
0.14999999,24800,1.0051357,-0.66580725,-0.26741543,,210.12427,0.966089,0.7956649,-0.2078799,0.91426045,0.16945511,3.9537404e-10,-0.37373737,1.3732533,3.4743977,-0.26130515,0.9215073,1240,0.9215073,3.4762645,,1970.9769160747528,3.4284933
0.14999999,24820,1.0342954,-0.6656062,-0.26542354,,210.19373,0.966089,0.79574555,-0.24789156,0.89577186,0.16937447,3.947371e-10,-0.25252524,1.37293,2.5397937,-0.4209691,0.9215073,1241,0.9215073,3.8783576,,1975.3371086120605,3.8762069
0.14999999,24840,1.0305849,-0.6653304,-0.26418453,,210.26367,0.966089,0.7958256,-0.24884957,0.8950907,0.16929442,3.9410172e-10,-0.27272728,1.3726295,2.7956982,-0.35660493,0.9215073,1242,0.9215073,3.750079,,1979.7224872112274,3.7474647
0.14999999,24860,1.0312816,-0.6650554,-0.26274094,,210.3291,0.966089,0.79590917,-0.45118695,0.8997233,0.16921085,3.9346784e-10,-0.27272728,1.3723863,2.791665,-0.35313746,0.9215073,1243,0.9215073,3.7418008,,1984.1095638275146,3.7383676
0.14999999,24880,0.998967,-0.6646946,-0.26130173,,210.37854,0.966089,0.79600537,1.07672,0.9156318,0.16911465,3.9283551e-10,1.0,1.3721851,2.5112546e-18,-0.24682122,0.9215073,1244,0.9215073,42.64591,,1989.3714871406555,1.612787e-20
0.14999999,24900,0.95787996,-0.6663773,-0.26210526,,211.3404,0.966089,0.79536873,-1.1341052,0.0033513189,0.16975129,3.922047e-10,-1.0,1.3716753,0.0005240969,-2.747456,0.9215073,1245,0.9215073,6.4606705,,1996.031402349472,
0.14999999,24920,0.95940024,-0.66681427,-0.26290774,,211.3988,0.966089,0.7954581,-1.1890637,0.90665936,0.16966194,3.915754e-10,-1.0,1.3719618,0.00052451744,-1.1675068,0.9215073,1246,0.9215073,6.4324794,,2000.805407524109,5.7318554
0.14999999,24940,0.9611295,-0.66760176,-0.26370957,,211.45715,0.966089,0.7955473,-1.1616828,0.90676206,0.16957271,3.909476e-10,-1.0,1.3724463,0.0005249383,-1.6070445,0.9215073,1247,0.9215073,6.404579,,2004.8504390716553,5.994791
0.14999999,24960,0.9627347,-0.6681952,-0.26451075,,211.5152,0.966089,0.79563665,-0.99149966,0.9070537,0.16948336,3.903214e-10,-1.0,1.3728266,0.00052535895,-1.3681959,0.9215073,1248,0.9215073,6.3769627,,2006.9513654708862,5.844251
0.14999999,24980,0.96307933,-0.66807175,-0.26531127,,211.56921,0.966089,0.79572916,-1.1640104,0.9111933,0.16939086,3.896966e-10,-1.0,1.3720845,0.00052577973,-0.47571105,0.9215073,1249,0.9215073,6.349627,,2009.0554521083832,4.272875
0.14999999,25000,0.9646631,-0.6686713,-0.2661112,,211.62732,0.966089,0.79581815,-0.9316189,0.9070068,0.16930187,3.8907333e-10,-1.0,1.3724587,0.0005262006,-1.3793157,0.9215073,1250,0.9215073,6.3225684,,2011.8252663612366,5.8108816
0.14999999,25020,1.0914712,-0.6684365,-0.26691043,,211.6789,0.966089,0.79591227,0.36342394,0.9134928,0.16920775,3.8845158e-10,0.43434343,1.3715814,1.9163858e-06,-0.33850923,0.9215073,1251,0.9215073,14.5536585,,2013.9457235336304,3.6686023e-18
0.14999999,25040,1.0057563,-0.6691113,-0.2677095,,212.22498,0.966089,0.7956113,-0.60872066,0.41910112,0.1695087,3.8783127e-10,-0.37373737,1.3715196,3.4754193,-1.6006706,0.9215073,1252,0.9215073,3.4766808,,2016.3190479278564,7.508769e-05
0.14999999,25060,0.9643512,-0.66875064,-0.26573583,,212.2713,0.966089,0.7957096,-1.0224925,0.918769,0.16941041,3.8721248e-10,-1.0,1.3711753,0.0005260029,-0.22236165,0.9215073,1253,0.9215073,6.3058476,,2018.4262027740479,0.11061841
0.14999999,25080,0.9650012,-0.668699,-0.2665332,,212.32684,0.966089,0.7958004,-0.8250448,0.90957713,0.16931963,3.8659514e-10,-1.0,1.370726,0.0005264227,-0.5672574,0.9215073,1254,0.9215073,6.2792797,,2020.5268485546112,4.637597
0.14999999,25100,0.9935597,-0.66837686,-0.2673299,,212.37555,0.966089,0.7958965,-0.31129795,0.91635203,0.16922355,3.859793e-10,-0.61616164,1.3707675,0.91305786,-0.22823547,0.9215073,1255,0.9215073,3.3227506,,2022.6245119571686,1.2672039
0.14999999,25120,1.0110464,-0.66808623,-0.2673991,,212.43274,0.966089,0.7959857,-0.33331358,0.908039,0.16913432,3.8536493e-10,-0.35353535,1.3710244,3.4516783,-0.29621512,0.9215073,1256,0.9215073,3.5033677,,2024.7258393764496,3.4375265
0.14999999,25140,1.0168492,-0.6677697,-0.2654506,,212.4851,0.966089,0.79607856,-0.39137635,0.9126881,0.16904145,3.8475204e-10,-0.33333334,1.3708644,3.3609684,-0.28080896,0.9215073,1257,0.9215073,3.5351167,,2026.8250894546509,3.521864
0.14999999,25160,1.007496,-0.6674314,-0.26357558,,212.53723,0.966089,0.7961715,-0.4409992,0.91299164,0.16894853,3.8414058e-10,-0.37373737,1.3705981,3.4610822,-0.25839606,0.9215073,1258,0.9215073,3.4623327,,2028.9259867668152,3.4200785
0.14999999,25180,0.9953813,-0.667094,-0.2616227,,212.58447,0.966089,0.79626817,-0.4901104,0.9178198,0.16885185,3.835306e-10,-0.43434343,1.3704395,3.1595466,-0.24932952,0.9215073,1259,0.9215073,3.4155674,,2031.2806770801544,3.4093668
0.14999999,25200,0.9901493,-0.66676134,-0.25991026,,212.63184,0.966089,0.7963646,-0.4716906,0.9178372,0.16875541,3.8292208e-10,-0.47474748,1.3702843,2.7143593,-0.24273588,0.9215073,1260,0.9215073,3.3958042,,2035.2096395492554,3.3725615
0.14999999,25220,1.0104955,-0.6664331,-0.25855166,,212.68066,0.966089,0.79645973,0.44237617,0.9162793,0.16866028,3.82315e-10,0.17171717,1.3702675,0.0049575986,-0.24264914,0.9215073,1261,0.9215073,11.382088,,2040.423714876175,0.00034272493
0.14999999,25240,0.9890127,-0.66723615,-0.25934044,,213.2569,0.966089,0.79613674,-0.5351587,0.38887188,0.16898328,3.8170936e-10,-0.4949495,1.3701468,2.4490445,-1.6876748,0.9215073,1262,0.9215073,3.3853192,,2044.7790760993958,4.7709683e-08
0.14999999,25260,0.98864263,-0.6669024,-0.2581938,,213.30133,0.966089,0.7962353,-0.49655196,0.9206513,0.1688847,3.8110518e-10,-0.5151515,1.3699602,2.168692,-0.23414251,0.9215073,1263,0.9215073,3.3711715,,2050.587169408798,3.3315203
0.14999999,25280,0.99056816,-0.6665718,-0.25726962,,213.34961,0.966089,0.7963308,-0.59083104,0.9169477,0.16878921,3.8050235e-10,-0.4949495,1.3698462,2.4439783,-0.23722199,0.9215073,1264,0.9215073,3.3726907,,2057.2250282764435,3.3714619
0.14999999,25300,0.99141496,-0.66622764,-0.2561288,,213.39502,0.966089,0.7964283,-0.71412826,0.9196648,0.1686917,3.79901e-10,-0.57575756,1.3696291,1.352488,-0.22128007,0.9215073,1265,0.9215073,3.3285153,,2062.48437666893,3.3016174
0.14999999,25320,0.9064754,-0.6658705,-0.25585037,,213.44116,0.966089,0.79652506,0.5556726,0.9189042,0.16859496,3.7930112e-10,0.65656567,1.3696582,2.2234446e-10,-0.20502137,0.9215073,1266,0.9215073,19.786325,,2066.842969417572,2.4074707e-18
0.14999999,25340,1.0003921,-0.6668708,-0.25663996,,214.07117,0.966089,0.7961609,-0.6774808,0.33514348,0.16895914,3.7870257e-10,-0.65656567,1.3692054,0.56084913,-1.8352985,0.9215073,1267,0.9215073,3.2795923,,2071.162649154663,1.09531145e-13
0.14999999,25360,1.0032187,-0.66650677,-0.25698635,,214.11633,0.966089,0.79625857,-0.35171872,0.92000896,0.16886145,3.781055e-10,-0.67676765,1.3690522,0.4302051,-0.20530875,0.9215073,1268,0.9215073,3.2662258,,2072.996381521225,3.2657156
0.14999999,25380,1.1253188,-0.6661887,-0.25743547,,214.16724,0.966089,0.7963515,0.3133238,0.91421735,0.16876853,3.7750983e-10,0.3939394,1.3684255,7.773615e-06,-0.26540533,0.9215073,1269,0.9215073,13.82995,,2075.103233575821,1.4930501e-05
0.14999999,25400,1.0045171,-0.666796,-0.25822318,,214.69708,0.966089,0.7960672,-0.42258936,0.43521136,0.16905284,3.7691555e-10,-0.3939394,1.3682562,3.4029217,-1.5587764,0.9215073,1270,0.9215073,3.421587,,2077.648140668869,0.00018799954
0.14999999,25420,1.0015188,-0.6664595,-0.2563344,,214.74628,0.966089,0.79616153,-0.6001682,0.91599417,0.16895849,3.763227e-10,-0.41414142,1.3680761,3.296998,-0.24296369,0.9215073,1271,0.9215073,3.398039,,2080.9440009593964,3.385695
0.14999999,25440,0.99640995,-0.6661043,-0.2545302,,214.79102,0.966089,0.79625916,-0.83317375,0.9203837,0.16886085,3.7573122e-10,-0.61616164,1.3682182,0.9014455,-0.21557133,0.9215073,1272,0.9215073,3.2911744,,2085.319427728653,3.2807388
0.14999999,25460,0.9627842,-0.6657731,-0.25460762,,214.8393,0.966089,0.7963539,-1.2121972,0.91677314,0.16876614,3.7514114e-10,-1.0,1.3679869,0.000520182,-0.24055952,0.9215073,1273,0.9215073,6.3426304,,2089.126845598221,1.8226186
0.14999999,25480,0.96448857,-0.66670597,-0.25539246,,214.89813,0.966089,0.7964401,-1.0142902,0.90623534,0.1686799,3.7455244e-10,-1.0,1.3684933,0.00052059046,-1.8159162,0.9215073,1274,0.9215073,6.316144,,2092.9926722049713,6.0103517
0.14999999,25500,0.965053,-0.66663855,-0.25617665,,214.95392,0.966089,0.79652876,-0.95787954,0.90942734,0.16859126,3.7396514e-10,-1.0,1.3679847,0.0005209987,-0.544111,0.9215073,1275,0.9215073,6.289918,,2095.130808353424,4.5619698
0.14999999,25520,0.9650125,-0.6664511,-0.25696027,,215.00708,0.966089,0.7966192,-0.8691021,0.91190034,0.16850084,3.7337922e-10,-1.0,1.3669397,0.0005214073,-0.39135584,0.9215073,1276,0.9215073,6.26395,,2097.2712960243225,3.7814672
0.14999999,25540,1.0017058,-0.6661645,-0.25774324,,215.05609,0.966089,0.79671276,-0.9187244,0.91613287,0.16840726,3.7279468e-10,-0.7979798,1.3672876,0.05979273,-0.26433098,0.9215073,1277,0.9215073,3.323056,,2099.410062789917,3.0959778
0.14999999,25560,0.99940395,-0.66589254,-0.2584792,,215.10767,0.966089,0.79680413,-0.73275334,0.91352326,0.16831589,3.7221148e-10,-0.8181818,1.3667468,0.040411375,-0.319742,0.9215073,1278,0.9215073,3.3516192,,2101.5649116039276,2.9249666
0.14999999,25580,1.002245,-0.6655312,-0.25922975,,215.15405,0.966089,0.79689956,-0.89414406,0.91885334,0.16822046,3.716297e-10,-0.7979798,1.3662238,0.05988167,-0.20265833,0.9215073,1279,0.9215073,3.3110318,,2103.699362039566,2.9632764
0.14999999,25600,1.0001396,-0.66523254,-0.2599645,,215.20465,0.966089,0.7969914,-0.758161,0.9145273,0.16812861,3.7104922e-10,-0.8181818,1.3658445,0.04047145,-0.28486896,0.9215073,1280,0.9215073,3.339532,,2106.6229565143585,3.110621
0.14999999,25620,1.0031121,-0.6648718,-0.26071382,,215.25177,0.966089,0.7970858,-0.8396312,0.91790706,0.1680342,3.7047018e-10,-0.7979798,1.3654768,0.059970606,-0.20274873,0.9215073,1281,0.9215073,3.2991316,,2110.316361427307,3.1446297
0.14999999,25640,1.0012307,-0.6645331,-0.26144734,,215.30109,0.966089,0.7971784,-1.0573592,0.9157411,0.16794163,3.6989242e-10,-0.8181818,1.3652856,0.04053151,-0.23307738,0.9215073,1282,0.9215073,3.3275685,,2113.9794049263,3.3235548
0.14999999,25660,0.9665122,-0.6645629,-0.26219544,,215.35858,0.966089,0.7972646,-1.1062222,0.9077734,0.16785544,3.6931602e-10,-1.0,1.3662127,0.00052414415,-0.70335364,0.9215073,1283,0.9215073,6.2639976,,2117.6383690834045,4.9949245
0.14999999,25680,0.9677533,-0.664818,-0.26297414,,215.41663,0.966089,0.79735005,-1.1439507,0.90709037,0.16776997,3.68741e-10,-1.0,1.3663359,0.0005245524,-0.9575604,0.9215073,1284,0.9215073,6.2384224,,2122.260530233383,5.3924794
0.14999999,25700,0.9691659,-0.66526604,-0.26375225,,215.47485,0.966089,0.7974353,-1.099873,0.90684295,0.16768473,3.681673e-10,-1.0,1.3666203,0.0005249608,-1.2073596,0.9215073,1285,0.9215073,6.2130938,,2126.8128600120544,5.612838
0.14999999,25720,0.97034186,-0.6654836,-0.26452976,,215.53308,0.966089,0.7975204,-1.1520675,0.906852,0.16759962,3.6759495e-10,-1.0,1.3666958,0.00052536896,-0.9130256,0.9215073,1286,0.9215073,6.1880093,,2133.1036715507507,5.309773
0.14999999,25740,0.9717564,-0.6659705,-0.26530665,,215.59106,0.966089,0.79760563,-0.9457323,0.90713364,0.16751438,3.6702397e-10,-1.0,1.3669952,0.0005257772,-1.2612946,0.9215073,1287,0.9215073,6.1631646,,2137.6289401054382,5.615875
0.14999999,25760,0.9715496,-0.6657466,-0.26608294,,215.64294,0.966089,0.7976954,-1.0462075,0.91314924,0.16742462,3.6645428e-10,-1.0,1.3658464,0.00052618555,-0.34840706,0.9215073,1288,0.9215073,6.1385574,,2142.20024394989,3.5294583
0.14999999,25780,0.972336,-0.6657472,-0.26685864,,215.69958,0.966089,0.7977813,-0.78053296,0.90855736,0.16733873,3.658859e-10,-1.0,1.3655934,0.00052659394,-0.63691473,0.9215073,1289,0.9215073,6.1141834,,2146.752370595932,4.795359
0.14999999,25800,0.9573028,-0.66541135,-0.2676337,,215.74597,0.966089,0.7978751,0.2215482,0.91881627,0.16724491,3.6531886e-10,0.030303031,1.3652428,0.09713965,-0.20376267,0.9215073,1290,0.9215073,8.947096,,2151.230535507202,1.4730606e-06
0.14999999,25820,1.1213462,-0.6660919,-0.26833332,,216.25244,0.966089,0.7976123,0.3236273,0.45853588,0.16750771,3.6475314e-10,0.2929293,1.366112,0.00019415087,-1.4997967,0.9215073,1291,0.9215073,12.713574,,2155.6988365650177,10.641382
0.14999999,25840,1.0053322,-0.6667024,-0.26910746,,216.7854,0.966089,0.7973295,-0.28049994,0.432093,0.16779053,3.641887e-10,-0.37373737,1.3640459,3.4802816,-1.5723906,0.9215073,1292,0.9215073,3.4831443,,2160.2469248771667,0.00025956953
0.14999999,25860,1.0186255,-0.66643804,-0.26719105,,216.83911,0.966089,0.79741764,-0.15603846,0.91137284,0.16770238,3.636256e-10,-0.3131313,1.3638777,3.225693,-0.3296362,0.9215073,1293,0.9215073,3.6188962,,2164.790201663971,3.6116157
0.14999999,25880,1.0332057,-0.6663328,-0.26547253,,216.932,0.966089,0.7974755,-0.27131972,0.87237465,0.1676445,3.630638e-10,-0.23232323,1.3635807,2.2631445,-0.5481132,0.9215073,1294,0.9215073,4.092934,,2169.3134162425995,4.042953
0.14999999,25900,1.0275998,-0.6660525,-0.2644976,,216.99951,0.966089,0.7975528,-0.052491426,0.8976357,0.1675672,3.625033e-10,-0.27272728,1.3631454,2.7965736,-0.33592457,0.9215073,1295,0.9215073,3.7890015,,2173.792496919632,3.7212589
0.14999999,25920,0.9702351,-0.6661746,-0.2631123,,217.2052,0.966089,0.7975234,-1.0955682,0.7593831,0.16759664,3.619441e-10,-1.0,1.3628336,0.00052462495,-0.8510411,0.9215073,1296,0.9215073,6.118366,,2178.2560431957245,1.3490518e-08
0.14999999,25940,0.97134936,-0.6663605,-0.2638832,,217.26318,0.966089,0.7976079,-1.1510079,0.9071187,0.16751212,3.613862e-10,-1.0,1.3628842,0.0005250294,-0.8764209,0.9215073,1297,0.9215073,6.0943146,,2182.719007730484,5.2155294
0.14999999,25960,0.9727126,-0.66682553,-0.26465353,,217.32153,0.966089,0.79769206,-0.9709995,0.90691435,0.16742796,3.6082956e-10,-1.0,1.3631655,0.0005254341,-1.2401314,0.9215073,1298,0.9215073,6.0704904,,2187.255235671997,5.537654
0.14999999,25980,0.97311467,-0.6666374,-0.26542324,,217.37451,0.966089,0.79778016,-0.21778776,0.9121019,0.16733986,3.6027423e-10,-0.01010101,1.3627245,0.19212784,-0.39427868,0.9215073,1299,0.9215073,8.00042,,2191.8137912750244,4.8422173e-09
0.14999999,26000,1.0348848,-0.66646475,-0.26604486,,217.44287,0.966089,0.7978563,-0.4795282,0.89661855,0.16726375,3.597202e-10,-0.23232323,1.3632662,2.26444,-0.41381967,0.9215073,1300,0.9215073,4.0806127,,2196.293219566345,4.0040483
0.14999999,26020,0.97279626,-0.666116,-0.26507345,,217.48914,0.966089,0.79794925,-0.838828,0.91887766,0.16717076,3.591674e-10,-1.0,1.3623414,0.00052565464,-0.2468093,0.9215073,1301,0.9215073,6.056196,,2199.2823536396027,0.008272584
0.14999999,26040,0.9853043,-0.66580236,-0.2658414,,217.53699,0.966089,0.7980409,-0.53921807,0.9172792,0.16707909,3.586159e-10,-0.5151515,1.3621104,2.1853411,-0.22941832,0.9215073,1302,0.9215073,3.3932588,,2203.2217960357666,0.32610205
0.14999999,26060,0.9863483,-0.6654857,-0.2649321,,217.58435,0.966089,0.7981328,-0.54628354,0.91778755,0.16698724,3.5806566e-10,-0.5555556,1.362044,1.6251371,-0.23801538,0.9215073,1303,0.9215073,3.365992,,2207.044167995453,3.354375
0.14999999,26080,0.987168,-0.6651665,-0.26445282,,217.62964,0.966089,0.7982261,-0.6946147,0.9198174,0.1668939,3.5751674e-10,-0.5555556,1.3619682,1.6243584,-0.23502527,0.9215073,1304,0.9215073,3.359896,,2209.2419080734253,3.3578346
0.14999999,26100,1.0004023,-0.6648251,-0.2639745,,217.67517,0.966089,0.7983191,-0.98357844,0.9195065,0.16680092,3.5696904e-10,-0.67676765,1.3621379,0.43322194,-0.2063126,0.9215073,1305,0.9215073,3.2767184,,2211.4368195533752,3.2459753
0.14999999,26120,0.97366494,-0.66464233,-0.26440856,,217.72925,0.966089,0.79840547,-1.1159555,0.9111423,0.16671455,3.5642256e-10,-1.0,1.3622644,0.00052530534,-0.4261028,0.9215073,1306,0.9215073,6.0512886,,2214.4023320674896,4.0482783
0.14999999,26140,0.97484887,-0.66491234,-0.26517355,,217.78735,0.966089,0.79848856,-0.74041116,0.9069371,0.16663146,3.5587736e-10,-1.0,1.3624002,0.00052570726,-0.99011064,0.9215073,1307,0.9215073,6.027992,,2216.8913979530334,5.3095093
0.14999999,26160,1.0020857,-0.66457975,-0.26593798,,217.8346,0.966089,0.7985798,-0.71931386,0.9178994,0.1665402,3.5533343e-10,-0.6969697,1.3611683,0.32686198,-0.2037011,0.9215073,1308,0.9215073,3.2659607,,2219.137221813202,3.1265984
0.14999999,26180,1.0027174,-0.66422516,-0.26645234,,217.88147,0.966089,0.79867125,-1.0173905,0.9183621,0.16644877,3.547907e-10,-0.6969697,1.3610028,0.32703012,-0.20203294,0.9215073,1309,0.9215073,3.2603166,,2223.4411532878876,3.2191577
0.14999999,26200,0.9749782,-0.6641134,-0.2669662,,217.93677,0.966089,0.7987561,-1.034755,0.909736,0.1663639,3.5424927e-10,-1.0,1.3615957,0.0005266507,-0.52005225,0.9215073,1310,0.9215073,6.014041,,2226.791763305664,4.443814
0.14999999,26220,0.9756388,-0.66406816,-0.26772887,,217.99341,0.966089,0.79883975,-1.1189163,0.90844643,0.16628027,3.5370903e-10,-1.0,1.3612733,0.0005270524,-0.5787843,0.9215073,1311,0.9215073,5.9911275,,2229.8635001182556,4.6187468
0.14999999,26240,0.97681,-0.66434413,-0.26849094,,218.05188,0.966089,0.7989219,-1.0101671,0.9066814,0.16619813,3.5317005e-10,-1.0,1.3614129,0.00052745413,-1.0004855,0.9215073,1312,0.9215073,5.9684234,,2232.0906682014465,5.2826123
0.14999999,26260,0.9772539,-0.6642291,-0.26925245,,218.10669,0.966089,0.7990068,-0.7975174,0.9103219,0.1661132,3.5263228e-10,-1.0,1.3609107,0.00052785594,-0.48913643,0.9215073,1313,0.9215073,5.945923,,2234.3138732910156,4.3276334
0.14999999,26280,1.0491508,-0.6639005,-0.27001336,,218.1543,0.966089,0.799097,0.6681773,0.91754645,0.16602302,3.5209574e-10,0.4949495,1.3606856,2.0247235e-07,-0.20877932,0.9215073,1314,0.9215073,16.043333,,2236.540370941162,2.4762595e-16
0.14999999,26300,1.0312136,-0.6648934,-0.27077413,,218.84961,0.966089,0.79869443,-0.0704574,0.26971984,0.16642559,3.5156048e-10,-0.23232323,1.359309,2.2751746,-2.0144293,0.9215073,1315,0.9215073,4.112222,,2238.7558736801147,2.97629e-07
0.14999999,26320,1.0014331,-0.6649717,-0.2698056,,218.99548,0.966089,0.79871005,-0.85639083,0.81917983,0.16640997,3.5102637e-10,-0.7979798,1.3592527,0.06051834,-0.7985115,0.9215073,1316,0.9215073,3.2853131,,2240.9721314907074,4.6073026e-05
0.14999999,26340,1.0002093,-0.6646439,-0.27051923,,219.04492,0.966089,0.7987989,-0.97612166,0.9157762,0.1663211,3.504935e-10,-0.8181818,1.3590243,0.04090088,-0.23406598,0.9215073,1317,0.9215073,3.3036182,,2243.539930343628,3.2537382
0.14999999,26360,0.9772573,-0.6644394,-0.27124718,,219.09814,0.966089,0.7988847,-0.77511156,0.91193354,0.16623533,3.4996187e-10,-1.0,1.3597314,0.00052891014,-0.3948013,0.9215073,1318,0.9215073,5.9406233,,2245.7987031936646,3.89741
0.14999999,26380,1.0027435,-0.6641071,-0.2720052,,219.1449,0.966089,0.7989753,-0.64630866,0.91833013,0.16614473,3.4943137e-10,-0.7979798,1.3588717,0.06065159,-0.20235834,0.9215073,1319,0.9215073,3.2729936,,2248.031833410263,3.2185102
0.14999999,26400,1.0300652,-0.6637631,-0.2727171,,219.19104,0.966089,0.7990662,-0.47564837,0.91897386,0.16605383,3.4890213e-10,-0.15151516,1.3588172,1.198542,-0.21224257,0.9215073,1320,0.9215073,5.1325316,,2250.4024562835693,0.014263737
0.14999999,26420,0.98659253,-0.6634286,-0.2725668,,219.23853,0.966089,0.799156,-0.42461807,0.91775936,0.165964,3.4837414e-10,-0.5555556,1.3595742,1.6375921,-0.25091693,0.9215073,1321,0.9215073,3.3699112,,2252.7215309143066,2.9659753
0.14999999,26440,0.99336517,-0.6631323,-0.27208462,,219.28674,0.966089,0.799245,-0.3698294,0.91679287,0.16587502,3.4784728e-10,-0.43434343,1.3594959,3.192775,-0.25780648,0.9215073,1322,0.9215073,3.4368668,,2256.9126415252686,3.4345508
0.14999999,26460,0.997202,-0.66284114,-0.27042857,,219.33643,0.966089,0.79933286,-0.7367469,0.915376,0.16578716,3.473216e-10,-0.41414142,1.3592439,3.3437953,-0.27084252,0.9215073,1323,0.9215073,3.4446068,,2261.532285928726,3.3380585
0.14999999,26480,1.0030724,-0.6624941,-0.2686599,,219.38232,0.966089,0.79942334,-0.49933088,0.91920155,0.16569668,3.4679717e-10,-0.6969697,1.3590244,0.32775286,-0.19987659,0.9215073,1324,0.9215073,3.2573175,,2264.0958065986633,3.1358414
0.14999999,26500,0.9890385,-0.66217506,-0.2691674,,219.43213,0.966089,0.7995109,-0.36997223,0.9154679,0.16560912,3.462739e-10,-0.47474748,1.358419,2.7396033,-0.24226777,0.9215073,1325,0.9215073,3.4026759,,2270.395100593567,3.343504
0.14999999,26520,1.0013748,-0.66188663,-0.26785633,,219.48523,0.966089,0.7995957,-0.2869625,0.9119219,0.1655243,3.457518e-10,-0.3939394,1.358349,3.4358606,-0.2682314,0.9215073,1326,0.9215073,3.4531617,,2275.3547489643097,3.4337323
0.14999999,26540,1.0139576,-0.6616306,-0.26602238,,219.54358,0.966089,0.7996765,-0.2440091,0.9068724,0.16544354,3.452309e-10,-0.33333334,1.3580844,3.3628907,-0.3230068,0.9215073,1327,0.9215073,3.5557117,,2279.8091173171997,3.5022473
0.14999999,26560,1.0228468,-0.6614048,-0.2642447,,219.61182,0.966089,0.79974973,-0.232768,0.8969621,0.16537029,3.4471115e-10,-0.2929293,1.3578358,3.025998,-0.3750429,0.9215073,1328,0.9215073,3.695364,,2284.1541318893433,3.6694527
0.14999999,26580,1.0851429,-0.6611842,-0.2627214,,219.67651,0.966089,0.79982543,0.19804479,0.9004172,0.16529459,3.4419262e-10,0.25252524,1.3577875,0.0006132996,-0.39053392,0.9215073,1329,0.9215073,12.5139675,,2288.320061445236,0.020966485
0.14999999,26600,1.027235,-0.6617409,-0.2634731,,220.17822,0.966089,0.79957247,-0.2769236,0.46322182,0.16554755,3.4367523e-10,-0.27272728,1.3576206,2.79371,-1.4833115,0.9215073,1330,0.9215073,3.7974594,,2292.1817417144775,0.085133284
0.14999999,26620,1.0278306,-0.6614707,-0.26212636,,220.23706,0.966089,0.79965264,-0.205468,0.9063672,0.16546738,3.4315897e-10,-0.27272728,1.3573787,2.78995,-0.3286846,0.9215073,1331,0.9215073,3.7894948,,2294.547861814499,3.6931317
0.14999999,26640,0.89193773,-0.6612811,-0.26078346,,220.31091,0.966089,0.7997215,1.0424099,0.8913172,0.16539854,3.4264394e-10,0.6969697,1.3572704,3.404837e-11,-0.43584248,0.9215073,1332,0.9215073,21.386765,,2296.775358438492,5.680641e-08
