ReturnMin,IWLastEpisode,Bound,ReturnAbsMax,Delta,Regret,Iteration,IWMin,Regret/t,LQGsigma_higher,ReturnLastEpisode,IWMean,DenMISELogLast,LQGmu1_actor,DenMISELogFirst,IWMax,IWFirstEpisode,TimestepsSoFar,TimeElapsed,ReturnMax,DenMISEMeanLog,ReturnMean,LQGmu1_higher,ReturnStepMax
,3.7869325,1.4465971,0.9558324,3.2579928e-10,137.27173,1366,,0.1004917,0.14999999,0.9549838,0.97491795,-0.4396423,-0.6425196,-0.3006342,4.0777164,0.028219849,27320,2401.248834848404,0.9558324,-0.73061836,0.8646283,-0.7777778,0.9988467
,4.0566335,1.446378,0.9558324,3.253228e-10,137.2815,1367,,0.10042536,0.14999999,0.9553852,0.97792214,-0.43761066,-0.8011726,-0.30134535,4.1050534,0.4524934,27340,2404.9388217926025,0.9558324,-0.73042274,0.86469465,-0.61616164,0.9988467
,3.9812467,1.4464148,0.9558324,3.2484734e-10,137.2915,1368,,0.10035926,0.14999999,0.9550643,0.97622895,-0.4155762,-0.9696698,-0.30174565,4.0644164,0.028251233,27360,2407.2031469345093,0.9558324,-0.7302092,0.86476076,-0.7777778,0.9988467
,2.1588875e-21,1.4451222,0.9558324,3.2437295e-10,137.30176,1369,,0.10029352,0.14999999,0.9549425,1.0307926,-0.43033725,0.6233868,-0.30245572,15.006049,9.391952e-07,27380,2409.4599883556366,0.9558324,-0.73000807,0.8648265,0.5151515,0.9988467
,5.266145e-19,1.4448681,0.9558324,3.238996e-10,137.86572,1370,,0.10063189,0.14999999,0.40122178,0.97549164,-1.8291765,-0.6916548,-0.3031859,4.0334206,0.018434055,27400,2412.4463770389557,0.9558324,-0.73079044,0.8644881,-0.7979798,0.9988467
,0.08315818,1.4444611,0.9558324,3.2342723e-10,137.87537,1371,,0.10056555,0.14999999,0.95539457,1.033006,-0.4348143,-0.2168558,-0.30390212,3.6121523,3.4900613,27420,2414.7123391628265,0.9558324,-0.730593,0.86455446,-0.27272728,0.9988467
,3.6782796,1.444271,0.9558324,3.2295594e-10,137.88574,1372,,0.10049981,0.14999999,0.95470244,1.0339526,-0.32958013,-0.06774017,-0.30208886,3.6784086,3.137764,27440,2417.861734390259,0.9558324,-0.7302771,0.8646202,-0.23232323,0.9988467
,4.4446297,1.4448084,0.9558324,3.2248568e-10,137.89844,1373,,0.10043591,0.14999999,0.95243,0.9905555,-0.5446605,-0.18414418,-0.30053306,5.322894,0.6254101,27460,2420.2124152183533,0.9558324,-0.7301176,0.8646841,-0.030303031,0.9988467
,3.7926896,1.4444524,0.9558324,3.2201644e-10,137.9104,1374,,0.10037142,0.14999999,0.9532849,1.030928,-0.35623732,-0.21143746,-0.30080572,3.8204484,2.6249893,27480,2422.4708800315857,0.9558324,-0.72985315,0.8647486,-0.1919192,0.9988467
,3.6966493,1.4441483,0.9558324,3.215482e-10,137.9209,1375,,0.10030609,0.14999999,0.9546209,1.0340589,-0.3292557,-0.03235382,-0.29962462,3.7267056,2.8908205,27500,2425.439484357834,0.9558324,-0.72953975,0.8648139,-0.21212122,0.9988467
,1.0856133e-05,1.4439383,0.9558324,3.2108102e-10,137.93481,1376,,0.10024333,0.14999999,0.9511719,0.9755671,-0.61733043,-0.77864534,-0.29825142,4.0391393,0.018343315,27520,2427.708976984024,0.9558324,-0.7294341,0.8648767,-0.7979798,0.9988467
,4.0168242,1.4437065,0.9558324,3.2061484e-10,137.94458,1377,,0.100177646,0.14999999,0.95530194,0.9764557,-0.42061725,-0.7972271,-0.29896456,4.0302444,0.0183564,27540,2430.014687538147,0.9558324,-0.72922796,0.8649424,-0.7979798,0.9988467
,6.154971e-05,1.4437022,0.9558324,3.2014968e-10,137.95447,1378,,0.10011208,0.14999999,0.95525956,1.0076464,-0.41249123,-0.42308688,-0.2996772,4.5806413,1.2258615,27560,2434.7991437911987,0.9558324,-0.7290156,0.86500794,-0.09090909,0.9988467
,1.3725758,1.4436777,0.9558324,3.1968553e-10,137.96436,1379,,0.100046635,0.14999999,0.95522135,0.9774332,-0.34932926,-0.5948686,-0.29951343,4.1106334,0.34024733,27580,2438.5667719841003,0.9558324,-0.7287354,0.8650734,-0.6363636,0.9988467
,4.0354424,1.443394,0.9558324,3.1922237e-10,137.97424,1380,,0.09998137,0.14999999,0.95521075,0.97798985,-0.42700988,-0.48080635,-0.2999916,4.0925255,0.45188126,27600,2441.168345451355,0.9558324,-0.72853357,0.86513865,-0.61616164,0.9988467
,3.8367572,1.44424,0.9558324,3.1876024e-10,137.98413,1381,,0.09991616,0.14999999,0.95511365,0.9941265,-0.38177118,-0.55735147,-0.3003886,3.853241,2.2687254,27620,2445.4252593517303,0.9558324,-0.72829896,0.86520386,-0.45454547,0.9988467
,3.6879852,1.4437294,0.9558324,3.1829908e-10,137.99463,1382,,0.09985137,0.14999999,0.9547416,0.98699075,-0.41343233,-0.37384072,-0.299471,3.9276528,1.6885058,27640,2450.0467414855957,0.9558324,-0.72807574,0.86526865,-0.4949495,0.9988467
,1.19010765e-11,1.4432116,0.9558324,3.1783898e-10,138.00476,1383,,0.09978652,0.14999999,0.95496213,1.049888,-0.3187236,1.0004358,-0.29897326,19.061829,2.2738897e-10,27660,2454.774062871933,0.9558324,-0.7277896,0.8653335,0.7171717,0.9988467
,1.4564775e-18,1.4432214,0.9558324,3.1737984e-10,138.84912,1384,,0.10032451,0.14999999,0.12073046,1.0048789,-2.418614,-0.42626926,-0.29969606,3.7525063,2.8304267,27680,2459.164305448532,0.9558324,-0.7289786,0.8647955,-0.41414142,0.9988467
,3.7450209,1.443061,0.9558324,3.1692166e-10,138.85913,1385,,0.100259244,0.14999999,0.95526165,1.0056633,-0.34551418,-0.48792955,-0.29837534,3.7450633,2.826691,27700,2461.5081074237823,0.9558324,-0.7286987,0.8648608,-0.41414142,0.9988467
,3.7886584,1.4429073,0.9558324,3.1646452e-10,138.86902,1386,,0.1001941,0.14999999,0.95513314,0.9965461,-0.37859714,-0.47384506,-0.29705825,3.8258536,2.2611823,27720,2463.8212871551514,0.9558324,-0.7284425,0.8649259,-0.45454547,0.9988467
,3.8459783,1.4427768,0.9558324,3.1600836e-10,138.8789,1387,,0.10012901,0.14999999,0.95523673,0.99318737,-0.36886472,-0.19220188,-0.29614937,3.8610265,1.9676106,27740,2466.17333984375,0.9558324,-0.7281861,0.864991,-0.47474748,0.9988467
,3.4695027,1.4417677,0.9558324,3.1555317e-10,138.89148,1388,,0.10006595,0.14999999,0.9524896,1.0350959,-0.34669444,-0.20504394,-0.29545248,3.6146092,3.3142827,27760,2470.07670044899,0.9558324,-0.72791666,0.8650541,-0.25252524,0.9988467
,3.7059216,1.4415839,0.9558324,3.15099e-10,138.90295,1389,,0.10000211,0.14999999,0.9538398,1.0337049,-0.33286354,-0.4000219,-0.29378772,3.722829,2.873996,27780,2473.7312302589417,0.9558324,-0.7276074,0.8651179,-0.21212122,0.9988467
,3.6613154,1.4413576,0.9558324,3.1464578e-10,138.91309,1390,,0.09993744,0.14999999,0.95484215,1.0069168,-0.3240713,-0.3682734,-0.29244044,3.7202592,2.8099642,27800,2476.174926519394,0.9558324,-0.7272933,0.8651826,-0.41414142,0.9988467
,3.5969431,1.4412436,0.9558324,3.141935e-10,138.92285,1391,,0.09987265,0.14999999,0.95543516,1.0229269,-0.30672982,-0.34030488,-0.29114008,3.599269,3.4167283,27820,2479.345532178879,0.9558324,-0.72698647,0.86524737,-0.35353535,0.9988467
,3.567838,1.4410499,0.9558324,3.1374225e-10,138.93335,1392,,0.099808455,0.14999999,0.95452636,1.0279099,-0.2948584,-0.4124802,-0.28940544,3.5678642,3.5123153,27840,2482.2403206825256,0.9558324,-0.72666,0.86531156,-0.33333334,0.9988467
,0.0017176636,1.4410198,0.9558324,3.1329195e-10,138.94336,1393,,0.09974396,0.14999999,0.95517737,1.0183611,-0.32568377,-1.2003064,-0.28760353,5.4151387,9.229174e-05,27860,2486.922397375107,0.9558324,-0.72635245,0.86537606,-1.0,0.9988467
,5.2378187,1.4410067,0.9558324,3.1284264e-10,138.9541,1394,,0.099680126,0.14999999,0.9543444,1.0192137,-1.5693384,-1.010691,-0.28832108,5.398041,9.235804e-05,27880,2491.6068370342255,0.9558324,-0.7269448,0.8654399,-1.0,0.9988467
,0.00094527734,1.440829,0.9558324,3.1239428e-10,138.9646,1395,,0.09961623,0.14999999,0.9545847,1.0140512,-0.5107349,-0.32813293,-0.28903812,3.6634066,3.0450346,27900,2496.311739206314,0.9558324,-0.7267769,0.8655038,-0.3939394,0.9988467
,3.5518951,1.4406172,0.9558324,3.1194688e-10,138.97473,1396,,0.099552155,0.14999999,0.9549703,1.0289371,-0.28990087,-0.17384855,-0.28757426,3.5604374,3.5058894,27920,2500.4218530654907,0.9558324,-0.72645444,0.86556786,-0.33333334,0.9988467
,9.88455e-07,1.440426,0.9558324,3.1150044e-10,138.98474,1397,,0.09948796,0.14999999,0.95521605,1.0194342,-0.36194724,-1.1172986,-0.2857821,5.38879,9.212378e-05,27940,2502.725932598114,0.9558324,-0.7261731,0.86563206,-1.0,0.9988467
,5.0077324,1.4402677,0.9558324,3.11055e-10,138.99512,1398,,0.09942424,0.14999999,0.9546396,1.0201242,-0.93855655,-1.0240438,-0.2864976,5.371927,9.218969e-05,27960,2505.5050365924835,0.9558324,-0.726312,0.8656958,-1.0,0.9988467
,2.6936307e-16,1.4401426,0.9558324,3.1061043e-10,139.00537,1399,,0.099360526,0.14999999,0.95480704,0.9693207,-0.54057235,0.32069004,-0.28721258,10.95171,0.0018351376,27980,2507.8554537296295,0.9558324,-0.72616565,0.8657595,0.27272728,0.9988467
,0.007712654,1.4398936,0.9558324,3.1016686e-10,139.39343,1400,,0.09956676,0.14999999,0.5770744,1.0368264,-1.4586092,-0.37609452,-0.2879258,3.5943577,3.2894306,28000,2511.5145773887634,0.9558324,-0.7267122,0.86555326,-0.25252524,0.9988467
,0.00063201366,1.4398031,0.9558324,3.0972425e-10,139.40393,1401,,0.09950316,0.14999999,0.95467716,1.0204564,-0.30539796,-1.3278226,-0.286293,5.3628464,9.217088e-05,28020,2513.8167629241943,0.9558324,-0.7263856,0.86561686,-1.0,0.9988467
,5.3150325,1.439859,0.9558324,3.0928257e-10,139.41614,1402,,0.09944087,0.14999999,0.9529629,1.0213686,-3.0805275,-0.6133885,-0.28700647,5.3462095,9.223665e-05,28040,2518.3116369247437,0.9558324,-0.72805107,0.86567914,-1.0,0.9988467
,2.331774,1.4404297,0.9558324,3.0884184e-10,139.42566,1403,,0.09937686,0.14999999,0.9554599,0.99950665,-0.4291391,-0.80120355,-0.28771943,3.8005297,2.2401638,28060,2524.871893644333,0.9558324,-0.7278234,0.86574316,-0.45454547,0.9988467
,1.8875532,1.4387786,0.9558324,3.0840205e-10,139.43567,1404,,0.09931314,0.14999999,0.95529,0.9767644,-0.41800016,-0.8504794,-0.2868365,4.0868497,0.44597563,28080,2527.2397520542145,0.9558324,-0.7276036,0.8658069,-0.61616164,0.9988467
,2.416122,1.4387853,0.9558324,3.079632e-10,139.44568,1405,,0.0992496,0.14999999,0.955109,1.0210545,-0.40079126,-1.1073482,-0.2872309,5.337297,9.225732e-05,28100,2530.2116408348083,0.9558324,-0.72738785,0.8658704,-1.0,0.9988467
,4.929736,1.4386022,0.9558324,3.0752528e-10,139.45593,1406,,0.0991863,0.14999999,0.9547855,1.0217001,-0.87318474,-0.92675835,-0.28794232,5.3208814,9.232298e-05,28120,2532.586987733841,0.9558324,-0.7274774,0.8659337,-1.0,0.9988467
,2.732943,1.4376062,0.9558324,3.0708827e-10,139.46606,1407,,0.099123,0.14999999,0.95497286,0.97309077,-0.39572918,-0.6963781,-0.28865325,4.0432286,0.018168097,28140,2536.564827442169,0.9558324,-0.727227,0.865997,-0.7979798,0.9988467
,2.1941892e-07,1.4376087,0.9558324,3.0665226e-10,139.4762,1408,,0.09905976,0.14999999,0.95514697,0.96354026,-0.43596804,0.21946417,-0.2893508,8.9472475,0.020126738,28160,2538.935155391693,0.9558324,-0.7270397,0.86606026,0.17171717,0.9988467
,0.027374996,1.4373325,0.9558324,3.062171e-10,139.82434,1409,,0.09923655,0.14999999,0.616881,1.033136,-1.2580736,-0.36875263,-0.29004648,3.5556889,3.5294898,28180,2543.1067821979523,0.9558324,-0.7274436,0.86588347,-0.2929293,0.9988467
,0.7334715,1.4372969,0.9558324,3.0578293e-10,139.83508,1410,,0.099173844,0.14999999,0.9543781,0.97603446,-0.30331093,-0.62634224,-0.28825414,4.1007047,0.33643788,28200,2545.480917453766,0.9558324,-0.7271197,0.8659462,-0.6363636,0.9988467
,4.0733447,1.4371383,0.9558324,3.0534963e-10,139.84485,1411,,0.099110484,0.14999999,0.95526975,0.9769507,-0.42851472,-0.55541855,-0.2887245,4.091713,0.3365962,28220,2547.855071783066,0.9558324,-0.7269256,0.86600953,-0.6363636,0.9988467
,3.1779094,1.4376217,0.9558324,3.0491734e-10,139.85474,1412,,0.09904724,0.14999999,0.95537907,0.9984646,-0.40416157,-0.6074903,-0.28919446,3.7911224,2.2434707,28240,2550.2304434776306,0.9558324,-0.7267138,0.8660728,-0.45454547,0.9988467
,4.044735,1.4378042,0.9558324,3.044859e-10,139.86438,1413,,0.098984,0.14999999,0.95543367,0.97945005,-0.42090547,-0.649795,-0.28831482,4.0633097,0.44663543,28260,2552.6112127304077,0.9558324,-0.7264989,0.866136,-0.61616164,0.9988467
,4.06293,1.437648,0.9558324,3.0405542e-10,139.87427,1414,,0.098921,0.14999999,0.95522225,0.97984046,-0.4277319,-0.4261316,-0.28870624,4.071465,0.33659005,28280,2554.9899594783783,0.9558324,-0.72630244,0.866199,-0.6363636,0.9988467
,3.6968477,1.4371237,0.9558324,3.036258e-10,139.88403,1415,,0.098858,0.14999999,0.955371,1.0041568,-0.3307975,-0.42951983,-0.2891752,3.7335293,2.5295086,28300,2557.5981941223145,0.9558324,-0.7260376,0.866262,-0.43434343,0.9988467
,1.0575236e-06,1.4369769,0.9558324,3.031971e-10,139.89417,1416,,0.098795295,0.14999999,0.9549744,0.9945109,-0.33079898,0.27741247,-0.28809562,13.187956,5.715853e-05,28320,2559.9467816352844,0.9558324,-0.72575593,0.8663247,0.3939394,0.9988467
,0.00013644973,1.4369776,0.9558324,3.0276928e-10,140.26733,1417,,0.09898895,0.14999999,0.5918947,1.0049065,-1.3799641,-0.422029,-0.28880155,3.7289674,2.5285635,28340,2562.3005769252777,0.9558324,-0.7262236,0.86613107,-0.43434343,0.9988467
,3.6185687,1.4368618,0.9558324,3.0234243e-10,140.27722,1418,,0.09892613,0.14999999,0.95513666,1.0156684,-0.32543102,-0.19866292,-0.28772417,3.639378,3.041036,28360,2564.6443226337433,0.9558324,-0.72593784,0.8661939,-0.3939394,0.9988467
,0.24521054,1.4367826,0.9558324,3.0191644e-10,140.28796,1419,,0.09886402,0.14999999,0.9544233,0.9675623,-0.34117377,0.26854587,-0.28628683,8.534611,0.030665142,28380,2566.985995054245,0.9558324,-0.72565615,0.866256,0.15151516,0.9988467
,0.009390856,1.4359341,0.9558324,3.0149133e-10,140.63428,1420,,0.09903818,0.14999999,0.6188345,1.0337125,-1.3594528,-0.23918876,-0.2869697,3.5484397,3.518647,28400,2569.3380370140076,0.9558324,-0.7261264,0.86608183,-0.2929293,0.9988467
,3.5244696,1.4356911,0.9558324,3.0106714e-10,140.64551,1421,,0.09897643,0.14999999,0.95396537,1.0353373,-0.30654475,-0.45494086,-0.2851988,3.562031,3.4253922,28420,2571.6875097751617,0.9558324,-0.7258077,0.8661436,-0.27272728,0.9988467
,3.6127014,1.4352012,0.9558324,3.0064387e-10,140.65515,1422,,0.09891361,0.14999999,0.95539826,0.9918182,-0.34184524,-0.14927733,-0.28349465,3.8481169,1.661744,28440,2574.034010410309,0.9558324,-0.72551334,0.8662064,-0.4949495,0.9988467
,3.6431813,1.4353245,0.9558324,3.0022146e-10,140.66553,1423,,0.09885132,0.14999999,0.9549169,1.0322089,-0.40243927,-0.26086852,-0.28302974,3.728411,2.8432436,28460,2576.379584312439,0.9558324,-0.7252926,0.8662687,-0.21212122,0.9988467
,1.9010327e-05,1.4351121,0.9558324,2.9979993e-10,140.67615,1424,,0.098789394,0.14999999,0.9545149,1.0187587,-0.2916304,-0.88411,-0.28173614,5.3684855,9.175185e-05,28480,2578.7354452610016,0.9558324,-0.7249659,0.8663306,-1.0,0.9988467
,0.0005586745,1.4350723,0.9558324,2.9937933e-10,140.6864,1425,,0.098727286,0.14999999,0.9547577,1.0361737,-0.39630648,-0.20645943,-0.2824381,3.5896294,3.2714286,28500,2582.2379376888275,0.9558324,-0.7247228,0.86639273,-0.25252524,0.9988467
,3.3105094e-14,1.435005,0.9558324,2.9895958e-10,140.6969,1426,,0.098665476,0.14999999,0.95463645,0.8849095,-0.32816142,1.0872527,-0.28084648,44.418617,9.2299446e-17,28520,2585.214924097061,0.9558324,-0.7244198,0.86645454,1.0,0.9988467
,6.802675e-16,1.4348546,0.9558324,2.9854072e-10,141.5415,1427,,0.09918815,0.14999999,0.120579615,1.0355451,-2.792913,-0.02387236,-0.2815475,3.6424882,3.0739677,28540,2588.9421575069427,0.9558324,-0.7259553,0.86593187,-0.23232323,0.9988467
,4.9863515,1.4353139,0.9558324,2.9812272e-10,141.55225,1428,,0.09912622,0.14999999,0.9542442,0.9768468,-0.6541716,0.09556215,-0.2800962,6.002099,0.35711044,28560,2592.1789450645447,0.9558324,-0.7258807,0.8659938,0.01010101,0.9988467
,4.5687413,1.4353373,0.9558324,2.9770564e-10,141.7699,1429,,0.09920919,0.14999999,0.74750704,0.9767694,-0.9566917,0.23813231,-0.2805462,10.120683,0.0050127595,28580,2596.0978107452393,0.9558324,-0.7260591,0.8659108,0.23232323,0.9988467
,5.9975266,1.4341446,0.9558324,2.9728942e-10,142.11414,1430,,0.09938055,0.14999999,0.62087256,0.9718136,-1.2948252,0.18338452,-0.28124222,7.3325243,0.09767789,28600,2600.388904809952,0.9558324,-0.72647446,0.86573946,0.09090909,0.9988467
,4.3376636e-09,1.4340849,0.9558324,2.9687405e-10,142.40442,1431,,0.09951389,0.14999999,0.674919,0.9716309,-1.1675751,-0.7983355,-0.281873,4.0650463,0.018045323,28620,2604.6859550476074,0.9558324,-0.7268033,0.8656061,-0.7979798,0.9988467
,4.0521126,1.4338868,0.9558324,2.9645958e-10,142.41418,1432,,0.099451244,0.14999999,0.955339,0.97251135,-0.42105973,-0.8194636,-0.28255895,4.056364,0.01805771,28640,2609.4296741485596,0.9558324,-0.72661006,0.8656688,-0.7979798,0.9988467
,3.976369,1.4336427,0.9558324,2.9604597e-10,142.4242,1433,,0.09938884,0.14999999,0.954959,0.9733377,-0.41244432,-0.67774135,-0.2832444,4.047731,0.018070096,28660,2613.7529690265656,0.9558324,-0.72641045,0.8657312,-0.7979798,0.9988467
,3.2793045,1.4328475,0.9558324,2.956332e-10,142.43408,1434,,0.09932643,0.14999999,0.9552277,0.97392684,-0.43183416,-0.9658213,-0.28392938,4.060409,0.027752357,28680,2617.7654128074646,0.9558324,-0.72622406,0.8657936,-0.7777778,0.9988467
,3.9967413,1.4337339,0.9558324,2.9522132e-10,142.44458,1435,,0.0992645,0.14999999,0.95477635,1.018495,-0.43325743,-0.8010514,-0.28460714,5.388937,9.20156e-05,28700,2621.391573905945,0.9558324,-0.7260385,0.8658555,-1.0,0.9988467
,7.790375e-11,1.4328499,0.9558324,2.948103e-10,142.45459,1436,,0.099202335,0.14999999,0.9550459,0.9829758,-0.4134646,0.11342259,-0.2853037,10.462285,0.0030649968,28720,2625.44340467453,0.9558324,-0.72580874,0.8659177,0.25252524,0.9988467
,6.178838,1.4342768,0.9558324,2.9440012e-10,142.6156,1437,,0.09924537,0.14999999,0.80412054,0.97822493,-0.9964789,-0.04091485,-0.2859977,6.274774,0.2668738,28740,2627.9994218349457,0.9558324,-0.7260103,0.86587465,0.030303031,0.9988467
,4.8026457,1.4338688,0.9558324,2.9399078e-10,142.63708,1438,,0.09919131,0.14999999,0.9435701,0.99797744,-0.61070925,-0.28408617,-0.28650767,4.857635,0.98412454,28760,2632.1050293445587,0.9558324,-0.725946,0.8659287,-0.07070707,0.9988467
,3.4707985,1.4329833,0.9558324,2.9358233e-10,142.64734,1439,,0.0991295,0.14999999,0.9549112,1.0356202,-0.28833857,-0.13944851,-0.2865187,3.596768,3.2848055,28780,2636.8425714969635,0.9558324,-0.72564393,0.8659905,-0.25252524,0.9988467
,3.9308805,1.4327518,0.9558324,2.9317473e-10,142.6593,1440,,0.09906894,0.14999999,0.9531908,1.0255941,-0.4138212,0.058360368,-0.28493327,3.9320846,2.3011775,28800,2641.5059599876404,0.9558324,-0.7254032,0.8660511,-0.17171717,0.9988467
,5.9124484,1.432787,0.9558324,2.9276795e-10,142.73376,1441,,0.09905189,0.14999999,0.8906736,0.98219144,-0.85063326,0.1389225,-0.2840307,5.9241643,0.35851827,28820,2645.2857291698456,0.9558324,-0.72547275,0.8660681,0.01010101,0.9988467
,2.5733518e-08,1.4326388,0.9558324,2.9236202e-10,142.91931,1442,,0.099111795,0.14999999,0.7796189,0.9744702,-1.0527029,-0.6069946,-0.28447565,4.045958,0.018092357,28840,2648.330907344818,0.9558324,-0.7257128,0.8660082,-0.7979798,0.9988467
,3.9795997,1.4325309,0.9558324,2.9195696e-10,142.92932,1443,,0.099050105,0.14999999,0.9550688,0.9777372,-0.42216718,-0.5854646,-0.28515637,4.0846667,0.33539727,28860,2652.879992723465,0.9558324,-0.72552043,0.8660699,-0.6363636,0.9988467
,3.9390173,1.432326,0.9558324,2.9155275e-10,142.93896,1444,,0.098988235,0.14999999,0.9554968,0.9788727,-0.41368997,-0.5270085,-0.28561673,4.0599966,0.445432,28880,2656.85821390152,0.9558324,-0.7253204,0.8661318,-0.61616164,0.9988467
,0.00080951536,1.4322236,0.9558324,2.9114933e-10,142.94922,1445,,0.09892684,0.14999999,0.954758,0.9782525,-0.38768053,0.25605702,-0.28600058,7.265829,0.09814378,28900,2661.484219789505,0.9558324,-0.7251017,0.8661932,0.09090909,0.9988467
,9.018368e-06,1.4320903,0.9558324,2.9074676e-10,143.30505,1446,,0.099104404,0.14999999,0.6094322,0.98458505,-1.3240322,-0.46542874,-0.28662446,3.946711,1.1548674,28920,2665.3192989826202,0.9558324,-0.725532,0.8660156,-0.53535354,0.9988467
,3.7768555,1.4318604,0.9558324,2.9034505e-10,143.31482,1447,,0.09904271,0.14999999,0.9552125,0.9948479,-0.3526401,-0.8064685,-0.28651744,3.8189626,1.9487497,28940,2669.352528333664,0.9558324,-0.7252853,0.8660773,-0.47474748,0.9988467
,4.016531,1.4306574,0.9558324,2.8994418e-10,143.32483,1448,,0.09898126,0.14999999,0.9550418,0.97401756,-0.41383845,-0.937702,-0.28586245,4.035302,0.018117461,28960,2672.2353615760803,0.9558324,-0.72507405,0.86613876,-0.7979798,0.9988467
,3.6787655,1.43155,0.9558324,2.8954408e-10,143.33484,1449,,0.09891987,0.14999999,0.9550866,1.0171065,-0.41064113,-1.2803068,-0.2865403,5.420758,9.219365e-05,28980,2674.973151445389,0.9558324,-0.7248754,0.86620015,-1.0,0.9988467
,5.3399215,1.4316235,0.9558324,2.8914485e-10,143.34595,1450,,0.09885925,0.14999999,0.9541406,1.0180027,-2.443072,-1.3029348,-0.28723013,5.4042816,9.225732e-05,29000,2677.313383579254,0.9558324,-0.72604936,0.86626077,-1.0,0.9988467
,5.340856,1.4317023,0.9558324,2.8874644e-10,143.35706,1451,,0.09879881,0.14999999,0.9540724,1.0189006,-2.7365265,-0.86493605,-0.2879195,5.387927,9.232087e-05,29020,2679.7699534893036,0.9558324,-0.72742337,0.8663212,-1.0,0.9988467
,1.6769552e-10,1.4303052,0.9558324,2.8834887e-10,143.36719,1452,,0.09873772,0.14999999,0.9549778,0.9819627,-0.39406064,0.38668567,-0.28860837,8.806047,0.0201118,29040,2682.1081552505493,0.9558324,-0.72718143,0.8663823,0.17171717,0.9988467
,12.5223875,1.4311467,0.9558324,2.879521e-10,143.79626,1453,,0.09896511,0.14999999,0.5359287,1.003199,-1.5660881,0.35040355,-0.28928298,13.590803,3.0120573e-05,29060,2684.444538116455,0.9558324,-0.72777236,0.8661549,0.41414142,0.9988467
,2.9949474e-17,1.4300346,0.9558324,2.8755617e-10,144.20447,1454,,0.09917772,0.14999999,0.5570313,1.0179319,-1.4990191,-0.8527962,-0.28997096,5.3790936,9.251054e-05,29080,2689.0000302791595,0.9558324,-0.72830254,0.8659423,-1.0,0.9988467
,3.491027,1.4292037,0.9558324,2.8716102e-10,144.21436,1455,,0.099116385,0.14999999,0.9550975,0.97441286,-0.39707583,-0.85165143,-0.2906584,4.04842,0.027939737,29100,2693.3574323654175,0.9558324,-0.7280632,0.86600363,-0.7777778,0.9988467
,2.155615e-26,1.4288957,0.9558324,2.867667e-10,144.22461,1456,,0.09905541,0.14999999,0.9548265,1.0118618,-0.39565027,0.79254687,-0.29132625,21.766697,4.865039e-12,29120,2695.695932865143,0.9558324,-0.72785294,0.8660646,0.7979798,0.9988467
,8.060121e-24,1.4287184,0.9558324,2.863732e-10,144.90161,1457,,0.09945208,0.14999999,0.2881594,0.9746379,-2.0639243,-0.5449131,-0.29201284,4.0208855,0.018229233,29140,2702.2609395980835,0.9558324,-0.72876513,0.86566794,-0.7979798,0.9988467
,3.5479646,1.4300721,0.9558324,2.8598052e-10,144.9115,1458,,0.09939057,0.14999999,0.9553836,0.99378884,-0.3975974,-0.38478553,-0.29268643,3.833826,1.9608088,29160,2704.908434867859,0.9558324,-0.7285558,0.86572945,-0.47474748,0.9988467
,3.621439,1.429969,0.9558324,2.855886e-10,144.92236,1459,,0.09932995,0.14999999,0.95415175,1.0181266,-0.3114024,-0.2767834,-0.2920281,3.6214972,3.261236,29180,2707.240812063217,0.9558324,-0.7282745,0.86579007,-0.37373737,0.9988467
,3.467228,1.4295907,0.9558324,2.8519753e-10,144.93237,1460,,0.099268794,0.14999999,0.9551852,1.0300869,-0.29453325,-0.54218334,-0.29048052,3.55638,3.5556517,29200,2709.5877141952515,0.9558324,-0.7279655,0.8658512,-0.3131313,0.9988467
,3.8794868,1.4291784,0.9558324,2.8480726e-10,144.94214,1461,,0.09920746,0.14999999,0.95536834,0.9873662,-0.39375955,-0.35319063,-0.2887328,3.902482,1.4030793,29220,2711.9407069683075,0.9558324,-0.72771645,0.86591256,-0.5151515,0.9988467
,3.5729768,1.4290407,0.9558324,2.8441777e-10,144.95276,1462,,0.0991469,0.14999999,0.9545086,1.0233792,-0.29522026,-0.18153036,-0.28845713,3.5773902,3.4075737,29240,2714.293124437332,0.9558324,-0.72742975,0.8659731,-0.35353535,0.9988467
,3.7388754,1.4286641,0.9558324,2.8402908e-10,144.96301,1463,,0.099086165,0.14999999,0.954752,1.0304209,-0.3613989,-0.11423114,-0.28681284,3.7402604,2.8540196,29260,2716.6562530994415,0.9558324,-0.72716403,0.86603385,-0.21212122,0.9988467
,4.2169943,1.4287515,0.9558324,2.836412e-10,144.97327,1464,,0.09902549,0.14999999,0.9548076,1.0076276,-0.46115747,0.037912063,-0.28554723,4.4353,1.4591472,29280,2719.006774663925,0.9558324,-0.726962,0.8660945,-0.11111111,0.9988467
,5.6242867,1.4287732,0.9558324,2.8325411e-10,145.0061,1465,,0.09898025,0.14999999,0.9324871,0.9851278,-0.8001406,0.15427195,-0.28523386,5.631695,0.4744779,29300,2721.3564167022705,0.9558324,-0.7270071,0.86613977,-0.01010101,0.9988467
,6.3911557,1.4297987,0.9558324,2.828678e-10,145.3086,1466,,0.09911907,0.14999999,0.66264427,0.9932449,-1.0912606,0.33826944,-0.2855924,10.414953,0.0030658827,29320,2723.710270881653,0.9558324,-0.72726655,0.86600095,0.25252524,0.9988467
