MountainCar_std1_higher,DenMISEMeanLog,BoundBonus,ReturnMin,TimestepsSoFar,ActionIn1,MountainCar_mu1_higher,ReturnLastEpisode,IWMean,Regret/t,AvgEpLen,IWMin,NumTrainableParams,ReturnStepMax,Bound,NumTrajectories,MountainCar_std0_higher,IWMax,DenMISELogLast,ReturnAbsMax,MinEpLen,Delta,GridSize,IWLastEpisode,TimeElapsed,DenMISELogFirst,MountainCar_mu0_higher,ReturnMean,ReturnMax,Iteration,IWFirstEpisode,Regret,BoundMISE
3.0,-4.3178463,22.251062,-12.901884,1847584,-13.031626,-10.0,-1.7886375,0.93826646,5.610041,866.5966228893058,,,121.81517,21.689207,2132,0.14999999,30.697771,-4.48236,19.609682,158,1.573469e-10,169,0.20188546,4408.143926143646,-4.067376,-0.5,-0.6100412,19.609682,2132,4.8237393e-11,11960.607,-0.56185603
3.0,-4.3180995,21.801256,-12.901884,1848583,-3.4431472,-3.3333333,-0.22601292,0.979854,5.6098614,866.6586966713548,,,121.81517,21.688921,2133,0.14999999,18.70921,-4.792203,19.609682,158,1.5719939e-10,169,0.23171869,4411.934889793396,-4.0678453,-0.16666667,-0.60986114,19.609682,2133,0.00067339285,11965.834,-0.11233609
3.0,-4.3179483,27.112553,-12.901884,1849582,12.504451,6.6666665,-0.010336335,0.92809564,5.60958,866.7207122774133,,,121.81517,21.687008,2134,0.14999999,44.801613,-3.9740431,19.609682,158,1.5705211e-10,169,8.478344e-13,4415.901988983154,-4.0683136,1.0,-0.60958016,19.609682,2134,0.0028369883,11970.844,-5.4255457
3.0,-4.318398,24.935001,-12.901884,1850581,-4.1606197,,-6.5838428,1.0131006,5.6123786,866.7826697892272,,,121.81517,21.68714,2135,0.14999999,24.971634,-5.20043,19.609682,158,1.5690502e-10,169,0.016130263,4419.712558031082,-4.068781,0.8333333,-0.6123784,19.609682,2135,1.7827203,11982.428,-3.2478616
3.0,-4.318353,19.130377,-12.901884,1851580,10.972885,10.0,-2.7849638,0.9921146,5.6133957,866.8445692883895,,,121.81517,21.681328,2136,0.14999999,21.748348,-4.2325754,19.609682,158,1.5675813e-10,169,3.7414614e-09,4423.4785985946655,-4.068414,0.16666667,-0.6133956,19.609682,2136,0.001349886,11990.213,2.55095
3.0,-4.3182287,21.73654,-12.901884,1851965,-9.65392,-10.0,1.9781,0.9224261,5.612183,866.6190921853065,,,121.81517,21.676073,2137,0.14999999,30.084362,-4.041808,19.609682,158,1.5661146e-10,169,5.209922e-10,4427.137562036514,-4.068882,,-0.6121829,19.609682,2137,0.0009844002,11993.234,-0.06046601
3.0,-4.318174,22.570326,-12.901884,1852964,-1.450804,-5.0,-0.043051697,0.9687297,5.6119165,866.6810102899907,,,121.81517,21.665688,2138,0.14999999,20.250156,-4.123326,19.609682,158,1.56465e-10,169,0.20129487,4430.607008457184,-4.0693493,0.5,-0.61191666,19.609682,2138,9.547592,11998.277,-0.9046375
3.0,-4.3180737,21.547653,-12.901884,1853963,9.8828745,3.3333333,-0.92176706,0.99921995,5.6120615,866.7428705002337,,,121.81517,21.65572,2139,0.14999999,18.431099,-4.0687075,19.609682,158,1.5631874e-10,169,0.0105628595,4434.765451669693,-4.065361,,-0.61206156,19.609682,2139,0.0208207,12004.199,0.10806694
3.0,-4.317889,19.068369,-12.901884,1854270,6.1593103,10.0,4.4110165,1.0298685,5.6097145,866.481308411215,,,121.81517,21.667618,2140,0.14999999,22.247026,-3.9217968,19.609682,158,1.5617269e-10,169,15.333026,4437.6749720573425,-4.065819,-0.16666667,-0.60971427,19.609682,2140,7.326775e-07,12004.789,2.599249
3.0,-4.317678,21.759233,-12.901884,1854905,4.0670104,3.3333333,-0.041989647,0.9418742,5.6094494,866.373190098085,,,121.81517,21.650213,2141,0.14999999,18.72066,-3.8925354,19.609682,158,1.5602683e-10,169,9.5202265,4441.06894493103,-4.066286,-0.33333334,-0.60944915,19.609682,2141,9.600803e-07,12009.83,-0.10902029
3.0,-4.3175373,23.604395,-12.901884,1855582,-4.5352693,-3.3333333,-0.30685425,1.0300728,5.609308,866.2847805788982,,,121.81517,21.63947,2142,0.14999999,34.733368,-3.955303,19.609682,158,1.5588117e-10,169,0.00034306763,4444.860736608505,-4.066753,-1.0,-0.6093079,19.609682,2142,1.9241798e-21,12015.138,-1.9649267
3.0,-4.317817,21.80122,-12.901884,1856581,5.6588564,-1.6666666,-2.351027,1.1147108,5.610121,866.3467102193188,,,121.81517,21.634157,2143,0.14999999,19.105057,-4.943829,19.609682,158,1.5573573e-10,169,1.4579082e-15,4448.882099151611,-4.0672197,0.16666667,-0.61012065,19.609682,2143,1.552708,12022.488,-0.16706279
3.0,-4.31759,25.051273,-12.901884,1857580,5.2940335,5.0,-0.3023232,0.9761485,5.6099772,866.4085820895523,,,121.81517,21.632158,2144,0.14999999,25.355774,-3.9439259,19.609682,158,1.5559048e-10,169,0.0122278705,4452.727123498917,-4.066962,0.8333333,-0.60997707,19.609682,2144,0.21899146,12027.791,-3.4191148
3.0,-4.3175845,21.95768,-12.901884,1858579,6.8876877,5.0,-3.6045506,0.99498355,5.611373,866.4703962703962,,,121.81517,21.615175,2145,0.14999999,18.081734,-4.2788205,19.609682,158,1.5544545e-10,169,6.2810675e-22,4456.032539367676,-4.067326,-0.6666667,-0.6113731,19.609682,2145,1.1592429e-13,12036.3955,-0.3425051
3.0,-4.31739,20.94542,-12.901884,1858916,12.756803,10.0,2.1546514,0.971469,5.610084,866.2236719478099,,,121.81517,21.61546,2146,0.14999999,26.05017,-3.893779,19.609682,158,1.553006e-10,169,6.637096e-13,4459.245194673538,-4.067792,0.5,-0.61008424,19.609682,2146,0.017767217,12039.24,0.6700393
3.0,-4.317617,24.139507,-12.901884,1859915,-3.6722558,-10.0,-3.687976,0.88907725,5.611518,866.2855146716348,,,121.81517,21.607687,2147,0.14999999,38.112797,-4.774041,19.609682,158,1.5515597e-10,169,8.020332e-11,4463.0933957099915,-4.0682497,0.8333333,-0.6115178,19.609682,2147,0.02827899,12047.929,-2.5318198
3.0,-4.3176455,19.584896,-12.901884,1860914,8.885923,10.0,-3.1004446,0.95078176,5.6126766,866.3472998137803,,,121.81517,21.608053,2148,0.14999999,21.493282,-4.2625947,19.609682,158,1.5501155e-10,169,2.145267e-22,4466.389961719513,-4.068702,-0.5,-0.6126765,19.609682,2148,2.8657862e-12,12056.029,2.0231574
3.0,-4.3174887,23.040346,-12.901884,1861694,-6.4091105,-6.6666665,-0.90476465,1.0268523,5.6128125,866.3071195905072,,,121.81517,21.600662,2149,0.14999999,21.129696,-3.9294024,19.609682,158,1.548673e-10,169,4.3354166e-06,4469.651431083679,-4.0691676,-0.8333333,-0.61281246,19.609682,2149,1.8473238e-17,12061.934,-1.4396831
3.0,-4.317361,22.082718,-12.901884,1862693,1.643432,1.6666666,-1.1859002,1.0561799,5.613079,866.3688372093023,,,121.81517,21.600775,2150,0.14999999,19.467087,-4.0679,19.609682,158,1.5472328e-10,169,4.137711e-12,4473.511563777924,-4.069633,0.33333334,-0.613079,19.609682,2150,6.5397983,12068.12,-0.4819437
3.0,-4.3172264,22.062174,-12.901884,1863692,-3.2446735,-10.0,-1.0320889,0.9962043,5.6132736,866.4304974430497,,,121.81517,21.598974,2151,0.14999999,31.163412,-4.082107,19.609682,158,1.5457946e-10,169,0.008864094,4477.808701992035,-4.0670605,0.33333334,-0.6132738,19.609682,2151,0.15286413,12074.152,-0.46319884
3.0,-4.317098,22.146238,-12.901884,1864691,6.0483108,6.6666665,-0.6008251,1.0524931,5.613268,866.4921003717473,,,121.81517,21.59787,2152,0.14999999,30.757273,-4.034772,19.609682,158,1.5443581e-10,169,8.784268e-22,4481.134114742279,-4.0674543,-1.0,-0.613268,19.609682,2152,7.3611173e-23,12079.753,-0.5483686
3.0,-4.3169484,18.805367,-12.901884,1865462,6.925095,10.0,-1.7040964,1.0357026,5.613775,866.447747329308,,,121.81517,21.596136,2153,0.14999999,21.823519,-4.0431385,19.609682,158,1.542924e-10,169,2.140741e-08,4484.888889789581,-4.067919,,-0.6137747,19.609682,2153,5.8349393e-05,12086.457,2.7907693
3.0,-4.316724,22.252731,-12.901884,1865940,-4.9403667,-5.0,0.7497168,1.0544727,5.6131415,866.2674094707521,,,121.81517,21.592457,2154,0.14999999,19.951036,-3.865021,19.609682,158,1.5414917e-10,169,2.8393852e-06,4488.106751680374,-4.068383,-0.5,-0.61314166,19.609682,2154,1.5371043e-09,12090.707,-0.6602738
3.0,-4.3165483,26.615902,-12.901884,1866939,0.026346564,,-0.18338157,1.0065935,5.612942,866.3290023201856,,,121.81517,21.585958,2155,0.14999999,46.19833,-3.9910007,19.609682,158,1.5400614e-10,169,1.9611117e-15,4491.611550092697,-4.0688477,1.0,-0.6129422,19.609682,2155,0.08596603,12095.891,-5.029943
3.0,-4.3166103,21.661337,-12.901884,1867938,1.5530593,,-4.2594857,0.99149436,5.6146336,866.3905380333952,,,121.81517,21.566965,2156,0.14999999,18.964663,-4.451972,19.609682,158,1.5386331e-10,169,7.297357e-12,4494.939004421234,-4.0692716,-0.16666667,-0.6146336,19.609682,2156,0.000780761,12105.15,-0.094370976
3.0,-4.3164544,21.617437,-12.901884,1868937,-5.8609753,-6.6666665,-0.0907187,0.97164357,5.614391,866.452016689847,,,121.81517,21.558414,2157,0.14999999,18.843782,-3.97043,19.609682,158,1.5372068e-10,169,0.16688019,4498.098877906799,-4.069735,,-0.6143907,19.609682,2157,0.013474236,12110.24,-0.059021965
3.0,-4.3163114,23.226948,-12.901884,1869936,1.1423173,1.6666666,-0.04311786,0.9527297,5.614126,866.5134383688601,,,121.81517,21.54776,2158,0.14999999,34.250835,-3.977341,19.609682,158,1.5357823e-10,169,6.479985e-13,4501.345431804657,-4.0701923,-1.0,-0.61412597,19.609682,2158,1.513992e-21,12115.284,-1.6791869
3.0,-4.3162336,23.377247,-12.901884,1870935,-2.796916,-1.6666666,-1.5616634,0.9948407,5.614565,866.5748031496063,,,121.81517,21.547688,2159,0.14999999,22.244417,-4.0977283,19.609682,158,1.53436e-10,169,3.7701897e-23,4504.93737244606,-4.0706553,0.6666667,-0.61456484,19.609682,2159,11.687498,12121.846,-1.829559
3.0,-4.3161025,21.426382,-12.901884,1871934,4.8559794,6.6666665,-0.501944,1.0010061,5.6145124,866.6361111111111,,,121.81517,21.54778,2160,0.14999999,18.087067,-4.0272894,19.609682,158,1.5329397e-10,169,0.08189031,4508.988261222839,-4.0657196,0.33333334,-0.6145127,19.609682,2160,0.31759557,12127.348,0.12139754
3.0,-4.315937,19.54004,-12.901884,1872933,11.308425,10.0,-0.20932432,1.0267783,5.614325,866.6973623322535,,,121.81517,21.540066,2161,0.14999999,23.277332,-3.955493,19.609682,158,1.5315213e-10,169,2.3889354e-11,4512.739399194717,-4.0660357,-0.8333333,-0.6143252,19.609682,2161,7.98918e-20,12132.557,2.0000262
3.0,-4.3159657,21.242712,-12.901884,1873116,6.514471,5.0,14.096195,0.97593236,5.607521,866.3811285846439,,,121.81517,21.535511,2162,0.14999999,17.952034,-4.4017386,19.609682,158,1.5301048e-10,169,4.5738205e-05,4516.285099744797,-4.0664983,-0.16666667,-0.60752106,19.609682,2162,9.581806e-05,12123.461,0.29279882
3.0,-4.3157687,22.403692,-12.901884,1873727,2.041307,1.6666666,0.17431399,0.98591536,5.6071596,866.2630605640314,,,121.81517,21.529823,2163,0.14999999,20.172525,-3.8654833,19.609682,158,1.5286904e-10,169,0.004816712,4519.159303426743,-4.0669603,-0.6666667,-0.6071596,19.609682,2163,6.3772593e-13,12128.286,-0.873868
3.0,-4.315642,19.402157,-12.901884,1874720,13.420049,10.0,-1.0858753,1.0305929,5.607381,866.3216266173753,,,121.81517,21.529066,2164,0.14999999,23.061203,-4.0263066,19.609682,158,1.5272777e-10,169,0.7318417,4522.5147070884705,-4.067423,-0.8333333,-0.6073808,19.609682,2164,8.0002505e-20,12134.372,2.1269085
3.0,-4.3160825,21.814653,-12.901884,1874985,-0.7831799,-1.6666666,4.43182,0.9342105,5.605053,866.0438799076212,,,121.81517,21.518929,2165,0.14999999,19.283365,-5.2939916,19.609682,158,1.5258672e-10,169,2.3031063e-08,4525.194312810898,-4.067885,-0.33333334,-0.6050532,19.609682,2165,3.0955853e-06,12134.94,-0.29572475
3.0,-4.315961,22.41659,-12.901884,1875984,-15.485694,-10.0,-0.25645015,0.92652494,5.6048923,866.1052631578947,,,121.81517,21.517706,2166,0.14999999,31.08769,-3.9873235,19.609682,158,1.5244588e-10,169,0.009062326,4529.5391364097595,-4.0683465,-0.6666667,-0.60489225,19.609682,2166,1.4965615e-14,12140.196,-0.89888465
3.0,-4.316739,21.666103,-12.901884,1876983,-9.440439,-10.0,-1.8969189,0.90551376,5.605489,866.1665897554223,,,121.81517,21.514906,2167,0.14999999,30.332392,-5.925226,19.609682,158,1.523052e-10,169,1.3731296e-12,4533.7500648498535,-4.068808,0.16666667,-0.60548854,19.609682,2167,0.022760686,12147.094,-0.15119724
3.0,-4.3166847,20.207888,-12.901884,1877982,5.2856016,10.0,-0.05399858,1.0318137,5.605234,866.2278597785978,,,121.81517,21.511305,2168,0.14999999,39.48329,-4.1024485,19.609682,158,1.5216473e-10,169,3.80336e-21,4537.550616979599,-4.069259,-1.0,-0.6052342,19.609682,2168,2.1030975e-24,12152.147,1.3034171
3.0,-4.316623,21.793444,-12.901884,1878981,-10.885236,-10.0,-1.9566609,0.9270787,5.6058574,866.2890733056709,,,121.81517,21.508602,2169,0.14999999,29.89503,-4.2115726,19.609682,158,1.5202446e-10,169,2.7211938e-10,4540.940742731094,-4.0697203,-0.33333334,-0.60585725,19.609682,2169,4.5388603e-08,12159.1045,-0.28484145
3.0,-4.3166294,23.155006,-12.901884,1879980,-8.924269,-6.6666665,-0.15852082,0.9480643,5.605651,866.3502304147465,,,121.81517,21.505764,2170,0.14999999,21.833418,-4.254179,19.609682,158,1.5188438e-10,169,1.5872183e-07,4544.407556056976,-4.070181,0.6666667,-0.60565114,19.609682,2170,2.338209,12164.263,-1.649243
3.0,-4.3166385,19.33312,-12.901884,1880979,9.941014,10.0,-2.0524611,0.9884072,5.6063175,866.4113311837863,,,121.81517,21.50202,2171,0.14999999,23.017872,-4.2811823,19.609682,158,1.5174448e-10,169,5.8901554e-20,4548.112560749054,-4.069565,-0.33333334,-0.6063176,19.609682,2171,2.692536e-09,12171.315,2.1688995
3.0,-4.3164916,21.945175,-12.901884,1881452,-1.8717728,-3.3333333,0.5449783,1.0524316,5.6057873,866.2302025782689,,,121.81517,21.494013,2172,0.14999999,19.300798,-3.9827332,19.609682,158,1.5160478e-10,169,5.4238356e-08,4551.70134472847,-4.0700254,0.33333334,-0.60578746,19.609682,2172,8.343564,12175.7705,-0.45116243
3.0,-4.316325,18.96352,-12.901884,1882451,13.413314,10.0,-0.28516278,0.99198323,5.60564,866.2913023469857,,,121.81517,21.492771,2173,0.14999999,21.730768,-4.0054164,19.609682,158,1.5146528e-10,169,0.003364286,4555.163307905197,-4.066652,0.16666667,-0.60563993,19.609682,2173,0.001347509,12181.056,2.5292518
3.0,-4.316504,26.29619,-12.901884,1882695,-8.922716,-6.6666665,7.857919,1.0064197,5.601747,866.005059797608,,,121.81517,21.49323,2174,0.14999999,43.153267,-4.692323,19.609682,158,1.5132597e-10,169,3.3697033e-15,4558.104217290878,-4.067111,1.0,-0.60174686,19.609682,2174,0.018627148,12178.197,-4.80296
3.0,-4.316883,21.075443,-12.901884,1883694,4.7748556,6.6666665,-5.624604,0.9904389,5.6040564,866.0662068965518,,,121.81517,21.47847,2175,0.14999999,17.728193,-5.145805,19.609682,158,1.5118685e-10,169,1.4535934e-30,4561.501658678055,-4.0675626,-0.5,-0.6040562,19.609682,2175,1.0037288e-10,12188.822,0.40302697
3.0,-4.316723,22.97597,-12.901884,1884316,-4.220287,-3.3333333,-0.72126657,1.0675197,5.60411,865.9540441176471,,,121.81517,21.47213,2176,0.14999999,21.386377,-3.9559042,19.609682,158,1.5104792e-10,169,0.10778364,4565.683346271515,-4.0680223,-0.8333333,-0.60411,19.609682,2176,7.342462e-17,12194.543,-1.5038385
3.0,-4.316584,22.513996,-12.901884,1885315,4.2491684,1.6666666,-1.2980413,1.0523145,5.604429,866.0151584749656,,,121.81517,21.471428,2177,0.14999999,20.758743,-4.080821,19.609682,158,1.5090919e-10,169,2.7584025e-16,4569.676263093948,-4.0684814,0.5,-0.60442877,19.609682,2177,12.787262,12200.842,-1.0425676
3.0,-4.3164105,22.46145,-12.901884,1886314,-7.863992,-10.0,-0.38646987,1.0784508,5.6043286,866.0762167125804,,,121.81517,21.470633,2178,0.14999999,33.822918,-3.9884105,19.609682,158,1.5077065e-10,169,0.00018112597,4573.3964920043945,-4.063084,0.5,-0.6043287,19.609682,2178,0.29805198,12206.228,-0.9908175
3.0,-4.3162756,21.090292,-12.901884,1887313,5.2081923,5.0,-0.87939596,0.99200666,5.604455,866.1372189077558,,,121.81517,21.463045,2179,0.14999999,17.824408,-4.094771,19.609682,158,1.506323e-10,169,3.236482e-06,4576.657125711441,-4.0634065,,-0.60445493,19.609682,2179,0.0075913025,12212.107,0.37275383
3.0,-4.316109,23.625328,-12.901884,1888312,10.302151,6.6666665,-0.21086371,1.0589571,5.6042743,866.1981651376146,,,121.81517,21.46306,2180,0.14999999,21.951452,-3.9461162,19.609682,158,1.5049413e-10,169,0.21108054,4580.233462810516,-4.063862,0.6666667,-0.6042744,19.609682,2180,0.35344997,12217.318,-2.1622674
3.0,-4.316151,19.15346,-12.901884,1889311,6.1666613,10.0,-4.701827,0.99803185,5.606153,866.259055479138,,,121.81517,21.462704,2181,0.14999999,22.682549,-4.4635396,19.609682,158,1.5035616e-10,169,2.3866448e-22,4583.637721776962,-4.064158,-0.6666667,-0.60615313,19.609682,2181,8.8421547e-16,12227.02,2.3092437
3.0,-4.3159723,21.570522,-12.901884,1890121,-11.727254,-10.0,-1.2964364,0.94884807,5.6064696,866.2332722273144,,,121.81517,21.453688,2182,0.14999999,30.071383,-3.9224389,19.609682,158,1.5021837e-10,169,2.2913962e-10,4587.466257095337,-4.0646167,-0.16666667,-0.60646945,19.609682,2182,1.2334103e-05,12233.316,-0.11683379
3.0,-4.3160415,19.426905,-12.901884,1891120,8.9097595,10.0,-0.21268588,0.91979206,5.606289,866.2940907008704,,,121.81517,21.44664,2183,0.14999999,23.596716,-4.41046,19.609682,158,1.5008078e-10,169,2.963274e-14,4590.9488179683685,-4.065075,0.33333334,-0.6062891,19.609682,2183,0.009051624,12238.529,2.0197358
3.0,-4.315923,21.596405,-12.901884,1892119,-6.8779583,-5.0,-0.6556112,1.0516355,5.606312,866.3548534798534,,,121.81517,21.438591,2184,0.14999999,19.00594,-3.9765046,19.609682,158,1.4994338e-10,169,0.00014259976,4594.414622306824,-4.0655284,0.16666667,-0.60631174,19.609682,2184,0.7221744,12244.185,-0.15781355
3.0,-4.315747,18.64599,-12.901884,1893118,9.797518,10.0,-0.025516117,1.0318285,5.6060457,866.4155606407322,,,121.81517,21.430235,2185,0.14999999,21.732552,-3.9788387,19.609682,158,1.4980617e-10,169,1.7860823e-06,4597.922675609589,-4.0656557,,-0.60604584,19.609682,2185,5.8217494e-05,12249.21,2.784245
3.0,-4.315539,21.566195,-12.901884,1893438,4.0978813,1.6666666,3.7726216,1.027172,5.604043,866.1655992680695,,,121.81517,21.428068,2186,0.14999999,18.509275,-3.8919964,19.609682,158,1.4966912e-10,169,0.4452248,4600.772060394287,-4.0661135,0.16666667,-0.6040428,19.609682,2186,0.96862704,12250.4375,-0.13812666
3.0,-4.3153553,23.340303,-12.901884,1894437,-6.284591,-6.6666665,-0.010989115,0.9994709,5.6037717,866.2263374485597,,,121.81517,21.42785,2187,0.14999999,33.758686,-3.9369097,19.609682,158,1.495323e-10,169,3.9393006e-13,4605.4646627902985,-4.066128,-1.0,-0.6037716,19.609682,2187,4.8325715e-22,12255.448,-1.9124526
3.0,-4.3155107,21.539173,-12.901884,1895436,-2.7820096,-5.0,-2.1924498,0.9548084,5.604498,866.2870201096893,,,121.81517,21.425901,2188,0.14999999,19.007135,-4.6536603,19.609682,158,1.4939565e-10,169,2.029065e-07,4609.363087177277,-4.0665846,-0.16666667,-0.6044978,19.609682,2188,0.00039340815,12262.641,-0.11327111
3.0,-4.315383,22.045883,-12.901884,1896435,-6.3291173,-6.6666665,-0.119464256,1.0082366,5.604276,866.3476473275468,,,121.81517,21.41996,2189,0.14999999,19.94332,-3.9881392,19.609682,158,1.4925919e-10,169,0.00015517841,4613.443613767624,-4.0670414,-0.5,-0.6042762,19.609682,2189,6.5947947e-10,12267.761,-0.6259227
3.0,-4.3152404,24.570705,-12.901884,1897434,-3.1192353,-3.3333333,-0.44595927,1.0295335,5.6042037,866.4082191780822,,,121.81517,21.410116,2190,0.14999999,24.585047,-4.0089364,19.609682,158,1.4912291e-10,169,3.2487563e-15,4617.555797100067,-4.067498,0.8333333,-0.6042038,19.609682,2190,1.5377859,12273.206,-3.1605892
3.0,-4.315139,21.291555,-12.901884,1898433,6.669831,5.0,-1.496045,0.9574192,5.604611,866.4687357371064,,,121.81517,21.410315,2191,0.14999999,18.204596,-4.1177483,19.609682,158,1.4898682e-10,169,1.6895438e-10,4621.160407304764,-4.0672526,-0.33333334,-0.6046109,19.609682,2191,3.510728e-07,12279.702,0.11875953
3.0,-4.314964,26.268784,-12.901884,1898775,7.4593997,3.3333333,2.6484725,0.9179985,5.603127,866.2294708029198,,,121.81517,21.39823,2192,0.14999999,43.41602,-3.8881726,19.609682,158,1.488509e-10,169,7.7873975e-20,4624.674136638641,-4.067709,1.0,-0.6031269,19.609682,2192,0.02892655,12282.054,-4.8705535
3.0,-4.314929,20.689259,-12.901884,1899774,7.7956276,6.6666665,-2.3164594,1.0193819,5.603908,866.2900136798905,,,121.81517,21.389818,2193,0.14999999,17.208996,-4.153526,19.609682,158,1.4871519e-10,169,0.06414047,4628.461354255676,-4.068152,0.16666667,-0.6039081,19.609682,2193,0.047320746,12289.37,0.70056015
3.0,-4.314709,21.958494,-12.901884,1900773,-3.704198,,-0.0695893,0.95815605,5.6036644,866.3505013673655,,,121.81517,21.388552,2194,0.14999999,19.571583,-3.8485918,19.609682,158,1.4857965e-10,169,4.7561887e-05,4631.943976640701,-4.0685863,-0.5,-0.6036646,19.609682,2194,3.0429763e-09,12294.44,-0.5699432
3.0,-4.314613,23.26202,-12.901884,1901772,-1.558199,1.6666666,-0.93310183,0.9844871,5.6038146,866.4109339407745,,,121.81517,21.388803,2195,0.14999999,22.379171,-4.060609,19.609682,158,1.4844431e-10,169,5.845843e-17,4635.431170940399,-4.069042,0.6666667,-0.60381466,19.609682,2195,7.287326,12300.373,-1.8732172
3.0,-4.3145266,18.83469,-12.901884,1902771,8.955428,10.0,-1.3414478,1.0175018,5.604151,866.4713114754098,,,121.81517,21.375404,2196,0.14999999,22.192291,-4.1076255,19.609682,158,1.4830914e-10,169,7.545717e-09,4639.4215450286865,-4.066183,-0.16666667,-0.60415053,19.609682,2196,7.329445e-07,12306.715,2.5407145
3.0,-4.3143306,21.504929,-12.901884,1903146,3.3613768,-1.6666666,1.9913005,1.099929,5.602969,866.2476103777879,,,121.81517,21.445368,2197,0.14999999,18.90312,-3.8975282,19.609682,158,1.2786604e-10,169,0.0023599165,4642.716539621353,-4.0666385,,-0.6029692,19.609682,2197,0.06711067,12309.724,-0.059561227
3.0,-4.314119,22.600956,-12.901884,1904145,3.0926602,-5.3846154,-0.012657917,0.9706368,5.6027007,866.3080072793449,,,121.81517,21.540943,2198,0.14999999,20.816433,-3.948321,19.609682,158,1.2774971e-10,196,0.0016144537,4646.314497947693,-4.067063,0.53846157,-0.60270065,19.609682,2198,7.894068,12314.736,-1.0600133
3.0,-4.314033,21.368694,-12.901884,1905144,8.742801,10.0,-1.1142511,0.9944676,5.6029334,866.368349249659,,,121.81517,21.533424,2199,0.14999999,26.846588,-4.092158,19.609682,158,1.2763354e-10,196,0.93832743,5131.167436122894,-4.0639324,0.53846157,-0.6029333,19.609682,2199,0.017342834,12320.851,0.16472991
3.0,-4.3138533,22.15504,-12.901884,1906143,-10.532787,-10.0,-0.37126783,0.92495716,5.602828,866.4286363636363,,,121.81517,21.5334,2200,0.14999999,29.939196,-3.9117992,19.609682,158,1.2751754e-10,196,4.1037277e-15,5134.676446437836,-4.064379,-0.53846157,-0.6028279,19.609682,2200,8.317027e-12,12326.222,-0.621641
3.0,-4.3138356,22.74049,-12.901884,1907142,2.3029644,5.3846154,-0.13971077,1.0435617,5.6026177,866.4888686960472,,,121.81517,21.486254,2201,0.14999999,20.210123,-4.1974177,19.609682,158,1.2740169e-10,196,3.6034887e-11,5138.4840540885925,-4.0648336,0.53846157,-0.60261756,19.609682,2201,1.7210481,12331.361,-1.2542363
3.0,-4.313877,19.438763,-12.901884,1908141,11.414354,10.0,-4.199527,0.9486899,5.604251,866.5490463215259,,,121.81517,21.474556,2202,0.14999999,22.282906,-4.4459825,19.609682,158,1.2728599e-10,196,4.2260216e-23,5142.2536034584045,-4.0645065,-0.53846157,-0.604251,19.609682,2202,4.935226e-13,12340.561,2.035793
3.0,-4.3139067,22.596703,-12.901884,1908685,-14.900961,-10.0,-0.33285013,1.0752918,5.604128,866.4026327734907,,,121.81517,21.468557,2203,0.14999999,33.825016,-4.322831,19.609682,158,1.2717047e-10,196,4.499057e-23,5145.460518121719,-4.0649605,0.53846157,-0.6041279,19.609682,2203,0.29260606,12345.894,-1.128145
3.0,-4.314774,22.145971,-12.901884,1909684,-3.4593904,5.3846154,-1.5917615,1.0182587,5.604576,866.4627949183304,,,121.81517,21.463743,2204,0.14999999,19.553137,-6.298523,19.609682,158,1.270551e-10,196,3.277509e-31,5149.458698987961,-4.0652814,-0.84615386,-0.60457593,19.609682,2204,3.6737e-18,12352.485,-0.6822274
3.0,-4.314792,22.19159,-12.901884,1910683,-3.1483188,-2.3076923,-1.9912052,1.0411181,5.6052046,866.5229024943311,,,121.81517,21.46299,2205,0.14999999,19.998302,-4.3719764,19.609682,158,1.2693989e-10,196,0.15157425,5153.588826417923,-4.065735,-0.53846157,-0.60520476,19.609682,2205,5.407551e-10,12359.477,-0.7285998
3.0,-4.314676,24.114183,-12.901884,1911682,-13.923011,-10.0,-1.3688633,0.889346,5.605551,866.5829555757026,,,121.81517,21.458336,2206,0.14999999,38.49166,-4.0963464,19.609682,158,1.2682481e-10,196,9.500457e-28,5157.587066650391,-4.0661883,0.84615386,-0.605551,19.609682,2206,0.02335138,12365.846,-2.6558466
3.0,-4.315673,22.937464,-12.901884,1912681,-12.693072,-10.0,-4.409409,0.987635,5.6072745,866.6429542365202,,,121.81517,21.4557,2207,0.14999999,32.41125,-6.402512,19.609682,158,1.2670992e-10,196,8.438779e-33,5161.314705371857,-4.0666313,-0.84615386,-0.60727453,19.609682,2207,6.253535e-19,12375.255,-1.4817646
3.0,-4.31583,21.784607,-12.901884,1913680,1.2220558,3.8461537,-1.5273912,0.958535,5.6076913,866.7028985507246,,,121.81517,21.443241,2208,0.14999999,18.896658,-4.646607,19.609682,158,1.2659516e-10,196,3.400192e-06,5165.272333860397,-4.0670843,-0.53846157,-0.6076912,19.609682,2208,1.3418675e-10,12381.782,-0.3413664
3.0,-4.3157177,22.546549,-12.901884,1914679,-8.215369,-2.3076923,-0.8456979,1.0133059,5.607799,866.7627885921231,,,121.81517,21.427223,2209,0.14999999,20.869198,-4.02492,19.609682,158,1.2648058e-10,196,1.435272e-12,5168.96363401413,-4.067537,0.53846157,-0.607799,19.609682,2209,19.047832,12387.628,-1.1193258
