ReturnMin,IWMax,IWFirstEpisode,Regret/t,TimeElapsed,ReturnMax,TimestepsSoFar,Bound,ReturnMean,NumTrainableParams,MountainCar_std0_higher,Iteration,ReturnStepMax,Delta,Regret,MountainCar_std1_higher,DenMISEMeanLog,ReturnAbsMax,IWLastEpisode,DenMISELogLast,IWMean,BoundBonus,AvgEpLen,NumTrajectories,ActionIn1,ReturnLastEpisode,MountainCar_mu1_higher,MinEpLen,IWMin,MountainCar_mu0_higher,DenMISELogFirst,BoundMISE,GridSize
-11.654569,53.78527,3.886522e-05,5.4840684,4054.5443284511566,17.340988,1767892,19.51441,-0.48406833,,0.14999999,2057,127.97722,1.6903008e-10,11280.729,3.0,-4.295672,17.340988,1.1815964e-11,-4.4456997,1.0305526,21.411972,859.4516285853184,2057,-12.379608,-0.046503384,-10.0,168,,-1.0,-4.0062394,-1.8975618,169
-11.654569,20.902012,3.4122354e-07,5.4848213,4057.6121833324432,17.340988,1768891,19.511232,-0.48482138,,0.14999999,2058,127.97722,1.6886584e-10,11287.763,3.0,-4.295952,17.340988,1.7841182e-26,-4.8954654,0.98298085,20.503927,859.5194363459669,2058,-0.7241607,-2.033829,1.6666666,168,,0.5,-4.006726,-0.992695,169
-11.654569,21.249317,0.0011880844,5.4851823,4060.886931657791,17.340988,1769890,19.511082,-0.48518243,,0.14999999,2059,127.97722,1.6870186e-10,11293.99,3.0,-4.295873,17.340988,7.626808e-06,-4.115834,0.96387595,16.901966,859.587178241865,2059,9.756457,-1.2282541,10.0,168,,,-4.007211,2.6091146,169
-11.654569,21.225801,0.0061274134,5.4830647,4063.5215878486633,17.340988,1770208,19.509132,-0.48306465,,0.14999999,2060,127.97722,1.6853811e-10,11295.113,3.0,-4.29569,17.340988,0.00010541595,-3.8783128,1.0500093,16.875849,859.3242718446602,2060,6.4482646,3.877512,10.0,168,,-0.6666667,-4.0076966,2.6332843,169
-11.654569,19.026863,0.8936274,5.4833784,4066.648583650589,17.340988,1771021,19.50796,-0.48337853,,0.14999999,2061,127.97722,1.683746e-10,11301.243,3.0,-4.2954707,17.340988,2.3877604e-07,-3.8915696,1.055248,19.642006,859.3017952450267,2061,-17.72184,-1.1300094,-6.6666665,168,,-0.16666667,-4.0081787,-0.13404618,169
-11.654569,18.709335,0.49842653,5.483187,4069.6526629924774,17.340988,1772020,19.507858,-0.48318702,,0.14999999,2062,127.97722,1.6821132e-10,11306.332,3.0,-4.2970595,17.340988,4.1614499e-07,-7.6239204,1.0269632,19.509048,859.3695441319107,2062,8.145317,-0.08851007,1.6666666,168,,,-4.00823,-0.0011896116,169
-11.654569,27.459946,8.1561846e-10,5.482466,4072.9262175559998,17.340988,1772450,19.505415,-0.48246637,,0.14999999,2063,127.97722,1.6804828e-10,11310.328,3.0,-4.296842,17.340988,3.211061,-3.87413,0.89383507,18.684937,859.161415414445,2063,11.685003,1.0035272,10.0,168,,0.5,-4.0084734,0.8204777,169
-11.654569,32.40636,8.4515805e-06,5.48285,4076.1172354221344,17.340988,1773449,19.49867,-0.48285,,0.14999999,2064,127.97722,1.6788548e-10,11316.603,3.0,-4.2969213,17.340988,5.376679e-24,-4.3517017,0.98225516,17.546598,859.2291666666666,2064,13.648579,-1.2742046,10.0,168,,-1.0,-4.008958,1.9520725,169
-11.654569,45.72971,4.5232813e-18,5.4822655,4079.016657590866,17.340988,1773798,19.490715,-0.48226556,,0.14999999,2065,127.97722,1.6772292e-10,11320.878,3.0,-4.297745,17.340988,,-5.9747677,0.98511547,24.406528,858.9820823244552,2065,-2.3990378,0.72401595,-1.6666666,168,,1.0,-4.0094423,-4.9158144,169
-11.654569,84.990555,8.36987e-21,5.4840555,4082.6831233501434,17.340988,1774797,19.491467,-0.48405537,,0.14999999,2066,127.97722,1.6756062e-10,11330.059,3.0,-4.2978573,17.340988,0.0015208393,-4.5084715,1.0661645,25.978374,859.0498547918684,2066,16.9539,-4.180067,10.0,168,,1.0,-4.009927,-6.486908,169
-11.654569,30.08505,0.005495918,5.4861503,4085.95081448555,17.340988,1775796,19.477314,-0.48615023,,0.14999999,2067,127.97722,1.6739851e-10,11339.873,3.0,-4.2990613,17.340988,1.6308326e-21,-6.8452044,1.0256901,19.54864,859.1175616835994,2067,-7.2424674,-4.8141437,-10.0,168,,,-4.0104103,-0.07132522,169
-11.654569,30.545753,0.14746569,5.4859467,4089.2657210826874,17.340988,1776795,19.476242,-0.48594677,,0.14999999,2068,127.97722,1.6723666e-10,11344.9375,3.0,-4.2988987,17.340988,5.8320656,-3.9860837,1.0807711,19.808695,859.1852030947775,2068,-14.710879,-0.065363355,-10.0,168,,-0.33333334,-4.0108914,-0.332452,169
-11.654569,19.642826,0.03999401,5.485877,4092.3769245147705,17.340988,1777794,19.476507,-0.48587725,,0.14999999,2069,127.97722,1.6707503e-10,11350.28,3.0,-4.29944,17.340988,3.9504877e-10,-5.4956374,0.98779523,20.196991,859.252779120348,2069,8.364212,-0.34210965,5.0,168,,-0.8333333,-4.011304,-0.72048295,169
-11.654569,19.02723,0.020091148,5.486473,4095.4899554252625,17.340988,1778565,19.46414,-0.48647314,,0.14999999,2070,127.97722,1.6691365e-10,11356.999,3.0,-4.2993083,17.340988,1.0610394e-13,-4.0132422,1.0373511,19.615084,859.2101449275362,2070,0.57813144,-1.7193159,,168,,0.16666667,-4.0117674,-0.15094288,169
-11.654569,64.48264,3.868373e-20,5.48625,4098.693907022476,17.340988,1779564,19.46402,-0.48624983,,0.14999999,2071,127.97722,1.6675249e-10,11362.023,3.0,-4.2991357,17.340988,4.5975468e-10,-3.9757462,1.0321906,23.928434,859.2776436504105,2071,-9.910668,-0.024043769,-10.0,168,,1.0,-4.012241,-4.464414,169
-11.654569,47.673847,1.949235e-18,5.4911222,4101.739578008652,17.340988,1780563,19.463352,-0.49112228,,0.14999999,2072,127.97722,1.6659157e-10,11377.605,3.0,-4.3012676,17.340988,0.0004511948,-8.7408905,1.0142425,24.987936,859.3450772200772,2072,-0.14844668,-10.581953,3.3333333,168,,1.0,-4.0127234,-5.524584,169
-11.654569,29.489883,0.028410146,5.491884,4105.234178781509,17.340988,1781562,19.451855,-0.49188417,,0.14999999,2073,127.97722,1.6643088e-10,11384.676,3.0,-4.301213,17.340988,2.0578266e-20,-4.1966605,0.9506962,20.360464,859.4124457308249,2073,-10.766011,-2.0705457,-10.0,168,,-0.6666667,-4.013206,-0.9086098,169
-11.654569,21.032276,0.011480439,5.4921017,4108.172084331512,17.340988,1782561,19.45045,-0.49210182,,0.14999999,2074,127.97722,1.6627044e-10,11390.619,3.0,-4.301212,17.340988,1.395491e-11,-4.246913,0.9705535,16.608011,859.4797492767599,2074,9.429119,-0.9432172,10.0,168,,-0.16666667,-4.0136747,2.8424387,169
-11.654569,20.895206,1.6648156e-07,5.491566,4111.1227786540985,17.340988,1783050,19.448832,-0.49156633,,0.14999999,2075,127.97722,1.6611022e-10,11395.0,3.0,-4.3010073,17.340988,6.9315007e-09,-3.8452978,0.9873388,20.411417,859.3012048192771,2075,-3.9783444,0.6189319,-5.0,168,,0.5,-4.014151,-0.9625849,169
-11.654569,16.888674,0.0010248243,5.491787,4114.265698194504,17.340988,1784049,19.44712,-0.49178678,,0.14999999,2076,127.97722,1.6595024e-10,11400.949,3.0,-4.300908,17.340988,0.0011257121,-4.0811257,1.047523,18.676514,859.3684971098265,2076,-0.4499067,-0.9491501,6.6666665,168,,0.16666667,-4.014633,0.77060735,169
-11.654569,35.374,0.00459787,5.491585,4117.680949926376,17.340988,1785048,19.445818,-0.4915849,,0.14999999,2077,127.97722,1.6579049e-10,11406.021,3.0,-4.3007374,17.340988,3.5991634e-06,-3.991125,1.089513,21.561375,859.4357246027924,2077,-9.562286,-0.07250887,-1.6666666,168,,-1.0,-4.015114,-2.1155572,169
-11.654569,17.648508,3.0369701,5.4924307,4120.646007537842,17.340988,1786047,19.445759,-0.4924308,,0.14999999,2078,127.97722,1.6563095e-10,11413.271,3.0,-4.3009663,17.340988,2.3726991e-09,-4.8604383,0.968737,19.25378,859.5028873917228,2078,6.83002,-2.2494411,5.0,168,,-0.33333334,-4.015593,0.19197848,169
-11.654569,19.114857,6.3828597,5.4923625,4123.640643119812,17.340988,1787046,19.439463,-0.4923626,,0.14999999,2079,127.97722,1.6547166e-10,11418.622,3.0,-4.300758,17.340988,0.31359327,-3.8341603,1.0148677,19.553131,859.5699855699855,2079,-0.104885906,-0.35059625,,168,,-0.16666667,-4.014614,-0.11366903,169
-11.654569,20.575514,0.026022762,5.492196,4126.750308036804,17.340988,1788045,19.434607,-0.49219596,,0.14999999,2080,127.97722,1.6531258e-10,11423.768,3.0,-4.3006015,17.340988,0.019414134,-3.9883437,1.0290896,16.50212,859.6370192307693,2080,10.019446,-0.14567687,10.0,168,,-0.5,-4.012029,2.9324875,169
-11.654569,23.36242,3.191808e-07,5.4920516,4129.335435628891,17.340988,1788712,19.430653,-0.49205148,,0.14999999,2081,127.97722,1.6515375e-10,11428.959,3.0,-4.3004,17.340988,0.000426167,-3.9069974,0.93916005,17.668633,859.5444497837578,2081,10.312119,-0.19152635,10.0,168,,0.33333334,-4.0124974,1.7620194,169
-11.654569,22.476212,3.3068875e-10,5.491867,4132.326520681381,17.340988,1789630,19.425707,-0.49186724,,0.14999999,2082,127.97722,1.6499513e-10,11434.067,3.0,-4.300262,17.340988,6.398034e-05,-3.9509258,0.9810592,21.233583,859.5725264169068,2082,-5.3902326,-0.10860102,-1.6666666,168,,0.6666667,-4.012978,-1.8078768,169
-11.654569,30.13103,1.4731856e-06,5.493193,4135.195609092712,17.340988,1790629,19.41912,-0.4931933,,0.14999999,2083,127.97722,1.6483674e-10,11442.321,3.0,-4.3002872,17.340988,0.011498272,-4.3326697,0.9855419,19.804644,859.6394623139703,2083,-5.923756,-3.2539508,-10.0,168,,0.33333334,-4.0134583,-0.3855236,169
-11.654569,19.859322,14.482088,5.493074,4138.306093454361,17.340988,1791628,19.41941,-0.4930741,,0.14999999,2084,127.97722,1.6467859e-10,11447.566,3.0,-4.300155,17.340988,2.3597904e-06,-4.007574,0.9732062,19.951668,859.7063339731286,2084,-4.287807,-0.24476683,,168,,-0.5,-4.013938,-0.53225774,169
-11.654569,23.023647,1.4126147e-10,5.493137,4141.750456571579,17.340988,1792627,19.403105,-0.49313688,,0.14999999,2085,127.97722,1.6452067e-10,11453.19,3.0,-4.300046,17.340988,1.9743237e-14,-4.0427237,1.0019705,21.449026,859.7731414868106,2085,7.81507,-0.6240294,3.3333333,168,,0.6666667,-4.0074925,-2.0459213,169
-11.654569,19.683058,2.0285063,5.495015,4144.906257390976,17.340988,1793626,19.393242,-0.49501508,,0.14999999,2086,127.97722,1.6436297e-10,11462.602,3.0,-4.3000875,17.340988,3.6604873e-22,-4.384733,1.0142906,19.98628,859.8398849472675,2086,-8.036811,-4.411009,-6.6666665,168,,-0.5,-4.0079722,-0.59303945,169
-11.654569,21.63167,0.032991946,5.495206,4148.231219768524,17.340988,1794625,19.384079,-0.49520603,,0.14999999,2087,127.97722,1.642055e-10,11468.495,3.0,-4.299972,17.340988,9.678074,-4.071535,1.0514159,20.899069,859.9065644465741,2087,-10.117624,-0.8935882,-6.6666665,168,,-0.8333333,-4.0074797,-1.5149907,169
-11.654569,19.089727,0.01392819,5.49555,4151.773065567017,17.340988,1795624,19.38162,-0.49554998,,0.14999999,2088,127.97722,1.6404826e-10,11474.708,3.0,-4.2998953,17.340988,7.498242e-09,-4.1896224,0.9427135,19.5323,859.9731800766283,2088,-4.2463226,-1.2133929,-3.3333333,168,,0.16666667,-4.0079427,-0.15068002,169
-11.654569,28.905607,0.00079838716,5.495393,4155.413475990295,17.340988,1796623,19.379698,-0.4953926,,0.14999999,2089,127.97722,1.6389123e-10,11479.875,3.0,-4.2997785,17.340988,2.6956146e-16,-3.9965363,0.9608475,20.31064,860.0397319291527,2089,-1.7972353,-0.16675493,5.0,168,,-1.0,-4.0084147,-0.93094224,169
-11.654569,17.71952,0.11248358,5.4960203,4158.803542852402,17.340988,1797622,19.376085,-0.4960203,,0.14999999,2090,127.97722,1.6373443e-10,11486.683,3.0,-4.2997594,17.340988,6.5755184e-09,-4.2182913,1.0215863,18.95854,860.1062200956937,2090,6.2354875,-1.8072101,5.0,168,,,-4.008893,0.41754448,169
-11.654569,35.257603,2.80988e-12,5.495845,4162.2228055000305,17.340988,1798621,19.374674,-0.49584475,,0.14999999,2091,127.97722,1.6357786e-10,11491.812,3.0,-4.299555,17.340988,3.7832567e-08,-3.8902066,0.91007805,21.050749,860.1726446676231,2091,-11.204291,-0.12903668,-10.0,168,,0.6666667,-4.0093174,-1.6760746,169
-11.654569,19.127869,4.420523,5.4968133,4165.62503862381,17.340988,1799620,19.356815,-0.49681345,,0.14999999,2092,127.97722,1.6342153e-10,11499.334,3.0,-4.299848,17.340988,2.5465627e-10,-4.8205914,1.0544969,19.491917,860.2390057361376,2092,-3.127964,-2.522385,-3.3333333,168,,-0.16666667,-4.0097957,-0.13510114,169
-11.654569,21.221228,0.0011892151,5.4965954,4168.774621725082,17.340988,1800619,19.345205,-0.49659514,,0.14999999,2093,127.97722,1.632654e-10,11504.374,3.0,-4.2996697,17.340988,0.0011253498,-3.979845,0.9665154,16.747715,860.3053033922599,2093,9.124973,-0.039911333,10.0,168,,,-4.0081625,2.597491,169
-11.654569,23.141958,0.000422014,5.49621,4171.738764286041,17.340988,1801187,19.341377,-0.49621022,,0.14999999,2094,127.97722,1.6310948e-10,11509.064,3.0,-4.2994633,17.340988,1.20075365e-05,-3.8296604,1.0579364,17.4598,860.165711556829,2094,3.8902156,0.30951643,10.0,168,,-0.8333333,-4.00864,1.8815775,169
-11.654569,30.184948,0.00016634437,5.4964967,4174.548456430435,17.340988,1801667,19.340559,-0.49649674,,0.14999999,2095,127.97722,1.6295382e-10,11515.16,3.0,-4.2993283,17.340988,3.4351276e-16,-4.0723333,1.0065205,19.49794,859.9842482100239,2095,-10.666812,-1.0964564,-10.0,168,,0.16666667,-4.009117,-0.15738189,169
-11.654569,18.752134,3.0080642e-05,5.4962716,4177.714164495468,17.340988,1802666,19.335443,-0.49627155,,0.14999999,2096,127.97722,1.6279836e-10,11520.186,3.0,-4.2993116,17.340988,7.024517e-06,-4.2675166,1.0134776,19.529184,860.050572519084,2096,3.0647469,-0.024526164,5.0,168,,0.33333334,-4.0095944,-0.19374055,169
-11.654569,19.989838,0.031954452,5.496188,4180.828367471695,17.340988,1803665,19.335218,-0.49618793,,0.14999999,2097,127.97722,1.6264312e-10,11525.506,3.0,-4.299164,17.340988,7.830173e-05,-4.0015163,1.0325615,16.397644,860.1168335717692,2097,10.323852,-0.3209884,10.0,168,,-0.33333334,-4.0100713,2.9375749,169
-11.654569,20.655424,2.3752472,5.496035,4183.6686589717865,17.340988,1804428,19.32855,-0.4960351,,0.14999999,2098,127.97722,1.6248812e-10,11530.682,3.0,-4.298978,17.340988,1.8128712e-05,-3.9390385,0.96741706,20.283865,860.0705433746425,2098,-5.6714044,-0.17554255,-3.3333333,168,,-0.6666667,-4.010533,-0.9553155,169
-11.654569,19.58934,0.00017682696,5.4968543,4186.999580621719,17.340988,1805427,19.318789,-0.49685442,,0.14999999,2099,127.97722,1.6233333e-10,11537.897,3.0,-4.299198,17.340988,2.0790054e-19,-4.725904,1.0081677,19.75315,860.1367317770366,2099,0.37664863,-2.2157667,,168,,0.33333334,-4.0098777,-0.4343621,169
-11.654569,18.588888,0.5806876,5.4966545,4190.145709514618,17.340988,1806426,19.318537,-0.49665463,,0.14999999,2100,127.97722,1.6217877e-10,11542.975,3.0,-4.2990446,17.340988,1.2467996e-06,-3.9830413,0.9223969,19.67378,860.2028571428572,2100,3.8994715,-0.077296406,5.0,168,,-0.6666667,-4.010354,-0.35524306,169
-11.654569,19.330732,17.757816,5.496655,4193.055461168289,17.340988,1807425,19.311756,-0.49665496,,0.14999999,2101,127.97722,1.6202442e-10,11548.472,3.0,-4.298922,17.340988,4.453711,-3.9591274,1.0522387,19.611982,860.2689195621133,2101,-2.1191921,-0.49728253,,168,,-0.33333334,-4.0105534,-0.30022633,169
-11.654569,32.654552,6.053042e-13,5.4964614,4196.119848489761,17.340988,1808424,19.308094,-0.49646142,,0.14999999,2102,127.97722,1.618703e-10,11553.562,3.0,-4.298747,17.340988,6.287446e-10,-3.984354,0.9499607,20.369072,860.3349191246432,2102,11.760477,-0.08985845,10.0,168,,0.6666667,-4.002613,-1.0609779,169
-11.654569,19.590649,2.474772e-05,5.49712,4199.167251110077,17.340988,1809423,19.308407,-0.4971198,,0.14999999,2103,127.97722,1.6171639e-10,11560.443,3.0,-4.298793,17.340988,1.6840802e-07,-4.340451,0.9660466,19.737774,860.4008559201142,2103,-4.320976,-1.8810425,-6.6666665,168,,0.33333334,-4.0030885,-0.4293662,169
-11.654569,20.992619,0.17596793,5.4976645,4202.227755784988,17.340988,1810422,19.300943,-0.49766466,,0.14999999,2104,127.97722,1.6156271e-10,11567.086,3.0,-4.298742,17.340988,2.2313374e-22,-4.1542616,0.93954825,20.574696,860.4667300380228,2104,2.8195765,-1.6435413,1.6666666,168,,-0.8333333,-4.003564,-1.2737528,169
-11.654569,25.58142,1.0304105e-14,5.497993,4205.2761125564575,17.340988,1811051,19.299934,-0.49799293,,0.14999999,2105,127.97722,1.6140922e-10,11573.275,3.0,-4.298641,17.340988,4.6575426e-27,-4.0272827,1.0833001,22.468807,860.3567695961996,2105,-2.7610173,-1.1887596,-6.6666665,168,,0.8333333,-4.0039554,-3.168872,169
-11.654569,33.722496,0.0019377685,5.498587,4208.069686889648,17.340988,1812050,19.299774,-0.4985871,,0.14999999,2106,127.97722,1.6125598e-10,11580.024,3.0,-4.2985387,17.340988,9.242636e-23,-4.1614604,1.0187354,20.773476,860.4226020892687,2106,-12.926311,-1.7491523,-10.0,168,,-0.8333333,-4.0044303,-1.4737023,169
-11.654569,22.041315,3.5923207e-05,5.4986477,4211.253410816193,17.340988,1813049,19.297941,-0.49864766,,0.14999999,2107,127.97722,1.6110295e-10,11585.65,3.0,-4.298737,17.340988,4.5378207e-16,-4.730815,0.99430805,16.933218,860.4883720930233,2107,9.073904,-0.62625676,10.0,168,,0.16666667,-4.0049043,2.3647225,169
-11.654569,30.747623,0.052499965,5.4970937,4214.107531309128,17.340988,1813403,19.296862,-0.4970937,,0.14999999,2108,127.97722,1.6095014e-10,11587.873,3.0,-4.2985196,17.340988,1.4273988e-08,-3.8317761,1.0789702,19.43673,860.2481024667932,2108,-6.2024283,2.7771966,-10.0,168,,-0.16666667,-4.0053787,-0.13986783,169
-11.654569,32.61943,8.425169e-06,5.4969587,4217.314097166061,17.340988,1814402,19.295963,-0.4969586,,0.14999999,2109,127.97722,1.6079754e-10,11593.086,3.0,-4.298341,17.340988,2.0362226e-10,-3.9984584,0.9882601,17.386667,860.3138928402086,2109,11.119603,-0.21220924,10.0,168,,-1.0,-4.005828,1.9092966,169
-11.654569,17.775845,1.0771289,5.4942756,4220.118323326111,17.340988,1814656,19.282753,-0.49427578,,0.14999999,2110,127.97722,1.6064516e-10,11592.922,3.0,-4.2984667,17.340988,3.1780974e-07,-4.547131,0.96294785,18.934752,860.0265402843602,2110,2.922362,5.1638584,5.0,168,,-0.16666667,-4.006302,0.3480021,169
-11.654569,18.98312,0.64177364,5.4941945,4223.334292173386,17.340988,1815655,19.26943,-0.4941945,,0.14999999,2111,127.97722,1.6049301e-10,11598.244,3.0,-4.2983294,17.340988,0.24191774,-3.9695005,0.9883976,19.332266,860.0923732828044,2111,1.5721633,-0.32281554,-1.6666666,168,,,-4.0062656,-0.062835835,169
-11.654569,20.533066,7.6933134e-08,5.4939775,4226.493303060532,17.340988,1816654,19.268301,-0.4939774,,0.14999999,2112,127.97722,1.6034106e-10,11603.28,3.0,-4.298178,17.340988,0.002200919,-3.9652412,0.95080787,20.207386,860.158143939394,2112,4.2784557,-0.035713136,5.0,168,,0.5,-4.006435,-0.93908477,169
-11.654569,26.876335,1.2480102e-14,5.4940705,4230.237098693848,17.340988,1817653,19.268307,-0.49407068,,0.14999999,2113,127.97722,1.6018932e-10,11608.972,3.0,-4.298077,17.340988,0.6942892,-4.0346684,1.0610056,23.003876,860.2238523426408,2113,4.8607583,-0.69094956,5.0,168,,0.8333333,-4.0069084,-3.7355688,169
-11.654569,21.241333,0.006125482,5.496107,4233.039790630341,17.340988,1818652,19.267736,-0.49610698,,0.14999999,2114,127.97722,1.600378e-10,11618.7705,3.0,-4.2981243,17.340988,4.9519604e-25,-4.453247,1.0354191,16.702467,860.2894985808894,2114,11.913065,-4.798813,10.0,168,,-0.6666667,-4.0073814,2.565269,169
-11.654569,20.934265,4.4071993e-07,5.4939017,4235.727895975113,17.340988,1818956,19.266588,-0.4939019,,0.14999999,2115,127.97722,1.598865e-10,11619.603,3.0,-4.298118,17.340988,7.294208e-13,-4.3196363,0.9525496,20.211279,860.0264775413712,2115,-3.449094,4.167543,-1.6666666,168,,0.5,-4.0078516,-0.94469124,169
-11.654569,28.016356,3.760327e-09,5.494167,4238.889140129089,17.340988,1819955,19.252829,-0.49416682,,0.14999999,2116,127.97722,1.5973542e-10,11625.657,3.0,-4.298045,17.340988,2.7023764,-4.0928297,0.8613461,20.038794,860.0921550094517,2116,-7.865317,-1.0543929,-10.0,168,,0.5,-4.008324,-0.78596586,169
-11.654569,20.494898,0.02593878,5.494322,4242.314080476761,17.340988,1820954,19.251997,-0.49432185,,0.14999999,2117,127.97722,1.5958455e-10,11631.4795,3.0,-4.298015,17.340988,4.0074224e-17,-4.096167,1.0301763,16.342978,860.1577704298536,2117,15.2834635,-0.8224598,10.0,168,,-0.5,-4.0087967,2.9090192,169
-11.654569,19.123304,2.4989786,5.4894104,4245.062711238861,17.340988,1821173,19.25046,-0.4894102,,0.14999999,2118,127.97722,1.594339e-10,11626.57,3.0,-4.2988496,17.340988,3.9112867e-12,-6.0934606,1.0602574,19.57196,859.8550519357884,2118,-7.527491,9.908612,-6.6666665,168,,-0.33333334,-4.009257,-0.32150167,169
-11.654569,34.977905,0.0032655844,5.4894776,4247.911031961441,17.340988,1822172,19.231714,-0.48947763,,0.14999999,2119,127.97722,1.5928345e-10,11632.203,3.0,-4.2987037,17.340988,0.06730953,-4.043555,1.1161895,21.389502,859.9207173194903,2119,-2.3029938,-0.63234234,-3.3333333,168,,-1.0,-4.0085497,-2.1577873,169
-11.654569,20.997242,0.011427123,5.4904013,4251.129859209061,17.340988,1823171,19.231064,-0.49040106,,0.14999999,2120,127.97722,1.591332e-10,11639.65,3.0,-4.2990766,17.340988,1.3174698e-11,-5.20161,0.9771147,16.438429,859.986320754717,2120,9.286721,-2.4471498,10.0,168,,-0.16666667,-4.00902,2.7926352,169
-11.654569,18.13604,2.4533532,5.4892125,4253.855463504791,17.340988,1823547,19.231249,-0.48921263,,0.14999999,2121,127.97722,1.5898319e-10,11642.62,3.0,-4.2988696,17.340988,1.9935279,-3.836754,0.93328846,19.277475,859.7581329561527,2121,5.8377123,2.030313,5.0,168,,-0.5,-4.009486,-0.04622642,169
-11.654569,23.348545,3.1800346e-07,5.4890866,4256.514584541321,17.340988,1824139,19.222507,-0.48908684,,0.14999999,2122,127.97722,1.5883339e-10,11647.842,3.0,-4.2987027,17.340988,8.6450755e-06,-3.8767288,0.9343041,17.501816,859.6319509896324,2122,11.860682,-0.22230159,10.0,168,,0.33333334,-4.0088015,1.7206911,169
-11.654569,32.325912,8.454241e-06,5.48946,4259.88730931282,17.340988,1825138,19.221806,-0.48945987,,0.14999999,2123,127.97722,1.5868379e-10,11654.123,3.0,-4.2987547,17.340988,6.0728355e-22,-4.3395853,0.9910992,17.265314,859.6975977390485,2123,7.1692495,-1.2810748,10.0,168,,-1.0,-4.0092726,1.956491,169
-11.654569,45.59019,1.6984481e-18,5.4865594,4262.696039199829,17.340988,1825395,19.219986,-0.4865595,,0.14999999,2124,127.97722,1.5853441e-10,11653.452,3.0,-4.298588,17.340988,,-3.9328442,1.0665843,24.25997,859.4138418079096,2124,-5.345459,5.6708946,-5.0,168,,1.0,-4.0097437,-5.0399847,169
-11.654569,29.940224,0.005494841,5.490173,4265.905406713486,17.340988,1826394,19.218103,-0.49017292,,0.14999999,2125,127.97722,1.5838524e-10,11666.617,3.0,-4.299497,17.340988,6.807783e-14,-6.291689,1.0131673,19.288591,859.4795294117647,2125,-8.974293,-8.165075,-10.0,168,,,-4.0102143,-0.07048791,169
-11.654569,30.994072,0.11983171,5.489949,4269.204154968262,17.340988,1827393,19.218508,-0.48994908,,0.14999999,2126,127.97722,1.5823627e-10,11671.632,3.0,-4.2993736,17.340988,0.13160512,-4.047915,1.0476706,19.827608,859.5451552210725,2126,-11.649378,-0.014194952,-10.0,168,,-0.5,-4.010682,-0.60909986,169
-11.654569,18.572077,0.008394528,5.4898887,4272.345565080643,17.340988,1828392,19.212988,-0.4898887,,0.14999999,2127,127.97722,1.5808752e-10,11676.993,3.0,-4.2993994,17.340988,1.6451878e-07,-4.3970604,1.0764972,19.220266,859.6107193229901,2127,2.0316164,-0.36162075,3.3333333,168,,0.16666667,-4.011096,-0.0072781383,169
-11.654569,21.357313,0.006151146,5.4899187,4275.479004144669,17.340988,1829391,19.211786,-0.48991853,,0.14999999,2128,127.97722,1.5793897e-10,11682.547,3.0,-4.2992396,17.340988,2.913982e-12,-4.0335917,1.0393769,16.561209,859.6762218045113,2128,9.903432,-0.553304,10.0,168,,-0.6666667,-4.0115623,2.6505773,169
-11.654569,19.673805,10.058963,5.4898944,4278.58212184906,17.340988,1829851,19.210213,-0.48989424,,0.14999999,2129,127.97722,1.5779063e-10,11687.984,3.0,-4.2990994,17.340988,3.6473677e-05,-4.0376754,1.0158544,19.791986,859.4884922498826,2129,-4.3027787,-0.43816376,-3.3333333,168,,-0.5,-4.012029,-0.58177435,169
-11.654569,25.837896,7.340681e-14,5.4896684,4281.740140199661,17.340988,1830850,19.203558,-0.48966837,,0.14999999,2130,127.97722,1.5764251e-10,11692.994,3.0,-4.2989445,17.340988,3.3599264e-07,-3.982957,0.9738485,22.238659,859.5539906103286,2130,1.973721,-0.008866552,,168,,0.8333333,-4.007785,-3.035101,169
-11.654569,84.182755,8.3558974e-21,5.4922104,4284.910849332809,17.340988,1831849,19.201525,-0.49221024,,0.14999999,2131,127.97722,1.5749459e-10,11703.9,3.0,-4.2991686,17.340988,0.3972378,-4.7465453,1.0552555,25.586443,859.6194274988269,2131,13.441111,-5.9063015,10.0,168,,1.0,-4.0082545,-6.3849177,169
-11.654569,37.276894,6.099577e-16,5.4960356,4288.1942183971405,17.340988,1832848,19.201622,-0.49603546,,0.14999999,2132,127.97722,1.573469e-10,11717.548,3.0,-4.2997847,17.340988,2.2442399e-11,-5.66006,1.0418893,22.23294,859.6848030018762,2132,-13.583141,-8.647674,-10.0,168,,0.8333333,-4.0087237,-3.0313177,169
-11.654569,54.203365,3.8980143e-05,5.4988055,4291.356833934784,17.340988,1833847,19.199923,-0.49880546,,0.14999999,2133,127.97722,1.5719939e-10,11728.952,3.0,-4.301146,17.340988,,-7.241258,1.0403507,21.123106,859.7501172058134,2133,-14.55403,-6.4043684,-10.0,168,,-1.0,-4.0091925,-1.9231826,169
-11.654569,20.296146,3.4101958,5.4990277,4294.627225637436,17.340988,1834846,19.192049,-0.49902755,,0.14999999,2134,127.97722,1.5705211e-10,11734.925,3.0,-4.301611,17.340988,0.001653534,-5.324956,0.88413435,20.041641,859.8153701968135,2134,-0.2981214,-0.97280777,,168,,-0.6666667,-4.009661,-0.84959245,169
