AvgEpLen,Regret,TimeElapsed,BoundBonus,ActionIn1,IWFirstEpisode,Iteration,NumTrainableParams,IWMax,ReturnStepMax,ReturnLastEpisode,ReturnAbsMax,ReturnMean,IWLastEpisode,NumTrajectories,IWMean,Bound,MountainCar_std1_higher,TimestepsSoFar,DenMISELogFirst,ReturnMax,MountainCar_mu1_higher,IWMin,DenMISEMeanLog,MountainCar_std0_higher,Delta,BoundMISE,ReturnMin,Regret/t,GridSize,MountainCar_mu0_higher,MinEpLen,DenMISELogLast
866.5599442379182,12087.3125,4583.335326433182,22.400885,1.0500944,1.509231e-11,2152,,20.678568,119.56313,-0.33464706,19.432583,-0.6167809,7.891907,2152,1.0155184,21.381578,3.0,1864837,-4.041726,19.432583,1.6666666,,-4.302838,0.14999999,1.5443581e-10,-1.0193053,-11.835663,5.6167808,169,0.5,157,-3.9878948
866.6214584300975,12093.256,4587.299895524979,21.53837,-6.568834,6.8446575e-06,2153,,19.094301,119.56313,-0.94361466,19.432583,-0.6169327,0.22355434,2153,1.0102443,21.38025,3.0,1865836,-4.042191,19.432583,-5.0,,-4.3027244,0.14999999,1.542924e-10,-0.15811853,-11.835663,5.616933,169,0.16666667,157,-4.0696864
866.6829155060353,12098.289,4591.43415927887,22.980934,13.860958,7.4691034e-18,2154,,32.78913,119.56313,-0.03306085,19.432583,-0.6166617,3.754329e-09,2154,0.97351265,21.375744,3.0,1866835,-4.042655,19.432583,10.0,,-4.302569,0.14999999,1.5414917e-10,-1.6051904,-11.835663,5.6166615,169,0.6666667,157,-3.978393
866.4371229698376,12101.203,4595.605729818344,21.429277,-12.021379,2.1782334e-05,2155,,29.829655,119.56313,2.0862925,19.432583,-0.61540735,3.829197e-15,2155,1.0457771,21.3643,3.0,1867172,-4.0431194,19.432583,-10.0,,-4.3028946,0.14999999,1.5400614e-10,-0.064977415,-11.835663,5.6154075,169,,157,-4.972863
866.4986085343228,12106.204,4599.498202085495,20.955805,8.563183,0.0009310319,2156,,17.204254,119.56313,-0.001279708,19.432583,-0.61512256,3.4715033e-06,2156,0.9509373,21.358637,3.0,1868171,-4.0435834,19.432583,5.0,,-4.3029876,0.14999999,1.5386331e-10,0.40283263,-11.835663,5.615123,169,,157,-4.545814
866.4089012517385,12111.111,4602.66738152504,21.48625,-3.3365736,0.13175532,2157,,18.78485,119.56313,0.09261651,19.432583,-0.61479443,0.00478389,2157,1.0193441,21.358406,3.0,1868844,-4.0440464,19.432583,-3.3333333,,-4.30279,0.14999999,1.5372068e-10,-0.12784454,-11.835663,5.6147943,169,-0.16666667,157,-3.8269916
866.470342910102,12116.261,4606.471979141235,20.583797,9.493044,5.4302784e-14,2158,,27.194962,119.56313,-0.14904712,19.432583,-0.61457866,5.9130953e-09,2158,1.007911,21.354052,3.0,1869843,-4.044449,19.432583,10.0,,-4.3026347,0.14999999,1.5357823e-10,0.7702543,-11.835663,5.6145787,169,0.5,157,-3.9860044
866.5317276516906,12122.775,4610.109312057495,21.680618,3.6754992,4.1398234,2159,,19.051683,119.56313,-1.5144697,19.432583,-0.6149954,4.1272294e-15,2159,0.98661804,21.340282,3.0,1870842,-4.0449123,19.432583,5.0,,-4.3025417,0.14999999,1.53436e-10,-0.34033614,-11.835663,5.6149955,169,-0.6666667,157,-4.1059294
866.4925925925926,12128.365,4613.5232610702515,21.607527,2.3301606,2.7598472,2160,,19.010798,119.56313,-0.58959186,19.432583,-0.6149837,6.462088,2160,1.0760363,21.338575,3.0,1871624,-4.04346,19.432583,1.6666666,,-4.3023987,0.14999999,1.5329397e-10,-0.2689509,-11.835663,5.6149836,169,-0.33333334,157,-3.9783914
866.5539102267469,12133.542,4617.291506767273,21.651155,-15.788738,0.017137628,2161,,29.892962,119.56313,-0.17736682,19.432583,-0.6147812,0.002471859,2161,1.0150818,21.334131,3.0,1872623,-4.0426455,19.432583,-10.0,,-4.3022094,0.14999999,1.5315213e-10,-0.3170239,-11.835663,5.6147814,169,-0.33333334,157,-3.967819
866.6151711378353,12138.714,4621.064467430115,19.146307,5.189795,0.009899485,2162,,22.907322,119.56313,-0.17180862,19.432583,-0.6145763,2.7358746e-14,2162,0.98541963,21.332642,3.0,1873622,-4.0431004,19.432583,10.0,,-4.303056,0.14999999,1.5301048e-10,2.1863346,-11.835663,5.6145763,169,-0.33333334,157,-6.1427226
866.6763754045307,12143.842,4624.555881261826,20.21635,9.878081,0.0022590356,2163,,38.690758,119.56313,-0.12782672,19.432583,-0.6143513,8.9749965e-06,2163,0.9544089,21.317415,3.0,1874621,-4.043558,19.432583,10.0,,-4.3028817,0.14999999,1.5286904e-10,1.1010655,-11.835663,5.6143513,169,-1.0,157,-3.9087417
866.4223659889094,12147.246,4627.496781826019,21.735212,-0.84482074,1.1161017e-08,2164,,19.235569,119.56313,1.5960684,19.432583,-0.6133298,3.0015674e-26,2164,0.99533653,21.311472,3.0,1874938,-4.044019,19.432583,-5.0,,-4.303251,0.14999999,1.5272777e-10,-0.42374003,-11.835663,5.61333,169,0.33333334,157,-5.0529227
866.4836027713626,12152.259,4631.730741024017,18.34669,9.129906,7.0450525e-08,2165,,21.795284,119.56313,-0.013089602,19.432583,-0.61305255,0.008605761,2165,0.99334955,21.310492,3.0,1875937,-4.0444813,19.432583,10.0,,-4.3031025,0.14999999,1.5258672e-10,2.963803,-11.835663,5.6130524,169,0.16666667,157,-3.974578
866.544783010157,12158.424,4635.2513563632965,23.180338,-7.6706047,0.07829241,2166,,35.003994,119.56313,-1.165,19.432583,-0.6133074,8.563204e-26,2166,0.9601415,21.310722,3.0,1876936,-4.0449433,19.432583,-6.6666665,,-4.302954,0.14999999,1.5244588e-10,-1.8696159,-11.835663,5.6133075,169,-1.0,157,-3.9756522
866.6059067835718,12165.622,4639.21887588501,22.303158,-5.153901,0.09694408,2167,,33.15062,119.56313,-2.1984634,19.432583,-0.6140389,0.32809022,2167,1.0438826,21.31197,3.0,1877935,-4.0453687,19.432583,-10.0,,-4.303146,0.14999999,1.523052e-10,-0.99118865,-11.835663,5.614039,169,-0.6666667,157,-4.6714835
866.6669741697417,12171.151,4642.753072500229,24.278028,-5.5495605,2.9251743e-20,2168,,24.58796,119.56313,-0.5289492,19.432583,-0.6139996,6.6550606e-16,2168,0.9999568,21.304375,3.0,1878934,-4.0457854,19.432583,-5.0,,-4.302996,0.14999999,1.5216473e-10,-2.973653,-11.835663,5.6139994,169,0.8333333,157,-4.0196595
866.7279852466575,12177.91,4646.646840572357,22.15731,-10.162915,9.421882e-14,2169,,31.194582,119.56313,-1.7587051,19.432583,-0.6145274,4.445944,2169,0.89585704,21.301256,3.0,1879933,-4.0462465,19.432583,-10.0,,-4.302919,0.14999999,1.5202446e-10,-0.85605466,-11.835663,5.614527,169,0.5,157,-4.132121
866.788940092166,12183.345,4650.84313750267,21.896046,-5.8196096,13.360668,2170,,19.866192,119.56313,-0.43513367,19.432583,-0.6144447,1.0452279e-08,2170,1.0343586,21.289883,3.0,1880932,-4.046707,19.432583,-1.6666666,,-4.3029504,0.14999999,1.5188438e-10,-0.6061628,-11.835663,5.6144447,169,-0.5,157,-4.264691
866.8498387839705,12189.389,4655.149240255356,21.29294,0.28657737,0.0034976583,2171,,18.624943,119.56313,-1.0437971,19.432583,-0.61464244,2.62354e-05,2171,1.0055999,21.285337,3.0,1881931,-4.04103,19.432583,1.6666666,,-4.3028226,0.14999999,1.5174448e-10,-0.007603231,-11.835663,5.6146426,169,,157,-4.0581455
866.9106813996317,12194.391,4658.868756055832,23.057817,1.44026,2.5396684e-15,2172,,21.712734,119.56313,-0.0023897975,19.432583,-0.6143606,0.0022028037,2172,0.9997244,21.271503,3.0,1882930,-4.0414886,19.432583,,,-4.302667,0.14999999,1.5160478e-10,-1.7863142,-11.835663,5.614361,169,0.6666667,157,-3.9687772
866.971468016567,12200.161,4663.02664732933,22.68506,-4.004261,4.184404,2173,,20.987583,119.56313,-0.7697262,19.432583,-0.6144321,4.2904752e-16,2173,0.9898465,21.270002,3.0,1883929,-4.0419493,19.432583,-3.3333333,,-4.3025513,0.14999999,1.5146528e-10,-1.4150575,-11.835663,5.6144323,169,-0.8333333,157,-4.0494013
867.0321987120515,12206.512,4666.704963922501,22.46005,7.882041,3.4792528,2174,,20.573845,119.56313,-1.3511643,19.432583,-0.61477095,1.9699165,2174,1.0050688,21.26671,3.0,1884928,-4.0404854,19.432583,3.3333333,,-4.302457,0.14999999,1.5132597e-10,-1.1933411,-11.835663,5.614771,169,-0.8333333,157,-4.0833983
866.8680459770115,12211.678,4669.748775243759,21.713781,3.610741,3.179278e-08,2175,,19.425762,119.56313,-0.16570605,19.432583,-0.6145645,1.2865698e-08,2175,1.0380235,21.266396,3.0,1885438,-4.039346,19.432583,1.6666666,,-4.302279,0.14999999,1.5118685e-10,-0.4473856,-11.835663,5.6145644,169,0.33333334,157,-3.918191
866.9287683823529,12217.451,4673.681080579758,21.140795,5.7715225,0.73008955,2176,,17.870325,119.56313,-0.77333707,19.432583,-0.6146375,8.245468e-06,2176,1.0685306,21.26327,3.0,1886437,-4.039806,19.432583,5.0,,-4.302143,0.14999999,1.5104792e-10,0.1224747,-11.835663,5.6146374,169,-0.33333334,157,-4.04339
866.7556270096463,12222.105,4677.695956468582,21.555569,-9.671684,0.34153146,2177,,18.832369,119.56313,0.34606013,19.432583,-0.6141962,0.0018546601,2177,0.98033124,21.254564,3.0,1886927,-4.03993,19.432583,-6.6666665,,-4.301929,0.14999999,1.5090919e-10,-0.30100465,-11.835663,5.6141963,169,-0.33333334,157,-3.9026256
866.8163452708907,12227.321,4682.373765230179,24.968842,6.775483,7.1688585e-21,2178,,26.11742,119.56313,-0.21613011,19.432583,-0.6140134,5.586487e-18,2178,0.9802523,21.254313,3.0,1887926,-4.040232,19.432583,6.6666665,,-4.301844,0.14999999,1.5077065e-10,-3.7145295,-11.835663,5.614013,169,0.8333333,157,-4.0943327
866.877007801744,12236.88,4686.717471122742,26.254425,-9.280946,6.0381933e-27,2179,,62.53399,119.56313,-4.5586724,19.432583,-0.61582375,2.0624655e-05,2179,1.0702639,21.249624,3.0,1888925,-4.0406914,19.432583,-10.0,,-4.3018885,0.14999999,1.506323e-10,-5.0048013,-11.835663,5.6158237,169,1.0,157,-4.3763056
866.9376146788991,12246.332,4690.440809249878,19.756302,9.064425,0.05573827,2180,,25.199545,119.56313,-4.4525833,19.432583,-0.61758375,1.3631472e-36,2180,0.9878165,21.247164,3.0,1889924,-4.04115,19.432583,10.0,,-4.3020883,0.14999999,1.5049413e-10,1.490862,-11.835663,5.6175838,169,-0.6666667,157,-4.799397
866.6914259513984,12248.748,4693.814142227173,18.343666,10.55539,1.255744e-05,2181,,21.415905,119.56313,2.5843754,19.432583,-0.61611557,0.0052356264,2181,0.9936197,21.243168,3.0,1890254,-4.041583,19.432583,10.0,,-4.3019476,0.14999999,1.5035616e-10,2.8995028,-11.835663,5.6161156,169,,157,-3.9794667
866.531622364803,12253.545,4697.824204683304,21.619959,-9.339321,1.9811554e-10,2182,,30.34861,119.56313,0.20295225,19.432583,-0.61574024,2.5060984e-09,2182,0.9115844,21.243309,3.0,1890772,-4.0420413,19.432583,-10.0,,-4.3018045,0.14999999,1.5021837e-10,-0.37665072,-11.835663,5.6157403,169,0.33333334,157,-3.9829931
866.5923041685753,12259.018,4701.515499830246,18.86152,14.2717495,1.14441116e-10,2183,,22.877785,119.56313,-0.4726681,19.432583,-0.6156747,8.404363e-09,2183,1.0109615,21.232908,3.0,1891771,-4.0424995,19.432583,10.0,,-4.301779,0.14999999,1.5008078e-10,2.371388,-11.835663,5.6156745,169,0.33333334,157,-4.152941
866.3136446886447,12258.225,4704.861850500107,23.007795,-12.66283,0.0039101914,2184,,49.525787,119.56313,5.792852,19.432583,-0.61274034,1.2027988e-36,2184,0.9252446,21.232988,3.0,1892029,-4.042958,19.432583,-10.0,,-4.302167,0.14999999,1.4994338e-10,-1.7748066,-11.835663,5.6127405,169,-1.0,157,-5.159215
866.3743707093821,12264.791,4708.706899881363,21.864784,6.7227526,1.3017948e-12,2185,,19.42781,119.56313,-1.5666256,19.432583,-0.6131769,2.2850492e-26,2185,1.003952,21.214325,3.0,1893028,-4.0434136,19.432583,6.6666665,,-4.3023534,0.14999999,1.4980617e-10,-0.6504587,-11.835663,5.613177,169,0.5,157,-4.630528
866.4350411710888,12271.49,4713.402527093887,21.345922,-7.1717176,0.0011338089,2186,,29.814638,119.56313,-1.6983503,19.432583,-0.6136733,3.9891854e-11,2186,1.0350435,21.214006,3.0,1894027,-4.0438714,19.432583,-10.0,,-4.3022466,0.14999999,1.4966912e-10,-0.13191569,-11.835663,5.613673,169,-0.16666667,157,-4.06974
866.4956561499771,12276.501,4717.59299492836,21.761084,6.124619,0.054253604,2187,,28.740673,119.56313,-0.0109478785,19.432583,-0.6133977,5.9202263e-13,2187,1.0448986,21.20355,3.0,1895026,-4.044328,19.432583,6.6666665,,-4.302086,0.14999999,1.495323e-10,-0.557534,-11.835663,5.6133976,169,-1.0,157,-3.9827466
866.2851919561243,12281.488,4721.046613454819,23.392172,-6.028069,0.76994586,2188,,34.208317,119.56313,0.012267638,19.432583,-0.61311173,0.74821913,2188,1.1140132,21.206934,3.0,1895432,-4.04476,19.432583,,,-4.3019147,0.14999999,1.4939565e-10,-2.1852381,-11.835663,5.6131115,169,-1.0,157,-3.9691818
866.3458200091366,12288.686,4724.917960643768,20.92928,7.1542845,5.2148985e-06,2189,,17.901455,119.56313,-2.1967275,19.432583,-0.6138352,7.391783e-17,2189,0.978228,21.202862,3.0,1896431,-4.0448656,19.432583,5.0,,-4.302029,0.14999999,1.4925919e-10,0.27358186,-11.835663,5.6138353,169,0.16666667,157,-4.6630144
866.3703196347032,12293.703,4728.9731323719025,21.261972,-5.8793874,0.000436235,2190,,18.924671,119.56313,-0.017786035,19.432583,-0.61356306,0.000381689,2190,1.0323954,21.197786,3.0,1897351,-4.0453224,19.432583,-6.6666665,,-4.3018274,0.14999999,1.4912291e-10,-0.06418624,-11.835663,5.613563,169,,157,-3.8366332
866.4308534915564,12298.709,4733.8913543224335,21.350475,0.17926282,2.1543721e-05,2191,,18.89514,119.56313,-0.0054555004,19.432583,-0.6132855,2.614674,2191,1.0082344,21.188719,3.0,1898350,-4.0457788,19.432583,-1.6666666,,-4.3016634,0.14999999,1.4898682e-10,-0.16175643,-11.835663,5.6132855,169,0.16666667,157,-3.9707813
866.4913321167883,12304.04,4738.12290263176,20.861237,4.9421062,0.048553973,2192,,17.701195,119.56313,-0.3317713,19.432583,-0.61315703,0.020890502,2192,0.98557854,21.189024,3.0,1899349,-4.0462346,19.432583,5.0,,-4.3015256,0.14999999,1.488509e-10,0.32778668,-11.835663,5.6131573,169,-0.16666667,157,-4.007697
866.5517555859553,12309.046,4742.254273176193,25.723484,-0.7530513,1.071121e-24,2193,,43.58535,119.56313,-0.0054818895,19.432583,-0.61288,8.1199714e-10,2193,0.9094474,21.189,3.0,1900348,-4.046669,19.432583,-1.6666666,,-4.301352,0.14999999,1.4871519e-10,-4.534484,-11.835663,5.6128798,169,1.0,157,-3.904539
866.6121239744758,12316.427,4746.514719009399,22.134771,-10.788411,1.9406329,2194,,20.39544,119.56313,-2.380863,19.432583,-0.6136858,3.940128e-20,2194,0.97332704,21.189047,3.0,1901347,-4.047125,19.432583,-6.6666665,,-4.301341,0.14999999,1.4857965e-10,-0.9457249,-11.835663,5.6136856,169,-0.6666667,157,-4.1822886
866.672437357631,12322.244,4751.175904035568,19.342388,5.7149014,0.0437473,2195,,23.88999,119.56313,-0.8171286,19.432583,-0.6137785,2.759249e-09,2195,1.0231249,21.187733,3.0,1902346,-4.046696,19.432583,10.0,,-4.3013277,0.14999999,1.4844431e-10,1.845345,-11.835663,5.6137786,169,-0.5,157,-4.243488
866.5182149362478,12327.171,4754.779573202133,22.163172,-0.0026199818,1.0956573e-11,2196,,20.67522,119.56313,0.07315199,19.432583,-0.61346567,1.1768002e-09,2196,0.9956017,21.185171,3.0,1902874,-4.047132,19.432583,-3.3333333,,-4.301141,0.14999999,1.4830914e-10,-0.9780001,-11.835663,5.613466,169,0.5,157,-3.91188
866.5785161583979,12333.815,4758.885567903519,21.387003,-12.5692425,1.2239646e-07,2197,,31.065685,119.56313,-1.6448756,19.432583,-0.6139352,0.0006879299,2197,1.0048532,21.247353,3.0,1903873,-4.047587,19.432583,-10.0,,-4.301066,0.14999999,1.2786604e-10,-0.13965066,-11.835663,5.613935,169,0.16666667,157,-4.1292005
866.638762511374,12338.83,4762.494225740433,21.395199,4.599323,3.0352733,2198,,18.151007,119.56313,-0.014338097,19.432583,-0.61366236,1.8122011e-10,2198,1.0705116,21.368088,3.0,1904872,-4.0480423,19.432583,5.3846154,,-4.301265,0.14999999,1.2774971e-10,-0.02711171,-11.835663,5.6136622,196,-0.53846157,157,-4.739551
866.4965893587995,12344.459,5282.69872045517,22.033573,-10.84453,0.08955538,2199,,32.53989,119.56313,-0.628546,19.432583,-0.61366916,3.3438126e-05,2199,1.0397446,21.324862,3.0,1905426,-4.047117,19.432583,-10.0,,-4.301084,0.14999999,1.2763354e-10,-0.7087108,-11.835663,5.6136694,196,-0.53846157,157,-3.973305
866.5568181818181,12350.195,5286.809153556824,21.998968,-2.1500268,13.956766,2200,,20.041224,119.56313,-0.7372238,19.432583,-0.6137253,0.69480884,2200,1.010845,21.32218,3.0,1906425,-4.047531,19.432583,-2.3076923,,-4.3010416,0.14999999,1.2751754e-10,-0.67678887,-11.835663,5.613725,196,-0.53846157,157,-4.2433524
866.6169922762381,12355.827,5291.767772436142,21.01699,12.03956,7.7669465e-15,2201,,27.848528,119.56313,-0.6314559,19.432583,-0.61373335,9.965242e-14,2201,1.0184361,21.291267,3.0,1907424,-4.0416613,19.432583,10.0,,-4.300913,0.14999999,1.2740169e-10,0.2742769,-11.835663,5.6137333,196,0.53846157,157,-4.0266795
866.3428701180745,12354.752,5295.350054264069,21.464333,-3.825917,0.72348624,2202,,19.14791,119.56313,6.075732,19.432583,-0.6106955,9.593897e-08,2202,1.0523695,21.280191,3.0,1907687,-4.0421157,19.432583,-0.7692308,,-4.3009152,0.14999999,1.2728599e-10,-0.18414147,-11.835663,5.6106954,196,-0.23076923,157,-4.3227053
866.4030866999547,12360.134,5300.062297105789,22.277956,-6.6057854,1.3459814e-14,2203,,32.598545,119.56313,-0.38275528,19.432583,-0.610592,4.3248174e-09,2203,0.9059397,21.279192,3.0,1908686,-4.042241,19.432583,-10.0,,-4.300757,0.14999999,1.2717047e-10,-0.9987646,-11.835663,5.610592,196,0.53846157,157,-4.0027447
866.4632486388384,12365.405,5304.700597524643,22.470879,-0.48352113,1.847998e-12,2204,,20.923273,119.56313,-0.2707975,19.432583,-0.61043787,0.05013364,2204,1.0225453,21.265398,3.0,1909685,-4.042695,19.432583,2.3076923,,-4.300666,0.14999999,1.270551e-10,-1.205481,-11.835663,5.610438,196,0.53846157,157,-4.0027
866.5233560090703,12370.629,5309.32407784462,22.343586,-5.97226,6.131687e-13,2205,,20.496853,119.56313,-0.22372495,19.432583,-0.61026245,1.1763265,2205,0.9714691,21.245184,3.0,1910684,-4.0431485,19.432583,-5.3846154,,-4.300521,0.14999999,1.2693989e-10,-1.0984017,-11.835663,5.6102624,196,0.53846157,157,-3.999633
866.5834088848595,12376.023,5314.1989579200745,18.802553,17.723402,0.0021535896,2206,,21.922352,119.56313,-0.3951164,19.432583,-0.6101649,3.0724459e-09,2206,0.98339623,21.244474,3.0,1911683,-4.043602,19.432583,10.0,,-4.3004017,0.14999999,1.2682481e-10,2.441921,-11.835663,5.6101646,196,-0.23076923,157,-4.007085
866.263706388763,12361.688,5317.833869218826,18.372591,8.483489,9.091775e-05,2207,,21.37654,119.56313,19.33546,19.432583,-0.60112745,21.28119,2207,0.99906987,21.314701,3.0,1911844,-4.044054,19.432583,10.0,,-4.301883,0.14999999,1.2670992e-10,2.9421105,-11.835663,5.6011276,196,-0.07692308,157,-7.552248
866.0172101449275,12362.946,5321.063360214233,25.401445,15.921665,1.3082775e-22,2208,,40.611336,119.56313,3.7421064,19.432583,-0.5991604,9.685724e-05,2208,1.0077769,21.24302,3.0,1912166,-4.044507,19.432583,10.0,,-4.301667,0.14999999,1.2659516e-10,-4.158426,-11.835663,5.59916,196,0.84615386,157,-3.821089
866.0774105930285,12375.754,5325.321001768112,24.18861,-9.311526,2.2668995e-22,2209,,39.22015,119.56313,-7.808055,19.432583,-0.6024238,1.4020741e-13,2209,0.95184374,21.238289,3.0,1913165,-4.04496,19.432583,-10.0,,-4.3025966,0.14999999,1.2648058e-10,-2.9503205,-11.835663,5.6024237,196,0.84615386,157,-6.3579903
866.137556561086,12381.764,5328.866782426834,21.768211,0.9896119,12.269249,2210,,19.394684,119.56313,-1.00949,19.432583,-0.602608,3.938074e-14,2210,1.034815,21.221817,3.0,1914164,-4.0454125,19.432583,2.3076923,,-4.302579,0.14999999,1.2636615e-10,-0.5463936,-11.835663,5.602608,196,-0.53846157,157,-4.2122517
866.1976481230213,12387.161,5332.2539966106415,20.166346,11.387172,0.018283868,2211,,25.861607,119.56313,-0.39757383,19.432583,-0.6025153,0.004077125,2211,0.8888597,21.217264,3.0,1915163,-4.0403285,19.432583,10.0,,-4.302423,0.14999999,1.2625186e-10,1.0509177,-11.835663,5.602515,196,-0.84615386,157,-3.991432
865.9186256781194,12386.352,5335.597720384598,20.044561,16.20869,0.0022527513,2212,,38.67829,119.56313,5.809374,19.432583,-0.5996165,33.28713,2212,0.9653488,21.230688,3.0,1915412,-4.0407724,19.432583,10.0,,-4.302791,0.14999999,1.2613774e-10,1.1861271,-11.835663,5.5996165,196,-1.0,157,-4.9997926
865.6140985088116,12380.084,5338.589283943176,21.87878,-7.493102,4.0520873,2213,,19.83227,119.56313,11.2676115,19.432583,-0.5942541,5.0128922e-11,2213,0.9816127,21.215288,3.0,1915604,-4.0412235,19.432583,-5.3846154,,-4.304044,0.14999999,1.2602376e-10,-0.6634915,-11.835663,5.594254,196,-0.53846157,157,-7.036658
865.6743450767841,12385.838,5342.338933944702,26.192734,-5.6813183,2.7458966e-25,2214,,42.16138,119.56313,-0.75314564,19.432583,-0.59432584,9.210672e-24,2214,1.044438,21.215473,3.0,1916603,-4.039846,19.432583,-5.3846154,,-4.3039308,0.14999999,1.2590994e-10,-4.97726,-11.835663,5.594326,196,1.0,157,-4.0349493
865.7345372460496,12393.257,5346.127859115601,18.189426,12.339504,1.3349203e-06,2215,,20.942442,119.56313,-2.4195082,19.432583,-0.5951499,7.523951e-11,2215,0.9917799,21.208944,3.0,1917602,-4.0402975,19.432583,10.0,,-4.303864,0.14999999,1.2579628e-10,3.0195184,-11.835663,5.59515,196,0.07692308,157,-4.194049
865.4972924187725,12395.169,5349.240683317184,18.636063,8.944901,0.0021474543,2216,,21.667496,119.56313,3.0877304,19.432583,-0.5934879,11.745066,2216,0.985363,21.20517,3.0,1917942,-4.040749,19.432583,10.0,,-4.303896,0.14999999,1.2568277e-10,2.5691066,-11.835663,5.5934877,196,-0.23076923,157,-4.3674684
865.2476319350474,12395.943,5352.816391944885,21.379305,-9.724464,0.16935644,2217,,19.09153,119.56313,4.2255745,19.432583,-0.5913142,0.00011816344,2217,1.0033121,21.196966,3.0,1918254,-4.041199,19.432583,-5.3846154,,-4.303695,0.14999999,1.2556942e-10,-0.18233924,-11.835663,5.5913143,196,-0.23076923,157,-3.8391862
865.3079350766457,12400.974,5356.411906242371,21.425611,-12.057351,5.423482e-07,2218,,19.157324,119.56313,-0.029759139,19.432583,-0.59106106,4.4296913,2218,1.0160395,21.187635,3.0,1919253,-4.0415735,19.432583,-5.3846154,,-4.303615,0.14999999,1.2545621e-10,-0.23797585,-11.835663,5.591061,196,0.23076923,157,-4.1291795
865.3681838666066,12406.007,5360.199650287628,20.925312,6.02854,4.036748e-07,2219,,17.91607,119.56313,-0.03377448,19.432583,-0.5908099,9.4582055e-07,2219,0.9848437,21.186806,3.0,1920252,-4.0420246,19.432583,5.3846154,,-4.303744,0.14999999,1.2534315e-10,0.26149318,-11.835663,5.59081,196,0.23076923,157,-4.601907
865.4283783783784,12411.148,5364.123564481735,22.290245,4.182776,4.558743e-13,2220,,20.362492,119.56313,-0.14161621,19.432583,-0.5906076,1.1273634,2220,0.99598837,21.181477,3.0,1921251,-4.0424747,19.432583,5.3846154,,-4.3035655,0.14999999,1.2523027e-10,-1.1087683,-11.835663,5.5906076,196,0.53846157,157,-3.891763
865.4885186852769,12416.946,5368.398577451706,24.28282,1.3685939,3.1046754e-20,2221,,25.016565,119.56313,-0.7974897,19.432583,-0.5907007,0.96845436,2221,0.90937304,21.179964,3.0,1922250,-4.0429254,19.432583,2.3076923,,-4.3034487,0.14999999,1.2511753e-10,-3.1028557,-11.835663,5.5907006,196,0.84615386,157,-4.0379567
865.5486048604861,12423.094,5372.783799648285,22.53036,-8.9787,0.03176339,2222,,34.154236,119.56313,-1.1468587,19.432583,-0.5909511,1.2516006e-21,2222,0.97209436,21.168652,3.0,1923249,-4.0433755,19.432583,-10.0,,-4.3033953,0.14999999,1.2500492e-10,-1.3617079,-11.835663,5.590951,196,-0.84615386,157,-4.0903435
865.608636977058,12430.08,5377.4050097465515,19.385447,5.546214,0.051537134,2223,,24.841173,119.56313,-1.987328,19.432583,-0.5915792,2.1150368e-09,2223,1.0191861,21.168736,3.0,1924248,-4.0438113,19.432583,10.0,,-4.3034625,0.14999999,1.2489249e-10,1.7832896,-11.835663,5.5915794,196,-0.53846157,157,-4.424588
865.4577338129496,12434.933,5381.2199602127075,20.832836,8.202929,7.787002e-15,2224,,27.69189,119.56313,0.14794236,19.432583,-0.59124666,9.9693224e-08,2224,1.0151435,21.164871,3.0,1924778,-4.0442376,19.432583,10.0,,-4.303279,0.14999999,1.247802e-10,0.33203498,-11.835663,5.5912466,196,0.53846157,157,-3.9103456
865.5177528089888,12440.512,5384.838214874268,22.534254,2.8296442,4.364787,2225,,21.042065,119.56313,-0.57905984,19.432583,-0.5912411,1.702194e-14,2225,1.013877,21.162716,3.0,1925777,-4.0446873,19.432583,2.3076923,,-4.303092,0.14999999,1.2466807e-10,-1.3715386,-11.835663,5.591241,196,-0.84615386,157,-3.897816
865.4433962264151,12446.613,5388.936695814133,21.231422,-2.7137632,0.030561922,2226,,18.978245,119.56313,-1.1016331,19.432583,-0.5914704,0.0005735798,2226,1.020592,21.162708,3.0,1926477,-4.0431767,19.432583,-0.7692308,,-4.302962,0.14999999,1.2455607e-10,-0.06871388,-11.835663,5.5914702,196,-0.07692308,157,-4.025484
865.5033677593175,12451.631,5393.680430650711,19.962946,16.224688,0.018344002,2227,,25.605127,119.56313,-0.017218895,19.432583,-0.5912126,6.0927965e-09,2227,0.8941395,21.154991,3.0,1927476,-4.043612,19.432583,10.0,,-4.3028073,0.14999999,1.2444425e-10,1.1920452,-11.835663,5.5912127,196,-0.84615386,157,-3.9777565
865.2280071813285,12450.037,5397.195414066315,27.342453,7.695292,6.868612e-26,2228,,50.225975,119.56313,6.593774,19.432583,-0.5879877,2.3488757e-27,2228,1.0237194,21.15453,3.0,1927728,-4.044053,19.432583,6.923077,,-4.30402,0.14999999,1.2433256e-10,-6.187923,-11.835663,5.587988,196,1.0,157,-6.8954415
865.2880215343204,12460.639,5401.7087388038635,22.552471,-11.507466,1.4473134,2229,,21.361153,119.56313,-5.602514,19.432583,-0.5902374,5.1563084e-37,2229,0.9696682,21.142906,3.0,1928727,-4.044502,19.432583,-5.3846154,,-4.304204,0.14999999,1.2422102e-10,-1.4095647,-11.835663,5.5902376,196,-0.84615386,157,-4.734593
