IWMin,BoundMISE,DenMISEMeanLog,MountainCar_std0_higher,ReturnLastEpisode,Delta,IWMean,MountainCar_mu0_higher,Iteration,TimestepsSoFar,NumTrainableParams,IWMax,MountainCar_std1_higher,BoundBonus,DenMISELogLast,Regret/t,IWLastEpisode,ReturnMean,ReturnStepMax,ReturnMax,GridSize,NumTrajectories,Bound,IWFirstEpisode,DenMISELogFirst,MinEpLen,ReturnAbsMax,AvgEpLen,ReturnMin,Regret,ActionIn1,MountainCar_mu1_higher,TimeElapsed
,-0.060065005,-4.3090224,0.14999999,-0.60031205,5.6711563e-11,1.0389004,,3080,2659186,,19.086601,3.0,27.530935,-4.0238113,5.5897975,0.051582,-0.5897977,131.23058,29.019257,225,3080,27.470871,15.916824,-3.9925385,115,29.019257,863.3720779220779,-14.466565,17216.576,-4.5299053,-1.4285715,9721.496183156967
,-0.10426349,-4.3089075,0.14999999,-0.004297055,5.6674755e-11,0.9456226,-0.14285715,3081,2660185,,30.41525,3.0,27.560186,-3.9890118,5.5896077,1.7661245,-0.5896076,131.23058,29.019257,225,3081,27.455923,0.55239546,-3.9877086,115,29.019257,863.4160986692632,-14.466565,17221.582,-9.872521,-10.0,9726.807521343231
,-6.088823,-4.308883,0.14999999,-0.10167644,5.6637986e-11,1.0448909,1.0,3082,2661184,,45.081413,3.0,33.539112,-4.178138,5.5894494,1.086482e-11,-0.5894493,131.23058,29.019257,225,3082,27.450289,2.7845217e-12,-3.987854,115,29.019257,863.4600908500973,-14.466565,17226.684,4.8676662,5.714286,9731.370849132538
,2.854749,-4.3089423,0.14999999,-6.2222714,5.660125e-11,1.0348593,,3083,2662183,,23.685535,3.0,24.5894,-4.532538,5.591276,6.4931716e-10,-0.59127635,131.23058,29.019257,225,3083,27.444149,0.0047705667,-3.9881783,115,29.019257,863.5040544923776,-14.466565,17237.904,9.932341,10.0,9735.759457588196
,-0.7124159,-4.3088284,0.14999999,3.4408712,5.656455e-11,0.95839113,-0.5714286,3084,2662512,,19.732033,3.0,28.152985,-3.9888477,5.5899687,6.823628e-11,-0.5899689,131.23058,29.019257,225,3084,27.440569,0.04814448,-3.988501,115,29.019257,863.3307392996109,-14.466565,17239.465,-10.740876,-5.714286,9739.899618387222
,2.6423593,-4.3088155,0.14999999,-0.43912026,5.6527883e-11,1.0103877,-1.0,3085,2663511,,36.048855,3.0,24.785736,-4.2286363,5.58992,1.7519101e-12,-0.58992004,131.23058,29.019257,225,3085,27.428095,4.6737236e-11,-3.9888096,115,29.019257,863.37471636953,-14.466565,17244.902,13.3989525,10.0,9745.262109518051
,-1.4164599,-4.309302,0.14999999,13.162971,5.6491256e-11,1.0054983,0.5714286,3086,2663691,,20.734898,3.0,28.84265,-5.8163514,5.5854635,3.8715926e-27,-0.58546346,131.23058,29.019257,225,3086,27.42619,4.4522792e-05,-3.9891338,115,29.019257,863.1532728451069,-14.466565,17236.74,8.94867,5.714286,9749.876832723618
,-1.8596252,-4.309254,0.14999999,-2.6518378,5.6454664e-11,0.9569029,-1.0,3087,2664690,,33.300156,3.0,29.28354,-4.1682963,5.586133,4.0673523e-30,-0.5861328,131.23058,29.019257,225,3087,27.423916,1.5535943e-07,-3.9894578,115,29.019257,863.1972789115646,-14.466565,17244.393,1.8751295,-1.4285715,9754.872807264328
,2.5472317,-4.3099594,0.14999999,-3.0126069,5.6418103e-11,0.9622572,-0.2857143,3088,2665440,,24.190138,3.0,24.875498,-6.4399495,5.586919,2.7674765e-09,-0.58691865,131.23058,29.019257,225,3088,27.42273,0.0022936037,-3.9897816,115,29.019257,863.160621761658,-14.466565,17252.404,7.422168,10.0,9759.398031949997
,-0.33499065,-4.309837,0.14999999,0.7198989,5.6381576e-11,1.0494448,0.2857143,3089,2665905,,19.304415,3.0,27.756773,-3.8912816,5.5864954,1.2480106e-06,-0.5864956,131.23058,29.019257,225,3089,27.421782,0.43599942,-3.9901047,115,29.019257,863.0317254775008,-14.466565,17256.686,-7.6113243,-5.714286,9764.151401996613
,2.7561078,-4.3097568,0.14999999,-1.2057565,5.6345092e-11,1.0153446,-1.0,3090,2666904,,35.690224,3.0,24.662914,-4.113888,5.586696,6.0189066e-32,-0.58669597,131.23058,29.019257,225,3090,27.419022,4.680637e-11,-3.9902873,115,29.019257,863.0757281553398,-14.466565,17262.89,9.750164,10.0,9768.787971019745
,-1.2030882,-4.309721,0.14999999,12.701227,5.6308642e-11,0.95950615,0.5714286,3091,2667094,,20.895555,3.0,28.615183,-4.208577,5.582397,3.90607e-26,-0.58239704,131.23058,29.019257,225,3091,27.412094,0.0012927016,-3.9906108,115,29.019257,862.857974765448,-14.466565,17255.19,-4.3479524,-1.4285715,9773.802188873291
,2.3970065,-4.3096747,0.14999999,-1.8932809,5.6272226e-11,1.063891,-0.71428573,3092,2668093,,24.19429,3.0,25.014784,-4.1243916,5.582821,1.4226252e-24,-0.582821,131.23058,29.019257,225,3092,27.41179,8.4823e-07,-3.990934,115,29.019257,862.9020051746443,-14.466565,17262.082,8.921478,10.0,9778.696398735046
,-1.5402572,-4.309542,0.14999999,2.6854353,5.6235846e-11,1.0438088,-0.85714287,3093,2668421,,34.124348,3.0,28.9459,-3.9624352,5.581764,3.5712853e-09,-0.5817644,131.23058,29.019257,225,3093,27.405643,1.054259e-06,-3.9912572,115,29.019257,862.7290656320724,-14.466565,17264.396,-11.342124,-10.0,9783.444225549698
,-1.9917352,-4.3095355,0.14999999,-0.9405676,5.6199496e-11,1.023028,-1.0,3094,2669420,,34.146626,3.0,29.389849,-4.3264127,5.5818806,0.6715821,-0.58188033,131.23058,29.019257,225,3094,27.398113,7.7245e-08,-3.9915805,115,29.019257,862.7731092436975,-14.466565,17270.338,-11.83903,-5.714286,9788.233798742294
,-0.08781282,-4.3097696,0.14999999,-2.2274103,5.616319e-11,1.0027962,0.14285715,3095,2670419,,19.127544,3.0,27.484276,-5.0562367,5.582412,8.193948e-18,-0.582412,131.23058,29.019257,225,3095,27.396463,3.0241704,-3.9919035,115,29.019257,862.8171243941841,-14.466565,17277.564,4.416956,1.4285715,9793.621012210846
,0.37177318,-4.3096585,0.14999999,-0.11129309,5.6126912e-11,0.92629206,-0.2857143,3096,2671418,,18.124844,3.0,27.023552,-3.969176,5.5822597,0.10106634,-0.58225983,131.23058,29.019257,225,3096,27.395325,0.2631933,-3.99125,115,29.019257,862.8611111111111,-14.466565,17282.676,3.8531327,5.714286,9798.503244876862
,-0.6557606,-4.3095727,0.14999999,-0.23334567,5.6090674e-11,0.9566541,0.42857143,3097,2672286,,30.18584,3.0,28.035135,-3.9657943,5.582147,1.4305325e-09,-0.58214724,131.23058,29.019257,225,3097,27.379375,0.0016984133,-3.991488,115,29.019257,862.86277042299,-14.466565,17287.91,-6.6071815,-10.0,9803.598165273666
,-0.12400537,-4.3095036,0.14999999,-0.810213,5.6054467e-11,1.0256846,-0.71428573,3098,2673285,,18.695847,3.0,27.500042,-4.051494,5.582221,1.5366701e-17,-0.5822208,131.23058,29.019257,225,3098,27.376036,9.727742e-05,-3.9918103,115,29.019257,862.9067140090381,-14.466565,17293.72,1.4556456,5.714286,9809.09534072876
,1.8617599,-4.3094006,0.14999999,-0.54837894,5.60183e-11,1.0768312,0.2857143,3099,2674284,,25.563948,3.0,25.510555,-4.013433,5.58221,8.333626e-07,-0.5822099,131.23058,29.019257,225,3099,27.372314,0.00026507155,-3.992133,115,29.019257,862.9506292352372,-14.466565,17299.268,6.458537,10.0,9814.421927928925
,-1.7963514,-4.3092566,0.14999999,-0.18577822,5.5982163e-11,0.9985024,0.71428573,3100,2675283,,33.58255,3.0,29.162,-3.9394767,5.582082,0.04022853,-0.58208203,131.23058,29.019257,225,3100,27.36565,3.834705e-09,-3.9924555,115,29.019257,862.9945161290323,-14.466565,17304.455,8.2169485,10.0,9819.695549488068
,-0.064651504,-4.3091617,0.14999999,-1.0079591,5.594606e-11,0.962383,,3101,2676282,,30.695679,3.0,27.427727,-4.009664,5.582219,4.7330526e-09,-0.58221936,131.23058,29.019257,225,3101,27.363075,0.5091744,-3.992778,115,29.019257,863.038374717833,-14.466565,17310.463,-9.356418,-10.0,9825.30014014244
,2.8213992,-4.3091025,0.14999999,-0.017583136,5.5909995e-11,1.0141784,-1.0,3102,2677281,,35.418896,3.0,24.540623,-4.086103,5.5820374,1.4983221e-16,-0.5820373,131.23058,29.019257,225,3102,27.362022,4.6930543e-11,-3.9929364,115,29.019257,863.0822050290135,-14.466565,17315.48,6.095539,10.0,9830.480113983154
,0.57168233,-4.309231,0.14999999,-2.1174316,5.5873965e-11,1.0079423,,3103,2677873,,17.916801,3.0,26.782217,-4.717994,5.582532,1.34024e-11,-0.5825321,131.23058,29.019257,225,3103,27.353899,0.5494079,-3.9932585,115,29.019257,862.9948436996455,-14.466565,17322.598,1.6008801,5.714286,9834.977973222733
,-0.7331781,-4.309124,0.14999999,-0.05010402,5.583797e-11,1.0022622,0.42857143,3104,2678872,,19.678215,3.0,28.078882,-3.9861526,5.5823607,2.6996956,-0.58236057,131.23058,29.019257,225,3104,27.345705,0.027321087,-3.9934037,115,29.019257,863.0386597938144,-14.466565,17327.646,2.3733413,1.4285715,9840.447328090668
,-0.0657573,-4.30907,0.14999999,-1.8962345,5.5802005e-11,1.0051112,,3105,2679871,,19.036982,3.0,27.408281,-4.142811,5.5827837,1.9640845e-05,-0.5827837,131.23058,29.019257,225,3105,27.342524,7.906401,-3.993717,115,29.019257,863.0824476650564,-14.466565,17334.543,-7.4848228,-5.714286,9845.10906624794
,2.5037303,-4.308969,0.14999999,-0.008948136,5.5766083e-11,1.0684296,-0.5714286,3106,2680870,,23.778442,3.0,24.834042,-3.9997778,5.582599,2.104268e-10,-0.582599,131.23058,29.019257,225,3106,27.337772,2.9298395e-05,-3.991496,115,29.019257,863.126207340631,-14.466565,17339.553,14.946831,10.0,9850.52524638176
,-0.7097944,-4.309519,0.14999999,13.927447,5.5730195e-11,1.0573184,-0.5714286,3107,2681051,,19.783175,3.0,28.042955,-6.0792284,5.577929,0.00028711266,-0.57792884,131.23058,29.019257,225,3107,27.33316,0.049992535,-3.991818,115,29.019257,862.9066623752816,-14.466565,17330.625,-0.18175858,1.4285715,9854.662289381027
,-0.08642199,-4.30941,0.14999999,-0.7096063,5.5694335e-11,1.0211831,-0.14285715,3108,2682050,,19.14406,3.0,27.419338,-4.028841,5.5779715,0.4242241,-0.5779713,131.23058,29.019257,225,3108,27.332916,13.924047,-3.9921236,115,29.019257,862.9504504504505,-14.466565,17336.334,0.9298431,,9859.7830452919
,-5.1466374,-4.3093066,0.14999999,-0.2832546,5.5658513e-11,0.8461797,1.0,3109,2683049,,60.076584,3.0,32.476566,-4.009357,5.5778766,2.5161653e-06,-0.57787645,131.23058,29.019257,225,3109,27.32993,2.4304336e-14,-3.9879751,115,29.019257,862.994210357028,-14.466565,17341.617,8.347954,10.0,9865.1349568367
,-0.24383324,-4.309429,0.14999999,-5.9227533,5.5622725e-11,0.99465215,-0.2857143,3110,2684048,,19.327095,3.0,27.573711,-4.5328465,5.579595,1.6083581e-19,-0.5795951,131.23058,29.019257,225,3110,27.329878,3.7746553,-3.9882967,115,29.019257,863.0379421221865,-14.466565,17352.541,-5.062564,-5.714286,9870.1376247406
,-0.7297695,-4.309333,0.14999999,-0.25487092,5.558697e-11,0.9604572,-0.5714286,3111,2685047,,31.511473,3.0,28.05521,-4.003513,5.5794907,1.0966837,-0.57949066,131.23058,29.019257,225,3111,27.325441,0.003100032,-3.9874053,115,29.019257,863.0816457730633,-14.466565,17357.795,-9.24103,-10.0,9875.60933637619
,2.5937965,-4.309284,0.14999999,-1.1738565,5.5551255e-11,1.0430505,-0.85714287,3112,2686046,,24.173061,3.0,24.731415,-4.114701,5.579682,1.0243494e-07,-0.5796817,131.23058,29.019257,225,3112,27.32521,9.888151e-09,-3.9877257,115,29.019257,863.125321336761,-14.466565,17363.969,7.391907,10.0,9880.055147647858
,-4.3958826,-4.3091407,0.14999999,0.45289072,5.5515568e-11,0.9790848,1.0,3113,2686496,,40.219154,3.0,31.720098,-3.9024959,5.57935,9.324356e-26,-0.57935,131.23058,29.019257,225,3113,27.324215,4.0060743e-11,-3.988047,115,29.019257,862.992611628654,-14.466565,17368.516,-8.440586,-5.714286,9884.492045879364
,-3.9092987,-4.30937,0.14999999,-5.6542053,5.547992e-11,1.0523536,0.85714287,3114,2687495,,24.907618,3.0,31.234352,-5.0005126,5.58098,0.0026716148,-0.58097965,131.23058,29.019257,225,3114,27.325054,1.3192647e-08,-3.9883683,115,29.019257,863.0362877328196,-14.466565,17379.17,8.992856,2.857143,9889.617481470108
,-1.5644876,-4.3093123,0.14999999,-2.6647294,5.5444305e-11,0.9465763,-1.0,3115,2688494,,33.264076,3.0,28.87926,-4.179188,5.581649,4.5161008e-29,-0.58164865,131.23058,29.019257,225,3115,27.314772,4.0651642e-08,-3.9886892,115,29.019257,863.0799357945425,-14.466565,17386.836,-0.3490094,2.857143,9894.464275121689
,-1.9595839,-4.3095264,0.14999999,-2.3522215,5.5408726e-11,0.92961407,0.71428573,3116,2689493,,21.842,3.0,29.273256,-4.920414,5.5822167,3.264404e-33,-0.58221686,131.23058,29.019257,225,3116,27.313673,6.298538e-06,-3.9890103,115,29.019257,863.1235558408216,-14.466565,17394.188,-2.7443376,-5.714286,9899.464848279953
,0.034712635,-4.309491,0.14999999,-1.961837,5.5373175e-11,1.0052602,0.2857143,3117,2690492,,18.612616,3.0,27.27092,-4.1276426,5.5826597,0.0033750723,-0.5826595,131.23058,29.019257,225,3117,27.305632,0.030287607,-3.989331,115,29.019257,863.1671478986204,-14.466565,17401.15,6.100173,5.714286,9903.958328962326
,2.7838473,-4.30937,0.14999999,-0.109863006,5.533766e-11,0.9839929,-0.14285715,3118,2691491,,23.578854,3.0,24.517477,-3.9368787,5.582508,0.5844346,-0.58250785,131.23058,29.019257,225,3118,27.301325,0.0052094385,-3.9896421,115,29.019257,863.2107119948685,-14.466565,17406.26,10.551425,10.0,9908.868479967117
,-0.47185794,-4.309307,0.14999999,2.924988,5.5302183e-11,1.0199896,-0.42857143,3119,2691830,,19.644905,3.0,27.7604,-4.0967803,5.581383,0.0003730179,-0.5813832,131.23058,29.019257,225,3119,27.288544,1.3451018,-3.9899611,115,29.019257,863.042641872395,-14.466565,17408.334,-1.3545282,-2.857143,9913.491585969925
,-0.14495386,-4.309208,0.14999999,-0.42567343,5.526674e-11,1.0573144,0.14285715,3120,2692829,,19.144672,3.0,27.428137,-4.0142474,5.581333,0.011696776,-0.58133334,131.23058,29.019257,225,3120,27.283182,5.8371677,-3.9898505,115,29.019257,863.086217948718,-14.466565,17413.76,-2.8209047,-2.857143,9918.74851346016
,-0.36879316,-4.3090887,0.14999999,-0.08885095,5.523133e-11,1.0206469,0.5714286,3121,2693828,,28.568384,3.0,27.648758,-3.995351,5.5811753,5.0279938e-05,-0.5811755,131.23058,29.019257,225,3121,27.279964,3.8824209e-07,-3.9883018,115,29.019257,863.1297661006088,-14.466565,17418.85,8.806224,10.0,9923.719913721085
,-1.882869,-4.308987,0.14999999,-1.0968009,5.5195955e-11,1.0121719,-1.0,3122,2694827,,50.399666,3.0,29.158968,-4.009541,5.581341,2.1090716e-27,-0.5813407,131.23058,29.019257,225,3122,27.276098,4.96456e-09,-3.9886222,115,29.019257,863.1732863549007,-14.466565,17424.945,-5.973426,-10.0,9928.847732543945
,-1.0458926,-4.3089,0.14999999,-0.8785247,5.5160612e-11,0.9809816,-0.71428573,3123,2695826,,20.488781,3.0,28.319054,-4.046647,5.5814357,7.539256,-0.58143586,131.23058,29.019257,225,3123,27.27316,0.0028121686,-3.9889424,115,29.019257,863.2167787383926,-14.466565,17430.824,0.00816679,-1.4285715,9933.464592695236
,-2.1870325,-4.308831,0.14999999,-1.4160057,5.51253e-11,1.0424926,0.71428573,3124,2696825,,36.04248,3.0,29.460407,-4.0709157,5.581703,2.4610868e-25,-0.581703,131.23058,29.019257,225,3124,27.273375,4.0611053e-07,-3.9892616,115,29.019257,863.2602432778489,-14.466565,17437.24,-10.952608,-10.0,9937.95542049408
,2.455958,-4.3089004,0.14999999,-1.4449956,5.5090026e-11,1.0566683,0.14285715,3125,2697824,,24.124363,3.0,24.813679,-4.5693145,5.5819793,6.8564707e-13,-0.5819793,131.23058,29.019257,225,3125,27.269636,0.0017687901,-3.9895818,115,29.019257,863.30368,-14.466565,17443.686,13.007735,10.0,9942.301891088486
,-0.64844257,-4.3089857,0.14999999,0.68832284,5.5054787e-11,0.98724747,0.42857143,3126,2698296,,19.957664,3.0,27.913115,-4.627424,5.581573,8.07194e-08,-0.5815729,131.23058,29.019257,225,3126,27.264671,0.02630623,-3.989901,115,29.019257,863.1785028790787,-14.466565,17447.996,-0.12853783,-5.714286,9946.915390968323
,-0.1042802,-4.3089094,0.14999999,-0.8829673,5.5019583e-11,0.9643553,-0.2857143,3127,2699295,,19.04365,3.0,27.361624,-4.058959,5.5816693,8.162932e-06,-0.5816693,131.23058,29.019257,225,3127,27.257343,1.9960567,-3.9902127,115,29.019257,863.2219379597058,-14.466565,17453.879,1.0916224,2.857143,9951.505613803864
,-5.3281536,-4.3088226,0.14999999,-0.26216358,5.4984406e-11,1.0594684,1.0,3128,2700294,,43.791946,3.0,32.57944,-3.9959536,5.5815673,1.5817591e-16,-0.5815671,131.23058,29.019257,225,3128,27.251287,8.089298e-11,-3.9898942,115,29.019257,863.2653452685422,-14.466565,17459.143,-3.0408146,-1.4285715,9956.377297401428
,-0.31177562,-4.308804,0.14999999,-3.9130306,5.494927e-11,0.9684051,-0.85714287,3129,2701293,,19.173225,3.0,27.559069,-4.3121967,5.582632,7.7709654e-33,-0.5826318,131.23058,29.019257,225,3129,27.247293,1.1358303e-06,-3.9902139,115,29.019257,863.3087248322148,-14.466565,17468.055,6.8407555,5.714286,9960.936898946762
,-0.44358668,-4.3086934,0.14999999,-1.4585009,5.4914163e-11,0.9469333,-0.42857143,3130,2702131,,30.90153,3.0,27.690277,-3.9254751,5.5829115,7.375674e-09,-0.5829117,131.23058,29.019257,225,3130,27.24669,0.043340467,-3.9905334,115,29.019257,863.3006389776358,-14.466565,17474.514,-10.278905,-10.0,9966.20216536522
,-0.1285957,-4.3086667,0.14999999,-0.23719807,5.487909e-11,0.9782636,0.14285715,3131,2703130,,31.085808,3.0,27.375572,-4.1721325,5.5828013,0.22170962,-0.5828013,131.23058,29.019257,225,3131,27.246977,0.1881575,-3.990839,115,29.019257,863.3439795592462,-14.466565,17479.75,-8.638993,-10.0,9971.098771333694
,-2.2498178,-4.3086066,0.14999999,-0.3918404,5.4844053e-11,0.9941156,0.71428573,3132,2704129,,22.446785,3.0,29.494932,-4.095383,5.5827403,0.0030125414,-0.5827403,131.23058,29.019257,225,3132,27.245113,6.5322765e-06,-3.9910982,115,29.019257,863.3872924648787,-14.466565,17485.143,-1.3639414,1.4285715,9975.932865142822
,2.5108366,-4.30855,0.14999999,-1.8116286,5.4809046e-11,1.0170426,-0.42857143,3133,2705128,,23.543684,3.0,24.729317,-4.123825,5.5831327,4.039165e-15,-0.5831325,131.23058,29.019257,225,3133,27.240154,0.00040829927,-3.9914174,115,29.019257,863.4305777210342,-14.466565,17491.955,3.586074,10.0,9981.718189001083
,-4.653471,-4.3084373,0.14999999,-0.2292258,5.477407e-11,1.0708368,1.0,3134,2705860,,65.74022,3.0,31.889301,-3.9733322,5.5830197,3.992872e-21,-0.5830196,131.23058,29.019257,225,3134,27.23583,2.5918876e-12,-3.9917364,115,29.019257,863.3886407147415,-14.466565,17497.184,-9.165455,-10.0,9986.008434057236
,-1.0399089,-4.3084426,0.14999999,-2.8487794,5.4739137e-11,0.9491939,-0.71428573,3135,2706859,,20.514912,3.0,28.26884,-4.386791,5.583742,1.6589981e-23,-0.5837424,131.23058,29.019257,225,3135,27.228931,0.0013995997,-3.9920554,115,29.019257,863.4318979266347,-14.466565,17505.033,-5.9025044,-5.714286,9990.369841337204
,0.0465493,-4.3083663,0.14999999,-0.5390825,5.4704227e-11,1.0301938,-0.5714286,3136,2707858,,18.464785,3.0,27.168293,-4.019654,5.5837283,0.016465457,-0.58372813,131.23058,29.019257,225,3136,27.214842,0.003360031,-3.992374,115,29.019257,863.4751275510204,-14.466565,17510.572,8.581282,5.714286,9995.17774438858
,0.5011261,-4.3082366,0.14999999,-0.36325258,5.4669356e-11,0.963039,-0.14285715,3137,2708451,,17.907372,3.0,26.713247,-3.9274704,5.5836577,0.41453996,-0.5836578,131.23058,29.019257,225,3137,27.214373,0.5987338,-3.9926918,115,29.019257,863.3889065986612,-14.466565,17515.934,2.1173234,5.714286,9999.779071569443
,-0.5788266,-4.3081436,0.14999999,-0.00076488964,5.463452e-11,0.99453455,0.42857143,3138,2709450,,19.564114,3.0,27.792753,-3.9801493,5.5834723,0.21058194,-0.5834721,131.23058,29.019257,225,3138,27.213926,0.0018341761,-3.9928195,115,29.019257,863.4321223709369,-14.466565,17520.936,5.4641247,5.714286,10004.90495467186
,-0.10444665,-4.308065,0.14999999,-0.9415192,5.4599717e-11,0.94350326,-0.14285715,3139,2710449,,30.35084,3.0,27.316143,-4.054443,5.583586,4.543908e-09,-0.5835861,131.23058,29.019257,225,3139,27.211697,0.5554026,-3.9931376,115,29.019257,863.475310608474,-14.466565,17526.877,-9.552961,-10.0,10010.261726140976
,2.8304765,-4.308016,0.14999999,-0.15179439,5.456495e-11,1.0135796,-1.0,3140,2711448,,35.414978,3.0,24.377394,-4.0965757,5.5834484,9.043083e-14,-0.5834486,131.23058,29.019257,225,3140,27.20787,4.6946568e-11,-3.9932792,115,29.019257,863.5184713375796,-14.466565,17532.03,5.6649456,10.0,10015.213226795197
,-0.10705448,-4.307897,0.14999999,-0.99118024,5.453021e-11,1.0254608,-0.14285715,3141,2712275,,19.147602,3.0,27.30813,-3.9427965,5.5835786,0.00021969397,-0.5835784,131.23058,29.019257,225,3141,27.201077,17.255117,-3.9935977,115,29.019257,863.5068449538363,-14.466565,17538.02,-3.178892,-2.857143,10019.779361248016
,-0.08958845,-4.307792,0.14999999,-0.23596397,5.44955e-11,1.010969,0.14285715,3142,2713274,,19.132517,3.0,27.282846,-4.0037155,5.583468,0.07711948,-0.5834678,131.23058,29.019257,225,3142,27.193258,3.0137062,-3.9884374,115,29.019257,863.5499681731382,-14.466565,17543.256,2.0281508,1.4285715,10024.645013570786
,-1.9778743,-4.3076844,0.14999999,-0.010825177,5.4460828e-11,1.0162208,-1.0,3143,2714273,,34.14576,3.0,29.16959,-3.9788187,5.5832853,9.742228e-12,-0.58328557,131.23058,29.019257,225,3143,27.191715,7.695324e-08,-3.987797,115,29.019257,863.5930639516386,-14.466565,17548.266,-7.057611,-5.714286,10029.585084676743
,0.89501655,-4.307612,0.14999999,-1.4990747,5.4426193e-11,1.046847,0.42857143,3144,2715272,,27.422745,3.0,26.295357,-4.0949187,5.5835767,7.4880596e-22,-0.58357686,131.23058,29.019257,225,3144,27.190372,1.5932346e-05,-3.988115,115,29.019257,863.6361323155216,-14.466565,17554.766,15.237979,10.0,10034.257412672043
,-1.1110418,-4.308028,0.14999999,5.069588,5.4391585e-11,0.99995816,-0.71428573,3145,2715536,,30.807516,3.0,28.301493,-5.65912,5.5817795,1.8667561e-31,-0.58177936,131.23058,29.019257,225,3145,27.19045,8.989306e-05,-3.9884331,115,29.019257,863.4454689984102,-14.466565,17554.695,-10.091434,-10.0,10038.503489732742
,2.4224339,-4.307983,0.14999999,-0.9548233,5.4357015e-11,1.0610908,-0.71428573,3146,2716535,,24.088741,3.0,24.763693,-4.161083,5.5818977,1.7884036e-08,-0.5818979,131.23058,29.019257,225,3146,27.186127,8.463796e-07,-3.988751,115,29.019257,863.4885568976478,-14.466565,17560.65,3.5210104,10.0,10043.048775196075
,-1.347652,-4.3078666,0.14999999,-0.97621083,5.432247e-11,0.9317682,-0.85714287,3147,2717377,,21.114655,3.0,28.533129,-4.0031037,5.582023,3.4299898,-0.58202326,131.23058,29.019257,225,3147,27.185476,2.6399468e-05,-3.9890687,115,29.019257,863.4817286304417,-14.466565,17566.627,5.541327,,10047.294444084167
,-0.6575505,-4.3078313,0.14999999,-1.7279721,5.4287966e-11,0.9568957,0.42857143,3148,2718009,,30.257158,3.0,27.841415,-4.128905,5.5823874,1.1066782e-25,-0.5823873,131.23058,29.019257,225,3148,27.183865,0.001694848,-3.9893866,115,29.019257,863.4081956797967,-14.466565,17573.355,-8.111142,-10.0,10052.54503083229
,-0.70555633,-4.3077617,0.14999999,-0.16324535,5.4253494e-11,1.0273197,0.42857143,3149,2719008,,20.071957,3.0,27.888721,-4.043829,5.5822544,0.6339315,-0.5822542,131.23058,29.019257,225,3149,27.183165,0.053010546,-3.9897037,115,29.019257,863.4512543664655,-14.466565,17578.518,-8.784441,-1.4285715,10056.840934515
,-0.14079869,-4.307689,0.14999999,-0.36504883,5.421905e-11,1.0311677,0.14285715,3150,2720007,,19.00612,3.0,27.319935,-4.10257,5.5821853,4.586155,-0.58218515,131.23058,29.019257,225,3150,27.179136,2.9165092,-3.9900043,115,29.019257,863.4942857142858,-14.466565,17583.883,-3.903267,-5.714286,10061.903943777084
,2.81087,-4.307579,0.14999999,-0.023451015,5.418464e-11,1.0237905,,3151,2721006,,23.718096,3.0,24.364443,-3.9888632,5.582008,0.0003004244,-0.5820078,131.23058,29.019257,225,3151,27.175312,0.00477638,-3.9893963,115,29.019257,863.537289749286,-14.466565,17588.906,14.303521,10.0,10067.809622764587
,-1.9346273,-4.3078823,0.14999999,0.99309534,5.4150268e-11,0.9106857,0.71428573,3152,2721457,,21.917336,3.0,29.097448,-5.2880726,5.581508,2.7150564e-13,-0.5815081,131.23058,29.019257,225,3152,27.16282,1.2616823e-05,-3.989712,115,29.019257,863.4064086294417,-14.466565,17592.914,1.393899,-2.857143,10072.72734427452
,2.5208795,-4.3078527,0.14999999,-1.7964642,5.411592e-11,0.9628045,-0.2857143,3153,2722456,,24.190899,3.0,24.640734,-4.1244287,5.5818934,2.307501e-10,-0.5818935,131.23058,29.019257,225,3153,27.161613,0.0022941725,-3.9900293,115,29.019257,863.4494132572154,-14.466565,17599.71,10.554796,10.0,10077.398876190186
,-0.45314938,-4.3078017,0.14999999,0.27466485,5.408161e-11,0.99217397,-0.42857143,3154,2722974,,19.610538,3.0,27.611656,-4.106024,5.581622,3.7331486e-06,-0.58162194,131.23058,29.019257,225,3154,27.158506,0.67222786,-3.9903457,115,29.019257,863.3398858592263,-14.466565,17604.436,-6.0221405,-5.714286,10081.594080209732
,-3.3386874,-4.307704,0.14999999,-0.08268829,5.4047333e-11,0.9140143,0.85714287,3155,2723973,,37.7735,3.0,30.484514,-3.9924161,5.581464,9.098576e-16,-0.58146375,131.23058,29.019257,225,3155,27.145826,1.519737e-11,-3.9904497,115,29.019257,863.382884310618,-14.466565,17609.518,6.736783,10.0,10086.675051689148
,-0.43133923,-4.3079557,0.14999999,-6.516476,5.40131e-11,1.0304744,-0.42857143,3156,2724972,,19.528645,3.0,27.574839,-5.01309,5.5833445,2.802848e-22,-0.58334434,131.23058,29.019257,225,3156,27.1435,0.69601315,-3.9907665,115,29.019257,863.425855513308,-14.466565,17621.035,1.6141946,1.4285715,10092.332412719727
,-0.64148206,-4.307849,0.14999999,-0.308577,5.3978887e-11,0.95735127,-1.0,3157,2725971,,30.797586,3.0,27.777353,-3.9967103,5.583257,0.00092140125,-0.5832573,131.23058,29.019257,225,3157,27.135872,5.3662905e-09,-3.9908628,115,29.019257,863.4687994931897,-14.466565,17626.344,1.5365249,5.714286,10097.722613573074
