IWMean,IWFirstEpisode,Regret/t,MountainCar_std1_higher,NumTrajectories,ReturnMax,ReturnMin,Delta,MountainCar_mu0_higher,DenMISELogFirst,TimeElapsed,Bound,Regret,ReturnStepMax,MountainCar_mu1_higher,IWMax,IWMin,DenMISELogLast,GridSize,ReturnLastEpisode,AvgEpLen,Iteration,MinEpLen,IWLastEpisode,TimestepsSoFar,ReturnAbsMax,ActionIn1,NumTrainableParams,DenMISEMeanLog,ReturnMean,MountainCar_std0_higher
8.209808e+25,0.0005361557,6.9003925,1.5,2219,,-3.4987686,6.173151e-10,-1.0,-32.58714,5553.294496297836,inf,15311.971,35.19484,-10.0,7.735441e+26,,-17.784336,400,-1.5719789,999.0,2219,999,24264068.0,2216781,3.4987686,-10.024406,,-28.372915,-1.9003924,0.14999999
8.209723e+25,0.0005363971,6.9002113,1.5,2220,,-3.4987686,6.167591e-10,-1.0,-32.58759,5555.910112142563,inf,15318.469,35.19484,-10.0,7.7388644e+26,,-14.302492,400,-1.498222,999.0,2220,999,673798.06,2217780,3.4987686,-10.730818,,-28.366701,-1.9002111,0.14999999
8.209638e+25,0.0005366386,6.900344,1.5,2221,,-3.4987686,6.1620387e-10,-1.0,-32.58804,5558.5399305820465,inf,15325.664,35.19484,-10.0,7.742319e+26,,-1.20037,400,-2.1956244,999.0,2221,999,1.8632206,2218779,3.4987686,-9.574363,,-28.354593,-1.900344,0.14999999
8.209554e+25,0.0005368802,6.900405,1.5,2222,,-3.4987686,6.156493e-10,-1.0,-32.58849,5561.088165044785,inf,15332.7,35.19484,-10.0,7.7457465e+26,,-46.380726,400,-2.0360415,999.0,2222,999,5.757315e+19,2219778,3.4987686,-12.509848,,-28.362831,-1.9004052,0.14999999
8.209473e+25,0.0005371219,6.9003544,1.5,2223,,-3.4987686,6.1509553e-10,-1.0,-32.58894,5563.683063983917,inf,15339.488,35.19484,-10.0,7.749175e+26,,-50.149105,400,-1.7880894,999.0,2223,999,2.5032988e+21,2220777,3.4987686,-11.313786,,-28.372751,-1.9003546,0.14999999
8.209392e+25,0.00053736375,6.9005804,1.5,2224,,-3.4987686,6.1454253e-10,-1.0,-32.58939,5566.282565832138,inf,15346.891,35.19484,-10.0,7.752634e+26,,0.85936296,400,-2.4025838,999.0,2224,999,0.1634166,2221776,3.4987686,-10.220065,,-28.359718,-1.9005803,0.14999999
8.209312e+25,0.0005376057,6.9008937,1.5,2225,,-3.4987686,6.139902e-10,-1.0,-32.58984,5568.823207616806,inf,15354.488,35.19484,-10.0,7.756065e+26,,-21.29026,400,-2.597138,999.0,2225,999,343763400.0,2222775,3.4987686,-10.2313795,,-28.356665,-1.9008936,0.14999999
8.209233e+25,0.0005378457,6.9010563,1.5,2226,,-3.4987686,6.134387e-10,-1.0,-32.590286,5571.379454612732,inf,15361.751,35.19484,-10.0,7.759498e+26,,-16.00255,400,-2.263182,999.0,2226,999,3794963.0,2223774,3.4987686,-9.191581,,-28.351233,-1.9010562,0.14999999
8.238932e+25,0.00053808786,6.9011345,1.5,2227,,-3.4987686,6.128879e-10,-1.0,-32.590736,5573.98766374588,inf,15368.826,35.19484,-10.0,7.762932e+26,,-62.97045,400,-2.0747635,999.0,2227,999,6.6357845e+26,2224773,3.4987686,-12.480444,,-28.36685,-1.9011344,0.14999999
8.2388555e+25,0.0005383301,6.901149,1.5,2228,,-3.4987686,6.1233785e-10,-1.0,-32.591187,5576.584428787231,inf,15375.76,35.19484,-10.0,7.7663685e+26,,-45.086994,400,-1.9330983,999.0,2228,999,1.6597932e+19,2225772,3.4987686,-11.489717,,-28.374477,-1.9011487,0.14999999
8.23878e+25,0.00053857046,6.9012446,1.5,2229,,-3.4987686,6.1178856e-10,-1.0,-32.591633,5579.132402420044,inf,15382.875,35.19484,-10.0,7.7698055e+26,,-1.9157922,400,-2.11532,999.0,2229,999,4.014191,2226771,3.4987686,-10.009425,,-28.36273,-1.9012448,0.14999999
8.238683e+25,0.00053881295,6.901345,1.5,2230,,-3.4987686,6.1124e-10,-1.0,-32.592083,5581.729081630707,inf,15389.999,35.19484,-10.0,7.773245e+26,,-23.438398,400,-2.1245415,999.0,2230,999,7306710500.0,2227770,3.4987686,-11.208129,,-28.36063,-1.9013449,0.14999999
8.238611e+25,0.0005390555,6.901253,1.5,2231,,-3.4987686,6.1069216e-10,-1.0,-32.592533,5584.345765352249,inf,15396.696,35.19484,-10.0,7.7766854e+26,,0.26767698,400,-1.6974645,999.0,2231,999,0.49070644,2228769,3.4987686,-9.320269,,-28.347921,-1.9012533,0.14999999
8.238519e+25,0.0005392962,6.900931,1.5,2232,,-3.4987686,6.1014505e-10,-1.0,-32.59298,5586.850255489349,inf,15402.877,35.19484,-10.0,7.780127e+26,,-45.548504,400,-1.1808966,999.0,2232,999,7.7309846e+18,2229768,3.4987686,-7.790276,,-28.35575,-1.9009308,0.14999999
8.244829e+25,0.00053953694,6.9007726,1.5,2233,,-3.4987686,6.095987e-10,-1.0,-32.593426,5589.417770624161,inf,15409.425,35.19484,-10.0,7.7835705e+26,,-62.973145,400,-1.5472108,999.0,2233,999,1.4252525e+26,2230767,3.4987686,-10.323542,,-28.371372,-1.9007725,0.14999999
8.244739e+25,0.00053977984,6.900645,1.5,2234,,-3.4987686,6.090531e-10,-1.0,-32.593876,5592.001001119614,inf,15416.04,35.19484,-10.0,7.786986e+26,,-5.898088,400,-1.6152985,999.0,2234,999,200.46451,2231766,3.4987686,-10.467134,,-28.361435,-1.9006447,0.14999999
8.24465e+25,0.0005400208,6.900509,1.5,2235,,-3.4987686,6.085082e-10,-1.0,-32.594322,5594.571985244751,inf,15422.638,35.19484,-10.0,7.790433e+26,,-2.6150634,400,-1.5979277,999.0,2235,999,7.7912936,2232765,3.4987686,-10.1391535,,-28.350037,-1.900509,0.14999999
8.244583e+25,0.00054026186,6.9007845,1.5,2236,,-3.4987686,6.07964e-10,-1.0,-32.59477,5597.192585945129,inf,15430.154,35.19484,-10.0,7.793881e+26,,-23.677996,400,-2.5173547,999.0,2236,999,4541480400.0,2233764,3.4987686,-11.715951,,-28.348066,-1.9007847,0.14999999
8.244495e+25,0.0005405051,6.9007244,1.5,2237,,-3.4987686,6.074206e-10,-1.0,-32.59522,5599.784246444702,inf,15436.921,35.19484,-10.0,7.7973e+26,,-10.406931,400,-1.7662486,999.0,2237,999,20295.098,2234763,3.4987686,-10.853565,,-28.34016,-1.9007245,0.14999999
8.24441e+25,0.00054074643,6.9009833,1.5,2238,,-3.4987686,6.068779e-10,-1.0,-32.595665,5602.365134477615,inf,15444.4,35.19484,-10.0,7.800752e+26,,-1.1862785,400,-2.4795048,999.0,2238,999,1.0797489,2235762,3.4987686,-10.281239,,-28.328146,-1.9009832,0.14999999
8.244323e+25,0.0005409878,6.900932,1.5,2239,,-3.4987686,6.0633587e-10,-1.0,-32.59611,5604.935971736908,inf,15451.187,35.19484,-10.0,7.804174e+26,,-8.328256,400,-1.7857921,999.0,2239,999,2552.0122,2236761,3.4987686,-10.779789,,-28.319283,-1.900932,0.14999999
8.24424e+25,0.0005412293,6.900853,1.5,2240,,-3.4987686,6.057947e-10,-1.0,-32.596558,5607.514602422714,inf,15457.912,35.19484,-10.0,7.807629e+26,,1.2324865,400,-1.72512,999.0,2240,999,0.19557779,2237760,3.4987686,-12.156301,,-28.306215,-1.9008534,0.14999999
8.244156e+25,0.00054147094,6.901269,1.5,2241,,-3.4987686,6.052541e-10,-1.0,-32.597004,5610.132400751114,inf,15465.744,35.19484,-10.0,7.8110546e+26,,-16.516441,400,-2.8326166,999.0,2241,999,1326655.0,2238759,3.4987686,-9.347017,,-28.301075,-1.9012692,0.14999999
8.251245e+25,0.0005417127,6.90131,1.5,2242,,-3.4987686,6.0471445e-10,-1.0,-32.59745,5612.735356807709,inf,15472.736,35.19484,-10.0,7.8145116e+26,,-61.354263,400,-1.9917552,999.0,2242,999,1.6075791e+26,2239758,3.4987686,-9.760343,,-28.315926,-1.9013097,0.14999999
8.251163e+25,0.0005419545,6.9014406,1.5,2243,,-3.4987686,6.041753e-10,-1.0,-32.597897,5615.383492231369,inf,15479.931,35.19484,-10.0,7.8179404e+26,,-38.038754,400,-2.1947634,999.0,2243,999,1.2695848e+16,2240757,3.4987686,-12.030006,,-28.320385,-1.9014404,0.14999999
8.251082e+25,0.00054219645,6.9016414,1.5,2244,,-3.4987686,6.03637e-10,-1.0,-32.598343,5617.954972267151,inf,15487.283,35.19484,-10.0,7.821371e+26,,-15.8391,400,-2.3520823,999.0,2244,999,2777828.8,2241756,3.4987686,-12.163346,,-28.314941,-1.9016414,0.14999999
8.251001e+25,0.00054243644,6.9017034,1.5,2245,,-3.4987686,6.030993e-10,-1.0,-32.598785,5620.558733701706,inf,15494.324,35.19484,-10.0,7.8248026e+26,,-25.283789,400,-2.0407963,999.0,2245,999,47878406000.0,2242755,3.4987686,-9.092824,,-28.313713,-1.9017035,0.14999999
8.281443e+25,0.0005426786,6.901724,1.5,2246,,-3.4987686,6.025624e-10,-1.0,-32.59923,5623.12754201889,inf,15501.271,35.19484,-10.0,7.828236e+26,,-62.978947,400,-1.9475111,999.0,2246,999,6.860022e+26,2243754,3.4987686,-12.168759,,-28.32927,-1.9017237,0.14999999
8.281365e+25,0.00054292084,6.9013624,1.5,2247,,-3.4987686,6.020262e-10,-1.0,-32.599678,5625.723888635635,inf,15507.361,35.19484,-10.0,7.8316714e+26,,-46.72425,400,-1.0901613,999.0,2247,999,1.4472887e+19,2244753,3.4987686,-13.076756,,-28.337576,-1.9013624,0.14999999
8.30523e+25,0.0005431611,6.901479,1.5,2248,,-3.4987686,6.0149075e-10,-1.0,-32.60012,5628.323832035065,inf,15514.523,35.19484,-10.0,7.835108e+26,,-62.97984,400,-2.1627166,999.0,2248,999,5.3822335e+26,2245752,3.4987686,-9.991255,,-28.353096,-1.9014786,0.14999999
8.305131e+25,0.0005434036,6.901375,1.5,2249,,-3.4987686,6.0095595e-10,-1.0,-32.600567,5630.889682531357,inf,15521.191,35.19484,-10.0,7.8385454e+26,,-17.562668,400,-1.667806,999.0,2249,999,21836630.0,2246751,3.4987686,-10.007636,,-28.348417,-1.9013748,0.14999999
8.305058e+25,0.00054364617,6.901143,1.5,2250,,-3.4987686,6.004219e-10,-1.0,-32.601013,5633.483329772949,inf,15527.572,35.19484,-10.0,7.8419854e+26,,-13.460044,400,-1.3799158,999.0,2250,999,210129.61,2247750,3.4987686,-11.3837385,,-28.34192,-1.9011432,0.14999999
8.304962e+25,0.0005438868,6.901333,1.5,2251,,-3.4987686,5.9988847e-10,-1.0,-32.601456,5636.10401391983,inf,15534.9,35.19484,-10.0,7.845426e+26,,0.14614378,400,-2.328016,999.0,2251,999,0.4153329,2248749,3.4987686,-10.808059,,-28.329336,-1.9013327,0.14999999
8.304889e+25,0.0005441296,6.9014525,1.5,2252,,-3.4987686,5.9935584e-10,-1.0,-32.601902,5638.724881410599,inf,15542.071,35.19484,-10.0,7.848868e+26,,-0.06376119,400,-2.1713555,999.0,2252,999,0.6073714,2249748,3.4987686,-12.202921,,-28.316906,-1.9014527,0.14999999
8.304797e+25,0.00054437044,6.901341,1.5,2253,,-3.4987686,5.9882393e-10,-1.0,-32.602345,5641.314928293228,inf,15548.721,35.19484,-10.0,7.8523126e+26,,-35.41509,400,-1.6499852,999.0,2253,999,975680540000000.0,2250747,3.4987686,-11.592173,,-28.320177,-1.901341,0.14999999
8.304726e+25,0.00054461136,6.901343,1.5,2254,,-3.4987686,5.982927e-10,-1.0,-32.602787,5643.868685007095,inf,15555.627,35.19484,-10.0,7.8557275e+26,,-5.669649,400,-1.9052675,999.0,2254,999,189.85591,2251746,3.4987686,-12.86312,,-28.31024,-1.9013427,0.14999999
8.324203e+25,0.0005448524,6.9011545,1.5,2255,,-3.4987686,5.977622e-10,-1.0,-32.60323,5646.472514629364,inf,15562.104,35.19484,-10.0,7.859175e+26,,-62.98295,400,-1.4771689,999.0,2255,999,4.412484e+26,2252745,3.4987686,-10.286587,,-28.325735,-1.9011545,0.14999999
8.324114e+25,0.00054509565,6.9009404,1.5,2256,,-3.4987686,5.972323e-10,-1.0,-32.603676,5649.028390645981,inf,15568.521,35.19484,-10.0,7.8626236e+26,,-5.62479,400,-1.4179982,999.0,2256,999,111.8594,2253744,3.4987686,-12.939334,,-28.315794,-1.9009404,0.14999999
8.354923e+25,0.0005453369,6.900966,1.5,2257,,-3.4987686,5.9670324e-10,-1.0,-32.60412,5651.616162776947,inf,15575.48,35.19484,-10.0,7.866043e+26,,-62.983833,400,-1.9587746,999.0,2257,999,6.9736086e+26,2254743,3.4987686,-10.624927,,-28.331274,-1.900966,0.14999999
8.354836e+25,0.0005455783,6.9008703,1.5,2258,,-3.4987686,5.9617483e-10,-1.0,-32.60456,5654.410684347153,inf,15582.165,35.19484,-10.0,7.869495e+26,,-0.27415627,400,-1.6846249,999.0,2258,999,0.82909876,2255742,3.4987686,-12.354757,,-28.31897,-1.9008702,0.14999999
8.356363e+25,0.00054581976,6.9004035,1.5,2259,,-3.4987686,5.9564714e-10,-1.0,-32.605003,5656.992248058319,inf,15588.012,35.19484,-10.0,7.872918e+26,,-62.97443,400,-0.8466656,999.0,2259,999,3.6432446e+25,2256741,3.4987686,-9.10105,,-28.33442,-1.9004036,0.14999999
8.37631e+25,0.0005460613,6.900581,1.5,2260,,-3.4987686,5.951202e-10,-1.0,-32.605446,5659.581864833832,inf,15595.3125,35.19484,-10.0,7.876372e+26,,-62.98516,400,-2.3007243,999.0,2260,999,4.52756e+26,2257740,3.4987686,-11.460247,,-28.34987,-1.9005808,0.14999999
8.376227e+25,0.00054630305,6.9003696,1.5,2261,,-3.4987686,5.945938e-10,-1.0,-32.60589,5662.245897769928,inf,15601.735,35.19484,-10.0,7.879798e+26,,-6.8236847,400,-1.4230868,999.0,2261,999,362.8109,2258739,3.4987686,-11.828865,,-28.340471,-1.9003694,0.14999999
8.376145e+25,0.00054654485,6.90012,1.5,2262,,-3.4987686,5.940682e-10,-1.0,-32.60633,5664.84786939621,inf,15608.07,35.19484,-10.0,7.883226e+26,,-21.655922,400,-1.3352873,999.0,2262,999,667679500.0,2259738,3.4987686,-9.460642,,-28.33759,-1.9001197,0.14999999
8.382758e+25,0.0005467867,6.900333,1.5,2263,,-3.4987686,5.9354327e-10,-1.0,-32.606773,5667.406955480576,inf,15615.453,35.19484,-10.0,7.8866546e+26,,-61.778133,400,-2.382473,999.0,2263,999,1.5146059e+26,2260737,3.4987686,-8.079742,,-28.352484,-1.9003328,0.14999999
8.392777e+25,0.0005470287,6.9002094,1.5,2264,,-3.4987686,5.930191e-10,-1.0,-32.607216,5669.944509744644,inf,15622.074,35.19484,-10.0,7.890115e+26,,-62.98693,400,-1.6211847,999.0,2264,999,2.2868886e+26,2261736,3.4987686,-10.451664,,-28.367895,-1.9002094,0.14999999
8.392695e+25,0.0005472688,6.9005184,1.5,2265,,-3.4987686,5.9249555e-10,-1.0,-32.607655,5672.571017503738,inf,15629.675,35.19484,-10.0,7.893548e+26,,-12.204162,400,-2.6004941,999.0,2265,999,42576.496,2262735,3.4987686,-9.849828,,-28.360878,-1.9005187,0.14999999
8.392592e+25,0.000547511,6.900649,1.5,2266,,-3.4987686,5.9197275e-10,-1.0,-32.608097,5675.224861621857,inf,15636.871,35.19484,-10.0,7.89698e+26,,-32.92711,400,-2.1962955,999.0,2266,999,80335670000000.0,2263734,3.4987686,-9.055786,,-28.363014,-1.9006492,0.14999999
8.414301e+25,0.0005477533,6.9004474,1.5,2267,,-3.4987686,5.9145056e-10,-1.0,-32.60854,5677.789544582367,inf,15643.314,35.19484,-10.0,7.900416e+26,,-62.987747,400,-1.4431399,999.0,2267,999,4.938902e+26,2264733,3.4987686,-12.070213,,-28.37841,-1.9004475,0.14999999
8.414222e+25,0.0005479937,6.900074,1.5,2268,,-3.4987686,5.909291e-10,-1.0,-32.60898,5680.430152654648,inf,15649.367,35.19484,-10.0,7.903852e+26,,-40.174557,400,-1.0532621,999.0,2268,999,2.36791e+16,2265732,3.4987686,-11.516838,,-28.383728,-1.9000738,0.14999999
8.414124e+25,0.0005482362,6.9001646,1.5,2269,,-3.4987686,5.904084e-10,-1.0,-32.60942,5683.045207500458,inf,15656.474,35.19484,-10.0,7.90729e+26,,-2.5007992,400,-2.1065853,999.0,2269,999,7.2785835,2266731,3.4987686,-11.362672,,-28.37244,-1.9001647,0.14999999
8.414049e+25,0.00054847676,6.9001513,1.5,2270,,-3.4987686,5.898883e-10,-1.0,-32.60986,5685.728941917419,inf,15663.343,35.19484,-10.0,7.91073e+26,,-0.92633694,400,-1.8689193,999.0,2270,999,1.7352481,2267730,3.4987686,-12.363591,,-28.360462,-1.900151,0.14999999
8.413952e+25,0.00054871954,6.9006634,1.5,2271,,-3.4987686,5.8936894e-10,-1.0,-32.610302,5688.350279808044,inf,15671.406,35.19484,-10.0,7.91414e+26,,-23.435057,400,-3.0634477,999.0,2271,999,512165920.0,2268729,3.4987686,-10.379381,,-28.358412,-1.9006633,0.14999999
8.413878e+25,0.0005489603,6.900881,1.5,2272,,-3.4987686,5.888502e-10,-1.0,-32.61074,5690.922571182251,inf,15678.801,35.19484,-10.0,7.917583e+26,,-12.184666,400,-2.3942752,999.0,2272,999,68100.41,2269728,3.4987686,-7.8020864,,-28.351362,-1.9008806,0.14999999
8.417052e+25,0.00054920325,6.901103,1.5,2273,,-3.4987686,5.883322e-10,-1.0,-32.611183,5693.526659965515,inf,15686.207,35.19484,-10.0,7.921027e+26,,-62.9909,400,-2.4064655,999.0,2273,999,7.4248648e+25,2270727,3.4987686,-11.568191,,-28.366724,-1.901103,0.14999999
8.41696e+25,0.00054944423,6.900919,1.5,2274,,-3.4987686,5.878149e-10,-1.0,-32.61162,5696.174599170685,inf,15692.689,35.19484,-10.0,7.924472e+26,,-9.501474,400,-1.4822187,999.0,2274,999,5594.144,2271726,3.4987686,-7.9176736,,-28.358551,-1.9009188,0.14999999
8.420768e+25,0.0005496853,6.900629,1.5,2275,,-3.4987686,5.872982e-10,-1.0,-32.61206,5698.791864871979,inf,15698.931,35.19484,-10.0,7.927889e+26,,-62.99178,400,-1.240987,999.0,2275,999,8.82209e+25,2272725,3.4987686,-8.737997,,-28.373884,-1.9006288,0.14999999
8.4241595e+25,0.00054992654,6.900246,1.5,2276,,-3.4987686,5.867823e-10,-1.0,-32.6125,5701.46684551239,inf,15704.96,35.19484,-10.0,7.931337e+26,,-62.992218,400,-1.0295413,999.0,2276,999,7.92211e+25,2273724,3.4987686,-12.6404705,,-28.389214,-1.900246,0.14999999
8.433383e+25,0.00055016996,6.9001827,1.5,2277,,-3.4987686,5.86267e-10,-1.0,-32.61294,5704.0533747673035,inf,15711.716,35.19484,-10.0,7.934756e+26,,-61.67082,400,-1.7559032,999.0,2277,999,2.120819e+26,2274723,3.4987686,-12.008025,,-28.403952,-1.9001826,0.14999999
8.4332915e+25,0.00055041135,6.900215,1.5,2278,,-3.4987686,5.8575234e-10,-1.0,-32.61338,5706.647470235825,inf,15718.69,35.19484,-10.0,7.938208e+26,,-19.148903,400,-1.9743443,999.0,2278,999,115649020.0,2275722,3.4987686,-10.82642,,-28.40001,-1.9002153,0.14999999
8.433202e+25,0.00055065285,6.900119,1.5,2279,,-3.4987686,5.8523847e-10,-1.0,-32.61382,5709.263691186905,inf,15725.371,35.19484,-10.0,7.94163e+26,,1.602105,400,-1.6805761,999.0,2279,999,0.1289969,2276721,3.4987686,-10.505312,,-28.386965,-1.900119,0.14999999
8.4331135e+25,0.0005508945,6.8999133,1.5,2280,,-3.4987686,5.8472516e-10,-1.0,-32.614258,5711.869638681412,inf,15731.803,35.19484,-10.0,7.945085e+26,,-1.2079911,400,-1.431772,999.0,2280,999,1.4230435,2277720,3.4987686,-11.336962,,-28.375156,-1.8999134,0.14999999
8.433026e+25,0.0005511362,6.899861,1.5,2281,,-3.4987686,5.842126e-10,-1.0,-32.614697,5714.509245872498,inf,15738.582,35.19484,-10.0,7.948511e+26,,-1.3067366,400,-1.7798812,999.0,2281,999,2.4250672,2278719,3.4987686,-12.250717,,-28.363407,-1.8998609,0.14999999
8.43294e+25,0.000551378,6.9002485,1.5,2282,,-3.4987686,5.837007e-10,-1.0,-32.615135,5717.161557197571,inf,15746.367,35.19484,-10.0,7.9519376e+26,,-20.77993,400,-2.7843137,999.0,2282,999,108582130.0,2279718,3.4987686,-10.292868,,-28.360155,-1.9002485,0.14999999
8.432855e+25,0.0005516179,6.900387,1.5,2283,,-3.4987686,5.8318944e-10,-1.0,-32.61557,5719.810006141663,inf,15753.583,35.19484,-10.0,7.955397e+26,,-12.962606,400,-2.2156959,999.0,2283,999,203364.94,2280717,3.4987686,-10.802163,,-28.35353,-1.9003868,0.14999999
8.432771e+25,0.0005518599,6.9002666,1.5,2284,,-3.4987686,5.826789e-10,-1.0,-32.61601,5722.48241853714,inf,15760.209,35.19484,-10.0,7.958827e+26,,1.5204878,400,-1.6268226,999.0,2284,999,0.12602918,2281716,3.4987686,-8.138646,,-28.340565,-1.9002669,0.14999999
8.443932e+25,0.00055210205,6.9001665,1.5,2285,,-3.4987686,5.82169e-10,-1.0,-32.616447,5725.023432016373,inf,15766.881,35.19484,-10.0,7.962258e+26,,-62.996162,400,-1.6713034,999.0,2285,999,2.5743782e+26,2282715,3.4987686,-12.421496,,-28.355848,-1.9001666,0.14999999
8.44385e+25,0.0005523443,6.900002,1.5,2286,,-3.4987686,5.816598e-10,-1.0,-32.616886,5727.594365119934,inf,15773.404,35.19484,-10.0,7.965691e+26,,-50.529026,400,-1.5233566,999.0,2286,999,2.8043853e+21,2283714,3.4987686,-8.020414,,-28.365667,-1.9000019,0.14999999
8.453747e+25,0.00055258453,6.8999753,1.5,2287,,-3.4987686,5.811512e-10,-1.0,-32.61732,5730.15725684166,inf,15780.243,35.19484,-10.0,7.9691255e+26,,-62.99704,400,-1.8392429,999.0,2287,999,2.2815036e+26,2284713,3.4987686,-10.180033,,-28.380932,-1.8999752,0.14999999
8.453644e+25,0.000552827,6.8996177,1.5,2288,,-3.4987686,5.806433e-10,-1.0,-32.61776,5732.767626285553,inf,15786.325,35.19484,-10.0,7.972562e+26,,-6.359279,400,-1.0814764,999.0,2288,999,73.75722,2285712,3.4987686,-10.257395,,-28.371426,-1.8996177,0.14999999
8.453566e+25,0.0005530675,6.899744,1.5,2289,,-3.4987686,5.801361e-10,-1.0,-32.618195,5735.388253927231,inf,15793.514,35.19484,-10.0,7.975999e+26,,-14.034581,400,-2.188732,999.0,2289,999,602841.8,2286711,3.4987686,-10.591006,,-28.365273,-1.8997438,0.14999999
8.453467e+25,0.00055331015,6.899872,1.5,2290,,-3.4987686,5.7962957e-10,-1.0,-32.618633,5738.002065420151,inf,15800.707,35.19484,-10.0,7.979437e+26,,-3.6863005,400,-2.1931794,999.0,2290,999,22.557817,2287710,3.4987686,-11.399019,,-28.354612,-1.8998721,0.14999999
8.453391e+25,0.00055355084,6.899584,1.5,2291,,-3.4987686,5.7912364e-10,-1.0,-32.61907,5740.635623455048,inf,15806.946,35.19484,-10.0,7.982878e+26,,-7.2536583,400,-1.2394322,999.0,2291,999,346.67072,2288709,3.4987686,-10.5052395,,-28.345526,-1.8995837,0.14999999
8.453293e+25,0.00055379374,6.899748,1.5,2292,,-3.4987686,5.786184e-10,-1.0,-32.619507,5743.249414920807,inf,15814.223,35.19484,-10.0,7.986289e+26,,-6.982859,400,-2.2759576,999.0,2292,999,489.88092,2289708,3.4987686,-11.091045,,-28.336275,-1.8997478,0.14999999
8.4531965e+25,0.0005540346,6.8998594,1.5,2293,,-3.4987686,5.7811383e-10,-1.0,-32.61994,5745.850949287415,inf,15821.378,35.19484,-10.0,7.989733e+26,,1.7704601,400,-2.155977,999.0,2293,999,0.100043826,2290707,3.4987686,-10.096443,,-28.323265,-1.8998595,0.14999999
8.453125e+25,0.0005542756,6.8998475,1.5,2294,,-3.4987686,5.776099e-10,-1.0,-32.620377,5748.488405942917,inf,15828.25,35.19484,-10.0,7.993178e+26,,-16.126907,400,-1.8714975,999.0,2294,999,5955393.0,2291706,3.4987686,-12.586296,,-28.318058,-1.8998474,0.14999999
8.4530305e+25,0.00055451883,6.8999343,1.5,2295,,-3.4987686,5.771067e-10,-1.0,-32.620815,5751.080485343933,inf,15835.35,35.19484,-10.0,7.9965935e+26,,-48.755703,400,-2.0998712,999.0,2295,999,5.5733126e+20,2292705,3.4987686,-11.324475,,-28.327082,-1.8999344,0.14999999
8.452939e+25,0.00055476,6.899839,1.5,2296,,-3.4987686,5.7660404e-10,-1.0,-32.62125,5753.69820690155,inf,15842.03,35.19484,-10.0,8.0000415e+26,,-1.3677269,400,-1.6805758,999.0,2296,999,2.4955587,2293704,3.4987686,-11.95031,,-28.31546,-1.8998389,0.14999999
8.452848e+25,0.0005550013,6.8999777,1.5,2297,,-3.4987686,5.7610217e-10,-1.0,-32.621685,5756.302224636078,inf,15849.249,35.19484,-10.0,8.003459e+26,,-13.987498,400,-2.2190833,999.0,2297,999,547486.9,2294703,3.4987686,-12.684864,,-28.30934,-1.8999778,0.14999999
8.483307e+25,0.00055524276,6.8998537,1.5,2298,,-3.4987686,5.7560096e-10,-1.0,-32.62212,5758.908548116684,inf,15855.863,35.19484,-10.0,8.00691e+26,,-62.987278,400,-1.6143774,999.0,2298,999,7.0203984e+26,2295702,3.4987686,-10.043908,,-28.324554,-1.8998535,0.14999999
8.483241e+25,0.00055548426,6.8997936,1.5,2299,,-3.4987686,5.751003e-10,-1.0,-32.622555,5761.53216958046,inf,15862.626,35.19484,-10.0,8.010332e+26,,-16.959148,400,-1.7621887,999.0,2299,999,13232010.0,2296701,3.4987686,-11.78096,,-28.319717,-1.8997939,0.14999999
8.483152e+25,0.0005557259,6.899479,1.5,2300,,-3.4987686,5.746003e-10,-1.0,-32.62299,5764.100339174271,inf,15868.801,35.19484,-10.0,8.013786e+26,,-23.577278,400,-1.1756337,999.0,2300,999,2170456300.0,2297700,3.4987686,-12.205526,,-28.317776,-1.8994788,0.14999999
8.483043e+25,0.00055596756,6.899489,1.5,2301,,-3.4987686,5.74101e-10,-1.0,-32.623425,5766.645062208176,inf,15875.724,35.19484,-10.0,8.01721e+26,,-29.200474,400,-1.9222419,999.0,2301,999,2462941000000.0,2298699,3.4987686,-11.339145,,-28.318228,-1.8994888,0.14999999
8.482958e+25,0.0005562094,6.8996725,1.5,2302,,-3.4987686,5.736023e-10,-1.0,-32.62386,5769.190112829208,inf,15883.046,35.19484,-10.0,8.020637e+26,,0.64444643,400,-2.3220198,999.0,2302,999,0.23500472,2299698,3.4987686,-9.313771,,-28.305767,-1.8996724,0.14999999
8.488224e+25,0.0005564513,6.899661,1.5,2303,,-3.4987686,5.731043e-10,-1.0,-32.624294,5771.777156591415,inf,15889.919,35.19484,-10.0,8.0240946e+26,,-61.0541,400,-1.8733742,999.0,2303,999,1.2324796e+26,2300697,3.4987686,-12.567963,,-28.320093,-1.8996608,0.14999999
8.488139e+25,0.0005566934,6.8999085,1.5,2304,,-3.4987686,5.7260685e-10,-1.0,-32.62473,5774.327054023743,inf,15897.389,35.19484,-10.0,8.0275235e+26,,-41.278946,400,-2.470478,999.0,2304,999,1.82077e+17,2301696,3.4987686,-9.779459,,-28.325838,-1.8999085,0.14999999
8.488054e+25,0.0005569334,6.8998847,1.5,2305,,-3.4987686,5.7211014e-10,-1.0,-32.62516,5776.898088693619,inf,15904.234,35.19484,-10.0,8.030954e+26,,-30.350357,400,-1.8447193,999.0,2305,999,7730430000000.0,2302695,3.4987686,-12.084281,,-28.326838,-1.8998846,0.14999999
