IWMax,Regret/t,Bound,IWMean,Delta,ReturnAbsMax,Regret,IWFirstEpisode,ReturnStepMax,ReturnMin,TimeElapsed,MinEpLen,TimestepsSoFar,DenMISELogFirst,ReturnMax,ReturnLastEpisode,NumTrainableParams,DenMISELogLast,IWLastEpisode,GridSize,ReturnMean,AvgEpLen,MountainCar_std1_higher,MountainCar_std0_higher,DenMISEMeanLog,NumTrajectories,IWMin,MountainCar_mu1_higher,MountainCar_mu0_higher,ActionIn1,Iteration
7.440633e+26,6.8838005,inf,8.025119e+25,6.655987e-10,3.7358232,14710.682,2.7828913e-16,37.135635,-3.7358232,5305.396677494049,999,2134863,-13.290427,,-1.3525378,,-2.9609935,6.191287,400,-1.8838005,999.0,1.5,0.14999999,-28.294268,2137,,-10.0,-1.0,-10.952044,2137
7.4440685e+26,6.883768,inf,8.025045e+25,6.6497624e-10,3.7358232,14717.496,2.7841867e-16,37.135635,-3.7358232,5308.552739620209,999,2135862,-13.2908945,,-1.8137691,,1.9271705,0.10238788,400,-1.8837678,999.0,1.5,0.14999999,-28.28026,2138,,-10.0,-1.0,-11.6804,2138
7.4475055e+26,6.8839545,inf,8.024973e+25,6.643546e-10,3.7358232,14724.779,2.7854933e-16,37.135635,-3.7358232,5311.763348579407,999,2136861,-13.291363,,-2.2832062,,-5.195145,82.99104,400,-1.8839545,999.0,1.5,0.14999999,-28.269592,2139,,-10.0,-1.0,-13.495629,2139
7.450944e+26,6.883787,inf,8.035185e+25,6.6373385e-10,3.7358232,14731.305,2.7868006e-16,37.135635,-3.7358232,5315.212256193161,999,2137860,-13.29183,,-1.5254716,,-62.930603,2.2051935e+26,400,-1.883787,999.0,1.5,0.14999999,-28.28591,2140,,-10.0,-1.0,-14.247303,2140
7.454384e+26,6.8835006,inf,8.037347e+25,6.63114e-10,3.7358232,14737.574,2.788098e-16,37.135635,-3.7358232,5318.916532993317,999,2138859,-13.292297,,-1.2703888,,-62.931072,4.777113e+25,400,-1.8835005,999.0,1.5,0.14999999,-28.302214,2141,,-10.0,-1.0,-12.94087,2141
7.457797e+26,6.883628,inf,8.064321e+25,6.62495e-10,3.7358232,14744.73,2.7893957e-16,37.135635,-3.7358232,5323.153270244598,999,2139858,-13.292764,,-2.156495,,-62.93152,5.7968938e+26,400,-1.8836279,999.0,1.5,0.14999999,-28.318506,2142,,-10.0,-1.0,-9.735284,2142
7.46124e+26,6.883539,inf,8.064231e+25,6.618768e-10,3.7358232,14751.425,2.790705e-16,37.135635,-3.7358232,5327.005228757858,999,2140857,-13.293231,,-1.6941375,,-30.4645,8071714700000.0,400,-1.8835394,999.0,1.5,0.14999999,-28.31962,2143,,-10.0,-1.0,-10.570825,2143
7.4646845e+26,6.8833895,inf,8.064167e+25,6.6125955e-10,3.7358232,14757.987,2.7920038e-16,37.135635,-3.7358232,5330.6427409648895,999,2141856,-13.293697,,-1.5624775,,-0.681179,1.0958852,400,-1.8833897,999.0,1.5,0.14999999,-28.306852,2144,,-10.0,-1.0,-11.731343,2144
7.468131e+26,6.8837247,inf,8.064083e+25,6.6064315e-10,3.7358232,14765.589,2.7933034e-16,37.135635,-3.7358232,5334.417871713638,999,2142855,-13.294164,,-2.6015778,,-4.9760246,34.099976,400,-1.8837246,999.0,1.5,0.14999999,-28.296099,2145,,-10.0,-1.0,-11.248502,2145
7.4715504e+26,6.883797,inf,8.063998e+25,6.600276e-10,3.7358232,14772.629,2.794604e-16,37.135635,-3.7358232,5338.159205675125,999,2143854,-13.294629,,-2.0398583,,0.95322317,0.26068923,400,-1.8837973,999.0,1.5,0.14999999,-28.28259,2146,,-10.0,-1.0,-10.187681,2146
7.475e+26,6.883888,inf,8.063913e+25,6.5941286e-10,3.7358232,14779.707,2.7959155e-16,37.135635,-3.7358232,5341.7415425777435,999,2144853,-13.295095,,-2.078181,,-14.911591,1664637.8,400,-1.8838878,999.0,1.5,0.14999999,-28.276487,2147,,-10.0,-1.0,-9.3765745,2147
7.478422e+26,6.883643,inf,8.06383e+25,6.5879907e-10,3.7358232,14786.065,2.797217e-16,37.135635,-3.7358232,5345.333986997604,999,2145852,-13.295561,,-1.3581789,,-45.50416,1.3255761e+19,400,-1.8836432,999.0,1.5,0.14999999,-28.28463,2148,,-10.0,-1.0,-11.783463,2148
7.4818754e+26,6.883543,inf,8.063751e+25,6.58186e-10,3.7358232,14792.734,2.798519e-16,37.135635,-3.7358232,5349.301499605179,999,2146851,-13.296026,,-1.6685425,,-14.028987,685114.1,400,-1.883543,999.0,1.5,0.14999999,-28.27807,2149,,-10.0,-1.0,-9.838008,2149
7.4853006e+26,6.883255,inf,8.0636695e+25,6.5757394e-10,3.7358232,14798.998,2.799822e-16,37.135635,-3.7358232,5353.119001865387,999,2147850,-13.296492,,-1.2645077,,-19.372766,59425628.0,400,-1.8832551,999.0,1.5,0.14999999,-28.274054,2150,,-10.0,-1.0,-8.847838,2150
7.488728e+26,6.8834243,inf,8.080465e+25,6.5696265e-10,3.7358232,14806.246,2.801125e-16,37.135635,-3.7358232,5356.56227350235,999,2148849,-13.296957,,-2.247372,,-62.93573,3.6294028e+26,400,-1.8834244,999.0,1.5,0.14999999,-28.29029,2151,,-10.0,-1.0,-11.154552,2151
7.492186e+26,6.883309,inf,8.080389e+25,6.563522e-10,3.7358232,14812.881,2.8024183e-16,37.135635,-3.7358232,5359.672418355942,999,2149848,-13.297421,,-1.6345539,,0.5540578,0.34489784,400,-1.8833088,999.0,1.5,0.14999999,-28.27701,2152,,-10.0,-1.0,-12.030864,2152
7.495616e+26,6.88377,inf,8.080312e+25,6.557426e-10,3.7358232,14820.758,2.803723e-16,37.135635,-3.7358232,5362.647480726242,999,2150847,-13.297886,,-2.8768907,,-11.977773,14120.107,400,-1.8837702,999.0,1.5,0.14999999,-28.269562,2153,,-10.0,-1.0,-11.154522,2153
7.499048e+26,6.883857,inf,8.080215e+25,6.5513395e-10,3.7358232,14827.827,2.805028e-16,37.135635,-3.7358232,5366.245927333832,999,2151846,-13.29835,,-2.069575,,1.6840669,0.11927077,400,-1.8838565,999.0,1.5,0.14999999,-28.255768,2154,,-10.0,-1.0,-11.675941,2154
7.502482e+26,6.8837614,inf,8.080143e+25,6.545261e-10,3.7358232,14834.506,2.8063229e-16,37.135635,-3.7358232,5370.111191272736,999,2152845,-13.298815,,-1.6796045,,-10.110218,14296.977,400,-1.8837616,999.0,1.5,0.14999999,-28.247469,2155,,-10.0,-1.0,-13.204094,2155
7.505917e+26,6.88373,inf,8.103537e+25,6.5391903e-10,3.7358232,14841.322,2.8076294e-16,37.135635,-3.7358232,5373.770502567291,999,2153844,-13.299278,,-1.8159875,,-62.938053,5.058996e+26,400,-1.8837302,999.0,1.5,0.14999999,-28.263687,2156,,-10.0,-1.0,-11.387741,2156
7.509354e+26,6.883551,inf,8.103444e+25,6.5331285e-10,3.7358232,14847.819,2.8089365e-16,37.135635,-3.7358232,5377.296960115433,999,2154843,-13.299743,,-1.4971601,,-4.0792623,28.745739,400,-1.883551,999.0,1.5,0.14999999,-28.252596,2157,,-10.0,-1.0,-7.993682,2157
7.512792e+26,6.8833046,inf,8.109149e+25,6.527075e-10,3.7358232,14854.172,2.8102332e-16,37.135635,-3.7358232,5380.987950325012,999,2155842,-13.300206,,-1.3517607,,-62.93898,1.2459426e+26,400,-1.8833046,999.0,1.5,0.14999999,-28.268793,2158,,-10.0,-1.0,-15.436807,2158
7.516232e+26,6.883255,inf,8.109854e+25,6.52103e-10,3.7358232,14860.947,2.8115305e-16,37.135635,-3.7358232,5384.6170608997345,999,2156841,-13.300669,,-1.7756412,,-62.93944,1.7176218e+25,400,-1.8832548,999.0,1.5,0.14999999,-28.284973,2159,,-10.0,-1.0,-12.521518,2159
7.5196736e+26,6.883142,inf,8.109798e+25,6.5149935e-10,3.7358232,14867.587,2.8128395e-16,37.135635,-3.7358232,5388.247079372406,999,2157840,-13.301132,,-1.6396312,,-54.942623,2.5555391e+23,400,-1.8831421,999.0,1.5,0.14999999,-28.29744,2160,,-10.0,-1.0,-9.848137,2160
7.5231165e+26,6.8832254,inf,8.109713e+25,6.5089656e-10,3.7358232,14874.65,2.814138e-16,37.135635,-3.7358232,5391.908902168274,999,2158839,-13.301595,,-2.063197,,-30.695753,10132660000000.0,400,-1.8832253,999.0,1.5,0.14999999,-28.298672,2161,,-10.0,-1.0,-9.856634,2161
7.526532e+26,6.8831487,inf,8.109625e+25,6.5029454e-10,3.7358232,14881.367,2.8154372e-16,37.135635,-3.7358232,5395.584454774857,999,2159838,-13.302057,,-1.7175294,,-24.57531,24074543000.0,400,-1.8831488,999.0,1.5,0.14999999,-28.297073,2162,,-10.0,-1.0,-11.965984,2162
7.529979e+26,6.8834963,inf,8.10954e+25,6.496934e-10,3.7358232,14889.002,2.8167477e-16,37.135635,-3.7358232,5399.378360271454,999,2160837,-13.30252,,-2.6343336,,-11.229869,14411.61,400,-1.883496,999.0,1.5,0.14999999,-28.289309,2163,,-10.0,-1.0,-10.922996,2163
7.533426e+26,6.883671,inf,8.10948e+25,6.4909306e-10,3.7358232,14896.264,2.8180484e-16,37.135635,-3.7358232,5402.4041039943695,999,2161836,-13.302982,,-2.2625492,,0.7228579,0.2423837,400,-1.883671,999.0,1.5,0.14999999,-28.276012,2164,,-10.0,-1.0,-13.50025,2164
7.536847e+26,6.883935,inf,8.120136e+25,6.484936e-10,3.7358232,14903.72,2.8193494e-16,37.135635,-3.7358232,5406.100350618362,999,2162835,-13.303444,,-2.4555647,,-62.94222,2.3249407e+26,400,-1.8839352,999.0,1.5,0.14999999,-28.292149,2165,,-10.0,-1.0,-11.571642,2165
7.540298e+26,6.884328,inf,8.120055e+25,6.4789496e-10,3.7358232,14911.454,2.820651e-16,37.135635,-3.7358232,5409.805423498154,999,2163834,-13.303906,,-2.73441,,-1.7295778,0.9638733,400,-1.8843279,999.0,1.5,0.14999999,-28.280005,2166,,-10.0,-1.0,-10.328965,2166
7.5437215e+26,6.884188,inf,8.119974e+25,6.472971e-10,3.7358232,14918.035,2.8219533e-16,37.135635,-3.7358232,5413.542212486267,999,2164833,-13.304368,,-1.5811998,,-5.6534476,154.37149,400,-1.884188,999.0,1.5,0.14999999,-28.269684,2167,,-10.0,-1.0,-11.171843,2167
7.5471754e+26,6.883808,inf,8.119897e+25,6.467001e-10,3.7358232,14924.097,2.823256e-16,37.135635,-3.7358232,5417.328687906265,999,2165832,-13.304829,,-1.061403,,-4.2563014,8.571934,400,-1.8838084,999.0,1.5,0.14999999,-28.258701,2168,,-10.0,-1.0,-12.685041,2168
7.550602e+26,6.883626,inf,8.1447125e+25,6.4610395e-10,3.7358232,14930.584,2.8245595e-16,37.135635,-3.7358232,5421.045399188995,999,2166831,-13.30529,,-1.4874284,,-62.943665,5.39959e+26,400,-1.8836257,999.0,1.5,0.14999999,-28.274796,2169,,-10.0,-1.0,-8.743572,2169
7.55403e+26,6.8835053,inf,8.165391e+25,6.455086e-10,3.7358232,14937.207,2.8258636e-16,37.135635,-3.7358232,5424.737663269043,999,2167830,-13.305751,,-1.6223621,,-62.944523,4.5084296e+26,400,-1.8835053,999.0,1.5,0.14999999,-28.290897,2170,,-10.0,-1.0,-11.43294,2170
7.5574606e+26,6.883603,inf,8.165318e+25,6.4491407e-10,3.7358232,14944.303,2.8271683e-16,37.135635,-3.7358232,5428.498334169388,999,2168829,-13.306211,,-2.0959601,,-1.0296501,1.7045591,400,-1.8836032,999.0,1.5,0.14999999,-28.278461,2171,,-10.0,-1.0,-13.894137,2171
7.560892e+26,6.8832335,inf,8.166332e+25,6.443204e-10,3.7358232,14950.383,2.8284627e-16,37.135635,-3.7358232,5432.089192152023,999,2169828,-13.306672,,-1.0805122,,-62.945446,2.3631291e+25,400,-1.8832334,999.0,1.5,0.14999999,-28.294546,2172,,-10.0,-1.0,-13.013542,2172
7.564354e+26,6.883709,inf,8.169273e+25,6.437274e-10,3.7358232,14958.3,2.8297687e-16,37.135635,-3.7358232,5435.980104207993,999,2170827,-13.307133,,-2.9165475,,-62.682835,6.548797e+25,400,-1.883709,999.0,1.5,0.14999999,-28.310484,2173,,-10.0,-1.0,-11.586968,2173
7.5677886e+26,6.883746,inf,8.169179e+25,6.431354e-10,3.7358232,14965.265,2.831075e-16,37.135635,-3.7358232,5439.763033628464,999,2171826,-13.307592,,-1.9648743,,-4.995676,95.79514,400,-1.8837463,999.0,1.5,0.14999999,-28.299883,2174,,-10.0,-1.0,-11.063227,2174
7.571224e+26,6.88349,inf,8.169109e+25,6.4254413e-10,3.7358232,14971.591,2.8323712e-16,37.135635,-3.7358232,5443.636704206467,999,2172825,-13.308053,,-1.3263549,,-0.065730765,0.36493784,400,-1.8834901,999.0,1.5,0.14999999,-28.287024,2175,,-10.0,-1.0,-10.357408,2175
7.5746626e+26,6.8833914,inf,8.169021e+25,6.4195366e-10,3.7358232,14978.26,2.8336788e-16,37.135635,-3.7358232,5447.393364191055,999,2173824,-13.308513,,-1.6692125,,-5.562927,156.01944,400,-1.8833916,999.0,1.5,0.14999999,-28.276705,2176,,-10.0,-1.0,-9.585301,2176
7.578073e+26,6.88338,inf,8.168952e+25,6.41364e-10,3.7358232,14985.119,2.8349764e-16,37.135635,-3.7358232,5451.1855635643005,999,2174823,-13.308971,,-1.8584769,,-42.251213,1.0161135e+18,400,-1.8833802,999.0,1.5,0.14999999,-28.283245,2177,,-10.0,-1.0,-11.512104,2177
7.581514e+26,6.883271,inf,8.168865e+25,6.4077527e-10,3.7358232,14991.764,2.8362853e-16,37.135635,-3.7358232,5455.1043610572815,999,2175822,-13.309431,,-1.6454198,,-5.8483887,199.97284,400,-1.883271,999.0,1.5,0.14999999,-28.27307,2178,,-10.0,-1.0,-12.27089,2178
7.584956e+26,6.883183,inf,8.168776e+25,6.4018724e-10,3.7358232,14998.456,2.837584e-16,37.135635,-3.7358232,5458.9273500442505,999,2176821,-13.30989,,-1.6917182,,-37.222004,6533318500000000.0,400,-1.8831831,999.0,1.5,0.14999999,-28.2773,2179,,-10.0,-1.0,-11.2605505,2179
7.5883995e+26,6.8832793,inf,8.168714e+25,6.3960004e-10,3.7358232,15005.549,2.8388833e-16,37.135635,-3.7358232,5462.970069885254,999,2177820,-13.3103485,,-2.093128,,0.984738,0.24147576,400,-1.8832793,999.0,1.5,0.14999999,-28.264,2180,,-10.0,-1.0,-8.772509,2180
7.5918166e+26,6.8834214,inf,8.186061e+25,6.390136e-10,3.7358232,15012.742,2.840183e-16,37.135635,-3.7358232,5466.9537053108215,999,2178819,-13.310807,,-2.1934586,,-62.94958,3.8018843e+26,400,-1.8834214,999.0,1.5,0.14999999,-28.280014,2181,,-10.0,-1.0,-9.805037,2181
7.595263e+26,6.883066,inf,8.185977e+25,6.384281e-10,3.7358232,15018.851,2.8414835e-16,37.135635,-3.7358232,5470.658215522766,999,2179818,-13.311266,,-1.1083685,,-18.483955,11400594.0,400,-1.8830663,999.0,1.5,0.14999999,-28.275648,2182,,-10.0,-1.0,-12.630359,2182
7.598712e+26,6.88318,inf,8.185895e+25,6.378433e-10,3.7358232,15025.982,2.8427844e-16,37.135635,-3.7358232,5474.434824466705,999,2180817,-13.311724,,-2.131301,,-51.41642,7.6240695e+21,400,-1.88318,999.0,1.5,0.14999999,-28.28637,2183,,-10.0,-1.0,-7.0817614,2183
7.6021334e+26,6.883218,inf,8.188032e+25,6.3725936e-10,3.7358232,15032.948,2.8440968e-16,37.135635,-3.7358232,5478.083275079727,999,2181816,-13.312182,,-1.9660678,,-62.950954,4.8411746e+25,400,-1.883218,999.0,1.5,0.14999999,-28.302364,2184,,-10.0,-1.0,-11.598947,2184
7.605556e+26,6.8832407,inf,8.187953e+25,6.366762e-10,3.7358232,15039.881,2.8453991e-16,37.135635,-3.7358232,5481.799885511398,999,2182815,-13.31264,,-1.9330187,,-5.693198,193.85516,400,-1.8832409,999.0,1.5,0.14999999,-28.292088,2185,,-10.0,-1.0,-11.811776,2185
7.60901e+26,6.8835526,inf,8.187875e+25,6.3609373e-10,3.7358232,15047.446,2.846691e-16,37.135635,-3.7358232,5485.47847366333,999,2183814,-13.313097,,-2.5648327,,-6.991687,255.2982,400,-1.8835528,999.0,1.5,0.14999999,-28.282469,2186,,-10.0,-1.0,-12.098644,2186
7.6124356e+26,6.8836117,inf,8.187799e+25,6.355123e-10,3.7358232,15054.459,2.8479945e-16,37.135635,-3.7358232,5489.11968421936,999,2184813,-13.313555,,-2.0125146,,-23.40732,7872684500.0,400,-1.8836116,999.0,1.5,0.14999999,-28.280361,2187,,-10.0,-1.0,-10.36141,2187
7.615862e+26,6.8835015,inf,8.187722e+25,6.3493155e-10,3.7358232,15061.102,2.8492987e-16,37.135635,-3.7358232,5492.930609464645,999,2185812,-13.314012,,-1.642918,,-5.254614,111.78672,400,-1.8835016,999.0,1.5,0.14999999,-28.26996,2188,,-10.0,-1.0,-7.7272506,2188
7.619321e+26,6.8831916,inf,8.19041e+25,6.3435157e-10,3.7358232,15067.307,2.850603e-16,37.135635,-3.7358232,5496.587017536163,999,2186811,-13.314468,,-1.2051969,,-62.953243,6.0457055e+25,400,-1.8831917,999.0,1.5,0.14999999,-28.285915,2189,,-10.0,-1.0,-9.585283,2189
7.622751e+26,6.883115,inf,8.190314e+25,6.3377237e-10,3.7358232,15074.021,2.8519086e-16,37.135635,-3.7358232,5500.181091308594,999,2187810,-13.314925,,-1.7147114,,-38.718456,2.81789e+16,400,-1.8831148,999.0,1.5,0.14999999,-28.290804,2190,,-10.0,-1.0,-11.833105,2190
7.626183e+26,6.883109,inf,8.190242e+25,6.33194e-10,3.7358232,15080.892,2.853214e-16,37.135635,-3.7358232,5503.414373397827,999,2188809,-13.315382,,-1.8704793,,-13.511201,446983.84,400,-1.8831089,999.0,1.5,0.14999999,-28.284178,2191,,-10.0,-1.0,-11.121551,2191
7.629617e+26,6.882882,inf,8.190171e+25,6.3261635e-10,3.7358232,15087.277,2.8545098e-16,37.135635,-3.7358232,5506.699445009232,999,2189808,-13.315838,,-1.3855305,,-0.65112156,0.6806432,400,-1.882882,999.0,1.5,0.14999999,-28.271694,2192,,-10.0,-1.0,-10.011109,2192
7.633052e+26,6.8833237,inf,8.1900795e+25,6.320396e-10,3.7358232,15095.129,2.8558166e-16,37.135635,-3.7358232,5510.099107503891,999,2190807,-13.316295,,-2.851818,,-36.533985,529043600000000.0,400,-1.8833237,999.0,1.5,0.14999999,-28.275585,2193,,-10.0,-1.0,-12.381297,2193
7.636489e+26,6.883696,inf,8.190013e+25,6.314635e-10,3.7358232,15102.829,2.8571133e-16,37.135635,-3.7358232,5513.990963935852,999,2191806,-13.316751,,-2.699878,,-27.705042,136445180000.0,400,-1.8836961,999.0,1.5,0.14999999,-28.27545,2194,,-10.0,-1.0,-11.258646,2194
7.6399264e+26,6.883887,inf,8.189923e+25,6.3088834e-10,3.7358232,15110.132,2.8584217e-16,37.135635,-3.7358232,5517.7448835372925,999,2192805,-13.317206,,-2.3026595,,1.2109787,0.13977376,400,-1.8838869,999.0,1.5,0.14999999,-28.262136,2195,,-10.0,-1.0,-9.872091,2195
7.643366e+26,6.8840723,inf,8.189857e+25,6.303138e-10,3.7358232,15117.423,2.8597193e-16,37.135635,-3.7358232,5521.526144504547,999,2193804,-13.317661,,-2.290837,,-33.574352,130422030000000.0,400,-1.8840723,999.0,1.5,0.14999999,-28.264679,2196,,-10.0,-1.0,-13.116839,2196
7.646779e+26,6.884161,inf,8.214755e+25,6.297402e-10,3.7358232,15124.502,2.861018e-16,37.135635,-3.7358232,5525.280166149139,999,2194803,-13.318117,,-2.0789328,,-62.95689,5.488891e+26,400,-1.8841609,999.0,1.5,0.14999999,-28.280582,2197,,-10.0,-1.0,-9.403373,2197
7.650221e+26,6.883979,inf,8.21467e+25,6.291673e-10,3.7358232,15130.985,2.862328e-16,37.135635,-3.7358232,5529.086540460587,999,2195802,-13.318572,,-1.4837785,,-46.36325,4.164514e+19,400,-1.8839787,999.0,1.5,0.14999999,-28.288929,2198,,-10.0,-1.0,-10.305658,2198
7.653666e+26,6.884093,inf,8.214607e+25,6.2859523e-10,3.7358232,15138.12,2.8636275e-16,37.135635,-3.7358232,5532.768601894379,999,2196801,-13.319027,,-2.134778,,-11.6111555,58632.418,400,-1.8840928,999.0,1.5,0.14999999,-28.281467,2199,,-10.0,-1.0,-12.582107,2199
7.6570826e+26,6.8842063,inf,8.214524e+25,6.2802386e-10,3.7358232,15145.254,2.8649277e-16,37.135635,-3.7358232,5536.53546667099,999,2197800,-13.319481,,-2.1335974,,-47.830776,2.149064e+20,400,-1.8842063,999.0,1.5,0.14999999,-28.290472,2200,,-10.0,-1.0,-12.630711,2200
7.66053e+26,6.8839207,inf,8.2263615e+25,6.274533e-10,3.7358232,15151.51,2.8662287e-16,37.135635,-3.7358232,5540.345111370087,999,2198799,-13.319936,,-1.2556616,,-62.958702,2.6233513e+26,400,-1.8839207,999.0,1.5,0.14999999,-28.306295,2201,,-10.0,-1.0,-9.972975,2201
7.663979e+26,6.884432,inf,8.226281e+25,6.2688355e-10,3.7358232,15159.519,2.86753e-16,37.135635,-3.7358232,5544.200291633606,999,2199798,-13.32039,,-3.0094025,,-41.713245,5.1022674e+16,400,-1.8844317,999.0,1.5,0.14999999,-28.312504,2202,,-10.0,-1.0,-10.637226,2202
7.6674e+26,6.884379,inf,8.226202e+25,6.2631456e-10,3.7358232,15166.287,2.868832e-16,37.135635,-3.7358232,5547.774040222168,999,2200797,-13.320844,,-1.7686551,,-0.5156675,1.1320229,400,-1.884379,999.0,1.5,0.14999999,-28.300013,2203,,-10.0,-1.0,-11.381125,2203
7.670823e+26,6.8842883,inf,8.226124e+25,6.257464e-10,3.7358232,15172.971,2.8701346e-16,37.135635,-3.7358232,5550.951984882355,999,2201796,-13.321298,,-1.6841712,,-2.441101,7.1890993,400,-1.8842882,999.0,1.5,0.14999999,-28.28839,2204,,-10.0,-1.0,-11.807436,2204
7.674277e+26,6.884603,inf,8.226048e+25,6.251789e-10,3.7358232,15180.55,2.8714377e-16,37.135635,-3.7358232,5553.933173894882,999,2202795,-13.321752,,-2.5786052,,-7.008558,278.7589,400,-1.8846031,999.0,1.5,0.14999999,-28.27886,2205,,-10.0,-1.0,-10.269227,2205
7.677703e+26,6.884785,inf,8.225972e+25,6.2461225e-10,3.7358232,15187.836,2.8727416e-16,37.135635,-3.7358232,5557.216463565826,999,2203794,-13.322205,,-2.2864518,,-14.480481,846796.5,400,-1.8847853,999.0,1.5,0.14999999,-28.272726,2206,,-10.0,-1.0,-12.566869,2206
7.6811305e+26,6.8850327,inf,8.225898e+25,6.240463e-10,3.7358232,15195.267,2.874046e-16,37.135635,-3.7358232,5560.727348327637,999,2204793,-13.322658,,-2.4300394,,-41.673244,2.8815922e+17,400,-1.8850324,999.0,1.5,0.14999999,-28.278921,2207,,-10.0,-1.0,-10.92612,2207
7.6845594e+26,6.8851833,inf,8.2258035e+25,6.234812e-10,3.7358232,15202.484,2.875351e-16,37.135635,-3.7358232,5564.613439083099,999,2205792,-13.323111,,-2.2180293,,0.9673965,0.20639364,400,-1.8851831,999.0,1.5,0.14999999,-28.265799,2208,,-10.0,-1.0,-11.927951,2208
7.688019e+26,6.8852844,inf,8.225731e+25,6.2291683e-10,3.7358232,15209.594,2.8766456e-16,37.135635,-3.7358232,5568.335964918137,999,2206791,-13.323564,,-2.1087868,,-14.205501,775334.25,400,-1.8852844,999.0,1.5,0.14999999,-28.259552,2209,,-10.0,-1.0,-10.691808,2209
7.691451e+26,6.8855033,inf,8.225661e+25,6.223533e-10,3.7358232,15216.962,2.8779517e-16,37.135635,-3.7358232,5572.021289348602,999,2207790,-13.324017,,-2.3684518,,-3.1554089,9.739774,400,-1.8855032,999.0,1.5,0.14999999,-28.248318,2210,,-10.0,-1.0,-12.082993,2210
7.694885e+26,6.8853087,inf,8.22557e+25,6.217904e-10,3.7358232,15223.418,2.8792585e-16,37.135635,-3.7358232,5575.255593538284,999,2208789,-13.324469,,-1.4556514,,-31.807959,21171555000000.0,400,-1.8853086,999.0,1.5,0.14999999,-28.250036,2211,,-10.0,-1.0,-7.3336,2211
7.69832e+26,6.8853827,inf,8.228593e+25,6.2122835e-10,3.7358232,15230.467,2.8805547e-16,37.135635,-3.7358232,5578.867202043533,999,2209788,-13.324921,,-2.0487614,,-62.963696,6.841228e+25,400,-1.8853827,999.0,1.5,0.14999999,-28.265852,2212,,-10.0,-1.0,-9.6137,2212
7.701757e+26,6.8857546,inf,8.22869e+25,6.20667e-10,3.7358232,15238.175,2.8818517e-16,37.135635,-3.7358232,5582.063499450684,999,2210787,-13.325373,,-2.7086165,,-59.00923,4.0693886e+24,400,-1.8857546,999.0,1.5,0.14999999,-28.279865,2213,,-10.0,-1.0,-11.003785,2213
7.705166e+26,6.8854413,inf,8.228624e+25,6.2010647e-10,3.7358232,15244.367,2.88316e-16,37.135635,-3.7358232,5585.316835165024,999,2211786,-13.325825,,-1.1922498,,-0.39734575,0.3268975,400,-1.8854414,999.0,1.5,0.14999999,-28.267372,2214,,-10.0,-1.0,-11.260227,2214
7.708605e+26,6.885645,inf,8.228537e+25,6.195467e-10,3.7358232,15251.704,2.8844693e-16,37.135635,-3.7358232,5588.54762673378,999,2212785,-13.326277,,-2.3372905,,1.1941398,0.13424772,400,-1.8856452,999.0,1.5,0.14999999,-28.254162,2215,,-10.0,-1.0,-10.677967,2215
7.7120465e+26,6.8856583,inf,8.2284515e+25,6.1898764e-10,3.7358232,15258.619,2.885768e-16,37.135635,-3.7358232,5592.60387468338,999,2213784,-13.326728,,-1.9151216,,-0.5685422,1.2120656,400,-1.8856585,999.0,1.5,0.14999999,-28.241789,2216,,-10.0,-1.0,-11.208847,2216
7.7154894e+26,6.8856764,inf,8.22839e+25,6.1842936e-10,3.7358232,15265.545,2.8870673e-16,37.135635,-3.7358232,5596.180409908295,999,2214783,-13.327179,,-1.9253867,,1.1265522,0.22606067,400,-1.8856765,999.0,1.5,0.14999999,-28.228664,2217,,-10.0,-1.0,-8.049642,2217
7.718904e+26,6.8853264,inf,8.231147e+25,6.1787186e-10,3.7358232,15271.654,2.888367e-16,37.135635,-3.7358232,5599.4339056015015,999,2215782,-13.32763,,-1.1092639,,-62.966404,6.3034927e+25,400,-1.8853265,999.0,1.5,0.14999999,-28.244434,2218,,-10.0,-1.0,-12.81444,2218
7.72235e+26,6.885499,inf,8.23628e+25,6.173151e-10,3.7358232,15278.922,2.8896677e-16,37.135635,-3.7358232,5603.083869934082,999,2216781,-13.32808,,-2.2678425,,-61.357338,1.1568407e+26,400,-1.8854988,999.0,1.5,0.14999999,-28.259478,2219,,-10.0,-1.0,-9.975102,2219
7.7257975e+26,6.885539,inf,8.236198e+25,6.167591e-10,3.7358232,15285.896,2.8909684e-16,37.135635,-3.7358232,5606.804162979126,999,2217780,-13.328531,,-1.9744047,,-22.949978,4988430300.0,400,-1.8855389,999.0,1.5,0.14999999,-28.25721,2220,,-10.0,-1.0,-8.079797,2220
7.729217e+26,6.8856497,inf,8.244787e+25,6.1620387e-10,3.7358232,15293.027,2.8922702e-16,37.135635,-3.7358232,5610.556145906448,999,2218779,-13.328981,,-2.1312315,,-62.967754,1.9251583e+26,400,-1.8856494,999.0,1.5,0.14999999,-28.272959,2221,,-10.0,-1.0,-10.762945,2221
7.732638e+26,6.8852496,inf,8.244705e+25,6.156493e-10,3.7358232,15299.024,2.8935725e-16,37.135635,-3.7358232,5614.379243373871,999,2219778,-13.329432,,-0.99711055,,-0.56327456,0.118604444,400,-1.8852495,999.0,1.5,0.14999999,-28.26061,2222,,-10.0,-1.0,-9.379921,2222
