ReturnAbsMax,ActionIn1,GridSize,DenMISEMeanLog,IWLastEpisode,TimeElapsed,AvgEpLen,MinEpLen,Regret,IWFirstEpisode,TimestepsSoFar,MountainCar_std1_higher,MountainCar_std0_higher,Delta,IWMean,ReturnMax,IWMin,DenMISELogLast,ReturnMean,ReturnLastEpisode,MountainCar_mu1_higher,ReturnStepMax,NumTrainableParams,Regret/t,NumTrajectories,DenMISELogFirst,Bound,Iteration,MountainCar_mu0_higher,IWMax,ReturnMin
3.6082072,-11.558152,400,-27.099138,2988.0396,2409.969587802887,999.0,999,9903.407,2.4275215e-16,1431567,1.5,0.14999999,1.4802298e-09,4.814036e+25,,,-8.828375,-1.9109613,-1.4975121,-10.0,36.439312,,6.910961,1433,-10.074911,inf,1433,-1.0,4.9586294e+26,-3.6082072
3.6082072,-12.656798,400,-27.085066,476.35004,2412.0604186058044,999.0,999,9910.091,2.4292076e-16,1432566,1.5,0.14999999,1.478166e-09,4.8139237e+25,,,-6.68405,-1.9108025,-1.6832784,-10.0,36.439312,,6.9108024,1434,-10.075608,inf,1434,-1.0,4.9619786e+26,-3.6082072
3.6082072,-10.681792,400,-27.109928,3.0207492e+26,2414.156090736389,999.0,999,9916.534,2.430904e-16,1433565,1.5,0.14999999,1.4761066e-09,4.8348635e+25,,,-62.53074,-1.9104766,-1.4432483,-10.0,36.439312,,6.9104767,1435,-10.076305,inf,1435,-1.0,4.9653492e+26,-3.6082072
3.6082072,-9.377537,400,-27.10135,21680.016,2416.2644448280334,999.0,999,9924.864,2.4326016e-16,1434564,1.5,0.14999999,1.4740514e-09,4.8347417e+25,,,-14.546007,-1.9114654,-3.330254,-10.0,36.439312,,6.9114656,1436,-10.077003,inf,1436,-1.0,4.968779e+26,-3.6082072
3.6082072,-11.10064,400,-27.118223,5.714675e+21,2418.3697233200073,999.0,999,9931.506,2.4342912e-16,1435563,1.5,0.14999999,1.4720005e-09,4.8346348e+25,,,-51.112083,-1.9112772,-1.6412278,-10.0,36.439312,,6.9112773,1437,-10.077699,inf,1437,-1.0,4.97223e+26,-3.6082072
3.6082072,-9.610006,400,-27.098265,0.10097802,2420.4427404403687,999.0,999,9938.648,2.4359818e-16,1436562,1.5,0.14999999,1.4699539e-09,4.8345167e+25,,,1.8029873,-1.9114381,-2.142411,-10.0,36.439312,,6.911438,1438,-10.078394,inf,1438,-1.0,4.975683e+26,-3.6082072
3.6082072,-13.436581,400,-27.108932,9.8009504e+17,2422.517254590988,999.0,999,9945.583,2.4376827e-16,1437561,1.5,0.14999999,1.4679117e-09,4.8344e+25,,,-42.223103,-1.9114543,-1.9348022,-10.0,36.439312,,6.911454,1439,-10.079089,inf,1439,-1.0,4.9791577e+26,-3.6082072
3.6082072,-8.9184,400,-27.133713,2.3998131e+26,2424.6080367565155,999.0,999,9952.768,2.4393757e-16,1438560,1.5,0.14999999,1.4658735e-09,4.85095e+25,,,-62.53444,-1.9116441,-2.184783,-10.0,36.439312,,6.911644,1440,-10.079783,inf,1440,-1.0,4.982597e+26,-3.6082072
3.6082072,-11.980971,400,-27.15844,1.0199858e+26,2426.693675994873,999.0,999,9960.405,2.44107e-16,1439559,1.5,0.14999999,1.4638397e-09,4.8579155e+25,,,-62.535133,-1.912148,-2.6376855,-10.0,36.439312,,6.912148,1441,-10.080478,inf,1441,-1.0,4.986057e+26,-3.6082072
3.6082072,-13.092157,400,-27.160872,3253203400000.0,2428.7972614765167,999.0,999,9966.705,2.4427655e-16,1440558,1.5,0.14999999,1.4618101e-09,4.857804e+25,,,-30.434729,-1.9117237,-1.3003622,-10.0,36.439312,,6.9117236,1442,-10.081172,inf,1442,-1.0,4.98952e+26,-3.6082072
3.6082072,-12.851129,400,-27.185564,2.701612e+26,2431.0056059360504,999.0,999,9974.035,2.4444526e-16,1441557,1.5,0.14999999,1.4597847e-09,4.8764166e+25,,,-62.536522,-1.9120136,-2.3299983,-10.0,36.439312,,6.9120135,1443,-10.081865,inf,1443,-1.0,4.9929662e+26,-3.6082072
3.6082072,-11.178686,400,-27.210186,3.0893305e+26,2433.72190451622,999.0,999,9980.516,2.4461504e-16,1442556,1.5,0.14999999,1.4577637e-09,4.8977023e+25,,,-62.537216,-1.9117148,-1.4806696,-10.0,36.439312,,6.9117146,1444,-10.082558,inf,1444,-1.0,4.9964342e+26,-3.6082072
3.6082072,-8.778513,400,-27.190508,0.10309732,2436.306006669998,999.0,999,9987.838,2.4478492e-16,1443555,1.5,0.14999999,1.4557466e-09,4.8975833e+25,,,1.4782594,-1.9119989,-2.322213,-10.0,36.439312,,6.9119987,1445,-10.08325,inf,1445,-1.0,4.9998852e+26,-3.6082072
3.6082072,-13.465351,400,-27.215115,4.951123e+25,2438.992753505707,999.0,999,9995.643,2.44954e-16,1444554,1.5,0.14999999,1.4537339e-09,4.900889e+25,,,-62.538597,-1.9126163,-2.8046193,-10.0,36.439312,,6.9126163,1446,-10.083941,inf,1446,-1.0,5.0033384e+26,-3.6082072
3.6082072,-14.006345,400,-27.239687,1.8874399e+26,2441.7489104270935,999.0,999,10002.249,2.4512318e-16,1445553,1.5,0.14999999,1.4517252e-09,4.9138303e+25,,,-62.53929,-1.9124044,-1.6063565,-10.0,36.439312,,6.9124045,1447,-10.084633,inf,1447,-1.0,5.0067942e+26,-3.6082072
3.6082072,-11.849017,400,-27.264244,8.819029e+25,2444.4601323604584,999.0,999,10008.746,2.4529248e-16,1446552,1.5,0.14999999,1.4497208e-09,4.9198066e+25,,,-62.53998,-1.9121171,-1.4963067,-10.0,36.439312,,6.912117,1448,-10.085324,inf,1448,-1.0,5.0102523e+26,-3.6082072
3.6082072,-12.550193,400,-27.252314,7131.0537,2447.184323310852,999.0,999,10016.046,2.4546192e-16,1447551,1.5,0.14999999,1.4477204e-09,4.919694e+25,,,-9.744362,-1.9123852,-2.3003743,-10.0,36.439312,,6.912385,1449,-10.086015,inf,1449,-1.0,5.013713e+26,-3.6082072
3.6082072,-8.500803,400,-27.276802,1.998361e+26,2449.888029575348,999.0,999,10022.342,2.4563145e-16,1448550,1.5,0.14999999,1.4457242e-09,4.933365e+25,,,-62.53456,-1.9119596,-1.2954459,-10.0,36.439312,,6.9119596,1450,-10.086704,inf,1450,-1.0,5.017176e+26,-3.6082072
3.6082072,-10.392909,400,-27.301264,1.8913535e+26,2452.6024074554443,999.0,999,10028.8,2.458011e-16,1449549,1.5,0.14999999,1.4437321e-09,4.946277e+25,,,-62.54205,-1.911647,-1.4583569,-10.0,36.439312,,6.911647,1451,-10.087394,inf,1451,-1.0,5.0206223e+26,-3.6082072
3.6082072,-11.401239,400,-27.296633,31457522.0,2455.3318934440613,999.0,999,10036.803,2.4596995e-16,1450548,1.5,0.14999999,1.4417444e-09,4.94617e+25,,,-20.316372,-1.9123989,-3.0033925,-10.0,36.439312,,6.912399,1452,-10.088082,inf,1452,-1.0,5.02409e+26,-3.6082072
3.6082072,-10.590477,400,-27.278387,1.0574247,2458.0582847595215,999.0,999,10043.901,2.4613983e-16,1451547,1.5,0.14999999,1.4397605e-09,4.946051e+25,,,-0.5471415,-1.9125267,-2.0980597,-10.0,36.439312,,6.9125266,1453,-10.088771,inf,1453,-1.0,5.027541e+26,-3.6082072
3.6082072,-10.579006,400,-27.260069,0.12354662,2460.7427265644073,999.0,999,10049.875,2.463089e-16,1452546,1.5,0.14999999,1.4377809e-09,4.9459475e+25,,,-0.41550463,-1.9118807,-0.97328573,-10.0,36.439312,,6.9118805,1454,-10.089459,inf,1454,-1.0,5.030994e+26,-3.6082072
3.6082072,-11.909824,400,-27.243551,12.411016,2463.4422550201416,999.0,999,10056.908,2.4647902e-16,1453545,1.5,0.14999999,1.4358051e-09,4.9458317e+25,,,-2.962799,-1.9119648,-2.034081,-10.0,36.439312,,6.911965,1455,-10.090147,inf,1455,-1.0,5.03445e+26,-3.6082072
3.6082072,-9.950684,400,-27.241434,7965363700.0,2466.175192832947,999.0,999,10063.3125,2.4664832e-16,1454544,1.5,0.14999999,1.4338336e-09,4.9457174e+25,,,-23.955097,-1.9116154,-1.4032772,-10.0,36.439312,,6.9116154,1456,-10.090834,inf,1456,-1.0,5.037908e+26,-3.6082072
3.6082072,-10.573924,400,-27.232262,126061.71,2468.891193628311,999.0,999,10069.493,2.4681775e-16,1455543,1.5,0.14999999,1.4318661e-09,4.9456058e+25,,,-13.624536,-1.9111142,-1.1812814,-10.0,36.439312,,6.911114,1457,-10.09152,inf,1457,-1.0,5.0413682e+26,-3.6082072
3.6082072,-9.200466,400,-27.215265,6.1906133,2471.5583441257477,999.0,999,10076.397,2.4698634e-16,1456542,1.5,0.14999999,1.4299025e-09,4.9454955e+25,,,-2.2119904,-1.9111093,-1.9040706,-10.0,36.439312,,6.9111094,1458,-10.092206,inf,1458,-1.0,5.044831e+26,-3.6082072
3.6082072,-11.611898,400,-27.237278,1.1003539e+25,2474.2493045330048,999.0,999,10082.826,2.4715598e-16,1457541,1.5,0.14999999,1.4279431e-09,4.9461407e+25,,,-59.10032,-1.9107788,-1.4287994,-10.0,36.439312,,6.910779,1459,-10.092892,inf,1459,-1.0,5.0482773e+26,-3.6082072
3.6082072,-9.153419,400,-27.222067,71.31893,2476.9620501995087,999.0,999,10089.902,2.4732576e-16,1458540,1.5,0.14999999,1.4259877e-09,4.94602e+25,,,-4.7749653,-1.910892,-2.0762215,-10.0,36.439312,,6.910892,1460,-10.093577,inf,1460,-1.0,5.051745e+26,-3.6082072
3.6082072,-11.840846,400,-27.246374,4.1920233e+26,2479.656617641449,999.0,999,10096.486,2.474947e-16,1459539,1.5,0.14999999,1.4240362e-09,4.9746073e+25,,,-62.528545,-1.9106683,-1.584015,-10.0,36.439312,,6.9106684,1461,-10.094262,inf,1461,-1.0,5.0551956e+26,-3.6082072
3.6082072,-12.251049,400,-27.240387,37417844.0,2482.3161005973816,999.0,999,10103.03,2.476647e-16,1460538,1.5,0.14999999,1.4220888e-09,4.9744897e+25,,,-18.234789,-1.9104172,-1.5437067,-10.0,36.439312,,6.910417,1462,-10.094946,inf,1462,-1.0,5.0586484e+26,-3.6082072
3.6082072,-10.903841,400,-27.251818,2.284586e+18,2485.2006528377533,999.0,999,10109.405,2.4783387e-16,1461537,1.5,0.14999999,1.4201454e-09,4.9743725e+25,,,-43.729435,-1.9100512,-1.3749355,-10.0,36.439312,,6.9100513,1463,-10.09563,inf,1463,-1.0,5.062104e+26,-3.6082072
3.6082072,-12.44201,400,-27.232141,0.11747721,2488.451933860779,999.0,999,10116.256,2.4800315e-16,1462536,1.5,0.14999999,1.418206e-09,4.9742586e+25,,,1.7910888,-1.9100108,-1.8507147,-10.0,36.439312,,6.910011,1464,-10.096313,inf,1464,-1.0,5.0655615e+26,-3.6082072
3.6082072,-10.362506,400,-27.240967,8.904411e+16,2491.8177630901337,999.0,999,10123.34,2.4817255e-16,1463535,1.5,0.14999999,1.4162705e-09,4.974146e+25,,,-39.904827,-1.9101298,-2.0842617,-10.0,36.439312,,6.9101295,1465,-10.096996,inf,1465,-1.0,5.0690218e+26,-3.6082072
3.6082072,-11.408282,400,-27.229977,25783.543,2495.1668746471405,999.0,999,10130.58,2.4834207e-16,1464534,1.5,0.14999999,1.4143391e-09,4.974035e+25,,,-10.923756,-1.9103551,-2.240328,-10.0,36.439312,,6.910355,1466,-10.097678,inf,1466,-1.0,5.0724842e+26,-3.6082072
3.6082072,-10.288652,400,-27.21233,1.9584982,2498.5591740608215,999.0,999,10137.619,2.4851076e-16,1465533,1.5,0.14999999,1.4124117e-09,4.973926e+25,,,-1.0850837,-1.9104427,-2.0389483,-10.0,36.439312,,6.910443,1467,-10.09836,inf,1467,-1.0,5.0759297e+26,-3.6082072
3.6082072,-12.415227,400,-27.199085,1113.3307,2501.914870738983,999.0,999,10144.305,2.486805e-16,1466532,1.5,0.14999999,1.4104881e-09,4.9738187e+25,,,-7.5369954,-1.9102896,-1.6858402,-10.0,36.439312,,6.91029,1468,-10.099042,inf,1468,-1.0,5.0793966e+26,-3.6082072
3.6082072,-12.568869,400,-27.202322,12460009000000.0,2505.255880832672,999.0,999,10151.817,2.4885037e-16,1467531,1.5,0.14999999,1.4085684e-09,4.973699e+25,,,-31.722094,-1.9106994,-2.5121167,-10.0,36.439312,,6.9106994,1469,-10.099723,inf,1469,-1.0,5.082847e+26,-3.6082072
3.6082072,-14.7474375,400,-27.215824,7.579231e+19,2508.646045446396,999.0,999,10158.984,2.490194e-16,1468530,1.5,0.14999999,1.4066526e-09,4.9735945e+25,,,-46.788757,-1.9108738,-2.1671853,-10.0,36.439312,,6.910874,1470,-10.100403,inf,1470,-1.0,5.0862993e+26,-3.6082072
3.6082072,-10.975879,400,-27.239988,3.7284893e+25,2511.9663178920746,999.0,999,10165.691,2.4918854e-16,1469529,1.5,0.14999999,1.4047408e-09,4.976014e+25,,,-62.55574,-1.9107355,-1.7073679,-10.0,36.439312,,6.9107356,1471,-10.101083,inf,1471,-1.0,5.0897544e+26,-3.6082072
3.6082072,-13.02551,400,-27.220419,0.10391871,2515.3706505298615,999.0,999,10172.395,2.4935782e-16,1470528,1.5,0.14999999,1.4028328e-09,4.9759e+25,,,1.8220577,-1.9105941,-1.702788,-10.0,36.439312,,6.910594,1472,-10.101763,inf,1472,-1.0,5.0932117e+26,-3.6082072
3.6082072,-11.372569,400,-27.24457,3.0174208e+26,2518.7177119255066,999.0,999,10178.932,2.495272e-16,1471527,1.5,0.14999999,1.4009287e-09,4.9962725e+25,,,-62.5571,-1.9103402,-1.5363784,-10.0,36.439312,,6.9103403,1473,-10.102442,inf,1473,-1.0,5.096671e+26,-3.6082072
3.6082072,-12.086212,400,-27.22721,2.8219097,2522.102817773819,999.0,999,10185.756,2.4969668e-16,1472526,1.5,0.14999999,1.3990284e-09,4.9961614e+25,,,-1.4238114,-1.9102823,-1.8249834,-10.0,36.439312,,6.910282,1474,-10.103121,inf,1474,-1.0,5.100133e+26,-3.6082072
3.6082072,-11.096528,400,-27.233824,1580414800000000.0,2525.592719554901,999.0,999,10191.986,2.4986628e-16,1473525,1.5,0.14999999,1.3971321e-09,4.9960516e+25,,,-36.75485,-1.9098213,-1.2304105,-10.0,36.439312,,6.9098215,1475,-10.103799,inf,1475,-1.0,5.1035777e+26,-3.6082072
3.6082072,-10.024076,400,-27.214277,0.10267668,2529.04550409317,999.0,999,10199.072,2.50036e-16,1474524,1.5,0.14999999,1.3952398e-09,4.995931e+25,,,1.8433689,-1.9099406,-2.0860543,-10.0,36.439312,,6.9099407,1476,-10.104477,inf,1476,-1.0,5.1070446e+26,-3.6082072
3.6082072,-12.85657,400,-27.213423,53598466000.0,2532.449020385742,999.0,999,10206.387,2.5020583e-16,1475523,1.5,0.14999999,1.393351e-09,4.9958256e+25,,,-25.711224,-1.9102144,-2.3143363,-10.0,36.439312,,6.9102144,1477,-10.105154,inf,1477,-1.0,5.1104937e+26,-3.6082072
3.6082072,-10.629763,400,-27.237514,1.8125524e+26,2535.8252108097076,999.0,999,10212.67,2.5037484e-16,1476522,1.5,0.14999999,1.3914663e-09,5.007972e+25,,,-62.560486,-1.9097902,-1.2831815,-10.0,36.439312,,6.90979,1478,-10.10583,inf,1478,-1.0,5.113965e+26,-3.6082072
3.6082072,-9.728751,400,-27.22408,259.28903,2539.2601351737976,999.0,999,10220.316,2.5054395e-16,1477521,1.5,0.14999999,1.3895852e-09,5.007869e+25,,,-7.1334915,-1.910288,-2.6461494,-10.0,36.439312,,6.910288,1479,-10.106507,inf,1479,-1.0,5.117419e+26,-3.6082072
3.6082072,-10.737991,400,-27.235397,2.6299136e+18,2542.7358536720276,999.0,999,10227.692,2.5071318e-16,1478520,1.5,0.14999999,1.387708e-09,5.0077556e+25,,,-43.74124,-1.9106029,-2.376284,-10.0,36.439312,,6.910603,1480,-10.1071825,inf,1480,-1.0,5.1208756e+26,-3.6082072
3.6082072,-13.221752,400,-27.216368,0.16490556,2546.169777870178,999.0,999,10234.222,2.508825e-16,1479519,1.5,0.14999999,1.3858346e-09,5.0076435e+25,,,1.1757102,-1.9103456,-1.5294739,-10.0,36.439312,,6.9103456,1481,-10.107859,inf,1481,-1.0,5.1243343e+26,-3.6082072
3.6082072,-11.981859,400,-27.240377,1.3918649e+26,2549.5733885765076,999.0,999,10241.816,2.5105196e-16,1480518,1.5,0.14999999,1.383965e-09,5.016924e+25,,,-62.56319,-1.9108075,-2.5949388,-10.0,36.439312,,6.9108076,1482,-10.108533,inf,1482,-1.0,5.127776e+26,-3.6082072
3.6082072,-9.542073,400,-27.233564,11482430.0,2552.976753950119,999.0,999,10248.936,2.5122153e-16,1481517,1.5,0.14999999,1.3820992e-09,5.0168153e+25,,,-16.879349,-1.9109482,-2.119358,-10.0,36.439312,,6.9109483,1483,-10.109208,inf,1483,-1.0,5.1312393e+26,-3.6082072
3.6082072,-10.844988,400,-27.252764,3.270318e+23,2556.4352173805237,999.0,999,10256.298,2.5139123e-16,1482516,1.5,0.14999999,1.3802373e-09,5.016716e+25,,,-55.520756,-1.9112519,-2.3617134,-10.0,36.439312,,6.911252,1484,-10.109881,inf,1484,-1.0,5.134705e+26,-3.6082072
3.6082072,-11.773506,400,-27.234514,0.4739707,2559.829929590225,999.0,999,10263.553,2.51561e-16,1483515,1.5,0.14999999,1.378379e-09,5.0166114e+25,,,0.11149604,-1.9114833,-2.2548513,-10.0,36.439312,,6.9114833,1485,-10.110556,inf,1485,-1.0,5.138154e+26,-3.6082072
3.6082072,-12.5831375,400,-27.219555,5.6434655,2563.336547613144,999.0,999,10271.613,2.5172996e-16,1484514,1.5,0.14999999,1.3765243e-09,5.016493e+25,,,-4.768287,-1.9122564,-3.0604005,-10.0,36.439312,,6.9122562,1486,-10.111229,inf,1486,-1.0,5.1416045e+26,-3.6082072
3.6082072,-11.427458,400,-27.242376,8.728195e+25,2566.7316615581512,999.0,999,10278.193,2.5189902e-16,1485513,1.5,0.14999999,1.3746736e-09,5.0222603e+25,,,-60.92381,-1.9120328,-1.5797467,-10.0,36.439312,,6.912033,1487,-10.111901,inf,1487,-1.0,5.1450578e+26,-3.6082072
3.6082072,-9.184937,400,-27.226229,12.777211,2570.180809020996,999.0,999,10284.922,2.5206822e-16,1486512,1.5,0.14999999,1.3728265e-09,5.0221427e+25,,,-2.9821587,-1.9119096,-1.7285802,-10.0,36.439312,,6.9119096,1488,-10.112574,inf,1488,-1.0,5.1485132e+26,-3.6082072
3.6082072,-10.512855,400,-27.249903,3.1646673e+26,2573.6033368110657,999.0,999,10291.487,2.522375e-16,1487511,1.5,0.14999999,1.3709831e-09,5.0432817e+25,,,-62.246265,-1.911677,-1.5656822,-10.0,36.439312,,6.911677,1489,-10.113245,inf,1489,-1.0,5.1519712e+26,-3.6082072
3.6082072,-11.840112,400,-27.234045,19.736341,2577.0622210502625,999.0,999,10298.369,2.524069e-16,1488510,1.5,0.14999999,1.3691435e-09,5.0431627e+25,,,-3.3822556,-1.9116569,-1.8814785,-10.0,36.439312,,6.911657,1490,-10.113916,inf,1490,-1.0,5.155431e+26,-3.6082072
3.6082072,-13.7343,400,-27.222374,6181.332,2580.5223808288574,999.0,999,10305.654,2.525764e-16,1489509,1.5,0.14999999,1.3673077e-09,5.043047e+25,,,-9.574155,-1.9119074,-2.2854273,-10.0,36.439312,,6.911907,1491,-10.114588,inf,1491,-1.0,5.1588936e+26,-3.6082072
3.6082072,-12.771361,400,-27.246204,8.336766e+25,2583.9714567661285,999.0,999,10312.004,2.5274606e-16,1490508,1.5,0.14999999,1.3654754e-09,5.04852e+25,,,-62.569916,-1.9115307,-1.349795,-10.0,36.439312,,6.9115305,1492,-10.115258,inf,1492,-1.0,5.1623387e+26,-3.6082072
3.6082072,-11.336074,400,-27.267237,6.134353e+24,2587.412492990494,999.0,999,10319.269,2.529158e-16,1491507,1.5,0.14999999,1.3636469e-09,5.0488047e+25,,,-58.387825,-1.9117672,-2.2645712,-10.0,36.439312,,6.911767,1493,-10.115929,inf,1493,-1.0,5.165806e+26,-3.6082072
3.6082072,-11.366884,400,-27.249195,0.7276701,2590.792619943619,999.0,999,10326.279,2.5308566e-16,1492506,1.5,0.14999999,1.3618219e-09,5.0486935e+25,,,-0.076788336,-1.9118332,-2.0105603,-10.0,36.439312,,6.9118333,1494,-10.116598,inf,1494,-1.0,5.1692555e+26,-3.6082072
3.6082072,-11.904255,400,-27.234482,53.908516,2594.115440607071,999.0,999,10332.635,2.5325467e-16,1493505,1.5,0.14999999,1.3600007e-09,5.0485704e+25,,,-5.022648,-1.9114617,-1.3563685,-10.0,36.439312,,6.911462,1495,-10.117267,inf,1495,-1.0,5.1727076e+26,-3.6082072
3.6082072,-9.740408,400,-27.223059,5142.084,2597.530590772629,999.0,999,10340.189,2.534238e-16,1494504,1.5,0.14999999,1.358183e-09,5.048461e+25,,,-9.908467,-1.9118917,-2.5546138,-10.0,36.439312,,6.911892,1496,-10.117935,inf,1496,-1.0,5.1761815e+26,-3.6082072
3.6082072,-12.342755,400,-27.244635,1.2194586e+24,2600.9668641090393,999.0,999,10348.289,2.5359304e-16,1495503,1.5,0.14999999,1.3563691e-09,5.0484238e+25,,,-59.2914,-1.9126844,-3.0986764,-10.0,36.439312,,6.9126844,1497,-10.118604,inf,1497,-1.0,5.1796384e+26,-3.6082072
3.6082072,-10.454516,400,-27.257135,2.3544388e+19,2604.48028588295,999.0,999,10354.83,2.537624e-16,1496502,1.5,0.14999999,1.3545588e-09,5.048304e+25,,,-45.73191,-1.9124366,-1.5415541,-10.0,36.439312,,6.9124365,1498,-10.119271,inf,1498,-1.0,5.1830772e+26,-3.6082072
3.6082072,-12.030642,400,-27.242798,158.18723,2607.9271309375763,999.0,999,10361.848,2.5393185e-16,1497501,1.5,0.14999999,1.3527522e-09,5.048187e+25,,,-5.508807,-1.9125065,-2.0171123,-10.0,36.439312,,6.9125066,1499,-10.119939,inf,1499,-1.0,5.1865386e+26,-3.6082072
3.6082072,-11.848318,400,-27.235693,5195154.0,2611.4161028862,999.0,999,10369.167,2.5410141e-16,1498500,1.5,0.14999999,1.3509491e-09,5.0480714e+25,,,-16.376265,-1.912778,-2.3197782,-10.0,36.439312,,6.912778,1500,-10.120605,inf,1500,-1.0,5.190002e+26,-3.6082072
3.6082072,-12.574554,400,-27.224976,28009.133,2614.9162044525146,999.0,999,10376.323,2.542711e-16,1499499,1.5,0.14999999,1.3491496e-09,5.047945e+25,,,-10.9065075,-1.91294,-2.155988,-10.0,36.439312,,6.91294,1501,-10.121272,inf,1501,-1.0,5.1934484e+26,-3.6082072
3.6082072,-9.0330925,400,-27.244947,2.0475053e+24,2618.3977444171906,999.0,999,10383.01,2.5444092e-16,1500498,1.5,0.14999999,1.3473537e-09,5.0479704e+25,,,-56.976295,-1.9127896,-1.6870062,-10.0,36.439312,,6.9127893,1502,-10.121939,inf,1502,-1.0,5.1969164e+26,-3.6082072
3.6082072,-9.959452,400,-27.268593,3.1582394e+26,2621.8414204120636,999.0,999,10389.443,2.5460985e-16,1501497,1.5,0.14999999,1.3455613e-09,5.0688586e+25,,,-62.57719,-1.9124709,-1.4336826,-10.0,36.439312,,6.912471,1503,-10.122603,inf,1503,-1.0,5.200367e+26,-3.6082072
3.6082072,-11.574251,400,-27.260363,563714.9,2625.286819458008,999.0,999,10395.76,2.547789e-16,1502496,1.5,0.14999999,1.3437726e-09,5.0687498e+25,,,-14.63425,-1.912074,-1.3155754,-10.0,36.439312,,6.912074,1504,-10.123269,inf,1504,-1.0,5.20382e+26,-3.6082072
3.6082072,-13.392034,400,-27.245691,92.092255,2628.7600226402283,999.0,999,10402.674,2.5494808e-16,1503495,1.5,0.14999999,1.3419875e-09,5.06863e+25,,,-4.9445868,-1.9120756,-1.9144933,-10.0,36.439312,,6.9120755,1505,-10.123934,inf,1505,-1.0,5.2072753e+26,-3.6082072
3.6082072,-8.561543,400,-27.269308,1.8824353e+26,2632.2864243984222,999.0,999,10409.171,2.5511735e-16,1504494,1.5,0.14999999,1.340206e-09,5.081011e+25,,,-62.579254,-1.9117999,-1.4968328,-10.0,36.439312,,6.9118,1506,-10.124598,inf,1506,-1.0,5.2107326e+26,-3.6082072
3.6082072,-10.726088,400,-27.292894,2.6632404e+26,2635.709297657013,999.0,999,10415.811,2.5528673e-16,1505493,1.5,0.14999999,1.3384278e-09,5.0985657e+25,,,-62.579918,-1.9116192,-1.6392859,-10.0,36.439312,,6.911619,1507,-10.125261,inf,1507,-1.0,5.2141925e+26,-3.6082072
3.6082072,-9.116001,400,-27.277018,7.9232244,2639.211755514145,999.0,999,10423.242,2.5545624e-16,1506492,1.5,0.14999999,1.3366535e-09,5.09845e+25,,,-3.1165423,-1.9119643,-2.4321845,-10.0,36.439312,,6.9119644,1508,-10.125925,inf,1508,-1.0,5.2176546e+26,-3.6082072
3.6082072,-9.471799,400,-27.300571,4.801121e+26,2642.8787727355957,999.0,999,10430.011,2.5562586e-16,1507491,1.5,0.14999999,1.3348824e-09,5.1301516e+25,,,-62.58122,-1.9118692,-1.76844,-10.0,36.439312,,6.911869,1509,-10.126588,inf,1509,-1.0,5.221099e+26,-3.6082072
3.6082072,-14.654231,400,-27.32398,2.1416561e+26,2646.5122911930084,999.0,999,10437.524,2.5579559e-16,1508490,1.5,0.14999999,1.3331148e-09,5.1442094e+25,,,-62.416954,-1.9122678,-2.5140562,-10.0,36.439312,,6.9122677,1510,-10.127251,inf,1510,-1.0,5.2245658e+26,-3.6082072
3.6082072,-7.6221457,400,-27.347473,1.064378e+25,2650.198070526123,999.0,999,10445.408,2.5596544e-16,1509489,1.5,0.14999999,1.3313509e-09,5.1448025e+25,,,-62.58257,-1.9129106,-2.8834581,-10.0,36.439312,,6.9129105,1511,-10.1279125,inf,1511,-1.0,5.2280146e+26,-3.6082072
3.6082072,-12.080108,400,-27.370934,3.2442756e+24,2653.709316253662,999.0,999,10453.5,2.561344e-16,1510488,1.5,0.14999999,1.3295904e-09,5.144892e+25,,,-62.58323,-1.9136908,-3.0924048,-10.0,36.439312,,6.9136906,1512,-10.128574,inf,1512,-1.0,5.231466e+26,-3.6082072
3.6082072,-9.350526,400,-27.361002,4198.588,2657.350977897644,999.0,999,10461.677,2.563035e-16,1511487,1.5,0.14999999,1.3278334e-09,5.144783e+25,,,-12.081988,-1.9145253,-3.1765802,-10.0,36.439312,,6.914525,1513,-10.129235,inf,1513,-1.0,5.2349395e+26,-3.6082072
3.6082072,-13.678229,400,-27.373772,3.1747404e+19,2661.0311739444733,999.0,999,10467.996,2.564737e-16,1512486,1.5,0.14999999,1.32608e-09,5.1446623e+25,,,-46.484997,-1.9141325,-1.3197348,-10.0,36.439312,,6.9141326,1514,-10.129896,inf,1514,-1.0,5.2383957e+26,-3.6082072
3.6082072,-11.017964,400,-27.397186,1.7329176e+26,2664.659346103668,999.0,999,10475.27,2.56642e-16,1513485,1.5,0.14999999,1.3243299e-09,5.155982e+25,,,-62.585213,-1.914369,-2.2723014,-10.0,36.439312,,6.914369,1515,-10.130556,inf,1515,-1.0,5.2418537e+26,-3.6082072
3.6082072,-12.935772,400,-27.380377,0.67590404,2668.224402666092,999.0,999,10481.349,2.5681242e-16,1514484,1.5,0.14999999,1.3225834e-09,5.1558654e+25,,,-1.6752311,-1.9138184,-1.0797067,-10.0,36.439312,,6.9138184,1516,-10.131216,inf,1516,-1.0,5.245294e+26,-3.6082072
3.6082072,-11.593856,400,-27.403383,9.051408e+25,2671.9293694496155,999.0,999,10489.025,2.5698098e-16,1515483,1.5,0.14999999,1.3208402e-09,5.161715e+25,,,-62.071075,-1.9143214,-2.6769385,-10.0,36.439312,,6.9143214,1517,-10.131875,inf,1517,-1.0,5.248757e+26,-3.6082072
