AvgEpLen,ReturnLastEpisode,DenMISELogFirst,NumTrainableParams,ReturnAbsMax,GridSize,DenMISELogLast,Regret,IWFirstEpisode,MinEpLen,ReturnMean,NumTrajectories,ActionIn1,IWMax,Delta,Iteration,ReturnMax,IWMin,MountainCar_mu1_higher,MountainCar_std0_higher,TimeElapsed,MountainCar_std1_higher,DenMISEMeanLog,TimestepsSoFar,MountainCar_mu0_higher,Regret/t,IWLastEpisode,IWMean,ReturnStepMax,Bound,ReturnMin
999.0,-1.5889931,-12.536166,,3.622374,400,1.5005845,10633.276,1.7213307e-09,999,-1.8779277,1546,-10.530343,5.350075e+26,1.2717523e-09,1546,,,-10.0,0.14999999,2756.2616147994995,1.5,-28.077923,1544454,-1.0,6.877928,0.13149704,5.9464975e+25,36.376766,inf,-3.622374
999.0,-1.7421347,-12.536814,,3.622374,400,-2.1704206,10640.018,1.7224441e-09,999,-1.8778397,1547,-12.215697,5.353525e+26,1.2701086e-09,1547,,,-10.0,0.14999999,2759.9327545166016,1.5,-28.061333,1545453,-1.0,6.8778396,5.7346706,5.946371e+25,36.376766,inf,-3.622374
999.0,-2.072729,-12.537459,,3.622374,400,-28.063644,10647.091,1.7235582e-09,999,-1.8779657,1548,-11.560866,5.3569773e+26,1.2684682e-09,1548,,,-10.0,0.14999999,2764.2638823986053,1.5,-28.061506,1546452,-1.0,6.877966,756043000000.0,5.94626e+25,36.376766,inf,-3.622374
999.0,-2.7581081,-12.538105,,3.622374,400,-1.5616686,10654.85,1.7246697e-09,999,-1.878534,1549,-10.296012,5.3604117e+26,1.266831e-09,1549,,,-10.0,0.14999999,2769.826346874237,1.5,-28.044556,1547451,-1.0,6.878534,0.7517412,5.946137e+25,36.376766,inf,-3.622374
999.0,-1.5291206,-12.538751,,3.622374,400,-6.0255685,10661.378,1.725782e-09,999,-1.8783085,1550,-10.954248,5.3638686e+26,1.2651968e-09,1550,,,-10.0,0.14999999,2776.1695742607117,1.5,-28.030504,1548450,-1.0,6.8783083,201.00934,5.9460146e+25,36.376766,inf,-3.622374
999.0,-1.9530569,-12.539395,,3.622374,400,1.845155,10668.331,1.7268948e-09,999,-1.8783566,1551,-11.476105,5.367307e+26,1.2635658e-09,1551,,,-10.0,0.14999999,2782.134123325348,1.5,-28.01141,1549449,-1.0,6.8783565,0.11051534,5.9458934e+25,36.376766,inf,-3.622374
999.0,-2.2652137,-12.54004,,3.622374,400,-1.12525,10675.597,1.7280085e-09,999,-1.878606,1552,-11.289487,5.3707684e+26,1.2619381e-09,1552,,,-10.0,0.14999999,2788.0556676387787,1.5,-27.994246,1550448,-1.0,6.878606,1.4938262,5.9457758e+25,36.376766,inf,-3.622374
999.0,-1.7012595,-12.540685,,3.622374,400,-0.8188711,10682.298,1.7291228e-09,999,-1.8784919,1553,-8.466649,5.3742117e+26,1.2603135e-09,1553,,,-10.0,0.14999999,2793.0201773643494,1.5,-27.976894,1551447,-1.0,6.878492,1.4456171,5.945658e+25,36.376766,inf,-3.622374
999.0,-1.8168771,-12.541328,,3.622374,400,-62.61063,10689.115,1.730238e-09,999,-1.8784522,1554,-7.884355,5.3776568e+26,1.2586919e-09,1554,,,-10.0,0.14999999,2799.5268893241882,1.5,-27.999357,1552446,-1.0,6.8784523,2.677328e+26,5.962772e+25,36.376766,inf,-3.622374
999.0,-2.3297057,-12.541971,,3.622374,400,-62.611275,10696.444,1.7313505e-09,999,-1.8787423,1555,-10.350217,5.381104e+26,1.2570736e-09,1555,,,-10.0,0.14999999,2803.5789382457733,1.5,-28.021776,1553445,-1.0,6.878742,6.984254e+25,5.967151e+25,36.376766,inf,-3.622374
999.0,-1.7684737,-12.542614,,3.622374,400,-6.5261016,10703.213,1.7324637e-09,999,-1.8786715,1556,-8.820186,5.384554e+26,1.2554584e-09,1556,,,-10.0,0.14999999,2809.6598782539368,1.5,-28.008099,1554444,-1.0,6.8786716,433.25055,5.967023e+25,36.376766,inf,-3.622374
999.0,-3.215857,-12.543257,,3.622374,400,-62.61256,10711.429,1.7335777e-09,999,-1.8795303,1557,-7.7879233,5.3879855e+26,1.2538461e-09,1557,,,-10.0,0.14999999,2814.9679782390594,1.5,-28.030508,1555443,-1.0,6.8795304,9.138555e+24,5.967499e+25,36.376766,inf,-3.622374
999.0,-1.6088923,-12.543899,,3.622374,400,-62.6132,10718.037,1.7346924e-09,999,-1.8793566,1558,-10.757973,5.3914395e+26,1.2522372e-09,1558,,,-10.0,0.14999999,2819.455556869507,1.5,-28.052862,1556442,-1.0,6.8793564,1.0524519e+26,5.974133e+25,36.376766,inf,-3.622374
999.0,-1.2708402,-12.54454,,3.622374,400,0.9338136,10724.309,1.7358044e-09,999,-1.8789662,1559,-11.229014,5.3948957e+26,1.2506312e-09,1559,,,-10.0,0.14999999,2825.050135374069,1.5,-28.034412,1557441,-1.0,6.8789663,0.1020174,5.9740113e+25,36.376766,inf,-3.622374
999.0,-1.9323726,-12.545181,,3.622374,400,0.96592855,10731.24,1.7369172e-09,999,-1.8790004,1560,-12.997108,5.3983338e+26,1.2490283e-09,1560,,,-10.0,0.14999999,2830.8513674736023,1.5,-28.015978,1558440,-1.0,6.8790007,0.26452214,5.9738904e+25,36.376766,inf,-3.622374
999.0,-1.2857902,-12.545822,,3.622374,400,-62.615124,10737.526,1.7380307e-09,999,-1.8786204,1561,-8.852486,5.401774e+26,1.2474286e-09,1561,,,-10.0,0.14999999,2835.003837823868,1.5,-28.03833,1559439,-1.0,6.87862,1.6876358e+26,5.9845836e+25,36.376766,inf,-3.622374
999.0,-1.9121329,-12.546463,,3.622374,400,-62.615765,10744.438,1.7391449e-09,999,-1.8786418,1562,-12.13142,5.405237e+26,1.2458319e-09,1562,,,-10.0,0.14999999,2839.027384519577,1.5,-28.060606,1560438,-1.0,6.878642,3.9392284e+26,6.009686e+25,36.376766,inf,-3.622374
999.0,-2.532181,-12.547103,,3.622374,400,-18.018152,10751.971,1.7402598e-09,999,-1.8790599,1563,-10.738325,5.4086813e+26,1.2442383e-09,1563,,,-10.0,0.14999999,2842.8073949813843,1.5,-28.054342,1561437,-1.0,6.87906,15225914.0,6.009572e+25,36.376766,inf,-3.622374
999.0,-2.3121936,-12.547742,,3.622374,400,-1.977941,10759.283,1.7413688e-09,999,-1.879337,1564,-10.868809,5.412128e+26,1.2426477e-09,1564,,,-10.0,0.14999999,2846.461025953293,1.5,-28.037836,1562436,-1.0,6.879337,3.2653692,6.0094433e+25,36.376766,inf,-3.622374
999.0,-1.3365413,-12.548382,,3.622374,400,1.1941111,10765.619,1.7424852e-09,999,-1.8789902,1565,-11.324709,5.415577e+26,1.2410601e-09,1565,,,-10.0,0.14999999,2850.3968007564545,1.5,-28.019314,1563435,-1.0,6.87899,0.10519794,6.009333e+25,36.376766,inf,-3.622374
999.0,-1.6967317,-12.549021,,3.622374,400,-1.5692276,10772.316,1.7435989e-09,999,-1.8788738,1566,-10.971245,5.4190074e+26,1.2394756e-09,1566,,,-10.0,0.14999999,2854.3605427742004,1.5,-28.002579,1564434,-1.0,6.878874,2.9646134,6.0092077e+25,36.376766,inf,-3.622374
999.0,-1.9033686,-12.549659,,3.622374,400,1.9377155,10779.22,1.7447134e-09,999,-1.8788894,1567,-12.547842,5.4224606e+26,1.2378941e-09,1567,,,-10.0,0.14999999,2859.5718882083893,1.5,-27.983643,1565433,-1.0,6.8788896,0.101863705,6.0090997e+25,36.376766,inf,-3.622374
999.0,-1.6552662,-12.550297,,3.622374,400,-57.05433,10785.875,1.7458252e-09,999,-1.8787469,1568,-10.937795,5.425916e+26,1.2363156e-09,1568,,,-10.0,0.14999999,2865.0743932724,1.5,-28.002338,1566432,-1.0,6.878747,2.0458033e+24,6.0091085e+25,36.376766,inf,-3.622374
999.0,-1.1308755,-12.550934,,3.622374,400,-0.22466944,10792.006,1.7469377e-09,999,-1.8782701,1569,-11.537968,5.429353e+26,1.2347402e-09,1569,,,-10.0,0.14999999,2869.4584193229675,1.5,-27.984774,1567431,-1.0,6.87827,0.21810827,6.008989e+25,36.376766,inf,-3.622374
999.0,-1.9280326,-12.551571,,3.622374,400,-3.990253,10798.934,1.7480509e-09,999,-1.8783019,1570,-8.718073,5.4327923e+26,1.2331678e-09,1570,,,-10.0,0.14999999,2873.3601775169373,1.5,-27.969675,1568430,-1.0,6.8783016,35.685696,6.008871e+25,36.376766,inf,-3.622374
999.0,-1.3782444,-12.552208,,3.622374,400,-62.62151,10805.3125,1.7491649e-09,999,-1.8779835,1571,-7.6820955,5.4362544e+26,1.2315984e-09,1571,,,-10.0,0.14999999,2877.8937911987305,1.5,-27.99189,1569429,-1.0,6.8779836,2.2174503e+26,6.0228693e+25,36.376766,inf,-3.622374
999.0,-1.8113844,-12.552844,,3.622374,400,-62.622147,10812.123,1.7502796e-09,999,-1.8779411,1572,-10.459996,5.439698e+26,1.2300319e-09,1572,,,-10.0,0.14999999,2882.453029155731,1.5,-28.01406,1570428,-1.0,6.877941,9.84562e+25,6.0290176e+25,36.376766,inf,-3.622374
999.0,-1.5552226,-12.55348,,3.622374,400,-2.2707481,10818.679,1.7513916e-09,999,-1.877736,1573,-8.34972,5.443144e+26,1.2284684e-09,1573,,,-10.0,0.14999999,2888.8915951251984,1.5,-27.997852,1571427,-1.0,6.877736,4.758989,6.0289037e+25,36.376766,inf,-3.622374
999.0,-1.7301105,-12.554116,,3.622374,400,-62.623417,10825.409,1.7525044e-09,999,-1.8776423,1574,-7.848023,5.4465916e+26,1.226908e-09,1574,,,-10.0,0.14999999,2894.7326691150665,1.5,-28.020033,1572426,-1.0,6.877642,2.3399064e+26,6.0436427e+25,36.376766,inf,-3.622374
999.0,-1.781869,-12.554751,,3.622374,400,-62.624054,10832.19,1.7536211e-09,999,-1.8775814,1575,-11.173182,5.450042e+26,1.2253506e-09,1575,,,-10.0,0.14999999,2900.138064146042,1.5,-28.042143,1573425,-1.0,6.8775816,1.2515111e+26,6.0514798e+25,36.376766,inf,-3.622374
999.0,-2.0278888,-12.555386,,3.622374,400,1.5538306,10839.219,1.754732e-09,999,-1.8776767,1576,-10.488599,5.4534733e+26,1.2237961e-09,1576,,,-10.0,0.14999999,2905.861438512802,1.5,-28.023521,1574424,-1.0,6.877677,0.14180988,6.051357e+25,36.376766,inf,-3.622374
999.0,-1.4085687,-12.55602,,3.622374,400,-1.3294488,10845.627,1.7558435e-09,999,-1.8773793,1577,-11.23973,5.4569276e+26,1.2222444e-09,1577,,,-10.0,0.14999999,2910.025799036026,1.5,-28.006765,1575423,-1.0,6.8773794,1.4384165,6.051236e+25,36.376766,inf,-3.622374
999.0,-1.8020465,-12.556654,,3.622374,400,0.45325953,10852.43,1.756959e-09,999,-1.8773316,1578,-11.591126,5.4603842e+26,1.2206961e-09,1578,,,-10.0,0.14999999,2914.686360836029,1.5,-27.988888,1576422,-1.0,6.8773317,0.4391477,6.0511316e+25,36.376766,inf,-3.622374
999.0,-2.0730636,-12.557287,,3.622374,400,-4.3132687,10859.502,1.758072e-09,999,-1.8774556,1579,-10.748777,5.4638223e+26,1.2191503e-09,1579,,,-10.0,0.14999999,2919.484300136566,1.5,-27.974049,1577421,-1.0,6.8774557,45.362675,6.0510126e+25,36.376766,inf,-3.622374
999.0,-1.9094282,-12.55792,,3.622374,400,0.49712473,10866.412,1.7591857e-09,999,-1.8774757,1580,-9.822292,5.4672626e+26,1.2176077e-09,1580,,,-10.0,0.14999999,2923.1423728466034,1.5,-27.956196,1578420,-1.0,6.8774757,0.4238113,6.050896e+25,36.376766,inf,-3.622374
999.0,-1.4692559,-12.558554,,3.622374,400,-22.143702,10872.881,1.7603e-09,999,-1.8772175,1581,-13.004923,5.4707048e+26,1.2160678e-09,1581,,,-10.0,0.14999999,2927.5610015392303,1.5,-27.952675,1579419,-1.0,6.8772173,1432861200.0,6.050767e+25,36.376766,inf,-3.622374
999.0,-1.7082992,-12.559186,,3.622374,400,-62.628487,10879.59,1.7614117e-09,999,-1.8771108,1582,-12.113588,5.47417e+26,1.2145309e-09,1582,,,-10.0,0.14999999,2933.333016395569,1.5,-27.974741,1580418,-1.0,6.877111,4.1244197e+26,6.0767246e+25,36.376766,inf,-3.622374
999.0,-1.8676509,-12.559817,,3.622374,400,-25.704672,10886.457,1.7625275e-09,999,-1.8771049,1583,-10.468167,5.4776168e+26,1.212997e-09,1583,,,-10.0,0.14999999,2938.7115433216095,1.5,-27.973457,1581417,-1.0,6.8771048,78138670000.0,6.0766134e+25,36.376766,inf,-3.622374
999.0,-2.482072,-12.560449,,3.622374,400,-10.206939,10893.939,1.7636371e-09,999,-1.8774867,1584,-9.277829,5.481045e+26,1.2114658e-09,1584,,,-10.0,0.14999999,2944.5242500305176,1.5,-27.96241,1582416,-1.0,6.8774867,8018.768,6.076488e+25,36.376766,inf,-3.622374
999.0,-1.4002026,-12.56108,,3.622374,400,-53.056576,10900.34,1.7647543e-09,999,-1.8771857,1585,-11.659529,5.484496e+26,1.2099377e-09,1585,,,-10.0,0.14999999,2950.8906424045563,1.5,-27.978401,1583415,-1.0,6.877186,2.6218854e+22,6.0763815e+25,36.376766,inf,-3.622374
999.0,-2.2981377,-12.56171,,3.622374,400,-4.81836,10907.637,1.7658655e-09,999,-1.877451,1586,-9.539995,5.4879488e+26,1.2084123e-09,1586,,,-10.0,0.14999999,2955.385024547577,1.5,-27.963953,1584414,-1.0,6.877451,59.34916,6.0762593e+25,36.376766,inf,-3.622374
999.0,-1.3952763,-12.562341,,3.622374,400,-36.28074,10914.033,1.7669772e-09,999,-1.8771473,1587,-12.349377,5.4913832e+26,1.2068899e-09,1587,,,-10.0,0.14999999,2959.5166013240814,1.5,-27.96936,1585413,-1.0,6.877147,1592919600000000.0,6.076139e+25,36.376766,inf,-3.622374
999.0,-1.5791647,-12.562971,,3.622374,400,-44.651783,10920.611,1.7680931e-09,999,-1.8769596,1588,-8.829473,5.494841e+26,1.2053704e-09,1588,,,-10.0,0.14999999,2963.3519337177277,1.5,-27.980024,1586412,-1.0,6.87696,8.949166e+18,6.0760365e+25,36.376766,inf,-3.622374
999.0,-1.3955059,-12.563601,,3.622374,400,-62.632904,10927.008,1.7692063e-09,999,-1.8766565,1589,-9.793382,5.4982793e+26,1.2038538e-09,1589,,,-10.0,0.14999999,2968.0050926208496,1.5,-28.001972,1587411,-1.0,6.8766565,2.5438909e+26,6.0919293e+25,36.376766,inf,-3.622374
999.0,-2.3534188,-12.56423,,3.622374,400,-39.26873,10934.361,1.7703203e-09,999,-1.8769565,1590,-12.552947,5.5017414e+26,1.20234e-09,1590,,,-10.0,0.14999999,2972.4515969753265,1.5,-28.009212,1588410,-1.0,6.8769565,3.2900263e+16,6.0917993e+25,36.376766,inf,-3.622374
999.0,-2.2612686,-12.564858,,3.622374,400,-44.69299,10941.622,1.7714316e-09,999,-1.877198,1591,-11.217693,5.5051843e+26,1.200829e-09,1591,,,-10.0,0.14999999,2978.5214653015137,1.5,-28.019882,1589409,-1.0,6.877198,8.815633e+18,6.0916854e+25,36.376766,inf,-3.622374
999.0,-1.8911678,-12.565487,,3.622374,400,0.82708013,10948.514,1.7725469e-09,999,-1.8772068,1592,-7.2266445,5.5086294e+26,1.1993209e-09,1592,,,-10.0,0.14999999,2983.0867364406586,1.5,-28.0019,1590408,-1.0,6.877207,0.30548906,6.0915738e+25,36.376766,inf,-3.622374
999.0,-2.4137306,-12.566114,,3.622374,400,-62.635418,10955.927,1.7736596e-09,999,-1.8775434,1593,-10.866471,5.5120768e+26,1.1978156e-09,1593,,,-10.0,0.14999999,2987.5855283737183,1.5,-28.023796,1591407,-1.0,6.8775434,2.020428e+25,6.0927327e+25,36.376766,inf,-3.622374
999.0,-2.256239,-12.566742,,3.622374,400,0.18857956,10963.184,1.7747729e-09,999,-1.8777812,1594,-10.769567,5.5155053e+26,1.1963132e-09,1594,,,-10.0,0.14999999,2993.2271859645844,1.5,-28.006264,1592406,-1.0,6.877781,0.4167555,6.0926095e+25,36.376766,inf,-3.622374
999.0,-2.2758675,-12.567369,,3.622374,400,-0.9397391,10970.459,1.775887e-09,999,-1.8780307,1595,-11.855256,5.518957e+26,1.1948136e-09,1595,,,-10.0,0.14999999,2997.238225698471,1.5,-27.989452,1593405,-1.0,6.878031,1.3309909,6.0925016e+25,36.376766,inf,-3.622374
999.0,-1.8882908,-12.567996,,3.622374,400,-13.9191065,10977.348,1.7770018e-09,999,-1.8780371,1596,-9.317729,5.5224106e+26,1.1933168e-09,1596,,,-10.0,0.14999999,3002.779698610306,1.5,-27.980774,1594404,-1.0,6.878037,667894.3,6.092383e+25,36.376766,inf,-3.622374
999.0,-2.9434078,-12.568623,,3.622374,400,-62.637924,10985.291,1.7781138e-09,999,-1.8787042,1597,-12.657387,5.5258458e+26,1.1918229e-09,1597,,,-10.0,0.14999999,3008.4531235694885,1.5,-28.002632,1595403,-1.0,6.878704,4.9366014e+25,6.0953544e+25,36.376766,inf,-3.622374
999.0,-2.0218813,-12.569248,,3.622374,400,-55.349995,10992.3125,1.7792265e-09,999,-1.8787938,1598,-12.170517,5.5293038e+26,1.1903316e-09,1598,,,-10.0,0.14999999,3012.600200176239,1.5,-28.01992,1596402,-1.0,6.8787937,4.099598e+23,6.095263e+25,36.376766,inf,-3.622374
999.0,-1.5787952,-12.569874,,3.622374,400,-33.54846,10998.892,1.78034e-09,999,-1.8786062,1599,-11.375002,5.532743e+26,1.1888431e-09,1599,,,-10.0,0.14999999,3016.6434409618378,1.5,-28.023525,1597401,-1.0,6.8786063,154002180000000.0,6.0951483e+25,36.376766,inf,-3.622374
999.0,-2.603015,-12.570499,,3.622374,400,0.34462664,11006.494,1.7814541e-09,999,-1.879059,1600,-11.545459,5.5361844e+26,1.1873575e-09,1600,,,-10.0,0.14999999,3020.998307943344,1.5,-28.005947,1598400,-1.0,6.879059,0.16910279,6.0950334e+25,36.376766,inf,-3.622374
999.0,-1.7624265,-12.571124,,3.622374,400,-5.53303,11013.257,1.782569e-09,999,-1.8789861,1601,-10.703973,5.5396487e+26,1.1858748e-09,1601,,,-10.0,0.14999999,3025.61759185791,1.5,-27.992077,1599399,-1.0,6.8789864,161.80746,6.0949228e+25,36.376766,inf,-3.622374
999.0,-1.3953842,-12.571749,,3.622374,400,0.9578599,11019.652,1.7836811e-09,999,-1.8786844,1602,-10.2068205,5.5430946e+26,1.1843948e-09,1602,,,-10.0,0.14999999,3031.6293919086456,1.5,-27.974163,1600398,-1.0,6.8786845,0.14086622,6.094811e+25,36.376766,inf,-3.622374
999.0,-1.6475852,-12.572372,,3.622374,400,-9.595063,11026.3,1.784794e-09,999,-1.8785402,1603,-12.043241,5.546521e+26,1.1829175e-09,1603,,,-10.0,0.14999999,3035.944843530655,1.5,-27.962835,1601397,-1.0,6.87854,8146.809,6.0946876e+25,36.376766,inf,-3.622374
999.0,-1.8153149,-12.572996,,3.622374,400,-22.839996,11033.115,1.7859075e-09,999,-1.8785006,1604,-10.749126,5.5499708e+26,1.1814429e-09,1604,,,-10.0,0.14999999,3041.1525151729584,1.5,-27.959795,1602396,-1.0,6.8785005,4566896600.0,6.09458e+25,36.376766,inf,-3.622374
999.0,-2.5227876,-12.57362,,3.622374,400,-3.4027238,11040.638,1.7870218e-09,999,-1.8789022,1605,-14.4519825,5.553423e+26,1.1799712e-09,1605,,,-10.0,0.14999999,3045.2893047332764,1.5,-27.944666,1603395,-1.0,6.8789024,8.47796,6.0944597e+25,36.376766,inf,-3.622374
999.0,-2.4799914,-12.574243,,3.622374,400,-62.643543,11048.118,1.7881332e-09,999,-1.8792764,1606,-14.226828,5.5568773e+26,1.1785023e-09,1606,,,-10.0,0.14999999,3051.592125415802,1.5,-27.966425,1604394,-1.0,6.8792763,4.6853586e+25,6.0972567e+25,36.376766,inf,-3.622374
999.0,-2.0069811,-12.574864,,3.622374,400,-62.644165,11055.125,1.7892454e-09,999,-1.8793559,1607,-8.179876,5.560312e+26,1.177036e-09,1607,,,-10.0,0.14999999,3057.729613304138,1.5,-27.988142,1605393,-1.0,6.879356,1.1494022e+26,6.1042932e+25,36.376766,inf,-3.622374
999.0,-1.2632968,-12.575487,,3.622374,400,-62.644787,11061.389,1.7903617e-09,999,-1.8789728,1608,-12.422805,5.5637704e+26,1.1755725e-09,1608,,,-10.0,0.14999999,3061.329797744751,1.5,-28.009878,1606392,-1.0,6.878973,8.9847385e+25,6.109764e+25,36.376766,inf,-3.622374
999.0,-1.2206168,-12.576109,,3.622374,400,-59.227577,11067.609,1.7914753e-09,999,-1.8785636,1609,-11.28022,5.56721e+26,1.1741117e-09,1609,,,-10.0,0.14999999,3064.984884738922,1.5,-28.029434,1607391,-1.0,6.878564,6.839294e+24,6.1100754e+25,36.376766,inf,-3.622374
999.0,-2.6983974,-12.57673,,3.622374,400,0.53467435,11075.307,1.7925862e-09,999,-1.8790728,1610,-12.622524,5.5706514e+26,1.1726535e-09,1610,,,-10.0,0.14999999,3069.4490609169006,1.5,-28.011831,1608390,-1.0,6.8790727,0.101932,6.1099615e+25,36.376766,inf,-3.622374
999.0,-0.70962036,-12.577351,,3.622374,400,-62.646652,11081.017,1.7937012e-09,999,-1.8783468,1611,-10.470474,5.574095e+26,1.1711982e-09,1611,,,-10.0,0.14999999,3075.3806471824646,1.5,-28.033482,1609389,-1.0,6.878347,9.073632e+24,6.1104134e+25,36.376766,inf,-3.622374
999.0,-1.2711545,-12.577971,,3.622374,400,-1.3166226,11087.288,1.7948167e-09,999,-1.8779702,1612,-13.821746,5.577541e+26,1.1697455e-09,1612,,,-10.0,0.14999999,3079.1650795936584,1.5,-28.017075,1610388,-1.0,6.87797,1.009942,6.110304e+25,36.376766,inf,-3.622374
999.0,-1.6336303,-12.578591,,3.622374,400,-62.647892,11093.922,1.7959263e-09,999,-1.8778187,1613,-10.750509,5.5809886e+26,1.1682957e-09,1613,,,-10.0,0.14999999,3083.0323960781097,1.5,-28.038704,1611387,-1.0,6.8778186,1.565931e+26,6.119888e+25,36.376766,inf,-3.622374
999.0,-2.046742,-12.579211,,3.622374,400,-0.20881058,11100.969,1.7970434e-09,999,-1.8779234,1614,-11.084209,5.584439e+26,1.1668484e-09,1614,,,-10.0,0.14999999,3086.4823019504547,1.5,-28.021599,1612386,-1.0,6.8779235,0.79350764,6.119783e+25,36.376766,inf,-3.622374
999.0,-1.7229801,-12.579831,,3.622374,400,1.4515893,11107.691,1.7981542e-09,999,-1.8778275,1615,-10.257441,5.587891e+26,1.1654038e-09,1615,,,-10.0,0.14999999,3090.2443211078644,1.5,-28.003502,1613385,-1.0,6.8778276,0.15394363,6.119663e+25,36.376766,inf,-3.622374
999.0,-2.057989,-12.58045,,3.622374,400,-12.3956175,11114.75,1.7992692e-09,999,-1.8779391,1616,-11.221758,5.591324e+26,1.1639619e-09,1616,,,-10.0,0.14999999,3094.101225376129,1.5,-27.99401,1614384,-1.0,6.877939,137248.81,6.119544e+25,36.376766,inf,-3.622374
999.0,-1.9179188,-12.581068,,3.622374,400,1.019015,11121.667,1.8003815e-09,999,-1.8779637,1617,-11.427641,5.59478e+26,1.1625227e-09,1617,,,-10.0,0.14999999,3099.655973672867,1.5,-27.976225,1615383,-1.0,6.8779635,0.2513054,6.1194417e+25,36.376766,inf,-3.622374
999.0,-1.2926756,-12.581687,,3.622374,400,-7.358487,11127.96,1.8014978e-09,999,-1.877602,1618,-11.08134,5.5982175e+26,1.1610862e-09,1618,,,-10.0,0.14999999,3103.4028611183167,1.5,-27.963617,1616382,-1.0,6.877602,453.4289,6.1193273e+25,36.376766,inf,-3.622374
999.0,-1.8492869,-12.582304,,3.622374,400,1.7926413,11134.81,1.8026081e-09,999,-1.8775845,1619,-10.506996,5.6016567e+26,1.1596523e-09,1619,,,-10.0,0.14999999,3107.1016054153442,1.5,-27.945393,1617381,-1.0,6.8775845,0.11755044,6.1192125e+25,36.376766,inf,-3.622374
999.0,-1.9488325,-12.582922,,3.622374,400,-4.049719,11141.758,1.8037224e-09,999,-1.8776284,1620,-11.08443,5.6051196e+26,1.1582211e-09,1620,,,-10.0,0.14999999,3111.0883049964905,1.5,-27.930826,1618380,-1.0,6.8776283,37.65082,6.1191014e+25,36.376766,inf,-3.622374
999.0,-2.3189843,-12.583539,,3.622374,400,1.4669583,11149.077,1.804834e-09,999,-1.8779006,1621,-13.057043,5.608563e+26,1.1567926e-09,1621,,,-10.0,0.14999999,3114.823876619339,1.5,-27.912828,1619379,-1.0,6.8779006,0.1066365,6.118975e+25,36.376766,inf,-3.622374
999.0,-2.0024745,-12.584156,,3.622374,400,-62.653458,11156.079,1.8059496e-09,999,-1.8779774,1622,-11.153552,5.6120087e+26,1.1553665e-09,1622,,,-10.0,0.14999999,3120.9420363903046,1.5,-27.934399,1620378,-1.0,6.8779774,4.4445648e+26,6.1462684e+25,36.376766,inf,-3.622374
999.0,-1.8785548,-12.584772,,3.622374,400,1.4185272,11162.958,1.8070626e-09,999,-1.8779778,1623,-10.118043,5.6154564e+26,1.1539432e-09,1623,,,-10.0,0.14999999,3126.080640554428,1.5,-27.91648,1621377,-1.0,6.877978,0.1702985,6.146161e+25,36.376766,inf,-3.622374
999.0,-1.1578882,-12.585388,,3.622374,400,-8.27586,11169.116,1.8081763e-09,999,-1.8775345,1624,-11.949192,5.618885e+26,1.1525226e-09,1624,,,-10.0,0.14999999,3129.8666121959686,1.5,-27.90454,1622376,-1.0,6.8775344,620.9737,6.14604e+25,36.376766,inf,-3.622374
999.0,-1.4286431,-12.586003,,3.622374,400,-24.954866,11175.545,1.809287e-09,999,-1.8772581,1625,-11.014989,5.622337e+26,1.1511044e-09,1625,,,-10.0,0.14999999,3134.320213317871,1.5,-27.90286,1623375,-1.0,6.8772583,23864107000.0,6.1459197e+25,36.376766,inf,-3.622374
999.0,-1.7529414,-12.586618,,3.622374,400,1.8692241,11182.297,1.810402e-09,999,-1.8771816,1626,-10.272288,5.625791e+26,1.149689e-09,1626,,,-10.0,0.14999999,3140.639488697052,1.5,-27.884706,1624374,-1.0,6.8771815,0.10594849,6.145818e+25,36.376766,inf,-3.622374
999.0,-1.752989,-12.587234,,3.622374,400,-8.688887,11189.051,1.8115177e-09,999,-1.8771055,1627,-14.354109,5.6292258e+26,1.1482761e-09,1627,,,-10.0,0.14999999,3146.2556524276733,1.5,-27.873072,1625373,-1.0,6.8771057,3665.7495,6.1457016e+25,36.376766,inf,-3.622374
999.0,-2.006281,-12.587848,,3.622374,400,-62.65715,11196.057,1.8126307e-09,999,-1.8771846,1628,-9.648007,5.632684e+26,1.1468659e-09,1628,,,-10.0,0.14999999,3150.003705739975,1.5,-27.894594,1626372,-1.0,6.877185,9.652059e+25,6.151517e+25,36.376766,inf,-3.622374
999.0,-2.0917618,-12.588462,,3.622374,400,-43.018276,11203.148,1.8137443e-09,999,-1.8773164,1629,-9.990583,5.636123e+26,1.1454584e-09,1629,,,-10.0,0.14999999,3153.8637795448303,1.5,-27.904013,1627371,-1.0,6.8773165,1.9565715e+18,6.1514035e+25,36.376766,inf,-3.622374
999.0,-2.3691833,-12.589076,,3.622374,400,-27.952812,11210.518,1.8148586e-09,999,-1.8776182,1630,-8.988099,5.639564e+26,1.1440533e-09,1630,,,-10.0,0.14999999,3158.4739763736725,1.5,-27.904194,1628370,-1.0,6.8776183,464390980000.0,6.151292e+25,36.376766,inf,-3.622374
999.0,-1.9196417,-12.589689,,3.622374,400,-62.65899,11217.4375,1.81597e-09,999,-1.877644,1631,-11.295924,5.6430073e+26,1.1426509e-09,1631,,,-10.0,0.14999999,3163.565062522888,1.5,-27.925669,1629369,-1.0,6.877644,4.6415808e+26,6.179625e+25,36.376766,inf,-3.622374
