ReturnStepMax,ReturnAbsMax,IWMax,delta,TimestepsSoFar,Bound,ReturnLastEpisode,IWMean,ReturnMean,DenMISEMeanLog,LQGsigma_higher,DenMISELogFirst,LQGmu1_actor,LQGmu1_higher,IWMin,DenMISELogLast,Iteration,ReturnMin,ReturnMax,TimeElapsed,IWLastEpisode,IWFirstEpisode
19.216734,17.428602,7.4992976,1.8946804e-10,4760,56.04032,15.5645685,0.8824808,13.184458,-0.7746416,0.11,-0.9401617,-0.10871589,-0.17171717,,-0.8165943,238,,17.428602,5611.640156030655,6.965127,3.0699234
19.216734,17.428602,5.907702,1.8631692e-10,4780,59.052788,12.190511,0.98286676,13.180299,-0.77576756,0.11,-0.9315382,-0.019598156,-0.7171717,,-0.9190781,239,,17.428602,5656.901513338089,1.6825222e-08,8.708488e-09
19.216734,17.428602,12.900742,1.8323103e-10,4800,46.50997,17.352037,1.257344,13.19768,-0.77476066,0.11,-0.9357136,-0.7676205,0.75757575,,-0.5111122,240,,17.428602,5701.666621923447,,2.7932961e-10
19.216734,17.428602,6.2828074,1.8020874e-10,4820,57.713165,2.9436986,0.90799534,13.155132,-0.77576023,0.11,-0.9398716,0.8226068,-0.85858583,,-1.2489197,241,,17.428602,5747.25620174408,,9.670373e-13
19.216734,17.428602,10.3368635,1.7724851e-10,4840,50.8193,17.253632,1.0737209,13.172069,-0.7752083,0.11,-0.9440124,-0.94431794,0.2929293,,-0.5442413,242,,17.428602,5791.446272134781,2.1105927e-27,0.22067225
19.216734,17.428602,8.700781,1.7434883e-10,4860,59.76503,8.404441,1.0293614,13.152449,-0.77592343,0.11,-0.94722474,0.27732122,-1.0,,-1.007921,243,,17.428602,5837.086569547653,5.2165137e-29,2.0546922e-17
19.216734,17.428602,6.035289,1.715082e-10,4880,59.211426,17.203348,1.0078572,13.16905,-0.7752936,0.11,-0.95133144,-1.0046713,-0.3131313,,-0.64000916,244,,17.428602,5881.075154781342,1.7995859e-08,0.20063037
19.216734,17.428602,8.799755,1.6872517e-10,4900,52.95501,17.214073,0.8030639,13.185561,-0.77403015,0.11,-0.9545995,-0.32711822,-0.07070707,,-0.4666564,245,,17.428602,5926.275747299194,0.38219976,8.010303
19.216734,17.428602,5.2350745,1.659984e-10,4920,61.28341,9.329387,1.1052715,13.169885,-0.7755835,0.11,-0.92650086,0.015338257,-0.5959596,,-0.95198834,246,,17.428602,5971.979253768921,1.8483703e-06,5.7430443e-06
19.216734,17.428602,5.9275665,1.6332646e-10,4940,58.824127,17.384867,0.96375287,13.186951,-0.7736046,0.11,-0.93055767,-0.6437216,-0.7373737,,-0.38529983,247,,17.428602,6016.7182693481445,3.7106597,2.618291e-09
19.216734,17.428602,8.572471,1.6070807e-10,4960,59.828445,17.355951,1.028638,13.203761,-0.7726236,0.11,-0.934598,-0.7620589,-1.0,,-0.4884868,248,,17.428602,6063.175554990768,0.5696807,2.0289114e-17
19.216734,17.428602,10.070555,1.5814196e-10,4980,50.758133,17.243618,0.8923261,13.219984,-0.7715877,0.11,-0.9386222,-0.95413965,0.09090909,,-0.5321131,249,,17.428602,6108.499274730682,1.5532707e-19,6.185829
19.216734,17.428602,5.4685054,1.5562684e-10,5000,60.260635,11.464238,1.0499861,13.212962,-0.7725822,0.11,-0.9180911,-0.024321325,-0.41414142,,-0.9020474,250,,17.428602,6154.555849313736,0.016756928,0.009972604
19.216734,17.428602,11.717999,1.5316153e-10,5020,47.283615,17.397076,0.7980492,13.229632,-0.77070034,0.11,-0.9220433,-0.4910167,0.53535354,,-0.3443895,251,,17.428602,6201.445129156113,6.3689495e-19,4.5775647e-05
19.216734,17.428602,6.172741,1.5074483e-10,5040,58.09801,7.8425236,0.92068565,13.208255,-0.77269244,0.11,-0.92601925,0.37232336,-0.85858583,,-1.0615594,252,,17.428602,6247.166413784027,6.7578655e-27,9.53735e-13
19.216734,17.428602,10.364152,1.4837565e-10,5060,51.077423,17.282598,1.1085943,13.224359,-0.7719795,0.11,-0.9299797,-0.8966674,0.33333334,,-0.5074091,253,,17.428602,6294.046127319336,4.2586055e-27,0.07445173
19.216734,17.428602,5.12728,1.4605282e-10,5080,61.59784,8.6114855,1.1173829,13.206197,-0.772541,0.11,-0.9336302,0.23273715,-0.53535354,,-1.0077201,254,,17.428602,6341.2157464027405,2.5683328e-10,9.444523e-05
19.216734,17.428602,7.50134,1.4377523e-10,5100,55.982147,17.362223,0.8734404,13.222495,-0.77042085,0.11,-0.9375591,-0.48809022,-0.17171717,,-0.34284443,255,,17.428602,6389.006654500961,0.08168797,3.061944
19.216734,17.428602,5.3211427,1.4154189e-10,5120,60.936493,17.30064,1.0821555,13.238426,-0.76961863,0.11,-0.92953694,-0.3739885,-0.43434343,,-0.4320652,256,,17.428602,6436.4495408535,4.806053,0.005035055
19.216734,17.428602,5.942126,1.3935174e-10,5140,59.554,17.081339,1.0163537,13.253379,-0.7684058,0.11,-0.9334159,-0.27422345,-0.3131313,,-0.53420407,257,,17.428602,6484.162262439728,5.8123555,0.19706798
19.216734,17.428602,8.604004,1.3720379e-10,5160,59.980152,17.274628,1.0288116,13.268966,-0.76688063,0.11,-0.93653274,-0.3955098,-1.0,,-0.38466066,258,,17.428602,6533.085337162018,1.4754887e-06,2.0328394e-17
19.216734,17.428602,6.1290193,1.3509707e-10,5180,58.480034,17.28033,0.9368991,13.284453,-0.765843,0.11,-0.94040126,-0.89273846,-0.85858583,,-0.51624286,259,,17.428602,6580.611146688461,5.79144,9.675502e-13
19.216734,17.428602,14.010426,1.3303064e-10,5200,45.480995,17.340115,1.268031,13.300053,-0.76511747,0.11,-0.9442549,-0.79704964,0.85858583,,-0.5084245,260,,17.428602,6628.313780546188,,3.0971276e-13
19.216734,17.428602,5.8125067,1.3100357e-10,5220,59.14386,0.9076104,0.98962474,13.252571,-0.7666942,0.11,-0.9480936,0.94884855,-0.7171717,,-1.4218491,261,,17.428602,6677.566958904266,,8.853864e-09
19.216734,17.428602,10.276328,1.2901494e-10,5240,50.55397,17.375029,0.98325974,13.268306,-0.76559436,0.11,-0.95191777,-0.7320445,0.1919192,,-0.46278402,262,,17.428602,6729.490708827972,2.7529272e-15,1.8000345
19.216734,17.428602,5.285091,1.2706391e-10,5260,60.65735,8.4862795,1.0799431,13.250122,-0.7666227,0.11,-0.9488804,0.2606117,-0.43434343,,-1.0085223,263,,17.428602,6781.347512483597,2.1391491e-08,0.005133398
19.216734,17.428602,5.639753,1.2514961e-10,5280,59.89882,17.3613,1.030391,13.265696,-0.76504046,0.11,-0.9526559,-0.6783803,-0.6969697,,-0.42314294,264,,17.428602,6833.690289258957,5.458641,2.8573702e-08
19.216734,17.428602,5.279809,1.2327124e-10,5300,60.879417,17.397547,1.0855663,13.281288,-0.7634421,0.11,-0.9564366,-0.6284396,-0.6363636,,-0.36625963,265,,17.428602,6886.466122865677,5.2174115,7.7673934e-07
19.216734,17.428602,22.742569,1.2142798e-10,5320,42.940655,17.384356,0.95010275,13.296713,-0.761476,0.11,-0.96020305,-0.5414548,1.0,,-0.32012135,266,,17.428602,6939.0363676548,,5.49845e-18
19.216734,17.428602,9.507857,1.1961905e-10,5340,50.08216,1.7175548,0.82731783,13.253345,-0.76386756,0.11,-0.96395546,0.900752,-0.01010101,,-1.3277961,267,,17.428602,6992.744894504547,1.766737e-14,9.507857
19.216734,17.428602,5.03344,1.1784368e-10,5360,59.889427,9.393131,1.1218206,13.238941,-0.7652205,0.11,-0.93270314,0.006171108,-0.5555556,,-0.94563824,268,,17.428602,7045.833475589752,2.0303021e-05,3.8469105e-05
19.216734,17.428602,6.0804768,1.161011e-10,5380,56.629936,17.41625,0.9369043,13.254471,-0.7632395,0.11,-0.9364274,-0.63080996,-0.85858583,,-0.34814742,269,,17.428602,7099.149990081787,0.60206234,9.637137e-13
19.216734,17.428602,13.126326,1.1439064e-10,5400,44.716774,17.311934,0.9872115,13.269498,-0.76251835,0.11,-0.940138,-0.87657946,0.67676765,,-0.50006986,270,,17.428602,7152.659138917923,,3.560113e-08
19.216734,17.428602,11.139198,1.1271154e-10,5420,48.06226,4.2111444,0.9965158,13.236073,-0.76442134,0.11,-0.94383484,0.73312575,0.41414142,,-1.2512017,271,,17.428602,7205.94361281395,0.18918139,0.0058959723
19.216734,17.428602,6.246337,1.1106315e-10,5440,57.101265,8.1007,0.9818287,13.217193,-0.7654745,0.11,-0.9474963,0.33206648,-0.2929293,,-1.0345576,272,,17.428602,7260.2173891067505,9.970981e-07,0.3270516
19.216734,17.428602,5.243183,1.0944478e-10,5460,59.31727,17.196693,1.0845413,13.231769,-0.76446164,0.11,-0.94996434,-0.33104616,-0.6363636,,-0.46443844,273,,17.428602,7314.325716495514,0.12254955,7.7172876e-07
19.216734,17.428602,5.1123056,1.07855794e-10,5480,59.501953,17.352827,1.0976282,13.24681,-0.7625508,0.11,-0.9536207,-0.52533406,-0.47474748,,-0.31972483,274,,17.428602,7367.510909080505,4.4920864,0.0011613623
19.216734,17.428602,8.842607,1.06295514e-10,5500,57.837402,17.355715,1.0064558,13.261751,-0.76062083,0.11,-0.9572594,-0.47900125,-1.0,,-0.32399237,275,,17.428602,7421.731376647949,6.744581e-05,2.075418e-17
19.216734,17.428602,10.240995,1.0476337e-10,5520,49.54543,17.202919,1.0767739,13.2760315,-0.76111645,0.11,-0.9608892,-1.0568225,0.25252524,,-0.89401954,276,,17.428602,7476.210127592087,1.5178422e-30,0.57314205
19.216734,17.428602,4.9794064,1.03258714e-10,5540,59.94973,8.682288,1.1196004,13.259446,-0.76179034,0.11,-0.96243143,0.2153833,-0.5151515,,-1.0119559,277,,17.428602,7530.385948896408,2.6395863e-09,0.00023051853
19.216734,17.428602,6.0687203,1.0178099e-10,5560,56.693436,17.383503,0.9338952,13.2742815,-0.759735,0.11,-0.9660342,-0.57063586,-0.85858583,,-0.3043888,278,,17.428602,7585.027354717255,0.15984957,9.926719e-13
19.216734,17.428602,8.676544,1.003296e-10,5580,58.098255,17.265985,1.0186393,13.288589,-0.7591015,0.11,-0.9696248,-0.9310372,-1.0,,-0.5116787,279,,17.428602,7638.671329975128,4.9703565,2.1012365e-17
19.216734,17.428602,9.022011,9.890399e-11,5600,51.335205,17.295708,0.81339526,13.3029,-0.75810975,0.11,-0.97320265,-0.8716475,-0.07070707,,-0.4904099,280,,17.428602,7693.595588922501,1.819737e-11,8.160715
19.216734,17.428602,6.4366746,9.7503616e-11,5620,56.975014,16.671665,0.9733029,13.314888,-0.75850743,0.11,-0.948039,-0.19943082,-0.27272728,,-0.6764166,281,,17.428602,7748.291871786118,5.7130566,0.5177127
19.216734,17.428602,5.659311,9.612793e-11,5640,58.32735,17.089705,1.0345618,13.328274,-0.7577174,0.11,-0.94975066,-0.2998523,-0.35353535,,-0.50271285,282,,17.428602,7802.688398361206,5.3226094,0.06760744
19.216734,17.428602,5.8556705,9.477643e-11,5660,57.330482,17.152851,0.9643829,13.341788,-0.75665563,0.11,-0.9530508,-0.30081373,-0.75757575,,-0.48621207,283,,17.428602,7856.810001134872,0.0010630756,7.791761e-10
19.216734,17.428602,4.996997,9.344858e-11,5680,60.15796,17.389654,1.1252347,13.356041,-0.75532204,0.11,-0.95657814,-0.611184,-0.57575756,,-0.3374537,284,,17.428602,7908.544669628143,4.8255715,1.552984e-05
19.216734,17.428602,10.217382,9.214392e-11,5700,49.178764,17.35035,0.8859832,13.370057,-0.75368726,0.11,-0.96009296,-0.703514,0.09090909,,-0.40894163,285,,17.428602,7959.986029148102,2.5776265e-11,6.32008
19.216734,17.428602,6.7358675,9.0861936e-11,5720,56.129967,8.468501,0.934842,13.352918,-0.75508094,0.11,-0.9416622,0.2643313,-0.23232323,,-1.0293317,286,,17.428602,8012.096797466278,0.00038007912,1.1637199
19.216734,17.428602,5.1732316,8.960218e-11,5740,59.486465,15.574006,1.0841941,13.360658,-0.75557756,0.11,-0.9410919,-0.097476974,-0.6363636,,-0.82648575,287,,17.428602,8063.840158700943,5.0926406e-05,7.6491153e-07
19.216734,17.428602,10.381995,8.836419e-11,5760,49.937927,17.373991,1.1388168,13.374592,-0.75387573,0.11,-0.9445702,-0.6457075,0.3131313,,-0.34430978,288,,17.428602,8115.435997724533,1.6216369e-16,0.1313484
19.216734,17.428602,13.761726,8.714749e-11,5780,44.700882,8.895224,1.2850958,13.359093,-0.7543545,0.11,-0.94758046,0.15166554,0.7979798,,-1.0169268,289,,17.428602,8167.646232128143,3.1966914e-07,2.0495983e-11
19.216734,17.428602,6.031039,8.595167e-11,5800,56.911316,3.12191,0.9410172,13.323792,-0.75532067,0.11,-0.95103467,0.81062216,-0.85858583,,-1.2979184,290,,17.428602,8220.09566617012,,9.778935e-13
19.216734,17.428602,5.5468316,8.477629e-11,5820,58.217594,17.34704,1.0121883,13.337618,-0.75458384,0.11,-0.9544771,-0.7934141,-0.7171717,,-0.47685277,291,,17.428602,8273.757662773132,4.5950823,8.910567e-09
19.216734,17.428602,12.827428,8.362092e-11,5840,45.125027,17.357632,0.732077,13.351385,-0.7533759,0.11,-0.9579076,-0.7219311,0.5555556,,-0.4093397,292,,17.428602,8325.2002222538,2.8172988e-29,1.8830646e-05
19.216734,17.428602,8.1346035,8.248518e-11,5860,53.124695,5.3252306,0.83334655,13.323992,-0.7560516,0.11,-0.96132636,0.64428943,-0.13131313,,-1.2623116,293,,17.428602,8376.689137458801,2.0517155e-10,5.0624967
19.216734,17.428602,5.046067,8.136865e-11,5880,59.891975,15.418845,1.1057835,13.331118,-0.7569293,0.11,-0.9476029,-0.08598357,-0.61616164,,-0.8417598,294,,17.428602,8428.353883743286,7.5972086e-05,2.1612111e-06
19.216734,17.428602,5.567281,8.0270963e-11,5900,58.138084,17.408272,1.0051731,13.344938,-0.7552508,0.11,-0.95099854,-0.67689335,-0.7373737,,-0.36224037,295,,17.428602,8480.337682962418,4.4791126,2.672362e-09
19.216734,17.428602,23.231148,7.91917e-11,5920,41.64212,17.370358,0.92390156,13.358538,-0.7541277,0.11,-0.95438266,-0.7536368,1.0,,-0.4232837,296,,17.428602,8533.349737405777,,5.4665563e-18
19.216734,17.428602,8.941361,7.813052e-11,5940,56.315567,3.3373232,0.9913005,13.324796,-0.7562991,0.11,-0.9577553,0.79589486,-1.0,,-1.3032825,297,,17.428602,8589.385793685913,,2.0764473e-17
19.216734,17.428602,10.280546,7.708707e-11,5960,48.024345,17.197746,0.9906713,13.337792,-0.7562224,0.11,-0.9611167,-1.0214777,0.17171717,,-0.7158163,298,,17.428602,8647.161430120468,2.0909611e-25,2.4943123
19.216734,17.428602,5.7728105,7.606097e-11,5980,56.638733,8.815451,1.0137513,13.322667,-0.7571505,0.11,-0.95613146,0.17822523,-0.35353535,,-1.0146056,299,,17.428602,8705.696231365204,8.424852e-05,0.068040214
19.216734,17.428602,5.9318295,7.505188e-11,6000,55.63951,17.338768,0.9461018,13.336055,-0.7559865,0.11,-0.95924276,-0.38153535,-0.85858583,,-0.41646266,300,,17.428602,8765.076512336731,0.00045318238,9.859524e-13
19.216734,17.428602,9.517193,7.4059495e-11,6020,49.1662,17.316057,0.8396903,13.349277,-0.7552567,0.11,-0.96257055,-0.8646586,-0.01010101,,-0.4776565,301,,17.428602,8824.16772890091,4.586924e-13,9.494701
19.216734,17.428602,5.23771,7.3083435e-11,6040,57.664497,9.093567,1.0615501,13.335186,-0.756525,0.11,-0.9348307,0.03489501,-0.45454547,,-0.9706496,302,,17.428602,8884.764751195908,0.00048089752,0.0024427525
19.216734,17.428602,5.1657887,7.212341e-11,6060,58.16393,17.398083,1.0855348,13.348595,-0.7548882,0.11,-0.93812835,-0.5998476,-0.65656567,,-0.3174297,303,,17.428602,8945.392632484436,4.3615813,2.6267344e-07
19.216734,17.428602,13.397664,7.11791e-11,6080,43.823963,17.409885,1.0973577,13.361955,-0.753223,0.11,-0.9414233,-0.6459258,0.6969697,,-0.32920796,304,,17.428602,9004.728083372116,2.1834655e-32,1.11721565e-08
19.216734,17.428602,4.9792714,7.025018e-11,6100,58.665524,6.7855797,1.1130655,13.340393,-0.75448173,0.11,-0.9447074,0.504691,-0.61616164,,-1.2187259,305,,17.428602,9065.655541658401,3.4912626e-22,2.1549627e-06
19.216734,17.428602,5.672867,6.933637e-11,6120,56.539375,17.366571,0.99193877,13.353551,-0.7530467,0.11,-0.9479807,-0.7549894,-0.7777778,,-0.42327562,306,,17.428602,9126.222049474716,5.4203086,2.1809052e-10
19.216734,17.428602,8.956213,6.8437374e-11,6140,56.82321,17.198978,1.014382,13.366077,-0.75329113,0.11,-0.9512434,-1.0380971,-1.0,,-0.81539625,307,,17.428602,9187.918596506119,7.7195625,2.0629702e-17
19.216734,17.428602,8.730683,6.7552915e-11,6160,56.901695,17.1963,1.0183302,13.378513,-0.7535192,0.11,-0.95449543,-1.0445638,-1.0,,-0.8290217,308,,17.428602,9248.510786533356,7.65451,2.069686e-17
19.216734,17.428602,11.699541,6.668268e-11,6180,46.406452,17.197824,0.9385325,13.390871,-0.75300825,0.11,-0.9577369,-0.99683625,0.43434343,,-0.60523903,309,,17.428602,9309.09807395935,1.15854855e-36,0.002904943
19.216734,17.428602,7.6722126,6.5826414e-11,6200,52.916924,7.906519,0.8602104,13.373179,-0.7542828,0.11,-0.96095854,0.36276138,-0.17171717,,-1.0761214,310,,17.428602,9371.73051071167,7.948226e-05,3.1344364
19.216734,17.428602,6.219076,6.498385e-11,6220,56.005974,16.977499,0.9803714,13.3847685,-0.75426745,0.11,-0.95411885,-0.23882025,-0.2929293,,-0.6044483,311,,17.428602,9432.026385307312,5.88144,0.3292247
19.216734,17.428602,8.600282,6.415472e-11,6240,56.96067,16.130457,1.0192566,13.39357,-0.75432104,0.11,-0.95627105,-0.14769849,-1.0,,-0.7457407,312,,17.428602,9495.073143720627,7.03165e-13,2.0733684e-17
19.216734,17.428602,10.36306,6.333878e-11,6260,48.621655,17.191591,1.0830493,13.405704,-0.75930667,0.11,-0.95947105,-1.1893146,0.23232323,,-2.3255513,313,,17.428602,9557.326489686966,1.9932058e-35,0.86949337
19.216734,17.428602,8.466226,6.253576e-11,6280,57.099533,8.001269,1.026111,13.388492,-0.760038,0.11,-0.9598868,0.34812212,-1.0,,-1.0608392,314,,17.428602,9620.159518957138,2.5379517e-32,2.08088e-17
19.216734,17.428602,8.084893,6.174544e-11,6300,52.14542,17.190851,0.84984714,13.400564,-0.7605938,0.11,-0.96306646,-1.0717636,-0.13131313,,-0.95274925,315,,17.428602,9683.018055915833,1.2617048e-15,5.071314
19.216734,17.428602,5.014424,6.096756e-11,6320,58.577183,16.729645,1.1012238,13.4110985,-0.76093125,0.11,-0.9502648,-0.16120787,-0.5959596,,-0.7115769,316,,17.428602,9745.268102169037,0.002996294,5.8811547e-06
19.216734,17.428602,14.478808,6.020189e-11,6340,42.647415,17.400808,1.2595246,13.423683,-0.7592088,0.11,-0.95342433,-0.5637646,0.85858583,,-0.3111619,317,,17.428602,9807.636095762253,2.4453604e-36,3.1256605e-13
19.216734,17.428602,6.6966076,5.94482e-11,6360,54.73281,3.4182212,0.9387829,13.3922205,-0.7601659,0.11,-0.956574,0.79029316,-0.23232323,,-1.303557,318,,17.428602,9869.290709257126,2.2838297e-18,1.1812031
19.216734,17.428602,8.375221,5.870627e-11,6380,56.95021,17.027084,1.0298914,13.403616,-0.75969213,0.11,-0.95600617,-0.26585478,-1.0,,-0.5423593,319,,17.428602,9932.967729091644,1.32645e-09,2.0728149e-17
19.216734,17.428602,10.000868,5.7975874e-11,6400,48.223324,17.27032,0.86882657,13.415698,-0.75874007,0.11,-0.959136,-0.92403257,0.05050505,,-0.47658595,320,,17.428602,9994.636377811432,5.280876e-17,8.21344
19.216734,17.428602,6.6143856,5.7256807e-11,6420,55.028305,15.931959,0.9544524,13.423537,-0.7592619,0.11,-0.9369131,-0.112641774,-0.23232323,,-0.7874392,321,,17.428602,10057.316044330597,4.410064,1.1582063
19.216734,17.428602,11.004817,5.6548856e-11,6440,47.726395,16.87439,1.0782789,13.434255,-0.7588395,0.11,-0.9364219,-0.23448288,0.37373737,,-0.5722554,322,,17.428602,10121.216601610184,1.4764811e-06,0.02240274
19.216734,17.428602,5.6064034,5.5851806e-11,6460,56.59099,7.068165,0.99900097,13.414546,-0.7599565,0.11,-0.93945307,0.4729435,-0.7373737,,-1.1856246,323,,17.428602,10184.134165763855,6.107066e-26,2.6416866e-09
19.216734,17.428602,5.6079082,5.516547e-11,6480,56.648163,17.365232,1.0096452,13.42674,-0.7589198,0.11,-0.9425442,-0.7395125,-0.3939394,,-0.41877276,324,,17.428602,10245.983317375183,0.039651223,0.019795
19.216734,17.428602,13.000287,5.448964e-11,6500,44.059254,17.311037,0.78086483,13.43869,-0.75787663,0.11,-0.9455648,-0.3858077,0.5555556,,-0.42514542,325,,17.428602,10307.827299833298,6.934174e-16,1.8599658e-05
19.216734,17.428602,5.0851398,5.3824136e-11,6520,58.125153,6.369906,1.0854743,13.417007,-0.7600356,0.11,-0.9486369,0.54805845,-0.53535354,,-1.2353529,326,,17.428602,10371.911809682846,1.0746839e-20,9.587327e-05
19.216734,17.428602,5.8137264,5.316875e-11,6540,56.612682,17.308355,1.0137737,13.428908,-0.7587003,0.11,-0.9516994,-0.41234314,-0.33333334,,-0.4041962,327,,17.428602,10438.193095207214,4.197865,0.11858301
19.216734,17.428602,7.8904343,5.2523312e-11,6560,52.63648,16.786127,0.8837002,13.439143,-0.75828516,0.11,-0.9543903,-0.19786477,-0.13131313,,-0.6313258,328,,17.428602,10502.842809438705,5.6782365,5.0275044
19.216734,17.428602,5.934764,5.1887637e-11,6580,55.620293,15.902771,0.94263464,13.4466305,-0.7586978,0.11,-0.942223,-0.11165847,-0.85858583,,-0.7722575,329,,17.428602,10567.912180662155,7.6347173e-10,9.693143e-13
19.216734,17.428602,5.4637537,5.1261547e-11,6600,57.097603,17.388548,1.0237137,13.458576,-0.75784475,0.11,-0.9452579,-0.7289901,-0.7171717,,-0.4155713,330,,17.428602,10631.956451654434,5.4637537,8.828788e-09
19.216734,17.428602,6.9465976,5.064488e-11,6620,54.52318,17.391731,0.9419419,13.47046,-0.7564824,0.11,-0.9482836,-0.54606545,-0.1919192,,-0.32627887,331,,17.428602,10697.559556722641,0.02821191,2.31558
19.216734,17.428602,5.1103163,5.0037453e-11,6640,58.019035,16.06646,1.076426,13.478279,-0.75658274,0.11,-0.9443289,-0.13074775,-0.5151515,,-0.72639287,332,,17.428602,10762.879885196686,0.01671724,0.0002263833
19.216734,17.428602,8.599324,4.943911e-11,6660,51.18834,17.396297,0.86646074,13.490044,-0.7550373,0.11,-0.9473357,-0.5782761,-0.07070707,,-0.31392407,333,,17.428602,10828.433501958847,0.000118161755,7.952329
19.216734,17.428602,5.0230417,4.884968e-11,6680,58.4123,9.034079,1.09637,13.476703,-0.75628453,0.11,-0.926734,0.08804269,-0.61616164,,-1.0321386,334,,17.428602,10895.349740028381,1.2830874e-08,2.1165756e-06
19.216734,17.428602,24.093313,4.8269007e-11,6700,40.285267,17.352097,0.8627521,13.488271,-0.7546931,0.11,-0.92972356,-0.62128794,1.0,,-0.31486294,335,,17.428602,10962.396939516068,,5.3333884e-18
19.216734,17.428602,8.585043,4.7696937e-11,6720,55.498436,0.076686695,1.0119711,13.448356,-0.75765854,0.11,-0.9327042,0.9957797,-1.0,,-1.5972831,336,,17.428602,11027.76056098938,,2.0250761e-17
19.216734,17.428602,10.539637,4.7133318e-11,6740,46.747166,17.262945,0.9794507,13.459674,-0.75685495,0.11,-0.935676,-0.922523,0.17171717,,-0.4908592,337,,17.428602,11094.479022979736,1.9265448e-21,2.4316556
19.216734,17.428602,5.007763,4.6578002e-11,6760,57.17625,9.024731,1.0987695,13.446553,-0.7577322,0.11,-0.9314492,0.093692124,-0.61616164,,-1.024107,338,,17.428602,11161.30334353447,9.149616e-09,2.126579e-06
19.216734,17.428602,13.805733,4.6030835e-11,6780,42.53848,17.346447,1.0714006,13.458056,-0.7561746,0.11,-0.9344034,-0.5211335,0.6969697,,-0.32381126,339,,17.428602,11232.553042650223,1.1809588e-26,1.1094013e-08
19.216734,17.428602,5.3061132,4.549169e-11,6800,56.08425,5.962732,1.0390426,13.436012,-0.75754577,0.11,-0.9373489,0.5874433,-0.45454547,,-1.2797979,340,,17.428602,11302.304660320282,4.2713947e-19,0.0024489113
19.216734,17.428602,6.031022,4.496041e-11,6820,54.974808,17.263157,0.9958757,13.447235,-0.7565133,0.11,-0.94027853,-0.36214125,-0.2929293,,-0.44049436,341,,17.428602,11370.747100114822,4.6222644,0.32469952
19.216734,17.428602,12.177499,4.4436864e-11,6840,44.55639,17.335073,0.9036205,13.458605,-0.7553802,0.11,-0.94225514,-0.45693922,0.47474748,,-0.35989657,342,,17.428602,11438.938656568527,1.373806e-15,0.000610321
19.216734,17.428602,5.162269,4.392091e-11,6860,56.5148,6.962314,1.0611616,13.439664,-0.7569517,0.11,-0.9451729,0.4850789,-0.47474748,,-1.1889315,343,,17.428602,11507.598359584808,3.4895158e-16,0.0011515929
19.216734,17.428602,5.982501,4.3412426e-11,6880,54.26793,17.345457,0.9321937,13.451018,-0.7555557,0.11,-0.94808084,-0.48093683,-0.85858583,,-0.33376902,344,,17.428602,11575.160028934479,0.013964553,9.750086e-13
19.216734,17.428602,9.895159,4.291128e-11,6900,47.637676,17.267231,0.8756926,13.46208,-0.75502276,0.11,-0.9509836,-0.92369956,0.030303031,,-0.49981016,345,,17.428602,11643.635081291199,2.776529e-16,8.8332615
19.216734,17.428602,8.610023,4.2417344e-11,6920,55.58654,8.770397,1.0116144,13.448519,-0.7562644,0.11,-0.9285966,0.1916055,-1.0,,-1.0533557,346,,17.428602,11714.324781179428,3.427363e-25,2.0167734e-17
19.216734,17.428602,10.700636,4.193049e-11,6940,47.20929,17.27689,1.1123388,13.459553,-0.75547945,0.11,-0.9314826,-0.91030324,0.3131313,,-0.48786294,347,,17.428602,11793.33587026596,8.126114e-27,0.12964056
19.216734,17.428602,5.088603,4.1450607e-11,6960,56.850567,8.389378,1.0769657,13.444983,-0.75602317,0.11,-0.9339868,0.2802884,-0.4949495,,-1.0455949,348,,17.428602,11871.824174880981,1.691014e-10,0.00051371247
19.216734,17.428602,6.3420067,4.0977572e-11,6980,54.549534,17.10661,0.9789495,13.455476,-0.75521046,0.11,-0.93685484,-0.2547778,-0.25252524,,-0.545149,349,,17.428602,11950.687438964844,6.254341,0.78310597
19.216734,17.428602,5.9384174,4.051126e-11,7000,54.490913,17.248714,0.94192,13.466312,-0.7543007,0.11,-0.9374746,-0.38116434,-0.85858583,,-0.410757,350,,17.428602,12028.72723865509,0.00044405906,9.647234e-13
19.216734,17.428602,5.537901,4.0051563e-11,7020,55.723305,17.380907,1.019338,13.477466,-0.7534778,0.11,-0.94032776,-0.7129195,-0.37373737,,-0.40331483,351,,17.428602,12108.696708917618,0.046782143,0.03698892
19.216734,17.428602,5.386257,3.959837e-11,7040,56.096504,17.33186,1.0296519,13.488416,-0.75226456,0.11,-0.9430673,-0.46405962,-0.6969697,,-0.34159634,352,,17.428602,12187.427947998047,0.5424374,2.830104e-08
19.216734,17.428602,4.909175,3.9151574e-11,7060,57.326126,17.3707,1.1001142,13.4994135,-0.7512506,0.11,-0.94590414,-0.74074876,-0.5555556,,-0.41996902,353,,17.428602,12266.828248739243,1.3378904,3.898029e-05
19.216734,17.428602,5.292177,3.871106e-11,7080,56.155624,17.321194,1.0386314,13.51021,-0.74979585,0.11,-0.94873285,-0.46880296,-0.41414142,,-0.33212152,354,,17.428602,12344.52355837822,4.468227,0.01028291
19.216734,17.428602,5.63978,3.8276715e-11,7100,55.163918,17.189108,0.9753807,13.520574,-0.74891996,0.11,-0.9515247,-0.29719144,-0.75757575,,-0.47353253,355,,17.428602,12422.486197471619,0.0009150351,7.7798806e-10
