ReturnMean,GridSize,LQGmu1_higher,Bound,IWMax,TimeElapsed,Iteration,IWMin,ReturnLastEpisode,Delta,LQGsigma_higher,IWLastEpisode,IWFirstEpisode,DenMISELogFirst,DenMISELogLast,TimestepsSoFar,ReturnAbsMax,Regret,Regret/t,ReturnMin,IWMean,LQGmu1_actor,ReturnMax,ReturnStepMax,DenMISEMeanLog
0.8709379,10,-1.0,1.4645739,26.615028,6695.829037904739,3194,,0.9531132,5.9591143e-10,1.0,15.112288,1.2397392,-3.3396072,-4.01331,63880,0.9565882,300.81763,0.09418213,,0.93327564,-0.42124504,0.9565882,0.99958307,-0.7044417
0.8709643,10,-0.33333334,1.4618572,9.116757,6699.7731602191925,3195,,0.9554005,5.955384e-10,0.069483444,7.8924117,,-3.3395321,-1.1185616,63900,0.9565882,300.8274,0.09415573,,1.007301,-0.35759735,0.9565882,0.99958307,-0.7045923
0.87099075,10,-1.0,1.4616241,13.831319,6703.691811800003,3196,,0.955498,5.951658e-10,0.6411804,0.41287953,0.08208382,-3.3398452,-0.0918028,63920,0.9565882,300.83716,0.094129264,,0.9651215,-1.1048851,0.9565882,0.99958307,-0.7043984
0.8710174,10,-1.0,1.461627,11.827654,6707.676942586899,3197,,0.9557723,5.9479355e-10,0.1690133,9.598554,1.9421478e-32,-3.3401322,-1.5953285,63940,0.9565882,300.8462,0.09410262,,0.97839016,-0.89830595,0.9565882,0.99958307,-0.7046882
0.871044,10,-1.0,1.4611593,11.406402,6711.606391429901,3198,,0.95607543,5.9442157e-10,0.10836801,7.016183,,-3.340445,-1.0852458,63960,0.9565882,300.85522,0.09407604,,0.9801865,-1.1271987,0.9565882,0.99958307,-0.7048143
0.87107044,10,-1.0,1.4623373,11.760197,6715.623522043228,3199,,0.95599055,5.9405003e-10,0.1690133,10.759531,1.9433631e-32,-3.3407576,-1.800153,63980,0.9565882,300.8645,0.09404957,,0.9803969,-1.2485243,0.9565882,0.99958307,-0.70516294
0.8710968,10,-1.0,1.4632065,12.052874,6719.571339130402,3200,,0.95535696,5.936788e-10,0.26359713,11.958131,6.985531e-13,-3.3410702,-2.51147,64000,0.9565882,300.87427,0.09402323,,0.97764635,-0.8525302,0.9565882,0.99958307,-0.7057338
0.8711233,10,-1.0,1.4615734,12.414115,6723.5558705329895,3201,,0.9559611,5.933079e-10,0.41111228,2.1863286,5.89088e-05,-3.3413827,-0.8766095,64020,0.9565882,300.8833,0.0939967,,0.9768825,-0.9066659,0.9565882,0.99958307,-0.7057943
0.87114984,10,-1.0,1.4614719,11.662999,6727.5472593307495,3202,,0.9562822,5.929374e-10,0.1690133,5.8862605,1.9451878e-32,-3.341695,-1.0662602,64040,0.9565882,300.89233,0.09397018,,0.9824612,-0.9807449,0.9565882,0.99958307,-0.70591426
0.87117636,10,0.11111111,1.4609184,14.811304,6731.517340660095,3203,,0.95578516,5.925672e-10,0.0285655,,,-3.3420074,0.20884039,64060,0.9565882,300.90137,0.093943655,,0.9945381,0.14374107,0.9565882,0.99958307,-0.70563453
0.87117285,10,0.11111111,1.4610293,14.209715,6735.462042331696,3204,,0.8598618,5.921974e-10,0.044551425,13.116618,,-3.3423195,-0.6499204,64080,0.9565882,301.00684,0.09394717,,0.99804115,0.085642666,0.9565882,0.99958307,-0.7056193
0.87117577,10,-0.33333334,1.4608068,9.6006155,6739.458349227905,3205,,0.8807482,5.918279e-10,0.044551425,8.4424457e-19,,-3.3426316,-0.41263282,64100,0.9565882,301.0913,0.09394425,,1.0100372,-0.31068262,0.9565882,0.99958307,-0.70552886
0.87120235,10,-0.11111111,1.4606888,9.437624,6743.492260456085,3206,,0.9561395,5.9145877e-10,0.044551425,0.00041265087,,-3.3429434,-0.048222147,64120,0.9565882,301.1001,0.09391767,,1.0286689,-0.09294338,0.9565882,0.99958307,-0.70532125
0.87122756,10,-0.33333334,1.4601974,8.107458,6747.542320728302,3207,,0.9524672,5.9108995e-10,0.10836801,0.3097979,1.024641e-36,-3.3432553,0.014748173,64140,0.9565882,301.11304,0.093892455,,1.0028241,-0.32394344,0.9565882,0.99958307,-0.7050881
0.871254,10,-0.33333334,1.4614843,10.92799,6751.598055362701,3208,,0.95587206,5.9072147e-10,0.0285655,10.881571,,-3.3435671,0.19551957,64160,0.9565882,301.12207,0.09386599,,1.0112767,-0.31452465,0.9565882,0.99958307,-0.70480675
0.8712804,10,-0.33333334,1.460773,10.894286,6755.585700273514,3209,,0.9557003,5.903534e-10,0.0285655,10.8066845,,-3.3438787,0.039680015,64180,0.9565882,301.13135,0.093839645,,1.0115893,-0.37110442,0.9565882,0.99958307,-0.7045714
0.87130684,10,-0.33333334,1.4604062,9.523298,6759.603722810745,3210,,0.95647997,5.899856e-10,0.044551425,9.437662,,-3.3441904,-0.41192526,64200,0.9565882,301.14014,0.09381318,,1.0112361,-0.36695382,0.9565882,0.99958307,-0.70447713
0.8713334,10,0.7777778,1.4601634,33.841682,6763.62495970726,3211,,0.95645607,5.896182e-10,0.1690133,3.522178e-10,10.825042,-3.3445017,-0.3113339,64220,0.9565882,301.14893,0.0937866,,0.970562,0.56026965,0.9565882,0.99958307,-0.70435154
0.87120897,10,-1.0,1.4601033,26.535852,6767.630817890167,3212,,0.47161523,5.8925115e-10,1.0,0.3776477,1.2420228,-3.3414476,-1.1623654,64240,0.9565882,301.64233,0.09391105,,0.93061113,0.517696,0.9565882,0.99958307,-0.704504
0.87109965,10,-0.33333334,1.4596484,9.502387,6771.7131514549255,3213,,0.5200009,5.888844e-10,0.044551425,,,-3.3413723,-1.7499603,64260,0.9565882,302.0874,0.09402037,,1.0115292,-0.34138432,0.9565882,0.99958307,-0.7048514
0.87112594,10,0.11111111,1.4593908,14.188682,6775.704475164413,3214,,0.95563376,5.88518e-10,0.044551425,2.861391e-22,,-3.3416836,0.2184682,64280,0.9565882,302.09692,0.09399408,,0.99813277,0.111142755,0.9565882,0.99958307,-0.7045607
0.8711299,10,-0.11111111,1.4593184,9.434207,6779.752121925354,3215,,0.8838478,5.8815197e-10,0.044551425,3.5709894e-05,,-3.3419945,-0.0113267675,64300,0.9565882,302.17822,0.09399015,,1.0282338,-0.04714662,0.9565882,0.99958307,-0.70434606
0.8711557,10,-0.11111111,1.4590738,8.875693,6783.754256725311,3216,,0.9541775,5.8778626e-10,0.069483444,8.873692,,-3.3423057,-0.85908896,64320,0.9565882,302.1892,0.09396434,,1.0227529,-0.2078766,0.9565882,0.99958307,-0.70438594
0.8711817,10,-0.11111111,1.4591029,8.138072,6787.747848272324,3217,,0.9548117,5.8742083e-10,0.10836801,7.0815744,7.575473e-26,-3.3426166,-1.052878,64340,0.9565882,302.19946,0.09393829,,1.014473,0.049289234,0.9565882,0.99958307,-0.70448726
0.8711974,10,0.11111111,1.4611617,14.214458,6791.766058444977,3218,,0.92165935,5.8705585e-10,0.069483444,11.861008,,-3.3429272,-1.1213427,64360,0.9565882,302.24292,0.093922615,,1.0019635,0.112043254,0.9565882,0.99958307,-0.7046126
0.87117755,10,0.11111111,1.459662,14.675363,6795.824187040329,3219,,0.8072988,5.8669114e-10,0.0285655,14.121576,,-3.343238,-0.0116194375,64380,0.9565882,302.40088,0.09394246,,0.9996696,0.06327151,0.9565882,0.99958307,-0.704397
0.87119824,10,0.11111111,1.4596329,13.341544,6799.885442018509,3220,,0.93764657,5.8632676e-10,0.10836801,8.405638,8.3693446e-17,-3.3435485,-0.9230601,64400,0.9565882,302.42822,0.09392178,,1.0128222,0.14055255,0.9565882,0.99958307,-0.70446575
0.8711844,10,0.11111111,1.459337,14.016741,6803.98881816864,3221,,0.8266068,5.859628e-10,0.044551425,12.440165,,-3.3438592,-0.5471134,64420,0.9565882,302.56665,0.09393561,,1.0027169,0.23564139,0.9565882,0.99958307,-0.7044132
0.87110406,10,-0.5555556,1.4589064,3.1693594,6808.084978103638,3222,,0.61255574,5.855991e-10,0.41111228,0.91967154,0.008247141,-3.3441696,-1.7982143,64440,0.9565882,302.91943,0.094015956,,0.99332476,-0.71256423,0.9565882,0.99958307,-0.7047522
0.8711306,10,-0.7777778,1.4588118,8.252643,6812.099458456039,3223,,0.95626026,5.852358e-10,0.069483444,8.233133,,-3.3444772,-0.80087477,64460,0.9565882,302.92798,0.09398943,,1.0409495,-0.68265116,0.9565882,0.99958307,-0.70478404
0.87115693,10,-0.7777778,1.4587377,7.323778,6816.130252122879,3224,,0.9563041,5.8487276e-10,0.10836801,7.2609034,,-3.3447876,-1.0644965,64480,0.9565882,302.937,0.09396309,,1.0247138,-1.0292153,0.9565882,0.99958307,-0.7048832
0.8711832,10,-0.33333334,1.4584471,10.856306,6820.191349029541,3225,,0.95577526,5.8451016e-10,0.0285655,,,-3.3450975,-0.11046551,64500,0.9565882,302.94604,0.0939368,,1.0119536,-0.31920457,0.9565882,0.99958307,-0.7046915
0.87120956,10,0.33333334,1.4583646,51.90456,6824.224045991898,3226,,0.95632005,5.8414784e-10,0.01831564,,,-3.3454077,0.13560279,64520,0.9565882,302.95532,0.093910456,,0.9497812,0.32466942,0.9565882,0.99958307,-0.7044277
0.8711267,10,-1.0,1.458215,11.689568,6828.2313368320465,3227,,0.6038062,5.8378585e-10,0.1690133,2.640986e-13,1.9530245e-32,-3.3457177,-0.893186,64540,0.9565882,303.3164,0.093993306,,0.9807674,-1.0645642,0.9565882,0.99958307,-0.7045036
0.871153,10,-1.0,1.4582182,11.305821,6832.286613941193,3228,,0.9559107,5.834242e-10,0.10836801,8.629635,,-3.3460274,-1.0293993,64560,0.9565882,303.32568,0.09396702,,0.98275834,-0.93340653,0.9565882,0.99958307,-0.7046103
0.8711793,10,-0.7777778,1.4582902,4.296453,6836.48410987854,3229,,0.95614135,5.830629e-10,0.26359713,3.0691483,4.0689999e-10,-3.346337,-0.8812936,64580,0.9565882,303.33472,0.093940735,,0.9912689,-0.6798517,0.9565882,0.99958307,-0.7046706
0.87120545,10,-0.5555556,1.4581347,5.5161076,6840.497938871384,3230,,0.9559571,5.827019e-10,0.6411804,1.7945772,0.62952226,-3.3466468,-1.0780535,64600,0.9565882,303.344,0.09391457,,0.9891833,0.083293855,0.9565882,0.99958307,-0.7047888
0.8712152,10,0.11111111,1.4590273,14.085157,6844.619017362595,3231,,0.90278816,5.8234123e-10,0.069483444,8.438205,,-3.3467615,-0.46517885,64620,0.9565882,303.40625,0.09390479,,1.0038744,0.083825774,0.9565882,0.99958307,-0.7047183
0.8712231,10,0.11111111,1.4585315,14.556414,6848.676649808884,3232,,0.8963,5.8198096e-10,0.0285655,13.866755,,-3.347071,-0.4490661,64640,0.9565882,303.47485,0.093896925,,1.0034695,0.112220086,0.9565882,0.99958307,-0.7046382
0.8712367,10,0.11111111,1.4577265,13.257216,6852.7780113220215,3233,,0.91524637,5.81621e-10,0.10836801,3.6872902,8.401492e-17,-3.3473804,-0.0016603285,64660,0.9565882,303.52466,0.093883336,,1.0138991,0.098710224,0.9565882,0.99958307,-0.70442057
0.87122536,10,0.11111111,1.4588878,14.4778,6856.865884780884,3234,,0.83459854,5.812614e-10,0.0285655,14.124873,,-3.3476896,-0.10555071,64680,0.9565882,303.65552,0.09389466,,1.0064634,0.10036802,0.9565882,0.99958307,-0.7042312
0.8712482,10,0.11111111,1.4578466,14.417733,6860.930384159088,3235,,0.9452307,5.8090205e-10,0.0285655,14.031288,,-3.3479989,-0.07539301,64700,0.9565882,303.67554,0.09387183,,1.0068089,0.14747778,0.9565882,0.99958307,-0.70403546
0.8712627,10,-0.33333334,1.4576759,16.802826,6864.935524463654,3236,,0.91819626,5.805431e-10,0.01831564,,,-3.3483078,-0.7233189,64720,0.9565882,303.72217,0.09385729,,1.0008091,-0.33492184,0.9565882,0.99958307,-0.7040399
0.87128896,10,-0.33333334,1.4577034,16.721195,6869.016602039337,3237,,0.9562532,5.8018446e-10,0.01831564,16.689798,,-3.3486168,0.26250294,64740,0.9565882,303.7312,0.09383106,,1.0019313,-0.33281708,0.9565882,0.99958307,-0.70374155
0.8713153,10,-0.33333334,1.4577293,16.640402,6873.111412286758,3238,,0.95644295,5.7982613e-10,0.01831564,16.636324,,-3.3489256,0.26907572,64760,0.9565882,303.73975,0.09380472,,1.0030445,-0.34129202,0.9565882,0.99958307,-0.7034411
0.8713412,10,-0.33333334,1.4576421,10.724631,6877.200002670288,3239,,0.95521426,5.7946814e-10,0.0285655,10.6708145,,-3.3492343,0.23029241,64780,0.9565882,303.7495,0.09377879,,1.0121444,-0.3383204,0.9565882,0.99958307,-0.7031524
0.87136734,10,-0.33333334,1.4583759,16.511417,6881.252199411392,3240,,0.9560334,5.7911054e-10,0.01831564,16.191742,,-3.349543,0.2594907,64800,0.9565882,303.75854,0.09375268,,1.0056734,-0.32166034,0.9565882,0.99958307,-0.7028521
0.8713934,10,-0.33333334,1.4578555,16.43277,6885.316239118576,3241,,0.9559151,5.787532e-10,0.01831564,14.676511,,-3.3498518,0.19172199,64820,0.9565882,303.76782,0.093726635,,1.0061985,-0.3502097,0.9565882,0.99958307,-0.70257497
0.87141937,10,0.11111111,1.4574343,13.81818,6889.379109621048,3242,,0.955651,5.783963e-10,0.044551425,4.222267e-23,,-3.3501601,0.10038369,64840,0.9565882,303.7776,0.09370065,,1.0044625,0.039760634,0.9565882,0.99958307,-0.7023257
0.871442,10,-0.11111111,1.4576374,6.6856394,6893.458636045456,3243,,0.94464195,5.7803956e-10,0.1690133,5.214407,4.6903004e-10,-3.3504686,-1.1910088,64860,0.9565882,303.79785,0.093678,,1.0097446,-0.16537195,0.9565882,0.99958307,-0.70247537
0.87146777,10,-0.11111111,1.4574523,15.203892,6897.53297328949,3244,,0.954995,5.7768323e-10,1.0,0.7809565,5.4630127,-3.350777,-0.6731748,64880,0.9565882,303.80786,0.09365225,,0.99545723,-1.2150759,0.9565882,0.99958307,-0.70246357
0.8714939,10,-1.0,1.4588891,11.993124,6901.660541772842,3245,,0.9560105,5.7732724e-10,0.26359713,11.396543,7.0439726e-13,-3.3494024,-2.3517833,64900,0.9565882,303.8169,0.09362614,,0.9775544,-0.9966287,0.9565882,0.99958307,-0.7029733
0.87151974,10,-1.0,1.4578571,13.650497,6905.736149549484,3246,,0.9557928,5.769716e-10,0.01831564,13.531887,,-3.3497107,0.45907235,64920,0.9565882,303.82642,0.09360027,,1.0462885,-1.0137584,0.9565882,0.99958307,-0.7026224
0.8715456,10,-1.0,1.4571781,13.597523,6909.766456365585,3247,,0.9556816,5.7661625e-10,0.01831564,11.94098,,-3.3500187,0.31894624,64940,0.9565882,303.83594,0.093574405,,1.0464135,-0.9692413,0.9565882,0.99958307,-0.7022942
0.87157166,10,-1.0,1.456777,11.62245,6913.840884208679,3248,,0.95586634,5.762613e-10,0.1690133,2.6348443,1.9620451e-32,-3.3503265,-0.12654504,64960,0.9565882,303.84497,0.09354836,,0.98250633,-0.96970826,0.9565882,0.99958307,-0.70210314
0.87159765,10,-1.0,1.4580272,9.307237,6917.852393388748,3249,,0.95612353,5.759066e-10,0.0285655,8.903624,,-3.3506343,-0.11209797,64980,0.9565882,303.85425,0.09352237,,1.0242159,-0.9729492,0.9565882,0.99958307,-0.7019271
0.8716236,10,-1.0,1.457237,9.283508,6921.899757385254,3250,,0.95590746,5.755522e-10,0.0285655,9.034648,,-3.3509421,-0.01283005,65000,0.9565882,303.86353,0.09349644,,1.024346,-0.9869475,0.9565882,0.99958307,-0.70170784
0.87164944,10,-0.33333334,1.4565176,10.636438,6925.922778606415,3251,,0.9557166,5.751982e-10,0.0285655,,,-3.35125,0.35034737,65020,0.9565882,303.8728,0.09347057,,1.0120615,-0.32648018,0.9565882,0.99958307,-0.70137703
0.87167525,10,-0.33333334,1.4571581,16.347017,6929.979973554611,3252,,0.955377,5.748445e-10,0.01831564,15.733098,,-3.3515575,0.25529316,65040,0.9565882,303.88232,0.093444765,,1.0074207,-0.3470418,0.9565882,0.99958307,-0.70107967
0.87170076,10,-0.33333334,1.4564607,16.270254,6934.003752708435,3253,,0.9549046,5.744911e-10,0.01831564,13.958813,,-3.3518648,0.16485757,65060,0.9565882,303.89282,0.093419254,,1.0077461,-0.3288674,0.9565882,0.99958307,-0.7008118
0.8717268,10,-1.0,1.4564269,9.268458,6938.060047388077,3254,,0.9562553,5.7413807e-10,0.0285655,,,-3.3521721,0.28280368,65080,0.9565882,303.90137,0.09339321,,1.0244286,-1.0018004,0.9565882,0.99958307,-0.7005076
0.8717526,10,-0.33333334,1.4563767,16.199236,6942.064649820328,3255,,0.95576066,5.737854e-10,0.01831564,,,-3.3524795,0.4782074,65100,0.9565882,303.9109,0.0933674,,1.0086933,-0.33899155,0.9565882,0.99958307,-0.70013845
0.8717785,10,-0.33333334,1.4562372,16.123968,6946.151077747345,3256,,0.95606184,5.7343297e-10,0.01831564,15.731065,,-3.3527865,0.27770582,65120,0.9565882,303.91992,0.09334153,,1.0095847,-0.2907442,0.9565882,0.99958307,-0.69983625
0.87180436,10,-0.11111111,1.4564209,6.6978292,6950.151868581772,3257,,0.95586187,5.7308086e-10,0.1690133,2.197255,4.7026355e-10,-3.3530936,-0.4931776,65140,0.9565882,303.9292,0.09331566,,1.0098366,-0.18880041,0.9565882,0.99958307,-0.69977015
0.87183005,10,-0.33333334,1.4563556,4.6876674,6954.1770622730255,3258,,0.9556245,5.727292e-10,0.26359713,3.339175,1.631465e-05,-3.3534007,-0.9416509,65160,0.9565882,303.93872,0.09328997,,0.99818003,-0.22877176,0.9565882,0.99958307,-0.6998416
0.871856,10,-0.11111111,1.456801,8.131389,6958.305259466171,3259,,0.9563714,5.7237776e-10,0.10836801,6.0669055,7.659948e-26,-3.3537076,-1.0889922,65180,0.9565882,303.9475,0.09326404,,1.0155796,-0.21368843,0.9565882,0.99958307,-0.69996166
0.87188166,10,-0.33333334,1.4569244,6.506761,6962.277144908905,3260,,0.95555407,5.7202665e-10,0.1690133,5.3792515,1.6007173e-14,-3.3540144,-1.0742728,65200,0.9565882,303.95703,0.093238354,,0.9987411,-0.29950377,0.9565882,0.99958307,-0.7000718
0.87190753,10,-0.5555556,1.4564736,3.1852312,6966.240012168884,3261,,0.9561201,5.716759e-10,0.41111228,1.0680188,0.008331287,-3.354321,-0.28981167,65220,0.9565882,303.96582,0.093212485,,0.9933109,-0.5825836,0.9565882,0.99958307,-0.69994646
0.87193334,10,-0.5555556,1.4573228,14.943598,6970.260617017746,3262,,0.9560124,5.7132543e-10,0.01831564,8.205446,,-3.3546252,-0.11255229,65240,0.9565882,303.97485,0.09318668,,1.02468,-0.5498363,0.9565882,0.99958307,-0.6997684
0.87195915,10,-0.5555556,1.4570832,14.8800125,6974.346555709839,3263,,0.9560725,5.7097527e-10,0.01831564,14.552388,,-3.3549316,0.35455197,65260,0.9565882,303.9839,0.09316087,,1.0253779,-0.592786,0.9565882,0.99958307,-0.6994382
0.8719847,10,-0.11111111,1.4557991,6.6724095,6978.375272989273,3264,,0.9558298,5.706255e-10,0.1690133,0.061209932,4.712728e-10,-3.355238,-0.4087455,65280,0.9565882,303.99365,0.0931353,,1.0114766,-0.11950844,0.9565882,0.99958307,-0.699342
0.8720102,10,0.5555556,1.4557009,38.45633,6982.437540054321,3265,,0.9551915,5.70276e-10,0.044551425,,8.638183e-31,-3.3555443,0.15369892,65300,0.9565882,304.00366,0.093109846,,1.0071396,0.5876235,0.9565882,0.99958307,-0.6990771
0.8718839,10,-1.0,1.4554231,13.504064,6986.572889089584,3266,,0.45964184,5.6992694e-10,0.01831564,,,-3.3558507,-1.6677989,65320,0.9565882,304.50903,0.09323609,,1.047455,-1.0147724,0.9565882,0.99958307,-0.6993731
0.8719098,10,-1.0,1.4553175,9.254228,6990.616844415665,3267,,0.95615757,5.695781e-10,0.0285655,8.987649,,-3.3561568,0.30704796,65340,0.9565882,304.51782,0.09321022,,1.0241852,-1.0214176,0.9565882,0.99958307,-0.6990511
0.8719356,10,-0.11111111,1.4551715,4.884241,6994.686060190201,3268,,0.95613223,5.6922955e-10,0.26359713,0.003390433,0.0011244315,-3.3564627,0.13820475,65360,0.9565882,304.5266,0.09318441,,1.009325,-0.2297278,0.9565882,0.99958307,-0.69878787
0.8719613,10,-0.33333334,1.4555081,8.14266,6998.71035194397,3269,,0.95575553,5.6888133e-10,0.10836801,6.8908587,1.03857955e-36,-3.3567684,-1.0839304,65380,0.9565882,304.5359,0.09315872,,1.0027617,-0.25328928,0.9565882,0.99958307,-0.69890267
0.8719867,10,-0.33333334,1.4556262,6.484922,7002.73389339447,3270,,0.9550794,5.6853344e-10,0.1690133,5.6706104,1.6056221e-14,-3.3570743,-0.9886041,65400,0.9565882,304.5459,0.09313333,,0.9997258,-0.44739443,0.9565882,0.99958307,-0.6989909
0.8720124,10,-0.33333334,1.4561515,4.661029,7006.708889722824,3271,,0.956241,5.681859e-10,0.26359713,4.6531734,1.6379707e-05,-3.3573802,-1.2167736,65420,0.9565882,304.55493,0.09310764,,1.0004169,-0.5286565,0.9565882,0.99958307,-0.6991494
0.8720381,10,-0.5555556,1.4560996,10.050991,7010.75950717926,3272,,0.9564018,5.6783866e-10,0.0285655,10.005079,,-3.3576858,-0.10984143,65440,0.9565882,304.56396,0.09308189,,1.0017358,-0.53767467,0.9565882,0.99958307,-0.69896936
0.8720639,10,-0.5555556,1.455745,3.1732779,7014.803412914276,3273,,0.9562615,5.674917e-10,0.41111228,0.838353,0.008361921,-3.3579912,0.14532055,65460,0.9565882,304.57275,0.09305614,,0.9936841,-0.41705427,0.9565882,0.99958307,-0.6987111
0.8720896,10,-0.33333334,1.4557824,8.101594,7018.854007959366,3274,,0.95628875,5.671451e-10,0.10836801,8.096209,1.0401655e-36,-3.3582942,-1.0865375,65480,0.9565882,304.58154,0.09303039,,1.0058812,-0.17952907,0.9565882,0.99958307,-0.6988315
0.87211525,10,-0.5555556,1.4555128,5.558024,7022.907338380814,3275,,0.95597035,5.6679883e-10,0.6411804,1.2223258,0.637092,-3.3585997,-0.8472171,65500,0.9565882,304.59058,0.09300476,,0.98863006,-1.5965992,0.9565882,0.99958307,-0.69887525
0.87214065,10,-1.0,1.4573557,26.82243,7026.919805049896,3276,,0.95518744,5.6645283e-10,1.0,10.906165,1.2636496,-3.3587103,-3.486232,65520,0.9565882,304.60034,0.09297937,,0.93049705,-2.2931387,0.9565882,0.99958307,-0.6997294
0.8720265,10,-1.0,1.4567343,26.612732,7031.040465831757,3277,,0.49836376,5.6610716e-10,1.0,20.53381,1.263548,-3.35863,-4.7771153,65540,0.9565882,305.06738,0.093093514,,0.9351617,-1.331967,0.9565882,0.99958307,-0.70099515
0.8720519,10,-1.0,1.4565413,13.840252,7035.13009428978,3278,,0.95516366,5.6576177e-10,0.6411804,9.071808,0.0836336,-3.3585496,-2.813695,65560,0.9565882,305.07715,0.09306812,,0.9682011,-2.0240326,0.9565882,0.99958307,-0.7016596
0.8720478,10,-1.0,1.4581447,26.4067,7039.200451850891,3279,,0.8584267,5.6541677e-10,1.0,17.13811,1.2637997,-3.358829,-4.2845645,65580,0.9565882,305.18384,0.093072236,,0.9393569,0.15471148,0.9565882,0.99958307,-0.70276225
0.8720281,10,-1.0,1.4547908,13.733381,7043.26993393898,3280,,0.8076194,5.6507204e-10,0.6411804,0.3065242,0.08365025,-3.3587487,-0.91368294,65600,0.9565882,305.34155,0.093091905,,0.96937656,-0.90212125,0.9565882,0.99958307,-0.7028452
0.87205356,10,-0.5555556,1.4538624,14.829194,7047.346043109894,3281,,0.95561004,5.647277e-10,0.01831564,,,-3.3590279,-1.0814601,65620,0.9565882,305.35107,0.093066454,,1.0240211,-0.5429523,0.9565882,0.99958307,-0.7029701
0.87207925,10,-1.0,1.4537137,26.212086,7051.394385814667,3282,,0.9563574,5.643836e-10,1.0,0.27600938,1.2644365,-3.3593328,0.2639356,65640,0.9565882,305.35986,0.093040764,,0.93689376,0.5852616,0.9565882,0.99958307,-0.70266885
0.8719624,10,0.5555556,1.455038,36.340027,7055.5031769275665,3283,,0.4884876,5.640398e-10,0.069483444,26.379082,7.377604e-12,-3.3592522,-1.6162325,65660,0.9565882,305.83643,0.09315759,,1.0123665,0.65444285,0.9565882,0.99958307,-0.70296633
0.8718253,10,-0.5555556,1.4534222,10.013241,7059.594076156616,3284,,0.4215032,5.6369637e-10,0.0285655,,,-3.3595567,-2.5724833,65680,0.9565882,306.37988,0.09329474,,1.0004128,-0.5862271,0.9565882,0.99958307,-0.703533
0.8718509,10,-1.0,1.4533155,9.78487,7063.732648611069,3285,,0.95603144,5.633532e-10,0.044551425,2.0603344e-18,,-3.3598611,-0.21330637,65700,0.9565882,306.38892,0.09326911,,0.9888393,-1.007754,0.9565882,0.99958307,-0.7033841
0.8718765,10,-1.0,1.454519,13.462453,7067.764126300812,3286,,0.955865,5.6301036e-10,0.01831564,12.948002,,-3.3601656,0.43050638,65720,0.9565882,306.3982,0.09324354,,1.0485157,-0.9940811,0.9565882,0.99958307,-0.7030428
0.871902,10,-1.0,1.4542353,13.411605,7071.8058025836945,3287,,0.95573103,5.6266786e-10,0.01831564,13.07444,,-3.3604698,0.4581854,65740,0.9565882,306.4077,0.09321803,,1.0490237,-0.98253506,0.9565882,0.99958307,-0.70267516
0.87192744,10,-1.0,1.4532578,13.361169,7075.871407747269,3288,,0.95574,5.6232563e-10,0.01831564,10.648605,,-3.360774,0.26100054,65760,0.9565882,306.41724,0.09319258,,1.0488014,-0.97540855,0.9565882,0.99958307,-0.7023676
0.871953,10,1.0,1.453125,96.15903,7079.959031820297,3289,,0.9561237,5.6198374e-10,1.0,0.052886046,11.439849,-3.361078,0.069557786,65780,0.9565882,306.42627,0.09316701,,1.0621939,2.3215237,0.9565882,0.99958307,-0.70211846
0.8717139,10,-1.0,1.452699,9.192223,7084.079947710037,3290,,0.085048646,5.6164223e-10,0.0285655,,,-3.35791,-6.1205444,65800,0.9565882,307.30615,0.09340614,,1.0233707,-0.9840051,0.9565882,0.99958307,-0.70374787
0.87173945,10,-0.5555556,1.4525588,10.003701,7088.121135234833,3291,,0.9558138,5.6130095e-10,0.0285655,,,-3.358214,0.3008989,65820,0.9565882,307.31543,0.09338057,,1.000546,-0.6011739,0.9565882,0.99958307,-0.70343584
0.87176514,10,0.11111111,1.4525121,13.902775,7092.1566426754,3292,,0.9562439,5.6095995e-10,0.044551425,,,-3.3585176,-0.6213469,65840,0.9565882,307.32422,0.09335488,,1.0027813,0.11867817,0.9565882,0.99958307,-0.7034111
0.8717318,10,0.33333334,1.4524732,52.016167,7096.260227918625,3293,,0.7618438,5.606193e-10,0.01831564,3.4066956e-29,,-3.3588214,-0.04628123,65860,0.9565882,307.52734,0.0933882,,0.950104,0.33214256,0.9565882,0.99958307,-0.7032113
0.8716609,10,-0.11111111,1.4521245,8.134654,7100.3656713962555,3294,,0.63819456,5.60279e-10,0.10836801,0.0020162608,7.701553e-26,-3.359125,-0.8553316,65880,0.9565882,307.85425,0.09345913,,1.0151849,-0.10478965,0.9565882,0.99958307,-0.70327425
0.87168646,10,-1.0,1.4519355,9.180543,7104.506665229797,3295,,0.9560233,5.5993893e-10,0.0285655,,,-3.3594284,0.16318733,65900,0.9565882,307.86377,0.09343356,,1.0234728,-1.0081245,0.9565882,0.99958307,-0.7030069
0.87171197,10,-1.0,1.451994,13.270464,7108.624130725861,3296,,0.95595473,5.5959926e-10,0.01831564,12.718088,,-3.359732,0.43965405,65920,0.9565882,307.87305,0.09340805,,1.0495194,-0.9701864,0.9565882,0.99958307,-0.70265347
0.87173754,10,-0.7777778,1.4517545,5.9771957,7112.6984651088715,3297,,0.95585436,5.592598e-10,0.1690133,1.34097,1.0416286e-25,-3.3600352,-0.082557455,65940,0.9565882,307.88208,0.09338248,,1.003851,-1.0114678,0.9565882,0.99958307,-0.70245075
