ReturnMax,BoundBonus,BoundMISE,ReturnStepMax,Iteration,IWMax,DenMISELogLast,ReturnAbsMax,IWFirstEpisode,MountainCar_mu0_higher,IWMean,MountainCar_mu1_higher,Regret,IWMin,DenMISELogFirst,TimestepsSoFar,Delta,ReturnMin,Bound,MountainCar_std0_higher,AvgEpLen,TimeElapsed,IWLastEpisode,DenMISEMeanLog,GridSize,ReturnLastEpisode,MountainCar_std1_higher,NumTrainableParams,ReturnMean,Regret/t,NumTrajectories,ActionIn1,MinEpLen
99.33605,54.31288,91.38658,107.17791,2703,7.3101516,-4.734283,107.17791,0.0061466685,-0.07692308,1.0035185,10.0,-114312.11,,-4.453445,1862844,8.447402e-11,-107.17791,145.69946,0.14999999,689.1764705882352,8035.670668363571,2.2680908e-09,-4.02227,196,-14.132213,3.0,,47.29083,-42.29083,2703,12.264358,164
99.33605,54.215557,91.477356,107.17791,2704,7.2931294,-3.2972255,107.17791,0.006148929,-0.07692308,1.0044085,10.0,-114404.586,,-4.4538126,1863147,8.441155e-11,-107.17791,145.69292,0.14999999,689.0336538461538,8039.733779430389,6.961711,-4.022001,196,97.47676,3.0,,47.309387,-42.309387,2704,10.886866,164
99.33605,54.118767,91.56615,107.17791,2705,7.2762027,-3.0285773,107.17791,0.00615119,-0.07692308,1.0052873,10.0,-114496.71,,-4.4541802,1863536,8.434915e-11,-107.17791,145.6849,0.14999999,688.9227356746766,8043.7285759449005,6.933931,-4.021633,196,97.13018,3.0,,47.327805,-42.327805,2705,7.3316455,164
99.33605,85.404915,60.272575,107.17791,2706,13.564871,-3.2079153,107.17791,0.5055849,-0.6923077,0.9932842,5.3846154,-114590.36,,-4.4545474,1864010,8.4286814e-11,-107.17791,145.67749,0.14999999,688.8433111603844,8047.841096878052,0.00022020054,-4.0213304,196,98.648315,3.0,,47.34677,-42.34677,2706,1.7463486,164
99.33605,149.66728,-4.035484,107.17791,2707,34.898754,-4.0955863,107.17791,3.5080948,-0.3846154,1.0568423,-6.923077,-114571.08,,-4.45473,1865009,8.422455e-11,-107.17791,145.6318,0.14999999,688.957886959734,8052.333482503891,0.0013227268,-4.02136,196,-14.284036,3.0,,47.324005,-42.324005,2707,-10.391869,164
99.33605,54.02422,91.59915,107.17791,2708,7.264731,-4.854814,107.17791,0.006148879,-0.07692308,1.0055591,10.0,-114557.84,,-4.4538045,1866008,8.4162365e-11,-107.17791,145.62337,0.14999999,689.0723781388479,8056.753244876862,2.5687872e-11,-4.021649,196,-8.231849,3.0,,47.303486,-42.303486,2708,5.008936,164
99.33605,178.1279,-32.565044,107.17791,2709,83.17339,-4.079,107.17791,4.72893e-16,0.84615386,1.0833707,-10.0,-114551.68,,-4.454171,1867007,8.4100234e-11,-107.17791,145.56285,0.14999999,689.1867847914359,8061.271355390549,7.656479e-09,-4.021668,196,-1.1644006,3.0,,47.285595,-42.285595,2709,-5.5575066,164
99.33605,59.17816,86.37888,107.17791,2710,8.777912,-4.9030557,107.17791,0.00050975074,-0.84615386,0.9995353,10.0,-114521.75,,-4.4545403,1868006,8.403817e-11,-107.17791,145.55704,0.14999999,689.3011070110701,8065.707852125168,1.222214e-31,-4.0219655,196,-24.932365,3.0,,47.25895,-42.25895,2710,4.8491735,164
99.33605,77.07655,68.756004,107.17791,2711,18.3533,-5.8700094,107.17791,0.00030135413,-1.0,1.0189257,6.923077,-114599.91,,-4.4549093,1868466,8.397619e-11,-107.17791,145.83255,0.14999999,689.216525267429,8069.788967132568,17.686035,-4.0226474,196,83.163,3.0,,47.27219,-42.27219,2711,6.3396845,164
99.33605,76.798004,68.82428,107.17791,2712,18.236603,-3.271441,107.17791,0.00030146536,-1.0,1.018784,6.923077,-114684.53,,-4.455278,1868865,8.391428e-11,-107.17791,145.62228,0.14999999,689.1095132743363,8073.8380353450775,8.358648,-4.0223646,196,89.621574,3.0,,47.287807,-42.287807,2712,1.7040861,164
99.33605,52.651226,92.813286,107.17791,2713,6.978446,-5.511078,107.17791,0.05338849,-0.3846154,1.0101947,10.0,-114653.57,,-4.4556465,1869864,8.3852446e-11,-107.17791,145.46451,0.14999999,689.2237375598968,8078.224036693573,1.5556172e-06,-4.0229073,196,-25.960203,3.0,,47.260807,-42.260807,2713,10.904302,164
99.33605,55.921764,89.57411,107.17791,2714,7.9461184,-3.1472318,107.17791,0.0068872254,-0.6923077,1.0079048,10.0,-114742.72,,-4.455995,1870337,8.379066e-11,-107.17791,145.49588,0.14999999,689.1440677966102,8082.369510412216,6.8897405,-4.0225806,196,94.15327,3.0,,47.278084,-42.278084,2714,14.057998,164
99.33605,54.081676,91.5106,107.17791,2715,7.333073,-4.225567,107.17791,0.032464333,-0.53846157,1.0096009,10.0,-114831.88,,-4.456361,1870661,8.372895e-11,-107.17791,145.59227,0.14999999,689.009576427256,8086.412297964096,7.165821,-4.022652,196,94.16324,3.0,,47.295353,-42.295353,2715,10.067439,164
99.33605,53.985638,91.59913,107.17791,2716,7.316012,-2.9459412,107.17791,0.032475915,-0.53846157,1.0104619,10.0,-114923.25,,-4.4567175,1870920,8.36673e-11,-107.17791,145.58476,0.14999999,688.8512518409426,8090.387282133102,6.5923557,-4.0222526,196,96.3642,3.0,,47.31342,-42.31342,2716,11.666255,164
99.33605,55.742844,89.77346,107.17791,2717,7.904624,-3.3916395,107.17791,0.0068946583,-0.6923077,1.0099145,10.0,-115011.25,,-4.4570737,1871277,8.3605727e-11,-107.17791,145.5163,0.14999999,688.7291129922709,8094.427819013596,7.494452,-4.022017,196,93.00374,3.0,,47.330235,-42.330235,2717,12.2144375,164
99.33605,55.637638,89.87591,107.17791,2718,7.8845935,-3.5816934,107.17791,0.006897177,-0.6923077,1.0109595,10.0,-115100.055,,-4.457439,1871529,8.354422e-11,-107.17791,145.51355,0.14999999,688.5684326710817,8098.520755767822,7.416061,-4.0218515,196,93.80284,3.0,,47.347336,-42.347336,2718,10.474808,164
99.33605,55.533043,89.96398,107.17791,2719,7.8646812,-3.0879037,107.17791,0.006899697,-0.6923077,1.0119206,10.0,-115186.414,,-4.457804,1871995,8.3482776e-11,-107.17791,145.49702,0.14999999,688.4865759470393,8102.675980567932,7.1921253,-4.021504,196,91.359406,3.0,,47.36352,-42.36352,2719,13.584148,164
99.33605,53.792225,91.677505,107.17791,2720,7.269917,-3.870259,107.17791,0.032523103,-0.53846157,1.0112225,10.0,-115277.33,,-4.4581695,1872288,8.342141e-11,-107.17791,145.46973,0.14999999,688.3411764705883,8106.610100746155,5.4395056,-4.0214443,196,95.91159,3.0,,47.38137,-42.38137,2720,7.508891,164
99.33605,58.341434,87.08121,107.17791,2721,9.0729475,-2.923433,107.17791,0.00043315423,0.07692308,1.0265331,10.0,-115367.13,,-4.458525,1872812,8.3360104e-11,-107.17791,145.42264,0.14999999,688.2807791253216,8110.7741050720215,0.0046881526,-4.021037,196,94.80461,3.0,,47.3988,-42.3988,2721,14.296212,164
99.33605,74.526344,71.02998,107.17791,2722,14.9203615,-4.669347,107.17791,1.0610781e-05,0.23076923,0.9970591,10.0,-115458.84,,-4.4588923,1873249,8.329887e-11,-107.17791,145.55634,0.14999999,688.1884643644379,8114.8940460681915,14.514166,-4.0212655,196,96.71573,3.0,,47.416916,-42.416916,2722,9.967588,164
99.33605,74.27459,71.26923,107.17791,2723,14.844472,-3.7555091,107.17791,1.0614667e-05,0.23076923,0.99891055,10.0,-115550.03,,-4.4592595,1873849,8.323769e-11,-107.17791,145.54382,0.14999999,688.1560778553066,8119.189071655273,13.373869,-4.02117,196,96.180214,3.0,,47.434826,-42.434826,2723,7.9751887,164
99.33605,74.02541,71.37913,107.17791,2724,14.769405,-3.579498,107.17791,1.0618576e-05,0.23076923,0.9993434,10.0,-115643.34,,-4.4596267,1874183,8.317659e-11,-107.17791,145.40454,0.14999999,688.0260646108663,8123.173263311386,9.516174,-4.021009,196,98.321075,3.0,,47.453503,-42.453503,2724,13.205073,164
99.33605,52.967087,92.46265,107.17791,2725,6.920271,-3.6012962,107.17791,0.030820193,-0.23076923,0.99931103,10.0,-115734.97,,-4.459994,1874807,8.3115556e-11,-107.17791,145.42973,0.14999999,688.0025688073395,8127.4483280181885,6.104084,-4.020856,196,96.61966,3.0,,47.47155,-42.47155,2725,12.279994,164
99.33605,52.876907,92.54503,107.17791,2726,6.905273,-3.2907362,107.17791,0.030831158,-0.23076923,1.0001249,10.0,-115827.26,,-4.4603496,1875073,8.3054584e-11,-107.17791,145.42194,0.14999999,687.8477622890682,8131.441380739212,6.3595634,-4.020589,196,97.285095,3.0,,47.489822,-42.489822,2726,6.2199593,164
99.33605,52.787197,92.55276,107.17791,2727,6.890353,-3.213146,107.17791,0.030842114,-0.23076923,1.000163,10.0,-115920.055,,-4.460705,1875840,8.2993674e-11,-107.17791,145.33995,0.14999999,687.8767876787679,8135.777320861816,4.246111,-4.020292,196,97.80063,3.0,,47.50827,-42.50827,2727,14.865531,164
99.33605,53.804836,91.548706,107.17791,2728,7.2441664,-4.381095,107.17791,0.0061936546,-0.07692308,1.005056,10.0,-116012.055,,-4.46106,1876148,8.293284e-11,-107.17791,145.35355,0.14999999,687.7375366568915,8139.901458740234,6.9126873,-4.0204244,196,97.00183,3.0,,47.526413,-42.526413,2728,6.1613045,164
99.33605,94.12803,51.226147,107.17791,2729,15.398787,-3.291636,107.17791,0.4554949,-0.07692308,0.9752877,5.3846154,-116105.81,,-4.4614244,1876722,8.287208e-11,-107.17791,145.35417,0.14999999,687.6958592891169,8144.112230300903,8.569363,-4.0201564,196,98.75356,3.0,,47.545185,-42.545185,2729,13.406226,164
99.33605,53.702225,91.70075,107.17791,2730,7.230083,-3.7156036,107.17791,0.0061971494,-0.07692308,1.0063915,10.0,-116197.27,,-4.461624,1877139,8.2811376e-11,-107.17791,145.40298,0.14999999,687.5967032967033,8148.335564374924,6.5002637,-4.0200534,196,96.45626,3.0,,47.563103,-42.563103,2730,12.367615,164
99.33605,53.608242,91.78901,107.17791,2731,7.213626,-3.3159063,107.17791,0.0061994046,-0.07692308,1.0072587,10.0,-116289.67,,-4.461988,1877368,8.2750744e-11,-107.17791,145.39725,0.14999999,687.4287806664225,8152.284715414047,6.912654,-4.0197945,196,97.39688,3.0,,47.581352,-42.581352,2731,7.398525,164
99.33605,146.06133,-0.7421717,107.17791,2732,35.745422,-2.972309,107.17791,0.4078772,-0.07692308,1.0469645,-6.923077,-116383.03,,-4.462352,1877715,8.2690174e-11,-107.17791,145.31915,0.14999999,687.3041727672036,8156.337179899216,2.3415056e-05,-4.019408,196,98.35865,3.0,,47.599937,-42.599937,2732,-9.693034,164
99.33605,151.26756,-5.9592366,107.17791,2733,62.36387,-4.74974,107.17791,4.199916e-07,0.3846154,1.0414679,-10.0,-116374.25,,-4.4625683,1878714,8.262967e-11,-107.17791,145.30832,0.14999999,687.4182217343579,8161.003747463226,4.3418444e-05,-4.0196595,196,-3.7822974,3.0,,47.58114,-42.58114,2733,-8.400344,164
99.33605,163.80855,-18.519964,107.17791,2734,86.49394,-4.749191,107.17791,6.136217e-05,-1.0,0.9828264,-10.0,-116363.2,,-4.462934,1879713,8.256924e-11,-107.17791,145.28859,0.14999999,687.5321872713972,8165.698686361313,7.466906e-19,-4.0199137,196,-6.0423794,3.0,,47.561523,-42.561523,2734,-13.247086,164
99.33605,53.705334,91.582756,107.17791,2735,7.2839456,-5.466035,107.17791,0.032690383,-0.53846157,1.0101439,10.0,-116345.33,,-4.4632998,1880712,8.250886e-11,-107.17791,145.28809,0.14999999,687.6460694698354,8170.2676520347595,1.3157571e-11,-4.0204515,196,-12.869823,3.0,,47.539425,-42.539425,2735,7.7117,164
99.33605,142.57227,2.6683693,107.17791,2736,32.007248,-2.902376,107.17791,0.0036930165,0.23076923,0.99888086,2.3076923,-116335.83,,-4.4636536,1881711,8.244857e-11,-107.17791,145.24063,0.14999999,687.7598684210526,8174.915789842606,7.700798e-05,-4.0200386,196,-4.502814,3.0,,47.520405,-42.520405,2736,3.4874232,164
99.33605,53.51895,91.69475,107.17791,2737,7.210314,-4.3811145,107.17791,0.0062119984,-0.07692308,1.0063627,10.0,-116328.03,,-4.4640174,1882710,8.238833e-11,-107.17791,145.2137,0.14999999,687.8735842162952,8179.520647287369,0.27103335,-4.020171,196,-2.7940757,3.0,,47.50202,-42.50202,2737,8.497532,164
99.33605,152.6099,-7.3941917,107.17791,2738,57.52987,-2.9833684,107.17791,0.1509012,-0.53846157,1.1022297,-10.0,-116421.53,,-4.4643807,1883132,8.232816e-11,-107.17791,145.2157,0.14999999,687.7764791818846,8183.77867937088,2.1683044e-10,-4.019791,196,98.5024,3.0,,47.520645,-42.520645,2738,-15.937918,164
99.33605,53.426785,91.75982,107.17791,2739,7.196623,-6.738508,107.17791,0.0062161824,-0.07692308,1.0069665,10.0,-116408.445,,-4.4646907,1884131,8.2268053e-11,-107.17791,145.1866,0.14999999,687.8901058780577,8188.333846330643,1.8333823e-16,-4.0207486,196,-8.087998,3.0,,47.500343,-42.500343,2739,9.313725,164
99.33605,52.54741,92.67314,107.17791,2740,6.84922,-2.8893442,107.17791,0.03097653,-0.23076923,1.0019763,10.0,-116500.76,,-4.4650536,1884817,8.220802e-11,-107.17791,145.22055,0.14999999,687.8894160583942,8192.616025209427,5.0592437,-4.0203333,196,97.3147,3.0,,47.518524,-42.518524,2740,8.8781595,164
99.33605,52.459404,92.74036,107.17791,2741,6.834636,-2.8578002,107.17791,0.030987477,-0.23076923,1.0026245,10.0,-116593.47,,-4.465407,1885229,8.2148045e-11,-107.17791,145.19977,0.14999999,687.7887632251003,8196.70483994484,5.89677,-4.0199094,196,97.70617,3.0,,47.536835,-42.536835,2741,5.6297035,164
99.33605,82.48157,62.850994,107.17791,2742,12.782004,-3.2801328,107.17791,3.9647765,-0.3846154,0.99819523,5.3846154,-116686.18,,-4.4657607,1885801,8.208813e-11,-107.17791,145.33257,0.14999999,687.7465353756382,8200.917697906494,7.01188,-4.0196385,196,97.710045,3.0,,47.555134,-42.555134,2742,3.2821689,164
99.33605,165.54991,-20.398216,107.17791,2743,69.50796,-3.7375216,107.17791,2.8443724e-13,0.6923077,1.0114623,10.0,-116676.62,,-4.46468,1886800,8.20283e-11,-107.17791,145.1517,0.14999999,687.8600072912869,8205.365780353546,2.0651959e-12,-4.019536,196,-4.5626583,3.0,,47.536133,-42.536133,2743,9.590898,164
99.33605,136.72047,8.792012,107.17791,2744,29.19958,-4.817908,107.17791,3.1515093,-0.07692308,0.9680215,0.7692308,-116643.75,,-4.4650445,1887799,7.1450436e-11,-107.17791,145.51248,0.14999999,687.9733965014577,8209.886949300766,7.0682636e-06,-4.019825,196,-27.86536,3.0,,47.508656,-42.508656,2744,1.4871541,164
99.33605,147.15955,-0.87875175,107.17791,2745,34.00762,-4.4909573,107.17791,18.687248,-0.2857143,0.97682947,-2.857143,-116637.86,,-4.464261,1888798,7.139838e-11,-107.17791,146.28079,0.14999999,688.0867030965392,8214.332847833633,0.117309555,-4.0200095,225,-0.8840386,3.0,,47.491024,-42.491024,2745,0.9071244,164
99.33605,160.30432,-14.100645,107.17791,2746,42.176926,-4.2409725,107.17791,3.0210888e-08,0.5714286,0.9780773,1.4285715,-116630.93,,-4.457841,1889797,7.134639e-11,-107.17791,146.20367,0.14999999,688.199927166788,8873.012447595596,2.4445676e-06,-4.0200996,225,-1.9308922,3.0,,47.473026,-42.473026,2746,0.08916959,164
99.33605,152.91652,-6.96224,107.17791,2747,37.135307,-4.6552143,107.17791,3.571742,-0.5714286,0.9642976,-5.714286,-116621.65,,-4.4582047,1890796,7.129445e-11,-107.17791,145.95428,0.14999999,688.3130688023298,8877.702997684479,2.3338487e-08,-4.0203404,225,-4.2833824,3.0,,47.454185,-42.454185,2747,-7.055499,164
99.33605,208.05757,-62.530476,107.17791,2748,115.932144,-4.664629,107.17791,7.65866e-19,1.0,0.9535813,5.714286,-116610.16,,-4.4572697,1891795,7.1242574e-11,-107.17791,145.5271,0.14999999,688.4261280931587,8882.413851261139,1.3350308e-25,-4.0205894,225,-6.497897,3.0,,47.434555,-42.434555,2748,7.9575315,164
99.33605,80.48406,64.98815,107.17791,2749,12.139875,-5.0342603,107.17791,2.4734488,-0.2857143,0.9922605,5.714286,-116565.39,,-4.4576335,1892794,7.1190755e-11,-107.17791,145.47221,0.14999999,688.5391051291379,8887.047832250595,1.1947571e-10,-4.020978,225,-39.767338,3.0,,47.402836,-42.402836,2749,5.7160034,164
99.33605,147.31169,-1.852459,107.17791,2750,33.789173,-3.388251,107.17791,14.084831,-0.5714286,0.91768235,-1.4285715,-116659.05,,-4.4570975,1893389,7.1138984e-11,-107.17791,145.45923,0.14999999,688.5050909090909,8891.430875062943,0.0061308937,-4.020751,225,98.65822,3.0,,47.42147,-42.42147,2750,-0.31814325,164
99.33605,148.65123,-3.2330797,107.17791,2751,36.36538,-4.389416,107.17791,0.00030428736,0.2857143,0.98001385,-5.714286,-116646.3,,-4.4523525,1894388,7.108728e-11,-107.17791,145.41815,0.14999999,688.6179571065068,8896.322880744934,1.5493153e-07,-4.0209155,225,-7.739121,3.0,,47.401417,-42.401417,2751,-9.49582,164
99.33605,158.37416,-12.995564,107.17791,2752,63.46269,-4.715162,107.17791,3.1170683e-10,0.5714286,1.0241488,-10.0,-116639.914,,-4.452716,1895387,7.103563e-11,-107.17791,145.3786,0.14999999,688.7307412790698,8901.026211977005,1.9712923e-05,-4.021176,225,-1.3851718,3.0,,47.38369,-42.38369,2752,-5.9295278,164
99.33605,54.75766,90.4869,107.17791,2753,7.763474,-4.7337337,107.17791,0.0018556039,,1.0189694,10.0,-116625.02,,-4.453079,1896386,7.098403e-11,-107.17791,145.24457,0.14999999,688.8434435161641,8905.791782617569,1.9330837e-08,-4.021428,225,-9.889368,3.0,,47.362885,-42.362885,2753,7.686415,164
99.33605,85.78674,59.54946,107.17791,2754,13.322809,-3.0050273,107.17791,0.81395274,-0.14285715,0.9733156,5.714286,-116718.0,,-4.4534416,1896866,7.093249e-11,-107.17791,145.33621,0.14999999,688.7676107480029,8910.014386415482,5.571065,-4.021052,225,97.97329,3.0,,47.381264,-42.381264,2754,6.6904807,164
99.33605,52.35628,93.02495,107.17791,2755,6.8434496,-3.069288,107.17791,0.042107254,-0.2857143,1.007467,10.0,-116810.85,,-4.4535093,1897323,7.088101e-11,-107.17791,145.38123,0.14999999,688.6834845735027,8914.28827881813,4.5701184,-4.020717,225,97.8546,3.0,,47.399582,-42.399582,2755,12.762164,164
99.33605,52.269783,93.11407,107.17791,2756,6.8289695,-3.4492106,107.17791,0.04212189,-0.2857143,1.0083679,10.0,-116902.17,,-4.453857,1897691,7.082958e-11,-107.17791,145.38385,0.14999999,688.5671262699565,8918.464229106903,6.6220307,-4.0205073,225,96.321434,3.0,,47.417336,-42.417336,2756,13.28288,164
99.33605,52.83833,92.52708,107.17791,2757,6.9192348,-3.6236045,107.17791,0.013924371,-0.14285715,1.0034862,10.0,-116995.34,,-4.4542046,1897998,7.07782e-11,-107.17791,145.3654,0.14999999,688.4287268770403,8922.591222047806,6.136186,-4.020361,225,98.16126,3.0,,47.43574,-42.43574,2757,13.365481,164
99.33605,52.749413,92.57182,107.17791,2758,6.904417,-3.666045,107.17791,0.013929346,-0.14285715,1.0039526,10.0,-117085.95,,-4.4545617,1898368,7.072688e-11,-107.17791,145.32123,0.14999999,688.3132704858593,8926.800535440445,5.5260854,-4.0202312,225,95.608406,3.0,,47.45321,-42.45321,2758,5.141806,164
99.33605,79.938805,65.36307,107.17791,2759,12.060022,-3.3307486,107.17791,2.4667444,-0.2857143,0.99413407,5.714286,-117177.875,,-4.4549193,1898966,7.0675625e-11,-107.17791,145.30188,0.14999999,688.2805364262414,8931.262651920319,8.108083,-4.01998,225,96.92224,3.0,,47.471138,-42.471138,2759,3.4430428,164
99.33605,62.3562,82.88235,107.17791,2760,15.372478,-3.829125,107.17791,1.3194278e-05,-1.0,0.9883476,10.0,-117271.44,,-4.454388,1899894,7.0624416e-11,-107.17791,145.23856,0.14999999,688.3673913043478,8935.899161577225,5.747913e-07,-4.019913,225,98.56385,3.0,,47.48965,-42.48965,2760,8.314252,164
99.33605,79.631584,65.597336,107.17791,2761,12.016239,-3.0743303,107.17791,2.4663281,-0.2857143,0.9957144,5.714286,-117359.78,,-4.4547505,1900148,7.057327e-11,-107.17791,145.22891,0.14999999,688.2100688156465,8939.992258310318,0.0015258556,-4.019576,225,93.35762,3.0,,47.50626,-42.50626,2761,6.1340594,164
99.33605,52.095512,93.10623,107.17791,2762,6.8047924,-3.3252332,107.17791,0.04213718,-0.2857143,1.0079932,10.0,-117453.66,,-4.45422,1900621,7.052218e-11,-107.17791,145.20175,0.14999999,688.132150615496,8944.285279273987,1.8896717,-4.019326,225,98.86628,3.0,,47.524857,-42.524857,2762,1.550173,164
99.33605,59.17557,86.02016,107.17791,2763,8.965973,-4.241787,107.17791,0.00040660234,-0.85714287,0.9971489,10.0,-117448.31,,-4.4545665,1901620,7.0471136e-11,-107.17791,145.19572,0.14999999,688.2446615997104,8948.960296154022,1.9583172e-06,-4.0194035,225,-0.3512344,3.0,,47.507534,-42.507534,2763,9.42751,164
99.33605,145.86052,-0.66909397,107.17791,2764,54.704475,-3.1857316,107.17791,0.00857219,,1.0825671,-10.0,-117532.0,,-4.454928,1902015,7.042015e-11,-107.17791,145.19142,0.14999999,688.1385672937771,8953.14247059822,4.507297e-18,-4.0191026,225,88.69206,3.0,,47.52243,-42.52243,2764,-6.432501,164
99.33605,157.78983,-12.613428,107.17791,2765,41.22104,-4.601223,107.17791,1.8827583e-08,0.5714286,0.97844005,-4.285714,-117526.984,,-4.4552865,1903014,7.0369224e-11,-107.17791,145.17639,0.14999999,688.2509945750452,8957.835167169571,0.0116461925,-4.0192857,225,-0.012380126,3.0,,47.505238,-42.505238,2765,-3.8410633,164
99.33605,59.05237,86.09896,107.17791,2766,8.946678,-4.673657,107.17791,0.0004070425,-0.85714287,0.9980317,10.0,-117516.59,,-4.4556484,1904013,7.0318355e-11,-107.17791,145.15134,0.14999999,688.3633405639913,8962.494463682175,1.8456173e-19,-4.0195317,225,-5.3828535,3.0,,47.486115,-42.486115,2766,13.454524,164
99.33605,58.92813,86.229004,107.17791,2767,8.921054,-4.257189,107.17791,0.00040718948,-0.85714287,0.99934304,10.0,-117604.44,,-4.4560094,1904297,7.026754e-11,-107.17791,145.15714,0.14999999,688.217202746657,8966.630691766739,8.827701,-4.019618,225,92.83684,3.0,,47.502506,-42.502506,2767,7.6676035,164
99.33605,166.13231,-20.98305,107.17791,2768,69.92886,-3.0797915,107.17791,0.0018523303,-1.0,1.090832,-5.714286,-117689.266,,-4.456371,1904702,7.021678e-11,-107.17791,145.14926,0.14999999,688.1148843930636,8970.89427781105,6.700518e-05,-4.0192795,225,89.82047,3.0,,47.5178,-42.5178,2768,-6.737264,164
99.33605,58.805584,86.28335,107.17791,2769,8.898812,-5.135199,107.17791,0.00040748355,-0.85714287,0.999915,10.0,-117663.875,,-4.4567313,1905701,7.016607e-11,-107.17791,145.08893,0.14999999,688.2271578187072,8975.512597799301,3.145259e-05,-4.019652,225,-20.379194,3.0,,47.493275,-42.493275,2769,7.6740584,164
99.33605,52.62467,92.43129,107.17791,2770,6.907275,-3.0663035,107.17791,0.01396464,-0.14285715,1.0024273,10.0,-117751.03,,-4.4570923,1906095,7.0115413e-11,-107.17791,145.05595,0.14999999,688.1209386281588,8979.708552598953,7.484733e-05,-4.019308,225,92.146515,3.0,,47.5094,-42.5094,2770,7.3343925,164
99.33605,54.539017,90.512856,107.17791,2771,7.750968,-3.1767604,107.17791,0.0018637284,,1.0188686,10.0,-117844.72,,-4.457448,1906493,7.006482e-11,-107.17791,145.05188,0.14999999,688.0162396246842,8983.959752559662,5.6806493,-4.019004,225,98.69604,3.0,,47.527866,-42.527866,2771,11.386245,164
99.33605,55.78873,89.25215,107.17791,2772,8.051127,-3.0816567,107.17791,0.005074185,-0.71428573,1.007686,10.0,-117936.41,,-4.4578085,1906923,7.001427e-11,-107.17791,145.04088,0.14999999,687.9231601731602,8988.327805995941,0.0008435999,-4.0186596,225,96.688644,3.0,,47.5456,-42.5456,2772,7.3121657,164
99.33605,126.641045,18.392336,107.17791,2773,25.279844,-2.9708085,107.17791,18.809372,-0.2857143,0.9658071,1.4285715,-118025.22,,-4.458167,1907467,6.9963785e-11,-107.17791,145.03339,0.14999999,687.8712585647313,8992.639004945755,0.09634848,-4.018279,225,93.80951,3.0,,47.562286,-42.562286,2773,1.7919014,164
99.33605,52.503635,92.51428,107.17791,2774,6.887515,-4.4196014,107.17791,0.013890478,-0.14285715,1.0031872,10.0,-118019.875,,-4.4517674,1908466,6.991335e-11,-107.17791,145.01791,0.14999999,687.9834174477289,8997.245205640793,0.15367325,-4.0184364,225,-0.34127998,3.0,,47.545017,-42.545017,2774,12.791291,164
99.33605,54.404087,90.61947,107.17791,2775,7.729347,-3.4346457,107.17791,0.0018538308,,1.0200086,10.0,-118111.86,,-4.452123,1908731,6.9862977e-11,-107.17791,145.02356,0.14999999,687.830990990991,9001.35718536377,5.744735,-4.018224,225,96.98002,3.0,,47.56283,-42.56283,2775,9.975486,164
99.33605,54.30704,90.70209,107.17791,2776,7.7106543,-3.0527246,107.17791,0.0018544974,,1.0207748,10.0,-118204.58,,-4.4524827,1909345,6.9812656e-11,-107.17791,145.00912,0.14999999,687.8043948126801,9005.894810676575,7.2177167,-4.01787,225,97.72014,3.0,,47.5809,-42.5809,2776,13.079369,164
99.33605,52.347332,92.67277,107.17791,2777,6.853071,-3.5481465,107.17791,0.013905415,-0.14285715,1.0047125,10.0,-118297.78,,-4.452842,1909873,6.976238e-11,-107.17791,145.0201,0.14999999,687.746849117753,9010.206231594086,5.663451,-4.017693,225,98.196785,3.0,,47.59913,-42.59913,2777,11.973202,164
99.33605,187.42148,-42.41952,107.17791,2778,83.939926,-3.2127147,107.17791,1.826839e-18,1.0,0.92821056,-5.714286,-118388.86,,-4.453197,1910349,6.971217e-11,-107.17791,145.00195,0.14999999,687.670626349892,9014.497594118118,4.0898624e-24,-4.0174026,225,96.08485,3.0,,47.61658,-42.61658,2778,-1.7470016,164
99.33605,114.01335,30.97363,107.17791,2779,21.469784,-5.8940897,107.17791,7.1986494,-0.5714286,0.9662529,2.857143,-118323.58,,-4.453557,1911348,6.9662e-11,-107.17791,144.98698,0.14999999,687.7826556315222,9019.12722992897,2.312645e-27,-4.018106,225,-60.28619,3.0,,47.577755,-42.577755,2779,8.88238,164
99.33605,55.689915,89.37053,107.17791,2780,8.050959,-2.9133675,107.17791,0.0050414167,-0.71428573,1.0088454,10.0,-118409.45,,-4.4513297,1912034,6.961189e-11,-107.17791,145.06044,0.14999999,687.7820143884892,9023.512396812439,5.3745995,-4.0177207,225,90.871284,3.0,,47.593327,-42.593327,2780,9.542845,164
99.33605,61.98553,83.13839,107.17791,2781,15.335461,-3.3343759,107.17791,1.3158704e-05,-1.0,0.99057674,10.0,-118496.14,,-4.451688,1912286,6.9561835e-11,-107.17791,145.12392,0.14999999,687.6253146350234,9027.686440944672,9.746962,-4.0174737,225,91.698524,3.0,,47.609184,-42.609184,2781,10.81139,164
99.33605,61.84186,83.241745,107.17791,2782,15.256842,-3.5842628,107.17791,1.3163435e-05,-1.0,0.9914949,10.0,-118583.47,,-4.4520473,1912535,6.951184e-11,-107.17791,145.0836,0.14999999,687.4676491732566,9031.821965694427,10.614968,-4.0173206,225,92.33291,3.0,,47.62526,-42.62526,2782,15.017193,164
