ReturnAbsMax,IWMax,MountainCar_mu0_higher,ReturnMin,ReturnMax,Delta,TimestepsSoFar,ActionIn1,NumTrajectories,MountainCar_std1_higher,IWMin,ReturnLastEpisode,MountainCar_mu1_higher,DenMISELogFirst,DenMISELogLast,ReturnStepMax,BoundMISE,ReturnMean,TimeElapsed,Bound,IWLastEpisode,IWMean,Regret/t,NumTrainableParams,DenMISEMeanLog,MinEpLen,IWFirstEpisode,Iteration,GridSize,Regret,AvgEpLen,MountainCar_std0_higher,BoundBonus
116.43876,35.284363,0.5,-116.43876,99.24042,4.3475237e-09,468045,-9.079837,584,3.0,,-1.262628,-10.0,-4.2436132,-4.197114,116.43876,-8.610481,25.458277,731.3803536891937,256.61026,2.2676227,0.8433719,-20.458277,,-4.299234,163,0.35702187,584,81,-11947.634,801.4469178082192,0.14999999,265.22073
116.43876,15.23702,,-116.43876,99.24042,4.332673e-09,469044,11.782577,585,3.0,,-6.793321,10.0,-4.2447133,-4.3218756,116.43876,89.76863,25.403147,733.0910403728485,256.5045,1.740644e-10,0.995249,-20.403147,,-4.299559,163,6.963331e-05,585,81,-11935.841,801.7846153846153,0.14999999,166.73586
116.43876,14.404787,-0.5,-116.43876,99.24042,4.3178985e-09,469318,13.514219,586,3.0,,98.36361,10.0,-4.246421,-3.8846245,116.43876,94.008125,25.527653,734.281275510788,256.04453,0.10153917,1.0267403,-20.527653,,-4.2988715,163,3.4231522e-12,586,81,-12029.204,800.8839590443686,0.14999999,162.03639
116.43876,15.715159,-0.75,-116.43876,99.24042,4.3031987e-09,469646,6.028066,587,3.0,,91.92447,10.0,-4.248126,-4.556769,116.43876,100.77653,25.640764,735.4872198104858,256.54205,9.2083,1.1243185,-20.640764,,-4.299274,163,1.1777206e-17,587,81,-12116.129,800.0783645655878,0.14999999,155.76553
116.43876,18.557158,-1.0,-116.43876,99.24042,4.2885744e-09,470183,5.9929514,588,3.0,,87.04819,7.5,-4.2498283,-3.7094936,116.43876,76.13008,25.745201,736.8343439102173,257.07782,13.152727,1.0125493,-20.745201,,-4.298071,163,4.0756297e-23,588,81,-12198.178,799.6309523809524,0.14999999,180.94775
116.43876,24.451527,0.5,-116.43876,99.24042,4.274025e-09,470861,-2.29357,589,3.0,,90.32831,-2.5,-4.2515273,-3.471059,116.43876,-11.519633,25.854849,738.2390072345734,255.84138,6.733891e-17,1.1705507,-20.854849,,-4.296661,163,22.806751,589,81,-12283.506,799.4244482173175,0.14999999,267.36102
116.43876,22.718014,-0.5,-116.43876,99.24042,4.259549e-09,471860,0.93283546,590,3.0,,-9.010976,-2.5,-4.2152333,-4.2134805,116.43876,-2.8937464,25.795753,739.9328091144562,255.8253,2.8059262e-09,0.9251578,-20.795753,,-4.2962513,163,3.544291e-09,590,81,-12269.494,799.7627118644068,0.14999999,258.71906
116.43876,20.971163,0.25,-116.43876,99.24042,4.245147e-09,472859,5.2378078,591,3.0,,-8.849952,10.0,-4.216927,-3.8926296,116.43876,59.9366,25.737131,741.6310379505157,255.45476,7.459684e-09,0.91556346,-20.737131,,-4.2957067,163,0.0047397544,591,81,-12255.645,800.0998307952623,0.14999999,195.51816
116.43876,13.893612,-0.75,-116.43876,99.24042,4.230817e-09,473858,4.3185143,592,3.0,,-6.9664526,5.0,-4.2186093,-4.0828857,116.43876,69.59031,25.681889,743.3110127449036,255.23798,1.6444636e-10,1.1296678,-20.681889,,-4.295502,163,1.4943787e-15,592,81,-12243.678,800.4358108108108,0.14999999,185.64767
116.43876,21.069344,-1.0,-116.43876,99.24042,4.2165595e-09,474389,1.8367565,593,3.0,,83.186935,5.0,-4.2202973,-4.8356924,116.43876,62.86056,25.77886,744.6886749267578,255.74124,19.262444,1.0359019,-20.77886,,-4.2962046,163,3.1966333e-22,593,81,-12321.864,799.981450252951,0.14999999,192.88068
116.43876,38.52476,-1.0,-116.43876,99.24042,4.2023744e-09,475152,-1.7774308,594,3.0,,74.64013,-5.0,-4.221982,-4.90421,116.43876,-18.615498,25.86112,746.2964272499084,255.29439,0.6550434,0.9882831,-20.86112,,-4.2971835,163,1.3145665e-21,594,81,-12391.505,799.9191919191919,0.14999999,273.90988
116.43876,41.71621,0.75,-116.43876,99.24042,4.1882604e-09,476151,6.998986,595,3.0,,-14.953086,10.0,-4.2236643,-4.2753034,116.43876,-4.789037,25.792524,748.0418620109558,254.61313,2.8708412e-27,0.837815,-20.792524,,-4.2971973,163,0.0056178803,595,81,-12371.552,800.2537815126051,0.14999999,259.40216
116.43876,15.08679,-0.25,-116.43876,99.24042,4.174218e-09,477150,7.7412496,596,3.0,,-26.513763,10.0,-4.225334,-4.2706776,116.43876,87.38203,25.704762,749.7965643405914,254.5527,5.3791027e-08,0.92923754,-20.704762,,-4.297447,163,6.067668e-08,596,81,-12340.038,800.5872483221476,0.14999999,167.17068
116.43876,13.5835085,-0.5,-116.43876,99.24042,4.160246e-09,477563,8.375172,597,3.0,,97.52247,5.0,-4.2270107,-3.5206056,116.43876,65.52625,25.82506,751.1452693939209,254.74286,2.7749038,1.0495356,-20.82506,,-4.2962747,163,4.3876877e-10,597,81,-12432.561,799.9380234505862,0.14999999,189.2166
116.43876,23.489943,-0.5,-116.43876,99.24042,4.1463433e-09,478118,-3.3191435,598,3.0,,93.76804,-7.5,-4.2286844,-3.3789744,116.43876,-5.1081376,25.938675,752.536315202713,254.49208,3.3478154e-06,0.8445906,-20.938675,,-4.2946672,163,4.5256124e-10,598,81,-12521.328,799.5284280936455,0.14999999,259.60022
116.43876,63.412594,-1.0,-116.43876,99.24042,4.132511e-09,479117,-12.556166,599,3.0,,-5.8217716,-10.0,-4.2303553,-4.1413417,116.43876,-17.142035,25.885653,754.3226161003113,254.34741,0.005774415,0.91858697,-20.885653,,-4.29468,163,4.1642664e-23,599,81,-12510.506,799.8614357262104,0.14999999,271.48944
116.43876,43.8798,1.0,-116.43876,99.24042,4.118747e-09,480116,-7.6975536,600,3.0,,-24.08072,-5.0,-4.2320232,-5.594831,116.43876,-40.384933,25.802376,756.0451693534851,254.37218,,0.9903838,-20.802376,,-4.2970223,163,0.051131167,600,81,-12481.426,800.1933333333334,0.14999999,294.7571
116.43876,37.524223,,-116.43876,99.24042,4.105052e-09,481115,-6.510626,601,3.0,,-31.381798,-10.0,-4.233603,-4.601163,116.43876,-0.5793503,25.70723,757.7619729042053,253.78749,1.1321696e-06,0.77731407,-20.70723,,-4.297573,163,0.0011606709,601,81,-12445.045,800.5241264559069,0.14999999,254.36684
116.43876,14.265453,-0.5,-116.43876,99.24042,4.091426e-09,482114,9.332553,602,3.0,,-0.7950094,10.0,-4.235264,-4.19118,116.43876,94.61769,25.663206,759.490864276886,253.79137,7.9753397e-07,1.0329939,-20.663206,,-4.2977824,163,3.385169e-12,602,81,-12439.25,800.8538205980067,0.14999999,159.17368
116.43876,22.064198,,-116.43876,99.24042,4.077867e-09,482483,-3.4897435,603,3.0,,95.96138,,-4.2369237,-3.4546978,116.43876,3.8985145,25.779785,760.6972448825836,253.14935,0.00035737542,0.9660582,-20.779785,,-4.296339,163,0.07337362,603,81,-12530.211,800.1376451077944,0.14999999,249.25084
116.43876,15.1263685,,-116.43876,99.24042,4.064375e-09,483482,9.581306,604,3.0,,-0.028871108,10.0,-4.2384586,-4.17155,116.43876,89.28354,25.737055,762.4766073226929,253.11533,0.00095591845,0.98947185,-20.737055,,-4.2962003,163,6.9199166e-05,604,81,-12525.182,800.4668874172186,0.14999999,163.83179
116.43876,15.70104,-0.75,-116.43876,99.24042,4.0509502e-09,483900,9.728261,605,3.0,,97.803185,10.0,-4.240113,-3.5656636,116.43876,99.562485,25.856173,763.7951893806458,252.88324,0.0018380512,1.1106137,-20.856173,,-4.295022,163,1.16831924e-17,605,81,-12617.984,799.8347107438017,0.14999999,153.32076
116.43876,22.45401,-0.75,-116.43876,99.24042,4.0375916e-09,484159,0.7001935,606,3.0,,95.85677,,-4.2417645,-3.4355977,116.43876,4.143313,25.971685,764.9640920162201,252.78279,0.022951242,0.98854494,-20.971685,,-4.2934313,163,1.24275115e-14,606,81,-12708.842,798.9422442244224,0.14999999,248.63948
116.43876,25.640333,0.5,-116.43876,99.24042,4.024299e-09,485158,9.503261,607,3.0,,-23.581104,10.0,-4.2434134,-4.331382,116.43876,32.86701,25.89005,766.7262601852417,252.77457,2.772168e-24,0.967408,-20.89005,,-4.293525,163,0.021178288,607,81,-12680.261,799.2718286655684,0.14999999,219.90756
116.43876,15.071083,-0.25,-116.43876,99.24042,4.0110724e-09,486157,9.107312,608,3.0,,-15.243105,5.0,-4.2450247,-3.9955633,116.43876,48.84699,25.822395,768.4671881198883,252.60075,0.00057058566,0.8598743,-20.822395,,-4.293106,163,8.087475e-06,608,81,-12660.017,799.6003289473684,0.14999999,203.75377
116.43876,14.834198,-0.25,-116.43876,99.24042,3.99791e-09,486468,15.944676,609,3.0,,98.56509,10.0,-4.246668,-3.5416057,116.43876,89.86739,25.941843,769.7103309631348,253.84555,11.281717,0.9536531,-20.941843,,-4.292109,163,6.198505e-08,609,81,-12753.582,798.7980295566502,0.14999999,163.97815
116.43876,15.545476,,-116.43876,99.24042,3.9848134e-09,486735,15.307558,610,3.0,,95.035774,10.0,-4.2483087,-5.741602,116.43876,91.4724,26.05511,770.940776348114,252.53288,15.545476,1.0125694,-21.05511,,-4.29457,163,6.988412e-05,610,81,-12843.618,797.9262295081967,0.14999999,161.06049
116.43876,75.0933,1.0,-116.43876,99.24042,3.9717802e-09,486963,13.669051,611,3.0,,96.4694,10.0,-4.2499466,-5.31651,116.43876,-77.316475,26.170357,772.1510462760925,251.79004,1.582181e-09,1.0523616,-21.170357,,-4.2962337,163,9.702226e-05,611,81,-12935.088,796.9934533551555,0.14999999,329.1065
116.43876,20.987494,-1.0,-116.43876,99.24042,3.958811e-09,487962,5.3949437,612,3.0,,-76.63821,5.0,-4.2515817,-5.776151,116.43876,62.970734,26.002369,773.8952369689941,251.78459,,1.0652342,-21.002369,,-4.2986293,163,3.2982186e-22,612,81,-12853.45,797.3235294117648,0.14999999,188.81386
116.43876,30.476377,0.75,-116.43876,99.24042,3.9459054e-09,488430,4.8684254,613,3.0,,87.503716,5.0,-4.2532144,-3.7785008,116.43876,-29.693573,26.1027,775.191463470459,251.67484,5.5785127e-29,0.9479015,-21.1027,,-4.29769,163,0.75621545,613,81,-12935.954,796.7862969004894,0.14999999,281.3684
116.43876,14.044897,-0.5,-116.43876,99.24042,3.933063e-09,489429,7.125449,614,3.0,,-39.636093,10.0,-4.2536116,-4.6517277,116.43876,94.995636,25.99563,777.025862455368,251.55827,1.3365184e-18,1.0359219,-20.99563,,-4.2983694,163,3.4478557e-12,614,81,-12891.317,797.1156351791531,0.14999999,156.56264
116.43876,24.128746,-1.0,-116.43876,99.24042,3.9202828e-09,490334,5.806683,615,3.0,,95.35623,10.0,-4.2552385,-3.4717898,116.43876,73.51325,26.108412,778.6996827125549,251.45749,0.0026054322,0.8772963,-21.108412,,-4.296975,163,2.5329616e-24,615,81,-12981.673,797.2910569105691,0.14999999,177.94423
116.43876,15.307239,,-116.43876,99.24042,3.9075654e-09,490660,7.9056726,616,3.0,,90.26303,10.0,-4.2568636,-3.8958087,116.43876,92.32094,26.212559,779.9781002998352,250.91469,2.2172363e-10,1.0212055,-21.212559,,-4.296535,163,7.0484566e-05,616,81,-13066.937,796.525974025974,0.14999999,158.59375
116.43876,70.419075,1.0,-116.43876,99.24042,3.8949093e-09,491053,-11.001523,617,3.0,,98.8996,-10.0,-4.2584853,-3.6112337,116.43876,-37.504963,26.330366,781.3420307636261,250.78383,2.859316e-16,0.97752464,-21.330366,,-4.295401,163,0.0016492904,617,81,-13160.836,795.871961102107,0.14999999,288.2888
116.43876,23.150864,0.25,-116.43876,99.24042,3.8823145e-09,492052,0.42750132,618,3.0,,-68.891014,,-4.2601023,-6.204505,116.43876,-2.5918396,26.176287,783.0393345355988,250.70633,1.2770288e-10,1.0680941,-21.176287,,-4.2985644,163,5.255478,618,81,-13086.945,796.200647249191,0.14999999,253.29817
116.43876,21.666407,-0.25,-116.43876,99.24042,3.8697805e-09,493051,0.7358163,619,3.0,,-5.168483,,-4.253251,-4.231743,116.43876,7.0764213,26.125648,784.7376799583435,250.66452,0.002217701,0.9898635,-21.125648,,-4.29836,163,6.626005e-05,619,81,-13076.776,796.5282714054928,0.14999999,243.5881
116.43876,17.829027,-1.0,-116.43876,99.24042,3.857308e-09,494050,3.7642894,620,3.0,,-0.0059539396,7.5,-4.254865,-4.098002,116.43876,78.02688,26.0835,786.4734466075897,250.62952,7.266807e-10,1.0339724,-21.0835,,-4.298066,163,4.0962038e-23,620,81,-13071.7705,796.8548387096774,0.14999999,172.60265
116.43876,28.370403,0.75,-116.43876,99.24042,3.8448946e-09,494862,-0.83100194,621,3.0,,82.67797,-2.5,-4.2564764,-3.824303,116.43876,-27.124947,26.174635,788.0169823169708,250.29407,4.8411523e-29,1.123983,-21.174635,,-4.297262,163,6.201136,621,81,-13149.448,796.8792270531401,0.14999999,277.419
116.43876,10.860813,-0.5,-116.43876,99.24042,3.8325414e-09,495861,7.254712,622,3.0,,-38.020885,7.5,-4.2481494,-4.635068,116.43876,84.805626,26.071426,789.8194017410278,250.28357,5.5835168e-21,1.0232291,-21.071426,,-4.2976255,163,5.5474535e-11,622,81,-13106.428,797.2041800643087,0.14999999,165.47795
116.43876,14.52005,-0.25,-116.43876,99.24042,3.8202477e-09,496361,5.3516474,623,3.0,,97.124756,10.0,-4.249756,-3.5253665,116.43876,89.85013,26.185478,791.1812553405762,250.76393,8.275907,0.9531784,-21.185478,,-4.2963552,163,6.217675e-08,623,81,-13198.553,796.7271268057785,0.14999999,160.9138
116.43876,16.602858,,-116.43876,99.24042,3.8080135e-09,497045,6.6017566,624,3.0,,97.731476,5.0,-4.25136,-3.6751814,116.43876,39.541332,26.300133,792.6859428882599,249.93631,3.1661801,0.9242227,-21.300133,,-4.295444,163,0.009161012,624,81,-13291.283,796.5464743589744,0.14999999,210.39497
116.43876,14.648782,-0.25,-116.43876,99.24042,3.7958374e-09,497469,8.176637,625,3.0,,98.53173,5.0,-4.2529464,-3.580261,116.43876,52.886543,26.415707,793.972131729126,250.42343,10.439357,0.8901026,-21.415707,,-4.294428,163,8.1518e-06,625,81,-13384.816,795.9504,0.14999999,197.53688
116.43876,24.279339,-0.75,-116.43876,99.24042,3.7837196e-09,498218,-9.873447,626,3.0,,98.688805,-7.5,-4.254545,-3.5362132,116.43876,-12.218796,26.531157,795.4465470314026,249.7105,3.029961e-10,1.0184038,-21.531157,,-4.2934,163,1.5950782e-15,626,81,-13478.504,795.8753993610223,0.14999999,261.9293
116.43876,17.233976,-0.5,-116.43876,99.24042,3.77166e-09,499217,2.8990123,627,3.0,,-6.5660224,2.5,-4.256141,-4.3042846,116.43876,33.756405,26.478369,797.1995747089386,249.5445,0.010544879,0.98924553,-21.478369,,-4.293405,163,1.8222884e-09,627,81,-13466.9375,796.1993620414673,0.14999999,215.78809
116.43876,38.427998,-0.25,-116.43876,99.24042,3.759658e-09,500162,-9.989544,628,3.0,,96.61434,-10.0,-4.257735,-3.8271556,116.43876,-2.2003853,26.59005,798.8953506946564,249.29976,0.00085559406,0.99187744,-21.59005,,-4.292689,163,1.0563543e-06,628,81,-13558.551,796.4363057324841,0.14999999,251.50014
116.43876,15.170789,,-116.43876,99.24042,3.747713e-09,501161,6.5034585,629,3.0,,-1.9539129,10.0,-4.259326,-4.347485,116.43876,93.28274,26.54467,800.691752910614,249.30981,2.0304876e-09,1.0289111,-21.54467,,-4.2928114,163,7.065834e-05,629,81,-13551.598,796.758346581876,0.14999999,156.02707
116.43876,38.092304,0.25,-116.43876,99.24042,3.7358254e-09,501924,-11.147335,630,3.0,,99.21852,-10.0,-4.2609143,-3.6532395,116.43876,-2.3431475,26.660027,802.37207198143,249.20775,5.563078e-07,0.83723116,-21.660027,,-4.2917614,163,0.083478816,630,81,-13645.816,796.7047619047619,0.14999999,251.5509
116.43876,12.124819,-0.25,-116.43876,99.24042,3.723994e-09,502923,3.6846526,631,3.0,,-0.5210495,7.5,-4.2623677,-4.584654,116.43876,76.598816,26.616953,804.1772882938385,249.08788,3.995647e-09,0.90342575,-21.616953,,-4.2925,163,1.0186432e-06,631,81,-13640.297,797.0253565768621,0.14999999,172.48906
116.43876,15.743781,-0.75,-116.43876,99.24042,3.7122183e-09,503922,9.328161,632,3.0,,-2.6198847,10.0,-4.2639513,-3.7521794,116.43876,97.6816,26.57069,805.8620510101318,248.72958,0.040642746,1.0887697,-21.57069,,-4.291804,163,1.1965043e-17,632,81,-13632.676,797.3449367088608,0.14999999,151.04797
116.43876,20.478603,-1.0,-116.43876,99.24042,3.7004986e-09,504385,3.616407,633,3.0,,88.88841,5.0,-4.2655325,-3.6794567,116.43876,65.801674,26.669142,807.2039346694946,248.68146,2.0589964,1.0870868,-21.669142,,-4.2907057,163,3.3445524e-22,633,81,-13716.566,796.8167456556082,0.14999999,182.87979
116.43876,24.081661,0.5,-116.43876,99.24042,3.6888341e-09,505307,7.0103726,634,3.0,,82.33403,5.0,-4.267111,-3.7898881,116.43876,-11.858374,26.756937,808.8625037670135,248.48987,2.5323895e-18,1.1865412,-21.756937,,-4.2897925,163,2.8341465,634,81,-13793.898,797.0141955835962,0.14999999,260.34824
116.43876,13.689846,-0.75,-116.43876,99.24042,3.677225e-09,506306,3.3586733,635,3.0,,-15.858684,5.0,-4.264227,-4.1461535,116.43876,67.97979,26.689825,810.5672631263733,248.40024,4.919263e-15,1.0967311,-21.689825,,-4.289292,163,1.5641311e-15,635,81,-13773.039,797.3322834645669,0.14999999,180.42044
116.43876,37.695633,-1.0,-116.43876,99.24042,3.6656702e-09,507002,-3.809157,636,3.0,,86.98349,-2.5,-4.2658005,-3.7630498,116.43876,-13.651255,26.784628,812.1191384792328,248.33018,0.6755956,0.89693636,-21.784628,,-4.288321,163,2.7344145e-21,636,81,-13855.023,797.1729559748428,0.14999999,261.98145
116.43876,49.195457,1.0,-116.43876,99.24042,3.6541703e-09,508001,0.9208659,637,3.0,,-16.90302,,-4.267371,-4.3951764,116.43876,-51.706757,26.716045,813.8293421268463,248.29825,1.5583383e-35,1.0772351,-21.716045,,-4.2886696,163,0.10484423,637,81,-13833.121,797.4897959183673,0.14999999,300.005
116.43876,48.2256,0.75,-116.43876,99.24042,3.6427241e-09,509000,-7.908085,638,3.0,,-37.392082,-10.0,-4.2687755,-4.63247,116.43876,-27.91555,26.615562,815.5853886604309,247.39331,0.074342504,1.140611,-21.615562,,-4.2891207,163,0.09905605,638,81,-13790.729,797.8056426332288,0.14999999,275.30887
116.43876,21.08878,0.25,-116.43876,99.24042,3.631332e-09,509999,11.8550205,639,3.0,,-28.33389,10.0,-4.2701864,-4.5603228,116.43876,56.957222,26.52957,817.2345881462097,247.3457,4.768505e-11,0.90086067,-21.52957,,-4.2893596,163,0.004999034,639,81,-13757.395,798.1205007824726,0.14999999,190.38849
116.43876,14.956962,,-116.43876,99.24042,3.6199925e-09,510234,8.550506,640,3.0,,97.69546,10.0,-4.2717423,-3.9261334,116.43876,93.841354,26.640766,818.4715943336487,247.48352,12.659656,1.033522,-21.640766,,-4.2889566,163,7.154109e-05,640,81,-13850.09,797.240625,0.14999999,153.64217
116.43876,10.988844,-0.75,-116.43876,99.24042,3.6087067e-09,510946,5.521983,641,3.0,,98.61739,7.5,-4.2733035,-3.5122821,116.43876,89.27593,26.753054,820.0629432201385,246.90686,0.00018736342,1.1031555,-21.753054,,-4.2877026,163,1.9538526e-16,641,81,-13943.707,797.1076443057723,0.14999999,157.63092
116.43876,24.489391,0.5,-116.43876,99.24042,3.597473e-09,511526,0.63331556,642,3.0,,92.89758,-5.0,-4.2748623,-3.4209878,116.43876,-10.734275,26.856083,821.4580929279327,246.68123,9.989134e-16,1.122501,-21.856083,,-4.2861996,163,11.725923,642,81,-14031.605,796.7694704049844,0.14999999,257.4155
116.43876,23.22757,,-116.43876,99.24042,3.5862924e-09,512525,-4.5707054,643,3.0,,-8.09632,-5.0,-4.258319,-4.2631764,116.43876,-0.6145966,26.801723,823.2867393493652,246.69182,0.02783884,0.97953576,-21.801723,,-4.2859898,163,0.0378725,643,81,-14018.508,797.0839813374805,0.14999999,247.30641
116.43876,14.37361,-0.25,-116.43876,99.24042,3.5751635e-09,513524,10.672744,644,3.0,,-0.03055796,10.0,-4.259814,-4.20153,116.43876,89.61137,26.76006,825.0519785881042,246.57785,2.9939432e-05,0.9521147,-21.76006,,-4.2859035,163,6.280525e-08,644,81,-14013.479,797.3975155279503,0.14999999,156.96649
116.43876,10.741547,-0.5,-116.43876,99.24042,3.5640864e-09,513934,4.739361,645,3.0,,96.37392,7.5,-4.2613654,-3.6483674,116.43876,84.3239,26.867987,826.4207887649536,246.4415,2.469489,1.01893,-21.867987,,-4.2849975,163,5.6212552e-11,645,81,-14104.852,796.7968992248062,0.14999999,162.1176
116.43876,25.408047,-1.0,-116.43876,99.24042,3.5530605e-09,514425,2.6310146,646,3.0,,93.591675,2.5,-4.2629147,-3.484715,116.43876,34.05224,26.971277,827.8412799835205,246.28995,0.3082894,0.9607725,-21.971277,,-4.2837353,163,1.3456481e-21,646,81,-14193.445,796.3235294117648,0.14999999,212.2377
116.43876,17.655352,-1.0,-116.43876,99.24042,3.5420862e-09,514970,11.609794,647,3.0,,82.90801,7.5,-4.2644615,-4.5146437,116.43876,78.593636,27.05773,829.3070192337036,246.40201,9.565147,1.0326172,-22.05773,,-4.2841654,163,4.1357074e-23,647,81,-14271.352,795.9350850077279,0.14999999,167.80836
116.43876,15.708806,-0.75,-116.43876,99.24042,3.531162e-09,515393,8.24863,648,3.0,,91.653206,10.0,-4.266006,-4.0570397,116.43876,98.93602,27.157413,830.6911554336548,246.80107,14.008946,1.1017948,-22.157413,,-4.2837768,163,1.19896695e-17,648,81,-14358.004,795.3595679012345,0.14999999,147.86505
116.43876,20.90005,0.25,-116.43876,99.24042,3.5202883e-09,515731,6.114065,649,3.0,,96.56024,5.0,-4.267548,-3.3567724,116.43876,12.184046,27.264353,832.0514116287231,246.31512,7.121493e-06,1.1071384,-22.264353,,-4.2822003,163,0.6515982,649,81,-14449.564,794.6548536209554,0.14999999,234.13107
116.43876,39.010582,-0.5,-116.43876,99.24042,3.5094652e-09,516730,-10.145632,650,3.0,,-3.8412697,-10.0,-4.268084,-3.8760872,116.43876,-6.2722445,27.216496,833.8272171020508,245.98952,6.180507e-10,1.0444558,-22.216496,,-4.2814236,163,5.895903e-11,650,81,-14440.723,794.9692307692308,0.14999999,252.26176
116.43876,23.70533,-0.25,-116.43876,99.24042,3.4986916e-09,517729,-11.289244,651,3.0,,-2.4198246,-5.0,-4.2696214,-4.379674,116.43876,-1.6856539,27.170975,835.620813369751,245.62456,7.016658,1.0458815,-22.170975,,-4.28153,163,3.402932e-05,651,81,-14433.305,795.2826420890937,0.14999999,247.31021
116.43876,14.129784,-0.5,-116.43876,99.24042,3.487968e-09,518728,7.797385,652,3.0,,-1.7889956,10.0,-4.2711563,-4.551825,116.43876,93.759834,27.126558,837.4193456172943,245.51675,2.1585908e-10,1.0220282,-22.126558,,-4.2818894,163,3.508878e-12,652,81,-14426.516,795.5950920245399,0.14999999,151.75693
116.43876,13.328925,-0.5,-116.43876,99.24042,3.4772933e-09,519072,1.7573026,653,3.0,,95.48426,5.0,-4.272689,-3.360425,116.43876,67.04361,27.231241,838.7778522968292,245.64583,5.552826,1.0484296,-22.231241,,-4.280452,163,4.5927614e-10,653,81,-14517.0,794.9035222052067,0.14999999,178.60222
116.43876,35.97241,0.5,-116.43876,99.24042,3.4666676e-09,520071,-6.120322,654,3.0,,-8.703302,-10.0,-4.274219,-3.8164814,116.43876,-8.32643,27.176294,840.5848052501678,245.47185,2.966169e-14,0.8251927,-22.176294,,-4.279676,163,0.36811775,654,81,-14503.297,795.2155963302753,0.14999999,253.79828
116.43876,16.580057,,-116.43876,99.24042,3.45609e-09,521070,5.7770805,655,3.0,,-13.468996,5.0,-4.275184,-4.2623615,116.43876,41.562904,27.11424,842.4051520824432,245.37177,2.698535e-06,0.93829876,-22.11424,,-4.279932,163,0.009381887,655,81,-14484.828,795.5267175572519,0.14999999,203.80885
116.43876,14.905073,,-116.43876,99.24042,3.4455614e-09,521545,13.362357,656,3.0,,99.23038,10.0,-4.2766953,-3.72656,116.43876,93.75573,27.224174,843.8417510986328,245.10892,5.4618835,1.035956,-22.224174,,-4.2791896,163,7.189634e-05,656,81,-14579.059,795.0381097560976,0.14999999,151.35318
116.43876,23.905874,0.25,-116.43876,99.24042,3.4350804e-09,521928,-4.1396036,657,3.0,,96.99058,-5.0,-4.2782183,-4.404677,116.43876,-3.1247792,27.33036,845.1957864761353,245.11815,1.9017833e-07,1.071256,-22.33036,,-4.279336,163,2.703786,657,81,-14671.047,794.4109589041096,0.14999999,248.24294
116.43876,23.457466,-0.5,-116.43876,99.24042,3.4246475e-09,522927,-4.0321064,658,3.0,,-12.051776,-2.5,-4.2756324,-4.259537,116.43876,-2.8409157,27.270512,846.98623919487,244.89447,8.409165e-11,0.90723526,-22.270512,,-4.2792125,163,3.7649635e-09,658,81,-14653.996,794.7218844984802,0.14999999,247.73538
116.43876,26.47931,0.5,-116.43876,99.24042,3.4142622e-09,523926,11.250072,659,3.0,,-7.795103,10.0,-4.277151,-4.174429,116.43876,30.591183,27.2173,848.7492864131927,244.24515,2.3932357e-15,0.9550221,-22.2173,,-4.2792044,163,0.021904983,659,81,-14641.201,795.0318664643399,0.14999999,213.65396
116.43876,42.903957,-0.75,-116.43876,99.24042,3.4039234e-09,524925,-12.857885,660,3.0,,-28.794563,-10.0,-4.278634,-4.2775064,116.43876,-12.58264,27.132433,850.5184485912323,244.07205,2.0631811e-26,1.0783436,-22.132433,,-4.2792845,163,2.0464798e-16,660,81,-14607.406,795.3409090909091,0.14999999,256.6547
116.43876,14.608279,-0.25,-116.43876,99.24042,3.3936318e-09,525924,7.3905993,661,3.0,,-19.143923,5.0,-4.280148,-5.1163306,116.43876,53.857437,27.062424,852.3202919960022,243.98276,2.4157173e-11,0.90474415,-22.062424,,-4.28046,163,8.376578e-06,661,81,-14583.262,795.6490166414524,0.14999999,190.12532
116.43876,14.261365,-0.25,-116.43876,99.24042,3.3833871e-09,526457,6.7193384,662,3.0,,98.64431,10.0,-4.28166,-3.5172493,116.43876,90.20853,27.170553,853.7532331943512,244.53122,7.734328,0.95741,-22.170553,,-4.279457,163,6.419244e-08,662,81,-14676.906,795.2522658610272,0.14999999,154.3227
116.43876,13.527374,-0.75,-116.43876,99.24042,3.373188e-09,527064,4.1923466,663,3.0,,98.57427,5.0,-4.2831693,-3.5464942,116.43876,69.03489,27.278252,855.2810907363892,243.86835,0.010488668,1.1027858,-22.278252,,-4.278423,163,1.5940381e-15,663,81,-14770.48,794.9683257918552,0.14999999,174.83345
116.43876,12.89715,,-116.43876,99.24042,3.3630354e-09,527894,9.665389,664,3.0,,95.85741,7.5,-4.2846766,-3.6761038,116.43876,72.47693,27.381536,856.9664471149445,243.57146,0.35457802,0.97203195,-22.381536,,-4.2773685,163,0.0011724372,664,81,-14861.34,795.0210843373494,0.14999999,171.09453
116.43876,37.836243,,-116.43876,99.24042,3.3529288e-09,528326,-9.62684,665,3.0,,97.471954,-10.0,-4.2861795,-3.5013714,116.43876,-0.6007735,27.486933,858.4147708415985,243.56871,3.6921355e-09,0.7872485,-22.486933,,-4.2762504,163,0.0012233276,665,81,-14953.811,794.4751879699248,0.14999999,244.16948
