IWMax,Regret,ReturnAbsMax,MinEpLen,GridSize,MountainCar_mu0_higher,AvgEpLen,MountainCar_mu1_higher,BoundMISE,ActionIn1,DenMISELogLast,DenMISEMeanLog,NumTrajectories,DenMISELogFirst,BoundBonus,MountainCar_std0_higher,IWLastEpisode,NumTrainableParams,IWMean,IWMin,Bound,ReturnMin,ReturnStepMax,TimeElapsed,Regret/t,ReturnLastEpisode,Delta,MountainCar_std1_higher,TimestepsSoFar,Iteration,ReturnMean,IWFirstEpisode,ReturnMax
21.267912,-3890.4644,118.33327,174,49,,833.1960784313726,-3.3333333,-0.52405936,-3.270138,-4.1857424,-4.2654705,255,-4.034098,363.28607,0.14999999,5.600783e-05,,0.9661486,,362.76202,-118.33327,118.33327,233.91400909423828,-15.256723,-22.061914,3.7396514e-08,3.0,212465,255,20.256723,0.00021298628,98.6525
26.572927,-3884.4478,118.33327,174,49,-1.0,833.84375,10.0,92.25537,5.9635763,-4.050427,-4.264825,256,-4.0380116,270.01398,0.14999999,2.3994036e-17,,1.0882777,,362.26935,-118.33327,118.33327,235.05348324775696,-15.173624,-1.0165045,3.7104925e-08,3.0,213464,256,20.173624,0.04013697,98.6525
16.03516,-3968.7656,118.33327,174,49,-0.6666667,832.4280155642024,6.6666665,83.2674,8.9919,-3.988281,-4.263515,257,-4.0417533,279.89688,0.14999999,6.602312,,1.10306,,363.16428,-118.33327,118.33327,235.8886706829071,-15.442667,89.317825,3.6816733e-08,3.0,213934,257,20.442667,5.11379,98.6525
58.0856,-4058.2642,118.33327,174,49,1.0,830.4806201550388,-10.0,-36.95208,-4.193017,-3.610025,-4.260645,258,-4.025934,398.5312,0.14999999,1.6480082e-33,,0.9749412,,361.5791,-118.33327,118.33327,236.6174716949463,-15.729706,94.498764,3.653188e-08,3.0,214264,258,20.729706,1.0169074e-29,98.6525
55.95216,-3987.8325,118.33327,174,49,1.0,831.1312741312742,10.0,-50.443,8.97522,-5.156106,-4.2644153,259,-4.029803,411.44608,0.14999999,6.915279e-05,,0.595494,,361.00308,-118.33327,118.33327,237.80997228622437,-15.3970375,-65.43144,3.6250327e-08,3.0,215263,259,20.397038,4.475048e-28,98.6525
46.70799,-3927.8667,118.33327,174,49,0.6666667,831.776923076923,-10.0,-22.07905,-9.381883,-4.624863,-4.2674813,260,-4.033656,381.4484,0.14999999,1.10291424e-07,,1.1511909,,359.36935,-118.33327,118.33327,238.9575264453888,-15.10718,-54.965862,3.5972022e-08,3.0,216262,260,20.10718,4.979212e-20,98.6525
17.660673,-3906.859,118.33327,174,49,-0.6666667,832.4176245210728,10.0,99.005165,7.441431,-4.383003,-4.2675414,261,-4.037495,259.73938,0.14999999,5.052035e-26,,1.1061263,,358.74454,-118.33327,118.33327,240.21823477745056,-14.968807,-16.007978,3.5696903e-08,3.0,217261,261,19.968807,0.43663418,98.6525
13.479366,-3997.4614,118.33327,174,49,-0.33333334,830.7900763358779,6.6666665,72.8677,5.330926,-3.5113335,-4.2643175,262,-4.0396476,284.82803,0.14999999,2.8368,,1.010057,,357.69574,-118.33327,118.33327,241.0114893913269,-15.257486,95.602356,3.5424925e-08,3.0,217667,262,20.257486,0.39807174,98.6525
18.59146,-4090.872,118.33327,174,49,-0.33333334,829.5323193916349,-6.6666665,-2.4090452,-4.521179,-3.709977,-4.262211,263,-4.041939,359.32373,0.14999999,0.0028825935,,0.783883,,356.91467,-118.33327,118.33327,241.87264013290405,-15.554647,98.41064,3.515604e-08,3.0,218167,263,20.554647,0.032092262,98.6525
19.95345,-4081.2153,118.33327,174,49,0.33333334,830.1742424242424,-6.6666665,-4.7810183,-6.0742917,-3.9686058,-4.2619624,264,-4.045612,360.75253,0.14999999,1.5698042e-05,,1.0834291,,355.97153,-118.33327,118.33327,243.074871301651,-15.459148,-4.656687,3.4890213e-08,3.0,219166,264,20.459148,7.215536e-11,98.6525
16.22946,-4070.4365,118.33327,174,49,-0.33333334,830.811320754717,,7.1452813,1.9712887,-4.032175,-4.260862,265,-4.0493927,348.64996,0.14999999,6.2021654e-06,,1.1429799,,355.79526,-118.33327,118.33327,244.19713282585144,-15.360138,-5.7786937,3.4627387e-08,3.0,220165,265,20.360138,1.346628,98.6525
19.277454,-4061.6084,118.33327,174,49,-1.0,831.4436090225564,6.6666665,82.284096,2.3702617,-3.8502948,-4.2588477,266,-4.0480905,272.47244,0.14999999,0.0010617543,,1.2353399,,354.75653,-118.33327,118.33327,245.39413952827454,-15.269205,-3.8282526,3.4367517e-08,3.0,221164,266,20.269205,0.47282198,98.6525
15.633341,-4039.0322,118.33327,174,49,-0.33333334,832.0711610486892,10.0,109.27339,9.202317,-4.101286,-4.2574825,267,-4.050067,244.5874,0.14999999,0.00046085485,,1.2029598,,353.86078,-118.33327,118.33327,246.59105801582336,-15.127462,-17.576435,3.411057e-08,3.0,222163,267,20.127462,0.03449138,98.6525
21.271097,-4130.663,118.33327,174,49,0.33333334,831.8395522388059,,-5.572668,0.64340657,-3.569932,-4.2542276,268,-4.053676,358.70645,0.14999999,4.1421714e-05,,1.1917574,,353.1338,-118.33327,118.33327,247.60173869132996,-15.412922,96.63075,3.3856487e-08,3.0,222933,268,20.412922,3.0295695e-09,98.6525
19.780525,-4113.628,118.33327,174,49,,832.460966542751,10.0,90.72012,7.881677,-4.126731,-4.2531304,269,-4.0574,261.9689,0.14999999,5.052364e-05,,0.99588305,,352.68903,-118.33327,118.33327,248.77181339263916,-15.292297,-12.034882,3.3605236e-08,3.0,223932,269,20.292297,1.9425115e-05,98.6525
30.67659,-4108.0625,118.33327,174,49,-1.0,833.0777777777778,,-6.075041,-3.4079316,-3.6286583,-4.2509017,270,-4.061111,357.46164,0.14999999,8.491875e-09,,0.8206081,,351.3866,-118.33327,118.33327,249.9249188899994,-15.215046,-0.56487215,3.335677e-08,3.0,224931,270,20.215046,1.6047463,98.6525
19.716715,-4083.3486,118.33327,174,49,-0.6666667,833.690036900369,,2.4930317,-2.26545,-4.3813124,-4.25213,271,-4.0588818,347.14557,0.14999999,1.3353229,,0.80185306,,349.6386,-118.33327,118.33327,251.07801723480225,-15.067707,-19.714384,3.3111046e-08,3.0,225930,271,20.067707,17.427525,98.6525
17.331303,-4071.9038,118.33327,174,49,0.33333334,834.2977941176471,6.6666665,14.9345455,7.6811666,-3.9358726,-4.251739,272,-4.00024,333.7057,0.14999999,1.7483686e-08,,0.960379,,348.64023,-118.33327,118.33327,252.33704376220703,-14.970234,-6.444559,3.286803e-08,3.0,226929,272,19.970234,8.572752e-10,98.6525
21.28112,-4048.4194,118.33327,174,49,,834.9010989010989,-6.6666665,-0.571975,-9.6062,-3.9671485,-4.2509003,273,-4.0039096,347.1474,0.14999999,8.024916e-07,,0.7111121,,346.57544,-118.33327,118.33327,253.5294909477234,-14.829374,-18.484407,3.262768e-08,3.0,227928,273,19.829374,1.727241e-05,98.6525
27.51121,-4042.9165,118.33327,174,49,0.6666667,835.5,,-24.189774,-1.6849853,-4.2097754,-4.2518373,274,-4.007566,370.0954,0.14999999,8.7454126e-08,,1.2871648,,345.90564,-118.33327,118.33327,254.70895504951477,-14.755169,-0.5030632,3.238996e-08,3.0,228927,274,19.755169,8.3079526e-17,98.6525
33.058018,-4023.6582,118.33327,174,49,-1.0,836.0945454545455,-6.6666665,-18.91141,-4.842971,-4.160605,-4.250572,275,-4.011209,364.71744,0.14999999,2.1753673e-25,,0.9907939,,345.80603,-118.33327,118.33327,255.90146040916443,-14.631485,-14.258557,3.2154823e-08,3.0,229926,275,19.631485,0.036654238,98.6525
17.30888,-4001.0913,118.33327,174,49,-0.6666667,836.6847826086956,10.0,95.92244,9.789043,-4.3382936,-4.2510533,276,-4.0147057,249.24683,0.14999999,9.406393e-05,,1.0712836,,345.16925,-118.33327,118.33327,257.10475969314575,-14.496708,-17.566883,3.1922237e-08,3.0,230925,276,19.496708,0.42679605,98.6525
26.402475,-4089.2915,118.33327,174,49,0.6666667,834.5956678700361,-6.6666665,-20.473534,-7.4745135,-3.982673,-4.2498846,277,-4.016777,364.05896,0.14999999,9.4935114e-26,,1.1427885,,343.58542,-118.33327,118.33327,257.816287279129,-14.762785,93.20031,3.1692167e-08,3.0,231183,277,19.762785,2.0131905e-18,98.6525
32.80487,-4062.4707,118.33327,174,49,0.6666667,835.1870503597122,10.0,22.015255,9.594137,-4.471646,-4.250259,278,-4.0203805,321.28073,0.14999999,2.5040367e-07,,0.918606,,343.296,-118.33327,118.33327,258.9227104187012,-14.613203,-21.82106,3.1464577e-08,3.0,232182,278,19.613203,2.1539223e-18,98.6525
15.287085,-4039.1191,118.33327,174,49,-0.33333334,835.7741935483871,10.0,107.38882,5.9980326,-3.9474552,-4.249552,279,-4.023971,235.67952,0.14999999,1.3098224e-06,,1.1945431,,343.06833,-118.33327,118.33327,260.1368000507355,-14.477129,-18.351048,3.1239427e-08,3.0,233181,279,19.477129,0.033602938,98.6525
18.065054,-4133.453,118.33327,174,49,,835.6821428571428,3.3333333,19.619375,6.39121,-3.8273437,-4.2474103,280,-4.0274286,324.26883,0.14999999,10.930923,,0.8648457,,343.8882,-118.33327,118.33327,261.2095859050751,-14.762333,99.33396,3.101669e-08,3.0,233991,280,19.762333,0.00074599026,99.33396
15.402954,-4127.67,118.33327,174,49,-0.6666667,836.2633451957296,6.6666665,81.33997,2.1468525,-3.8159063,-4.246392,281,-4.030991,259.88165,0.14999999,8.670238e-05,,1.074682,,341.22162,-118.33327,118.33327,262.45027327537537,-14.689217,-0.78354776,3.0796322e-08,3.0,234990,281,19.689217,5.0590496,99.33396
18.620195,-4211.1636,118.33327,174,49,-0.6666667,836.0673758865248,3.3333333,40.348988,6.316883,-4.076709,-4.2455726,282,-4.0167,299.1815,0.14999999,18.620195,,0.9607758,,339.5305,-118.33327,118.33327,263.5479300022125,-14.933205,88.49399,3.05783e-08,3.0,235771,282,19.933205,16.922802,99.33396
15.632991,-4302.332,118.33327,174,49,-0.33333334,835.3286219081272,3.3333333,36.856434,-1.0625463,-3.5751934,-4.2433853,283,-3.9619613,304.00754,0.14999999,6.18645,,1.0488486,,340.86398,-118.33327,118.33327,264.5083086490631,-15.202587,96.16818,3.036258e-08,3.0,236398,283,20.202587,1.2497774,99.33396
30.40408,-4292.2,118.33327,174,49,-0.33333334,835.9049295774648,-10.0,-2.6953967,-5.5009766,-3.9250548,-4.242135,284,-3.9610822,342.08276,0.14999999,0.08422826,,0.9029775,,339.38736,-118.33327,118.33327,265.7243342399597,-15.11338,-5.1319094,3.014913e-08,3.0,237397,284,20.11338,0.000719831,99.33396
33.572433,-4284.278,118.33327,174,49,-0.6666667,836.4771929824561,-10.0,-6.760329,-10.668355,-4.034061,-4.2418313,285,-3.9645946,346.04144,0.14999999,0.5655248,,0.704419,,339.28113,-118.33327,118.33327,266.8830008506775,-15.032555,-2.922324,2.993793e-08,3.0,238396,285,20.032555,0.009260252,99.33396
26.37988,-4270.172,118.33327,174,49,-1.0,837.0454545454545,10.0,83.24041,3.617973,-4.2928524,-4.2431087,286,-3.9680648,255.5922,0.14999999,3.798647e-10,,0.98820996,,338.8326,-118.33327,118.33327,268.0770239830017,-14.930672,-9.105814,2.972894e-08,3.0,239395,286,19.930672,0.037425455,99.33396
39.883602,-4351.0347,118.33327,174,49,1.0,835.8083623693379,6.6666665,-67.43622,7.6519165,-4.0655193,-4.242605,287,-3.9714243,405.93985,0.14999999,,,1.0029305,,338.50363,-118.33327,118.33327,268.9078357219696,-15.1604,85.8628,2.9522127e-08,3.0,239877,287,20.1604,4.9228934e-27,99.33396
19.640484,-4291.285,118.33327,174,49,,836.375,10.0,87.14217,10.6769085,-4.583633,-4.2439146,288,-3.9749026,251.36179,0.14999999,4.4913406e-08,,1.0083781,,338.50397,-118.33327,118.33327,270.1625154018402,-14.900295,-54.749805,2.9317473e-08,3.0,240876,288,19.900295,1.7886929e-05,99.33396
28.18558,-4384.119,118.33327,174,49,0.33333334,835.0415224913495,-10.0,-4.0123034,-12.756093,-3.7958634,-4.242395,289,-3.9783688,342.56503,0.14999999,1.8767463e-11,,0.86875004,,338.55273,-118.33327,118.33327,271.0179398059845,-15.169962,97.83454,2.9114933e-08,3.0,241327,289,20.169962,1.6406304e-12,99.33396
41.47803,-4369.9155,118.33327,174,49,1.0,835.6068965517242,,-68.80282,3.0409703,-5.032901,-4.2456446,290,-3.981823,406.6652,0.14999999,1.787511e-05,,1.1811606,,337.86237,-118.33327,118.33327,272.23858189582825,-15.068674,-9.203785,2.8914489e-08,3.0,242326,290,20.068674,1.666442e-26,99.33396
48.972687,-4302.424,118.33327,174,49,-1.0,836.1683848797251,-10.0,-21.953121,-10.0919,-4.604407,-4.246413,291,-3.9852653,357.97348,0.14999999,,,1.1028252,,336.02036,-118.33327,118.33327,273.4426414966583,-14.784962,-62.491943,2.8716105e-08,3.0,243325,291,19.784962,0.00086856476,99.33396
22.082884,-4274.157,118.33327,174,49,0.33333334,836.7260273972603,10.0,35.562107,10.859676,-4.9182997,-4.248557,292,-3.988693,300.48422,0.14999999,1.7394266e-28,,0.9233508,,336.04633,-118.33327,118.33327,274.6649956703186,-14.637526,-23.266201,2.8519755e-08,3.0,244324,292,19.637526,7.266568e-11,99.33396
15.5220175,-4367.337,118.33327,174,49,,835.0955631399318,6.6666665,55.50261,3.029459,-4.0005136,-4.2480288,293,-3.9921117,280.37708,0.14999999,4.857893,,0.8659547,,335.8797,-118.33327,118.33327,275.4267406463623,-14.905586,98.179794,2.8325411e-08,3.0,244683,293,19.905586,0.00021221947,99.33396
19.07097,-4362.0967,118.33327,174,49,-1.0,835.6530612244898,6.6666665,78.247475,3.117229,-3.9539323,-4.247515,294,-3.9955182,257.5488,0.14999999,2.6729126e-09,,1.2037243,,335.79626,-118.33327,118.33327,276.5913579463959,-14.837063,-0.24004062,2.8133048e-08,3.0,245682,294,19.837063,0.44860676,99.33396
13.045681,-4443.6553,118.33327,174,49,-0.33333334,835.4169491525424,6.6666665,74.462585,9.806534,-4.0904126,-4.246375,295,-3.997389,260.64978,0.14999999,0.083221585,,1.0356364,,335.11237,-118.33327,118.33327,277.6647231578827,-15.063238,86.55806,2.7942644e-08,3.0,246448,295,20.063238,0.38160032,99.33396
19.880516,-4535.337,118.33327,174,49,,833.7297297297297,,2.3603833,-3.4684713,-3.6119905,-4.244144,296,-3.9994805,330.98074,0.14999999,0.0033049146,,1.0961285,,333.34113,-118.33327,118.33327,278.4487681388855,-15.322084,96.68161,2.775416e-08,3.0,246784,296,20.322084,0.00071620796,99.33396
15.172011,-4530.115,118.33327,174,49,-0.33333334,834.2861952861953,10.0,107.05961,8.735037,-4.0993223,-4.2433996,297,-4.0028505,225.68443,0.14999999,1.5166475e-05,,1.184706,,332.74405,-118.33327,118.33327,279.64468455314636,-15.2529125,-0.22130284,2.7567577e-08,3.0,247783,297,20.252913,0.03290067,99.33396
18.703514,-4623.5195,118.33327,174,49,,833.0469798657718,10.0,93.120834,10.604896,-3.7103841,-4.2410445,298,-4.006101,238.904,0.14999999,12.8310795,,1.0652999,,332.02484,-118.33327,118.33327,280.46065044403076,-15.515165,98.40363,2.738287e-08,3.0,248248,298,20.515165,1.8453771e-05,99.33396
23.104233,-4715.593,118.33327,174,49,-0.6666667,831.4749163879599,-3.3333333,-5.5767846,-2.4908452,-3.738808,-4.239203,299,-4.0094514,336.02933,0.14999999,8.943587e-08,,0.81663245,,330.45255,-118.33327,118.33327,281.2673599720001,-15.771214,97.073715,2.7200013e-08,3.0,248611,299,20.771214,4.7648177,99.33396
25.466085,-4699.4917,118.33327,174,49,,832.0333333333333,-10.0,-0.5547449,-7.1926513,-4.2392344,-4.239861,300,-3.99698,331.06387,0.14999999,4.1012427e-06,,0.7650589,,330.50912,-118.33327,118.33327,282.48849606513977,-15.664972,-11.101321,2.701898e-08,3.0,249610,300,20.664972,4.1714668e-07,99.33396
17.260262,-4693.572,118.33327,174,49,-0.6666667,832.5880398671096,10.0,92.902626,10.893899,-4.11644,-4.2402925,301,-4.0003076,237.60756,0.14999999,1.6065971e-13,,1.0351053,,330.5102,-118.33327,118.33327,283.77841901779175,-15.593262,-0.9197911,2.6839754e-08,3.0,250609,301,20.593262,0.42069504,99.33396
54.509056,-4775.1763,118.33327,174,49,1.0,831.1225165562914,-10.0,-34.026432,-10.384162,-4.389489,-4.240717,302,-4.002228,364.2815,0.14999999,,,0.8820827,,330.25507,-118.33327,118.33327,284.5845046043396,-15.811842,86.604576,2.6662299e-08,3.0,250999,302,20.811842,9.930856e-30,99.33396
30.241863,-4731.1855,118.33327,174,49,-1.0,831.6765676567657,,-3.8814807,-0.030767083,-4.873292,-4.243324,303,-4.0055337,331.54346,0.14999999,,,0.8891708,,327.662,-118.33327,118.33327,285.83516478538513,-15.614473,-38.99031,2.6486601e-08,3.0,251998,303,20.614473,1.517992,99.33396
21.838978,-4711.3154,118.33327,174,49,0.33333334,832.2269736842105,,-5.445957,-4.3473325,-4.2634773,-4.2438245,304,-4.003831,332.75632,0.14999999,3.6888195e-13,,1.1321193,,327.31036,-118.33327,118.33327,287.0626015663147,-15.497747,-14.870132,2.6312636e-08,3.0,252997,304,20.497747,2.8822575e-09,99.33396
25.40256,-4705.1562,118.33327,174,49,-1.0,832.7737704918032,10.0,83.51542,14.237038,-4.1086235,-4.2430143,305,-4.0071154,243.01219,0.14999999,2.4130699e-18,,0.9900737,,326.52762,-118.33327,118.33327,288.28078174591064,-15.426743,-1.1596065,2.6140375e-08,3.0,253996,305,20.426743,0.03891585,99.33396
25.41959,-4787.8022,118.33327,174,49,0.6666667,830.8594771241831,6.6666665,-21.37456,6.7533574,-6.5066,-4.2505097,306,-4.010261,347.36945,0.14999999,9.753819e-33,,1.0527909,,325.99487,-118.33327,118.33327,288.9780070781708,-15.646412,87.64619,2.59698e-08,3.0,254243,306,20.646412,2.4866235e-17,99.33396
16.829767,-4719.11,118.33327,174,49,-0.33333334,831.4071661237786,,6.0188026,0.10106641,-4.6323714,-4.251651,307,-4.0135236,318.57397,0.14999999,6.578276e-17,,1.1405149,,324.59277,-118.33327,118.33327,290.1815278530121,-15.371693,-63.692436,2.5800892e-08,3.0,255242,307,20.371693,1.2991816,99.33396
18.189476,-4712.532,118.33327,174,49,,831.9512987012987,10.0,93.915436,15.925701,-3.9900749,-4.250397,308,-4.0125527,230.67921,0.14999999,0.026486503,,1.071556,,324.59467,-118.33327,118.33327,291.40448117256165,-15.300428,-1.5778366,2.5633629e-08,3.0,256241,308,20.300428,1.8573193e-05,99.33396
18.535048,-4805.378,118.33327,174,49,-0.6666667,830.0323624595469,3.3333333,40.70708,-1.2278142,-5.9036775,-4.2555695,309,-4.0157943,283.60822,0.14999999,3.8205513e-08,,0.98066884,,324.3153,-118.33327,118.33327,292.11109375953674,-15.551384,97.846085,2.5467983e-08,3.0,256480,309,20.551384,16.907484,99.33396
18.76459,-4792.1025,118.33327,174,49,-0.33333334,830.5774193548388,-6.6666665,-2.5721908,-5.9307775,-3.9918938,-4.2548184,310,-3.9657528,326.81482,0.14999999,0.4355911,,0.8163049,,324.2426,-118.33327,118.33327,293.3183181285858,-15.458395,-8.275659,2.5303939e-08,3.0,257479,310,20.458395,0.029738098,99.33396
25.094954,-4786.698,118.33327,174,49,0.6666667,831.1189710610932,-3.3333333,-20.249113,-0.52675575,-4.1059313,-4.2549663,311,-3.9688776,343.411,0.14999999,1.4068468e-05,,1.1843768,,323.1619,-118.33327,118.33327,294.4951956272125,-15.391314,-0.4045027,2.5141473e-08,3.0,258478,311,20.391314,2.2959817e-17,99.33396
20.417965,-4764.7905,118.33327,174,49,0.33333334,831.6570512820513,-6.6666665,-4.775192,-7.05417,-4.274444,-4.2545176,312,-3.9720879,327.8109,0.14999999,0.3843968,,1.103071,,323.03574,-118.33327,118.33327,295.69519424438477,-15.271765,-16.907492,2.4980569e-08,3.0,259477,312,20.271765,6.704051e-11,99.33396
21.314491,-4759.1074,118.33327,174,49,,832.1916932907349,-3.3333333,-0.53159547,1.4205921,-4.116149,-4.253808,313,-3.975288,323.52728,0.14999999,5.6485186,,1.0043372,,322.9957,-118.33327,118.33327,296.8899817466736,-15.204817,-0.68321216,2.4821201e-08,3.0,260476,313,20.204817,0.00020082192,99.33396
21.73736,-4753.8984,118.33327,174,49,0.33333334,832.7229299363057,10.0,38.04084,9.708277,-4.0121,-4.253069,314,-3.978477,284.6348,0.14999999,0.007343677,,0.9132016,,322.67563,-118.33327,118.33327,298.1199719905853,-15.139805,-0.20875731,2.4663356e-08,3.0,261475,314,20.139805,7.1927124e-11,99.33396
23.31836,-4846.163,118.33327,174,49,-0.6666667,831.8539682539682,-6.6666665,-7.1279125,-9.203199,-3.8446312,-4.2520957,315,-3.9816566,328.21808,0.14999999,1.8889664e-12,,0.7525723,,321.09018,-118.33327,118.33327,299.0836238861084,-15.384645,97.26423,2.4507013e-08,3.0,262034,315,20.384645,0.38733536,99.33396
15.177562,-4831.6055,118.33327,174,49,-0.33333334,832.382911392405,10.0,102.10467,12.047066,-4.2257667,-4.252833,316,-3.9835973,218.96335,0.14999999,9.931682e-09,,1.1307136,,321.06802,-118.33327,118.33327,300.3710627555847,-15.28989,-9.55778,2.435215e-08,3.0,263033,316,20.28989,0.03227328,99.33396
25.515884,-4919.6133,118.33327,174,49,-1.0,831.4511041009464,10.0,86.6002,10.673423,-4.123536,-4.252057,317,-3.9866548,234.45274,0.14999999,0.102325305,,1.0250075,,321.05295,-118.33327,118.33327,301.3214018344879,-15.519285,93.00818,2.4198751e-08,3.0,263570,317,20.519285,0.038127698,99.33396
46.253036,-5002.461,118.33327,174,49,0.6666667,829.8553459119497,-10.0,-22.655611,-5.395386,-4.2532387,-4.2520485,318,-3.989684,343.60443,0.14999999,1.8284867e-38,,1.205864,,320.94882,-118.33327,118.33327,302.13404059410095,-15.731009,87.847145,2.4046798e-08,3.0,263894,318,20.731009,4.76501e-20,99.33396
17.602318,-4984.584,118.33327,174,49,,830.3855799373041,10.0,96.76244,9.145127,-4.1317897,-4.2511606,319,-3.9928238,223.22281,0.14999999,4.643234e-09,,1.0981389,,319.98526,-118.33327,118.33327,303.32298374176025,-15.625654,-12.876787,2.389627e-08,3.0,264893,319,20.625654,1.8210361e-05,99.33396
17.12424,-5078.1064,118.33327,174,49,-0.6666667,828.76875,10.0,90.079575,8.505189,-3.6344526,-4.2489777,320,-3.9959538,229.66266,0.14999999,0.00054781494,,1.0038931,,319.74225,-118.33327,118.33327,304.1352322101593,-15.869083,98.52248,2.374715e-08,3.0,265206,320,20.869083,0.4188674,99.33396
35.700783,-5170.3726,118.33327,174,49,1.0,827.0218068535826,-6.6666665,-40.869537,-2.9250846,-3.5118032,-4.2467084,321,-3.9977658,359.6386,0.14999999,1.097768e-26,,0.92344147,,318.76907,-118.33327,118.33327,304.88595628738403,-16.10708,97.26597,2.3599425e-08,3.0,265474,321,21.10708,4.0654017e-28,99.33396
22.425367,-5132.725,118.33327,174,49,-1.0,827.555900621118,3.3333333,31.836,2.311435,-4.605228,-4.2481456,322,-4.000876,285.93753,0.14999999,9.454292e-35,,1.0888404,,317.77353,-118.33327,118.33327,306.17266964912415,-15.94014,-32.647133,2.3453074e-08,3.0,266473,322,20.94014,1.5303922,99.33396
17.105019,-5105.086,118.33327,174,49,0.33333334,828.0866873065015,6.6666665,15.132955,8.14686,-4.1056523,-4.2474933,323,-3.9992354,302.13547,0.14999999,1.7377452e-17,,0.9132395,,317.26843,-118.33327,118.33327,307.36083602905273,-15.80522,-22.639118,2.3308077e-08,3.0,267472,323,20.80522,8.5641394e-10,99.33396
13.033352,-5090.756,118.33327,174,49,-0.33333334,828.6141975308642,6.6666665,71.84722,5.15888,-3.8813672,-4.2466674,324,-4.0023265,244.75845,0.14999999,0.0020660434,,0.9974781,,316.60568,-118.33327,118.33327,308.601765871048,-15.71221,-9.330074,2.3164423e-08,3.0,268471,324,20.71221,0.38348907,99.33396
14.989054,-5184.6714,118.33327,174,49,,827.8615384615384,6.6666665,60.220806,2.3156781,-3.7839937,-4.2452774,325,-4.0042253,257.27637,0.14999999,9.8762,,0.9298417,,317.49716,-118.33327,118.33327,309.558767080307,-15.952835,98.91569,2.3022093e-08,3.0,269055,325,20.952835,0.00021480584,99.33396
33.5743,-5179.065,118.33327,174,49,0.6666667,828.3865030674847,10.0,17.661743,10.955856,-4.0463085,-4.2449083,326,-4.007297,298.10208,0.14999999,0.0015148002,,0.85086256,,315.76382,-118.33327,118.33327,310.7537302970886,-15.886702,-0.6063941,2.2881071e-08,3.0,270054,326,20.886702,2.125923e-18,99.33396
29.132998,-5145.1353,118.33327,174,49,0.6666667,828.9082568807339,3.3333333,-27.94451,8.036819,-4.1436267,-4.245113,327,-4.01036,343.53888,0.14999999,1.3478996,,1.171238,,315.59436,-118.33327,118.33327,312.0028803348541,-15.734358,-28.92972,2.274134e-08,3.0,271053,327,20.734358,8.438462e-17,99.33396
14.8085575,-5071.533,118.33327,174,49,-0.6666667,829.4268292682926,6.6666665,75.4484,0.2590152,-4.718906,-4.2461123,328,-4.013413,239.26108,0.14999999,2.0530219e-26,,0.997192,,314.70947,-118.33327,118.33327,313.2197005748749,-15.461992,-68.602425,2.2602883e-08,3.0,272052,328,20.461992,4.9708977,99.33396
32.32187,-5054.251,118.33327,174,49,-1.0,829.9422492401216,-6.6666665,-18.61469,-7.7675004,-4.2224226,-4.246079,329,-4.0014157,331.43454,0.14999999,0.28816855,,0.96949005,,312.81985,-118.33327,118.33327,314.4736018180847,-15.362465,-12.281787,2.2465688e-08,3.0,273051,329,20.362465,0.036297023,99.33396
24.567211,-5039.786,118.33327,174,49,-1.0,830.4545454545455,10.0,85.97976,3.1171148,-4.1979785,-4.2461133,330,-4.00434,226.69666,0.14999999,1.7508756e-07,,1.0227711,,312.67642,-118.33327,118.33327,315.6826603412628,-15.272079,-9.464846,2.2329736e-08,3.0,274050,330,20.27208,0.038808003,99.33396
21.624126,-5118.7705,118.33327,174,49,,829.3716012084592,-6.6666665,-0.636112,-10.580024,-4.816429,-4.247828,331,-4.0072484,312.35004,0.14999999,1.7504479e-15,,0.82215756,,311.71393,-118.33327,118.33327,316.5551333427429,-15.464563,83.98467,2.219502e-08,3.0,274522,331,20.464563,1.733016e-05,99.33396
30.552652,-5111.6406,118.33327,174,49,-0.33333334,829.8825301204819,-10.0,-2.7335105,-14.382998,-4.346485,-4.248691,332,-4.010265,314.17343,0.14999999,26.339571,,0.90675765,,311.4399,-118.33327,118.33327,317.8489260673523,-15.396507,-2.1300793,2.2061514e-08,3.0,275521,332,20.396507,0.0007561191,99.33396
14.978909,-5102.5815,118.33327,174,49,-0.33333334,830.3903903903904,10.0,100.14419,7.97247,-5.3370695,-4.252304,333,-4.0132704,210.96085,0.14999999,8.746658e-13,,1.1066555,,311.10504,-118.33327,118.33327,319.06127977371216,-15.323069,-4.059229,2.1929212e-08,3.0,276520,333,20.323069,0.03324528,99.33396
17.337402,-5195.7827,118.33327,174,49,,829.2694610778443,10.0,96.88625,14.339944,-3.5621085,-4.249956,334,-4.016169,214.71603,0.14999999,5.867085,,1.0996358,,311.6023,-118.33327,118.33327,319.9549231529236,-15.556236,98.200935,2.1798098e-08,3.0,276976,334,20.556236,1.8640483e-05,99.33396
55.81913,-5286.9473,118.33327,174,49,1.0,827.9313432835821,10.0,-54.992165,11.840264,-4.921562,-4.251708,335,-4.0191584,365.9461,0.14999999,8.617993e-08,,0.7280514,,310.95395,-118.33327,118.33327,320.81757521629333,-15.781933,96.16466,2.1668152e-08,3.0,277357,335,20.781933,4.4276556e-28,99.33396
