NumTrainableParams,ReturnMax,ReturnMin,NumTrajectories,IWMean,MountainCar_mu0_higher,TimestepsSoFar,MinEpLen,ReturnLastEpisode,IWFirstEpisode,ReturnAbsMax,Delta,ActionIn1,Regret/t,Regret,DenMISEMeanLog,BoundMISE,TimeElapsed,Bound,MountainCar_mu1_higher,DenMISELogLast,ReturnStepMax,DenMISELogFirst,MountainCar_std0_higher,ReturnMean,IWMax,IWLastEpisode,AvgEpLen,GridSize,IWMin,BoundBonus,Iteration,MountainCar_std1_higher
,99.368866,-110.82566,2370,0.9785872,-0.23076923,1683029,155,97.55614,0.003099964,110.82566,1.0987998e-10,11.446433,-38.657738,-91618.836,-4.0837016,91.23021,6665.757882833481,154.10898,10.0,-3.0379474,110.82566,-4.4078565,0.14999999,43.657738,8.119664,7.3246403,710.1388185654008,196,,62.878773,2370,3.0
,99.368866,-110.82566,2371,0.9796957,-0.23076923,1683402,155,97.24836,0.0031012679,110.82566,1.0978731e-10,9.94938,-38.68034,-91711.086,-4.083346,91.340385,6669.484582185745,154.0763,10.0,-3.218556,110.82566,-4.408277,0.14999999,43.68034,8.095355,7.277794,709.9966258962463,196,,62.735905,2371,3.0
,99.368866,-110.82566,2372,0.9800319,-0.23076923,1683739,155,97.4976,0.003102571,110.82566,1.0969476e-10,10.89317,-38.70303,-91803.586,-4.0829186,91.376076,6673.185606956482,153.9701,10.0,-3.0473323,110.82566,-4.408697,0.14999999,43.70303,8.071211,5.448967,709.839376053963,196,,62.594025,2372,3.0
,99.368866,-110.82566,2373,1.0010376,0.07692308,1684738,155,-0.27238968,0.00062258024,110.82566,1.09602334e-10,-2.586864,-38.684498,-91798.31,-4.082516,4.717001,6677.315363645554,153.88254,0.7692308,-3.1085155,110.82566,-4.409117,0.14999999,43.684498,29.015682,0.013824658,709.9612305099031,196,,149.16554,2373,3.0
,99.368866,-110.82566,2374,1.0129455,-1.0,1685737,155,-0.19151084,0.0032573636,110.82566,1.0951002e-10,10.494535,-38.666016,-91793.125,-4.0826936,85.40268,6681.463687419891,153.84721,10.0,-4.5014586,110.82566,-4.4095383,0.14999999,43.666016,15.150349,2.1326812e-14,710.0829823083403,196,,68.444534,2374,3.0
,99.368866,-110.82566,2375,1.0142027,-0.6923077,1685998,155,92.5365,0.07503981,110.82566,1.0941781e-10,9.6027155,-38.686592,-91880.66,-4.0823236,90.45554,6684.960278511047,153.90155,10.0,-3.2142076,110.82566,-4.4099584,0.14999999,43.686592,8.708313,7.3532743,709.8938947368421,196,,63.446003,2375,3.0
,99.368866,-110.82566,2376,1.0147536,-0.6923077,1686642,155,91.62898,0.07506902,110.82566,1.0932573e-10,11.672274,-38.706768,-91967.28,-4.0818763,90.50614,6688.755648851395,153.80539,10.0,-3.0321667,110.82566,-4.4103475,0.14999999,43.706768,8.680151,6.2821913,709.8661616161617,196,,63.299248,2376,3.0
,99.368866,-110.82566,2377,1.0158534,-0.6923077,1686963,155,92.99776,0.07509827,110.82566,1.0923377e-10,7.1511197,-38.727505,-92055.28,-4.0816226,90.611435,6692.394676208496,153.76495,10.0,-3.4942062,110.82566,-4.410737,0.14999999,43.727505,8.652195,7.5812993,709.7025662599916,196,,63.15352,2377,3.0
,99.368866,-110.82566,2378,1.0234793,0.23076923,1687603,155,91.32216,9.956111e-09,110.82566,1.0914191e-10,12.987631,-38.747524,-92141.61,-4.0811877,74.41093,6696.380617141724,153.67767,10.0,-3.0636988,110.82566,-4.4111257,0.14999999,43.747524,14.228177,1.0942368e-08,709.6732548359967,196,,79.266754,2378,3.0
,99.368866,-110.82566,2379,0.99857694,-0.07692308,1687838,155,97.07782,0.00013129515,110.82566,1.0905018e-10,6.819759,-38.76994,-92233.69,-4.0810466,91.63296,6699.93606543541,153.74625,10.0,-3.7647095,110.82566,-4.411546,0.14999999,43.76994,8.068368,3.712757,709.473728457335,196,,62.113297,2379,3.0
,99.368866,-110.82566,2380,0.99676627,-0.84615386,1688555,155,98.543686,0.026513577,110.82566,1.0895855e-10,8.849265,-38.792957,-92327.234,-4.0806794,86.80511,6703.852762460709,153.6725,10.0,-3.206737,110.82566,-4.4119663,0.14999999,43.792957,9.352939,3.8810183e-05,709.4768907563025,196,,66.86739,2380,3.0
,99.368866,-110.82566,2381,1.0276492,0.07692308,1688882,155,89.273384,1.9366303e-06,110.82566,1.08867054e-10,9.542568,-38.812054,-92411.5,-4.0803256,88.226,6707.502448320389,153.62384,10.0,-3.233899,110.82566,-4.4123755,0.14999999,43.812054,9.246903,2.1328118e-10,709.3162536749265,196,,65.39784,2381,3.0
,99.368866,-110.82566,2382,0.8597184,0.3846154,1689382,155,96.68156,3.1051633e-11,110.82566,1.0877566e-10,-6.320084,-38.83425,-92503.19,-4.080083,-5.380124,6711.175213098526,153.61778,-10.0,-3.5301754,110.82566,-4.412795,0.14999999,43.83425,52.63639,8.415431e-09,709.2283795130143,196,,158.99791,2382,3.0
,99.368866,-110.82566,2383,1.0355431,-0.84615386,1690381,155,-11.955504,1.5568631,110.82566,1.08684395e-10,9.159828,-38.810837,-92486.23,-4.0804005,59.13515,6715.196514844894,153.58037,5.3846154,-4.688486,110.82566,-4.413215,0.14999999,43.810837,13.641489,1.6924169e-22,709.3499790180445,196,,94.44522,2383,3.0
,99.368866,-110.82566,2384,1.0153792,-1.0,1690639,155,88.2968,0.0032685986,110.82566,1.0859324e-10,8.589983,-38.8295,-92569.52,-4.0802627,85.64836,6718.733040094376,153.84106,10.0,-3.7882245,110.82566,-4.4129815,0.14999999,43.8295,15.104652,12.028919,709.1606543624162,196,,68.1927,2384,3.0
,99.368866,-110.82566,2385,1.0170913,-1.0,1690959,155,87.16318,0.0032699658,110.82566,1.08502186e-10,14.196799,-38.847668,-92651.69,-4.0803404,85.80006,6722.319674491882,153.81052,10.0,-4.2793484,110.82566,-4.4133997,0.14999999,43.847668,15.015848,12.300574,708.9974842767296,196,,68.01045,2385,3.0
,99.368866,-110.82566,2386,1.0181621,-1.0,1691208,155,92.54182,0.003271332,110.82566,1.0841126e-10,11.042289,-38.868076,-92739.234,-4.0806828,85.92017,6725.959064006805,153.74983,10.0,-4.9137864,110.82566,-4.4138174,0.14999999,43.868076,14.928158,10.771307,708.804694048617,196,,67.82966,2386,3.0
,99.368866,-110.82566,2387,0.99919385,-0.84615386,1691465,155,91.442825,0.0265738,110.82566,1.08320436e-10,7.0656433,-38.88801,-92825.67,-4.0803843,87.055016,6729.563319683075,153.56195,10.0,-3.3841484,110.82566,-4.414235,0.14999999,43.88801,9.284009,8.558837,708.6154168412232,196,,66.506935,2387,3.0
,99.368866,-110.82566,2388,1.0151054,-0.53846157,1691799,155,94.38465,1.4662569,110.82566,1.0822974e-10,3.4771192,-38.909157,-92915.06,-4.0799603,75.699684,6733.267794370651,153.60269,6.923077,-3.0656865,110.82566,-4.414643,0.14999999,43.909157,9.608257,5.0793705,708.4585427135678,196,,77.90301,2388,3.0
,99.368866,-110.82566,2389,1.0478728,-0.6923077,1692769,155,87.40104,4.4206,110.82566,1.0813916e-10,0.5259491,-38.92736,-92997.46,-4.079783,62.15103,6737.342126131058,153.60944,5.3846154,-3.6716907,110.82566,-4.4144473,0.14999999,43.92736,13.142374,12.506362,708.5680200920888,196,,91.45841,2389,3.0
,99.368866,-110.82566,2390,1.0249822,0.23076923,1693768,155,-20.459282,9.974967e-09,110.82566,1.08048674e-10,12.290392,-38.900417,-92972.0,-4.079974,74.65312,6741.365133523941,153.54529,10.0,-4.579919,110.82566,-4.4130173,0.14999999,43.900417,14.182402,1.162527e-16,708.689539748954,196,,78.892166,2390,3.0
,99.368866,-110.82566,2391,1.0289755,0.07692308,1694083,155,97.68199,1.9386832e-06,110.82566,1.0795831e-10,8.650882,-38.922913,-93064.68,-4.079771,88.394684,6745.096247434616,153.58624,10.0,-3.6215558,110.82566,-4.4134355,0.14999999,43.922913,9.22428,8.633872,708.5248849853617,196,,65.19156,2391,3.0
,99.368866,-110.82566,2392,1.029561,0.07692308,1694517,155,97.888054,1.9394952e-06,110.82566,1.0786807e-10,14.036581,-38.945473,-93157.57,-4.0793724,88.46799,6748.882218837738,153.5004,10.0,-3.1524737,110.82566,-4.4138536,0.14999999,43.945473,9.192675,7.3638043,708.4101170568562,196,,65.03241,2392,3.0
,99.368866,-110.82566,2393,0.99936604,-0.07692308,1694825,155,95.88071,0.0001316535,110.82566,1.0777793e-10,11.719528,-38.967175,-93248.45,-4.079347,91.73667,6752.605482339859,153.58052,10.0,-4.0511622,110.82566,-4.414272,0.14999999,43.967175,8.028088,7.39441,708.2427914751358,196,,61.843845,2393,3.0
,99.368866,-110.82566,2394,1.0003892,-0.07692308,1695131,155,97.918205,0.00013170851,110.82566,1.07687914e-10,10.288861,-38.98971,-93341.37,-4.079006,91.84234,6756.366767644882,153.55038,10.0,-3.2587068,110.82566,-4.4146895,0.14999999,43.98971,8.00459,7.262419,708.0747702589808,196,,61.708046,2394,3.0
,99.368866,-110.82566,2395,0.9750549,-0.3846154,1695429,155,96.62784,0.025844308,110.82566,1.0759801e-10,8.806084,-39.011692,-93433.0,-4.0785966,89.436035,6760.115704774857,153.61841,10.0,-3.0977504,110.82566,-4.4151073,0.14999999,44.011692,8.4401865,7.469368,707.9035490605428,196,,64.182365,2395,3.0
,99.368866,-110.82566,2396,0.9760025,-0.3846154,1695768,155,96.6502,0.02585481,110.82566,1.0750821e-10,9.71645,-39.033657,-93524.64,-4.0781612,89.53237,6763.855756521225,153.5629,10.0,-3.0093877,110.82566,-4.4155135,0.14999999,44.033657,8.414055,6.853117,707.7495826377295,196,,64.03052,2396,3.0
,99.368866,-110.82566,2397,0.97715336,-0.3846154,1696109,155,97.4517,0.025865328,110.82566,1.0741853e-10,10.608707,-39.055943,-93617.09,-4.0777364,89.65079,6767.608077049255,153.53056,10.0,-3.0347805,110.82566,-4.4159203,0.14999999,44.055943,8.388113,7.3408346,707.5965790571548,196,,63.879772,2397,3.0
,99.368866,-110.82566,2398,0.9816821,-0.23076923,1696378,155,98.018654,0.0031263323,110.82566,1.0732895e-10,5.112649,-39.078445,-93710.11,-4.077327,91.38593,6771.407017230988,153.56583,10.0,-3.0725448,110.82566,-4.4163265,0.14999999,44.078445,8.022975,7.1954207,707.4136780650542,196,,62.17989,2398,3.0
,99.368866,-110.82566,2399,1.0161657,0.3846154,1697067,155,99.05865,4.856378e-09,110.82566,1.0723949e-10,-2.2864232,-39.101364,-93804.17,-4.0771065,-6.049679,6775.3712203502655,153.44164,-2.3076923,-3.5304487,110.82566,-4.4167423,0.14999999,44.101364,35.28861,0.0018758253,707.406002501042,196,,159.49132,2399,3.0
,99.368866,-110.82566,2400,0.98754567,-0.6923077,1698066,155,-5.6002426,0.13090453,110.82566,1.0715014e-10,-12.184761,-39.080658,-93793.58,-4.077321,-9.9814005,6779.629737854004,153.4365,-10.0,-4.602967,110.82566,-4.417159,0.14999999,44.080658,57.971294,2.7478638e-12,707.5275,196,,163.4179,2400,3.0
,99.368866,-110.82566,2401,0.9808234,-0.23076923,1699065,155,-14.458127,0.003130069,110.82566,1.070609e-10,3.161412,-39.056274,-93774.12,-4.0777473,91.30715,6783.846627950668,153.35129,10.0,-5.0846105,110.82566,-4.417521,0.14999999,44.056274,8.006225,1.144785e-13,707.6488962932111,196,,62.044132,2401,3.0
,99.368866,-110.82566,2402,1.0133096,-0.6923077,1700064,155,-0.8336687,0.075640835,110.82566,1.06971786e-10,6.965818,-39.037586,-93768.28,-4.077685,90.41084,6788.077413320541,153.29703,10.0,-3.9077597,110.82566,-4.417936,0.14999999,44.037586,8.649283,0.0028880723,707.7701915070775,196,,62.88618,2402,3.0
,99.368866,-110.82566,2403,1.0236015,-0.23076923,1700499,155,93.650566,0.08996649,110.82566,1.06882767e-10,-8.0680065,-39.05823,-93856.93,-4.077264,-1.7822794,6791.919705629349,153.24106,-6.923077,-3.0782926,110.82566,-4.4183207,0.14999999,44.05823,32.87036,2.7421063e-07,707.6566791510612,196,,155.02333,2403,3.0
,99.368866,-110.82566,2404,1.0391554,-0.6923077,1701498,155,-5.404907,1.4863715,110.82566,1.06793865e-10,3.2638698,-39.03766,-93846.53,-4.077471,77.39628,6796.078092098236,153.23216,6.923077,-4.594143,110.82566,-4.4186993,0.14999999,44.03766,9.52894,0.00011636056,707.7778702163062,196,,75.835884,2404,3.0
,99.368866,-110.82566,2405,1.0147247,-1.0,1702115,155,87.910645,0.0032866767,110.82566,1.06705075e-10,1.7961006,-39.0559,-93929.44,-4.0773168,85.60887,6800.104061126709,153.21472,10.0,-3.7462723,110.82566,-4.418497,0.14999999,44.0559,14.942031,1.6915028,707.7401247401248,196,,67.60586,2405,3.0
,99.368866,-110.82566,2406,1.0166775,0.23076923,1703114,155,-18.572327,2.384917e-06,110.82566,1.06616396e-10,3.247638,-39.02987,-93905.87,-4.077346,2.9947069,6804.378681898117,153.20232,2.3076923,-4.160441,110.82566,-4.4189115,0.14999999,44.02987,29.351538,1.5832556e-13,707.8611803823774,196,,150.20761,2406,3.0
,99.368866,-110.82566,2407,0.89684284,0.53846157,1704113,155,-0.046984293,6.645228e-13,110.82566,1.0652782e-10,5.990436,-39.01156,-93900.82,-4.077306,-11.505427,6808.601500272751,153.12741,5.3846154,-3.9921346,110.82566,-4.4193273,0.14999999,44.01156,35.80565,0.014047769,707.9821354383049,196,,164.63284,2407,3.0
,99.368866,-110.82566,2408,0.9356284,-0.23076923,1705112,155,-16.7384,0.18397489,110.82566,1.06439385e-10,4.5664673,-38.98633,-93879.08,-4.077621,56.973545,6812.917436122894,153.12305,5.3846154,-4.734285,110.82566,-4.4197426,0.14999999,43.98633,13.885748,1.8836007e-06,708.1029900332226,196,,96.149506,2408,3.0
,99.368866,-110.82566,2409,0.8796636,0.23076923,1706111,155,-1.4141574,2.8850906e-07,110.82566,1.06351025e-10,-8.254998,-38.967484,-93872.67,-4.0774536,-2.1214023,6817.101979732513,153.10158,-6.923077,-3.6063337,110.82566,-4.420081,0.14999999,43.967484,33.763985,0.00010866548,708.2237442922375,196,,155.22298,2409,3.0
,99.368866,-110.82566,2410,1.0201161,1.0,1707110,155,-2.6989093,4.0179067e-25,110.82566,1.0626279e-10,-6.386342,-38.94812,-93864.97,-4.077723,-49.849075,6821.347758293152,153.09354,-5.3846154,-4.60391,110.82566,-4.4204965,0.14999999,43.94812,89.98859,0.00032004146,708.344398340249,196,,202.94261,2410,3.0
,99.368866,-110.82566,2411,0.9988687,-0.07692308,1708109,155,-28.392487,0.00013253052,110.82566,1.0617465e-10,6.3855286,-38.918118,-93831.58,-4.0780544,91.53912,6825.472985029221,153.02518,10.0,-4.89103,110.82566,-4.4209113,0.14999999,43.918118,8.000015,2.1402893e-14,708.4649523019494,196,,61.486057,2411,3.0
,99.368866,-110.82566,2412,1.0067574,0.07692308,1709107,155,98.855606,0.00011459699,110.82566,1.0608664e-10,4.307017,-38.94089,-93925.43,-4.077783,42.728695,6829.692403316498,153.11836,5.3846154,-3.4199505,110.82566,-4.4213257,0.14999999,43.94089,17.219318,9.628685,708.584991708126,196,,110.38967,2412,3.0
,99.368866,-110.82566,2413,0.9684826,-1.0,1710106,155,-2.7599351,0.8896403,110.82566,1.05998724e-10,-2.495316,-38.92154,-93917.67,-4.0778184,-15.334032,6833.895191669464,152.98877,-2.3076923,-4.1671805,110.82566,-4.42174,0.14999999,43.92154,58.58415,1.1343686e-14,708.705346042271,196,,168.3228,2413,3.0
,99.368866,-110.82566,2414,1.011699,-0.6923077,1711105,155,-4.954513,0.075932615,110.82566,1.05910926e-10,13.3904085,-38.90129,-93907.72,-4.078015,90.26705,6837.999697446823,152.9708,10.0,-4.516016,110.82566,-4.421786,0.14999999,43.90129,8.655727,0.0033054175,708.8256006628003,196,,62.703735,2414,3.0
,99.368866,-110.82566,2415,0.9731888,-0.07692308,1711398,155,95.48581,0.042798255,110.82566,1.0582323e-10,-1.7198218,-38.922653,-93998.2,-4.0780025,8.832743,6841.633586883545,152.96562,0.7692308,-4.060483,110.82566,-4.4221687,0.14999999,43.922653,27.188427,8.846269e-07,708.6534161490683,196,,144.13287,2415,3.0
,99.368866,-110.82566,2416,1.0129257,-0.6923077,1712397,155,-0.54044837,0.0759918,110.82566,1.0573565e-10,6.6457357,-38.904243,-93992.66,-4.0781727,90.39233,6845.71243929863,152.95573,10.0,-4.4589677,110.82566,-4.422565,0.14999999,43.904243,8.631949,2.2566905e-05,708.7735927152318,196,,62.563404,2416,3.0
,99.368866,-110.82566,2417,0.90915626,0.53846157,1713055,155,90.568214,1.1372109e-14,110.82566,1.0564817e-10,9.874037,-38.923553,-94078.23,-4.077767,8.470042,6849.566569566727,152.94093,10.0,-3.1082623,110.82566,-4.4229474,0.14999999,43.923553,43.818497,2.2202787e-14,708.7525858502275,196,,144.47089,2417,3.0
,99.368866,-110.82566,2418,1.037181,-0.53846157,1714054,155,-38.1812,24.295212,110.82566,1.055608e-10,2.3716419,-38.8896,-94035.05,-4.078183,7.7292233,6853.8065865039825,152.93002,0.7692308,-4.9929237,110.82566,-4.423361,0.14999999,43.8896,27.546791,2.833926e-17,708.8726220016542,196,,145.2008,2418,3.0
,99.368866,-110.82566,2419,0.9954977,-0.53846157,1715053,155,-10.310801,0.074609526,110.82566,1.0547355e-10,5.0398827,-38.86719,-94019.734,-4.0780993,89.99969,6858.066418647766,152.87096,10.0,-3.9085486,110.82566,-4.413777,0.14999999,43.86719,8.437142,0.8526339,708.9925589086399,196,,62.871273,2419,3.0
,99.368866,-110.82566,2420,1.0263178,0.07692308,1715547,155,95.045784,1.940089e-06,110.82566,1.053864e-10,7.172021,-38.88834,-94109.78,-4.077826,88.13665,6861.909486293793,152.85739,10.0,-3.4113355,110.82566,-4.4141593,0.14999999,43.88834,9.205369,0.001188167,708.9037190082645,196,,64.72073,2420,3.0
,99.368866,-110.82566,2421,1.0015687,-0.07692308,1716114,155,98.514404,0.0025858458,110.82566,1.0529935e-10,6.7468057,-38.910904,-94203.3,-4.0774975,73.32299,6865.774966955185,152.8503,6.923077,-3.307672,110.82566,-4.4145727,0.14999999,43.910904,10.577295,6.932063,708.8451053283767,196,,79.527306,2421,3.0
,99.368866,-110.82566,2422,1.0345029,-0.07692308,1717113,155,-4.4978456,0.00022817995,110.82566,1.0521243e-10,-9.783813,-38.890915,-94193.8,-4.0773454,-0.7303774,6870.043073415756,152.84471,-10.0,-3.7084773,110.82566,-4.414984,0.14999999,43.890915,47.062958,6.303462e-07,708.9649050371594,196,,153.57509,2422,3.0
,99.368866,-110.82566,2423,1.0423347,-0.6923077,1718112,155,-0.10812822,1.4814715,110.82566,1.05125596e-10,10.193225,-38.872757,-94188.69,-4.0775743,77.44129,6874.2269649505615,152.84361,6.923077,-4.6617956,110.82566,-4.415397,0.14999999,43.872757,9.523775,1.1036727e-09,709.0846058605035,196,,75.40232,2423,3.0
,99.368866,-110.82566,2424,0.996751,-0.53846157,1718547,155,93.65086,0.07471565,110.82566,1.05038866e-10,12.240305,-38.893295,-94277.34,-4.077148,90.12759,6878.111176252365,152.84332,10.0,-3.0880072,110.82566,-4.4151983,0.14999999,43.893295,8.424415,7.187,708.9715346534654,196,,62.715733,2424,3.0
,99.368866,-110.82566,2425,0.99807084,-0.53846157,1718808,155,96.71485,0.074744195,110.82566,1.0495226e-10,13.5448475,-38.915077,-94369.06,-4.0769305,90.262634,6881.740482807159,152.83687,10.0,-3.5425885,110.82566,-4.4155803,0.14999999,43.915077,8.398705,7.86955,708.7868041237114,196,,62.574238,2425,3.0
,99.368866,-110.82566,2426,0.9744192,-0.3846154,1719182,155,97.122345,0.0258664,110.82566,1.04865755e-10,10.378104,-38.937008,-94461.18,-4.0768967,89.36095,6885.302106618881,152.84622,10.0,-3.991701,110.82566,-4.4159617,0.14999999,43.937008,8.359674,8.134926,708.6488046166529,196,,63.485268,2426,3.0
,99.368866,-110.82566,2427,1.0243351,0.53846157,1719588,155,96.46913,8.905639e-13,110.82566,1.0477935e-10,-2.0569947,-38.958652,-94552.65,-4.076495,-12.024755,6888.99711894989,152.81291,-5.3846154,-3.0778933,110.82566,-4.4163632,0.14999999,43.958652,36.363255,3.8983554e-13,708.5241038318912,196,,164.83766,2427,3.0
,99.368866,-110.82566,2428,0.9753213,-0.3846154,1720587,155,-5.3269696,0.02588745,110.82566,1.0469307e-10,6.101867,-38.938354,-94542.32,-4.0767016,89.45225,6893.203763484955,152.79187,10.0,-4.599334,110.82566,-4.416775,0.14999999,43.938354,8.337835,6.0471694e-09,708.6437397034597,196,,63.339622,2428,3.0
,99.368866,-110.82566,2429,1.0643502,-1.0,1721586,155,-0.8312615,0.064449996,110.82566,1.04606886e-10,9.362279,-38.919918,-94536.484,-4.0763946,71.573715,6897.373093366623,152.59067,6.923077,-3.304995,110.82566,-4.4171762,0.14999999,43.919918,16.419428,2.8667023e-06,708.7632770687526,196,,81.016945,2429,3.0
,99.368866,-110.82566,2430,1.012623,-1.0,1721767,155,91.7433,0.0032836017,110.82566,1.0452081e-10,7.0512385,-38.9396,-94623.234,-4.076639,85.41932,6900.909885644913,152.8085,10.0,-4.734565,110.82566,-4.417561,0.14999999,43.9396,14.990258,13.263201,708.5460905349794,196,,67.38919,2430,3.0
,99.368866,-110.82566,2431,1.0274146,0.07692308,1722366,155,88.67538,1.9474965e-06,110.82566,1.0443483e-10,10.018754,-38.958004,-94706.91,-4.0762496,88.01576,6904.732350111008,152.57346,10.0,-3.1387756,110.82566,-4.417971,0.14999999,43.958004,9.210212,6.388485e-09,708.5010283833814,196,,64.557686,2431,3.0
,99.368866,-110.82566,2432,1.0284213,0.07692308,1722980,155,97.87452,1.948299e-06,110.82566,1.0434896e-10,14.320743,-38.980175,-94799.78,-4.0758986,88.13029,6908.55748295784,152.53363,10.0,-3.250887,110.82566,-4.4183826,0.14999999,43.980175,9.179223,8.382463,708.4621710526316,196,,64.40334,2432,3.0
,99.368866,-110.82566,2433,1.023225,0.23076923,1723224,155,97.37207,1.0032743e-08,110.82566,1.042632e-10,9.995237,-39.00212,-94892.16,-4.076045,74.504,6912.094269990921,152.6572,10.0,-4.4581647,110.82566,-4.4187937,0.14999999,44.00212,14.166687,11.958735,708.2712700369914,196,,78.153206,2433,3.0
,99.368866,-110.82566,2434,1.0675478,-0.53846157,1724223,155,-14.972889,0.12992336,110.82566,1.0417755e-10,-12.615793,-38.97789,-94872.19,-4.0760264,-7.0208535,6916.193367242813,152.5257,-10.0,-4.052608,110.82566,-4.4192047,0.14999999,43.97789,52.91596,2.882312e-17,708.3907148726377,196,,159.54655,2434,3.0
,99.368866,-110.82566,2435,1.0112709,-1.0,1725222,155,-3.2435513,0.0032901783,110.82566,1.0409199e-10,4.7626977,-38.9585,-94863.945,-4.076466,85.3067,6920.459696769714,152.52509,10.0,-5.2074223,110.82566,-4.419562,0.14999999,43.9585,14.929012,1.0004202e-14,708.5100616016427,196,,67.21839,2435,3.0
,99.368866,-110.82566,2436,1.0423763,-0.84615386,1725625,155,91.07024,1.5674167,110.82566,1.04006546e-10,2.1536849,-38.97784,-94950.016,-4.0762234,59.364468,6924.19216799736,152.66998,5.3846154,-3.495106,110.82566,-4.419971,0.14999999,43.97784,13.645568,9.880383,708.3846469622332,196,,93.30551,2436,3.0
,99.368866,-110.82566,2437,0.9775775,-0.23076923,1726624,155,-20.218416,0.003137017,110.82566,1.0392121e-10,9.297075,-38.951496,-94924.8,-4.0761833,90.683655,6928.530868530273,152.4438,10.0,-4.0201015,110.82566,-4.4197383,0.14999999,43.951496,8.029937,2.0522471e-05,708.5038982355355,196,,61.76015,2437,3.0
,99.368866,-110.82566,2438,0.996997,-0.53846157,1727320,155,95.84485,0.07508634,110.82566,1.0383598e-10,10.973669,-38.972782,-95015.64,-4.0757546,90.17148,6932.461361646652,152.51785,10.0,-3.0084963,110.82566,-4.4201474,0.14999999,43.972782,8.373987,5.2989306,708.498769483183,196,,62.34638,2438,3.0
,99.368866,-110.82566,2439,0.9979686,-0.53846157,1728106,155,89.711494,0.07511482,110.82566,1.0375085e-10,11.635886,-38.991535,-95100.35,-4.0754066,90.25259,6936.54411315918,152.46002,10.0,-3.2217531,110.82566,-4.4205265,0.14999999,43.991535,8.34875,7.028961,708.5305453054531,196,,62.207443,2439,3.0
,99.368866,-110.82566,2440,0.9763965,-0.3846154,1728507,155,95.34346,0.025994597,110.82566,1.0366583e-10,8.158128,-39.01258,-95190.695,-4.0751033,89.49093,6940.388070106506,152.54434,10.0,-3.3339026,110.82566,-4.4209056,0.14999999,44.01258,8.300004,7.7565765,708.4045081967213,196,,63.053417,2440,3.0
,99.368866,-110.82566,2441,0.95354766,-0.6923077,1728910,155,98.06376,5.9827614,110.82566,1.035809e-10,-1.160995,-39.03472,-95283.76,-4.074691,-9.77467,6944.237375974655,152.34132,-5.3846154,-3.043252,110.82566,-4.4213047,0.14999999,44.03472,36.267174,8.758467e-08,708.2793936911102,196,,162.116,2441,3.0
,99.368866,-110.82566,2442,1.0219127,-0.23076923,1729909,155,-11.937221,0.8459819,110.82566,1.0349609e-10,-5.220276,-39.011803,-95266.82,-4.0748663,-0.47884914,6948.437609672546,152.30989,-2.3076923,-4.4512143,110.82566,-4.4192667,0.14999999,44.011803,31.877462,0.047345348,708.3984438984439,196,,152.78874,2442,3.0
,99.368866,-110.82566,2443,0.99620706,-0.07692308,1730908,155,-0.14684522,0.000132321,110.82566,1.03411384e-10,3.1158557,-38.993725,-95261.67,-4.07504,91.14641,6952.585385560989,152.28802,10.0,-4.5205345,110.82566,-4.4193296,0.14999999,43.993725,7.997128,9.482121e-05,708.5173966434711,196,,61.14162,2443,3.0
,99.368866,-110.82566,2444,1.0099707,-0.6923077,1731907,155,-0.5478707,0.07577734,110.82566,1.0332678e-10,9.560133,-38.975502,-95256.125,-4.0750012,90.085915,6956.79664683342,152.22949,10.0,-3.9752061,110.82566,-4.419739,0.14999999,43.975502,8.58974,0.0002002203,708.6362520458265,196,,62.14357,2444,3.0
,99.368866,-110.82566,2445,0.97156096,0.07692308,1732439,155,91.810394,0.0001538475,110.82566,1.0324226e-10,-6.7143874,-38.995068,-95342.94,-4.074586,-0.74500364,6960.6544687747955,152.22832,-5.3846154,-3.069751,110.82566,-4.420117,0.14999999,43.995068,32.708538,1.5505618e-12,708.564008179959,196,,152.97333,2445,3.0
,99.368866,-110.82566,2446,0.99166197,-0.84615386,1733438,155,-0.1468621,0.026741486,110.82566,1.0315786e-10,8.097673,-38.97702,-95337.79,-4.074782,86.32211,6964.8525133132935,152.22296,10.0,-4.521255,110.82566,-4.4205256,0.14999999,43.97702,9.29545,1.0313441e-11,708.6827473426001,196,,65.900856,2446,3.0
,99.368866,-110.82566,2447,1.011611,-0.6923077,1733695,155,94.82951,0.075867176,110.82566,1.0307357e-10,4.029247,-38.9978,-95427.62,-4.0743546,90.246,6968.492401838303,152.20601,10.0,-3.0196075,110.82566,-4.4209237,0.14999999,43.9978,8.552418,5.833952,708.4981610134859,196,,61.960003,2447,3.0
,99.368866,-110.82566,2448,1.0703653,-1.0,1734098,155,87.97929,0.06471638,110.82566,1.0298938e-10,6.6410475,-39.015766,-95510.59,-4.0742984,71.962204,6972.178743600845,152.36647,6.923077,-3.947186,110.82566,-4.421301,0.14999999,44.015766,16.326023,14.120335,708.3733660130719,196,,80.40427,2448,3.0
,99.368866,-110.82566,2449,1.0714858,-1.0,1734559,155,84.885605,0.0647411,110.82566,1.0290528e-10,8.678665,-39.032455,-95590.484,-4.0742035,72.130295,6975.946137666702,152.23636,6.923077,-3.9125648,110.82566,-4.421683,0.14999999,44.032455,16.224491,11.828608,708.2723560636995,196,,80.106064,2449,3.0
