TimestepsSoFar,MountainCar_mu0_higher,GridSize,DenMISELogFirst,MountainCar_std0_higher,TimeElapsed,IWMax,ReturnMean,DenMISEMeanLog,Iteration,Regret,ActionIn1,MountainCar_std1_higher,ReturnLastEpisode,IWMin,ReturnMin,IWMean,NumTrainableParams,Delta,IWFirstEpisode,Bound,BoundMISE,BoundBonus,AvgEpLen,MountainCar_mu1_higher,MinEpLen,Regret/t,DenMISELogLast,NumTrajectories,IWLastEpisode,ReturnAbsMax,ReturnMax,ReturnStepMax
66862,-0.5,25,-3.9919355,0.14999999,57.42806005477905,12.693914,24.946716,-4.199576,81,-1615.6841,-2.9451182,3.0,-0.729902,,-99.60953,0.5911347,,7.1275144e-07,0.32678017,509.43036,18.471878,490.95847,825.4567901234568,,182,-19.946716,-4.073537,81,0.06924466,99.60953,99.15555,99.60953
67861,,25,-4.0001793,0.14999999,58.336771965026855,15.679242,24.528507,-4.21153,82,-1601.3375,4.12772,3.0,-9.346567,,-99.60953,1.2093861,,6.954733e-07,0.9998102,499.73428,84.55915,415.17514,827.5731707317074,5.0,182,-19.528507,-4.754177,82,0.00013046189,99.60953,99.15555,99.60953
68704,0.5,25,-4.0001817,0.14999999,59.13395953178406,26.069954,25.419254,-4.204417,83,-1694.7981,1.6020248,3.0,98.46064,,-99.60953,1.1914647,,6.788158e-07,0.0075167194,500.06207,-13.370844,513.4329,827.7590361445783,,182,-20.419254,-3.7678812,83,0.00014423611,99.60953,99.15555,99.60953
69703,-0.5,25,-4.0120673,0.14999999,59.96727132797241,29.878725,25.068277,-4.1986227,84,-1685.7354,-5.699705,3.0,-4.0628767,,-99.60953,1.0301732,,6.627497e-07,0.26692337,472.27386,-6.2652545,478.53912,829.797619047619,-5.0,182,-20.068277,-3.831845,84,1.5754027e-07,99.60953,99.15555,99.60953
70702,0.5,25,-4.020729,0.14999999,60.83777737617493,19.898952,24.697908,-4.1978636,85,-1674.3223,0.6574658,3.0,-6.4131827,,-99.60953,0.91310424,,6.472474e-07,0.00059592375,470.79504,-5.873138,476.66818,831.7882352941176,5.0,182,-19.697908,-4.0854287,85,2.9514989e-12,99.60953,99.15555,99.60953
71701,1.0,25,-4.0324183,0.14999999,61.70878887176514,23.485237,24.265211,-4.201446,86,-1656.8081,-5.235877,3.0,-12.514028,,-99.60953,1.0455972,,6.3228265e-07,5.423393e-11,470.6417,-31.03794,501.67963,833.7325581395348,-5.0,182,-19.265211,-4.3663335,86,0.17494781,99.60953,99.15555,99.60953
72700,1.0,25,-4.043979,0.14999999,62.666497230529785,12.731313,23.726658,-4.213084,87,-1629.2192,12.413653,3.0,-22.589012,,-99.60953,0.48491836,,6.1783095e-07,5.3228255e-12,468.50595,-33.575436,502.0814,835.6321839080459,5.0,182,-18.726658,-5.171083,87,0.022154983,99.60953,99.15555,99.60953
73699,-1.0,25,-4.0554075,0.14999999,63.52515506744385,27.574894,22.199677,-4.242424,88,-1513.5715,-9.670004,3.0,-110.64759,,-110.64759,0.88868946,,6.0386907e-07,1.0662789e-07,522.0526,-16.888115,538.94073,837.4886363636364,-5.0,182,-17.199677,-6.2612534,88,,110.64759,99.15555,110.64759
74698,0.5,25,-4.066707,0.14999999,64.44347357749939,25.519815,21.661583,-4.254815,89,-1482.8809,-0.21876019,3.0,-25.690641,,-110.64759,1.3378291,,5.903753e-07,0.006431433,517.58923,-16.147776,533.737,839.3033707865169,-5.0,182,-16.661583,-5.171596,89,2.618082e-27,110.64759,99.15555,110.64759
75697,0.5,25,-4.0778084,0.14999999,65.2715392112732,23.565214,21.315907,-4.2496157,90,-1468.4316,11.850752,3.0,-9.449179,,-110.64759,0.58297884,,5.773287e-07,3.0468022e-06,512.7093,28.905857,483.8034,841.0777777777778,10.0,182,-16.315907,-4.0451035,90,0.032668132,110.64759,99.15555,110.64759
76041,-0.5,25,-4.088858,0.14999999,65.70524978637695,38.600536,22.137178,-4.2515845,91,-1559.4832,-10.689599,3.0,96.051575,,-110.64759,1.2688662,,5.647098e-07,0.01434667,509.70328,-8.438138,518.1414,835.6153846153846,-10.0,182,-17.137178,-3.9749088,91,7.0703066e-19,110.64759,99.15555,110.64759
77040,0.5,25,-4.0996294,0.14999999,66.62214589118958,32.785526,21.792269,-4.257788,92,-1544.8887,-12.399087,3.0,-9.594591,,-110.64759,0.9050299,,5.5250035e-07,0.0003308415,509.78925,-8.747623,518.53687,837.3913043478261,-10.0,182,-16.792269,-4.9412856,92,2.6569584e-12,110.64759,99.15555,110.64759
78039,-0.5,25,-4.110437,0.14999999,67.53956913948059,23.472374,21.431297,-4.2685857,93,-1528.1106,10.533531,3.0,-11.778039,,-110.64759,1.1784172,,5.4068244e-07,0.00013798222,500.4466,112.6502,387.7964,839.1290322580645,10.0,182,-16.431297,-5.0951114,93,5.6939185e-23,110.64759,99.15555,110.64759
78417,-1.0,25,-4.121131,0.14999999,68.01837801933289,14.765708,22.212864,-4.2609634,94,-1618.0093,4.4164705,3.0,94.89878,,-110.64759,0.9360735,,5.292397e-07,1.1047517e-08,494.23917,47.025723,447.21344,834.2234042553191,5.0,182,-17.212864,-3.6653786,94,0.0016578161,110.64759,99.15555,110.64759
78816,-0.5,25,-4.131713,0.14999999,68.51418089866638,18.300573,22.872986,-4.2689962,95,-1697.9336,7.0865736,3.0,84.9244,,-110.64759,0.9147896,,5.181564e-07,0.02918764,490.22238,82.59336,407.62903,829.6421052631579,5.0,182,-17.872986,-4.923229,95,0.00054424896,110.64759,99.15555,110.64759
79298,,25,-4.1418767,0.14999999,69.07586932182312,15.375667,23.638062,-4.262298,96,-1789.2539,4.743975,3.0,96.3201,,-110.64759,1.1443428,,5.0741784e-07,1.1520092,475.98926,82.08138,393.90787,826.0208333333334,5.0,182,-18.638062,-3.5107465,96,0.14190362,110.64759,99.15555,110.64759
80010,1.0,25,-4.1403112,0.14999999,69.7538549900055,47.94182,24.36313,-4.2556005,97,-1878.2236,-9.893119,3.0,93.969864,,-110.64759,1.0245594,,4.9700947e-07,3.0070553e-12,466.0019,-45.20971,511.2116,824.8453608247422,-10.0,182,-19.36313,-3.7074,97,3.994871e-27,110.64759,99.15555,110.64759
81009,,25,-4.1505675,0.14999999,70.65702295303345,20.499485,23.809303,-4.26273,98,-1843.3118,-6.376077,3.0,-29.91203,,-110.64759,0.8763451,,4.8691817e-07,11.977865,466.313,-0.37836823,466.69135,826.6224489795918,-5.0,182,-18.809303,-4.8341,98,4.6922983e-07,110.64759,99.15555,110.64759
82008,-0.5,25,-4.0454082,0.14999999,71.59535932540894,19.276047,23.56177,-4.2630095,99,-1837.6152,10.749831,3.0,-0.69649947,,-110.64759,1.2436475,,4.7713115e-07,0.000129295,460.91974,118.81099,342.10876,828.3636363636364,10.0,182,-18.56177,-4.1230474,99,4.1100753e-10,110.64759,99.15555,110.64759
82374,-0.5,25,-4.055457,0.14999999,72.08552169799805,16.977613,24.274847,-4.2565813,100,-1927.4846,-4.509225,3.0,94.8694,,-110.64759,0.7296879,,4.6763623e-07,0.34821126,449.91998,16.702126,433.21786,823.74,,182,-19.274847,-3.8097646,100,0.013767333,110.64759,99.15555,110.64759
83373,0.5,25,-4.0619316,0.14999999,73.02166485786438,20.956367,23.9985,-4.2555356,101,-1918.8486,9.880551,3.0,-3.6358864,,-110.64759,0.6675866,,4.584219e-07,2.998811e-06,446.65396,39.66815,406.9858,825.4752475247525,10.0,182,-18.9985,-3.8564796,101,5.2199625e-12,110.64759,99.15555,110.64759
84372,-0.5,25,-4.071784,0.14999999,73.97239756584167,15.148518,23.566303,-4.255211,102,-1893.763,10.274822,3.0,-20.085775,,-110.64759,1.0122558,,4.4947728e-07,0.02748984,445.38452,92.21278,353.17172,827.1764705882352,5.0,182,-18.566303,-3.8530967,102,1.7427477e-09,110.64759,99.15555,110.64759
84784,-1.0,25,-4.0812707,0.14999999,74.47400760650635,18.358677,24.286526,-4.251338,103,-1986.5122,1.7901217,3.0,97.749405,,-110.64759,1.0073689,,4.40792e-07,1.06158256e-08,439.6562,55.187405,384.46878,823.1456310679612,5.0,182,-19.286526,-3.8376205,103,2.7653292e-07,110.64759,99.15555,110.64759
85783,0.5,25,-4.0909324,0.14999999,75.48296904563904,25.730858,23.817156,-4.2530437,104,-1956.9841,-6.6400766,3.0,-24.528254,,-110.64759,1.4536268,,4.32356e-07,0.008230777,430.58453,-15.208935,445.79346,824.8365384615385,,182,-18.817156,-4.394478,104,1.9137291e-26,110.64759,99.15555,110.64759
86782,-0.5,25,-4.100423,0.14999999,76.40888357162476,16.636566,23.54875,-4.247154,105,-1947.6187,7.965086,3.0,-4.365386,,-110.64759,1.2354434,,4.2415985e-07,0.00013660741,427.88205,117.97135,309.9107,826.495238095238,10.0,182,-18.54875,-3.9991007,105,1.0271616e-13,110.64759,99.15555,110.64759
87230,,25,-4.1099,0.14999999,76.9291160106659,14.597858,24.239243,-4.2377214,106,-2039.3596,-1.5422858,3.0,96.74112,,-110.64759,1.0382345,,4.161946e-07,1.1157546,424.81805,75.14155,349.6765,822.9245283018868,5.0,182,-19.239243,-3.4344625,106,0.37513164,110.64759,99.15555,110.64759
88229,-1.0,25,-4.108819,0.14999999,77.84376788139343,25.510624,24.012508,-4.235933,107,-2034.3384,-5.8851147,3.0,-0.021225452,,-110.64759,0.8919764,,4.084516e-07,1.1247809e-07,422.0243,-17.79607,439.82037,824.5700934579439,-5.0,182,-19.012508,-4.04639,107,7.791527e-09,110.64759,99.15555,110.64759
89228,-0.5,25,-4.118121,0.14999999,78.78873229026794,23.2491,23.668154,-4.2419043,108,-2016.1606,2.2697759,3.0,-13.177647,,-110.64759,1.1779903,,4.0092266e-07,0.29678723,420.78198,-7.178423,427.96042,826.1851851851852,-5.0,182,-18.668154,-4.723417,108,4.9255123,110.64759,99.15555,110.64759
90227,0.5,25,-4.1245937,0.14999999,79.75003910064697,15.72862,23.346806,-4.2428613,109,-1999.8018,3.2489703,3.0,-11.359137,,-110.64759,0.824035,,3.936001e-07,0.00066114776,418.3643,-4.269963,422.63425,827.7706422018349,5.0,182,-18.346806,-4.4597282,109,5.8726537e-13,110.64759,99.15555,110.64759
91226,1.0,25,-4.1337204,0.14999999,80.6515724658966,21.562027,23.087818,-4.240678,110,-1989.6599,0.32700062,3.0,-5.1416845,,-110.64759,0.95518035,,3.8647622e-07,6.0015805e-11,417.9488,-27.632776,445.58157,829.3272727272728,-5.0,182,-18.087818,-3.7975426,110,0.00015308938,110.64759,99.15555,110.64759
92225,,25,-4.14277,0.14999999,81.56966018676758,18.144516,22.617907,-4.2444444,111,-1955.5876,1.8237225,3.0,-29.072302,,-110.64759,0.8602238,,3.7954405e-07,14.845852,417.8594,9.791546,408.06787,830.8558558558559,,182,-17.617907,-4.556828,111,3.7281177e-06,110.64759,99.15555,110.64759
93224,0.5,25,-4.0262113,0.14999999,82.59888291358948,36.482616,22.414816,-4.242455,112,-1950.4595,-12.390213,3.0,-0.12825933,,-110.64759,1.1634102,,3.727967e-07,0.00030742178,417.6292,-11.621739,429.25095,832.3571428571429,-10.0,182,-17.414816,-3.8490083,112,0.00010203379,110.64759,99.15555,110.64759
94223,-0.5,25,-4.035097,0.14999999,83.54931807518005,32.55694,22.096441,-4.2503157,113,-1931.898,-11.680383,3.0,-13.5614395,,-110.64759,1.197093,,3.6622777e-07,0.013595745,416.5213,-8.609637,425.13095,833.8318584070796,-10.0,182,-17.096441,-5.2035046,113,3.4729712e-11,110.64759,99.15555,110.64759
95222,1.0,25,-4.0437875,0.14999999,84.47200131416321,14.3119335,21.82957,-4.2534676,114,-1918.571,10.735519,3.0,-8.326903,,-110.64759,0.5143179,,3.598309e-07,5.3218003e-12,414.69376,-37.04074,451.7345,835.280701754386,5.0,182,-16.82957,-4.7045183,114,1.0352996e-30,110.64759,99.15555,110.64759
96221,,25,-4.052521,0.14999999,85.37812733650208,27.766245,21.32587,-4.2667522,115,-1877.4751,-13.617816,3.0,-36.096085,,-110.64759,0.9823961,,3.5360017e-07,0.54052114,413.91846,-0.75042444,414.66888,836.704347826087,-10.0,182,-16.32587,-5.2789135,115,4.214104e-14,110.64759,99.15555,110.64759
97220,0.5,25,-4.05649,0.14999999,86.30692720413208,18.667473,21.136925,-4.2750335,116,-1871.8833,-6.749053,3.0,-0.59173065,,-110.64759,1.1355116,,3.4752992e-07,0.0063660564,413.01782,-12.643957,425.66177,838.1034482758621,-5.0,182,-16.136925,-5.1548023,116,0.049637347,110.64759,99.15555,110.64759
98219,-1.0,25,-4.065019,0.14999999,87.20394539833069,30.260168,20.777168,-4.2802773,117,-1845.9287,-11.173706,3.0,-20.95448,,-110.64759,0.8946134,,3.416146e-07,5.358701e-09,403.8737,-17.271326,421.14502,839.4786324786324,-10.0,182,-15.777168,-4.9833436,117,1.7053342e-28,110.64759,99.15555,110.64759
99218,-0.5,25,-4.0735297,0.14999999,88.19669651985168,14.897335,20.429564,-4.282076,118,-1820.6885,10.438484,3.0,-20.240381,,-110.64759,1.0255042,,3.3584908e-07,0.02753787,403.1706,83.18392,319.98666,840.8305084745763,5.0,182,-15.4295635,-4.3163495,118,1.1676769e-07,110.64759,99.15555,110.64759
99518,,25,-4.081735,0.14999999,88.6388373374939,18.430931,21.07313,-4.27798,119,-1912.7024,8.089763,3.0,97.013954,,-110.64759,0.8791081,,3.3022823e-07,0.0052384306,403.72278,81.5569,322.1659,836.2857142857143,10.0,182,-16.07313,-3.7918925,119,2.8439953,110.64759,99.15555,110.64759
99903,-0.5,25,-4.0900593,0.14999999,89.13610100746155,16.039944,21.71925,-4.274536,120,-2006.31,11.156474,3.0,98.60754,,-110.64759,1.1937381,,3.2474742e-07,0.00013519898,400.49445,113.33778,287.15668,832.525,10.0,182,-16.71925,-3.7178,120,0.30735654,110.64759,99.15555,110.64759
100201,-1.0,25,-4.098357,0.14999999,89.59585452079773,19.636084,22.331066,-4.26827,121,-2097.059,10.363396,3.0,95.74905,,-110.64759,0.8136359,,3.194018e-07,5.2148105e-11,399.24084,69.58876,329.65207,828.1074380165289,10.0,182,-17.331066,-3.671431,121,0.013158579,110.64759,99.15555,110.64759
100449,1.0,25,-4.106588,0.14999999,90.02578163146973,55.93746,22.881824,-4.278408,122,-2181.5825,8.767883,3.0,89.52354,,-110.64759,1.4237844,,3.141872e-07,2.7365061e-14,397.42697,-114.19335,511.62033,823.3524590163935,10.0,182,-17.881824,-5.27439,122,,110.64759,99.15555,110.64759
101448,,25,-4.114751,0.14999999,90.99022054672241,19.128937,21.970278,-4.2815895,123,-2087.3442,-10.113093,3.0,-89.23836,,-110.64759,0.90160555,,3.0909925e-07,11.55645,393.06076,-0.43184122,393.4926,824.780487804878,-5.0,182,-16.970278,-4.879975,123,1.1490758e-15,110.64759,99.15555,110.64759
102447,,25,-4.0330486,0.14999999,91.91974067687988,14.052189,21.791208,-4.282123,124,-2082.1099,2.7223587,3.0,-0.23418678,,-110.64759,1.0369949,,3.0413386e-07,1.0332195,386.48175,70.43593,316.04584,826.1854838709677,5.0,182,-16.791208,-4.2156577,124,7.100372e-05,110.64759,99.15555,110.64759
103446,-1.0,25,-4.032783,0.14999999,92.88322758674622,17.942646,21.611198,-4.279036,125,-2076.4,3.218266,3.0,-0.71019095,,-110.64759,1.0051929,,2.992872e-07,1.0113379e-08,386.43365,43.07321,343.36044,827.568,5.0,182,-16.611198,-3.9023266,125,9.4227784e-07,110.64759,99.15555,110.64759
104116,-0.2,36,-4.040751,0.14999999,93.60832476615906,16.0936,22.058931,-4.284162,126,-2149.4253,3.65146,3.0,78.025215,,-110.64759,1.4884883,,2.0698488e-07,0.3918705,613.8084,123.861595,489.9468,826.3174603174604,6.0,182,-17.058931,-4.894752,126,3.5470638e-09,110.64759,99.15555,110.64759
105115,-0.2,36,-4.0455513,0.14999999,99.16792488098145,20.17041,21.881212,-4.276208,127,-2143.914,-5.4538445,3.0,-0.5109465,,-110.64759,0.97921455,,2.0373817e-07,6.471521,591.54236,-1.1699077,592.7123,827.6771653543307,-6.0,182,-16.881212,-3.7166839,127,0.027584959,110.64759,99.15555,110.64759
106114,0.2,36,-4.003693,0.14999999,100.12167930603027,21.589575,21.702564,-4.2748566,128,-2137.9282,-2.1675012,3.0,-0.98573744,,-110.64759,0.8327688,,2.0056716e-07,1.3680563,587.4414,-1.9110606,589.3525,829.015625,-6.0,182,-16.702564,-4.0460157,128,0.58853525,110.64759,99.15555,110.64759
107113,0.2,36,-4.000844,0.14999999,101.14490866661072,12.661744,21.512115,-4.2742934,129,-2130.063,7.8833656,3.0,-2.8654492,,-110.64759,0.74546254,,1.9746963e-07,0.08300184,556.6726,29.216272,527.45636,830.3333333333334,6.0,182,-16.512115,-4.008846,129,0.28473943,110.64759,99.15555,110.64759
107636,-0.2,36,-4.007923,0.14999999,101.81608319282532,14.503878,22.101374,-4.2728367,130,-2223.1785,-2.9938645,3.0,98.1156,,-110.64759,0.9023708,,1.9444334e-07,14.503878,534.32446,3.8992221,530.42523,827.9692307692308,-2.0,182,-17.101374,-3.8158345,130,0.004372617,110.64759,99.15555,110.64759
108635,-0.2,36,-3.909814,0.14999999,102.82809662818909,14.743412,21.931871,-4.2709875,131,-2218.0752,6.9615254,3.0,-0.10315744,,-110.64759,1.4044043,,1.9148608e-07,0.3437774,527.6199,115.11329,412.5066,829.2748091603054,6.0,182,-16.931871,-3.9086573,131,0.04097393,110.64759,99.15555,110.64759
109634,-0.6,36,-3.9147978,0.14999999,103.86369037628174,35.30597,21.744154,-4.2627573,132,-2210.2283,-1.2980223,3.0,-2.8471298,,-110.64759,0.82291406,,1.8859575e-07,0.04891554,525.97845,-2.5175436,528.496,830.560606060606,-2.0,182,-16.744154,-3.5509644,132,0.013543314,110.64759,99.15555,110.64759
110633,0.6,36,-3.9219744,0.14999999,104.86834979057312,38.531437,21.510536,-4.265624,133,-2195.9014,9.017841,3.0,-9.326997,,-110.64759,0.758579,,1.8577038e-07,1.5501577e-07,516.71814,5.395285,511.32288,831.827067669173,10.0,182,-16.510536,-4.4257636,133,2.9060043e-17,110.64759,99.15555,110.64759
110903,0.2,36,-3.929465,0.14999999,105.36277270317078,11.073254,22.080503,-4.2650046,134,-2288.7874,-1.972048,3.0,97.88603,,-110.64759,0.8857756,,1.8300804e-07,1.1625911,515.7595,7.234403,508.52515,827.6343283582089,2.0,182,-17.080503,-3.8899286,134,1.0555933,110.64759,99.15555,110.64759
111902,0.6,36,-3.9282615,0.14999999,106.33854675292969,38.473312,21.882713,-4.2637205,135,-2279.1663,2.1989012,3.0,-4.62108,,-110.64759,1.0679685,,1.8030686e-07,0.00020886416,514.98553,-15.179308,530.16486,828.9037037037037,2.0,182,-16.882713,-3.959685,135,2.1985078,110.64759,99.15555,110.64759
112901,-0.2,36,-3.93564,0.14999999,107.30649590492249,16.540735,21.619743,-4.2636857,136,-2260.2852,12.793714,3.0,-13.881002,,-110.64759,1.3358145,,1.7766503e-07,0.0039634644,512.05383,121.646515,390.40732,830.1544117647059,10.0,182,-16.619743,-4.2693987,136,2.6907443e-07,110.64759,99.15555,110.64759
113306,-0.6,36,-3.942937,0.14999999,107.93396353721619,46.031555,22.170218,-4.261279,137,-2352.3198,-8.08659,3.0,97.03462,,-110.64759,1.4539334,,1.7508086e-07,0.0015701802,504.6817,-12.395925,517.07764,827.051094890511,-10.0,182,-17.170218,-4.229909,137,6.063396e-13,110.64759,99.15555,110.64759
114305,-0.2,36,-3.9501982,0.14999999,108.95360207557678,27.541012,21.960606,-4.2581315,138,-2340.5635,-10.111393,3.0,-6.7561655,,-110.64759,1.0362649,,1.7255263e-07,0.4272644,500.00827,-1.1308099,501.13907,828.2971014492754,-10.0,182,-16.960606,-4.1379533,138,1.0046294,110.64759,99.15555,110.64759
115304,0.2,36,-3.954327,0.14999999,109.97488212585449,29.787397,21.801653,-4.2572813,139,-2335.4297,-9.413143,3.0,-0.13378899,,-110.64759,1.1285622,,1.7007879e-07,0.09457278,499.4362,-2.0192387,501.4554,829.5251798561151,-10.0,182,-16.801653,-4.1191063,139,4.279406,110.64759,99.15555,110.64759
116303,0.6,36,-3.9608154,0.14999999,111.01252722740173,46.965885,21.639025,-4.255852,140,-2329.4634,-8.481987,3.0,-0.9664645,,-110.64759,1.4953707,,1.6765776e-07,1.712156e-05,494.56567,-23.328625,517.8943,830.7357142857143,-10.0,182,-16.639025,-4.116133,140,0.4373731,110.64759,99.15555,110.64759
117302,0.2,36,-3.967933,0.14999999,112.01029396057129,20.308815,21.39996,-4.2535625,141,-2312.3943,14.757485,3.0,-12.069045,,-110.64759,0.7518292,,1.6528809e-07,0.00090235216,494.41534,62.670414,431.74493,831.9290780141844,10.0,182,-16.39996,-4.3051972,141,1.6256717e-09,110.64759,99.15555,110.64759
117684,-0.2,36,-3.9749937,0.14999999,112.61888194084167,14.504062,21.92729,-4.2624288,142,-2403.6753,0.5191539,3.0,96.28097,,-110.64759,0.8794689,,1.6296828e-07,5.5197997,492.23367,39.601677,452.632,828.7605633802817,2.0,182,-16.92729,-5.2394614,142,0.0006715686,110.64759,99.15555,110.64759
118683,0.6,36,-3.9438758,0.14999999,113.61771035194397,20.878933,21.761074,-4.260591,143,-2396.8335,-0.24146217,3.0,-1.8417637,,-110.64759,1.4654777,,1.6069696e-07,0.0005393921,487.78424,-23.905119,511.68936,829.951048951049,-2.0,182,-16.761074,-3.8627465,143,5.200195e-07,110.64759,99.15555,110.64759
119682,-0.6,36,-3.9508407,0.14999999,114.6439003944397,26.931044,21.452639,-4.2614307,144,-2369.18,-1.0288669,3.0,-22.653498,,-110.64759,0.83810496,,1.5847283e-07,0.0199453,486.41968,24.505148,461.91452,831.125,2.0,182,-16.452639,-4.788786,144,3.1338684e-17,110.64759,99.15555,110.64759
120681,0.2,36,-3.9576228,0.14999999,115.62345385551453,21.36645,21.233662,-4.264465,145,-2353.8809,-1.8747828,3.0,-10.299094,,-110.64759,1.0083326,,1.5629453e-07,3.0402925,483.10297,-2.086456,485.18942,832.2827586206896,-2.0,182,-16.233662,-4.504976,145,5.333805e-07,110.64759,99.15555,110.64759
121680,0.6,36,-3.943745,0.14999999,116.54621696472168,16.554363,21.087498,-4.262134,146,-2348.7747,2.7563467,3.0,-0.10640647,,-110.64759,0.63582295,,1.5416083e-07,1.4100974e-05,477.49823,-5.8160176,483.31424,833.4246575342465,6.0,182,-16.087498,-3.9006765,146,0.00081256207,110.64759,99.15555,110.64759
122679,-0.6,36,-3.9505706,0.14999999,117.50355195999146,30.346743,20.891033,-4.2621307,147,-2335.982,-4.955498,3.0,-7.792531,,-110.64759,1.1412607,,1.5207053e-07,0.021785287,474.82065,-9.380314,484.20096,834.5510204081633,-6.0,182,-15.891033,-3.8830016,147,1.27089745e-11,110.64759,99.15555,110.64759
123678,-0.2,36,-3.9572022,0.14999999,118.5589427947998,16.0248,20.702293,-4.26019,148,-2323.9395,14.273682,3.0,-7.042626,,-110.64759,1.3117052,,1.5002249e-07,0.004049851,469.03204,119.71643,349.3156,835.6621621621622,10.0,182,-15.702293,-4.063636,148,1.078239e-05,110.64759,99.15555,110.64759
123911,0.6,36,-3.963909,0.14999999,119.04876136779785,29.392365,21.221722,-4.2630296,149,-2417.0366,-11.641839,3.0,98.09721,,-110.64759,1.4161133,,1.4801552e-07,0.00023647513,459.84393,-24.78885,484.63278,831.6174496644295,-6.0,182,-16.221722,-4.959723,149,1.9219465e-13,110.64759,99.15555,110.64759
124910,-0.6,36,-3.9705963,0.14999999,120.10063099861145,21.807053,20.855047,-4.268114,150,-2378.257,9.8465805,3.0,-33.77939,,-110.64759,0.91552085,,1.4604855e-07,1.5193677e-05,456.34625,85.00044,371.34583,832.7333333333333,10.0,182,-15.855047,-5.376978,150,5.3655697e-33,110.64759,99.15555,110.64759
125372,0.2,36,-3.9772408,0.14999999,120.75454950332642,13.643502,21.322495,-4.2715497,151,-2464.6968,6.8884974,3.0,91.43965,,-110.64759,0.787595,,1.4412053e-07,0.08106567,454.4173,39.17823,415.23907,830.2781456953643,6.0,182,-16.322495,-4.6729026,151,1.5446966e-08,110.64759,99.15555,110.64759
126371,-0.2,36,-3.9833047,0.14999999,121.77012228965759,20.0984,21.152864,-4.270172,152,-2455.2354,-7.917056,3.0,-4.4615865,,-110.64759,0.9889004,,1.4223045e-07,6.080972,443.5364,-1.1668011,444.70322,831.3881578947369,-6.0,182,-16.152864,-3.8349442,152,2.0102607e-05,110.64759,99.15555,110.64759
127370,-0.6,36,-3.9506352,0.14999999,122.77276563644409,16.029682,21.001608,-4.268551,153,-2448.246,-1.4234368,3.0,-1.9889717,,-110.64759,0.8181213,,1.403773e-07,0.0013255992,443.1964,59.7325,383.46393,832.4836601307189,6.0,182,-16.001608,-3.9808729,153,6.8528185e-05,110.64759,99.15555,110.64759
128369,-0.2,36,-3.9571412,0.14999999,123.78017973899841,13.675186,20.787367,-4.2724385,154,-2431.2544,6.0375175,3.0,-11.992027,,-110.64759,1.2543968,,1.3856015e-07,0.3604386,442.2717,95.42696,346.84473,833.5649350649351,6.0,182,-15.787367,-4.6678376,154,0.002760359,110.64759,99.15555,110.64759
