BatchSize,J,ReturnMean,AvgRet,VarJ,NatGrad2Norm,Iteration,StepSize,NatGradInftyNorm,ReturnMax,AvgEpLen
100,-0.07825164135881525,-0.062284994386757504,-0.395371594667696,0.00012645792778817117,0.0058969804,178,1.0,0.005636219,-1.008852662755283e-08,500.0
100,-0.085637226473342,-0.06241545378388927,-0.4322972226257244,0.0001042981331578183,0.005048933,179,1.0,0.0050235926,-1.008852662755283e-08,500.0
100,-0.07647181636483302,-0.06249354468711674,-0.38579607914382885,0.00012789581455262977,0.004533695,180,1.0,0.0045241965,-1.008852662755283e-08,500.0
100,-0.07921420551995463,-0.06258592402873463,-0.39972257192703764,8.820484870181134e-05,0.0017231383,181,1.0,0.001708869,-1.008852662755283e-08,500.0
100,-0.059141767780518884,-0.06256700009330486,-0.2982265155083999,6.463986449250893e-05,0.0049484815,182,1.0,0.0047995336,-1.008852662755283e-08,500.0
100,-0.061685295114595154,-0.06256218203331192,-0.3111827746912759,8.145064289399131e-05,0.0033310154,183,1.0,0.002928264,-1.008852662755283e-08,500.0
100,-0.06216640108037929,-0.06256003104987205,-0.3142491279354369,7.134120886033851e-05,0.004592745,184,1.0,0.003619998,-1.008852662755283e-08,500.0
100,-0.05315457311170285,-0.06250919073669277,-0.2684890729650167,4.462607662560063e-05,0.0029427216,185,1.0,0.0029415684,-1.008852662755283e-08,500.0
100,-0.06116775824613976,-0.06250197873405539,-0.30898225602623575,6.901065834059235e-05,0.0023411075,186,1.0,0.0018577939,-1.008852662755283e-08,500.0
100,-0.05445093728051651,-0.06245892503644288,-0.2744897924089239,9.812250036802759e-05,0.0027825374,187,1.0,0.002736331,-1.008852662755283e-08,500.0
100,-0.08021089930921958,-0.06255335043151083,-0.4052417778239999,0.00011198059453662571,0.00213605,188,1.0,0.0018218197,-1.008852662755283e-08,500.0
100,-0.04888450960682606,-0.06248102852238553,-0.24691395823075676,3.8048929363848004e-05,0.0006530472,189,1.0,0.0005197808,-1.008852662755283e-08,500.0
100,-0.058438045605972225,-0.062459749664930724,-0.2950336853675034,6.360753288677936e-05,0.0027003868,190,1.0,0.0025794664,-1.008852662755283e-08,500.0
100,-0.06588168237114252,-0.06247766554297371,-0.33258786264353807,5.3699066883308356e-05,0.0029318354,191,1.0,0.0026945588,-1.008852662755283e-08,500.0
100,-0.06830069313658182,-0.06250799381169042,-0.3449017089609228,6.183986576691484e-05,0.0042228773,192,1.0,0.0040911026,-1.008852662755283e-08,500.0
100,-0.06403014286270203,-0.06251588059433814,-0.32305127042742265,6.961574676764736e-05,0.0018565347,193,1.0,0.0016216293,-1.008852662755283e-08,500.0
100,-0.060312736650943694,-0.0625045241822588,-0.3038540341864395,8.922203475816426e-05,0.0038355642,194,1.0,0.0036463744,-1.008852662755283e-08,500.0
100,-0.05923295343069549,-0.06248774689635334,-0.29882345998021687,5.479844310634478e-05,0.0022986778,195,1.0,0.0022858947,-1.008852662755283e-08,500.0
100,-0.07482670708073712,-0.06255070077484509,-0.3775794935875122,0.00015189015070124923,0.002020208,196,1.0,0.0017241029,-1.008852662755283e-08,500.0
100,-0.05524184547598736,-0.06251359998652602,-0.278833491467281,6.197384640555919e-05,0.005134221,197,1.0,0.0048678303,-1.008852662755283e-08,500.0
100,-0.07902739207571559,-0.06259700297687547,-0.39885949634805695,7.837343861913303e-05,0.0040131425,198,1.0,0.00316459,-1.008852662755283e-08,500.0
100,-0.06094595577281952,-0.0625887062572571,-0.3077817700570934,0.00010893045492614477,0.006304061,199,1.0,0.0063040527,-1.008852662755283e-08,500.0
100,-0.06970674796004041,-0.06262429646577101,-0.35215617364630825,9.385612815789885e-05,0.005559267,200,1.0,0.0055185654,-1.008852662755283e-08,500.0
100,-0.07928076590125484,-0.06270716447291272,-0.4001117618781382,8.349048194410118e-05,0.0012567675,201,1.0,0.0010163538,-1.008852662755283e-08,500.0
100,-0.0828892993639837,-0.0628070760317794,-0.41802925158695814,9.808099843989669e-05,0.009608983,202,1.0,0.008783334,-1.008852662755283e-08,500.0
100,-0.053329375977482316,-0.06276038785417204,-0.2690768537301297,7.614738917980708e-05,0.005222152,203,1.0,0.005116692,-1.008852662755283e-08,500.0
100,-0.06998845563571997,-0.06279581955898354,-0.3526437552309444,0.00016007411835259797,0.0018096623,204,1.0,0.0018084095,-1.008852662755283e-08,500.0
100,-0.05903013363802909,-0.06277745035936913,-0.2979193738413069,7.003856511027246e-05,0.002616721,205,1.0,0.002434604,-1.008852662755283e-08,500.0
100,-0.08248328253793182,-0.06287310973887672,-0.4157030715088045,9.82706305952149e-05,0.010795388,206,1.0,0.010715869,-1.008852662755283e-08,500.0
100,-0.057466525112583496,-0.06284699097256613,-0.2901990153773006,5.9113274531724314e-05,0.0037453151,207,1.0,0.0037453112,-1.008852662755283e-08,500.0
100,-0.07174533524184076,-0.06288977147386071,-0.3617194949568268,8.193946340070545e-05,0.00907647,208,1.0,0.008765777,-1.008852662755283e-08,500.0
100,-0.07137475487750473,-0.06293036948057672,-0.35989021872333743,9.434829765331928e-05,0.008059649,209,1.0,0.0069593964,-1.008852662755283e-08,500.0
100,-0.056582675253403554,-0.06290014236520923,-0.2858831315900249,6.895955603881577e-05,0.0023897807,210,1.0,0.0017630431,-1.008852662755283e-08,500.0
100,-0.06239610302858661,-0.06289775355318732,-0.31481993332684954,6.259581508734601e-05,0.0017862112,211,1.0,0.0014576196,-1.008852662755283e-08,500.0
100,-0.05467613860676872,-0.06285897235060987,-0.27565508487618073,7.622346742960832e-05,0.0029444036,212,1.0,0.0028172259,-1.008852662755283e-08,500.0
100,-0.07181173580749825,-0.06290100410392858,-0.3624629131762483,0.00010109910695642729,0.0024005312,213,1.0,0.0023456444,-1.008852662755283e-08,500.0
100,-0.05763784609159803,-0.06287640990760929,-0.29078180013384614,4.749233997911366e-05,0.0031813313,214,1.0,0.0027145392,-1.008852662755283e-08,500.0
100,-0.05532334101769602,-0.06284127935463295,-0.279526689924643,4.8114040793143054e-05,0.001772062,215,1.0,0.0017308692,-1.008852662755283e-08,500.0
100,-0.04821477681676775,-0.06277356406510579,-0.2432827652565278,3.3920757120196704e-05,0.0013372994,216,1.0,0.001301417,-1.008852662755283e-08,500.0
100,-0.05765865475420437,-0.06274999305445647,-0.2908952584224898,6.780952690764218e-05,0.0037923476,217,1.0,0.0037782248,-1.008852662755283e-08,500.0
100,-0.0752259308143832,-0.06280722212674973,-0.37951057720383446,7.886477725493024e-05,0.002684905,218,1.0,0.0026715812,-1.008852662755283e-08,500.0
100,-0.0600747722898646,-0.06279474518685527,-0.3034186013719306,6.832714508301968e-05,0.0015233655,219,1.0,0.0013749475,-1.008852662755283e-08,500.0
100,-0.06227658456420789,-0.06279238991129778,-0.3144830817371477,8.30021051647656e-05,0.0013922821,220,1.0,0.0011663841,-1.008852662755283e-08,500.0
100,-0.058299440734072824,-0.06277205982452301,-0.29405071581101516,7.253562911493065e-05,0.0013399542,221,1.0,0.0012247453,-1.008852662755283e-08,500.0
100,-0.06003277405740281,-0.06275972069944588,-0.30238608261113814,6.234849224961961e-05,0.003923234,222,1.0,0.0036186357,-1.008852662755283e-08,500.0
100,-0.06510215697834934,-0.06277022489800599,-0.3288827892436598,8.663388500817422e-05,0.00081529043,223,1.0,0.0007319789,-1.008852662755283e-08,500.0
100,-0.05949916301090306,-0.06275562194315286,-0.3004230983043362,6.55698646053623e-05,0.0030136155,224,1.0,0.002469851,-1.008852662755283e-08,500.0
100,-0.05345848527122671,-0.06271430133572208,-0.26998598918006017,4.7894222922335104e-05,0.0038873025,225,1.0,0.0035745217,-1.008852662755283e-08,500.0
100,-0.051277086076502366,-0.06266369418855738,-0.2588064722307488,6.276827267895185e-05,0.0022040117,226,1.0,0.0022019923,-1.008852662755283e-08,500.0
100,-0.0648349978180824,-0.06267325940278437,-0.32692772907495526,7.600112754313185e-05,0.0019333261,227,1.0,0.0015202512,-1.008852662755283e-08,500.0
100,-0.05485750851614771,-0.06263897979363245,-0.27655206700197826,4.892373279418047e-05,0.0021536788,228,1.0,0.0016266755,-1.008852662755283e-08,500.0
100,-0.0636652935467231,-0.06264346151307826,-0.32109916936697885,6.803820342604184e-05,0.002049927,229,1.0,0.0019135274,-1.008852662755283e-08,500.0
100,-0.06339088697397705,-0.06264671118899522,-0.3200301225864414,6.849526506548833e-05,0.0025953227,230,1.0,0.0025565457,-1.008852662755283e-08,500.0
100,-0.05778927399642498,-0.06262568332236071,-0.2917750975187724,6.207610150426679e-05,0.006081694,231,1.0,0.0050976984,-1.008852662755283e-08,500.0
100,-0.058665060584064656,-0.06260861167262669,-0.29600067894859583,5.127403510634082e-05,0.001335544,232,1.0,0.0013354246,-1.008852662755283e-08,500.0
100,-0.06281445160772733,-0.06260949510582453,-0.31695095089156317,8.622785982561416e-05,0.002450727,233,1.0,0.0024181255,-1.008852662755283e-08,500.0
100,-0.07179533649480802,-0.06264875083825609,-0.3623704204840636,8.00545674912909e-05,0.0018392855,234,1.0,0.0018055014,-1.008852662755283e-08,500.0
100,-0.0737250576001804,-0.0626958840585196,-0.3720719245785638,7.313871456747189e-05,0.0019432966,235,1.0,0.0019379497,-1.008852662755283e-08,500.0
100,-0.043763284605697075,-0.06261566117948221,-0.22099005295301488,3.0861521362965544e-05,0.0013889399,236,1.0,0.001101572,-1.008852662755283e-08,500.0
100,-0.0728549506257316,-0.06265886493241997,-0.36758545819455773,0.00010384090041508803,0.002776566,237,1.0,0.0024933952,-1.008852662755283e-08,500.0
100,-0.06657247909809587,-0.06267530868941862,-0.33634606349559404,0.00010257725300103268,0.002485521,238,1.0,0.0023825862,-1.008852662755283e-08,500.0
100,-0.055371089437934576,-0.06264474710259231,-0.27941504523244043,8.247159062944596e-05,0.005199744,239,1.0,0.005177019,-1.008852662755283e-08,500.0
100,-0.06846829858666599,-0.06266901190044262,-0.34541993371147206,7.66693711641583e-05,0.004774842,240,1.0,0.004555485,-1.008852662755283e-08,500.0
100,-0.06734574845332936,-0.06268841744630523,-0.34013573496055594,8.376615612963835e-05,0.0067512896,241,1.0,0.006215395,-1.008852662755283e-08,500.0
100,-0.05103483837912031,-0.06264026216090364,-0.2574329777946989,4.908714813379636e-05,0.004944783,242,1.0,0.00440984,-1.008852662755283e-08,500.0
100,-0.08171333153469909,-0.06271875215832666,-0.41218670105536115,0.00011860250214155386,0.0074417107,243,1.0,0.0074370606,-1.008852662755283e-08,500.0
100,-0.051020794674697945,-0.06267080970962327,-0.25732950741779154,4.2499575394145065e-05,0.002370416,244,1.0,0.0023680504,-1.008852662755283e-08,500.0
100,-0.06966229826323724,-0.0626993463975972,-0.35182184627488666,8.936762640824369e-05,0.011039244,245,1.0,0.010897029,-1.008852662755283e-08,500.0
100,-0.05709717913346728,-0.06267657335993813,-0.28788313729401993,4.066031757761152e-05,0.0034580438,246,1.0,0.0032561398,-1.008852662755283e-08,500.0
100,-0.05038476462844701,-0.06262680895211833,-0.2544547126022577,4.793715128314945e-05,0.0012337951,247,1.0,0.0009015633,-1.008852662755283e-08,500.0
100,-0.05117831373630419,-0.06258064566495779,-0.2581536333647604,3.531721391337983e-05,0.0041869464,248,1.0,0.004086579,-1.008852662755283e-08,500.0
100,-0.053358292886691826,-0.0625436081035993,-0.26924625967047033,5.523121872440226e-05,0.0026096953,249,1.0,0.002052318,-1.008852662755283e-08,500.0
100,-0.06663098929182154,-0.06255995762835218,-0.3357523359626942,8.798779706124967e-05,0.0071793078,250,1.0,0.0070138024,-1.008852662755283e-08,500.0
100,-0.049251726062520006,-0.06250693678546042,-0.24909870407199722,5.300437624499036e-05,0.0030751359,251,1.0,0.0029011958,-1.008852662755283e-08,500.0
100,-0.05622646009798975,-0.06248201425892284,-0.28356434765886573,5.135856401172419e-05,0.002900443,252,1.0,0.0026737996,-1.008852662755283e-08,500.0
100,-0.06387536651442714,-0.06248752158009084,-0.322649191074474,6.822042415172151e-05,0.0025700282,253,1.0,0.0022607786,-1.008852662755283e-08,500.0
100,-0.056560310387363824,-0.062464186102954115,-0.28559780263659024,9.30914780794649e-05,0.0066833496,254,1.0,0.006595893,-1.008852662755283e-08,500.0
100,-0.06029886864359087,-0.06245569466193701,-0.3041681967806462,6.776626777058605e-05,0.0026967856,255,1.0,0.0019713296,-1.008852662755283e-08,500.0
100,-0.056616617484280915,-0.06243288576671179,-0.2858381585477325,8.569054086712615e-05,0.0022117102,256,1.0,0.002210545,-1.008852662755283e-08,500.0
100,-0.057121717619670914,-0.06241221974279334,-0.28821963730118266,6.202900301769114e-05,0.0038139587,257,1.0,0.0034813513,-1.008852662755283e-08,500.0
100,-0.05486781622533228,-0.06238297786869466,-0.27680737877392203,5.022963744741449e-05,0.0021736044,258,1.0,0.00215394,-1.008852662755283e-08,500.0
100,-0.05061343083370842,-0.0623375356021503,-0.25529539737259355,4.924510226549338e-05,0.0030617001,259,1.0,0.0029492714,-1.008852662755283e-08,500.0
100,-0.062202990433528796,-0.06233701812073253,-0.3135654918723669,9.045686545737835e-05,0.0070982478,260,1.0,0.006982446,-1.008852662755283e-08,500.0
100,-0.054947727050376496,-0.06230870666069285,-0.2775142154885013,5.819511624265642e-05,0.0020880564,261,1.0,0.0015916238,-1.008852662755283e-08,500.0
100,-0.05759772647347178,-0.06229072582028362,-0.29048604573174147,6.65173375345384e-05,0.0036308102,262,1.0,0.0032869733,-1.008852662755283e-08,500.0
100,-0.046464664970112625,-0.062230550683971174,-0.2345374719196755,3.3760876931171066e-05,0.0017434664,263,1.0,0.0016516988,-1.008852662755283e-08,500.0
100,-0.049336722348034774,-0.06218171042512293,-0.2492527607915157,4.542965502756092e-05,0.003192435,264,1.0,0.0029020116,-1.008852662755283e-08,500.0
100,-0.06051367544130188,-0.06217541595348587,-0.3054612614388541,8.220525065627556e-05,0.0048429966,265,1.0,0.0048407475,-1.008852662755283e-08,500.0
100,-0.06833034145167605,-0.06219855477114823,-0.34532350919434734,0.00011005294059098982,0.0043984065,266,1.0,0.0039480287,-1.008852662755283e-08,500.0
100,-0.057841242635082814,-0.06218223525003938,-0.2921146769934728,8.101022394207541e-05,0.0029757987,267,1.0,0.0029755072,-1.008852662755283e-08,500.0
100,-0.061276804053606734,-0.062178856775425825,-0.30926740621844584,9.193938947077406e-05,0.00040198237,268,1.0,0.00039747445,-1.008852662755283e-08,500.0
100,-0.06836428123663167,-0.062201850918404286,-0.34539115063506204,7.465472880706191e-05,0.0043244464,269,1.0,0.0038182165,-1.008852662755283e-08,500.0
100,-0.06400066120967006,-0.062208513178742306,-0.3228109421998338,9.33153256911575e-05,0.0010371396,270,1.0,0.0010251139,-1.008852662755283e-08,500.0
100,-0.07277424662138643,-0.062247501125025126,-0.3672244606651825,0.00012444579644881103,0.001337812,271,1.0,0.0012517596,-1.008852662755283e-08,500.0
100,-0.05656534208966266,-0.06222661083445394,-0.2851929419081492,5.8721406816996915e-05,0.0074450676,272,1.0,0.007276805,-1.008852662755283e-08,500.0
100,-0.08421263282767263,-0.06230714571354998,-0.4250651984062484,0.000118131966184859,0.0035902972,273,1.0,0.0029651993,-1.008852662755283e-08,500.0
100,-0.05198907667476862,-0.06226948852727706,-0.2622348704677221,5.766904499532037e-05,0.0018352211,274,1.0,0.0013297433,-1.008852662755283e-08,500.0
100,-0.06267254090353713,-0.06227095417228164,-0.3168200797503743,9.763647017001216e-05,0.00076294603,275,1.0,0.00076288485,-1.008852662755283e-08,500.0
100,-0.061453061236642154,-0.06226799079208004,-0.3102344383284607,6.896084423685081e-05,0.0032935373,276,1.0,0.002883189,-1.008852662755283e-08,500.0
100,-0.062022920445423985,-0.0622671060615867,-0.31289921075616717,8.419578789754e-05,0.0006923841,277,1.0,0.0005108013,-1.008852662755283e-08,500.0
100,-0.059702984174391266,-0.062257882601560816,-0.3011918457248679,7.073390982781816e-05,0.0049478654,278,1.0,0.0040918984,-1.008852662755283e-08,500.0
100,-0.0792878104637877,-0.06231892176952579,-0.40068548504973234,0.00010640275441162306,0.0019970005,279,1.0,0.001700613,-1.008852662755283e-08,500.0
100,-0.04976263409857605,-0.06227407788498668,-0.2509702093754752,7.392834453203794e-05,0.0020488102,280,1.0,0.0020454542,-1.008852662755283e-08,500.0
100,-0.053562727247406246,-0.06224307663716612,-0.27027822011382285,2.7369143756653254e-05,0.0031456414,281,1.0,0.0029757894,-1.008852662755283e-08,500.0
100,-0.0647583136551769,-0.06225199591737182,-0.3264558748043315,0.00011179583338241218,0.005001813,282,1.0,0.004737935,-1.008852662755283e-08,500.0
100,-0.058135970863580945,-0.06223745165923122,-0.29372601317893343,0.00012988580323927885,0.0035411722,283,1.0,0.0034498384,-1.008852662755283e-08,500.0
100,-0.07089932623574867,-0.06226795121759924,-0.3575159644702374,9.598518467122433e-05,0.0038269185,284,1.0,0.0037531017,-1.008852662755283e-08,500.0
100,-0.06481034083675548,-0.06227687188292961,-0.32699988960979914,8.78034081971547e-05,0.003003393,285,1.0,0.0027128672,-1.008852662755283e-08,500.0
100,-0.06691849874056902,-0.062293101347466816,-0.3376215481134913,7.93850011241678e-05,0.004018903,286,1.0,0.0037332787,-1.008852662755283e-08,500.0
100,-0.05657060392782911,-0.062273162332067374,-0.28540801229104446,4.448146011011566e-05,0.0025746017,287,1.0,0.0018558446,-1.008852662755283e-08,500.0
100,-0.06793217225142356,-0.06229281167206515,-0.34323401467834336,0.00010997976395136868,0.0052857525,288,1.0,0.0048854123,-1.008852662755283e-08,500.0
100,-0.06055471973019599,-0.06228679751309674,-0.30563584274202166,7.727184052032276e-05,0.002569258,289,1.0,0.0019667507,-1.008852662755283e-08,500.0
100,-0.045566819077186446,-0.06222914241504188,-0.23023175849500288,4.744018730047405e-05,0.002704507,290,1.0,0.0024865111,-1.008852662755283e-08,500.0
100,-0.0576097636004736,-0.06221326826103992,-0.29079627623632315,5.1917183896163404e-05,0.00023976246,291,1.0,0.00022381835,-1.008852662755283e-08,500.0
100,-0.06644836754002015,-0.06222777202569396,-0.33498899941568105,0.00010327006131805752,0.004647919,292,1.0,0.0041602436,-1.008852662755283e-08,500.0
100,-0.05520289603837915,-0.06220379633973043,-0.27815757312168865,5.1317030238733965e-05,0.0035226324,293,1.0,0.0034995927,-1.008852662755283e-08,500.0
100,-0.04562290488384047,-0.06214739874974441,-0.2301294268065021,3.518431681477904e-05,0.0039374908,294,1.0,0.0034195427,-1.008852662755283e-08,500.0
100,-0.043651378592640365,-0.0620847003763305,-0.22017175088640342,3.398239836201614e-05,0.002203248,295,1.0,0.0019839248,-1.008852662755283e-08,500.0
100,-0.0650884603935953,-0.062094848214226665,-0.32832804000006705,0.00012081892360689578,0.001694205,296,1.0,0.0014098895,-1.008852662755283e-08,500.0
100,-0.06279123348156988,-0.062097192945766544,-0.3164762966382859,9.194877393958654e-05,0.0070882244,297,1.0,0.007087404,-1.008852662755283e-08,500.0
100,-0.05923196741888455,-0.06208757809500519,-0.29931691563693913,0.00011154914913057171,0.004556464,298,1.0,0.0042824326,-1.008852662755283e-08,500.0
100,-0.0495715643012777,-0.06204571851709975,-0.250534008992458,4.901937415237651e-05,0.0024584653,299,1.0,0.002456877,-1.008852662755283e-08,500.0
100,-0.07062424199346286,-0.06207431359535429,-0.3563831716829104,0.0001121749862164929,0.0008316659,300,1.0,0.0008288328,-1.008852662755283e-08,500.0
100,-0.055375431563075415,-0.06205205817332014,-0.2793965495898076,4.427431870540367e-05,0.0031374213,301,1.0,0.002536133,-1.008852662755283e-08,500.0
100,-0.06057995394626861,-0.06204718365601202,-0.3054649945108495,4.6973702872524735e-05,0.0043447316,302,1.0,0.0033659677,-1.008852662755283e-08,500.0
100,-0.044949389805447486,-0.06199075529346891,-0.22681530368677558,3.3956607088949686e-05,0.002576131,303,1.0,0.0018770276,-1.008852662755283e-08,500.0
100,-0.06767733745060647,-0.062009461155827915,-0.34141049569020665,7.03861018384362e-05,0.0025474718,304,1.0,0.0024167667,-1.008852662755283e-08,500.0
100,-0.063538661111885,-0.062014474926175636,-0.32057220098849626,0.00013016554833190824,0.0021760722,305,1.0,0.0019028798,-1.008852662755283e-08,500.0
100,-0.06012382128250396,-0.062008296319496975,-0.30362285807612105,6.319441237727181e-05,0.002256533,306,1.0,0.0022261192,-1.008852662755283e-08,500.0
100,-0.0491731313659836,-0.06196648796459954,-0.2481375020594929,2.9221635313886884e-05,0.0035841884,307,1.0,0.0035503535,-1.008852662755283e-08,500.0
100,-0.06070784946098257,-0.06196240147595143,-0.30652850377162905,5.7636438790524506e-05,0.0025181656,308,1.0,0.00251804,-1.008852662755283e-08,500.0
100,-0.0546021702983525,-0.06193858195757732,-0.27574196799379974,9.328818553780546e-05,0.004046417,309,1.0,0.004031207,-1.008852662755283e-08,500.0
100,-0.058762215259986136,-0.06192833561339155,-0.29650212918276364,5.552225696813333e-05,0.0014349766,310,1.0,0.0014230318,-1.008852662755283e-08,500.0
100,-0.0564478734735167,-0.06191071354863311,-0.2854757987336461,5.788869454473802e-05,0.0018028055,311,1.0,0.0017656256,-1.008852662755283e-08,500.0
100,-0.04963900201767057,-0.06187138113988002,-0.2509874346194834,4.7465316743962256e-05,0.0022912452,312,1.0,0.0021579077,-1.008852662755283e-08,500.0
100,-0.052264875886874396,-0.06184068942980652,-0.2640036609540669,4.8835991904159126e-05,0.0033697365,313,1.0,0.0033637846,-1.008852662755283e-08,500.0
100,-0.06399850903871687,-0.06184756146677757,-0.32296862662017767,8.856739302290744e-05,0.007842361,314,1.0,0.0077987197,-1.008852662755283e-08,500.0
100,-0.05870943885479758,-0.06183759917277128,-0.2964853666472243,7.58970012585449e-05,0.0026826481,315,1.0,0.0019525071,-1.008852662755283e-08,500.0
100,-0.056668235347289035,-0.061821240426488115,-0.2862301951741125,0.00011590218475362611,0.010233808,316,1.0,0.010233635,-1.008852662755283e-08,500.0
100,-0.06506478348640979,-0.06183147242352257,-0.3283786603804667,8.904375761095143e-05,0.0012503549,317,1.0,0.0012455054,-1.008852662755283e-08,500.0
100,-0.07713589127034522,-0.06187959952681447,-0.389002233561919,9.402949630286216e-05,0.003726419,318,1.0,0.0028594555,-1.008852662755283e-08,500.0
100,-0.07152844699476142,-0.061909846697560375,-0.36032747531673204,7.388273583064909e-05,0.007515828,319,1.0,0.0074758017,-1.008852662755283e-08,500.0
100,-0.0703889728298701,-0.061936343966723845,-0.35516035585178996,0.00013955509885269518,0.0042937817,320,1.0,0.004240304,-1.008852662755283e-08,500.0
100,-0.05050801724193101,-0.06190074170278368,-0.25471080074518837,5.9740672701807426e-05,0.0024295403,321,1.0,0.0023637277,-1.008852662755283e-08,500.0
100,-0.06799440760970249,-0.06191966613106604,-0.343066511923486,8.36817962965582e-05,0.009465712,322,1.0,0.0093099065,-1.008852662755283e-08,500.0
100,-0.07491034054691278,-0.06195988493730705,-0.37822633710490416,9.910617535675526e-05,0.008061641,323,1.0,0.007942641,-1.008852662755283e-08,500.0
100,-0.04807485579575716,-0.06191702990909239,-0.24280851452738858,5.414308649353469e-05,0.0040795044,324,1.0,0.0039673736,-1.008852662755283e-08,500.0
100,-0.06398227842784585,-0.06192338451991933,-0.32253114606378547,0.00015094727636088404,0.008721626,325,1.0,0.008409424,-1.008852662755283e-08,500.0
100,-0.058870681146955955,-0.061914020399143364,-0.29708785033440915,7.932040895977028e-05,0.003231579,326,1.0,0.0031707883,-1.008852662755283e-08,500.0
100,-0.07547191896546519,-0.06195548186264894,-0.3809397432333073,0.00012884366578842945,0.000809959,327,1.0,0.00070104824,-1.008852662755283e-08,500.0
100,-0.06460538351024868,-0.06196356083108674,-0.32632410665063816,8.313800548771886e-05,0.003158924,328,1.0,0.0031306946,-1.008852662755283e-08,500.0
100,-0.05184134241722805,-0.06193279420976803,-0.2616203241906008,5.547053056740464e-05,0.0033712287,329,1.0,0.003297842,-1.008852662755283e-08,500.0
100,-0.07926069377028722,-0.06198530299631505,-0.400038001801818,7.536091427387737e-05,0.0040704887,330,1.0,0.003482477,-1.008852662755283e-08,500.0
100,-0.04425101478678514,-0.06193172508631647,-0.2233305885163728,3.973311727007216e-05,0.001458337,331,1.0,0.0012615627,-1.008852662755283e-08,500.0
100,-0.061576165337672656,-0.061930654123218146,-0.3106362992186764,8.939535012877094e-05,0.00091779605,332,1.0,0.0008772564,-1.008852662755283e-08,500.0
100,-0.0648446620606774,-0.06193940489780511,-0.3272694555819938,7.914353140879572e-05,0.00082430895,333,1.0,0.00078543474,-1.008852662755283e-08,500.0
100,-0.05177799109460067,-0.06190898150318474,-0.26149256906018636,5.753328490112844e-05,0.0014477125,334,1.0,0.0011288165,-1.008852662755283e-08,500.0
100,-0.0730500228759163,-0.061942238343103334,-0.3690533138601257,0.00012668810797497273,0.0026193014,335,1.0,0.002235458,-1.008852662755283e-08,500.0
100,-0.07543245173595102,-0.061982387787724906,-0.3813939171539632,0.0001054052421720915,0.0039862213,336,1.0,0.0039751222,-1.008852662755283e-08,500.0
100,-0.06023449446299489,-0.06197720116064856,-0.3039206124110091,6.717172731919728e-05,0.004668771,337,1.0,0.004648691,-1.008852662755283e-08,500.0
100,-0.06330401172125077,-0.06198112663567994,-0.3195133363626999,0.00011975577347535863,0.010036311,338,1.0,0.009708041,-1.008852662755283e-08,500.0
100,-0.05917945626147667,-0.06197286212130175,-0.29805823740430487,6.905516988803228e-05,0.0068988292,339,1.0,0.0068985205,-1.008852662755283e-08,500.0
100,-0.06431483616107032,-0.061979750280242246,-0.3245523748106221,9.583187145961523e-05,0.0040626274,340,1.0,0.0038963177,-1.008852662755283e-08,500.0
100,-0.043689606941707745,-0.061926113496258275,-0.22064429400653623,2.2943700947233853e-05,0.00032013646,341,1.0,0.00027444857,-1.008852662755283e-08,500.0
100,-0.05869656456144465,-0.06191667037071787,-0.2959941709654446,6.45851504603323e-05,0.0018772894,342,1.0,0.0018613077,-1.008852662755283e-08,500.0
100,-0.05930434686634217,-0.06190905426720658,-0.2992919384526256,7.412832476215457e-05,0.0017815366,343,1.0,0.0014033732,-1.008852662755283e-08,500.0
100,-0.05059033710161648,-0.06187615101963219,-0.2549056831070018,4.6525010544015245e-05,0.004580275,344,1.0,0.0044408324,-1.008852662755283e-08,500.0
100,-0.04712692972805822,-0.06183339965356966,-0.23753336817067935,8.174231775383251e-05,0.006656021,345,1.0,0.006540718,-1.008852662755283e-08,500.0
100,-0.05222131782273503,-0.06180561907024354,-0.2639272347745813,6.340913770915035e-05,0.0038632501,346,1.0,0.003594447,-1.008852662755283e-08,500.0
100,-0.05910708148345394,-0.06179784230486376,-0.29855896289755807,5.555368773443173e-05,0.0037864717,347,1.0,0.0033122757,-1.008852662755283e-08,500.0
100,-0.06396843137375155,-0.06180407962977435,-0.3227657640257144,9.256686332683776e-05,0.0042505865,348,1.0,0.003121012,-1.008852662755283e-08,500.0
100,-0.05532261360304375,-0.061785508093881135,-0.27929885371724983,9.6988215057594e-05,0.0038918573,349,1.0,0.0031273211,-1.008852662755283e-08,500.0
100,-0.04784441653080758,-0.061745676403700926,-0.24168305455463443,3.789200089892962e-05,0.0022311604,350,1.0,0.0020569805,-1.008852662755283e-08,500.0
100,-0.05076553524669996,-0.06171439395026218,-0.25623157397856483,5.1139332138706606e-05,0.0028233621,351,1.0,0.002040245,-1.008852662755283e-08,500.0
100,-0.07406172160217869,-0.06174947158563694,-0.37424453506301525,7.987036311861861e-05,0.0024536499,352,1.0,0.0023494498,-1.008852662755283e-08,500.0
100,-0.0459815086311253,-0.06170480313534087,-0.2319417195910377,4.296287461940834e-05,0.0036758713,353,1.0,0.0036757712,-1.008852662755283e-08,500.0
100,-0.04924064249432141,-0.06166959364200466,-0.24883514156329192,6.352530663253928e-05,0.0021246918,354,1.0,0.0015635542,-1.008852662755283e-08,500.0
