StepSize,VarJ,J,AvgRet,Iteration,AvgEpLen,NatGradInftyNorm,BatchSize,NatGrad2Norm,ReturnMax,ReturnMean
1.0,6.703397527135698e-05,-0.05589157547078623,-0.2822408659161735,178,500.0,0.0015359103,100,0.0016839114,-4.20523034053281e-08,-0.06339218638595344
1.0,8.329407475284102e-05,-0.06570338314458196,-0.331727573524758,179,500.0,0.0021414962,100,0.0025237266,-4.20523034053281e-08,-0.0634050980996888
1.0,7.224353989847359e-05,-0.05542113615695543,-0.2798158262377498,180,500.0,0.0030478516,100,0.0033106299,-4.20523034053281e-08,-0.0633607427555625
1.0,4.8740663146403795e-05,-0.04918884178417629,-0.2483602035354256,181,500.0,0.0021208776,100,0.0027867923,-4.20523034053281e-08,-0.06328244496014047
1.0,6.222910921208496e-05,-0.06434595718754935,-0.32440354898073376,182,500.0,0.0034207068,100,0.0037366247,-4.20523034053281e-08,-0.06328828843391746
1.0,0.00014028755609467837,-0.07205232947434025,-0.3640814393130848,183,500.0,0.004298046,100,0.0043416494,-4.20523034053281e-08,-0.06333617936856457
1.0,6.530406642876225e-05,-0.061844848541325194,-0.3121871262629743,184,500.0,0.0014062858,100,0.0015272319,-4.20523034053281e-08,-0.06332807430972089
1.0,5.369491789282411e-05,-0.05944620238430003,-0.2999323735671042,185,500.0,0.0015488184,100,0.001843461,-4.20523034053281e-08,-0.06330709121823211
1.0,9.283605276017739e-05,-0.07397469516207188,-0.37351021351996877,186,500.0,0.007622458,100,0.007871708,-4.20523034053281e-08,-0.06336444392760761
1.0,6.011549308977419e-05,-0.06806442242068111,-0.343613914777588,187,500.0,0.0038319023,100,0.0040841796,-4.20523034053281e-08,-0.06338957750243687
1.0,5.424903109354537e-05,-0.05847767597898345,-0.29483094875271004,188,500.0,0.0019121936,100,0.0020635056,-4.20523034053281e-08,-0.06336345036667382
1.0,4.9533688053443e-05,-0.04970876928123699,-0.2505910622557932,189,500.0,0.0017292085,100,0.0024324346,-4.20523034053281e-08,-0.06329120337680379
1.0,9.333956264310255e-05,-0.06030225625825181,-0.30441185788456965,190,500.0,0.00421979,100,0.0042202035,-4.20523034053281e-08,-0.06327547207617983
1.0,5.919134680756862e-05,-0.06262171270526579,-0.3165019551147351,191,500.0,0.004264025,100,0.0044836644,-4.20523034053281e-08,-0.06327204925224834
1.0,7.059037003695186e-05,-0.05862345349606013,-0.2954963147105485,192,500.0,0.0014631838,100,0.0015061712,-4.20523034053281e-08,-0.06324783781601818
1.0,6.021718624128619e-05,-0.06260760657951972,-0.31586335812103317,193,500.0,0.005751191,100,0.0057675033,-4.20523034053281e-08,-0.06324452055572546
1.0,4.186524694786663e-05,-0.0469246377793997,-0.236447485350372,194,500.0,0.0028362526,100,0.0029876088,-4.20523034053281e-08,-0.06316039744863099
1.0,5.877556791651829e-05,-0.06018818338747077,-0.30407512745229814,195,500.0,0.0005857826,100,0.0006163054,-4.20523034053281e-08,-0.06314515532524043
1.0,6.416397527340106e-05,-0.07201558058608874,-0.36372692625766817,196,500.0,0.00090942025,100,0.001045835,-4.20523034053281e-08,-0.06319041259697944
1.0,0.00010681200766588798,-0.0698968453223881,-0.35274232070087874,197,500.0,0.005983322,100,0.0060270256,-4.20523034053281e-08,-0.06322445540269218
1.0,0.00010009591560588772,-0.06811279842600845,-0.3437652133173299,198,500.0,0.0069414163,100,0.0070330156,-4.20523034053281e-08,-0.06324914400382003
1.0,0.00010397477087272215,-0.058038897141455846,-0.29318465533016985,199,500.0,0.0035795867,100,0.004001224,-4.20523034053281e-08,-0.06322296185878304
1.0,6.523801494166316e-05,-0.06471994155448108,-0.32639617870939397,200,500.0,0.00193006,100,0.0021626242,-4.20523034053281e-08,-0.06323044675726153
1.0,6.139616100021894e-05,-0.059879302684615804,-0.30219558650495826,201,500.0,0.0046553607,100,0.004709815,-4.20523034053281e-08,-0.06321377439869115
1.0,0.0001384046084652989,-0.07600799465953345,-0.383748716178199,202,500.0,0.008589339,100,0.008632239,-4.20523034053281e-08,-0.06327711212275472
1.0,7.886594598551815e-05,-0.06248823027404406,-0.3150753415734728,203,500.0,0.006932414,100,0.0070042727,-4.20523034053281e-08,-0.0632732260052734
1.0,3.832220076165317e-05,-0.043858726014636196,-0.22118236502126812,204,500.0,0.0023933984,100,0.0024243954,-4.20523034053281e-08,-0.06317805688767222
1.0,6.895080948267124e-05,-0.06620803165802769,-0.3336986976003664,205,500.0,0.007450633,100,0.008128037,-4.20523034053281e-08,-0.06319283725240568
1.0,4.574648312274044e-05,-0.04468250132136672,-0.22564168660438377,206,500.0,0.0014570184,100,0.0015594244,-4.20523034053281e-08,-0.06310298125274043
1.0,9.020593952448586e-05,-0.07296641723992363,-0.3682782455648856,207,500.0,0.005102113,100,0.005160213,-4.20523034053281e-08,-0.06315063070195388
1.0,7.778327438015309e-05,-0.07080067563319259,-0.35686599761722093,208,500.0,0.0029164029,100,0.0029174292,-4.20523034053281e-08,-0.06318740976412329
1.0,4.9921983724670596e-05,-0.05810991829132077,-0.2930229082586331,209,500.0,0.0013652039,100,0.0013904753,-4.20523034053281e-08,-0.06316311554655007
1.0,6.379769464883173e-05,-0.062220273697785065,-0.3138373595502248,210,500.0,0.002569301,100,0.0029138026,-4.20523034053281e-08,-0.06315862582346073
1.0,9.52738799977424e-05,-0.061490380974715694,-0.3100827410177872,211,500.0,0.00048023308,100,0.00048337804,-4.20523034053281e-08,-0.06315071944976998
1.0,4.494376719488541e-05,-0.04821359262177474,-0.24309342327430652,212,500.0,0.0010127395,100,0.0010133319,-4.20523034053281e-08,-0.06308026130435491
1.0,9.235947189703944e-05,-0.07360041349148844,-0.37187603627873733,213,500.0,0.0013887143,100,0.0019247957,-4.20523034053281e-08,-0.06312965169021
1.0,2.996412557938319e-05,-0.04683155015831109,-0.23626341638755832,214,500.0,0.0029039467,100,0.00294038,-4.20523034053281e-08,-0.0630534923372572
1.0,7.300529011330959e-05,-0.06624759242069302,-0.3340014178301719,215,500.0,0.00404347,100,0.004044357,-4.20523034053281e-08,-0.06306834861671504
1.0,0.00011806839641547386,-0.07173187354477581,-0.3622894839061258,216,500.0,0.005683034,100,0.0068363543,-4.20523034053281e-08,-0.06310845752841902
1.0,4.8532631438363926e-05,-0.04301214064784211,-0.21690037714558405,217,500.0,0.0039836615,100,0.003988621,-4.20523034053281e-08,-0.063015847773209
1.0,6.709710388643576e-05,-0.06731510398501592,-0.3398708884033021,218,500.0,0.001643776,100,0.0016441483,-4.20523034053281e-08,-0.06303556913197875
1.0,0.0001144573901995446,-0.07043610314002344,-0.3551326617077287,219,500.0,0.002977541,100,0.0030747026,-4.20523034053281e-08,-0.06306936152470956
1.0,0.00010502743675217475,-0.07041730159351234,-0.3558478754110547,220,500.0,0.0013325528,100,0.0018457794,-4.20523034053281e-08,-0.06310276125229501
1.0,6.566276916328967e-05,-0.05722618595446647,-0.28882460764877715,221,500.0,0.0014371894,100,0.0015138256,-4.20523034053281e-08,-0.06307617041384331
1.0,5.182201988204277e-05,-0.06065840323415492,-0.3058637988636122,222,500.0,0.0021944935,100,0.002204182,-4.20523034053281e-08,-0.06306527957069157
1.0,6.556052206982849e-05,-0.05975404794143775,-0.3019342261493756,223,500.0,0.0025766233,100,0.00276226,-4.20523034053281e-08,-0.06305043099836306
1.0,0.0001182443116820637,-0.058333630885818846,-0.2945640969109646,224,500.0,0.0038173015,100,0.004261753,-4.20523034053281e-08,-0.06302937385500348
1.0,8.781032889216867e-05,-0.05427074984144429,-0.2740233660046481,225,500.0,0.002459167,100,0.0026032745,-4.20523034053281e-08,-0.06299044663716545
1.0,4.6725732405520344e-05,-0.0616675166174375,-0.3119005130122842,226,500.0,0.00093964796,100,0.0011222371,-4.20523034053281e-08,-0.06298459296451178
1.0,6.34084138906755e-05,-0.059737261225742425,-0.30132905984005254,227,500.0,0.0024413718,100,0.0026572563,-4.20523034053281e-08,-0.06297028753834981
1.0,0.00010814827264815428,-0.0702121261868904,-0.35391073873110657,228,500.0,0.0010565874,100,0.0011654659,-4.20523034053281e-08,-0.0630020499885627
1.0,6.151034293967062e-05,-0.05590122434717561,-0.28215878612351597,229,500.0,0.00053844356,100,0.0005951148,-4.20523034053281e-08,-0.06297104201632957
1.0,7.373159672248118e-05,-0.050481571465516274,-0.2547045786928194,230,500.0,0.00058894703,100,0.0005889554,-4.20523034053281e-08,-0.06291673997045646
1.0,9.928855321606523e-05,-0.06821303062518305,-0.34397570993782334,231,500.0,0.004949125,100,0.0051527647,-4.20523034053281e-08,-0.06293966763562844
1.0,7.688631518190905e-05,-0.06476635719542652,-0.3270163129385104,232,500.0,0.00034409825,100,0.00045658465,-4.20523034053281e-08,-0.06294754129752413
1.0,7.858783345192493e-05,-0.07385767722352499,-0.3726573350561755,233,500.0,0.0072247745,100,0.0072668632,-4.20523034053281e-08,-0.06299436591523229
1.0,4.839332470023132e-05,-0.056299155843124324,-0.28400378412501065,234,500.0,0.0019922652,100,0.0024029783,-4.20523034053281e-08,-0.06296575390637713
1.0,5.767562728707635e-05,-0.056469992222051395,-0.28513514307485716,235,500.0,0.0015514136,100,0.0018685233,-4.20523034053281e-08,-0.0629381123672949
1.0,4.728305993948616e-05,-0.054576915519675806,-0.275311043586682,236,500.0,0.0009294834,100,0.0010075322,-4.20523034053281e-08,-0.06290268356709312
1.0,4.792813518156196e-05,-0.057798815196525306,-0.2917832303287346,237,500.0,0.0013137321,100,0.0014408759,-4.20523034053281e-08,-0.06288114825751266
1.0,9.676992057002857e-05,-0.06930854434934568,-0.35027304070244614,238,500.0,0.0037429857,100,0.003973825,-4.20523034053281e-08,-0.06290815412344473
1.0,5.0714625356897155e-05,-0.05593560302846358,-0.2822214524499725,239,500.0,0.0025832856,100,0.0033576235,-4.20523034053281e-08,-0.06287898026949082
1.0,6.217264947894365e-05,-0.05166271775103867,-0.2606874182582333,240,500.0,0.0026328745,100,0.0026392802,-4.20523034053281e-08,-0.06283224584233062
1.0,7.361578676368897e-05,-0.06199622692907112,-0.3132618718529503,241,500.0,0.003981949,100,0.003982501,-4.20523034053281e-08,-0.0628287768841843
1.0,9.280325484698527e-05,-0.0643920614378136,-0.32479855037443883,242,500.0,0.0064191152,100,0.00645762,-4.20523034053281e-08,-0.06283523673771171
1.0,7.933067918496023e-05,-0.06649639453982849,-0.33524458526707585,243,500.0,0.0015682913,100,0.002159813,-4.20523034053281e-08,-0.06285030323072452
1.0,5.9839040721109516e-05,-0.060208973576986756,-0.304041984180702,244,500.0,0.0026486272,100,0.0027360877,-4.20523034053281e-08,-0.06283947810919281
1.0,0.00012814627396502635,-0.06676101578671675,-0.3367792812015862,245,500.0,0.0045721605,100,0.005263087,-4.20523034053281e-08,-0.06285548438542761
1.0,0.00011370822926407036,-0.07736700058468343,-0.390427520371662,246,500.0,0.0042252075,100,0.0042267973,-4.20523034053281e-08,-0.06291447428867662
1.0,9.767729643836232e-05,-0.07232577700812798,-0.36543717633764655,247,500.0,0.0020616946,100,0.0022100497,-4.20523034053281e-08,-0.06295257672883633
1.0,8.244701721803671e-05,-0.057627884250544124,-0.29104432749581954,248,500.0,0.004953856,100,0.0049721585,-4.20523034053281e-08,-0.06293110619464967
1.0,7.793280200491716e-05,-0.0626407803280687,-0.31560330659567093,249,500.0,0.0043271575,100,0.004396584,-4.20523034053281e-08,-0.062929940227314
1.0,6.643099359338731e-05,-0.06303193021643748,-0.3178080548209737,250,500.0,0.0012454657,100,0.0014433624,-4.20523034053281e-08,-0.0629303481872705
1.0,4.988217102662795e-05,-0.05934885131317927,-0.2998655076059804,251,500.0,0.00049837225,100,0.0005017778,-4.20523034053281e-08,-0.06291607927542153
1.0,7.030999166257612e-05,-0.0566991561947183,-0.28658303975358457,252,500.0,0.0009261529,100,0.0012849951,-4.20523034053281e-08,-0.06289140894573621
1.0,0.00010251435879666529,-0.07358809584584652,-0.37126330535450053,253,500.0,0.0029060848,100,0.0037239515,-4.20523034053281e-08,-0.0629336883405983
1.0,8.009392437165029e-05,-0.05941161905561485,-0.29979854778718124,254,500.0,0.0032608707,100,0.0032927243,-4.20523034053281e-08,-0.0629198219260905
1.0,4.8156826369085144e-05,-0.04085352473040959,-0.2062600334575887,255,500.0,0.002146119,100,0.0024737176,-4.20523034053281e-08,-0.0628332874272839
1.0,9.722314136538023e-05,-0.0688508443203094,-0.3477789861850858,256,500.0,0.0034812873,100,0.003558194,-4.20523034053281e-08,-0.06285679350889728
1.0,6.03906527185761e-05,-0.05810759235571296,-0.29300913576451715,257,500.0,0.0020984153,100,0.0021271673,-4.20523034053281e-08,-0.06283831412697828
1.0,0.00010201638759904462,-0.07303001631718666,-0.36884554377940515,258,500.0,0.005512211,100,0.005558371,-4.20523034053281e-08,-0.06287781684864575
1.0,9.178097174478957e-05,-0.06328346143581837,-0.31986198971761554,259,500.0,0.006543596,100,0.006553425,-4.20523034053281e-08,-0.06287938304396301
1.0,0.00013918983260792454,-0.0729046567579348,-0.367721835120806,260,500.0,0.0014976081,100,0.0015758646,-4.20523034053281e-08,-0.06291794178901675
1.0,7.25339964518017e-05,-0.06006988806010411,-0.302754538672394,261,500.0,0.0037543487,100,0.0047271186,-4.20523034053281e-08,-0.06290702970576421
1.0,6.080007798627809e-05,-0.06879696739416362,-0.34651182936472336,262,500.0,0.001395549,100,0.001620957,-4.20523034053281e-08,-0.06292951038396422
1.0,2.7100037807204434e-05,-0.042893082075792816,-0.21631541020776848,263,500.0,0.0025353972,100,0.0026277807,-4.20523034053281e-08,-0.06285332624591033
1.0,7.412237088381577e-05,-0.06072781888419231,-0.3063309672724738,264,500.0,0.0033108897,100,0.0037039132,-4.20523034053281e-08,-0.06284527508166139
1.0,5.418648568263555e-05,-0.05230908562817779,-0.2637235015915427,265,500.0,0.0044003483,100,0.004846092,-4.20523034053281e-08,-0.06280551587617655
1.0,0.00010906936504559485,-0.082478182538756,-0.4156940015656332,266,500.0,0.009166668,100,0.009191138,-4.20523034053281e-08,-0.0628794732696449
1.0,3.9285745771717284e-05,-0.05202160798781055,-0.2624307484558745,267,500.0,0.0024601321,100,0.0025419365,-4.20523034053281e-08,-0.06283880710754065
1.0,4.414531635471644e-05,-0.04999279914457361,-0.2523223973189234,268,500.0,0.002760804,100,0.0031390176,-4.20523034053281e-08,-0.06279087424200719
1.0,7.313515200086686e-05,-0.06900390207485539,-0.3485684640186981,269,500.0,0.00029577903,100,0.00031034267,-4.20523034053281e-08,-0.06281397099975011
1.0,6.079016784411484e-05,-0.0553586592742447,-0.27918796635737764,270,500.0,0.002400183,100,0.002428054,-4.20523034053281e-08,-0.0627863587341001
1.0,5.9494414690258434e-05,-0.05592665379668163,-0.2821116275315406,271,500.0,0.0052036596,100,0.0054048193,-4.20523034053281e-08,-0.06276104616975539
1.0,0.0001469832620782245,-0.07275096524767093,-0.366613964342827,272,500.0,0.001465337,100,0.0017622254,-4.20523034053281e-08,-0.06279777381342419
1.0,4.2779266636550775e-05,-0.05039108122269417,-0.25437623754702227,273,500.0,0.0016459331,100,0.001646361,-4.20523034053281e-08,-0.06275232805301859
1.0,4.621972116261883e-05,-0.05216869526918511,-0.2632582713551125,274,500.0,0.002872493,100,0.0031904064,-4.20523034053281e-08,-0.0627137016559973
1.0,4.642530568482308e-05,-0.053005878930103056,-0.26730593380336604,275,500.0,0.00032677103,100,0.00035086976,-4.20523034053281e-08,-0.06267840048244859
1.0,9.824885087876961e-05,-0.07247455392680528,-0.36572439001065804,276,500.0,0.0055051604,100,0.0055130804,-4.20523034053281e-08,-0.06271389379202959
1.0,9.196817824730304e-05,-0.07452898849770573,-0.37527092690882446,277,500.0,0.008645611,100,0.008998475,-3.2189796894832803e-08,-0.06275654756353023
1.0,6.955457756863957e-05,-0.06936228759099798,-0.3499360920359302,278,500.0,0.004426968,100,0.0048473068,-3.2189796894832803e-08,-0.0627803092183053
1.0,0.00010481173256365216,-0.07211918015331839,-0.3634987455732886,279,500.0,0.0036984193,100,0.0039742524,-3.2189796894832803e-08,-0.06281378187398634
1.0,9.449579440876256e-05,-0.07145570954742743,-0.3601415894631592,280,500.0,0.0053687347,100,0.0054184943,-3.2189796894832803e-08,-0.0628446459013915
1.0,6.905023640864826e-05,-0.04879516596713833,-0.24604557982316064,281,500.0,0.0025498075,100,0.0025681267,-3.2189796894832803e-08,-0.06279464775215927
1.0,8.112728461839622e-05,-0.06087731041098634,-0.3071063421071645,282,500.0,0.004904815,100,0.005460555,-3.2189796894832803e-08,-0.06278784868357355
1.0,8.694303960139729e-05,-0.06473783000145633,-0.32677444695946967,283,500.0,0.007339753,100,0.007341485,-3.2189796894832803e-08,-0.06279473907692296
1.0,6.856633341564753e-05,-0.060198800548281695,-0.30317394660934577,284,500.0,0.003628326,100,0.0037919953,-3.2189796894832803e-08,-0.06278559844830099
1.0,6.0307789703688866e-05,-0.05501462631396656,-0.27818216433062276,285,500.0,0.0017060378,100,0.0022904563,-3.2189796894832803e-08,-0.06275833187940859
1.0,9.569527289975768e-05,-0.059952058238097516,-0.3021406766294584,286,500.0,0.000457303,100,0.00045738058,-3.2189796894832803e-08,-0.0627485197338096
1.0,9.274358920755158e-05,-0.06088435685629017,-0.30689114111643145,287,500.0,0.0030217906,100,0.0038595903,-3.2189796894832803e-08,-0.06274202439277295
1.0,0.00012055566377529341,-0.07699887575210754,-0.3886586584886207,288,500.0,0.006117722,100,0.0062634246,-3.2189796894832803e-08,-0.06279152734888174
1.0,4.122993699775356e-05,-0.05551423058171928,-0.2797888368423203,289,500.0,0.0035225134,100,0.0036734783,-3.2189796894832803e-08,-0.0627663463912099
1.0,4.978060378427215e-05,-0.06447073034116269,-0.32515362552547117,290,500.0,0.0019691263,100,0.0025106238,-3.2189796894832803e-08,-0.06277222357724421
1.0,8.436780268819826e-05,-0.06572947682562648,-0.33162005727996496,291,500.0,0.004477815,100,0.00459836,-3.2189796894832803e-08,-0.06278238595954107
1.0,8.736009787280151e-05,-0.06822191728865239,-0.34436295828059754,292,500.0,0.00116872,100,0.0011891531,-3.2189796894832803e-08,-0.06280101449149007
1.0,6.27940818401517e-05,-0.06511264312090059,-0.32878311879214145,293,500.0,0.0022678268,100,0.0024925985,-3.2189796894832803e-08,-0.0628089040089966
1.0,0.0001264535810365123,-0.0766153092350897,-0.38653545176336096,294,500.0,0.0028098873,100,0.002915937,-3.2189796894832803e-08,-0.06285586457099011
1.0,4.0573496221633844e-05,-0.05640414991873481,-0.2844155314882226,295,500.0,0.0037519378,100,0.0039225933,-3.2189796894832803e-08,-0.06283399435182992
1.0,7.017299221917403e-05,-0.06633724130403645,-0.3347823601452798,296,500.0,0.003264024,100,0.003458022,-3.2189796894832803e-08,-0.06284582964558738
1.0,0.00011390702410965293,-0.08286440428993865,-0.4181212910533096,297,500.0,0.0003482159,100,0.0003809385,-3.2189796894832803e-08,-0.06291323225381752
1.0,5.528046380693573e-05,-0.06106883645322201,-0.30837341121529876,298,500.0,0.0022800164,100,0.002468369,-3.2189796894832803e-08,-0.06290704300616451
1.0,5.630149672779057e-05,-0.0554924451939045,-0.2795361245748764,299,500.0,0.0060503953,100,0.0060535017,-3.2189796894832803e-08,-0.06288224502017034
1.0,6.698531782273673e-05,-0.06073632417823495,-0.30600410489048985,300,500.0,0.008842495,100,0.00884251,-3.2189796894832803e-08,-0.06287509195069721
1.0,4.555166709251582e-05,-0.05257915748689689,-0.2655400957299485,301,500.0,0.0021400217,100,0.0024566595,-3.2189796894832803e-08,-0.06284088618835901
1.0,5.308237473929486e-05,-0.056050932640871076,-0.28283494492152284,302,500.0,0.002540757,100,0.0025871252,-3.2189796894832803e-08,-0.06281840289846666
1.0,7.672311201670488e-05,-0.06422581990150404,-0.32392613992887287,303,500.0,0.0028040619,100,0.002900827,-3.2189796894832803e-08,-0.06282304783907075
1.0,8.241502708035508e-05,-0.059771170195581806,-0.30192351492276726,304,500.0,0.0046020285,100,0.004623437,-3.2189796894832803e-08,-0.06281300876787506
1.0,3.615101879931882e-05,-0.05021878989183884,-0.2532333379564405,305,500.0,0.0011432903,100,0.0011639182,-3.2189796894832803e-08,-0.06277171624697002
1.0,8.153551287925262e-05,-0.062194403853054504,-0.31375875092309646,306,500.0,0.00048286637,100,0.00061672635,-3.2189796894832803e-08,-0.06276982960515984
1.0,5.452791365465776e-05,-0.05354010534843465,-0.2700652168256919,307,500.0,0.0018112824,100,0.0019298481,-3.2189796894832803e-08,-0.0627397653567666
1.0,6.945537348819512e-05,-0.05436113443648573,-0.2741729437034486,308,500.0,0.0042662406,100,0.004557478,-3.2189796894832803e-08,-0.06271256200962283
1.0,6.12621812945284e-05,-0.06227386952495204,-0.3141674164053375,309,500.0,0.0010994377,100,0.001202513,-3.2189796894832803e-08,-0.06271114229284395
1.0,8.03083712604548e-05,-0.06836841118344729,-0.3451061915245468,310,500.0,0.001850935,100,0.0020707313,-3.2189796894832803e-08,-0.06272939154732977
1.0,4.791083587557709e-05,-0.05036781758845019,-0.2542115569683915,311,500.0,0.0016976373,100,0.0017477287,-3.2189796894832803e-08,-0.06268964372109544
1.0,0.00012921842757849703,-0.07763207187152799,-0.3914625886128926,312,500.0,0.0027003558,100,0.0032371415,-3.2189796894832803e-08,-0.06273753611901349
1.0,6.127708810019483e-05,-0.060311502416081283,-0.30431042834199346,313,500.0,0.0028297782,100,0.0028302532,-3.2189796894832803e-08,-0.06272978521261435
1.0,7.490400506182578e-05,-0.06527431362540095,-0.3295294914902203,314,500.0,0.0035683298,100,0.0035684388,-3.2189796894832803e-08,-0.06273788880628564
1.0,7.144549541310407e-05,-0.05434253660947447,-0.2748980357866739,315,500.0,0.0044395817,100,0.004633958,-3.2189796894832803e-08,-0.06271123689454973
1.0,6.931536486846328e-05,-0.05131049433084533,-0.2586891064996154,316,500.0,0.0013228562,100,0.0014059942,-3.2189796894832803e-08,-0.0626751585952975
1.0,9.539313562214214e-05,-0.06284889094622036,-0.31790103248843904,317,500.0,0.009868469,100,0.010100565,-3.2189796894832803e-08,-0.0626757066468777
1.0,6.786580956847393e-05,-0.06812112296727886,-0.3436579924053401,318,500.0,0.004344873,100,0.0052870605,-3.2189796894832803e-08,-0.06269283059757079
1.0,8.005257241303921e-05,-0.0734649527787955,-0.3705647218740611,319,500.0,0.0066597597,100,0.006661437,-3.2189796894832803e-08,-0.06272659900566241
1.0,9.29289990295508e-05,-0.06420260521938448,-0.3248367661230109,320,500.0,0.0032781293,100,0.0033009367,-3.2189796894832803e-08,-0.06273121152508028
1.0,8.601414830161648e-05,-0.06706083631215583,-0.33834117504970673,321,500.0,0.0034036937,100,0.0037934978,-3.2189796894832803e-08,-0.06274469945276588
1.0,5.446657999039627e-05,-0.060412596614719115,-0.3050674374930304,322,500.0,0.0035166242,100,0.0038115543,-3.2189796894832803e-08,-0.06273745689736822
1.0,6.3465061446074e-05,-0.057756414508347585,-0.29130344544674686,323,500.0,0.0057696807,100,0.006236719,-3.2189796894832803e-08,-0.06272203571350128
1.0,0.00011632873410856112,-0.0717599952133749,-0.36208531575589326,324,500.0,0.0019095894,100,0.0019117676,-3.2189796894832803e-08,-0.06274993065022928
1.0,7.178025848058118e-05,-0.06716633909811497,-0.33905596844026087,325,500.0,0.002450186,100,0.0025433227,-3.2189796894832803e-08,-0.0627635195992997
1.0,7.358896069930115e-05,-0.05847360771727389,-0.29503557809746667,326,500.0,0.005590362,100,0.0056943144,-3.2189796894832803e-08,-0.06275036036039779
1.0,6.74509422352683e-05,-0.06505085605314795,-0.328498440316455,327,500.0,0.0013916806,100,0.001401931,-3.2189796894832803e-08,-0.06275739551542148
1.0,0.00010632955074434933,-0.07694695021463255,-0.3888130584571863,328,500.0,0.0074908966,100,0.009310165,-3.2189796894832803e-08,-0.06280065635291908
1.0,6.711382329661839e-05,-0.06310158153704752,-0.3178340482474272,329,500.0,0.0072556515,100,0.0076665026,-3.2189796894832803e-08,-0.06280157101913224
1.0,6.222650764480015e-05,-0.06160480966983413,-0.3110179452260451,330,500.0,0.0038063566,100,0.0042481977,-3.2189796894832803e-08,-0.06279794446958892
1.0,4.8193748855344845e-05,-0.05533624458627708,-0.2797222612668,331,500.0,0.0011815537,100,0.0014829399,-3.2189796894832803e-08,-0.06277540156963932
1.0,0.00012179444342665307,-0.07030558900386141,-0.3554457273574359,332,500.0,0.008624859,100,0.008709936,-3.2189796894832803e-08,-0.06279808285709179
1.0,0.00012158254401732589,-0.07938465274711831,-0.40120912163751293,333,500.0,0.0027956197,100,0.0029029844,-3.2189796894832803e-08,-0.06284789237628106
1.0,0.00011842083714339377,-0.07391716610456865,-0.37346065754566987,334,500.0,0.008338784,100,0.008350322,-3.2189796894832803e-08,-0.0628810339143897
1.0,6.0218067156051064e-05,-0.07003940349901311,-0.35303300242120256,335,500.0,0.0039827623,100,0.004448323,-3.2189796894832803e-08,-0.0629024021818065
1.0,6.447857714968562e-05,-0.05899134178896562,-0.29743135370498164,336,500.0,0.008383292,100,0.008384414,-3.2189796894832803e-08,-0.06289076212111352
1.0,7.189421959920212e-05,-0.06704196461260377,-0.3384087256092723,337,500.0,0.0020553702,100,0.0020580715,-3.2189796894832803e-08,-0.06290308022939688
1.0,5.6075882881000866e-05,-0.052891707224699394,-0.267120251468256,338,500.0,0.0037224004,100,0.003745798,-3.2189796894832803e-08,-0.06287346078263742
1.0,8.026451770342827e-05,-0.05454382390291577,-0.2758612006880839,339,500.0,0.0037402564,100,0.003981778,-3.2189796894832803e-08,-0.06284888958240224
1.0,6.234050178429007e-05,-0.0593732037271158,-0.29951499203866466,340,500.0,0.0023523332,100,0.0028148948,-3.2189796894832803e-08,-0.06283866697694553
1.0,7.348850668398388e-05,-0.06148109201537385,-0.31016794465646924,341,500.0,0.0012072396,100,0.0012073478,-3.2189796894832803e-08,-0.06283468581870046
1.0,0.00011533643058376723,-0.07188722209565018,-0.3632240072459807,342,500.0,0.0036778406,100,0.0038196899,-3.2189796894832803e-08,-0.06286115522301901
1.0,0.00012577344811355167,-0.08540455655520811,-0.43039779245596405,343,500.0,0.006802994,100,0.006940627,-3.2189796894832803e-08,-0.06292687942515367
1.0,3.678473541536011e-05,-0.04879675045369125,-0.24680729910212743,344,500.0,0.0008612764,100,0.00088410184,-3.2189796894832803e-08,-0.06288580346884129
1.0,4.9011804872243936e-05,-0.052929350151451234,-0.2668163612954808,345,500.0,0.00074649043,100,0.0010046102,-3.2189796894832803e-08,-0.06285694418386334
1.0,3.4720389996161436e-05,-0.05017263732702175,-0.2534888239341949,346,500.0,0.00044445196,100,0.00048581825,-3.2189796894832803e-08,-0.06282028433745629
1.0,8.049174049413854e-05,-0.06457360957637412,-0.3254170720793836,347,500.0,0.0007475944,100,0.0007493068,-3.2189796894832803e-08,-0.06282533714794308
1.0,8.333066749433928e-05,-0.06805269065299499,-0.34342205495189526,348,500.0,0.0034015062,100,0.0034671845,-3.2189796894832803e-08,-0.06284035827870471
1.0,7.179091302102408e-05,-0.059727651855821476,-0.3014463909743196,349,500.0,0.002134145,100,0.0025605815,-3.2189796894832803e-08,-0.06283143934912626
1.0,7.396700371276221e-05,-0.06532208161629977,-0.3292956616592684,350,500.0,0.0015673409,100,0.0019870868,-3.2189796894832803e-08,-0.06283855546988962
1.0,0.00021802205509347146,-0.09399487077973992,-0.474459990159954,351,500.0,0.015976725,100,0.01615347,-3.2189796894832803e-08,-0.0629273199009718
1.0,7.37029395294012e-05,-0.0625693291674647,-0.3157068192370429,352,500.0,0.0014623522,100,0.0015681734,-3.2189796894832803e-08,-0.06292630288184252
1.0,5.7892285594073456e-05,-0.056025385097156766,-0.2824182106221614,353,500.0,0.0037747838,100,0.005228954,-3.2189796894832803e-08,-0.06290675353967629
1.0,3.357121001461704e-05,-0.04524971499153455,-0.22843080098360588,354,500.0,0.00081797893,100,0.0010215621,-3.2189796894832803e-08,-0.06285687489970977
