Iteration,ReturnMax,ReturnMean,BatchSize,AvgEpLen,AvgRet,NatGrad2Norm,J,VarJ,NatGradInftyNorm,StepSize
181,-8.820760971538555e-08,-0.0977939385545614,100,500.0,-0.39876082604102786,0.010916776,-0.07882519389807255,0.00012026672031631861,0.0095997,0.001
182,-8.820760971538555e-08,-0.09770933611312152,100,500.0,-0.41593998786195063,0.010704715,-0.08239629421250401,0.00015207040252165026,0.010429528,0.001
183,-8.820760971538555e-08,-0.09779040323190621,100,500.0,-0.568914594152218,0.021301439,-0.1125446188507217,0.00034420941811921584,0.021281492,0.001
184,-8.820760971538555e-08,-0.09775086694181254,100,500.0,-0.4574634315251806,0.014096596,-0.09051572585466829,0.00018427102662662924,0.013637357,0.001
185,-8.820760971538555e-08,-0.09781398463416363,100,500.0,-0.5531977728332405,0.016752692,-0.10942764002676611,0.0001650424022118509,0.016681496,0.001
186,-8.820760971538555e-08,-0.09797699780460437,100,500.0,-0.6482623698322015,0.027205398,-0.1281344343361409,0.0003232101442393627,0.026948966,0.001
187,-8.820760971538555e-08,-0.09796330571230855,100,500.0,-0.48344806761420456,0.012938902,-0.09541657654528399,0.00015530149172903802,0.012639643,0.001
188,-8.820760971538555e-08,-0.09794268552588804,100,500.0,-0.4753172453446173,0.012665227,-0.09408671066525492,0.0001414983023717792,0.012495849,0.001
189,-8.820760971538555e-08,-0.09783590726523834,100,500.0,-0.3931705932579436,0.010013117,-0.07776159426309473,0.00012586054042606085,0.0098614795,0.001
190,-8.820760971538555e-08,-0.09780125197671483,100,500.0,-0.461688285776706,0.009858179,-0.0912514024457713,0.00016278052518127427,0.009772151,0.001
191,-8.820760971538555e-08,-0.09785101199952874,100,500.0,-0.5428798433350972,0.019553492,-0.10730541633417345,0.00021989937141380283,0.01954005,0.001
192,-8.820760971538555e-08,-0.0977717988462843,100,500.0,-0.4172655043560109,0.011866732,-0.0826420865765947,0.00018041212551140538,0.01180318,0.001
193,-8.820760971538555e-08,-0.09770391637983165,100,500.0,-0.4280823789502645,0.007959603,-0.08467048282092172,0.00010899038314175979,0.007912379,0.001
194,-8.820760971538555e-08,-0.09757830462978441,100,500.0,-0.3704664811412834,0.007171125,-0.07333523687066722,8.657043203576672e-05,0.0071506226,0.001
195,-8.820760971538555e-08,-0.0975687300060894,100,500.0,-0.4843219757714136,0.012559083,-0.09571125300925756,0.0001483496351147919,0.012559061,0.001
196,-8.820760971538555e-08,-0.09765472325527988,100,500.0,-0.5787169877117292,0.016931172,-0.1144234068474252,0.00017854110823201742,0.016876278,0.001
197,-8.820760971538555e-08,-0.09775386812373167,100,500.0,-0.5914554239259919,0.022215724,-0.11718626234027912,0.0002937395375898926,0.022198813,0.001
198,-8.820760971538555e-08,-0.09783726934971457,100,500.0,-0.5770212660677791,0.023839185,-0.11426731086834717,0.0003171235752204446,0.023741724,0.001
199,-8.820760971538555e-08,-0.0978503841974582,100,500.0,-0.5078830281130751,0.018887797,-0.100447124050698,0.0002838785902959664,0.018664476,0.001
200,-8.820760971538555e-08,-0.0979261420005809,100,500.0,-0.5709783211841954,0.019826708,-0.11300194482200014,0.00021740542251022954,0.019450773,0.001
201,-8.820760971538555e-08,-0.09796619919860933,100,500.0,-0.5356610237178436,0.021220176,-0.10597763880429208,0.00025288554186469754,0.021206014,0.001
202,-8.820760971538555e-08,-0.0981169144965217,100,500.0,-0.6487530289965688,0.030886142,-0.12841068937690928,0.00045998388440642544,0.030769788,0.001
203,-8.820760971538555e-08,-0.09800490966507192,100,500.0,-0.3813421436824915,0.008107766,-0.07537993371221317,0.00014077067025958286,0.007974833,0.001
204,-8.820760971538555e-08,-0.0978874930098554,100,500.0,-0.37472651279495195,0.009093635,-0.07405191200090434,9.970638249621699e-05,0.008898144,0.001
205,-8.820760971538555e-08,-0.09778155044823762,100,500.0,-0.38502813003845193,0.0082537485,-0.07616926787821039,0.0001243510322335683,0.0074033965,0.001
206,-8.820760971538555e-08,-0.09769447925318629,100,500.0,-0.4041035132819424,0.010716979,-0.07984488426766513,0.0001286759088673074,0.010714136,0.001
207,-8.820760971538555e-08,-0.09778325044731113,100,500.0,-0.5869374794769332,0.024095017,-0.11607011643702943,0.00031539330339892346,0.02406589,0.001
208,-8.820760971538555e-08,-0.09778932443582218,100,500.0,-0.500299501890805,0.014620172,-0.09904664005761012,0.0002009291424769484,0.01461889,0.001
209,-8.820760971538555e-08,-0.09777390092154761,100,500.0,-0.4779378698977,0.014711282,-0.09456580995243578,0.00016407205923633136,0.0145549225,0.001
210,-8.820760971538555e-08,-0.09775658940512841,100,500.0,-0.47583797280251594,0.013300389,-0.09413848247351336,0.00015943637865257977,0.012757393,0.001
211,-8.820760971538555e-08,-0.09777211550122977,100,500.0,-0.5101858135843106,0.0161577,-0.10103259568251916,0.0002334281519380011,0.01607251,0.001
212,-8.820760971538555e-08,-0.0977434485005661,100,500.0,-0.4633695533986835,0.011670202,-0.09169471136052534,0.00011582693123668524,0.011645257,0.001
213,-8.820760971538555e-08,-0.09786685482108895,100,500.0,-0.6277638245845489,0.020869382,-0.12402899477193687,0.00024735744256912395,0.020603517,0.001
214,-8.820760971538555e-08,-0.09776382518874353,100,500.0,-0.38361314116490336,0.008346035,-0.07581851349916792,7.897471071303011e-05,0.008239004,0.001
215,-8.820760971538555e-08,-0.0977632064722102,100,500.0,-0.49388823880970273,0.011747586,-0.09763080113407874,0.00015073483139446483,0.011547627,0.001
216,-8.820760971538555e-08,-0.09787093128435537,100,500.0,-0.6115820212211077,0.024362713,-0.12103176589556373,0.00032637325071190076,0.023695558,0.001
217,-8.820760971538555e-08,-0.09776872376841673,100,500.0,-0.383310922317875,0.007120296,-0.0756919003256753,7.654948359169294e-05,0.0063660825,0.001
218,-8.820760971538555e-08,-0.09782490330157922,100,500.0,-0.5565626790459006,0.016831018,-0.11001586199783649,0.00018460956555374283,0.016542293,0.001
219,-8.820760971538555e-08,-0.09787133329357509,100,500.0,-0.5456774312371536,0.013775491,-0.10799307154867314,0.00021560650365722343,0.013769475,0.001
220,-8.820760971538555e-08,-0.09796465479542522,100,500.0,-0.5991445797276957,0.01849153,-0.11840206370060763,0.0002432991622939271,0.018446472,0.001
221,-8.820760971538555e-08,-0.0978973370985661,100,500.0,-0.42014650449173385,0.011932077,-0.08308744378955907,0.00016361133756387033,0.011363836,0.001
222,-8.820760971538555e-08,-0.09786924729191654,100,500.0,-0.4631827478252091,0.013855575,-0.09166140002235944,0.0001587232471236028,0.013561317,0.001
223,-8.820760971538555e-08,-0.09787275633006584,100,500.0,-0.4993638828773288,0.01682733,-0.09865176279921453,0.00020508248179862027,0.016773669,0.001
224,-8.820760971538555e-08,-0.09788059898890952,100,500.0,-0.5037667951776603,0.018287575,-0.09962951191104913,0.0002930118911471523,0.018275945,0.001
225,-8.820760971538555e-08,-0.09782994956501703,100,500.0,-0.43724691132864346,0.013181618,-0.08648447861309988,0.0001995943417607494,0.012267773,0.001
226,-8.820760971538555e-08,-0.09783839313275672,100,500.0,-0.5051394467103784,0.016194807,-0.09973819587418399,0.000174448177325602,0.016161883,0.001
227,-8.820760971538555e-08,-0.09781107818299337,100,500.0,-0.4630679572387633,0.011960775,-0.09163789953648034,0.00014949585658853034,0.011825485,0.001
228,-8.820760971538555e-08,-0.09780544681835696,100,500.0,-0.487454753897407,0.015131715,-0.09652712704589052,0.00025096193932268936,0.015038254,0.001
229,-8.820760971538555e-08,-0.09776460715957377,100,500.0,-0.4472746682866904,0.012911175,-0.08845316495701049,0.0001656484703226339,0.012871563,0.001
230,-8.820760971538555e-08,-0.09772479838062784,100,500.0,-0.44797567955918355,0.012425327,-0.08860858800200785,0.00017360693248891703,0.012276579,0.001
231,-8.820760971538555e-08,-0.09776747176229374,100,500.0,-0.5429271064269041,0.021595731,-0.10758234954544763,0.0003019250142269432,0.02158511,0.001
232,-3.245116181929793e-08,-0.09785698195883816,100,500.0,-0.5996976883882447,0.017038308,-0.11853383736060005,0.0001810483417830763,0.01701508,0.001
233,-3.245116181929793e-08,-0.09787312485525866,100,500.0,-0.5140508529741421,0.009953301,-0.10161827682481434,0.0001319433276738209,0.009953256,0.001
234,-3.245116181929793e-08,-0.09780745902577899,100,500.0,-0.41748183328949834,0.01082067,-0.08250732075701325,0.00012636747470727434,0.010386109,0.001
235,-3.245116181929793e-08,-0.09775908378249856,100,500.0,-0.4369459367145548,0.014271099,-0.08643927685488512,0.00018464104239397286,0.014175171,0.001
236,-3.245116181929793e-08,-0.09769314604423636,100,500.0,-0.4153142962997864,0.011885136,-0.0821977775526158,0.00014234192776851895,0.011722763,0.001
237,-3.245116181929793e-08,-0.09767036132541258,100,500.0,-0.4669295249777572,0.011853292,-0.0922931676830052,0.00012752746625168217,0.011849979,0.001
238,-3.245116181929793e-08,-0.09771294876578805,100,500.0,-0.5453467269658018,0.01981964,-0.10780617213477037,0.0002741078461383999,0.01978936,0.001
239,-3.245116181929793e-08,-0.09767488352521211,100,500.0,-0.44819083925577563,0.0103530325,-0.088615356268138,0.00011559624403233191,0.010279524,0.001
240,-3.245116181929793e-08,-0.09758192933973832,100,500.0,-0.3811813205122105,0.008569265,-0.07536587901150242,0.00012838121046145317,0.008431802,0.001
241,-3.245116181929793e-08,-0.09758364235680717,100,500.0,-0.4954783973100213,0.01807789,-0.09799476645332753,0.00023318416958415154,0.01805639,0.001
242,-3.245116181929793e-08,-0.09758569942070683,100,500.0,-0.4957081226315729,0.008841765,-0.09808145182052559,0.00012789859995640128,0.008098704,0.001
243,-3.245116181929793e-08,-0.09754452505344582,100,500.0,-0.44227258657562246,0.012522515,-0.08758032817628504,0.00018693631064685894,0.012110602,0.001
244,-3.245116181929793e-08,-0.09751784453046337,100,500.0,-0.46051764184952687,0.015491986,-0.09103447744572454,0.00019136247181380774,0.0154538015,0.001
245,-3.245116181929793e-08,-0.0975762483372115,100,500.0,-0.5649205610361313,0.020298036,-0.11182677718375852,0.00029942605581335707,0.02002707,0.001
246,-3.245116181929793e-08,-0.0976442887774032,100,500.0,-0.5772435735560787,0.022293663,-0.1143141966243677,0.00032585728723273194,0.022277525,0.001
247,-3.245116181929793e-08,-0.09772095766821623,100,500.0,-0.5897518242819979,0.020063158,-0.116581504808225,0.00026233970280862504,0.020021703,0.001
248,-3.245116181929793e-08,-0.09778551901967412,100,500.0,-0.5757924826110815,0.02081685,-0.11373217282977083,0.0002469302081363287,0.020767108,0.001
249,-3.245116181929793e-08,-0.09773610604781306,100,500.0,-0.4318328282198472,0.010347222,-0.08548168902626856,0.00015993173525226053,0.010314927,0.001
250,-3.245116181929793e-08,-0.09772115235903181,100,500.0,-0.47474482557993847,0.016431421,-0.09399768385249957,0.00021504417045628725,0.01639813,0.001
251,-3.245116181929793e-08,-0.09770877188607188,100,500.0,-0.47908419918354517,0.014625097,-0.09461365364609138,0.00016535795652627318,0.014618936,0.001
252,-3.245116181929793e-08,-0.09768583160489214,100,500.0,-0.46505727941867653,0.014998085,-0.09192782102877577,0.00020360140791589865,0.014998031,0.001
253,-3.245116181929793e-08,-0.09774462624606628,100,500.0,-0.569085102008856,0.01608799,-0.11256087582195429,0.0002252516209907515,0.016067633,0.001
254,-3.245116181929793e-08,-0.09771572844167087,100,500.0,-0.4571860912014937,0.010796121,-0.09040458392963027,0.00015806221382533493,0.010794985,0.001
255,-3.245116181929793e-08,-0.09765380554403927,100,500.0,-0.41443059298248974,0.01255349,-0.08192538954561146,0.00014892917556982028,0.012501942,0.001
256,-3.245116181929793e-08,-0.09773418880911032,100,500.0,-0.5975698242164854,0.02141095,-0.11823192140222874,0.0002719851504584899,0.021278255,0.001
257,-3.245116181929793e-08,-0.0977295601723538,100,500.0,-0.4882948117135556,0.012571239,-0.09654462916268747,0.00014263876813764914,0.012522471,0.001
258,-3.245116181929793e-08,-0.0978221254601673,100,500.0,-0.6146254174184382,0.02455257,-0.12161140442823476,0.00031924126831588427,0.024543745,0.001
259,-3.245116181929793e-08,-0.09789327860898775,100,500.0,-0.5881418552081609,0.024555191,-0.11625079100466358,0.00031839122787926354,0.024509382,0.001
260,-3.245116181929793e-08,-0.09796650319706945,100,500.0,-0.5905935318976598,0.021920336,-0.11693167151022817,0.0003518735034258168,0.021896778,0.001
261,-3.245116181929793e-08,-0.09791267621245353,100,500.0,-0.42392806658401794,0.011625084,-0.08391766021231463,0.00016687409206392887,0.011240136,0.001
262,-3.245116181929793e-08,-0.09796637628445848,100,500.0,-0.5653051206315003,0.019649066,-0.11198209507775114,0.0002179240061783379,0.019637262,0.001
263,-3.245116181929793e-08,-0.09787438129932345,100,500.0,-0.37369359630276294,0.00844756,-0.07377169519394833,7.740333874708406e-05,0.008419448,0.001
264,-3.245116181929793e-08,-0.09783960822534782,100,500.0,-0.4473059562551652,0.011737804,-0.08869428976975477,0.00016975614242147267,0.011737791,0.001
265,-3.245116181929793e-08,-0.09778132154310763,100,500.0,-0.41654876818395714,0.008663042,-0.08239363743169793,9.942766916246498e-05,0.008304267,0.001
266,-3.245116181929793e-08,-0.0977789346527882,100,500.0,-0.4910084362028669,0.008920969,-0.09714640871813666,0.00017804378423571577,0.008908372,0.001
267,-3.245116181929793e-08,-0.09771659095878087,100,500.0,-0.41026397853779545,0.008961773,-0.08113316835283227,9.412838105733432e-05,0.008864068,0.001
268,-3.245116181929793e-08,-0.097681435938678,100,500.0,-0.44645122044535135,0.014181026,-0.08829504557121243,0.0001530089452021424,0.014140089,0.001
269,-3.245116181929793e-08,-0.09771783859828655,100,500.0,-0.5435786723648036,0.016096545,-0.10747375137337813,0.00019174178828057796,0.016063325,0.001
270,-3.245116181929793e-08,-0.09769341758474927,100,500.0,-0.4605757735465357,0.010511685,-0.09112416494321969,0.00012202013648691976,0.010134697,0.001
271,-3.245116181929793e-08,-0.09770343832930292,100,500.0,-0.5071814277850512,0.018655222,-0.10040903935879164,0.00020653650949817962,0.018393895,0.001
272,-3.245116181929793e-08,-0.09767623760888713,100,500.0,-0.4559500445640019,0.014309222,-0.09030484237620738,0.0003143612744921514,0.0142771965,0.001
273,-3.245116181929793e-08,-0.09764512335986146,100,500.0,-0.4509331532487121,0.012405613,-0.08918204762488027,0.00012268925748199126,0.011851993,0.001
274,-3.245116181929793e-08,-0.09757614760124203,100,500.0,-0.39844681862109754,0.008801915,-0.07874576549813496,0.00010267025220226053,0.008494308,0.001
275,-3.245116181929793e-08,-0.09752819344413285,100,500.0,-0.42660021749444094,0.011808619,-0.08438875439621912,0.000135808159271242,0.011802812,0.001
276,-3.245116181929793e-08,-0.0975854729007432,100,500.0,-0.5726762087160033,0.02225075,-0.11333732346858344,0.00029302337529473323,0.0222174,0.001
277,-3.245116181929793e-08,-0.09772350795045533,100,500.0,-0.685387816141577,0.028730003,-0.1358211816710064,0.00030957231924385974,0.028215025,0.001
278,-3.245116181929793e-08,-0.0977995394500283,100,500.0,-0.6010317081881419,0.02133207,-0.11886026483174263,0.00022766553569964577,0.0206994,0.001
279,-3.245116181929793e-08,-0.09780423806544916,100,500.0,-0.5007097120959808,0.014324771,-0.09911045315244822,0.00022564491591606472,0.013878812,0.001
280,-3.245116181929793e-08,-0.09778823724918538,100,500.0,-0.4713996085948415,0.011180104,-0.0933240095115937,0.00018259579230140447,0.011087556,0.001
281,-3.245116181929793e-08,-0.09772884188511073,100,500.0,-0.40986476098250935,0.008879389,-0.08109813994420711,0.00012980502678409378,0.00887097,0.001
282,-3.245116181929793e-08,-0.09777233098657595,100,500.0,-0.5558162110002347,0.020407096,-0.10999276849830453,0.0002455611832239153,0.020252367,0.001
283,-3.245116181929793e-08,-0.09789930633869938,100,500.0,-0.6757953385657456,0.025901504,-0.13370635563750116,0.0002741901155437169,0.0259014,0.001
284,-3.245116181929793e-08,-0.09788296052503169,100,500.0,-0.4711414618657392,0.011556835,-0.09325709525708,0.00014495852734856045,0.011536048,0.001
285,-3.245116181929793e-08,-0.09783906639299467,100,500.0,-0.43216802899110285,0.015365799,-0.08537313289447758,0.00020799085853892937,0.01528453,0.001
286,-3.245116181929793e-08,-0.09779477491180368,100,500.0,-0.4303725828433411,0.014131331,-0.08517170277237379,0.00024034856886292563,0.014012204,0.001
287,-3.245116181929793e-08,-0.09777498755858051,100,500.0,-0.46518643804178034,0.017842846,-0.0921158045367508,0.00027286182760952117,0.017643688,0.001
288,-3.245116181929793e-08,-0.09787235195752193,100,500.0,-0.6354947056683733,0.027912704,-0.12581593445370942,0.00038488871180868063,0.027368106,0.001
289,-3.245116181929793e-08,-0.09782993218425604,100,500.0,-0.4326854390454805,0.011673752,-0.08561303748367974,0.00011008007471556039,0.010792967,0.001
290,-3.245116181929793e-08,-0.09784606301692662,100,500.0,-0.5182982457387979,0.019508537,-0.10250787365872706,0.0002194214610230124,0.019240377,0.001
291,-3.245116181929793e-08,-0.09784698837835108,100,500.0,-0.49562823529081274,0.02198915,-0.09811534319144329,0.0003215391587827038,0.021964138,0.001
292,-3.245116181929793e-08,-0.0978629143232197,100,500.0,-0.5177654394267249,0.019011261,-0.1024973642799859,0.0002731767939101271,0.018879795,0.001
293,-3.245116181929793e-08,-0.09785630125361211,100,500.0,-0.4856134169949026,0.015108097,-0.09592528492819845,0.000188806738313763,0.0150754675,0.001
294,-3.245116181929793e-08,-0.09793215812896451,100,500.0,-0.606635042410835,0.022593467,-0.12015822260721816,0.00033869342300528915,0.022338765,0.001
295,-3.245116181929793e-08,-0.09783758847186634,100,500.0,-0.3543968035877843,0.009391884,-0.07003410928500309,0.00011984715814674519,0.009366398,0.001
296,-3.245116181929793e-08,-0.0978724152734405,100,500.0,-0.5468855466450114,0.021849116,-0.10814632173781889,0.0002714713007872898,0.021609396,0.001
297,-3.245116181929793e-08,-0.09794736760809802,100,500.0,-0.607170708894337,0.022759719,-0.12013325866672112,0.0003304767015000904,0.022745945,0.001
298,-3.245116181929793e-08,-0.09801556689022682,100,500.0,-0.5984414939802222,0.021096636,-0.1182707536824855,0.0002125050047019085,0.021076629,0.001
299,-3.245116181929793e-08,-0.09792418144163278,100,500.0,-0.35689781480751637,0.0070484127,-0.07069131776060857,9.848812287550455e-05,0.0069690812,0.001
300,-3.245116181929793e-08,-0.0978480380443117,100,500.0,-0.3795393408389247,0.004951211,-0.07508116224530874,7.864335790660877e-05,0.004886719,0.001
301,-3.245116181929793e-08,-0.09780067337240625,100,500.0,-0.42318736719775146,0.010541507,-0.0835912718007682,0.00011863444862547377,0.010511862,0.001
302,-3.245116181929793e-08,-0.09775301474476149,100,500.0,-0.4221677525078118,0.013038472,-0.0834077678236888,0.0001612327418314955,0.012583884,0.001
303,-3.245116181929793e-08,-0.09774134657981597,100,500.0,-0.47597540849529985,0.012316604,-0.0942175607662689,0.00017088685404874967,0.012211776,0.001
304,-3.245116181929793e-08,-0.09772750145891677,100,500.0,-0.4732696828398511,0.009220236,-0.09353242982645855,0.00013568774686836284,0.009219726,0.001
305,-3.245116181929793e-08,-0.09765956864619132,100,500.0,-0.38917291974848434,0.012119131,-0.07700799357765799,0.00013775389755846335,0.012118445,0.001
306,-3.245116181929793e-08,-0.09764401541898156,100,500.0,-0.46919199896065034,0.014451579,-0.09290028112000048,0.00020750191399911916,0.014360284,0.001
307,-3.245116181929793e-08,-0.09758381999274297,100,500.0,-0.4002344870360519,0.011824198,-0.0791640195637346,0.00014693632875675732,0.0110582085,0.001
308,-3.245116181929793e-08,-0.09751759325901775,100,500.0,-0.3903027385876363,0.007217677,-0.07718598600537784,0.00011978192017801283,0.0072176713,0.001
309,-3.245116181929793e-08,-0.09753173162524385,100,500.0,-0.5151571482805456,0.0135894045,-0.10188634842288441,0.00014620189551713922,0.013341613,0.001
310,-3.245116181929793e-08,-0.09754358849162652,100,500.0,-0.5117206228738983,0.013624223,-0.10120736020386797,0.00017129054691921531,0.01275983,0.001
311,-3.245116181929793e-08,-0.09748709695947806,100,500.0,-0.4044034566995455,0.010684796,-0.07997472199345489,0.00012124505628158575,0.010088508,0.001
312,-3.245116181929793e-08,-0.09749047625031786,100,500.0,-0.4980907810731852,0.012975,-0.09854143570149407,0.0002490739912347692,0.012821396,0.001
313,-3.245116181929793e-08,-0.09745405023710861,100,500.0,-0.4353873532142275,0.009049457,-0.08608913411582425,0.0001235730943401825,0.009046992,0.001
314,-3.245116181929793e-08,-0.09742725501164469,100,500.0,-0.44998508307822205,0.00880527,-0.08904034944144029,0.00013757966746130273,0.008793141,0.001
315,-3.245116181929793e-08,-0.09739487715948004,100,500.0,-0.44135812281967207,0.015068876,-0.08722823157978082,0.00019487719116064077,0.014966307,0.001
316,-3.245116181929793e-08,-0.09732619119341823,100,500.0,-0.3826972044272743,0.0105888415,-0.0756901118839503,0.0001581379843417099,0.01041163,0.001
317,-3.245116181929793e-08,-0.0973774301436824,100,500.0,-0.5748160423264369,0.024155704,-0.11356893842715379,0.0002835145180884993,0.0237339,0.001
318,-3.245116181929793e-08,-0.09741467598074394,100,500.0,-0.5518478245601373,0.02055067,-0.10922160632925314,0.00023126353613839298,0.020158775,0.001
319,-3.245116181929793e-08,-0.09738021659048286,100,500.0,-0.43682465853032404,0.008694996,-0.08642213048746311,0.00015257881769091823,0.008664856,0.001
320,-3.245116181929793e-08,-0.09742063889971819,100,500.0,-0.5583603000229914,0.0181978,-0.11031535554579007,0.00023224071112963916,0.018163187,0.001
321,-3.245116181929793e-08,-0.09745784250282868,100,500.0,-0.5527580173149605,0.019282537,-0.10936299549818455,0.00024117529723396449,0.019171635,0.001
322,-3.245116181929793e-08,-0.09742929771958281,100,500.0,-0.4471049200069601,0.010259513,-0.08826642229765792,0.00012144772850539582,0.009985854,0.001
323,-3.245116181929793e-08,-0.09736261904956109,100,500.0,-0.38382232999307264,0.0062067206,-0.07589208730256462,0.0001004387067538702,0.006037408,0.001
324,-3.245116181929793e-08,-0.09742272402656844,100,500.0,-0.59043342394217,0.014117366,-0.11683663159994088,0.00019564592428104728,0.013810897,0.001
325,-3.245116181929793e-08,-0.09744229724595917,100,500.0,-0.5249255964334414,0.011844898,-0.10378402032855445,0.00013670663913491736,0.011539772,0.001
326,-3.245116181929793e-08,-0.09744442264044828,100,500.0,-0.49567275769442065,0.017974801,-0.09813517584941173,0.0002183565012550515,0.017973013,0.001
327,-3.245116181929793e-08,-0.09743798218747292,100,500.0,-0.4825726717201608,0.01536068,-0.0953383945175084,0.0001934529749517494,0.015232216,0.001
328,-3.245116181929793e-08,-0.09751624946968931,100,500.0,-0.6224849624749419,0.026469659,-0.12310965075445109,0.00032078981983873475,0.025247406,0.001
329,-3.245116181929793e-08,-0.09747312433924392,100,500.0,-0.4211920508657072,0.006238358,-0.08332808155315323,9.57458226198624e-05,0.0062350472,0.001
330,-3.245116181929793e-08,-0.09748238019783086,100,500.0,-0.5085531571505293,0.01745843,-0.1005275576729296,0.00017998830440725227,0.015731769,0.001
331,-3.245116181929793e-08,-0.09746350259934819,100,500.0,-0.46181778230122617,0.011623027,-0.09123389510007066,0.00012357495948975085,0.011560337,0.001
332,-3.245116181929793e-08,-0.097527613181278,100,500.0,-0.6004317167504566,0.025450036,-0.11874821580004959,0.00034579251936882284,0.025372878,0.001
333,-3.245116181929793e-08,-0.09760274815292919,100,500.0,-0.6196706823197732,0.022630913,-0.12254755874112255,0.00031727148200216175,0.022494726,0.001
334,-3.245116181929793e-08,-0.09770464496597575,100,500.0,-0.665748298681253,0.028741557,-0.13163628371048164,0.000372371189180407,0.028601032,0.001
335,-3.245116181929793e-08,-0.09768308558870899,100,500.0,-0.45740927191502156,0.012968665,-0.09048225358160454,0.00016759227790150537,0.012843414,0.001
336,-3.245116181929793e-08,-0.09759930672185661,100,500.0,-0.35180383356797384,0.0043651573,-0.06953338632631263,7.88395228563571e-05,0.0042090802,0.001
337,-3.245116181929793e-08,-0.0976267362112432,100,500.0,-0.5400999166156305,0.016572634,-0.10684304464513365,0.00019354462313732579,0.016340677,0.001
338,-3.245116181929793e-08,-0.09761005474034956,100,500.0,-0.4648968325955019,0.016860174,-0.09198839904919795,0.00020407964866997968,0.016859312,0.001
339,-3.245116181929793e-08,-0.0976051712928482,100,500.0,-0.48533322498200826,0.017938036,-0.09595456603738381,0.00024489322857339924,0.017885858,0.001
340,-3.245116181929793e-08,-0.09762333964516444,100,500.0,-0.524796799054986,0.014280051,-0.10378241108037402,0.00015111190145807076,0.014182615,0.001
341,-3.245116181929793e-08,-0.09762484247003786,100,500.0,-0.4959515248744868,0.016986717,-0.09813580292700137,0.00021947580202638902,0.01677955,0.001
342,-3.245116181929793e-08,-0.09771086548107642,100,500.0,-0.6420566179338099,0.024343742,-0.12704471224522285,0.0003087721777744335,0.023590492,0.001
343,-3.245116181929793e-08,-0.09767074878288999,100,500.0,-0.42339093336384154,0.012342415,-0.08395083800312926,0.0002705496667119774,0.0117399385,0.001
344,-3.245116181929793e-08,-0.09763740590977052,100,500.0,-0.4369100351256784,0.012499551,-0.08620080042979113,0.0001286345967084374,0.012499438,0.001
345,-3.245116181929793e-08,-0.09759895480752472,100,500.0,-0.4263555182063265,0.012290277,-0.08437177563497586,0.00014308369881373538,0.012128677,0.001
346,-3.245116181929793e-08,-0.0975730490390047,100,500.0,-0.44880210686683614,0.012857261,-0.08863555889959583,0.0001249527825526488,0.012842385,0.001
347,-3.245116181929793e-08,-0.09756771524162304,100,500.0,-0.4833650477218267,0.014769613,-0.09572222134756571,0.00020546437897315525,0.01474308,0.001
348,-3.245116181929793e-08,-0.09755283030562092,100,500.0,-0.46727225515105353,0.012249802,-0.09238775751288685,0.00018409489391975792,0.012198329,0.001
349,-3.245116181929793e-08,-0.09754630734741364,100,500.0,-0.4818740306432408,0.012002337,-0.09527631789128148,0.0001539245463466487,0.011958812,0.001
350,-3.245116181929793e-08,-0.09751863386296639,100,500.0,-0.4440424097637991,0.013035292,-0.08786058779087512,0.0001847287485601203,0.0126699675,0.001
351,-3.245116181929793e-08,-0.09764904918914442,100,500.0,-0.7237385608641188,0.039033223,-0.1432944133514589,0.0006169153420166338,0.038934913,0.001
352,-3.245116181929793e-08,-0.0976730092641693,100,500.0,-0.5367081826938573,0.015620955,-0.10608299559790067,0.00018373491120645712,0.015558683,0.001
353,-3.245116181929793e-08,-0.09759619905939661,100,500.0,-0.35663250569026933,0.010414235,-0.07055900697941031,0.00013894586718579295,0.008984936,0.001
354,-3.245116181929793e-08,-0.09750649363689197,100,500.0,-0.3328977205271416,0.009714979,-0.06584047949275125,0.0001202801698424914,0.009713866,0.001
355,-3.245116181929793e-08,-0.09747119668642348,100,500.0,-0.4298363313955065,0.013978363,-0.08497607622058138,0.00015840977746927189,0.013911123,0.001
356,-3.245116181929793e-08,-0.09746983808742699,100,500.0,-0.49091501115766,0.016340299,-0.09698753544367061,0.00020316701686069803,0.016192479,0.001
357,-3.245116181929793e-08,-0.09740486676431818,100,500.0,-0.37591101811259003,0.009960603,-0.07427507573758357,9.254601582822026e-05,0.009650364,0.001
358,-3.245116181929793e-08,-0.09739963690176012,100,500.0,-0.48364037465877274,0.014583696,-0.09553257596853033,0.00019085741122504778,0.013048068,0.001
359,-3.245116181929793e-08,-0.09742749407961891,100,500.0,-0.5434722906973001,0.021807604,-0.1074003637530663,0.0002702313944828176,0.021785723,0.001
360,-3.245116181929793e-08,-0.09739268678208636,100,500.0,-0.42934066128802534,0.010758263,-0.08489686696789782,0.00013846778098758873,0.010314926,0.001
361,-3.245116181929793e-08,-0.09738270607926144,100,500.0,-0.47461635871318847,0.014410351,-0.09378965306229364,0.00016386867141782196,0.014351777,0.001
362,-3.245116181929793e-08,-0.09736174540388513,100,500.0,-0.4538804719638012,0.012075442,-0.08979494159304025,0.00014925065698089508,0.012025307,0.001
363,-3.245116181929793e-08,-0.0973973121023968,100,500.0,-0.5579318700241276,0.015710723,-0.11027245696361553,0.00019373052675319966,0.015565553,0.001
