AvgEpLen,VarJ,StepSize,ReturnMax,NatGradInftyNorm,Iteration,BatchSize,AvgRet,J,NatGrad2Norm,ReturnMean
500.0,8.790240403260216e-05,0.1,-6.658524634751643e-08,0.0034455385,179,100,-0.33606873195531917,-0.0665449540394465,0.0036448045,-0.0702027015064086
500.0,7.8794730602346e-05,0.1,-6.658524634751643e-08,0.0043543456,180,100,-0.28307973664541136,-0.05605287281948068,0.004552375,-0.07012409134703677
500.0,4.913733205496683e-05,0.1,-6.658524634751643e-08,0.0024176743,181,100,-0.24731323233375688,-0.048967409517312675,0.0024556143,-0.07000720360212118
500.0,6.285498259992111e-05,0.1,-6.658524634751643e-08,0.0018654773,182,100,-0.3175819537820668,-0.06298449347852683,0.0024477204,-0.06996861728276076
500.0,0.0001481632209624518,0.1,-6.658524634751643e-08,0.005649599,183,100,-0.3683411357998328,-0.07288017382071699,0.0056851734,-0.06998452742777692
500.0,6.866682877028808e-05,0.1,-6.658524634751643e-08,0.0015719286,184,100,-0.3107461164465926,-0.06154456615770845,0.0018587285,-0.06993865807304828
500.0,5.6542102604733976e-05,0.1,-6.658524634751643e-08,0.003045161,185,100,-0.3098728934318212,-0.06139497393367502,0.0032012488,-0.06989247599661924
500.0,0.000106082860328564,0.1,-6.658524634751643e-08,0.009709013,186,100,-0.386429652916782,-0.07649828841379543,0.009940323,-0.0699279911171417
500.0,5.937011581171389e-05,0.1,-6.658524634751643e-08,0.0015253453,187,100,-0.3383418818617482,-0.0669635921344846,0.0019191061,-0.06991213871616492
500.0,5.454049278797538e-05,0.1,-6.658524634751643e-08,0.0008575752,188,100,-0.2967096988283801,-0.058827808524756185,0.00085757574,-0.06985317951301913
500.0,5.023080891911498e-05,0.1,-6.658524634751643e-08,0.0016732315,189,100,-0.24805394069920697,-0.04917996188787035,0.0017020744,-0.06974379740918236
500.0,9.183571934410605e-05,0.1,-6.658524634751643e-08,0.0027009258,190,100,-0.3039534996582595,-0.06018721908686016,0.0027059242,-0.06969349962853855
500.0,6.441414922021996e-05,0.1,-6.658524634751643e-08,0.005399315,191,100,-0.32192651208798195,-0.06367920478159367,0.0055346573,-0.0696620111738425
500.0,7.323537859371386e-05,0.1,-6.658524634751643e-08,0.00037256145,192,100,-0.29124698422499024,-0.0577664156525745,0.00037285738,-0.06960005494716924
500.0,5.708996589080134e-05,0.1,-6.658524634751643e-08,0.0044037104,193,100,-0.3114000620706882,-0.06170593469302472,0.004431314,-0.06955915276968663
500.0,4.1089457725587893e-05,0.1,-6.658524634751643e-08,0.0023021644,194,100,-0.23558396485575217,-0.04674513484571099,0.0024590045,-0.06944155473915066
500.0,5.9061235784711216e-05,0.1,-6.658524634751643e-08,0.00020729627,195,100,-0.3049937797292156,-0.060362986900347505,0.0002749197,-0.06939499798100296
500.0,6.466772242379142e-05,0.1,-6.658524634751643e-08,0.0012830943,196,100,-0.36533353014708675,-0.07233049904395165,0.0013871051,-0.06940997502724248
500.0,0.00010953195298977286,0.1,-6.658524634751643e-08,0.006465372,197,100,-0.3555534708623138,-0.07045312368807202,0.0065066363,-0.06941527019810965
500.0,0.00010863423615115239,0.1,-6.658524634751643e-08,0.008171206,198,100,-0.3495539401918559,-0.06925609109068744,0.008254058,-0.06941446626322369
500.0,0.00011430350073920499,0.1,-6.658524634751643e-08,0.0053547085,199,100,-0.298870218632942,-0.05914549339497286,0.005672317,-0.06936286338448874
500.0,7.206199595814788e-05,0.1,-6.658524634751643e-08,0.0043187453,200,100,-0.33638436221502155,-0.06667061277259559,0.0044976287,-0.06934940213142927
500.0,7.498872484546868e-05,0.1,-6.658524634751643e-08,0.0070654955,201,100,-0.31070348128955344,-0.06154252339627855,0.007097394,-0.06931056193871708
500.0,0.00016988774227606792,0.1,-6.658524634751643e-08,0.012327629,202,100,-0.39771354123356856,-0.07873875869595719,0.012371227,-0.06935723618008957
500.0,7.21385894758546e-05,0.1,-6.658524634751643e-08,0.0035055343,203,100,-0.28613090587709883,-0.0566844818855706,0.0036961494,-0.06929480881903283
500.0,3.691145490979834e-05,0.1,-6.658524634751643e-08,0.0005820486,204,100,-0.21471830883152662,-0.04254849321423511,0.0006894789,-0.06916369942881323
500.0,6.299857494999142e-05,0.1,-6.658524634751643e-08,0.004809344,205,100,-0.31162013086803475,-0.06179125185309332,0.005808551,-0.06912773626990727
500.0,4.734241672278041e-05,0.1,-6.658524634751643e-08,0.0012981793,206,100,-0.22615893453408656,-0.04476635471630658,0.001505139,-0.06900947713615194
500.0,0.00010206170402251006,0.1,-6.658524634751643e-08,0.0072248704,207,100,-0.3734304400172045,-0.07395590258929943,0.007240971,-0.06903337291128792
500.0,7.951097364839494e-05,0.1,-6.658524634751643e-08,0.000352062,208,100,-0.35136384259780507,-0.06968109149990763,0.00035215152,-0.06903648694296396
500.0,5.2670555436893205e-05,0.1,-6.658524634751643e-08,0.0015556074,209,100,-0.293975938263072,-0.05827218573975594,0.0021031513,-0.06898498310945579
500.0,6.3804825043411e-05,0.1,-6.658524634751643e-08,0.0015206141,210,100,-0.31199754100915306,-0.0618332085384097,0.0016747115,-0.06895092704006986
500.0,9.945359550915341e-05,0.1,-6.658524634751643e-08,0.0020636541,211,100,-0.31284208020723475,-0.062026110875242214,0.0020662483,-0.06891810800611334
500.0,4.461526409732034e-05,0.1,-6.658524634751643e-08,0.0002606059,212,100,-0.24792402574700528,-0.04915490859473201,0.00027574235,-0.06882488536738039
500.0,9.613409337175225e-05,0.1,-6.658524634751643e-08,0.0031369708,213,100,-0.37992752444861816,-0.0751610748627962,0.003474113,-0.06885463273590348
500.0,2.7918701690877863e-05,0.1,-6.658524634751643e-08,0.0017206796,214,100,-0.2333589742013428,-0.046234620483980665,0.0017912108,-0.06874893174407207
500.0,7.14422374770882e-05,0.1,-6.658524634751643e-08,0.0027066045,215,100,-0.3330432485278866,-0.06603512674513536,0.0027076227,-0.0687363093952398
500.0,0.00012333859082686195,0.1,-6.658524634751643e-08,0.006641908,216,100,-0.36696012555706514,-0.07264568922727754,0.0076886746,-0.06875440837594368
500.0,4.536918842967849e-05,0.1,-6.658524634751643e-08,0.003018668,217,100,-0.21618925603906647,-0.04284688401853765,0.0030523352,-0.06863501886277591
500.0,6.823689099219519e-05,0.1,-6.658524634751643e-08,0.0018024499,218,100,-0.34310223755106434,-0.06794140266866536,0.0021101846,-0.06863183713711485
500.0,0.00011437008328442827,0.1,-6.658524634751643e-08,0.0018905525,219,100,-0.35664254752860736,-0.07072460778851658,0.0020195134,-0.06864139316748656
500.0,0.00010650963487891895,0.1,-6.658524634751643e-08,0.001981816,220,100,-0.3592314826278183,-0.07107920080835087,0.0023790032,-0.06865247411130866
500.0,6.63886313419119e-05,0.1,-6.658524634751643e-08,0.00075669715,221,100,-0.28706292165113106,-0.05686431835446919,0.0009726937,-0.06859913404001074
500.0,5.261678537151004e-05,0.1,-6.658524634751643e-08,0.0021868043,222,100,-0.30563959913789573,-0.0606088259222951,0.0022158932,-0.06856314166110211
500.0,6.743035688376379e-05,0.1,-6.658524634751643e-08,0.0031111115,223,100,-0.30323606410793286,-0.05999982737732846,0.003272693,-0.06852474114861883
500.0,0.00012283192119567034,0.1,-6.658524634751643e-08,0.00461554,224,100,-0.2969430954807252,-0.058794086557507966,0.0049558813,-0.06848130072633708
500.0,8.986931946680432e-05,0.1,-6.658524634751643e-08,0.0026520125,225,100,-0.2731634571299129,-0.05409066201968594,0.002662013,-0.0684173423320853
500.0,4.9073874540898415e-05,0.1,-6.658524634751643e-08,0.0020767355,226,100,-0.3134803710085311,-0.06196494511026365,0.0021693,-0.06838879190190025
500.0,6.310533100511897e-05,0.1,-6.658524634751643e-08,0.0012720145,227,100,-0.30039232631376134,-0.05953777431978691,0.001656506,-0.06834980063501868
500.0,0.00011051730714258158,0.1,-6.658524634751643e-08,0.00060783373,228,100,-0.35161396042651466,-0.06974696496240053,0.0006078363,-0.06835592854873528
500.0,6.262035064614522e-05,0.1,-6.658524634751643e-08,0.00055939116,229,100,-0.2819860247574287,-0.05585906433997292,0.000733947,-0.06830135708930837
500.0,7.484559786452074e-05,0.1,-6.658524634751643e-08,0.0006531182,230,100,-0.25604070926282485,-0.05073352148192491,0.00090689707,-0.06822497519536322
500.0,0.00010414956657551721,0.1,-6.658524634751643e-08,0.0058085225,231,100,-0.3455978619839967,-0.06852924095965744,0.0059626545,-0.06822629236317401
500.0,7.716083908662429e-05,0.1,-6.658524634751643e-08,0.0010580035,232,100,-0.33523419615873146,-0.06636870628266735,0.0010815631,-0.06821828552662011
500.0,7.421890328913178e-05,0.1,-6.658524634751643e-08,0.005776449,233,100,-0.3698234499587078,-0.07327563915451496,0.005826022,-0.06823999090699734
500.0,4.835745909478122e-05,0.1,-6.658524634751643e-08,0.0016120116,234,100,-0.28307658694188337,-0.05610678930791562,0.0021250816,-0.06818813961811238
500.0,5.82169772496278e-05,0.1,-6.658524634751643e-08,0.0017290682,235,100,-0.28493643572942584,-0.05643011694734557,0.0020198785,-0.06813810547908783
500.0,4.771113379516057e-05,0.1,-6.658524634751643e-08,0.000956084,236,100,-0.27469702649511957,-0.05445229587539252,0.0009584106,-0.06808011476042812
500.0,4.7878730314788534e-05,0.1,-6.658524634751643e-08,0.0010161278,237,100,-0.29203151796463084,-0.05784479473028178,0.0011693855,-0.0680369277560815
500.0,9.758374506325474e-05,0.1,-6.658524634751643e-08,0.0039327815,238,100,-0.3506048765602268,-0.06936921478647105,0.004149943,-0.068042525600747
500.0,5.011568569362798e-05,0.1,-6.658524634751643e-08,0.0020778144,239,100,-0.28219040175215665,-0.055922603064316595,0.0029255196,-0.06799181462779122
500.0,6.205700967297042e-05,0.1,-6.658524634751643e-08,0.0023949076,240,100,-0.25978630560327387,-0.05148151928029474,0.002403742,-0.06792302173051
500.0,7.354824671374897e-05,0.1,-6.658524634751643e-08,0.003973262,241,100,-0.313179440099627,-0.06198114326371387,0.0039738244,-0.06789836663313739
500.0,9.115694352462591e-05,0.1,-6.658524634751643e-08,0.0059696306,242,100,-0.3249657098790459,-0.06441912851661467,0.006021417,-0.06788398961612697
500.0,7.889879929258122e-05,0.1,-6.658524634751643e-08,0.0017875615,243,100,-0.33615488415265277,-0.06668239051879422,0.0023576017,-0.06787904476387457
500.0,5.817577152451048e-05,0.1,-6.658524634751643e-08,0.0022099975,244,100,-0.30375049023442124,-0.06015694499070811,0.0023112567,-0.06784739681398454
500.0,0.00012730838205899503,0.1,-6.658524634751643e-08,0.0044120452,245,100,-0.33593284617353547,-0.0665912173067858,0.005121824,-0.06784226955068985
500.0,0.00011596944928284664,0.1,-6.658524634751643e-08,0.0046887933,246,100,-0.39094427879499444,-0.07746780272502819,0.00468967,-0.06788139773432539
500.0,0.00010057358654354651,0.1,-6.658524634751643e-08,0.0030502724,247,100,-0.3684661111230525,-0.0729141813864206,0.003147696,-0.06790177337664156
500.0,8.751161474036522e-05,0.1,-6.658524634751643e-08,0.0059802537,248,100,-0.29880153178366164,-0.059146901585616626,0.006003621,-0.0678664714742584
500.0,7.673038150807552e-05,0.1,-6.658524634751643e-08,0.0027777122,249,100,-0.30895040936351587,-0.061304299933882464,0.0028652032,-0.0678401173716866
500.0,6.99526833056806e-05,0.1,-6.658524634751643e-08,0.0023531164,250,100,-0.3165229864254754,-0.06276673635075274,0.0024232839,-0.06781982384760286
500.0,5.158497395611e-05,0.1,-6.658524634751643e-08,0.0011028567,251,100,-0.29999720674886077,-0.059357915129105,0.0011692924,-0.06778611106386383
500.0,7.346425534504192e-05,0.1,-6.658524634751643e-08,0.0019854938,252,100,-0.28664080545706555,-0.056698048412008845,0.0021438026,-0.06774211081524537
500.0,0.00010302914466578409,0.1,-6.658524634751643e-08,0.0026950121,253,100,-0.37282170219301064,-0.07387509983816869,0.0028143935,-0.06776635187857707
500.0,7.93136496126592e-05,0.1,-6.658524634751643e-08,0.0023147408,254,100,-0.2985938926621359,-0.059159234965590744,0.0023495855,-0.06773246559151806
500.0,4.973344117896225e-05,0.1,-6.658524634751643e-08,0.002566541,255,100,-0.20788825986306508,-0.04117117896600847,0.0028446638,-0.06762830368318275
500.0,0.00010081863449746169,0.1,-6.658524634751643e-08,0.004462992,256,100,-0.35213543330528657,-0.06970701002640704,0.00453689,-0.06763642362983596
500.0,5.964208707425297e-05,0.1,-6.658524634751643e-08,0.0009400151,257,100,-0.2942267939014297,-0.05832408943809526,0.0009697536,-0.06760018886644396
500.0,0.00010823508558725635,0.1,-6.658524634751643e-08,0.006712339,258,100,-0.3733953067106365,-0.07392199660828036,0.006749795,-0.06762469199722629
500.0,0.00010296686429021474,0.1,-6.658524634751643e-08,0.008245271,259,100,-0.32808381903583667,-0.06488563030511829,0.00825599,-0.06761411646945753
500.0,0.0001498495515463571,0.1,-6.658524634751643e-08,0.004240462,260,100,-0.3712662833035835,-0.07357921952160415,0.004292774,-0.06763705917350425
500.0,7.177998736430145e-05,0.1,-6.658524634751643e-08,0.0027918846,261,100,-0.29133104607971755,-0.057776245561793255,0.003181711,-0.06759927827844021
500.0,6.521359620218989e-05,0.1,-6.658524634751643e-08,0.003051689,262,100,-0.3495088202280383,-0.06936894925370596,0.0032893145,-0.06760603274781146
500.0,2.4688682820190223e-05,0.1,-6.658524634751643e-08,0.0011761796,263,100,-0.21147626928017346,-0.0419009025595766,0.0012949541,-0.0675082946102136
500.0,7.358483513015789e-05,0.1,-6.658524634751643e-08,0.0016505511,264,100,-0.3008250108939293,-0.059636768716309935,0.0021235829,-0.06747847822425185
500.0,5.114184051176452e-05,0.1,-6.658524634751643e-08,0.003290791,265,100,-0.2608397981881218,-0.051720066762541386,0.003869204,-0.06741901252062275
500.0,0.00010641786701610688,0.1,-6.658524634751643e-08,0.008079967,266,100,-0.4098349293451948,-0.08129843196655306,0.008102614,-0.06747119078921647
500.0,3.948045527706694e-05,0.1,-6.658524634751643e-08,0.0026123067,267,100,-0.2625529730426744,-0.052047619506786776,0.0026888049,-0.06741342460463809
500.0,4.289195377823427e-05,0.1,-6.658524634751643e-08,0.0023869372,268,100,-0.25104608032481285,-0.04974630201973327,0.0028304346,-0.06734750250544068
500.0,7.290939421624126e-05,0.1,-6.658524634751643e-08,0.00013267029,269,100,-0.3481341326565108,-0.06892276906534935,0.00015535676,-0.06735335851495708
500.0,6.087917969290956e-05,0.1,-6.658524634751643e-08,0.0024966395,270,100,-0.2789831212046533,-0.05531612889973902,0.0025208709,-0.06730877618304885
500.0,5.7704995451891254e-05,0.1,-6.658524634751643e-08,0.004855387,271,100,-0.2802218700064159,-0.05555944503735447,0.0050596166,-0.0672654207175666
500.0,0.0001475717023194978,0.1,-6.658524634751643e-08,0.0012249725,272,100,-0.3653110365184038,-0.07249024799817504,0.0015674119,-0.06728462964139235
500.0,4.276245985759862e-05,0.1,-6.658524634751643e-08,0.0016493705,273,100,-0.25440061558655047,-0.0503950717023051,0.0016493738,-0.06722276312879497
500.0,4.616162613273485e-05,0.1,-6.658524634751643e-08,0.0028417322,274,100,-0.26310917570009706,-0.05213801815529468,0.003163836,-0.06716770931502307
500.0,4.611287487550884e-05,0.1,-6.658524634751643e-08,0.00031255864,275,100,-0.26725889248255663,-0.05299923839022107,0.00033272046,-0.06711618760256924
500.0,9.656956562376276e-05,0.1,-6.658524634751643e-08,0.0051868036,276,100,-0.3647262058118993,-0.07227842847326087,0.00519694,-0.06713489137383986
500.0,9.449532847526402e-05,0.1,-6.658524634751643e-08,0.009091227,277,100,-0.3786798815572251,-0.0752011293454998,0.009444914,-0.06716401136651734
500.0,7.297209237449714e-05,0.1,-6.658524634751643e-08,0.004402138,278,100,-0.35541084949251506,-0.07042317902118998,0.0056108707,-0.06717573499117444
500.0,0.00010524950041685086,0.1,-6.658524634751643e-08,0.0019830638,279,100,-0.3585560872402286,-0.07111528077890393,0.0025548365,-0.06718985522697275
500.0,9.306785562113103e-05,0.1,-6.658524634751643e-08,0.0041620997,280,100,-0.35507131074885684,-0.07044062245143153,0.0042041685,-0.06720146510991724
500.0,6.866948248597419e-05,0.1,-6.658524634751643e-08,0.0021875245,281,100,-0.2456999585403451,-0.04872300442425577,0.0022073109,-0.06713570546334904
500.0,8.194535833318016e-05,0.1,-6.658524634751643e-08,0.005081796,282,100,-0.3080113315324036,-0.06105067384701455,0.00562,-0.06711412733705
500.0,9.097144988642676e-05,0.1,-6.658524634751643e-08,0.008143821,283,100,-0.3349466637890029,-0.0663419630524445,0.008144959,-0.06711139884134468
500.0,6.659492594242795e-05,0.1,-6.658524634751643e-08,0.0021705506,284,100,-0.30098166275086585,-0.05974645255730935,0.0024153271,-0.06708546593189385
500.0,6.409002440634028e-05,0.1,-6.658524634751643e-08,0.0026805224,285,100,-0.27589808985628883,-0.05455222736448828,0.0030561348,-0.06704148965621874
500.0,9.917902635529497e-05,0.1,-6.658524634751643e-08,0.00076003943,286,100,-0.29720978842924045,-0.05895094250818549,0.000783079,-0.06701320102982701
500.0,9.854461188941903e-05,0.1,-6.658524634751643e-08,0.0035982006,287,100,-0.304636439949678,-0.06041976596381688,0.004652968,-0.06699022738848202
500.0,0.0001316963835861143,0.1,-6.658524634751643e-08,0.008009686,288,100,-0.3937159973280637,-0.07798811223579638,0.008173511,-0.06702841448864633
500.0,3.815172997409416e-05,0.1,-6.658524634751643e-08,0.0016911069,289,100,-0.2735376099423971,-0.05424953432414823,0.002203287,-0.06698419691022245
500.0,5.5392718857589504e-05,0.1,-6.658524634751643e-08,0.0037598712,290,100,-0.3247778331914224,-0.06436925055373766,0.004115742,-0.06697517985382077
500.0,9.741603729981076e-05,0.1,-6.658524634751643e-08,0.006501715,291,100,-0.3274747645898513,-0.06489521822942444,0.006579413,-0.06696803221937268
500.0,9.50382281689067e-05,0.1,-6.658524634751643e-08,0.002803002,292,100,-0.33938173492623874,-0.06720958638105098,0.0030833883,-0.0669688594596524
500.0,6.396334353917795e-05,0.1,-6.658524634751643e-08,0.0010108721,293,100,-0.3214707149466732,-0.06362347167806484,0.0010212958,-0.0669574417539132
500.0,0.00013444967753993122,0.1,-6.658524634751643e-08,0.0033925124,294,100,-0.3882692246996615,-0.07694133372760557,0.00445989,-0.06699140057015024
500.0,3.929540614351898e-05,0.1,-6.658524634751643e-08,0.0019673714,295,100,-0.26699687110809817,-0.05291507963177618,0.002268012,-0.06694368422798626
500.0,7.804887706461588e-05,0.1,-6.658524634751643e-08,0.0051182136,296,100,-0.33588876884064633,-0.06652925514785765,0.005279081,-0.06694228412974258
500.0,0.00012119084671967966,0.1,-6.658524634751643e-08,0.0028829414,297,100,-0.41585571575314134,-0.08238311514413044,0.00289839,-0.06699427345975735
500.0,6.0065159030967596e-05,0.1,-6.658524634751643e-08,0.004372096,298,100,-0.31812629003634685,-0.06296896362730768,0.004478835,-0.06698076570864175
500.0,5.0504127781405916e-05,0.1,-6.658524634751643e-08,0.004224274,299,100,-0.26184918179861477,-0.05197764930180368,0.0042242743,-0.06693058806179614
500.0,5.9682379218529085e-05,0.1,-6.658524634751643e-08,0.0074379398,300,100,-0.2937946980803053,-0.05829851529407639,0.007438589,-0.06690181448590374
500.0,4.5139724886652876e-05,0.1,-6.658524634751643e-08,0.0016727353,301,100,-0.26443240365879517,-0.05235334223661254,0.0020122973,-0.0668534806910556
500.0,5.344441229196646e-05,0.1,-6.658524634751643e-08,0.0025466417,302,100,-0.28184091673785255,-0.055845755074343,0.002554954,-0.0668170312684837
500.0,7.655752733939755e-05,0.1,-6.658524634751643e-08,0.002539749,303,100,-0.32331688190546926,-0.06410127230827739,0.002653046,-0.06680806836762494
500.0,8.25144269974807e-05,0.1,-6.658524634751643e-08,0.0046586995,304,100,-0.30182671500068275,-0.059756683759622516,0.004680047,-0.06678487302351967
500.0,3.5045358839989455e-05,0.1,-6.658524634751643e-08,0.0006828727,305,100,-0.2544317440066414,-0.0504645363109466,0.0007241133,-0.0667313637228227
500.0,8.050543177040089e-05,0.1,-6.658524634751643e-08,0.0004395082,306,100,-0.31406485424554487,-0.06225659750079497,0.0004430739,-0.06671674030379647
500.0,5.4121864939281045e-05,0.1,-6.658524634751643e-08,0.0017477985,307,100,-0.2710513652575267,-0.053735221674541915,0.0020125075,-0.06667445522682822
500.0,7.025059630973537e-05,0.1,-6.658524634751643e-08,0.0046590925,308,100,-0.27578895374624546,-0.054688677435433694,0.004948872,-0.06663554036386914
500.0,6.136086406667461e-05,0.1,-6.658524634751643e-08,0.0014198927,309,100,-0.3113133053440985,-0.06171771761235752,0.0017325914,-0.06661962507988367
500.0,8.056070814297907e-05,0.1,-6.658524634751643e-08,0.002917972,310,100,-0.3444797160127688,-0.0682585186986402,0.0029837755,-0.06662491183349256
500.0,4.74775845181961e-05,0.1,-6.658524634751643e-08,0.0016025476,311,100,-0.25469197360334994,-0.05047632155812667,0.002101022,-0.06657298710591904
500.0,0.00012775112451039364,0.1,-6.658524634751643e-08,0.0041929763,312,100,-0.3958217896412863,-0.07851578995057902,0.0045613395,-0.06661126532016474
500.0,6.298490176797154e-05,0.1,-6.658524634751643e-08,0.004259046,313,100,-0.30646954125404563,-0.06075778884833702,0.0042595267,-0.06659256411737935
500.0,7.73915091843496e-05,0.1,-6.658524634751643e-08,0.0054262425,314,100,-0.3329556681643437,-0.06598055436475375,0.005426427,-0.06659061504173404
500.0,6.176261400898636e-05,0.1,-6.658524634751643e-08,0.002533767,315,100,-0.26976500756383276,-0.05335172891538756,0.0028340742,-0.06654858683180913
500.0,6.636937351551966e-05,0.1,-6.658524634751643e-08,0.0012930732,316,100,-0.2615353030588907,-0.051895953488275755,0.0015648449,-0.06650221773894986
500.0,8.249744410520036e-05,0.1,-6.658524634751643e-08,0.0082449885,317,100,-0.3040069344228213,-0.0601165267316795,0.0084600095,-0.06648207360328022
500.0,6.589061100440538e-05,0.1,-6.658524634751643e-08,0.0038452426,318,100,-0.34212847180482414,-0.06782365436927675,0.0048803543,-0.06648629241072046
500.0,7.985410359927029e-05,0.1,-6.658524634751643e-08,0.0066075902,319,100,-0.3700653811536692,-0.07336507166878908,0.0066092634,-0.06650785598206238
500.0,9.046440357110319e-05,0.1,-6.658524634751643e-08,0.002537439,320,100,-0.32086784480398967,-0.06342450682602334,0.0025655688,-0.06649822051594975
500.0,8.473342209442032e-05,0.1,-6.658524634751643e-08,0.003047188,321,100,-0.33709937690164743,-0.06681676528889934,0.0034754395,-0.06649921286726736
500.0,5.4323297448703256e-05,0.1,-6.658524634751643e-08,0.0034616524,322,100,-0.3047976652072697,-0.06035568627439055,0.0037615078,-0.0664801335921342
500.0,6.435295179119298e-05,0.1,-6.658524634751643e-08,0.00606857,323,100,-0.2929159129617561,-0.05808030582567269,0.006525439,-0.0664541279334145
500.0,0.00011734495462700798,0.1,-6.658524634751643e-08,0.0030287094,324,100,-0.3565368101786765,-0.07067165631072365,0.0030300044,-0.06646714499630743
500.0,7.364628794800484e-05,0.1,-6.658524634751643e-08,0.0037075628,325,100,-0.3358231201067919,-0.06654478191135127,0.0037512667,-0.06646738387912295
500.0,6.615063781069523e-05,0.1,-6.658524634751643e-08,0.004223379,326,100,-0.2887991868758619,-0.057251177161216624,0.0044036442,-0.06643911330636863
500.0,6.53879509571954e-05,0.1,-6.658524634751643e-08,0.0005591229,327,100,-0.32849742183609787,-0.06506693766921919,0.0006236617,-0.06643491705059754
500.0,0.00010169993030296397,0.1,-6.658524634751643e-08,0.0066930377,328,100,-0.3851846936398615,-0.07623662854417503,0.008627118,-0.06646480031734625
500.0,6.621703052149846e-05,0.1,-6.658524634751643e-08,0.0070344983,329,100,-0.3166930980293149,-0.06286963418225228,0.007442441,-0.06645387276070464
500.0,6.0892147188532066e-05,0.1,-6.658524634751643e-08,0.0037004307,330,100,-0.30920448331960165,-0.061251576327935195,0.0039200545,-0.06643810822605987
500.0,4.823061469005808e-05,0.1,-6.658524634751643e-08,0.0012303115,331,100,-0.2790534915027618,-0.05521198024539529,0.0017008131,-0.06640419243155636
500.0,0.00011774818174614607,0.1,-6.658524634751643e-08,0.008071542,332,100,-0.3523976996488548,-0.0697093907384099,0.008159335,-0.06641414784814326
500.0,0.0001236703125795729,0.1,-6.658524634751643e-08,0.003447776,333,100,-0.40248201078052775,-0.0796331254930587,0.0035109394,-0.06645384447770758
500.0,0.00012495029025484696,0.1,-6.658524634751643e-08,0.009343777,334,100,-0.3792314486615808,-0.07504857437257428,0.009358313,-0.0664795772019437
500.0,5.963443612904075e-05,0.1,-6.658524634751643e-08,0.0021251892,335,100,-0.3433592744190293,-0.06809073855470694,0.0028626735,-0.06648438663881763
500.0,5.9340670333715664e-05,0.1,-6.658524634751643e-08,0.007286097,336,100,-0.2867196003673462,-0.0568602669061849,0.0072894157,-0.06645574342532765
500.0,7.218141654030151e-05,0.1,-6.658524634751643e-08,0.002062881,337,100,-0.3388565234229006,-0.06712554208652528,0.0021090975,-0.06645773095844691
500.0,5.7315232440144466e-05,0.1,-6.658524634751643e-08,0.0039942292,338,100,-0.26753846463800735,-0.0529680265263161,0.004014172,-0.06641782059030453
500.0,8.359740112048356e-05,0.1,-6.658524634751643e-08,0.0043917093,339,100,-0.27714510926504515,-0.054800855051178335,0.0045981067,-0.06638355225538084
500.0,6.161925115488772e-05,0.1,-6.658524634751643e-08,0.0022951248,340,100,-0.3021661728296927,-0.05987872959927158,0.0023382315,-0.06636442042403935
500.0,7.60139338399465e-05,0.1,-6.658524634751643e-08,0.0021539303,341,100,-0.31015038336642875,-0.06146492713522778,0.0021592106,-0.06635005240852965
500.0,0.00011993316869321216,0.1,-6.658524634751643e-08,0.0049686767,342,100,-0.36948404720764616,-0.07311569876297509,0.0051420657,-0.06636983500020929
500.0,0.00012756786685263973,0.1,-6.658524634751643e-08,0.0049253805,343,100,-0.41201917163468915,-0.0817481683976586,0.005173485,-0.06641466979145552
500.0,3.731284485311887e-05,0.1,-6.658524634751643e-08,0.0008135499,344,100,-0.2470654039431094,-0.048838358327503405,0.0010982237,-0.06636357586278123
500.0,4.9463718131252215e-05,0.1,-6.658524634751643e-08,0.00061583484,345,100,-0.26573305663569224,-0.05270578882381087,0.0006208995,-0.06632398807426247
500.0,3.507598758562539e-05,0.1,-6.658524634751643e-08,0.0006983472,346,100,-0.253963910063903,-0.0502620496576426,0.00080560526,-0.06627756628693121
500.0,8.139218270380842e-05,0.1,-6.658524634751643e-08,9.1735936e-05,347,100,-0.3243893543500152,-0.06436402951205623,9.22301e-05,-0.06627205177172983
500.0,8.312986466843076e-05,0.1,-6.658524634751643e-08,0.0028195963,348,100,-0.3412809297729556,-0.06762158284840074,0.0029024899,-0.06627592973459383
500.0,7.168142796394368e-05,0.1,-6.658524634751643e-08,0.0019879476,349,100,-0.3014239172322357,-0.05972378639389873,0.0024375054,-0.06625715568490703
500.0,7.386040831959305e-05,0.1,-6.658524634751643e-08,0.0016544767,350,100,-0.329522155152285,-0.06536673637400923,0.002050129,-0.06625461162973303
500.0,0.0002135436571295002,0.1,-6.658524634751643e-08,0.015561822,351,100,-0.472784000129887,-0.0936616413303884,0.015742693,-0.0663326943354329
500.0,7.378599778114128e-05,0.1,-6.658524634751643e-08,0.0006609895,352,100,-0.31801332194754156,-0.06299276940327946,0.0006668426,-0.0663232059123302
500.0,5.741222725693374e-05,0.1,-6.658524634751643e-08,0.003843261,353,100,-0.2722919905571001,-0.05399991253365843,0.0045735915,-0.06628829573278722
500.0,3.45141410057768e-05,0.1,-6.658524634751643e-08,0.00077024114,354,100,-0.2234830429321919,-0.04426723718339057,0.0007711431,-0.06622608935270417
500.0,4.3337034903438255e-05,0.1,-6.658524634751643e-08,0.0017923266,355,100,-0.25678572443437864,-0.0508990250817418,0.0019926187,-0.0661829145237719
500.0,6.810041837346474e-05,0.1,-6.658524634751643e-08,0.0017558017,356,100,-0.303434711201012,-0.06007358743878455,0.0021236008,-0.06616575349263429
