NatGradInftyNorm,BatchSize,Iteration,NatGrad2Norm,ReturnMean,AvgRet,StepSize,J,AvgEpLen,VarJ,ReturnMax
0.0077879503,100,182,0.0080941,-0.09103145645821249,-0.3712675780631855,0.01,-0.07356042103966486,500.0,0.00011895792902786627,-3.48825323231284e-09
0.017717991,100,183,0.017738504,-0.09107544909441384,-0.5009579421356024,0.01,-0.0990821088830587,500.0,0.00028285440489622096,-3.48825323231284e-09
0.0108191725,100,184,0.011233393,-0.09101204886141966,-0.40133327659533985,0.01,-0.07940980622348424,500.0,0.0001443209463889897,-3.48825323231284e-09
0.01347688,100,185,0.013541438,-0.09102796975991181,-0.47490932712955036,0.01,-0.09395741508247117,500.0,0.00012719225009458622,-3.48825323231284e-09
0.022899373,100,186,0.023139065,-0.0911394814024591,-0.565435748330856,0.01,-0.11176913527370587,500.0,0.00025605089661122853,-3.48825323231284e-09
0.0095497,100,187,0.009845539,-0.09110257891302863,-0.42671861409098516,0.01,-0.08423871587896001,500.0,0.0001185858597497319,-3.48825323231284e-09
0.009627263,100,188,0.009775005,-0.09105064310942573,-0.4108451327511114,0.01,-0.08133864783568415,500.0,0.00010854634195185098,-3.48825323231284e-09
0.007559883,100,189,0.007742827,-0.09092075609105217,-0.3361369505610743,0.01,-0.066501996636821,500.0,9.749413995619867e-05,-3.48825323231284e-09
0.0069226054,100,190,0.0069944393,-0.09086001259122764,-0.40156417876499084,0.01,-0.07937949112439227,500.0,0.00013317895775503442,-3.48825323231284e-09
0.016187336,100,191,0.0161899,-0.09086846465970227,-0.46788973637579095,0.01,-0.09247435766988596,500.0,0.00016860717440786161,-3.48825323231284e-09
0.009133065,100,192,0.009179235,-0.09077076163242315,-0.3639939474665524,0.01,-0.0721094834221071,500.0,0.00014200571498603162,-3.48825323231284e-09
0.005138131,100,193,0.0052015535,-0.09068677382024598,-0.3768909776466166,0.01,-0.07456111388223104,500.0,8.363655894448324e-05,-3.48825323231284e-09
0.004985724,100,194,0.004989934,-0.09054079804794864,-0.31493396566651544,0.01,-0.062367473994560454,500.0,6.579272952644442e-05,-3.48825323231284e-09
0.009543873,100,195,0.009543874,-0.09050027605561634,-0.41816329665971425,0.01,-0.08263900954315082,500.0,0.0001135433063531809,-3.48825323231284e-09
0.013138091,100,196,0.013184293,-0.09054730789849587,-0.5043268327249435,0.01,-0.09971851726000155,500.0,0.0001352452224944973,-3.48825323231284e-09
0.018369582,100,197,0.018389264,-0.09060202888996684,-0.5114226171166137,0.01,-0.101327343218277,500.0,0.00023289239122940015,-3.48825323231284e-09
0.019959878,100,198,0.020043826,-0.09064308818793416,-0.4985598075517503,0.01,-0.0987317698875007,500.0,0.00025011242174386735,-3.48825323231284e-09
0.015438843,100,199,0.015654795,-0.09061833545116366,-0.43343422030288387,0.01,-0.08571729357060112,500.0,0.0002284245461923216,-3.48825323231284e-09
0.01575668,100,200,0.016058631,-0.09065030824304499,-0.4901191137461787,0.01,-0.09701289382743132,500.0,0.00016660183293252715,-3.48825323231284e-09
0.017750867,100,201,0.017764762,-0.09064897370379972,-0.45678673653775226,0.01,-0.09038206585474731,500.0,0.00019479132307347372,-3.48825323231284e-09
0.026258757,100,202,0.026348824,-0.09075212001294775,-0.5633407118771456,0.01,-0.11148452815169983,500.0,0.00036946602485359107,-3.48825323231284e-09
0.0053714407,100,203,0.005560243,-0.09062887849645428,-0.332516958107358,0.01,-0.0657340921647731,500.0,0.00011107527854586778,-3.48825323231284e-09
0.006685938,100,204,0.00685472,-0.09048529602463913,-0.31026544034504755,0.01,-0.06133805424616505,500.0,7.428900658115338e-05,-3.48825323231284e-09
0.004645782,100,205,0.005819999,-0.09037333194997305,-0.34127802423361403,0.01,-0.06753266071809116,500.0,9.558555166861517e-05,-3.48825323231284e-09
0.0082865385,100,206,0.008300537,-0.09025604384008262,-0.33505408595748193,0.01,-0.06621198131254752,500.0,9.77632501650676e-05,-3.48825323231284e-09
0.019934237,100,207,0.019953152,-0.09030644292087306,-0.5091234948823677,0.01,-0.10068865356370131,500.0,0.0002439733188146293,-3.48825323231284e-09
0.011045234,100,208,0.011045312,-0.0902890458085363,-0.4377799425399512,0.01,-0.0866878435548278,500.0,0.0001539931999864856,-3.48825323231284e-09
0.0113715455,100,209,0.011530453,-0.09024211520502394,-0.4066823284517401,0.01,-0.08048054967445188,500.0,0.00012208167100427706,-3.48825323231284e-09
0.009491976,100,210,0.009966266,-0.09019799229371925,-0.4092300331682594,0.01,-0.08097630383103858,500.0,0.0001205638690544149,-3.48825323231284e-09
0.012599767,100,211,0.012661536,-0.09017896681805679,-0.4351251147923321,0.01,-0.08618361692894153,500.0,0.00018437602757905914,-3.48825323231284e-09
0.008763497,100,212,0.008788093,-0.09011175148319658,-0.3835936744652871,0.01,-0.07592931582769358,500.0,8.606839260382256e-05,-3.48825323231284e-09
0.016183166,100,213,0.016413061,-0.0901893291433235,-0.5397860405655841,0.01,-0.10663579309022897,500.0,0.00019050902021790713,-3.48825323231284e-09
0.005803064,100,214,0.005896349,-0.0900629286030824,-0.31938483613740887,0.01,-0.06313961353173006,500.0,5.489721803366417e-05,-3.48825323231284e-09
0.008041711,100,215,0.0081962645,-0.09003666445610717,-0.42682918996872593,0.01,-0.08441613700340449,500.0,0.00011459957422916413,-3.48825323231284e-09
0.019326758,100,216,0.019995969,-0.09009938636854058,-0.5234882111374225,0.01,-0.10358459754172518,500.0,0.00025575953324496277,-3.48825323231284e-09
0.0040159025,100,217,0.0047103995,-0.08997018055418879,-0.3141379218892666,0.01,-0.06206172465420308,500.0,5.8239185016751895e-05,-3.48825323231284e-09
0.012608259,100,218,0.0129450625,-0.08998889340640721,-0.4757173077883145,0.01,-0.09404958233780533,500.0,0.0001378162217860344,-3.48825323231284e-09
0.0098143825,100,219,0.009822455,-0.09000349801349854,-0.4706961198819139,0.01,-0.09318730235940563,500.0,0.00017207742548368325,-3.48825323231284e-09
0.014174046,100,220,0.014228108,-0.09005338460575234,-0.510981924816573,0.01,-0.10097854830933521,500.0,0.0001899325061024389,-3.48825323231284e-09
0.008355356,100,221,0.008806411,-0.08996701476522846,-0.3588136686417849,0.01,-0.07096564984997826,500.0,0.0001239663199818096,-3.48825323231284e-09
0.010228656,100,222,0.010537808,-0.08991443816555672,-0.395490467821586,0.01,-0.07829500963809799,500.0,0.00011584872375741928,-3.48825323231284e-09
0.013240664,100,223,0.013303195,-0.08988470303360983,-0.42157478544314947,0.01,-0.08328350374140253,500.0,0.0001534100633408283,-3.48825323231284e-09
0.014714869,100,224,0.014741877,-0.08985684278591759,-0.4229317158574816,0.01,-0.08364400755054635,500.0,0.00023260303967396548,-3.48825323231284e-09
0.009189937,100,225,0.010131463,-0.08978014717116727,-0.3670030974308255,0.01,-0.0726003294670933,500.0,0.00015631356662873977,-3.48825323231284e-09
0.012509216,100,226,0.012540751,-0.08975648669760006,-0.42768091594979646,0.01,-0.08443288014498108,500.0,0.00012510443686638341,-3.48825323231284e-09
0.008470165,100,227,0.008603203,-0.08970364386557744,-0.3928849918259841,0.01,-0.07776116382846388,500.0,0.00011146306252911795,-3.48825323231284e-09
0.011227303,100,228,0.011328649,-0.08967858019706704,-0.4240193043622159,0.01,-0.08398912744520878,500.0,0.00019570516920977218,-3.48825323231284e-09
0.009662174,100,229,0.009701857,-0.08961170289010258,-0.37594647173417806,0.01,-0.0743636769022028,500.0,0.0001236785496579495,-3.48825323231284e-09
0.009194964,100,230,0.009327475,-0.08953992481336748,-0.36951037165834827,0.01,-0.07310274524103161,500.0,0.00013361792890163055,-3.48825323231284e-09
0.017430082,100,231,0.017444048,-0.08954939752014822,-0.4628923172034166,0.01,-0.09172812007972081,500.0,0.00023030998400507826,-3.48825323231284e-09
0.012684844,100,232,0.012696763,-0.08959085840151884,-0.5016793495689867,0.01,-0.09916832199812661,500.0,0.00013608312585810178,-3.48825323231284e-09
0.005901197,100,233,0.005907185,-0.08958594524996434,-0.4472685816042492,0.01,-0.08844609408932495,500.0,9.790892869693672e-05,-3.48825323231284e-09
0.007286167,100,234,0.007718918,-0.08950155376104346,-0.35322554250934757,0.01,-0.06983833684247413,500.0,9.090643986702922e-05,-3.48825323231284e-09
0.010907428,100,235,0.011001369,-0.08943036075070009,-0.3678309728892261,0.01,-0.07277119633035521,500.0,0.00013488710042565253,-3.48825323231284e-09
0.008644564,100,236,0.008807822,-0.08934426732302067,-0.349132499461742,0.01,-0.06911231181835327,500.0,0.00010236130878548216,-3.48825323231284e-09
0.008417238,100,237,0.008417238,-0.08929378367427734,-0.3913695333164412,0.01,-0.07737964257085776,500.0,9.073906699495842e-05,-3.48825323231284e-09
0.015515605,100,238,0.015551062,-0.08930417001499161,-0.46426562441810787,0.01,-0.09176573276426953,500.0,0.00020647634793097728,-3.48825323231284e-09
0.006983694,100,239,0.007109092,-0.08924048199125853,-0.37454283936300364,0.01,-0.07408273234278187,500.0,8.311614904712292e-05,-3.48825323231284e-09
0.0056065703,100,240,0.005719351,-0.08913183604968693,-0.3193667451715273,0.01,-0.06316545601407794,500.0,9.688764804354768e-05,-3.48825323231284e-09
0.014235514,100,241,0.014249379,-0.08910432759097006,-0.4172015804246901,0.01,-0.08250229749892063,500.0,0.00017191476813423724,-3.48825323231284e-09
0.004306827,100,242,0.005127578,-0.08907982752936837,-0.420251791963529,0.01,-0.08317531268336253,500.0,0.0001012617767360281,-3.48825323231284e-09
0.008461849,100,243,0.008885295,-0.08902658153877795,-0.3843438897158673,0.01,-0.07614105181589402,500.0,0.0001397753857515192,-3.48825323231284e-09
0.011863019,100,244,0.011901239,-0.08897656147944412,-0.3885806583536385,0.01,-0.07682168706132324,500.0,0.00013778655097310336,-3.48825323231284e-09
0.015650684,100,245,0.015946591,-0.08899559895778089,-0.4729742247197163,0.01,-0.09364074367195295,500.0,0.0002328847568325593,-3.48825323231284e-09
0.01744508,100,246,0.017454963,-0.08903359686226456,-0.49656176422062315,0.01,-0.09834308346076238,500.0,0.0002447274759240241,-3.48825323231284e-09
0.015282582,100,247,0.015315379,-0.0890726450697622,-0.4992051079021779,0.01,-0.09867850411418334,500.0,0.00019658636156752332,-3.48825323231284e-09
0.016497705,100,248,0.016546294,-0.0890875254912068,-0.4695033039405095,0.01,-0.0927629895880233,500.0,0.0001858890921818015,-3.48825323231284e-09
0.006810468,100,249,0.0068418006,-0.08902227125068005,-0.36779121809085713,0.01,-0.07283921960004762,500.0,0.00012020840289781227,-3.48825323231284e-09
0.01254608,100,250,0.012562757,-0.08898371456241713,-0.40084414088463455,0.01,-0.07938309918494771,500.0,0.00015640562834826681,-3.48825323231284e-09
0.010861171,100,251,0.010864756,-0.08894322600026354,-0.399081393391403,0.01,-0.07882108546186557,500.0,0.00011644865875938671,-3.48825323231284e-09
0.011366295,100,252,0.011367238,-0.08889222597756907,-0.3850161801819393,0.01,-0.07609122028126009,500.0,0.00015023701869869955,-3.48825323231284e-09
0.011342777,100,253,0.011412493,-0.08891923859388454,-0.4838852612280036,0.01,-0.09572641790537764,500.0,0.00016972698175376892,-3.48825323231284e-09
0.007159324,100,254,0.0071606464,-0.0888668138819369,-0.38224765053177384,0.01,-0.07560336175918744,500.0,0.00011928678773783882,-3.48825323231284e-09
0.009623727,100,255,0.009693858,-0.08877099661666163,-0.3258629204681334,0.01,-0.064433411236742,500.0,0.00010873765695597326,-3.48825323231284e-09
0.01642383,100,256,0.016532997,-0.08880902772042987,-0.4978932677209709,0.01,-0.09850695918133319,500.0,0.00020265004484787213,-3.48825323231284e-09
0.008695204,100,257,0.008724524,-0.08877337451300821,-0.4026884062645663,0.01,-0.07964615341306401,500.0,0.00010234847773504486,-3.48825323231284e-09
0.019393856,100,258,0.019405412,-0.08882466579379557,-0.5156188411790842,0.01,-0.10200652495614616,500.0,0.00023655727335427198,-3.48825323231284e-09
0.019750722,100,259,0.019781595,-0.08885048146446123,-0.48332459819720314,0.01,-0.09551092449620194,500.0,0.00023653668679947965,-3.48825323231284e-09
0.01684237,100,260,0.016874533,-0.08888722899867829,-0.4969979756550672,0.01,-0.09840484036089733,500.0,0.00027125478246319863,-3.48825323231284e-09
0.0077129733,100,261,0.008209879,-0.08881553643973264,-0.3544181560134804,0.01,-0.07017547111386077,500.0,0.00012273613556770672,-3.48825323231284e-09
0.014866465,100,262,0.014884153,-0.08883365158017059,-0.47213316549870876,0.01,-0.09356170323447861,500.0,0.00015313856092892948,-3.48825323231284e-09
0.0056935637,100,263,0.005701952,-0.08871765212345407,-0.29530755535157716,0.01,-0.05832579446372594,500.0,5.00187877662131e-05,-3.48825323231284e-09
0.007976384,100,264,0.007978089,-0.08866200562897306,-0.37336574720021753,0.01,-0.07402697758046792,500.0,0.00012413993435044497,-3.48825323231284e-09
0.005014396,100,265,0.005508338,-0.08858119281092705,-0.33985540615528415,0.01,-0.0672466088467769,500.0,7.063180662827198e-05,-3.48825323231284e-09
0.0042468333,100,266,0.0042500626,-0.08857236609362525,-0.43563666405653123,0.01,-0.08623328600865018,500.0,0.0001351153567944724,-3.48825323231284e-09
0.0055837394,100,267,0.005679941,-0.0884893874242817,-0.33568708348085535,0.01,-0.0664170613788938,500.0,6.334882164523998e-05,-3.48825323231284e-09
0.01066689,100,268,0.0107263075,-0.08842343479892034,-0.35795636186752255,0.01,-0.07081408382744354,500.0,0.00010570891549862636,-3.48825323231284e-09
0.011395536,100,269,0.01142552,-0.088429073594056,-0.45488160765543795,0.01,-0.08994027069040714,500.0,0.00013627479068704723,-3.48825323231284e-09
0.0064255893,100,270,0.006745976,-0.08837693637456957,-0.3756371442287034,0.01,-0.07435202433272547,500.0,8.802543950295765e-05,-3.48825323231284e-09
0.014311211,100,271,0.014540499,-0.08834956962293135,-0.40887769333786594,0.01,-0.08096054668060698,500.0,0.00014536682043734173,-3.48825323231284e-09
0.009910484,100,272,0.009957302,-0.08831406022704912,-0.39707019806292365,0.01,-0.07869101394296457,500.0,0.00024243966404495005,-3.48825323231284e-09
0.008302804,100,273,0.008811496,-0.08825211602198614,-0.3609421013369549,0.01,-0.07140329224485482,500.0,8.384446740592293e-05,-3.48825323231284e-09
0.005216403,100,274,0.005593482,-0.0881655347545055,-0.3263978225768414,0.01,-0.0645288487322946,500.0,7.09221254868162e-05,-3.48825323231284e-09
0.008292387,100,275,0.00830631,-0.08809492447255693,-0.3473653579641177,0.01,-0.06874770721865066,500.0,9.328297185733275e-05,-3.48825323231284e-09
0.017105535,100,276,0.017121784,-0.0881191371494979,-0.4788579688414806,0.01,-0.09477762330826138,500.0,0.00021133198474110034,-3.48825323231284e-09
0.022285422,100,277,0.022738773,-0.08820324806961054,-0.5619879857014776,0.01,-0.11141786202069957,500.0,0.00022229687776038318,-3.48825323231284e-09
0.015456674,100,278,0.016169786,-0.08823836474873853,-0.49528977481284303,0.01,-0.09796568486719248,500.0,0.00015930850487235376,-3.48825323231284e-09
0.0092463475,100,279,0.009687813,-0.08822398457868875,-0.42540164526931507,0.01,-0.08422629730485101,500.0,0.00016791096276140717,-3.48825323231284e-09
0.006671076,100,280,0.0067188847,-0.08819439433594477,-0.4035892790989567,0.01,-0.07993871661037028,500.0,0.00013494215969356895,-3.48825323231284e-09
0.005555766,100,281,0.0055568945,-0.08811137748198596,-0.3277169442087516,0.01,-0.06486665837351896,500.0,9.678847549984053e-05,-3.48825323231284e-09
0.015530925,100,282,0.015724866,-0.08811361420335992,-0.44836190331396003,0.01,-0.0887421329094399,500.0,0.0001764290630071523,-3.48825323231284e-09
0.020216307,100,283,0.020216314,-0.08817980159319683,-0.5399889267881699,0.01,-0.10684464552720914,500.0,0.00019845525349736275,-3.48825323231284e-09
0.0074220756,100,284,0.0074647977,-0.08813875992313316,-0.38631137147025607,0.01,-0.0765239672951171,500.0,0.00010302837465813801,-3.48825323231284e-09
0.011501792,100,285,0.011584734,-0.0880729895251754,-0.3513605041643143,0.01,-0.069394196505168,500.0,0.00014607002797502712,-3.48825323231284e-09
0.01008516,100,286,0.01018244,-0.08801171790332811,-0.35633158718894165,0.01,-0.07054930567685608,500.0,0.00017805702352383088,-3.48825323231284e-09
0.0134145515,100,287,0.013673294,-0.08796921190618026,-0.3827840822979703,0.01,-0.0758124967218929,500.0,0.00019953435862265768,-3.48825323231284e-09
0.021378633,100,288,0.02177402,-0.08802683156163561,-0.5281764648273121,0.01,-0.10456367267731795,500.0,0.00028070181447310285,-3.48825323231284e-09
0.0070328596,100,289,0.007832529,-0.0879620117608334,-0.35007654929589516,0.01,-0.06929390912979803,500.0,7.116211127472481e-05,-3.48825323231284e-09
0.014498255,100,290,0.014738958,-0.0879486524127175,-0.4250572918767475,0.01,-0.0840878008072273,500.0,0.00014757558970835113,-3.48825323231284e-09
0.017275725,100,291,0.01730341,-0.08792526928667826,-0.4098784685805265,0.01,-0.0811441627352995,500.0,0.00023012809789091815,-3.48825323231284e-09
0.013986963,100,292,0.014116286,-0.08791456578900804,-0.4284594792246238,0.01,-0.084799847966966,500.0,0.00019518556846863887,-3.48825323231284e-09
0.010553211,100,293,0.010598218,-0.08788447730223357,-0.40040578751982636,0.01,-0.07909863916409282,500.0,0.00012932622509697397,-3.48825323231284e-09
0.016477916,100,294,0.016795916,-0.08792553679432262,-0.50466587968739,0.01,-0.09995596797641744,500.0,0.0002488677764899142,-3.48825323231284e-09
0.0060726237,100,295,0.0061362535,-0.08782325163316419,-0.29215230692387073,0.01,-0.05775141425258275,500.0,7.864871294090086e-05,-3.48825323231284e-09
0.016476182,100,296,0.01666823,-0.08782499353127667,-0.4467036117276351,0.01,-0.0883388534744542,500.0,0.000188229914230151,-3.48825323231284e-09
0.016644383,100,297,0.01664766,-0.08787084764003315,-0.5127027945038534,0.01,-0.1014436638319577,500.0,0.00023703896746597448,-3.48825323231284e-09
0.015711015,100,298,0.015741417,-0.0878918068920734,-0.4761988623056903,0.01,-0.09411670474802318,500.0,0.0001436206109466163,-3.48825323231284e-09
0.0036815656,100,299,0.003761421,-0.08779102339200177,-0.29138782522121437,0.01,-0.057757540370657265,500.0,6.778408962305644e-05,-3.48825323231284e-09
0.001264577,100,300,0.001420757,-0.08770753684586574,-0.316955739438713,0.01,-0.06274505955119097,500.0,5.5712924624800205e-05,-3.48825323231284e-09
0.006739167,100,301,0.006744381,-0.08763802733820267,-0.33803072294368414,0.01,-0.06678517503928044,500.0,7.85020014657497e-05,-3.48825323231284e-09
0.008654486,100,302,0.009170273,-0.08757205171137253,-0.3426058481461443,0.01,-0.06771338803550005,500.0,0.00010871616058347332,-3.48825323231284e-09
0.007644812,100,303,0.007780007,-0.08753948163585369,-0.3924396887950369,0.01,-0.07770331882916756,500.0,0.00012009526070443372,-3.48825323231284e-09
0.004859923,100,304,0.004860687,-0.08750103031765458,-0.3837534881643687,0.01,-0.07585028090332392,500.0,9.973389289977606e-05,-3.48825323231284e-09
0.008573915,100,305,0.008574074,-0.08741616574004474,-0.31123086570923,0.01,-0.06161733414665412,500.0,8.853698497722625e-05,-3.48825323231284e-09
0.009837715,100,306,0.009924041,-0.0873793561737971,-0.3845704728352557,0.01,-0.0761524384682651,500.0,0.00014593631518364952,-3.48825323231284e-09
0.0073177423,100,307,0.008065367,-0.08730335185749273,-0.3236789349692696,0.01,-0.06404603106835577,500.0,9.971129618714033e-05,-3.48825323231284e-09
0.0035574639,100,308,0.0035855107,-0.08722439500505166,-0.31831670029986053,0.01,-0.0629846413056414,500.0,8.711480537910971e-05,-3.48825323231284e-09
0.008559234,100,309,0.008809031,-0.08720759612448406,-0.41460229940114146,0.01,-0.08203354090966802,500.0,9.884159417316603e-05,-3.48825323231284e-09
0.007755271,100,310,0.008517333,-0.08719606185903667,-0.4227594076607606,0.01,-0.08363197383579232,500.0,0.00011989289256215642,-3.48825323231284e-09
0.0064359736,100,311,0.006991847,-0.08711982533118551,-0.3208763714461519,0.01,-0.06348650169731983,500.0,8.117345375345652e-05,-3.48825323231284e-09
0.0075052166,100,312,0.0077314298,-0.08711333862298808,-0.42984822712914084,0.01,-0.08509597237358944,500.0,0.00018497246589579836,-3.48825323231284e-09
0.004819599,100,313,0.004820705,-0.0870615695315113,-0.3584368995477898,0.01,-0.07090961299075865,500.0,8.487884460285723e-05,-3.48825323231284e-09
0.004278587,100,314,0.0042836764,-0.0870219197389383,-0.37699442835779723,0.01,-0.07461153466359312,500.0,9.771197608484616e-05,-3.48825323231284e-09
0.010870713,100,315,0.010983443,-0.08696548286681556,-0.3504133594077165,0.01,-0.06924430502027548,500.0,0.00013270603248254648,-3.48825323231284e-09
0.00679937,100,316,0.00699314,-0.08688326891366067,-0.30811801434762737,0.01,-0.06098587366986527,500.0,0.00011139142076789145,-3.48825323231284e-09
0.018414082,100,317,0.018757215,-0.08689014482186969,-0.45089052388253903,0.01,-0.08906293181591535,500.0,0.00019594432150154848,-3.48825323231284e-09
0.014725976,100,318,0.015136962,-0.0868956753668867,-0.4478023737291803,0.01,-0.08864885813728175,500.0,0.0001534694460576308,-3.48825323231284e-09
0.0038929912,100,319,0.0039197025,-0.08685862839879145,-0.3793118747849633,0.01,-0.07507769254450584,500.0,0.0001063463825027249,-3.48825323231284e-09
0.0128490515,100,320,0.012870877,-0.08686158217166619,-0.4445203164807123,0.01,-0.08780383571870642,500.0,0.00016337435677137046,-3.48825323231284e-09
0.013742424,100,321,0.013872334,-0.08686595517664535,-0.4459821610883762,0.01,-0.08826531676997192,500.0,0.0001662618487553633,-3.48825323231284e-09
0.005589702,100,322,0.0059572705,-0.08681963496619333,-0.364315919344532,0.01,-0.0719508474110967,500.0,7.964931116797462e-05,-3.48825323231284e-09
0.002179973,100,323,0.0027560897,-0.08674574148555798,-0.31819907796600955,0.01,-0.06295204072097664,500.0,7.117141003887507e-05,-3.48825323231284e-09
0.008050041,100,324,0.008254923,-0.08676945502654032,-0.47703909660410054,0.01,-0.09442892876383821,500.0,0.0001469492335169999,-3.48825323231284e-09
0.0063804057,100,325,0.0066260817,-0.08676192958536645,-0.4262553508000363,0.01,-0.08432368664502946,500.0,9.45531451343261e-05,-3.48825323231284e-09
0.013238477,100,326,0.013245881,-0.08673324678218473,-0.39093727249482185,0.01,-0.07741133574812886,500.0,0.00014697401728796397,-3.48825323231284e-09
0.010316209,100,327,0.010379854,-0.08670700153070605,-0.39544000256042594,0.01,-0.07815104954865744,500.0,0.0001284463470093177,-3.48825323231284e-09
0.018834954,100,328,0.020078398,-0.08674825921903703,-0.5069491850130747,0.01,-0.10023952330326509,500.0,0.0002193366694721749,-3.48825323231284e-09
0.0018981931,100,329,0.002061118,-0.08669541097820165,-0.3502211978903752,0.01,-0.06936118798419477,500.0,6.698941883184268e-05,-3.48825323231284e-09
0.010752935,100,330,0.012290715,-0.08667559319706676,-0.40535978354511676,0.01,-0.08015554320369234,500.0,0.00011874711007849266,-3.48825323231284e-09
0.0071616406,100,331,0.0072690384,-0.08663108791837013,-0.3641528987122555,0.01,-0.07194434594847574,500.0,7.976985737255677e-05,-3.48825323231284e-09
0.019291744,100,332,0.019364119,-0.08665619900969929,-0.4803119631813283,0.01,-0.09496797023965614,500.0,0.00024245391642967407,-3.48825323231284e-09
0.015914775,100,333,0.015980534,-0.0866986279191636,-0.5097356791283372,0.01,-0.10078502586131244,500.0,0.0002228496712305838,-3.48825323231284e-09
0.021778928,100,334,0.021860434,-0.08675382103668308,-0.5317179925936213,0.01,-0.10513312917067232,500.0,0.0002601809105083664,-3.48825323231284e-09
0.007879047,100,335,0.008073261,-0.08672055956141145,-0.382045825618632,0.01,-0.07561122682068552,500.0,0.0001081164899378484,-3.48825323231284e-09
0.00083975954,100,336,0.0009810935,-0.08663505380526254,-0.29315281930602316,0.01,-0.05799062549537777,500.0,5.5767246543855775e-05,-3.48825323231284e-09
0.010806581,100,337,0.011086132,-0.08663319018431159,-0.43472866860358295,0.01,-0.0860070135447929,500.0,0.00012863912188968777,-3.48825323231284e-09
0.012344035,100,338,0.0123440735,-0.08658800153478842,-0.36072355879576135,0.01,-0.07135942664548253,500.0,0.0001340715286301856,-3.48825323231284e-09
0.013133041,100,339,0.013201983,-0.08655245533974668,-0.37708654975198885,0.01,-0.07453784141563187,500.0,0.0001689328784394328,-3.48825323231284e-09
0.009020477,100,340,0.0092115905,-0.08653722252456676,-0.4113349135023514,0.01,-0.08137329817858131,500.0,9.974596240760882e-05,-3.48825323231284e-09
0.011688581,100,341,0.011824743,-0.08651274191927776,-0.39507149153151383,0.01,-0.07818933612101231,500.0,0.00014776341189477022,-3.48825323231284e-09
0.0169303,100,342,0.017455723,-0.08655535169716833,-0.5110048882093272,0.01,-0.10108528595785271,500.0,0.0002168792465215285,-3.48825323231284e-09
0.0063646035,100,343,0.0070407037,-0.0865240682951043,-0.3824041504965143,0.01,-0.07582514478920725,500.0,0.00019546318149417076,-3.48825323231284e-09
0.008343086,100,344,0.008345984,-0.08646403474439417,-0.3338429256945804,0.01,-0.0658725268508164,500.0,7.958876633362942e-05,-3.48825323231284e-09
0.007884754,100,345,0.007960563,-0.0864047890728485,-0.33347203575870843,0.01,-0.06602427806114237,500.0,9.227009629163532e-05,-3.48825323231284e-09
0.008530987,100,346,0.008534855,-0.086351300669106,-0.34368308657126934,0.01,-0.06789780137794338,500.0,7.594450724557644e-05,-3.48825323231284e-09
0.009587695,100,347,0.009604854,-0.08632558533693581,-0.3908047667575355,0.01,-0.07742808040604986,500.0,0.00013963923752858352,-3.48825323231284e-09
0.0070458166,100,348,0.007113176,-0.08629693755157163,-0.38600141196120996,0.01,-0.0763561560301988,500.0,0.0001257772051319043,-3.48825323231284e-09
0.0070247883,100,349,0.0071178335,-0.08626583584169799,-0.3813949987856692,0.01,-0.07544244080567596,500.0,0.00010460243225609627,-3.48825323231284e-09
0.0077461554,100,350,0.008113781,-0.08622684042333928,-0.36679961844294195,0.01,-0.07261743941614653,500.0,0.0001236344938684439,-3.48825323231284e-09
0.030514624,100,351,0.030621992,-0.08631846034576265,-0.5980107280185863,0.01,-0.11838543319394701,500.0,0.00043643574493266795,-3.48825323231284e-09
0.01000066,100,352,0.010068798,-0.08631024635301802,-0.4219771853604552,0.01,-0.08342713489964987,500.0,0.00012247268670563524,-3.48825323231284e-09
0.005122481,100,353,0.0069085066,-0.0862278325975068,-0.28905827640861814,0.01,-0.05721819065755452,500.0,9.208850256164354e-05,-3.48825323231284e-09
0.006397135,100,354,0.0064063477,-0.08612765248110626,-0.2566489519954145,0.01,-0.050764071391719075,500.0,7.464994463499972e-05,-3.48825323231284e-09
0.0095893005,100,355,0.009664684,-0.08606932452064632,-0.33080639700966713,0.01,-0.06542122651782635,500.0,9.897698479600608e-05,-3.48825323231284e-09
0.011024817,100,356,0.01116096,-0.08604213528105537,-0.3865932026467299,0.01,-0.07638995522626434,500.0,0.00013313672399174628,-3.48825323231284e-09
0.0062548546,100,357,0.006479603,-0.08595261281324637,-0.2735011704327264,0.01,-0.0540826142732422,500.0,5.526090225890196e-05,-3.48825323231284e-09
0.007959036,100,358,0.009753767,-0.08592267244403172,-0.38078714157919125,0.01,-0.0752339606344063,500.0,0.0001318375256790747,-3.48825323231284e-09
0.016210768,100,359,0.016237771,-0.08591215229986973,-0.4159383841703442,0.01,-0.08214594068987748,500.0,0.0001789472770302911,-3.48825323231284e-09
0.0056866356,100,360,0.006120605,-0.08586217793475939,-0.3434532334044269,0.01,-0.06792138086014664,500.0,9.080337390885275e-05,-3.48825323231284e-09
0.009444312,100,361,0.009551633,-0.08582563220773169,-0.3677928380633892,0.01,-0.07266917047775767,500.0,0.00010427230499857118,-3.48825323231284e-09
0.007035705,100,362,0.007073422,-0.08578826096562878,-0.3653320166587391,0.01,-0.07229724256647757,500.0,9.45515119502549e-05,-3.48825323231284e-09
