Iteration,AvgEpLen,StepSize,NatGradInftyNorm,VarJ,J,ReturnMean,BatchSize,ReturnMax,AvgRet,NatGrad2Norm
360,500.0,0.0001,0.01789262,0.00022695201032711066,-0.10330900294942615,-0.09979534033401173,100,-5.663552416225411e-10,-0.521288172941422,0.01789725
361,500.0,0.0001,0.011417553,0.00012644767999529612,-0.08031718978732119,-0.09974138423831452,100,-5.663552416225411e-10,-0.40693715864944446,0.012822936
362,500.0,0.0001,0.017032038,0.00021790125820631,-0.10654216451280149,-0.09976017092415566,100,-5.663552416225411e-10,-0.5393237416949426,0.017190594
363,500.0,0.0001,0.009974948,0.00011812367333743908,-0.09657035687961041,-0.09975138355764177,100,-5.663552416225411e-10,-0.48809760134437347,0.010866304
364,500.0,0.0001,0.013713615,0.0001988438244114571,-0.10465776636571719,-0.09976486263129032,100,-5.663552416225411e-10,-0.5288289606822447,0.013755261
365,500.0,0.0001,0.00969651,0.00011450694813711056,-0.08393078266083713,-0.09972148159027537,100,-5.663552416225411e-10,-0.4241405032631087,0.009797354
366,500.0,0.0001,0.011162722,0.00010887212505619103,-0.09024069199465248,-0.09969557779356603,100,-5.663552416225411e-10,-0.45660343513167084,0.011342543
367,500.0,0.0001,0.014137848,0.00017743754620795158,-0.09615630605133316,-0.09968593400135287,100,-5.663552416225411e-10,-0.4863565200701263,0.0141436905
368,500.0,0.0001,0.016027875,0.0002835375675699152,-0.10155692741373613,-0.09969101822258217,100,-5.663552416225411e-10,-0.5129306511660158,0.016348721
369,500.0,0.0001,0.0136920875,0.00015233155202164616,-0.09372109156826282,-0.09967483955956233,100,-5.663552416225411e-10,-0.47425132813046306,0.013770948
370,500.0,0.0001,0.016222924,0.00018855254421859503,-0.09659453595485055,-0.09966651441468471,100,-5.663552416225411e-10,-0.4888698078892698,0.016260684
371,500.0,0.0001,0.017293787,0.00020855194649133934,-0.11412477615242599,-0.09970548547058161,100,-5.663552416225411e-10,-0.5768801577752609,0.017658388
372,500.0,0.0001,0.013225069,0.0001564982809691742,-0.09714977332850334,-0.09969861527665128,100,-5.663552416225411e-10,-0.49112402249240217,0.013236485
373,500.0,0.0001,0.013096448,0.00018932660556892814,-0.08230655985758167,-0.0996519877822302,100,-5.663552416225411e-10,-0.4161047976695802,0.013270062
374,500.0,0.0001,0.0087301275,0.00011374953834136683,-0.0737700209312079,-0.09958278466230766,100,-5.663552416225411e-10,-0.37339733433561195,0.008761447
375,500.0,0.0001,0.021036584,0.000260371589245197,-0.11173979717519954,-0.09961520336234204,100,-5.663552416225411e-10,-0.5652432041193632,0.02119936
376,500.0,0.0001,0.01407492,0.00015065551428600893,-0.09283747979657081,-0.09959717750179478,100,-5.663552416225411e-10,-0.46964238202797554,0.014145981
377,500.0,0.0001,0.018148614,0.00018019670925554607,-0.10825398695618134,-0.09962013986109024,100,-5.663552416225411e-10,-0.5479510212573132,0.019522855
378,500.0,0.0001,0.025075922,0.0003081742029087395,-0.1265489886217958,-0.09969138020172703,100,-5.663552416225411e-10,-0.6398781986663574,0.025186002
379,500.0,0.0001,0.033484254,0.0004670476296111616,-0.13650915054379756,-0.09978852471450295,100,-5.663552416225411e-10,-0.6889878091017276,0.03352562
380,500.0,0.0001,0.01718843,0.0002576696564207439,-0.11125592301985689,-0.09981870207846438,100,-5.663552416225411e-10,-0.5623428157813326,0.018008096
381,500.0,0.0001,0.0186499,0.00020267825231697816,-0.10106838196130814,-0.0998219820781569,100,-5.663552416225411e-10,-0.5113981968767162,0.018838279
382,500.0,0.0001,0.008109681,0.00010556570052506807,-0.08004845358779286,-0.09977021891456955,100,-5.663552416225411e-10,-0.40545516539187465,0.008750655
383,500.0,0.0001,0.021927428,0.0002946595571528185,-0.10885220146642695,-0.09979393166274673,100,-5.663552416225411e-10,-0.5503766230380832,0.021961574
384,500.0,0.0001,0.014789706,0.00019479999168726153,-0.10310684707801901,-0.09980255904664068,100,-5.663552416225411e-10,-0.5212209685234719,0.014793037
385,500.0,0.0001,0.016110536,0.0002020176051809592,-0.1035200022325858,-0.09981221474322755,100,-5.663552416225411e-10,-0.5233241317794843,0.016110692
386,500.0,0.0001,0.01384037,0.00014293880139089882,-0.08596761525537623,-0.0997763479051761,100,-5.663552416225411e-10,-0.4349614947396454,0.013888418
387,500.0,0.0001,0.016977279,0.00022371567323208676,-0.10919834067739874,-0.09980069413972965,100,-5.663552416225411e-10,-0.5524845269390165,0.018173572
388,500.0,0.0001,0.01382401,0.00017343011986938,-0.09440001537349169,-0.09978677486455893,100,-5.663552416225411e-10,-0.477138477981132,0.014238366
389,500.0,0.0001,0.012463855,0.00014202117375406998,-0.09122356152069189,-0.09976476146264668,100,-5.663552416225411e-10,-0.46120700661666086,0.012498394
390,500.0,0.0001,0.019322366,0.0002107399569521793,-0.11265446776190424,-0.09979781199161913,100,-5.663552416225411e-10,-0.5699520429553049,0.019359676
391,500.0,0.0001,0.014888663,0.00019671544879257486,-0.09142239045788704,-0.0997763914761876,100,-5.663552416225411e-10,-0.46207650009590595,0.014891563
392,500.0,0.0001,0.011920811,0.00016216105839302064,-0.09171938365264837,-0.09975583788480102,100,-5.663552416225411e-10,-0.46377358023302817,0.011960046
393,500.0,0.0001,0.02072318,0.0003146170862160177,-0.10339645115954456,-0.09976510153181055,100,-5.663552416225411e-10,-0.5222557652235875,0.02082318
394,500.0,0.0001,0.016745418,0.00021096557736024896,-0.09733875263997584,-0.09975894328589217,100,-5.663552416225411e-10,-0.49185933223119105,0.016921092
395,500.0,0.0001,0.009575066,0.00010781412378971114,-0.08025673416042814,-0.0997095706045619,100,-5.663552416225411e-10,-0.4059365536335398,0.009691257
396,500.0,0.0001,0.013651924,0.00017793637217826413,-0.10327623594413116,-0.09971857733521737,100,-5.663552416225411e-10,-0.5221371592223569,0.013667871
397,500.0,0.0001,0.019636797,0.00025678189312061504,-0.10403907740842307,-0.09972946020693829,100,-5.663552416225411e-10,-0.5259150701397993,0.020020448
398,500.0,0.0001,0.01777064,0.0002136399188397466,-0.1019701921409984,-0.09973509018667212,100,-5.663552416225411e-10,-0.5157558743642198,0.017837284
399,500.0,0.0001,0.01474247,0.00015283000909923443,-0.10569515274920305,-0.09975002768682883,100,-5.663552416225411e-10,-0.5350276707628114,0.015145761
400,500.0,0.0001,0.008551679,9.341841411310087e-05,-0.07139845413759598,-0.09967914875295576,100,-5.663552416225411e-10,-0.36144012132699904,0.008851317
401,500.0,0.0001,0.009755893,0.00011225407023833507,-0.08393115597905774,-0.09963987695052708,100,-5.663552416225411e-10,-0.42404301299378405,0.009771749
402,500.0,0.0001,0.022811612,0.00028816908525129264,-0.11723970992846948,-0.09968365762957669,100,-5.663552416225411e-10,-0.5927020277358953,0.023227392
403,500.0,0.0001,0.01955733,0.0003002983966268269,-0.10534592024419002,-0.09969770790901741,100,-5.663552416225411e-10,-0.531982883786428,0.019559123
404,500.0,0.0001,0.011707764,0.00016305634144098648,-0.08260319836222646,-0.09965539476657487,100,-5.663552416225411e-10,-0.41776157318461915,0.01237282
405,500.0,0.0001,0.0098905135,9.49060297998029e-05,-0.08054158700305641,-0.09960820017950445,100,-5.663552416225411e-10,-0.40705934348769623,0.010791991
406,500.0,0.0001,0.026726773,0.00039917890261157053,-0.12198854414736644,-0.09966332417942529,100,-5.663552416225411e-10,-0.6167017462512944,0.02706284
407,500.0,0.0001,0.0256622,0.0003041276136182301,-0.12663140883596433,-0.09972958482968705,100,-5.663552416225411e-10,-0.6398475865212179,0.02581018
408,500.0,0.0001,0.014532298,0.00016728853772531656,-0.09482524130484973,-0.09971756437987128,100,-5.663552416225411e-10,-0.47857247800876757,0.014710943
409,500.0,0.0001,0.014883964,0.00017838533000920077,-0.10163882404833087,-0.09972226183627338,100,-5.663552416225411e-10,-0.5142457881268274,0.015289287
410,500.0,0.0001,0.010384213,0.00012384213648761888,-0.08149948804435748,-0.099677816046537,100,-5.663552416225411e-10,-0.4124797689453916,0.011897814
411,500.0,0.0001,0.01195004,0.00016402005761718605,-0.09133509614557518,-0.09965751745797018,100,-5.663552416225411e-10,-0.4622132238244953,0.012526108
412,500.0,0.0001,0.016810572,0.0002044193017878023,-0.09826155240826115,-0.09965412919328641,100,-5.663552416225411e-10,-0.49681816177917226,0.016921867
413,500.0,0.0001,0.011883343,0.00016099066531197247,-0.09188731893914426,-0.09963532335731996,100,-5.663552416225411e-10,-0.4649966511897348,0.0124357585
414,500.0,0.0001,0.018333826,0.00022018987137507312,-0.10391768014349806,-0.09964566721429143,100,-5.663552416225411e-10,-0.5252786401511431,0.018980762
415,500.0,0.0001,0.023169065,0.00026425326983582555,-0.12750595332961884,-0.09971280043384644,100,-5.663552416225411e-10,-0.6456426475507065,0.023550851
416,500.0,0.0001,0.016141409,0.00022029283592324265,-0.11208481330782255,-0.09974254084940887,100,-5.663552416225411e-10,-0.5666975357731701,0.01669235
417,500.0,0.0001,0.008732334,0.00016757848769453034,-0.10070646016818886,-0.09974485240652824,100,-5.663552416225411e-10,-0.5085913390559533,0.008869346
418,500.0,0.0001,0.022048187,0.000316308735981123,-0.12833968708486823,-0.09981326110193096,100,-5.663552416225411e-10,-0.6487812888641744,0.022597281
419,500.0,0.0001,0.014973181,0.00018935620264125857,-0.08970269085303027,-0.09978913086267345,100,-5.663552416225411e-10,-0.45316267719714853,0.01544197
420,500.0,0.0001,0.015327274,0.0002071671536843069,-0.09537870797244143,-0.09977862985579193,100,-5.663552416225411e-10,-0.48224613065888167,0.015329972
421,500.0,0.0001,0.01496845,0.00016389867042545337,-0.09503058487999695,-0.09976735183922235,100,-5.663552416225411e-10,-0.4803821498508591,0.014972257
422,500.0,0.0001,0.010519132,0.00010861907204243288,-0.08761387078286427,-0.09973855212107934,100,-5.663552416225411e-10,-0.4432342707324335,0.010569331
423,500.0,0.0001,0.015180495,0.00023690061106194967,-0.0942799515869866,-0.09972564762809094,100,-5.663552416225411e-10,-0.47697202845105424,0.015287184
424,500.0,0.0001,0.010104311,0.00018599593456576375,-0.08732695981335009,-0.09969640543984862,100,-5.663552416225411e-10,-0.4410533086774763,0.010333591
425,500.0,0.0001,0.016882379,0.0002975711281951543,-0.10556863646165386,-0.09971022245401757,100,-5.663552416225411e-10,-0.5336715050428105,0.017056584
426,500.0,0.0001,0.02609113,0.00031267402465407027,-0.13694996648261074,-0.0997976396935213,100,-5.663552416225411e-10,-0.6926287124100857,0.026109023
427,500.0,0.0001,0.015552846,0.00017015116728475306,-0.09986840077764861,-0.09979780541034597,100,-5.663552416225411e-10,-0.5051439594295242,0.015862541
428,500.0,0.0001,0.014023755,0.00019736351047349492,-0.10075000780787566,-0.09980003018230281,100,-5.663552416225411e-10,-0.5098774909507822,0.014149995
429,500.0,0.0001,0.015070768,0.00026010290377020484,-0.0963332341046167,-0.09979194907256463,100,-5.663552416225411e-10,-0.4870757315208465,0.015661297
430,500.0,0.0001,0.018084683,0.00022882995498704019,-0.10869089652626292,-0.09981264429920113,100,-5.663552416225411e-10,-0.5492503053025901,0.018442433
431,500.0,0.0001,0.007990895,0.00016890983356544743,-0.09777848722500476,-0.09980792467721923,100,-5.663552416225411e-10,-0.4938502973654833,0.009774254
432,500.0,0.0001,0.01614241,0.0002031485791355386,-0.10649367214749589,-0.09982340094451154,100,-5.663552416225411e-10,-0.5382622772704515,0.016753923
433,500.0,0.0001,0.018681202,0.00022517000286796684,-0.10723193114748467,-0.09984051071403341,100,-5.663552416225411e-10,-0.5418224075203417,0.018932672
434,500.0,0.0001,0.012912807,0.00017024265192029094,-0.08479723152950491,-0.09980584878042852,100,-5.663552416225411e-10,-0.42868536781367106,0.012975406
435,500.0,0.0001,0.012388411,0.00014869385963829022,-0.08624773697322471,-0.09977468070730852,100,-5.663552416225411e-10,-0.4365638600425937,0.01238916
436,500.0,0.0001,0.016874557,0.00021944384881743146,-0.11189706676649819,-0.09980248434505895,100,-5.663552416225411e-10,-0.5659992270293488,0.016903104
437,500.0,0.0001,0.0104151955,0.00016437086680329765,-0.08787333719185136,-0.09977518652548638,100,-5.663552416225411e-10,-0.444056695561722,0.010544881
438,500.0,0.0001,0.015762266,0.0002037371467236397,-0.10500195477639322,-0.0997871197863332,100,-5.663552416225411e-10,-0.5308563367442324,0.015920212
439,500.0,0.0001,0.010672111,0.00013460279702737368,-0.09682466789087478,-0.09978037160433899,100,-5.663552416225411e-10,-0.48966817186716566,0.0109967915
440,500.0,0.0001,0.015214155,0.0001763551524399241,-0.10698494542523732,-0.09979674563575013,100,-5.663552416225411e-10,-0.5409693618407132,0.015221193
441,500.0,0.0001,0.016535511,0.00019505778884407424,-0.10234811176242178,-0.0998025310464682,100,-5.663552416225411e-10,-0.5167086166863495,0.016712014
442,500.0,0.0001,0.013228546,0.0001636786764688069,-0.08948008487944457,-0.09977917709586408,100,-5.663552416225411e-10,-0.4524599833427434,0.013329662
443,500.0,0.0001,0.019761276,0.0002748338162538794,-0.11633327937504495,-0.09981654527256652,100,-5.663552416225411e-10,-0.5875570189426845,0.01976471
444,500.0,0.0001,0.015177638,0.00021346471997901628,-0.10151469383657506,-0.09982036993149446,100,-5.663552416225411e-10,-0.5132797282267567,0.015765566
445,500.0,0.0001,0.009480752,0.00012236315206119304,-0.090589843327426,-0.09979962717508081,100,-5.663552416225411e-10,-0.4581405336165531,0.009527546
446,500.0,0.0001,0.014659548,0.0002204573941491334,-0.08174457728961945,-0.09975914500044973,100,-5.663552416225411e-10,-0.41318619066248674,0.014659698
447,500.0,0.0001,0.0149821425,0.0001603805818237021,-0.10413744756948817,-0.09976893986078317,100,-5.663552416225411e-10,-0.5262989207178406,0.015191469
448,500.0,0.0001,0.011212535,0.00013100398179732023,-0.08610836472330088,-0.09973844750556558,100,-5.663552416225411e-10,-0.43552557480654414,0.011673262
449,500.0,0.0001,0.024324767,0.0002919833934099624,-0.12474863912102334,-0.09979414949134609,100,-5.663552416225411e-10,-0.6304470713689109,0.02432827
450,500.0,0.0001,0.016949026,0.00021345908640845563,-0.11049655718040462,-0.099817932619544,100,-5.663552416225411e-10,-0.5587231521093357,0.016949156
451,500.0,0.0001,0.009784202,0.00011105327623874708,-0.07976063745441228,-0.09977345968126212,100,-5.663552416225411e-10,-0.4035664195916393,0.00978546
452,500.0,0.0001,0.022853583,0.00030475163436561556,-0.11400082679592868,-0.09980493615717953,100,-5.663552416225411e-10,-0.5755847275676591,0.02349545
453,500.0,0.0001,0.02401516,0.0003481064127556157,-0.11122117331620307,-0.09983013756371158,100,-5.663552416225411e-10,-0.5620829528629635,0.024307711
454,500.0,0.0001,0.01596638,0.00018624000830853095,-0.10344942758517453,-0.09983810956816414,100,-5.663552416225411e-10,-0.5225791669758053,0.016028604
455,500.0,0.0001,0.017743753,0.00019553707915161343,-0.10499705685373951,-0.09984944791384673,100,-5.663552416225411e-10,-0.5304074450423459,0.017784389
456,500.0,0.0001,0.011243096,0.0001285976703773509,-0.08146560540017267,-0.0998091324697378,100,-5.663552416225411e-10,-0.41224007396678003,0.011376445
457,500.0,0.0001,0.0078005167,0.0001040477803810333,-0.07375087478654993,-0.09975211221222534,100,-5.663552416225411e-10,-0.37246461758577637,0.007854207
458,500.0,0.0001,0.01824774,0.0002558089067801712,-0.11140040746625343,-0.09977754517129528,100,-5.663552416225411e-10,-0.5631177846269982,0.018936424
459,500.0,0.0001,0.010181589,0.00014469057995454188,-0.09284662166098627,-0.09976244512007457,100,-5.663552416225411e-10,-0.46875982096387425,0.01113179
460,500.0,0.0001,0.021026433,0.00022278251938563062,-0.11964490850693109,-0.09980566786656772,100,-5.663552416225411e-10,-0.6051515006041592,0.021097308
461,500.0,0.0001,0.0052643786,9.921081240406852e-05,-0.06810269127283447,-0.09973689785226461,100,-5.663552416225411e-10,-0.34441233585309483,0.0052643786
462,500.0,0.0001,0.029061818,0.00034531578142062895,-0.1386115236529917,-0.0998210420639545,100,-5.663552416225411e-10,-0.7008878276274101,0.029093588
463,500.0,0.0001,0.025905639,0.00032515622486369814,-0.13774597135460737,-0.09990295335831875,100,-5.663552416225411e-10,-0.6966615151870645,0.025909537
464,500.0,0.0001,0.012211176,0.00023423951119243543,-0.10394001492106371,-0.09991165392203157,100,-5.663552416225411e-10,-0.524880843052767,0.012757158
465,500.0,0.0001,0.011961988,0.0001492684151447485,-0.09656223492561347,-0.09990445087042639,100,-5.663552416225411e-10,-0.4886847543750817,0.011989706
466,500.0,0.0001,0.003859649,9.359892807613033e-05,-0.06800976954388208,-0.0998360073482664,100,-5.663552416225411e-10,-0.3439003781288254,0.0038817548
467,500.0,0.0001,0.0050074467,0.0001022242831351546,-0.060607975109569265,-0.0997520072792328,100,-5.663552416225411e-10,-0.30613387171668394,0.0050241053
468,500.0,0.0001,0.025623187,0.00043963939550274625,-0.10966414405667818,-0.09977318705867179,100,-5.663552416225411e-10,-0.553858839630248,0.025651384
469,500.0,0.0001,0.020613097,0.0002622045970831724,-0.11015829159272104,-0.09979533013870173,100,-5.663552416225411e-10,-0.5569123651564926,0.020815082
470,500.0,0.0001,0.011089394,0.0001229973190632135,-0.10296887402595525,-0.09980208235973843,100,-5.663552416225411e-10,-0.5205944840604356,0.011208679
471,500.0,0.0001,0.017024895,0.0002445929153362928,-0.1067390992948079,-0.09981681063348594,100,-5.663552416225411e-10,-0.5392332513658966,0.017053043
472,500.0,0.0001,0.00935956,0.00012914276345980246,-0.07903718573560288,-0.099772786004465,100,-5.663552416225411e-10,-0.3987785517605056,0.010036948
473,500.0,0.0001,0.00842785,8.949258815283824e-05,-0.07382133603743389,-0.09971792035971441,100,-5.663552416225411e-10,-0.3738416785743112,0.008436497
474,500.0,0.0001,0.0058521368,0.00011512374590285515,-0.07690275925728617,-0.09966978710844346,100,-5.663552416225411e-10,-0.3882275522031987,0.005939242
475,500.0,0.0001,0.012602401,0.00018082228927035943,-0.09504383356547867,-0.09966004825887932,100,-5.663552416225411e-10,-0.4801325728601624,0.012645457
476,500.0,0.0001,0.017061397,0.00027505832745865054,-0.10979518073014521,-0.09968134055398702,100,-5.663552416225411e-10,-0.5541816282375692,0.01706222
477,500.0,0.0001,0.006274113,8.456637104296467e-05,-0.07012412427726432,-0.09961937573998972,100,-5.663552416225411e-10,-0.35508158548450774,0.0063962806
478,500.0,0.0001,0.020867249,0.0002573167935684073,-0.11857599862955455,-0.09965903394687163,100,-5.663552416225411e-10,-0.599300839572523,0.021261359
479,500.0,0.0001,0.012052386,0.00013480815205360277,-0.08810935133744376,-0.09963492187461813,100,-5.663552416225411e-10,-0.4457289879072303,0.012137692
480,500.0,0.0001,0.023944302,0.00038915983495134,-0.12827908782105715,-0.09969459722033988,100,-5.663552416225411e-10,-0.6472407649727603,0.023944404
481,500.0,0.0001,0.0110902395,0.00013684156404767772,-0.09598714221257801,-0.09968688941367093,100,-5.663552416225411e-10,-0.4857517832022877,0.011090252
482,500.0,0.0001,0.016865725,0.00024439833757861843,-0.09616959953212616,-0.09967959213175903,100,-5.663552416225411e-10,-0.48612972061090737,0.01687928
483,500.0,0.0001,0.019156316,0.0003514789365491047,-0.11533985413303557,-0.09971201503445318,100,-5.663552416225411e-10,-0.5824145295437705,0.019740399
484,500.0,0.0001,0.014192191,0.00020037216376856074,-0.10008030303692692,-0.09971277596007812,100,-5.663552416225411e-10,-0.5064700742657323,0.015154006
485,500.0,0.0001,0.0058248285,6.241470929539578e-05,-0.05838331828388395,-0.09962756058342617,100,-5.663552416225411e-10,-0.2958628728250117,0.0058825756
486,500.0,0.0001,0.016301796,0.0002233991856832318,-0.10055595595532431,-0.09962947086196917,100,-5.663552416225411e-10,-0.5082129004214352,0.016313648
487,500.0,0.0001,0.021702975,0.00025788416862808914,-0.10754048118832497,-0.09964571523635594,100,-5.663552416225411e-10,-0.5428322774495183,0.021957535
488,500.0,0.0001,0.02101532,0.0002281892197987129,-0.11181018832190937,-0.09967064243530174,100,-5.663552416225411e-10,-0.5660332336606761,0.02227089
489,500.0,0.0001,0.012026043,0.0001613273887588914,-0.08780285968641628,-0.09964637294092775,100,-5.663552416225411e-10,-0.4433513471907958,0.012138825
490,500.0,0.0001,0.014575161,0.00018965401345924819,-0.088829744147976,-0.09962429818828908,100,-5.663552416225411e-10,-0.44933413591180255,0.014590993
491,500.0,0.0001,0.014754486,0.00020379140857529576,-0.09042867888606797,-0.0996055698394047,100,-5.663552416225411e-10,-0.45690157825073396,0.014838205
492,500.0,0.0001,0.0083560925,0.00010219972767703364,-0.08246071177036118,-0.09957072256690666,100,-5.663552416225411e-10,-0.41727713832126356,0.008561477
493,500.0,0.0001,0.014886364,0.00022261629134626528,-0.09830653624038392,-0.09956815829443907,100,-5.663552416225411e-10,-0.4970144480695163,0.015050779
494,500.0,0.0001,0.0132303,0.00018620732280149287,-0.0994066654266943,-0.0995678313857999,100,-5.663552416225411e-10,-0.5026038874677861,0.013333301
495,500.0,0.0001,0.007858272,0.00012008023760717335,-0.0863433407272607,-0.09954111524305538,100,-5.663552416225411e-10,-0.4366192839983137,0.008223551
496,500.0,0.0001,0.021671375,0.00033799479844875697,-0.11011250668346881,-0.09956242853224977,100,-5.663552416225411e-10,-0.5567547660050879,0.022532973
497,500.0,0.0001,0.01882318,0.0002917744135002491,-0.11040357169016574,-0.09958424169755745,100,-5.663552416225411e-10,-0.5579437414133431,0.01883645
498,500.0,0.0001,0.0124595305,0.00016887552869748518,-0.08627917962005201,-0.09955752470543394,100,-5.663552416225411e-10,-0.43594719617049343,0.0124888485
499,500.0,0.0001,0.013465477,0.00016008297309347698,-0.09578737676961606,-0.09954996929874893,100,-5.663552416225411e-10,-0.48497628636093787,0.0134677505
500,500.0,0.0001,0.025165437,0.00034833581301639825,-0.11796258626757035,-0.09958679453268658,100,-5.663552416225411e-10,-0.5957280663846689,0.025811864
501,500.0,0.0001,0.007606863,8.634063659342739e-05,-0.0786393408828578,-0.09954498324795638,100,-5.663552416225411e-10,-0.39818225542374786,0.007609089
502,500.0,0.0001,0.008077149,8.322870047080228e-05,-0.072651864405821,-0.09949141129807164,100,-5.663552416225411e-10,-0.36692111369237373,0.008282842
503,500.0,0.0001,0.018442683,0.00023763590867927948,-0.11680596462672939,-0.09952583386930157,100,-5.663552416225411e-10,-0.5903604343566611,0.018464841
504,500.0,0.0001,0.007900852,0.00011665928199520192,-0.07938794520447252,-0.09948587774099836,100,-5.663552416225411e-10,-0.40094578181793145,0.009791074
505,500.0,0.0001,0.0065880017,0.00014980836972048277,-0.09348558675709778,-0.09947399597667379,100,-5.663552416225411e-10,-0.4733158097420265,0.0069659306
506,500.0,0.0001,0.019477146,0.00028564036703983357,-0.10212936420574788,-0.09947924373997236,100,-5.663552416225411e-10,-0.5164450141876662,0.019747458
507,500.0,0.0001,0.011843626,0.00017049351438265008,-0.0981725360936648,-0.09947666640733664,100,-5.663552416225411e-10,-0.496199256607004,0.011863338
508,500.0,0.0001,0.0113403015,0.00013067246547068145,-0.09579672836540004,-0.09946942243481315,100,-5.663552416225411e-10,-0.48462301680792585,0.012224551
509,500.0,0.0001,0.008794918,0.0001530300711335628,-0.08711326270746575,-0.09944514707189105,100,-5.663552416225411e-10,-0.44065897501304524,0.008859958
510,500.0,0.0001,0.010600345,0.00016793249547883957,-0.08442956609899294,-0.09941570475625792,100,-5.663552416225411e-10,-0.42638156597765475,0.010763665
511,500.0,0.0001,0.019386604,0.0002616456796281425,-0.10604998794084639,-0.09942868769791073,100,-5.663552416225411e-10,-0.5362536605091446,0.019625507
512,500.0,0.0001,0.023101423,0.00033791081774501685,-0.11621109781279623,-0.09946146584266635,100,-5.663552416225411e-10,-0.5865404097452563,0.023118509
513,500.0,0.0001,0.018678075,0.000316936110607594,-0.09975513055169127,-0.09946203828849293,100,-5.663552416225411e-10,-0.5034412693991063,0.019004073
514,500.0,0.0001,0.015752926,0.00024161955141281818,-0.1022003224510844,-0.09946736568958747,100,-5.663552416225411e-10,-0.5168473648564463,0.016134132
515,500.0,0.0001,0.017095368,0.00019490153137626407,-0.10304399495546,-0.09947431060078334,100,-5.663552416225411e-10,-0.5210097744999233,0.01723478
516,500.0,0.0001,0.015075863,0.00017851109807450187,-0.09104294002161863,-0.09945797073531984,100,-5.663552416225411e-10,-0.46053851835465004,0.015112983
517,500.0,0.0001,0.0059305253,0.00011737164765362479,-0.07178715648641779,-0.09940444885089256,100,-5.663552416225411e-10,-0.3627631803149105,0.0059636864
518,500.0,0.0001,0.020413265,0.00024544658443942754,-0.11150430858289692,-0.099427807653464,100,-5.663552416225411e-10,-0.5639687453467316,0.020438198
519,500.0,0.0001,0.012342033,0.0001555296806701781,-0.08828432479072934,-0.09940633658821788,100,-5.663552416225411e-10,-0.4468011887068773,0.012568093
520,500.0,0.0001,0.025086954,0.0004351191364166745,-0.11346193341966421,-0.0994333665821245,100,-5.663552416225411e-10,-0.5723643334300781,0.025924768
521,500.0,0.0001,0.020496095,0.00025427797452028133,-0.10663598515091374,-0.09944719118590337,100,-5.663552416225411e-10,-0.5397896087249103,0.02049612
522,500.0,0.0001,0.013641991,0.00017124125556228285,-0.0855431738648847,-0.09942055513739567,100,-5.663552416225411e-10,-0.43269121816728,0.0136774415
523,500.0,0.0001,0.012504096,0.0001526294205765848,-0.09046298585596053,-0.09940342785387475,100,-5.663552416225411e-10,-0.4576344255329101,0.012577036
524,500.0,0.0001,0.022491451,0.0002958126667339135,-0.11228439263232316,-0.09942800984772676,100,-5.663552416225411e-10,-0.5683856663918474,0.022801101
525,500.0,0.0001,0.01901131,0.00021552344136776554,-0.1032303003310024,-0.09943525230579013,100,-5.663552416225411e-10,-0.5223033873876642,0.019565053
526,500.0,0.0001,0.012227544,0.00016783243156885265,-0.07820687344875524,-0.09939489417108095,100,-5.663552416225411e-10,-0.39601839491489743,0.0122829825
527,500.0,0.0001,0.011928563,0.00014226786054441604,-0.08773357041733419,-0.09937276642202261,100,-5.663552416225411e-10,-0.44309872941042583,0.012036812
528,500.0,0.0001,0.0062849806,0.00010152434024028842,-0.07660096538468336,-0.09932963801096704,100,-5.663552416225411e-10,-0.38766700299136564,0.0063355626
529,500.0,0.0001,0.004822622,8.386391403652737e-05,-0.08759103716266049,-0.09930744783923111,100,-5.663552416225411e-10,-0.44278857319130865,0.0051642214
530,500.0,0.0001,0.011129263,0.00013737338536442276,-0.0860187063934593,-0.09928237474216361,100,-5.663552416225411e-10,-0.434647847110945,0.011130536
531,500.0,0.0001,0.019611362,0.0002272851041444124,-0.10722492273759009,-0.09929733245966912,100,-5.663552416225411e-10,-0.5416469697755464,0.020378988
532,500.0,0.0001,0.014045693,0.00015178068345432714,-0.09444619728938498,-0.09928821378453702,100,-5.663552416225411e-10,-0.47741794989060776,0.0140526
533,500.0,0.0001,0.016615434,0.00020102707303806876,-0.1005316287983237,-0.09929054664572612,100,-5.663552416225411e-10,-0.5085169306269887,0.016766857
534,500.0,0.0001,0.0061805276,9.602693835995218e-05,-0.0738308614431902,-0.09924286933261274,100,-5.663552416225411e-10,-0.37306188056660516,0.0063105356
535,500.0,0.0001,0.021837667,0.00026245779319185173,-0.11301031575112441,-0.09926860287732024,100,-5.663552416225411e-10,-0.5713873487065895,0.023056032
536,500.0,0.0001,0.020435851,0.00030442484245406053,-0.10430370657731515,-0.0992779967275068,100,-5.663552416225411e-10,-0.527785301917621,0.020504065
537,500.0,0.0001,0.010391993,0.00011321172130172855,-0.08843925477309945,-0.09925781285049673,100,-5.663552416225411e-10,-0.4473831769257155,0.0104388995
538,500.0,0.0001,0.011473796,0.00011698750926702945,-0.09851007873702171,-0.09925642301013712,100,-5.663552416225411e-10,-0.49896131265922117,0.011843199
539,500.0,0.0001,0.017118244,0.0002302933600785991,-0.10192895609054496,-0.09926138132754048,100,-5.663552416225411e-10,-0.5156591929355008,0.017246539
