ReturnMean,NatGradInftyNorm,AvgRet,NatGrad2Norm,BatchSize,J,StepSize,Iteration,AvgEpLen,ReturnMax,VarJ
-0.09131575616481755,0.013397736,-0.5004231726855468,0.013410321,100,-0.09913823905718014,0.01,182,500.0,-3.131078914160755e-11,0.00022250354284337516
-0.09127131307946677,0.007304295,-0.42012817319352164,0.0074212016,100,-0.08318267154562521,0.01,183,500.0,-3.131078914160755e-11,0.0001342530520595899
-0.0913612931233278,0.019639954,-0.5459476175889525,0.01970998,100,-0.10782764114989593,0.01,184,500.0,-3.131078914160755e-11,0.0002460026815121801
-0.09140417414969063,0.013079867,-0.5018944458802964,0.013080132,100,-0.09929428300045162,0.01,185,500.0,-3.131078914160755e-11,0.00019777401969983192
-0.09138747858445442,0.01037731,-0.44635639649705444,0.0105902,100,-0.08829879901575635,0.01,186,500.0,-3.131078914160755e-11,0.00018012432961574736
-0.09129569104849755,0.005827917,-0.37522485246828324,0.005885273,100,-0.07422320936051854,0.01,187,500.0,-3.131078914160755e-11,8.760601880836243e-05
-0.09122134530681775,0.011694397,-0.39072398424359606,0.011695306,100,-0.07731869161269614,0.01,188,500.0,-3.131078914160755e-11,0.00010750125949108107
-0.09115182303295431,0.012179553,-0.39508586981465754,0.012225302,100,-0.07808163554662723,0.01,189,500.0,-3.131078914160755e-11,0.00013701779818259014
-0.09115642593024205,0.016437942,-0.4650368486967076,0.016787224,100,-0.09202637351762612,0.01,190,500.0,-3.131078914160755e-11,0.00024152392875347696
-0.0911969297041213,0.018296037,-0.500003514649872,0.018296639,100,-0.09889264674117887,0.01,191,500.0,-3.131078914160755e-11,0.00027779388464078356
-0.09112237503722234,0.006313748,-0.3883511860728395,0.0071977503,100,-0.07688243365952055,0.01,192,500.0,-3.131078914160755e-11,9.596459909268986e-05
-0.09111150950638577,0.012280007,-0.4505666893388343,0.012293134,100,-0.08902532758576515,0.01,193,500.0,-3.131078914160755e-11,0.0001609454114569981
-0.09113723095252156,0.014851927,-0.4861742735563779,0.015207709,100,-0.09610147005672985,0.01,194,500.0,-3.131078914160755e-11,0.0002126432491857739
-0.09106946180367984,0.009861766,-0.3939225866949754,0.009974612,100,-0.07792224692838298,0.01,195,500.0,-3.131078914160755e-11,9.412664226766482e-05
-0.09109440238086182,0.009288029,-0.48465635032918253,0.00958924,100,-0.09595781493134727,0.01,196,500.0,-3.131078914160755e-11,0.00018330319418436195
-0.09103229713864652,0.011062263,-0.39840673062482374,0.011313922,100,-0.07885966966445154,0.01,197,500.0,-3.131078914160755e-11,0.00011311668411187902
-0.09099063666818173,0.012554037,-0.4180040313019099,0.012696916,100,-0.08278352398661794,0.01,198,500.0,-3.131078914160755e-11,0.00015942466924721109
-0.09086376914427892,0.009778787,-0.33207357596616127,0.009779264,100,-0.06574399941151979,0.01,199,500.0,-3.131078914160755e-11,9.22378972983084e-05
-0.09078042390682499,0.010090767,-0.37445564728665504,0.010093975,100,-0.07419472165349263,0.01,200,500.0,-3.131078914160755e-11,0.00014704412034321444
-0.09079444704419436,0.016186327,-0.4733327498553884,0.016474862,100,-0.09359907451806806,0.01,201,500.0,-3.131078914160755e-11,0.00016576774627937205
-0.09078227960155207,0.0106317615,-0.4459945622002428,0.010968444,100,-0.08833662363045094,0.01,202,500.0,-3.131078914160755e-11,0.00019088483063818014
-0.09077741726725928,0.007778578,-0.4541555228844162,0.0081456015,100,-0.08979522574011987,0.01,203,500.0,-3.131078914160755e-11,0.0001544156880537192
-0.09080781904981582,0.015401647,-0.49020519196365825,0.015405256,100,-0.09697938090878941,0.01,204,500.0,-3.131078914160755e-11,0.00022311648073670677
-0.09082107906002314,0.012715431,-0.4726271284167527,0.0130739175,100,-0.09352612114231745,0.01,205,500.0,-3.131078914160755e-11,0.0001792567630031437
-0.09087575909196628,0.016865073,-0.515501979287548,0.016913272,100,-0.10208516564031063,0.01,206,500.0,-3.131078914160755e-11,0.0002680220758121641
-0.0908146222401582,0.010081975,-0.39539832245949896,0.010219554,100,-0.07822043076769408,0.01,207,500.0,-3.131078914160755e-11,0.0001690518008062724
-0.09081128303392239,0.013265475,-0.45590236893575214,0.013284563,100,-0.09012006734310729,0.01,208,500.0,-3.131078914160755e-11,0.00014428321780987836
-0.09083173482713659,0.0071883025,-0.480218700763096,0.0073841647,100,-0.09508570781569238,0.01,209,500.0,-3.131078914160755e-11,0.0001707767725321503
-0.09076241434850743,0.008824812,-0.385838342692635,0.008984828,100,-0.07627443431501468,0.01,210,500.0,-3.131078914160755e-11,0.00011617137326130608
-0.09069587074658068,0.012093774,-0.38832118853428527,0.012132506,100,-0.07672171434196254,0.01,211,500.0,-3.131078914160755e-11,0.00013438288363733944
-0.09069579636868955,0.014118453,-0.4584022142114284,0.014196135,100,-0.09068010263365979,0.01,212,500.0,-3.131078914160755e-11,0.00013745380490602754
-0.09075781273907556,0.016371982,-0.5246519836933476,0.016372157,100,-0.10390528326090964,0.01,213,500.0,-3.131078914160755e-11,0.0002419755843097195
-0.09067002037179582,0.0043694866,-0.3637693837733461,0.004763872,100,-0.07197024614121218,0.01,214,500.0,-3.131078914160755e-11,9.9776619743874e-05
-0.0905813585718381,0.004871204,-0.3619111120367699,0.0048901364,100,-0.07160773338088705,0.01,215,500.0,-3.131078914160755e-11,5.328483803779824e-05
-0.09048322620608593,0.0069616754,-0.3505537777175901,0.007001981,100,-0.06938476756936728,0.01,216,500.0,-3.131078914160755e-11,8.219985984232797e-05
-0.09042706638680437,0.011433014,-0.3959623398459413,0.011435355,100,-0.07829654542198862,0.01,217,500.0,-3.131078914160755e-11,0.0001351365092378099
-0.0904132818574237,0.01556429,-0.44105922433927786,0.015570199,100,-0.08742203898181977,0.01,218,500.0,-3.131078914160755e-11,0.0001772215800686921
-0.09034933381931763,0.011643029,-0.3860480512157839,0.013206808,100,-0.07640866151219361,0.01,219,500.0,-3.131078914160755e-11,0.00014280612204010736
-0.09026800577486511,0.0017485619,-0.3662773386108944,0.0017785553,100,-0.07245716403976225,0.01,220,500.0,-3.131078914160755e-11,7.065661849729516e-05
-0.09026381964300527,0.01597163,-0.4516579244481433,0.016121425,100,-0.08934287063383957,0.01,221,500.0,-3.131078914160755e-11,0.00021482244174972055
-0.09024598616100814,0.011768363,-0.4365920621285634,0.011802898,100,-0.0863047866396442,0.01,222,500.0,-3.131078914160755e-11,0.0001694528471416105
-0.09023608084071189,0.011081128,-0.44587850560298903,0.011122311,100,-0.0880370997349435,0.01,223,500.0,-3.131078914160755e-11,9.604659193893814e-05
-0.09018105011187891,0.00834895,-0.39385466591862905,0.008459862,100,-0.07790919758212242,0.01,224,500.0,-3.131078914160755e-11,8.351032977999497e-05
-0.09023096437948107,0.020249872,-0.512155939077678,0.021381143,100,-0.10141176032236508,0.01,225,500.0,-3.131078914160755e-11,0.0002616645899694758
-0.090248356945488,0.010723066,-0.47676247600412175,0.010822653,100,-0.09416168429704613,0.01,226,500.0,-3.131078914160755e-11,0.00010420419321492112
-0.09022991375141792,0.015583505,-0.43483565160328314,0.015871888,100,-0.08606175189158372,0.01,227,500.0,-3.131078914160755e-11,0.00023557931926585686
-0.09007821396141508,0.0026253,-0.28144318799990486,0.0028279594,100,-0.05564236163076949,0.01,228,500.0,-3.131078914160755e-11,6.109484056934012e-05
-0.09002715485838905,0.008120496,-0.39555375135945825,0.008122874,100,-0.0783856793684529,0.01,229,500.0,-3.131078914160755e-11,0.00011264861973272748
-0.08993406869965107,0.0050323056,-0.34735229647504956,0.0065801316,100,-0.06861733834865115,0.01,230,500.0,-3.131078914160755e-11,8.115757273891002e-05
-0.08991223718937243,0.011600321,-0.4292578285158955,0.011692724,100,-0.0848909898252887,0.01,231,500.0,-3.131078914160755e-11,0.0001429694313758254
-0.08983611860555982,0.010614138,-0.3654804766160696,0.0106336605,100,-0.07225272574484616,0.01,232,500.0,-3.131078914160755e-11,0.00014102346304321333
-0.08980066511101069,0.0044949236,-0.4125094040456576,0.004994479,100,-0.08157545437561359,0.01,233,500.0,-3.131078914160755e-11,0.0001148130840840365
-0.08975047682566936,0.012476884,-0.3943754215561857,0.01272141,100,-0.07805660634113895,0.01,234,500.0,-3.131078914160755e-11,0.00014052955670211038
-0.08972471398302889,0.010570882,-0.4225757244481041,0.010644141,100,-0.08369620880515848,0.01,235,500.0,-3.131078914160755e-11,0.00017745566046526825
-0.08965834044449253,0.007830346,-0.3746384771274906,0.008366104,100,-0.07406055888844743,0.01,236,500.0,-3.131078914160755e-11,9.225898837583941e-05
-0.08966854711649884,0.013628231,-0.4661812013673638,0.013731251,100,-0.09207732170998639,0.01,237,500.0,-3.131078914160755e-11,0.00015900043632950038
-0.08960417195990207,0.008288153,-0.3760689299739653,0.008530539,100,-0.07434725984646942,0.01,238,500.0,-3.131078914160755e-11,0.00010362757431008709
-0.0896181240429939,0.01158384,-0.47006039612103545,0.011599678,100,-0.09293871981885152,0.01,239,500.0,-3.131078914160755e-11,0.00015348380977328927
-0.0896396194075677,0.018508306,-0.47930269554834376,0.018540196,100,-0.09477701154070813,0.01,240,500.0,-3.131078914160755e-11,0.0004796106161586473
-0.08965376028007269,0.01747486,-0.4704895370719094,0.017713305,100,-0.09304756968126543,0.01,241,500.0,-3.131078914160755e-11,0.0002359510650972597
-0.08960889015804135,0.010538611,-0.39819627711168215,0.010538636,100,-0.0787951907484918,0.01,242,500.0,-3.131078914160755e-11,0.00013014551457934487
-0.08957253535031107,0.00990607,-0.40737902660842024,0.010156666,100,-0.08077467187958476,0.01,243,500.0,-3.131078914160755e-11,0.0001457811620630724
-0.08951731657628292,0.011722897,-0.38445609877780007,0.01172662,100,-0.07609915448743915,0.01,244,500.0,-3.131078914160755e-11,0.00013706673324149438
-0.08942664862453242,0.0038858415,-0.33962372252662654,0.004626048,100,-0.06730366839740905,0.01,245,500.0,-3.131078914160755e-11,0.00010653475836113224
-0.08939514029650153,0.011230365,-0.41278699717607475,0.011281923,100,-0.08167559992893247,0.01,246,500.0,-3.131078914160755e-11,0.00011637272219354832
-0.08932969566662169,0.007827375,-0.3705426308792463,0.008261263,100,-0.07323031671618466,0.01,247,500.0,-3.131078914160755e-11,0.00010480690460434628
-0.08927891420442208,0.00807336,-0.3879409492187229,0.008143662,100,-0.07673589304111664,0.01,248,500.0,-3.131078914160755e-11,0.00013652981550229
-0.08926196449583737,0.012977422,-0.43021512647393434,0.012980263,100,-0.08505843676683034,0.01,249,500.0,-3.131078914160755e-11,0.00014782594289552387
-0.08925174001289611,0.010968033,-0.4378682091819299,0.011187486,100,-0.08670584376052437,0.01,250,500.0,-3.131078914160755e-11,0.00015174487412178663
-0.08914270820128146,0.008997769,-0.3127106438305696,0.009087261,100,-0.06188475529761818,0.01,251,500.0,-3.131078914160755e-11,0.00010231455193736236
-0.08910725926794653,0.0073525086,-0.4050788144552812,0.008003693,100,-0.08020957700087751,0.01,252,500.0,-3.131078914160755e-11,8.815209670103584e-05
-0.08909946858249888,0.012879582,-0.4402972577508493,0.012924788,100,-0.08713621584969199,0.01,253,500.0,-3.131078914160755e-11,0.00014760400227634767
-0.08908323245837381,0.014687733,-0.4289612206337738,0.015091443,100,-0.08497549305472962,0.01,254,500.0,-3.131078914160755e-11,0.00018178408806895522
-0.08905993164591683,0.008533165,-0.42016313593511667,0.0085469745,100,-0.08314152528184789,0.01,255,500.0,-3.131078914160755e-11,8.99922671631522e-05
-0.08903044922408185,0.006753645,-0.41190843701451435,0.006864484,100,-0.08151243165615886,0.01,256,500.0,-3.131078914160755e-11,0.00013369495938465715
-0.08906184764492425,0.01800619,-0.4905476537500882,0.018152408,100,-0.09709984338057844,0.01,257,500.0,-3.131078914160755e-11,0.00025938757400073293
-0.08904363881675947,0.014465768,-0.42622939917477143,0.014635435,100,-0.08436396997841465,0.01,258,500.0,-3.131078914160755e-11,0.00018765071935121405
-0.08902979999475767,0.008337971,-0.431793881188087,0.008348059,100,-0.08545938391829104,0.01,259,500.0,-3.131078914160755e-11,0.00017958075988721902
-0.08895271288574619,0.008973294,-0.3485444456330068,0.009010237,100,-0.06898715165177167,0.01,260,500.0,-3.131078914160755e-11,0.00010493690857849635
-0.08886449489770973,0.0018300313,-0.3331141765053677,0.00198373,100,-0.0659278180082312,0.01,261,500.0,-3.131078914160755e-11,7.231935140054607e-05
-0.08880193201903573,0.008587097,-0.36622263539295813,0.009079344,100,-0.0724730206851175,0.01,262,500.0,-3.131078914160755e-11,9.82663650744518e-05
-0.08884785141020896,0.01163863,-0.5097571598321875,0.011700236,100,-0.10087873189759909,0.01,263,500.0,-3.131078914160755e-11,0.0002500059479762187
-0.08880948255562562,0.008041827,-0.3985145594636178,0.008099475,100,-0.0787184738002088,0.01,264,500.0,-3.131078914160755e-11,9.722936702087105e-05
-0.08879272044789074,0.0140550425,-0.4265918628694393,0.014189182,100,-0.08436752400588199,0.01,265,500.0,-3.131078914160755e-11,0.00014310889843353845
-0.08883168047946431,0.011293451,-0.5014543013488122,0.011297204,100,-0.09915608884645982,0.01,266,500.0,-3.131078914160755e-11,0.00015526674408176779
-0.08873156388530054,0.0027640797,-0.31362395920648056,0.003483694,100,-0.062100549837736,0.01,267,500.0,-3.131078914160755e-11,5.975104517830993e-05
-0.08870024752145296,0.005029453,-0.4061083258421349,0.0053939926,100,-0.0803387783741495,0.01,268,500.0,-3.131078914160755e-11,0.00011565128848148308
-0.08872978348648594,0.0100207925,-0.48817858780075135,0.010087062,100,-0.09664542211532519,0.01,269,500.0,-3.131078914160755e-11,0.00015351552361465541
-0.08868346333739664,0.015173823,-0.3846023962409725,0.0151956985,100,-0.07622334323237415,0.01,270,500.0,-3.131078914160755e-11,0.00020505941568018174
-0.08865786540650407,0.010793362,-0.4134391790007515,0.010839601,100,-0.08174642406551177,0.01,271,500.0,-3.131078914160755e-11,0.00014042091462181566
-0.08866511139299645,0.01735844,-0.4580415991211022,0.017604282,100,-0.09062877373242793,0.01,272,500.0,-3.131078914160755e-11,0.0002281595133401252
-0.088592476693343,0.010611751,-0.34773406936904594,0.010612356,100,-0.06883583838760991,0.01,273,500.0,-3.131078914160755e-11,0.00014604426826393072
-0.08853617433437791,0.004018801,-0.3693792157953803,0.004482922,100,-0.07316563033690635,0.01,274,500.0,-3.131078914160755e-11,0.00012826953628776523
-0.08848070954843444,0.0060285702,-0.3704818401694808,0.0064378316,100,-0.07328335819992109,0.01,275,500.0,-3.131078914160755e-11,0.00011048429695017293
-0.0884149369363095,0.009232074,-0.3560955584868451,0.00924492,100,-0.07032746860195176,0.01,276,500.0,-3.131078914160755e-11,0.00010740835190435052
-0.08840096074185815,0.010446679,-0.42697450717424923,0.010465363,100,-0.08454353107328455,0.01,277,500.0,-3.131078914160755e-11,0.00014161498155667795
-0.08830195448291316,0.00551872,-0.30783035857874985,0.005546537,100,-0.06087722075515006,0.01,278,500.0,-3.131078914160755e-11,8.739081882135123e-05
-0.08828017598877046,0.010251771,-0.4153081739921194,0.010563033,100,-0.08222575461709963,0.01,279,500.0,-3.131078914160755e-11,0.0001556139307367109
-0.08828423281282305,0.013203355,-0.45158710766236787,0.013272302,100,-0.08941608672350043,0.01,280,500.0,-3.131078914160755e-11,0.00017334385768649971
-0.08824502878986422,0.006867006,-0.39114774061469876,0.0068986183,100,-0.07726790236138753,0.01,281,500.0,-3.131078914160755e-11,9.749351190682369e-05
-0.0881304701958423,0.0024830448,-0.2827959627540091,0.0025214453,100,-0.05593950527568667,0.01,282,500.0,-3.131078914160755e-11,6.171155129076917e-05
-0.08811554922064159,0.010465963,-0.4241987503991186,0.010479284,100,-0.08390783421403922,0.01,283,500.0,-3.131078914160755e-11,0.0001463004504175232
-0.08802662537111137,0.004573825,-0.31742686730185155,0.004845544,100,-0.06286117595406064,0.01,284,500.0,-3.131078914160755e-11,5.8043684147927356e-05
-0.08802770355612918,0.017131288,-0.4461044565359811,0.017873835,100,-0.0883339081011889,0.01,285,500.0,-3.131078914160755e-11,0.00019283141954252024
-0.08801172347443295,0.0053242287,-0.42195602331223425,0.005621096,100,-0.08345740019100523,0.01,286,500.0,-3.131078914160755e-11,0.00010036360765075013
-0.08804564236786264,0.019065496,-0.49326229701071655,0.019284416,100,-0.0977464458887498,0.01,287,500.0,-3.131078914160755e-11,0.00031008170532463493
-0.0879700298337288,0.0057921484,-0.33478787861612036,0.0062654787,100,-0.06626923253732224,0.01,288,500.0,-3.131078914160755e-11,8.409727432152034e-05
-0.08797971676197242,0.014958927,-0.4582748019058981,0.015040443,100,-0.09076955209612862,0.01,289,500.0,-3.131078914160755e-11,0.00014583506600030863
-0.0879605456233138,0.009908595,-0.41650389719109526,0.010064761,100,-0.08242008655097814,0.01,290,500.0,-3.131078914160755e-11,0.0001394829185299638
-0.08795596822913766,0.013777891,-0.43755956559837067,0.013782571,100,-0.08662852391805632,0.01,291,500.0,-3.131078914160755e-11,0.00021402483043969598
-0.08788197165154368,0.0064080493,-0.3353967662294881,0.0064926622,100,-0.06634896757169714,0.01,292,500.0,-3.131078914160755e-11,8.679039695231398e-05
-0.08783236598256629,0.0069968123,-0.3703798930606355,0.0070052594,100,-0.07334751064116311,0.01,293,500.0,-3.131078914160755e-11,8.497110976279546e-05
-0.08778060780465229,0.0076131513,-0.36730636754819307,0.0076833568,100,-0.07261546167584944,0.01,294,500.0,-3.131078914160755e-11,8.307625526240335e-05
-0.0878093256453543,0.01637132,-0.4871798754392202,0.016390713,100,-0.09625237081175018,0.01,295,500.0,-3.131078914160755e-11,0.00018604385920990583
-0.08777121623541666,0.005150137,-0.3867696591611496,0.0055920426,100,-0.07652894030380873,0.01,296,500.0,-3.131078914160755e-11,0.00011953673150061976
-0.08775864674160012,0.01089736,-0.42537336981042584,0.010899003,100,-0.08403807657190927,0.01,297,500.0,-3.131078914160755e-11,0.00012531743123425702
-0.08769258979943266,0.006919341,-0.3446182082912085,0.0071706767,100,-0.06807367797569586,0.01,298,500.0,-3.131078914160755e-11,7.945370741929884e-05
-0.08767924386141303,0.0030143375,-0.4223952034390632,0.0032903238,100,-0.08370215433156047,0.01,299,500.0,-3.131078914160755e-11,8.796471428655521e-05
-0.08763619597853242,0.006281332,-0.37771019487632523,0.0062815472,100,-0.07476487899723519,0.01,300,500.0,-3.131078914160755e-11,9.789382590417664e-05
-0.08756691840574153,0.0054427152,-0.3377779339169518,0.005483964,100,-0.06678364656847341,0.01,301,500.0,-3.131078914160755e-11,0.00011735163627735365
-0.08758336524302712,0.017359873,-0.4672772110622178,0.01737238,100,-0.09253386326598856,0.01,302,500.0,-3.131078914160755e-11,0.00019699273568786664
-0.0875191156637319,0.008810039,-0.34434333442432097,0.008810877,100,-0.06811574271657253,0.01,303,500.0,-3.131078914160755e-11,9.88728401760149e-05
-0.0875082593419867,0.01037338,-0.42495123264432366,0.01037338,100,-0.08421879385319248,0.01,304,500.0,-3.131078914160755e-11,0.00023389556704138604
-0.08755643587908875,0.012653563,-0.5164753574624616,0.012688108,100,-0.10220210315810956,0.01,305,500.0,-3.131078914160755e-11,0.00018896182283050642
-0.08753450587609696,0.011124782,-0.40883167858327707,0.011703177,100,-0.08084585496359907,0.01,306,500.0,-3.131078914160755e-11,0.00011631642324820023
-0.08749905322678196,0.008883497,-0.38718338727239143,0.009021479,100,-0.07665054253639898,0.01,307,500.0,-3.131078914160755e-11,0.00011403294652146817
-0.0874086244556787,0.0049745394,-0.3013907350004169,0.0049931174,100,-0.059646991726976205,0.01,308,500.0,-3.131078914160755e-11,9.15374650409163e-05
-0.08735209975138639,0.0073176124,-0.3529208759387057,0.0075871446,100,-0.06994249082935093,0.01,309,500.0,-3.131078914160755e-11,0.00015545684073222125
-0.0874075510478994,0.0115357395,-0.5283982977100536,0.011547968,100,-0.10454200167042678,0.01,310,500.0,-3.131078914160755e-11,0.00017439500547005804
-0.08744359243069025,0.023256183,-0.4979335807136773,0.023413097,100,-0.09861642109584819,0.01,311,500.0,-3.131078914160755e-11,0.0003038441104236065
-0.08739451843258247,0.0024461134,-0.36443838054055944,0.002450632,100,-0.07213250502106756,0.01,312,500.0,-3.131078914160755e-11,9.145364810895293e-05
-0.08732905654636795,0.0071024084,-0.3374655624734275,0.00738865,100,-0.06690494804743678,0.01,313,500.0,-3.131078914160755e-11,7.37119979913616e-05
-0.08738815240056577,0.019081503,-0.5350373239434377,0.019095577,100,-0.10588515476448296,0.01,314,500.0,-3.131078914160755e-11,0.0002138743033532102
-0.08736190860947358,0.010378799,-0.4000927050833817,0.010556734,100,-0.07912135820652395,0.01,315,500.0,-3.131078914160755e-11,0.00011693495147414222
-0.08738758279250418,0.016001852,-0.4830075880456336,0.016608723,100,-0.09547495044714381,0.01,316,500.0,-3.131078914160755e-11,0.00019101494794688517
-0.08733960100361743,0.011762152,-0.3653185355985205,0.011762157,100,-0.0721773557154079,0.01,317,500.0,-3.131078914160755e-11,0.00011004592864188586
-0.08727902721233707,0.006279291,-0.34423045399475677,0.006500673,100,-0.06807713537645908,0.01,318,500.0,-3.131078914160755e-11,7.271725948507858e-05
-0.08727062073846398,0.011662493,-0.42774566519698853,0.01178552,100,-0.08459736204682362,0.01,319,500.0,-3.131078914160755e-11,0.00013997020537659404
-0.08720044449806298,0.005170191,-0.32776803939213595,0.0052453023,100,-0.06481422381014194,0.01,320,500.0,-3.131078914160755e-11,7.226893177309558e-05
-0.08719721759029816,0.0117159,-0.43532861177693716,0.011789497,100,-0.08616460710555607,0.01,321,500.0,-3.131078914160755e-11,0.0001164130729924496
-0.08720596040656346,0.014408027,-0.45475989404736,0.014507828,100,-0.09001240442772822,0.01,322,500.0,-3.131078914160755e-11,0.00016791425148159438
-0.0871411763550463,0.009226774,-0.33468777495970214,0.00941765,100,-0.06628071176651856,0.01,323,500.0,-3.131078914160755e-11,0.0001249875072594631
-0.08706053609601566,0.0059208036,-0.3089292152614405,0.0060538123,100,-0.061013732429117395,0.01,324,500.0,-3.131078914160755e-11,7.934266359000014e-05
-0.08700892352960417,0.008872888,-0.3551408232741431,0.009156565,100,-0.07028645201227833,0.01,325,500.0,-3.131078914160755e-11,0.00011011143751227134
-0.08696904760669047,0.006027272,-0.3738669881802096,0.0065125627,100,-0.07400937265974315,0.01,326,500.0,-3.131078914160755e-11,0.00010352335435551755
-0.08699333226447495,0.015708243,-0.48011415727661616,0.015848512,100,-0.09491013070221292,0.01,327,500.0,-3.131078914160755e-11,0.0001845940283622039
-0.0869895721420093,0.010226281,-0.4332598636728522,0.0103949895,100,-0.0857600120957399,0.01,328,500.0,-3.131078914160755e-11,0.0001688686251845673
-0.08696981637312572,0.0055162166,-0.4064356399235946,0.006160964,100,-0.08048992417931522,0.01,329,500.0,-3.131078914160755e-11,0.000127868779400337
-0.08702276142837588,0.023024628,-0.5272267038318015,0.023026314,100,-0.10444168460567937,0.01,330,500.0,-3.131078914160755e-11,0.0003686106485783482
-0.08698119217951811,0.008744506,-0.37088101887603486,0.009311894,100,-0.07326334005645264,0.01,331,500.0,-3.131078914160755e-11,0.00011715966707800695
-0.08694586356728574,0.01035678,-0.3807156084716552,0.010376388,100,-0.07525209291837652,0.01,332,500.0,-3.131078914160755e-11,0.00013437813728819762
-0.08688662567710331,0.0075975945,-0.33981277480392946,0.008103695,100,-0.06721964613653056,0.01,333,500.0,-3.131078914160755e-11,0.00010636823348242684
-0.08688576252094378,0.01572705,-0.4376532381205092,0.015999222,100,-0.08659833151982407,0.01,334,500.0,-3.131078914160755e-11,0.00017668231694266919
-0.08685360853543271,0.009952128,-0.38522994252481524,0.00995283,100,-0.07611417737473056,0.01,335,500.0,-3.131078914160755e-11,0.00012144337259549608
-0.08694255398885921,0.027091185,-0.5899510144408786,0.027161572,100,-0.11673928088673707,0.01,336,500.0,-3.131078914160755e-11,0.00029225900730818483
-0.08697943923141063,0.016447823,-0.5018150535282991,0.016553413,100,-0.0993728807286895,0.01,337,500.0,-3.131078914160755e-11,0.00025742032115445954
-0.08695767720610152,0.0118452795,-0.4022637025676266,0.012238952,100,-0.07962387467693045,0.01,338,500.0,-3.131078914160755e-11,0.000150916525244359
-0.08691989595424758,0.005406176,-0.37479956705635337,0.0056969407,100,-0.07414983282761431,0.01,339,500.0,-3.131078914160755e-11,0.00012167274058741976
-0.08687503853410042,0.003171254,-0.3621954936712055,0.0032130177,100,-0.07166837310421326,0.01,340,500.0,-3.131078914160755e-11,7.281035164544097e-05
-0.08686710465271565,0.009898178,-0.4251642942186997,0.010192155,100,-0.08416958498189533,0.01,341,500.0,-3.131078914160755e-11,0.0001340155769489607
-0.08686137272319376,0.014052994,-0.4292367689934,0.014073179,100,-0.08490678475623023,0.01,342,500.0,-3.131078914160755e-11,0.000141802595788847
-0.08682683032830762,0.012929953,-0.3789478736596529,0.013066671,100,-0.07501333127724898,0.01,343,500.0,-3.131078914160755e-11,0.00013760228214626538
-0.08674910261629264,0.0041455007,-0.3035924816184065,0.004260037,100,-0.06008849739515337,0.01,344,500.0,-3.131078914160755e-11,5.601406810842084e-05
-0.08674019597601094,0.010955606,-0.4229527131700365,0.010957442,100,-0.08367631171910762,0.01,345,500.0,-3.131078914160755e-11,0.00016107479392546585
-0.08675100372615399,0.018520389,-0.45722312915231794,0.01852062,100,-0.09047967752550447,0.01,346,500.0,-3.131078914160755e-11,0.00023525575355224496
-0.086729146366848,0.0124015175,-0.3995409451770066,0.012427255,100,-0.07916650004697838,0.01,347,500.0,-3.131078914160755e-11,0.00022131971083990212
-0.0866853170405739,0.0029404992,-0.36112866024938567,0.0031012136,100,-0.0714765408234593,0.01,348,500.0,-3.131078914160755e-11,0.00010002500921085229
-0.0866668336870503,0.009535321,-0.40538305399294167,0.009621028,100,-0.08023462666083542,0.01,349,500.0,-3.131078914160755e-11,0.0001590621741449346
-0.08667514733712997,0.010725611,-0.45224226813752855,0.010728527,100,-0.08957661121493554,0.01,350,500.0,-3.131078914160755e-11,0.0001694934649368524
-0.08663575519159275,0.0072584837,-0.3681669650240603,0.007923713,100,-0.07284850425356545,0.01,351,500.0,-3.131078914160755e-11,0.00010940727585621281
-0.08665660800454494,0.014996165,-0.4753308868612002,0.015043589,100,-0.0939759453507673,0.01,352,500.0,-3.131078914160755e-11,0.00017757231981468575
-0.08658511190415064,0.0079682395,-0.3102790854238584,0.008450338,100,-0.06141848456535045,0.01,353,500.0,-3.131078914160755e-11,7.823374062081155e-05
-0.08659474740545445,0.011506233,-0.45473859873932276,0.011513602,100,-0.08999607936569831,0.01,354,500.0,-3.131078914160755e-11,0.00012481492112399303
-0.08657217045651736,0.008339493,-0.3968741436378827,0.008367181,100,-0.0785799305327909,0.01,355,500.0,-3.131078914160755e-11,0.00011411158135194706
-0.08653703191867074,0.011124159,-0.3740788316333354,0.011679368,100,-0.07406285098312047,0.01,356,500.0,-3.131078914160755e-11,0.00013506090391527057
-0.08651783169708792,0.00973468,-0.4031977241998029,0.010181734,100,-0.07968255281360333,0.01,357,500.0,-3.131078914160755e-11,0.00012801642880800435
-0.0864516880083117,0.0067347125,-0.3177150562027375,0.0069766403,100,-0.0628383911152011,0.01,358,500.0,-3.131078914160755e-11,8.26981856217976e-05
-0.08645441160410586,0.007544043,-0.44177717658457183,0.007799017,100,-0.08742945889842027,0.01,359,500.0,-3.131078914160755e-11,0.00012385024689454978
-0.08643263978042343,0.011744371,-0.3966493619506192,0.011753157,100,-0.07861655507842728,0.01,360,500.0,-3.131078914160755e-11,0.00013957927023662304
-0.08635716952087148,0.0069349054,-0.2997213848465196,0.008154898,100,-0.05918787608216796,0.01,361,500.0,-3.131078914160755e-11,7.160791191171615e-05
-0.08633708402630635,0.010916676,-0.40018526713264024,0.011100239,100,-0.07908622048829757,0.01,362,500.0,-3.131078914160755e-11,0.00014008035978193973
