J,AvgRet,Iteration,VarJ,StepSize,NatGradInftyNorm,NatGrad2Norm,AvgEpLen,ReturnMean,BatchSize,ReturnMax
-0.09678087318446864,-0.4891219305871116,180,0.00019246224887611578,0.01,0.0095102135,0.00974584,500.0,-0.08985121722184093,100,-2.7254557700196774e-10
-0.10138537449443692,-0.5124763391569169,181,0.00020216730207698892,0.01,0.015810631,0.015969215,500.0,-0.08991494184765639,100,-2.7254557700196774e-10
-0.07430822921650958,-0.3753635375270488,182,9.148670196766013e-05,0.01,0.005389566,0.0053934855,500.0,-0.08982919067935338,100,-2.7254557700196774e-10
-0.09609061125835922,-0.48547683070471637,183,0.00016312783527199905,0.01,0.014123683,0.014237152,500.0,-0.08986340609235342,100,-2.7254557700196774e-10
-0.08907674032324485,-0.4506206590737773,184,0.0001686196644536856,0.01,0.014175262,0.015334598,500.0,-0.0898591307349126,100,-2.7254557700196774e-10
-0.07890810881836736,-0.39974044920252616,185,0.00010151384823767386,0.01,0.010012325,0.011164893,500.0,-0.0897999360218502,100,-2.7254557700196774e-10
-0.08290597481838852,-0.4194377639460918,186,0.00016064473659355597,0.01,0.012647022,0.01280894,500.0,-0.0897628717143047,100,-2.7254557700196774e-10
-0.07441574739344198,-0.3754847045404049,187,0.00020585856496551015,0.01,0.012848765,0.012849489,500.0,-0.08968080153077068,100,-2.7254557700196774e-10
-0.10805188424799766,-0.5462783278670437,188,0.0002391552054429629,0.01,0.017490296,0.017494438,500.0,-0.08977852005586232,100,-2.7254557700196774e-10
-0.07622778153270762,-0.3857403782326134,189,9.77651010531368e-05,0.01,0.0102771325,0.0102773355,500.0,-0.08970682302663927,100,-2.7254557700196774e-10
-0.07980379697937309,-0.4037401441129177,190,0.00015199663688506316,0.01,0.012176617,0.012956747,500.0,-0.08965470183691683,100,-2.7254557700196774e-10
-0.08759532508778138,-0.44299083194805244,191,0.00015480707499628983,0.01,0.0140883755,0.014911807,500.0,-0.08964391975969621,100,-2.7254557700196774e-10
-0.1045097468328819,-0.5283629347695661,192,0.00018374617811222374,0.01,0.018697446,0.01870342,500.0,-0.08972134594236905,100,-2.7254557700196774e-10
-0.08426361596802243,-0.4258158046521718,193,0.00015951874516223605,0.01,0.012144148,0.012163882,500.0,-0.0896930675487196,100,-2.7254557700196774e-10
-0.07791515972996303,-0.39262620420755584,194,0.00023490573420800926,0.01,0.01581717,0.016029777,500.0,-0.08963235668367445,100,-2.7254557700196774e-10
-0.08559909813756215,-0.432978983697043,195,0.00011098642639491384,0.01,0.010449768,0.010562743,500.0,-0.08961167330651491,100,-2.7254557700196774e-10
-0.09471869694226318,-0.4783183976427119,196,0.0003036393357068364,0.01,0.016390199,0.016452659,500.0,-0.08963772954955444,100,-2.7254557700196774e-10
-0.07229304217686354,-0.36595449679712494,197,8.922914808971213e-05,0.01,0.0060883434,0.006095487,500.0,-0.0895496854512159,100,-2.7254557700196774e-10
-0.09783534381506813,-0.49453041377875,198,0.00015616435405161293,0.01,0.012104461,0.0124071,500.0,-0.08959153221062931,100,-2.7254557700196774e-10
-0.09529097019171147,-0.48190393837574824,199,0.00025476193246507043,0.01,0.019008312,0.01900846,500.0,-0.08962017260249404,100,-2.7254557700196774e-10
-0.10813361535984424,-0.5468455745153166,200,0.00024789960833237297,0.01,0.021136973,0.021236055,500.0,-0.08971273981628078,100,-2.7254557700196774e-10
-0.10260322263390304,-0.518929134693312,201,0.000201430607964159,0.01,0.016278379,0.01716239,500.0,-0.08977687157159234,100,-2.7254557700196774e-10
-0.09453739543774732,-0.47822568773048046,202,0.00013523963839579814,0.01,0.0075912424,0.007908168,500.0,-0.08980043852142479,100,-2.7254557700196774e-10
-0.0782546917154946,-0.3949890649602274,203,0.00021126221422012003,0.01,0.016006272,0.016121035,500.0,-0.08974356292139557,100,-2.7254557700196774e-10
-0.09054734093438084,-0.45691125598034277,204,0.00026835371201885174,0.01,0.012395308,0.012395645,500.0,-0.08974750300969453,100,-2.7254557700196774e-10
-0.0796417290360834,-0.40266601692505766,205,0.00016799624730705985,0.01,0.012810651,0.013726583,500.0,-0.08969820655128667,100,-2.7254557700196774e-10
-0.0869917816483673,-0.43946449504320556,206,0.00011520431887821366,0.01,0.0042751203,0.005487893,500.0,-0.08968506856632104,100,-2.7254557700196774e-10
-0.07963876232188884,-0.4023485705306264,207,0.00016484099130305952,0.01,0.014333154,0.014350866,500.0,-0.08963653568591315,100,-2.7254557700196774e-10
-0.07824407517256109,-0.3954557322082119,208,9.449096609523842e-05,0.01,0.003467503,0.0036766618,500.0,-0.08958176424113741,100,-2.7254557700196774e-10
-0.10849608514939585,-0.5478961013136785,209,0.00021601352692002812,0.01,0.019998029,0.020666951,500.0,-0.08967226338423914,100,-2.7254557700196774e-10
-0.06870832005117405,-0.34754480525264975,210,0.00012933709488556442,0.01,0.008097493,0.008244787,500.0,-0.08957243508265311,100,-2.7254557700196774e-10
-0.07677841475116196,-0.38790088604720296,211,0.0001310585342848342,0.01,0.009791926,0.010204167,500.0,-0.08951179991520528,100,-2.7254557700196774e-10
-0.07231521361064785,-0.3649063557083067,212,0.00017707245446413298,0.01,0.012507672,0.012715067,500.0,-0.08943068394207057,100,-2.7254557700196774e-10
-0.09218851255363252,-0.46599635459515487,213,0.00020078164599742875,0.01,0.01361066,0.014305117,500.0,-0.08944363149423755,100,-2.7254557700196774e-10
-0.08601008419217097,-0.4348889118338322,214,0.0001331151113950971,0.01,0.013854084,0.014029948,500.0,-0.0894275868806765,100,-2.7254557700196774e-10
-0.08077813776400557,-0.4088423279515808,215,0.00012909669856443914,0.01,0.012568172,0.01261241,500.0,-0.089387356884785,100,-2.7254557700196774e-10
-0.07002516546029292,-0.35411060322804927,216,7.513759266000276e-05,0.01,0.008039486,0.008224743,500.0,-0.0892977171096716,100,-2.7254557700196774e-10
-0.06547520442377819,-0.33100351572298714,217,0.00011254971643387678,0.01,0.006231705,0.0062507098,500.0,-0.08918793594522048,100,-2.7254557700196774e-10
-0.09621821972196479,-0.4862387540679331,218,0.00014009224841762488,0.01,0.010851348,0.010871247,500.0,-0.08922018495337068,100,-2.7254557700196774e-10
-0.0828817825276968,-0.41953268174136793,219,0.00014034547323968444,0.01,0.011377771,0.012123232,500.0,-0.08919124247654112,100,-2.7254557700196774e-10
-0.08920930681190743,-0.45101826899906944,220,0.00013707672034529093,0.01,0.010170621,0.010219711,500.0,-0.08919132458715642,100,-2.7254557700196774e-10
-0.0792117093665111,-0.400179149088724,221,0.00014946442404380482,0.01,0.011455204,0.011476735,500.0,-0.08914616795719875,100,-2.7254557700196774e-10
-0.07773007184013707,-0.3923940762285268,222,9.326929318463628e-05,0.01,0.0067040753,0.00692249,500.0,-0.08909474410081558,100,-2.7254557700196774e-10
-0.08070341074719879,-0.4084380802470656,223,0.0001570102296183316,0.01,0.010003747,0.010032118,500.0,-0.08905711480326574,100,-2.7254557700196774e-10
-0.08143515539287113,-0.41179437168062627,224,0.00014882057813971422,0.01,0.0125816455,0.012753164,500.0,-0.08902308819875504,100,-2.7254557700196774e-10
-0.06593755038946679,-0.3337111675640347,225,7.351137864158112e-05,0.01,0.0051433747,0.0054797903,500.0,-0.08892048580849155,100,-2.7254557700196774e-10
-0.07363303059806624,-0.3719486038154525,226,0.00013329407469612464,0.01,0.010846944,0.010884263,500.0,-0.08885284220136577,100,-2.7254557700196774e-10
-0.0816227887414624,-0.4125257300930455,227,0.00013352661040128867,0.01,0.009189774,0.009190828,500.0,-0.08882099174559527,100,-2.7254557700196774e-10
-0.07356265131966809,-0.37183764486359167,228,8.580214909802245e-05,0.01,0.0073405434,0.0075071277,500.0,-0.08875406919986753,100,-2.7254557700196774e-10
-0.08224391070576927,-0.4152192090924761,229,0.0001481415208893679,0.01,0.012188304,0.012216385,500.0,-0.0887256405601553,100,-2.7254557700196774e-10
-0.08334719145825664,-0.42154687624315457,230,0.00012747780789765397,0.01,0.010019596,0.0106708845,500.0,-0.0887022559988427,100,-2.7254557700196774e-10
-0.07006644100891984,-0.3545595370043696,231,7.776423962161431e-05,0.01,0.0038936695,0.0051208604,500.0,-0.0886215814750768,100,-2.7254557700196774e-10
-0.07998148703299865,-0.404383795117173,232,0.00010876257051449255,0.01,0.010415406,0.010428809,500.0,-0.08858433968868853,100,-2.7254557700196774e-10
-0.08781523687717967,-0.4435403025372824,233,0.0001420278283899563,0.01,0.010401319,0.01086002,500.0,-0.08858103881825288,100,-2.7254557700196774e-10
-0.09058333219154827,-0.4578512706725003,234,0.00016526030761413233,0.01,0.013021892,0.013022948,500.0,-0.08858959562754046,100,-2.7254557700196774e-10
-0.09957057572617449,-0.5034910639541395,235,0.00015072932302197568,0.01,0.014017632,0.014020572,500.0,-0.08863632320242826,100,-2.7254557700196774e-10
-0.060497944736147356,-0.30624237186262776,236,6.0464036403437836e-05,0.01,0.005959784,0.006369377,500.0,-0.08851709278519826,100,-2.7254557700196774e-10
-0.09513351758076714,-0.4806255083279517,237,0.00018981403422013723,0.01,0.013123191,0.013428285,500.0,-0.08854501018939896,100,-2.7254557700196774e-10
-0.09460912644890059,-0.4784166745678254,238,0.00018622410437259238,0.01,0.013757083,0.0137816155,500.0,-0.0885704896694809,100,-2.7254557700196774e-10
-0.07019106642252834,-0.35519216226223277,239,9.768325736461107e-05,0.01,0.003770879,0.0037736904,500.0,-0.0884935883169832,100,-2.7254557700196774e-10
-0.08174098551982624,-0.4134183180760958,240,0.00010702592337412162,0.01,0.005794732,0.0058378065,500.0,-0.08846545247199504,100,-2.7254557700196774e-10
-0.08950253322051172,-0.45240009417600724,241,0.00019081977414956423,0.01,0.016404316,0.017145293,500.0,-0.08846975571161543,100,-2.7254557700196774e-10
-0.07357067201394729,-0.3718819217746916,242,0.00011182483595977922,0.01,0.010666015,0.01263308,500.0,-0.08840818925005482,100,-2.7254557700196774e-10
-0.11612962014714456,-0.5864527067128644,243,0.0002533060429181906,0.01,0.021809487,0.021862611,500.0,-0.0885222692125943,100,-2.7254557700196774e-10
-0.06866002096194614,-0.3470744671662657,244,7.384415074031536e-05,0.01,0.0066743284,0.006703745,500.0,-0.08844086655582935,100,-2.7254557700196774e-10
-0.11200094886097185,-0.5663537347288468,245,0.0002466169793604695,0.01,0.024716975,0.02492359,500.0,-0.08853703015707483,100,-2.7254557700196774e-10
-0.07034305908779961,-0.35562738606214056,246,7.883569957386651e-05,0.01,0.0074016643,0.0075247386,500.0,-0.08846307092508589,100,-2.7254557700196774e-10
-0.08267369105343075,-0.41813744283681425,247,8.535322380677146e-05,0.01,0.009527831,0.009531093,500.0,-0.0884396321401804,100,-2.7254557700196774e-10
-0.06206401611355887,-0.3138929871070718,248,5.450495244922725e-05,0.01,0.0048674215,0.004936877,500.0,-0.08833327884975048,100,-2.7254557700196774e-10
-0.07002587924615476,-0.3538982386593921,249,0.0001006215317579082,0.01,0.0077948417,0.007998501,500.0,-0.08825975515656335,100,-2.7254557700196774e-10
-0.07446983918878823,-0.37591386905972135,250,0.00010654723808722647,0.01,0.003809022,0.003956821,500.0,-0.08820459549269224,100,-2.7254557700196774e-10
-0.06900202627076307,-0.3492715927997116,251,0.00012652585612883617,0.01,0.01103307,0.011034999,500.0,-0.08812809123284392,100,-2.7254557700196774e-10
-0.08055125611705316,-0.4070877996889532,252,7.260349524877311e-05,0.01,0.0069132787,0.006947174,500.0,-0.08809802442682889,100,-2.7254557700196774e-10
-0.08354062176596738,-0.42276641921259994,253,0.00014968395198947614,0.01,0.012670995,0.012718452,500.0,-0.08808001097757646,100,-2.7254557700196774e-10
-0.08455365399740782,-0.42719309984573445,254,0.0002093970944001512,0.01,0.016682569,0.016857661,500.0,-0.08806612768237895,100,-2.7254557700196774e-10
-0.08142580968962167,-0.41157327657175463,255,0.00015404995469359744,0.01,0.012838456,0.013035662,500.0,-0.08804008721966226,100,-2.7254557700196774e-10
-0.07584410030621502,-0.3834664418361878,256,0.00016032669314559655,0.01,0.010490027,0.0108565055,500.0,-0.0879924466457816,100,-2.7254557700196774e-10
-0.08589487885519041,-0.4340984431592488,257,0.0001560216145344692,0.01,0.014676711,0.014795164,500.0,-0.08798428490340576,100,-2.7254557700196774e-10
-0.07109342085004909,-0.35952696294991654,258,9.423343628591738e-05,0.01,0.007988694,0.008018442,500.0,-0.08791881643808266,100,-2.7254557700196774e-10
-0.060715590907362775,-0.3071892804747302,259,8.240144366666646e-05,0.01,0.0057748687,0.0062221903,500.0,-0.08781378467927681,100,-2.7254557700196774e-10
-0.0755175854663754,-0.38139167489411574,260,9.781082284437398e-05,0.01,0.00356288,0.0035949615,500.0,-0.08776649160538103,100,-2.7254557700196774e-10
-0.07660428379485723,-0.3877597211617988,261,9.239618263174504e-05,0.01,0.0075482856,0.007549236,500.0,-0.08772372452564722,100,-2.7254557700196774e-10
-0.06470950627553551,-0.32697199285198697,262,0.00010270030966619319,0.01,0.005342653,0.0055778944,500.0,-0.08763588399797505,100,-2.7254557700196774e-10
-0.05880352582608289,-0.29759656560405534,263,6.0204960072468853e-05,0.01,0.0052169883,0.0052463063,500.0,-0.08752625525967887,100,-2.7254557700196774e-10
-0.06763464191304677,-0.3421064874517088,264,0.00010912822940616795,0.01,0.010408371,0.010608918,500.0,-0.08745090823942649,100,-2.7254557700196774e-10
-0.07025747703507007,-0.35519647407756877,265,0.00010609495591577322,0.01,0.004079051,0.0040790616,500.0,-0.0873860273669572,100,-2.7254557700196774e-10
-0.09488450106759194,-0.4799814405805257,266,0.00019122102493941906,0.01,0.01426932,0.015217957,500.0,-0.08741421711771147,100,-2.7254557700196774e-10
-0.07586049237075333,-0.3837000706868368,267,0.00016148785074163933,0.01,0.011952479,0.011952695,500.0,-0.08737094474038204,100,-2.7254557700196774e-10
-0.08491706013602109,-0.42901276286256773,268,0.00015324935528669652,0.01,0.010461746,0.010466488,500.0,-0.08736178845454487,100,-2.7254557700196774e-10
-0.09357331600505553,-0.47350051818770716,269,0.00016596702653401415,0.01,0.01519406,0.015350078,500.0,-0.08738487963503004,100,-2.7254557700196774e-10
-0.07569978099916307,-0.3824020757274134,270,0.00017414024237527456,0.01,0.0105634,0.010612955,500.0,-0.08734160149193425,100,-2.7254557700196774e-10
-0.0880356467137295,-0.4446690237497802,271,0.00022980291371907873,0.01,0.0133580705,0.0133698275,500.0,-0.0873441625444132,100,-2.7254557700196774e-10
-0.06211829443644264,-0.3138907992393578,272,5.552178331764243e-05,0.01,0.0025159398,0.002894291,500.0,-0.08725142038225153,100,-2.7254557700196774e-10
-0.10704137089432024,-0.5408125173779452,273,0.000166590836873844,0.01,0.010128254,0.01082562,500.0,-0.0873239110434679,100,-2.7254557700196774e-10
-0.07216566279079668,-0.3646392428805519,274,0.00010776764677716424,0.01,0.009192265,0.009368353,500.0,-0.08726858896955306,100,-2.7254557700196774e-10
-0.08153329246562409,-0.41262914122340527,275,0.00015614969901551925,0.01,0.009520896,0.009615829,500.0,-0.08724773334590238,100,-2.7254557700196774e-10
-0.08596981859168179,-0.4346426870746343,276,0.00013692340382920692,0.01,0.01250536,0.012751702,500.0,-0.0872431032199813,100,-2.7254557700196774e-10
-0.08158341411546279,-0.41202043099602453,277,0.0001368950551165953,0.01,0.0092694545,0.009272688,500.0,-0.08722267112935127,100,-2.7254557700196774e-10
-0.08587711106126296,-0.43383687219364586,278,0.00015024709038888212,0.01,0.013866576,0.014569687,500.0,-0.08721783098522146,100,-2.7254557700196774e-10
-0.10335245016741115,-0.5229238941632797,279,0.00019123341003283282,0.01,0.014327296,0.014378674,500.0,-0.08727566116150172,100,-2.7254557700196774e-10
-0.06726737305415416,-0.33983943184575766,280,0.00010686880386848982,0.01,0.006157223,0.0061610052,500.0,-0.08720420298968974,100,-2.7254557700196774e-10
-0.08432717000567962,-0.426148800404111,281,8.258605866755704e-05,0.01,0.012353214,0.012584069,500.0,-0.08719396443814523,100,-2.7254557700196774e-10
-0.07353184798186321,-0.3713196411520668,282,0.000182041615507737,0.01,0.008696429,0.010547066,500.0,-0.08714551721666905,100,-2.7254557700196774e-10
-0.08623783530554642,-0.4360434205032177,283,0.00022049605391177385,0.01,0.013650921,0.01365685,500.0,-0.08714230986009265,100,-2.7254557700196774e-10
-0.09323197309334909,-0.4709437281203011,284,0.00020616395413611982,0.01,0.016189545,0.016308827,500.0,-0.08716375233626608,100,-2.7254557700196774e-10
-0.08471786279482318,-0.42819953863830745,285,0.0001922934921509876,0.01,0.014473446,0.014473533,500.0,-0.08715517026769962,100,-2.7254557700196774e-10
-0.07776607453709145,-0.39309300922720297,286,0.00012873811074172171,0.01,0.007913398,0.008026634,500.0,-0.08712234126164854,100,-2.7254557700196774e-10
-0.07952098115788829,-0.4023332372599227,287,7.682965529633069e-05,0.01,0.008322876,0.008414501,500.0,-0.08709585568637412,100,-2.7254557700196774e-10
-0.09557255147692603,-0.48342584789937143,288,0.00022927190709843843,0.01,0.017293671,0.017357824,500.0,-0.08712528865786909,100,-2.7254557700196774e-10
-0.07513742672518571,-0.3798770615486625,289,0.00013629751937188682,0.01,0.0090605775,0.009388196,500.0,-0.08708380816675254,100,-2.7254557700196774e-10
-0.06173234427918402,-0.31255370716810377,290,0.00010938686100263776,0.01,0.009166134,0.009978084,500.0,-0.08699638932576094,100,-2.7254557700196774e-10
-0.07010987980344818,-0.35452878597419335,291,0.00012100773092407062,0.01,0.01011532,0.010118124,500.0,-0.0869383600834162,100,-2.7254557700196774e-10
-0.08029085054739958,-0.40536902944950326,292,0.00016906839294142818,0.01,0.00952495,0.010583854,500.0,-0.08691559463979973,100,-2.7254557700196774e-10
-0.06755591792524605,-0.3409745119678832,293,7.689927654370635e-05,0.01,0.005731181,0.005843505,500.0,-0.08684952065783877,100,-2.7254557700196774e-10
-0.05437481487490063,-0.27487478109646746,294,4.967403244020216e-05,0.01,0.0036921068,0.0042850175,500.0,-0.08673906247490361,100,-2.7254557700196774e-10
-0.0543567131773694,-0.27476055695175344,295,5.705672527257552e-05,0.01,0.004689409,0.0047502946,500.0,-0.08662929179931875,100,-2.7254557700196774e-10
-0.07694660388577736,-0.388722002250445,296,0.00018272492751248117,0.01,0.008452122,0.008460111,500.0,-0.08659658001582705,100,-2.7254557700196774e-10
-0.06977865388952123,-0.35253196351162286,297,9.974292136429731e-05,0.01,0.0018483292,0.0019182713,500.0,-0.08653995400193377,100,-2.7254557700196774e-10
-0.0714775653519843,-0.3615248514620795,298,0.00020149679831022563,0.01,0.012402036,0.012833411,500.0,-0.08648940907357824,100,-2.7254557700196774e-10
-0.07057237051087782,-0.35722582993779567,299,0.00010370331390641991,0.01,0.009998276,0.0100986995,500.0,-0.08643617483089362,100,-2.7254557700196774e-10
-0.0806818943540174,-0.40746139040811485,300,0.00019833219146137286,0.01,0.011247642,0.011276187,500.0,-0.0864169938959707,100,-2.7254557700196774e-10
-0.066049525214204,-0.3340186755890178,301,7.270191985751201e-05,0.01,0.00559951,0.006093727,500.0,-0.08634932788706118,100,-2.7254557700196774e-10
-0.06976390750558786,-0.3523176723330703,302,7.771868193463116e-05,0.01,0.0057825525,0.0066107553,500.0,-0.0862944092765265,100,-2.7254557700196774e-10
-0.04974730448969006,-0.2514424643326654,303,5.829551785935291e-05,0.01,0.0040245033,0.0045261206,500.0,-0.08617379176897917,100,-2.7254557700196774e-10
-0.08279642761624922,-0.4181757820601168,304,0.00014005608064964365,0.01,0.011701151,0.011800044,500.0,-0.08616268201847678,100,-2.7254557700196774e-10
-0.07491509124254236,-0.37823564354414735,305,0.0002052881401526982,0.01,0.009942103,0.0104937535,500.0,-0.08612580467167044,100,-2.7254557700196774e-10
-0.07792099903462642,-0.39400782796947065,306,0.00012658102233145457,0.01,0.011016852,0.0110171195,500.0,-0.0860989915813533,100,-2.7254557700196774e-10
-0.05387188923513121,-0.27255146549500886,307,4.390886422584276e-05,0.01,0.0031887481,0.0032016488,500.0,-0.08599401730660991,100,-2.7254557700196774e-10
-0.06715670291720274,-0.3397590864921456,308,9.30488195658728e-05,0.01,0.0056081093,0.005650616,500.0,-0.08593285719495598,100,-2.7254557700196774e-10
-0.06825549435016959,-0.3448630372857415,309,0.00017362544739487197,0.01,0.011503282,0.011661901,500.0,-0.08587564890095992,100,-2.7254557700196774e-10
-0.06703512803898298,-0.3387831343774699,310,9.669820188788022e-05,0.01,0.0066828174,0.006784059,500.0,-0.08581487302721161,100,-2.7254557700196774e-10
-0.07046259868940527,-0.35682480375431047,311,0.00010558353047537178,0.01,0.008260666,0.008476684,500.0,-0.08576550880104503,100,-2.7254557700196774e-10
-0.06955453221458892,-0.3521465990244684,312,8.525647759585123e-05,0.01,0.007989359,0.008412929,500.0,-0.0857135505427551,100,-2.7254557700196774e-10
-0.05890434567161611,-0.29814487142410134,313,6.839400001324949e-05,0.01,0.0036561126,0.003753884,500.0,-0.08562789813102621,100,-2.7254557700196774e-10
-0.07139092779916373,-0.3607225490989745,314,8.582566938749491e-05,0.01,0.0011378404,0.0011948098,500.0,-0.08558255746117953,100,-2.7254557700196774e-10
-0.07163537710258755,-0.362037409513974,315,0.00010146072911105837,0.01,0.005009366,0.005401983,500.0,-0.08553828069813638,100,-2.7254557700196774e-10
-0.07879360484976075,-0.39816199986951245,316,0.0002116878514612628,0.01,0.017081136,0.017081661,500.0,-0.08551693678722379,100,-2.7254557700196774e-10
-0.07782448864675798,-0.393113539058209,317,0.00014384137834002947,0.01,0.008866833,0.008869021,500.0,-0.08549267038930435,100,-2.7254557700196774e-10
-0.09241995075861889,-0.4666538939859105,318,0.00013104264575596416,0.01,0.0075197495,0.008126104,500.0,-0.08551445428983677,100,-2.7254557700196774e-10
-0.07970963892804804,-0.40203444426854523,319,7.5098581570042e-05,0.01,0.0013530394,0.00154725,500.0,-0.08549625737647694,100,-2.7254557700196774e-10
-0.08514923569818521,-0.43011350746826,320,0.00021392638454244595,0.01,0.012295195,0.012305161,500.0,-0.08549517293373228,100,-2.7254557700196774e-10
-0.05286548625790679,-0.2669431496386917,321,8.57448155363574e-05,0.01,0.0034452209,0.0035596502,500.0,-0.08539352281947736,100,-2.7254557700196774e-10
-0.07206118483638572,-0.3641488030694993,322,7.491409457437564e-05,0.01,0.0018283004,0.0019100511,500.0,-0.08535211804313236,100,-2.7254557700196774e-10
-0.09255926962588663,-0.46742738764717223,323,0.00017122230981959485,0.01,0.01534029,0.015428292,500.0,-0.08537443120592728,100,-2.7254557700196774e-10
-0.06105642580857638,-0.30872319065252973,324,0.00010656324244601304,0.01,0.009494555,0.009559752,500.0,-0.08529937563371322,100,-2.7254557700196774e-10
-0.08141733276321517,-0.41086498805794747,325,0.0002570644662213553,0.01,0.016492885,0.016624866,500.0,-0.08528743088641938,100,-2.7254557700196774e-10
-0.06913835509965349,-0.3492559610938728,326,0.0001066913428049847,0.01,0.004816487,0.004840507,500.0,-0.08523789384412869,100,-2.7254557700196774e-10
-0.08556416606652695,-0.4319539906698961,327,0.00019790257594989335,0.01,0.0094720535,0.009526898,500.0,-0.0852388916185091,100,-2.7254557700196774e-10
-0.08716256091409053,-0.4407910809718848,328,0.0001433281494316922,0.01,0.0119926995,0.011993614,500.0,-0.08524475646392247,100,-2.7254557700196774e-10
-0.07169201225653835,-0.362133095961373,329,0.00011574139734176351,0.01,0.0107885795,0.010789668,500.0,-0.08520356271253225,100,-2.7254557700196774e-10
-0.09005906829123156,-0.45524119126077195,330,0.00012981336443258675,0.01,0.009135417,0.009695642,500.0,-0.08521827636580104,100,-2.7254557700196774e-10
-0.05682360036155251,-0.28751569955707984,331,6.706113779223933e-05,0.01,0.0054185,0.0054315366,500.0,-0.08513249184615074,100,-2.7254557700196774e-10
-0.07332552761674739,-0.37000622665934385,332,0.00015086887737797764,0.01,0.009351086,0.009648867,500.0,-0.08509692870088145,100,-2.7254557700196774e-10
-0.07688349676574432,-0.3885981858027291,333,0.00013696042797883322,0.01,0.009267851,0.009330959,500.0,-0.08507226374011527,100,-2.7254557700196774e-10
-0.06682397242743149,-0.3381200003771129,334,0.00010390401500291422,0.01,0.008260988,0.008733298,500.0,-0.08501762813738269,100,-2.7254557700196774e-10
-0.0882697315170814,-0.44627649141279074,335,0.0002054590120384982,0.01,0.011846419,0.011997243,500.0,-0.08502733590866537,100,-2.7254557700196774e-10
-0.09793000127006718,-0.49568037973791235,336,0.00019625362972702968,0.01,0.015384498,0.015387046,500.0,-0.08506573669843144,100,-2.7254557700196774e-10
-0.06583850414074113,-0.33267195475845635,337,8.932793578738102e-05,0.01,0.003992903,0.0040116324,500.0,-0.08500868259588637,100,-2.7254557700196774e-10
-0.09359638874164582,-0.47281805098052304,338,0.0002391946565021235,0.01,0.019747784,0.020069443,500.0,-0.0850340900105188,100,-2.7254557700196774e-10
-0.06686658922931651,-0.3375529685131698,339,6.897571477804797e-05,0.01,0.0021202506,0.0021242984,500.0,-0.08498049856278664,100,-2.7254557700196774e-10
-0.0850767348732143,-0.42977132648041255,340,0.00015785807214581976,0.01,0.011047694,0.012594903,500.0,-0.08498078161075848,100,-2.7254557700196774e-10
-0.054760842734771026,-0.27732918911374277,341,5.527527196370228e-05,0.01,0.006187288,0.0062539647,500.0,-0.08489216008912802,100,-2.7254557700196774e-10
-0.0706079994910275,-0.35660164679762035,342,0.00010080090493422042,0.01,0.0067773033,0.0068747527,500.0,-0.08485039353767158,100,-2.7254557700196774e-10
-0.07381105018880901,-0.3730227219168932,343,0.000133946785991259,0.01,0.009811058,0.009955915,500.0,-0.08481820886318511,100,-2.7254557700196774e-10
-0.058029091020309835,-0.2930507088345236,344,5.4049057289660114e-05,0.01,0.0026300855,0.002661089,500.0,-0.0847403335206186,100,-2.7254557700196774e-10
-0.0545285898198613,-0.2752749382854126,345,7.449047373999591e-05,0.01,0.001450402,0.001509053,500.0,-0.0846527632490222,100,-2.7254557700196774e-10
-0.06888515234765256,-0.34850278789597533,346,0.00011975314003734133,0.01,0.010303919,0.010477278,500.0,-0.08460719211924947,100,-2.7254557700196774e-10
-0.07118651247668621,-0.36028809106982457,347,7.159714588961502e-05,0.01,0.0043567624,0.004670108,500.0,-0.08456851580904035,100,-2.7254557700196774e-10
-0.08096940448840384,-0.4089504418286719,348,0.0001537436205345802,0.01,0.011049141,0.011621819,500.0,-0.08455817353513048,100,-2.7254557700196774e-10
-0.06931017364354254,-0.35016222816925946,349,0.00016562510246931133,0.01,0.010501213,0.010727006,500.0,-0.0845144829910285,100,-2.7254557700196774e-10
-0.06289410455693364,-0.3180859395233513,350,8.571193068853082e-05,0.01,0.008764677,0.008787055,500.0,-0.0844527104812168,100,-2.7254557700196774e-10
-0.055074135728998816,-0.27852478072287673,351,8.210733670649273e-05,0.01,0.0048062783,0.004953907,500.0,-0.0843690108380481,100,-2.7254557700196774e-10
-0.09304177657070166,-0.4707341265911221,352,0.00014867097805224046,0.01,0.012774323,0.013112105,500.0,-0.08439364937706131,100,-2.7254557700196774e-10
-0.06667782437202406,-0.3366669967124802,353,0.00010044169032908442,0.01,0.010635838,0.010651806,500.0,-0.08434346290395923,100,-2.7254557700196774e-10
-0.06424114767309608,-0.32501602421944703,354,0.00012023510266203124,0.01,0.009063369,0.009088224,500.0,-0.08428667670274209,100,-2.7254557700196774e-10
-0.05332387042377555,-0.26961333188978115,355,6.230443236380682e-05,0.01,0.0052002463,0.00520749,500.0,-0.0841994575301253,100,-2.7254557700196774e-10
-0.08079472935781701,-0.4083876880847693,356,0.000134400769590145,0.01,0.0078339465,0.008652607,500.0,-0.08418989368694466,100,-2.7254557700196774e-10
-0.10350080656217259,-0.5227805911749911,357,0.0003080124389942256,0.01,0.02327322,0.023434104,500.0,-0.08424398587987245,100,-2.7254557700196774e-10
-0.06349516173722418,-0.3199873987945669,358,0.0001391028726929826,0.01,0.0044440944,0.004449923,500.0,-0.08418602827053545,100,-2.7254557700196774e-10
