Iteration,J,ReturnMean,NatGradInftyNorm,ReturnMax,NatGrad2Norm,AvgRet,StepSize,AvgEpLen,VarJ,BatchSize
354,-0.04934504649899471,-0.06492146174601313,0.0020540224,-1.8919566708739726e-09,0.0024826913,-0.24940080997580272,0.1,500.0,6.528368481493262e-05,100
355,-0.044768399470546824,-0.06486469255650477,0.0008398518,-1.8919566708739726e-09,0.0010711186,-0.2258165825231313,0.1,500.0,3.412559550869856e-05,100
356,-0.0692077722609338,-0.06487689221859587,0.0022116804,-1.8919566708739726e-09,0.0027641002,-0.34962684223243246,0.1,500.0,8.807649382740966e-05,100
357,-0.07872959627855583,-0.06491569531120078,0.011602302,-1.8919566708739726e-09,0.011779918,-0.3972697283224239,0.1,500.0,0.00015798275180078998,100
358,-0.05605569228505871,-0.06489094669939592,0.0031286036,-1.8919566708739726e-09,0.0031939847,-0.2825470235726255,0.1,500.0,0.00010636704456588387,100
359,-0.062383852631769016,-0.06488396315046104,0.000559805,-1.8919566708739726e-09,0.00064551487,-0.3148492185877653,0.1,500.0,6.230781147845221e-05,100
360,-0.0484540281512762,-0.06483832444212996,0.0030102686,-1.8919566708739726e-09,0.0036726648,-0.2441391004880697,0.1,500.0,5.171547852901808e-05,100
361,-0.0644875591360362,-0.06483735279308261,0.0027522068,-1.8919566708739726e-09,0.0037005115,-0.3254346064294274,0.1,500.0,5.658498759874915e-05,100
362,-0.05162249428449587,-0.06480084765908098,0.0008980401,-1.8919566708739726e-09,0.0011632615,-0.2606690117455079,0.1,500.0,3.810409796322957e-05,100
363,-0.05956589070127277,-0.06478642629005121,0.0025193095,-1.8919566708739726e-09,0.0029238241,-0.30057255932788735,0.1,500.0,4.6868653313596065e-05,100
364,-0.0838442571368092,-0.06483878296820166,0.005126276,-1.8919566708739726e-09,0.0058758934,-0.4229106911509311,0.1,500.0,0.00014324984695560756,100
365,-0.05335595064821152,-0.06480732315362633,0.0005747708,-1.8919566708739726e-09,0.00057525415,-0.26917735361362377,0.1,500.0,4.9836109256517315e-05,100
366,-0.06348053931774399,-0.06480369806117857,0.002309621,-1.8919566708739726e-09,0.0024604916,-0.32074905410562077,0.1,500.0,7.271195208756355e-05,100
367,-0.0522505364369383,-0.06476949326111252,0.002629986,-1.8919566708739726e-09,0.0032441814,-0.2633836197353601,0.1,500.0,6.111540641231167e-05,100
368,-0.05356064864931342,-0.06473903444423264,0.0010712021,-1.8919566708739726e-09,0.0012942501,-0.2701492120917055,0.1,500.0,5.9697562484941424e-05,100
369,-0.06754364551800678,-0.06474663501624828,0.003077333,-1.8919566708739726e-09,0.0037829226,-0.34121172557236973,0.1,500.0,8.513033103383517e-05,100
370,-0.06566001968024465,-0.06474910362344827,0.0049073733,-1.8919566708739726e-09,0.00504129,-0.33131349222588136,0.1,500.0,5.897965931848966e-05,100
371,-0.046192963285913075,-0.06469908707267324,0.0006375108,-1.8919566708739726e-09,0.0008853533,-0.23312249507764715,0.1,500.0,3.4358111785432804e-05,100
372,-0.06644230536327343,-0.0647037731433469,0.002419346,-1.8919566708739726e-09,0.0024359196,-0.33566400921014183,0.1,500.0,9.21388243322338e-05,100
373,-0.06961535246389144,-0.06471694091632423,0.00453759,-1.8919566708739726e-09,0.0045377626,-0.3516446008090756,0.1,500.0,8.884560923912944e-05,100
374,-0.06519043387378273,-0.06471820694027465,0.006367358,-1.8919566708739726e-09,0.0064017847,-0.32908724069565953,0.1,500.0,9.09901311460892e-05,100
375,-0.05674284196340764,-0.06469693930033633,0.0014862198,-1.8919566708739726e-09,0.0016148613,-0.2867426739666429,0.1,500.0,7.280133463118646e-05,100
376,-0.05897405278850014,-0.0646817188574857,0.0009991779,-1.8919566708739726e-09,0.0011468406,-0.2980877905337172,0.1,500.0,6.260258991082877e-05,100
377,-0.0788042323708521,-0.06471917910553178,0.0026456306,-1.8919566708739726e-09,0.0026482793,-0.3981045529216021,0.1,500.0,9.05796139413576e-05,100
378,-0.055733879801521634,-0.06469540847245238,0.0022189424,-1.8919566708739726e-09,0.0026100625,-0.2814816651603407,0.1,500.0,5.252286719681232e-05,100
379,-0.06770637647637776,-0.06470335297905905,0.00844313,-1.8919566708739726e-09,0.008459233,-0.3421265939590025,0.1,500.0,8.871577472100474e-05,100
380,-0.06558148052762716,-0.06470566384102897,0.005049739,-1.8919566708739726e-09,0.0054161604,-0.3307972360121984,0.1,500.0,7.367149307045605e-05,100
381,-0.0647810773386111,-0.06470586177671815,0.005459004,-1.8919566708739726e-09,0.005515051,-0.32698833424567736,0.1,500.0,9.11377938199565e-05,100
382,-0.058028516353732684,-0.06468838181487789,0.004506146,-1.8919566708739726e-09,0.004753421,-0.2927148607986577,0.1,500.0,0.00010832320834389328,100
383,-0.048986973243162125,-0.0646473859700431,0.0044534537,-1.8919566708739726e-09,0.0044535,-0.24731509390678486,0.1,500.0,5.4813037936192326e-05,100
384,-0.07750908498649987,-0.06468087997789847,0.0021744238,-1.8919566708739726e-09,0.0030445463,-0.39180272748616674,0.1,500.0,0.00011502454965641964,100
385,-0.06399598253743849,-0.06467910102350767,0.0031279074,-1.8919566708739726e-09,0.003340807,-0.3229418241938844,0.1,500.0,9.37469637457201e-05,100
386,-0.07281994521692801,-0.0647001912934388,0.0015736468,-1.8919566708739726e-09,0.0017645996,-0.3675506989809679,0.1,500.0,0.00010386663265132762,100
387,-0.06161716421984809,-0.06469222481521247,0.0024668227,-1.8919566708739726e-09,0.002467811,-0.31126248157332403,0.1,500.0,0.00010955008121581072,100
388,-0.056190417963214924,-0.06467031294188258,0.0017195165,-1.8919566708739726e-09,0.002186158,-0.28400290005999584,0.1,500.0,6.216270274097939e-05,100
389,-0.06901646044630273,-0.06468148555757518,0.0013669548,-1.8919566708739726e-09,0.0017746149,-0.3488723091950221,0.1,500.0,7.313735650099326e-05,100
390,-0.05135375724287441,-0.06464731189522979,0.002983432,-1.8919566708739726e-09,0.0033461782,-0.2591010437920241,0.1,500.0,5.267889567235026e-05,100
391,-0.05598207631645722,-0.06462515016740684,0.0018527631,-1.8919566708739726e-09,0.0019261849,-0.2827657557527128,0.1,500.0,6.193051931961885e-05,100
392,-0.060442896389471076,-0.0646144811526672,0.0016739215,-1.8919566708739726e-09,0.0019558414,-0.3050608703942277,0.1,500.0,6.238593317071443e-05,100
393,-0.04789732958819443,-0.06457194387133267,0.001125319,-1.8919566708739726e-09,0.0014922159,-0.24156435228534914,0.1,500.0,6.000063966154707e-05,100
394,-0.0666339200697028,-0.06457717731346051,0.00274889,-1.8919566708739726e-09,0.0029508336,-0.3360355831357946,0.1,500.0,0.00012405720290448188,100
395,-0.04696141860162616,-0.0645325804559622,0.0034765264,-1.8919566708739726e-09,0.0034960622,-0.23675834640534288,0.1,500.0,5.3632449414142013e-05,100
396,-0.07348926547947371,-0.06455519834743571,0.0042402376,-1.8919566708739726e-09,0.0049029468,-0.37073208906144123,0.1,500.0,8.41642757979366e-05,100
397,-0.07919361082319035,-0.06459207092294139,0.0077593983,-1.8919566708739726e-09,0.007902156,-0.4001987630084406,0.1,500.0,0.00016273683546640734,100
398,-0.058108073410238964,-0.06457577947190446,0.0022203973,-1.8919566708739726e-09,0.0022637325,-0.2934585919198507,0.1,500.0,4.867669493414753e-05,100
399,-0.06098517315128306,-0.06456678045856956,0.00035847336,-1.8919566708739726e-09,0.00035861766,-0.3078820727983064,0.1,500.0,6.641294700337994e-05,100
400,-0.0567823621890303,-0.06454731941289572,0.0017078045,-1.8919566708739726e-09,0.0017152467,-0.28668261691368646,0.1,500.0,6.031342155658359e-05,100
401,-0.055308869605620786,-0.06452428088469803,0.0010322495,-1.8919566708739726e-09,0.0013513011,-0.2787626415169681,0.1,500.0,7.215419231700196e-05,100
402,-0.06299768650050297,-0.06452048338622987,0.0041912585,-1.8919566708739726e-09,0.004661041,-0.31774296731623425,0.1,500.0,5.993778818252169e-05,100
403,-0.055921806070209606,-0.06449914671795191,0.0023917044,-1.8919566708739726e-09,0.0025028775,-0.28237538610488644,0.1,500.0,5.167610615481164e-05,100
404,-0.05592464019363491,-0.06447792269190161,0.0046491683,-1.8919566708739726e-09,0.0046504224,-0.2816067036799326,0.1,500.0,5.737687160278491e-05,100
405,-0.07954611062367035,-0.06451512809420229,0.0019216746,-1.8919566708739726e-09,0.0022459486,-0.40115530385443277,0.1,500.0,0.00010873184283059847,100
406,-0.06092106770625369,-0.06450627572871473,0.00076974486,-1.8919566708739726e-09,0.0007730863,-0.3074855174420036,0.1,500.0,8.321562479058474e-05,100
407,-0.05810721381711879,-0.06449055321787542,0.0025999655,-1.8919566708739726e-09,0.0026651404,-0.2933247087366442,0.1,500.0,4.254391163536389e-05,100
408,-0.05573811399040563,-0.06446910116094534,0.0048867166,-1.8919566708739726e-09,0.004932802,-0.281054902178813,0.1,500.0,7.009105267340225e-05,100
409,-0.061113308237612955,-0.06446089628827216,0.0011912384,-1.8919566708739726e-09,0.0014064681,-0.3086277493174057,0.1,500.0,6.22387615752486e-05,100
410,-0.06393476195047394,-0.06445961303378973,0.00153635,-1.8919566708739726e-09,0.0018552911,-0.3228838347944057,0.1,500.0,5.196807415337924e-05,100
411,-0.05056648222046808,-0.06442580979580112,0.0033899087,-1.8919566708739726e-09,0.0034321074,-0.2551232086801961,0.1,500.0,3.584481767064944e-05,100
412,-0.059233506162058365,-0.06441320711707844,0.0016001244,-1.8919566708739726e-09,0.0018271895,-0.2989159240700293,0.1,500.0,8.053274806666617e-05,100
413,-0.0529767958709159,-0.0643855160486858,0.0030971684,-1.8919566708739726e-09,0.0036883417,-0.26738437640494067,0.1,500.0,7.878334059943537e-05,100
414,-0.06755191663515897,-0.06439316435928114,0.0014951201,-1.8919566708739726e-09,0.001497099,-0.3408228248149839,0.1,500.0,7.77891452595977e-05,100
415,-0.05849008212370523,-0.06437894006473759,0.0013883036,-1.8919566708739726e-09,0.001388304,-0.29519318190808763,0.1,500.0,8.111124997168252e-05,100
416,-0.0594530562363729,-0.06436709899784247,0.0017991167,-1.8919566708739726e-09,0.0023473976,-0.30010098867726936,0.1,500.0,9.039369811784504e-05,100
417,-0.0635267518493814,-0.06436508377686295,0.004510323,-1.8919566708739726e-09,0.0045124223,-0.32086648747858093,0.1,500.0,6.752187188976502e-05,100
418,-0.07374475448525115,-0.06438752318047154,0.002008675,-1.8919566708739726e-09,0.0023819434,-0.37204570582900154,0.1,500.0,0.00010286017480808289,100
419,-0.051750348875999795,-0.06435736285993582,0.0033118906,-1.8919566708739726e-09,0.0038633016,-0.261048333324845,0.1,500.0,5.983472080840542e-05,100
420,-0.07455881488908696,-0.0643816520314338,0.0025478941,-1.8919566708739726e-09,0.003436678,-0.3766534885342218,0.1,500.0,5.1325280987743e-05,100
421,-0.05890232586073498,-0.06436863700490006,0.0042101354,-1.8919566708739726e-09,0.0051420024,-0.29754803231972193,0.1,500.0,7.006412927114081e-05,100
422,-0.0479306244861303,-0.06432968436859965,0.0002857288,-1.8919566708739726e-09,0.0003292181,-0.2419754577314016,0.1,500.0,3.300871393928139e-05,100
423,-0.05918961259558038,-0.06431753289868708,0.0042831055,-1.8919566708739726e-09,0.004748539,-0.2988241815380105,0.1,500.0,4.905905148283332e-05,100
424,-0.05350586198087336,-0.06429203367482432,0.0005177031,-1.8919566708739726e-09,0.0005177474,-0.27020815537287296,0.1,500.0,7.072368231011635e-05,100
425,-0.058128122702460275,-0.06427753035488934,0.0019462343,-1.8919566708739726e-09,0.0024360206,-0.2929594443036958,0.1,500.0,6.917838553788523e-05,100
426,-0.08229965870833618,-0.06431983582050776,0.008659459,-1.8919566708739726e-09,0.0086686155,-0.4155674701145343,0.1,500.0,0.0001390015921512864,100
427,-0.05517820662381354,-0.064298426852834,0.004707986,-1.8919566708739726e-09,0.0050239097,-0.2782443857490638,0.1,500.0,5.633795501515427e-05,100
428,-0.07183011367484533,-0.06431602425195085,0.0040143696,-1.8919566708739726e-09,0.004014446,-0.36296743510867485,0.1,500.0,0.0001241603485698752,100
429,-0.05328796732307441,-0.06429031782554322,0.0013338794,-1.8919566708739726e-09,0.0016215901,-0.2688925086733782,0.1,500.0,5.285840832295221e-05,100
430,-0.05932309926769418,-0.06427876615447844,0.0054366696,-1.8919566708739726e-09,0.0054447395,-0.29931311871056837,0.1,500.0,6.290559578850705e-05,100
431,-0.06066468389171541,-0.06427038081280151,0.0030706616,-1.8919566708739726e-09,0.0032600672,-0.3061186869150714,0.1,500.0,5.4044270047803915e-05,100
432,-0.08730614732446951,-0.06432370434639333,0.0028847756,-1.8919566708739726e-09,0.0028901675,-0.44066515114285876,0.1,500.0,0.00012132601189703331,100
433,-0.0681294123472984,-0.0643324935103677,0.0017137325,-1.8919566708739726e-09,0.0018836709,-0.3441818474724041,0.1,500.0,0.00011144259979213554,100
434,-0.05959912626844243,-0.06432158713423423,0.0024015917,-1.8919566708739726e-09,0.0031101857,-0.3007693132468024,0.1,500.0,6.07612806103614e-05,100
435,-0.05988175558109564,-0.06431138062491668,0.0065906397,-1.8919566708739726e-09,0.0065971874,-0.3024152525997404,0.1,500.0,6.562248734766159e-05,100
436,-0.06692197607117359,-0.06431736822915121,0.0018927029,-1.8919566708739726e-09,0.00207508,-0.337744990482381,0.1,500.0,6.417337939907891e-05,100
437,-0.054291784455892673,-0.06429442638985314,0.0029626281,-1.8919566708739726e-09,0.0033118273,-0.2739818785415131,0.1,500.0,4.7923934792412295e-05,100
438,-0.04831979908242072,-0.06425795463800968,0.0020031293,-1.8919566708739726e-09,0.0022763107,-0.2437982497456164,0.1,500.0,3.8811696608014834e-05,100
439,-0.05276483220677358,-0.06423177440468113,0.0045332434,-1.8919566708739726e-09,0.0060828407,-0.26650805456630106,0.1,500.0,4.3540812279487555e-05,100
440,-0.07229134371021209,-0.06425009160764823,0.0032125004,-1.8919566708739726e-09,0.0039057317,-0.36529109372696406,0.1,500.0,0.0001220199979652602,100
441,-0.04977750406758925,-0.06421727394882724,0.002213992,-1.8919566708739726e-09,0.0025276325,-0.2514331124910607,0.1,500.0,7.277753839013193e-05,100
442,-0.058489884671679995,-0.06420431605453507,0.00437755,-1.8919566708739726e-09,0.0043969895,-0.29519491181895036,0.1,500.0,5.208292685125696e-05,100
443,-0.04977156386317086,-0.06417173647848232,0.003601177,-1.8919566708739726e-09,0.004129191,-0.25146618864963705,0.1,500.0,6.0410137183981927e-05,100
444,-0.05812379227499838,-0.06415811498252853,0.0024022725,-1.8919566708739726e-09,0.003348202,-0.2937460397636279,0.1,500.0,5.9389061573394194e-05,100
445,-0.05523041761427122,-0.06413805274125155,0.0010692488,-1.8919566708739726e-09,0.0015119684,-0.2786583257474138,0.1,500.0,4.139510712479214e-05,100
446,-0.06365073779316131,-0.06413696010683878,0.0011364439,-1.8919566708739726e-09,0.0013999328,-0.3214973698501263,0.1,500.0,0.00010893498710727913,100
447,-0.07596273350572873,-0.0641634159757401,0.0028470058,-1.8919566708739726e-09,0.0031609486,-0.38374078254530686,0.1,500.0,7.399168509094313e-05,100
448,-0.062001187287034076,-0.0641585895724171,0.001884123,-1.8919566708739726e-09,0.0021079115,-0.3133429564913708,0.1,500.0,5.0886855561771366e-05,100
449,-0.061712023394042276,-0.06415314064997084,0.0035176426,-1.8919566708739726e-09,0.0038372183,-0.3115515045632507,0.1,500.0,7.706322453901548e-05,100
450,-0.059181107323392684,-0.06414209168702288,0.0011445105,-1.8919566708739726e-09,0.0013328651,-0.298903014874277,0.1,500.0,6.665750504670894e-05,100
451,-0.06333562837652142,-0.06414030352003729,0.007980792,-1.8919566708739726e-09,0.008097997,-0.3193857045833605,0.1,500.0,9.738577250974018e-05,100
452,-0.07022909534381067,-0.06415377429840848,0.005679533,-1.8919566708739726e-09,0.005870412,-0.3547011341772596,0.1,500.0,8.668518381885318e-05,100
453,-0.07223442082393321,-0.06417161237020876,0.0008588706,-1.8919566708739726e-09,0.0012130629,-0.3643765229633979,0.1,500.0,8.939254241102251e-05,100
454,-0.060299759449126154,-0.06416308405980989,0.007050338,-1.8919566708739726e-09,0.0070855636,-0.30418123259176416,0.1,500.0,7.279370677833054e-05,100
455,-0.06402795959066321,-0.06416278708295461,0.0011094037,-1.8919566708739726e-09,0.0011094346,-0.3229861968630187,0.1,500.0,9.52745792776803e-05,100
456,-0.06303072245977694,-0.06416030448509677,0.0019901965,-1.8919566708739726e-09,0.0025509258,-0.3181703572292937,0.1,500.0,6.282766566767723e-05,100
457,-0.06613596624434734,-0.06416462759616734,0.0021374696,-1.8919566708739726e-09,0.0022320668,-0.3337888706477623,0.1,500.0,9.603146498544171e-05,100
458,-0.062452163676588325,-0.06416088859197612,0.0018797441,-1.8919566708739726e-09,0.0019519959,-0.3151886574408788,0.1,500.0,8.870829940138372e-05,100
459,-0.059155898027295456,-0.06414998447309882,0.0015189771,-1.8919566708739726e-09,0.0017630814,-0.2987523038834932,0.1,500.0,6.449744355590703e-05,100
460,-0.061813556182944984,-0.0641449052811637,0.0026095246,-1.8919566708739726e-09,0.0028446675,-0.3119989486771265,0.1,500.0,6.614317682061844e-05,100
461,-0.06303617527771471,-0.06414250022692629,0.0020701503,-1.8919566708739726e-09,0.0020852764,-0.31830387173626307,0.1,500.0,8.525294964712534e-05,100
462,-0.06714448948586747,-0.06414899803917508,0.0018416974,-1.8919566708739726e-09,0.0018806725,-0.33879218843662406,0.1,500.0,0.00010464198156922204,100
463,-0.0427779117745729,-0.06410284018547183,0.0008198379,-1.8919566708739726e-09,0.000822608,-0.2157955132337891,0.1,500.0,2.8080433018957766e-05,100
464,-0.06551565481818,-0.06410588504459405,0.0045118015,-1.8919566708739726e-09,0.004882122,-0.3304052203441558,0.1,500.0,6.882434600658383e-05,100
465,-0.05805854489858977,-0.064092880012022,0.0014675065,-1.8919566708739726e-09,0.0020642204,-0.2928785329790515,0.1,500.0,4.3129886708158464e-05,100
466,-0.057814722956945064,-0.06407940757198964,0.0016268906,-1.8919566708739726e-09,0.0020415888,-0.29216248701789505,0.1,500.0,7.875613923944435e-05,100
467,-0.0685159391848139,-0.06408890763968306,0.0017560554,-1.8919566708739726e-09,0.0018228064,-0.3462068390547151,0.1,500.0,8.533451416898032e-05,100
468,-0.055289585112212596,-0.06407010566847052,0.0005514258,-1.8919566708739726e-09,0.00062182674,-0.278615971831342,0.1,500.0,4.9835123986452554e-05,100
469,-0.05619644356320344,-0.06405331747634842,0.0030160893,-1.8919566708739726e-09,0.004018943,-0.28335260692459113,0.1,500.0,7.594325670189359e-05,100
470,-0.06583968227329692,-0.06405711825251213,0.0005478116,-1.8919566708739726e-09,0.0006195225,-0.3320344657998115,0.1,500.0,7.902452076354312e-05,100
471,-0.058664141700091745,-0.06404566819613756,0.00075115194,-1.8919566708739726e-09,0.0009973889,-0.29566419366592195,0.1,500.0,4.2912459734932515e-05,100
472,-0.06996003316603513,-0.06405819863039582,0.0013297158,-1.8919566708739726e-09,0.0015136353,-0.3534914590086474,0.1,500.0,9.624349789314772e-05,100
473,-0.07360001412194689,-0.06407837160183673,0.0035309053,-1.8919566708739726e-09,0.0035400966,-0.37217328399580973,0.1,500.0,0.00011582561396847598,100
474,-0.057135790987627944,-0.06406372480729199,0.0025519463,-1.8919566708739726e-09,0.0033983754,-0.2883760316400499,0.1,500.0,5.043045920092795e-05,100
475,-0.07103118203452842,-0.0640783931382967,0.0026954508,-1.8919566708739726e-09,0.0032543861,-0.3585449439402069,0.1,500.0,0.00010905590167721617,100
476,-0.059391770719541104,-0.06406854729287914,0.0027737191,-1.8919566708739726e-09,0.00365224,-0.30001979290977593,0.1,500.0,6.239662404219677e-05,100
477,-0.05883479488411274,-0.0640575750656071,0.003351182,-1.8919566708739726e-09,0.0034019516,-0.29725258428533946,0.1,500.0,7.30289066281995e-05,100
478,-0.06309437647745833,-0.06405556000579925,0.002525206,-1.8919566708739726e-09,0.0025845421,-0.3185291337549029,0.1,500.0,8.588986396276707e-05,100
479,-0.06968723170085864,-0.06406731714921274,0.002657769,-1.8919566708739726e-09,0.002677081,-0.3515036806170015,0.1,500.0,0.00010420334792419591,100
480,-0.06612059081540705,-0.06407159480268397,0.0032784308,-1.8919566708739726e-09,0.0033473442,-0.333324426746768,0.1,500.0,8.615844056208579e-05,100
481,-0.056152655136309376,-0.06405513131065409,0.001347869,-1.8919566708739726e-09,0.0013547335,-0.28331516509682025,0.1,500.0,5.0583745236529164e-05,100
482,-0.06118203070017607,-0.0640491705210058,0.0058900327,-1.8919566708739726e-09,0.0058904756,-0.3088528587015644,0.1,500.0,5.961406131293574e-05,100
483,-0.08551542711985224,-0.06409361411644854,0.004637755,-1.8919566708739726e-09,0.005115783,-0.431403034765508,0.1,500.0,0.00013140131478989962,100
484,-0.060473473346277465,-0.06408613448675811,0.00640608,-1.8919566708739726e-09,0.006435367,-0.3055064211321326,0.1,500.0,7.678890888960348e-05,100
485,-0.05267412610808555,-0.06406260457257527,0.0011514497,-1.8919566708739726e-09,0.0012274191,-0.2659093379559506,0.1,500.0,5.955591816006093e-05,100
486,-0.043691974826783796,-0.06402068969655512,0.002483278,-1.8919566708739726e-09,0.0025584556,-0.22052872863010775,0.1,500.0,4.781748742989789e-05,100
487,-0.04641043964421412,-0.06398452901882959,0.0024916723,-1.8919566708739726e-09,0.0032836695,-0.2339902280435693,0.1,500.0,3.5592036058858116e-05,100
488,-0.05579990459965087,-0.06396775724747882,0.0052025993,-1.8919566708739726e-09,0.00524166,-0.28167330443000066,0.1,500.0,8.034851979255577e-05,100
489,-0.05983959569945272,-0.06395931519932334,0.004645964,-1.8919566708739726e-09,0.004659079,-0.3021720526928748,0.1,500.0,6.506767003322628e-05,100
490,-0.08546204942750572,-0.06400319833040126,0.006546459,-1.8919566708739726e-09,0.0065501872,-0.43101704577476013,0.1,500.0,0.0001431906123821744,100
491,-0.049312033153077,-0.06397327742372647,0.0008647856,-1.8919566708739726e-09,0.0009905623,-0.24913317963532536,0.1,500.0,2.6048220405363704e-05,100
492,-0.0572199181595183,-0.06395955108375856,0.0069628092,-1.8919566708739726e-09,0.0072278827,-0.28836280282672766,0.1,500.0,6.313925919481251e-05,100
493,-0.0691094698045657,-0.06396999716635655,0.0025906751,-1.8919566708739726e-09,0.0028948244,-0.3485593277370627,0.1,500.0,0.00012868198675750178,100
494,-0.05738331449396972,-0.06395666380062297,0.0020523572,-1.8919566708739726e-09,0.0023391524,-0.2898033128144641,0.1,500.0,4.5687463422153894e-05,100
495,-0.0731364245747864,-0.06397520877188391,0.00037785296,-1.8919566708739726e-09,0.00043025726,-0.36941698288474856,0.1,500.0,0.00011524771180719286,100
496,-0.0669588179537957,-0.06398122411297646,0.0025655406,-1.8919566708739726e-09,0.0026508048,-0.337625848040063,0.1,500.0,6.531228346491975e-05,100
497,-0.0692815174051213,-0.06399188868700492,0.0010837521,-1.8919566708739726e-09,0.0010938987,-0.34977396444283143,0.1,500.0,6.39842684192749e-05,100
498,-0.06196986524951588,-0.06398782839897785,0.0074211913,-1.8919566708739726e-09,0.007855821,-0.3128938315087788,0.1,500.0,7.466566897439162e-05,100
499,-0.059279152814305965,-0.06397839217536126,0.0044887136,-1.8919566708739726e-09,0.004538131,-0.2994008724213544,0.1,500.0,7.860027727634895e-05,100
500,-0.0736346952529587,-0.06399770478151647,0.002510593,-1.8919566708739726e-09,0.0027624746,-0.3718517736668992,0.1,500.0,0.00012623861747170623,100
501,-0.07010355481131259,-0.06400989210692523,0.0020177162,-1.8919566708739726e-09,0.0022343157,-0.353433695028011,0.1,500.0,0.00011711482893488901,100
502,-0.05854192496742701,-0.06399899974210552,0.0026913083,-1.8919566708739726e-09,0.0027207895,-0.29529909622412537,0.1,500.0,4.710828704454947e-05,100
503,-0.06586844204177797,-0.06400271632719434,0.0008254251,-1.8919566708739726e-09,0.00088259886,-0.3326736107174931,0.1,500.0,7.385419311023593e-05,100
504,-0.05638082544635584,-0.06398759352782758,0.0023733266,-1.8919566708739726e-09,0.002918278,-0.28475876014714985,0.1,500.0,6.405967471570772e-05,100
505,-0.05719297291595288,-0.06397413883354665,0.0027804077,-1.8919566708739726e-09,0.0031045736,-0.2888676929894142,0.1,500.0,5.183483964956765e-05,100
506,-0.06000221217550781,-0.0639662891761197,0.0030248594,-1.8919566708739726e-09,0.0030840451,-0.3030368773030887,0.1,500.0,6.901566803576032e-05,100
507,-0.05581415206091719,-0.063950210010212,0.0036150892,-1.8919566708739726e-09,0.0036157023,-0.28201587695370095,0.1,500.0,6.298275889048066e-05,100
508,-0.0703586982383646,-0.06396282514451938,0.005053335,-1.8919566708739726e-09,0.005291364,-0.3552081262017727,0.1,500.0,0.00014290682812705227,100
509,-0.06133422938730045,-0.06395766090923997,0.0032009608,-1.8919566708739726e-09,0.0032038726,-0.30999217078623964,0.1,500.0,7.164772685367623e-05,100
510,-0.07401188223820848,-0.06397737506870854,0.0057475115,-1.8919566708739726e-09,0.005958931,-0.3738760277687306,0.1,500.0,0.00012100714286932428,100
511,-0.04768741943382306,-0.0639454964862528,0.0031750419,-1.8919566708739726e-09,0.003198949,-0.24070964069022083,0.1,500.0,3.715390897263779e-05,100
512,-0.06178789189700745,-0.06394128241478943,0.0038366134,-1.8919566708739726e-09,0.0038512992,-0.3113000096630212,0.1,500.0,6.282628378219163e-05,100
513,-0.07277464239055656,-0.06395850144008332,0.000946334,-1.8919566708739726e-09,0.0012036763,-0.36699584192577644,0.1,500.0,9.78561565897052e-05,100
514,-0.07722809266514769,-0.06398431776542392,0.004878474,-1.8919566708739726e-09,0.00492297,-0.3898558748359784,0.1,500.0,0.00013770641263093279,100
515,-0.05805145691136976,-0.0639727976472607,0.0013352488,-1.8919566708739726e-09,0.0013398647,-0.29300487204267667,0.1,500.0,6.281452800133657e-05,100
516,-0.06653630754598673,-0.0639777656897001,0.0012653213,-1.8919566708739726e-09,0.0014820858,-0.3360140543515209,0.1,500.0,0.00010800245868558635,100
517,-0.05697496656935744,-0.0639642206237033,0.004122748,-1.8919566708739726e-09,0.004289766,-0.28732844639824395,0.1,500.0,5.711074021342863e-05,100
518,-0.04950527968945195,-0.06393630761031671,0.0010008282,-1.8919566708739726e-09,0.0010722867,-0.24972984605679474,0.1,500.0,5.1480881334095976e-05,100
519,-0.0629184168601271,-0.06393434635646278,0.0043006153,-1.8919566708739726e-09,0.005108021,-0.31778704912682376,0.1,500.0,6.769615702401366e-05,100
520,-0.0641792318832295,-0.0639348172901681,0.0064340304,-1.8919566708739726e-09,0.0064438055,-0.32427083214053004,0.1,500.0,8.427021436847549e-05,100
521,-0.050264350867822924,-0.06390857839108491,0.0034708169,-1.8919566708739726e-09,0.0035502005,-0.25351096493539105,0.1,500.0,3.217493473890871e-05,100
522,-0.05173948469797387,-0.06388526595105978,0.002289818,-1.8919566708739726e-09,0.003167059,-0.2615978884428695,0.1,500.0,4.806828287713983e-05,100
523,-0.07033059781512545,-0.06389758972135437,0.0045627854,-1.8919566708739726e-09,0.004659194,-0.35507020372863307,0.1,500.0,0.00011677832159035938,100
524,-0.06874876900651014,-0.0639068476970894,0.0033002994,-1.8919566708739726e-09,0.0034076208,-0.3470841711594352,0.1,500.0,8.134788489346739e-05,100
525,-0.06193226761457141,-0.06390308659217032,0.0031047557,-1.8919566708739726e-09,0.0031352474,-0.31286807330603644,0.1,500.0,7.27256357134608e-05,100
526,-0.05435110220413441,-0.06388492692603337,0.004191196,-1.8919566708739726e-09,0.0041915793,-0.27404082303524896,0.1,500.0,6.095305247109297e-05,100
527,-0.056733758342210575,-0.06387135734617791,0.0015632788,-1.8919566708739726e-09,0.0015649654,-0.2864711395938585,0.1,500.0,8.332647448994321e-05,100
528,-0.0542284608513006,-0.06385309428463458,0.0037544447,-1.8919566708739726e-09,0.0040915143,-0.2731402059585995,0.1,500.0,5.197240038292633e-05,100
