InvPendulum_mu0_higher,NumTrajectories,IWFirstEpisode,GridSize,ReturnMean,IWLastEpisode,AvgEpLen,InvPendulum_std3_higher,ReturnMin,ReturnMax,BoundBonus,ReturnAbsMax,IWMin,ActionIn1,InvPendulum_mu2_higher,TimestepsSoFar,InvPendulum_std2_higher,BoundMISE,ReturnLastEpisode,Bound,MinEpLen,InvPendulum_std1_higher,InvPendulum_std0_higher,DenMISEMeanLog,Delta,DenMISELogFirst,IWMax,DenMISELogLast,Regret/t,InvPendulum_mu3_higher,Regret,Iteration,IWMean,InvPendulum_mu1_higher,NumTrainableParams,TimeElapsed
-0.06666667,1840,,2401,-140.92122,,65.71304347826087,0.01,-509.33347,92.88823,463741300.0,509.33347,,-0.3228656,-0.06666667,120912,0.01,-0.30815804,-124.51529,463741300.0,11,0.01,0.01,5.255318,1.4951089e-11,6.3253098,2.1258798,4.192575,145.92122,-0.06666667,268495.03,1840,0.0011572576,-0.13333334,,20558.58557868004
-0.06666667,1841,,2401,-140.93158,9.497909e-38,65.7289516567083,0.01,-509.33347,92.88823,463751460.0,509.33347,,-0.18840584,-0.06666667,121007,0.01,-0.0018096386,-160.00261,463751460.0,11,0.01,0.01,5.2549047,1.4934852e-11,6.3247666,0.0053361664,5.494093,145.93158,0.06666667,268660.03,1841,3.7129864e-06,-0.13333334,,20573.028545856476
-0.06666667,1842,,2401,-140.95447,,65.74158523344191,0.01,-509.33347,92.88823,463761540.0,509.33347,,-0.20909205,0.06666667,121096,0.01,-0.053663947,-183.08461,463761540.0,11,0.01,0.01,5.2552233,1.491864e-11,6.3242235,0.71795475,6.841531,145.95447,-0.06666667,268848.12,1842,0.00041518605,-0.13333334,,20587.341260671616
-0.06666667,1843,,2401,-140.96637,3.978319e-30,65.77428106348346,0.01,-509.33347,92.88823,463771620.0,509.33347,,-0.032155618,0.06666667,121222,0.01,-9.232565e-05,-162.90117,463771620.0,11,0.01,0.01,5.254932,1.4902453e-11,6.323681,0.00021298345,5.7161646,145.96637,0.06666667,269016.0,1843,2.986777e-07,-0.13333334,,20601.325169324875
0.06666667,1844,,2401,-140.98119,,65.77657266811279,0.01,-509.33347,92.88823,463781730.0,509.33347,,-0.21980071,-0.06666667,121292,0.01,-0.0006729242,-168.28409,463781730.0,11,0.01,0.01,5.2536674,1.4886294e-11,6.323138,0.007380548,3.9246025,145.98119,-0.06666667,269189.3,1844,4.224227e-06,-0.13333334,,20615.401650190353
0.06666667,1845,,2401,-140.98051,4.773028e-37,65.7680216802168,0.01,-509.33347,92.88823,463791800.0,509.33347,,-0.08765995,-0.06666667,121342,0.01,-0.0003873732,-139.75923,463791800.0,11,0.01,0.01,5.253066,1.4870162e-11,6.322596,0.0050869444,5.1437697,145.98051,0.06666667,269334.06,1845,3.0370757e-06,-0.13333334,,20628.71349477768
0.06666667,1846,,2401,-140.98007,,65.75514626218852,0.01,-509.33347,92.88823,463801900.0,509.33347,,-0.050798684,0.06666667,121384,0.01,-0.00069755,-140.14117,463801900.0,11,0.01,0.01,5.2528663,1.4854057e-11,6.3220544,0.0051264483,5.8851476,145.98007,-0.06666667,269479.2,1846,4.950613e-06,-0.13333334,,20642.314016342163
0.06666667,1847,,2401,-140.98306,9.080398e-33,65.7547374120195,0.01,-509.33347,92.88823,463811940.0,509.33347,,0.0645047,0.06666667,121449,0.01,-0.0011886285,-146.49226,463811940.0,11,0.01,0.01,5.252576,1.4837976e-11,6.3215127,0.015157013,5.714997,145.98306,0.06666667,269630.7,1847,8.585737e-06,-0.13333334,,20656.055957078934
-0.13333334,1848,,2401,-140.97702,,65.73647186147186,0.01,-509.33347,92.88823,463822000.0,509.33347,,-0.30524415,-0.06666667,121481,0.01,-0.08660341,-129.81955,463822000.0,11,0.01,0.01,5.252079,1.4821923e-11,6.3209715,1.1836104,5.3356805,145.97702,-0.06666667,269765.53,1848,0.0006405467,-0.06666667,,20669.09013724327
-0.13333334,1849,,2401,-140.95245,9.2348914e-36,65.97133585722013,0.01,-509.33347,92.88823,463832100.0,509.33347,,-0.17446369,-0.06666667,121981,0.01,-0.05029094,-95.578766,463832100.0,11,0.01,0.01,5.2514296,1.4805894e-11,6.3204303,0.10409276,5.050117,145.95245,0.06666667,269866.1,1849,0.00010175148,-0.06666667,,20683.358547210693
-0.13333334,1850,,2401,-141.14612,,66.20594594594594,0.01,-509.33347,92.88823,463842140.0,509.33347,,-0.19547576,0.06666667,122481,0.01,-0.115757346,-499.22955,463842140.0,11,0.01,0.01,5.2514963,1.4789893e-11,6.3198895,0.8426604,6.3734813,146.14612,-0.06666667,270370.3,1850,0.00045592175,-0.06666667,,20697.45132613182
-0.13333334,1851,,2401,-141.13483,,66.44030253916802,0.01,-509.33347,92.88823,463852200.0,509.33347,,-0.06294973,0.06666667,122981,0.01,-0.00020789077,-120.238205,463852200.0,11,0.01,0.01,5.251786,1.4773916e-11,6.3193493,0.0006300674,6.786144,146.13483,0.06666667,270495.56,1851,5.0968976e-07,-0.06666667,,20711.688587903976
-0.06666667,1852,,2401,-141.32689,,66.6744060475162,0.01,-509.33347,92.88823,463862240.0,509.33347,,-0.37589863,-0.13333334,123481,0.01,-0.025274573,-496.81918,463862240.0,11,0.01,0.01,5.25165,1.4757966e-11,6.318809,0.41244683,5.9984093,146.32689,-0.06666667,270997.38,1852,0.00022323623,-0.06666667,,20725.550367355347
-0.06666667,1853,,2401,-141.31183,,66.6492174851592,0.01,-509.33347,92.88823,463872260.0,509.33347,,-0.21278992,-0.13333334,123501,0.01,-0.003024581,-113.4252,463872260.0,11,0.01,0.01,5.250937,1.4742041e-11,6.3182693,0.031490486,4.9328938,146.31183,0.06666667,271115.8,1853,2.4548266e-05,-0.06666667,,20738.49403500557
-0.06666667,1854,,2401,-141.30849,,66.63430420711974,0.01,-509.33347,92.88823,463882300.0,509.33347,,-0.05736006,0.13333334,123540,0.01,-0.000334546,-135.13925,463882300.0,11,0.01,0.01,5.250549,1.4726144e-11,6.31773,0.004188627,5.530141,146.30849,-0.06666667,271255.94,1854,2.5393604e-06,-0.06666667,,20753.350794792175
-0.06666667,1855,,2401,-141.29678,9.726766e-26,66.62048517520216,0.01,-509.33347,92.88823,463892350.0,509.33347,,0.064168856,0.13333334,123581,0.01,-0.09952305,-119.576546,463892350.0,11,0.01,0.01,5.2501373,1.4710271e-11,6.3171906,1.1135541,5.4876857,146.29678,0.06666667,271380.53,1855,0.0007899266,-0.06666667,,20767.985874176025
0.06666667,1856,,2401,-141.28944,,66.60075431034483,0.01,-509.33347,92.88823,463902340.0,509.33347,,-0.19823441,-0.13333334,123611,0.01,-0.00015051775,-127.689575,463902340.0,11,0.01,0.01,5.2497053,1.4694424e-11,6.316652,0.0025082172,5.446507,146.28944,-0.06666667,271513.22,1856,1.4018661e-06,-0.06666667,,20782.57348203659
0.06666667,1857,,2401,-141.2706,,66.57458266020463,0.01,-509.33347,92.88823,463912420.0,509.33347,,-0.075538516,-0.13333334,123629,0.01,-0.0021072302,-106.30066,463912420.0,11,0.01,0.01,5.249932,1.4678602e-11,6.316113,0.032107387,6.666734,146.2706,0.06666667,271624.5,1857,1.7293229e-05,-0.06666667,,20797.953872919083
0.06666667,1858,,2401,-141.26224,,66.55758880516684,0.01,-509.33347,92.88823,463922400.0,509.33347,,0.08804442,0.13333334,123664,0.01,-0.0146725,-125.72628,463922400.0,11,0.01,0.01,5.2498,1.4662806e-11,6.3155746,0.2177807,6.0082045,146.26224,-0.06666667,271755.25,1858,0.00011767391,-0.06666667,,20811.621743679047
0.06666667,1859,,2401,-141.24449,,66.53093060785369,0.01,-509.33347,92.88823,463932450.0,509.33347,,0.20570032,0.13333334,123681,0.01,-0.02882737,-108.27546,463932450.0,11,0.01,0.01,5.246657,1.4647037e-11,6.315037,0.40864268,0.40559673,146.24449,0.06666667,271868.5,1859,0.00023473272,-0.06666667,,20825.989409446716
0.13333334,1860,,2401,-141.2322,,66.50698924731182,0.01,-509.33347,92.88823,463942370.0,509.33347,,-0.08130101,-0.06666667,123703,0.01,-0.00013331701,-118.35634,463942370.0,11,0.01,0.01,5.2466474,1.4631291e-11,6.314499,0.0015065523,6.229008,146.2322,-0.06666667,271991.88,1860,1.0273025e-06,-0.06666667,,20840.051520109177
0.13333334,1861,,2401,-141.22131,,66.49328318108543,0.01,-509.33347,92.88823,463952420.0,509.33347,,0.070095785,-0.06666667,123744,0.01,-0.3594691,-120.9855,463952420.0,11,0.01,0.01,5.2459183,1.4615571e-11,6.3139615,5.07807,4.889299,146.22131,0.06666667,272117.88,1861,0.0027298958,-0.06666667,,20853.411616802216
0.13333334,1862,,2401,-141.21089,,66.47153598281417,0.01,-509.33347,92.88823,463962400.0,509.33347,,0.034395736,0.06666667,123770,0.01,-0.013824303,-121.82897,463962400.0,11,0.01,0.01,5.2463756,1.4599875e-11,6.313424,0.21168399,7.092418,146.21089,-0.06666667,272244.7,1862,0.00011405988,-0.06666667,,20866.915014982224
0.13333334,1863,,2401,-141.21294,7.1037016e-32,66.46913580246914,0.01,-509.33347,92.88823,463972380.0,509.33347,,0.19217432,0.06666667,123832,0.01,-0.0049553546,-144.97533,463972380.0,11,0.01,0.01,5.2445836,1.4584207e-11,6.312887,0.07650813,2.908648,146.21294,0.06666667,272394.7,1863,4.107404e-05,-0.06666667,,20880.621660232544
-0.13333334,1864,,2401,-141.21704,,66.46083690987125,0.01,-509.33347,92.88823,463982340.0,509.33347,,-0.20830771,-0.06666667,123883,0.01,-0.00012422436,-148.88211,463982340.0,11,0.01,0.01,5.244501,1.4568563e-11,6.3123507,0.0016680101,6.0911193,146.21704,-0.06666667,272548.56,1864,1.1736147e-06,0.06666667,,20894.352088689804
-0.13333334,1865,,2401,-141.20561,,66.45040214477211,0.01,-509.33347,92.88823,463992350.0,509.33347,,-0.036572598,-0.06666667,123930,0.01,-0.013550618,-119.911766,463992350.0,11,0.01,0.01,5.241056,1.4552944e-11,6.3118143,0.17345013,-0.17968169,146.20561,0.06666667,272673.47,1865,0.00010715065,0.06666667,,20907.671853780746
-0.13333334,1866,,2401,-141.19687,,66.43408360128618,0.01,-509.33347,92.88823,464002300.0,509.33347,,-0.022277392,0.06666667,123966,0.01,-0.48376644,-124.87277,464002300.0,11,0.01,0.01,5.24025,1.453735e-11,6.3112783,8.5557995,4.734394,146.19687,-0.06666667,272803.34,1866,0.0045857606,0.06666667,,20921.031548261642
-0.13333334,1867,,2401,-141.18031,1.0109762e-25,66.41189073379753,0.01,-509.33347,92.88823,464012300.0,509.33347,,0.07745312,0.06666667,123991,0.01,-1.0523287e-05,-110.31693,464012300.0,11,0.01,0.01,5.2390313,1.45217805e-11,6.3107424,0.00013984203,3.960232,146.18031,0.06666667,272918.66,1867,7.6976036e-08,0.06666667,,20934.0792427063
-0.06666667,1868,,2401,-141.1712,,66.39079229122056,0.01,-509.33347,92.88823,464022180.0,509.33347,,-0.22770296,-0.13333334,124018,0.01,-0.003707847,-124.17076,464022180.0,11,0.01,0.01,5.2390637,1.45062365e-11,6.310207,0.05363567,6.30173,146.1712,-0.06666667,273047.8,1868,3.3361142e-05,0.06666667,,20947.650124788284
-0.06666667,1869,,2401,-141.15848,,66.37078651685393,0.01,-509.33347,92.88823,464032160.0,509.33347,,-0.0646657,-0.13333334,124047,0.01,-7.108163e-05,-117.381325,464032160.0,11,0.01,0.01,5.238997,1.44907185e-11,6.309672,0.00050354534,6.1131716,146.15848,0.06666667,273170.2,1869,6.1138167e-07,0.06666667,,20962.76318860054
-0.06666667,1870,,2401,-141.1503,,66.35347593582888,0.01,-509.33347,92.88823,464042100.0,509.33347,,0.19173001,0.13333334,124081,0.01,-0.03988661,-125.86423,464042100.0,11,0.01,0.01,5.2380915,1.4475225e-11,6.309137,0.42493778,4.546485,146.1503,0.06666667,273301.06,1870,0.0003162217,0.06666667,,20976.332666635513
0.06666667,1871,,2401,-141.14523,,66.33778727952966,0.01,-509.33347,92.88823,464052030.0,509.33347,,-0.07100505,-0.13333334,124118,0.01,-0.639956,-131.64609,464052030.0,11,0.01,0.01,5.2379546,1.4459755e-11,6.3086023,9.870935,5.978921,146.14523,-0.06666667,273437.72,1871,0.005276436,0.06666667,,20990.474404096603
0.06666667,1872,,2401,-141.12791,1.2407238e-29,66.31036324786325,0.01,-509.33347,92.88823,464061980.0,509.33347,,0.06898996,-0.13333334,124133,0.01,-0.0005760698,-108.76471,464061980.0,11,0.01,0.01,5.237433,1.4444311e-11,6.308068,0.00973526,5.2555714,146.12791,0.06666667,273551.47,1872,5.2493115e-06,0.06666667,,21004.669139146805
0.06666667,1873,,2401,-141.11375,,66.28670581954084,0.01,-509.33347,92.88823,464071900.0,509.33347,,0.18444273,0.13333334,124155,0.01,-1.1728679e-05,-114.59171,464071900.0,11,0.01,0.01,5.2367425,1.44288895e-11,6.3075337,9.489992e-05,4.9475703,146.11375,-0.06666667,273671.06,1873,9.872211e-08,0.06666667,,21018.337468624115
0.06666667,1874,,2401,-141.09552,,66.2598719316969,0.01,-509.33347,92.88823,464081860.0,509.33347,,0.36135125,0.13333334,124171,0.01,-1.5064591,-106.923515,464081860.0,11,0.01,0.01,5.235704,1.4413496e-11,6.307,24.255917,4.2873993,146.09552,0.06666667,273783.0,1874,0.0129435975,0.06666667,,21032.211255311966
0.13333334,1875,,2401,-141.08658,,66.24053333333333,0.01,-509.33347,92.88823,464091700.0,509.33347,,0.07078822,-0.06666667,124201,0.01,-5.047651e-05,-124.3389,464091700.0,11,0.01,0.01,5.234668,1.4398127e-11,6.3064666,0.00046782152,4.2785506,146.08658,-0.06666667,273912.34,1875,4.4495118e-07,0.06666667,,21045.826180934906
0.13333334,1876,,2401,-141.07253,5.4173867e-37,66.21588486140725,0.01,-509.33347,92.88823,464101660.0,509.33347,,0.1836381,-0.06666667,124221,0.01,-0.0004655415,-114.714294,464101660.0,11,0.01,0.01,5.2351265,1.438278e-11,6.3059335,0.0071268985,7.097399,146.07253,0.06666667,274032.06,1876,3.979568e-06,0.06666667,,21058.9660551548
0.13333334,1877,,2401,-141.06557,,66.1976558337773,0.01,-509.33347,92.88823,464111580.0,509.33347,,0.22709969,0.06666667,124253,0.01,-0.00040000837,-128.02536,464111580.0,11,0.01,0.01,5.23365,1.4367458e-11,6.3054004,0.0059534917,3.4640028,146.06557,-0.06666667,274165.06,1877,3.2036316e-06,0.06666667,,21072.9225833416
0.13333334,1878,,2401,-141.05066,2.5295292e-35,66.17252396166134,0.01,-509.33347,92.88823,464121470.0,509.33347,,0.31488913,0.06666667,124272,0.01,-0.0007977358,-113.06162,464121470.0,11,0.01,0.01,5.2331834,1.4352162e-11,6.3048677,0.0064641493,5.3559422,146.05066,0.06666667,274283.12,1878,5.4645157e-06,0.06666667,,21086.350385904312
-0.06666667,1879,,2401,-141.0371,,66.14795103778606,0.01,-509.33347,92.88823,464131360.0,509.33347,,-0.0647861,-0.06666667,124292,0.01,-0.008427701,-115.58607,464131360.0,11,0.01,0.01,5.232874,1.4336889e-11,6.3043356,0.058915857,5.65058,146.0371,-0.06666667,274403.7,1879,6.513799e-05,0.13333334,,21099.406587600708
-0.06666667,1880,,2401,-141.0366,,66.14202127659574,0.01,-509.33347,92.88823,464141250.0,509.33347,,0.062994905,-0.06666667,124347,0.01,-0.0016716367,-140.12433,464141250.0,11,0.01,0.01,5.2327704,1.4321641e-11,6.3038034,0.022240417,6.0396614,146.0366,0.06666667,274548.8,1880,1.1957649e-05,0.13333334,,21112.941967248917
-0.06666667,1881,,2401,-141.03539,,66.13184476342371,0.01,-509.33347,92.88823,464151140.0,509.33347,,0.057628408,0.06666667,124394,0.01,-0.0050886245,-138.71646,464151140.0,11,0.01,0.01,5.232277,1.4306417e-11,6.303272,0.06273503,5.304569,146.03539,-0.06666667,274692.56,1881,4.5265228e-05,0.13333334,,21126.50811433792
-0.06666667,1882,,2401,-141.0173,1.4175231e-38,66.10945802337939,0.01,-509.33347,92.88823,464161020.0,509.33347,,0.19724633,0.06666667,124418,0.01,-0.0013145003,-107.010925,464161020.0,11,0.01,0.01,5.2326493,1.42912175e-11,6.30274,0.018882943,6.930839,146.0173,0.06666667,274804.56,1882,1.1152678e-05,0.13333334,,21139.228892564774
0.06666667,1883,,2401,-141.00517,,66.08603292618163,0.01,-509.33347,92.88823,464170850.0,509.33347,,0.0649138,-0.06666667,124440,0.01,-0.00045819694,-118.19152,464170850.0,11,0.01,0.01,5.2329373,1.4276043e-11,6.302209,0.005079925,6.775175,146.00517,-0.06666667,274927.75,1883,4.130626e-06,0.13333334,,21153.22352385521
0.06666667,1884,,2401,-140.99734,7.279885e-30,66.06740976645435,0.01,-509.33347,92.88823,464180740.0,509.33347,,0.19713183,-0.06666667,124471,0.01,-0.00031630803,-126.23321,464180740.0,11,0.01,0.01,5.232366,1.4260893e-11,6.301678,0.0037246195,5.1560273,145.99734,0.06666667,275059.0,1884,2.690759e-06,0.13333334,,21167.746657133102
0.06666667,1885,,2401,-140.98787,,66.04615384615384,0.01,-509.33347,92.88823,464190620.0,509.33347,,0.19632983,0.06666667,124497,0.01,-0.014463715,-123.13594,464190620.0,11,0.01,0.01,5.230674,1.4245764e-11,6.3011475,0.24861203,3.0422099,145.98787,-0.06666667,275187.12,1885,0.00013364134,0.13333334,,21182.294903039932
0.06666667,1886,,2401,-140.97055,1.7776227e-27,66.02226935312831,0.01,-509.33347,92.88823,464200480.0,509.33347,,0.32843098,0.06666667,124518,0.01,-0.0009555728,-108.342155,464200480.0,11,0.01,0.01,5.2302384,1.4230663e-11,6.300617,0.012833888,5.408377,145.97055,0.06666667,275300.47,1886,7.1889167e-06,0.13333334,,21195.546446561813
-0.06666667,1887,,2401,-140.9566,,65.99788023317436,0.01,-509.33347,92.88823,464209920.0,509.33347,,-0.34897417,-0.06666667,124538,0.01,-0.030105771,-114.65192,464209920.0,11,0.01,0.01,5.2304792,1.4215584e-11,6.300087,0.4801559,6.6875515,145.9566,-0.13333334,275420.12,1887,0.000256801,-0.06666667,,21209.603495121002
-0.06666667,1888,,2401,-140.93527,,65.97722457627118,0.01,-509.33347,92.88823,464219780.0,509.33347,,-0.067903176,-0.06666667,124565,0.01,-0.013748929,-100.65593,464219780.0,11,0.01,0.01,5.230745,1.420053e-11,6.299557,0.13524577,6.730747,145.93527,0.13333334,275525.78,1888,8.566354e-05,-0.06666667,,21223.364112138748
-0.06666667,1889,,2401,-140.92763,,65.95764955002647,0.01,-509.33347,92.88823,464229600.0,509.33347,,-0.16867882,0.06666667,124594,0.01,-0.002617616,-126.49553,464229600.0,11,0.01,0.01,5.230789,1.4185497e-11,6.299028,0.036251497,6.3112044,145.92763,-0.13333334,275657.28,1889,2.0965748e-05,-0.06666667,,21237.2988448143
-0.06666667,1890,,2401,-140.91806,,65.94550264550264,0.01,-509.33347,92.88823,464239500.0,509.33347,,0.028210498,0.06666667,124637,0.01,-0.0063157277,-122.851555,464239500.0,11,0.01,0.01,5.2280965,1.417049e-11,6.2984986,0.052163277,1.1449659,145.91806,0.13333334,275785.12,1890,4.2977314e-05,-0.06666667,,21250.90513753891
0.06666667,1891,,2401,-140.91597,,65.93336858804865,0.01,-509.33347,92.88823,464249280.0,509.33347,,-0.20478171,-0.06666667,124680,0.01,-0.00011716551,-136.96324,464249280.0,11,0.01,0.01,5.2266974,1.41555075e-11,6.2979693,0.0017742707,3.5804892,145.91597,-0.13333334,275927.1,1891,9.4708776e-07,-0.06666667,,21264.11829638481
0.06666667,1892,,2401,-140.90813,,65.91384778012684,0.01,-509.33347,92.88823,464259100.0,509.33347,,0.076443136,-0.06666667,124709,0.01,-0.034766596,-126.0961,464259100.0,11,0.01,0.01,5.226598,1.4140546e-11,6.297441,0.27543086,6.0360994,145.90813,0.13333334,276058.2,1892,0.00014584708,-0.06666667,,21277.384916067123
0.06666667,1893,,2401,-140.8994,,65.89381933438986,0.01,-509.33347,92.88823,464268930.0,509.33347,,-0.05328138,0.06666667,124737,0.01,-0.000112430134,-124.35053,464268930.0,11,0.01,0.01,5.2249207,1.4125611e-11,6.2969127,0.0010119266,3.0557897,145.8994,-0.13333334,276187.56,1893,8.595945e-07,-0.06666667,,21290.69865489006
0.06666667,1894,,2401,-140.8798,,65.90601900739176,0.01,-509.33347,92.88823,464278720.0,509.33347,,0.18075284,0.06666667,124826,0.01,-0.0013427227,-103.79669,464278720.0,11,0.01,0.01,5.224705,1.4110699e-11,6.2963843,0.014654844,5.814345,145.8798,0.13333334,276296.34,1894,7.777735e-06,-0.06666667,,21304.091830015182
-0.06666667,1895,,2401,-140.88072,,65.89498680738787,0.01,-509.33347,92.88823,464288540.0,509.33347,,-0.17848504,-0.06666667,124871,0.01,-2.5168254e-05,-142.64929,464288540.0,11,0.01,0.01,5.224451,1.40958105e-11,6.2958565,0.00023945732,5.7418714,145.88072,-0.13333334,276443.97,1895,2.1312052e-07,0.06666667,,21317.136065244675
-0.06666667,1896,,2401,-140.86293,,65.87289029535864,0.01,-509.33347,92.88823,464298340.0,509.33347,,0.05191563,-0.06666667,124895,0.01,-2.2506993e-05,-107.164696,464298340.0,11,0.01,0.01,5.2232537,1.4080945e-11,6.295329,0.00012030226,3.95656,145.86293,0.13333334,276556.12,1896,1.530832e-07,0.06666667,,21330.51739048958
-0.06666667,1897,,2401,-140.8651,,65.86557722720084,0.01,-509.33347,92.88823,464308130.0,509.33347,,-0.12419461,0.06666667,124947,0.01,-13.091287,-144.94702,464308130.0,11,0.01,0.01,5.222757,1.40661024e-11,6.2948017,231.61874,5.2775335,145.8651,-0.13333334,276706.1,1897,0.12215826,0.06666667,,21343.177257061005
-0.06666667,1898,,2401,-140.84474,,65.8440463645943,0.01,-509.33347,92.88823,464317950.0,509.33347,,0.20779887,0.06666667,124972,0.01,-8.369701e-05,-102.21883,464317950.0,11,0.01,0.01,5.220096,1.4051285e-11,6.294275,0.0009589938,1.0580088,145.84474,0.13333334,276813.3,1898,5.404917e-07,0.06666667,,21356.19953727722
0.06666667,1899,,2401,-140.85452,,65.84518167456557,0.01,-509.33347,92.88823,464327740.0,509.33347,,-0.048573047,-0.06666667,125040,0.01,-0.00075853354,-159.45271,464327740.0,11,0.01,0.01,5.220125,1.4036491e-11,6.293748,0.011319775,6.2746997,145.85452,-0.13333334,276977.75,1899,6.289747e-06,0.06666667,,21370.099852323532
0.06666667,1900,,2401,-140.84189,,65.82263157894737,0.01,-509.33347,92.88823,464337470.0,509.33347,,0.19090553,-0.06666667,125063,0.01,-0.002604937,-116.82295,464337470.0,11,0.01,0.01,5.220178,1.40217195e-11,6.2932215,0.0359469,6.3198185,145.84189,0.13333334,277099.6,1900,1.9332138e-05,0.06666667,,21384.065158843994
0.06666667,1901,,2401,-140.83162,,65.80220936349289,0.01,-509.33347,92.88823,464347260.0,509.33347,,0.043103307,0.06666667,125090,0.01,-8.25739e-05,-121.31184,464347260.0,11,0.01,0.01,5.22001,1.4006971e-11,6.2926955,0.0011933681,5.9016576,145.83162,-0.13333334,277225.9,1901,6.633014e-07,0.06666667,,21397.65184020996
0.06666667,1902,,2401,-140.81834,,65.77812828601472,0.01,-509.33347,92.88823,464357020.0,509.33347,,0.33406645,0.06666667,125110,0.01,-0.0038297514,-115.59289,464357020.0,11,0.01,0.01,5.219366,1.3992247e-11,6.2921696,0.06309216,4.9953737,145.81834,0.13333334,277346.5,1902,3.330518e-05,0.06666667,,21412.23795080185
-0.06666667,1903,,2401,-140.80864,,65.7566999474514,0.01,-509.33347,92.88823,464367230.0,509.33347,,0.023353972,0.13333334,125135,0.01,-806.314,-122.33134,464366430.0,11,0.01,0.01,5.2195125,1.3977544e-11,6.2916436,12306.501,6.4968944,145.80864,-0.06666667,277473.84,1903,6.4668965,0.06666667,,21426.261029720306
0.2,1904,,2401,-140.79366,,65.73109243697479,0.01,-509.33347,92.88823,297749120.0,509.33347,,0.20994075,,125152,0.01,-1.1260391,-112.26981,297749120.0,11,0.01,0.01,5.219304,1.3962866e-11,6.2911186,17.148495,3.8127537,145.79366,0.13333334,277591.12,1904,0.009006647,-0.13333334,,21440.22496986389
0.2,1905,,2401,-140.8277,,65.7527559055118,0.01,-509.33347,92.88823,297755360.0,509.33347,,0.16067563,0.13333334,125259,0.01,-0.030147577,-205.64505,297755360.0,11,0.01,0.01,5.219246,1.39482115e-11,6.290593,0.40936643,6.097086,145.8277,,277801.75,1905,0.00021495951,-0.13333334,,21454.033247947693
-0.2,1906,,2401,-140.82173,,65.73662119622246,0.01,-509.33347,92.88823,297761600.0,509.33347,,-0.47251377,-0.13333334,125294,0.01,-2.7922827e-08,-129.46428,297761600.0,11,0.01,0.01,5.2182674,1.3933577e-11,6.2900686,2.6548577e-07,4.3556867,145.82173,-0.13333334,277936.22,1906,2.1624774e-10,,,21467.02466249466
-0.2,1907,,2401,-140.80864,,65.72260094389092,0.01,-509.33347,92.88823,297767840.0,509.33347,,-0.19687039,-0.13333334,125333,0.01,-0.08247123,-115.8655,297767840.0,11,0.01,0.01,5.2186885,1.3918968e-11,6.289544,1.1667855,7.0206037,145.80864,0.13333334,278057.06,1907,0.00062990864,,,21480.232451200485
-0.2,1908,,2401,-140.8067,,65.70859538784067,0.01,-509.33347,92.88823,297774100.0,509.33347,,-0.18624815,0.13333334,125372,0.01,-0.00029950083,-137.13011,297774100.0,11,0.01,0.01,5.217415,1.3904383e-11,6.2890196,0.0043405076,3.7858434,145.8067,-0.13333334,278199.2,1908,2.2776444e-06,,,21493.24592280388
-0.2,1909,,2401,-140.79735,,65.69827134625459,0.01,-509.33347,92.88823,297780350.0,509.33347,,0.066550925,0.13333334,125418,0.01,-0.0012424486,-122.892204,297780350.0,11,0.01,0.01,5.2165976,1.3889819e-11,6.288496,0.017081538,4.659071,145.79735,0.13333334,278327.12,1909,8.947938e-06,,,21507.124237298965
-0.13333334,1910,,2401,-140.7918,,65.68429319371728,0.01,-509.33347,92.88823,297786560.0,509.33347,,-0.18937618,-0.2,125457,0.01,-0.0010505186,-130.19377,297786560.0,11,0.01,0.01,5.2163253,1.3875281e-11,6.287972,0.012747755,5.6951456,145.7918,0.13333334,278462.3,1910,8.851944e-06,,,21520.66017150879
-0.13333334,1911,,2401,-140.77968,,65.66143380429095,0.01,-509.33347,92.88823,297792830.0,509.33347,,-0.46863043,-0.13333334,125479,0.01,-0.6243547,-117.66923,297792830.0,11,0.01,0.01,5.2146883,1.3860763e-11,6.287449,10.754433,3.0893335,145.77968,-0.2,278584.97,1911,0.005627653,,,21533.441786289215
-0.13333334,1912,,2401,-140.76778,,65.64225941422595,0.01,-509.33347,92.88823,297799040.0,509.33347,,-0.05490856,-0.13333334,125508,0.01,-0.03840529,-118.04115,297799040.0,11,0.01,0.01,5.2149725,1.3846269e-11,6.2869253,0.5261475,6.7503395,145.76778,0.2,278708.0,1912,0.00027518175,,,21546.72355389595
-0.13333334,1913,,2401,-140.7504,,65.61526398327234,0.01,-509.33347,92.88823,297805280.0,509.33347,,-0.2180744,0.13333334,125522,0.01,-0.102662295,-107.50136,297805280.0,11,0.01,0.01,5.2134643,1.3831796e-11,6.2864027,1.9065878,3.330085,145.7504,-0.2,278820.5,1913,0.0009966937,,,21560.41159772873
-0.13333334,1914,,2401,-140.73819,,65.60188087774294,0.01,-509.33347,92.88823,297811500.0,509.33347,,0.17019217,0.13333334,125562,0.01,-0.0012342866,-117.403206,297811500.0,11,0.01,0.01,5.2136307,1.3817347e-11,6.28588,0.01487911,6.5307183,145.73819,0.2,278942.9,1914,9.625392e-06,,,21575.547909259796
