ReturnLastEpisode,IWFirstEpisode,InvPendulum_std1_higher,ReturnMin,IWMax,GridSize,Iteration,ActionIn1,AvgEpLen,ReturnMax,DenMISELogLast,NumTrainableParams,BoundMISE,InvPendulum_mu2_higher,TimeElapsed,ReturnAbsMax,InvPendulum_std0_higher,InvPendulum_mu0_higher,ReturnMean,Bound,Delta,InvPendulum_std3_higher,TimestepsSoFar,IWMean,Regret/t,DenMISEMeanLog,IWLastEpisode,DenMISELogFirst,Regret,InvPendulum_mu1_higher,IWMin,InvPendulum_mu3_higher,MinEpLen,NumTrajectories,BoundBonus,InvPendulum_std2_higher
-105.00741,,0.01,-543.07495,0.00043162768,4096,2495,0.31434426,67.60360721442886,105.12258,2.0858147,,-2.3218166e-05,-0.08571429,37141.669704675674,543.07495,0.01,0.14285715,-142.06415,114670050000.0,4.767321e-12,0.01,168671,1.8190808e-07,147.06415,4.919799,,2.9188054,366925.06,0.14285715,,0.08571429,11,2495,114670050000.0,0.01
-140.1328,,0.01,-543.07495,0.008560936,4096,2496,0.25488165,67.59375,105.12258,5.020804,,-0.00047555522,0.08571429,37161.43858671188,543.07495,0.01,0.14285715,-142.06339,114671804000.0,4.763502e-12,0.01,168714,4.2540178e-06,147.06339,4.91944,,2.9184048,367070.22,0.14285715,,-0.08571429,11,2496,114671804000.0,0.01
-112.49402,,0.01,-543.07495,0.0016120337,4096,2497,0.43147093,67.57949539447337,105.12258,4.137107,,-9.260593e-05,0.08571429,37180.947749614716,543.07495,0.01,0.14285715,-142.05154,114673570000.0,4.7596874e-12,0.01,168746,7.8549834e-07,147.05154,4.918726,,2.9180043,367187.7,0.14285715,,0.08571429,11,2497,114673570000.0,0.01
-126.94546,,0.01,-543.07495,15.545883,4096,2498,-0.5077574,67.56525220176141,105.12258,3.7085855,,0.007041615,-0.08571429,37200.6168050766,543.07495,0.01,-0.14285715,-142.04549,8331248000.0,4.7558775e-12,0.01,168778,0.0062285117,147.04549,4.9178405,,2.9176037,367319.62,-0.2,,-0.08571429,11,2498,8331248000.0,0.01
-126.6148,,0.01,-543.07495,0.051562846,4096,2499,-0.36845553,67.73829531812726,105.12258,5.907877,,-0.010504405,-0.08571429,37220.681903362274,543.07495,0.01,-0.14285715,-142.03932,8331376600.0,4.752072e-12,0.01,169278,2.1337279e-05,147.03932,4.917839,,2.9172034,367451.25,-0.2,,0.08571429,11,2499,8331376600.0,0.01
-492.1244,,0.01,-543.07495,0.0074839666,4096,2500,-0.33002418,67.9112,105.12258,2.558204,,-0.00092831155,0.08571429,37241.75668644905,543.07495,0.01,-0.14285715,-142.17935,8331504000.0,4.7482712e-12,0.01,169778,5.4329726e-06,147.17935,4.916496,,2.9168034,367948.38,-0.2,,-0.08571429,11,2500,8331504000.0,0.01
-259.30905,,0.01,-543.07495,0.006247023,4096,2501,-0.16834012,68.08396641343462,105.12258,5.120218,,-0.0012583472,0.08571429,37264.76249051094,543.07495,0.01,-0.14285715,-142.22618,8331631600.0,4.7444748e-12,0.01,170278,2.522521e-06,147.22618,4.916177,,2.9164035,368212.7,-0.2,,0.08571429,11,2501,8331631600.0,0.01
-499.82892,,0.01,-543.07495,0.24934545,4096,2502,-0.46822792,68.25659472422062,105.12258,5.747094,,-0.012174332,-0.14285715,37286.29199337959,543.07495,0.01,-0.08571429,-142.36911,8331759600.0,4.740683e-12,0.01,170778,0.000112634545,147.36911,4.9161096,,2.9160037,368717.5,-0.2,,-0.08571429,11,2502,8331759600.0,0.01
-137.01704,,0.01,-543.07495,0.24048457,4096,2503,-0.37386402,68.25409508589692,105.12258,3.0985932,,-0.012802502,-0.14285715,37307.20803785324,543.07495,0.01,-0.08571429,-142.36697,8331887000.0,4.7368958e-12,0.01,170840,9.636031e-05,147.36697,4.914984,,2.915604,368859.53,-0.2,,0.08571429,11,2503,8331887000.0,0.01
-133.1933,,0.01,-543.07495,0.6823732,4096,2504,-0.5092606,68.24161341853035,105.12258,1.3115163,,-0.028621942,-0.08571429,37326.74558568001,543.07495,0.01,-0.08571429,-142.36331,8332015600.0,4.7331128e-12,0.01,170877,0.0002730418,147.36331,4.913146,,2.9152048,368997.72,-0.2,,-0.14285715,11,2504,8332015600.0,0.01
-106.041534,,0.01,-543.07495,0.78494304,4096,2505,-0.20664842,68.25149700598803,105.12258,5.97196,,-0.15432023,-0.08571429,37346.54765200615,543.07495,0.01,-0.08571429,-142.3488,8332142000.0,4.7293345e-12,0.01,170970,0.00031342392,147.3488,4.913169,,2.9148054,369108.75,-0.2,,0.14285715,11,2505,8332142000.0,0.01
-497.13806,,0.01,-543.07495,0.0010051616,4096,2506,-0.3179129,68.42378292098962,105.12258,4.544451,,-4.728052e-05,0.08571429,37366.49957752228,543.07495,0.01,-0.08571429,-142.49039,8332270000.0,4.725561e-12,0.01,171470,4.157192e-07,147.49039,4.9126234,,2.9144063,369610.9,-0.2,,-0.14285715,11,2506,8332270000.0,0.01
-108.82232,,0.01,-543.07495,9.665264,4096,2507,-0.075064436,68.42082169924213,105.12258,4.9639463,,-0.68972254,0.08571429,37386.09901857376,543.07495,0.01,-0.08571429,-142.47696,8332397600.0,4.721792e-12,0.01,171531,0.00386059,147.47696,4.912246,,2.9140074,369724.75,-0.2,,0.14285715,11,2507,8332397600.0,0.01
-499.72418,,0.01,-543.07495,9.852901,4096,2508,-0.21886073,68.59290271132376,105.12258,6.2302504,,-0.5057329,0.14285715,37405.929423093796,543.07495,0.01,-0.08571429,-142.6194,8332525000.0,4.7180276e-12,0.01,172031,0.0039672516,147.6194,4.912374,,2.9136086,370229.44,-0.2,,-0.08571429,11,2508,8332525000.0,0.01
-142.33202,,0.01,-543.07495,66.88507,4096,2509,-0.07338069,68.58349940215226,105.12258,6.289762,,-3.090646,0.14285715,37424.64169859886,543.07495,0.01,-0.08571429,-142.61928,8332652000.0,4.714267e-12,0.01,172076,0.026662344,147.61928,4.912525,,2.91321,370376.78,-0.2,,0.08571429,11,2509,8332652000.0,0.01
-152.10564,,0.01,-543.07495,1.1322576e-05,4096,2510,-0.34217173,68.57768924302789,105.12258,4.9394355,,-1.4804252e-06,-0.14285715,37447.63222527504,543.07495,0.01,0.08571429,-142.62306,8332779500.0,4.7105115e-12,0.01,172130,1.2218516e-08,147.62306,4.9121485,,2.9128115,370533.88,-0.2,,-0.08571429,11,2510,8332779500.0,0.01
-131.60295,,0.01,-543.07495,323.2001,4096,2511,-0.17540053,68.56352050975707,105.12258,5.0065303,,-16.19941,-0.14285715,37469.720808029175,543.07495,0.01,0.08571429,-142.61868,8332907000.0,4.7067606e-12,0.01,172163,0.12871428,147.61868,4.911788,,2.9124131,370670.5,-0.2,,0.08571429,11,2511,8332907000.0,0.01
-115.421135,,0.01,-543.07495,0.09518819,4096,2512,-0.31480068,68.54418789808918,105.12258,5.5471373,,-0.0060353708,-0.08571429,37490.17919635773,543.07495,0.01,0.08571429,-142.60785,8333034000.0,4.7030136e-12,0.01,172183,4.4866116e-05,147.60785,4.9116907,,2.912015,370790.9,-0.2,,-0.14285715,11,2512,8333034000.0,0.01
-137.99786,,0.01,-543.07495,0.0002781709,4096,2513,-0.07559806,68.53720652606447,105.12258,2.50106,,-1.45249705e-05,-0.08571429,37509.99755215645,543.07495,0.01,0.08571429,-142.60602,8333161500.0,4.6992714e-12,0.01,172234,1.1272153e-07,147.60602,4.9103336,,2.911617,370933.9,-0.2,,0.14285715,11,2513,8333161500.0,0.01
-123.31665,,0.01,-543.07495,8.0349045,4096,2514,-0.21960571,68.52028639618139,105.12258,5.7605743,,-0.43355763,0.08571429,37529.68500447273,543.07495,0.01,0.08571429,-142.59834,8333288000.0,4.695534e-12,0.01,172260,0.0031969382,147.59834,4.910275,,2.9112191,371062.22,-0.2,,-0.14285715,11,2514,8333288000.0,0.01
-152.28607,,0.01,-543.07495,2.779898,4096,2515,0.09916527,68.5196819085487,105.12258,3.3046765,,-0.21506925,0.08571429,37549.259517908096,543.07495,0.01,0.08571429,-142.60219,8333415000.0,4.6918003e-12,0.01,172327,0.001170232,147.60219,4.90924,,2.9108214,371219.5,-0.2,,0.14285715,11,2515,8333415000.0,0.01
-148.93437,,0.01,-543.07495,1.2256353,4096,2516,-0.048313953,68.5131160572337,105.12258,4.6666026,,-0.0578063,0.14285715,37569.001519203186,543.07495,0.01,0.08571429,-142.6047,8333542400.0,4.6880715e-12,0.01,172379,0.0004883905,147.6047,4.9087462,,2.9104238,371373.44,-0.2,,-0.08571429,11,2516,8333542400.0,0.01
-125.74889,,0.01,-543.07495,0.002896579,4096,2517,0.11619669,68.497417560588,105.12258,6.320938,,-0.00016232919,0.14285715,37588.3162009716,543.07495,0.01,0.08571429,-142.598,8333669400.0,4.684347e-12,0.01,172408,1.2088643e-06,147.598,4.9089108,,2.9100266,371504.2,-0.2,,0.08571429,11,2517,8333669400.0,0.01
-144.02513,,0.01,-543.07495,0.009661406,4096,2518,-0.23952147,68.4888800635425,105.12258,6.6236963,,-0.00054141425,-0.08571429,37607.54265141487,543.07495,0.01,0.14285715,-142.59857,8333796000.0,4.6806274e-12,0.01,172455,4.5401416e-06,147.59857,4.9091954,,2.9096293,371653.22,-0.2,,-0.08571429,11,2518,8333796000.0,0.01
-118.45531,,0.01,-543.07495,0.077976,4096,2519,-0.06519741,68.47360063517269,105.12258,5.86185,,-0.004096861,-0.08571429,37627.37660717964,543.07495,0.01,0.14285715,-142.589,8333924000.0,4.676912e-12,0.01,172485,3.1141382e-05,147.589,4.9091754,,2.9092321,371776.7,-0.2,,0.08571429,11,2519,8333924000.0,0.01
-175.16504,,0.01,-543.07495,0.071760684,4096,2520,-0.020742118,68.48015873015873,105.12258,5.5994787,,-0.0038620203,0.08571429,37649.678983688354,543.07495,0.01,0.14285715,-142.60193,8334050300.0,4.673201e-12,0.01,172570,2.8478058e-05,147.60193,4.9090524,,2.9088352,371956.84,-0.2,,-0.08571429,11,2520,8334050300.0,0.01
-139.99371,,0.01,-543.07495,0.09620864,4096,2521,0.10744059,68.47282824276081,105.12258,1.2465725,,-0.005417959,0.08571429,37670.60305595398,543.07495,0.01,0.14285715,-142.60088,8334177300.0,4.669495e-12,0.01,172620,3.8248956e-05,147.60088,4.9072037,,2.9084384,372101.8,-0.2,,0.08571429,11,2521,8334177300.0,0.01
-128.30547,,0.01,-543.07495,0.060558565,4096,2522,-0.521138,68.45836637589215,105.12258,4.600987,,-0.0031022744,-0.08571429,37691.21965408325,543.07495,0.01,-0.2,-142.59521,8334303000.0,4.665792e-12,0.01,172652,4.1369913e-05,147.59521,4.906686,,2.908042,372235.12,-0.14285715,,-0.08571429,11,2522,8334303000.0,0.01
-61.468998,,0.01,-543.07495,0.00032977172,4096,2523,-0.35961515,68.62940943321443,105.12258,5.1474686,,-8.383718e-05,-0.08571429,37711.756385326385,543.07495,0.01,-0.2,-142.56306,8334429700.0,4.662094e-12,0.01,173152,1.7241418e-07,147.56306,4.906385,,2.9076455,372301.6,-0.14285715,,0.08571429,11,2523,8334429700.0,0.01
-493.35843,,0.01,-543.07495,0.3967827,4096,2524,-0.35385066,68.80031695721078,105.12258,5.1937304,,-0.051821254,0.08571429,37732.363771915436,543.07495,0.01,-0.2,-142.70204,8334556700.0,4.658401e-12,0.01,173652,0.00015780183,147.70204,4.906102,,2.9072492,372799.97,-0.14285715,,-0.08571429,11,2524,8334556700.0,0.01
-114.62128,,0.01,-543.07495,17.749258,4096,2525,-0.17478386,68.97108910891089,105.12258,5.289552,,-3.509194,0.08571429,37752.716608285904,543.07495,0.01,-0.2,-142.69093,8334683000.0,4.6547115e-12,0.01,174152,0.0070294966,147.69093,4.9058585,,2.9068532,372919.6,-0.14285715,,0.08571429,11,2525,8334683000.0,0.01
-490.6402,,0.01,-543.07495,0.007140008,4096,2526,-0.54864025,69.14172604908947,105.12258,6.1238523,,-0.00058651454,-0.2,37772.797462940216,543.07495,0.01,-0.08571429,-142.82867,8334809000.0,4.651027e-12,0.01,174652,4.9812857e-06,147.82867,4.9059486,,2.9064572,373415.22,-0.14285715,,-0.08571429,11,2526,8334809000.0,0.01
-121.385895,,0.01,-543.07495,0.028152358,4096,2527,-0.3353336,69.12584091808469,105.12258,4.4268775,,-0.001650066,-0.2,37792.45136475563,543.07495,0.01,-0.08571429,-142.82018,8334936000.0,4.6473463e-12,0.01,174681,1.4637549e-05,147.82018,4.9053626,,2.9060614,373541.6,-0.14285715,,0.08571429,11,2527,8334936000.0,0.01
-116.17664,,0.01,-543.07495,3588.7537,4096,2528,-0.5363101,69.10838607594937,105.12258,6.0318074,,-152.16058,-0.08571429,37811.14331126213,543.07495,0.01,-0.08571429,-142.80965,8335062000.0,4.6436704e-12,0.01,174706,1.446446,147.80965,4.905412,,2.9056656,373662.78,-0.14285715,,-0.2,11,2528,8335062000.0,0.01
-103.53215,,0.01,-543.07495,0.015774408,4096,2529,-0.101205245,69.09252669039147,105.12258,5.831447,,-0.003148058,-0.08571429,37834.033606529236,543.07495,0.01,-0.08571429,-142.79411,8335188500.0,4.639999e-12,0.01,174735,6.427784e-06,147.79411,4.905743,,2.9052703,373771.3,-0.14285715,,0.2,11,2529,8335188500.0,0.01
-499.69986,,0.01,-543.07495,0.0010468547,4096,2530,-0.35570997,69.26284584980237,105.12258,4.3725834,,-5.98341e-05,0.08571429,37855.26960062981,543.07495,0.01,-0.08571429,-142.93518,8335315500.0,4.6363317e-12,0.01,175235,6.13577e-07,147.93518,4.905137,,2.9048748,374276.0,-0.14285715,,-0.2,11,2530,8335315500.0,0.01
-117.898056,,0.01,-543.07495,8.264496,4096,2531,0.061944604,69.25167917819044,105.12258,6.168824,,-0.4051206,0.08571429,37876.1253452301,543.07495,0.01,-0.08571429,-142.92531,8335441400.0,4.632669e-12,0.01,175276,0.0032655173,147.92531,4.905242,,2.9044797,374398.94,-0.14285715,,0.2,11,2531,8335441400.0,0.01
-145.27443,,0.01,-543.07495,0.061064444,4096,2532,0.03831058,69.24368088467615,105.12258,4.48995,,-0.0032006658,0.2,37896.383831977844,543.07495,0.01,-0.08571429,-142.92622,8335567400.0,4.6290103e-12,0.01,175325,2.4709903e-05,147.92622,4.9046845,,2.9040847,374549.2,-0.14285715,,0.08571429,11,2532,8335567400.0,0.01
-128.10428,,0.01,-543.07495,0.12650892,4096,2533,-0.35459417,69.23055665219108,105.12258,4.9966445,,-0.008698212,-0.2,37915.986822366714,543.07495,0.01,0.08571429,-142.92038,8335693300.0,4.625356e-12,0.01,175361,7.418122e-05,147.92038,4.9043255,,2.9036899,374682.3,-0.14285715,,-0.08571429,11,2533,8335693300.0,0.01
-109.01583,,0.01,-543.07495,184.59592,4096,2534,-0.16403255,69.21033938437253,105.12258,6.0284333,,-9.168976,-0.2,37935.24038481712,543.07495,0.01,0.08571429,-142.90698,8335819300.0,4.6217062e-12,0.01,175379,0.07285305,147.90698,4.9043746,,2.903295,374796.3,-0.14285715,,0.08571429,11,2534,8335819300.0,0.01
-117.73035,,0.01,-543.07495,60.343304,4096,2535,-0.33895248,69.19408284023669,105.12258,4.5081472,,-2.8488529,-0.08571429,37954.88266348839,543.07495,0.01,0.08571429,-142.89706,8335945000.0,4.6180607e-12,0.01,175407,0.024023032,147.89706,4.9038525,,2.9029005,374919.06,-0.14285715,,-0.2,11,2535,8335945000.0,0.01
-127.92131,,0.01,-543.07495,1.6487167,4096,2536,0.052130222,69.18769716088327,105.12258,5.485166,,-0.07616739,-0.08571429,37974.33859539032,543.07495,0.01,0.08571429,-142.89116,8336071000.0,4.614419e-12,0.01,175460,0.00065130193,147.89116,4.903696,,2.902506,375051.97,-0.14285715,,0.2,11,2536,8336071000.0,0.01
-158.91025,,0.01,-543.07495,8.174271e-05,4096,2537,-0.12650405,69.18604651162791,105.12258,3.184053,,-5.500391e-06,0.08571429,37993.76860165596,543.07495,0.01,0.08571429,-142.89746,8336197600.0,4.6107822e-12,0.01,175525,4.6878224e-08,147.89746,4.9026237,,2.902112,375215.88,-0.14285715,,-0.2,11,2537,8336197600.0,0.01
-113.52597,,0.01,-543.07495,10.653641,4096,2538,0.20914304,69.17375886524823,105.12258,3.5672352,,-0.799345,0.08571429,38014.105499506,543.07495,0.01,0.08571429,-142.8859,8336323600.0,4.6071493e-12,0.01,175563,0.00419824,147.8859,4.9017043,,2.901718,375334.4,-0.14285715,,0.2,11,2538,8336323600.0,0.01
-125.62617,,0.01,-543.07495,0.0045368727,4096,2539,0.048067927,69.1579361953525,105.12258,4.707131,,-0.00024677676,0.2,38035.70543932915,543.07495,0.01,0.08571429,-142.8791,8336449500.0,4.603521e-12,0.01,175592,2.076974e-06,147.8791,4.9012356,,2.9013238,375465.03,-0.14285715,,-0.08571429,11,2539,8336449500.0,0.01
-104.28826,,0.01,-543.07495,0.032873657,4096,2540,0.20094159,69.13897637795276,105.12258,3.3126564,,-0.002033685,0.2,38057.03678750992,543.07495,0.01,0.08571429,-142.8639,8336574500.0,4.599897e-12,0.01,175613,1.5644495e-05,147.8639,4.900217,,2.9009302,375574.3,-0.14285715,,0.08571429,11,2540,8336574500.0,0.01
-117.69425,,0.01,-543.07495,1.501127,4096,2541,-0.5151011,69.12042502951594,105.12258,2.5677223,,-0.062022366,-0.14285715,38078.14863491058,543.07495,0.01,-0.14285715,-142.85399,4347064000.0,4.596277e-12,0.01,175635,0.00059103325,147.85399,4.898905,,2.9005365,375697.0,-0.14285715,,-0.08571429,11,2541,4347064000.0,0.01
-111.56621,,0.01,-543.07495,0.023735426,4096,2542,-0.34664172,69.10306845003934,105.12258,6.0371,,-0.0019030098,-0.14285715,38097.84905385971,543.07495,0.01,-0.14285715,-142.84169,4347129300.0,4.5926613e-12,0.01,175660,1.5542126e-05,147.84169,4.8989596,,2.900143,375813.6,-0.14285715,,0.08571429,11,2542,4347129300.0,0.01
-137.26572,,0.01,-543.07495,1.4095854,4096,2543,-0.5045823,69.09123082972867,105.12258,6.52673,,-0.07187451,-0.08571429,38117.48866558075,543.07495,0.01,-0.14285715,-142.83951,4347195000.0,4.58905e-12,0.01,175699,0.000736151,147.83951,4.899207,,2.8997498,375955.88,-0.14285715,,-0.14285715,11,2543,4347195000.0,0.01
-110.12038,,0.01,-543.07495,0.1959433,4096,2544,-0.21981795,69.09316037735849,105.12258,6.2702985,,-0.041472506,-0.08571429,38136.93641591072,543.07495,0.01,-0.14285715,-142.82664,4347260400.0,4.585443e-12,0.01,175773,8.8774425e-05,147.82664,4.8993535,,2.8993566,376070.97,-0.14285715,,0.14285715,11,2544,4347260400.0,0.01
-490.73016,,0.01,-543.07495,6.9028516,4096,2545,-0.31004018,69.26247544204323,105.12258,5.6038847,,-0.5247221,0.08571429,38157.0171482563,543.07495,0.01,-0.14285715,-142.96333,4347326000.0,4.5818405e-12,0.01,176273,0.0039844792,147.96333,4.899237,,2.8989635,376566.7,-0.14285715,,-0.14285715,11,2545,4347326000.0,0.01
-87.57697,,0.01,-543.07495,0.8971447,4096,2546,-0.035513744,69.27415553809898,105.12258,5.4229736,,-0.18308946,0.08571429,38176.68433427811,543.07495,0.01,-0.14285715,-142.94159,4347391500.0,4.578242e-12,0.01,176372,0.0003688949,147.94159,4.899051,,2.8985708,376659.28,-0.14285715,,0.14285715,11,2546,4347391500.0,0.01
-497.74548,,0.01,-543.07495,0.03748682,4096,2547,-0.04255215,69.44326658814292,105.12258,5.6306634,,-0.0021877454,0.14285715,38195.99657678604,543.07495,0.01,-0.14285715,-143.08089,4347456500.0,4.5746475e-12,0.01,176872,1.554353e-05,148.08089,4.898947,2.1560882e-07,2.898178,377162.03,-0.14285715,,0.08571429,11,2547,4347456500.0,0.01
-130.0482,,0.01,-543.07495,5.2121,4096,2548,-0.5122557,69.4289638932496,105.12258,5.916095,,-0.21408711,-0.14285715,38217.93933582306,543.07495,0.01,-0.08571429,-143.07578,4347522000.0,4.5710575e-12,0.01,176905,0.0020473571,148.07578,4.898954,,2.8977854,377297.06,-0.14285715,,-0.14285715,11,2548,4347522000.0,0.01
-107.593155,,0.01,-543.07495,0.02810851,4096,2549,-0.20300038,69.40878775990585,105.12258,5.149306,,-0.001924766,-0.14285715,38239.113993644714,543.07495,0.01,-0.08571429,-143.06184,4347587600.0,4.567472e-12,0.01,176923,1.5230075e-05,148.06184,4.8986607,,2.897393,377409.66,-0.14285715,,0.14285715,11,2549,4347587600.0,0.01
-131.34004,,0.01,-543.07495,0.5375437,4096,2550,-0.24564078,69.39647058823529,105.12258,4.6469517,,-0.025807815,0.14285715,38260.287187576294,543.07495,0.01,-0.08571429,-143.05725,4347652600.0,4.56389e-12,0.01,176961,0.00022788486,148.05725,4.8981695,,2.8970008,377546.0,-0.14285715,,-0.14285715,11,2550,4347652600.0,0.01
-118.83941,,0.01,-543.07495,0.0060418327,4096,2551,0.035284653,69.39553116424932,105.12258,1.7760351,,-0.00052502874,0.14285715,38280.738371133804,543.07495,0.01,-0.08571429,-143.04776,4347718000.0,4.5603126e-12,0.01,177028,4.0969867e-06,148.04776,4.8965535,,2.8966088,377669.84,-0.14285715,,0.14285715,11,2551,4347718000.0,0.01
-124.92357,,0.01,-543.07495,9.482028,4096,2552,-0.3173773,69.37931034482759,105.12258,5.2988415,,-0.42156455,-0.14285715,38300.45421409607,543.07495,0.01,0.08571429,-143.04065,4347783000.0,4.5567395e-12,0.01,177056,0.0037155813,148.04065,4.896319,,2.8962169,377799.75,-0.14285715,,-0.14285715,11,2552,4347783000.0,0.01
-111.95536,,0.01,-543.07495,2.6431224,4096,2553,-0.03055115,69.35957696827262,105.12258,4.971639,,-0.15552376,-0.14285715,38320.15735220909,543.07495,0.01,0.08571429,-143.02849,4347848000.0,4.5531703e-12,0.01,177075,0.0012035741,148.02849,4.8959594,,2.8958251,377916.72,-0.14285715,,0.14285715,11,2553,4347848000.0,0.01
-139.33112,,0.01,-543.07495,0.00088955194,4096,2554,-0.023360312,69.35199686765857,105.12258,2.933802,,-6.687131e-05,0.14285715,38339.86306357384,543.07495,0.01,0.08571429,-143.02704,4347913700.0,4.5496055e-12,0.01,177125,5.41249e-07,148.02704,4.8947997,,2.8954334,378061.06,-0.14285715,,-0.14285715,11,2554,4347913700.0,0.01
-117.88624,,0.01,-543.07495,10.873762,4096,2555,0.21747926,69.33737769080234,105.12258,4.9478526,,-0.60520303,0.14285715,38359.319194316864,543.07495,0.01,0.08571429,-143.0172,4347979000.0,4.546045e-12,0.01,177157,0.0046451367,148.0172,4.8944283,,2.895042,378183.94,-0.14285715,,0.14285715,11,2555,4347979000.0,0.01
-113.02055,,0.01,-543.07495,6.7514906,4096,2556,-0.24017859,69.3180751173709,105.12258,5.0320053,,-0.33196488,0.14285715,38378.901237010956,543.07495,0.01,-0.14285715,-143.00546,4347993600.0,4.5424883e-12,0.01,177177,0.0026498018,148.00546,4.894093,,2.8946507,378301.97,-0.14285715,,-0.08571429,11,2556,4347993600.0,0.01
-122.04365,,0.01,-543.07495,0.3147123,4096,2557,-0.23123008,69.31012905748925,105.12258,6.039538,,-0.017482882,-0.14285715,38398.535618543625,543.07495,0.01,0.14285715,-142.99727,4348059000.0,4.538936e-12,0.01,177226,0.00014323022,147.99727,4.894151,,2.8942595,378429.0,-0.14285715,,-0.08571429,11,2557,4348059000.0,0.01
-108.491905,,0.01,-543.07495,0.43719816,4096,2558,-0.04061819,69.29046129788898,105.12258,5.472763,,-0.024986234,-0.14285715,38421.17074251175,543.07495,0.01,0.14285715,-142.98378,4348124000.0,4.5353877e-12,0.01,177245,0.00017109774,147.98378,4.893987,,2.8938684,378542.5,-0.14285715,,0.08571429,11,2558,4348124000.0,0.01
-123.7373,,0.01,-543.07495,0.002259082,4096,2559,-0.21085116,69.27667057444314,105.12258,3.7079618,,-0.00021138995,-0.08571429,38442.683718919754,543.07495,0.01,0.14285715,-142.97626,4348189000.0,4.5318437e-12,0.01,177279,1.6527756e-06,147.97626,4.8931327,,2.8934777,378671.25,-0.14285715,,-0.14285715,11,2559,4348189000.0,0.01
-131.65082,,0.01,-543.07495,0.0028705217,4096,2560,0.059496492,69.26484375,105.12258,4.283327,,-0.0002610446,-0.08571429,38463.46346998215,543.07495,0.01,0.14285715,-142.97183,4348254000.0,4.528304e-12,0.01,177318,1.8678754e-06,147.97183,4.892503,,2.893087,378807.88,-0.14285715,,0.14285715,11,2560,4348254000.0,0.01
-146.14656,,0.01,-543.07495,1.094202,4096,2561,-0.06267432,69.25693088637252,105.12258,4.418311,,-0.08438668,0.08571429,38483.72553777695,543.07495,0.01,0.14285715,-142.97305,4348319000.0,4.5247686e-12,0.01,177367,0.00067836215,147.97305,4.891928,,2.8926964,378959.0,-0.14285715,,-0.14285715,11,2561,4348319000.0,0.01
-125.56907,,0.01,-543.07495,0.83651435,4096,2562,0.23021668,69.2423887587822,105.12258,4.6115823,,-0.042444106,0.08571429,38503.36248278618,543.07495,0.01,0.14285715,-142.9663,4348384000.0,4.521237e-12,0.01,177399,0.0003283131,147.9663,4.891429,,2.892306,379089.62,-0.14285715,,0.14285715,11,2562,4348384000.0,0.01
-138.01404,,0.01,-543.07495,6.122267,4096,2563,0.060004026,69.23097932110808,105.12258,5.8653564,,-0.33505616,0.14285715,38522.98573946953,543.07495,0.01,0.14285715,-142.96436,4348449300.0,4.5177096e-12,0.01,177439,0.0023940855,147.96436,4.89142,,2.8919158,379232.62,-0.14285715,,-0.08571429,11,2563,4348449300.0,0.01
-133.39429,,0.01,-543.07495,5.099973,4096,2564,0.20329718,69.22152886115444,105.12258,3.6853797,,-0.46118975,0.14285715,38542.56651926041,543.07495,0.01,0.14285715,-142.9606,4348514300.0,4.5141863e-12,0.01,177484,0.003238642,147.9606,4.8905597,,2.8915257,379371.0,-0.14285715,,0.08571429,11,2564,4348514300.0,0.01
-125.46529,,0.01,-543.07495,12.283546,4096,2565,-0.5224539,69.20545808966861,105.12258,0.07777758,,-0.54366004,-0.14285715,38562.2317802906,543.07495,0.01,-0.14285715,-142.9538,4348479500.0,4.510667e-12,0.01,177512,0.0047897813,147.9538,4.888294,,2.8911357,379501.5,-0.08571429,,-0.14285715,11,2565,4348479500.0,0.01
-105.00994,,0.01,-543.07495,0.22103125,4096,2566,-0.19807614,69.18706157443492,105.12258,2.7809753,,-0.0115884775,-0.14285715,38581.55266046524,543.07495,0.01,-0.14285715,-142.93901,4348544000.0,4.507152e-12,0.01,177534,8.807955e-05,147.93901,4.8870854,,2.8907459,379611.5,-0.08571429,,0.14285715,11,2566,4348544000.0,0.01
-126.41447,,0.01,-543.07495,0.48576137,4096,2567,-0.23190731,69.17140631086872,105.12258,5.0162883,,-0.02872025,0.14285715,38601.640749931335,543.07495,0.01,-0.14285715,-142.93259,4348609000.0,4.5036414e-12,0.01,177563,0.00021767218,147.93259,4.886747,,2.8903563,379742.94,-0.08571429,,-0.14285715,11,2567,4348609000.0,0.01
-117.093735,,0.01,-543.07495,0.0042939666,4096,2568,0.048419848,69.1584890965732,105.12258,5.388447,,-0.0008801503,0.14285715,38623.44227743149,543.07495,0.01,-0.14285715,-142.9225,4348674000.0,4.500134e-12,0.01,177599,2.0386724e-06,147.9225,4.886553,,2.8899667,379865.0,-0.08571429,,0.14285715,11,2568,4348674000.0,0.01
-134.61426,,0.01,-543.07495,0.020921465,4096,2569,-0.25377345,69.14830673413779,105.12258,6.293783,,-0.0016888716,-0.14285715,38644.4784886837,543.07495,0.01,0.14285715,-142.91928,4348738600.0,4.4966314e-12,0.01,177642,1.3879422e-05,147.91928,4.886712,,2.8895774,380004.62,-0.08571429,,-0.14285715,11,2569,4348738600.0,0.01
