ReturnMax,InvPendulum_std2_higher,Delta,InvPendulum_std0_higher,NumTrainableParams,NumTrajectories,DenMISELogFirst,TimeElapsed,Iteration,IWMax,IWMean,IWFirstEpisode,MinEpLen,Regret,DenMISEMeanLog,BoundMISE,IWMin,ActionIn1,InvPendulum_std3_higher,InvPendulum_mu3_higher,GridSize,InvPendulum_std1_higher,DenMISELogLast,InvPendulum_mu0_higher,Regret/t,ReturnAbsMax,AvgEpLen,IWLastEpisode,BoundBonus,TimestepsSoFar,ReturnLastEpisode,InvPendulum_mu2_higher,InvPendulum_mu1_higher,Bound,ReturnMean,ReturnMin
104.32669,0.01,8.9362346e-12,0.01,,2380,6.1196117,27954.945489168167,2380,4.861289,0.002054159,,11,349121.34,5.0014386,-0.25278035,,0.12227038,0.01,,2401,0.01,4.655862,0.13333334,146.68964,499.97302,68.28151260504201,,133691040.0,162510,-104.757416,-0.13333334,0.13333334,133691040.0,-141.68964,-499.97302
104.32669,0.01,8.92873e-12,0.01,,2381,6.1191916,27968.464116811752,2381,0.7732755,0.00032612198,,11,349251.7,5.0015936,-0.034579508,,0.11770725,0.01,-0.13333334,2401,0.01,6.3666306,0.13333334,146.68277,499.97302,68.26963460730785,,133693260.0,162550,-125.327705,,0.13333334,133693260.0,-141.68277,-499.97302
104.32669,0.01,8.921235e-12,0.01,,2382,6.1187716,27981.84150314331,2382,0.06271133,2.638411e-05,,11,349369.8,5.0015707,-0.0036185908,,0.363399,0.01,0.13333334,2401,0.01,5.948747,0.13333334,146.67079,499.97302,68.24853064651553,,133695460.0,162568,-113.11757,,0.13333334,133695460.0,-141.67079,-499.97302
104.32669,0.01,8.913749e-12,0.01,,2383,6.118352,27995.360696315765,2383,114.98904,0.049427867,,11,349496.44,4.999681,-5.8884654,,0.14253327,0.01,-0.13333334,2401,0.01,1.4971572,0.13333334,146.66237,499.97302,68.2308015107008,,133697660.0,162594,-121.66347,0.13333334,,133697656.0,-141.66237,-499.97302
104.32669,0.01,8.906272e-12,0.01,,2384,6.1179323,28008.739636421204,2384,115.90539,0.064329095,,11,349618.2,4.9998093,-7.3292327,,0.38911754,0.01,,2401,0.01,6.25759,0.13333334,146.65193,499.97302,68.2118288590604,,133699870.0,162617,-116.70976,0.13333334,0.13333334,133699864.0,-141.65193,-499.97302
104.32669,0.01,8.898805e-12,0.01,,2385,6.117513,28021.71170449257,2385,2534.6553,1.0633863,,11,349733.88,4.999904,-125.81697,,-0.39787206,0.01,-0.13333334,2401,0.01,6.162152,,146.63895,499.97302,68.19119496855346,,133702060.0,162636,-110.69448,-0.13333334,-0.13333334,133701940.0,-141.63895,-499.97302
104.32669,0.01,8.891348e-12,0.01,,2386,6.117094,28034.75534582138,2386,3593.4558,1.5060911,,11,349868.0,5.0002604,-181.14502,,0.4017725,0.01,0.13333334,2401,0.01,6.124466,,146.6337,499.97302,68.17854149203689,,133704270.0,162674,-129.13232,0.13333334,0.13333334,133704090.0,-141.6337,-499.97302
104.32669,0.01,8.8839e-12,0.01,,2387,6.116675,28047.916334867477,2387,0.13187581,6.63049e-05,,11,349985.5,5.0004454,-0.007513517,,0.17421584,0.01,,2401,0.01,5.5253844,0.13333334,146.62149,499.97302,68.15751989945538,,75169384.0,162692,-112.49004,0.2,-0.13333334,75169384.0,-141.62149,-499.97302
104.32669,0.01,8.876461e-12,0.01,,2388,6.1162558,28061.041226625443,2388,12.777485,0.0054798285,,11,350116.0,5.000045,0.19066453,,-0.46091917,0.01,-0.13333334,2401,0.01,5.0393934,-0.13333334,146.61475,499.97302,68.14405360134003,,54038612.0,162728,-125.494835,,-0.2,54038612.0,-141.61475,-499.97302
104.32669,0.01,8.869031e-12,0.01,,2389,6.115837,28077.736939430237,2389,2.1126306,0.0008870512,,11,350090.25,4.9991336,-0.15578718,,-0.17677937,0.01,,2401,0.01,3.8194373,-0.13333334,146.54259,499.97302,68.32482210129761,,54039496.0,163228,30.732765,0.13333334,-0.2,54039496.0,-141.54259,-499.97302
104.32669,0.01,8.861611e-12,0.01,,2390,6.115419,28092.728055238724,2390,1.4794116,0.0006770779,,11,350246.56,4.998167,-0.07894564,,-0.45808482,0.01,-0.13333334,2401,0.01,3.6875355,,146.54668,499.97302,68.318410041841,,54040388.0,163281,-151.33733,-0.13333334,-0.2,54040388.0,-141.54668,-499.97302
104.32669,0.01,8.8542e-12,0.01,,2391,6.1150002,28107.049735307693,2391,0.2714468,0.00017803774,,11,350367.72,4.99796,-0.021954611,,-0.21073638,0.01,0.13333334,2401,0.01,5.5031896,,146.53606,499.97302,68.30363864491845,,54041276.0,163314,-116.12981,-0.13333334,-0.2,54041276.0,-141.53606,-499.97302
104.32669,0.01,8.846798e-12,0.01,,2392,6.114582,28121.494823932648,2392,1.6779245,0.0007656999,,11,350495.66,4.9980493,-0.091805264,,-0.20946795,0.01,-0.13333334,2401,0.01,6.210954,,146.52829,499.97302,68.2863712374582,,54042170.0,163341,-122.93798,0.13333334,-0.2,54042170.0,-141.52829,-499.97302
104.32669,0.01,8.839406e-12,0.01,,2393,6.1141644,28136.02223944664,2393,0.07889055,5.364154e-05,,11,350634.44,4.9972186,-0.007004736,,-0.2180347,0.01,,2401,0.01,4.008863,0.13333334,146.52504,499.97302,68.27371500208943,,54043050.0,163379,-133.78146,-0.13333334,-0.2,54043050.0,-141.52504,-499.97302
104.32669,0.01,8.832023e-12,0.01,,2394,6.1137466,28149.946950674057,2394,0.058202066,2.9118182e-05,,11,350759.2,4.9973745,-0.0034011214,,-0.18954892,0.01,-0.13333334,2401,0.01,6.372185,0.13333334,146.51595,499.97302,68.25605680868838,,54043940.0,163405,-119.728966,,-0.2,54043940.0,-141.51595,-499.97302
104.32669,0.01,8.824649e-12,0.01,,2395,6.113329,28163.15877389908,2395,0.1358966,6.7147e-05,,11,350883.5,4.9972916,-0.0084361555,,0.039659146,0.01,,2401,0.01,5.7963204,0.13333334,146.50668,499.97302,68.26304801670146,,54044824.0,163490,-119.32111,0.13333334,-0.2,54044824.0,-141.50668,-499.97302
104.32669,0.01,8.817285e-12,0.01,,2396,6.112911,28176.64598083496,2396,7.1039906,0.00364771,,11,351009.25,4.9963975,-1.1195441,,-0.50138795,0.01,,2401,0.01,3.8557348,-0.2,146.49802,499.97302,68.24415692821368,,54045710.0,163513,-120.74543,-0.13333334,-0.13333334,54045710.0,-141.49802,-499.97302
104.32669,0.01,8.809929e-12,0.01,,2397,6.112494,28190.530494451523,2397,0.15030658,6.620385e-05,,11,351312.75,4.9955177,-0.002819226,,-0.47159916,0.01,-0.13333334,2401,0.01,3.883664,-0.2,146.56352,499.97302,68.42428035043805,,54046590.0,164013,-298.5355,,-0.13333334,54046590.0,-141.56352,-499.97302
104.32669,0.01,8.802583e-12,0.01,,2398,6.112077,28204.00435090065,2398,2.3389225,0.001132189,,11,351391.44,4.9952617,-0.5618303,,-0.20358726,0.01,0.13333334,2401,0.01,5.380887,-0.2,146.53522,499.97302,68.48665554628857,,54047484.0,164231,-73.691185,,-0.13333334,54047484.0,-141.53522,-499.97302
104.32669,0.01,8.795246e-12,0.01,,2399,6.11166,28218.104798316956,2399,1.8075957,0.0007573318,,11,351896.0,4.9954553,-0.3304265,,-0.21187176,0.01,,2401,0.01,6.4586263,-0.2,146.68445,499.97302,68.66652771988329,,54048364.0,164731,-499.56058,0.13333334,-0.13333334,54048364.0,-141.68445,-499.97302
104.32669,0.01,8.7879174e-12,0.01,,2400,6.1112432,28232.235383033752,2400,0.4535376,0.0002790276,,11,352399.75,4.9951873,-0.031180594,,-0.45794934,0.01,,2401,0.01,5.3496804,-0.13333334,146.83324,499.97302,68.84625,,54049256.0,165231,-498.72232,-0.2,-0.13333334,54049256.0,-141.83324,-499.97302
104.32669,0.01,8.780599e-12,0.01,,2401,6.110827,28245.640287160873,2401,0.107853636,0.00010680572,,11,352520.25,4.995216,-0.010455888,,-0.44257692,0.01,-0.2,2401,0.01,6.0659804,-0.13333334,146.82227,499.97302,68.82757184506455,,54050136.0,165255,-115.491615,,-0.13333334,54050136.0,-141.82227,-499.97302
104.32669,0.01,5.1436273e-12,0.01,,2402,6.11041,28258.80378627777,2402,0.00062497973,2.7674733e-07,,11,352620.56,4.994688,-3.6596583e-05,,-0.4114441,0.01,-0.08571429,4096,0.01,4.7245665,-0.14285715,146.8029,499.97302,68.82348043297252,,105415156000.0,165314,-95.3338,-0.08571429,-0.14285715,105415156000.0,-141.8029,-499.97302
104.32669,0.01,5.1393473e-12,0.01,,2403,6.109994,40577.964708805084,2403,0.00952026,6.2682784e-06,,11,352705.56,4.993192,-0.0022821554,,-0.28643048,0.01,0.08571429,4096,0.01,2.402208,-0.14285715,146.77718,499.97302,69.00291302538494,,105416840000.0,165814,-79.99366,-0.08571429,-0.14285715,105416840000.0,-141.77718,-499.97302
104.32669,0.01,5.1350725e-12,0.01,,2404,6.109578,40600.80864191055,2404,0.21888587,9.189406e-05,,11,353207.03,4.9928083,-0.010465792,,-0.27121264,0.01,-0.08571429,4096,0.01,5.069587,-0.14285715,146.92473,499.97302,69.18219633943427,,105418520000.0,166314,-496.47418,0.08571429,-0.14285715,105418520000.0,-141.92473,-499.97302
104.32669,0.01,5.1308033e-12,0.01,,2405,6.1091623,40623.38298511505,2405,0.00011519218,7.760781e-08,,11,353351.3,4.992198,-3.5501453e-05,,-0.10294551,0.01,0.08571429,4096,0.01,4.5240254,-0.14285715,146.92363,499.97302,69.36133056133056,,105420210000.0,166814,-139.29611,0.08571429,-0.14285715,105420210000.0,-141.92363,-499.97302
104.32669,0.01,5.126539e-12,0.01,,2406,6.1087465,40644.559255599976,2406,1.4463728e-05,9.412948e-09,,11,353849.62,4.9912014,-1.1015114e-06,,-0.45190778,0.01,-0.08571429,4096,0.01,3.5944226,-0.08571429,147.06967,499.97302,69.54031587697423,,105421900000.0,167314,-493.28882,-0.14285715,-0.14285715,105421900000.0,-142.06967,-499.97302
104.32669,0.01,5.1222798e-12,0.01,,2407,6.108331,40664.19796514511,2407,5.118539e-05,2.8860317e-08,,11,353971.5,4.990772,-5.8663495e-06,,-0.2822351,0.01,0.08571429,4096,0.01,4.95605,-0.08571429,147.0592,499.97302,69.52471956792688,,105423585000.0,167346,-116.85989,-0.14285715,-0.14285715,105423585000.0,-142.0592,-499.97302
104.32669,0.01,5.1180275e-12,0.01,,2408,6.1079154,40683.715933799744,2408,1.02497e-05,5.3615627e-09,,11,354113.66,4.989973,-6.3152265e-07,,-0.43441224,0.01,-0.14285715,4096,0.01,4.0697684,-0.08571429,147.05716,499.97302,69.51204318936877,,105425270000.0,167385,-137.17705,-0.08571429,-0.14285715,105425270000.0,-142.05716,-499.97302
104.32669,0.01,5.1137788e-12,0.01,,2409,6.1075006,40703.384459495544,2409,0.036786996,1.6549287e-05,,11,354230.88,4.990051,-0.007755336,,-0.15264699,0.01,0.14285715,4096,0.01,6.1754794,-0.08571429,147.04478,499.97302,69.50145288501453,,105426950000.0,167429,-112.20326,-0.08571429,-0.14285715,105426950000.0,-142.04478,-499.97302
104.32669,0.01,5.109536e-12,0.01,,2410,6.107085,40722.95706343651,2410,0.018935718,7.994196e-06,,11,354384.94,4.990046,-0.00085129205,,-0.2863946,0.01,-0.14285715,4096,0.01,5.9777064,-0.08571429,147.0477,499.97302,69.49460580912863,,105428640000.0,167482,-149.09045,0.08571429,-0.14285715,105428640000.0,-142.0477,-499.97302
104.32669,0.01,5.105298e-12,0.01,,2411,6.1066704,40742.26567077637,2411,0.0025405535,1.082362e-06,,11,354520.44,4.9901567,-0.00013541621,,-0.021224305,0.01,0.14285715,4096,0.01,6.256719,-0.08571429,147.04291,499.97302,69.49357113231025,,105430330000.0,167549,-130.50403,0.08571429,-0.14285715,105430330000.0,-142.04291,-499.97302
104.32669,0.01,5.101066e-12,0.01,,2412,6.106256,40761.87932801247,2412,0.6550762,0.0002718423,,11,355024.78,4.9901094,-0.031004898,,-0.17081648,0.01,-0.08571429,4096,0.01,5.875647,-0.08571429,147.19104,499.97302,69.67205638474296,,105432000000.0,168049,-499.32803,0.14285715,-0.14285715,105432000000.0,-142.19104,-499.97302
104.32669,0.01,5.096839e-12,0.01,,2413,6.105841,40785.53636741638,2413,0.0012430723,5.187901e-07,,11,355150.2,4.990405,-7.066394e-05,,0.0334097,0.01,0.08571429,4096,0.01,6.7043138,-0.08571429,147.182,499.97302,69.65644426025695,,105433690000.0,168081,-120.40005,0.14285715,-0.14285715,105433690000.0,-142.182,-499.97302
104.32669,0.01,5.0926173e-12,0.01,,2414,6.105427,40807.327110767365,2414,8.242449e-06,4.4804827e-09,,11,355282.25,4.989984,-5.746294e-07,,-0.30329716,0.01,-0.08571429,4096,0.01,4.9732375,0.08571429,147.17575,499.97302,69.64208782104392,,105435365000.0,168116,-127.06007,-0.14285715,-0.14285715,105435365000.0,-142.17575,-499.97302
104.32669,0.01,5.0884006e-12,0.01,,2415,6.105013,40828.15374970436,2415,3.6654164e-05,1.5832375e-08,,11,355403.38,4.989249,-1.8655629e-06,,-0.09864741,0.01,0.08571429,4096,0.01,4.215528,0.08571429,147.16496,499.97302,69.62608695652175,,105437040000.0,168147,-116.14991,-0.14285715,-0.14285715,105437040000.0,-142.16496,-499.97302
104.32669,0.01,5.084189e-12,0.01,,2416,6.104599,40848.728830337524,2416,4.9072014e-06,2.3393532e-09,,11,355528.75,4.989002,-2.7020303e-07,,-0.31248403,0.01,-0.14285715,4096,0.01,5.3938646,0.08571429,147.15594,499.97302,69.60761589403974,,105438716000.0,168172,-120.3724,-0.08571429,-0.14285715,105438716000.0,-142.15594,-499.97302
104.32669,0.01,5.079983e-12,0.01,,2417,6.104185,40868.73488664627,2417,0.00037846953,1.5732029e-07,,11,355646.0,4.989029,-1.8544746e-05,,-0.02766399,0.01,0.14285715,4096,0.01,6.0517635,0.08571429,147.14357,499.97302,69.59495242035581,,105440400000.0,168211,-112.24684,-0.08571429,-0.14285715,105440400000.0,-142.14357,-499.97302
104.32669,0.01,5.0757822e-12,0.01,,2418,6.103771,40888.53578996658,2418,1.3393088e-05,6.1724617e-09,,11,355772.38,4.988359,-7.390292e-07,,-0.081312574,0.01,-0.14285715,4096,0.01,4.367809,0.08571429,147.13498,499.97302,69.57609594706369,,105442075000.0,168235,-121.355286,0.08571429,-0.14285715,105442075000.0,-142.13498,-499.97302
104.32669,0.01,5.0715864e-12,0.01,,2419,6.103358,40908.08056497574,2419,8.466953e-05,3.5265995e-08,,11,355918.88,4.9877143,-4.868616e-06,,0.1988443,0.01,0.14285715,4096,0.01,4.428936,0.08571429,147.13472,499.97302,69.56965688300951,,105443750000.0,168289,-141.51605,0.08571429,-0.14285715,105443750000.0,-142.13472,-499.97302
104.32669,0.01,5.0673957e-12,0.01,,2420,6.1029444,40927.81901717186,2420,0.0013777006,6.537219e-07,,11,356045.5,4.986496,-7.663082e-05,,0.02408155,0.01,-0.08571429,4096,0.01,3.039438,0.08571429,147.12624,499.97302,69.550826446281,,105445425000.0,168313,-121.645874,0.14285715,-0.14285715,105445425000.0,-142.12624,-499.97302
104.32669,0.01,5.0632103e-12,0.01,,2421,6.1025314,40947.27904987335,2421,0.001546016,6.3942616e-07,,11,356178.2,4.986072,-8.813314e-05,,0.17401072,0.01,0.08571429,4096,0.01,4.9604673,0.08571429,147.12027,499.97302,69.53448988021479,,105447105000.0,168343,-127.665306,0.14285715,-0.14285715,105447105000.0,-142.12027,-499.97302
104.32669,0.01,5.05903e-12,0.01,,2422,6.1021185,40966.81011366844,2422,0.0017594628,8.527187e-07,,11,356310.0,4.9860725,-0.000100095676,,-0.17697369,0.01,-0.08571429,4096,0.01,5.9877024,0.14285715,147.11395,499.97302,69.51816680429397,,105448770000.0,168373,-126.848114,-0.08571429,-0.14285715,105448770000.0,-142.11395,-499.97302
104.32669,0.01,5.054855e-12,0.01,,2423,6.1017056,40989.763164520264,2423,9.813234,0.0041244165,,11,356442.9,4.985476,-0.46949345,,-0.002453126,0.01,0.08571429,4096,0.01,4.5392675,0.14285715,147.1081,499.97302,69.50392075938919,,105450440000.0,168408,-127.88828,-0.08571429,-0.14285715,105450440000.0,-142.1081,-499.97302
104.32669,0.01,5.050685e-12,0.01,,2424,6.101293,41010.60613512993,2424,0.048750862,2.0141979e-05,,11,356575.62,4.9855533,-0.0031824675,,0.0041554347,0.01,-0.08571429,4096,0.01,6.1704755,0.14285715,147.10216,499.97302,69.48762376237623,,105452120000.0,168438,-127.73871,0.08571429,-0.14285715,105452120000.0,-142.10216,-499.97302
104.32669,0.01,5.046521e-12,0.01,,2425,6.1008806,41031.61449384689,2425,0.8994539,0.00037126942,,11,356744.16,4.98594,-0.0508305,,0.1808108,0.01,0.08571429,4096,0.01,6.9200125,0.14285715,147.111,499.97302,69.4919587628866,,105453780000.0,168518,-163.5125,0.08571429,-0.14285715,105453780000.0,-142.111,-499.97302
104.32669,0.01,5.0423615e-12,0.01,,2426,6.100468,41051.983899354935,2426,5.1208386e-05,3.517057e-08,,11,356890.3,4.985581,-4.0143573e-06,,-0.462192,0.01,-0.08571429,4096,0.01,5.117655,-0.14285715,147.1106,499.97302,69.4810387469085,,105455470000.0,168561,-141.15324,-0.14285715,-0.08571429,105455470000.0,-142.1106,-499.97302
104.32669,0.01,5.038207e-12,0.01,,2427,6.100056,41071.699909210205,2427,0.019220136,7.925128e-06,,11,357012.66,4.9854407,-0.0010892336,,-0.27716905,0.01,0.08571429,4096,0.01,5.6439614,-0.14285715,147.10039,499.97302,69.46600741656366,,105457140000.0,168594,-117.33452,-0.14285715,-0.08571429,105457140000.0,-142.10039,-499.97302
104.32669,0.01,5.034058e-12,0.01,,2428,6.099644,41091.40749287605,2428,0.0033668648,1.5732162e-06,,11,357138.62,4.985163,-0.00017095207,,-0.48762095,0.01,-0.14285715,4096,0.01,5.3099766,-0.14285715,147.09169,499.97302,69.44728171334431,,105458810000.0,168618,-120.96017,-0.08571429,-0.08571429,105458810000.0,-142.09169,-499.97302
104.32669,0.01,5.0299136e-12,0.01,,2429,6.0992327,41110.97506046295,2429,0.009259545,4.226665e-06,,11,357270.22,4.9837155,-0.000730072,,-0.17311577,0.01,0.14285715,4096,0.01,2.4699924,-0.14285715,147.08531,499.97302,69.4425689584191,,105460470000.0,168676,-126.594345,-0.08571429,-0.08571429,105460470000.0,-142.08531,-499.97302
104.32669,0.01,5.0257745e-12,0.01,,2430,6.0988207,41130.821150779724,2430,0.00020774099,9.3961624e-08,,11,357420.3,4.9831614,-1.0851299e-05,,-0.31184387,0.01,-0.14285715,4096,0.01,4.6369953,-0.14285715,147.08655,499.97302,69.43497942386831,,105462140000.0,168727,-145.10667,0.08571429,-0.08571429,105462140000.0,-142.08655,-499.97302
104.32669,0.01,5.0216407e-12,0.01,,2431,6.0984097,41150.55615711212,2431,0.00032829566,1.3588395e-07,,11,357550.5,4.9825277,-1.7003516e-05,,-0.00083839893,0.01,0.14285715,4096,0.01,4.4400544,-0.14285715,147.07959,499.97302,69.42780748663101,,105463810000.0,168779,-125.16806,0.08571429,-0.08571429,105463810000.0,-142.07959,-499.97302
104.32669,0.01,5.017512e-12,0.01,,2432,6.097998,41170.50846362114,2432,0.010501199,8.169645e-06,,11,358054.94,4.982033,-0.0009661231,,-0.16932118,0.01,-0.08571429,4096,0.01,4.7815223,-0.14285715,147.22653,499.97302,69.6048519736842,,105465470000.0,169279,-499.45724,0.14285715,-0.08571429,105465470000.0,-142.22653,-499.97302
104.32669,0.01,5.013388e-12,0.01,,2433,6.097587,41193.02786755562,2433,0.04473362,1.8674386e-05,,11,358190.4,4.9815493,-0.0025651355,,0.0067709386,0.01,0.08571429,4096,0.01,4.8025804,-0.14285715,147.22171,499.97302,69.59021783806001,,105467150000.0,169313,-130.46957,0.14285715,-0.08571429,105467150000.0,-142.22171,-499.97302
104.32669,0.01,5.0092695e-12,0.01,,2434,6.097176,41214.84755182266,2434,1.6875385e-05,9.971109e-09,,11,358329.56,4.979761,-1.1835949e-06,,-0.46352476,0.01,-0.14285715,4096,0.01,1.6312897,-0.08571429,147.21838,499.97302,69.57641741988496,,105468810000.0,169349,-134.17863,-0.14285715,-0.08571429,105468810000.0,-142.21838,-499.97302
104.32669,0.01,5.0051556e-12,0.01,,2435,6.0967655,41235.85358428955,2435,0.0010883636,5.849695e-07,,11,358450.5,4.978923,-7.990911e-05,,-0.17564721,0.01,0.14285715,4096,0.01,3.9375608,-0.08571429,147.2076,499.97302,69.56016427104723,,105470470000.0,169379,-115.91918,-0.14285715,-0.08571429,105470470000.0,-142.2076,-499.97302
104.32669,0.01,5.0010473e-12,0.01,,2436,6.096355,41255.772268772125,2436,198.18517,0.081357054,,11,358578.88,4.9791164,-9.788859,,-0.18363456,0.01,-0.14285715,4096,0.01,6.448059,-0.08571429,147.19986,499.97302,69.54228243021346,,105472130000.0,169405,-123.362114,0.14285715,-0.08571429,105472130000.0,-142.19986,-499.97302
104.32669,0.01,4.9969434e-12,0.01,,2437,6.0959444,41275.3694999218,2437,0.00039260683,2.4346843e-07,,11,358691.94,4.9787626,-3.026222e-05,,0.12280029,0.01,0.14285715,4096,0.01,5.0415325,-0.08571429,147.18585,499.97302,69.53221173574066,,105473800000.0,169450,-108.07878,0.14285715,-0.08571429,105473800000.0,-142.18585,-499.97302
104.32669,0.01,4.9928455e-12,0.01,,2438,6.0955343,41295.045312166214,2438,0.007045695,3.7894797e-06,,11,358823.9,4.978378,-0.0004149566,,-0.289998,0.01,-0.14285715,4096,0.01,5.0397635,0.08571429,147.17961,499.97302,69.51558654634947,,105475465000.0,169479,-126.97185,-0.14285715,-0.08571429,105475465000.0,-142.17961,-499.97302
104.32669,0.01,4.988752e-12,0.01,,2439,6.0951242,41314.63695883751,2439,0.0044176104,2.4466053e-06,,11,358938.7,4.9784217,-0.00029069872,,0.0031888187,0.01,0.14285715,4096,0.01,6.0839086,0.08571429,147.16634,499.97302,69.49323493234932,,105477140000.0,169494,-109.781525,-0.14285715,-0.08571429,105477140000.0,-142.16634,-499.97302
104.32669,0.01,4.984664e-12,0.01,,2440,6.094714,41334.37825870514,2440,0.11254872,4.615621e-05,,11,359071.84,4.978599,-0.005375919,,-0.007643506,0.01,-0.14285715,4096,0.01,6.412861,0.08571429,147.1606,499.97302,69.47786885245901,,105478780000.0,169526,-128.13426,0.14285715,-0.08571429,105478780000.0,-142.1606,-499.97302
104.32669,0.01,4.9805806e-12,0.01,,2441,6.0943046,41353.645703077316,2441,0.00760889,3.223478e-06,,11,359187.8,4.9783792,-0.00039380678,,0.2964173,0.01,0.14285715,4096,0.01,5.44207,0.08571429,147.14781,499.97302,69.45923801720606,,105480450000.0,169550,-110.96101,0.14285715,-0.08571429,105480450000.0,-142.14781,-499.97302
104.32669,0.01,4.9765023e-12,0.01,,2442,6.093895,41373.44031786919,2442,0.18466537,7.621466e-05,,11,359310.94,4.9783096,-0.008815358,,-0.16644803,0.01,-0.08571429,4096,0.01,5.806266,0.14285715,147.13797,499.97302,69.43939393939394,,105482120000.0,169571,-118.14732,-0.14285715,-0.08571429,105482120000.0,-142.13797,-499.97302
104.32669,0.01,4.972429e-12,0.01,,2443,6.0934854,41397.656447172165,2443,3.1837282,0.0013068228,,11,359439.25,4.978435,-0.14874695,,0.026383825,0.01,0.08571429,4096,0.01,6.285513,0.14285715,147.13026,499.97302,69.42447810069586,,105483760000.0,169604,-123.30162,-0.14285715,-0.08571429,105483760000.0,-142.13026,-499.97302
104.32669,0.01,4.968361e-12,0.01,,2444,6.093076,41418.94941329956,2444,7.58225,0.003324877,,11,359564.88,4.978201,-0.47662634,,-0.16309142,0.01,-0.14285715,4096,0.01,5.4045033,0.14285715,147.12148,499.97302,69.40752864157119,,105485430000.0,169632,-120.63915,-0.08571429,-0.08571429,105485430000.0,-142.12148,-499.97302
104.32669,0.01,4.964297e-12,0.01,,2445,6.092667,41439.638874053955,2445,3.2337825,0.0013424838,,11,359685.38,4.9783397,-0.21407501,,0.11087683,0.01,0.14285715,4096,0.01,6.313277,0.14285715,147.11058,499.97302,69.3881390593047,,105487080000.0,169654,-115.49575,-0.08571429,-0.08571429,105487080000.0,-142.11058,-499.97302
104.32669,0.01,4.9602393e-12,0.01,,2446,6.092258,41459.71354985237,2446,0.0002555799,2.4818848e-07,,11,359803.2,4.9782057,-2.8713837e-05,,-0.00071658194,0.01,-0.14285715,4096,0.01,5.6505117,0.14285715,147.0986,499.97302,69.36713000817662,,105488744000.0,169672,-112.79793,0.08571429,-0.08571429,105488744000.0,-142.0986,-499.97302
104.32669,0.01,4.9561856e-12,0.01,,2447,6.0918493,41479.75053501129,2447,0.00020225265,1.3645268e-07,,11,359928.2,4.977902,-1.8886985e-05,,0.28774232,0.01,0.14285715,4096,0.01,5.231285,0.14285715,147.08957,499.97302,69.35308541070698,,105490400000.0,169707,-120.00457,0.08571429,-0.08571429,105490400000.0,-142.08957,-499.97302
104.32669,0.01,4.9521372e-12,0.01,,2448,6.0914407,41499.20084428787,2448,0.019111944,7.865299e-06,,11,360069.28,4.9777136,-0.00091546675,,0.10376938,0.01,-0.08571429,4096,0.01,5.518368,0.14285715,147.08713,499.97302,69.34027777777777,,105492060000.0,169745,-136.10753,0.14285715,-0.08571429,105492060000.0,-142.08713,-499.97302
104.32669,0.01,4.948094e-12,0.01,,2449,6.0910325,41518.68635511398,2449,0.08122167,3.413925e-05,,11,360200.84,4.9775357,-0.0037684268,,0.30027878,0.01,0.08571429,4096,0.01,5.543513,0.14285715,147.08078,499.97302,69.32380563495305,,105493700000.0,169774,-126.56243,0.14285715,-0.08571429,105493700000.0,-142.08078,-499.97302
104.32669,0.01,4.9440556e-12,0.01,,2450,6.0906243,41538.37106633186,2450,0.020698257,8.449041e-06,,11,360327.12,4.977441,-0.0009115262,,-0.31573042,0.01,-0.08571429,4096,0.01,5.7424684,-0.14285715,147.0723,499.97302,69.3069387755102,,105495360000.0,169802,-121.29566,-0.14285715,0.08571429,105495360000.0,-142.0723,-499.97302
104.32669,0.01,4.940022e-12,0.01,,2451,6.090216,41557.917427539825,2451,8.844414e-05,3.7369894e-08,,11,360435.12,4.9745183,-4.37809e-06,,-0.09917059,0.01,0.08571429,4096,0.01,-1.1831815,-0.14285715,147.05635,499.97302,69.28967768257854,,105497020000.0,169829,-102.99857,-0.14285715,0.08571429,105497020000.0,-142.05635,-499.97302
104.32669,0.01,4.9359935e-12,0.01,,2452,6.089808,41579.22286295891,2452,0.0667387,3.007115e-05,,11,360564.38,4.9742312,-0.003357557,,-0.30014828,0.01,-0.14285715,4096,0.01,5.2679696,-0.14285715,147.04909,499.97302,69.2752854812398,,105498670000.0,169863,-124.243515,-0.08571429,0.08571429,105498670000.0,-142.04909,-499.97302
104.32669,0.01,4.9319698e-12,0.01,,2453,6.0894003,41600.87051272392,2453,0.000112341906,7.610071e-08,,11,360681.9,4.973675,-1.0325008e-05,,0.0053153485,0.01,0.14285715,4096,0.01,4.6073976,-0.14285715,147.03706,499.97302,69.25438238891154,,105500320000.0,169881,-112.51383,-0.08571429,0.08571429,105500320000.0,-142.03706,-499.97302
104.32669,0.01,4.9279513e-12,0.01,,2454,6.0889926,41621.94601774216,2454,4.9028862e-05,3.471289e-08,,11,360818.9,4.9736185,-4.1074486e-06,,-0.13981798,0.01,-0.14285715,4096,0.01,5.839388,-0.14285715,147.03297,499.97302,69.24123879380603,,105501975000.0,169918,-131.99661,0.08571429,0.08571429,105501975000.0,-142.03297,-499.97302
104.32669,0.01,4.923937e-12,0.01,,2455,6.0885854,41642.7190515995,2455,0.00782227,3.1941227e-06,,11,360943.8,4.973292,-0.00037390043,,0.16113707,0.01,0.14285715,4096,0.01,5.17086,-0.14285715,147.02396,499.97302,69.2224032586558,,105503630000.0,169941,-119.91766,0.08571429,0.08571429,105503630000.0,-142.02396,-499.97302
