AvgEpLen,MountainCar_std1_higher,BatchSize,TimestepsSoFar,NatGrad2Norm,NatGradInftyNorm,StepSize,ReturnMax,NumTrajectories,MountainCar_mu0_higher,MinEpLen,AvgRet,ReturnMean,Iteration,ActionIn1,MountainCar_std0_higher,VarJ,MountainCar_mu1_higher,J
944.1288888888889,3.0,100,1699432,0.5335721,0.52872413,0.1,5.690159629499684,1800,-0.7299514,250,10.467112608259386,-1.2155543581256036,18,1.5272648,0.14999999,0.002427897898728268,1.1604842,-1.1056442206433064
943.7473684210527,3.0,100,1793120,0.08120245,0.0630295,0.1,5.690159629499684,1900,-0.7227751,250,8.790774132239195,-1.2087039656507397,19,-4.076447,0.14999999,0.0019032197649239985,1.2133566,-1.0853969011031812
944.478,3.0,100,1888956,0.5940033,0.59266746,0.1,5.690159629499684,2000,-0.71647215,250,3.1028955731695134,-1.2011560246721216,20,-0.35260695,0.14999999,0.0014676109768109746,1.2184763,-1.0577451460783827
943.7571428571429,3.0,100,1981890,0.29878095,0.29250392,0.1,5.690159629499684,2100,-0.7124907,250,10.278074483389558,-1.192362768970279,21,-1.7936981,0.14999999,0.00256833428115395,1.2777431,-1.0164976549334266
943.4213636363636,3.0,100,2075527,0.68247056,0.68079996,0.1,5.690159629499684,2200,-0.7063985,250,8.470025342764236,-1.184306078025222,22,-2.4757257,0.14999999,0.0018817581485282716,1.3069935,-1.0151155681790267
942.4978260869565,3.0,100,2167745,0.2870135,0.27495018,0.1,5.690159629499684,2300,-0.7016262,250,9.265206303616544,-1.1767186849933327,23,-0.72670853,0.14999999,0.002936330395341166,1.3750734,-1.0097960382917648
941.6120833333333,3.0,100,2259869,1.068287,1.0680151,0.1,6.100955269519288,2400,-0.69339263,250,13.18637815278602,-1.163387578873577,24,3.8385563,0.14999999,0.007303745735742857,1.4025685,-0.8567721381191999
940.438,3.0,100,2351095,0.93912804,0.9383821,0.1,6.100955269519288,2500,-0.69098234,250,13.94968920161602,-1.15263708396526,25,0.24021178,0.14999999,0.003637438855720039,1.50937,-0.8946252061656474
938.6584615384616,3.0,100,2440512,0.7872412,0.78592724,0.1,6.100955269519288,2600,-0.68723994,250,15.98612206311972,-1.140295150241644,26,-3.4266086,0.14999999,0.005041800651455251,1.6032082,-0.8317468071512478
938.1648148148148,3.0,100,2533045,0.17622855,0.15743333,0.1,6.100955269519288,2700,-0.68269336,250,14.231961873514955,-1.1355299328821622,27,4.431405,0.14999999,0.002725251849386434,1.681801,-1.011634281535635
937.4117857142858,3.0,100,2624753,0.9040556,0.9039027,0.1,6.236750533928343,2800,-0.6747742,250,18.755029212949363,-1.1229946703828626,28,-2.9967008,0.14999999,0.007450711448970151,1.6975443,-0.7845425829017685
936.77,3.0,100,2716633,0.5556907,0.5529621,0.1,6.236750533928343,2900,-0.67311174,250,15.913863613057538,-1.1171069450561784,29,1.8115505,0.14999999,0.0025063291577077803,1.7879347,-0.9522506359090273
936.445,3.0,100,2809335,0.36727342,0.36487323,0.1,6.236750533928343,3000,-0.6676117,250,14.41914471361792,-1.1106151661727566,30,4.5430064,0.14999999,0.0014417395212442863,1.8432308,-0.9223535785535222
935.9774193548387,3.0,100,2901530,0.4016803,0.40018934,0.1,6.236750533928343,3100,-0.6634197,250,17.734298342910943,-1.1016882322272377,31,0.7926446,0.14999999,0.003431278603058173,1.8797182,-0.8338802138616714
935.3434375,3.0,100,2993099,0.6060555,0.6051542,0.1,6.236750533928343,3200,-0.65996206,250,14.839261431015318,-1.0943256865011604,32,0.54554373,0.14999999,0.0015508811865117041,1.9197371,-0.8660867689927622
934.579393939394,3.0,100,3084112,0.53605324,0.5327272,0.1,6.236750533928343,3300,-0.65665805,250,17.40841953627586,-1.0874629788731707,33,3.62522,0.14999999,0.0028775906924712507,1.9802525,-0.8678563347775029
934.5041176470588,3.0,100,3177314,1.1842513,1.1825132,0.1,6.236750533928343,3400,-0.6506958,250,13.37198244839424,-1.0802733312957657,34,-1.4501617,0.14999999,0.007047937376359449,2.0335252,-0.8430149612414033
933.4434285714286,3.0,100,3267052,0.36752406,0.36547458,0.1,6.236750533928343,3500,-0.64428204,250,23.28575924591249,-1.0723516836553377,35,5.5644627,0.14999999,0.0019694453319472043,2.1517766,-0.8030156638807827
932.6675,3.0,100,3357603,0.84144235,0.83845675,0.1,6.236750533928343,3600,-0.64040613,250,18.661041810899107,-1.0659306464065483,36,5.381959,0.14999999,0.002548592973650432,2.188324,-0.8411943426989192
931.2118918918919,3.0,100,3445484,0.68575305,0.68478066,0.1,6.236750533928343,3700,-0.63332415,250,24.441298797629216,-1.055279461504064,37,3.4488356,0.14999999,0.0044346578613253095,2.2721696,-0.6718368050146227
930.7889473684211,3.0,100,3536998,0.6124555,0.61064076,0.1,6.236750533928343,3800,-0.62967354,250,19.28557651562938,-1.0488898108132387,38,4.798825,0.14999999,0.0019898766142453063,2.3406477,-0.8124727352527132
929.6594871794872,3.0,100,3625672,1.4156023,1.4154742,0.1,6.236750533928343,3900,-0.62496233,250,19.650389521903534,-1.0375211397262298,39,2.3904233,0.14999999,0.01100046278743493,2.4017117,-0.6055116384198859
928.0725,3.0,100,3712290,0.507878,0.504231,0.1,6.236750533928343,4000,-0.62305737,250,29.499641221004858,-1.0289398568666055,40,2.2132754,0.14999999,0.004727232929726356,2.5432591,-0.6942698253412567
926.9129268292683,3.0,100,3800343,0.88519055,0.88504696,0.1,6.236750533928343,4100,-0.61698186,250,27.958297480898782,-1.0198383533053217,41,-0.04171157,0.14999999,0.005637112776188514,2.5936823,-0.6557782108539726
925.947380952381,3.0,100,3888979,0.47313905,0.46920902,0.1,6.236750533928343,4200,-0.61538756,250,24.231865222731372,-1.0134199842869553,42,3.2852647,0.14999999,0.003211710207331227,2.682187,-0.750266854533928
925.0546511627907,3.0,100,3977735,1.2530729,1.2521137,0.1,6.236750533928343,4300,-0.6093019,250,24.493652899039734,-1.0060698447724705,43,2.4213955,0.14999999,0.0038479364923869,2.729108,-0.6973639851641111
924.2311363636363,3.0,100,4066617,0.5559814,0.5550038,0.1,6.236750533928343,4400,-0.60440016,250,22.406500085101314,-0.9980249096086907,44,7.0327277,0.14999999,0.0023918365974698206,2.8543196,-0.6520926975661697
923.302,3.0,100,4154859,1.4305804,1.4293271,0.1,6.236750533928343,4500,-0.60110456,250,24.766844416132574,-0.9905904812779837,45,3.8522208,0.14999999,0.004237795898711386,2.9098198,-0.6634756347268653
922.6710869565218,3.0,100,4244287,1.2215834,1.2210858,0.1,6.236750533928343,4600,-0.59511775,250,25.0824574167159,-0.9827836231301648,46,2.1167042,0.14999999,0.006873105480351789,3.0527525,-0.6314750064783147
920.8178723404255,3.0,100,4327844,1.4303644,1.4298246,0.1,6.236750533928343,4700,-0.59163135,250,33.52865757176331,-0.9733159862210801,47,-1.9586675,0.14999999,0.007151642861183625,3.174861,-0.5378046884031922
919.0239583333333,3.0,100,4411315,0.991236,0.9899627,0.1,6.441439350712859,4800,-0.58770186,250,42.6844957723536,-0.9638120880508594,48,1.7692295,0.14999999,0.008478626359781154,3.3178434,-0.5171288740504861
917.5408163265306,3.0,100,4495950,1.9917351,1.9905151,0.1,6.441439350712859,4900,-0.58267933,250,35.16700123059579,-0.9543347878877466,49,5.33432,0.14999999,0.013643102572960673,3.4168396,-0.49942438005832934
915.8184,3.0,100,4579092,0.8503811,0.84910554,0.1,6.441439350712859,5000,-0.575709,250,40.22944907474541,-0.9470322626563046,50,1.0714638,0.14999999,0.004288562035735908,3.6158912,-0.5892085263156371
