ReturnMax,ActionIn1,MinEpLen,MountainCar_std1_higher,NumTrajectories,TimestepsSoFar,MountainCar_std0_higher,NatGradInftyNorm,StepSize,AvgEpLen,MountainCar_mu1_higher,AvgRet,MountainCar_mu0_higher,Iteration,NatGrad2Norm,BatchSize,J,ReturnMean,VarJ
7.9165787385062005,-0.31939027,248,3.0,3500,3476005,0.14999999,0.47792345,0.1,993.1442857142857,0.9376306,1.9020918439646213,0.2188863,35,0.47884306,100,-0.16027948722808424,-0.3748968255489918,0.0011498398822498152
7.9165787385062005,1.1709116,248,3.0,3600,3573964,0.14999999,0.6431082,0.1,992.7677777777777,0.98542297,0.5227033714882728,0.21592006,36,0.64443934,100,-0.1310044326178066,-0.3681220368564589,0.0037144231626671633
7.9165787385062005,3.965703,248,3.0,3700,3672736,0.14999999,0.21145113,0.1,992.6313513513513,1.0497338,0.8704995237046623,0.21178006,37,0.21487966,100,-0.2485475551639391,-0.3648902941080124,0.0006941735455500002
7.9165787385062005,3.2164564,248,3.0,3800,3771780,0.14999999,0.117016,0.1,992.5736842105263,1.0285887,0.5648046060204234,0.20795685,38,0.11939998,100,-0.19100613874092445,-0.3603143952825627,0.00042693719411700525
7.9165787385062005,3.7420206,248,3.0,3900,3869682,0.14999999,0.13633278,0.1,992.2261538461538,1.0168871,2.923416479188329,0.2055828,39,0.13822854,100,-0.1593177804438483,-0.3551606359277239,0.0006005961693048722
7.9165787385062005,1.8153558,248,3.0,4000,3969212,0.14999999,0.027160082,0.1,992.303,1.0305203,-1.3294407879399217,0.20330134,40,0.027160212,100,-0.19496592647290106,-0.3511557681913533,0.0005011103030340429
7.9165787385062005,0.79485697,248,3.0,4100,4067381,0.14999999,0.27858654,0.1,992.0441463414634,1.030512,1.6874724881609746,0.20058534,41,0.28027633,100,-0.1499813475135004,-0.3462490750040886,0.0020691379446434255
7.9165787385062005,-0.73942333,248,3.0,4200,4166301,0.14999999,0.22201174,0.1,991.9764285714285,1.0583706,0.07562609196070685,0.19751228,42,0.22355895,100,-0.11909554208270043,-0.34084065755357934,0.002035015515074798
7.9165787385062005,-4.5290403,248,3.0,4300,4263839,0.14999999,0.07207709,0.1,991.5904651162791,1.0805718,3.3027458431131858,0.19488667,43,0.07966217,100,-0.17920433180527462,-0.3370816732338513,0.0010648940507425742
7.9165787385062005,0.63797534,248,3.0,4400,4360918,0.14999999,0.4922,0.1,991.1177272727273,1.073364,2.5590520428223043,0.19149409,44,0.49378794,100,-0.10597688628122405,-0.33182929171220066,0.0031192698992664864
7.9165787385062005,-2.587961,248,3.0,4500,4459657,0.14999999,0.10507913,0.1,991.0348888888889,1.122584,1.52653343084733,0.18753721,45,0.110819496,100,-0.2039414274214365,-0.3289873391724059,0.0006489082681661829
7.9165787385062005,1.9021444,248,3.0,4600,4557212,0.14999999,0.18637362,0.1,990.6982608695652,1.1330919,3.2433940164371644,0.18401678,46,0.1881971,100,-0.09769467723113728,-0.3239592378258566,0.0011270710791069566
7.9165787385062005,-2.7979753,248,3.0,4700,4655249,0.14999999,0.2780269,0.1,990.4785106382978,1.1517293,2.5585122858863216,0.18140331,47,0.2801706,100,-0.16627612681891935,-0.3206042780171984,0.0013849250157913575
7.9165787385062005,3.5432024,248,3.0,4800,4754501,0.14999999,0.092993766,0.1,990.5210416666666,1.179532,-0.11933304602707674,0.17794412,48,0.09581908,100,-0.1658667862136203,-0.31738058027129046,0.0006327472576757462
7.9165787385062005,-2.306016,248,3.0,4900,4851111,0.14999999,0.47872967,0.1,990.0226530612244,1.1888314,4.925129846523135,0.17563446,49,0.4801556,100,-0.10699162212201924,-0.3130869280641625,0.001876620436054991
7.9165787385062005,-5.4442797,248,3.0,5000,4949619,0.14999999,0.18031326,0.1,989.9238,1.2367045,1.2493683096492647,0.17193678,50,0.18129063,100,-0.0977791835853798,-0.30878077317458685,0.0017615022770183328
