AvgEpLen,Iteration,ReturnMean,MinEpLen,NatGrad2Norm,MountainCar_mu0_higher,MountainCar_std1_higher,J,MountainCar_std0_higher,NumTrajectories,BatchSize,AvgRet,NatGradInftyNorm,TimestepsSoFar,VarJ,ActionIn1,MountainCar_mu1_higher,ReturnMax,StepSize
947.2379166666667,24,-0.08812454212465047,237,2.7439468,-0.05199049,3.0,0.5605682603165788,0.14999999,2400,100,50.61631441579142,2.7439084,2273371,0.022939495605590575,5.6537447,5.473947,9.007232445406405,1.0
932.0296,25,-0.031357519523367065,228,3.0838451,-0.06648537,3.0,1.3310510229074348,0.14999999,2500,100,82.9148791993564,3.0831747,2330074,0.03157240937241551,4.9922276,8.217855,9.240279145212687,1.0
911.9046153846153,26,0.10980705239924365,162,8.610171,-0.0021864548,3.0,3.6389213504645124,0.14999999,2600,100,94.32256916143591,8.610135,2370952,0.13968240858142325,12.141005,11.30103,19.11383796613419,1.0
886.5203703703704,27,0.5283112828682309,149,5.368485,-0.027168423,3.0,11.409421275061897,0.14999999,2700,100,94.140404895528,5.3677278,2393605,0.3687367998756062,18.974201,19.911165,21.163536969134526,1.0
861.8564285714285,28,1.0209320420778694,114,5.4709625,-0.11731419,3.0,14.321692540738113,0.14999999,2800,100,91.29812465548068,5.4661064,2413198,0.454610219189691,24.779976,25.278893,29.569667944406195,1.0
837.6789655172414,29,1.633630228817251,89,6.3823075,-0.34777796,3.0,18.789179457519936,0.14999999,2900,100,87.89148808455171,6.3817835,2429269,0.6700170398639328,29.394384,30.744999,38.992573319037035,1.0
814.4803333333333,30,2.248546972536481,82,9.174775,-0.42956457,3.0,20.081132540394144,0.14999999,3000,100,81.3365854055919,9.17477,2443441,0.5843926160364719,39.03749,37.12678,39.880768612128115,1.0
792.2948387096774,31,2.8125050254484636,81,6.271016,-0.41992137,3.0,19.731246612807933,0.14999999,3100,100,72.31404678159817,6.2703123,2456114,0.7986024454198958,45.629646,46.30155,39.880768612128115,1.0
771.51125,32,3.2016736741889615,81,4.9815106,-0.5138627,3.0,15.265901785144413,0.14999999,3200,100,62.16924134008191,4.977135,2468836,0.6903493033956457,49.807503,52.571865,39.880768612128115,1.0
752.0133333333333,33,3.6981619748009584,80,1.2558542,-0.30511895,3.0,19.58578759438485,0.14999999,3300,100,72.86507096722761,1.2513533,2481644,0.8991500565003041,46.724525,47.59473,39.880768612128115,1.0
733.8185294117648,34,4.1202978814210995,80,4.3029194,-0.41134885,3.0,18.050782799885738,0.14999999,3400,100,72.00360162255588,4.2757444,2494983,0.7601676247189901,49.836147,46.343376,39.880768612128115,1.0
716.3802857142857,35,4.737077960339401,80,4.67347,0.07147953,3.0,25.70760064356167,0.14999999,3500,100,83.11928893408826,4.6728654,2507331,1.4222444177688962,37.50653,42.06763,40.432588956301586,1.0
700.4127777777778,36,5.230522029399417,80,3.5001369,-0.003714852,3.0,22.501064446499953,0.14999999,3600,100,86.19045483822256,3.49674,2521486,1.2582468064817334,38.87566,37.394764,40.46561686938577,1.0
685.3786486486487,37,5.698597317705069,80,9.955812,0.15045333,3.0,22.549307696708556,0.14999999,3700,100,87.03549026582579,9.909589,2535901,1.4529111493776168,34.387955,33.898026,40.473027565833775,1.0
669.9344736842105,38,6.239039491257369,80,12.105325,1.108702,3.0,26.235399912692444,0.14999999,3800,100,80.93537046950907,12.09775,2545751,0.18517162145423838,40.417767,43.807613,40.473027565833775,1.0
655.2179487179487,39,6.7484558158647285,80,20.268904,0.6805135,3.0,26.106276150944442,0.14999999,3900,100,74.4114123994274,20.26081,2555350,0.40906662144407446,54.29803,55.905365,40.473027565833775,1.0
642.73975,40,7.0556129264914444,80,1.0391533,0.107822955,3.0,19.03474024093335,0.14999999,4000,100,85.53994284685224,0.99720454,2570959,0.9241601329738302,33.00426,35.644554,40.473027565833775,1.0
630.5673170731708,41,7.377969790152901,80,0.45793205,-0.18444878,3.0,20.272244336611173,0.14999999,4100,100,83.10323985251578,0.39596727,2585326,0.8149207648715021,37.4958,36.641758,40.473027565833775,1.0
619.2069047619048,42,7.633038240080835,80,6.061385,-0.5804161,3.0,18.090844687126115,0.14999999,4200,100,81.81602133120049,6.05568,2600669,0.6390780625151239,37.14574,36.871784,40.473027565833775,1.0
608.4783720930233,43,7.893712318231261,80,8.78407,-0.31748235,3.0,18.842023600549172,0.14999999,4300,100,87.94067298430087,8.774584,2616457,0.6050730710271209,31.26365,30.816105,40.473027565833775,1.0
597.8122727272727,44,8.21072228183569,80,14.718402,0.09063208,3.0,21.842150716826005,0.14999999,4400,100,84.679233614117,14.718176,2630374,1.01132697112789,40.978943,39.59069,40.473027565833775,1.0
589.1015555555556,45,8.324524761910716,80,2.070214,0.009029366,3.0,13.331833885212024,0.14999999,4500,100,91.62852922198131,2.0686984,2650957,0.46020430126633727,20.736588,24.872515,40.51598794465917,1.0
580.3469565217391,46,8.472061975480313,80,4.311218,0.08822891,3.0,15.111236586112065,0.14999999,4600,100,91.38041048904515,4.2893357,2669596,0.5151759935914357,29.409864,26.941214,40.51598794465917,1.0
572.0408510638298,47,8.631171305765937,80,4.6121435,0.522048,3.0,15.950200498904733,0.14999999,4700,100,91.39988179882351,4.6121254,2688592,0.9976914985465187,17.365355,22.651878,40.51598794465917,1.0
563.5533333333333,48,8.848293019803231,80,0.10465574,0.5349157,3.0,19.053013579555927,0.14999999,4800,100,90.23508314071842,0.08195126,2705056,1.0882110362867028,21.37077,27.264004,40.51598794465917,1.0
555.1738775510204,49,9.083408114759855,80,9.803324,0.61686695,3.0,20.3689326726779,0.14999999,4900,100,88.82593088729254,9.792995,2720352,1.1790611877582793,23.792189,27.198914,40.51598794465917,1.0
546.376,50,9.376059839806182,80,2.200925,1.0667565,3.0,23.715994367076213,0.14999999,5000,100,82.05975769848135,2.0213394,2731880,0.9422154331927715,39.389793,36.99191,40.51598794465917,1.0
