ReturnMax,NatGradInftyNorm,TimestepsSoFar,MountainCar_std1_higher,Iteration,ActionIn1,StepSize,BatchSize,MinEpLen,MountainCar_mu0_higher,MountainCar_mu1_higher,J,AvgEpLen,NatGrad2Norm,NumTrajectories,AvgRet,MountainCar_std0_higher,VarJ,ReturnMean
1.0381376544690037,0.046567388,1968803,3.0,20,-2.291862,0.1,100,416,-0.36326262,-0.7329238,-0.36610694691880363,984.4015,0.055459812,2000,2.25669915618665,0.14999999,0.00041007897549540524,-0.4205521613216541
1.0381376544690037,0.34194556,2065577,3.0,21,-1.0452024,0.1,100,415,-0.36025053,-0.7282671,-0.3469968347405103,983.6080952380952,0.3447748,2100,8.196996114243824,0.14999999,0.0009814157061547497,-0.417049526722552
1.0381376544690037,0.04122209,2164580,3.0,22,-2.5019922,0.1,100,415,-0.3558427,-0.69407254,-0.3322711170574005,983.9,0.056996625,2200,0.5912139867043898,0.14999999,0.0007085670936019582,-0.4131959626468633
1.0381376544690037,0.036177088,2262978,3.0,23,-1.6367581,0.1,100,415,-0.35190654,-0.69819474,-0.3528277793736681,983.9034782608695,0.03626647,2300,4.302388303490282,0.14999999,0.0005433307323486465,-0.41057125902628966
1.0381376544690037,0.15052341,2360120,3.0,24,-0.8149497,0.1,100,415,-0.34828883,-0.6984492,-0.28718564388285134,983.3833333333333,0.15254845,2400,6.86839273420641,0.14999999,0.0006745642934380131,-0.40543019172864636
1.0381376544690037,0.11203125,2458623,3.0,25,-4.1883507,0.1,100,415,-0.34581146,-0.6833969,-0.3143910289062124,983.4492,0.11879254,2500,2.6913913011851465,0.14999999,0.0008221606064236121,-0.40178862521574904
1.0381376544690037,0.036360905,2556478,3.0,26,-0.1718936,0.1,100,415,-0.34186092,-0.67219377,-0.31888897758838636,983.2607692307693,0.038472112,2600,4.6438502183626555,0.14999999,0.0006377174555270947,-0.3986001772300812
3.009958907263474,0.5296413,2654268,3.0,27,-1.9189584,0.1,100,338,-0.33822483,-0.6709368,-0.29501084219174223,983.0622222222222,0.5313123,2700,1.5701460242026686,0.14999999,0.0017982053453194263,-0.39476353519162416
3.009958907263474,0.08465635,2752991,3.0,28,-1.3335896,0.1,100,338,-0.3340143,-0.6179727,-0.3343875173477599,983.2110714285715,0.09669346,2800,2.524011851396389,0.14999999,0.0007481945477170861,-0.3926072488400576
3.009958907263474,0.07424536,2851477,3.0,29,-1.9416858,0.1,100,338,-0.32934213,-0.609507,-0.2922292434787037,983.2679310344828,0.07979147,2900,4.92284886806804,0.14999999,0.0005254184909493088,-0.3891459383103557
3.009958907263474,0.16532794,2949455,3.0,30,1.4117732,0.1,100,338,-0.32641926,-0.6020825,-0.3059313525490828,983.1516666666666,0.16893922,3000,5.773737889880189,0.14999999,0.0005095361378939882,-0.38637211878498
3.009958907263474,0.27725402,3046029,3.0,31,-1.1935437,0.1,100,338,-0.32294488,-0.61861527,-0.2898761267318612,982.59,0.27914026,3100,7.764997564586485,0.14999999,0.0006905003674414882,-0.3832593448477826
3.009958907263474,0.13112392,3144809,3.0,32,-3.161095,0.1,100,338,-0.31970528,-0.5908899,-0.27379283473624877,982.7528125,0.13362609,3200,2.1774281371788917,0.14999999,0.0004291792459299723,-0.37983851640679717
3.009958907263474,0.09152418,3243209,3.0,33,-1.4862198,0.1,100,338,-0.31713146,-0.60400224,-0.3040650878904543,982.790606060606,0.0982733,3300,3.829957711597284,0.14999999,0.0005128365308313408,-0.377542351906302
3.009958907263474,0.264848,3341124,3.0,34,2.995718,0.1,100,338,-0.3135524,-0.5948498,-0.233791969431549,982.6835294117647,0.26618433,3400,3.400089053133969,0.14999999,0.0006901603448935855,-0.3733143994805739
3.009958907263474,0.07406897,3439637,3.0,35,-5.5118337,0.1,100,338,-0.3108885,-0.56836504,-0.29976659440770803,982.7534285714286,0.08459472,3500,1.9280469923277923,0.14999999,0.0005878855726018271,-0.3712130336213492
3.009958907263474,0.052272327,3538306,3.0,36,0.61684966,0.1,100,338,-0.30680186,-0.56095815,-0.2841393464155608,982.8627777777778,0.06435226,3600,2.067921486936851,0.14999999,0.0005387813249603903,-0.36879432008785507
3.009958907263474,0.022595376,3635651,3.0,37,-0.519302,0.1,100,338,-0.30304843,-0.55573094,-0.21770991603022435,982.6083783783783,0.02273422,3700,7.684081898999708,0.14999999,0.00045976197359171055,-0.3647109578160272
3.009958907263474,0.13368307,3734268,3.0,38,-5.3548183,0.1,100,338,-0.30078888,-0.55548006,-0.2644341360922413,982.7021052631579,0.13719292,3800,3.2789827974116417,0.14999999,0.0004685706337977303,-0.3620720940864539
3.009958907263474,0.22233401,3832804,3.0,39,-3.1544034,0.1,100,338,-0.29770547,-0.5688484,-0.27053514796652345,982.7702564102564,0.2254567,3900,1.067814018363256,0.14999999,0.0007423213834835911,-0.35972499290389154
3.009958907263474,0.1052075,3931586,3.0,40,-3.5886972,0.1,100,338,-0.29396605,-0.54661494,-0.2806577454545991,982.8965,0.111876994,4000,2.065153762443553,0.14999999,0.0005077846914172499,-0.35774831171765925
3.009958907263474,0.028944917,4029894,3.0,41,0.21223557,0.1,100,338,-0.290161,-0.5360942,-0.25648460242194954,982.9009756097561,0.029750675,4100,4.226997615808862,0.14999999,0.0004721106292779022,-0.3552784651494712
3.009958907263474,0.19215778,4128359,3.0,42,0.030322671,0.1,100,338,-0.28726652,-0.5367819,-0.21253831097638864,982.942619047619,0.1932048,4200,2.781343419882015,0.14999999,0.0003453191070491405,-0.3518798900501121
3.009958907263474,0.05657135,4226542,3.0,43,-0.037796646,0.1,100,338,-0.28525785,-0.51756614,-0.20378871169634194,982.9167441860465,0.06211967,4300,3.7399700520293733,0.14999999,0.0005706767316972329,-0.34843590915816397
3.009958907263474,0.26463896,4325719,3.0,44,0.5030194,0.1,100,338,-0.28269166,-0.511909,-0.26703071233596876,983.1179545454545,0.2683731,4400,1.3059766392742282,0.14999999,0.0006708667012984818,-0.3465857910485686
3.009958907263474,0.15370038,4423680,3.0,45,-4.908632,0.1,100,338,-0.27823034,-0.4854451,-0.21611973047851582,983.04,0.15605162,4500,3.6470294135998857,0.14999999,0.000497663306836527,-0.343686545258123
3.009958907263474,0.16403098,4523259,3.0,46,1.6348138,0.1,100,338,-0.27553162,-0.47007507,-0.21035238344188237,983.3171739130435,0.16576469,4600,1.8415679867255363,0.14999999,0.00040215768931152793,-0.3407879765229873
3.009958907263474,0.04152529,4621817,3.0,47,-6.535385,0.1,100,338,-0.27314046,-0.45367196,-0.2294350096086718,983.3653191489361,0.049918346,4700,3.5814742674639257,0.14999999,0.00038879151931396643,-0.3384187644609806
3.009958907263474,0.18326363,4720249,3.0,48,-7.1480403,0.1,100,338,-0.2703701,-0.44951943,-0.2304817630444372,983.3852083333334,0.18551204,4800,4.555083304050054,0.14999999,0.0003944022076333706,-0.3361700769314693
3.009958907263474,0.035164602,4818193,3.0,49,-4.722277,0.1,100,338,-0.2674906,-0.43119305,-0.17617360638011562,983.304693877551,0.0385692,4900,4.98770307571571,0.14999999,0.0004388127611177214,-0.3329048428385845
3.009958907263474,0.063739195,4916506,3.0,50,0.6375458,0.1,100,338,-0.26590618,-0.4276766,-0.22698252828384266,983.3012,0.06892775,5000,5.598939395413287,0.14999999,0.00033076148518833184,-0.3307863965474897
