VarJ,NatGrad2Norm,ReturnMax,StepSize,MountainCar_std1_higher,TimestepsSoFar,BatchSize,AvgRet,J,NatGradInftyNorm,NumTrajectories,MountainCar_mu0_higher,MountainCar_std0_higher,ReturnMean,AvgEpLen,ActionIn1,Iteration,MinEpLen,MountainCar_mu1_higher
2.9099884638346847,24.756166,99.4528873118108,0.001,3.0,2677889,100,2.2647236316678634,2.2647236316678634,24.756151,2700,0.04241586,0.14999999,1.5725362831335452,991.8107407407407,-0.003487911,27,326,-0.61693174
3.849824555651949,24.562815,99.4528873118108,0.001,3.0,2776192,100,3.2304603807995527,3.2304603807995527,24.553905,2800,0.042444218,0.14999999,1.6317478580501887,991.4971428571429,2.5425448,28,326,-0.5921756
5.648255814781923,38.35495,99.4528873118108,0.001,3.0,2873568,100,5.0560418156926055,5.0560418156926055,38.344543,2900,0.041782748,0.14999999,1.7498269600378582,990.8855172413793,-0.40365735,29,326,-0.5676217
5.668087252504757,42.496124,99.4528873118108,0.001,3.0,2970952,100,5.126792940209541,5.126792940209541,42.494347,3000,0.04088932,0.14999999,1.8623924927102478,990.3173333333333,1.2602012,30,326,-0.52927715
1.9653433916385756,13.958954,99.4528873118108,0.001,3.0,3069909,100,1.2891816409525112,1.2891816409525112,13.958176,3100,0.04050075,0.14999999,1.8439018200729012,990.2932258064516,-4.273459,31,326,-0.4867828
3.8772638514245683,24.275002,99.4528873118108,0.001,3.0,3167983,100,3.0097789182237573,3.0097789182237573,24.26001,3200,0.04035335,0.14999999,1.8803354793901152,989.9946875,-1.7709565,32,326,-0.4728246
3.876607277662306,22.812944,99.4528873118108,0.001,3.0,3266887,100,3.1820054599348606,3.1820054599348606,22.810228,3300,0.03950036,0.14999999,1.919780024255108,989.9657575757576,3.8292341,33,326,-0.4485646
5.70066185653485,37.739838,99.4528873118108,0.001,3.0,3364786,100,5.145526584036852,5.145526584036852,37.739464,3400,0.03914837,0.14999999,2.014654923072218,989.6429411764706,4.2016,34,326,-0.42575437
4.805663229121525,30.285852,99.4528873118108,0.001,3.0,3463191,100,4.068041405547826,4.068041405547826,30.281069,3500,0.03898044,0.14999999,2.073323108285807,989.4831428571429,-4.724229,35,326,-0.3880149
4.722537217182769,30.474148,99.4528873118108,0.001,3.0,3561740,100,4.268673995376655,4.268673995376655,30.472118,3600,0.038442176,0.14999999,2.1343050773716636,989.3722222222223,2.355861,36,319,-0.35773385
1.961376020337655,10.2454405,99.4528873118108,0.001,3.0,3661602,100,1.2082294393309145,1.2082294393309145,10.234544,3700,0.038090553,0.14999999,2.109276006073265,989.6221621621621,-5.5867367,37,319,-0.32726172
3.8702170426383105,25.154129,99.4528873118108,0.001,3.0,3760482,100,3.060003094533684,3.060003094533684,25.152966,3800,0.03761814,0.14999999,2.134295139980118,989.6005263157895,1.0364684,38,319,-0.31702718
2.9414257432134936,16.521421,99.4528873118108,0.001,3.0,3859405,100,2.2266149634174277,2.2266149634174277,16.518345,3900,0.03737637,0.14999999,2.136662314940049,989.5910256410257,-0.18298665,39,319,-0.29187423
3.8524261191397544,24.713905,99.4528873118108,0.001,3.0,3957992,100,3.0759933939333757,3.0759933939333757,24.711212,4000,0.037057556,0.14999999,2.160145591914882,989.498,4.523352,40,319,-0.27535588
2.9882375792602507,13.553026,99.4528873118108,0.001,3.0,4057220,100,1.612332900244151,1.612332900244151,13.528844,4100,0.0366926,0.14999999,2.1467843067521817,989.5658536585366,-2.7235322,41,319,-0.25064465
5.677267595279915,37.892857,99.4528873118108,0.001,3.0,4154630,100,5.1283834398069965,5.1283834398069965,37.890972,4200,0.035883337,0.14999999,2.2177747623011057,989.197619047619,-0.7812382,42,319,-0.23711582
1.9965713608435331,9.724022,99.4528873118108,0.001,3.0,4254091,100,1.087329485730076,1.087329485730076,9.721897,4300,0.035505496,0.14999999,2.19148533726457,989.323488372093,-4.672056,43,319,-0.19922484
6.540722202945115,40.467068,99.4528873118108,0.001,3.0,4352213,100,6.101322742535072,6.101322742535072,40.456238,4400,0.035302203,0.14999999,2.280345278293445,989.1393181818182,4.66244,44,319,-0.18950295
2.9153167218054468,17.096598,99.4528873118108,0.001,3.0,4451369,100,2.328629703325834,2.328629703325834,17.093521,4500,0.034365978,0.14999999,2.281418265516387,989.1931111111111,-1.7138603,45,319,-0.14904672
5.628144468971178,30.300558,99.4528873118108,0.001,3.0,4549358,100,5.207496350666843,5.207496350666843,30.279648,4600,0.03404165,0.14999999,2.345028658671832,988.9908695652174,-0.23013881,46,319,-0.1319532
1.0223902558032776,6.1233025,99.4528873118108,0.001,3.0,4649238,100,-0.012517087286332827,-0.012517087286332827,6.1210036,4700,0.032916173,0.14999999,2.2948681108854876,989.1995744680851,1.9451847,47,319,-0.10167354
2.933761700187879,21.73631,99.4528873118108,0.001,3.0,4747905,100,2.1648372720844,2.1648372720844,21.732609,4800,0.032748405,0.14999999,2.292159135077132,989.146875,-4.8212104,48,316,-0.09555254
6.520352711097039,37.24981,99.4528873118108,0.001,3.0,4845853,100,6.3084950071033665,6.3084950071033665,37.236008,4900,0.032347333,0.14999999,2.3741251732817488,988.9495918367347,3.8659685,49,316,-0.073819935
2.9601831696022827,17.95242,99.4528873118108,0.001,3.0,4944313,100,1.9928104442532817,1.9928104442532817,17.952408,5000,0.03133346,0.14999999,2.36649887870118,988.8626,-0.25054854,50,316,-0.036583927
