IWMin,LQGmu1_actor,LQGmu1_higher,Bound,ReturnStepMax,IWMax,TimestepsSoFar,ReturnMean,DenMISELogFirst,TimeElapsed,ReturnLastEpisode,ReturnMax,IWMean,DenMISELogLast,delta,ReturnMin,IWLastEpisode,LQGsigma_higher,ReturnAbsMax,IWFirstEpisode,Iteration,DenMISEMeanLog
,1.0675505,0.07070707,54.93153,19.211905,17.101213,9840,12.669376,-0.4306599,16066.166216611862,17.197533,17.423382,1.0619256,-3.8023195,2.5114313e-09,,6.712018,1.0,17.423382,0.6025381,492,-0.8693556
,-0.40343416,-0.41414142,54.4993,19.211905,31.25884,9860,12.643678,-0.43146643,16097.471225976944,,17.423382,1.2389659,-2.5779254,2.5012534e-09,,,0.01831564,17.423382,,493,-0.8727038
,-0.14539656,-0.09090909,54.44454,19.211905,16.90453,9880,12.652965,-0.43349275,16128.726607561111,17.231215,17.423382,1.1648101,-0.28758797,2.491137e-09,,2.4209906e-14,0.037902914,17.423382,11.912669,494,-0.87108934
,-0.10011044,-0.15151516,54.621815,19.211905,23.411175,9900,12.6602955,-0.41168648,16158.959027767181,16.281961,17.423382,1.119351,-0.39415368,2.4810822e-09,,21.859055,0.026347978,17.423382,11.55245,495,-0.8698198
,-0.8515899,-0.7979798,54.441616,19.211905,26.070147,9920,12.665401,-0.39063445,16189.632421255112,15.193087,17.423382,1.0471513,-0.4276063,2.4710876e-09,,,0.026347978,17.423382,,496,-0.8687261
,-0.8704921,-0.85858583,54.848137,19.211905,31.27777,9940,12.674757,-0.39264855,16221.389772176743,17.314758,17.423382,1.2709707,-0.34119675,2.4611535e-09,,28.48307,0.01831564,17.423382,,497,-0.86760294
,-0.95966095,-0.8787879,54.6022,19.211905,13.03429,9960,12.684051,-0.3946586,16253.334644794464,17.303177,17.423382,1.0721078,-0.39561257,2.4512794e-09,,11.622799,0.05029252,17.423382,,498,-0.8661678
,0.61324805,0.5555556,54.4483,19.211905,29.297438,9980,12.69318,-0.39666462,16285.300807476044,17.239618,17.423382,0.9817183,-0.541896,2.4414646e-09,,,0.039465707,17.423382,,499,-0.8653903
,-0.80560064,-1.0,54.438477,19.211905,32.42575,10000,12.679155,-0.39866668,16317.295713663101,5.6806374,17.423382,0.8815081,-1.0145472,2.4317084e-09,,1.2460488e-09,0.24313428,17.423382,0.0035345517,500,-0.8657618
,-0.37532538,-0.41414142,54.392952,19.211905,20.915218,10020,12.6884775,-0.40065753,16349.187477827072,17.349573,17.423382,1.2140874,-0.4834398,2.4220106e-09,,,0.026347978,17.423382,2.6736952e-26,501,-0.8652524
,-0.10923888,-0.05050505,54.183456,19.211905,14.008642,10040,12.6975565,-0.40265155,16380.948791980743,17.246042,17.423382,1.0696291,-0.28381938,2.4123707e-09,,7.720266e-06,0.06155164,17.423382,5.056106,502,-0.863702
,-0.24733011,-0.15151516,53.919945,19.211905,11.7784195,10060,12.703791,-0.39462003,16412.710409641266,15.833699,17.423382,1.0451728,-0.416292,2.4027882e-09,,8.075132,0.056773428,17.423382,9.001881,503,-0.8626901
,-0.3396615,-0.3939394,53.8844,19.211905,10.741518,10080,12.712228,-0.37886807,16444.35377073288,16.956285,17.423382,1.1274629,-0.6464926,2.393263e-09,,0.15743451,0.048301,17.423382,1.3625272e-06,504,-0.8621859
,-0.749951,-0.7777778,53.866707,19.211905,16.598812,10100,12.721175,-0.3808502,16476.18464064598,17.229725,17.423382,1.0491571,-0.5151894,2.3837938e-09,,1.711199e-28,0.037902914,17.423382,,505,-0.86126345
,-0.22677827,-0.25252524,53.86782,19.211905,41.17691,10120,12.730357,-0.38282844,16507.302595853806,17.367788,17.423382,0.9660359,-0.4658415,2.3743814e-09,,,0.01831564,17.423382,1.828415e-10,506,-0.86040723
,-0.20104715,-0.23232323,54.174095,19.211905,27.78875,10140,12.738663,-0.3848028,16537.507232666016,16.941704,17.423382,0.9605754,-0.6192756,2.3650242e-09,,27.510174,0.026347978,17.423382,0.0028354223,507,-0.86004716
,-0.22541733,-0.21212122,53.880745,19.211905,10.288586,10160,12.74676,-0.3867676,16567.93323278427,16.852003,17.423382,0.9836077,-0.6749202,2.3557225e-09,,10.288586,0.075331375,17.423382,3.7356026,508,-0.85979617
,0.5863357,0.61616164,53.872997,19.211905,30.785349,10180,12.755078,-0.38140753,16598.39332127571,16.98082,17.423382,1.1528661,-0.556528,2.346475e-09,,,0.03640201,17.423382,,509,-0.8592423
,-0.5971562,-0.7373737,53.875496,19.211905,13.168479,10200,12.741783,-0.38337022,16628.946380853653,5.9745684,17.423382,0.9822366,-0.9782543,2.3372821e-09,,,0.052366152,17.423382,8.677986e-30,510,-0.8592228
,-0.6010806,-0.61616164,54.69174,19.211905,32.12212,10220,12.750908,-0.3853291,16659.3738822937,17.404026,17.423382,0.5523359,-0.9624306,2.3281435e-09,,32.12212,0.023340255,17.423382,,511,-0.85947496
,-0.5582001,-0.57575756,54.93287,19.212145,29.661549,10240,12.760035,-0.38728416,16689.8405251503,17.423767,17.423767,0.91945827,-0.94302547,2.3190578e-09,,24.498075,0.026347978,17.423767,,512,-0.86053145
,-0.52560323,-0.5555556,54.552948,19.212145,15.952373,10260,12.768933,-0.3892354,16720.218717575073,17.325722,17.423767,0.9451927,-0.4041421,2.3100255e-09,,15.728852,0.037902914,17.423767,4.1105002e-28,513,-0.85983217
,0.5537056,0.4949495,53.895065,19.212145,17.754139,10280,12.777937,-0.39118278,16750.557378053665,17.395811,17.423767,0.894919,-0.51712537,2.3010458e-09,,,0.06408951,17.423767,8.39123e-20,514,-0.85929424
,-1.0270166,-1.0,53.860455,19.212145,28.42696,10300,12.765383,-0.39312646,16781.685124397278,6.3132586,17.423767,1.030524,-1.0050734,2.2921185e-09,,,0.026347978,17.423767,,515,-0.85979986
,0.96753067,0.5555556,53.779224,19.212145,5.36912,10320,12.77397,-0.39506632,16812.96378993988,17.196241,17.423767,0.94535184,-1.0939676,2.2832425e-09,,1.1213144e-12,0.20685078,17.423767,0.013665836,516,-0.860236
,-0.99382883,-1.0,53.739082,19.212145,26.809917,10340,12.750387,-0.3969759,16844.88915348053,0.58164537,17.423767,0.95579153,-1.248414,2.2744187e-09,,,0.037902914,17.423767,,517,-0.86109763
,-1.6599841,-1.0,53.653545,19.212145,32.210022,10360,12.758994,-0.39890823,16876.940267801285,17.208704,17.423767,0.8832693,-0.39629182,2.2656454e-09,,1.6950338,0.34976107,17.423767,0.072125174,518,-0.8603134
,-1.0062026,-1.0,54.385048,19.212145,51.404556,10380,12.767528,-0.40069765,16908.095329523087,17.187973,17.423767,1.1369873,-4.496067,2.2569233e-09,,28.770168,1.0,17.423767,0.40462628,519,-0.86756045
,-0.22134575,-0.21212122,53.40062,19.212145,40.896637,10400,12.7760515,-0.40184334,16939.873777389526,17.2002,17.423767,1.0073174,-0.50021344,2.2482514e-09,,,0.01831564,17.423767,0.00012795768,520,-0.8666285
,-0.13891296,-0.13131313,53.292915,19.212145,5.9424105,10420,12.784044,-0.4037643,16971.703367710114,16.94017,17.423767,1.0284605,-0.52767694,2.2396291e-09,,4.3589444,0.11283618,17.423767,5.2711706,521,-0.86601585
,0.24757275,-0.11111111,53.259384,19.212145,4.591694,10440,12.790567,-0.3956153,17003.349058151245,16.189104,17.423767,1.0060619,-0.3541295,2.2310565e-09,,2.9480379,0.1907931,17.423767,3.101759,522,-0.86498696
,0.2473065,0.25252524,54.049576,19.212145,60.311775,10460,12.782453,-0.3916047,17035.400190114975,8.546608,17.423767,1.2285982,-1.0224656,2.2225326e-09,,58.379795,0.01831564,17.423767,,523,-0.8652798
,0.23263025,0.23232323,53.218426,19.212145,58.16717,10480,12.774371,-0.39351484,17067.78578400612,8.547808,17.423767,1.1289114,-0.91909266,2.2140578e-09,,39.07739,0.01831564,17.423767,,524,-0.8650404
,-0.47751606,-0.4949495,53.13848,19.212145,22.540356,10500,12.766443,-0.39542148,17099.130501508713,8.611938,17.423767,0.89154494,-0.87832046,2.2056312e-09,,,0.039465707,17.423767,4.5015727e-19,525,-0.864899
,-0.4771736,-0.43434343,53.05525,19.212145,10.842545,10520,12.775206,-0.39732444,17130.066983938217,17.375652,17.423767,1.0349413,-0.76094514,2.1972526e-09,,10.6184435,0.06408951,17.423767,5.8527567e-05,526,-0.86492574
,-0.4472531,-0.47474748,53.36787,19.212145,45.313957,10540,12.783889,-0.3992237,17160.656517982483,17.351236,17.423767,0.87611175,-0.74132663,2.188922e-09,,45.313957,0.01831564,17.423767,,527,-0.86463606
,-0.6136326,-0.6363636,53.02938,19.212145,34.952194,10560,12.792596,-0.40111944,17191.033195972443,17.381174,17.423767,0.6921227,-0.46832258,2.1806383e-09,,1.5744676e-10,0.026347978,17.423767,,528,-0.8641633
,-0.88287264,-0.85858583,53.00683,19.212145,21.514225,10580,12.801259,-0.40301153,17221.80706167221,17.375675,17.423767,1.1502222,-0.9202236,2.1724016e-09,,6.478362e-18,0.026347978,17.423767,,529,-0.8648773
,-0.6144101,-0.5959596,52.996685,19.212145,20.429407,10600,12.809749,-0.4049001,17253.17621922493,17.300352,17.423767,0.81707656,-0.48421353,2.1642117e-09,,6.885386e-08,0.046388343,17.423767,2.0950443e-22,530,-0.863907
,0.63677305,0.6969697,52.95856,19.212145,42.127296,10620,12.818362,-0.40678513,17284.239854812622,17.38372,17.423767,0.6871758,-0.88584405,2.156068e-09,,,0.026347978,17.423767,,531,-0.8643069
,-0.297687,-0.3939394,52.92431,19.212145,3.167297,10640,12.804442,-0.40866658,17315.866477012634,5.412899,17.423767,0.9796898,-1.0026441,2.1479698e-09,,0.00027363113,0.23350647,17.423767,1.2967114,532,-0.8651868
,1.251949,1.0,52.904987,19.212145,54.77082,10660,12.812649,-0.40811002,17347.19541668892,17.178078,17.423767,1.154411,-0.63271487,2.1399178e-09,,0.0003761454,0.30983445,17.423767,0.0027913223,533,-0.86479044
,-0.92181426,-0.959596,52.85714,19.212145,14.001073,10680,12.788654,-0.40997922,17378.19811606407,,17.423767,0.97301215,-3.920608,2.1319106e-09,,,0.05029252,17.423767,,534,-0.8702638
,-0.9342356,-0.9191919,52.9029,19.212145,38.016937,10700,12.797025,-0.41185012,17409.877421617508,17.266808,17.423767,1.0410681,-0.5634929,2.1239486e-09,,37.875504,0.01831564,17.423767,,535,-0.86975586
,0.2979242,0.33333334,52.789787,19.212145,28.95554,10720,12.805338,-0.4137175,17441.903663396835,17.252987,17.423767,0.96398765,-0.5181004,2.1160305e-09,,,0.037902914,17.423767,1.090337e-30,536,-0.8690691
,-0.91920155,-0.9191919,52.788635,19.212145,24.820505,10740,12.796943,-0.4155814,17473.578533887863,8.296535,17.423767,1.0188272,-1.0591263,2.108157e-09,,,0.026347978,17.423767,,537,-0.8695231
,-0.81578475,-0.83838385,52.692806,19.212145,14.865669,10760,12.805268,-0.41744193,17505.71670770645,17.276203,17.423767,1.0797414,-0.4534527,2.1003272e-09,,1.7058113,0.037902914,17.423767,,538,-0.8687444
,-0.79958713,-0.8181818,52.720573,19.212145,11.5961275,10780,12.813678,-0.41929895,17537.294667959213,17.338175,17.423767,1.0539126,-0.44066733,2.092541e-09,,11.357218,0.05452527,17.423767,3.295606e-35,539,-0.86782074
,-0.2661695,-0.4949495,52.685028,19.212145,3.4536111,10800,12.822065,-0.42115253,17567.77883696556,17.343317,17.423767,0.9556836,-0.47623217,2.0847981e-09,,1.2674018,0.33591098,17.423767,0.9729763,540,-0.86700803
,1.4926977,1.0,52.68134,19.212145,62.24601,10820,12.829787,-0.42120248,17598.599603414536,16.999258,17.423767,1.1778423,-0.5758213,2.0770978e-09,,0.31831622,1.0,17.423767,0.32440472,541,-0.86655253
,-0.3129525,-0.3131313,52.562943,19.212145,40.33984,10840,12.806116,-0.42244974,17629.122339248657,,17.423767,0.9966494,-4.6314764,2.0694404e-09,,,0.01831564,17.423767,3.6431973e-23,542,-0.87321717
,-0.28573844,-0.3131313,52.579315,19.212145,14.942818,10860,12.814206,-0.42429304,17659.73458647728,17.198885,17.423767,1.0179447,-0.5503069,2.0618252e-09,,14.910533,0.046388343,17.423767,0.0024185937,543,-0.8726736
,-1.8851776,-1.0,52.502926,19.212145,30.72961,10880,12.822055,-0.4261285,17689.869252443314,17.083857,17.423767,0.91390014,-0.58780646,2.0542519e-09,,0.5210704,0.50314915,17.423767,0.26372486,544,-0.87213254
,-1.8486717,-1.0,53.24228,19.212145,49.094093,10900,12.829503,-0.42748046,17721.114399433136,16.881376,17.423767,1.1468936,-4.824585,2.0467203e-09,,33.578186,1.0,17.423767,0.41560972,545,-0.8795578
,0.7650851,0.75757575,52.48435,19.212145,73.34768,10920,12.83736,-0.42855138,17753.18638277054,17.119793,17.423767,1.1424829,-4.708063,2.03923e-09,,,0.01831564,17.423767,,546,-0.8863339
,0.4369036,0.43434343,52.47011,19.212145,68.92411,10940,12.820794,-0.4303812,17784.838361501694,3.775197,17.423767,0.8572305,-1.1146286,2.0317807e-09,,,0.01831564,17.423767,,547,-0.8865894
,0.10117457,0.07070707,52.41797,19.212145,57.371418,10960,12.810841,-0.4322077,17816.832325935364,7.3667135,17.423767,1.0774924,-1.0314839,2.0243724e-09,,,0.01831564,17.423767,6.3257645e-23,548,-0.88718444
,0.15346736,0.11111111,53.02524,19.212145,63.599888,10980,12.80392,-0.4340308,17848.5825445652,9.011456,17.423767,0.9218041,-1.0726569,2.0170043e-09,,54.9573,0.01831564,17.423767,5.384246e-34,549,-0.8874465
,0.173345,0.1919192,52.46852,19.212145,65.65106,11000,12.796804,-0.43585062,17880.705762386322,8.890218,17.423767,0.76638484,-0.9959132,2.0096764e-09,,6.5093293,0.01831564,17.423767,,550,-0.8878542
,0.05837047,-1.0,52.398438,19.212145,45.532944,11020,12.789607,-0.4376672,17911.92278766632,8.831072,17.423767,1.166514,-1.0203114,2.0023885e-09,,0.5559948,1.0,17.423767,0.41986507,551,-0.88857085
,0.06505052,0.07070707,52.36937,19.212145,36.584126,11040,12.782875,-0.43871877,17943.597828149796,9.073632,17.423767,1.093793,-0.81706274,1.9951398e-09,,30.71877,0.026347978,17.423767,8.059944e-11,552,-0.8881711
,0.39244425,0.2929293,52.305874,19.212145,24.354336,11060,12.776158,-0.4405287,17975.41631412506,9.068458,17.423767,0.98666346,-0.78493387,1.9879307e-09,,0.00026575342,0.048301,17.423767,1.5165632e-15,553,-0.8878569
,-0.3070243,-0.2929293,52.30786,19.212145,39.51855,11080,12.767,-0.44233534,18007.106438159943,7.7024226,17.423767,1.0000945,-1.1281476,1.9807604e-09,,,0.01831564,17.423767,2.1764125e-18,554,-0.88833773
,0.40982234,0.3939394,52.26241,19.212145,67.46757,11100,12.774951,-0.44413882,18038.17761874199,17.179708,17.423767,0.82593745,-0.5079916,1.973629e-09,,,0.01831564,17.423767,,555,-0.88769275
,0.46921772,0.43434343,52.484634,19.212145,42.752243,11120,12.765598,-0.44593894,18068.41992044449,7.575487,17.423767,0.89377975,-1.048481,1.966536e-09,,28.017784,0.026347978,17.423767,,556,-0.888354
,-0.6057913,-0.61616164,52.037853,19.212145,54.248642,11140,12.755428,-0.4477359,18099.873047351837,7.100125,17.423767,0.64096045,-1.0359914,1.9594812e-09,,,0.01831564,17.423767,,557,-0.888852
,0.1552541,0.17171717,52.01458,19.212145,42.360245,11160,12.763733,-0.44952965,18131.20040845871,17.389816,17.423767,0.84957176,-0.82322085,1.9524642e-09,,,0.026347978,17.423767,4.1875174e-26,558,-0.88940734
,-0.60283047,-0.5959596,52.002464,19.212145,47.50045,11180,12.756794,-0.45132017,18163.28029179573,8.885196,17.423767,0.7821568,-0.9421822,1.9454849e-09,,,0.01831564,17.423767,,559,-0.88980794
,-0.6207686,-0.5959596,52.15322,19.212145,30.761753,11200,12.765088,-0.45310748,18194.80526638031,17.401325,17.423767,0.82181376,-0.7378107,1.938543e-09,,30.607172,0.026347978,17.423767,,560,-0.8899643
,-0.5787039,-0.61616164,52.21763,19.212145,23.744682,11220,12.773353,-0.45489156,18226.569796323776,17.401312,17.423767,0.81092507,-0.74125284,1.9316382e-09,,23.740137,0.034960534,17.423767,,561,-0.89004135
,-0.225348,-0.25252524,51.9782,19.212145,19.32216,11240,12.781597,-0.4566725,18258.73645877838,17.406746,17.423767,0.97904444,-0.4943185,1.9247701e-09,,6.603268e-17,0.03640201,17.423767,0.024662204,562,-0.8896914
,-0.2231834,-0.23232323,51.95436,19.212145,37.200832,11260,12.788906,-0.45840645,18290.47504925728,16.896734,17.423767,1.0656543,-0.546073,1.9179387e-09,,34.97442,0.01831564,17.423767,3.0022375e-07,563,-0.8891375
,-0.5239824,-0.5555556,51.95722,19.212145,11.011344,11280,12.796122,-0.46018103,18322.427232027054,16.858208,17.423767,0.9111255,-0.4938562,1.9111437e-09,,1.0233144e-07,0.05452527,17.423767,1.7982706e-13,564,-0.88836485
,0.4042319,0.3939394,51.947823,19.238815,41.622696,11300,12.804359,-0.4619525,18354.606600522995,17.450418,17.450418,0.84168184,-0.54585683,1.9043844e-09,,,0.026347978,17.450418,,565,-0.8879271
,0.8210465,0.8181818,51.92295,19.238815,54.991745,11320,12.795194,-0.46372086,18386.265790224075,7.6169214,17.450418,0.84441864,-0.9525893,1.8976611e-09,,,0.026347978,17.450418,,566,-0.8883554
,-0.13342367,-0.11111111,51.864582,19.238815,35.386486,11340,12.777861,-0.4654861,18416.97007751465,2.967049,17.450418,1.2066637,-1.2049941,1.8909732e-09,,,0.01831564,17.450418,30.216932,567,-0.88923377
,-0.124808945,-0.13131313,51.892532,19.238815,32.483234,11360,12.784317,-0.41532704,18447.3005361557,16.445108,17.450418,1.2330458,-0.40630183,1.8843207e-09,,32.483234,0.01831564,17.450418,27.93042,568,-0.88806504
,0.03305634,0.05050505,51.865715,19.238815,23.127651,11380,12.79059,-0.36908358,18478.08888411522,16.353983,17.450418,1.0889341,-0.36047122,1.8777033e-09,,0.00034133685,0.037902914,17.450418,0.0005625319,569,-0.88676864
,0.6242689,0.6363636,51.86556,19.238815,23.029362,11400,12.784125,-0.37083852,18510.353712320328,9.10512,17.450418,1.0442265,-0.80597734,1.8711206e-09,,1.0029034e-30,0.05029252,17.450418,,570,-0.8865007
,-0.92160535,-0.9191919,51.862946,19.238815,16.0137,11420,12.771466,-0.37259132,18542.388831853867,5.5564637,17.450418,0.9996106,-1.0326207,1.8645725e-09,,,0.041092936,17.450418,,571,-0.8867049
,-0.70673364,-0.85858583,51.856308,19.238815,8.081162,11440,12.779328,-0.37434107,18574.475061416626,17.268312,17.450418,1.0302464,-0.47631133,1.8580587e-09,,6.0093207,0.075331375,17.450418,1.1331326e-20,572,-0.88600403
,-0.716414,-0.7171717,52.367016,19.238815,43.171986,11460,12.7873535,-0.3760878,18606.751113414764,17.377256,17.450418,0.95297277,-0.7274943,1.8515789e-09,,38.3273,0.01831564,17.450418,,573,-0.88568234
,-0.6999777,-0.7171717,52.42856,19.238815,28.07641,11480,12.795357,-0.37783152,18638.841339588165,17.381676,17.450418,0.94998586,-0.61306196,1.8451329e-09,,27.9404,0.026347978,17.450418,,574,-0.88533163
,-0.64661515,-0.67676765,52.219547,19.238815,21.07576,11500,12.803334,-0.37957218,18670.639979362488,17.382498,17.450418,0.8524242,-0.65769017,1.838721e-09,,16.843914,0.037902914,17.450418,,575,-0.88504946
,-0.65754455,-0.6363636,51.976112,19.238815,12.790205,11520,12.811301,-0.38130978,18702.003714084625,17.392317,17.450418,0.8626834,-0.65463424,1.8323421e-09,,12.301298,0.06155164,17.450418,5.4793625e-15,576,-0.8849223
,0.4529647,0.41414142,51.87196,19.238815,28.89554,11540,12.819171,-0.38304433,18733.918174028397,17.351934,17.450418,0.8808379,-0.6259272,1.8259964e-09,,,0.03640201,17.450418,,577,-0.8847203
,-0.36981514,-0.37373737,51.85923,19.238815,31.84619,11560,12.809512,-0.384776,18765.951001167297,7.2365875,17.450418,1.2395849,-0.9970654,1.8196833e-09,,,0.01831564,17.450418,,578,-0.8851448
,-0.455951,-0.45454547,51.798157,19.238815,39.360542,11580,12.817209,-0.38650456,18797.337109565735,17.266228,17.450418,1.0062617,-0.34522903,1.8134031e-09,,0.0006931955,0.01831564,17.450418,,579,-0.8838428
,-0.49914354,-0.47474748,51.834087,19.238815,30.17125,11600,12.825069,-0.38823026,18827.978039741516,17.37567,17.450418,0.8827941,-0.53846574,1.8071555e-09,,20.114199,0.026347978,17.450418,1.407823e-38,580,-0.88327724
,-0.21011712,-0.21212122,51.72513,19.238815,27.456581,11620,12.832816,-0.38995284,18858.398758649826,17.326103,17.450418,0.95860356,-0.7008115,1.8009401e-09,,5.1988833e-25,0.026347978,17.450418,0.05462908,581,-0.88318753
,-0.6722634,-0.5555556,51.726784,19.238815,8.318599,11640,12.8397045,-0.39157853,18889.567486286163,16.842001,17.450418,0.9211518,-0.5494284,1.7947566e-09,,0.00054122496,0.078437395,17.450418,1.597509e-06,582,-0.88271195
,-0.6911113,-0.7171717,51.792007,19.238815,9.317225,11660,12.8475275,-0.39329532,18921.601034402847,17.400484,17.450418,0.95031196,-0.6430597,1.7886047e-09,,8.212654,0.078437395,17.450418,2.097774e-12,583,-0.8824431
,0.26130706,0.21212122,51.70577,19.238815,42.199173,11680,12.85524,-0.39500907,18953.4919090271,17.351315,17.450418,0.8919667,-0.6393352,1.7824847e-09,,,0.026347978,17.450418,4.9593675e-34,584,-0.8821192
,-0.42695168,-0.33333334,51.699394,19.238815,11.040603,11700,12.847766,-0.3967199,18985.207356452942,8.482975,17.450418,1.035789,-0.95590234,1.7763959e-09,,3.2796568e-18,0.06408951,17.450418,0.03775989,585,-0.88246256
,0.7420401,0.7373737,51.660103,19.238815,50.052174,11720,12.855375,-0.39836335,19017.16591644287,17.307096,17.450418,0.83296776,-0.39593408,1.7703382e-09,,,0.026347978,17.450418,,586,-0.88158053
,-0.9934158,-1.0,51.648926,19.238815,37.23383,11740,12.8404455,-0.4000684,19049.30961036682,4.0914173,17.450418,1.1574996,-1.1218653,1.7643116e-09,,,0.01831564,17.450418,,587,-0.88231426
,-0.13710007,-0.13131313,51.644238,19.238815,22.174732,11760,12.847874,-0.40177053,19081.15600514412,17.20825,17.450418,1.1804309,-0.43016884,1.7583155e-09,,,0.026347978,17.450418,20.87716,588,-0.88132656
,0.26444834,0.27272728,51.6123,19.238815,61.374584,11780,12.853584,-0.36858013,19113.332354307175,16.211567,17.450418,1.0806117,-0.35221466,1.7523503e-09,,,0.01831564,17.450418,,589,-0.8801491
,0.5094235,0.5959596,51.542294,19.238815,16.006868,11800,12.84615,-0.3702765,19145.135221481323,8.467938,17.450418,1.0219066,-0.897578,1.7464152e-09,,0.00037328637,0.07234835,17.450418,3.9171816e-21,590,-0.88010377
,-0.7047869,-0.6969697,51.51801,19.238815,41.232876,11820,12.835822,-0.37197,19176.824548244476,6.7418838,17.450418,0.9517797,-1.1300082,1.7405102e-09,,,0.01831564,17.450418,,591,-0.880506
,-0.3880128,-0.3939394,51.469334,19.238815,6.621142,11840,12.843488,-0.37366053,19207.60622859001,17.373821,17.450418,1.0278171,-0.5455171,1.734635e-09,,0.016385341,0.088545166,17.450418,0.056077987,592,-0.88005644
,0.56793606,0.45454547,51.413666,19.238815,23.379337,11860,12.850933,-0.3752536,19238.038187980652,17.258677,17.450418,0.9224024,-0.30941918,1.7287894e-09,,,0.048301,17.450418,1.8878614e-30,593,-0.87905324
,0.29761058,0.4949495,51.340935,19.238815,13.012031,11880,12.839683,-0.3769385,19268.6830432415,6.167935,17.450418,0.9561293,-1.0722489,1.7229735e-09,,9.24236,0.09219601,17.450418,1.3061044e-09,594,-0.87952936
,-0.4198331,-0.3939394,51.34173,19.238815,30.13401,11900,12.83205,-0.37862056,19299.21421456337,8.298235,17.450418,1.2361864,-1.0681071,1.7171868e-09,,,0.01831564,17.450418,,595,-0.8799302
,0.28053612,0.27272728,51.309937,19.238815,39.261475,11920,12.839616,-0.38029984,19330.054895401,17.341286,17.450418,1.0961666,-0.36305156,1.7114293e-09,,,0.026347978,17.450418,,596,-0.8787009
,-0.23667607,-0.21212122,51.27324,19.238815,19.095657,11940,12.83216,-0.3819763,19361.794290065765,8.388112,17.450418,0.9473106,-0.92489946,1.7057007e-09,,5.4704906e-36,0.037902914,17.450418,0.8431383,597,-0.87865824
,0.013658864,0.01010101,51.271202,19.238815,24.108528,11960,12.839108,-0.38223872,19393.27915287018,16.98799,17.450418,0.9912009,-0.47772396,1.7000008e-09,,9.922694e-06,0.046388343,17.450418,0.2360599,598,-0.8780917
,0.32313955,0.1919192,51.248016,19.238815,4.119588,11980,12.8331785,-0.38351488,19425.56147956848,9.287426,17.450418,0.9656546,-0.9528638,1.6943293e-09,,3.122377,0.26359713,17.450418,1.0990767,599,-0.8782491
,-0.7093008,-0.6969697,51.195152,19.238815,27.221863,12000,12.825381,-0.3833497,19457.03182721138,8.153953,17.450418,0.96522784,-1.0443621,1.6886863e-09,,,0.026347978,17.450418,,600,-0.8785854
,-1.0173572,-1.0,51.188263,19.238815,27.69832,12020,12.832957,-0.385015,19489.02623486519,17.379364,17.450418,1.0397037,-0.5089893,1.6830713e-09,,9.2931075e-26,0.026347978,17.450418,,601,-0.87805194
,-1.036836,-1.0,51.171356,19.238815,26.490416,12040,12.840205,-0.3866775,19521.317893743515,17.195993,17.450418,0.9471248,-0.766389,1.6774846e-09,,20.39569,0.037902914,17.450418,,602,-0.87783116
,-0.95600957,-1.0,51.397903,19.238815,30.803404,12060,12.847426,-0.3883372,19553.255175590515,17.193918,17.450418,0.8750757,-1.3802155,1.6719254e-09,,23.153955,0.05452527,17.450418,,603,-0.878772
,-0.46011537,-1.0,51.11302,19.238815,32.16769,12080,12.85469,-0.38999423,19585.24606013298,17.234861,17.450418,1.0329107,-0.55968904,1.6663937e-09,,0.9628438,0.72380567,17.450418,0.38924277,604,-0.8784642
,-0.48632368,-0.45454547,51.236275,19.238815,25.678764,12100,12.862075,-0.39100423,19617.23672604561,17.322584,17.450418,1.0276401,-0.54929596,1.6608896e-09,,25.64572,0.026347978,17.450418,3.134188e-34,605,-0.87788224
,0.8606138,0.85858583,51.10971,19.238815,55.148594,12120,12.869545,-0.3926558,19648.558507204056,17.388914,17.450418,0.8060152,-0.6853995,1.6554126e-09,,,0.026347978,17.450418,,606,-0.8775429
,0.78772783,0.83838385,51.058025,19.238815,35.85666,12140,12.852233,-0.3943046,19678.8051404953,2.3612359,17.450418,0.88125914,-1.2415043,1.6499626e-09,,30.670557,0.037902914,17.450418,,607,-0.8784982
,-0.70242107,-0.7171717,50.983612,19.238815,17.524614,12160,12.836778,-0.39595065,19709.505811929703,3.4550781,17.450418,0.9767563,-1.2176431,1.6445397e-09,,,0.037902914,17.450418,,608,-0.8792785
,-0.42340165,-0.43434343,50.936676,19.238815,16.624426,12180,12.844216,-0.3975941,19740.086829423904,17.36778,17.450418,1.0850674,-0.51028335,1.6391433e-09,,3.0525766e-11,0.03640201,17.450418,1.2473909e-15,609,-0.87872624
,-0.8970856,-0.9191919,50.900833,19.238815,10.444749,12200,12.851458,-0.3992348,19770.99995970726,17.261005,17.450418,0.9923985,-0.35626274,1.6337734e-09,,8.9916963e-13,0.06408951,17.450418,1.8350668e-33,610,-0.87774616
,0.7845876,0.7777778,50.83743,19.238815,50.364723,12220,12.858722,-0.4008728,19801.588803052902,17.28932,17.450418,1.0810568,-0.5248287,1.62843e-09,,,0.026347978,17.450418,,611,-0.87718946
,0.9270383,0.9191919,50.80853,19.238815,57.31211,12240,12.84343,-0.4025081,19832.05899977684,3.5000315,17.450418,1.212399,-1.1410493,1.6231125e-09,,0.000101952566,0.026347978,17.450418,,612,-0.87753856
