LQGsigma_higher,MinEpLen,LQGmu1_higher,ReturnMean,NumTrajectories,NumTrainableParams,TimeElapsed,AvgEpLen,Iteration,LQGmu1_actor,TimestepsSoFar
0.14999999,20,-0.67,0.045831956,290,,3.102400779724121,20.0,290,-0.7973112,5800
0.14999999,20,-0.67,0.04583202,291,,3.111467123031616,20.0,291,-0.71156573,5820
0.14999999,20,-0.67,0.04583209,292,,3.1208527088165283,20.0,292,-0.86244774,5840
0.14999999,20,-0.67,0.04583203,293,,3.1332170963287354,20.0,293,-0.66687375,5860
0.14999999,20,-0.67,0.045832068,294,,3.142139196395874,20.0,294,-0.5122514,5880
0.14999999,20,-0.67,0.045832135,295,,3.1507928371429443,20.0,295,-0.8592042,5900
0.14999999,20,-0.67,0.0458322,296,,3.164811611175537,20.0,296,-0.8268099,5920
0.14999999,20,-0.67,0.04583222,297,,3.1758780479431152,20.0,297,-0.7318627,5940
0.14999999,20,-0.67,0.04583159,298,,3.184720993041992,20.0,298,-0.5513702,5960
0.14999999,20,-0.67,0.045831636,299,,3.196807861328125,20.0,299,-0.86314195,5980
0.14999999,20,-0.67,0.045831706,300,,3.2054948806762695,20.0,300,-0.6064094,6000
0.14999999,20,-0.67,0.045831777,301,,3.2174315452575684,20.0,301,-0.6132351,6020
0.14999999,20,-0.67,0.045831844,302,,3.2357418537139893,20.0,302,-0.3880746,6040
0.14999999,20,-0.67,0.045831908,303,,3.2461941242218018,20.0,303,-0.59206223,6060
0.14999999,20,-0.67,0.045831975,304,,3.2566723823547363,20.0,304,-0.6252176,6080
0.14999999,20,-0.67,0.04583203,305,,3.270193338394165,20.0,305,-0.5577105,6100
0.14999999,20,-0.67,0.045832068,306,,3.281002998352051,20.0,306,-0.64009523,6120
0.14999999,20,-0.67,0.04583209,307,,3.2928245067596436,20.0,307,-0.5796396,6140
0.14999999,20,-0.67,0.045832094,308,,3.3017210960388184,20.0,308,-0.62326354,6160
0.14999999,20,-0.67,0.04583205,309,,3.3149564266204834,20.0,309,-0.4607998,6180
0.14999999,20,-0.67,0.045832124,310,,3.324644088745117,20.0,310,-0.8314403,6200
0.14999999,20,-0.67,0.045832183,311,,3.3377418518066406,20.0,311,-0.7726766,6220
0.14999999,20,-0.67,0.045832183,312,,3.35339617729187,20.0,312,-0.46761674,6240
0.14999999,20,-0.67,0.045832254,313,,3.3631858825683594,20.0,313,-0.7808162,6260
0.14999999,20,-0.67,0.04583221,314,,3.3795723915100098,20.0,314,-0.73613876,6280
0.14999999,20,-0.67,0.045832258,315,,3.3914380073547363,20.0,315,-0.47532922,6300
0.14999999,20,-0.67,0.045831967,316,,3.407355546951294,20.0,316,-0.7709708,6320
0.14999999,20,-0.67,0.04583161,317,,3.4234461784362793,20.0,317,-0.5951911,6340
0.14999999,20,-0.67,0.04583163,318,,3.439608335494995,20.0,318,-0.43350172,6360
0.14999999,20,-0.67,0.04583156,319,,3.4529836177825928,20.0,319,-0.86281174,6380
0.14999999,20,-0.67,0.04583163,320,,3.468966484069824,20.0,320,-0.9172914,6400
0.14999999,20,-0.67,0.04583138,321,,3.4823355674743652,20.0,321,-0.6886739,6420
0.14999999,20,-0.67,0.045831338,322,,3.4984781742095947,20.0,322,-0.7639072,6440
0.14999999,20,-0.67,0.045831375,323,,3.5153677463531494,20.0,323,-0.7440764,6460
0.14999999,20,-0.67,0.045831364,324,,3.5283055305480957,20.0,324,-0.8343036,6480
0.14999999,20,-0.67,0.045831375,325,,3.5383810997009277,20.0,325,-0.77182126,6500
0.14999999,20,-0.67,0.045831427,326,,3.55003023147583,20.0,326,-0.45243105,6520
0.14999999,20,-0.67,0.045831405,327,,3.568211078643799,20.0,327,-0.7735307,6540
0.14999999,20,-0.67,0.04583134,328,,3.5864806175231934,20.0,328,-0.7821153,6560
0.14999999,20,-0.67,0.04583141,329,,3.603721857070923,20.0,329,-0.98796314,6580
0.14999999,20,-0.67,0.045831338,330,,3.620417594909668,20.0,330,-0.6728624,6600
0.14999999,20,-0.67,0.04583126,331,,3.6338367462158203,20.0,331,-0.5743855,6620
0.14999999,20,-0.67,0.04583129,332,,3.657569169998169,20.0,332,-0.68553567,6640
0.14999999,20,-0.67,0.04583134,333,,3.678551197052002,20.0,333,-0.6887688,6660
0.14999999,20,-0.67,0.045831192,334,,3.6933748722076416,20.0,334,-0.53320396,6680
0.14999999,20,-0.67,0.045831252,335,,3.70676851272583,20.0,335,-0.70538133,6700
0.14999999,20,-0.67,0.045831293,336,,3.719515800476074,20.0,336,-0.53861344,6720
0.14999999,20,-0.67,0.045831006,337,,3.7378854751586914,20.0,337,-0.7270962,6740
0.14999999,20,-0.67,0.045831,338,,3.752462387084961,20.0,338,-0.8332247,6760
0.14999999,20,-0.67,0.045831066,339,,3.7958555221557617,20.0,339,-0.5277866,6780
0.14999999,20,-0.67,0.045831125,340,,3.8227763175964355,20.0,340,-0.52538913,6800
0.14999999,20,-0.67,0.045831192,341,,3.838073968887329,20.0,341,-0.4651398,6820
0.14999999,20,-0.67,0.04583104,342,,3.847825050354004,20.0,342,-0.49322522,6840
0.14999999,20,-0.67,0.045831107,343,,3.8607962131500244,20.0,343,-0.8657671,6860
0.14999999,20,-0.67,0.045831133,344,,3.870225667953491,20.0,344,-0.6242807,6880
0.14999999,20,-0.67,0.04583119,345,,3.880775213241577,20.0,345,-0.5439893,6900
0.14999999,20,-0.67,0.045831252,346,,3.893173933029175,20.0,346,-0.67975485,6920
0.14999999,20,-0.67,0.045831278,347,,3.9032599925994873,20.0,347,-0.76569337,6940
0.14999999,20,-0.67,0.04583122,348,,3.9160332679748535,20.0,348,-0.75891906,6960
0.14999999,20,-0.67,0.04583128,349,,3.9268784523010254,20.0,349,-0.6399524,6980
0.14999999,20,-0.67,0.045831244,350,,3.9371633529663086,20.0,350,-0.5388701,7000
0.14999999,20,-0.67,0.04583124,351,,3.948943853378296,20.0,351,-0.42815518,7020
0.14999999,20,-0.67,0.04583093,352,,3.959010601043701,20.0,352,-0.68194026,7040
0.14999999,20,-0.67,0.04583094,353,,3.968733787536621,20.0,353,-0.70509905,7060
0.14999999,20,-0.67,0.045831002,354,,3.9800984859466553,20.0,354,-0.3674941,7080
0.14999999,20,-0.67,0.045831062,355,,3.989102602005005,20.0,355,-1.0550382,7100
0.14999999,20,-0.67,0.045831,356,,4.001215934753418,20.0,356,-0.5152318,7120
0.14999999,20,-0.67,0.045831032,357,,4.012162208557129,20.0,357,-0.92508626,7140
0.14999999,20,-0.67,0.045831095,358,,4.02107048034668,20.0,358,-0.50624764,7160
0.14999999,20,-0.67,0.045831155,359,,4.0315470695495605,20.0,359,-1.0677651,7180
0.14999999,20,-0.67,0.045831088,360,,4.042590379714966,20.0,360,-0.6578529,7200
0.14999999,20,-0.67,0.045830693,361,,4.0525805950164795,20.0,361,-0.77844965,7220
0.14999999,20,-0.67,0.04583071,362,,4.062694072723389,20.0,362,-0.709188,7240
0.14999999,20,-0.67,0.04583077,363,,4.072577714920044,20.0,363,-0.76474404,7260
0.14999999,20,-0.67,0.0458306,364,,4.081430196762085,20.0,364,-0.63917226,7280
0.14999999,20,-0.67,0.045830656,365,,4.09322452545166,20.0,365,-0.57322776,7300
0.14999999,20,-0.67,0.045830723,366,,4.105736017227173,20.0,366,-0.4825632,7320
0.14999999,20,-0.67,0.04583076,367,,4.114821910858154,20.0,367,-0.64673924,7340
0.14999999,20,-0.67,0.04583082,368,,4.124694585800171,20.0,368,-0.5457018,7360
0.14999999,20,-0.67,0.045830816,369,,4.136070013046265,20.0,369,-0.85275316,7380
0.14999999,20,-0.67,0.045830835,370,,4.145829200744629,20.0,370,-0.8974406,7400
0.14999999,20,-0.67,0.045830894,371,,4.158126354217529,20.0,371,-0.6814719,7420
0.14999999,20,-0.67,0.045830954,372,,4.168217658996582,20.0,372,-0.56431043,7440
0.14999999,20,-0.67,0.045830917,373,,4.179129600524902,20.0,373,-0.42943692,7460
0.14999999,20,-0.67,0.045830965,374,,4.190715074539185,20.0,374,-0.61217725,7480
0.14999999,20,-0.67,0.045830995,375,,4.20006799697876,20.0,375,-0.56436706,7500
0.14999999,20,-0.67,0.04583105,376,,4.209594964981079,20.0,376,-0.5489604,7520
0.14999999,20,-0.67,0.0458311,377,,4.222254991531372,20.0,377,-0.74850875,7540
0.14999999,20,-0.67,0.045831125,378,,4.2317283153533936,20.0,378,-0.6480101,7560
0.14999999,20,-0.67,0.04583104,379,,4.240755081176758,20.0,379,-1.0476971,7580
0.14999999,20,-0.67,0.04583107,380,,4.254518508911133,20.0,380,-0.5928865,7600
0.14999999,20,-0.67,0.045831084,381,,4.264202117919922,20.0,381,-0.80515534,7620
0.14999999,20,-0.67,0.045831133,382,,4.273483753204346,20.0,382,-0.76593214,7640
0.14999999,20,-0.67,0.04583119,383,,4.285422325134277,20.0,383,-0.101474404,7660
0.14999999,20,-0.67,0.045831162,384,,4.29377007484436,20.0,384,-0.8025354,7680
0.14999999,20,-0.67,0.045831196,385,,4.3023388385772705,20.0,385,-0.4976486,7700
0.14999999,20,-0.67,0.04583074,386,,4.315336227416992,20.0,386,-0.7872063,7720
0.14999999,20,-0.67,0.04583079,387,,4.325033903121948,20.0,387,-0.7041085,7740
0.14999999,20,-0.67,0.04583077,388,,4.337246656417847,20.0,388,-0.85857356,7760
0.14999999,20,-0.67,0.045830827,389,,4.347714900970459,20.0,389,-0.64045805,7780
0.14999999,20,-0.67,0.04583084,390,,4.3563292026519775,20.0,390,-0.6838004,7800
0.14999999,20,-0.67,0.04583085,391,,4.3661932945251465,20.0,391,-0.75622314,7820
0.14999999,20,-0.67,0.045830883,392,,4.378802299499512,20.0,392,-0.661981,7840
0.14999999,20,-0.67,0.04583094,393,,4.388217210769653,20.0,393,-0.71507466,7860
0.14999999,20,-0.67,0.04583099,394,,4.401253700256348,20.0,394,-0.55181104,7880
0.14999999,20,-0.67,0.045830894,395,,4.410387992858887,20.0,395,-0.5639315,7900
0.14999999,20,-0.67,0.045830905,396,,4.421908378601074,20.0,396,-0.5637986,7920
0.14999999,20,-0.67,0.045830905,397,,4.435306787490845,20.0,397,-0.64105946,7940
0.14999999,20,-0.67,0.045830943,398,,4.445017099380493,20.0,398,-0.79428166,7960
0.14999999,20,-0.67,0.045830768,399,,4.455897331237793,20.0,399,-0.50516474,7980
0.14999999,20,-0.67,0.045830823,400,,4.467247247695923,20.0,400,-0.48132205,8000
0.14999999,20,-0.67,0.045830827,401,,4.475966453552246,20.0,401,-0.7513411,8020
0.14999999,20,-0.67,0.045830872,402,,4.484865665435791,20.0,402,-0.66738325,8040
0.14999999,20,-0.67,0.04583093,403,,4.4961466789245605,20.0,403,-0.58070487,8060
0.14999999,20,-0.67,0.045830954,404,,4.506086111068726,20.0,404,-0.631634,8080
0.14999999,20,-0.67,0.045831006,405,,4.516527891159058,20.0,405,-0.5922892,8100
0.14999999,20,-0.67,0.04583099,406,,4.527751684188843,20.0,406,-0.74903375,8120
0.14999999,20,-0.67,0.045831047,407,,4.5418596267700195,20.0,407,-0.47841156,8140
0.14999999,20,-0.67,0.045831062,408,,4.55298638343811,20.0,408,-0.30052924,8160
0.14999999,20,-0.67,0.045830864,409,,4.561351537704468,20.0,409,-0.66453755,8180
0.14999999,20,-0.67,0.045830835,410,,4.571890592575073,20.0,410,-0.71809757,8200
0.14999999,20,-0.67,0.04583089,411,,4.583745002746582,20.0,411,-0.44375786,8220
0.14999999,20,-0.67,0.045830876,412,,4.594078302383423,20.0,412,-0.51242715,8240
0.14999999,20,-0.67,0.045830924,413,,4.603885173797607,20.0,413,-0.5961958,8260
0.14999999,20,-0.67,0.045830917,414,,4.615237474441528,20.0,414,-0.9986068,8280
0.14999999,20,-0.67,0.04583094,415,,4.62392783164978,20.0,415,-0.73779744,8300
0.14999999,20,-0.67,0.04583099,416,,4.633578538894653,20.0,416,-0.66311467,8320
0.14999999,20,-0.67,0.04583102,417,,4.6470959186553955,20.0,417,-0.6104689,8340
0.14999999,20,-0.67,0.04583106,418,,4.659653186798096,20.0,418,-0.72948647,8360
0.14999999,20,-0.67,0.04583111,419,,4.672147512435913,20.0,419,-0.81612515,8380
0.14999999,20,-0.67,0.045831136,420,,4.686556577682495,20.0,420,-0.5724504,8400
0.14999999,20,-0.67,0.045831144,421,,4.695882081985474,20.0,421,-0.53677917,8420
0.14999999,20,-0.67,0.04583101,422,,4.707079887390137,20.0,422,-0.60923076,8440
0.14999999,20,-0.67,0.045830667,423,,4.718580722808838,20.0,423,-0.792295,8460
0.14999999,20,-0.67,0.0458307,424,,4.731962203979492,20.0,424,-0.38567704,8480
0.14999999,20,-0.67,0.045830693,425,,4.742035865783691,20.0,425,-0.78901565,8500
0.14999999,20,-0.67,0.04583072,426,,4.752150774002075,20.0,426,-0.6688872,8520
0.14999999,20,-0.67,0.045830756,427,,4.765484094619751,20.0,427,-1.0139596,8540
0.14999999,20,-0.67,0.045830797,428,,4.775546550750732,20.0,428,-0.3406009,8560
0.14999999,20,-0.67,0.045830734,429,,4.792189836502075,20.0,429,-0.56721026,8580
0.14999999,20,-0.67,0.045830704,430,,4.8064234256744385,20.0,430,-0.6383981,8600
0.14999999,20,-0.67,0.045830756,431,,4.8250110149383545,20.0,431,-0.70464987,8620
0.14999999,20,-0.67,0.045830797,432,,4.844557046890259,20.0,432,-0.6567657,8640
0.14999999,20,-0.67,0.04583085,433,,4.862231016159058,20.0,433,-0.6695166,8660
0.14999999,20,-0.67,0.04583071,434,,4.875500679016113,20.0,434,-0.6446107,8680
0.14999999,20,-0.67,0.04583072,435,,4.895475387573242,20.0,435,-0.5514073,8700
0.14999999,20,-0.67,0.04583072,436,,4.913773059844971,20.0,436,-0.9283092,8720
0.14999999,20,-0.67,0.045830756,437,,4.931617736816406,20.0,437,-0.8116681,8740
0.14999999,20,-0.67,0.045830768,438,,4.947572708129883,20.0,438,-0.5609446,8760
0.14999999,20,-0.67,0.045830797,439,,4.962437391281128,20.0,439,-0.6485461,8780
0.14999999,20,-0.67,0.04583085,440,,4.981692790985107,20.0,440,-0.5636901,8800
0.14999999,20,-0.67,0.04583088,441,,4.994574785232544,20.0,441,-0.66823626,8820
0.14999999,20,-0.67,0.045830928,442,,5.00871205329895,20.0,442,-0.7889036,8840
0.14999999,20,-0.67,0.04583097,443,,5.021886110305786,20.0,443,-0.49014673,8860
0.14999999,20,-0.67,0.045831013,444,,5.036365509033203,20.0,444,-0.82450384,8880
0.14999999,20,-0.67,0.04583106,445,,5.048453330993652,20.0,445,-0.8006082,8900
0.14999999,20,-0.67,0.04583108,446,,5.063447952270508,20.0,446,-0.43698993,8920
0.14999999,20,-0.67,0.045831036,447,,5.076996564865112,20.0,447,-0.7834094,8940
0.14999999,20,-0.67,0.045830913,448,,5.0927159786224365,20.0,448,-0.7509003,8960
0.14999999,20,-0.67,0.045830954,449,,5.106195449829102,20.0,449,-0.38940114,8980
0.14999999,20,-0.67,0.045831002,450,,5.121969938278198,20.0,450,-1.0986305,9000
0.14999999,20,-0.67,0.04583105,451,,5.146072864532471,20.0,451,-0.5780521,9020
0.14999999,20,-0.67,0.045831084,452,,5.165156841278076,20.0,452,-0.9976884,9040
0.14999999,20,-0.67,0.045831136,453,,5.179812669754028,20.0,453,-0.41600642,9060
0.14999999,20,-0.67,0.04583116,454,,5.19900918006897,20.0,454,-0.62318885,9080
0.14999999,20,-0.67,0.04583112,455,,5.215662240982056,20.0,455,-0.8777693,9100
0.14999999,20,-0.67,0.04583113,456,,5.230494976043701,20.0,456,-0.81749785,9120
0.14999999,20,-0.67,0.04583114,457,,5.249044179916382,20.0,457,-0.62734145,9140
0.14999999,20,-0.67,0.045831088,458,,5.261860609054565,20.0,458,-0.8398976,9160
0.14999999,20,-0.67,0.045831114,459,,5.280041217803955,20.0,459,-0.5586929,9180
0.14999999,20,-0.67,0.045831017,460,,5.288855075836182,20.0,460,-0.7766198,9200
0.14999999,20,-0.67,0.045831,461,,5.298625707626343,20.0,461,-0.59528905,9220
0.14999999,20,-0.67,0.04583102,462,,5.312685966491699,20.0,462,-0.68311626,9240
0.14999999,20,-0.67,0.04583102,463,,5.322863578796387,20.0,463,-0.8347747,9260
0.14999999,20,-0.67,0.04583094,464,,5.333101511001587,20.0,464,-0.9931112,9280
0.14999999,20,-0.67,0.045830853,465,,5.342910528182983,20.0,465,-0.77505654,9300
0.14999999,20,-0.67,0.045830887,466,,5.352805852890015,20.0,466,-0.32145345,9320
0.14999999,20,-0.67,0.04583093,467,,5.363678932189941,20.0,467,-0.5008082,9340
0.14999999,20,-0.67,0.045830898,468,,5.3757641315460205,20.0,468,-0.47744596,9360
0.14999999,20,-0.67,0.045830894,469,,5.386305332183838,20.0,469,-0.59817886,9380
0.14999999,20,-0.67,0.045830943,470,,5.398125648498535,20.0,470,-0.5953919,9400
0.14999999,20,-0.67,0.045830972,471,,5.406482934951782,20.0,471,-0.7162474,9420
0.14999999,20,-0.67,0.045831017,472,,5.4161646366119385,20.0,472,-1.0205201,9440
0.14999999,20,-0.67,0.045831054,473,,5.428091049194336,20.0,473,-0.6373084,9460
0.14999999,20,-0.67,0.0458311,474,,5.438040018081665,20.0,474,-0.575532,9480
0.14999999,20,-0.67,0.04583113,475,,5.450597286224365,20.0,475,-0.57603776,9500
0.14999999,20,-0.67,0.045831144,476,,5.460904598236084,20.0,476,-0.8657413,9520
0.14999999,20,-0.67,0.04583106,477,,5.469805717468262,20.0,477,-0.71476716,9540
0.14999999,20,-0.67,0.0458311,478,,5.479358673095703,20.0,478,-0.45438075,9560
0.14999999,20,-0.67,0.045831144,479,,5.491266489028931,20.0,479,-0.68278426,9580
0.14999999,20,-0.67,0.04583117,480,,5.503963232040405,20.0,480,-0.5326456,9600
0.14999999,20,-0.67,0.0458312,481,,5.515993356704712,20.0,481,-0.5617566,9620
0.14999999,20,-0.67,0.045831133,482,,5.525455713272095,20.0,482,-0.72010416,9640
0.14999999,20,-0.67,0.045831107,483,,5.534837961196899,20.0,483,-0.86758566,9660
0.14999999,20,-0.67,0.045831073,484,,5.545673131942749,20.0,484,-0.79919386,9680
0.14999999,20,-0.67,0.045831095,485,,5.557384967803955,20.0,485,-0.58009547,9700
0.14999999,20,-0.67,0.045831144,486,,5.5681774616241455,20.0,486,-0.9801887,9720
0.14999999,20,-0.67,0.045831043,487,,5.580575942993164,20.0,487,-0.9115916,9740
0.14999999,20,-0.67,0.04583104,488,,5.591115951538086,20.0,488,-0.7963013,9760
0.14999999,20,-0.67,0.045831077,489,,5.604126453399658,20.0,489,-0.55961996,9780
0.14999999,20,-0.67,0.04583112,490,,5.6141064167022705,20.0,490,-0.66639584,9800
0.14999999,20,-0.67,0.045831125,491,,5.6261961460113525,20.0,491,-0.5916162,9820
0.14999999,20,-0.67,0.04583113,492,,5.638301610946655,20.0,492,-0.5840314,9840
0.14999999,20,-0.67,0.045831062,493,,5.648166179656982,20.0,493,-0.70947015,9860
0.14999999,20,-0.67,0.045831107,494,,5.658732652664185,20.0,494,-0.7778599,9880
0.14999999,20,-0.67,0.045831036,495,,5.669278383255005,20.0,495,-0.59129685,9900
0.14999999,20,-0.67,0.045831066,496,,5.67973780632019,20.0,496,-0.90333474,9920
0.14999999,20,-0.67,0.045831006,497,,5.69054651260376,20.0,497,-0.51660764,9940
0.14999999,20,-0.67,0.045831043,498,,5.700943946838379,20.0,498,-0.6323786,9960
0.14999999,20,-0.67,0.04583098,499,,5.712231874465942,20.0,499,-0.720665,9980
0.14999999,20,-0.67,0.045830954,500,,5.7219321727752686,20.0,500,-0.7250982,10000
0.14999999,20,-0.67,0.045830965,501,,5.734401226043701,20.0,501,-0.57429737,10020
0.14999999,20,-0.67,0.04583101,502,,5.744140148162842,20.0,502,-0.60179764,10040
0.14999999,20,-0.67,0.045831047,503,,5.753583192825317,20.0,503,-0.89791715,10060
0.14999999,20,-0.67,0.04583093,504,,5.763879776000977,20.0,504,-0.60847425,10080
0.14999999,20,-0.67,0.045830943,505,,5.77576470375061,20.0,505,-0.20107529,10100
0.14999999,20,-0.67,0.0458307,506,,5.786511421203613,20.0,506,-0.8579733,10120
0.14999999,20,-0.67,0.045830697,507,,5.797210454940796,20.0,507,-0.96446973,10140
0.14999999,20,-0.67,0.045830738,508,,5.809548854827881,20.0,508,-0.98232055,10160
0.14999999,20,-0.67,0.04583071,509,,5.821433067321777,20.0,509,-0.697887,10180
0.14999999,20,-0.67,0.045830734,510,,5.833110809326172,20.0,510,-0.92670476,10200
0.14999999,20,-0.67,0.045830775,511,,5.850675821304321,20.0,511,-0.6395212,10220
0.14999999,20,-0.67,0.04583073,512,,5.859723329544067,20.0,512,-0.47751206,10240
0.14999999,20,-0.67,0.045830764,513,,5.868948936462402,20.0,513,-0.5215754,10260
0.14999999,20,-0.67,0.045830637,514,,5.8813488483428955,20.0,514,-0.8587778,10280
0.14999999,20,-0.67,0.045830533,515,,5.8971991539001465,20.0,515,-0.659606,10300
0.14999999,20,-0.67,0.04583051,516,,5.905703783035278,20.0,516,-0.5118923,10320
0.14999999,20,-0.67,0.045830496,517,,5.923168182373047,20.0,517,-0.6327954,10340
0.14999999,20,-0.67,0.045830503,518,,5.937232732772827,20.0,518,-0.48372895,10360
0.14999999,20,-0.67,0.04583052,519,,5.95503830909729,20.0,519,-0.53847396,10380
0.14999999,20,-0.67,0.045830566,520,,5.984852313995361,20.0,520,-0.95424306,10400
0.14999999,20,-0.67,0.045830484,521,,5.999735593795776,20.0,521,-0.60969484,10420
0.14999999,20,-0.67,0.04583049,522,,6.023228645324707,20.0,522,-0.6336814,10440
0.14999999,20,-0.67,0.04583045,523,,6.056230068206787,20.0,523,-0.44063687,10460
0.14999999,20,-0.67,0.045830492,524,,6.075176000595093,20.0,524,-0.6199554,10480
0.14999999,20,-0.67,0.045830525,525,,6.088487148284912,20.0,525,-0.7387882,10500
0.14999999,20,-0.67,0.04583057,526,,6.101830005645752,20.0,526,-0.8106687,10520
0.14999999,20,-0.67,0.045830555,527,,6.1243040561676025,20.0,527,-0.7622674,10540
0.14999999,20,-0.67,0.0458306,528,,6.135293245315552,20.0,528,-0.48687336,10560
0.14999999,20,-0.67,0.045830637,529,,6.145029306411743,20.0,529,-0.7243857,10580
0.14999999,20,-0.67,0.04583068,530,,6.162434339523315,20.0,530,-0.78960645,10600
0.14999999,20,-0.67,0.045830633,531,,6.175876617431641,20.0,531,-0.6985463,10620
0.14999999,20,-0.67,0.045830674,532,,6.1885666847229,20.0,532,-0.72344536,10640
0.14999999,20,-0.67,0.045830704,533,,6.203809499740601,20.0,533,-0.64804524,10660
0.14999999,20,-0.67,0.045830745,534,,6.218226194381714,20.0,534,-0.54491705,10680
0.14999999,20,-0.67,0.045830756,535,,6.231101036071777,20.0,535,-0.5645026,10700
0.14999999,20,-0.67,0.045830727,536,,6.240022659301758,20.0,536,-0.7054008,10720
0.14999999,20,-0.67,0.0458307,537,,6.25180459022522,20.0,537,-0.69776016,10740
0.14999999,20,-0.67,0.045830745,538,,6.261922836303711,20.0,538,-0.5320408,10760
0.14999999,20,-0.67,0.04583077,539,,6.273777484893799,20.0,539,-0.7363562,10780
0.14999999,20,-0.67,0.045830812,540,,6.28797459602356,20.0,540,-0.35784766,10800
0.14999999,20,-0.67,0.045830823,541,,6.298146724700928,20.0,541,-0.749403,10820
0.14999999,20,-0.67,0.045830864,542,,6.308661699295044,20.0,542,-0.70832366,10840
0.14999999,20,-0.67,0.04583091,543,,6.319383859634399,20.0,543,-0.426646,10860
0.14999999,20,-0.67,0.045830943,544,,6.329128742218018,20.0,544,-0.7458588,10880
0.14999999,20,-0.67,0.045830976,545,,6.341379642486572,20.0,545,-0.40803844,10900
0.14999999,20,-0.67,0.045830987,546,,6.349835395812988,20.0,546,-0.5566421,10920
0.14999999,20,-0.67,0.04583103,547,,6.359796762466431,20.0,547,-0.39648384,10940
0.14999999,20,-0.67,0.045831062,548,,6.371291875839233,20.0,548,-0.64622396,10960
0.14999999,20,-0.67,0.04583108,549,,6.381603002548218,20.0,549,-0.53033423,10980
0.14999999,20,-0.67,0.045831103,550,,6.391542434692383,20.0,550,-0.8170016,11000
0.14999999,20,-0.67,0.045831136,551,,6.401962041854858,20.0,551,-0.8980777,11020
0.14999999,20,-0.67,0.045831162,552,,6.411850452423096,20.0,552,-0.7456179,11040
0.14999999,20,-0.67,0.045831077,553,,6.421660423278809,20.0,553,-0.5854667,11060
0.14999999,20,-0.67,0.04583108,554,,6.431705713272095,20.0,554,-0.6301729,11080
0.14999999,20,-0.67,0.045831047,555,,6.44002890586853,20.0,555,-0.5875647,11100
0.14999999,20,-0.67,0.045831062,556,,6.44974946975708,20.0,556,-0.4407693,11120
0.14999999,20,-0.67,0.045831066,557,,6.46034049987793,20.0,557,-0.55471116,11140
0.14999999,20,-0.67,0.045831095,558,,6.469050407409668,20.0,558,-0.49635857,11160
0.14999999,20,-0.67,0.045831095,559,,6.479086399078369,20.0,559,-0.7522558,11180
0.14999999,20,-0.67,0.045831114,560,,6.492599725723267,20.0,560,-0.58840215,11200
0.14999999,20,-0.67,0.045831155,561,,6.5014448165893555,20.0,561,-0.3508734,11220
0.14999999,20,-0.67,0.04583114,562,,6.510040998458862,20.0,562,-0.50597155,11240
0.14999999,20,-0.67,0.045831144,563,,6.51997184753418,20.0,563,-0.5204493,11260
0.14999999,20,-0.67,0.04583118,564,,6.534828424453735,20.0,564,-0.20837474,11280
0.14999999,20,-0.67,0.045831215,565,,6.5478363037109375,20.0,565,-0.70187426,11300
0.14999999,20,-0.67,0.045831192,566,,6.557415246963501,20.0,566,-0.5227003,11320
0.14999999,20,-0.67,0.045831222,567,,6.566087484359741,20.0,567,-0.90047204,11340
0.14999999,20,-0.67,0.045831207,568,,6.578177452087402,20.0,568,-0.60547495,11360
0.14999999,20,-0.67,0.045831226,569,,6.588667631149292,20.0,569,-0.66015023,11380
0.14999999,20,-0.67,0.04583123,570,,6.5984046459198,20.0,570,-0.83954704,11400
0.14999999,20,-0.67,0.04583121,571,,6.610943555831909,20.0,571,-0.58748645,11420
0.14999999,20,-0.67,0.045831252,572,,6.61970853805542,20.0,572,-0.8195691,11440
0.14999999,20,-0.67,0.045831252,573,,6.6294190883636475,20.0,573,-0.70501006,11460
0.14999999,20,-0.67,0.04583129,574,,6.64467453956604,20.0,574,-0.7303278,11480
0.14999999,20,-0.67,0.0458313,575,,6.654820442199707,20.0,575,-0.1397425,11500
0.14999999,20,-0.67,0.045831338,576,,6.66617226600647,20.0,576,-0.5684713,11520
0.14999999,20,-0.67,0.04583137,577,,6.67686128616333,20.0,577,-0.21118134,11540
0.14999999,20,-0.67,0.045831405,578,,6.686861515045166,20.0,578,-0.73770005,11560
0.14999999,20,-0.67,0.045831442,579,,6.697411775588989,20.0,579,-0.69981736,11580
0.14999999,20,-0.67,0.045831416,580,,6.707441329956055,20.0,580,-1.0199653,11600
0.14999999,20,-0.67,0.04583117,581,,6.718302011489868,20.0,581,-0.6879613,11620
0.14999999,20,-0.67,0.045831177,582,,6.730809211730957,20.0,582,-0.69573885,11640
0.14999999,20,-0.67,0.0458311,583,,6.740856409072876,20.0,583,-0.6745637,11660
0.14999999,20,-0.67,0.045831136,584,,6.751832008361816,20.0,584,-0.5608459,11680
0.14999999,20,-0.67,0.04583109,585,,6.763243675231934,20.0,585,-0.8162951,11700
0.14999999,20,-0.67,0.045831084,586,,6.775992393493652,20.0,586,-0.51730406,11720
0.14999999,20,-0.67,0.045831125,587,,6.787497282028198,20.0,587,-0.76069725,11740
0.14999999,20,-0.67,0.045831162,588,,6.796964883804321,20.0,588,-0.514504,11760
0.14999999,20,-0.67,0.04583115,589,,6.806339740753174,20.0,589,-0.76312435,11780
0.14999999,20,-0.67,0.045831174,590,,6.816559791564941,20.0,590,-0.5113861,11800
