InvPendulum_std1_higher,BoundBonus,DenMISELogLast,Bound,InvPendulum_mu2_higher,ReturnLastEpisode,InvPendulum_std3_higher,Regret/t,InvPendulum_std0_higher,Delta,InvPendulum_mu1_higher,ReturnAbsMax,IWMean,InvPendulum_mu0_higher,IWMax,Regret,AvgEpLen,TimestepsSoFar,IWMin,InvPendulum_mu3_higher,GridSize,TimeElapsed,IWFirstEpisode,InvPendulum_std2_higher,ActionIn1,DenMISEMeanLog,MinEpLen,DenMISELogFirst,BoundMISE,NumTrainableParams,ReturnMax,ReturnMin,ReturnMean,IWLastEpisode,NumTrajectories,Iteration
0.0009999999,inf,15.874916,inf,,-104.6001,0.0009999999,144.22295,0.0009999999,1.9147068e-07,0.2,496.42636,,,,12691.619,59.06818181818182,5198,,,81,14.593570470809937,,0.0009999999,0.20041099,17.806677,11,15.473846,,,-77.61992,-496.42636,-139.22295,,88,88
0.0009999999,inf,13.576416,inf,,-120.240974,0.0009999999,144.00966,0.0009999999,1.8719217e-07,0.2,496.42636,,,,12816.859,58.69662921348315,5224,,0.2,81,14.783010482788086,,0.0009999999,0.39675862,17.747974,11,15.462547,,,-77.61992,-496.42636,-139.00966,,89,89
0.0009999999,inf,15.661596,inf,0.2,-131.0126,0.0009999999,143.9208,0.0009999999,1.8305543e-07,0.2,496.42636,,,,12952.872,58.41111111111111,5257,,-0.2,81,14.977415561676025,,0.0009999999,0.1979589,17.713741,11,15.451374,,,-77.61992,-496.42636,-138.9208,,90,90
0.0009999999,inf,16.854807,inf,0.2,-105.87919,0.0009999999,143.55771,0.0009999999,1.7905434e-07,0.2,496.42636,,,,13063.752,57.956043956043956,5274,,,81,15.161691188812256,,0.0009999999,0.40235344,17.693375,11,15.440324,,,-77.61992,-496.42636,-138.55771,,91,91
0.0009999999,inf,17.556908,inf,0.2,-105.097275,0.0009999999,143.194,0.0009999999,1.7518303e-07,0.2,496.42636,,,,13173.848,57.51086956521739,5291,,0.2,81,15.345032215118408,,0.0009999999,0.60014254,17.68108,11,15.429395,,,-77.61992,-496.42636,-138.194,,92,92
0.0009999999,inf,19.315353,inf,-0.2,-110.80117,0.0009999999,142.89946,0.0009999999,1.7143589e-07,0.2,496.42636,,0.2,,13289.649,57.064516129032256,5307,,,81,15.530158519744873,,0.0009999999,0.20295231,17.687958,11,15.418584,,,-77.61992,-496.42636,-137.89946,,93,93
0.0009999999,inf,17.415867,inf,,-105.96688,0.0009999999,142.55975,0.0009999999,1.6780771e-07,0.2,496.42636,,0.2,,13400.617,56.59574468085106,5320,,-0.2,81,15.715737581253052,,0.0009999999,0.19593078,17.674482,11,15.407888,,,-77.61992,-496.42636,-137.55975,,94,94
0.0009999999,inf,14.765829,inf,,-106.70231,0.0009999999,142.23492,0.0009999999,1.642935e-07,0.2,496.42636,,0.2,,13512.318,56.242105263157896,5343,,,81,15.901912212371826,,0.0009999999,0.40481544,17.633396,11,15.397306,,,-77.61992,-496.42636,-137.23492,,95,95
0.0009999999,inf,11.280456,inf,,-127.09894,0.0009999999,142.12935,0.0009999999,1.6088858e-07,0.2,496.42636,,0.2,,13644.418,55.979166666666664,5374,,0.2,81,16.09454870223999,,0.0009999999,0.59621507,17.556856,11,15.386835,,,-77.61992,-496.42636,-137.12935,,96,96
0.0009999999,inf,16.440119,inf,0.2,-110.58404,0.0009999999,141.8557,0.0009999999,1.5758837e-07,0.2,496.42636,,0.2,,13760.002,55.55670103092783,5389,,,81,16.287346363067627,,0.0009999999,0.60047394,17.535088,11,15.376472,,,-77.61992,-496.42636,-136.8557,,97,97
0.0009999999,3435.6526,18.964851,3374.4688,,-105.60498,0.0009999999,141.5368,0.0009999999,1.5438867e-07,-0.2,496.42636,0.99999917,0.2,97.999916,13870.607,55.11224489795919,5401,,-0.2,81,16.474127531051636,,0.0009999999,-0.19765697,17.539524,11,15.366216,-61.183746,,-77.61992,-496.42636,-136.5368,,98,98
0.0009999999,3437.8757,18.795492,3355.4248,,-110.6925,0.0009999999,141.27574,0.0009999999,1.5128549e-07,0.2,496.42636,0.99999964,,98.99996,13986.299,55.03030303030303,5448,,-0.2,81,16.680062770843506,,0.0009999999,0.006998509,17.549164,11,15.356064,-82.45081,,-77.61992,-496.42636,-136.27574,,99,99
0.0009999999,3440.0752,13.331302,3357.5488,0.2,-117.93589,0.0009999999,141.09235,0.0009999999,1.482749e-07,-0.2,496.42636,0.9999991,,99.99991,14109.235,54.7,5470,,-0.2,81,16.873910188674927,,0.0009999999,-0.19667225,17.503965,11,15.346013,-82.52634,,-77.61992,-496.42636,-136.09235,,100,100
0.0009999999,3442.2515,17.851496,3359.6128,-0.2,-111.183334,0.0009999999,140.84573,0.0009999999,1.453533e-07,,496.42636,0.9999994,,100.99994,14225.419,54.336633663366335,5488,,,81,17.064005851745605,,0.0009999999,-0.19652578,17.50442,11,15.336062,-82.63875,,-77.61992,-496.42636,-135.84573,,101,101
0.0009999999,3444.405,17.016731,3361.5623,0.2,-103.59505,0.0009999999,140.52954,0.0009999999,1.425172e-07,0.2,496.42636,1.0000005,,102.000046,14334.014,53.92156862745098,5500,,,81,17.252378940582275,,0.0009999999,0.39884737,17.496677,11,15.32621,-82.84271,,-77.61992,-496.42636,-135.52954,,102,102
0.0009999999,3446.536,16.878935,3363.293,0.2,-105.26669,0.0009999999,140.23573,0.0009999999,1.3976332e-07,0.2,496.42636,1.0000005,0.2,103.000046,14444.28,53.592233009708735,5520,,,81,17.44974946975708,,0.0009999999,0.59989727,17.487747,11,15.316454,-83.24292,,-77.61992,-496.42636,-135.23573,,103,103
0.0009999999,3448.645,19.15462,3365.2012,0.2,-109.50663,0.0009999999,139.98834,0.0009999999,1.3708848e-07,,496.42636,1.0000001,-0.2,104.000015,14558.787,53.25961538461539,5539,,,81,17.664664030075073,,0.0009999999,-0.0021642342,17.500872,11,15.306792,-83.44397,,-77.61992,-496.42636,-134.98834,,104,104
0.0009999999,3450.733,18.558674,3367.274,0.2,-113.12178,0.0009999999,139.78008,0.0009999999,1.344897e-07,0.2,496.42636,1.0000008,,105.00009,14676.908,52.96190476190476,5561,,-0.2,81,17.85957932472229,,0.0009999999,0.19403476,17.508068,11,15.297223,-83.45906,,-77.61992,-496.42636,-134.78008,,105,105
0.0009999999,3452.7996,14.679954,3369.2715,-0.2,-108.76587,0.0009999999,139.53465,0.0009999999,1.3196414e-07,0.2,496.42636,0.9999997,0.2,105.99997,14790.674,52.60377358490566,5576,,,81,18.052143335342407,,0.0009999999,0.1934148,17.478539,11,15.2877445,-83.528175,,-77.61992,-496.42636,-134.53465,,106,106
0.0009999999,3454.8457,9.928138,3371.2407,-0.2,-106.446815,0.0009999999,139.27216,0.0009999999,1.2950903e-07,,496.42636,0.9999999,-0.2,106.999985,14902.121,52.26168224299065,5592,,-0.2,81,18.24529194831848,,0.0009999999,-0.5990982,17.40515,11,15.278355,-83.60486,,-77.61992,-496.42636,-134.27216,,107,107
0.0009999999,3456.8716,19.548876,3373.0361,0.2,-111.93578,0.0009999999,139.06534,0.0009999999,1.2712182e-07,,496.42636,0.9999996,-0.2,107.999954,15019.057,51.96296296296296,5612,,-0.2,81,18.43784737586975,,0.0009999999,-0.202032,17.422201,11,15.2690525,-83.835464,,-77.61992,-496.42636,-134.06534,,108,108
0.0009999999,3458.8774,17.085493,3374.9338,,-106.84325,0.0009999999,138.8156,0.0009999999,1.2480002e-07,0.2,496.42636,0.9999992,-0.2,108.999916,15130.9,51.65137614678899,5630,,-0.2,81,18.631479024887085,,0.0009999999,-0.19874685,17.416338,11,15.259835,-83.9437,,-77.61992,-496.42636,-133.8156,,109,109
0.0009999999,3460.8638,18.772955,3376.842,,-127.312614,0.0009999999,138.75648,0.0009999999,1.2254124e-07,,496.42636,1.0000001,-0.2,110.000015,15263.213,51.61818181818182,5678,,-0.2,81,18.84217619895935,,0.0009999999,-0.4015646,17.425922,11,15.250703,-84.021645,,-77.61992,-496.42636,-133.75648,,110,110
0.0009999999,3462.8315,16.797169,3378.7236,,-113.38332,0.0009999999,138.57294,0.0009999999,1.2034323e-07,0.2,496.42636,0.99999964,0.2,110.99996,15381.596,52.62162162162162,5841,,-0.2,81,19.116124153137207,,0.0009999999,0.20004287,17.417534,11,15.241653,-84.10788,,-77.61992,-496.42636,-133.57294,,111,111
0.0009999999,3464.78,17.831974,3380.5623,-0.2,-103.86671,0.0009999999,138.30771,0.0009999999,1.1820383e-07,0.2,496.42636,0.99999934,,111.99992,15490.463,52.267857142857146,5854,,-0.2,81,19.307162284851074,,0.0009999999,-0.19836073,17.418535,11,15.232684,-84.21787,,-77.61992,-496.42636,-133.30771,,112,112
0.0009999999,3466.7102,19.004725,3380.3308,0.2,-110.69021,0.0009999999,138.10754,0.0009999999,1.1612101e-07,,496.42636,0.9999996,0.2,112.999954,15606.153,51.9646017699115,5872,,,81,19.50626039505005,,0.0009999999,0.39732358,17.429897,11,15.223796,-86.3793,,-77.61992,-496.42636,-133.10754,,113,113
0.0009999999,3468.6226,16.024437,3382.0054,-0.2,-114.81005,0.0009999999,137.94704,0.0009999999,1.1409273e-07,0.2,496.42636,1.0,-0.2,114.0,15725.963,51.666666666666664,5890,,,81,19.70332956314087,,0.0009999999,-0.19998766,17.414915,11,15.214985,-86.617065,,-77.61992,-496.42636,-132.94704,,114,114
0.0009999999,3470.5168,16.35728,3383.349,,-107.46746,0.0009999999,137.72548,0.0009999999,1.1211712e-07,0.2,496.42636,1.0000001,0.2,115.00001,15838.431,51.36521739130435,5907,,0.2,81,19.897255897521973,,0.0009999999,0.59687155,17.403088,11,15.206251,-87.16765,,-77.61992,-496.42636,-132.72548,,115,115
0.0009999999,3472.394,18.535393,3385.0552,0.2,-126.68243,0.0009999999,137.67339,0.0009999999,1.1019242e-07,0.2,496.42636,0.99999946,,115.99994,15970.113,51.189655172413794,5938,,0.2,81,20.100831270217896,,0.0009999999,0.6007462,17.41024,11,15.197593,-87.3388,,-77.61992,-496.42636,-132.67339,,116,116
0.0009999999,3474.2544,16.437954,3386.1956,,-107.89986,0.0009999999,137.46164,0.0009999999,1.0831683e-07,,496.42636,1.0000006,0.2,117.00008,16083.013,50.87179487179487,5952,,-0.2,81,20.298805475234985,,0.0009999999,-0.0047239214,17.399343,11,15.18901,-88.0588,,-77.61992,-496.42636,-132.46164,,117,117
0.0009999999,3476.0972,15.45089,3387.4888,0.2,-112.19963,0.0009999999,137.28993,0.0009999999,1.0648873e-07,,496.42636,0.9999996,,117.999954,16200.213,50.610169491525426,5972,,-0.2,81,20.500442504882812,,0.0009999999,0.0009279847,17.380268,11,15.180499,-88.60829,,-77.61992,-496.42636,-132.28993,,118,118
0.0009999999,3477.924,18.960308,3389.1028,-0.2,-109.521065,0.0009999999,137.0986,0.0009999999,1.0470651e-07,0.2,496.42636,0.9999998,,118.99998,16314.733,50.34453781512605,5991,,,81,20.70013165473938,,0.0009999999,-0.0009310936,17.391003,11,15.17206,-88.821335,,-77.61992,-496.42636,-132.0986,,119,119
0.0009999999,3479.7341,19.197319,3390.7588,0.2,-108.87157,0.0009999999,136.90504,0.0009999999,1.0296869e-07,,496.42636,0.9999991,0.2,119.99989,16428.605,50.06666666666667,6008,,-0.2,81,20.898800134658813,,0.0009999999,0.1988253,17.403532,11,15.1636915,-88.97532,,-77.61992,-496.42636,-131.90504,,120,120
0.0009999999,3481.5288,16.443146,3392.5144,-0.2,-106.34775,0.0009999999,136.69383,0.0009999999,1.0127375e-07,-0.2,496.42636,0.99999917,0.2,120.9999,16539.953,49.77685950413223,6023,,,81,21.0951886177063,,0.0009999999,-0.20228603,17.393095,11,15.155393,-89.01443,,-77.61992,-496.42636,-131.69383,,121,121
0.0009999999,3483.3071,15.240444,3392.8945,-0.2,-110.29832,0.0009999999,136.51845,0.0009999999,9.962032e-08,0.2,496.42636,1.0000008,,122.0001,16655.25,49.50819672131148,6040,,0.2,81,21.295408964157104,,0.0009999999,0.19838889,17.372967,11,15.147162,-90.41252,,-77.61992,-496.42636,-131.51845,,122,122
0.0009999999,3485.0706,16.91033,3394.5884,,-117.34746,0.0009999999,136.40324,0.0009999999,9.800708e-08,-0.2,496.42636,1.000001,-0.2,123.000114,16777.6,49.292682926829265,6063,,-0.2,81,21.501668691635132,,0.0009999999,-0.5999441,17.366745,11,15.138999,-90.48218,,-77.61992,-496.42636,-131.40324,,123,123
0.0009999999,3486.8188,17.820705,3396.2493,-0.2,-84.878075,0.0009999999,136.02805,0.0009999999,9.6432686e-08,,496.42636,1.0000005,0.2,124.00005,16867.477,49.37096774193548,6122,,,81,21.728495836257935,,0.0009999999,0.001286813,17.367964,11,15.130901,-90.569534,,-77.61992,-496.42636,-131.02805,,124,124
0.0009999999,3488.552,18.480526,3397.7917,-0.2,-112.094925,0.0009999999,135.87657,0.0009999999,9.489594e-08,,496.42636,1.0000001,-0.2,125.00001,16984.572,49.216,6152,,,81,21.939696073532104,,0.0009999999,-0.4025169,17.374441,11,15.1228695,-90.76019,,-77.61992,-496.42636,-130.87657,,125,125
0.0009999999,3490.2705,18.411137,3399.022,-0.2,-118.02719,0.0009999999,135.7746,0.0009999999,9.339563e-08,,496.42636,1.0000008,,126.00011,17107.6,48.992063492063494,6173,,-0.2,81,22.14378571510315,,0.0009999999,-0.40080065,17.380266,11,15.114902,-91.24846,,-77.61992,-496.42636,-130.7746,,126,126
0.0009999999,3491.975,16.128157,3400.5552,-0.2,-108.238464,0.0009999999,135.59715,0.0009999999,9.193063e-08,,496.42636,0.9999997,0.2,126.99996,17220.838,48.724409448818896,6188,,0.2,81,22.34919285774231,,0.0009999999,0.20158856,17.368021,11,15.106997,-91.419815,,-77.61992,-496.42636,-130.59715,,127,127
0.0009999999,3493.665,19.238047,3401.3796,-0.2,-116.375496,0.0009999999,135.48604,0.0009999999,9.049982e-08,-0.2,496.42636,0.9999995,,127.99994,17342.213,48.5,6208,,-0.2,81,22.552821159362793,,0.0009999999,-0.6014812,17.380264,11,15.099153,-92.28547,,-77.61992,-496.42636,-130.48604,,128,128
0.0009999999,3495.3408,18.503513,3403.0452,0.2,-107.85271,0.0009999999,135.3106,0.0009999999,8.910215e-08,0.2,496.42636,0.9999994,-0.2,128.99992,17455.066,48.263565891472865,6226,,,81,22.76076102256775,,0.0009999999,0.19957723,17.386621,11,15.091371,-92.29556,,-77.61992,-496.42636,-130.3106,,129,129
0.0009999999,3497.0034,18.682392,3404.5261,-0.2,-119.092514,0.0009999999,135.22429,0.0009999999,8.773663e-08,-0.2,496.42636,1.0000002,,130.00003,17579.158,48.09230769230769,6252,,0.2,81,22.97104263305664,,0.0009999999,-0.1954467,17.394258,11,15.083649,-92.47741,,-77.61992,-496.42636,-130.22429,,130,130
0.0009999999,3498.6519,15.473599,3405.0823,0.2,-124.719246,0.0009999999,135.18228,0.0009999999,8.640225e-08,-0.2,496.42636,0.99999917,0.2,130.9999,17708.879,47.93893129770992,6280,,,81,23.182408094406128,,0.0009999999,0.19504108,17.377285,11,15.075986,-93.56947,,-77.61992,-496.42636,-130.18228,,131,131
0.0009999999,3500.2874,15.859359,3406.5574,,-121.35996,0.0009999999,135.11545,0.0009999999,8.509808e-08,,496.42636,0.99999905,,131.99988,17835.238,47.765151515151516,6305,,-0.2,81,23.391543865203857,,0.0009999999,-0.19778928,17.36349,11,15.068381,-93.72992,,-77.61992,-496.42636,-130.11545,,132,132
0.0009999999,3501.91,18.776787,3408.0803,-0.2,-105.352715,0.0009999999,134.92924,0.0009999999,8.382322e-08,,496.42636,0.9999993,0.2,132.99991,17945.59,47.556390977443606,6325,,-0.2,81,23.597633838653564,,0.0009999999,-0.19824058,17.371836,11,15.060834,-93.82969,,-77.61992,-496.42636,-129.92924,,133,133
0.0009999999,3503.5195,19.301928,3409.081,,-104.334206,0.0009999999,134.73825,0.0009999999,8.2576804e-08,-0.2,496.42636,1.0000007,,134.00009,18054.926,47.40298507462686,6352,,-0.2,81,23.807185888290405,,0.0009999999,-0.39736164,17.383978,11,15.053344,-94.43855,,-77.61992,-496.42636,-129.73825,,134,134
0.0009999999,3505.1162,17.497562,3410.6768,,-83.852516,0.0009999999,134.39835,0.0009999999,8.135797e-08,,496.42636,0.99999964,0.2,134.99995,18143.777,47.68888888888889,6438,,0.2,81,24.053059816360474,,0.0009999999,0.40009242,17.382574,11,15.045909,-94.43942,,-77.61992,-496.42636,-129.39835,,135,135
0.0009999999,3506.7002,17.554441,3412.063,0.2,-122.15696,0.0009999999,134.3451,0.0009999999,8.0165925e-08,,496.42636,1.0,0.2,136.0,18270.934,47.52205882352941,6463,,0.2,81,24.262314796447754,,0.0009999999,0.60101587,17.381609,11,15.038528,-94.63721,,-77.61992,-496.42636,-129.3451,,136,136
0.0009999999,3508.272,14.411804,3413.5771,-0.2,-110.66033,0.0009999999,134.20871,0.0009999999,7.8999896e-08,-0.2,496.42636,1.0000001,,137.00002,18386.594,47.284671532846716,6478,,,81,24.46532678604126,,0.0009999999,-0.3998013,17.357718,11,15.031202,-94.69484,,-77.61992,-496.42636,-129.20871,,137,137
0.0009999999,3509.832,18.019552,3415.0522,,-125.79454,0.0009999999,134.18396,0.0009999999,7.785911e-08,0.2,496.42636,1.0,,138.0,18517.387,47.15942028985507,6508,,,81,24.680848121643066,,0.0009999999,0.200473,17.36032,11,15.02393,-94.77971,,-77.61992,-496.42636,-129.18396,,138,138
0.0009999999,3511.38,19.144808,3416.338,,-116.38796,0.0009999999,134.0919,0.0009999999,7.6742865e-08,,496.42636,1.0000001,0.2,139.00002,18638.775,46.985611510791365,6531,,,81,24.89339518547058,,0.0009999999,0.19967343,17.370974,11,15.016709,-95.04209,,-77.61992,-496.42636,-129.0919,,139,139
0.0009999999,3512.916,18.997648,3417.8218,-0.2,-140.77968,0.0009999999,134.17538,0.0009999999,7.5650455e-08,,496.42636,1.0000004,-0.2,140.00005,18784.555,47.042857142857144,6586,,0.2,81,25.11963653564453,,0.0009999999,-0.20017782,17.380426,11,15.009541,-95.094215,,-77.61992,-496.42636,-129.17538,,140,140
0.0009999999,3514.4407,18.605482,3419.19,-0.2,-127.60182,0.0009999999,134.16423,0.0009999999,7.458121e-08,,496.42636,0.9999991,,140.99988,18917.156,46.93617021276596,6618,,0.2,81,25.332885265350342,,0.0009999999,-0.0045514256,17.386963,11,15.002423,-95.25076,,-77.61992,-496.42636,-129.16423,,141,141
0.0009999999,3515.9539,16.385654,3419.3967,,-121.587494,0.0009999999,134.11089,0.0009999999,7.3534466e-08,0.2,496.42636,1.0000006,-0.2,142.00009,19043.746,46.809859154929576,6647,,,81,25.543630838394165,,0.0009999999,0.0011605473,17.377775,11,14.995357,-96.5571,,-77.61992,-496.42636,-129.11089,,142,142
0.0009999999,3517.4556,16.081959,3420.8145,0.2,-112.32705,0.0009999999,133.99353,0.0009999999,7.250961e-08,,496.42636,1.0000002,,143.00003,19161.074,46.60839160839161,6665,,0.2,81,25.75202465057373,,0.0009999999,0.40319824,17.366594,11,14.988338,-96.641106,,-77.61992,-496.42636,-128.99353,,143,143
0.0009999999,3518.946,8.82441,3422.1533,,-120.12919,0.0009999999,133.93196,0.0009999999,7.150603e-08,,496.42636,0.99999905,,143.99986,19286.203,46.44444444444444,6688,,0.2,81,25.964017868041992,,0.0009999999,0.20011544,17.305166,11,14.98137,-96.792816,,-77.61992,-496.42636,-128.93196,,144,144
0.0009999999,3520.426,18.313334,3423.1501,0.2,-136.19722,0.0009999999,133.98206,0.0009999999,7.052314e-08,,496.42636,1.0000005,,145.00006,19427.398,46.38620689655173,6726,,,81,26.184553146362305,,0.0009999999,0.19938824,17.310026,11,14.974449,-97.27594,,-77.61992,-496.42636,-128.98206,,145,145
0.0009999999,3521.895,18.106487,3422.9475,0.2,-108.19907,0.0009999999,133.8397,0.0009999999,6.956038e-08,,496.42636,0.9999997,-0.2,145.99995,19540.598,46.17123287671233,6741,,0.2,81,26.390976905822754,,0.0009999999,0.1996239,17.313404,11,14.967577,-98.947525,,-77.61992,-496.42636,-128.8397,,146,146
0.0009999999,3523.3533,19.201838,3423.5806,0.2,-124.95217,0.0009999999,133.81326,0.0009999999,6.861719e-08,-0.2,496.42636,1.0000002,,147.00003,19670.549,46.04081632653061,6768,,,81,26.607922554016113,,0.0009999999,-0.0009187672,17.324186,11,14.960751,-99.772705,,-77.61992,-496.42636,-128.81326,,147,147
0.0009999999,3524.801,15.750199,3424.6155,,-126.277794,0.0009999999,133.79614,0.0009999999,6.769307e-08,0.2,496.42636,1.0000001,0.2,148.00002,19801.828,45.96621621621622,6803,,,81,26.82839059829712,,0.0009999999,0.39727736,17.3115,11,14.953971,-100.185486,,-77.61992,-496.42636,-128.79614,,148,148
0.0009999999,3526.2385,16.294914,3422.968,,-116.310875,0.0009999999,133.71236,0.0009999999,6.6787486e-08,0.2,496.42636,1.0,,149.0,19923.14,45.79865771812081,6824,,0.2,81,27.038490533828735,,0.0009999999,0.3993641,17.302643,11,14.947237,-103.270424,,-77.61992,-496.42636,-128.71236,,149,149
0.0009999999,3527.6663,13.042414,3423.8477,0.2,-113.30818,0.0009999999,133.60965,0.0009999999,6.5899954e-08,-0.2,496.42636,1.0000001,-0.2,150.00002,20041.447,45.61333333333334,6842,,,81,27.250954151153564,,0.0009999999,-0.19812185,17.272217,11,14.940548,-103.818596,,-77.61992,-496.42636,-128.60965,,150,150
0.0009999999,3529.0835,17.757605,3425.0442,0.2,-133.00792,0.0009999999,133.63878,0.0009999999,6.503e-08,-0.2,496.42636,1.0000007,,151.0001,20179.455,45.562913907284766,6880,,0.2,81,27.472748279571533,,0.0009999999,0.19964416,17.27342,11,14.933904,-104.03942,,-77.61992,-496.42636,-128.63878,,151,151
0.0009999999,3530.4907,14.228843,3426.3262,-0.2,-118.52486,0.0009999999,133.57224,0.0009999999,6.417716e-08,-0.2,496.42636,0.9999995,-0.2,151.99992,20302.98,45.401315789473685,6901,,,81,27.684558629989624,,0.0009999999,-0.59975505,17.25139,11,14.927302,-104.16452,,-77.61992,-496.42636,-128.57224,,152,152
0.0009999999,3531.8884,18.048265,3419.27,,-139.1822,0.0009999999,133.64157,0.0009999999,6.334098e-08,-0.2,496.42636,0.9999996,0.2,152.99994,20447.16,45.41830065359477,6949,,0.2,81,27.91588544845581,,0.0009999999,0.20018367,17.254618,11,14.920745,-112.618286,,-77.61992,-496.42636,-128.64157,,153,153
0.0009999999,3533.2764,15.68749,3413.6472,,-205.80916,0.0009999999,134.14265,0.0009999999,6.2521046e-08,0.2,496.42636,1.0000004,-0.2,154.00006,20657.969,45.824675324675326,7057,,0.2,81,28.180087089538574,,0.0009999999,0.20220464,17.24247,11,14.91423,-119.62904,,-77.61992,-496.42636,-129.14265,,154,154
0.0009999999,3534.6548,18.161226,3413.9077,,-123.51056,0.0009999999,134.10632,0.0009999999,6.1716925e-08,-0.2,496.42636,0.9999995,0.2,154.99992,20786.48,45.696774193548386,7083,,,81,28.39668321609497,,0.0009999999,0.0004097562,17.246437,11,14.907758,-120.74704,,-77.61992,-496.42636,-129.10632,,155,155
0.0009999999,3536.0234,19.573048,3414.102,,-144.07036,0.0009999999,134.20226,0.0009999999,6.0928215e-08,,496.42636,1.0000002,,156.00003,20935.55,45.756410256410255,7138,,,81,28.629452228546143,,0.0009999999,-0.00036480173,17.259405,11,14.901327,-121.9215,,-77.61992,-496.42636,-129.20226,,156,156
0.0009999999,3537.3833,15.949134,3370.7827,,-186.36888,0.0009999999,134.56638,0.0009999999,6.015453e-08,,496.42636,1.0,-0.2,157.0,21126.92,46.038216560509554,7228,,0.2,81,28.88419461250305,,0.0009999999,-0.0011099428,17.249126,11,14.8949375,-166.60059,,-77.61992,-496.42636,-129.56638,,157,157
0.0009999999,3905.3938,15.770685,3559.2285,,-547.86273,0.0009999999,137.21382,0.0009999999,5.9395493e-08,,547.86273,1.0000004,-0.2,158.00006,21679.783,48.62658227848101,7683,,,81,29.320566177368164,,0.0009999999,-0.2007175,17.237846,11,14.888588,-346.16516,,-77.61992,-547.86273,-132.21382,,158,158
0.0009999999,3906.8748,19.030138,3522.1035,,-441.80115,0.0009999999,139.1609,0.0009999999,5.8650723e-08,-0.2,547.86273,1.0000007,,159.0001,22126.584,51.465408805031444,8183,,,81,29.78220820426941,,0.0009999999,-0.2012623,17.247208,11,14.882279,-384.77127,,-77.61992,-547.86273,-134.1609,,159,159
0.0009999999,3908.3452,18.945269,3519.5796,,-496.56558,0.0009999999,141.42593,0.0009999999,5.791988e-08,-0.2,547.86273,1.0000006,-0.2,160.00009,22628.15,54.26875,8683,,,81,30.29178810119629,,0.0009999999,-0.4017804,17.255924,11,14.87601,-388.76566,,-77.61992,-547.86273,-136.42593,,160,160
0.0009999999,3909.8062,17.960196,3519.0776,,-483.93423,0.0009999999,143.58438,0.0009999999,5.7202616e-08,-0.2,547.86273,1.0000004,-0.2,161.00006,23117.086,57.037267080745345,9183,,0.2,81,30.865803956985474,,0.0009999999,-0.20151888,17.25841,11,14.869779,-390.72845,,-77.61992,-547.86273,-138.58438,,161,161
0.0009999999,3911.2578,17.25964,3519.9507,,-499.20187,0.0009999999,145.81041,0.0009999999,5.6498592e-08,-0.2,547.86273,1.0000006,,162.00009,23621.287,59.77160493827161,9683,,0.2,81,31.380468130111694,,0.0009999999,0.0004158467,17.256544,11,14.863587,-391.30707,,-77.61992,-547.86273,-140.81041,,162,162
0.0009999999,2766.6963,17.539837,2672.54,,-498.73465,0.0009999999,148.00627,0.0009999999,5.5807487e-08,-0.2,547.86273,0.99999934,0.2,81.49995,24125.021,62.47239263803681,10183,,-0.2,81,31.847076654434204,,0.0009999999,-0.20193943,17.256418,11,14.857433,-94.15614,,-77.61992,-547.86273,-143.00627,,163,163
0.0009999999,2767.7092,18.67932,2667.8757,,-82.22403,0.0009999999,147.63565,0.0009999999,5.5128982e-08,-0.2,547.86273,1.0,-0.2,82.0,24212.246,62.798780487804876,10299,,-0.2,81,32.11531090736389,,0.0009999999,-0.59754837,17.26396,11,14.851316,-99.83352,,-77.61992,-547.86273,-142.63565,,164,164
0.0009999999,2768.7158,16.492823,2668.4326,0.2,-116.75462,0.0009999999,147.47879,0.0009999999,5.4462774e-08,0.2,547.86273,0.99999964,-0.2,82.49997,24334.0,62.872727272727275,10374,,-0.2,81,32.36543345451355,,0.0009999999,0.0014141351,17.25816,11,14.845238,-100.283165,,-77.61992,-547.86273,-142.47879,,165,165
0.0009999999,2769.716,17.607567,2667.8857,,-105.132805,0.0009999999,147.25381,0.0009999999,5.3808566e-08,-0.2,547.86273,0.9999998,,82.999985,24444.133,62.5722891566265,10387,,-0.2,81,32.57569670677185,,0.0009999999,-0.4002425,17.259144,11,14.839195,-101.83032,,-77.61992,-547.86273,-142.25381,,166,166
0.0009999999,2770.7097,18.416746,2666.493,-0.2,-103.61665,0.0009999999,147.02246,0.0009999999,5.3166087e-08,,547.86273,1.0,,83.5,24552.75,62.808383233532936,10489,,,81,32.84124684333801,,0.0009999999,-0.19823259,17.264961,11,14.833189,-104.21678,,-77.61992,-547.86273,-142.02246,,167,167
0.0009999999,2771.6968,16.429008,2666.515,0.2,-108.399895,0.0009999999,146.82233,0.0009999999,5.2535036e-08,0.2,547.86273,0.9999998,,83.999985,24666.15,62.523809523809526,10504,,,81,33.05598592758179,,0.0009999999,0.40140325,17.258877,11,14.827219,-105.18197,,-77.61992,-547.86273,-141.82233,,168,168
0.0009999999,2772.6782,18.389006,2667.3938,,-109.17727,0.0009999999,146.62917,0.0009999999,5.1915162e-08,0.2,547.86273,1.0000002,0.2,84.50006,24780.328,62.23668639053255,10518,,-0.2,81,33.270132303237915,,0.0009999999,0.19846892,17.264463,11,14.821284,-105.28453,,-77.61992,-547.86273,-141.62917,,169,169
