IWFirstEpisode,NumTrajectories,ReturnMean,DenMISEMeanLog,BoundBonus,AvgEpLen,ReturnAbsMax,NumTrainableParams,ReturnStepMax,Delta,LQGmu1_actor,DenMISELogFirst,IWLastEpisode,LQGsigma_higher,DenMISELogLast,BoundMISE,IWMean,ReturnMax,Bound,ReturnLastEpisode,TimeElapsed,IWMax,GridSize,Regret,ReturnMin,Iteration,IWMin,MinEpLen,Regret/t,TimestepsSoFar,LQGmu1_higher
2.4397283,91,6.3791656,-3.4154656,23.025705,20.0,18.196522,,19.98646,7.341228e-07,0.45946693,-3.0465345,2.2411754e-05,3.0,-5.214033,10.529498,1.0180479,18.196522,33.555202,0.4952345,28.33713722229004,2.6043935,10,-125.50409,,91,,20,-1.3791656,1820,-1.1111112
0.006315627,92,6.4229045,-3.4111521,27.340582,20.0,18.196522,,19.98646,7.182504e-07,-9.31393,-3.0310063,0.006317889,3.0,-3.0309837,6.0954695,0.9553911,18.196522,33.43605,10.40317,28.675095796585083,5.4521556,10,-130.90723,,92,,20,-1.4229045,1840,-10.0
2.7199965,93,6.41742,-3.4103646,25.119968,20.0,18.196522,,19.98646,7.028872e-07,6.3150735,-3.0417488,0.008438755,3.0,-3.280491,8.183615,0.9918637,18.196522,33.30358,5.912835,28.983475923538208,3.025907,10,-131.82007,,93,,20,-1.4174199,1860,1.1111112
0.36634457,94,6.360415,-3.411334,25.155266,20.0,18.196522,,19.98646,6.880116e-07,-4.1029296,-3.0236163,0.0017317563,3.0,-3.4873662,7.8930597,0.93625575,18.196522,33.048325,1.0589287,29.317707538604736,2.8799758,10,-127.87903,,94,,20,-1.360415,1880,-5.5555553
0.65061283,95,6.368292,-3.4075325,30.884401,20.0,18.196522,,19.98646,6.736034e-07,3.478783,-3.0303087,0.014728866,3.0,-2.9821792,1.9854784,0.94127023,18.196522,32.86988,7.1087365,29.66425633430481,4.2752476,10,-129.98773,,95,,20,-1.3682919,1900,5.5555553
1.2424443,96,6.315908,-3.4068642,22.972567,20.0,18.196522,,19.98646,6.5964315e-07,-0.1421845,-3.0339549,0.2671552,3.0,-3.275677,9.784427,0.97929317,18.196522,32.756992,1.3394625,29.977263689041138,2.5894346,10,-126.32715,,96,,20,-1.315908,1920,-3.3333333
2.69215,97,6.437972,-3.4028692,24.538635,20.0,18.196522,,19.98646,6.461123e-07,2.3529692,-3.0314584,2.4338136,3.0,-2.9942741,8.303578,1.0067769,18.196522,32.842213,18.156067,30.31633234024048,2.9840822,10,-139.48328,,97,,20,-1.4379721,1940,1.1111112
0.0062112343,98,6.3884773,-3.400438,26.693369,20.0,18.196522,,19.98646,6.329936e-07,-12.124142,-3.014339,0.00065594824,3.0,-3.1656694,5.9777317,0.93921924,18.196522,32.6711,1.5875788,30.615416049957275,5.4754868,10,-136.0708,,98,,20,-1.3884773,1960,-10.0
0.01743039,99,6.382955,-3.4053636,31.900694,20.0,18.196522,,19.98646,6.202705e-07,12.078852,-3.024428,9.353511e-12,3.0,-3.8154826,0.7854604,1.2203332,18.196522,32.686153,5.8417435,30.952364921569824,8.007568,10,-136.91254,,99,,20,-1.3829551,1980,10.0
2.4100666,100,6.3240776,-3.4108722,22.041548,20.0,18.196522,,19.98646,6.0792706e-07,-4.71733,-3.0343022,0.0005337963,3.0,-4.1473384,10.408748,1.0182451,18.196522,32.450294,0.4952345,31.272964477539062,2.5838974,10,-132.40778,,100,,20,-1.3240776,2000,-1.1111112
0.06285155,101,6.33355,-3.4068725,25.582308,20.0,18.196522,,19.98646,5.959485e-07,-12.0303135,-3.0204377,1.6194663,3.0,-3.0199997,6.6183004,0.9425582,18.196522,32.200607,7.280747,31.70074963569641,3.2624032,10,-134.68854,,101,,20,-1.33355,2020,-7.7777777
0.006307179,102,6.3283877,-3.4113178,25.782694,20.0,18.196522,,19.98646,5.843205e-07,-5.187583,-3.029668,4.7111115,3.0,-3.7964845,6.1988077,0.98011464,18.196522,31.981503,5.8069797,32.13471078872681,5.341717,10,-135.49554,,102,,20,-1.3283877,2040,-10.0
1.249181,103,6.3377733,-3.4079952,22.354025,20.0,18.196522,,19.98646,5.7302964e-07,-2.9381697,-3.0393624,2.290226,3.0,-3.0372148,9.738468,0.9793851,18.196522,32.09249,7.295136,32.579816818237305,2.5958776,10,-137.79065,,103,,20,-1.3377733,2060,-3.3333333
1.7518699,104,6.3547106,-3.4037955,27.505919,20.0,18.196522,,19.98646,5.620628e-07,-0.40935874,-3.0369692,0.2847552,3.0,-2.9465227,4.4115973,0.94635135,18.196522,31.917515,8.099263,32.953307151794434,3.719934,10,-140.8899,,104,,20,-1.3547106,2080,3.3333333
2.399322,105,6.4674973,-3.400347,21.51346,20.0,18.1973,,19.987375,5.5140777e-07,-5.1779475,-3.029834,2.5522528,3.0,-2.981886,10.622841,1.0318394,18.1973,32.1363,18.1973,33.28739595413208,2.5691195,10,-154.08722,,105,,20,-1.4674973,2100,-1.1111112
0.3638266,106,6.474136,-3.3966236,23.754452,20.0,18.1973,,19.987375,5.41053e-07,-7.6458225,-3.0167193,2.737701,3.0,-3.0325909,8.014874,0.9578188,18.1973,31.769325,7.1711764,33.69918251037598,2.8426523,10,-156.25842,,106,,20,-1.4741359,2120,-5.5555553
0.017399997,107,6.4767404,-3.3946943,30.994848,20.0,18.1973,,19.987375,5.3098705e-07,6.152404,-3.0226827,9.4732854e-08,3.0,-3.1439598,0.7711233,1.2095186,18.1973,31.765972,6.7528195,34.15486288070679,8.006728,10,-158.01123,,107,,20,-1.4767404,2140,10.0
2.4040976,108,6.42678,-3.3939304,21.184845,20.0,18.1973,,19.987375,5.2119947e-07,-1.7358999,-3.0318224,0.23355386,3.0,-3.4942443,10.389549,1.0170068,18.1973,31.574394,1.081108,34.54204249382019,2.5619292,10,-154.09229,,108,,20,-1.4267802,2160,-1.1111112
1.22403,109,6.534095,-3.389536,21.454884,20.0,18.1973,,19.987375,5.116801e-07,-5.5345526,-3.019023,2.1556203,3.0,-2.9273956,10.065101,1.0007885,18.1973,31.519985,18.123993,34.990885734558105,2.5383687,10,-167.21631,,109,,20,-1.5340948,2180,-3.3333333
0.0062277145,110,6.5406127,-3.386325,25.275497,20.0,18.1973,,19.987375,5.024191e-07,-11.947553,-3.0169885,0.91193485,3.0,-3.0331542,6.142533,0.9662794,18.1973,31.41803,7.251098,35.534871339797974,5.467073,10,-169.4674,,110,,20,-1.5406127,2200,-10.0
0.64780366,111,6.5362263,-3.3901129,29.392641,20.0,18.1973,,19.987375,4.934073e-07,5.732592,-3.0259817,2.3229093e-07,3.0,-3.7622097,1.9721116,0.9209928,18.1973,31.364752,6.0537024,35.958723306655884,4.403263,10,-170.52112,,111,,20,-1.5362263,2220,5.5555553
0.3683705,112,6.4877653,-3.3915615,23.055828,20.0,18.1973,,19.987375,4.846357e-07,-6.4044747,-3.0291312,0.0035851405,3.0,-3.4656076,8.115432,0.9667635,18.1973,31.17126,1.108579,36.36544585227966,2.8239853,10,-166.6297,,112,,20,-1.4877653,2240,-5.5555553
2.4111137,113,6.4939733,-3.3890653,20.718761,20.0,18.1973,,19.987375,4.7609612e-07,0.06085229,-3.0347366,0.6053853,3.0,-3.0723104,10.368166,1.0056123,18.1973,31.086927,7.189275,36.72009611129761,2.5539799,10,-168.81897,,113,,20,-1.4939733,2260,-1.1111112
2.6679652,114,6.595651,-3.385587,22.873789,20.0,18.1973,,19.987375,4.6778015e-07,-5.2378507,-3.0224342,2.4970431,3.0,-2.9939382,8.209256,0.9803942,18.1973,31.083046,18.085247,37.24865531921387,2.9990418,10,-181.90424,,114,,20,-1.5956511,2280,1.1111112
0.0061722,115,6.6021276,-3.3826032,24.760551,20.0,18.1973,,19.987375,4.5968022e-07,-13.575869,-3.0080345,0.7717192,3.0,-3.0183089,6.2535014,0.9827965,18.1973,31.014053,7.3404646,37.75945711135864,5.4391723,10,-184.24469,,115,,20,-1.6021276,2300,-10.0
0.01729515,116,6.59488,-3.391076,30.087578,20.0,18.1973,,19.987375,4.517889e-07,11.282298,-3.0166388,3.9541002e-13,3.0,-4.337676,0.7527138,1.1564883,18.1973,30.840292,5.7614202,38.20611810684204,8.070068,10,-185.0061,,116,,20,-1.5948801,2320,10.0
1.2314585,117,6.5427465,-3.3949106,20.826002,20.0,18.1973,,19.987375,4.4409902e-07,-1.6115162,-3.0250735,4.9536735e-05,3.0,-3.972349,10.007118,0.99997306,18.1973,30.83312,0.4952345,38.85753917694092,2.5442605,10,-180.50134,,117,,20,-1.5427465,2340,-3.3333333
2.3832524,118,6.640929,-3.3909485,20.156498,20.0,18.1973,,19.987375,4.3660378e-07,-2.897398,-3.023114,2.440459,3.0,-2.9236484,10.663194,1.0083268,18.1973,30.81969,18.128271,39.27535367012024,2.522316,10,-193.62964,,118,,20,-1.6409292,2360,-1.1111112
0.3619533,119,6.651092,-3.386922,22.388182,20.0,18.1973,,19.987375,4.2929668e-07,3.7634678,-3.011557,1.6587106,3.0,-2.9161358,8.245579,0.9786823,18.1973,30.63376,7.8503423,39.84689140319824,2.8085935,10,-196.47998,,119,,20,-1.651092,2380,-5.5555553
0.6419395,120,6.606683,-3.3867888,28.529978,20.0,18.1973,,19.987375,4.2217164e-07,7.815383,-3.0168881,3.1577444,3.0,-3.34583,1.9968984,0.93510413,18.1973,30.526876,1.3219689,40.34294867515564,4.4406295,10,-192.80194,,120,,20,-1.6066828,2400,5.5555553
0.00624557,121,6.558965,-3.3890233,24.288689,20.0,18.1973,,19.987375,4.152224e-07,-7.5328474,-3.019852,1.0539649e-07,3.0,-3.5846756,6.216138,0.98016864,18.1973,30.504826,0.8328126,40.83538246154785,5.458596,10,-188.63477,,121,,20,-1.5589652,2420,-10.0
2.394999,122,6.5598283,-3.387223,19.899275,20.0,18.1973,,19.987375,4.0844336e-07,1.7940688,-3.0280306,0.31055278,3.0,-3.139188,10.498738,1.0048404,18.1973,30.398014,6.664348,41.34865617752075,2.5322583,10,-190.29907,,122,,20,-1.5598283,2440,-1.1111112
1.7168093,123,6.522371,-3.3851917,25.697035,20.0,18.1973,,19.987375,4.01829e-07,0.34036088,-3.016753,2.6889634,3.0,-3.1383362,4.4015107,0.9476275,18.1973,30.098545,1.9525181,41.81294822692871,3.7307992,10,-187.25159,,123,,20,-1.5223708,2460,3.3333333
2.3545299,124,6.566553,-3.3825698,19.632984,20.0,18.1973,,19.987375,3.95374e-07,-4.988847,-3.010989,2.381771,3.0,-3.002438,10.498696,1.0144191,18.1973,30.13168,12.001038,42.30879354476929,2.500725,10,-194.25256,,124,,20,-1.5665531,2480,-1.1111112
0.35786974,125,6.571275,-3.3794754,21.97306,20.0,18.1973,,19.987375,3.8907334e-07,-7.7494335,-3.000211,2.6406252,3.0,-3.0064087,8.174857,0.97873336,18.1973,30.147919,7.1568666,42.756070375442505,2.819477,10,-196.40942,,125,,20,-1.5712752,2500,-5.5555553
0.006155471,126,6.5714035,-3.3779407,23.835241,20.0,18.1973,,19.987375,3.8292205e-07,-8.255397,-3.0053203,2.368274,3.0,-3.161104,6.2267175,0.9796113,18.1973,30.061958,6.58738,43.272071838378906,5.4335184,10,-197.99683,,126,,20,-1.5714035,2520,-10.0
0.01723538,127,6.572912,-3.3766549,29.286636,20.0,18.1973,,19.987375,3.7691558e-07,6.8531084,-3.0131767,2.924969e-08,3.0,-3.1845725,0.758043,1.1652077,18.1973,30.04468,6.762971,43.91118597984314,8.2548485,10,-199.75983,,127,,20,-1.5729122,2540,10.0
0.365345,128,6.528988,-3.3768947,21.623096,20.0,18.1973,,19.987375,3.7104923e-07,-10.084877,-3.020884,0.0008923512,3.0,-3.5500636,8.226649,0.9888225,18.1973,29.849747,0.9506014,44.535614013671875,2.7985172,10,-195.71045,,128,,20,-1.5289879,2560,-5.5555553
0.006282931,129,6.523128,-3.3770335,23.384218,20.0,18.1973,,19.987375,3.653188e-07,-10.0597515,-3.0258162,3.903798,3.0,-3.379901,6.311985,0.99381685,18.1973,29.696203,5.773103,45.02228355407715,5.3279777,10,-196.48352,,129,,20,-1.523128,2580,-10.0
2.6976237,130,6.5193796,-3.3769772,21.74743,20.0,18.1973,,19.987375,3.597202e-07,3.2793324,-3.0334895,0.0037125265,3.0,-3.354183,7.91669,0.96883744,18.1973,29.66412,6.035811,45.55691838264465,3.0430098,10,-197.51935,,130,,20,-1.5193796,2600,1.1111112
0.1391648,131,6.4799247,-3.376584,28.435009,20.0,18.1973,,19.987375,3.5424927e-07,4.4873834,-3.0206137,1.1601193,3.0,-3.2902966,1.0249814,0.99578494,18.1973,29.45999,1.3507769,45.97353768348694,4.9548616,10,-193.87012,,131,,20,-1.4799247,2620,7.7777777
1.2340264,132,6.4404087,-3.376842,19.708242,20.0,18.1973,,19.987375,3.4890215e-07,-3.3754666,-3.0271566,0.1328082,3.0,-3.3966799,9.712806,0.98231405,18.1973,29.421047,1.2638614,46.56769561767578,2.5250936,10,-190.13397,,132,,20,-1.4404087,2640,-3.3333333
0.063164115,133,6.449481,-3.3736513,22.402897,20.0,18.1973,,19.987375,3.436752e-07,-12.803077,-3.0253985,0.85003686,3.0,-2.9317613,6.9435816,0.99250346,18.1973,29.346478,7.6470103,47.07126474380493,3.1787405,10,-192.781,,133,,20,-1.449481,2660,-7.7777777
1.7439086,134,6.4452496,-3.3786807,24.864883,20.0,18.1973,,19.987375,3.385649e-07,4.9581738,-3.0324144,3.9244655e-06,3.0,-4.035032,4.3471446,0.9658841,18.1973,29.212029,5.882473,47.56948661804199,3.7716804,10,-193.66345,,134,,20,-1.4452496,2680,3.3333333
0.0062898677,135,6.4065943,-3.3793359,22.805824,20.0,18.1973,,19.987375,3.3356767e-07,-11.994379,-3.0269191,1.6367512e-05,3.0,-3.427725,6.403678,1.0116409,18.1973,29.209503,1.2267658,48.005446910858154,5.312814,10,-189.89026,,135,,20,-1.4065943,2700,-10.0
2.4099472,136,6.4092364,-3.3820744,19.147184,20.0,18.1973,,19.987375,3.2868027e-07,-0.61061716,-3.0342526,0.007877173,3.0,-3.754072,9.952071,0.98408645,18.1973,29.099255,6.7659006,48.523797035217285,2.5575676,10,-191.65613,,136,,20,-1.4092364,2720,-1.1111112
2.3853972,137,6.4952497,-3.3791242,18.928125,20.0,18.1973,,19.987375,3.2389957e-07,-0.2279433,-3.0240135,2.5275474,3.0,-2.9587166,10.128486,0.98876774,18.1973,29.05661,18.193111,49.1263382434845,2.5288174,10,-204.84924,,137,,20,-1.4952497,2740,-1.1111112
2.3616881,138,6.579978,-3.3762476,18.716759,20.0,18.1973,,19.987375,3.1922238e-07,0.50561094,-3.0140245,2.4764812,3.0,-2.967722,10.294843,0.9930346,18.1973,29.0116,18.18773,49.73674774169922,2.501109,10,-218.03699,,138,,20,-1.579978,2760,-1.1111112
0.017082646,139,6.6045413,-3.3736708,28.210749,20.0,18.1973,,19.987375,3.1464577e-07,14.079544,-3.0042758,0.017995263,3.0,-3.0078714,0.738741,1.1094159,18.1973,28.94949,9.994299,50.27431869506836,8.414507,10,-223.03125,,139,,20,-1.6045413,2780,10.0
0.0061925207,140,6.5609035,-3.3844538,22.47691,20.0,18.1973,,19.987375,3.1016688e-07,-7.807757,-3.0113215,1.968106e-13,3.0,-4.9734874,6.443408,1.0151417,18.1973,28.920319,0.4952345,50.65428066253662,5.3009357,10,-218.52649,,140,,20,-1.5609035,2800,-10.0
2.6572096,141,6.562795,-3.3827548,20.77223,20.0,18.1973,,19.987375,3.0578295e-07,-2.0077353,-3.0183947,0.037404805,3.0,-3.1508281,8.106737,0.9914737,18.1973,28.878967,6.827641,51.11248970031738,3.0049958,10,-220.35413,,141,,20,-1.5627952,2820,1.1111112
1.20915,142,6.6383743,-3.3795383,19.084486,20.0,18.1973,,19.987375,3.014913e-07,1.8942211,-3.0067918,2.2220907,3.0,-2.9136221,9.898671,0.98054373,18.1973,28.983158,17.29507,51.65020203590393,2.522946,10,-232.64917,,142,,20,-1.6383743,2840,-3.3333333
0.3597065,143,6.605994,-3.3780146,20.707937,20.0,18.1973,,19.987375,2.9728938e-07,-4.362614,-3.0053303,0.1406593,3.0,-3.1394236,7.994116,0.9543634,18.1973,28.702053,2.007952,52.33330273628235,2.7967315,10,-229.65717,,143,,20,-1.6059942,2860,-5.5555553
0.63739693,144,6.61042,-3.3754544,26.630144,20.0,18.1973,,19.987375,2.931747e-07,8.1413555,-3.0097866,0.010869648,3.0,-2.9607737,2.051087,0.95728344,18.1973,28.68123,7.243369,52.88973784446716,4.5130773,10,-231.90051,,144,,20,-1.6104202,2880,5.5555553
2.3575964,145,6.5701427,-3.3775682,18.302773,20.0,18.1973,,19.987375,2.8914488e-07,-1.2883118,-3.0122905,0.04323637,3.0,-3.632485,10.329889,1.000635,18.1973,28.632662,0.77016836,53.72904682159424,2.4956598,10,-227.67072,,145,,20,-1.5701427,2900,-1.1111112
2.335876,146,6.649696,-3.3743885,18.112959,20.0,18.1973,,19.987375,2.8519756e-07,-2.3632793,-3.0030348,2.4387596,3.0,-2.9107847,10.480671,1.0043011,18.1973,28.59363,18.18487,54.17769718170166,2.470353,10,-240.85559,,146,,20,-1.6496959,2920,-1.1111112
0.0060861073,147,6.6682353,-3.3711083,22.140844,20.0,18.1973,,19.987375,2.813305e-07,-11.080715,-2.9939883,0.094040394,3.0,-2.8934922,6.328771,0.99447423,18.1973,28.469616,9.375033,54.674017906188965,5.3582296,10,-245.23059,,147,,20,-1.6682353,2940,-10.0
1.2018385,148,6.6621556,-3.372371,18.537436,20.0,18.1973,,19.987375,2.775416e-07,-7.0176935,-3.0007267,0.16394052,3.0,-3.5438507,9.904874,0.98153603,18.1973,28.44231,5.7684436,55.1409797668457,2.482502,10,-245.99902,,148,,20,-1.6621556,2960,-3.3333333
0.35756993,149,6.665311,-3.370734,20.226126,20.0,18.1973,,19.987375,2.738287e-07,-4.472855,-2.999373,2.6408064,3.0,-3.1074045,8.070559,0.96313006,18.1973,28.296684,7.132291,55.65947246551514,2.7706537,10,-248.13135,,149,,20,-1.6653109,2980,-5.5555553
0.017072216,150,6.669866,-3.368209,27.560204,20.0,18.1973,,19.987375,2.7018982e-07,9.519022,-3.003665,2.2496639e-05,3.0,-2.9522688,0.7472311,1.1306262,18.1973,28.307434,7.3485575,56.25464391708374,8.557035,10,-250.47992,,150,,20,-1.6698661,3000,10.0
1.7055886,151,6.629426,-3.3699977,23.762524,20.0,18.1973,,19.987375,2.66623e-07,-0.7654512,-3.0101957,0.6749332,3.0,-3.7501175,4.4414945,0.9537407,18.1973,28.204018,0.5634226,56.74095821380615,3.8137121,10,-246.04333,,151,,20,-1.629426,3020,3.3333333
2.3417923,152,6.705516,-3.3674319,17.819223,20.0,18.1973,,19.987375,2.6312634e-07,-3.0811298,-3.0055645,2.4718807,3.0,-2.9291677,10.583264,1.0074825,18.1973,28.402489,18.195063,57.25646638870239,2.4723597,10,-259.2384,,152,,20,-1.7055159,3040,-1.1111112
0.006103446,153,6.712415,-3.364375,21.810877,20.0,18.1973,,19.987375,2.59698e-07,-12.001619,-2.9968328,0.16985595,3.0,-2.9042327,6.3748155,1.0021952,18.1973,28.185692,7.761095,57.68240928649902,5.376273,10,-261.9995,,153,,20,-1.7124152,3060,-10.0
2.3365133,154,6.71513,-3.367086,17.652584,20.0,18.1973,,19.987375,2.563363e-07,-2.5877256,-3.0033076,0.0079793045,3.0,-3.775713,10.523537,1.0064551,18.1973,28.17612,7.1304784,58.195436239242554,2.4644713,10,-264.13,,154,,20,-1.7151299,3080,-1.1111112
0.35591072,155,6.7377214,-3.3639998,19.926134,20.0,18.1973,,19.987375,2.530394e-07,-9.730518,-2.994722,1.47016,3.0,-2.8922563,8.172491,0.97220194,18.1973,28.098625,10.2168045,58.62146496772766,2.7806802,10,-269.3468,,155,,20,-1.7377214,3100,-5.5555553
0.0061158277,156,6.732025,-3.3639672,21.471733,20.0,18.1973,,19.987375,2.4980568e-07,-5.2591267,-2.9988592,3.6942813,3.0,-3.3283713,6.5285916,1.0239615,18.1973,28.000324,5.849159,59.07076644897461,5.2915716,10,-270.19592,,156,,20,-1.7320251,3120,-10.0
1.2072384,157,6.7352543,-3.3615427,17.948849,20.0,18.1973,,19.987375,2.4663356e-07,0.80934787,-3.0052097,2.1712906,3.0,-2.9989102,10.047617,1.0011307,18.1973,27.996466,7.2390456,59.59193277359009,2.4537573,10,-272.43494,,157,,20,-1.7352543,3140,-3.3333333
2.3378959,158,6.731498,-3.3594885,17.386744,20.0,18.1973,,19.987375,2.4352153e-07,5.3000135,-3.003899,2.2548242,3.0,-3.0355208,10.456765,1.0107459,18.1973,27.84351,6.1417165,60.18972706794739,2.4517398,10,-273.57666,,158,,20,-1.7314978,3160,-1.1111112
0.6283679,159,6.696668,-3.36038,25.788015,20.0,18.1973,,19.987375,2.4046798e-07,0.28368664,-2.9955199,4.4279995,3.0,-3.5091267,2.0084286,0.9602476,18.1973,27.796444,1.1936013,60.76901936531067,4.6358194,10,-269.77026,,159,,20,-1.6966681,3180,5.5555553
2.6031623,160,6.729413,-3.3583121,19.58825,20.0,18.1973,,19.987375,2.3747151e-07,0.96978843,-2.9978452,2.5287704,3.0,-2.983319,8.137799,0.98666114,18.1973,27.726048,11.935831,61.44834089279175,2.9749072,10,-276.70605,,160,,20,-1.729413,3200,1.1111112
0.016805803,161,6.713776,-3.3563957,26.950344,20.0,18.1973,,19.987375,2.3453073e-07,8.229702,-2.987937,0.029759008,3.0,-3.03319,0.73419386,1.1090331,18.1973,27.684538,4.211843,62.05108332633972,8.683814,10,-275.91797,,161,,20,-1.7137761,3220,10.0
0.006086328,162,6.677062,-3.3576946,21.207048,20.0,18.1973,,19.987375,2.3164424e-07,-9.110773,-2.9940245,4.9495387e-08,3.0,-3.6584969,6.384681,1.000703,18.1973,27.59173,0.7661487,62.61379027366638,5.314547,10,-271.68408,,162,,20,-1.677062,3240,-10.0
0.35784465,163,6.6757994,-3.3571153,19.513931,20.0,18.1973,,19.987375,2.288107e-07,-8.169731,-3.000141,1.7097712,3.0,-3.2561088,8.063186,0.9658385,18.1973,27.577118,6.4711084,63.08233976364136,2.7824953,10,-273.15527,,163,,20,-1.6757994,3260,-5.5555553
2.3382814,164,6.673295,-3.3562198,17.146095,20.0,18.1973,,19.987375,2.2602883e-07,-3.6251972,-3.004064,0.19947958,3.0,-3.173514,10.358711,1.0091932,18.1973,27.504807,6.265169,63.61568880081177,2.4589472,10,-274.4204,,164,,20,-1.673295,3280,-1.1111112
0.06133336,165,6.6762342,-3.353509,20.413647,20.0,18.1973,,19.987375,2.2329736e-07,-6.825664,-2.995986,0.9415861,3.0,-2.915357,6.9402995,0.99057764,18.1973,27.353947,7.158283,64.08269906044006,3.1720905,10,-276.5786,,165,,20,-1.6762342,3300,-7.7777777
1.2029564,166,6.677877,-3.3519533,17.48039,20.0,18.1973,,19.987375,2.2061514e-07,-5.9960995,-3.0016565,1.4720609,3.0,-3.0817907,9.837086,0.9955529,18.1973,27.317476,6.948823,64.47035598754883,2.443486,10,-278.5276,,166,,20,-1.677877,3320,-3.3333333
1.6890336,167,6.6812034,-3.3500655,22.840763,20.0,18.1973,,19.987375,2.1798097e-07,3.591472,-3.000442,0.021858918,3.0,-3.0298662,4.4014945,0.9432996,18.1973,27.242258,7.233418,64.83834028244019,3.858414,10,-280.761,,167,,20,-1.6812034,3340,3.3333333
0.0061004953,168,6.6493473,-3.3502982,20.751295,20.0,18.1973,,19.987375,2.1539365e-07,-8.438194,-2.996349,0.00012951293,3.0,-3.3284922,6.430242,1.0059676,18.1973,27.181538,1.3293457,65.39422607421875,5.2991343,10,-277.09033,,168,,20,-1.6493473,3360,-10.0
0.3585993,169,6.6481543,-3.349311,19.011192,20.0,18.1973,,19.987375,2.1285216e-07,-7.187093,-3.0022476,2.0195465,3.0,-3.1820686,8.165255,0.9889938,18.1973,27.176447,6.447858,65.96237444877625,2.7361948,10,-278.5381,,169,,20,-1.6481543,3380,-5.5555553
0.0171126,170,6.6499786,-3.3478796,26.427315,20.0,18.1973,,19.987375,2.1035542e-07,6.6872983,-3.0060277,2.1858372e-07,3.0,-3.0923488,0.7282652,1.0912558,18.1973,27.15558,6.958182,66.47464442253113,8.699792,10,-280.49634,,170,,20,-1.6499786,3400,10.0
2.3564215,171,6.6169834,-3.348885,16.90503,20.0,18.1973,,19.987375,2.079023e-07,1.2253006,-3.011792,0.16508886,3.0,-3.594901,10.119968,0.9984434,18.1973,27.024998,1.0078186,67.1713376045227,2.4737961,10,-276.50415,,171,,20,-1.6169834,3420,-1.1111112
0.061822947,172,6.593836,-3.3473263,19.87011,20.0,18.1973,,19.987375,2.0549186e-07,-11.714768,-3.0039368,0.03193643,3.0,-3.076622,7.0547953,1.0077704,18.1973,26.924904,2.6356926,67.81123805046082,3.1426144,10,-274.13977,,172,,20,-1.5938358,3440,-7.7777777
0.6371344,173,6.5917206,-3.3492808,24.915615,20.0,18.1973,,19.987375,2.031231e-07,9.900854,-3.0093746,3.3857748e-07,3.0,-3.6892655,2.0058596,0.96437716,18.1973,26.921474,6.2279363,68.32935523986816,4.6485853,10,-275.36768,,173,,20,-1.5917206,3460,5.5555553
0.006193392,174,6.5569344,-3.3522718,20.327875,20.0,18.1973,,19.987375,2.0079506e-07,-11.175251,-3.0114622,1.7012409e-09,3.0,-3.8280854,6.498744,1.0159912,18.1973,26.826618,0.5388616,69.17041230201721,5.285101,10,-270.90662,,174,,20,-1.5569344,3480,-10.0
2.6539235,175,6.55496,-3.353319,19.012999,20.0,18.1973,,19.987375,1.9850681e-07,3.7244353,-3.0171573,0.001049381,3.0,-3.5443664,7.7542844,0.97761595,18.1973,26.767282,6.2113676,69.55222773551941,3.0256248,10,-272.11792,,175,,20,-1.5549598,3500,1.1111112
0.36059737,176,6.525223,-3.3534303,18.672775,20.0,18.1973,,19.987375,1.9625745e-07,-2.5457244,-3.007804,0.031608354,3.0,-3.3475637,8.015792,0.9749159,18.1973,26.688568,1.3212603,70.08071517944336,2.734743,10,-268.4392,,176,,20,-1.5252228,3520,-5.5555553
1.2147626,177,6.536017,-3.351006,17.059856,20.0,18.1973,,19.987375,1.9404615e-07,-7.9102535,-3.0114229,2.3275232,3.0,-2.8968182,9.55525,0.9795685,18.1973,26.615107,8.435729,70.58036947250366,2.4502065,10,-271.875,,177,,20,-1.536017,3540,-3.3333333
0.0061856825,178,6.5375414,-3.349905,20.06267,20.0,18.1973,,19.987375,1.9187198e-07,-8.260928,-3.010217,2.3923423,3.0,-3.1324372,6.5477886,1.0233225,18.1973,26.610458,6.807365,71.15759873390198,5.243527,10,-273.68237,,178,,20,-1.5375414,3560,-10.0
0.017280377,179,6.5368204,-3.3486881,25.877676,20.0,18.1973,,19.987375,1.8973412e-07,11.137503,-3.0157845,2.7898647e-08,3.0,-3.148504,0.7317592,1.091902,18.1973,26.609436,6.408605,71.78057789802551,8.710019,10,-275.09082,,179,,20,-1.5368204,3580,10.0
2.378836,180,6.503257,-3.3520467,16.616724,20.0,18.1973,,19.987375,1.8763181e-07,2.2185612,-3.021259,0.001795246,3.0,-4.0298553,9.83586,0.98659176,18.1973,26.452583,0.4952345,72.21330404281616,2.496009,10,-270.58618,,180,,20,-1.5032568,3600,-1.1111112
0.63987696,181,6.4768553,-3.3512685,24.397968,20.0,18.1973,,19.987375,1.8556426e-07,2.718852,-3.01367,1.7493348,3.0,-3.195427,1.9749137,0.9689058,18.1973,26.372883,1.7247269,72.82631945610046,4.6441097,10,-267.3108,,181,,20,-1.4768553,3620,5.5555553
0.0062193875,182,6.4489894,-3.3508947,19.8378,20.0,18.1973,,19.987375,1.835307e-07,-4.3810134,-3.0156507,0.00042718387,3.0,-3.2464323,6.513004,1.0174448,18.1973,26.350803,1.4051352,73.39502239227295,5.207934,10,-263.71606,,182,,20,-1.4489894,3640,-10.0
