ReturnLastEpisode,IWFirstEpisode,NumTrajectories,GridSize,BoundBonus,IWLastEpisode,LQGmu1_actor,DenMISELogFirst,Delta,LQGsigma_higher,ReturnMean,LQGmu1_higher,ReturnMin,NumTrainableParams,Regret,IWMean,TimestepsSoFar,ReturnMax,DenMISELogLast,ReturnStepMax,IWMax,ReturnAbsMax,AvgEpLen,TimeElapsed,MinEpLen,Bound,Regret/t,DenMISEMeanLog,BoundMISE,IWMin,Iteration
1.348226,0.1386682,91,20,27.003653,0.013325915,-5.2715273,-3.0039768,3.670614e-07,3.0,6.5068536,-6.8421054,,,-137.12366,0.9695623,1820,18.194775,-3.2230263,19.98523,3.1146002,18.194775,20.0,27.398279190063477,20,34.33955,-1.5068536,-3.334925,7.3358965,,91
7.3468103,0.28162992,92,20,32.64897,0.0007999057,7.528176,-3.0133834,3.591252e-07,3.0,6.515983,6.8421054,,,-139.47046,1.0654153,1840,18.194775,-3.0387619,19.98523,4.4578466,18.194775,20.0,27.688957691192627,20,34.07548,-1.5159831,-3.332117,1.4265097,,92
0.89410084,0.0062536066,93,20,28.478262,1.6999874e-07,-4.7960377,-3.0211377,3.514436e-07,3.0,6.455532,-10.0,,,-135.3645,0.8446849,1860,18.194775,-3.498795,19.98523,5.9362545,18.194775,20.0,27.99987030029297,20,34.049103,-1.4555321,-3.3333347,5.5708404,,93
7.3765364,1.0620185,94,20,24.318981,2.5754128,-2.231585,-3.0317657,3.440058e-07,3.0,6.4653306,-3.6842105,,,-137.74109,0.9764674,1880,18.194775,-3.0322363,19.98523,2.6601458,18.194775,20.0,28.29327654838562,20,34.100536,-1.4653306,-3.3318841,9.781556,,94
9.485927,2.754722,95,20,24.401367,1.6611259,-1.5504566,-3.0311131,3.368017e-07,3.0,6.497126,0.5263158,,,-142.22699,1.0855155,1900,18.194775,-2.947603,19.98523,2.8309536,18.194775,20.0,28.61822009086609,20,33.948853,-1.4971261,-3.3281288,9.547485,,95
18.146471,1.5912615,96,20,23.06252,2.3590753,0.55956984,-3.0129998,3.2982157e-07,3.0,6.618473,-2.631579,,,-155.37341,1.0065299,1920,18.194775,-2.9407554,19.98523,2.5175002,18.194775,20.0,28.951021194458008,20,33.90249,-1.618473,-3.3232727,10.839969,,96
9.253504,2.548103,97,20,22.759315,2.5360584,0.7155421,-3.006923,3.2305616e-07,3.0,6.6456385,-0.5263158,,,-159.62695,1.0693277,1940,18.194775,-3.0136702,19.98523,2.5754848,18.194775,20.0,29.2956280708313,20,33.608307,-1.6456385,-3.3200557,10.848991,,97
7.2791157,0.01686156,98,20,32.73175,0.022434365,7.875858,-2.9912493,3.164968e-07,3.0,6.652102,10.0,,,-161.906,1.0450268,1960,18.194775,-3.009343,19.98523,7.9578786,18.194775,20.0,29.625447273254395,20,33.443672,-1.652102,-3.3162355,0.71192193,,98
0.8186767,0.3054552,99,20,25.334444,0.00014306315,-3.710622,-3.0012298,3.1013525e-07,3.0,6.593179,-5.7894735,,,-157.72473,0.9639816,1980,18.194775,-3.5398424,19.98523,2.9162142,18.194775,20.0,29.90416669845581,20,33.343544,-1.5931792,-3.3182545,8.009101,,99
7.2268467,1.511414,100,20,28.835756,0.12250296,0.077991724,-3.0081995,3.0396353e-07,3.0,6.5995154,3.6842105,,,-159.95154,1.1018509,2000,18.194775,-2.9559057,19.98523,3.7202516,18.194775,20.0,30.21248507499695,20,33.29798,-1.5995154,-3.3150449,4.462226,,100
17.983444,2.5385036,101,20,22.3707,2.56767,-4.778852,-3.0031486,2.9797425e-07,3.0,6.712228,-0.5263158,,,-172.935,1.0900385,2020,18.194775,-2.9808378,19.98523,2.570261,18.194775,20.0,30.616501808166504,20,33.5335,-1.7122278,-3.3108127,11.1628,,101
7.2078376,0.0060508484,102,20,27.801994,0.59479064,-5.187583,-2.9881778,2.9216025e-07,3.0,6.7170863,-10.0,,,-175.14282,0.8003666,2040,18.194775,-3.012471,19.98523,6.1123266,18.194775,20.0,30.965142965316772,20,33.09285,-1.7170863,-3.3070612,5.2908554,,102
7.295136,1.0266287,103,20,23.016655,2.445576,-3.289047,-2.9978747,2.8651482e-07,3.0,6.7226987,-3.6842105,,,-177.43799,1.0212238,2060,18.194775,-3.0373943,19.98523,2.60282,18.194775,20.0,31.31175684928894,20,33.180977,-1.7226987,-3.3064592,10.164323,,103
7.744235,2.1152074,104,20,21.591993,2.131219,-5.3216395,-2.9976187,2.810314e-07,3.0,6.7325215,-1.5789474,,,-180.18225,1.0673754,2080,18.194775,-2.936714,19.98523,2.4570396,18.194775,20.0,31.663718223571777,20,32.92807,-1.7325215,-3.3027391,11.336079,,104
7.3758154,0.30115557,105,20,24.45074,2.7148802,-9.85631,-2.9870536,2.7570388e-07,3.0,6.738648,-5.7894735,,,-182.55804,1.0103635,2100,18.194775,-3.028458,19.98523,2.8734314,18.194775,20.0,31.988771438598633,20,32.764984,-1.7386479,-3.299529,8.314244,,105
6.005055,0.27613196,106,20,31.154743,7.465941e-07,4.751838,-2.9936683,2.705265e-07,3.0,6.7317276,6.8421054,,,-183.56311,1.0480242,2120,18.194775,-3.400757,19.98523,4.6149845,18.194775,20.0,32.31548571586609,20,32.57504,-1.7317276,-3.3004384,1.4202964,,106
1.2285187,2.4925897,107,20,24.428211,2.229535,-2.2686486,-3.0004566,2.6549353e-07,3.0,6.6802955,1.5789474,,,-179.79163,1.0882736,2140,18.194775,-3.3786347,19.98523,3.0492797,18.194775,20.0,32.74531865119934,20,32.427914,-1.6802955,-3.3008246,7.999701,,107
9.398861,0.0060420977,108,20,27.12496,0.08806202,-10.624788,-2.9867308,2.6059973e-07,3.0,6.7054667,-10.0,,,-184.19043,0.80650103,2160,18.194775,-2.9086034,19.98523,6.098771,18.194775,20.0,33.107532262802124,20,32.44738,-1.7054667,-3.2964337,5.3224187,,108
5.995524,1.5642695,109,20,21.507004,0.1291479,-4.832798,-2.9958916,2.5584006e-07,3.0,6.6989546,-2.631579,,,-185.18604,1.0412532,2180,18.194775,-3.5202758,19.98523,2.457707,18.194775,20.0,33.47495484352112,20,32.34185,-1.6989546,-3.300332,10.834845,,109
7.3004494,0.01685357,110,20,31.519333,1.3076276e-05,8.052447,-2.9907749,2.5120954e-07,3.0,6.7044225,10.0,,,-187.48645,0.99099714,2200,18.194775,-2.995722,19.98523,8.226446,18.194775,20.0,33.86880850791931,20,32.20317,-1.7044225,-3.2972236,0.6838386,,110
0.7702129,0.30497965,111,20,23.862524,0.00011204382,-5.612437,-2.9996717,2.4670365e-07,3.0,6.650961,-5.7894735,,,-183.25665,1.0201219,2220,18.194775,-3.5653062,19.98523,2.880219,18.194775,20.0,34.23748254776001,20,32.200752,-1.6509609,-3.2998822,8.338226,,111
7.2664294,2.1327896,112,20,20.915127,1.1186595,-2.427867,-3.0058966,2.4231784e-07,3.0,6.656456,-1.5789474,,,-185.52307,1.0523878,2240,18.194775,-3.0335171,19.98523,2.4560106,18.194775,20.0,34.64326477050781,20,31.906075,-1.656456,-3.2973714,10.990947,,112
8.960334,0.0060978867,113,20,26.489258,0.09996908,-8.828036,-2.9959216,2.3804806e-07,3.0,6.676844,-10.0,,,-189.4834,0.8172659,2260,18.194775,-2.9000561,19.98523,6.0336337,18.194775,20.0,35.05125546455383,20,31.869873,-1.6768441,-3.2934277,5.380616,,113
6.107987,0.30651045,114,20,23.35778,2.0730143,-12.138435,-3.0046785,2.3389008e-07,3.0,6.6718545,-5.7894735,,,-190.59143,1.0321102,2280,18.194775,-3.2594912,19.98523,2.8267317,18.194775,20.0,35.382850885391235,20,31.760048,-1.6718545,-3.2947977,8.402267,,114
7.1422477,1.5152389,115,20,27.493273,5.915823e-06,0.10834193,-3.010727,2.2984011e-07,3.0,6.6759453,3.6842105,,,-192.7337,1.0450344,2300,18.194775,-3.8883443,19.98523,3.821395,18.194775,20.0,35.84206414222717,20,31.708467,-1.6759453,-3.2997239,4.2151947,,115
15.933129,2.546504,116,20,21.037807,2.5673022,0.75598204,-3.0062952,2.2589445e-07,3.0,6.7557483,-0.5263158,,,-203.66681,1.0630383,2320,18.194775,-2.9827836,19.98523,2.56822,18.194775,20.0,36.1699800491333,20,31.741077,-1.7557483,-3.296665,10.70327,,116
7.132997,0.006081095,117,20,25.886868,0.0043858937,-8.278183,-2.9931638,2.2204951e-07,3.0,6.7589726,-10.0,,,-205.7998,0.85184395,2340,18.194775,-3.0154757,19.98523,5.9246826,18.194775,20.0,36.5190532207489,20,31.509499,-1.7589726,-3.2937617,5.6226315,,117
6.7381167,2.1236932,118,20,20.395496,0.26914397,-3.3652344,-3.0016224,2.1830189e-07,3.0,6.7587957,-1.5789474,,,-207.5379,1.0558562,2360,18.194775,-3.1983616,19.98523,2.4494774,18.194775,20.0,36.85360360145569,20,31.419895,-1.7587957,-3.2942743,11.024398,,118
7.6688447,0.016878001,119,20,30.693773,0.0001208367,19.319023,-2.992224,2.1464834e-07,3.0,6.7664433,10.0,,,-210.20673,0.9692314,2380,18.194775,-2.9203415,19.98523,8.27968,18.194775,20.0,37.18701696395874,20,31.36837,-1.7664433,-3.2906961,0.67459697,,119
0.4952345,0.3052172,120,20,22.905876,6.076953e-13,-3.5296462,-3.0004504,2.1108582e-07,3.0,6.714183,-5.7894735,,,-205.70197,1.0286511,2400,18.194775,-8.912706,19.98523,2.8393443,18.194775,20.0,37.544185638427734,20,31.256224,-1.7141829,-3.3379395,8.3503475,,120
7.5573335,2.1334558,121,20,20.123598,2.0100594,0.8882054,-3.006209,2.076112e-07,3.0,6.721151,-1.5789474,,,-208.25928,1.0635374,2420,18.194775,-2.9271166,19.98523,2.4430065,18.194775,20.0,37.847991704940796,20,31.120018,-1.7211509,-3.3343465,10.996419,,121
5.089718,0.54954123,122,20,29.147177,0.7267026,8.6946535,-2.996961,2.0422168e-07,3.0,6.7077785,5.7894735,,,-208.349,1.0004286,2440,18.194775,-3.0328922,19.98523,4.4502616,18.194775,20.0,38.1498486995697,20,31.129549,-1.7077785,-3.3313868,1.9823716,,122
0.66925937,2.4930224,123,20,23.124992,0.30185947,-1.414025,-3.0006301,2.009145e-07,3.0,6.6586857,1.5789474,,,-204.01831,1.0510453,2460,18.194775,-3.6327164,19.98523,3.0812864,18.194775,20.0,38.473546266555786,20,30.892788,-1.6586857,-3.3338985,7.767795,,123
18.166613,1.0172137,124,20,20.825445,1.8224462,-7.561946,-2.9886615,1.97687e-07,3.0,6.7514915,-3.6842105,,,-217.18494,1.0467795,2480,18.194775,-2.9040494,19.98523,2.527367,18.194775,20.0,38.8216438293457,20,30.954845,-1.7514915,-3.3300614,10.1294,,124
6.994242,0.0060529434,125,20,25.373672,2.2587814,-12.193878,-2.988524,1.9453667e-07,3.0,6.753433,-10.0,,,-219.17914,0.8501496,2500,18.194775,-3.1626046,19.98523,6.0186315,18.194775,20.0,39.19311809539795,20,30.999645,-1.7534332,-3.3283765,5.625972,,125
5.9162216,2.112723,126,20,19.684542,0.012634706,0.16565597,-2.9964435,1.9146103e-07,3.0,6.7467885,-1.5789474,,,-220.09534,1.054,2520,18.194775,-3.9060626,19.98523,2.4255946,18.194775,20.0,39.55558633804321,20,30.633537,-1.7467885,-3.3342083,10.948996,,126
14.027515,0.006048082,127,20,24.891806,0.008290907,-13.146892,-2.9877203,1.8845779e-07,3.0,6.804117,-10.0,,,-229.12286,0.8658463,2540,18.194775,-2.9660974,19.98523,5.834011,18.194775,20.0,39.89702272415161,20,30.596813,-1.8041172,-3.3309133,5.7050085,,127
5.9795527,2.4803047,128,20,22.65606,5.279936e-05,-2.9503746,-2.9955158,1.8552461e-07,3.0,6.797675,1.5789474,,,-230.10242,1.0425553,2560,18.194775,-4.2157793,19.98523,3.0872028,18.194775,20.0,40.22048377990723,20,30.553236,-1.7976751,-3.338932,7.897177,,128
8.093162,0.016741546,129,20,29.839455,0.00021863554,9.9402485,-2.9841058,1.826594e-07,3.0,6.8077173,10.0,,,-233.19556,1.0064698,2580,18.194775,-2.9067917,19.98523,8.520562,18.194775,20.0,40.561888694763184,20,30.526857,-1.8077173,-3.3352897,0.6874022,,129
0.5243608,0.3025575,130,20,22.22373,6.1846295e-06,-3.6212523,-2.991698,1.798601e-07,3.0,6.759384,-5.7894735,,,-228.71997,1.0170155,2600,18.194775,-3.7698946,19.98523,2.8534973,18.194775,20.0,40.90494656562805,20,30.497797,-1.7593842,-3.3387127,8.274067,,130
7.500276,2.1139762,131,20,19.384136,1.9754126,-4.869342,-2.9970365,1.7712463e-07,3.0,6.76504,-1.5789474,,,-231.22021,1.0642006,2620,18.194775,-2.9300508,19.98523,2.4296136,18.194775,20.0,41.22372484207153,20,30.413507,-1.7650399,-3.3354955,11.029371,,131
6.9639645,0.0060535986,132,20,24.409267,0.60854083,-10.042133,-2.9886324,1.7445107e-07,3.0,6.766547,-10.0,,,-233.1842,0.8781247,2640,18.194775,-2.9832847,19.98523,5.7923985,18.194775,20.0,41.59593415260315,20,30.176792,-1.7665472,-3.3323689,5.767524,,132
6.0836883,0.5490868,133,20,28.234465,3.556082e-06,0.76417446,-2.9961338,1.718376e-07,3.0,6.7614126,5.7894735,,,-234.26788,0.972855,2660,18.194775,-3.3951313,19.98523,4.5010924,18.194775,20.0,41.976187229156494,20,30.154705,-1.7614126,-3.3338127,1.9202402,,133
6.369931,1.0283034,134,20,20.130304,0.9106747,-2.0593703,-2.9995046,1.6928244e-07,3.0,6.758491,-3.6842105,,,-235.63782,1.0536602,2680,18.194775,-3.0233219,19.98523,2.530479,18.194775,20.0,42.30349254608154,20,30.195126,-1.758491,-3.331751,10.06482,,134
12.321701,2.5287404,135,20,19.500502,2.111635,-2.5206947,-2.999295,1.6678383e-07,3.0,6.7997003,-0.5263158,,,-242.95953,1.0723712,2700,18.194775,-2.8955832,19.98523,2.5439293,18.194775,20.0,42.65101671218872,20,30.139376,-1.7997003,-3.3281481,10.638874,,135
8.207658,0.30147597,136,20,21.639029,1.322494,-5.2889795,-2.988117,1.6434014e-07,3.0,6.810053,-5.7894735,,,-246.16718,1.0258403,2720,18.194775,-2.8906765,19.98523,2.8245819,18.194775,20.0,43.006641149520874,20,29.960258,-1.8100529,-3.3244288,8.321231,,136
7.34284,2.105942,137,20,18.854555,1.2386483,-0.69577956,-2.9932287,1.6194979e-07,3.0,6.8139415,-1.5789474,,,-248.51001,1.077717,2740,18.194775,-2.9962568,19.98523,2.401517,18.194775,20.0,43.42892265319824,20,29.883705,-1.8139415,-3.3218737,11.029149,,137
18.193857,2.0891993,138,20,18.654732,2.3381038,0.037774682,-2.9852467,1.5961119e-07,3.0,6.8964047,-1.5789474,,,-261.70386,1.0803291,2760,18.194775,-2.9102235,19.98523,2.3773725,18.194775,20.0,43.77398920059204,20,29.827206,-1.8964047,-3.3183532,11.172473,,138
18.176178,2.0094364,139,20,23.732773,1.7389199,6.711123,-2.977441,1.5732289e-07,3.0,6.977554,2.631579,,,-274.88,0.992283,2780,18.194775,-2.944583,19.98523,3.4704437,18.194775,20.0,44.11989068984985,20,29.841549,-1.9775538,-3.3151119,6.1087756,,139
0.9832269,0.016511286,140,20,29.069132,2.5646386,12.192244,-2.9702568,1.5508344e-07,3.0,6.9347377,10.0,,,-270.86328,1.0040426,2800,18.194775,-3.5602968,19.98523,8.671612,18.194775,20.0,44.45234203338623,20,29.754892,-1.9347377,-3.3169494,0.68575984,,140
0.4952345,0.0059851236,141,20,23.99461,1.2353607e-11,-13.118847,-2.9772563,1.5289147e-07,3.0,6.8890676,-10.0,,,-266.35852,0.8713707,2820,18.194775,-4.261349,19.98523,5.922019,18.194775,20.0,44.87045383453369,20,29.710373,-1.8890676,-3.323731,5.7157626,,141
5.743159,2.087183,142,20,18.458813,0.0055591115,3.6486068,-2.984281,1.5074565e-07,3.0,6.8809977,-1.5789474,,,-267.10168,1.0709215,2840,18.194775,-4.223527,19.98523,2.387835,18.194775,20.0,45.25119209289551,20,29.648865,-1.8809977,-3.331023,11.190053,,142
1.3298743,0.13493782,143,20,22.02334,0.008091607,-5.649164,-2.976707,1.4864469e-07,3.0,6.842179,-6.8421054,,,-263.43158,0.9801431,2860,18.194775,-3.3147917,19.98523,3.051969,18.194775,20.0,45.62358617782593,20,29.39848,-1.8421788,-3.3304374,7.3751383,,143
7.3154507,2.4872031,144,20,18.691967,0.63360465,2.059484,-2.9827325,1.4658735e-07,3.0,6.845465,-0.5263158,,,-265.747,1.0620035,2880,18.194775,-3.0191972,19.98523,2.4986248,18.194775,20.0,45.936607837677,20,29.314255,-1.8454652,-3.3284423,10.622288,,144
1.7828119,0.53627706,145,20,27.370022,1.4101067,5.6122727,-2.9725282,1.4457244e-07,3.0,6.81055,5.7894735,,,-262.5298,0.9773789,2900,18.194775,-3.1341507,19.98523,4.5654573,18.194775,20.0,46.301002740859985,20,29.309956,-1.8105502,-3.326699,1.939933,,145
1.139911,0.0059758727,146,20,23.487467,5.6861536e-06,-11.252168,-2.9757094,1.4259878e-07,3.0,6.77171,-10.0,,,-258.66968,0.878226,2920,18.194775,-3.4813538,19.98523,5.8699684,18.194775,20.0,46.641791105270386,20,29.224361,-1.7717099,-3.327959,5.7368956,,146
5.8400655,0.5854724,147,20,20.08726,0.47805148,-5.8175573,-2.9824946,1.4066525e-07,3.0,6.7653728,-4.736842,,,-259.50977,1.0169786,2940,18.194775,-3.6378176,19.98523,2.64452,18.194775,20.0,46.97074103355408,20,29.087006,-1.7653728,-3.330943,8.999746,,147
7.1884108,0.016761532,148,20,28.324404,2.5260829e-06,6.3156395,-2.9852993,1.387708e-07,3.0,6.768231,10.0,,,-261.69818,1.0131147,2960,18.194775,-3.0284398,19.98523,8.630032,18.194775,20.0,47.35265898704529,20,29.015194,-1.7682309,-3.3288054,0.690791,,148
1.0422161,2.0387425,149,20,23.10682,2.142105,3.7142792,-2.99192,1.3691435e-07,3.0,6.7298017,2.631579,,,-257.74042,1.0209105,2980,18.194775,-3.5333567,19.98523,3.4853227,18.194775,20.0,48.084630250930786,20,29.006033,-1.7298017,-3.330192,5.8992143,,149
1.3426799,0.0060317637,150,20,23.112965,0.00010594568,-10.480978,-2.985019,1.3509491e-07,3.0,6.693887,-10.0,,,-254.08307,0.88905007,3000,18.194775,-3.3139362,19.98523,5.7964907,18.194775,20.0,48.981348752975464,20,28.905846,-1.6938872,-3.3299744,5.792881,,150
6.649955,1.020231,151,20,19.01204,0.32930326,-7.782995,-2.9916234,1.333115e-07,3.0,6.6935964,-3.6842105,,,-255.73303,1.0292108,3020,18.194775,-3.4732215,19.98523,2.5085745,18.194775,20.0,49.533095598220825,20,28.842869,-1.6935964,-3.3317034,9.83083,,151
6.8455987,0.13694745,152,20,21.27648,2.996776,-8.812124,-2.9914901,1.3156317e-07,3.0,6.694597,-6.8421054,,,-257.57867,0.99336225,3040,18.194775,-3.1642697,19.98523,3.009274,18.194775,20.0,50.01590895652771,20,28.71187,-1.6945968,-3.3304286,7.435391,,152
6.5544987,0.0061053643,153,20,22.639923,3.1422832,-12.001619,-2.997147,1.29849e-07,3.0,6.693681,-10.0,,,-259.13318,0.91612065,3060,18.194775,-3.2408922,19.98523,5.67889,18.194775,20.0,50.46385431289673,20,28.62105,-1.6936808,-3.3299122,5.9811273,,153
7.1304784,2.6800227,154,20,19.483843,0.0009750372,-0.95029867,-3.0036218,1.2816815e-07,3.0,6.6965175,0.5263158,,,-261.26367,1.0411263,3080,18.194775,-3.803913,19.98523,2.790178,18.194775,20.0,51.06601047515869,20,28.60578,-1.6965175,-3.3335793,9.121937,,154
18.183165,2.1051264,155,20,17.870876,2.3887978,-5.7539105,-2.9928412,1.265197e-07,3.0,6.770624,-1.5789474,,,-274.44678,1.0398328,3100,18.194775,-2.9102967,19.98523,2.4055746,18.194775,20.0,51.55210733413696,20,28.608353,-1.7706242,-3.3306065,10.737475,,155
7.3109465,0.5434322,156,20,26.564459,0.0016670544,10.530347,-2.9857821,1.2490284e-07,3.0,6.7740884,5.7894735,,,-276.7578,0.99561083,3120,18.194775,-3.023616,19.98523,4.601278,18.194775,20.0,52.10039925575256,20,28.49914,-1.7740884,-3.328402,1.9346802,,156
0.4952345,0.3016501,157,20,20.264393,2.4996432e-06,-1.6467924,-2.9886944,1.2331678e-07,3.0,6.734095,-5.7894735,,,-272.25293,1.0131238,3140,18.194775,-3.914661,19.98523,2.7982035,18.194775,20.0,52.55748414993286,20,28.455334,-1.7340951,-3.332207,8.19094,,157
18.175022,2.1057222,158,20,17.692654,2.392031,4.832177,-2.9931242,1.2176076e-07,3.0,6.806506,-1.5789474,,,-285.42798,1.039201,3160,18.194775,-2.8899493,19.98523,2.3999221,18.194775,20.0,53.00696325302124,20,28.52692,-1.8065062,-3.3293457,10.834266,,158
1.2410871,0.01677654,159,20,27.669842,0.9382487,4.7281313,-2.9861941,1.2023399e-07,3.0,6.7715034,10.0,,,-281.66907,1.018962,3180,18.194775,-3.437499,19.98523,8.758297,18.194775,20.0,53.559314012527466,20,28.366251,-1.7715034,-3.329797,0.6964096,,159
1.2160792,0.006076196,160,20,22.300837,2.395095e-05,-10.141323,-2.9923582,1.18735755e-07,3.0,6.736782,-10.0,,,-277.88513,0.92058647,3200,18.194775,-3.4290397,19.98523,5.722148,18.194775,20.0,54.06535720825195,20,28.338995,-1.7367821,-3.330389,6.038159,,160
7.309885,2.1171796,161,20,17.543713,0.06800346,-3.3492455,-2.9985507,1.17265365e-07,3.0,6.740342,-1.5789474,,,-280.19507,1.0310057,3220,18.194775,-3.40237,19.98523,2.408274,18.194775,20.0,54.721890687942505,20,28.232895,-1.7403421,-3.3313715,10.689183,,161
7.6177473,2.0382497,162,20,22.358677,0.33223152,3.5208058,-2.9916782,1.1582212e-07,3.0,6.7457576,2.631579,,,-282.81274,1.0232301,3240,18.194775,-2.9028642,19.98523,3.5171368,18.194775,20.0,55.2061562538147,20,28.112091,-1.7457576,-3.3285518,5.7534137,,162
1.3292147,0.30063653,163,20,19.953905,0.02931514,-8.40365,-2.9853287,1.1440535e-07,3.0,6.7125273,-5.7894735,,,-279.14197,1.0012319,3260,18.194775,-3.3035283,19.98523,2.8019562,18.194775,20.0,55.73464107513428,20,28.087082,-1.7125273,-3.3282824,8.133178,,163
6.115101,0.0060594724,164,20,21.952719,2.8388765,-12.514086,-2.9896023,1.13014416e-07,3.0,6.7088847,-10.0,,,-280.25708,0.9336093,3280,18.194775,-3.2025332,19.98523,5.6588573,18.194775,20.0,56.217633962631226,20,28.089424,-1.7088847,-3.3275273,6.136705,,164
5.365731,1.5638828,165,20,17.57821,0.030842584,-1.6794653,-2.9956443,1.1164868e-07,3.0,6.700744,-2.631579,,,-280.6228,1.0138116,3300,18.194775,-3.9644675,19.98523,2.3956008,18.194775,20.0,56.66005039215088,20,27.88697,-1.7007442,-3.33183,10.30876,,165
18.12896,2.103889,166,20,17.225435,2.376574,-4.2417135,-2.9922533,1.1030757e-07,3.0,6.7695894,-1.5789474,,,-293.75183,1.0262046,3320,18.194775,-2.8837721,19.98523,2.3870797,18.194775,20.0,57.112247705459595,20,27.877977,-1.7695894,-3.3290622,10.652542,,166
7.0721126,0.0060356623,167,20,21.656387,0.39483684,-9.741861,-2.9856648,1.08990484e-07,3.0,6.771401,-10.0,,,-295.82397,0.94255716,3340,18.194775,-2.9303718,19.98523,5.5701103,18.194775,20.0,57.5444815158844,20,27.821161,-1.7714009,-3.3265333,6.1647744,,167
6.3239017,0.2755611,168,20,26.45267,8.585627e-07,8.403911,-2.9915988,1.0769683e-07,3.0,6.768737,6.8421054,,,-297.14783,1.0116935,3360,18.194775,-3.3288748,19.98523,4.968033,18.194775,20.0,57.96784973144531,20,27.810665,-1.7687368,-3.3269286,1.3579959,,168
0.71013236,0.3038299,169,20,19.581587,7.2593175e-05,-7.421011,-2.9958947,1.0642608e-07,3.0,6.7328873,-5.7894735,,,-292.8579,1.0015209,3380,18.194775,-3.678698,19.98523,2.773483,18.194775,20.0,58.41956400871277,20,27.721859,-1.7328873,-3.3289852,8.140271,,169
6.879103,0.017009728,170,20,26.945562,1.4238728e-07,6.6872983,-2.9999983,1.0517771e-07,3.0,6.7337475,10.0,,,-294.73706,0.9948045,3400,18.194775,-3.1134794,19.98523,8.865214,18.194775,20.0,58.87620258331299,20,27.630993,-1.7337475,-3.3277261,0.68542993,,170
1.0078186,2.0671618,171,20,21.98674,1.8960805,4.967991,-3.0057633,1.0395115e-07,3.0,6.7002625,2.631579,,,-290.74487,1.0203537,3420,18.194775,-3.5711653,19.98523,3.5527549,18.194775,20.0,59.30898451805115,20,27.638567,-1.7002625,-3.3292558,5.6518264,,171
1.2057554,0.006120224,172,20,21.34713,1.6488208e-05,-13.936991,-2.999578,1.0274593e-07,3.0,6.668318,-10.0,,,-286.95068,0.9489595,3440,18.194775,-3.4513948,19.98523,5.548209,18.194775,20.0,59.78728246688843,20,27.555592,-1.6683178,-3.329872,6.208462,,172
5.6852684,1.5791188,173,20,17.260815,0.010062229,1.7137203,-3.0053396,1.0156155e-07,3.0,6.662635,-2.631579,,,-287.63586,1.0062522,3460,18.194775,-4.51927,19.98523,2.411653,18.194775,20.0,60.34139060974121,20,27.536224,-1.6626348,-3.3370795,10.275411,,173
2.3718505,2.6757255,174,20,18.483576,2.794388,-0.6489357,-3.002017,1.0039753e-07,3.0,6.637976,0.5263158,,,-285.0078,1.0262274,3480,18.194775,-3.1234934,19.98523,2.794388,18.194775,20.0,60.84502553939819,20,27.32605,-1.6379762,-3.335829,8.842475,,174
18.19325,2.1043806,175,20,16.858833,2.348905,1.0343767,-2.992487,9.9253405e-08,3.0,6.704006,-1.5789474,,,-298.20105,1.0148288,3500,18.194775,-2.9195514,19.98523,2.3945775,18.194775,20.0,61.509305238723755,20,27.354694,-1.7040062,-3.3333182,10.495861,,175
2.952512,0.006039085,176,20,21.083538,0.0032044186,-6.990169,-2.9862316,9.812872e-08,3.0,6.6826906,-10.0,,,-296.15356,0.95567995,3520,18.194775,-3.03863,19.98523,5.499772,18.194775,20.0,62.30034303665161,20,27.311403,-1.6826906,-3.3315735,6.227865,,176
7.172312,0.30260742,177,20,19.2418,2.712731,-10.366394,-2.991863,9.7023076e-08,3.0,6.685457,-5.7894735,,,-298.32593,0.9916739,3540,18.194775,-3.0955994,19.98523,2.7755966,18.194775,20.0,63.191197872161865,20,27.286324,-1.6854572,-3.330527,8.044523,,177
6.6171403,0.54889727,178,20,25.235844,2.0452728e-06,7.5285454,-2.9957886,9.593599e-08,3.0,6.685073,5.7894735,,,-299.943,1.041289,3560,18.194775,-3.418243,19.98523,4.668897,18.194775,20.0,64.06272268295288,20,27.179129,-1.6850729,-3.331082,1.9432842,,178
0.8516356,2.5262556,179,20,17.141575,0.13576925,0.6111866,-2.998312,9.486706e-08,3.0,6.6524844,-0.5263158,,,-295.79468,1.0186027,3580,18.194775,-3.6252403,19.98523,2.5369809,18.194775,20.0,64.92777824401855,20,27.068146,-1.6524844,-3.3325315,9.92657,,179
9.192246,0.01683829,180,20,26.376493,0.020000456,13.329672,-2.9898684,9.3815906e-08,3.0,6.6665936,10.0,,,-299.98682,0.9838648,3600,18.194775,-3.0027623,19.98523,8.919335,18.194775,20.0,65.83652067184448,20,27.066448,-1.6665936,-3.3306108,0.68995446,,180
0.4952345,0.0060941894,181,20,20.799679,1.0759147e-12,-12.836703,-2.995315,9.278213e-08,3.0,6.6324973,-10.0,,,-295.48206,0.96088976,3620,18.194775,-4.6971254,19.98523,5.4813824,18.194775,20.0,66.81690096855164,20,27.071754,-1.6324973,-3.3383155,6.2720757,,181
5.738249,2.0569088,182,20,21.306305,1.293941e-05,8.250566,-3.000791,9.176535e-08,3.0,6.6275845,2.631579,,,-296.22034,1.0306238,3640,18.194775,-4.0549707,19.98523,3.5374439,18.194775,20.0,67.68241548538208,20,26.956116,-1.6275845,-3.342503,5.6498103,,182
