BoundBonus,ReturnMax,MountainCar_mu0_higher,BoundMISE,DenMISELogLast,TimestepsSoFar,MountainCar_std1_higher,IWMax,MountainCar_mu1_higher,DenMISELogFirst,AvgEpLen,Regret/t,IWFirstEpisode,Iteration,MinEpLen,Bound,ActionIn1,TimeElapsed,Delta,ReturnLastEpisode,IWMin,IWLastEpisode,ReturnAbsMax,NumTrajectories,GridSize,ReturnMin,IWMean,ReturnMean,NumTrainableParams,DenMISEMeanLog,Regret,ReturnStepMax,MountainCar_std0_higher
37.32602,16.949203,0.75,-1.438506,-3.9528608,249651,3.0,35.659992,10.0,-4.00148,475.5257142857143,5.6828027,0.004498618,525,171,35.887512,13.865629,356.8647835254669,5.3795888e-09,-0.83733505,,1.7754433e-24,16.949203,525,81,-13.818892,0.97763836,-0.6828027,,-4.362359,2983.4714,98.95467,0.14999999
38.73285,16.949203,0.75,-3.0503435,-4.936451,250151,3.0,22.468288,5.0,-4.003374,475.5722433460076,5.6867795,0.5890353,526,171,35.682507,4.669285,357.69452929496765,5.359153e-09,-2.774578,,1.1494145,16.949203,526,81,-13.818892,1.0322111,-0.68677944,,-4.3635216,2991.246,98.95467,0.14999999
35.830936,16.949203,0.25,-0.22629453,-4.2901874,250651,3.0,18.978027,,-4.0041547,475.61859582542695,5.6914396,4.0686994,527,171,35.60464,-1.355511,358.67259216308594,5.338834e-09,-3.1426241,,0.0051962375,16.949203,527,81,-13.818892,0.84675545,-0.6914395,,-4.3633413,2999.3887,98.95467,0.14999999
36.72333,16.949203,-0.75,-1.1374563,-3.9971476,251151,3.0,28.710136,-10.0,-3.9983594,475.66477272727275,5.6906466,1.5462733e-16,528,171,35.585876,-11.862684,359.8126130104065,5.31863e-09,-0.27284887,,1.0138142e-11,16.949203,528,81,-13.818892,1.073119,-0.69064665,,-4.3629494,3004.6614,98.95467,0.14999999
35.761566,16.949203,-0.25,-0.23561743,-4.3751903,251651,3.0,31.969398,-10.0,-4.0002513,475.710775047259,5.691409,8.1655674e-07,529,171,35.525948,-13.426292,360.8523976802826,5.2985407e-09,-1.0940118,,0.17704627,16.949203,529,81,-13.818892,1.0473654,-0.6914092,,-4.362862,3010.7554,98.95467,0.14999999
35.22062,16.949203,-0.25,0.30036494,-5.010738,252151,3.0,17.852894,5.0,-4.00214,475.7566037735849,5.6901245,6.343508e-06,530,171,35.520985,7.4238596,361.85966753959656,5.2785647e-09,-0.010623085,,1.8338733e-07,16.949203,530,81,-13.818892,1.0248321,-0.69012475,,-4.3640227,3015.766,98.95467,0.14999999
35.792294,16.949203,-0.75,-0.27879354,-3.931986,252651,3.0,19.83629,5.0,-4.004025,475.8022598870057,5.6876435,1.2057794e-15,531,171,35.5135,3.8908849,363.0982174873352,5.2587024e-09,0.62733364,,0.0001609968,16.949203,531,81,-13.818892,0.9179877,-0.68764365,,-4.3631783,3020.1387,98.95467,0.14999999
37.534916,16.949203,0.75,-2.120119,-3.9467916,253151,3.0,21.334238,-5.0,-4.0059066,475.84774436090225,5.6870356,2.424374,532,171,35.414795,-3.1222637,364.7130024433136,5.238951e-09,-0.36426815,,6.404561e-14,16.949203,532,81,-13.818892,0.9530205,-0.68703574,,-4.362562,3025.503,98.95467,0.14999999
35.441086,16.949203,0.25,-0.029055526,-4.2801933,253651,3.0,18.959146,5.0,-4.0032377,475.89305816135084,5.6914067,0.5002549,533,171,35.41203,3.800611,365.9580841064453,5.2193116e-09,-3.0167196,,8.035592e-05,16.949203,533,81,-13.818892,0.9515548,-0.6914066,,-4.3625126,3033.5198,98.95467,0.14999999
39.697342,16.949203,1.0,-4.3018484,-3.9814522,254151,3.0,51.477615,-10.0,-4.004174,475.938202247191,5.690766,0.0012789431,534,171,35.395493,-8.235516,366.8740711212158,5.199782e-09,-0.34914863,,2.9595153e-08,16.949203,534,81,-13.818892,0.90115947,-0.69076574,,-4.361905,3038.869,98.95467,0.14999999
34.523293,16.949203,-1.0,0.8493881,-4.3474436,254651,3.0,42.05684,10.0,-4.0060425,475.98317757009346,5.6947985,1.9742609e-24,535,171,35.37268,17.090523,367.94858598709106,5.180362e-09,-2.8482633,,,16.949203,535,81,-13.818892,1.1010628,-0.69479835,,-4.362108,3046.717,98.95467,0.14999999
33.486946,16.949203,-0.75,2.3454535,-7.962926,254831,3.0,27.782322,10.0,-4.00791,475.4309701492537,5.6669993,9.262284e-18,536,171,35.8324,6.6798816,368.8460397720337,5.1610503e-09,14.205535,,27.782322,16.949203,536,81,-13.818892,1.0326085,-0.6669992,,-4.3686776,3037.5117,98.95467,0.14999999
35.596226,16.949203,0.25,-0.2803887,-4.056481,255229,3.0,29.329552,-10.0,-4.0097737,475.28677839851025,5.6651044,0.06493925,537,171,35.315838,-10.42682,369.9794092178345,5.141846e-09,0.35043192,,7.12522e-18,16.949203,537,81,-13.818892,1.0455945,-0.66510457,,-4.3680606,3042.1611,98.95467,0.14999999
32.241734,16.949203,0.25,3.0068128,-4.313448,255729,3.0,25.521105,10.0,-4.011513,475.3327137546468,5.665107,0.0038596308,538,171,35.248547,14.267656,370.94572138786316,5.1227493e-09,-0.6663117,,3.0311287e-10,16.949203,538,81,-13.818892,1.092659,-0.66510683,,-4.367898,3047.8274,98.95467,0.14999999
36.336536,16.949203,-0.75,-1.0852369,-5.2048006,256229,3.0,20.665195,,-4.0133634,475.3784786641929,5.663938,9.889875e-15,539,171,35.2513,-4.399647,372.20157051086426,5.1037587e-09,-0.035061922,,8.183232e-11,16.949203,539,81,-13.818892,0.95688266,-0.6639379,,-4.3693047,3052.8625,98.95467,0.14999999
35.431053,16.949203,-0.25,-0.17945549,-4.2322173,256729,3.0,18.806189,-5.0,-4.015217,475.4240740740741,5.665745,2.6385598e-05,540,171,35.2516,-3.227209,373.59724855422974,5.084873e-09,-1.6396377,,0.0010223151,16.949203,540,81,-13.818892,0.9016128,-0.6657448,,-4.369145,3059.5022,98.95467,0.14999999
35.25807,16.949203,-0.25,-0.19165383,-4.011109,257229,3.0,19.363884,,-4.017067,475.4695009242144,5.6645403,5.232127e-05,541,171,35.066418,-2.0423527,374.91070222854614,5.066092e-09,-0.013993194,,1.2096343,16.949203,541,81,-13.818892,0.98535335,-0.66454005,,-4.3686776,3064.516,98.95467,0.14999999
35.38588,16.949203,0.25,-0.31637165,-3.9434614,257729,3.0,19.15636,-5.0,-4.0189137,475.51476014760146,5.6646514,2.0862088,542,171,35.069508,-4.9350953,376.43499875068665,5.0474154e-09,-0.7248131,,2.5966385e-06,16.949203,542,81,-13.818892,1.0516535,-0.6646513,,-4.3679347,3070.241,98.95467,0.14999999
37.908974,16.949203,0.75,-2.844112,-4.0122066,258229,3.0,23.474714,,-4.0169153,475.5598526703499,5.6641817,4.851637,543,171,35.06486,0.7722939,377.97252583503723,5.028842e-09,-0.40977567,,0.15182266,16.949203,543,81,-13.818892,1.0591433,-0.66418195,,-4.367201,3075.651,98.95467,0.14999999
32.09708,16.949203,-0.25,2.8819754,-4.644171,258729,3.0,25.07658,10.0,-4.00986,475.6047794117647,5.672406,4.8915112e-08,544,171,34.979057,7.6685343,379.1197655200958,5.0103703e-09,-5.1381145,,2.0705536e-18,16.949203,544,81,-13.818892,1.0577904,-0.672406,,-4.36762,3085.7888,98.95467,0.14999999
36.509007,16.949203,0.75,-1.6183974,-3.904557,259229,3.0,30.49412,-10.0,-4.0116963,475.64954128440365,5.671439,0.07660074,545,171,34.89061,-10.675908,380.58786725997925,4.9920006e-09,-0.14532183,,3.5933695e-16,16.949203,545,81,-13.818892,0.7273693,-0.67143893,,-4.366688,3090.934,98.95467,0.14999999
36.491447,16.949203,-1.0,-1.6109459,-4.5571985,259729,3.0,30.85537,2.5,-4.013389,475.6941391941392,5.674298,1.0484877e-21,546,171,34.8805,-0.015716791,381.9454915523529,4.9737316e-09,-2.2323685,,1.5073491e-34,16.949203,546,81,-13.818892,0.96710384,-0.67429775,,-4.3675504,3098.1665,98.95467,0.14999999
35.876778,16.949203,0.5,-1.0042001,-4.5563765,260229,3.0,18.900848,-2.5,-4.0152187,475.73857404021936,5.677028,18.006775,547,171,34.872578,2.3684769,383.4288430213928,4.955563e-09,-2.1679227,,8.22455e-24,16.949203,547,81,-13.818892,1.0658097,-0.67702836,,-4.367979,3105.3345,98.95467,0.14999999
33.927376,16.949203,,0.88709307,-4.003732,260729,3.0,18.036137,7.5,-3.9846566,475.78284671532845,5.678241,0.0008685453,548,171,34.81447,9.4996395,385.0284504890442,4.9374935e-09,-1.3414748,,0.0012761975,16.949203,548,81,-13.818892,0.99493295,-0.67824084,,-4.3672113,3111.676,98.95467,0.14999999
35.579,16.949203,-0.5,-0.77431077,-3.975726,261229,3.0,29.213722,-10.0,-3.986478,475.8269581056466,5.677149,4.448883e-11,549,171,34.804688,-14.372783,386.4967107772827,4.9195226e-09,-0.07886235,,3.7680323e-12,16.949203,549,81,-13.818892,1.2512376,-0.67714906,,-4.366523,3116.755,98.95467,0.14999999
35.507397,16.949203,0.5,-0.76610905,-5.16837,261729,3.0,18.88339,5.0,-3.988298,475.8709090909091,5.6777086,2.1445463,550,171,34.741287,6.637363,387.80061078071594,4.9016498e-09,-0.9848335,,5.911018e-21,16.949203,550,81,-13.818892,0.8457091,-0.6777085,,-4.367555,3122.7397,98.95467,0.14999999
32.465485,16.949203,-0.75,2.257224,-3.9542084,262229,3.0,27.151379,10.0,-3.9862227,475.9147005444646,5.6771474,9.0635445e-18,551,171,34.72271,7.762353,389.12492418289185,4.883874e-09,-0.36858058,,3.827518e-11,16.949203,551,81,-13.818892,1.0247098,-0.6771475,,-4.3670964,3128.1084,98.95467,0.14999999
34.72567,16.949203,,-0.054222446,-3.8843436,262729,3.0,19.343475,-2.5,-3.9880362,475.9583333333333,5.677565,0.057542976,552,171,34.671448,-2.4980109,390.4204738140106,4.8661946e-09,-0.9077516,,2.472921e-06,16.949203,552,81,-13.818892,0.9520174,-0.6775653,,-4.3661995,3134.016,98.95467,0.14999999
35.7544,16.949203,-0.75,-1.1261586,-3.9777882,263229,3.0,21.209452,-5.0,-3.9897418,476.001808318264,5.6763406,4.88005e-15,553,171,34.62824,-4.171851,391.9355745315552,4.8486113e-09,-0.00025903038,,5.5766017e-05,16.949203,553,81,-13.818892,0.9763336,-0.6763405,,-4.3655972,3139.0164,98.95467,0.14999999
34.62875,16.949203,,-0.05899177,-4.1599913,263729,3.0,18.164185,-7.5,-3.9915485,476.04512635379064,5.6776257,0.0072748354,554,171,34.56976,-8.221327,392.77966713905334,4.831123e-09,-1.3882087,,1.751249e-06,16.949203,554,81,-13.818892,0.97827744,-0.6776254,,-4.365283,3145.4045,98.95467,0.14999999
32.135353,16.949203,-0.5,2.396241,-4.0691924,264229,3.0,20.72097,10.0,-3.9933388,476.0882882882883,5.677841,2.657749e-12,555,171,34.531593,9.51868,393.63368105888367,4.8137294e-09,-0.79728216,,2.3932516e-17,16.949203,555,81,-13.818892,0.90288514,-0.677841,,-4.3648033,3151.2017,98.95467,0.14999999
33.283928,16.949203,-1.0,1.1550639,-3.9892802,264534,3.0,40.38708,10.0,-3.995139,475.78057553956836,5.668686,1.9528536e-24,556,171,34.43899,5.285635,394.42058753967285,4.796429e-09,4.4123054,,5.9753165e-05,16.949203,556,81,-13.818892,1.0558625,-0.66868603,,-4.3643174,3151.7896,98.95467,0.14999999
32.677105,16.949203,0.5,1.6981716,-4.176519,265034,3.0,24.685095,10.0,-3.9969358,475.82405745062835,5.670637,0.016551867,557,171,34.375275,7.733567,395.30595660209656,4.779222e-09,-1.7552806,,3.3860205e-20,16.949203,557,81,-13.818892,1.070608,-0.6706369,,-4.363914,3158.5447,98.95467,0.14999999
35.943047,16.949203,-1.0,-1.5943263,-4.039463,265534,3.0,28.250029,-7.5,-3.9987,475.8673835125448,5.6730385,2.6373546e-22,558,171,34.34872,-7.932117,396.1267559528351,4.762108e-09,-2.010811,,1.5370989e-31,16.949203,558,81,-13.818892,0.8499531,-0.6730386,,-4.363228,3165.5557,98.95467,0.14999999
34.30071,16.949203,,0.030989407,-4.9407964,266034,3.0,17.283215,2.5,-4.00049,475.91055456171733,5.676078,0.028755551,559,171,34.3317,1.9489996,396.95596170425415,4.745085e-09,-2.3718784,,5.765438e-14,16.949203,559,81,-13.818892,0.9595711,-0.67607766,,-4.3645496,3172.9275,98.95467,0.14999999
35.80554,16.949203,0.75,-1.5744668,-3.9619815,266534,3.0,35.09395,10.0,-4.0022264,475.9535714285714,5.6748724,0.0045019765,560,171,34.23107,10.603563,397.8782870769501,4.7281534e-09,-0.0009820166,,2.9593689e-06,16.949203,560,81,-13.818892,0.989448,-0.67487216,,-4.363915,3177.9285,98.95467,0.14999999
36.351894,16.949203,-1.0,-2.12817,-4.1590457,267034,3.0,30.691463,-2.5,-4.0040026,475.9964349376114,5.677807,2.1045854e-21,561,171,34.223724,-1.1741145,398.73912143707275,4.711313e-09,-2.3211482,,6.92368e-31,16.949203,561,81,-13.818892,1.0779757,-0.67780674,,-4.363594,3185.2495,98.95467,0.14999999
39.01877,16.949203,1.0,-4.8054857,-4.22274,267534,3.0,36.008842,-7.5,-4.005783,476.0391459074733,5.6797647,0.010227911,562,171,34.213284,-7.237693,400.1455683708191,4.6945616e-09,-1.7783141,,6.9114677e-37,16.949203,562,81,-13.818892,0.9631464,-0.6797649,,-4.3632326,3192.0278,98.95467,0.14999999
34.72573,16.949203,-0.5,-0.5134777,-4.2596025,268034,3.0,18.578583,2.5,-4.007543,476.0817051509769,5.68331,1.4211906e-09,563,171,34.212254,5.688835,401.55834889411926,4.677899e-09,-2.6757596,,3.4135947e-19,16.949203,563,81,-13.818892,1.059919,-0.68331015,,-4.363144,3199.7036,98.95467,0.14999999
34.393635,16.949203,-0.25,-0.22183935,-3.9026372,268446,3.0,31.582499,-10.0,-4.0093174,475.968085106383,5.6812572,8.23993e-07,564,171,34.171795,-11.027389,402.96569299697876,4.6613255e-09,0.47468868,,1.5146902e-07,16.949203,564,81,-13.818892,1.0043833,-0.681257,,-4.3622365,3204.229,98.95467,0.14999999
35.020336,16.949203,0.5,-0.85301113,-4.2314467,268946,3.0,31.213211,-10.0,-4.011089,476.01061946902655,5.6809525,0.2829507,565,171,34.167324,-9.975201,404.0150258541107,4.64484e-09,-0.50927615,,1.2678319e-08,16.949203,565,81,-13.818892,1.0254629,-0.6809526,,-4.362021,3209.7383,98.95467,0.14999999
33.841717,16.949203,-0.25,0.31956124,-4.2267246,269446,3.0,17.768507,5.0,-4.0123568,476.0530035335689,5.6811876,6.4086503e-06,566,171,34.161278,5.2539644,405.25281381607056,4.6284416e-09,-0.8138528,,1.9731192e-10,16.949203,566,81,-13.818892,1.0229943,-0.6811874,,-4.3617597,3215.552,98.95467,0.14999999
34.39061,16.949203,0.25,-0.23125462,-3.925068,269946,3.0,18.907736,,-4.014122,476.0952380952381,5.680675,4.1094565,567,171,34.159355,-0.50108516,406.32513785362244,4.61213e-09,-0.39061803,,0.00045953866,16.949203,567,81,-13.818892,0.86361605,-0.6806749,,-4.3609624,3220.9426,98.95467,0.14999999
34.745274,16.949203,-0.5,-0.62698114,-3.9769065,270446,3.0,18.574646,-2.5,-4.008662,476.13732394366195,5.679633,2.8828184e-09,568,171,34.118294,-3.4008663,407.5124487876892,4.595904e-09,-0.088895194,,0.00064095244,16.949203,568,81,-13.818892,1.0142848,-0.6796331,,-4.360537,3226.0315,98.95467,0.14999999
31.288286,16.949203,0.25,2.8182685,-3.9948134,270946,3.0,25.359789,10.0,-4.0104213,476.1792618629174,5.678969,0.0038554186,569,171,34.106556,13.948342,408.76715660095215,4.579764e-09,-0.30164763,,4.0535446e-07,16.949203,569,81,-13.818892,1.0975409,-0.6789687,,-4.3598833,3231.3333,98.95467,0.14999999
35.263145,16.949203,-0.75,-1.1703658,-4.9267235,271118,3.0,28.639923,-10.0,-4.012171,475.6456140350877,5.648327,1.5677802e-16,570,171,34.09278,-7.4139814,409.7447006702423,4.5637085e-09,16.786905,,6.4802206e-24,16.949203,570,81,-13.818892,1.1054381,-0.6483269,,-4.3607297,3219.5464,98.95467,0.14999999
37.21927,16.949203,0.75,-3.1633248,-4.0995736,271618,3.0,21.713676,2.5,-4.0139236,475.6882661996497,5.6493816,2.4013348,571,171,34.055943,0.5586461,410.93938660621643,4.5477377e-09,-1.2505842,,2.7237811e-24,16.949203,571,81,-13.818892,1.0967041,-0.64938164,,-4.3601136,3225.7969,98.95467,0.14999999
39.00428,16.949203,1.0,-4.983789,-4.2653174,272118,3.0,33.730698,-2.5,-4.0114765,475.7307692307692,5.6532845,0.08164958,572,171,34.020493,-7.0258293,412.15324354171753,4.5318505e-09,-2.8818529,,9.475057,16.949203,572,81,-13.818892,1.0717034,-0.65328455,,-4.3597975,3233.6787,98.95467,0.14999999
34.31643,16.949203,-0.75,-0.29538777,-4.403137,272618,3.0,19.592154,5.0,-4.0130806,475.7731239092496,5.6589484,1.2167486e-15,573,171,34.02104,-2.7000887,413.39289116859436,4.516046e-09,-3.8986547,,7.075845e-32,16.949203,573,81,-13.818892,0.9259407,-0.6589483,,-4.3597775,3242.5774,98.95467,0.14999999
34.253853,16.949203,0.25,-0.29225788,-3.9836762,273118,3.0,29.317148,-10.0,-4.0148244,475.81533101045295,5.6586137,0.06526807,574,171,33.961594,-14.402416,414.35177993774414,4.5003246e-09,-0.4668838,,1.248216e-05,16.949203,574,81,-13.818892,1.0238475,-0.65861374,,-4.359263,3248.0442,98.95467,0.14999999
31.104618,16.949203,-0.25,2.8579998,-5.6781926,273618,3.0,24.95823,10.0,-4.0164514,475.8573913043478,5.6580048,4.9238523e-08,575,171,33.962616,8.115278,415.27579617500305,4.4846855e-09,-0.3083327,,1.2080025e-16,16.949203,575,81,-13.818892,1.0653967,-0.6580046,,-4.3615346,3253.3525,98.95467,0.14999999
35.009247,16.949203,-1.0,-1.0729287,-3.949249,274118,3.0,29.417849,5.0,-4.018189,475.89930555555554,5.6569424,2.6116648e-22,576,171,33.936317,9.289029,416.2548768520355,4.469127e-09,-0.04629596,,1.2830861e-10,16.949203,576,81,-13.818892,0.9809933,-0.6569426,,-4.360727,3258.399,98.95467,0.14999999
33.9518,16.949203,0.25,-0.032772116,-4.4782777,274372,3.0,18.863173,5.0,-4.019923,475.51473136915075,5.646246,0.50867194,577,171,33.91903,14.540496,417.15313935279846,4.4536494e-09,5.515135,,4.485518e-16,16.949203,577,81,-13.818892,0.9605717,-0.6462457,,-4.360984,3257.8838,98.95467,0.14999999
30.38996,16.949203,0.25,3.8436508,-5.207577,274553,3.0,24.654852,10.0,-4.020774,475.0051903114187,5.6184287,0.0038955396,578,171,34.233612,11.662844,418.27706575393677,4.4382524e-09,15.432049,,20.288116,16.949203,578,81,-13.818892,1.1425897,-0.6184286,,-4.36253,3247.4517,98.95467,0.14999999
34.06561,16.949203,-0.25,-0.19250926,-4.2980227,274938,3.0,18.58572,-2.5,-4.0224957,474.8497409326425,5.6139736,5.291495e-05,579,171,33.8731,-5.1041794,419.4709541797638,4.4229345e-09,1.9609959,,3.3989618e-05,16.949203,579,81,-13.818892,0.9053522,-0.6139736,,-4.362195,3250.4907,98.95467,0.14999999
34.935505,16.949203,0.5,-1.0595788,-3.9941356,275438,3.0,19.89391,-5.0,-4.0242214,474.89310344827584,5.613055,9.1263075,580,171,33.875927,-4.919336,420.6177954673767,4.4076964e-09,-0.08116933,,0.0011303847,16.949203,580,81,-13.818892,1.1750869,-0.613055,,-4.361735,3255.5718,98.95467,0.14999999
31.576666,16.949203,0.5,2.2064521,-3.9911056,275938,3.0,23.924246,10.0,-4.010331,474.93631669535284,5.6136875,0.016775075,581,171,33.78312,8.348454,421.79267597198486,4.3925366e-09,-0.9804584,,3.1465912e-05,16.949203,581,81,-13.818892,1.0725601,-0.6136874,,-4.3608146,3261.5522,98.95467,0.14999999
31.750563,16.949203,,2.0066736,-3.9236662,276438,3.0,24.47025,10.0,-4.012022,474.97938144329896,5.6143894,5.5177334e-05,582,171,33.757236,13.741696,422.92388248443604,4.377455e-09,-1.0221553,,0.24792139,16.949203,582,81,-13.818892,1.0115834,-0.61438924,,-4.3599577,3267.5745,98.95467,0.14999999
34.904076,16.949203,-0.75,-1.1652519,-5.0270967,276666,3.0,18.974396,-2.5,-4.0137386,474.5557461406518,5.5968103,9.951676e-15,583,171,33.738823,-5.619087,423.55802750587463,4.362451e-09,9.634108,,2.8362182e-10,16.949203,583,81,-13.818892,0.9877829,-0.59681034,,-4.3610992,3262.9404,98.95467,0.14999999
34.576065,16.949203,0.5,-0.8653894,-4.104714,277166,3.0,17.973421,2.5,-4.0154524,474.5993150684931,5.5980067,8.889105,584,171,33.710674,3.4201639,424.5307981967926,4.3475237e-09,-1.29544,,6.896368e-17,16.949203,584,81,-13.818892,0.80284214,-0.5980066,,-4.3606944,3269.2358,98.95467,0.14999999
39.711334,16.949203,1.0,-5.9945097,-3.989505,277666,3.0,35.19802,2.5,-4.002057,474.64273504273507,5.5981426,0.0399194,585,171,33.716824,5.2825766,425.7923855781555,4.332673e-09,-0.67754227,,0.024389612,16.949203,585,81,-13.818892,1.1902744,-0.5981426,,-4.360406,3274.9133,98.95467,0.14999999
33.939816,16.949203,0.25,-0.31292334,-4.4695225,278166,3.0,19.022318,-5.0,-4.003697,474.6860068259386,5.6042047,2.0547037,586,171,33.626892,-0.7357803,426.78390645980835,4.3178985e-09,-4.150519,,2.3305547e-06,16.949203,586,81,-13.818892,1.0253589,-0.60420465,,-4.360299,3284.064,98.95467,0.14999999
41.627953,16.949203,1.0,-7.9982605,-3.9922771,278666,3.0,68.01339,10.0,-4.0019016,474.72913117546847,5.6032505,7.5708886e-05,587,171,33.629692,7.778066,428.081271648407,4.3031987e-09,-0.04418082,,1.100801e-09,16.949203,587,81,-13.818892,1.1505623,-0.6032506,,-4.359643,3289.1082,98.95467,0.14999999
32.26651,16.949203,-1.0,1.3546792,-4.2705903,279166,3.0,39.76342,10.0,-4.0036035,474.7721088435374,5.607811,1.9694544e-24,588,171,33.62119,8.492951,429.41241693496704,4.2885744e-09,-3.2848213,,3.9148913e-31,16.949203,588,81,-13.818892,1.0675789,-0.60781115,,-4.3592944,3297.393,98.95467,0.14999999
35.280308,16.949203,-1.0,-1.6615727,-4.03319,279666,3.0,50.654705,-10.0,-4.005303,474.81494057724956,5.608836,3.3250617e-23,589,171,33.618736,-11.2935705,430.3801257610321,4.274025e-09,-1.2114729,,5.976661e-09,16.949203,589,81,-13.818892,0.86043245,-0.608836,,-4.3586564,3303.6045,98.95467,0.14999999
35.84177,16.949203,0.75,-2.2200363,-4.4708557,280166,3.0,21.477516,-5.0,-4.006999,474.8576271186441,5.610861,2.427024,590,171,33.621735,-0.31716454,431.2226023674011,4.259549e-09,-1.8033632,,5.419848e-29,16.949203,590,81,-13.818892,0.9796638,-0.61086065,,-4.359114,3310.4077,98.95467,0.14999999
34.2127,16.949203,-0.5,-0.671294,-4.007538,280666,3.0,19.697672,-7.5,-4.0045877,474.9001692047377,5.6121197,3.6170353e-10,591,171,33.541405,-13.012192,432.13995265960693,4.245147e-09,-1.3548285,,2.3244037e-12,16.949203,591,81,-13.818892,1.0586047,-0.61211944,,-4.358567,3316.7627,98.95467,0.14999999
31.231127,16.949203,-0.5,2.3027632,-4.7600017,281166,3.0,20.796398,10.0,-4.006278,474.94256756756755,5.6118784,2.6923624e-12,592,171,33.53389,9.568514,433.66063952445984,4.230817e-09,-0.46933925,,1.8110322e-11,16.949203,592,81,-13.818892,0.8896003,-0.6118783,,-4.3591604,3322.232,98.95467,0.14999999
33.550446,16.949203,,-0.06197366,-4.308335,281486,3.0,29.645231,-10.0,-4.007966,474.681281618887,5.6072454,0.00092622434,593,171,33.488472,-12.163243,434.6640751361847,4.2165595e-09,2.1352763,,4.9633823e-18,16.949203,593,81,-13.818892,0.9921346,-0.6072456,,-4.359274,3325.0967,98.95467,0.14999999
33.47791,16.949203,-0.5,-0.047066107,-4.573666,281986,3.0,17.712286,5.0,-4.0096493,474.7239057239057,5.606353,3.5305048e-10,594,171,33.430843,8.722569,435.89719223976135,4.2023744e-09,-0.07677201,,3.8507017e-07,16.949203,594,81,-13.818892,0.9532119,-0.60635257,,-4.3596697,3330.1733,98.95467,0.14999999
33.121777,16.949203,,0.28973618,-3.9366832,282325,3.0,18.838184,5.0,-4.0113316,474.4957983193277,5.600525,0.007206103,595,171,33.411514,1.2489859,436.8463776111603,4.1882604e-09,2.8610778,,0.39122713,16.949203,595,81,-13.818892,0.9951055,-0.600525,,-4.3590484,3332.3125,98.95467,0.14999999
31.327402,16.949203,-0.75,2.070098,-3.9919126,282825,3.0,26.316483,10.0,-4.0129986,474.53859060402687,5.599539,9.309537e-18,596,171,33.3975,7.2412496,438.36684250831604,4.174218e-09,-0.012784599,,1.0057321e-05,16.949203,596,81,-13.818892,1.0270482,-0.5995388,,-4.3584523,3337.3252,98.95467,0.14999999
33.433895,16.949203,,-0.05769532,-4.0123897,283156,3.0,19.580212,-5.0,-4.014675,474.29815745393637,5.595141,0.029683208,597,171,33.3762,-1.1248286,439.69749641418457,4.160246e-09,2.0259824,,1.3109438e-09,16.949203,597,81,-13.818892,0.98503155,-0.59514093,,-4.3578463,3340.299,98.95467,0.14999999
35.103905,16.949203,0.75,-1.7696505,-3.99467,283656,3.0,31.260704,-10.0,-4.016299,474.3411371237458,5.594148,0.076954104,598,171,33.334255,-4.5691433,440.86185693740845,4.1463433e-09,-0.0013248436,,4.2393728e-07,16.949203,598,81,-13.818892,0.79078275,-0.594148,,-4.3572774,3345.3005,98.95467,0.14999999
33.41102,16.949203,-0.25,-0.09550525,-4.1084485,284156,3.0,18.907839,2.5,-4.017841,474.3839732888147,5.5965977,2.5994272e-05,599,171,33.315514,0.69383395,441.8023090362549,4.132511e-09,-2.0614197,,2.2804612e-10,16.949203,599,81,-13.818892,1.0237465,-0.59659743,,-4.3572254,3352.3618,98.95467,0.14999999
35.25697,16.949203,-1.0,-1.982111,-3.98637,284656,3.0,30.854486,,-4.019509,474.4266666666667,5.5962486,2.1249955e-21,600,171,33.274857,-4.6975536,442.5082862377167,4.118747e-09,-0.3872083,,0.0073748804,16.949203,600,81,-13.818892,1.0359215,-0.59624845,,-4.356581,3357.749,98.95467,0.14999999
29.552656,16.949203,0.25,3.7129748,-4.7518864,285156,3.0,24.076317,10.0,-4.0211744,474.4692179700499,5.59904,0.0038971002,601,171,33.265633,13.739374,443.67260789871216,4.105052e-09,-2.2738984,,1.0122826e-21,16.949203,601,81,-13.818892,1.1260526,-0.59904,,-4.3572016,3365.023,98.95467,0.14999999
30.789522,16.949203,,2.6300626,-4.9694715,285390,3.0,24.156815,10.0,-4.0228305,474.06976744186045,5.583249,5.5776974e-05,602,171,33.419586,9.832553,444.61379313468933,4.091426e-09,8.90701,,21.227112,16.949203,602,81,-13.818892,1.0459789,-0.58324915,,-4.3580294,3361.116,98.95467,0.14999999
33.428635,16.949203,-0.25,-0.17868657,-3.9845474,285704,3.0,18.605162,-5.0,-4.02449,473.80431177446104,5.5755305,2.6631424e-05,603,171,33.249947,-8.739743,445.86201524734497,4.077867e-09,4.071121,,1.8104109e-05,16.949203,603,81,-13.818892,0.88930225,-0.57553047,,-4.357351,3362.045,98.95467,0.14999999
33.98254,16.949203,-0.75,-0.796003,-4.0460157,286204,3.0,19.85508,2.5,-4.026147,473.8476821192053,5.5749187,4.9728466e-15,604,171,33.18654,1.3313069,446.9405400753021,4.064375e-09,-0.20603818,,0.00018219612,16.949203,604,81,-13.818892,0.8846533,-0.5749187,,-4.3570285,3367.251,98.95467,0.14999999
