AvgEpLen,TimestepsSoFar,MinEpLen,LQGmu1_higher,Iteration,NumTrajectories,NumTrainableParams,LQGsigma_higher,LQGmu1_actor,ReturnMean,TimeElapsed
20.0,11960,20,-0.67,598,598,,0.14999999,-0.72785485,0.045831133,6.110208511352539
20.0,11980,20,-0.67,599,599,,0.14999999,-0.5464256,0.045831166,6.122583627700806
20.0,12000,20,-0.67,600,600,,0.14999999,-0.6186291,0.045831207,6.135394096374512
20.0,12020,20,-0.67,601,601,,0.14999999,-0.97528714,0.04583115,6.150207281112671
20.0,12040,20,-0.67,602,602,,0.14999999,-0.8638424,0.045831118,6.163691997528076
20.0,12060,20,-0.67,603,603,,0.14999999,-0.7016717,0.045831136,6.1788105964660645
20.0,12080,20,-0.67,604,604,,0.14999999,-0.59599566,0.045831155,6.192659378051758
20.0,12100,20,-0.67,605,605,,0.14999999,-0.76332295,0.04583117,6.204537391662598
20.0,12120,20,-0.67,606,606,,0.14999999,-0.70930696,0.04583119,6.213118076324463
20.0,12140,20,-0.67,607,607,,0.14999999,-1.0783967,0.045831226,6.221126079559326
20.0,12160,20,-0.67,608,608,,0.14999999,-0.8002316,0.045831233,6.2289721965789795
20.0,12180,20,-0.67,609,609,,0.14999999,-0.5061417,0.04583126,6.241166591644287
20.0,12200,20,-0.67,610,610,,0.14999999,-0.7599181,0.045831274,6.2521185874938965
20.0,12220,20,-0.67,611,611,,0.14999999,-0.7772325,0.04583126,6.262344837188721
20.0,12240,20,-0.67,612,612,,0.14999999,-0.58017033,0.045831233,6.274614095687866
20.0,12260,20,-0.67,613,613,,0.14999999,-0.62849164,0.04583112,6.28670859336853
20.0,12280,20,-0.67,614,614,,0.14999999,-0.55991924,0.04583115,6.299264669418335
20.0,12300,20,-0.67,615,615,,0.14999999,-0.8867862,0.04583118,6.3106324672698975
20.0,12320,20,-0.67,616,616,,0.14999999,-0.5025224,0.045831177,6.322144508361816
20.0,12340,20,-0.67,617,617,,0.14999999,-0.6563617,0.0458312,6.334651231765747
20.0,12360,20,-0.67,618,618,,0.14999999,-1.1466019,0.045831237,6.346189498901367
20.0,12380,20,-0.67,619,619,,0.14999999,-0.6511766,0.04583124,6.359266042709351
20.0,12400,20,-0.67,620,620,,0.14999999,-0.7754007,0.045831267,6.36838436126709
20.0,12420,20,-0.67,621,621,,0.14999999,-0.58141124,0.045831304,6.377476215362549
20.0,12440,20,-0.67,622,622,,0.14999999,-0.44965866,0.045831233,6.388537645339966
20.0,12460,20,-0.67,623,623,,0.14999999,-0.65410566,0.045831267,6.3984458446502686
20.0,12480,20,-0.67,624,624,,0.14999999,-0.610114,0.04583129,6.406118154525757
20.0,12500,20,-0.67,625,625,,0.14999999,-0.6413668,0.045831304,6.414208173751831
20.0,12520,20,-0.67,626,626,,0.14999999,-0.63565207,0.045831278,6.425302267074585
20.0,12540,20,-0.67,627,627,,0.14999999,-0.9403804,0.045831263,6.433856248855591
20.0,12560,20,-0.67,628,628,,0.14999999,-0.7139631,0.045831304,6.441921949386597
20.0,12580,20,-0.67,629,629,,0.14999999,-0.63215214,0.045831334,6.451393365859985
20.0,12600,20,-0.67,630,630,,0.14999999,-0.5410989,0.045831364,6.459539413452148
20.0,12620,20,-0.67,631,631,,0.14999999,-0.63549733,0.045831375,6.467739105224609
20.0,12640,20,-0.67,632,632,,0.14999999,-0.7157769,0.0458314,6.4760541915893555
20.0,12660,20,-0.67,633,633,,0.14999999,-0.6289448,0.045831393,6.4868059158325195
20.0,12680,20,-0.67,634,634,,0.14999999,-0.5141254,0.045831423,6.49538516998291
20.0,12700,20,-0.67,635,635,,0.14999999,-0.6481536,0.045831453,6.5044591426849365
20.0,12720,20,-0.67,636,636,,0.14999999,-0.6665174,0.045831483,6.51564359664917
20.0,12740,20,-0.67,637,637,,0.14999999,-0.7246033,0.045831505,6.524423360824585
20.0,12760,20,-0.67,638,638,,0.14999999,-0.6047029,0.045831505,6.533531427383423
20.0,12780,20,-0.67,639,639,,0.14999999,-0.60015947,0.045831535,6.5445873737335205
20.0,12800,20,-0.67,640,640,,0.14999999,-0.55336016,0.04583157,6.555200099945068
20.0,12820,20,-0.67,641,641,,0.14999999,-0.65867525,0.045831528,6.566431045532227
20.0,12840,20,-0.67,642,642,,0.14999999,-0.5611122,0.04583156,6.579684257507324
20.0,12860,20,-0.67,643,643,,0.14999999,-0.60166603,0.045831583,6.591606378555298
20.0,12880,20,-0.67,644,644,,0.14999999,-0.7888789,0.045831606,6.6111650466918945
20.0,12900,20,-0.67,645,645,,0.14999999,-0.7120889,0.045831617,6.623985052108765
20.0,12920,20,-0.67,646,646,,0.14999999,-0.9869075,0.04583151,6.63962197303772
20.0,12940,20,-0.67,647,647,,0.14999999,-0.6552616,0.04583114,6.652975559234619
20.0,12960,20,-0.67,648,648,,0.14999999,-0.5413643,0.045831166,6.668056964874268
20.0,12980,20,-0.67,649,649,,0.14999999,-0.65675944,0.0458312,6.6808648109436035
20.0,13000,20,-0.67,650,650,,0.14999999,-0.61373305,0.04583101,6.694222688674927
20.0,13020,20,-0.67,651,651,,0.14999999,-0.4565651,0.04583101,6.707436800003052
20.0,13040,20,-0.67,652,652,,0.14999999,-0.49346218,0.045831,6.72025203704834
20.0,13060,20,-0.67,653,653,,0.14999999,-0.5808037,0.045831025,6.7336037158966064
20.0,13080,20,-0.67,654,654,,0.14999999,-0.5522592,0.04583105,6.746961355209351
20.0,13100,20,-0.67,655,655,,0.14999999,-0.8189822,0.045831084,6.761648893356323
20.0,13120,20,-0.67,656,656,,0.14999999,-0.6100349,0.045830853,6.773925542831421
20.0,13140,20,-0.67,657,657,,0.14999999,-0.8577466,0.045830887,6.787818908691406
20.0,13160,20,-0.67,658,658,,0.14999999,-0.6980252,0.04583092,6.799526214599609
20.0,13180,20,-0.67,659,659,,0.14999999,-0.7062498,0.045830894,6.809283018112183
20.0,13200,20,-0.67,660,660,,0.14999999,-0.61152124,0.045830928,6.81985068321228
20.0,13220,20,-0.67,661,661,,0.14999999,-0.7518266,0.045830928,6.828727960586548
20.0,13240,20,-0.67,662,662,,0.14999999,-0.56687367,0.045830924,6.837598562240601
20.0,13260,20,-0.67,663,663,,0.14999999,-0.44773272,0.045830954,6.846830129623413
20.0,13280,20,-0.67,664,664,,0.14999999,-0.4340293,0.04583091,6.854840040206909
20.0,13300,20,-0.67,665,665,,0.14999999,-0.77303416,0.04583091,6.86376953125
20.0,13320,20,-0.67,666,666,,0.14999999,-0.57440007,0.045830943,6.871431827545166
20.0,13340,20,-0.67,667,667,,0.14999999,-0.5631007,0.045830972,6.881992816925049
20.0,13360,20,-0.67,668,668,,0.14999999,-0.7053681,0.04583094,6.891626596450806
20.0,13380,20,-0.67,669,669,,0.14999999,-0.33232942,0.04583096,6.901929140090942
20.0,13400,20,-0.67,670,670,,0.14999999,-0.351959,0.045830987,6.9151389598846436
20.0,13420,20,-0.67,671,671,,0.14999999,-0.73652184,0.045831002,6.922905445098877
20.0,13440,20,-0.67,672,672,,0.14999999,-0.5801634,0.04583104,6.932919502258301
20.0,13460,20,-0.67,673,673,,0.14999999,-0.8071201,0.04583107,6.944427013397217
20.0,13480,20,-0.67,674,674,,0.14999999,-0.51942146,0.04583093,6.952146530151367
20.0,13500,20,-0.67,675,675,,0.14999999,-0.79735684,0.045830958,6.9621546268463135
20.0,13520,20,-0.67,676,676,,0.14999999,-0.6439821,0.04583099,6.972846984863281
20.0,13540,20,-0.67,677,677,,0.14999999,-0.8389441,0.045831025,6.982482433319092
20.0,13560,20,-0.67,678,678,,0.14999999,-0.56917286,0.045831054,6.991014003753662
20.0,13580,20,-0.67,679,679,,0.14999999,-0.9116713,0.04583103,7.002392530441284
20.0,13600,20,-0.67,680,680,,0.14999999,-0.65143466,0.045831062,7.011683940887451
20.0,13620,20,-0.67,681,681,,0.14999999,-0.7526113,0.045831088,7.019320726394653
20.0,13640,20,-0.67,682,682,,0.14999999,-0.63886803,0.04583109,7.028223991394043
20.0,13660,20,-0.67,683,683,,0.14999999,-0.59664106,0.04583112,7.037893772125244
20.0,13680,20,-0.67,684,684,,0.14999999,-0.66810864,0.04583111,7.047632932662964
20.0,13700,20,-0.67,685,685,,0.14999999,-0.89680135,0.04583111,7.056176662445068
20.0,13720,20,-0.67,686,686,,0.14999999,-0.67925,0.04583113,7.066289901733398
20.0,13740,20,-0.67,687,687,,0.14999999,-0.76017076,0.045831155,7.0740251541137695
20.0,13760,20,-0.67,688,688,,0.14999999,-0.57243854,0.045831107,7.081886529922485
20.0,13780,20,-0.67,689,689,,0.14999999,-0.6639433,0.045831136,7.097177028656006
20.0,13800,20,-0.67,690,690,,0.14999999,-0.62958664,0.04583116,7.109071969985962
20.0,13820,20,-0.67,691,691,,0.14999999,-0.7949666,0.045831162,7.116970539093018
20.0,13840,20,-0.67,692,692,,0.14999999,-0.44429824,0.04583119,7.125723838806152
20.0,13860,20,-0.67,693,693,,0.14999999,-0.5878979,0.045831162,7.133507490158081
20.0,13880,20,-0.67,694,694,,0.14999999,-0.35249546,0.04583119,7.14201283454895
20.0,13900,20,-0.67,695,695,,0.14999999,-0.81135166,0.045831155,7.152369022369385
20.0,13920,20,-0.67,696,696,,0.14999999,-0.60505086,0.045831177,7.1609485149383545
20.0,13940,20,-0.67,697,697,,0.14999999,-0.3399807,0.04583113,7.168848276138306
20.0,13960,20,-0.67,698,698,,0.14999999,-0.58101964,0.045831162,7.176600694656372
20.0,13980,20,-0.67,699,699,,0.14999999,-0.5239728,0.045831192,7.18680477142334
20.0,14000,20,-0.67,700,700,,0.14999999,-0.7533934,0.04583122,7.195450305938721
20.0,14020,20,-0.67,701,701,,0.14999999,-0.2578599,0.045831177,7.209925889968872
20.0,14040,20,-0.67,702,702,,0.14999999,-0.55002135,0.045831203,7.219135761260986
20.0,14060,20,-0.67,703,703,,0.14999999,-0.7286355,0.045831226,7.228409290313721
20.0,14080,20,-0.67,704,704,,0.14999999,-0.49181867,0.04583126,7.2363481521606445
20.0,14100,20,-0.67,705,705,,0.14999999,-0.6826333,0.045831244,7.249779939651489
20.0,14120,20,-0.67,706,706,,0.14999999,-0.65620255,0.04583121,7.259972333908081
20.0,14140,20,-0.67,707,707,,0.14999999,-0.7803933,0.045831207,7.269973993301392
20.0,14160,20,-0.67,708,708,,0.14999999,-0.78577036,0.045831237,7.280792474746704
20.0,14180,20,-0.67,709,709,,0.14999999,-0.7033468,0.045831222,7.289868354797363
20.0,14200,20,-0.67,710,710,,0.14999999,-0.7106709,0.045831222,7.298603534698486
20.0,14220,20,-0.67,711,711,,0.14999999,-0.49540272,0.045831256,7.309100151062012
20.0,14240,20,-0.67,712,712,,0.14999999,-0.5690826,0.04583123,7.31689190864563
20.0,14260,20,-0.67,713,713,,0.14999999,-0.57867783,0.04583126,7.324414968490601
20.0,14280,20,-0.67,714,714,,0.14999999,-0.55586207,0.045831278,7.336767673492432
20.0,14300,20,-0.67,715,715,,0.14999999,-0.78457344,0.045831308,7.348145008087158
20.0,14320,20,-0.67,716,716,,0.14999999,-0.6771719,0.04583128,7.357767820358276
20.0,14340,20,-0.67,717,717,,0.14999999,-0.22825256,0.045831304,7.368704080581665
20.0,14360,20,-0.67,718,718,,0.14999999,-0.38686186,0.045831323,7.3783042430877686
20.0,14380,20,-0.67,719,719,,0.14999999,-0.49633005,0.045831352,7.388862133026123
20.0,14400,20,-0.67,720,720,,0.14999999,-0.45175034,0.045831382,7.398759603500366
20.0,14420,20,-0.67,721,721,,0.14999999,-0.781786,0.04583141,7.408308506011963
20.0,14440,20,-0.67,722,722,,0.14999999,-0.6113587,0.04583143,7.416128635406494
20.0,14460,20,-0.67,723,723,,0.14999999,-0.7212829,0.045831397,7.423900842666626
20.0,14480,20,-0.67,724,724,,0.14999999,-0.6710078,0.045831427,7.432454586029053
20.0,14500,20,-0.67,725,725,,0.14999999,-0.68131375,0.045831457,7.440162658691406
20.0,14520,20,-0.67,726,726,,0.14999999,-0.61062413,0.045831464,7.450215101242065
20.0,14540,20,-0.67,727,727,,0.14999999,-0.39562663,0.045831494,7.460831642150879
20.0,14560,20,-0.67,728,728,,0.14999999,-0.4107472,0.045831524,7.468458414077759
20.0,14580,20,-0.67,729,729,,0.14999999,-0.4386285,0.04583153,7.476088285446167
20.0,14600,20,-0.67,730,730,,0.14999999,-0.6917733,0.04583151,7.484490633010864
20.0,14620,20,-0.67,731,731,,0.14999999,-0.90329885,0.045831535,7.499253749847412
20.0,14640,20,-0.67,732,732,,0.14999999,-0.6149974,0.04583151,7.507060766220093
20.0,14660,20,-0.67,733,733,,0.14999999,-0.7782737,0.04583153,7.518446445465088
20.0,14680,20,-0.67,734,734,,0.14999999,-0.75646245,0.04583154,7.529318571090698
20.0,14700,20,-0.67,735,735,,0.14999999,-0.68432665,0.045831554,7.536954879760742
20.0,14720,20,-0.67,736,736,,0.14999999,-0.85118854,0.04583152,7.544700384140015
20.0,14740,20,-0.67,737,737,,0.14999999,-0.5541047,0.045831524,7.555917739868164
20.0,14760,20,-0.67,738,738,,0.14999999,-0.7099287,0.04583155,7.565493822097778
20.0,14780,20,-0.67,739,739,,0.14999999,-0.43798244,0.045831375,7.573209762573242
20.0,14800,20,-0.67,740,740,,0.14999999,-0.65298533,0.045831393,7.582685470581055
20.0,14820,20,-0.67,741,741,,0.14999999,-0.79321194,0.045831416,7.592281341552734
20.0,14840,20,-0.67,742,742,,0.14999999,-0.57743466,0.045831427,7.601673364639282
20.0,14860,20,-0.67,743,743,,0.14999999,-0.7324365,0.045831453,7.612958669662476
20.0,14880,20,-0.67,744,744,,0.14999999,-0.65324134,0.045831405,7.620785713195801
20.0,14900,20,-0.67,745,745,,0.14999999,-0.55463755,0.04583143,7.631618022918701
20.0,14920,20,-0.67,746,746,,0.14999999,-0.55765545,0.045831446,7.6402223110198975
20.0,14940,20,-0.67,747,747,,0.14999999,-0.7996096,0.045831442,7.648697853088379
20.0,14960,20,-0.67,748,748,,0.14999999,-0.32457384,0.045831446,7.656286716461182
20.0,14980,20,-0.67,749,749,,0.14999999,-0.48142198,0.045831434,7.665294885635376
20.0,15000,20,-0.67,750,750,,0.14999999,-0.5632843,0.045831468,7.67530083656311
20.0,15020,20,-0.67,751,751,,0.14999999,-0.7143533,0.045831196,7.686654090881348
20.0,15040,20,-0.67,752,752,,0.14999999,-1.0747026,0.045831203,7.695946931838989
20.0,15060,20,-0.67,753,753,,0.14999999,-0.7733456,0.045831148,7.7067365646362305
20.0,15080,20,-0.67,754,754,,0.14999999,-0.62986773,0.04583113,7.71591854095459
20.0,15100,20,-0.67,755,755,,0.14999999,-0.60754156,0.045831148,7.7235846519470215
20.0,15120,20,-0.67,756,756,,0.14999999,-0.5909747,0.04583116,7.733741760253906
20.0,15140,20,-0.67,757,757,,0.14999999,-0.7921561,0.045831185,7.742544889450073
20.0,15160,20,-0.67,758,758,,0.14999999,-0.5175271,0.045831118,7.75308084487915
20.0,15180,20,-0.67,759,759,,0.14999999,-0.77396846,0.04583114,7.763504981994629
20.0,15200,20,-0.67,760,760,,0.14999999,-0.49304807,0.045831148,7.773006916046143
20.0,15220,20,-0.67,761,761,,0.14999999,-0.65364635,0.045831136,7.780632972717285
20.0,15240,20,-0.67,762,762,,0.14999999,-0.7624317,0.045831125,7.788323879241943
20.0,15260,20,-0.67,763,763,,0.14999999,-0.7460433,0.04583115,7.797636270523071
20.0,15280,20,-0.67,764,764,,0.14999999,-0.5101332,0.04583117,7.807406902313232
20.0,15300,20,-0.67,765,765,,0.14999999,-0.81047,0.0458312,7.8151116371154785
20.0,15320,20,-0.67,766,766,,0.14999999,-0.59364176,0.045831077,7.824709415435791
20.0,15340,20,-0.67,767,767,,0.14999999,-0.82403797,0.045831084,7.833318471908569
20.0,15360,20,-0.67,768,768,,0.14999999,-0.80463445,0.045831073,7.840830326080322
20.0,15380,20,-0.67,769,769,,0.14999999,-0.64888245,0.0458311,7.848207712173462
20.0,15400,20,-0.67,770,770,,0.14999999,-0.7005363,0.045831107,7.858257293701172
20.0,15420,20,-0.67,771,771,,0.14999999,-0.51966053,0.045831084,7.866018295288086
20.0,15440,20,-0.67,772,772,,0.14999999,-0.79534507,0.04583111,7.875468730926514
20.0,15460,20,-0.67,773,773,,0.14999999,-0.6574067,0.04583112,7.888177156448364
20.0,15480,20,-0.67,774,774,,0.14999999,-0.62727565,0.04583113,7.8983314037323
20.0,15500,20,-0.67,775,775,,0.14999999,-0.68748224,0.045831148,7.907745599746704
20.0,15520,20,-0.67,776,776,,0.14999999,-1.0876715,0.04583117,7.920012474060059
20.0,15540,20,-0.67,777,777,,0.14999999,-0.6060705,0.04583119,7.930317163467407
20.0,15560,20,-0.67,778,778,,0.14999999,-0.83791816,0.045831185,7.939292907714844
20.0,15580,20,-0.67,779,779,,0.14999999,-0.7089061,0.045831125,7.951349258422852
20.0,15600,20,-0.67,780,780,,0.14999999,-0.6573929,0.045831114,7.95983362197876
20.0,15620,20,-0.67,781,781,,0.14999999,-0.6265325,0.04583114,7.969473838806152
20.0,15640,20,-0.67,782,782,,0.14999999,-0.8942634,0.045831148,7.981455326080322
20.0,15660,20,-0.67,783,783,,0.14999999,-0.56117797,0.045831155,7.988799095153809
20.0,15680,20,-0.67,784,784,,0.14999999,-0.6320101,0.045831185,7.996806383132935
20.0,15700,20,-0.67,785,785,,0.14999999,-0.6991917,0.04583114,8.006895780563354
20.0,15720,20,-0.67,786,786,,0.14999999,-0.57235646,0.045831103,8.016523599624634
20.0,15740,20,-0.67,787,787,,0.14999999,-0.68485636,0.04583113,8.025716304779053
20.0,15760,20,-0.67,788,788,,0.14999999,-0.7128852,0.0458311,8.035050868988037
20.0,15780,20,-0.67,789,789,,0.14999999,-0.7106384,0.045831125,8.044735193252563
20.0,15800,20,-0.67,790,790,,0.14999999,-0.51407105,0.045831114,8.054359436035156
20.0,15820,20,-0.67,791,791,,0.14999999,-0.7072276,0.04583112,8.06265926361084
20.0,15840,20,-0.67,792,792,,0.14999999,-0.5375613,0.045831133,8.073406457901001
20.0,15860,20,-0.67,793,793,,0.14999999,-0.6353371,0.04583113,8.085097789764404
20.0,15880,20,-0.67,794,794,,0.14999999,-0.6266259,0.045831155,8.09604525566101
20.0,15900,20,-0.67,795,795,,0.14999999,-0.7838722,0.045831185,8.104358911514282
20.0,15920,20,-0.67,796,796,,0.14999999,-0.3951683,0.04583115,8.112018823623657
20.0,15940,20,-0.67,797,797,,0.14999999,-0.63995653,0.04583118,8.125672340393066
20.0,15960,20,-0.67,798,798,,0.14999999,-0.5575875,0.045831054,8.136070013046265
20.0,15980,20,-0.67,799,799,,0.14999999,-0.6734903,0.045831077,8.147400856018066
20.0,16000,20,-0.67,800,800,,0.14999999,-0.6714115,0.0458311,8.157759428024292
20.0,16020,20,-0.67,801,801,,0.14999999,-0.8584247,0.045831017,8.1660635471344
20.0,16040,20,-0.67,802,802,,0.14999999,-0.48413348,0.04583102,8.174204587936401
20.0,16060,20,-0.67,803,803,,0.14999999,-0.5091908,0.045831047,8.182017803192139
20.0,16080,20,-0.67,804,804,,0.14999999,-0.69853985,0.045831073,8.191086292266846
20.0,16100,20,-0.67,805,805,,0.14999999,-0.79804313,0.045831103,8.200798511505127
20.0,16120,20,-0.67,806,806,,0.14999999,-0.69494146,0.045831107,8.208764791488647
20.0,16140,20,-0.67,807,807,,0.14999999,-0.81735873,0.045831114,8.218139410018921
20.0,16160,20,-0.67,808,808,,0.14999999,-0.4308945,0.045831133,8.226731538772583
20.0,16180,20,-0.67,809,809,,0.14999999,-0.751346,0.045831002,8.235534429550171
20.0,16200,20,-0.67,810,810,,0.14999999,-0.3811833,0.04583101,8.243456602096558
20.0,16220,20,-0.67,811,811,,0.14999999,-0.75680983,0.04583104,8.253861665725708
20.0,16240,20,-0.67,812,812,,0.14999999,-0.65481687,0.045831047,8.261780977249146
20.0,16260,20,-0.67,813,813,,0.14999999,-0.64723593,0.045831062,8.269315719604492
20.0,16280,20,-0.67,814,814,,0.14999999,-0.61634463,0.045831077,8.280694246292114
20.0,16300,20,-0.67,815,815,,0.14999999,-0.9593376,0.045831054,8.289157152175903
20.0,16320,20,-0.67,816,816,,0.14999999,-0.5933713,0.04583108,8.297060251235962
20.0,16340,20,-0.67,817,817,,0.14999999,-0.67337865,0.045831103,8.305463075637817
20.0,16360,20,-0.67,818,818,,0.14999999,-0.6830668,0.04583107,8.317205905914307
20.0,16380,20,-0.67,819,819,,0.14999999,-0.5538232,0.045831095,8.326316356658936
20.0,16400,20,-0.67,820,820,,0.14999999,-0.5620321,0.045831114,8.3348708152771
20.0,16420,20,-0.67,821,821,,0.14999999,-0.7433313,0.045831133,8.34570837020874
20.0,16440,20,-0.67,822,822,,0.14999999,-0.4095134,0.045831166,8.35404896736145
20.0,16460,20,-0.67,823,823,,0.14999999,-0.6737192,0.04583118,8.361472129821777
20.0,16480,20,-0.67,824,824,,0.14999999,-0.6997686,0.045831162,8.371529817581177
20.0,16500,20,-0.67,825,825,,0.14999999,-0.7188175,0.04583119,8.383666753768921
20.0,16520,20,-0.67,826,826,,0.14999999,-0.5994278,0.045831077,8.39143180847168
20.0,16540,20,-0.67,827,827,,0.14999999,-0.659199,0.045831025,8.402283430099487
20.0,16560,20,-0.67,828,828,,0.14999999,-0.8092313,0.045831006,8.410504579544067
20.0,16580,20,-0.67,829,829,,0.14999999,-0.57386035,0.045831032,8.41840672492981
20.0,16600,20,-0.67,830,830,,0.14999999,-0.7291827,0.04583106,8.42678713798523
20.0,16620,20,-0.67,831,831,,0.14999999,-0.81634784,0.04583106,8.43772029876709
20.0,16640,20,-0.67,832,832,,0.14999999,-0.67778724,0.04583099,8.445786952972412
20.0,16660,20,-0.67,833,833,,0.14999999,-0.41259074,0.04583101,8.453725576400757
20.0,16680,20,-0.67,834,834,,0.14999999,-0.8413044,0.045831017,8.462862491607666
20.0,16700,20,-0.67,835,835,,0.14999999,-0.66878176,0.045831,8.47057294845581
20.0,16720,20,-0.67,836,836,,0.14999999,-0.74901974,0.045831017,8.479496955871582
20.0,16740,20,-0.67,837,837,,0.14999999,-0.5114836,0.045830976,8.490862131118774
20.0,16760,20,-0.67,838,838,,0.14999999,-0.7986389,0.045831002,8.501031398773193
20.0,16780,20,-0.67,839,839,,0.14999999,-0.5154727,0.04583101,8.510648727416992
20.0,16800,20,-0.67,840,840,,0.14999999,-0.6223972,0.045830995,8.519061088562012
20.0,16820,20,-0.67,841,841,,0.14999999,-0.81647,0.04583102,8.528363466262817
20.0,16840,20,-0.67,842,842,,0.14999999,-0.56792414,0.045831043,8.53677749633789
20.0,16860,20,-0.67,843,843,,0.14999999,-0.7013873,0.045831054,8.5454843044281
20.0,16880,20,-0.67,844,844,,0.14999999,-0.53270614,0.045831043,8.556406736373901
20.0,16900,20,-0.67,845,845,,0.14999999,-0.7917287,0.04583092,8.567203521728516
20.0,16920,20,-0.67,846,846,,0.14999999,-0.88645124,0.045830935,8.576347827911377
20.0,16940,20,-0.67,847,847,,0.14999999,-0.47728306,0.045830943,8.586340427398682
20.0,16960,20,-0.67,848,848,,0.14999999,-0.7182664,0.045830905,8.598506689071655
20.0,16980,20,-0.67,849,849,,0.14999999,-0.46410438,0.04583093,8.606168031692505
20.0,17000,20,-0.67,850,850,,0.14999999,-0.746391,0.04583095,8.615842342376709
20.0,17020,20,-0.67,851,851,,0.14999999,-0.81638354,0.045830917,8.623780012130737
20.0,17040,20,-0.67,852,852,,0.14999999,-0.5407681,0.045830943,8.63370418548584
20.0,17060,20,-0.67,853,853,,0.14999999,-0.8487004,0.04583091,8.643197059631348
20.0,17080,20,-0.67,854,854,,0.14999999,-0.6568854,0.045830935,8.651733636856079
20.0,17100,20,-0.67,855,855,,0.14999999,-0.64205664,0.045830905,8.660401105880737
20.0,17120,20,-0.67,856,856,,0.14999999,-0.6305346,0.045830905,8.66979432106018
20.0,17140,20,-0.67,857,857,,0.14999999,-0.50857925,0.045830894,8.680737018585205
20.0,17160,20,-0.67,858,858,,0.14999999,-0.5335484,0.045830913,8.688344955444336
20.0,17180,20,-0.67,859,859,,0.14999999,-0.7962411,0.045830935,8.696197271347046
20.0,17200,20,-0.67,860,860,,0.14999999,-0.69269764,0.045830943,8.710113048553467
20.0,17220,20,-0.67,861,861,,0.14999999,-0.6193254,0.04583097,8.725141763687134
20.0,17240,20,-0.67,862,862,,0.14999999,-0.8964432,0.045830954,8.73720121383667
20.0,17260,20,-0.67,863,863,,0.14999999,-0.7175629,0.04583095,8.74680757522583
20.0,17280,20,-0.67,864,864,,0.14999999,-0.5141288,0.04583093,8.7545747756958
20.0,17300,20,-0.67,865,865,,0.14999999,-0.43651247,0.04583095,8.767473697662354
20.0,17320,20,-0.67,866,866,,0.14999999,-0.66818964,0.04583098,8.77829098701477
20.0,17340,20,-0.67,867,867,,0.14999999,-0.6310146,0.045830995,8.787497758865356
20.0,17360,20,-0.67,868,868,,0.14999999,-0.67142254,0.045830987,8.798961877822876
20.0,17380,20,-0.67,869,869,,0.14999999,-0.8062025,0.04583094,8.806859970092773
20.0,17400,20,-0.67,870,870,,0.14999999,-0.51236504,0.045830928,8.815309524536133
20.0,17420,20,-0.67,871,871,,0.14999999,-0.3994537,0.04583087,8.82384991645813
20.0,17440,20,-0.67,872,872,,0.14999999,-0.8241083,0.045830887,8.834582328796387
20.0,17460,20,-0.67,873,873,,0.14999999,-0.55712706,0.045830876,8.846711874008179
20.0,17480,20,-0.67,874,874,,0.14999999,-0.63905406,0.04583089,8.855407238006592
20.0,17500,20,-0.67,875,875,,0.14999999,-0.9465607,0.04583079,8.869290828704834
20.0,17520,20,-0.67,876,876,,0.14999999,-0.6372502,0.04583082,8.879813194274902
20.0,17540,20,-0.67,877,877,,0.14999999,-0.54676914,0.045830827,8.89049506187439
20.0,17560,20,-0.67,878,878,,0.14999999,-0.5388104,0.04583085,8.898648023605347
20.0,17580,20,-0.67,879,879,,0.14999999,-0.73722833,0.045830876,8.906503915786743
20.0,17600,20,-0.67,880,880,,0.14999999,-0.53924465,0.0458309,8.91808295249939
20.0,17620,20,-0.67,881,881,,0.14999999,-0.48679382,0.04583089,8.926887273788452
20.0,17640,20,-0.67,882,882,,0.14999999,-0.5053294,0.04583092,8.936094760894775
20.0,17660,20,-0.67,883,883,,0.14999999,-0.7974685,0.04583094,8.947256088256836
20.0,17680,20,-0.67,884,884,,0.14999999,-0.6257444,0.0458309,8.958898782730103
20.0,17700,20,-0.67,885,885,,0.14999999,-0.43415684,0.045830928,8.966470003128052
20.0,17720,20,-0.67,886,886,,0.14999999,-0.82992315,0.04583093,8.97429633140564
20.0,17740,20,-0.67,887,887,,0.14999999,-0.7514675,0.04583096,8.986204624176025
20.0,17760,20,-0.67,888,888,,0.14999999,-0.89339,0.045830894,8.99427580833435
20.0,17780,20,-0.67,889,889,,0.14999999,-0.905925,0.045830913,9.003086805343628
20.0,17800,20,-0.67,890,890,,0.14999999,-0.8720435,0.045830872,9.012252569198608
20.0,17820,20,-0.67,891,891,,0.14999999,-0.8839454,0.04583086,9.020271301269531
20.0,17840,20,-0.67,892,892,,0.14999999,-1.0356617,0.045830835,9.029811143875122
20.0,17860,20,-0.67,893,893,,0.14999999,-0.51557124,0.045830846,9.038238048553467
20.0,17880,20,-0.67,894,894,,0.14999999,-0.49131602,0.045830812,9.047313451766968
20.0,17900,20,-0.67,895,895,,0.14999999,-0.7660102,0.04583082,9.058098793029785
20.0,17920,20,-0.67,896,896,,0.14999999,-0.534272,0.045830846,9.066316366195679
20.0,17940,20,-0.67,897,897,,0.14999999,-0.3110447,0.045830786,9.077950477600098
20.0,17960,20,-0.67,898,898,,0.14999999,-0.9002257,0.045830794,9.085903882980347
20.0,17980,20,-0.67,899,899,,0.14999999,-0.7093221,0.04583081,9.093965291976929
