InvPendulum_std0_higher,ActionIn1,ReturnMean,InvPendulum_mu3_higher,NumTrainableParams,TimestepsSoFar,InvPendulum_mu2_higher,InvPendulum_std3_higher,InvPendulum_std1_higher,NumTrajectories,InvPendulum_std2_higher,AvgEpLen,InvPendulum_mu0_higher,InvPendulum_mu1_higher,Iteration,TimeElapsed,MinEpLen
0.01,-0.40331578,-17.776215,-0.10712334,,122193,0.0034825685,0.01,0.01,333,0.01,366.94594594594594,-0.18568558,-0.11102458,333,64.3724410533905,68
0.01,-0.41276005,-17.431759,-0.10712334,,122693,0.0034825685,0.01,0.01,334,0.01,367.3443113772455,-0.18568558,-0.11102458,334,64.62897443771362,68
0.01,-0.39200646,-17.45172,-0.10712334,,123136,0.0034825685,0.01,0.01,335,0.01,367.57014925373136,-0.18568558,-0.11102458,335,64.85893845558167,68
0.01,-0.3723576,-17.252787,-0.10712334,,123636,0.0034825685,0.01,0.01,336,0.01,367.9642857142857,-0.18568558,-0.11102458,336,65.11663508415222,68
0.01,-0.42277336,-17.067633,-0.10712334,,124136,0.0034825685,0.01,0.01,337,0.01,368.3560830860534,-0.18568558,-0.11102458,337,65.37743711471558,68
0.01,-0.43071765,-16.856462,-0.10712334,,124636,0.0034825685,0.01,0.01,338,0.01,368.7455621301775,-0.18568558,-0.11102458,338,65.63579845428467,68
0.01,-0.39396703,-16.891706,-0.10712334,,125115,0.0034825685,0.01,0.01,339,0.01,369.070796460177,-0.18568558,-0.11102458,339,65.88638734817505,68
0.01,-0.39614105,-17.126759,-0.10712334,,125376,0.0034825685,0.01,0.01,340,0.01,368.7529411764706,-0.18568558,-0.11102458,340,66.02242588996887,68
0.01,-0.36536032,-17.014927,-0.10712334,,125876,0.0034825685,0.01,0.01,341,0.01,369.13782991202345,-0.18568558,-0.11102458,341,66.28096890449524,68
0.01,-0.41228855,-17.218122,-0.10712334,,126308,0.0034825685,0.01,0.01,342,0.01,369.32163742690057,-0.18568558,-0.11102458,342,66.50380229949951,68
0.01,-0.40777302,-17.023449,-0.10712334,,126808,0.0034825685,0.01,0.01,343,0.01,369.7026239067055,-0.18568558,-0.11102458,343,66.7643129825592,68
0.01,-0.3981363,-16.771015,-0.10712334,,127308,0.0034825685,0.01,0.01,344,0.01,370.0813953488372,-0.18568558,-0.11102458,344,67.04877090454102,68
0.01,-0.39676228,-16.712093,-0.10712334,,127808,0.0034825685,0.01,0.01,345,0.01,370.4579710144927,-0.18568558,-0.11102458,345,67.33684253692627,68
0.01,-0.3734981,-16.536373,-0.10712334,,128308,0.0034825685,0.01,0.01,346,0.01,370.8323699421965,-0.18568558,-0.11102458,346,67.60146832466125,68
0.01,-0.40217152,-16.5136,-0.10712334,,128808,0.0034825685,0.01,0.01,347,0.01,371.20461095100865,-0.18568558,-0.11102458,347,67.87725782394409,68
0.01,-0.42599994,-16.354046,-0.10712334,,129308,0.0034825685,0.01,0.01,348,0.01,371.57471264367814,-0.18568558,-0.11102458,348,68.16384148597717,68
0.01,-0.38350236,-16.02217,-0.10712334,,129808,0.0034825685,0.01,0.01,349,0.01,371.9426934097421,-0.18568558,-0.11102458,349,68.44321465492249,68
0.01,-0.38571244,-16.023207,-0.10712334,,130308,0.0034825685,0.01,0.01,350,0.01,372.30857142857144,-0.18568558,-0.11102458,350,68.69939374923706,68
0.01,-0.38781884,-15.834187,-0.10712334,,130808,0.0034825685,0.01,0.01,351,0.01,372.67236467236467,-0.18568558,-0.11102458,351,68.95809412002563,68
0.01,-0.40432936,-15.842443,-0.10712334,,131308,0.0034825685,0.01,0.01,352,0.01,373.03409090909093,-0.18568558,-0.11102458,352,69.21857833862305,68
0.01,-0.39340982,-15.95377,-0.10712334,,131522,0.0034825685,0.01,0.01,353,0.01,372.5835694050991,-0.18568558,-0.11102458,353,69.33305931091309,68
0.01,-0.43586183,-16.140148,-0.10712334,,131673,0.0034825685,0.01,0.01,354,0.01,371.95762711864404,-0.18568558,-0.11102458,354,69.41457724571228,68
0.01,-0.40807843,-16.34675,-0.10712334,,131865,0.0034825685,0.01,0.01,355,0.01,371.4507042253521,-0.18568558,-0.11102458,355,69.51870393753052,68
0.01,-0.38979253,-16.153378,-0.10712334,,132365,0.0034825685,0.01,0.01,356,0.01,371.811797752809,-0.18568558,-0.11102458,356,69.77553725242615,68
0.01,-0.3719194,-16.331617,-0.10712334,,132598,0.0034825685,0.01,0.01,357,0.01,371.42296918767505,-0.18568558,-0.11102458,357,69.90022730827332,68
0.01,-0.4048078,-16.210093,-0.10712334,,133098,0.0034825685,0.01,0.01,358,0.01,371.78212290502796,-0.18568558,-0.11102458,358,70.15870261192322,68
0.01,-0.40010726,-16.013805,-0.10712334,,133598,0.0034825685,0.01,0.01,359,0.01,372.13927576601674,-0.18568558,-0.11102458,359,70.41625952720642,68
0.01,-0.37999302,-16.199371,-0.10712334,,133716,0.0034825685,0.01,0.01,360,0.01,371.43333333333334,-0.18568558,-0.11102458,360,70.48167777061462,68
0.01,-0.40327597,-16.156225,-0.10712334,,134216,0.0034825685,0.01,0.01,361,0.01,371.7894736842105,-0.18568558,-0.11102458,361,70.74370908737183,68
0.01,-0.38097796,-16.046543,-0.10712334,,134716,0.0034825685,0.01,0.01,362,0.01,372.1436464088398,-0.18568558,-0.11102458,362,71.00289988517761,68
0.01,-0.40853715,-16.249077,-0.10712334,,134918,0.0034825685,0.01,0.01,363,0.01,371.6749311294766,-0.18568558,-0.11102458,363,71.11254549026489,68
0.01,-0.384263,-16.438824,-0.10712334,,135101,0.0034825685,0.01,0.01,364,0.01,371.1565934065934,-0.18568558,-0.11102458,364,71.21144223213196,68
0.01,-0.439432,-16.310366,-0.10712334,,135601,0.0034825685,0.01,0.01,365,0.01,371.50958904109586,-0.18568558,-0.11102458,365,71.47296452522278,68
0.01,-0.35554922,-16.394136,-0.10712334,,135817,0.0034825685,0.01,0.01,366,0.01,371.08469945355193,-0.18568558,-0.11102458,366,71.5875301361084,68
0.01,-0.37638158,-16.35401,-0.10712334,,136317,0.0034825685,0.01,0.01,367,0.01,371.4359673024523,-0.18568558,-0.11102458,367,71.85266661643982,68
0.01,-0.35950255,-16.10929,-0.10712334,,136817,0.0034825685,0.01,0.01,368,0.01,371.7853260869565,-0.18568558,-0.11102458,368,72.13613390922546,68
0.01,-0.37026983,-16.125357,-0.10712334,,137317,0.0034825685,0.01,0.01,369,0.01,372.13279132791325,-0.18568558,-0.11102458,369,72.45037627220154,68
0.01,-0.41328692,-16.110266,-0.10712334,,137817,0.0034825685,0.01,0.01,370,0.01,372.47837837837835,-0.18568558,-0.11102458,370,72.72006702423096,68
0.01,-0.38842338,-16.214964,-0.10712334,,138047,0.0034825685,0.01,0.01,371,0.01,372.0943396226415,-0.18568558,-0.11102458,371,72.84530115127563,68
0.01,-0.41386974,-16.075552,-0.10712334,,138547,0.0034825685,0.01,0.01,372,0.01,372.43817204301075,-0.18568558,-0.11102458,372,73.12195253372192,68
0.01,-0.3864271,-15.868855,-0.10712334,,139047,0.0034825685,0.01,0.01,373,0.01,372.78016085790887,-0.18568558,-0.11102458,373,73.51737523078918,68
0.01,-0.4189023,-15.614853,-0.10712334,,139547,0.0034825685,0.01,0.01,374,0.01,373.120320855615,-0.18568558,-0.11102458,374,73.97740602493286,68
0.01,-0.3849598,-15.6892605,-0.10712334,,139898,0.0034825685,0.01,0.01,375,0.01,373.0613333333333,-0.18568558,-0.11102458,375,74.22286176681519,68
0.01,-0.42299914,-15.565513,-0.10712334,,140398,0.0034825685,0.01,0.01,376,0.01,373.3989361702128,-0.18568558,-0.11102458,376,74.49036765098572,68
0.01,-0.40809414,-15.448605,-0.10712334,,140898,0.0034825685,0.01,0.01,377,0.01,373.7347480106101,-0.18568558,-0.11102458,377,74.79085087776184,68
0.01,-0.4077057,-15.3483305,-0.10712334,,141398,0.0034825685,0.01,0.01,378,0.01,374.0687830687831,-0.18568558,-0.11102458,378,75.07944321632385,68
0.01,-0.39262614,-15.222745,-0.10712334,,141898,0.0034825685,0.01,0.01,379,0.01,374.401055408971,-0.18568558,-0.11102458,379,75.37307453155518,68
0.01,-0.37798733,-15.036215,-0.10712334,,142398,0.0034825685,0.01,0.01,380,0.01,374.7315789473684,-0.18568558,-0.11102458,380,75.63428044319153,68
0.01,-0.38889033,-15.01013,-0.10712334,,142898,0.0034825685,0.01,0.01,381,0.01,375.0603674540682,-0.18568558,-0.11102458,381,75.90430164337158,68
0.01,-0.4000309,-14.922563,-0.10712334,,143398,0.0034825685,0.01,0.01,382,0.01,375.3874345549738,-0.18568558,-0.11102458,382,76.18697571754456,68
0.01,-0.39759007,-15.035793,-0.10712334,,143543,0.0034825685,0.01,0.01,383,0.01,374.78590078328983,-0.18568558,-0.11102458,383,76.26692509651184,68
0.01,-0.3958708,-15.254874,-0.10712334,,143707,0.0034825685,0.01,0.01,384,0.01,374.2369791666667,-0.18568558,-0.11102458,384,76.36304903030396,68
0.01,-0.41344285,-15.441629,-0.10712334,,143868,0.0034825685,0.01,0.01,385,0.01,373.6831168831169,-0.18568558,-0.11102458,385,76.45592379570007,68
0.01,-0.41758603,-15.2675,-0.10712334,,144368,0.0034825685,0.01,0.01,386,0.01,374.0103626943005,-0.18568558,-0.11102458,386,76.73155927658081,68
0.01,-0.38285124,-15.368029,-0.10712334,,144643,0.0034825685,0.01,0.01,387,0.01,373.7545219638243,-0.18568558,-0.11102458,387,76.88407230377197,68
0.01,-0.37704626,-15.593652,-0.10712334,,144833,0.0034825685,0.01,0.01,388,0.01,373.28092783505156,-0.18568558,-0.11102458,388,76.99028468132019,68
0.01,-0.39118132,-15.594845,-0.10712334,,145333,0.0034825685,0.01,0.01,389,0.01,373.60668380462727,-0.18568558,-0.11102458,389,77.25461435317993,68
0.01,-0.3755273,-15.44958,-0.10712334,,145833,0.0034825685,0.01,0.01,390,0.01,373.9307692307692,-0.18568558,-0.11102458,390,77.56181979179382,68
0.01,-0.4200619,-15.588819,-0.10712334,,146333,0.0034825685,0.01,0.01,391,0.01,374.2531969309463,-0.18568558,-0.11102458,391,77.84474563598633,68
0.01,-0.35704696,-15.711344,-0.10712334,,146571,0.0034825685,0.01,0.01,392,0.01,373.90561224489795,-0.18568558,-0.11102458,392,77.97248411178589,68
0.01,-0.3986275,-15.482039,-0.10712334,,147071,0.0034825685,0.01,0.01,393,0.01,374.2264631043257,-0.18568558,-0.11102458,393,78.23293423652649,68
0.01,-0.37837052,-15.332312,-0.10712334,,147571,0.0034825685,0.01,0.01,394,0.01,374.5456852791878,-0.18568558,-0.11102458,394,78.55941438674927,68
0.01,-0.4255609,-15.355377,-0.10712334,,148071,0.0034825685,0.01,0.01,395,0.01,374.8632911392405,-0.18568558,-0.11102458,395,78.84628510475159,68
0.01,-0.3666582,-15.224328,-0.10712334,,148571,0.0034825685,0.01,0.01,396,0.01,375.17929292929296,-0.18568558,-0.11102458,396,79.14519238471985,68
0.01,-0.41460544,-15.07459,-0.10712334,,149071,0.0034825685,0.01,0.01,397,0.01,375.4937027707808,-0.18568558,-0.11102458,397,79.41177368164062,68
0.01,-0.38667685,-14.980498,-0.10712334,,149571,0.0034825685,0.01,0.01,398,0.01,375.8065326633166,-0.18568558,-0.11102458,398,79.69209361076355,68
0.01,-0.3968309,-14.883486,-0.10712334,,150071,0.0034825685,0.01,0.01,399,0.01,376.11779448621553,-0.18568558,-0.11102458,399,80.05029892921448,68
0.01,-0.37684873,-14.714855,-0.10712334,,150571,0.0034825685,0.01,0.01,400,0.01,376.4275,-0.18568558,-0.11102458,400,80.48211598396301,68
0.01,-0.41325006,-14.5818815,-0.10712334,,151071,0.0034825685,0.01,0.01,401,0.01,376.7356608478803,-0.18568558,-0.11102458,401,80.81047010421753,68
0.01,-0.38835958,-14.474006,-0.10712334,,151571,0.0034825685,0.01,0.01,402,0.01,377.0422885572139,-0.18568558,-0.11102458,402,81.10362339019775,68
0.01,-0.39529628,-14.327189,-0.10712334,,152071,0.0034825685,0.01,0.01,403,0.01,377.3473945409429,-0.18568558,-0.11102458,403,81.43817067146301,68
0.01,-0.40197504,-14.527071,-0.10712334,,152240,0.0034825685,0.01,0.01,404,0.01,376.83168316831683,-0.18568558,-0.11102458,404,81.55444407463074,68
0.01,-0.38062122,-14.515179,-0.10712334,,152740,0.0034825685,0.01,0.01,405,0.01,377.1358024691358,-0.18568558,-0.11102458,405,81.86700129508972,68
0.01,-0.42763734,-14.483782,-0.10712334,,153240,0.0034825685,0.01,0.01,406,0.01,377.4384236453202,-0.18568558,-0.11102458,406,82.19129204750061,68
0.01,-0.4376415,-14.191583,-0.10712334,,153740,0.0034825685,0.01,0.01,407,0.01,377.73955773955777,-0.18568558,-0.11102458,407,82.51074957847595,68
0.01,-0.38447362,-14.269736,-0.10712334,,154033,0.0034825685,0.01,0.01,408,0.01,377.53186274509807,-0.18568558,-0.11102458,408,82.69270658493042,68
0.01,-0.40053505,-14.262322,-0.10712334,,154533,0.0034825685,0.01,0.01,409,0.01,377.83129584352076,-0.18568558,-0.11102458,409,83.04159688949585,68
0.01,-0.4377135,-14.413646,-0.10712334,,154734,0.0034825685,0.01,0.01,410,0.01,377.4,-0.18568558,-0.11102458,410,83.17052602767944,68
0.01,-0.41771293,-14.370297,-0.10712334,,155234,0.0034825685,0.01,0.01,411,0.01,377.698296836983,-0.18568558,-0.11102458,411,83.47309422492981,68
0.01,-0.43065938,-14.414365,-0.10712334,,155734,0.0034825685,0.01,0.01,412,0.01,377.99514563106794,-0.18568558,-0.11102458,412,83.76253318786621,68
0.01,-0.43870294,-14.153479,-0.10712334,,156234,0.0034825685,0.01,0.01,413,0.01,378.2905569007264,-0.18568558,-0.11102458,413,84.03626799583435,68
0.01,-0.38509342,-14.313797,-0.10712334,,156389,0.0034825685,0.01,0.01,414,0.01,377.7512077294686,-0.18568558,-0.11102458,414,84.12711882591248,68
0.01,-0.42629713,-14.161722,-0.10712334,,156889,0.0034825685,0.01,0.01,415,0.01,378.0457831325301,-0.18568558,-0.11102458,415,84.40809559822083,68
0.01,-0.40290257,-14.129427,-0.10712334,,157389,0.0034825685,0.01,0.01,416,0.01,378.3389423076923,-0.18568558,-0.11102458,416,84.68825054168701,68
0.01,-0.398724,-14.205003,-0.10712334,,157688,0.0034825685,0.01,0.01,417,0.01,378.14868105515586,-0.18568558,-0.11102458,417,84.85988163948059,68
0.01,-0.3764456,-14.033822,-0.10712334,,158188,0.0034825685,0.01,0.01,418,0.01,378.4401913875598,-0.18568558,-0.11102458,418,85.13666248321533,68
0.01,-0.3986188,-13.75851,-0.10712334,,158688,0.0034825685,0.01,0.01,419,0.01,378.7303102625298,-0.18568558,-0.11102458,419,85.49975180625916,68
0.01,-0.38519165,-13.492002,-0.10712334,,159188,0.0034825685,0.01,0.01,420,0.01,379.0190476190476,-0.18568558,-0.11102458,420,85.81763696670532,68
0.01,-0.3912115,-13.2769785,-0.10712334,,159688,0.0034825685,0.01,0.01,421,0.01,379.3064133016627,-0.18568558,-0.11102458,421,86.14608597755432,68
0.01,-0.37835905,-13.198628,-0.10712334,,160188,0.0034825685,0.01,0.01,422,0.01,379.5924170616114,-0.18568558,-0.11102458,422,86.43536949157715,68
0.01,-0.40974656,-13.154269,-0.10712334,,160688,0.0034825685,0.01,0.01,423,0.01,379.87706855791964,-0.18568558,-0.11102458,423,86.70644640922546,68
0.01,-0.42436776,-13.016999,-0.10712334,,161188,0.0034825685,0.01,0.01,424,0.01,380.16037735849056,-0.18568558,-0.11102458,424,86.99011182785034,68
0.01,-0.38086218,-13.224896,-0.10712334,,161278,0.0034825685,0.01,0.01,425,0.01,379.47764705882355,-0.18568558,-0.11102458,425,87.04713702201843,68
0.01,-0.3816441,-13.287121,-0.10712334,,161778,0.0034825685,0.01,0.01,426,0.01,379.76056338028167,-0.18568558,-0.11102458,426,87.39340400695801,68
0.01,-0.38989893,-13.178508,-0.10712334,,162278,0.0034825685,0.01,0.01,427,0.01,380.0421545667447,-0.18568558,-0.11102458,427,87.73046278953552,68
0.01,-0.39524674,-13.229276,-0.10712334,,162778,0.0034825685,0.01,0.01,428,0.01,380.3224299065421,-0.18568558,-0.11102458,428,88.0503261089325,68
0.01,-0.4090824,-13.360442,-0.10712334,,163278,0.0034825685,0.01,0.01,429,0.01,380.6013986013986,-0.18568558,-0.11102458,429,88.36919236183167,68
0.01,-0.37390834,-13.562196,-0.10712334,,163504,0.0034825685,0.01,0.01,430,0.01,380.2418604651163,-0.18568558,-0.11102458,430,88.52627754211426,68
0.01,-0.39015552,-13.341478,-0.10712334,,164004,0.0034825685,0.01,0.01,431,0.01,380.5197215777262,-0.18568558,-0.11102458,431,88.83329916000366,68
0.01,-0.39131907,-13.1512,-0.10712334,,164504,0.0034825685,0.01,0.01,432,0.01,380.7962962962963,-0.18568558,-0.11102458,432,89.12292122840881,68
0.01,-0.40433943,-12.901656,-0.10712334,,165004,0.0034825685,0.01,0.01,433,0.01,381.0715935334873,-0.18568558,-0.11102458,433,89.42498230934143,68
0.01,-0.3903392,-12.758285,-0.10712334,,165504,0.0034825685,0.01,0.01,434,0.01,381.3456221198157,-0.18568558,-0.11102458,434,89.71342992782593,68
0.01,-0.39335966,-12.697416,-0.10712334,,166004,0.0034825685,0.01,0.01,435,0.01,381.6183908045977,-0.18568558,-0.11102458,435,89.98508071899414,68
0.01,-0.42694744,-12.510121,-0.10712334,,166504,0.0034825685,0.01,0.01,436,0.01,381.88990825688074,-0.18568558,-0.11102458,436,90.26751255989075,68
0.01,-0.40184438,-12.733996,-0.10712334,,166630,0.0034825685,0.01,0.01,437,0.01,381.30434782608694,-0.18568558,-0.11102458,437,90.35816979408264,68
0.01,-0.4035043,-12.531668,-0.10712334,,167130,0.0034825685,0.01,0.01,438,0.01,381.5753424657534,-0.18568558,-0.11102458,438,90.67443418502808,68
0.01,-0.3927135,-12.324317,-0.10712334,,167630,0.0034825685,0.01,0.01,439,0.01,381.84510250569474,-0.18568558,-0.11102458,439,91.00056219100952,68
0.01,-0.43266022,-12.321804,-0.10712334,,167983,0.0034825685,0.01,0.01,440,0.01,381.7795454545454,-0.18568558,-0.11102458,440,91.23616909980774,68
0.01,-0.42370242,-12.1548195,-0.10712334,,168483,0.0034825685,0.01,0.01,441,0.01,382.04761904761904,-0.18568558,-0.11102458,441,91.60714650154114,68
0.01,-0.40633473,-12.0260935,-0.10712334,,168983,0.0034825685,0.01,0.01,442,0.01,382.31447963800906,-0.18568558,-0.11102458,442,91.91640758514404,68
0.01,-0.3851624,-11.815209,-0.10712334,,169483,0.0034825685,0.01,0.01,443,0.01,382.5801354401806,-0.18568558,-0.11102458,443,92.23024153709412,68
0.01,-0.36883566,-11.748473,-0.10712334,,169983,0.0034825685,0.01,0.01,444,0.01,382.8445945945946,-0.18568558,-0.11102458,444,92.6171464920044,68
0.01,-0.42149845,-11.711033,-0.10712334,,170483,0.0034825685,0.01,0.01,445,0.01,383.1078651685393,-0.18568558,-0.11102458,445,92.8965015411377,68
0.01,-0.3888501,-11.79043,-0.10712334,,170833,0.0034825685,0.01,0.01,446,0.01,383.0336322869955,-0.18568558,-0.11102458,446,93.08476686477661,68
0.01,-0.390716,-11.63823,-0.10712334,,171333,0.0034825685,0.01,0.01,447,0.01,383.2953020134228,-0.18568558,-0.11102458,447,93.38334155082703,68
0.01,-0.4250288,-11.821021,-0.10712334,,171480,0.0034825685,0.01,0.01,448,0.01,382.76785714285717,-0.18568558,-0.11102458,448,93.46878361701965,68
0.01,-0.4088452,-11.761391,-0.10712334,,171980,0.0034825685,0.01,0.01,449,0.01,383.02895322939867,-0.18568558,-0.11102458,449,93.74620389938354,68
0.01,-0.39243102,-11.693843,-0.10712334,,172480,0.0034825685,0.01,0.01,450,0.01,383.2888888888889,-0.18568558,-0.11102458,450,94.0205397605896,68
0.01,-0.40886468,-11.774048,-0.10712334,,172980,0.0034825685,0.01,0.01,451,0.01,383.5476718403548,-0.18568558,-0.11102458,451,94.29326963424683,68
0.01,-0.3884704,-11.534986,-0.10712334,,173480,0.0034825685,0.01,0.01,452,0.01,383.8053097345133,-0.18568558,-0.11102458,452,94.56437802314758,68
0.01,-0.41699624,-11.314376,-0.10712334,,173980,0.0034825685,0.01,0.01,453,0.01,384.0618101545254,-0.18568558,-0.11102458,453,94.84311056137085,68
0.01,-0.37898058,-11.555251,-0.10712334,,174114,0.0034825685,0.01,0.01,454,0.01,383.511013215859,-0.18568558,-0.11102458,454,94.92375993728638,68
0.01,-0.42782727,-11.419025,-0.10712334,,174614,0.0034825685,0.01,0.01,455,0.01,383.76703296703295,-0.18568558,-0.11102458,455,95.21492171287537,68
0.01,-0.4256953,-11.586034,-0.10712334,,174959,0.0034825685,0.01,0.01,456,0.01,383.6820175438597,-0.18568558,-0.11102458,456,95.40485143661499,68
0.01,-0.39870194,-11.630555,-0.10712334,,175236,0.0034825685,0.01,0.01,457,0.01,383.44857768052515,-0.18568558,-0.11102458,457,95.56545233726501,68
0.01,-0.44010088,-11.799497,-0.10712334,,175437,0.0034825685,0.01,0.01,458,0.01,383.05021834061137,-0.18568558,-0.11102458,458,95.73129916191101,68
0.01,-0.37006456,-11.857441,-0.10712334,,175764,0.0034825685,0.01,0.01,459,0.01,382.9281045751634,-0.18568558,-0.11102458,459,96.08827805519104,68
0.01,-0.39179736,-11.994648,-0.10712334,,176011,0.0034825685,0.01,0.01,460,0.01,382.63260869565215,-0.18568558,-0.11102458,460,96.29027915000916,68
0.01,-0.37310642,-12.222676,-0.10712334,,176228,0.0034825685,0.01,0.01,461,0.01,382.27331887201734,-0.18568558,-0.11102458,461,96.46638607978821,68
0.01,-0.39567685,-12.046045,-0.10712334,,176728,0.0034825685,0.01,0.01,462,0.01,382.5281385281385,-0.18568558,-0.11102458,462,96.92549133300781,68
0.01,-0.38384807,-11.7862835,-0.10712334,,177228,0.0034825685,0.01,0.01,463,0.01,382.7818574514039,-0.18568558,-0.11102458,463,97.22935438156128,68
0.01,-0.44982326,-11.906773,-0.10712334,,177561,0.0034825685,0.01,0.01,464,0.01,382.67456896551727,-0.18568558,-0.11102458,464,97.45698976516724,68
0.01,-0.4089712,-12.068248,-0.10712334,,177721,0.0034825685,0.01,0.01,465,0.01,382.1956989247312,-0.18568558,-0.11102458,465,97.58497190475464,68
0.01,-0.37555388,-12.172709,-0.10712334,,178011,0.0034825685,0.01,0.01,466,0.01,381.99785407725324,-0.18568558,-0.11102458,466,97.79866480827332,68
0.01,-0.41094938,-12.052007,-0.10712334,,178511,0.0034825685,0.01,0.01,467,0.01,382.2505353319058,-0.18568558,-0.11102458,467,98.18558049201965,68
0.01,-0.38682944,-12.107693,-0.10712334,,178784,0.0034825685,0.01,0.01,468,0.01,382.017094017094,-0.18568558,-0.11102458,468,98.3602979183197,68
0.01,-0.3878873,-11.921132,-0.10712334,,179284,0.0034825685,0.01,0.01,469,0.01,382.2686567164179,-0.18568558,-0.11102458,469,98.71990466117859,68
0.01,-0.40179873,-12.121447,-0.10712334,,179480,0.0034825685,0.01,0.01,470,0.01,381.8723404255319,-0.18568558,-0.11102458,470,98.83438205718994,68
0.01,-0.41481662,-12.221934,-0.10712334,,179713,0.0034825685,0.01,0.01,471,0.01,381.5562632696391,-0.18568558,-0.11102458,471,98.97890901565552,68
0.01,-0.38279432,-12.332497,-0.10712334,,180213,0.0034825685,0.01,0.01,472,0.01,381.80720338983053,-0.18568558,-0.11102458,472,99.25893473625183,68
0.01,-0.43534666,-12.162732,-0.10712334,,180713,0.0034825685,0.01,0.01,473,0.01,382.0570824524313,-0.18568558,-0.11102458,473,99.53588604927063,68
0.01,-0.4114995,-12.298055,-0.10712334,,180873,0.0034825685,0.01,0.01,474,0.01,381.5886075949367,-0.18568558,-0.11102458,474,99.63353037834167,68
0.01,-0.39592054,-12.221069,-0.10712334,,181373,0.0034825685,0.01,0.01,475,0.01,381.8378947368421,-0.18568558,-0.11102458,475,99.94716811180115,68
0.01,-0.40872166,-12.531521,-0.10712334,,181597,0.0034825685,0.01,0.01,476,0.01,381.5063025210084,-0.18568558,-0.11102458,476,100.08187460899353,68
0.01,-0.41483775,-12.397821,-0.10712334,,182097,0.0034825685,0.01,0.01,477,0.01,381.75471698113205,-0.18568558,-0.11102458,477,100.39149785041809,68
0.01,-0.3700659,-12.3159275,-0.10712334,,182597,0.0034825685,0.01,0.01,478,0.01,382.0020920502092,-0.18568558,-0.11102458,478,100.6971492767334,68
0.01,-0.44638404,-12.364372,-0.10712334,,182901,0.0034825685,0.01,0.01,479,0.01,381.839248434238,-0.18568558,-0.11102458,479,100.91217541694641,68
0.01,-0.4045053,-12.4692745,-0.10712334,,183198,0.0034825685,0.01,0.01,480,0.01,381.6625,-0.18568558,-0.11102458,480,101.18104887008667,68
0.01,-0.42001823,-12.358912,-0.10712334,,183698,0.0034825685,0.01,0.01,481,0.01,381.90852390852393,-0.18568558,-0.11102458,481,101.57415962219238,68
0.01,-0.41617304,-12.579338,-0.10712334,,183846,0.0034825685,0.01,0.01,482,0.01,381.42323651452284,-0.18568558,-0.11102458,482,101.68575549125671,68
0.01,-0.42513663,-12.408929,-0.10712334,,184346,0.0034825685,0.01,0.01,483,0.01,381.6687370600414,-0.18568558,-0.11102458,483,101.99019622802734,68
0.01,-0.39650506,-12.241842,-0.10712334,,184846,0.0034825685,0.01,0.01,484,0.01,381.91322314049586,-0.18568558,-0.11102458,484,102.27044129371643,68
0.01,-0.41000572,-12.396752,-0.10712334,,185050,0.0034825685,0.01,0.01,485,0.01,381.54639175257734,-0.18568558,-0.11102458,485,102.39631652832031,68
0.01,-0.41962728,-12.381284,-0.10712334,,185550,0.0034825685,0.01,0.01,486,0.01,381.7901234567901,-0.18568558,-0.11102458,486,102.68240571022034,68
0.01,-0.39247882,-12.535274,-0.10712334,,185657,0.0034825685,0.01,0.01,487,0.01,381.2258726899384,-0.18568558,-0.11102458,487,102.74766206741333,68
0.01,-0.43528867,-12.725639,-0.10712334,,185775,0.0034825685,0.01,0.01,488,0.01,380.6864754098361,-0.18568558,-0.11102458,488,102.81414413452148,68
0.01,-0.38315532,-12.954998,-0.10712334,,185900,0.0034825685,0.01,0.01,489,0.01,380.1635991820041,-0.18568558,-0.11102458,489,102.88575577735901,68
0.01,-0.4335464,-12.873111,-0.10712334,,186400,0.0034825685,0.01,0.01,490,0.01,380.40816326530614,-0.18568558,-0.11102458,490,103.16615462303162,68
0.01,-0.4341526,-12.961639,-0.10712334,,186616,0.0034825685,0.01,0.01,491,0.01,380.07331975560083,-0.18568558,-0.11102458,491,103.29328656196594,68
0.01,-0.4272128,-13.025161,-0.10712334,,186917,0.0034825685,0.01,0.01,492,0.01,379.9126016260163,-0.18568558,-0.11102458,492,103.47441935539246,68
0.01,-0.38600066,-13.123556,-0.10712334,,187229,0.0034825685,0.01,0.01,493,0.01,379.77484787018255,-0.18568558,-0.11102458,493,103.80141496658325,68
0.01,-0.40934676,-13.071987,-0.10712334,,187729,0.0034825685,0.01,0.01,494,0.01,380.0182186234818,-0.18568558,-0.11102458,494,104.32582974433899,68
0.01,-0.4252591,-13.186895,-0.10712334,,187986,0.0034825685,0.01,0.01,495,0.01,379.76969696969695,-0.18568558,-0.11102458,495,104.67046546936035,68
0.01,-0.40887088,-13.067496,-0.10712334,,188486,0.0034825685,0.01,0.01,496,0.01,380.01209677419354,-0.18568558,-0.11102458,496,105.1873733997345,68
0.01,-0.3941676,-12.965502,-0.10712334,,188986,0.0034825685,0.01,0.01,497,0.01,380.2535211267606,-0.18568558,-0.11102458,497,105.5885066986084,68
0.01,-0.3996892,-13.111733,-0.10712334,,189157,0.0034825685,0.01,0.01,498,0.01,379.8333333333333,-0.18568558,-0.11102458,498,105.71742916107178,68
