MinEpLen,Regret/t,TimestepsSoFar,IWMin,IWMean,TimeElapsed,Iteration,IWFirstEpisode,LQGsigma_higher,BoundMISE,DenMISELogLast,ReturnStepMax,ReturnMax,NumTrajectories,GridSize,ReturnLastEpisode,Delta,LQGmu1_higher,LQGmu1_actor,Bound,BoundBonus,AvgEpLen,DenMISELogFirst,ReturnAbsMax,IWMax,IWLastEpisode,DenMISEMeanLog,Regret,ReturnMean,ReturnMin,NumTrainableParams
20,-10.31244,3800,,1.0409826,20.725576162338257,190,2.0098381e-17,0.14999999,18.932005,-0.5315048,19.99088,18.200357,190,14,18.198147,2.2453446e-07,-0.3846154,-0.3363791,41.522312,22.590307,20.0,-1.53352,18.200357,4.4650693,3.616193,-0.8363791,-1959.3635,15.31244,,
20,-10.327531,3820,,1.044019,20.825018644332886,191,1.2837157e-13,0.14999999,18.933716,-0.501715,19.99088,18.200357,191,14,18.194948,2.221895e-07,-0.23076923,-0.11728797,41.425797,22.492083,20.0,-1.5387694,18.200357,4.544584,3.4282231,-0.83444405,-1972.5583,15.327531,,
20,-10.342307,3840,,0.9848345,20.92616033554077,192,1.4371676e-31,0.14999999,17.915503,-0.60077274,19.99088,18.200357,192,14,18.16465,2.1988104e-07,-0.84615386,-1.0342155,41.41425,23.498747,20.0,-1.5439913,18.200357,4.7583036,3.6198187e-05,-0.83303213,-1985.7229,15.342307,,
20,-10.35703,3860,,1.01343,21.025800228118896,193,6.0391536e-05,0.14999999,14.18178,-0.87365156,19.99088,18.200357,193,14,18.183807,2.1760839e-07,0.23076923,0.23770572,41.342262,27.160484,20.0,-1.5491861,18.200357,6.677546,2.295406e-15,-0.8333537,-1998.9067,15.35703,,
20,-10.343058,3880,,0.97839767,21.12651252746582,194,3.4007352e-37,0.14999999,17.795757,-0.8885616,19.99088,18.200357,194,14,12.646566,2.1537078e-07,-1.0,-1.1600488,41.33853,23.542776,20.0,-1.5543538,18.200357,7.862456,1.0622234e-14,-0.8336238,-2006.5532,15.343058,,
20,-10.357653,3900,,0.9387888,21.226484775543213,195,0.19048053,0.14999999,8.798847,-1.5539795,19.99088,18.200357,195,14,18.18882,2.1316751e-07,0.53846157,0.67295486,41.267654,32.468807,20.0,-1.5594952,18.200357,9.111402,1.808008e-27,-0.837482,-2019.7422,15.357653,,
20,-10.320479,3920,,0.98930514,21.328068017959595,196,3.432458e-37,0.14999999,17.994184,-1.2685294,19.99088,18.200357,196,14,8.071778,2.1099787e-07,-1.0,-0.9857086,41.143196,23.14901,20.0,-1.5636339,18.200357,7.6341157,9.220642e-27,-0.84005237,-2022.814,15.320479,,
20,-10.33504,3940,,1.0544603,21.430181980133057,197,6.541847e-15,0.14999999,19.15674,-0.6971886,19.99088,18.200357,197,15,18.189064,1.9580736e-07,-0.2857143,-0.11601338,41.26301,22.106266,20.0,-1.5687231,18.200357,4.479165,9.969994e-05,-0.83943367,-2036.0029,15.33504,,
20,-10.349406,3960,,0.9382689,22.8621187210083,198,9.367594e-09,0.14999999,16.005775,-0.6177904,19.99088,18.200357,198,15,18.179235,1.9383454e-07,,0.17458674,41.414093,25.408316,20.0,-1.5737864,18.200357,5.578532,3.6578689,-0.83807164,-2049.1824,15.349406,,
20,-10.344488,3980,,1.1613014,22.99579668045044,199,9.571334,0.14999999,6.435312,-0.84307384,19.99088,18.200357,199,15,14.371023,1.9189133e-07,0.85714287,0.88126665,41.048473,34.613163,20.0,-1.5788242,18.200357,10.927336,0.00019711975,-0.83843625,-2058.5532,15.344488,,
20,-10.2935915,4000,,1.009616,23.13496685028076,200,0.00034170243,0.14999999,13.364711,-1.3790168,19.99088,18.200357,200,15,5.1649594,1.8997721e-07,0.2857143,0.45891684,41.01216,27.647451,20.0,-1.5368603,18.200357,7.0071955,0.0039873132,-0.84043854,-2058.7183,15.2935915,,
20,-10.268261,4020,,0.97702056,23.24686574935913,201,1.1874799e-22,0.14999999,17.774372,-1.1217939,19.99088,18.200357,201,15,10.202345,1.880916e-07,-0.5714286,-0.4101046,40.94027,23.165895,20.0,-1.5418462,18.200357,4.7385187,4.6387877e-10,-0.841841,-2063.9204,15.268261,,
20,-10.282721,4040,,1.052016,23.352983951568604,202,6.400064e-15,0.14999999,19.11196,-0.51846844,19.99088,18.200357,202,15,18.189028,1.862339e-07,-0.2857143,-0.24534345,40.898193,21.786234,20.0,-1.546809,18.200357,4.4581327,3.167069,-0.84038097,-2077.1096,15.282721,,
20,-10.297049,4060,,0.98868656,23.459611654281616,203,3.3918992e-37,0.14999999,17.982958,-0.51262295,19.99088,18.200357,203,15,18.191095,1.8440362e-07,-1.0,-1.2145532,40.84253,22.859571,20.0,-1.5517473,18.200357,7.610331,1.4162712e-05,-0.8385405,-2090.3008,15.297049,,
20,-10.3112135,4080,,0.9834028,23.565462112426758,204,0.35045606,0.14999999,8.746144,-2.012276,19.99088,18.200357,204,15,18.18687,1.8260015e-07,0.5714286,0.32571477,40.735493,31.98935,20.0,-1.5566612,18.200357,9.164434,3.270953e-30,-0.84439856,-2103.4875,15.3112135,,
20,-10.312275,4100,,0.9304073,23.671316623687744,205,9.237819e-09,0.14999999,15.83623,-0.9807497,19.99088,18.200357,205,15,15.528815,1.8082306e-07,,0.036133572,40.765377,24.929146,20.0,-1.5598348,18.200357,5.5664263,0.6712409,-0.8452031,-2114.0164,15.312275,,
20,-10.325955,4120,,0.99908805,23.77808690071106,206,3.4361262e-37,0.14999999,18.172108,-0.73799425,19.99088,18.200357,206,15,18.130352,1.7907176e-07,-1.0,-1.0922585,40.681442,22.509335,20.0,-1.5647011,18.200357,7.4437375,2.422626e-10,-0.845047,-2127.1467,15.325955,,
20,-10.339797,4140,,1.02676,23.88461661338806,207,0.00035305493,0.14999999,13.648986,-1.0700754,19.99088,18.200357,207,15,18.191147,1.7734577e-07,0.2857143,0.27981296,40.671818,27.022831,20.0,-1.5695436,18.200357,6.9268794,3.6657626e-18,-0.8461865,-2140.338,15.339797,,
20,-10.327458,4160,,1.0514209,23.99337410926819,208,6.5788354e-15,0.14999999,19.101723,-0.9111018,19.99088,18.200357,208,15,12.773385,1.7564462e-07,-0.2857143,-0.19442052,40.59756,21.495838,20.0,-1.5743612,18.200357,4.4750123,0.0054189535,-0.8464178,-2148.1113,15.327458,,
20,-10.3411455,4180,,0.9407257,24.101560592651367,209,9.418043e-09,0.14999999,16.03205,-0.54332227,19.99088,18.200357,209,15,18.188047,1.7396782e-07,,-0.10860805,40.48786,24.455812,20.0,-1.5791574,18.200357,5.476988,1.9768771,-0.8447506,-2161.2993,15.3411455,,
20,-10.354657,4200,,1.012663,24.208313465118408,210,1.2477479e-11,0.14999999,18.217743,-0.60284233,19.99088,18.200357,210,15,18.17876,1.7231493e-07,-0.14285715,-0.17553112,40.50786,22.290115,20.0,-1.5839307,18.200357,4.759465,4.734884,-0.8439066,-2174.478,15.354657,,
20,-10.368065,4220,,1.0055251,24.323039293289185,211,3.5195176e-37,0.14999999,18.289288,-0.5342901,19.99088,18.200357,211,15,18.183561,1.7068547e-07,-1.0,-0.8337883,40.478497,22.189209,20.0,-1.5886813,18.200357,7.358514,1.2491323e-06,-0.84240663,-2187.6616,15.368065,,
20,-10.381392,4240,,1.0607795,24.43139410018921,212,6.7053673e-15,0.14999999,19.272436,-0.5964589,19.99088,18.200357,212,15,18.193361,1.6907906e-07,-0.2857143,-0.17860407,40.35637,21.083935,20.0,-1.5934094,18.200357,4.3902,0.006093178,-0.8412669,-2200.855,15.381392,,
20,-10.394506,4260,,1.0065031,24.53888702392578,213,12.936909,0.14999999,4.1877146,-0.5253022,19.99088,18.200357,213,15,18.174965,1.6749519e-07,1.0,1.160344,40.307796,36.120083,20.0,-1.5981153,18.200357,19.950134,1.764781e-13,-0.8395255,-2214.0298,15.394506,,
20,-10.335383,4280,,1.0246292,24.646668434143066,214,1.1987076e-11,0.14999999,18.436224,-2.453847,19.99088,18.200357,214,15,2.7420206,1.6593346e-07,-0.14285715,-0.1267534,40.275177,21.838955,20.0,-1.5438355,18.200357,4.684773,1.2586762e-15,-0.8471531,-2211.772,15.335383,,
20,-10.34866,4300,,0.95269114,24.756338119506836,215,4.1873076e-27,0.14999999,17.33186,-0.55452305,19.99088,18.200357,215,15,18.189932,1.6439348e-07,-0.71428573,-0.46953106,40.268154,22.936295,20.0,-1.5484976,18.200357,5.000879,0.0021586334,-0.84570426,-2224.962,15.34866,,
20,-10.361846,4320,,0.9589047,24.866381645202637,216,1.2009642e-22,0.14999999,17.444832,-0.5589962,19.99088,18.200357,216,15,18.196833,1.6287484e-07,-0.5714286,-0.62994,40.147915,22.703083,20.0,-1.5531379,18.200357,4.838099,3.6930103,-0.84462124,-2238.1587,15.361846,,
20,-10.374877,4340,,0.9980941,24.98119044303894,217,2.8226245e-06,0.14999999,15.131732,-0.5965796,19.99088,18.200357,217,15,18.189648,1.6137714e-07,0.14285715,-0.09937647,40.08813,24.956398,20.0,-1.5577569,18.200357,6.0829763,8.321296e-06,-0.8436908,-2251.3484,15.374877,,
20,-10.387635,4360,,1.0448568,25.135836601257324,218,1.221115e-11,0.14999999,18.809084,-0.5879392,19.99088,18.200357,218,15,18.156094,1.5990004e-07,-0.14285715,0.03454317,40.342598,21.533516,20.0,-1.5623546,18.200357,4.647833,4.5910463,-0.8425621,-2264.5044,15.387635,,
20,-10.394916,4380,,1.0408256,25.36396813392639,219,1.2267153e-11,0.14999999,18.721989,-0.70319694,19.99088,18.200357,219,15,16.98202,1.5844309e-07,-0.14285715,-0.21686965,39.953102,21.231115,20.0,-1.5669312,18.200357,4.5716834,2.6698587,-0.8417477,-2276.4866,15.394916,,
20,-10.407568,4400,,0.96236324,25.569077014923096,220,1.2232038e-22,0.14999999,17.507666,-0.47956988,19.99088,18.200357,220,15,18.178478,1.5700597e-07,-0.5714286,-0.42541957,39.875534,22.367868,20.0,-1.5714871,18.200357,4.815652,0.26293465,-0.8399416,-2289.665,15.407568,,
20,-10.42016,4420,,1.0738642,25.710773706436157,221,6.5897863e-15,0.14999999,19.507929,-0.52542216,19.99088,18.200357,221,15,18.190441,1.5558831e-07,-0.2857143,-0.3183175,40.004025,20.496096,20.0,-1.5760223,18.200357,4.2873445,2.9150295,-0.83871144,-2302.8555,15.42016,,
20,-10.432644,4440,,1.082125,25.82341432571411,222,2.9195666,0.14999999,7.68961,-0.4692858,19.99088,18.200357,222,15,18.191532,1.5418976e-07,0.71428573,0.7110254,39.868465,32.178856,20.0,-1.5805368,18.200357,10.230524,2.1780659e-10,-0.8367392,-2316.0469,15.432644,,
20,-10.3962345,4460,,0.9845652,25.940942525863647,223,3.4611742e-37,0.14999999,17.908098,-1.3033867,19.99088,18.200357,223,15,7.313499,1.5281e-07,-1.0,-0.9636806,39.827126,21.91903,20.0,-1.5719658,18.200357,7.5141544,5.4519923e-28,-0.83853424,-2318.3604,15.3962345,,
20,-10.408656,4480,,1.077177,26.053695917129517,224,6.592527e-15,0.14999999,19.568308,-0.6793449,19.99088,18.200357,224,15,18.178713,1.5144866e-07,-0.2857143,-0.3826562,39.815598,20.247292,20.0,-1.5764401,18.200357,4.2628446,0.00019226025,-0.83793384,-2331.539,15.408656,,
20,-10.421022,4500,,1.0180429,26.16973900794983,225,1.423129e-18,0.14999999,18.517454,-0.49273875,19.99088,18.200357,225,15,18.190931,1.5010546e-07,-0.42857143,-0.34527057,39.79653,21.27908,20.0,-1.5808945,18.200357,4.481479,4.1539974,-0.8360807,-2344.73,15.421022,,
20,-10.4333,4520,,0.9775189,26.29710364341736,226,0.0014605529,0.14999999,12.317512,-0.46251786,19.99088,18.200357,226,16,18.19585,1.4002828e-07,0.33333334,0.32991534,39.801506,27.483994,20.0,-1.585329,18.200357,7.5732546,0.00015183618,-0.83436906,-2357.9258,15.4333,,
20,-10.414641,4540,,1.0703986,28.96986675262451,227,4.426011e-16,0.14999999,19.45951,-0.9985974,19.99088,18.200357,227,16,11.197447,1.3879726e-07,-0.33333334,-0.255196,39.67868,20.219172,20.0,-1.5897375,18.200357,4.228922,0.00041024713,-0.8352307,-2364.1235,15.414641,,
20,-10.426804,4560,,0.9840112,29.157713651657104,228,3.538742e-37,0.14999999,17.89781,-0.44464013,19.99088,18.200357,228,16,18.187899,1.375824e-07,-1.0,-1.0704539,39.56463,21.66682,20.0,-1.5941333,18.200357,7.4322004,1.8373852e-05,-0.83323133,-2377.3113,15.426804,,
20,-10.43886,4580,,0.9490775,29.38007950782776,229,1.554224e-07,0.14999999,15.408643,-0.9762494,19.99088,18.200357,229,16,18.18776,1.3638343e-07,0.06666667,-0.0685037,39.479683,24.071041,20.0,-1.5985096,18.200357,5.6400723,2.3423527e-12,-0.8339648,-2390.499,15.43886,,
20,-10.450766,4600,,1.0815419,29.569300174713135,230,6.951704e-13,0.14999999,19.580957,-0.59560376,19.99088,18.200357,230,16,18.17688,1.3520005e-07,-0.2,-0.28978902,39.58284,20.00188,20.0,-1.6028669,18.200357,4.2898846,3.285551,-0.8331736,-2403.676,15.450766,,
20,-10.462623,4620,,1.0783602,29.690061330795288,231,4.5040013e-16,0.14999999,19.604563,-0.43827328,19.99088,18.200357,231,16,18.189653,1.3403204e-07,-0.33333334,-0.21905488,39.479523,19.874958,20.0,-1.6072053,18.200357,4.175041,3.9523845,-0.8311346,-2416.8657,15.462623,,
20,-10.474363,4640,,0.94890004,29.808961153030396,232,2.9007324e-32,0.14999999,17.261208,-0.44067252,19.99088,18.200357,232,16,18.186708,1.3287908e-07,-0.8666667,-1.0604782,39.378933,22.117725,20.0,-1.6115249,18.200357,4.994559,0.00037030992,-0.82913554,-2430.0522,15.474363,,
20,-10.486006,4660,,1.0020204,29.95406413078308,233,3.6163648e-37,0.14999999,18.225313,-0.938539,19.99088,18.200357,233,16,18.187078,1.3174095e-07,-1.0,-0.96420693,39.472954,21.247639,20.0,-1.615826,18.200357,7.33136,6.2678924,-0.829847,-2443.2393,15.486006,,
20,-10.497552,4680,,0.97358197,30.167518377304077,234,0.6106117,0.14999999,8.300348,-0.6612057,19.99088,18.200357,234,16,18.187819,1.3061735e-07,0.6,0.7066368,39.38346,31.083115,20.0,-1.6201087,18.200357,9.7267275,1.2545295e-23,-0.8291557,-2456.4272,15.497552,,
20,-10.463915,4700,,1.0867075,30.341220378875732,235,7.08434e-13,0.14999999,19.675407,-1.3185989,19.99088,18.200357,235,16,7.5928874,1.2950807e-07,-0.2,-0.22216885,39.350067,19.674658,20.0,-1.621767,18.200357,4.2546744,1.160004e-07,-0.83139867,-2459.02,15.463915,,
20,-10.475438,4720,,1.0014977,30.464011192321777,236,3.6533864e-37,0.14999999,18.215807,-0.43880898,19.99088,18.200357,236,16,18.183329,1.2841286e-07,-1.0,-0.6907202,39.18727,20.971462,20.0,-1.6260133,18.200357,7.1992292,5.9749887e-06,-0.82939047,-2472.2034,15.475438,,
20,-10.486877,4740,,0.94400954,30.652446031570435,237,1.7923068e-23,0.14999999,17.17375,-0.6448673,19.99088,18.200357,237,16,18.186434,1.273315e-07,-0.6,-0.7643114,39.269318,22.095566,20.0,-1.6302416,18.200357,4.9723096,4.221357,-0.8286419,-2485.39,15.486877,,
20,-10.49824,4760,,0.93870467,30.86294174194336,238,1.0849946e-27,0.14999999,17.077007,-0.6279966,19.99088,18.200357,238,16,18.191496,1.2626373e-07,-0.73333335,-0.7821593,39.215694,22.138687,20.0,-1.6344522,18.200357,5.0026464,4.8785734,-0.8280537,-2498.5813,15.49824,,
20,-10.509502,4780,,1.0248224,30.997655391693115,239,13.472009,0.14999999,4.1918097,-0.6089881,19.99088,18.200357,239,16,18.18956,1.2520935e-07,1.0,0.7600341,39.191296,34.999485,20.0,-1.638645,18.200357,20.453117,1.0885997e-30,-0.8274136,-2511.771,15.509502,,
20,-10.472996,4800,,1.0864962,31.181389331817627,240,6.8490076e-13,0.14999999,19.67182,-1.3611901,19.99088,18.200357,240,16,6.748265,1.2416812e-07,-0.2,-0.2282544,39.138947,19.467125,20.0,-1.5879836,18.200357,4.2663646,1.3212743e-08,-0.82963455,-2513.519,15.472996,,
20,-10.484205,4820,,0.9687193,31.410199403762817,241,0.0014705369,0.14999999,12.156823,-0.4393632,19.99088,18.200357,241,16,18.174065,1.2313983e-07,0.33333334,0.2594867,39.07044,26.913614,20.0,-1.5921416,18.200357,7.707627,0.003731597,-0.82767814,-2526.6934,15.484205,,
20,-10.471694,4840,,0.9439709,31.617462635040283,242,1.0443529e-27,0.14999999,17.172752,-0.9421834,19.99088,18.200357,242,16,12.456822,1.2212422e-07,-0.73333335,-0.91367954,39.004223,21.83147,20.0,-1.5962763,18.200357,4.9818015,2.0946147e-09,-0.82831585,-2534.15,15.471694,,
20,-10.482881,4860,,0.97238934,31.742538452148438,243,2.8686444e-32,0.14999999,17.688332,-0.61403996,19.99088,18.200357,243,16,18.190115,1.2112116e-07,-0.8666667,-0.993684,38.9618,21.273468,20.0,-1.6004,18.200357,4.8283834,4.679099,-0.82768434,-2547.34,15.482881,,
20,-10.493989,4880,,1.0877042,31.865724802017212,244,6.9631166e-13,0.14999999,19.693531,-0.70497257,19.99088,18.200357,244,16,18.193089,1.201304e-07,-0.2,-0.113306604,38.95531,19.26178,20.0,-1.6045069,18.200357,4.2614074,4.4822436e-06,-0.8273151,-2560.5332,15.493989,,
20,-10.504929,4900,,0.98741007,32.00176215171814,245,4.918234e-10,0.14999999,17.437918,-0.53780276,19.99088,18.200357,245,16,18.17423,1.1915174e-07,-0.06666667,-0.07728289,38.929226,21.491308,20.0,-1.6085968,18.200357,4.911297,4.3390036,-0.82579684,-2573.7075,15.504929,,
20,-10.515588,4920,,1.0065545,32.135183334350586,246,3.6049603e-37,0.14999999,18.3079,-0.5709328,19.99088,18.200357,246,16,18.127302,1.18185e-07,-1.0,-0.7666891,38.904278,20.596378,20.0,-1.6126701,18.200357,7.2576747,2.8566237e-08,-0.8248305,-2586.8347,15.515588,,
20,-10.526437,4940,,1.1380099,32.25957679748535,247,3.738078,0.14999999,7.869277,-0.6027615,19.99088,18.200357,247,16,18.195023,1.1722998e-07,0.73333335,0.7974278,38.905098,31.03582,20.0,-1.6167269,18.200357,10.546238,9.358798e-22,-0.82393795,-2600.0298,15.526437,,
20,-10.489355,4960,,0.9424022,32.38419961929321,248,1.5655135e-07,0.14999999,15.302441,-1.3756858,19.99088,18.200357,248,16,6.3303175,1.1628648e-07,0.06666667,-0.035109706,38.79561,23.49317,20.0,-1.6057467,18.200357,5.772238,7.388044e-05,-0.82567227,-2601.36,15.489355,,
20,-10.499806,4980,,1.0962309,32.508212089538574,249,6.999869e-13,0.14999999,19.849342,-0.62605715,19.99088,18.200357,249,16,18.091925,1.15354325e-07,-0.2,-0.18855575,38.81189,18.962545,20.0,-1.6097709,18.200357,4.2037077,2.718398,-0.82512194,-2614.452,15.499806,,
20,-10.510474,5000,,1.0030789,32.63214135169983,250,4.9437876e-10,0.14999999,17.732552,-0.44786322,19.99088,18.200357,250,16,18.166555,1.1443334e-07,-0.06666667,-0.08311581,38.686344,20.953793,20.0,-1.613779,18.200357,4.8319917,2.9918451,-0.82324845,-2627.6187,15.510474,,
20,-10.521111,5020,,0.97592205,32.756797552108765,251,2.918892e-32,0.14999999,17.752718,-0.5397094,19.99088,18.200357,251,16,18.180351,1.1352333e-07,-0.8666667,-0.8527764,38.64706,20.894342,20.0,-1.617771,18.200357,4.8204017,5.4196016e-06,-0.82212454,-2640.7988,15.521111,,
20,-10.531694,5040,,1.100759,32.88311243057251,252,7.084205e-13,0.14999999,19.932453,-0.58501285,19.99088,18.200357,252,16,18.188143,1.12624136e-07,-0.2,-0.14051457,38.609543,18.67709,20.0,-1.6217471,18.200357,4.133852,0.00036849844,-0.82129854,-2653.987,15.531694,,
20,-10.542141,5060,,0.94855845,33.02642822265625,253,1.0755454e-27,0.14999999,17.256205,-0.46782935,19.99088,18.200357,253,16,18.174545,1.11735595e-07,-0.73333335,-0.6120702,38.542892,21.286688,20.0,-1.6257075,18.200357,4.951756,0.0017230884,-0.81952304,-2667.1616,15.542141,,
20,-10.552592,5080,,1.0118177,33.218995809555054,254,5.0228866e-10,0.14999999,17.895388,-0.62231916,19.99088,18.200357,254,16,18.196692,1.1085753e-07,-0.06666667,0.011229977,38.467842,20.572453,20.0,-1.6296523,18.200357,4.765723,0.006672012,-0.81896716,-2680.3584,15.552592,,
20,-10.562739,5100,,0.9864997,33.39394521713257,255,2.3317476e-05,0.14999999,14.153779,-0.65882516,19.99088,18.200357,255,16,18.140081,1.0998975e-07,0.2,0.15679602,38.43172,24.277943,20.0,-1.6335815,18.200357,6.6647944,2.3282971,-0.8183103,-2693.4985,15.562739,,
20,-10.566093,5120,,0.9593216,33.56889343261719,256,1.3590468e-19,0.14999999,17.450571,-0.8334393,19.99088,18.200357,256,16,16.421299,1.0913214e-07,-0.46666667,-0.5994158,38.42412,20.97355,20.0,-1.6374954,18.200357,4.7445364,0.0010848795,-0.8184521,-2704.92,15.566093,,
20,-10.576318,5140,,0.94554555,33.76707124710083,257,3.1130179e-24,0.14999999,17.201797,-0.62008613,19.99088,18.200357,257,17,18.194067,1.022687e-07,-0.625,-0.5160374,38.506027,21.304232,20.0,-1.641394,18.200357,4.958363,4.8730597,-0.8178535,-2718.1138,15.576318,,
20,-10.586472,5160,,1.1270514,37.025627851486206,258,11.13487,0.14999999,6.1395044,-0.58022916,19.99088,18.200357,258,17,18.195745,1.0147745e-07,0.875,0.905149,38.383965,32.24446,20.0,-1.6452775,18.200357,11.918212,1.0052843e-18,-0.8171605,-2731.3096,15.586472,,
20,-10.544337,5180,,0.97291243,37.23934245109558,259,9.682925e-09,0.14999999,16.676472,-1.4796557,19.99088,18.200357,259,17,4.6736407,1.0069535e-07,,-0.029542727,38.33634,21.65987,20.0,-1.606893,18.200357,5.2000313,1.4468418e-07,-0.81929445,-2730.9834,15.544337,,
20,-10.554494,5200,,0.9568653,37.44601607322693,260,1.5297487e-20,0.14999999,17.40679,-0.59376585,19.99088,18.200357,260,17,18.18519,9.992228e-08,-0.5,-0.4101954,38.27437,20.86758,20.0,-1.6107465,18.200357,4.7627063,0.035207383,-0.81854767,-2744.1685,15.554494,,
20,-10.564615,5220,,1.0949005,37.66936635971069,261,4.9091238e-14,0.14999999,19.873623,-0.50822407,19.99088,18.200357,261,17,18.196016,9.915805e-08,-0.25,-0.3635797,38.28042,18.406796,20.0,-1.6145853,18.200357,4.074655,2.4995887,-0.8175388,-2757.3645,15.564615,,
20,-10.57464,5240,,1.0338699,37.82368183135986,262,3.9003554e-17,0.14999999,18.801382,-0.46693158,19.99088,18.200357,262,17,18.191216,9.8402566e-08,-0.375,-0.354871,38.2708,19.46942,20.0,-1.6184094,18.200357,4.2996006,4.230054,-0.81585586,-2770.5557,15.57464,,
20,-10.584582,5260,,0.88408405,37.9546685218811,263,0.09337431,0.14999999,8.798141,-0.44866523,19.99088,18.200357,263,17,18.189278,9.765568e-08,0.5,0.4313325,38.274097,29.475958,20.0,-1.622219,18.200357,9.551217,3.6871074e-07,-0.8143464,-2783.745,15.584582,,
20,-10.567017,5280,,0.9817202,38.08587408065796,264,3.6520766e-37,0.14999999,17.85622,-1.1761775,19.99088,18.200357,264,17,10.947145,9.691726e-08,-1.0,-1.135831,38.183853,20.327631,20.0,-1.625659,18.200357,7.54194,1.4572102e-19,-0.81618613,-2789.6924,15.567017,,
20,-10.576918,5300,,1.0375665,38.21902418136597,265,3.943623e-17,0.14999999,18.86861,-1.3481327,19.99088,18.200357,265,17,18.191124,9.6187186e-08,-0.375,-0.5546437,38.129387,19.260777,20.0,-1.6294397,18.200357,4.278593,2.6527548e-05,-0.81829125,-2802.8833,15.576918,,
20,-10.586751,5320,,0.9495185,38.3507821559906,266,3.087626e-24,0.14999999,17.274124,-0.58803976,19.99088,18.200357,266,17,18.192446,9.546533e-08,-0.625,-0.72833645,38.155457,20.88133,20.0,-1.6332062,18.200357,4.918682,4.289718,-0.81729954,-2816.0757,15.586751,,
20,-10.596502,5340,,0.9303764,38.48129105567932,267,0.004837575,0.14999999,11.120988,-0.6109264,19.99088,18.200357,267,17,18.190416,9.4751584e-08,0.375,0.40204847,38.115753,26.994764,20.0,-1.6369586,18.200357,8.1265745,8.739675e-12,-0.81673145,-2829.266,15.596502,,
20,-10.578566,5360,,0.95388556,38.61578631401062,268,3.0656609e-28,0.14999999,17.353058,-1.1283528,19.99088,18.200357,268,17,10.789487,9.40458e-08,-0.75,-0.7524792,38.11123,20.758171,20.0,-1.6406788,18.200357,4.8982863,1.2761801e-12,-0.8181825,-2835.0557,15.578566,,
20,-10.588294,5380,,0.9876575,38.74986219406128,269,3.7211822e-37,0.14999999,17.964306,-0.59938717,19.99088,18.200357,269,17,18.195295,9.334787e-08,-1.0,-0.8758457,38.04708,20.082773,20.0,-1.6444032,18.200357,7.4697347,1.2412138,-0.8175563,-2848.251,15.588294,,
20,-10.597942,5400,,0.9657993,38.88132667541504,270,3.0885385e-28,0.14999999,17.569876,-0.5926132,19.99088,18.200357,270,17,18.193409,9.265769e-08,-0.75,-0.75089407,38.05317,20.483292,20.0,-1.6481137,18.200357,4.838182,3.383323,-0.81679666,-2861.4443,15.597942,,
20,-10.607519,5420,,0.96107805,39.01734161376953,271,1.5932869e-06,0.14999999,14.87063,-0.5845885,19.99088,18.200357,271,17,18.193224,9.197513e-08,0.125,-0.110319465,37.98678,23.116148,20.0,-1.6518106,18.200357,6.1893406,1.8817252e-07,-0.8160817,-2874.6377,15.607519,,
20,-10.616933,5440,,1.0586544,39.15260291099548,272,3.2265503e-11,0.14999999,19.01567,-0.5169125,19.99088,18.200357,272,17,18.168022,9.130008e-08,-0.125,-0.024739638,38.082954,19.067284,20.0,-1.6554939,18.200357,4.4505067,4.438448,-0.8151456,-2887.8057,15.616933,,
20,-10.626173,5460,,1.0604006,39.28641200065613,273,3.2384127e-11,0.14999999,19.047817,-0.61422503,19.99088,18.200357,273,17,18.139835,9.063244e-08,-0.125,-0.123279504,37.911446,18.863626,20.0,-1.6591636,18.200357,4.3949575,3.9315178,-0.81421137,-2900.9453,15.626173,,
20,-10.635496,5480,,0.9709634,39.421069860458374,274,3.134293e-28,0.14999999,17.663837,-0.47839084,19.99088,18.200357,274,17,18.180405,8.9972104e-08,-0.75,-0.50968516,37.908127,20.244287,20.0,-1.6628199,18.200357,4.8247347,0.00069483125,-0.8127816,-2914.126,15.635496,,
20,-10.644791,5500,,0.9712393,39.55654716491699,275,1.6173956e-20,0.14999999,17.668299,-0.5663604,19.99088,18.200357,275,17,18.191513,8.9318945e-08,-0.5,-0.24392998,37.87921,20.210915,20.0,-1.6664629,18.200357,4.676067,4.676067,-0.81200653,-2927.3174,15.644791,,
20,-10.65403,5520,,1.0722837,39.6908392906189,276,3.2739998e-11,0.14999999,19.26499,-0.4195151,19.99088,18.200357,276,17,18.19517,8.8672884e-08,-0.125,0.035205603,37.93949,18.674501,20.0,-1.6700927,18.200357,4.3708653,2.954643,-0.81070215,-2940.5122,15.65403,,
20,-10.663153,5540,,0.9862675,39.83154320716858,277,1.03520055e-08,0.14999999,16.964827,-0.6894928,19.99088,18.200357,277,17,18.181305,8.80338e-08,,-0.057516154,37.814415,20.84959,20.0,-1.6737093,18.200357,5.1561055,5.155846,-0.8100197,-2953.6934,15.663153,,
20,-10.671963,5560,,0.9953699,39.9656195640564,278,0.9650782,0.14999999,8.091897,-0.54144233,19.99088,18.200357,278,17,18.111551,8.74016e-08,0.625,0.5980702,37.77026,29.678364,20.0,-1.677313,18.200357,10.13389,0.00014596875,-0.8091178,-2966.8057,15.671963,,
