Delta,Iteration,GridSize,IWMean,Regret,DenMISELogFirst,ReturnAbsMax,MinEpLen,ReturnMax,ReturnMean,AvgEpLen,MountainCar_mu1_higher,BoundBonus,ReturnStepMax,IWLastEpisode,MountainCar_std1_higher,Bound,IWMin,ReturnMin,MountainCar_mu0_higher,NumTrainableParams,ActionIn1,TimeElapsed,IWMax,IWFirstEpisode,NumTrajectories,TimestepsSoFar,MountainCar_std0_higher,DenMISEMeanLog,BoundMISE,Regret/t,DenMISELogLast,ReturnLastEpisode
1.2677337e-07,161,36,0.95177615,919.38654,-3.8936973,14.467577,183,14.467577,-0.7104754,874.2049689440994,-6.0,52.775978,116.43876,2.179474e-05,3.0,52.00895,,-11.010139,-0.6,,-5.644677,130.9999029636383,22.224724,7.343195e-12,161,140747,0.14999999,-4.4310317,-0.76702964,5.7104754,-3.8730476,-0.10346595
1.2521309e-07,162,36,0.8251972,925.3683,-3.8998892,14.467577,183,14.467577,-0.7121499,874.9753086419753,6.0,51.564934,116.43876,0.029813044,3.0,51.985985,,-11.010139,-0.6,,4.912182,131.81948399543762,25.913036,1.3568863e-12,162,141746,0.14999999,-4.4309254,0.4210514,5.71215,-4.3348393,-0.98175466
1.2368146e-07,163,36,1.0225623,931.25745,-3.906043,14.467577,183,14.467577,-0.71323603,873.3926380368098,2.0,52.086872,116.43876,1.9684461e-07,3.0,51.94455,,-11.010139,0.2,,0.3391714,132.48183965682983,17.037622,1.188977,163,142363,0.14999999,-4.431956,-0.14232364,5.713236,-4.397057,-0.889187
1.2217775e-07,164,36,1.2570916,936.2847,-3.9048915,14.467577,183,14.467577,-0.7090531,874.1585365853658,2.0,53.472565,116.43876,0.05224658,3.0,51.638268,,-11.010139,0.6,,-2.8413105,133.37181544303894,28.526022,8.006911,164,143362,0.14999999,-4.428689,-1.8342985,5.709053,-3.893444,-0.02723089
1.2070127e-07,165,36,1.0481883,941.53595,-3.8633022,14.467577,183,14.467577,-0.7062783,874.9151515151515,2.0,51.52698,116.43876,0.022013573,3.0,51.469757,,-11.010139,-0.2,,-1.8445245,134.2539746761322,18.827103,0.0001378808,165,144361,0.14999999,-4.423954,-0.057225093,5.7062783,-3.8450801,-0.251222
1.1925142e-07,166,36,1.0521992,946.5658,-3.8693438,14.467577,183,14.467577,-0.7022034,875.6626506024096,-2.0,50.449287,116.43876,14.828469,3.0,50.32976,,-11.010139,-0.2,,-1.8898137,135.09024953842163,14.828469,0.00024404541,166,145360,0.14999999,-4.420908,-0.11952763,5.7022033,-3.9428282,-0.029837122
1.1782755e-07,167,36,1.0971245,951.6858,-3.8753483,14.467577,183,14.467577,-0.6987173,876.4011976047905,6.0,51.812622,116.43876,2.0971632e-07,3.0,50.074604,,-11.010139,0.6,,7.4440107,135.8945586681366,26.033401,0.74681336,167,146359,0.14999999,-4.4171705,-1.7380166,5.698717,-3.8284113,-0.12002644
1.16429e-07,168,36,1.003786,958.23236,-3.8768566,14.467577,183,14.467577,-0.70376396,877.1309523809524,-2.0,51.29554,116.43876,0.22627799,3.0,49.997734,,-11.010139,0.6,,-0.47242397,136.72116470336914,18.580498,13.697234,168,147358,0.14999999,-4.4141192,-1.2978064,5.703764,-3.9613981,-1.5465573
1.1505522e-07,169,36,0.9656186,964.2647,-3.8044136,14.467577,183,14.467577,-0.7057083,877.8520710059172,-6.0,54.569317,116.43876,0.040504046,3.0,49.82113,,-11.010139,1.0,,-9.187708,137.53681898117065,27.821444,0.02084063,169,148357,0.14999999,-4.410981,-4.748189,5.7057085,-3.8564456,-1.03237
1.13705624e-07,170,36,0.9617762,975.24774,-3.81019,14.467577,183,14.467577,-0.73675126,878.564705882353,2.0,50.389374,116.43876,5.954051e-32,3.0,49.827484,,-11.010139,-0.6,,-1.4226648,138.36176013946533,14.801649,1.29125105e-11,170,149356,0.14999999,-4.415165,-0.5618901,5.736751,-5.0379453,-5.983006
1.1237963e-07,171,36,0.8876537,980.61554,-3.816055,14.467577,183,14.467577,-0.73459387,879.2690058479532,10.0,49.332134,116.43876,5.216694e-06,3.0,48.8787,,-11.010139,-1.0,,7.505859,139.1753339767456,37.99614,1.6326539e-24,171,150355,0.14999999,-4.411698,-0.4534359,5.734594,-3.7617586,-0.36783317
1.1107668e-07,172,36,1.2470242,980.87256,-3.8218858,14.467577,183,14.467577,-0.7027474,875.6279069767442,-10.0,49.621883,116.43876,8.6037566e-11,3.0,48.528683,,-11.010139,-0.6,,-10.729921,139.61531686782837,42.292786,3.4346544e-13,172,150608,0.14999999,-4.417158,-1.0932019,5.7027473,-5.1812515,4.7429957
1.0979627e-07,173,36,1.1722507,986.4263,-3.827683,14.467577,183,14.467577,-0.70188594,876.3410404624277,-2.0,49.417904,116.43876,0.30011812,3.0,48.509148,,-11.010139,-0.6,,-2.6145527,140.41465663909912,20.074818,2.3117994e-11,173,151607,0.14999999,-4.4136143,-0.9087581,5.701886,-3.9753397,-0.5537094
1.0853786e-07,174,36,0.8746716,992.4473,-3.8334467,14.467577,183,14.467577,-0.70372033,877.0459770114943,6.0,48.05528,116.43876,1.4917584e-08,3.0,48.48962,,-11.010139,0.2,,6.281003,141.37027049064636,17.038076,0.10622403,174,152606,0.14999999,-4.412374,0.43434134,5.70372,-4.3305893,-1.021072
1.0730098e-07,175,36,0.82261926,997.6862,-3.838567,14.467577,183,14.467577,-0.70106417,877.7428571428571,-6.0,48.471462,116.43876,0.004974435,3.0,48.3192,,-11.010139,0.2,,-1.570242,142.75750017166138,18.198069,0.5814023,175,153605,0.14999999,-4.4098296,-0.15226369,5.701064,-3.8240733,-0.2388894
1.06085096e-07,176,36,0.79340225,1003.3261,-3.8409483,14.467577,183,14.467577,-0.7007166,878.4318181818181,10.0,44.42635,116.43876,1.7465077e-13,3.0,48.291195,,-11.010139,-0.6,,11.578058,143.82994556427002,30.594208,2.0770329e-14,176,154604,0.14999999,-4.4074764,3.8648438,5.7007165,-3.8004122,-0.6399014
1.0488981e-07,177,36,1.1047271,1006.4611,-3.8466141,14.467577,183,14.467577,-0.6862211,875.4237288135594,10.0,44.720642,116.43876,0.3829053,3.0,48.2637,,-11.010139,-0.2,,15.291661,144.4394953250885,22.059467,2.1151057e-07,177,154950,0.14999999,-4.4096847,3.5430555,5.686221,-4.5584326,1.8649946
1.0371458e-07,178,36,1.0464107,1001.72906,-3.852248,14.467577,183,14.467577,-0.62769145,871.7584269662922,10.0,44.03536,116.43876,2.6135012e-05,3.0,47.676662,,-11.010139,0.2,,13.480408,144.9472529888153,23.219131,0.0017574655,178,155173,0.14999999,-4.418814,3.6413052,5.6276913,-6.101006,9.732064
1.02558985e-07,179,36,0.8288091,1003.6475,-3.8578403,14.467577,183,14.467577,-0.6069693,868.804469273743,-6.0,47.496986,116.43876,1.6418703e-08,3.0,47.39149,,-11.010139,-0.2,,-8.798132,145.64650511741638,18.009964,7.1736424e-05,179,155516,0.14999999,-4.42079,-0.10549707,5.6069694,-4.783163,3.0815754
1.0142261e-07,180,36,1.2925466,1009.4126,-3.863411,14.467577,183,14.467577,-0.6078476,869.5277777777778,10.0,49.50229,116.43876,3.0275293e-21,3.0,47.36358,,-11.010139,0.6,,13.661766,146.67232179641724,35.777363,0.011981919,180,156515,0.14999999,-4.4199343,-2.1387095,5.6078477,-4.0767145,-0.76507443
1.0030501e-07,181,36,1.0425253,1008.0156,-3.8688846,14.467577,183,14.467577,-0.5691473,866.1270718232045,6.0,54.796665,116.43876,0.006714322,3.0,47.13462,,-11.010139,1.0,,1.5080492,147.34402465820312,33.72125,0.004082064,181,156769,0.14999999,-4.4198833,-7.662043,5.569147,-4.6369915,6.3969154
9.920578e-08,182,36,1.082118,1016.7532,-3.8743718,14.467577,183,14.467577,-0.58655596,866.8571428571429,-10.0,48.471542,116.43876,0.0075602396,3.0,47.136944,,-11.010139,0.6,,-6.846758,148.54097700119019,36.79572,0.2041754,182,157768,0.14999999,-4.4202213,-1.3345984,5.586556,-4.470723,-3.7375314
9.8124524e-08,183,36,1.0607873,1023.51227,-3.8787298,14.467577,183,14.467577,-0.5929632,867.5792349726776,6.0,47.90604,116.43876,1.9153309e-31,3.0,47.09466,,-11.010139,-1.0,,3.777609,149.7936007976532,23.001223,1.0705665e-22,183,158767,0.14999999,-4.4203796,-0.8113767,5.592963,-4.4781137,-1.7590823
9.706086e-08,184,36,0.9522133,1029.8297,-3.8841796,14.467577,183,14.467577,-0.5969007,865.4891304347826,-6.0,48.85025,116.43876,0.037703864,3.0,47.05962,,-11.010139,-1.0,,-10.551434,150.47464036941528,28.506327,5.861526e-22,184,159250,0.14999999,-4.4190702,-1.7906303,5.596901,-4.198734,-1.3174545
9.601439e-08,185,36,0.9179636,1037.2998,-3.8895996,14.467577,183,14.467577,-0.60702586,866.2108108108108,6.0,46.360146,116.43876,6.4292355e-14,3.0,46.926037,,-11.010139,-0.2,,6.5467024,151.40797233581543,16.111393,1.3598849e-05,185,160249,0.14999999,-4.424049,0.56589305,5.607026,-5.2483587,-2.4700587
9.4984756e-08,186,36,0.98998857,1042.3417,-3.8949904,14.467577,183,14.467577,-0.60398763,865.3709677419355,-6.0,47.459923,116.43876,8.269817e-10,3.0,46.06322,,-11.010139,0.6,,-1.8625722,152.1258385181427,25.03524,4.14737,186,160959,0.14999999,-4.4212346,-1.3967,5.6039877,-3.8020043,-0.041918915
9.3971586e-08,187,36,0.5275568,1050.1718,-3.8782995,14.467577,183,14.467577,-0.6158916,866.0855614973262,-10.0,46.175407,116.43876,6.6323065e-11,3.0,46.072254,,-11.010139,-0.2,,-10.873882,153.288330078125,23.770802,3.6796832e-06,187,161958,0.14999999,-4.4225397,-0.1031527,5.6158915,-4.622494,-2.8300161
9.297454e-08,188,36,0.7860376,1055.1956,-3.883633,14.467577,183,14.467577,-0.6127422,866.7925531914893,-10.0,46.280384,116.43876,2.9847617,3.0,46.06713,,-11.010139,0.2,,-6.7662506,154.39534831047058,27.268963,0.03056566,188,162957,0.14999999,-4.4233575,-0.21325234,5.6127424,-4.092247,-0.023814566
9.1993286e-08,189,36,1.0255376,1060.2358,-3.8887753,14.467577,183,14.467577,-0.6097134,867.4920634920635,-2.0,46.236656,116.43876,3.9035327,3.0,46.070236,,-11.010139,0.2,,-0.22437207,155.5525472164154,14.080329,2.0559733,189,163956,0.14999999,-4.4216585,-0.16641878,5.6097136,-3.8654442,-0.040293977
9.102748e-08,190,36,0.9791716,1065.3167,-3.883233,14.467577,183,14.467577,-0.6069299,868.1842105263158,10.0,40.87663,116.43876,0.0012797642,3.0,45.697166,,-11.010139,-0.6,,14.794775,156.62290906906128,28.05368,2.1667414e-14,190,164955,0.14999999,-4.4191327,4.8205376,5.60693,-3.9489326,-0.080859765
9.0076824e-08,191,36,1.5338717,1066.2716,-3.8884823,14.467577,183,14.467577,-0.5825737,865.1413612565445,-10.0,48.702374,116.43876,8.139256e-15,3.0,45.64294,,-11.010139,-1.0,,-6.6852875,157.22445225715637,47.417263,2.9584543e-23,191,165242,0.14999999,-4.4296536,-3.0594316,5.582574,-6.365868,4.0451107
8.914097e-08,192,36,0.99698067,1071.6945,-3.8937044,14.467577,183,14.467577,-0.581742,865.8385416666666,2.0,45.153744,116.43876,5.463163e-05,3.0,45.008453,,-11.010139,0.2,,6.664687,158.3751356601715,16.398537,1.1743969,192,166241,0.14999999,-4.4245663,-0.14529027,5.581742,-3.8705504,-0.42287663
8.8219615e-08,193,36,1.1062524,1077.2596,-3.892801,14.467577,183,14.467577,-0.5816564,866.5284974093264,-6.0,45.63619,116.43876,2.8338954e-12,3.0,44.75388,,-11.010139,-0.6,,-8.616937,159.54272437095642,23.18635,7.336615e-12,193,167240,0.14999999,-4.421733,-0.8823085,5.5816565,-3.8549151,-0.5652324
8.731247e-08,194,36,1.0889919,1083.1078,-3.897969,14.467577,183,14.467577,-0.58303005,867.2113402061856,2.0,44.798576,116.43876,0.00135606,3.0,44.728836,,-11.010139,-0.2,,1.9673505,160.62169861793518,18.043371,0.00014274452,194,168239,0.14999999,-4.4200025,-0.06974033,5.58303,-4.1604714,-0.8481442
8.6419256e-08,195,36,0.802381,1088.1863,-3.9031098,14.467577,183,14.467577,-0.58044255,867.8871794871795,6.0,44.161278,116.43876,0.12079454,3.0,44.451736,,-11.010139,-0.6,,6.4268794,161.5534029006958,22.52705,1.3612646e-12,195,169238,0.14999999,-4.4167547,0.29046014,5.5804424,-3.8545423,-0.07847393
8.5539675e-08,196,36,1.1341476,1093.7943,-3.9082248,14.467577,183,14.467577,-0.5805834,866.2142857142857,2.0,46.079052,116.43876,5.8829366e-16,3.0,44.43008,,-11.010139,0.6,,-1.9690909,162.16226601600647,25.445402,8.033646,196,169778,0.14999999,-4.416694,-1.6489706,5.5805836,-4.186281,-0.60803396
8.467345e-08,197,36,0.9071079,1099.8566,-3.8731437,14.467577,183,14.467577,-0.5830281,866.8883248730964,10.0,44.012512,116.43876,1.3987581e-26,3.0,44.4126,,-11.010139,-1.0,,13.075774,163.22196865081787,34.10237,1.728569e-24,197,170777,0.14999999,-4.4138336,0.400088,5.583028,-3.9504247,-1.0621893
8.382034e-08,198,36,1.0163734,1091.7004,-3.878207,14.467577,183,14.467577,-0.5136384,863.4343434343434,10.0,40.651157,116.43876,1.00728065e-10,3.0,44.1332,,-11.010139,0.2,,6.660543,163.7174472808838,22.743242,0.0018036849,198,170960,0.14999999,-4.419954,3.4820445,5.5136385,-5.4892807,13.156139
8.298004e-08,199,36,0.91335547,1097.0115,-3.8832357,14.467577,183,14.467577,-0.5126203,864.1155778894472,-2.0,45.91941,116.43876,8.3484626e-16,3.0,44.0223,,-11.010139,-1.0,,3.9044821,164.64569401741028,25.61288,1.9694122e-21,199,171959,0.14999999,-4.4170647,-1.8971097,5.5126204,-3.8317494,-0.31103724
8.215231e-08,200,36,1.1317585,1103.4,-3.8882482,14.467577,183,14.467577,-0.51699984,864.405,-2.0,44.16824,116.43876,0.00032562873,3.0,44.030098,,-11.010139,-0.2,,-2.030522,165.60068726539612,17.519974,0.00024870288,200,172881,0.14999999,-4.418053,-0.13814217,5.5169997,-4.498314,-1.3885428
8.133691e-08,201,36,1.0872765,1108.5936,-3.8932345,14.467577,183,14.467577,-0.5153912,865.0746268656717,10.0,40.669884,116.43876,0.0064969696,3.0,43.997475,,-11.010139,-0.2,,15.522304,166.60494446754456,21.714981,2.2160474e-07,201,173880,0.14999999,-4.4145246,3.32759,5.5153913,-3.8190503,-0.19365758
8.053358e-08,202,36,1.0000259,1103.8057,-3.8981972,14.467577,183,14.467577,-0.46438444,861.9108910891089,-6.0,48.544403,116.43876,8.0371633e-22,3.0,43.702282,,-11.010139,1.0,,-7.3886075,167.2260172367096,28.451817,0.022889726,202,174106,0.14999999,-4.4215117,-4.842121,5.4643846,-5.8806386,9.787972
7.97421e-08,203,36,1.0246395,1114.084,-3.9030223,14.467577,183,14.467577,-0.48809853,862.5862068965517,6.0,45.0859,116.43876,1.9957708e-06,3.0,43.588894,,-11.010139,0.6,,13.06541,168.4725580215454,24.08463,0.7677693,203,175105,0.14999999,-4.422658,-1.497007,5.4880986,-4.612521,-5.278345
7.896222e-08,204,36,0.9152324,1123.0485,-3.9041612,14.467577,183,14.467577,-0.50513965,863.2549019607843,2.0,44.133087,116.43876,4.6281767e-20,3.0,43.560207,,-11.010139,-0.6,,3.1856358,169.73303318023682,14.905518,1.4184757e-11,204,176104,0.14999999,-4.427556,-0.57288015,5.50514,-5.4175406,-3.9644856
7.819375e-08,205,36,1.1108807,1128.748,-3.9090512,14.467577,183,14.467577,-0.50608784,862.1658536585365,-2.0,44.765827,116.43876,4.8609805e-14,3.0,43.297592,,-11.010139,0.6,,-1.9261842,170.64001369476318,17.978294,14.145387,205,176744,0.14999999,-4.425719,-1.4682335,5.506088,-3.9498959,-0.6995201
7.743643e-08,206,36,1.2784193,1136.492,-3.847192,14.467577,183,14.467577,-0.5169512,862.8300970873786,-10.0,44.318863,116.43876,4.4927698e-20,3.0,43.2577,,-11.010139,-0.6,,-8.270236,171.90685725212097,38.61754,3.5226834e-13,206,177743,0.14999999,-4.4262257,-1.0611619,5.516951,-4.612029,-2.7439444
7.6690064e-08,207,36,1.1132658,1142.1399,-3.8520346,14.467577,183,14.467577,-0.51758385,863.487922705314,2.0,45.25569,116.43876,0.00061467447,3.0,43.187874,,-11.010139,-1.0,,2.815818,173.05060195922852,26.83079,1.0850352e-21,207,178742,0.14999999,-4.422662,-2.0678196,5.517584,-3.9084234,-0.6479146
7.5954425e-08,208,36,0.97524685,1149.2924,-3.856854,14.467577,183,14.467577,-0.52544403,863.2548076923077,10.0,40.54462,116.43876,2.9690628,3.0,42.718063,,-11.010139,-1.0,,9.832907,174.0370695590973,30.648964,1.7006407e-24,208,179557,0.14999999,-4.421789,2.1734438,5.525444,-4.308102,-2.1524887
7.522933e-08,209,36,0.7910938,1140.7473,-3.8616502,14.467577,183,14.467577,-0.45812133,860.0095693779904,-6.0,42.862362,116.43876,1.274736e-18,3.0,42.719677,,-11.010139,0.2,,-6.0807905,174.61841011047363,18.039074,0.594979,209,179742,0.14999999,-4.421862,-0.14268395,5.4581213,-4.3696856,13.5449915
7.451457e-08,210,36,1.1986928,1145.7551,-3.8635807,14.467577,183,14.467577,-0.45597664,860.6714285714286,10.0,49.337555,116.43876,2.069847e-14,3.0,42.73179,,-11.010139,1.0,,12.070689,175.68334531784058,43.17914,6.592875e-05,210,180741,0.14999999,-4.420374,-6.6057677,5.4559765,-3.885574,-0.0077267415
7.3809936e-08,211,36,1.2445673,1158.7957,-3.868331,14.467577,183,14.467577,-0.49192283,861.3270142180095,10.0,44.20289,116.43876,0.09963127,3.0,42.772766,,-11.010139,0.6,,5.1457767,176.87022614479065,32.218807,0.012041016,211,181740,0.14999999,-4.4229984,-1.4301208,5.491923,-5.1002355,-8.04063
7.311527e-08,212,36,1.0719694,1164.7876,-3.873002,14.467577,183,14.467577,-0.49428108,861.9764150943396,10.0,37.739574,116.43876,2.1623025e-11,3.0,42.74995,,-11.010139,-0.6,,10.25514,178.04127740859985,26.51994,2.1446864e-14,212,182739,0.14999999,-4.41948,5.010377,5.4942813,-3.8714826,-0.99187344
7.243035e-08,213,36,1.1472063,1163.3633,-3.877708,14.467577,183,14.467577,-0.46179944,859.1220657276996,-2.0,43.56891,116.43876,0.0019483707,3.0,42.67639,,-11.010139,-0.6,,-10.227895,178.6106312274933,23.34585,2.430391e-11,213,182993,0.14999999,-4.4195395,-0.8925188,5.4617996,-4.4649763,6.4243045
7.175501e-08,214,36,0.9789309,1170.0919,-3.8823917,14.467577,183,14.467577,-0.46771947,859.7757009345794,-2.0,47.101933,116.43876,5.5901634e-37,3.0,42.40648,,-11.010139,1.0,,0.35829914,179.59948682785034,25.23441,0.075772546,214,183992,0.14999999,-4.419327,-4.6954536,5.4677196,-4.4895887,-1.7286818
7.1089076e-08,215,36,0.94398206,1181.6805,-3.8866997,14.467577,183,14.467577,-0.4961885,860.4232558139535,6.0,42.05365,116.43876,3.8778673e-08,3.0,42.336617,,-11.010139,0.2,,7.802451,180.556494474411,17.274712,0.112034105,215,184991,0.14999999,-4.420493,0.28296587,5.4961886,-4.612859,-6.5885563
5.2119947e-08,216,36,0.5887237,1186.008,-3.8908193,14.467577,183,14.467577,-0.49077833,858.6620370370371,-10.0,42.793583,116.43876,2.615058e-08,3.0,42.689934,,-11.010139,-0.2,,-8.913922,181.12974977493286,24.086536,3.726042e-06,216,185471,0.14999999,-4.4180946,-0.10364813,5.4907784,-3.8277302,0.6724092
5.1640686e-08,217,49,0.96234244,1191.1183,-3.8954382,14.467577,183,14.467577,-0.4890243,859.3087557603686,-6.6666665,54.10549,116.43876,8.268473e-07,3.0,52.408623,,-11.010139,0.6666667,,-4.985223,182.0349202156067,29.603886,1.9633311,217,186470,0.14999999,-4.4178414,-1.6968702,5.489024,-3.939427,-0.1101658
5.116801e-08,218,49,0.9283941,1198.4894,-3.891029,14.467577,183,14.467577,-0.49765778,859.9495412844037,-10.0,51.590645,116.43876,8.989843,3.0,50.107815,,-11.010139,0.6666667,,-8.877526,193.32138752937317,42.95623,0.14292777,218,187469,0.14999999,-4.4187307,-1.4828309,5.497658,-4.5418267,-2.3711114
5.070179e-08,219,49,1.2148544,1204.3867,-3.8949502,14.467577,183,14.467577,-0.49948278,860.5844748858448,-10.0,50.80984,116.43876,3.8526295e-13,3.0,49.65415,,-11.010139,-0.6666667,,-6.1820865,194.16443872451782,43.952507,1.2583168e-14,219,188468,0.14999999,-4.417464,-1.1556938,5.4994826,-4.03138,-0.89733446
5.024191e-08,220,49,0.8704537,1210.2753,-3.899506,14.467577,183,14.467577,-0.501251,861.2136363636364,3.3333333,49.77397,116.43876,0.27950102,3.0,49.25313,,-11.010139,-0.6666667,,6.930747,194.95574712753296,18.913033,2.6830003e-13,220,189467,0.14999999,-4.415501,-0.5208381,5.501251,-4.1459913,-0.8884902
4.9788262e-08,221,49,1.0864346,1215.3973,-3.904041,14.467577,183,14.467577,-0.49953526,859.4434389140272,-3.3333333,49.773544,116.43876,0.027595852,3.0,48.795235,,-11.010139,-0.6666667,,-9.086341,195.5040581226349,24.58929,6.9102867e-13,221,189937,0.14999999,-4.4146686,-0.9783082,5.499535,-4.0850515,-0.122079276
4.9340724e-08,222,49,1.219309,1220.9238,-3.9085557,14.467577,183,14.467577,-0.49965668,860.072072072072,10.0,42.952732,116.43876,3.8881623e-08,3.0,48.73464,,-11.010139,-0.6666667,,17.74153,196.72129011154175,32.311302,7.567973e-16,222,190936,0.14999999,-4.4121604,5.7819057,5.4996567,-3.914475,-0.5264909
4.88992e-08,223,49,0.9442493,1219.8424,-3.9130502,14.467577,183,14.467577,-0.47014531,857.3363228699552,3.3333333,50.35392,116.43876,1.1282353e-23,3.0,48.696606,,-11.010139,0.6666667,,9.200045,197.31108474731445,28.72613,3.101223,223,191186,0.14999999,-4.4304805,-1.6573161,5.470145,-8.670368,6.081375
4.846357e-08,224,49,1.048011,1226.4294,-3.9037135,14.467577,183,14.467577,-0.47513136,857.96875,-3.3333333,49.57613,116.43876,0.004966815,3.0,47.73028,,-11.010139,0.6666667,,3.2115786,198.3699815273285,20.506165,7.8774137,224,192185,0.14999999,-4.428896,-1.8458468,5.4751315,-3.993726,-1.5870243
4.8033748e-08,225,49,1.3881993,1236.1827,-3.873605,14.467577,183,14.467577,-0.4941455,858.5955555555555,10.0,50.80706,116.43876,0.19603619,3.0,47.66344,,-11.010139,0.6666667,,9.2099495,199.39370346069336,39.58642,0.0083335955,225,193184,0.14999999,-4.4290404,-3.143619,5.4941454,-4.4840884,-4.753304
4.760961e-08,226,49,1.0637457,1244.292,-3.8780026,14.467577,183,14.467577,-0.5057166,859.2168141592921,-6.6666665,46.88651,116.43876,2.4920465e-24,3.0,45.939808,,-11.010139,-0.6666667,,-8.866616,200.335387468338,19.826984,1.6919663e-13,226,194183,0.14999999,-4.4280868,-0.9467024,5.505717,-4.530691,-3.1092234
4.719107e-08,227,49,1.2351927,1249.678,-3.8824177,14.467577,183,14.467577,-0.5051892,859.8325991189428,10.0,39.736042,116.43876,2.6204155e-08,3.0,45.65453,,-11.010139,-0.6666667,,2.312694,201.55285000801086,28.841297,7.372722e-16,227,195182,0.14999999,-4.4257445,5.918488,5.505189,-3.93497,-0.3859832
4.6778016e-08,228,49,0.8820773,1256.2245,-3.8868132,14.467577,183,14.467577,-0.5097563,860.4429824561404,-6.6666665,45.625507,116.43876,0.00019343675,3.0,45.30812,,-11.010139,-0.33333334,,-7.9906545,202.6404287815094,16.365084,5.169785e-07,228,196181,0.14999999,-4.4247456,-0.31738618,5.509756,-4.3895955,-1.5464982
4.6370367e-08,229,49,0.98877084,1261.4246,-3.8911896,14.467577,183,14.467577,-0.5084042,861.0480349344978,,46.888966,116.43876,9.256069e-10,3.0,45.124996,,-11.010139,0.6666667,,-4.404382,203.5165717601776,20.867256,9.006891,229,197180,0.14999999,-4.4230237,-1.7639694,5.5084043,-3.8993979,-0.20012042
4.596802e-08,230,49,0.8921261,1268.7458,-3.8569694,14.467577,183,14.467577,-0.516286,861.6478260869566,,45.712345,116.43876,4.8568973e-20,3.0,44.927357,,-11.010139,-0.6666667,,3.4357429,204.4539179801941,20.529022,7.632784e-13,230,198179,0.14999999,-4.4232273,-0.78498894,5.516286,-4.4375887,-2.3212214
4.5570893e-08,231,49,1.0147065,1274.2621,-3.8613076,14.467577,183,14.467577,-0.516286,860.3593073593073,6.6666665,46.94578,116.43876,6.1867303e-15,3.0,44.913055,,-11.010139,0.6666667,,5.994814,205.18343448638916,23.24542,0.28864217,231,198743,0.14999999,-4.4215593,-2.0327265,5.516286,-3.9127984,-0.51628447
4.517889e-08,232,49,0.93138266,1280.1145,-3.8643787,14.467577,183,14.467577,-0.5177349,860.9568965517242,6.6666665,44.36247,116.43876,2.9043167e-06,3.0,44.91501,,-11.010139,-0.33333334,,-0.85418427,206.20217895507812,17.564068,7.6898516e-08,232,199742,0.14999999,-4.4192204,0.5525397,5.517735,-3.868848,-0.8524225
4.479192e-08,233,49,0.72758293,1285.5616,-3.8686798,14.467577,183,14.467577,-0.51743203,861.549356223176,-6.6666665,45.262806,116.43876,3.3576187e-06,3.0,44.918262,,-11.010139,0.33333334,,-8.664178,207.0941286087036,17.398016,1.7143997,233,200741,0.14999999,-4.417107,-0.34454384,5.517432,-3.8404317,-0.44717595
4.4409898e-08,234,49,0.94881314,1291.4174,-3.8656313,14.467577,183,14.467577,-0.5188775,862.1367521367522,-10.0,46.332405,116.43876,10.533964,3.0,44.872963,,-11.010139,0.6666667,,-12.968683,208.1573600769043,38.322598,0.13934346,234,201740,0.14999999,-4.4166684,-1.4594417,5.5188775,-4.0312715,-0.8556723
4.4032745e-08,235,49,0.9649661,1298.3547,-3.8693004,14.467577,183,14.467577,-0.5249139,862.7191489361702,6.6666665,43.615475,116.43876,7.2987174e-28,3.0,44.150314,,-11.010139,-0.6666667,,-0.8410283,209.3446171283722,21.28453,2.5515362e-14,235,202739,0.14999999,-4.4215965,0.5348393,5.524914,-5.4922895,-1.937439
4.366038e-08,236,49,1.1212653,1304.4235,-3.8735466,14.467577,183,14.467577,-0.5272181,863.2966101694915,10.0,39.73354,116.43876,9.838533e-07,3.0,44.14794,,-11.010139,,,11.982724,210.46150732040405,23.516201,4.8042057e-05,236,203738,0.14999999,-4.420905,4.414404,5.527218,-4.200764,-1.0686986
4.3292708e-08,237,49,1.0434446,1300.908,-3.877775,14.467577,183,14.467577,-0.48906317,860.6793248945148,3.3333333,43.907196,116.43876,0.42441288,3.0,44.00415,,-11.010139,,,6.2064548,211.11974501609802,18.688732,0.017259477,237,203981,0.14999999,-4.4201384,0.09695414,5.4890633,-4.3309326,8.515503
4.292967e-08,238,49,0.92136973,1305.8578,-3.8819125,14.467577,183,14.467577,-0.48679742,860.0252100840336,6.6666665,43.857357,116.43876,4.7582717,3.0,43.98051,,-11.010139,0.33333334,,3.5018272,212.05358719825745,17.213436,0.2642701,238,204686,0.14999999,-4.4177995,0.12315431,5.4867973,-3.889616,0.05019032
4.257118e-08,239,49,1.2060095,1311.1198,-3.8849957,14.467577,183,14.467577,-0.48585665,860.6066945606694,-3.3333333,43.927124,116.43876,0.25821328,3.0,43.874966,,-11.010139,,,-2.8898642,213.20782589912415,19.318647,0.044572726,239,205685,0.14999999,-4.4160905,-0.052158874,5.4858565,-3.9168494,-0.2619542
4.2217163e-08,240,49,0.8386753,1316.1206,-3.8889847,14.467577,183,14.467577,-0.48383602,861.1833333333333,,44.28954,116.43876,0.82074666,3.0,43.864635,,-11.010139,0.33333334,,1.7133646,214.48363208770752,16.325907,8.060406,240,206684,0.14999999,-4.4134593,-0.4249031,5.483836,-3.963859,-0.0009058984
