LQGmu1_higher,Iteration,LQGmu1_actor,ReturnMean,TimeElapsed,NumTrajectories,TimestepsSoFar,NumTrainableParams,AvgEpLen,MinEpLen,LQGsigma_higher
-0.67,298,-0.5513702,0.04583159,2.638941526412964,298,5960,,20.0,20,0.14999999
-0.67,299,-0.86314195,0.045831636,2.6470956802368164,299,5980,,20.0,20,0.14999999
-0.67,300,-0.6064094,0.045831706,2.6543872356414795,300,6000,,20.0,20,0.14999999
-0.67,301,-0.6132351,0.045831777,2.6618123054504395,301,6020,,20.0,20,0.14999999
-0.67,302,-0.3880746,0.045831844,2.6697540283203125,302,6040,,20.0,20,0.14999999
-0.67,303,-0.59206223,0.045831908,2.677720308303833,303,6060,,20.0,20,0.14999999
-0.67,304,-0.6252176,0.045831975,2.6851747035980225,304,6080,,20.0,20,0.14999999
-0.67,305,-0.5577105,0.04583203,2.6923694610595703,305,6100,,20.0,20,0.14999999
-0.67,306,-0.64009523,0.045832068,2.7010624408721924,306,6120,,20.0,20,0.14999999
-0.67,307,-0.5796396,0.04583209,2.7088778018951416,307,6140,,20.0,20,0.14999999
-0.67,308,-0.62326354,0.045832094,2.716346263885498,308,6160,,20.0,20,0.14999999
-0.67,309,-0.4607998,0.04583205,2.723571538925171,309,6180,,20.0,20,0.14999999
-0.67,310,-0.8314403,0.045832124,2.7311317920684814,310,6200,,20.0,20,0.14999999
-0.67,311,-0.7726766,0.045832183,2.7390875816345215,311,6220,,20.0,20,0.14999999
-0.67,312,-0.46761674,0.045832183,2.7464208602905273,312,6240,,20.0,20,0.14999999
-0.67,313,-0.7808162,0.045832254,2.753380060195923,313,6260,,20.0,20,0.14999999
-0.67,314,-0.73613876,0.04583221,2.760626792907715,314,6280,,20.0,20,0.14999999
-0.67,315,-0.47532922,0.045832258,2.7687671184539795,315,6300,,20.0,20,0.14999999
-0.67,316,-0.7709708,0.045831967,2.776029348373413,316,6320,,20.0,20,0.14999999
-0.67,317,-0.5951911,0.04583161,2.7834205627441406,317,6340,,20.0,20,0.14999999
-0.67,318,-0.43350172,0.04583163,2.7903339862823486,318,6360,,20.0,20,0.14999999
-0.67,319,-0.86281174,0.04583156,2.798429489135742,319,6380,,20.0,20,0.14999999
-0.67,320,-0.9172914,0.04583163,2.8064820766448975,320,6400,,20.0,20,0.14999999
-0.67,321,-0.6886739,0.04583138,2.8136837482452393,321,6420,,20.0,20,0.14999999
-0.67,322,-0.7639072,0.045831338,2.821303367614746,322,6440,,20.0,20,0.14999999
-0.67,323,-0.7440764,0.045831375,2.8294918537139893,323,6460,,20.0,20,0.14999999
-0.67,324,-0.8343036,0.045831364,2.836674690246582,324,6480,,20.0,20,0.14999999
-0.67,325,-0.77182126,0.045831375,2.8439366817474365,325,6500,,20.0,20,0.14999999
-0.67,326,-0.45243105,0.045831427,2.8512370586395264,326,6520,,20.0,20,0.14999999
-0.67,327,-0.7735307,0.045831405,2.860142469406128,327,6540,,20.0,20,0.14999999
-0.67,328,-0.7821153,0.04583134,2.867403268814087,328,6560,,20.0,20,0.14999999
-0.67,329,-0.98796314,0.04583141,2.8748209476470947,329,6580,,20.0,20,0.14999999
-0.67,330,-0.6728624,0.045831338,2.8821518421173096,330,6600,,20.0,20,0.14999999
-0.67,331,-0.5743855,0.04583126,2.8904495239257812,331,6620,,20.0,20,0.14999999
-0.67,332,-0.68553567,0.04583129,2.897618055343628,332,6640,,20.0,20,0.14999999
-0.67,333,-0.6887688,0.04583134,2.9054718017578125,333,6660,,20.0,20,0.14999999
-0.67,334,-0.53320396,0.045831192,2.9126038551330566,334,6680,,20.0,20,0.14999999
-0.67,335,-0.70538133,0.045831252,2.920607566833496,335,6700,,20.0,20,0.14999999
-0.67,336,-0.53861344,0.045831293,2.9278736114501953,336,6720,,20.0,20,0.14999999
-0.67,337,-0.7270962,0.045831006,2.935441732406616,337,6740,,20.0,20,0.14999999
-0.67,338,-0.8332247,0.045831,2.9428138732910156,338,6760,,20.0,20,0.14999999
-0.67,339,-0.5277866,0.045831066,2.950847625732422,339,6780,,20.0,20,0.14999999
-0.67,340,-0.52538913,0.045831125,2.9581565856933594,340,6800,,20.0,20,0.14999999
-0.67,341,-0.4651398,0.045831192,2.966571569442749,341,6820,,20.0,20,0.14999999
-0.67,342,-0.49322522,0.04583104,2.9744713306427,342,6840,,20.0,20,0.14999999
-0.67,343,-0.8657671,0.045831107,2.9820401668548584,343,6860,,20.0,20,0.14999999
-0.67,344,-0.6242807,0.045831133,2.9893364906311035,344,6880,,20.0,20,0.14999999
-0.67,345,-0.5439893,0.04583119,2.996595621109009,345,6900,,20.0,20,0.14999999
-0.67,346,-0.67975485,0.045831252,3.0044057369232178,346,6920,,20.0,20,0.14999999
-0.67,347,-0.76569337,0.045831278,3.0127198696136475,347,6940,,20.0,20,0.14999999
-0.67,348,-0.75891906,0.04583122,3.020016670227051,348,6960,,20.0,20,0.14999999
-0.67,349,-0.6399524,0.04583128,3.0271759033203125,349,6980,,20.0,20,0.14999999
-0.67,350,-0.5388701,0.045831244,3.0343668460845947,350,7000,,20.0,20,0.14999999
-0.67,351,-0.42815518,0.04583124,3.0423812866210938,351,7020,,20.0,20,0.14999999
-0.67,352,-0.68194026,0.04583093,3.0496232509613037,352,7040,,20.0,20,0.14999999
-0.67,353,-0.70509905,0.04583094,3.056927442550659,353,7060,,20.0,20,0.14999999
-0.67,354,-0.3674941,0.045831002,3.0643582344055176,354,7080,,20.0,20,0.14999999
-0.67,355,-1.0550382,0.045831062,3.073256254196167,355,7100,,20.0,20,0.14999999
-0.67,356,-0.5152318,0.045831,3.0806949138641357,356,7120,,20.0,20,0.14999999
-0.67,357,-0.92508626,0.045831032,3.087918996810913,357,7140,,20.0,20,0.14999999
-0.67,358,-0.50624764,0.045831095,3.095430612564087,358,7160,,20.0,20,0.14999999
-0.67,359,-1.0677651,0.045831155,3.1042232513427734,359,7180,,20.0,20,0.14999999
-0.67,360,-0.6578529,0.045831088,3.111377239227295,360,7200,,20.0,20,0.14999999
-0.67,361,-0.77844965,0.045830693,3.1184561252593994,361,7220,,20.0,20,0.14999999
-0.67,362,-0.709188,0.04583071,3.1257271766662598,362,7240,,20.0,20,0.14999999
-0.67,363,-0.76474404,0.04583077,3.1340866088867188,363,7260,,20.0,20,0.14999999
-0.67,364,-0.63917226,0.0458306,3.141242027282715,364,7280,,20.0,20,0.14999999
-0.67,365,-0.57322776,0.045830656,3.1487226486206055,365,7300,,20.0,20,0.14999999
-0.67,366,-0.4825632,0.045830723,3.155883550643921,366,7320,,20.0,20,0.14999999
-0.67,367,-0.64673924,0.04583076,3.1643168926239014,367,7340,,20.0,20,0.14999999
-0.67,368,-0.5457018,0.04583082,3.1713767051696777,368,7360,,20.0,20,0.14999999
-0.67,369,-0.85275316,0.045830816,3.1787946224212646,369,7380,,20.0,20,0.14999999
-0.67,370,-0.8974406,0.045830835,3.1859025955200195,370,7400,,20.0,20,0.14999999
-0.67,371,-0.6814719,0.045830894,3.1942970752716064,371,7420,,20.0,20,0.14999999
-0.67,372,-0.56431043,0.045830954,3.2024548053741455,372,7440,,20.0,20,0.14999999
-0.67,373,-0.42943692,0.045830917,3.209461212158203,373,7460,,20.0,20,0.14999999
-0.67,374,-0.61217725,0.045830965,3.2167890071868896,374,7480,,20.0,20,0.14999999
-0.67,375,-0.56436706,0.045830995,3.225114345550537,375,7500,,20.0,20,0.14999999
-0.67,376,-0.5489604,0.04583105,3.2323226928710938,376,7520,,20.0,20,0.14999999
-0.67,377,-0.74850875,0.0458311,3.2396340370178223,377,7540,,20.0,20,0.14999999
-0.67,378,-0.6480101,0.045831125,3.246767997741699,378,7560,,20.0,20,0.14999999
-0.67,379,-1.0476971,0.04583104,3.2550182342529297,379,7580,,20.0,20,0.14999999
-0.67,380,-0.5928865,0.04583107,3.2623982429504395,380,7600,,20.0,20,0.14999999
-0.67,381,-0.80515534,0.045831084,3.2694549560546875,381,7620,,20.0,20,0.14999999
-0.67,382,-0.76593214,0.045831133,3.276818037033081,382,7640,,20.0,20,0.14999999
-0.67,383,-0.101474404,0.04583119,3.28494930267334,383,7660,,20.0,20,0.14999999
-0.67,384,-0.8025354,0.045831162,3.292222499847412,384,7680,,20.0,20,0.14999999
-0.67,385,-0.4976486,0.045831196,3.3006582260131836,385,7700,,20.0,20,0.14999999
-0.67,386,-0.7872063,0.04583074,3.3075551986694336,386,7720,,20.0,20,0.14999999
-0.67,387,-0.7041085,0.04583079,3.315671682357788,387,7740,,20.0,20,0.14999999
-0.67,388,-0.85857356,0.04583077,3.322911262512207,388,7760,,20.0,20,0.14999999
-0.67,389,-0.64045805,0.045830827,3.3300693035125732,389,7780,,20.0,20,0.14999999
-0.67,390,-0.6838004,0.04583084,3.3370201587677,390,7800,,20.0,20,0.14999999
-0.67,391,-0.75622314,0.04583085,3.347313404083252,391,7820,,20.0,20,0.14999999
-0.67,392,-0.661981,0.045830883,3.359403610229492,392,7840,,20.0,20,0.14999999
-0.67,393,-0.71507466,0.04583094,3.3724238872528076,393,7860,,20.0,20,0.14999999
-0.67,394,-0.55181104,0.04583099,3.3842544555664062,394,7880,,20.0,20,0.14999999
-0.67,395,-0.5639315,0.045830894,3.396268367767334,395,7900,,20.0,20,0.14999999
-0.67,396,-0.5637986,0.045830905,3.4096181392669678,396,7920,,20.0,20,0.14999999
-0.67,397,-0.64105946,0.045830905,3.4215502738952637,397,7940,,20.0,20,0.14999999
-0.67,398,-0.79428166,0.045830943,3.4344584941864014,398,7960,,20.0,20,0.14999999
-0.67,399,-0.50516474,0.045830768,3.446251392364502,399,7980,,20.0,20,0.14999999
-0.67,400,-0.48132205,0.045830823,3.458618640899658,400,8000,,20.0,20,0.14999999
-0.67,401,-0.7513411,0.045830827,3.471639633178711,401,8020,,20.0,20,0.14999999
-0.67,402,-0.66738325,0.045830872,3.483729362487793,402,8040,,20.0,20,0.14999999
-0.67,403,-0.58070487,0.04583093,3.496612071990967,403,8060,,20.0,20,0.14999999
-0.67,404,-0.631634,0.045830954,3.5088860988616943,404,8080,,20.0,20,0.14999999
-0.67,405,-0.5922892,0.045831006,3.5211381912231445,405,8100,,20.0,20,0.14999999
-0.67,406,-0.74903375,0.04583099,3.534074544906616,406,8120,,20.0,20,0.14999999
-0.67,407,-0.47841156,0.045831047,3.545896291732788,407,8140,,20.0,20,0.14999999
-0.67,408,-0.30052924,0.045831062,3.5586366653442383,408,8160,,20.0,20,0.14999999
-0.67,409,-0.66453755,0.045830864,3.5668864250183105,409,8180,,20.0,20,0.14999999
-0.67,410,-0.71809757,0.045830835,3.574967861175537,410,8200,,20.0,20,0.14999999
-0.67,411,-0.44375786,0.04583089,3.582705020904541,411,8220,,20.0,20,0.14999999
-0.67,412,-0.51242715,0.045830876,3.5949628353118896,412,8240,,20.0,20,0.14999999
-0.67,413,-0.5961958,0.045830924,3.607226848602295,413,8260,,20.0,20,0.14999999
-0.67,414,-0.9986068,0.045830917,3.6201398372650146,414,8280,,20.0,20,0.14999999
-0.67,415,-0.73779744,0.04583094,3.632211208343506,415,8300,,20.0,20,0.14999999
-0.67,416,-0.66311467,0.04583099,3.6440887451171875,416,8320,,20.0,20,0.14999999
-0.67,417,-0.6104689,0.04583102,3.657421827316284,417,8340,,20.0,20,0.14999999
-0.67,418,-0.72948647,0.04583106,3.669438362121582,418,8360,,20.0,20,0.14999999
-0.67,419,-0.81612515,0.04583111,3.6822948455810547,419,8380,,20.0,20,0.14999999
-0.67,420,-0.5724504,0.045831136,3.6941351890563965,420,8400,,20.0,20,0.14999999
-0.67,421,-0.53677917,0.045831144,3.7069814205169678,421,8420,,20.0,20,0.14999999
-0.67,422,-0.60923076,0.04583101,3.7191429138183594,422,8440,,20.0,20,0.14999999
-0.67,423,-0.792295,0.045830667,3.7314765453338623,423,8460,,20.0,20,0.14999999
-0.67,424,-0.38567704,0.0458307,3.743373394012451,424,8480,,20.0,20,0.14999999
-0.67,425,-0.78901565,0.045830693,3.75106143951416,425,8500,,20.0,20,0.14999999
-0.67,426,-0.6688872,0.04583072,3.7590043544769287,426,8520,,20.0,20,0.14999999
-0.67,427,-1.0139596,0.045830756,3.768022298812866,427,8540,,20.0,20,0.14999999
-0.67,428,-0.3406009,0.045830797,3.7769644260406494,428,8560,,20.0,20,0.14999999
-0.67,429,-0.56721026,0.045830734,3.784578323364258,429,8580,,20.0,20,0.14999999
-0.67,430,-0.6383981,0.045830704,3.7928295135498047,430,8600,,20.0,20,0.14999999
-0.67,431,-0.70464987,0.045830756,3.8030126094818115,431,8620,,20.0,20,0.14999999
-0.67,432,-0.6567657,0.045830797,3.812962532043457,432,8640,,20.0,20,0.14999999
-0.67,433,-0.6695166,0.04583085,3.820890188217163,433,8660,,20.0,20,0.14999999
-0.67,434,-0.6446107,0.04583071,3.8312292098999023,434,8680,,20.0,20,0.14999999
-0.67,435,-0.5514073,0.04583072,3.839427947998047,435,8700,,20.0,20,0.14999999
-0.67,436,-0.9283092,0.04583072,3.8488364219665527,436,8720,,20.0,20,0.14999999
-0.67,437,-0.8116681,0.045830756,3.8693273067474365,437,8740,,20.0,20,0.14999999
-0.67,438,-0.5609446,0.045830768,3.8929171562194824,438,8760,,20.0,20,0.14999999
-0.67,439,-0.6485461,0.045830797,3.9015135765075684,439,8780,,20.0,20,0.14999999
-0.67,440,-0.5636901,0.04583085,3.9086170196533203,440,8800,,20.0,20,0.14999999
-0.67,441,-0.66823626,0.04583088,3.9159159660339355,441,8820,,20.0,20,0.14999999
-0.67,442,-0.7889036,0.045830928,3.924229383468628,442,8840,,20.0,20,0.14999999
-0.67,443,-0.49014673,0.04583097,3.931757926940918,443,8860,,20.0,20,0.14999999
-0.67,444,-0.82450384,0.045831013,3.9391567707061768,444,8880,,20.0,20,0.14999999
-0.67,445,-0.8006082,0.04583106,3.946180820465088,445,8900,,20.0,20,0.14999999
-0.67,446,-0.43698993,0.04583108,3.9544785022735596,446,8920,,20.0,20,0.14999999
-0.67,447,-0.7834094,0.045831036,3.961914539337158,447,8940,,20.0,20,0.14999999
-0.67,448,-0.7509003,0.045830913,3.969264268875122,448,8960,,20.0,20,0.14999999
-0.67,449,-0.38940114,0.045830954,3.976907968521118,449,8980,,20.0,20,0.14999999
-0.67,450,-1.0986305,0.045831002,3.984733819961548,450,9000,,20.0,20,0.14999999
-0.67,451,-0.5780521,0.04583105,3.992159366607666,451,9020,,20.0,20,0.14999999
-0.67,452,-0.9976884,0.045831084,3.9991133213043213,452,9040,,20.0,20,0.14999999
-0.67,453,-0.41600642,0.045831136,4.007365942001343,453,9060,,20.0,20,0.14999999
-0.67,454,-0.62318885,0.04583116,4.015059471130371,454,9080,,20.0,20,0.14999999
-0.67,455,-0.8777693,0.04583112,4.022630214691162,455,9100,,20.0,20,0.14999999
-0.67,456,-0.81749785,0.04583113,4.02987265586853,456,9120,,20.0,20,0.14999999
-0.67,457,-0.62734145,0.04583114,4.037210941314697,457,9140,,20.0,20,0.14999999
-0.67,458,-0.8398976,0.045831088,4.044820785522461,458,9160,,20.0,20,0.14999999
-0.67,459,-0.5586929,0.045831114,4.052520036697388,459,9180,,20.0,20,0.14999999
-0.67,460,-0.7766198,0.045831017,4.059642791748047,460,9200,,20.0,20,0.14999999
-0.67,461,-0.59528905,0.045831,4.0671000480651855,461,9220,,20.0,20,0.14999999
-0.67,462,-0.68311626,0.04583102,4.075396776199341,462,9240,,20.0,20,0.14999999
-0.67,463,-0.8347747,0.04583102,4.083142995834351,463,9260,,20.0,20,0.14999999
-0.67,464,-0.9931112,0.04583094,4.090309381484985,464,9280,,20.0,20,0.14999999
-0.67,465,-0.77505654,0.045830853,4.097693920135498,465,9300,,20.0,20,0.14999999
-0.67,466,-0.32145345,0.045830887,4.105546474456787,466,9320,,20.0,20,0.14999999
-0.67,467,-0.5008082,0.04583093,4.1132893562316895,467,9340,,20.0,20,0.14999999
-0.67,468,-0.47744596,0.045830898,4.120447874069214,468,9360,,20.0,20,0.14999999
-0.67,469,-0.59817886,0.045830894,4.127541780471802,469,9380,,20.0,20,0.14999999
-0.67,470,-0.5953919,0.045830943,4.13470196723938,470,9400,,20.0,20,0.14999999
-0.67,471,-0.7162474,0.045830972,4.143569231033325,471,9420,,20.0,20,0.14999999
-0.67,472,-1.0205201,0.045831017,4.150869131088257,472,9440,,20.0,20,0.14999999
-0.67,473,-0.6373084,0.045831054,4.158066034317017,473,9460,,20.0,20,0.14999999
-0.67,474,-0.575532,0.0458311,4.166902303695679,474,9480,,20.0,20,0.14999999
-0.67,475,-0.57603776,0.04583113,4.175135850906372,475,9500,,20.0,20,0.14999999
-0.67,476,-0.8657413,0.045831144,4.18236231803894,476,9520,,20.0,20,0.14999999
-0.67,477,-0.71476716,0.04583106,4.1899309158325195,477,9540,,20.0,20,0.14999999
-0.67,478,-0.45438075,0.0458311,4.19795298576355,478,9560,,20.0,20,0.14999999
-0.67,479,-0.68278426,0.045831144,4.206152439117432,479,9580,,20.0,20,0.14999999
-0.67,480,-0.5326456,0.04583117,4.213430881500244,480,9600,,20.0,20,0.14999999
-0.67,481,-0.5617566,0.0458312,4.220517158508301,481,9620,,20.0,20,0.14999999
-0.67,482,-0.72010416,0.045831133,4.2283501625061035,482,9640,,20.0,20,0.14999999
-0.67,483,-0.86758566,0.045831107,4.236287355422974,483,9660,,20.0,20,0.14999999
-0.67,484,-0.79919386,0.045831073,4.243600130081177,484,9680,,20.0,20,0.14999999
-0.67,485,-0.58009547,0.045831095,4.250930309295654,485,9700,,20.0,20,0.14999999
-0.67,486,-0.9801887,0.045831144,4.258575201034546,486,9720,,20.0,20,0.14999999
-0.67,487,-0.9115916,0.045831043,4.266138553619385,487,9740,,20.0,20,0.14999999
-0.67,488,-0.7963013,0.04583104,4.273451328277588,488,9760,,20.0,20,0.14999999
-0.67,489,-0.55961996,0.045831077,4.280890703201294,489,9780,,20.0,20,0.14999999
-0.67,490,-0.66639584,0.04583112,4.288057804107666,490,9800,,20.0,20,0.14999999
-0.67,491,-0.5916162,0.045831125,4.296152114868164,491,9820,,20.0,20,0.14999999
-0.67,492,-0.5840314,0.04583113,4.304227828979492,492,9840,,20.0,20,0.14999999
-0.67,493,-0.70947015,0.045831062,4.311436891555786,493,9860,,20.0,20,0.14999999
-0.67,494,-0.7778599,0.045831107,4.319241046905518,494,9880,,20.0,20,0.14999999
-0.67,495,-0.59129685,0.045831036,4.327357769012451,495,9900,,20.0,20,0.14999999
-0.67,496,-0.90333474,0.045831066,4.334325551986694,496,9920,,20.0,20,0.14999999
-0.67,497,-0.51660764,0.045831006,4.341553449630737,497,9940,,20.0,20,0.14999999
-0.67,498,-0.6323786,0.045831043,4.348745346069336,498,9960,,20.0,20,0.14999999
-0.67,499,-0.720665,0.04583098,4.357507944107056,499,9980,,20.0,20,0.14999999
-0.67,500,-0.7250982,0.045830954,4.364871025085449,500,10000,,20.0,20,0.14999999
-0.67,501,-0.57429737,0.045830965,4.372276544570923,501,10020,,20.0,20,0.14999999
-0.67,502,-0.60179764,0.04583101,4.379709959030151,502,10040,,20.0,20,0.14999999
-0.67,503,-0.89791715,0.045831047,4.38792085647583,503,10060,,20.0,20,0.14999999
-0.67,504,-0.60847425,0.04583093,4.395286321640015,504,10080,,20.0,20,0.14999999
-0.67,505,-0.20107529,0.045830943,4.403515100479126,505,10100,,20.0,20,0.14999999
-0.67,506,-0.8579733,0.0458307,4.410968780517578,506,10120,,20.0,20,0.14999999
-0.67,507,-0.96446973,0.045830697,4.418933629989624,507,10140,,20.0,20,0.14999999
-0.67,508,-0.98232055,0.045830738,4.426318168640137,508,10160,,20.0,20,0.14999999
-0.67,509,-0.697887,0.04583071,4.4337098598480225,509,10180,,20.0,20,0.14999999
-0.67,510,-0.92670476,0.045830734,4.448236703872681,510,10200,,20.0,20,0.14999999
-0.67,511,-0.6395212,0.045830775,4.455822467803955,511,10220,,20.0,20,0.14999999
-0.67,512,-0.47751206,0.04583073,4.4632744789123535,512,10240,,20.0,20,0.14999999
-0.67,513,-0.5215754,0.045830764,4.47071385383606,513,10260,,20.0,20,0.14999999
-0.67,514,-0.8587778,0.045830637,4.47895073890686,514,10280,,20.0,20,0.14999999
-0.67,515,-0.659606,0.045830533,4.486396312713623,515,10300,,20.0,20,0.14999999
-0.67,516,-0.5118923,0.04583051,4.493680000305176,516,10320,,20.0,20,0.14999999
-0.67,517,-0.6327954,0.045830496,4.502774000167847,517,10340,,20.0,20,0.14999999
-0.67,518,-0.48372895,0.045830503,4.510576248168945,518,10360,,20.0,20,0.14999999
-0.67,519,-0.53847396,0.04583052,4.518269062042236,519,10380,,20.0,20,0.14999999
-0.67,520,-0.95424306,0.045830566,4.525615930557251,520,10400,,20.0,20,0.14999999
-0.67,521,-0.60969484,0.045830484,4.533849239349365,521,10420,,20.0,20,0.14999999
-0.67,522,-0.6336814,0.04583049,4.541766881942749,522,10440,,20.0,20,0.14999999
-0.67,523,-0.44063687,0.04583045,4.549183130264282,523,10460,,20.0,20,0.14999999
-0.67,524,-0.6199554,0.045830492,4.556373357772827,524,10480,,20.0,20,0.14999999
-0.67,525,-0.7387882,0.045830525,4.564492464065552,525,10500,,20.0,20,0.14999999
-0.67,526,-0.8106687,0.04583057,4.571796417236328,526,10520,,20.0,20,0.14999999
-0.67,527,-0.7622674,0.045830555,4.5792810916900635,527,10540,,20.0,20,0.14999999
-0.67,528,-0.48687336,0.0458306,4.586027383804321,528,10560,,20.0,20,0.14999999
-0.67,529,-0.7243857,0.045830637,4.5933310985565186,529,10580,,20.0,20,0.14999999
-0.67,530,-0.78960645,0.04583068,4.602650165557861,530,10600,,20.0,20,0.14999999
-0.67,531,-0.6985463,0.045830633,4.609851121902466,531,10620,,20.0,20,0.14999999
-0.67,532,-0.72344536,0.045830674,4.617023944854736,532,10640,,20.0,20,0.14999999
-0.67,533,-0.64804524,0.045830704,4.6247546672821045,533,10660,,20.0,20,0.14999999
-0.67,534,-0.54491705,0.045830745,4.632399797439575,534,10680,,20.0,20,0.14999999
-0.67,535,-0.5645026,0.045830756,4.639469146728516,535,10700,,20.0,20,0.14999999
-0.67,536,-0.7054008,0.045830727,4.646660089492798,536,10720,,20.0,20,0.14999999
-0.67,537,-0.69776016,0.0458307,4.654089689254761,537,10740,,20.0,20,0.14999999
-0.67,538,-0.5320408,0.045830745,4.662616014480591,538,10760,,20.0,20,0.14999999
-0.67,539,-0.7363562,0.04583077,4.669942378997803,539,10780,,20.0,20,0.14999999
-0.67,540,-0.35784766,0.045830812,4.677537202835083,540,10800,,20.0,20,0.14999999
-0.67,541,-0.749403,0.045830823,4.684867858886719,541,10820,,20.0,20,0.14999999
-0.67,542,-0.70832366,0.045830864,4.693093776702881,542,10840,,20.0,20,0.14999999
-0.67,543,-0.426646,0.04583091,4.700773477554321,543,10860,,20.0,20,0.14999999
-0.67,544,-0.7458588,0.045830943,4.708707332611084,544,10880,,20.0,20,0.14999999
-0.67,545,-0.40803844,0.045830976,4.716002941131592,545,10900,,20.0,20,0.14999999
-0.67,546,-0.5566421,0.045830987,4.724147319793701,546,10920,,20.0,20,0.14999999
-0.67,547,-0.39648384,0.04583103,4.731511831283569,547,10940,,20.0,20,0.14999999
-0.67,548,-0.64622396,0.045831062,4.738744735717773,548,10960,,20.0,20,0.14999999
-0.67,549,-0.53033423,0.04583108,4.746083736419678,549,10980,,20.0,20,0.14999999
-0.67,550,-0.8170016,0.045831103,4.753925085067749,550,11000,,20.0,20,0.14999999
-0.67,551,-0.8980777,0.045831136,4.761173486709595,551,11020,,20.0,20,0.14999999
-0.67,552,-0.7456179,0.045831162,4.768434047698975,552,11040,,20.0,20,0.14999999
-0.67,553,-0.5854667,0.045831077,4.776111602783203,553,11060,,20.0,20,0.14999999
-0.67,554,-0.6301729,0.04583108,4.784769058227539,554,11080,,20.0,20,0.14999999
-0.67,555,-0.5875647,0.045831047,4.792095184326172,555,11100,,20.0,20,0.14999999
-0.67,556,-0.4407693,0.045831062,4.7990336418151855,556,11120,,20.0,20,0.14999999
-0.67,557,-0.55471116,0.045831066,4.807955026626587,557,11140,,20.0,20,0.14999999
-0.67,558,-0.49635857,0.045831095,4.815900564193726,558,11160,,20.0,20,0.14999999
-0.67,559,-0.7522558,0.045831095,4.823206901550293,559,11180,,20.0,20,0.14999999
-0.67,560,-0.58840215,0.045831114,4.830577611923218,560,11200,,20.0,20,0.14999999
-0.67,561,-0.3508734,0.045831155,4.8378729820251465,561,11220,,20.0,20,0.14999999
-0.67,562,-0.50597155,0.04583114,4.846227169036865,562,11240,,20.0,20,0.14999999
-0.67,563,-0.5204493,0.045831144,4.853891372680664,563,11260,,20.0,20,0.14999999
-0.67,564,-0.20837474,0.04583118,4.861157417297363,564,11280,,20.0,20,0.14999999
-0.67,565,-0.70187426,0.045831215,4.8685972690582275,565,11300,,20.0,20,0.14999999
-0.67,566,-0.5227003,0.045831192,4.876786947250366,566,11320,,20.0,20,0.14999999
-0.67,567,-0.90047204,0.045831222,4.884384870529175,567,11340,,20.0,20,0.14999999
-0.67,568,-0.60547495,0.045831207,4.891616106033325,568,11360,,20.0,20,0.14999999
-0.67,569,-0.66015023,0.045831226,4.8988423347473145,569,11380,,20.0,20,0.14999999
-0.67,570,-0.83954704,0.04583123,4.907639503479004,570,11400,,20.0,20,0.14999999
-0.67,571,-0.58748645,0.04583121,4.914770126342773,571,11420,,20.0,20,0.14999999
-0.67,572,-0.8195691,0.045831252,4.922012567520142,572,11440,,20.0,20,0.14999999
-0.67,573,-0.70501006,0.045831252,4.929509401321411,573,11460,,20.0,20,0.14999999
-0.67,574,-0.7303278,0.04583129,4.937690496444702,574,11480,,20.0,20,0.14999999
-0.67,575,-0.1397425,0.0458313,4.944963693618774,575,11500,,20.0,20,0.14999999
-0.67,576,-0.5684713,0.045831338,4.9525465965271,576,11520,,20.0,20,0.14999999
-0.67,577,-0.21118134,0.04583137,4.959894418716431,577,11540,,20.0,20,0.14999999
-0.67,578,-0.73770005,0.045831405,4.968841552734375,578,11560,,20.0,20,0.14999999
-0.67,579,-0.69981736,0.045831442,4.976447582244873,579,11580,,20.0,20,0.14999999
-0.67,580,-1.0199653,0.045831416,4.98367977142334,580,11600,,20.0,20,0.14999999
-0.67,581,-0.6879613,0.04583117,4.9913249015808105,581,11620,,20.0,20,0.14999999
-0.67,582,-0.69573885,0.045831177,4.998825311660767,582,11640,,20.0,20,0.14999999
-0.67,583,-0.6745637,0.0458311,5.007313013076782,583,11660,,20.0,20,0.14999999
-0.67,584,-0.5608459,0.045831136,5.014530420303345,584,11680,,20.0,20,0.14999999
-0.67,585,-0.8162951,0.04583109,5.0218048095703125,585,11700,,20.0,20,0.14999999
-0.67,586,-0.51730406,0.045831084,5.029860496520996,586,11720,,20.0,20,0.14999999
-0.67,587,-0.76069725,0.045831125,5.037207841873169,587,11740,,20.0,20,0.14999999
-0.67,588,-0.514504,0.045831162,5.044055223464966,588,11760,,20.0,20,0.14999999
-0.67,589,-0.76312435,0.04583115,5.051489591598511,589,11780,,20.0,20,0.14999999
-0.67,590,-0.5113861,0.045831174,5.0599870681762695,590,11800,,20.0,20,0.14999999
-0.67,591,-0.73792285,0.04583121,5.067344665527344,591,11820,,20.0,20,0.14999999
-0.67,592,-0.8642782,0.045831144,5.074377775192261,592,11840,,20.0,20,0.14999999
-0.67,593,-0.8457054,0.045831185,5.081225633621216,593,11860,,20.0,20,0.14999999
-0.67,594,-0.576623,0.045831192,5.089418888092041,594,11880,,20.0,20,0.14999999
-0.67,595,-0.73413515,0.045831196,5.096790552139282,595,11900,,20.0,20,0.14999999
-0.67,596,-0.6314771,0.045831237,5.105036020278931,596,11920,,20.0,20,0.14999999
-0.67,597,-0.48884994,0.045831166,5.112365245819092,597,11940,,20.0,20,0.14999999
